,Concept_ID,az,ta
680,oft::ADV,tez-tez,அடிக்கடி
681,oft::ADV,çox vaxt,அடிக்கடி
682,immer::ADV,daimi,எப்பொழுதும்
683,immer::ADV,həmişə,எப்பொழுதும்
684,niemals::ADV,əsla,ஒருபோதும் இல்லை
685,niemals::ADV,heç bir zaman,ஒருபோதும் இல்லை
686,hier::ADV,bura,இங்கே
687,hier::ADV,burada,இங்கே
688,hierhin::ADV,buraya,இவ்விடத்திற்கு
689,von hier::ADV,buradan,இனி
690,dort::ADV,ora,அங்கே
691,dort::ADV,orada,அங்கே
692,dorthin::ADV,oraya,அவ்விடத்திற்கு
693,geradeaus::ADV,düz,முன்னாலிருக்கும்
694,vorwärts::ADV,irəli,முன்புறமாக
695,rückwärts::ADV,geri,பின்னோக்கி
696,zurück::ADV,geriyə,பின்பக்கம்
697,unten::ADV,aşağıda,கீழாக
698,hinab::ADV,aşağı,கீழ் நோக்கி
699,oben::ADV,yuxarıda,மேலே
700,hinauf::ADV,yuxarı,மேலே
701,überall::ADV,hər yerdə,எல்லா இடத்திலும்
702,nicht::ADV,-ma-,இல்லை
703,ein wenig::ADV,bir az,கொஞ்சம்
704,kaum::ADV,güclə,அரிதாக
705,sehr::ADV,çox,மிக்க
706,so::ADV,belə,மிகவும்
707,noch::ADV,hələ,இப்பொழுதும்
708,nur::ADV,yalnız,மட்டும்
709,schon::ADV,artıq,ஏற்கனவே
710,wieder::ADV,yenə,மறுபடியும்
711,vergebens::ADV,boş yerə,வீண்
712,vor::PRP,önündə,முன்
713,hinter::PRP,arxasında,பின்பக்கம்
714,unter::PRP,altında,கீழே
715,durch::PRP,içindən,ஊடே
716,neben::PRP,yanında,அடுத்து
717,zwischen::PRP,arasında,இடையில்
718,wegen::PRP,üçün,ஏனெனில்
719,wegen::PRP,ötəri,ஏனெனில்
720,dies::PRN,bu,இது
721,das::PRN,o,அது
722,alles::PRN,hər şey,ஒவ்வொன்றும்
723,ich::PRN,mən,நான்
724,du::PRN,sən,நீ
725,er::PRN,o,அவன்
726,wir::PRN,biz,நாம்
727,wir::PRN,biz,நாங்கள்
728,ihr::PRN,siz,நீங்கள்
729,sie::PRN,onlar,அவர்கள்
730,was::FPRN,nə,என்ன
731,wer::FPRN,kim,யார்
732,wo::FADV,harada,எங்கே
733,wohin::FADV,haraya,எதற்கு
734,wie::FADV,necə,எப்படி
735,warum::FADV,niyə,ஏன்
736,warum::FADV,nə üçün,ஏன்
737,wieviel::FNUM,neçə,எவ்வளவு
738,wieviel::FNUM,nə qədər,எவ்வளவு
739,eins::NUM,bir,ஒன்று
740,zwei::NUM,iki,இரண்டு
741,drei::NUM,üç,மூன்று
742,vier::NUM,dörd,நான்கு
743,fünf::NUM,beş,ஐந்து
744,sechs::NUM,altı,ஆறு
745,sieben::NUM,yeddi,ஏழு
746,acht::NUM,səkkiz,எட்டு
747,neun::NUM,doqquz,ஒன்பது
748,zehn::NUM,on,பத்து
749,elf::NUM,on bir,பதினொன்று
750,zwölf::NUM,on iki,பன்னிரண்டு
751,zwanzig::NUM,iyirmi,இருபது
752,dreißig::NUM,otuz,முப்பது
753,vierzig::NUM,qırx,நாற்பது
754,fünfzig::NUM,əlli,ஐமபது
755,sechzig::NUM,altmış,அறுபது
756,siebzig::NUM,yetmiş,எழுபது
757,achtzig::NUM,səksən,எண்பது
758,neunzig::NUM,doxsan,தொன்னூறு
759,hundert::NUM,yüz,நூறு
760,tausend::NUM,min,ஆயிரம்
761,und::CNJ,və,மற்றும்
762,oder::CNJ,ya,அல்லது
763,stehen::V,durmaq,நில்
764,sitzen::V,oturmaq,உட்கார்
765,liegen::V,uzanmaq,படு
766,hängen::V,asılmaq,தொங்கச் செய்
767,werden::V,olmaq,ஆகு
768,passieren::V,olmaq,நிகழ்
769,passieren::V,baş vermək,நிகழ்
770,beginnen::V,başlamaq,ஆரம்பி
771,enden::V,bitmək,முடி
772,wechseln::V,dəyişmək,மாற்று
773,aufgehen[Sonne]::V,doğmaq,உயர எழு
774,untergehen[Sonne]::V,batmaq,பொறுத்து
775,scheinen[Sonne]::V,parlamaq,பிரகாசி
776,donnern::V,guruldamaq,இடி
777,wehen::V,əsmək,வீசு
778,strömen::V,axmaq,பாயதல்
779,fließen::V,axmaq,நீரோட்டம் போக்கில் போ
780,sich drehen::V,dönmək,சுழல்
781,schwanken::V,yellənmək,தள்ளாடு
782,schwingen::V,yellənmək,ஆடு
783,fallen::V,düşmek,விழு
784,brennen::V,yanmaq,எரி
785,rauchen::V,tüstüləmək,பகை பிடி
786,regnen::V,yağmaq,மழை பெய்
787,gefrieren::V,donmaq,உறைந்துவிடு
788,tauen::V,ərimək,உருகு
789,schmelzen::V,ərimək,உருகு
790,trocknen::V,qurumaq,உலர்த்து
791,sieden::V,qaynamaq,கொதிக்க வை
792,faulen::V,çürümək,அழுகச் செய்
793,verfaulen::V,çürümək,அழுகச் செய்
794,reißen::V,yırtılmaq,திடீரென அறு
795,versinken::V,batmaq,மூழ்கு
796,vergehen::V,ötmək,கடந்துசெல்
797,erscheinen::V,görünmək,தோன்றச்
798,verschwinden::V,yox olmaq,மறைந்து போ
799,sinken::V,enmək,பதைவுறு
800,abnehmen::V,azalmaq,குறை
801,zunehmen::V,artmaq,உயர்த்து
802,steigen::V,yüksəlmək,உயர எழு
803,wachsen::V,böyümək,வளர்
804,glänzen::V,parlamaq,மிளிர்
805,funkeln::V,parıldamaq,பிரகாசி
806,lärmen::V,səs-küy etmək,கொம்பு
807,läuten::V,çalmaq,மணியொலியிசை
808,klingeln::V,zəng etmək,மணி அடி
809,klirren::V,cingildəmək,கிலுங்கு
810,brausen::V,gurlamaq,இரைதல்
811,rauschen::V,xışıldamaq,சலசலப்பு
812,klingen::V,səslənmək,சிலம்புதல்
813,bellen::V,hürmək,குரை
814,heulen::V,ulamaq,ஊளையிடு
815,blasen::V,üfləmək,ஊது
816,pfeifen::V,fit vermek,சீழ்க்கை எழப்பு
817,schreien::V,bağırmaq,கூச்சலிடு
818,schreien::V,qışqırmaq,கூச்சலிடு
819,stöhnen::V,inləmək,வேதனை
820,zittern::V,titrəmək,நடுங்கு
821,leben::V,yaşamaq,உயிருடனிரு
822,geboren werden::V,doğmaq,பிற
823,atmen::V,nəfəs almaq,சுவாசி
824,trinken::V,içmek,குடி
825,essen::V,yemək,சாப்பிடு
826,schlucken::V,udmaq,முழுங்கு
827,müde werden::V,yorulmaq,கையயர்தல்
828,einschlafen::V,yuxuya getmək,தூங்க
829,schlafen::V,uyumaq,தூங்கு
830,aufwachen::V,oyanmaq,எழுப்பு
831,aufstehen::V,yuxudan durmaq,எழுந்திரு
832,sich erholen::V,dincəlmək,இளைப்பாறு
833,krank werden::V,xəstə olmaq,விழுதல்
834,krank sein::V,azarlanmaq,நருக்கலாயிருக்க
835,krank sein::V,xəstələnmək,நருக்கலாயிருக்க
836,schmerzen::V,ağrimaq,நோவுறு
837,husten::V,öksürmək,இருமு
838,genesen::V,sağalmaq,குணம் அடை
839,sterben::V,ölmək,மரணமடை
840,sterben::V,vəfat etmək,மரணமடை
841,umkommen::V,həlak olmaq,நசி
842,sich bewegen::V,hərəkət etmək,நகர்த்து
843,sich rühren::V,tərpənmək,அசை
844,sich erheben::V,qalxmaq,எழுந்து நில்
845,sich setzen::V,oturmaq,உட்கார்
846,hinfallen::V,yıxılmaq,விழு
847,laufen::V,yerimək,நட
848,schreiten::V,addım atmaq,கவடுவைத்தல்
849,spazierengehen::V,gəzmək,உலவு
850,eilen::V,atılmaq,விரைந்து
851,sich beeilen::V,tələsmək,அவசரப்படுத்து
852,sausen::V,çırpmaq,விரைந்து செல்
853,rennen::V,qaçmaq,ஓடு
854,springen::V,sıçramaq,குதி
855,klettern::V,dırmanmaq,ஏறு
856,schaukeln::V,sallanmaq,தள்ளாடு
857,kriechen::V,sürünmək,மெதுவாக நடந்து செல்
858,schwimmen::V,üzmek,நீந்து
859,tauchen::V,dalmaq,மூழ்கி நீச்சலடி
860,rudern::V,avarlamaq,துடுப்புப் போடு
861,fahren::V,sürmək,ஓட்டு
862,fliegen::V,uçmaq,பற
863,gehen::V,getmək,போ
864,weggehen::V,getmək,விலகிச் செல்
865,abfahren::V,yola düşmək,புறப்பட்டுச் செல்
866,anhalten::V,saxlamaq,நின்றுவிடு
867,hineingehen::V,girmək,மறையச் செய்
868,eintreten::V,girmək,நுழை
869,eintreten::V,daxil olmaq,நுழை
870,kommen::V,gəlmək,வா
871,ankommen::V,gəlib çatmaq,வநது சேர்
872,zurückkommen::V,qayıtmaq,திரும்பி வா
873,bleiben::V,qalmaq,இரு
874,warten::V,gözləmək,தாமதி
875,erwarten::V,bəkləmək,எதிர்நோக்கு
876,suchen::V,aramaq,தேடு
877,suchen::V,axtarmaq,தேடு
878,finden::V,tapmaq,கண்டுபிடி
879,versuchen::V,çalışmaq,முயற்சி செய்
880,vorbereiten::V,hazırlamaq,ஆயத்தம் செய்
881,lieben::V,sevmək,அன்பு செலுத்து
882,mögen::V,xoşlamaq,விரும்பு
883,lachen::V,gülmək,சிரி
884,rühren::V,həyəcanlandırmaq,இதயத்தைத் தொடு
885,weinen::V,ağlamaq,அழு
886,schimpfen::V,küfr etmək,சாபமிடு
887,sich ärgern::V,acıqlanmaq,கோப்பபடு
888,sich fürchten::V,qorxmaq,பயப்படு
889,fürchten::V,qorxmaq,பயப்படுத்து
890,fliehen::V,qaçmaq,ஓடு
891,flüchten::V,qaçmaq,தப்பிவிடு
892,sehen::V,görmək,பார்
893,anschauen::V,baxmaq,கூர்ந்து கவனி
894,ansehen::V,baxmaq,கவனி
895,hören::V,duymaq,கேள்
896,hören::V,eşitmək,கேள்
897,zuhören::V,dinləmək,சுவைத்துப் பார்
898,probieren::V,dadına baxmaq,ருசி
899,riechen::V,qoxlamaq,முகர்ந்து பார்
900,fühlen::V,duymaq,தொட்டுணர்
901,scheinen::V,görünmək,காணப்படு
902,zu sehen sein::V,görünmək,தோன்றுதல்
903,vernehmen::V,eşitmək,கேள்
904,frieren::V,üşümək,குதுகுதுகு
905,tun::V,etmək,செய்
906,können::V,bilmək,இயல்வது
907,können::V,bacarmaq,இயல்வது
908,wollen::V,istəmək,விரும்பு
909,anfangen::V,başlamaq,தொடங்கு
910,beenden::V,bitirmək,முடி
911,aufhören::V,bitmək,நிறுத்து
912,aufhören::V,qurtarmaq,நிறுத்து
913,gelingen::V,müvəffəq olmaq,வெற்றி
914,geraten::V,düşmək,ஏற்படுத்து
915,öffnen::V,açmaq,திற
916,schließen::V,qapamaq,மூடு
917,stellen::V,qoymaq,வை
918,setzen::V,oturtmaq,வை
919,legen::V,qoymaq,பரப்பி வை
920,berühren::V,toxunmaq,பதி
921,verbinden::V,bağlamaq,சேர்
922,bedecken::V,örtmək,உறைபோடு
923,aufhängen::V,asmaq,தொங்கவிடு
924,anzünden::V,yandırmaq,எரியூட்டு
925,aufheben::V,qaldırmaq,பொறுக்கி எடு
926,zurücklassen::V,buraxmaq,விட்டுச் செல்
927,verlieren::V,itirmək,இழ
928,fallen lassen::V,düşürmək,அளவில் குறைவு
929,machen::V,etmək,தயார்செய்
930,herstellen::V,istehsal etmək,உற்பத்தி செய்
931,bauen::V,tikmək,கட்டு
932,reparieren::V,təmir etmək,பழுது பார்
933,verbessern::V,düzəltmək,மேம்படுத்து
934,ändern::V,dəyişdirmək,மாற்றி அமை
935,graben::V,qazımaq,குழி வெட்டு
936,beugen::V,əymək,வனை
937,biegen::V,bükmək,வனை
938,drehen::V,döndərmək,சுழல்
939,wenden::V,çevirmək,குடைகவிழு
940,umdrehen::V,çevirmək,சுற்றும் முற்றும் பார்
941,heben::V,qaldırmaq,தூக்கு
942,hochheben::V,qaldırmaq,தூக்கு
943,ergreifen::V,tutmaq,பறி
944,halten::V,saxlamaq,பிடித்துக் கொள்
945,drücken::V,sıxmaq,அழுத்து
946,schieben::V,sürmək,தள்ளு
947,kratzen::V,qaşımaq,கீறு
948,lecken::V,yalamaq,நக்கு
949,beißen::V,dişləmək,கடி
950,abreißen::V,qoparmaq,கிழி
951,abschneiden::V,ayırmaq,வெட்டி எடு
952,binden::V,bağlamaq,கட்டு
953,stecken::V,soxmaq,பதிய வை
954,brechen::V,qırmaq,உடை
955,klopfen::V,sındırmaq,தட்டு
956,hauen::V,vurmaq,அடி
957,kleben::V,apışdırmaq,ஒட்டு
958,reiben::V,ovmaq,தேய்
959,streichen::V,sürtmək,பரவச்செய்
960,schleifen::V,bülövləmək,அரை
961,schneiden::V,kəsmək,துண்டாக்கு
962,rütteln::V,sirkələmək,மெல்ல தள்ளு
963,schütteln::V,çalxalamaq,குலுக்கு
964,schwenken::V,yelləmək,ஊஞ்சலாடு
965,schütten::V,tökmək,ஊற்று
966,füllen::V,doldurmaq,நிரப்பு
967,einwickeln::V,sarımaq,சுற்று
968,tragen::V,daşımaq,எடுத்துச் செல்
969,schleppen::V,sürükləmək,இழுத்துச் செல்
970,ziehen::V,çəkmək,இழு
971,aufbewahren::V,gizlətmək,வைத்துக் கொள்
972,werfen::V,atmaq,வீசி எறி
973,fangen::V,tutmaq,பிடி
974,packen::V,yaxalamaq,பிடித்துக்கொள்
975,verstecken::V,gizlətmək,மறை
976,teilen::V,bölmək,பாகங்களாகப் பிரி
977,schicken::V,yollamaq,அனுப்பு
978,schicken::V,göndərmək,அனுப்பு
979,bringen::V,gətirmək,கொண்டு வா
980,hinzufügen::V,əlavə etmək,சேர்
981,bekommen::V,almaq,பெறு
982,bekommen::V,əldə etmək,பெறு
983,erhalten::V,almaq,பெறு
984,nehmen::V,almaq,எடு
985,wählen::V,seçmək,தேர்ந்தெடு
986,auswählen::V,arımaq,தேர்ல்தெடு
987,bewahren::V,qorumaq,கெடாது பேணு
988,behindern::V,mane olmaq,தடங்கல் செய்
989,verderben::V,pozmaq,நாசமாக்கு
990,beschädigen::V,zədələmək,சேதப்படுத்து
991,zerbrechen::V,qırmaq,உடை
992,zerbrechen::V,sındırmaq,உடை
993,zerreißen::V,yırtmaq,கிழி
994,zerstören::V,dağıtmaq,அழி
995,verbrennen::V,yandırmaq,எரியூட்டு
996,geben::V,vermək,கொடு
997,reichen::V,uzatmaq,வழங்கு
998,schenken::V,vermək,மொயத்தல்
999,versprechen::V,vəd vermək,உறுதியளி
1000,wünschen::V,arzulamaq,ஆசைப்படு
1001,loben::V,tərifləmək,புகழ்ச்சி கூறு
1002,küssen::V,öpmək,முத்தமிடு
1003,wiegen::V,tərpətmək,ஆட்டுத்தல்
1004,zudecken::V,örtmək,உறைபோடு
1005,wecken::V,oyatmaq,எழுப்பு
1006,zeigen::V,göstərmək,காட்டு
1007,führen::V,rəhbərlik etmək,வழிகாட்டி
1008,lehren::V,öyrətmək,சொல்லிக் கொடு
1009,unterrichten::V,öyrətmək,அறிவுரை கூறு
1010,unterrichten::V,dərs vermək,அறிவுரை கூறு
1011,aufziehen::V,tərbiyə etmək,வளர்
1012,leiten::V,idarə etmək,அழைத்துச் செல்
1013,antreiben::V,bizləmək,தூண்டு
1014,lassen::V,-tırmaq,விடு
1015,einladen::V,dəvət etmək,அழை
1016,vereinigen::V,birləşdirmək,ஒன்றாகச் சேர்
1017,besuchen::V,baş çəkmək,வருகை புரி
1018,besuchen::V,ziyarət etmək,வருகை புரி
1019,treffen::V,rastlaşmaq,சந்தி
1020,treffen::V,rast gəlmək,சந்தி
1021,sich versammeln::V,toplanmaq,தொகுப்பு
1022,spielen::V,oynamaq,விளையாடு
1023,singen::V,oxumaq,பாடு
1024,tanzen::V,oynamaq,நடனமாடு
1025,tanzen::V,rəqs etmək,நடனமாடு
1026,sich trennen::V,ayrılmaq,தனிப்படடுத்து
1027,verlassen::V,tərk etmək,கைவிடு
1028,retten::V,xilas etmək,காப்பாற்று
1029,bewachen::V,gözətmək,காவல் செய்
1030,schützen::V,qorumaq,பாதுகாப்பு செய்
1031,verteidigen::V,qorumaq,எதிர்த்து நில்
1032,sich schlagen::V,döyüşmək,பூசலிடு
1033,schießen::V,atmaq,சுட்டுக் கொல்
1034,schießen::V,atəş açmaq,சுட்டுக் கொல்
1035,siegen::V,yenmək,வெற்றி பெறு
1036,ärgern::V,acışdırmaq,எரிச்சலூட்டு
1037,schlagen::V,döymək,அடி
1038,treten::V,təpmək,உதை
1039,stechen::V,soxmaq,கொட்டு
1040,stoßen::V,itələmək,நெருக்கு
1041,stehlen::V,çalmaq,திருடு
1042,stehlen::V,oğurlamaq,திருடு
1043,stören::V,pozmaq,தொல்லைகொடு
1044,belästigen::V,narahat etmək,தொல்லை கொடு
1045,verbergen::V,gizləmək,மறை
1046,täuschen::V,aldatmaq,ஏமாற்று
1047,betrügen::V,aldatmaq,ஏமாற்று
1048,töten::V,öldürmək,கொல்
1049,wohnen::V,yaşamaq,தங்கியிரு
1050,arbeiten::V,işləmək,வேலை செய்
1051,arbeiten::V,çalışmaq,வேலை செய்
1052,sammeln::V,yığmaq,ஒன்றுசேர்
1053,sammeln::V,toplamaq,ஒன்றுசேர்
1054,pflücken::V,qoparmaq,கொய்து எடு
1055,jagen::V,ovlamaq,வேட்டையாடு
1056,fischen::V,balıq tutmaq,மீன் பிடி
1057,fassen::V,tutmaq,பிடி
1058,hüten::V,güdmək,காவல் செய்
1059,treiben::V,haylamaq,ஓட்டு
1060,anbinden::V,bağlamaq,கட்டு
1061,füttern::V,bəsləmək,உணவளி
1062,melken::V,sağmaq,பால் கற
1063,hacken::V,yarmaq,வெட்டி எடு
1064,gießen::V,sulamaq,நீர்ப் பாய்ச்சு
1065,reifen::V,dəymək,பழு
1066,zubereiten::V,bişirmək,சமையல் செய்
1067,kochen::V,qaynatmaq,வேகவை
1068,backen::V,bişirmək,வெப்பத்தில் வாட்டு
1069,braten::V,qızartmaq,பொரியச் செய்
1070,umrühren::V,qarışdırmaq,கலக்கு
1071,stricken::V,hörmək,பின்னியிழை
1072,nähen::V,tikmək,தையல் வேலை செய்
1073,färben::V,boyamaq,வண்ணம் பெறச் செய்
1074,reinigen::V,təmizləmək,சுத்தம் செய்
1075,waschen::V,yumaq,கழுவு
1076,abwischen::V,silmək,துடை
1077,spülen::V,çalxamaq,அலசு
1078,fegen::V,süpürmək,பெறுக்கு
1079,kehren::V,süpürmək,பெறுக்கு
1080,baden::V,çimmək,குளி
1081,sich waschen::V,yuyunmaq,கழுவு
1082,ausziehen::V,soyunmaq,கழற்று
1083,anziehen::V,geymək,புனைதல்
1084,sich anziehen::V,geyinmək,உடுத்துதல்
1085,kämmen::V,daramaq,தலை வாரிக் கொள்
1086,schmücken::V,bəzəmək,அழகுபடுத்து
1087,sagen::V,demək,சொல்
1088,sagen::V,söymek,சொல்
1089,sprechen::V,danışmaq,பேசு
1090,reden::V,danışmaq,பெசு
1091,sich unterhalten::V,söhbət etmək,இயல்பாக பேசிக்கொண்டிரு
1092,fragen::V,soruşmaq,கேள்
1093,bitten::V,diləmək,வேண்டு
1094,bitten::V,xahiş etmək,வேண்டு
1095,erzählen::V,bəhs etmək,சொல்
1096,mitteilen::V,bildirmək,சொல்
1097,nennen::V,adlandırmaq,பெயரிடுதல்
1098,rufen::V,çağırmaq,கூச்சலிடு
1099,prahlen::V,öyünmək,தற்பெருமை பேசு
1100,übersetzen::V,tərcümə etmək,மொழிபெயர்ப்பு செய்
1101,denken::V,düşünmək,யோசி
1102,denken::V,fikirləşmək,யோசி
1103,glauben::V,inanmaq,நம்பு
1104,bemerken::V,qeyd etmək,கவனி
1105,erkennen::V,tanımaq,அடையாளம் கண்டுகொள்
1106,begreifen::V,anlamaq,பற்றிக்கொள்
1107,verstehen::V,duymaq,புரிந்து கொள்
1108,lernen::V,öyrənmək,கற்றுக்கொள்
1109,wissen::V,bilmək,தெரிந்திரு
1110,sich erinnern an::V,xatırlamaq,நினைவு கூர்
1111,vergessen::V,unutmaq,மற
1112,messen::V,ölçmək,அளவிடு
1113,zählen::V,saymaq,எண்ணு
1114,rechnen::V,hesablamaq,கணக்கிடு
1115,lesen::V,oxumaq,படி
1116,malen::V,şəkil çəkmək,வண்ணச்சித்திரம்
1117,zeichnen::V,cızmaq,வரை
1118,schreiben::V,yazmaq,எழுது
1119,besitzen::V,yiyələnmək,உடைமையாகக் கொண்டிரு
1120,besitzen::V,malik olmaq,உடைமையாகக் கொண்டிரு
1121,kaufen::V,satın almaq,வாங்கு
1122,verkaufen::V,satmaq,விற்பனை செய்
1123,bezahlen::V,ödəmək,இறுத்தல்
1124,zahlen::V,ödəmək,பணம் செலுத்து
1125,beherrschen::V,idarə etmək,ஆட்சிசெய்
1126,ertragen::V,dözmək,தாங்கு
