,Concept_ID,kk,fa
784,schwarz::A,қара,سیاه
785,weiß::A,ақ,سفید
786,rot::A,қызыл,سرخ
787,rot::A,қызыл,قرمز
788,gelb::A,сары,زرد
789,blau::A,көк,آبی
790,grün::A,жасыл,سبز
791,grau::A,бозамық,طوسی
792,grau::A,бозамық,خاکستری
793,bunt::A,алабажак,رنگارنگ
794,billig::A,арзан,ارزان
795,teuer::A,бағалы,گران
796,wertvoll::A,құнды,قیمتی
797,wertvoll::A,құнды,گرانبها
798,wertvoll::A,қымбат,قیمتی
799,wertvoll::A,қымбат,گرانبها
800,blind::A,көзсіз,کور
801,blind::A,көзсіз,نابینا
802,blind::A,көр,کور
803,blind::A,көр,نابینا
804,blind::A,көр_соқыр,کور
805,blind::A,көр_соқыр,نابینا
806,taub::A,керең,کر
807,taub::A,керең,ناشنوا
808,taub::A,саңырау,کر
809,taub::A,саңырау,ناشنوا
810,kräftig::A,қуатты,قوی
811,kräftig::A,қарымды,قوی
812,stark::A,білекті,قوی
813,stark::A,білекті,نیرومند
814,schwach::A,әлсіз,ضعیف
815,schwach::A,күшсіз,ضعیف
816,schwach::A,қайратсыз,ضعیف
817,fett::A,семіз,چرب
818,schlank::A,ашаң,باریک‌اندام
819,hübsch::A,ажарлы,قشنگ
820,hübsch::A,ажарлы,خوشگل
821,hübsch::A,шырайлы,قشنگ
822,hübsch::A,шырайлы,خوشگل
823,böse::A,өш,بد
824,böse::A,сұм,بد
825,böse::A,жауыз,بد
826,dumm::A,көкми,احمق
827,dumm::A,ақымақ,احمق
828,dumm::A,миы жоқ,احمق
829,faul::A,жалқау,لش
830,faul::A,жалқау,تنبل
831,faul::A,еріншек,لش
832,faul::A,еріншек,تنبل
833,fleißig::A,ұқыпты,زرنگ
834,geizig::A,сараң,خسیس
835,klug::A,жетік,عاقل
836,klug::A,жетік,باهوش
837,klug::A,ақылды,عاقل
838,klug::A,ақылды,باهوش
839,geschickt::A,шебер,ماهر
840,lieb::A,абзал,عزیز
841,lieb::A,айналайын,عزیز
842,lustig::A,көңілді,شاد
843,lustig::A,көңілді,خوشحال
844,sanft::A,жуас,لطیف
845,hungrig::A,аш,گرسنه
846,krank::A,кеселді,مریض
847,krank::A,кеселді,بیمار
848,nackt::A,жалаңаш,لخت
849,nackt::A,жалаңаш,برهنه
850,traurig::A,қапа,غمگین
851,lebendig::A,тірі,زنده
852,lebendig::A,жанды,زنده
853,gut::A,жақсы,خوب
854,schlecht::A,жаман,بد
855,richtig::A,дұрыс,درست
856,schlimm::A,жаман,وخيم
857,wahr::A,нағыз,درست
858,wahr::A,нағыз,حقیقی
859,alt::A,ескі,کهنه
860,neu::A,жаңа,نو
861,ehemalig::A,өткен,قبلی
862,ehemalig::A,бұрынғы,قبلی
863,alt[Lebewesen]::A,кексе,پیر
864,jung::A,науша,جوان
865,arm::A,кедей,فقیر
866,arm::A,дәулетсіз,فقیر
867,reich::A,малды,پولدار
868,reich::A,малды,ثروتمند
869,bekannt::A,таныс,آشنا
870,bekannt::A,таныс,معلوم
871,bekannt::A,көзтаныс,آشنا
872,bekannt::A,көзтаныс,معلوم
873,berühmt::A,атақты,مشهور
874,fremd::A,бөтен,خارجی
875,fremd::A,бөтен,بیگانه
876,verschieden::A,түрлі,مختلف
877,verschieden::A,түрлі,متفاوت
878,nah::A,жуық,نزدیک
879,nah::A,етене,نزدیک
880,fern::A,алыс,دور
881,fern::A,алыстағы,دور
882,linker::A,сол,چپ
883,linker::A,солшыл,چپ
884,rechter::A,оң,راست
885,anderer::A,өзге,دیگر
886,anderer::A,былайғы,دیگر
887,erster::A,алғашқы,اول
888,zweiter::A,екінші,دوم
889,dritter::A,үшінші,سوم
890,letzter::A,артқы,آخر
891,letzter::A,кейінгі,آخر
892,allein::ADV,серіксіз,تنها
893,auf einmal::ADV,бірден,همزمان
894,zusammen::ADV,бірлесіп,باهم
895,lange::ADV,ұзақ,مدت‌ها
896,lange::ADV,ұзақ,مدت زیادی
897,plötzlich::ADV,кенет,ناگهان
898,sofort::ADV,әне-міне дегенше,فوراً
899,später::ADV,артынан,بعدها
900,jetzt::ADV,енді,حالا
901,jetzt::ADV,енді,اکنون
902,jetzt::ADV,қазір,حالا
903,jetzt::ADV,қазір,اکنون
904,heute::ADV,бүгін,امروز
905,morgen::ADV,ертең,فردا
906,bald::ADV,тез,زود
907,bald::ADV,тез,بزودی
908,dann::ADV,онан соң,سپس
909,dann::ADV,онан соң,آنوقت
910,dann::ADV,сонан соң,سپس
911,dann::ADV,сонан соң,آنوقت
912,gestern::ADV,кеше,دیروز
913,einst::ADV,бірде,وقتی
914,einst::ADV,бірде,زمانی
915,einst::ADV,бір кезде,وقتی
916,einst::ADV,бір кезде,زمانی
917,damals::ADV,анада,آنوقت
918,damals::ADV,анада,آنزمان
919,danach::ADV,онан соң,بعد
920,danach::ADV,сонан соң,بعد
921,vorher::ADV,бұрын,قبلاً
922,zuerst::ADV,әуелі,اول
923,zuerst::ADV,әуелі,ابتداء
924,zuerst::ADV,алдымен,اول
925,zuerst::ADV,алдымен,ابتداء
926,einmal::ADV,бір жолы,یکدفعه
927,manchmal::ADV,кейде,گاهی
928,manchmal::ADV,кейде,بعضی اوقات
929,oft::ADV,ылғи,اغلب
930,immer::ADV,өнебойы,همیشه
931,niemals::ADV,ешуақытта,هرگز
932,hier::ADV,бұнда,اینجا
933,hier::ADV,осында,اینجا
934,hierhin::ADV,бермен,به اینجا
935,von hier::ADV,бер жақтан,از اینجا
936,dort::ADV,анда,آنجا
937,dorthin::ADV,әрі,به آنجا
938,geradeaus::ADV,тура,راست
939,vorwärts::ADV,ілгері,جلو
940,vorwärts::ADV,ілгері,به پیش
941,rückwärts::ADV,артқа,عقب
942,zurück::ADV,кейін қарай,پس
943,zurück::ADV,кейін қарай,عقب
944,zurück::ADV,кейін қарай,بالعکس
945,unten::ADV,төменде,زیر
946,unten::ADV,төменде,پایین
947,hinab::ADV,астына,به پایین
948,hinab::ADV,төмен,به پایین
949,oben::ADV,жоғарыда,بالا
950,hinauf::ADV,өрге,به بالا
951,überall::ADV,әрқайда,همه‌جا
952,nicht::ADV,емес,نه
953,ein wenig::ADV,азырақ,کمی
954,ein wenig::ADV,аздаған,کمی
955,ein wenig::ADV,азғантай,کمی
956,kaum::ADV,зорға,به سختی
957,sehr::ADV,орасан,خیلی
958,sehr::ADV,орасан,بسیار
959,so::ADV,бұлай,چنین
960,so::ADV,бұлай,اینطور
961,so::ADV,былайша,چنین
962,so::ADV,былайша,اینطور
963,noch::ADV,әлі,هنوز
964,nur::ADV,ғана,فقط
965,nur::ADV,ғана,تنها
966,schon::ADV,түге,قبلاً
967,schon::ADV,түге,به این زودی
968,wieder::ADV,жаңа,باز
969,wieder::ADV,жаңа,دوباره
970,wieder::ADV,қайта,باز
971,wieder::ADV,қайта,دوباره
972,wieder::ADV,жаңадан,باز
973,wieder::ADV,жаңадан,دوباره
974,vergebens::ADV,бекер,بیهوده
975,vor::PRP,алды,در جلوی
976,hinter::PRP,артынан,پشت
977,unter::PRP,түп,تحت
978,unter::PRP,маңында,تحت
979,durch::PRP,арқылы,از وسط
980,durch::PRP,арқылы,از ميان
981,neben::PRP,іргеде,کنار
982,neben::PRP,іргеде,پهلوی
983,neben::PRP,жанында,کنار
984,neben::PRP,жанында,پهلوی
985,zwischen::PRP,арада,بین
986,zwischen::PRP,арада,میان
987,wegen::PRP,үшін,برای
988,wegen::PRP,үшін,بخاطر
989,dies::PRN,бұ,این
990,dies::PRN,осы,این
991,das::PRN,сол,آن
992,alles::PRN,дүйім,تمام
993,alles::PRN,дүйім,همه‌چیر
994,alles::PRN,күллі,تمام
995,alles::PRN,күллі,همه‌چیر
996,ich::PRN,мен,من
997,du::PRN,сен,تو
998,er::PRN,ол,او
999,wir::PRN,біз,ما
1000,ihr::PRN,сіз,شما
1001,sie::PRN,олар,آنها
1002,was::FPRN,не,چه
1003,wer::FPRN,кім,کی
1004,wo::FADV,кәні,کجا
1005,wo::FADV,қайда,کجا
1006,wohin::FADV,қайда,بکجا
1007,wie::FADV,калай,چطور
1008,wie::FADV,калай,چگونه
1009,warum::FADV,неғып,چرا
1010,warum::FADV,неғып,برای چه
1011,wieviel::FNUM,неше,چند
1012,wieviel::FNUM,неше,چقدر
1013,wieviel::FNUM,қанша,چند
1014,wieviel::FNUM,қанша,چقدر
1015,eins::NUM,бір,یک
1016,zwei::NUM,екі,دو
1017,drei::NUM,үш,سه
1018,vier::NUM,төрт,چهار
1019,fünf::NUM,бес,پنج
1020,sechs::NUM,алты,شش
1021,sieben::NUM,жеті,هفت
1022,acht::NUM,сегіз,هشت
1023,neun::NUM,тоғыз,نه
1024,zehn::NUM,он,ده
1025,elf::NUM,он бір,یازده
1026,zwölf::NUM,он екі,دوازده
1027,zwanzig::NUM,жиырма,بیست
1028,dreißig::NUM,отыз,سی
1029,vierzig::NUM,қырық,چهل
1030,fünfzig::NUM,елу,پنجاه
1031,sechzig::NUM,алпыс,شصت
1032,siebzig::NUM,жетпіс,هفتاد
1033,achtzig::NUM,сексен,هشتاد
1034,neunzig::NUM,тоқсан,نود
1035,hundert::NUM,жүз,صد
1036,tausend::NUM,мың,هزار
1037,und::CNJ,та,و
1038,oder::CNJ,әлде,یا
1039,oder::CNJ,немесе,یا
1040,stehen::V,тұру,ایستادن
1041,sitzen::V,отыру,نشستن
1042,liegen::V,жату,خوابیدن
1043,liegen::V,жату,دراز کشیدن
1044,hängen::V,ілу,آویزان بودن
1045,werden::V,болу,شدن
1046,werden::V,түрегелу,شدن
1047,passieren::V,болу,گذشتن
1048,passieren::V,болу,اتفاق افتادن
1049,beginnen::V,басталу,شروع شدن
1050,enden::V,ада болу,تمام شدن
1051,wechseln::V,құбылу,عوض شدن
1052,wechseln::V,өзгеру,عوض شدن
1053,aufgehen[Sonne]::V,шығу,برآمدن
1054,aufgehen[Sonne]::V,шығу,طلوع کردن
1055,untergehen[Sonne]::V,батыру,غروب کردن
1056,scheinen[Sonne]::V,жылтырау,تابیدن
1057,donnern::V,күркіреу,رعد زدن
1058,wehen::V,огып тур,دمیدن
1059,strömen::V,сорғалау,روان شدن
1060,fließen::V,ағу,روان شدن
1061,sich drehen::V,айналу,چرخیدن
1062,schwanken::V,толықсу,خم و راست شدن
1063,schwingen::V,тербелу,تاب خوردن
1064,schwingen::V,тербелу,نوسان کردن
1065,fallen::V,құлау,افتادن
1066,fallen::V,құлау,سقوط کردن
1067,fallen::V,жығылу,افتادن
1068,fallen::V,жығылу,سقوط کردن
1069,fallen::V,төмендеу,افتادن
1070,fallen::V,төмендеу,سقوط کردن
1071,brennen::V,жану,سوزاندن
1072,rauchen::V,түтету,دود کردن
1073,regnen::V,жауу,باران آمدن
1074,gefrieren::V,мұздай қату,یخ بستن
1075,gefrieren::V,мұз боп қату,یخ بستن
1076,tauen::V,жібу,آب شدن
1077,schmelzen::V,еру,آب شدن
1078,trocknen::V,курау,خشک شدن
1079,sieden::V,қайнау,جوشیدن
1080,faulen::V,иістену,فاسد شدن
1081,verfaulen::V,шіру,پوسیدن
1082,reißen::V,жыртылу,پاره شدن
1083,versinken::V,малтығу,غرق شدن
1084,vergehen::V,өту,گذشتن
1085,erscheinen::V,көріну,ظاهر شدن
1086,erscheinen::V,көрініп қалу,ظاهر شدن
1087,verschwinden::V,ғайып_болу,گم شدن
1088,verschwinden::V,ғайып_болу,از بین رفتن
1089,sinken::V,ылдилау,پایین آمدن
1090,sinken::V,төмендеу,پایین آمدن
1091,abnehmen::V,кемітілу,کم شدن
1092,zunehmen::V,көбею,زیاد شدن
1093,steigen::V,қобу,بالا رفتن
1094,steigen::V,көтерілу,بالا رفتن
1095,steigen::V,жоғарылау,بالا رفتن
1096,wachsen::V,өсу,قد کشیدن
1097,glänzen::V,жалтырау,برق زدن
1098,funkeln::V,жарқырау,جرقه زدن
1099,funkeln::V,нұрлану,جرقه زدن
1100,funkeln::V,жылтылдау,جرقه زدن
1101,lärmen::V,шулау,شلوغ کردن
1102,lärmen::V,шуылдау,شلوغ کردن
1103,läuten::V,қоңыраулату,زنگ زدن
1104,klingeln::V,дыңғырлау,زنگ زدن
1105,klirren::V,дыңылдату,جرنگ جرنگ صدا کردن
1106,brausen::V,тасу,طوفانی بودن
1107,rauschen::V,сусылдау,خش‌خش کردن
1108,rauschen::V,сыбдырлау,خش‌خش کردن
1109,klingen::V,дыбыс шығару,صدا دادن
1110,bellen::V,үру,عوعو کردن
1111,heulen::V,ұлу,زوزه کشیدن
1112,blasen::V,үру,فوت کردن
1113,pfeifen::V,ысқыру,سوت زدن
1114,schreien::V,шыңғыру,فریاد زدن
1115,schreien::V,айғайлау,فریاد زدن
1116,schreien::V,байбайлау,فریاد زدن
1117,schreien::V,бажалақтау,فریاد زدن
1118,stöhnen::V,ыңырсу,نالیدن
1119,stöhnen::V,ыңкылдау,نالیدن
1120,zittern::V,қалш,لرزیدن
1121,zittern::V,қалшылдату,لرزیدن
1122,leben::V,жасау,زیستن
1123,leben::V,жасау,زندگی کردن
1124,leben::V,күнелту,زیستن
1125,leben::V,күнелту,زندگی کردن
1126,leben::V,күн көру,زیستن
1127,leben::V,күн көру,زندگی کردن
1128,leben::V,тіршілік ету,زیستن
1129,leben::V,тіршілік ету,زندگی کردن
1130,geboren werden::V,туу,متولد شدن
1131,atmen::V,дем алу,تنفس کردن
1132,atmen::V,ауа жұту,تنفس کردن
1133,trinken::V,ішу,نوشیدن
1134,trinken::V,ұрттау,نوشیدن
1135,essen::V,жеу,خوردن
1136,essen::V,тамақтану,خوردن
1137,schlucken::V,жұту,بلعیدن
1138,schlucken::V,жұту,قورت دادن
1139,müde werden::V,болдыру,خسته شدن
1140,einschlafen::V,үйыктап калу,خواب رفتن
1141,schlafen::V,ұйықтау,خوابیدن
1142,aufwachen::V,ояну,از خواب بیدار شدن
1143,aufstehen::V,ояну,بیدار شدن
1144,sich erholen::V,тынығу,استراحت کردن
1145,krank werden::V,кеселдену,مریض شدن
1146,krank werden::V,сырқаттану,مریض شدن
1147,krank werden::V,ауырып қалу,مریض شدن
1148,krank werden::V,ауыра бастау,مریض شدن
1149,krank werden::V,кеселге ұшырау,مریض شدن
1150,krank werden::V,сырқаттанып қалу,مریض شدن
1151,krank sein::V,ауыру,بیمار بودن
1152,krank sein::V,сырқаттану,بیمار بودن
1153,schmerzen::V,ауырады,درد کردن
1154,husten::V,жөтелу,سرفه کردن
1155,genesen::V,айығу,بهبود یافتن
1156,sterben::V,өлу,مردن
1157,sterben::V,қайтыс,مردن
1158,sterben::V,жантапсыру,مردن
1159,umkommen::V,өлу,کشته شدن
1160,umkommen::V,қаза табу,کشته شدن
1161,sich bewegen::V,жылжу,حرکت کردن
1162,sich rühren::V,қыбырлау,تکان خوردن
1163,sich erheben::V,тұру,برخواستن
1164,sich setzen::V,отыру,نشستن
1165,hinfallen::V,жығылу,زمین خوردن
1166,laufen::V,жояу жүру,پیاده رفتن
1167,schreiten::V,кадамдау,قدم زدن
1168,spazierengehen::V,қыдыру,گردش رفتن
1169,eilen::V,асығу,شتاب کردن
1170,eilen::V,жеделдену,شتاب کردن
1171,eilen::V,жедепдеу,شتاب کردن
1172,sich beeilen::V,асығу,عجله کردن
1173,sich beeilen::V,жеделдену,عجله کردن
1174,sausen::V,заулау,صفیر کشیدن
1175,rennen::V,жүгіру,دویدن
1176,springen::V,секіру,پریدن
1177,klettern::V,өрмелеп шығу,بالا رفتن
1178,schaukeln::V,тербелу,تاب خوردن
1179,kriechen::V,еңбектеу,خزیدن
1180,schwimmen::V,жүзу,شنا کردن
1181,schwimmen::V,малту,شنا کردن
1182,schwimmen::V,қалықтау,شنا کردن
1183,tauchen::V,сүңгу,غواصی کردن
1184,rudern::V,есу,پارو زدن
1185,fahren::V,бару,سواره رفتن
1186,fliegen::V,ұшу,پریدن
1187,gehen::V,бару,رفتن
1188,weggehen::V,кету,رفتن
1189,abfahren::V,жөнелу,حرکت کردن
1190,anhalten::V,тоқтау,ایست کردن
1191,hineingehen::V,кіру,داخل شدن
1192,eintreten::V,ену,وارد شدن
1193,kommen::V,жету,آمدن
1194,ankommen::V,келу,رسیدن
1195,zurückkommen::V,қайту,برگشتن
1196,bleiben::V,қалу,ماندن
1197,warten::V,тосу,منتظر بودن
1198,erwarten::V,күту,انتظار داشتن
1199,suchen::V,іздеу,جستجو کردن
1200,finden::V,табу,یافتن
1201,finden::V,табу,پیدا کردن
1202,versuchen::V,талпыну,سعی کردن
1203,versuchen::V,талпыну,کوشش کردن
1204,vorbereiten::V,әзірлеу,آماده کردن
1205,lieben::V,сүю,عاشق بودن
1206,mögen::V,жарату,میل داشتن
1207,mögen::V,жарату,دوست داشتن
1208,mögen::V,жақсы_көру,میل داشتن
1209,mögen::V,жақсы_көру,دوست داشتن
1210,lachen::V,күлу,خندیدن
1211,lachen::V,күлісу,خندیدن
1212,rühren::V,көңілін бұзу,به رقت آوردن
1213,weinen::V,жылау,گریه کردن
1214,schimpfen::V,ақырып-бақыру,فحاشی کردن
1215,sich ärgern::V,ашулану,ناراحت شدن
1216,sich fürchten::V,сескену,واهمه کردن
1217,fürchten::V,қауіптену,ترسیدن
1218,fürchten::V,сақсыну,ترسیدن
1219,fliehen::V,қашу,گریختن
1220,fliehen::V,қашып кету,گریختن
1221,flüchten::V,қашу,فرار کردن
1222,flüchten::V,қашып кету,فرار کردن
1223,sehen::V,көру,دیدن
1224,anschauen::V,назар салу,نگاه کردن
1225,ansehen::V,тамашалау,تماشا کردن
1226,hören::V,есту,شنیدن
1227,zuhören::V,тыңдау,گوش دادن
1228,zuhören::V,құлақ қою,گوش دادن
1229,probieren::V,тату,چشیدن
1230,probieren::V,дәм тату,چشیدن
1231,riechen::V,иіскеу,بوییدن
1232,riechen::V,иіскеу,بو کردن
1233,fühlen::V,сезу,احساس کردن
1234,fühlen::V,сезіну,احساس کردن
1235,scheinen::V,болып көріну,بنظر آمدن
1236,zu sehen sein::V,көріну,دیده شدن
1237,vernehmen::V,есту,شنیدن
1238,vernehmen::V,есітіп қалу,شنیدن
1239,frieren::V,тоңу,سرد بودن
1240,frieren::V,жаурау,سرد بودن
1241,tun::V,ету,کردن
1242,tun::V,істеу,کردن
1243,können::V,білу,توانستن
1244,wollen::V,қалау,خواستن
1245,anfangen::V,бастау,شروع کردن
1246,beenden::V,бітіру,تمام کردن
1247,beenden::V,бітіру,پایان دادن
1248,beenden::V,адақтау,تمام کردن
1249,beenden::V,адақтау,پایان دادن
1250,beenden::V,тамамдау,تمام کردن
1251,beenden::V,тамамдау,پایان دادن
1252,beenden::V,аяқтап шығу,تمام کردن
1253,beenden::V,аяқтап шығу,پایان دادن
1254,aufhören::V,доғару,دست کشیدن
1255,gelingen::V,жолы түсу,موفق شدن
1256,geraten::V,калу,نتیجه دادن
1257,öffnen::V,ашу,گشودن
1258,öffnen::V,ашу,باز کردن
1259,öffnen::V,ашып қою,گشودن
1260,öffnen::V,ашып қою,باز کردن
1261,schließen::V,жабу,بستن
1262,schließen::V,жабу,قفل کردن
1263,stellen::V,қою,گذاردن
1264,stellen::V,қойдыру,گذاردن
1265,setzen::V,отырғызу,نشاندن
1266,legen::V,салу,گذاشتن
1267,legen::V,калау,گذاشتن
1268,berühren::V,тию,دست زدن
1269,berühren::V,тию,لمس کردن
1270,verbinden::V,байлап алу,وصل کردن
1271,verbinden::V,сабақтастыру,وصل کردن
1272,bedecken::V,бүркеу,پوشاندن
1273,aufhängen::V,ілу,آویختن
1274,aufhängen::V,асып қою,آویختن
1275,anzünden::V,тұтату,سوزاندن
1276,aufheben::V,көтеру,برداشتن
1277,aufheben::V,көтеру,بلند کردن
1278,zurücklassen::V,қалдыру,گذاشتن
1279,verlieren::V,жоғалту,گم کردن
1280,fallen lassen::V,құлатып алу,انداختن
1281,fallen lassen::V,қолдан түсіріп алу,انداختن
1282,machen::V,ету,کردن
1283,machen::V,ету,ساختن
1284,machen::V,жасау,کردن
1285,machen::V,жасау,ساختن
1286,machen::V,жасап шығару,کردن
1287,machen::V,жасап шығару,ساختن
1288,herstellen::V,жасап шығару,ساختن
1289,herstellen::V,жасап шығару,تولید کردن
1290,bauen::V,тұрғызу,ساختن
1291,bauen::V,тұрғызу,بنا کردن
1292,reparieren::V,оңдау,درست کردن
1293,reparieren::V,оңдау,تعمیر کردن
1294,verbessern::V,дұрыстау,بهتر کردن
1295,ändern::V,өзгерту,تغییر دادن
1296,graben::V,үңгу,کندن
1297,graben::V,үңгу,گود کردن
1298,beugen::V,буғу,کج کردن
1299,biegen::V,ию,خم کردن
1300,biegen::V,майыстыру,خم کردن
1301,drehen::V,айналдыру,چرخاندن
1302,wenden::V,екінші жағын айналдыру,برگرداندن
1303,umdrehen::V,бұру,برگرداندن
1304,heben::V,көтеру,برداشتن
1305,hochheben::V,жоғарылату,برآوردن
1306,hochheben::V,жоғарылату,بلند کردن
1307,hochheben::V,көтеру,برآوردن
1308,hochheben::V,көтеру,بلند کردن
1309,ergreifen::V,бас_салу,گرفتن
1310,ergreifen::V,шап_беріп_ұстап_алу,گرفتن
1311,ergreifen::V,шап_беру,گرفتن
1312,ergreifen::V,шап_ете_түсу,گرفتن
1313,halten::V,тұту,نگاه داشتن
1314,halten::V,ұстау,نگاه داشتن
1315,drücken::V,басу,فشار دادن
1316,drücken::V,басу,فشار آوردن
1317,schieben::V,итеру,هل دادن
1318,kratzen::V,қыру,خاریدن
1319,lecken::V,жалау,لیسیدن
1320,beißen::V,қабу,گاز زدن
1321,beißen::V,тістеу,گاز زدن
1322,beißen::V,қауып алу,گاز زدن
1323,abreißen::V,үзу,پاره کردن
1324,abschneiden::V,қырқу,بریدن
1325,abschneiden::V,қырқу,قطع کردن
1326,binden::V,байланыстыру,بستن
1327,binden::V,байлап_алу,بستن
1328,binden::V,байластыру,بستن
1329,binden::V,байлау,بستن
1330,binden::V,буу,بستن
1331,binden::V,матау,بستن
1332,binden::V,сабақтастыру,بستن
1333,binden::V,ұштастыру,بستن
1334,stecken::V,сұғу,فرو کردن
1335,brechen::V,сындыру,شکستن
1336,klopfen::V,қағу,کوبیدن
1337,hauen::V,соғу,زدن
1338,kleben::V,желімдеу,چسباندن
1339,reiben::V,үйкеу,مالش دادن
1340,streichen::V,сүйкеу,مالیدن
1341,schleifen::V,егеу,تیز کردن
1342,schleifen::V,қайрау,تیز کردن
1343,schleifen::V,егеулеу,تیز کردن
1344,schneiden::V,кесу,چیدن
1345,schneiden::V,кесу,بریدن
1346,rütteln::V,қозғау,لرزاندن
1347,rütteln::V,қозғау,تکان دادن
1348,rütteln::V,жұлмалау,لرزاندن
1349,rütteln::V,жұлмалау,تکان دادن
1350,schütteln::V,дірілдету,تکان دادن
1351,schütteln::V,селкілдету,تکان دادن
1352,schwenken::V,бұлғау,تاب دادن
1353,schwenken::V,сермеу,تاب دادن
1354,schütten::V,құю,ریختن
1355,füllen::V,толтыру,پر کردن
1356,einwickeln::V,орау,پیچیدن
1357,tragen::V,алып жүру,بردن
1358,tragen::V,алып жүру,حمل کردن
1359,schleppen::V,тарту,کشیدن
1360,ziehen::V,тарту,کشیدن
1361,aufbewahren::V,сақтау,نگهداری کردن
1362,werfen::V,лақтыру,انداختن
1363,werfen::V,лақтыру,پرتاب کردن
1364,fangen::V,қармау,گرفتن
1365,fangen::V,қағып алу,گرفتن
1366,packen::V,шап беру,گرفتن
1367,packen::V,шап ете түсу,گرفتن
1368,packen::V,шап беріп ұстап алу,گرفتن
1369,verstecken::V,тығу,قایم کردن
1370,verstecken::V,тығу,پنهان کردن
1371,verstecken::V,жасыру,قایم کردن
1372,verstecken::V,жасыру,پنهان کردن
1373,teilen::V,бөлу,قسمت کردن
1374,teilen::V,бөлу,تقسیم کردن
1375,schicken::V,жіберу,فرستادن
1376,schicken::V,жіберу,ارسال کردن
1377,bringen::V,әкелу,آوردن
1378,bringen::V,алып келу,آوردن
1379,hinzufügen::V,қосу,افزودن
1380,hinzufügen::V,қосу,اضافه کردن
1381,hinzufügen::V,үстеу,افزودن
1382,hinzufügen::V,үстеу,اضافه کردن
1383,bekommen::V,алу,گرفتن
1384,erhalten::V,алмақ,دریافت کردن
1385,nehmen::V,алу,گرفتن
1386,nehmen::V,алу,برداشتن
1387,nehmen::V,алмақ,گرفتن
1388,nehmen::V,алмақ,برداشتن
1389,wählen::V,таңдау,انتخاب کردن
1390,auswählen::V,екшеу,برگزیدن
1391,auswählen::V,саралау,برگزیدن
1392,auswählen::V,сұрыптау,برگزیدن
1393,auswählen::V,сайлап алу,برگزیدن
1394,bewahren::V,сақтау,حفظ کردن
1395,bewahren::V,сақтау,حفاظت کردن
1396,behindern::V,оралғы болу,مانع بودن
1397,verderben::V,бүлдіру,از بین بردن
1398,beschädigen::V,бұзу,صدمه زدن
1399,zerbrechen::V,уату,شکستن
1400,zerreißen::V,жырту,دریدن
1401,zerreißen::V,жырту,پاره کردن
1402,zerstören::V,қирату,خراب کردن
1403,zerstören::V,қирату,ویران کردن
1404,zerstören::V,талқандау,خراب کردن
1405,zerstören::V,талқандау,ویران کردن
1406,verbrennen::V,өртеу,سوزاندن
1407,verbrennen::V,жандыру,سوزاندن
1408,verbrennen::V,өртеп жіберу,سوزاندن
1409,verbrennen::V,жандырып жіберу,سوزاندن
1410,geben::V,беру,دادن
1411,reichen::V,беру,دادن
1412,schenken::V,тарту,هدیه دادن
1413,versprechen::V,уәде беру,قول دادن
1414,versprechen::V,уәде беру,وعده دادن
1415,wünschen::V,тілеу,آرزو کردن
1416,loben::V,мақтау,ستایش کردن
1417,loben::V,дәріптеу,ستایش کردن
1418,küssen::V,сүю,بوسیدن
1419,wiegen::V,тербеу,نوسان کردن
1420,zudecken::V,бүркеу,پوشاندن
1421,wecken::V,ояту,بیدار کردن
1422,zeigen::V,көрсету,نشان دادن
1423,führen::V,ерту,رهنمائی کردن
1424,führen::V,жетектеу,رهنمائی کردن
1425,lehren::V,оқыту,آموختن
1426,lehren::V,оқыту,یاد دادن
1427,unterrichten::V,оқыту,درس دادن
1428,unterrichten::V,оқыту,تدریس کردن
1429,aufziehen::V,бағу,تربیت کردن
1430,leiten::V,басқару,اداره کردن
1431,leiten::V,жетекшілік ету,اداره کردن
1432,antreiben::V,асықтыру,عجله دادن
1433,lassen::V,-ткізу,وادار کردن
1434,lassen::V,мәжбүр ету,وادار کردن
1435,einladen::V,шақыру,دعوت کردن
1436,einladen::V,шақыру,مهمان کردن
1437,vereinigen::V,біріктіру,یکی کردن
1438,vereinigen::V,біріктіру,متحد کردن
1439,vereinigen::V,біріктіріп қою,یکی کردن
1440,vereinigen::V,біріктіріп қою,متحد کردن
1441,besuchen::V,кіріп шығу,دیدار کردن
1442,besuchen::V,барып шығу,دیدار کردن
1443,treffen::V,кездесу,ملاقات کردن
1444,sich versammeln::V,топталу,جمع شدن
1445,spielen::V,ойнау,بازی کردن
1446,singen::V,сайрау,آواز خواندن
1447,tanzen::V,билеу,رقصیدن
1448,sich trennen::V,айрылысу,جدا شدن
1449,verlassen::V,тастау,ترک کردن
1450,retten::V,құтқару,نجات دادن
1451,bewachen::V,күзету,حراست کردن
1452,schützen::V,жақтау,حفظ کردن
1453,schützen::V,жақтасу,حفظ کردن
1454,verteidigen::V,қорғау,دفاع کردن
1455,sich schlagen::V,алысу,کتک‌کاری کردن
1456,schießen::V,ату,تیر زدن
1457,siegen::V,жеңу,پیروز شدن
1458,ärgern::V,ашуландыру,ناراحت کردن
1459,schlagen::V,ұру,زدن
1460,schlagen::V,ұру,کوبیدن
1461,treten::V,тебу,لگد زدن
1462,stechen::V,шаншу,چاقو زدن
1463,stoßen::V,түрту,هل دادن
1464,stehlen::V,ұрлау,دزدیدن
1465,stören::V,кесірлен,مزاحم شدن
