,Concept_ID,es,ga
834,berühmt::A,célebre,cailiúil
835,berühmt::A,célebre,clúiteach
836,fremd::A,extraño,coimhthíoch
837,verschieden::A,diverso,éagsúil
838,verschieden::A,diverso,difriúil
839,verschieden::A,distinto,éagsúil
840,verschieden::A,distinto,difriúil
841,verschieden::A,diferente,éagsúil
842,verschieden::A,diferente,difriúil
843,nah::A,cercano,gar
844,nah::A,cercano,deas
845,fern::A,lejano,i bhfad uainn
846,fern::A,lejano,i bhfad i gcéin
847,linker::A,izquierdo,clé
848,rechter::A,derecho,deas
849,anderer::A,otro,eile
850,erster::A,primero,céad
851,zweiter::A,segundo,dóú
852,zweiter::A,segundo,dara
853,dritter::A,tercero,tríú
854,dritter::A,tercero,treas
855,letzter::A,último,déanach
856,letzter::A,último,deireanach
857,allein::ADV,a solo,i d'aonar
858,auf einmal::ADV,de una vez,ag an am céanna
859,zusammen::ADV,juntos,le chéile
860,zusammen::ADV,juntos,in eineacht
861,lange::ADV,mucho tiempo,fada
862,plötzlich::ADV,de repente,go tobann
863,plötzlich::ADV,de repente,i dtobainne
864,sofort::ADV,en seguida,ar an toirt
865,sofort::ADV,en seguida,ar an bpointe
866,später::ADV,más tarde,níos déanaí
867,jetzt::ADV,ahora,anois
868,heute::ADV,hoy,inniu
869,morgen::ADV,mañana,amárach
870,bald::ADV,pronto,go luath
871,bald::ADV,pronto,gan mhoill
872,bald::ADV,en breve,go luath
873,bald::ADV,en breve,gan mhoill
874,dann::ADV,luego,ansin
875,dann::ADV,entonces,ansin
876,gestern::ADV,ayer,inné
877,einst::ADV,antaño,tráth
878,einst::ADV,antaño,uair amháin
879,damals::ADV,entonces,ag an am
880,damals::ADV,entonces,an t-am sin
881,danach::ADV,después,ina dhiaidh sin
882,vorher::ADV,antes,cheana
883,vorher::ADV,antes,roimhe sin
884,zuerst::ADV,primero,ar dtús
885,einmal::ADV,una vez,uair amháin
886,manchmal::ADV,a veces,uaireanta
887,oft::ADV,a menudo,minic
888,oft::ADV,con frecuencia,minic
889,immer::ADV,siempre,i gcónaí
890,niemals::ADV,jamás,riamh
891,hier::ADV,aquí,anseo
892,hierhin::ADV,acá,anseo
893,von hier::ADV,desde aquí,an áit seo
894,dort::ADV,ahí,ann
895,dort::ADV,ahí,ansin
896,dort::ADV,allí,ann
897,dort::ADV,allí,ansin
898,dorthin::ADV,allí,ann
899,dorthin::ADV,allí,ansin
900,dorthin::ADV,hacia allí,ann
901,dorthin::ADV,hacia allí,ansin
902,geradeaus::ADV,todo derecho,ar aghaidh
903,vorwärts::ADV,adelante,
904,rückwärts::ADV,hacia atrás,siar
905,zurück::ADV,atrás,ar ais
906,unten::ADV,abajo,thíos
907,hinab::ADV,hacia abajo,síos
908,oben::ADV,arriba,thuas
909,hinauf::ADV,hacia arriba,suas
910,überall::ADV,por todas partes,i ngach áit
911,überall::ADV,por todas partes,ar fud na háite
912,nicht::ADV,no,ní
913,nicht::ADV,no,cha
914,ein wenig::ADV,un poco,beagán
915,kaum::ADV,apenas,ar éigean
916,sehr::ADV,muy,an-
917,sehr::ADV,mucho,an-
918,so::ADV,tan,chomh
919,so::ADV,tan,mar sin
920,noch::ADV,aún,fós
921,noch::ADV,aún,go fóill
922,noch::ADV,todavía,fós
923,noch::ADV,todavía,go fóill
924,nur::ADV,solamente,amháin
925,nur::ADV,solamente,níl ach
926,schon::ADV,ya,cheana
927,schon::ADV,ya,cheana féin
928,wieder::ADV,de nuevo,arís
929,wieder::ADV,de nuevo,athuair
930,vergebens::ADV,en vano,amú
931,vergebens::ADV,en vano,in aisce
932,vor::PRP,antes de,ar thosach
933,vor::PRP,delante de,ar thosach
934,hinter::PRP,tras,laistiar de
935,hinter::PRP,tras,taobh thiar de
936,hinter::PRP,detrás de,laistiar de
937,hinter::PRP,detrás de,taobh thiar de
938,unter::PRP,bajo,faoi
939,unter::PRP,debajo de,faoi
940,durch::PRP,por,trí
941,durch::PRP,a través de,trí
942,neben::PRP,al lado de,taobh le
943,neben::PRP,al lado de,in aice le
944,zwischen::PRP,entre,idir
945,wegen::PRP,por,de bharr
946,wegen::PRP,por,mar gheall ar
947,wegen::PRP,a causa de,de bharr
948,wegen::PRP,a causa de,mar gheall ar
949,dies::PRN,esto,seo
950,das::PRN,eso,sin
951,das::PRN,esto,sin
952,alles::PRN,todo,gach rud
953,ich::PRN,yo,mé
954,ich::PRN,yo,mise
955,du::PRN,tú,tú
956,du::PRN,tú,tusa
957,er::PRN,él,sé
958,er::PRN,él,seisean
959,wir::PRN,nosotros,sinn
960,ihr::PRN,vosotros,sibh
961,ihr::PRN,vosotros,sibhse
962,sie::PRN,ellos,siad
963,sie::PRN,ellos,siadsan
964,was::FPRN,qué,cad
965,was::FPRN,qué,céard
966,wer::FPRN,quién,cé
967,wo::FADV,dónde,cá
968,wo::FADV,dónde,cén áit
969,wohin::FADV,adónde,cá
970,wohin::FADV,adónde,cén áit
971,wohin::FADV,hacia dónde,cá
972,wohin::FADV,hacia dónde,cén áit
973,wie::FADV,cómo,conas
974,wie::FADV,cómo,cén chaoi
975,warum::FADV,por qué,cén fáth
976,warum::FADV,por qué,cad chuige
977,wieviel::FNUM,cuánto,cá mhéad
978,eins::NUM,uno,aon
979,zwei::NUM,dos,dhá
980,drei::NUM,tres,trí
981,vier::NUM,cuatro,ceathair
982,fünf::NUM,cinco,cúig
983,sechs::NUM,seis,sé
984,sieben::NUM,siete,seacht
985,acht::NUM,ocho,ocht
986,neun::NUM,nueve,naoi
987,zehn::NUM,diez,deich
988,elf::NUM,once,aon déag
989,zwölf::NUM,doce,dó dhéag
990,zwanzig::NUM,veinte,fiche
991,dreißig::NUM,treinta,tríocha
992,vierzig::NUM,cuarenta,daichead
993,vierzig::NUM,cuarenta,ceathracha
994,fünfzig::NUM,cincuenta,caoga
995,sechzig::NUM,sesenta,seasca
996,siebzig::NUM,setenta,seachtó
997,achtzig::NUM,ochenta,ochtó
998,neunzig::NUM,noventa,nócha
999,hundert::NUM,cien,céad
1000,hundert::NUM,ciento,céad
1001,tausend::NUM,mil,míle
1002,und::CNJ,y,agus
1003,oder::CNJ,o,nó
1004,stehen::V,estar de pie,seas
1005,sitzen::V,estar sentado,suigh
1006,liegen::V,yacer,luigh
1007,liegen::V,estar acostado,luigh
1008,hängen::V,pender,tá crochta
1009,werden::V,hacerse,éirigh
1010,passieren::V,suceder,tarlaigh
1011,beginnen::V,iniciarse,tosaigh
1012,beginnen::V,principiar,tosaigh
1013,enden::V,acabar,críochnaigh
1014,enden::V,terminar,críochnaigh
1015,wechseln::V,variar,athraigh
1016,wechseln::V,alternar,athraigh
1017,aufgehen[Sonne]::V,salir,éirigh
1018,untergehen[Sonne]::V,ponerse,fuin
1019,untergehen[Sonne]::V,ponerse,téigh faoi
1020,untergehen[Sonne]::V,descender,fuin
1021,untergehen[Sonne]::V,descender,téigh faoi
1022,scheinen[Sonne]::V,brillar,taitin
1023,scheinen[Sonne]::V,brillar,soilsigh
1024,donnern::V,tronar,tá toirneach ann
1025,wehen::V,soplar,séid
1026,strömen::V,afluir,sil
1027,fließen::V,fluir,rith
1028,fließen::V,fluir,snigh
1029,fließen::V,correr,rith
1030,fließen::V,correr,snigh
1031,sich drehen::V,girar,cas
1032,sich drehen::V,girar,imrothlaigh
1033,schwanken::V,vacilar,luasc
1034,schwingen::V,oscilar,luasc
1035,fallen::V,caer,tit
1036,brennen::V,arder,dóigh
1037,brennen::V,quemar,dóigh
1038,rauchen::V,humear,plúch toite
1039,rauchen::V,echar humo,plúch toite
1040,regnen::V,llover,báistigh
1041,regnen::V,llover,tá ag cur báistí
1042,gefrieren::V,helarse,sioc
1043,gefrieren::V,helarse,reoigh
1044,tauen::V,deshelarse,leáigh
1045,tauen::V,deshelarse,coscair
1046,schmelzen::V,fundirse,leáigh
1047,schmelzen::V,derretirse,leáigh
1048,trocknen::V,secarse,triomaigh
1049,sieden::V,hervir,fiuch
1050,sieden::V,hervir,beirigh
1051,faulen::V,pudrirse,lobh
1052,faulen::V,pudrirse,dreoigh
1053,verfaulen::V,pudrirse,lobh
1054,verfaulen::V,pudrirse,feoigh
1055,reißen::V,romperse,bris
1056,versinken::V,hundirse,téigh síos
1057,vergehen::V,pasar,téigh thart
1058,erscheinen::V,aparecer,tar
1059,verschwinden::V,desaparecer,imigh
1060,sinken::V,bajar,tit
1061,sinken::V,bajar,ísligh
1062,abnehmen::V,decrecer,maolaigh
1063,abnehmen::V,decrecer,laghdaigh
1064,abnehmen::V,disminuir,maolaigh
1065,abnehmen::V,disminuir,laghdaigh
1066,zunehmen::V,crecer,méadaigh
1067,zunehmen::V,aumentar,méadaigh
1068,steigen::V,subir,éirigh
1069,steigen::V,ascender,éirigh
1070,wachsen::V,crecer,fás
1071,glänzen::V,brillar,lonraigh
1072,glänzen::V,resplandecer,lonraigh
1073,funkeln::V,chispear,drithligh
1074,lärmen::V,hacer ruido,tóg callán
1075,läuten::V,sonar,buail
1076,läuten::V,repicar,buail
1077,klingeln::V,tocar el timbre,buail
1078,klirren::V,tintinear,cling
1079,brausen::V,zumbar,búir
1080,rauschen::V,murmurar,tá ag siosarnach
1081,klingen::V,sonar,tá glór ag
1082,bellen::V,ladrar,amhastraigh
1083,heulen::V,ulular,glam
1084,blasen::V,soplar,séid
1085,pfeifen::V,silbar,lig fead
1086,schreien::V,gritar,béic
1087,schreien::V,gritar,glaoigh
1088,stöhnen::V,gemir,lig cnead
1089,zittern::V,temblar,crith
1090,zittern::V,temblar,creathnaigh
1091,leben::V,vivir,mair
1092,geboren werden::V,nacer,rugadh
1093,atmen::V,respirar,análaigh
1094,trinken::V,beber,ól
1095,essen::V,comer,ith
1096,schlucken::V,tragar,slog
1097,müde werden::V,cansarse,tuirsigh
1098,müde werden::V,fatigarse,tuirsigh
1099,einschlafen::V,dormirse,tit ina chodladh
1100,schlafen::V,dormir,codail
1101,aufwachen::V,despertarse,múscail
1102,aufstehen::V,levantarse,éirigh
1103,sich erholen::V,reposar,lig scíth
1104,sich erholen::V,descansar,lig scíth
1105,krank werden::V,caer enfermo,éirigh tinn
1106,krank sein::V,estar enfermo,tá tinn
1107,schmerzen::V,doler,tá pian i
1108,husten::V,toser,déan casacht
1109,genesen::V,convalecer,téarnaigh
1110,genesen::V,restablecerse,téarnaigh
1111,sterben::V,morir,éag
1112,sterben::V,morir,faigh bás
1113,umkommen::V,perecer,caill
1114,sich bewegen::V,moverse,bog
1115,sich bewegen::V,moverse,gluais
1116,sich rühren::V,rebullir,corraigh
1117,sich erheben::V,levantarse,seas suas
1118,sich setzen::V,sentarse,suigh
1119,hinfallen::V,caerse,tit
1120,laufen::V,andar,siúil
1121,schreiten::V,proceder,siúil
1122,spazierengehen::V,pasear,téigh ag spaisteoireacht
1123,spazierengehen::V,pasearse,téigh ag spaisteoireacht
1124,eilen::V,correr prisa,deifrigh
1125,eilen::V,correr prisa,brostaigh
1126,sich beeilen::V,darse prisa,deifrigh
1127,sich beeilen::V,darse prisa,déan deifir
1128,sausen::V,correr,luathaigh
1129,rennen::V,correr,rith
1130,springen::V,saltar,léim
1131,klettern::V,trepar,dreap
1132,klettern::V,escalar,dreap
1133,schaukeln::V,bambolearse,téigh ar an maide corrach
1134,kriechen::V,reptar,snámh
1135,kriechen::V,arrastrarse,snámh
1136,schwimmen::V,nadar,snámh
1137,tauchen::V,bucear,tum
1138,tauchen::V,sumergirse,tum
1139,rudern::V,remar,iomair
1140,rudern::V,remar,rámhaigh
1141,fahren::V,ir,tiomáin
1142,fliegen::V,volar,eitil
1143,gehen::V,ir,téigh
1144,gehen::V,andar,téigh
1145,weggehen::V,irse,imigh
1146,weggehen::V,marcharse,imigh
1147,abfahren::V,salir,imigh
1148,abfahren::V,partir,imigh
1149,anhalten::V,parar,stad
1150,anhalten::V,pararse,stad
1151,hineingehen::V,entrar,téigh isteach
1152,eintreten::V,entrar,téigh isteach
1153,kommen::V,venir,tar
1154,ankommen::V,llegar,tar
1155,zurückkommen::V,volver,fill
1156,zurückkommen::V,regresar,fill
1157,bleiben::V,quedarse,fan
1158,warten::V,esperar,fan
1159,erwarten::V,esperar,tá ag súil le
1160,erwarten::V,esperar,tá ag dréim le
1161,suchen::V,buscar,lorg
1162,finden::V,hallar,faigh
1163,finden::V,hallar,aimsigh
1164,finden::V,encontrar,faigh
1165,finden::V,encontrar,aimsigh
1166,versuchen::V,intentar,triail
1167,vorbereiten::V,preparar,réitigh
1168,lieben::V,amar,gráigh
1169,lieben::V,querer,gráigh
1170,mögen::V,querer,taitin le
1171,mögen::V,querer,is maith le
1172,lachen::V,reír,gáir
1173,rühren::V,conmover,téigh i bhfeidhm ar
1174,weinen::V,llorar,goil
1175,weinen::V,llorar,caoin
1176,schimpfen::V,regañar,tá ag clamhsán
1177,sich ärgern::V,enfadarse,tá corraithe
1178,sich fürchten::V,tener miedo,tá eagla ar
1179,fürchten::V,temer,tá eagla ar
1180,fürchten::V,tener miedo a,tá eagla ar
1181,fliehen::V,huir,teith
1182,flüchten::V,escaparse,éalaigh
1183,sehen::V,ver,feic
1184,anschauen::V,mirar,dearc
1185,anschauen::V,mirar,féach ar
1186,ansehen::V,mirar,breathnaigh
1187,hören::V,oír,cluin
1188,zuhören::V,escuchar,éist
1189,probieren::V,probar,bliais
1190,probieren::V,degustar,bliais
1191,riechen::V,oler,bolaigh
1192,fühlen::V,sentir,braith
1193,fühlen::V,sentir,mothaigh
1194,scheinen::V,parecer,tá an chuma ar
1195,zu sehen sein::V,poder verse,tá le feiceáil
1196,vernehmen::V,oír,clois
1197,vernehmen::V,percibir,clois
1198,frieren::V,tener frío,tá fuar
1199,tun::V,hacer,déan
1200,können::V,poder,féad
1201,können::V,poder,is féidir le
1202,wollen::V,querer,tá ag iarraidh
1203,anfangen::V,iniciar,tosaigh
1204,anfangen::V,iniciar,cuir tús le
1205,beenden::V,acabar,críochnaigh
1206,beenden::V,acabar,cuir deireadh le
1207,beenden::V,terminar,críochnaigh
1208,beenden::V,terminar,cuir deireadh le
1209,aufhören::V,cesar,stad
1210,gelingen::V,salir bien,éirigh le
1211,geraten::V,salir,tá deireadh ar
1212,geraten::V,dar resultado,tá deireadh ar
1213,öffnen::V,abrir,oscail
1214,schließen::V,cerrar,dún
1215,schließen::V,cerrar,iaigh
1216,stellen::V,poner,cuir
1217,stellen::V,colocar,cuir
1218,setzen::V,poner,cuir
1219,setzen::V,poner,socraigh
1220,setzen::V,colocar,cuir
1221,setzen::V,colocar,socraigh
1222,legen::V,poner,cuir
1223,berühren::V,tocar,teagmhaigh le
1224,verbinden::V,unir,ceangail
1225,verbinden::V,juntar,ceangail
1226,bedecken::V,tapar,clúdaigh
1227,bedecken::V,tapar,cumhdaigh
1228,bedecken::V,cubrir,clúdaigh
1229,bedecken::V,cubrir,cumhdaigh
1230,aufhängen::V,colgar,croch
1231,anzünden::V,encender,las
1232,anzünden::V,encender,adhain
1233,aufheben::V,recoger,tóg
1234,aufheben::V,recoger,ardaigh
1235,zurücklassen::V,dejar,fág
1236,verlieren::V,perder,caill
1237,fallen lassen::V,dejar caer,lig uait
1238,fallen lassen::V,dejar caer,caith uait
1239,machen::V,hacer,déan
1240,machen::V,hacer,réitigh
1241,herstellen::V,fabricar,táirg
1242,bauen::V,construir,tóg
1243,reparieren::V,reparar,deisigh
1244,verbessern::V,mejorar,feabhsaigh
1245,ändern::V,mudar,athraigh
1246,ändern::V,modificar,athraigh
1247,graben::V,cavar,tochail
1248,beugen::V,doblar,crom
1249,beugen::V,inclinar,crom
1250,biegen::V,doblar,lúb
1251,drehen::V,volver,cas
1252,drehen::V,hacer girar,cas
1253,wenden::V,volver,tiontaigh
1254,umdrehen::V,revolver,iompaigh
1255,umdrehen::V,revolver,tiontaigh
1256,heben::V,levantar,ardaigh
1257,hochheben::V,alzar,tóg
1258,ergreifen::V,coger,beir ar
1259,halten::V,tener,coimeád
1260,halten::V,tener,coinnigh
1261,drücken::V,apretar,brúigh
1262,schieben::V,empujar,brúigh
1263,kratzen::V,rascar,scríob
1264,lecken::V,lamer,ligh
1265,lecken::V,lamer,leadhb
1266,beißen::V,morder,bain greim as
1267,abreißen::V,arrancar,stróic
1268,abreißen::V,arrancar,tarraing
1269,abschneiden::V,cortar,scoith
1270,binden::V,atar,ceangail
1271,stecken::V,meter,sáigh
1272,brechen::V,romper,bris
1273,brechen::V,quebrar,bris
1274,klopfen::V,golpear,cnag
1275,hauen::V,pegar,buail
1276,kleben::V,pegar,gliúáil
1277,kleben::V,encolar,gliúáil
1278,reiben::V,frotar,cuimil
1279,streichen::V,untar,leath
1280,streichen::V,recubrir,leath
1281,schleifen::V,afilar,líomh
1282,schneiden::V,cortar,gearr
1283,rütteln::V,agitar,croith
1284,schütteln::V,agitar,croith
1285,schütteln::V,sacudir,croith
1286,schwenken::V,menear,luasc
1287,schütten::V,verter,doirt
1288,füllen::V,llenar,líon
1289,einwickeln::V,envolver,cuach
1290,einwickeln::V,envolver,clúdaigh
1291,tragen::V,llevar,iompair
1292,schleppen::V,arrastrar,tarraing
1293,ziehen::V,tirar,tarraing
1294,aufbewahren::V,conservar,coinnigh
1295,werfen::V,echar,caith
1296,werfen::V,lanzar,caith
1297,fangen::V,coger,ceap
1298,packen::V,agarrar,beir ar
1299,verstecken::V,esconder,folaigh
1300,verstecken::V,esconder,cuir i bhfolach
1301,teilen::V,partir,roinn
1302,teilen::V,dividir,roinn
1303,schicken::V,enviar,seol
1304,bringen::V,traer,beir
1305,bringen::V,traer,tabhair
1306,hinzufügen::V,añadir,cuir le
1307,bekommen::V,obtener,faigh
1308,bekommen::V,conseguir,faigh
1309,erhalten::V,recibir,faigh
1310,nehmen::V,tomar,tóg
1311,nehmen::V,tomar,glac
1312,wählen::V,elegir,pioc
1313,wählen::V,elegir,roghnaigh
1314,auswählen::V,escoger,roghnaigh
1315,auswählen::V,seleccionar,roghnaigh
1316,bewahren::V,guardar,caomhnaigh
1317,bewahren::V,preservar,caomhnaigh
1318,behindern::V,estorbar,cuir bac ar
1319,behindern::V,obstaculizar,cuir bac ar
1320,verderben::V,estropear,mill
1321,beschädigen::V,deteriorar,loit
1322,beschädigen::V,deteriorar,déan damáiste do
1323,zerbrechen::V,romper,bris
1324,zerbrechen::V,quebrar,bris
1325,zerreißen::V,desgarrar,stiall
1326,zerreißen::V,despedazar,stiall
1327,zerstören::V,destruir,mill
1328,zerstören::V,destruir,scrios
1329,zerstören::V,destrozar,mill
1330,zerstören::V,destrozar,scrios
1331,verbrennen::V,quemar,las
1332,verbrennen::V,quemar,dóigh
1333,geben::V,dar,tabhair
1334,reichen::V,pasar,sín
1335,reichen::V,pasar,cuir
1336,schenken::V,regalar,bronn
1337,schenken::V,regalar,tabhair
1338,versprechen::V,prometer,geall
1339,wünschen::V,desear,guigh
1340,loben::V,alabar,mol
1341,küssen::V,besar,póg
1342,wiegen::V,mecer,bog
1343,wiegen::V,mecer,luasc
1344,zudecken::V,tapar,clúdaigh
1345,zudecken::V,cubrir,clúdaigh
1346,wecken::V,despertar,dúisigh
1347,zeigen::V,mostrar,taispeáin
1348,führen::V,guiar,treoraigh
1349,führen::V,conducir,treoraigh
1350,lehren::V,enseñar,múin
1351,lehren::V,enseñar,teagasc
1352,lehren::V,instruir,múin
1353,lehren::V,instruir,teagasc
1354,unterrichten::V,enseñar,múin
1355,unterrichten::V,enseñar,teagasc
1356,aufziehen::V,criar,tóg
1357,leiten::V,guiar,tá i gceannas ar
1358,leiten::V,dirigir,tá i gceannas ar
1359,antreiben::V,impeler,gríosaigh
1360,antreiben::V,impulsar,gríosaigh
1361,lassen::V,hacer,cuir ag
1362,einladen::V,invitar,cuir cuireadh ar
1363,vereinigen::V,unir,aontaigh
1364,besuchen::V,visitar,tabhair cuairt ar
1365,besuchen::V,ir a ver,tabhair cuairt ar
1366,treffen::V,encontrar,cas ar
1367,treffen::V,encontrar,buail le
1368,sich versammeln::V,reunirse,bailigh
1369,sich versammeln::V,reunirse,cruinnigh
1370,sich versammeln::V,congregarse,bailigh
1371,sich versammeln::V,congregarse,cruinnigh
1372,spielen::V,jugar,imir
1373,spielen::V,jugar,tá ag spraoi
1374,singen::V,cantar,can
1375,tanzen::V,bailar,rinc
1376,tanzen::V,bailar,damhsaigh
1377,sich trennen::V,separarse,scar
1378,verlassen::V,dejar,fág
1379,verlassen::V,abandonar,fág
1380,retten::V,salvar,tarrtháil
1381,bewachen::V,vigilar,cosain
1382,bewachen::V,vigilar,gardáil
1383,schützen::V,proteger,cosain
1384,verteidigen::V,defender,cosain
1385,sich schlagen::V,batirse,tá ag bruíon
1386,schießen::V,tirar,caith
1387,schießen::V,tirar,scaoil
1388,schießen::V,disparar,caith
1389,schießen::V,disparar,scaoil
1390,siegen::V,vencer,bain
1391,siegen::V,vencer,buaigh
1392,ärgern::V,enojar,cuir isteach ar
1393,ärgern::V,enfadar,cuir isteach ar
1394,schlagen::V,pegar,buail
1395,schlagen::V,golpear,buail
1396,treten::V,dar una patada a,ciceáil
1397,stechen::V,pinchar,sáigh
1398,stoßen::V,empujar,brúigh
1399,stoßen::V,empujar,soncáil
1400,stehlen::V,robar,goid
1401,stehlen::V,hurtar,goid
1402,stören::V,molestar,cuir isteach ar
1403,belästigen::V,molestar,cuir as do
1404,belästigen::V,importunar,cuir as do
1405,verbergen::V,ocultar,ceil
1406,verbergen::V,esconder,ceil
1407,täuschen::V,engañar,cuir dallamullóg ar
1408,betrügen::V,engañar,déan calaois ar
1409,töten::V,matar,maraigh
1410,wohnen::V,vivir,cuir faoi
1411,wohnen::V,vivir,tá ina chónaí
1412,wohnen::V,habitar,cuir faoi
1413,wohnen::V,habitar,tá ina chónaí
1414,arbeiten::V,trabajar,oibrigh
1415,sammeln::V,recoger,bailigh
1416,sammeln::V,recoger,cruinnigh
1417,sammeln::V,coleccionar,bailigh
1418,sammeln::V,coleccionar,cruinnigh
1419,pflücken::V,coger,pioc
1420,jagen::V,cazar,seilg
1421,fischen::V,pescar,iasc
1422,fassen::V,atrapar,beir ar
1423,fassen::V,capturar,beir ar
1424,hüten::V,guardar,aoirigh
1425,treiben::V,aballar,seol
1426,treiben::V,aballar,tiomáin
1427,anbinden::V,atar,ceangail
1428,füttern::V,echar de comer,cothaigh
1429,füttern::V,echar de comer,beathaigh
1430,melken::V,ordeñar,bligh
1431,melken::V,ordeñar,crúigh
1432,hacken::V,picar,gearr
1433,hacken::V,cortar,gearr
1434,gießen::V,regar,uiscigh
1435,reifen::V,madurar,aibigh
1436,zubereiten::V,preparar,cócaráil
1437,kochen::V,cocer,bruith
1438,kochen::V,cocer,beirigh
1439,kochen::V,guisar,bruith
1440,kochen::V,guisar,beirigh
1441,backen::V,hornear,bácáil
1442,backen::V,cocer al horno,bácáil
1443,braten::V,asar,róst
1444,braten::V,asar,frioch
1445,braten::V,freír,róst
1446,braten::V,freír,frioch
1447,umrühren::V,remover,measc
1448,stricken::V,hacer punto,cniotáil
1449,stricken::V,hacer calceta,cniotáil
1450,nähen::V,coser,fuaigh
1451,färben::V,teñir,dathaigh
1452,färben::V,colorear,dathaigh
1453,reinigen::V,limpiar,glan
1454,waschen::V,lavar,nigh
1455,abwischen::V,fregar,glan
1456,abwischen::V,limpiar,glan
1457,spülen::V,aclarar,sruthlaigh
1458,spülen::V,enjuagar,sruthlaigh
1459,fegen::V,barrer,scuab
1460,fegen::V,pasar la escoba,scuab
1461,kehren::V,barrer,scuab
1462,baden::V,bañarse,folc
1463,sich waschen::V,lavarse,nigh é féin
1464,ausziehen::V,quitar,bain de
1465,ausziehen::V,quitarse,bain de
1466,anziehen::V,ponerse,cuir ar
1467,sich anziehen::V,vestirse,gléas é féin
1468,kämmen::V,peinar,cíor
1469,schmücken::V,adornar,maisigh
1470,sagen::V,decir,abair
1471,sprechen::V,hablar,labhair
1472,reden::V,hablar,caintigh
1473,reden::V,conversar,caintigh
1474,sich unterhalten::V,charlar,caintigh
1475,sich unterhalten::V,charlar,tá ag comhrá
1476,sich unterhalten::V,conversar,caintigh
1477,sich unterhalten::V,conversar,tá ag comhrá
1478,fragen::V,preguntar,fiafraigh
1479,fragen::V,preguntar,cuir ceist
1480,bitten::V,rogar,iarr
1481,erzählen::V,contar,inis
1482,erzählen::V,contar,eachtraigh
1483,mitteilen::V,comunicar,aithris
1484,mitteilen::V,comunicar,cuir in iúl
1485,mitteilen::V,participar,aithris
1486,mitteilen::V,participar,cuir in iúl
1487,nennen::V,llamar,ainmnigh
1488,nennen::V,nombrar,ainmnigh
1489,rufen::V,llamar,glaoigh
1490,prahlen::V,jactarse,maígh
1491,übersetzen::V,traducir,aistrigh
1492,denken::V,pensar,síl
1493,denken::V,pensar,ceap
1494,glauben::V,creer,creid
1495,bemerken::V,notar,tabhair faoi deara
1496,erkennen::V,reconocer,aithin
1497,begreifen::V,concebir,tuig
1498,verstehen::V,entender,tuig
1499,verstehen::V,comprender,tuig
1500,lernen::V,aprender,foghlaim
1501,wissen::V,saber,tá a fhios ag
1502,sich erinnern an::V,recordar,cuimhnigh ar
1503,sich erinnern an::V,recordar,is cuimhne ar
1504,sich erinnern an::V,acordarse de,cuimhnigh ar
1505,sich erinnern an::V,acordarse de,is cuimhne ar
1506,vergessen::V,olvidar,dearmad
1507,messen::V,medir,tomhais
1508,zählen::V,contar,cuntais
1509,rechnen::V,contar,ríomh
1510,rechnen::V,contar,áirigh
1511,rechnen::V,calcular,ríomh
1512,rechnen::V,calcular,áirigh
1513,lesen::V,leer,léigh
1514,malen::V,pintar,péinteáil
1515,zeichnen::V,dibujar,línigh
1516,zeichnen::V,dibujar,tarraing
1517,schreiben::V,escribir,scríobh
1518,besitzen::V,poseer,is le
1519,kaufen::V,comprar,ceannaigh
1520,verkaufen::V,vender,díol
1521,bezahlen::V,pagar,íoc as
1522,zahlen::V,pagar,íoc
1523,beherrschen::V,dominar,rialaigh
1524,ertragen::V,soportar,seas
1525,ertragen::V,soportar,fulaing
1526,ertragen::V,soportar,foighnigh
