,Concept_ID,is,lbe
751,lange::ADV,lengi,батӏи къабуклай
752,lange::ADV,lengi,хъунмасса хӏаллай
753,plötzlich::ADV,skyndilega,цакуну
754,sofort::ADV,strax,мугьлат бакъа
755,sofort::ADV,þegar í stað,мугьлат бакъа
756,später::ADV,seinna,махъ
757,jetzt::ADV,nú,утти
758,jetzt::ADV,nú,цӏана
759,jetzt::ADV,núna,утти
760,jetzt::ADV,núna,цӏана
761,heute::ADV,í dag,хӏакьину
762,morgen::ADV,á morgun,гьуит
763,morgen::ADV,á morgun,гьунттий
764,bald::ADV,brátt,
765,bald::ADV,bráðum,
766,dann::ADV,svo,яла
767,dann::ADV,síðan,яла
768,gestern::ADV,í gær,лахьхьу
769,einst::ADV,forðum,
770,damals::ADV,þá,та чӏумал
771,damals::ADV,á þeim tímum,та чӏумал
772,danach::ADV,á eftir því,яла
773,vorher::ADV,áður,хьхьнчӏ
774,vorher::ADV,áður,хьхьичӏва
775,zuerst::ADV,fyrst,бакӏрай
776,zuerst::ADV,fyrst,цӏу бутӏуй
777,einmal::ADV,einu sinni,цал
778,manchmal::ADV,stundum,ваксса-таксса
779,oft::ADV,oft,чӏявуну
780,immer::ADV,alltaf,мудан
781,immer::ADV,alltaf,даиман
782,immer::ADV,sífellt,мудан
783,immer::ADV,sífellt,даиман
784,niemals::ADV,aldrei,тачӏав
785,hier::ADV,hér,шикку
786,hierhin::ADV,hingað,шиккун
787,von hier::ADV,héðan,шичча
788,dort::ADV,þar,гикку
789,dort::ADV,þarna,гикку
790,dorthin::ADV,þangað,тиккун
791,geradeaus::ADV,beint áfram,тӏайланм
792,vorwärts::ADV,áfram,хьхьичӏунмай
793,rückwärts::ADV,aftur á bak,махъа-хьхьичӏунмай
794,zurück::ADV,aftur,махъунмай
795,zurück::ADV,til baka,махъунмай
796,unten::ADV,niðri,лув
797,unten::ADV,fyrir neðan,лув
798,hinab::ADV,niður,бакӏ-ялавай
799,hinab::ADV,niður,бакӏъялавай
800,hinab::ADV,niður eftir,бакӏ-ялавай
801,hinab::ADV,niður eftir,бакӏъялавай
802,oben::ADV,uppi,ялув
803,hinauf::ADV,upp,лавай
804,hinauf::ADV,upp eftir,лавай
805,überall::ADV,alls staðar,гьариий
806,überall::ADV,alls staðar,хьу-хьуний
807,überall::ADV,alls staðar,гьарца кӏанай
808,nicht::ADV,ekki,къа-
809,ein wenig::ADV,dálítið,чанни
810,ein wenig::ADV,dálítið,ца чансса
811,kaum::ADV,varla,дахьа
812,kaum::ADV,tæplega,дахьа
813,sehr::ADV,mjög,оьну
814,sehr::ADV,mjög,гужну
815,sehr::ADV,mjög,хъинну
816,so::ADV,svo,укукн
817,so::ADV,þannig,укукн
818,noch::ADV,enn,гьала
819,noch::ADV,enn,уттигу
820,noch::ADV,enn,цакьинва
821,noch::ADV,enn,ттигу-шилагу
822,noch::ADV,ennþá,гьала
823,noch::ADV,ennþá,уттигу
824,noch::ADV,ennþá,цакьинва
825,noch::ADV,ennþá,ттигу-шилагу
826,nur::ADV,bara,анжагь
827,nur::ADV,aðeins,анжагь
828,schon::ADV,nú þegar,
829,wieder::ADV,aftur,цӏуницӏа
830,wieder::ADV,að nýju,цӏуницӏа
831,vergebens::ADV,árangurslaust,аьдада
832,vergebens::ADV,árangurslaust,нахӏакь
833,vor::PRP,fyrir,хьхьичӏ
834,hinter::PRP,bak við,махъ
835,hinter::PRP,aftur fyrir,махъ
836,unter::PRP,undir,лув
837,durch::PRP,gegnum,-х
838,neben::PRP,hjá,чӏарав
839,neben::PRP,við hliðina á,чӏарав
840,zwischen::PRP,milli,дянив
841,zwischen::PRP,á milli,дянив
842,wegen::PRP,vegna,цӏаний
843,dies::PRN,þetta,ва
844,das::PRN,það,та
845,das::PRN,það,кӏа
846,das::PRN,það,га
847,alles::PRN,allt,щала
848,ich::PRN,ég,на
849,du::PRN,þú,ина
850,er::PRN,hann,му
851,wir::PRN,við,жу
852,ihr::PRN,þið,зу
853,sie::PRN,þær,
854,sie::PRN,þeir,
855,was::FPRN,hvað,ци
856,wer::FPRN,hver,цу
857,wo::FADV,hvar,чув
858,wohin::FADV,hvert,чун
859,wie::FADV,hvernig,цукун
860,warum::FADV,hvers vegna,цан
861,wieviel::FNUM,hve mikill,циксса
862,eins::NUM,einn,ца
863,zwei::NUM,tveir,кӏива
864,drei::NUM,þrír,шамма
865,vier::NUM,fjórir,мукьа
866,vier::NUM,fjórir,мукьва
867,fünf::NUM,fimm,ххюва
868,sechs::NUM,sex,ряхва
869,sieben::NUM,sjö,арула
870,acht::NUM,átta,мяйва
871,neun::NUM,níu,урчӏва
872,zehn::NUM,tíu,ацӏва
873,elf::NUM,ellefu,ацӏния цава
874,zwölf::NUM,tólf,ацӏиия кӏива
875,zwanzig::NUM,tuttugu,кьува
876,dreißig::NUM,þrjátíu,зувира
877,vierzig::NUM,fjörutíu,мукьцӏала
878,fünfzig::NUM,fimmtíu,ххюцӏала
879,sechzig::NUM,sextíu,ряхцӏала
880,siebzig::NUM,sjötíu,
881,achtzig::NUM,áttatíu,мяйцӏала
882,neunzig::NUM,níutíu,урчӏцӏала
883,hundert::NUM,hundrað,ттурш
884,hundert::NUM,hundrað,ттуршва
885,tausend::NUM,þúsund,азарва
886,und::CNJ,og,-гу
887,oder::CNJ,eða,я
888,oder::CNJ,eða,ягу
889,stehen::V,standa,ацӏан
890,sitzen::V,sitja,щяивкӏун икӏан
891,liegen::V,liggja,утту нвхьуну икӏан
892,hängen::V,hanga,зурчӏай тӏун
893,werden::V,verða,хьун
894,passieren::V,gerast,хьун
895,beginnen::V,byrja,дайдишин
896,beginnen::V,byrja,дайдирхьуну дикӏан
897,enden::V,enda,къуртал дан
898,enden::V,lykta,къуртал дан
899,wechseln::V,skipta,даххана хьун
900,wechseln::V,skipta,даххана дуллан
901,aufgehen[Sonne]::V,koma upp,буклай бур
902,untergehen[Sonne]::V,ganga til viðar,лаглай бур
903,scheinen[Sonne]::V,skína,битан
904,scheinen[Sonne]::V,skína,чани буллан
905,donnern::V,þruma,тӏий бур
906,wehen::V,blása,бишлай бур
907,strömen::V,streyma,экьинан
908,fließen::V,fljóta,экьинан
909,sich drehen::V,snúast,гьанан
910,schwanken::V,riða,хъюлчу тӏун
911,schwanken::V,riða,хӏуркку тӏун
912,schwanken::V,rugga,хъюлчу тӏун
913,schwanken::V,rugga,хӏуркку тӏун
914,schwingen::V,sveiflast,хъюлчай тӏун
915,schwingen::V,sveiflast,хъюлчу тӏун
916,fallen::V,falla,багьлан
917,brennen::V,brenna,ччучлан
918,rauchen::V,reykja,пуркӏу тӏун
919,regnen::V,rigna,лачӏун
920,regnen::V,rigna,лачIлай дур
921,gefrieren::V,frjósa,микӏ лачӏун
922,tauen::V,þiðna,баслан
923,schmelzen::V,bráðna,баслан
924,trocknen::V,þorna,кьакьан
925,sieden::V,sjóða,щаран
926,faulen::V,rotna,аьллан
927,verfaulen::V,rotna,аьллан
928,verfaulen::V,rotna,аьян
929,reißen::V,rifna,ххя дукан
930,versinken::V,sökkva,оькьлан
931,versinken::V,sökkva,оькьан
932,vergehen::V,líða,лялиян
933,erscheinen::V,birtast,буккан
934,erscheinen::V,birtast,загьир хьун
935,verschwinden::V,hverfa,бат хьун
936,verschwinden::V,hverfa,акъа хьун
937,sinken::V,síga,чахь учин
938,abnehmen::V,lækka,чан хьун
939,abnehmen::V,lækka,ссуссукьу хьун
940,abnehmen::V,minnka,чан хьун
941,abnehmen::V,minnka,ссуссукьу хьун
942,zunehmen::V,aukast,гьарза хьун
943,steigen::V,stíga,гьаз хьун
944,wachsen::V,vaxa,ххяххан
945,glänzen::V,glóa,цӏай буккан
946,glänzen::V,glampa,цӏай буккан
947,funkeln::V,leiftra,цӏай-цӏай тӏун
948,lärmen::V,hafa hátt,чӏу буллан
949,lärmen::V,hafa hátt,аьлагъужа буллан
950,läuten::V,hringja,занг ришлан
951,läuten::V,hringja,занг дуллан
952,klingeln::V,hringja,занг ришлан
953,klingeln::V,hringja,занг дуллан
954,klirren::V,glamra,
955,klirren::V,skrölta,
956,brausen::V,ólga,никъащилан
957,rauschen::V,suða,щурщур тӏун
958,klingen::V,hljóma,чӏу буклан
959,bellen::V,gelta,хӏап тӏун
960,heulen::V,væla,
961,heulen::V,ýlfra,
962,blasen::V,blása,уф тӏун
963,pfeifen::V,blístra,щютӏа тӏун
964,schreien::V,æpa,чӏу бан
965,stöhnen::V,stynja,угь-къак тӏун
966,zittern::V,titra,зурзу чин
967,zittern::V,titra,зурзу тӏун
968,zittern::V,skjálfa,зурзу чин
969,zittern::V,skjálfa,зурзу тӏун
970,leben::V,lifa,ялапар хъанан
971,geboren werden::V,fæðast,ан
972,atmen::V,anda,ссихӏ ласлан
973,atmen::V,anda,ссихӏ бигьлан
974,atmen::V,draga andann,ссихӏ ласлан
975,atmen::V,draga andann,ссихӏ бигьлан
976,trinken::V,drekka,хӏачӏан
977,trinken::V,drekka,хӏачӏлан
978,essen::V,borða,канан
979,schlucken::V,kingja,кьюлтӏа тӏун
980,müde werden::V,þreytast,аьхчӏин
981,einschlafen::V,sofna,шанан икӏан
982,schlafen::V,sofa,шанан
983,aufwachen::V,vakna,чантӏ учин
984,aufstehen::V,fara á fætur,бизан
985,sich erholen::V,hvíla sig,бигьалаган
986,krank werden::V,veikjast,къашай хьун
987,krank werden::V,verða veikur,къашай хьун
988,krank sein::V,vera veikur,къашай хъанан
989,krank sein::V,vera veikur,къашавай икӏан
990,schmerzen::V,kenna til,цӏун
991,husten::V,hósta,хъугьу чин
992,husten::V,hósta,хъугьу тӏун
993,genesen::V,batna,хъин хьун
994,genesen::V,batna,сагъ лаган
995,genesen::V,frískast,хъин хьун
996,genesen::V,frískast,сагъ лаган
997,sterben::V,deyja,ивчӏан
998,umkommen::V,farast,лиллан
999,umkommen::V,farast,литӏлан
1000,umkommen::V,farast,ажал биян
1001,umkommen::V,farast,личӏи хьун
1002,umkommen::V,farast,иакьлу хьун
1003,umkommen::V,farast,ахир жан хъанан
1004,umkommen::V,farast,рухӏирачӏа икӏан
1005,sich bewegen::V,bifast,сукку хьун
1006,sich rühren::V,hreyfast,сукку хьун
1007,sich erheben::V,standa upp,бизан
1008,sich setzen::V,setjast,щяикӏан
1009,sich setzen::V,setjast,щябикӏан
1010,hinfallen::V,detta,багьан
1011,laufen::V,labba,занан
1012,schreiten::V,ganga,ша ласлан
1013,spazierengehen::V,ganga sér til skemmtunar,сайр буллан
1014,eilen::V,fara hratt,анавар буккан
1015,sich beeilen::V,flýta sér,анавар буккан
1016,sausen::V,þjóta,никъа щилан
1017,sausen::V,þjóta,никъа щун
1018,rennen::V,hlaupa,лечлан
1019,springen::V,stökkva,тӏанкӏ дан
1020,klettern::V,klifra,лахълан
1021,schaukeln::V,róla,гьайжак бигьлан
1022,schaukeln::V,rugga,гьайжак бигьлан
1023,kriechen::V,skríða,ххярк тӏун
1024,schwimmen::V,synda,гьузун
1025,tauchen::V,kafa,лултту уккан
1026,rudern::V,róa,бяхлан
1027,rudern::V,róa,батӏлан
1028,rudern::V,róa,ххялаххи дуклан
1029,fahren::V,aka,гьан
1030,fahren::V,fara,гьан
1031,fliegen::V,fljúga,лехлан
1032,gehen::V,fara,нан
1033,gehen::V,ganga,нан
1034,weggehen::V,fara burt,ялагьан
1035,weggehen::V,ganga burt,ялагьан
1036,abfahren::V,aka burt,гьан
1037,anhalten::V,stöðva,бацӏан
1038,hineingehen::V,ganga inn,буххан
1039,eintreten::V,koma inn,буххан
1040,eintreten::V,ganga inn,буххан
1041,kommen::V,koma,учӏан
1042,ankommen::V,koma til,биян
1043,ankommen::V,koma til,бучӏан
1044,zurückkommen::V,koma til baka,зана хъун
1045,zurückkommen::V,koma til baka,зана бикӏан
1046,bleiben::V,haldast,личӏан
1047,bleiben::V,vera kyrr,личӏан
1048,warten::V,bíða,ялугьлан
1049,erwarten::V,búast við,ялугьлан
1050,erwarten::V,eiga von á,ялугьлан
1051,suchen::V,leita,луглан
1052,finden::V,finna,лякъин
1053,versuchen::V,reyna,ххал буллан
1054,vorbereiten::V,undirbúa,хӏадур бан
1055,lieben::V,elska,эшкьи хьуиу бикӏан
1056,mögen::V,þykja gott,ххиран бикӏан
1057,mögen::V,falla í geð,ххиран бикӏан
1058,lachen::V,hlæja,хъян
1059,rühren::V,snerta,
1060,weinen::V,gráta,аьтӏун
1061,schimpfen::V,skammast,дяъван
1062,schimpfen::V,skammast,ссугайи агьан
1063,sich ärgern::V,sárna,ссибизлан
1064,sich ärgern::V,gremjast,ссибизлан
1065,sich fürchten::V,óttast,ингъауслан
1066,fürchten::V,óttast,хӏучӏ тӏун
1067,fliehen::V,flýja,ака бан
1068,flüchten::V,strjúka,лихъан
1069,sehen::V,sjá,чӏалан
1070,anschauen::V,horfa á,урган
1071,ansehen::V,líta á,буруглан
1072,hören::V,heyra,баллан
1073,zuhören::V,hlusta,вичӏи дихьлан
1074,probieren::V,smakka,тӏин ххал буллан
1075,riechen::V,þefa,ссунтӏа тӏун
1076,fühlen::V,finna til,дакӏнил буслан
1077,scheinen::V,virðast,ххан
1078,scheinen::V,virðast,бизан
1079,scheinen::V,virðast,ххан бикӏлай бикӏан
1080,zu sehen sein::V,vera að sjá,
1081,vernehmen::V,heyra,баян
1082,vernehmen::V,greina,баян
1083,frieren::V,frjósa,лигьулул хъанан
1084,tun::V,gera,бан
1085,können::V,geta,хьун
1086,wollen::V,ætla,
1087,wollen::V,vilja,
1088,anfangen::V,hefja,дайдишин
1089,beenden::V,enda,къуртал бан
1090,beenden::V,ljúka,къуртал бан
1091,aufhören::V,lykta,кьабагьан
1092,gelingen::V,heppnast,бюхъан
1093,geraten::V,lukkast,
1094,öffnen::V,opna,тӏитӏин
1095,schließen::V,loka,лакьин
1096,stellen::V,láta,дацӏан дан
1097,stellen::V,láta,бишин
1098,stellen::V,setja,дацӏан дан
1099,stellen::V,setja,бишин
1100,setzen::V,láta,щяитан
1101,setzen::V,setja,щяитан
1102,legen::V,láta,бишин
1103,legen::V,leggja,бишин
1104,berühren::V,koma við,ка щун
1105,verbinden::V,sameina,бахӏин
1106,verbinden::V,sameina,дахӏин
1107,bedecken::V,hylja,ялтту бущин
1108,bedecken::V,hylja,ялтту бакьин
1109,aufhängen::V,hengja,лахъан
1110,aufhängen::V,hengja upp,лахъан
1111,anzünden::V,kveikja í,лахъан
1112,aufheben::V,taka upp,гьаз бан
1113,aufheben::V,lyfta upp,гьаз бан
1114,zurücklassen::V,skilja eftir,кьаитан
1115,zurücklassen::V,skilja eftir,битан
1116,verlieren::V,týna,дакъа дан
1117,verlieren::V,glata,дакъа дан
1118,fallen lassen::V,missa,рутан
1119,machen::V,búa til,дан
1120,herstellen::V,framleiða,яраг ишла бувиу бан
1121,bauen::V,smíða,дан
1122,bauen::V,byggja,дан
1123,reparieren::V,gera við,дакьин дан
1124,verbessern::V,bæta,ххуй дан
1125,ändern::V,breyta,баххана бан
1126,graben::V,grafa,дуклан
1127,beugen::V,beygja,лахӏан бан
1128,beugen::V,beygja,кьус бикӏан
1129,biegen::V,sveigja,баччин
1130,biegen::V,sveigja,лахӏан бан
1131,drehen::V,snúa,гьанан
1132,wenden::V,snúa,кӏура баен бан
1133,wenden::V,venda,кӏура баен бан
1134,umdrehen::V,venda,кӏура баен бан
1135,umdrehen::V,snúa við,кӏура баен бан
1136,heben::V,hefja,гьаз бан
1137,hochheben::V,lyfta upp,гьаз бан
1138,ergreifen::V,grípa,хъап дан
1139,ergreifen::V,grípa,хъап увиу угьан
1140,halten::V,rúma,бугьлан
1141,halten::V,halda,бугьлан
1142,drücken::V,þjá,кьюч бигьлан
1143,drücken::V,þrýsta,кьюч бигьлан
1144,schieben::V,ýta,щун
1145,kratzen::V,klóra,
1146,lecken::V,sleikja,ланцӏа тӏун
1147,beißen::V,bíta,хъапа тӏун
1148,beißen::V,bíta,кьацӏа тӏун
1149,abreißen::V,rífa af,буцан
1150,abreißen::V,rífa frá,буцан
1151,abschneiden::V,skera af,бухъан
1152,abschneiden::V,skera af,кьукьин
1153,abschneiden::V,klippa af,бухъан
1154,abschneiden::V,klippa af,кьукьин
1155,binden::V,binda,бахӏин
1156,binden::V,binda,дахӏин
1157,stecken::V,stinga,
1158,brechen::V,brjóta,гъагъан
1159,klopfen::V,berja,кьутӏа тӏун
1160,klopfen::V,klappa,кьутӏа тӏун
1161,hauen::V,berja,рищун
1162,hauen::V,höggva,рищун
1163,kleben::V,líma,лачӏун буллан
1164,reiben::V,núa,ссуку буллан
1165,streichen::V,smyrja,дугъан
1166,streichen::V,smyrja,аьгъу дан
1167,schleifen::V,slípa,
1168,schneiden::V,skera,духълан
1169,schneiden::V,skera,кьукьлан
1170,schneiden::V,klippa,духълан
1171,schneiden::V,klippa,кьукьлан
1172,rütteln::V,skaka,
1173,schütteln::V,hrista,хъюлчу буллан
1174,schwenken::V,sveifla,палцӏ дуллан
1175,schütten::V,hella,рутӏин
1176,füllen::V,fylla,буцӏин бан
1177,einwickeln::V,vefja inn í,кай-кай бан
1178,tragen::V,bera,ларсун занан
1179,tragen::V,bera,ларсун ачин
1180,schleppen::V,draga,ххилан
1181,ziehen::V,toga,
1182,ziehen::V,draga,
1183,aufbewahren::V,geyma,ядан
1184,aufbewahren::V,geyma,ядуллан
1185,werfen::V,kasta,личин
1186,fangen::V,grípa,бугьан
1187,fangen::V,grípa,бугьлан
1188,packen::V,þrífa í,
1189,verstecken::V,fela,ладитан
1190,verstecken::V,fela,кьюлтӏ дан
1191,verstecken::V,fela,дахьлаган дан
1192,teilen::V,deila,бачӏин
1193,teilen::V,deila,бутӏа бан
1194,schicken::V,senda,тӏайла буккан
1195,bringen::V,færa,диян дан
1196,bringen::V,flytja,диян дан
1197,hinzufügen::V,bæta við,ххи бан
1198,bekommen::V,hljóta,ласун
1199,bekommen::V,ná,ласун
1200,erhalten::V,fá,ласун
1201,nehmen::V,taka,ласун
1202,wählen::V,velja,бувчӏин
1203,auswählen::V,velja úr,бувчӏин
1204,auswählen::V,velja úr,язи бугьан
1205,bewahren::V,gæta,ядан
1206,bewahren::V,vernda,ядан
1207,behindern::V,varna,дайщишруду дуллан
1208,verderben::V,spilla,зия дан
1209,beschädigen::V,skemma,зарал буллан
1210,zerbrechen::V,brjóta,гьагъан
1211,zerbrechen::V,brjóta,гьагъан бан
1212,zerreißen::V,rífa,ххяхха дуккан
1213,zerreißen::V,rífa sundur,ххяхха дуккан
1214,zerstören::V,rífa niður,лекьан дан
1215,verbrennen::V,brenna,ччуччин
1216,geben::V,gefa,дулун
1217,reichen::V,rétta,дулун
1218,schenken::V,gefa,пишкаш дан
1219,schenken::V,gefa,багъишла дан
1220,schenken::V,gefa,ихӏсандалун дуллун
1221,versprechen::V,lofa,банна чин
1222,versprechen::V,heita,банна чин
1223,wünschen::V,óska,
1224,loben::V,lofa,цӏа дан
1225,loben::V,hrósa,цӏа дан
1226,küssen::V,kyssa,ппай тӏун
1227,wiegen::V,rugga,гьуркку тӏун
1228,wiegen::V,rugga,гьуркку буллан
1229,wiegen::V,rugga,гьуркку бан
1230,zudecken::V,þekja,
1231,zudecken::V,breiða yfir,
1232,wecken::V,vekja,чантӏ учин ан
1233,zeigen::V,sýna,ккаккан бан
1234,führen::V,leiða,буцин
1235,lehren::V,kenna,лахьхьин бан
1236,lehren::V,kenna,лахьхьин буллан
1237,unterrichten::V,fræða,дарс дишаван
1238,aufziehen::V,ala upp,хъуна ан
1239,aufziehen::V,ala upp,тарбия ан
1240,leiten::V,stjórna,каялувшиву дан
1241,antreiben::V,hvetja,
1242,lassen::V,láta,
1243,einladen::V,bjóða heim,хъамалу оьвчин
1244,vereinigen::V,sameina,ца бан
1245,besuchen::V,heimsækja,ялун уххан
1246,treffen::V,hitta,хьуна бакьин
1247,sich versammeln::V,safnast saman,батӏин
1248,spielen::V,leika sér,тӏуркӏу тӏун
1249,singen::V,syngja,балай тӏун
1250,tanzen::V,dansa,къавтӏун
1251,sich trennen::V,skiljast,ппив хьун
1252,verlassen::V,yfirgefa,увккун гьан
1253,retten::V,bjarga,ххассал бан
1254,bewachen::V,gæta,къарал бан
1255,bewachen::V,hafa vörð á,къарал бан
1256,schützen::V,vernda,ябан
1257,verteidigen::V,verja,буруччин
1258,sich schlagen::V,slást,биян
1259,sich schlagen::V,berjast,биян
1260,schießen::V,skjóta,битлан
1261,siegen::V,sigra,ххув хьун
1262,siegen::V,sigra,ххувшаву ласун
1263,ärgern::V,ergja,ссибизан уллан
1264,ärgern::V,skaprauna,ссибизан уллан
1265,schlagen::V,slá,рищун
1266,schlagen::V,lemja,рищун
1267,treten::V,sparka,
1268,stechen::V,stinga,кьутӏин
1269,stoßen::V,hrinda,щун
1270,stehlen::V,stela,дацин
1271,stören::V,trufla,кьючин
1272,belästigen::V,ónáða,бизар уллан
1273,verbergen::V,leyna,лабитан
1274,verbergen::V,leyna,кӏучӏ бан
1275,täuschen::V,gabba,хъяврин ан
1276,täuschen::V,blekkja,хъяврин ан
1277,betrügen::V,svíkja,аьикьин ан
1278,betrügen::V,blekkja,аьикьин ан
1279,töten::V,drepa,ивчӏан
1280,wohnen::V,búa,оьрму бутлан
1281,arbeiten::V,vinna,зун
1282,sammeln::V,safna,ттихӏин
1283,sammeln::V,safna,вив дишин
1284,pflücken::V,tína,риттун
1285,pflücken::V,reyta,риттун
1286,jagen::V,veiða,авли занан
1287,fischen::V,fiska,чавахъру бугьлан
1288,fassen::V,veiða,бугьан
1289,hüten::V,gæta,урттуйн бакьлан
1290,hüten::V,vakta,урттуйн бакьлан
1291,treiben::V,reka,дачин дуллан
1292,treiben::V,reka,лихъан буллан
1293,anbinden::V,binda við,бахӏин
1294,anbinden::V,binda fast,бахӏин
1295,füttern::V,fóðra,канаки буллан
1296,melken::V,mjólka,ттизин
1297,hacken::V,höggva,мюрш буллан
1298,hacken::V,höggva,мюрш бан
1299,gießen::V,hella,щин дишин
1300,reifen::V,þroskast,диян
1301,zubereiten::V,elda,хӏадур дан
1302,zubereiten::V,elda,хӏадур бан
1303,zubereiten::V,tilbúa,хӏадур дан
1304,zubereiten::V,tilbúa,хӏадур бан
1305,kochen::V,sjóða,шашан
1306,kochen::V,sjóða,шашан дуллан
1307,backen::V,baka,бишлан
1308,backen::V,baka,шахьлан
1309,braten::V,steikja,цӏарайх дуллан
1310,umrühren::V,hræra í,хӏала бан
1311,stricken::V,prjóna,щащлан
1312,stricken::V,prjóna,щащан
1313,nähen::V,sauma,дуруххан
1314,färben::V,lita,ранг щун
1315,reinigen::V,hreinsa,марцӏ бан
1316,waschen::V,þvo,шюшин
1317,abwischen::V,þerra,лишин
1318,spülen::V,skola,вилаган
1319,spülen::V,þvo upp,вилаган
1320,fegen::V,sópa,башин
1321,fegen::V,hreinsa,башин
1322,kehren::V,sópa,бахьлан
1323,baden::V,baða sig,щинавун учӏлан
1324,sich waschen::V,þvo sér,диссун
1325,sich waschen::V,þvo sér,лажин диссун
1326,sich waschen::V,þvo sér,лажин дислан
1327,sich waschen::V,þvo sér,биссун
1328,sich waschen::V,þvo sér,чурх бислан
1329,ausziehen::V,fara úr,ликкан
1330,anziehen::V,fara í,лаххан
1331,sich anziehen::V,klæðast,янна лаххан
1332,kämmen::V,greiða,ттарал дуккан
1333,schmücken::V,prýða,чӏюлу бан
1334,schmücken::V,skreyta,чӏюлу бан
1335,sagen::V,segja,учин
1336,sprechen::V,tala,гъалгъа тӏун
1337,reden::V,ræða,гъалгъа тӏун
1338,sich unterhalten::V,spjalla,гъалгъа тӏун
1339,sich unterhalten::V,ræðast við,гъалгъа тӏун
1340,fragen::V,spyrja,цӏуххин
1341,bitten::V,biðja,тавакъю буллан
1342,erzählen::V,segja frá,хавар бусан
1343,mitteilen::V,tilkynna,баян бан
1344,mitteilen::V,tilkynna,хавар бан
1345,nennen::V,nefna,цӏа дизан
1346,rufen::V,kalla,оьвтӏун
1347,prahlen::V,gorta,цӏа дуллан
1348,übersetzen::V,þýða,таржума бан
1349,denken::V,hugsa,пикри буллан
1350,glauben::V,trúa,вих хьун
1351,bemerken::V,taka eftir,хӏисав хъун
1352,erkennen::V,þekkja,увчӏин
1353,begreifen::V,skilja,бувчӏин
1354,verstehen::V,skilja,
1355,lernen::V,læra,лахьлан
1356,lernen::V,læra,лахьхьин
1357,wissen::V,vita,кӏулну бикӏан
1358,wissen::V,vita,хавар бикӏан
1359,sich erinnern an::V,minnast,дакӏнин бутан
1360,vergessen::V,gleyma,хъама битан
1361,messen::V,mæla,дуцин дуллан
1362,messen::V,mæla,дуцин дан
1363,zählen::V,telja,дуккин
1364,rechnen::V,reikna,хӏисав дан
1365,lesen::V,lesa,ккалан
1366,malen::V,mála,сурат дуллан
1367,zeichnen::V,teikna,сурат дуллан
1368,schreiben::V,skrifa,чичин
1369,schreiben::V,skrifa,чичлан
1370,besitzen::V,hafa,дуну икӏан
1371,besitzen::V,hafa,дуну дикӏан
1372,besitzen::V,hafa,заллуну икӏан
1373,kaufen::V,kaupa,машан ласун
1374,verkaufen::V,selja,баххан
1375,bezahlen::V,borga,арцу дулун
1376,bezahlen::V,borga,багьа булун
1377,zahlen::V,borga,арцу дулун
1378,zahlen::V,borga,багьа булун
1379,beherrschen::V,hafa á valdi sínu,дуну икӏан
1380,beherrschen::V,hafa á valdi sínu,заллуну икӏан
1381,ertragen::V,þola,бухӏан
