,Concept_ID,eu,os
1412,wecken::V,esnatu,райхъал кӕнын
1413,wecken::V,iratzartu,райхъал кӕнын
1414,zeigen::V,erakutsi,амонын
1415,führen::V,gidatu,кӕнын
1416,führen::V,gidatu,фæкæнын
1417,lehren::V,irakatsi,ахуыр кæнын
1418,unterrichten::V,eskolak eman,ахуыр кæнын
1419,aufziehen::V,hazi,хъомыл кӕнын
1420,leiten::V,arteztu,разамынд дӕттын
1421,antreiben::V,bulkatu,тагъд кæнын
1422,antreiben::V,bulkatu,рог кæнын
1423,lassen::V,-arazi,кæнын
1424,einladen::V,gonbidatu,ӕрхонын
1425,einladen::V,gonbidatu,ӕрбахонын
1426,vereinigen::V,batu,баиу кӕнын
1427,vereinigen::V,bateratu,баиу кӕнын
1428,besuchen::V,ikustatu,абæрæг кæнын
1429,besuchen::V,ikustatu,бабæрæг кæнын
1430,besuchen::V,ikustatu,бауайын
1431,treffen::V,topatu,фембæлын
1432,sich versammeln::V,bildu,æрæмбырд уын
1433,spielen::V,jolastu,хъазын
1434,singen::V,abestu,зарын
1435,singen::V,kantatu,зарын
1436,tanzen::V,dantzatu,кафын
1437,tanzen::V,dantzan egin,кафын
1438,sich trennen::V,banandu,фæйнæрдæм фæцæуын айхæлын
1439,verlassen::V,utzietsi,ныууадзын
1440,retten::V,salbatu,фервӕзын кӕнын
1441,retten::V,gaizkatu,фервӕзын кӕнын
1442,bewachen::V,jagon,хъахъхъӕнын
1443,bewachen::V,zaindu,хъахъхъӕнын
1444,schützen::V,babestu,хъахъхъӕнын
1445,schützen::V,gerizatu,хъахъхъӕнын
1446,verteidigen::V,aldeztu,бахизын
1447,sich schlagen::V,elkar jo,хыл кæнын
1448,sich schlagen::V,elkar borrokatu,хыл кæнын
1449,schießen::V,tiro egin,ӕхсын
1450,siegen::V,irabazi,басӕттын
1451,siegen::V,irabazi,фӕуӕлахиз уӕвын
1452,ärgern::V,ernegatu,мӕсты кӕнын
1453,ärgern::V,haserretu,мӕсты кӕнын
1454,schlagen::V,jo,ныццæвын
1455,schlagen::V,erauntsi,ныццæвын
1456,treten::V,zapaldu,
1457,treten::V,ostiaktu,
1458,stechen::V,sastatu,фæрæхойын
1459,stoßen::V,bultzatu,риуыгъын
1460,stehlen::V,ostu,давын
1461,stehlen::V,lapurtu,давын
1462,stören::V,galarazi,хъыгдарын
1463,belästigen::V,gohaindu,хъыгдарын
1464,belästigen::V,alamena eman,хъыгдарын
1465,verbergen::V,ezkutatu,бамбӕхсын
1466,verbergen::V,ezkutatu,басусӕг кӕнын
1467,täuschen::V,tronpatu,фӕливын
1468,täuschen::V,tronpatu,асайын
1469,täuschen::V,engainatu,фӕливын
1470,täuschen::V,engainatu,асайын
1471,betrügen::V,iruzurtu,асайын
1472,töten::V,hil,амарын
1473,töten::V,heriotza eman,амарын
1474,wohnen::V,bizi izan,цӕрын
1475,arbeiten::V,lan egin,кусын
1476,arbeiten::V,behar egin,кусын
1477,sammeln::V,bildu,æртонын
1478,sammeln::V,bildumatu,æртонын
1479,pflücken::V,batu,тонын
1480,pflücken::V,bildu,тонын
1481,jagen::V,ehizatu,цуан кæнын
1482,fischen::V,arrantzatu,кæсаг ахсын æнгуырæй
1483,fischen::V,arrantzatu,æнгуыр дарын
1484,fischen::V,arrantza egin,кæсаг ахсын æнгуырæй
1485,fischen::V,arrantza egin,æнгуыр дарын
1486,fassen::V,harrapatu,ӕрцахсын
1487,hüten::V,begiratu,хизын
1488,treiben::V,bultza egin,скъӕрын
1489,anbinden::V,estekatu,бабæттын
1490,anbinden::V,estekatu,æрбæттын
1491,füttern::V,bazkatu,холлаг дæттын
1492,füttern::V,bazkatu,холлаг æвæрын
1493,füttern::V,bazkatu,дарын
1494,melken::V,jetzi,дуцын
1495,hacken::V,xehatu,кæрдын
1496,hacken::V,xehatu,лыгтæ кæнын
1497,gießen::V,isuri,бакалын
1498,reifen::V,heldu,срæгъæд уын
1499,reifen::V,heldu,сцæттæ уын
1500,reifen::V,zoritu,срæгъæд уын
1501,reifen::V,zoritu,сцæттæ уын
1502,zubereiten::V,prestatu,сцӕттӕ кӕнын
1503,kochen::V,egosi,фыцын
1504,backen::V,labean egin,фыцын
1505,braten::V,erregosi,цурын
1506,umrühren::V,eragin,ахæццæ кæнын
1507,umrühren::V,eragin,азмæнтын
1508,umrühren::V,eragin,астауын
1509,stricken::V,trikotatu,кæнын
1510,stricken::V,trikotatu,бийын
1511,stricken::V,puntu egin,кæнын
1512,stricken::V,puntu egin,бийын
1513,nähen::V,josi,хуыйын
1514,färben::V,tindatu,ахорын
1515,reinigen::V,ikuzi,ссыгъдæг кæнын
1516,reinigen::V,ikuzi,ныссыгъдæг кæнын
1517,reinigen::V,ikuzi,ныссæрфын
1518,reinigen::V,garbitu,ссыгъдæг кæнын
1519,reinigen::V,garbitu,ныссыгъдæг кæнын
1520,reinigen::V,garbitu,ныссæрфын
1521,waschen::V,xahutu,ӕхсын
1522,waschen::V,garbitu,ӕхсын
1523,abwischen::V,xukatu,сӕрфын
1524,spülen::V,irakutzi,æнхъæвзын
1525,fegen::V,erraztatu,мӕрзын
1526,kehren::V,isastu,мӕрзын
1527,baden::V,bainatu,хи найын
1528,baden::V,bainua hartu,хи найын
1529,sich waschen::V,burua garbitu,хи æхсын
1530,ausziehen::V,erantzi,ласын
1531,anziehen::V,jantzi,скæнын
1532,sich anziehen::V,jantzi,дзаума скæнын
1533,sich anziehen::V,jantzi,дарæс скæнын
1534,kämmen::V,orraztu,ныффасын
1535,kämmen::V,orraztu,æрфасын
1536,schmücken::V,apaindu,фӕлындын
1537,sagen::V,esan,зæгъын
1538,sprechen::V,mintzatu,дзурын
1539,sprechen::V,hitz egin,дзурын
1540,reden::V,hitz egin,ныхас кӕнын
1541,sich unterhalten::V,solastu,ныхас кæнын
1542,sich unterhalten::V,solas egin,ныхас кæнын
1543,fragen::V,galdetu,фӕрсын
1544,bitten::V,eskatu,курын
1545,bitten::V,galdegin,курын
1546,erzählen::V,edestu,радзурын
1547,erzählen::V,edestu,ратаурæгъ кæнын
1548,erzählen::V,kontatu,радзурын
1549,erzählen::V,kontatu,ратаурæгъ кæнын
1550,mitteilen::V,jakinarazi,фехъусын кæнын
1551,nennen::V,izena eman,хонын
1552,rufen::V,dei egin,сидын
1553,prahlen::V,harrokerian ibili,ӕппӕлын
1554,prahlen::V,ahoberokeriak esan,ӕппӕлын
1555,übersetzen::V,itzuli,ратæлмац кæнын
1556,denken::V,pentsatu,ӕнхъӕлын
1557,denken::V,pentsatu,хъуыды кӕнын
1558,denken::V,gogoeta egin,ӕнхъӕлын
1559,denken::V,gogoeta egin,хъуыды кӕнын
1560,glauben::V,sinetsi,уырнын
1561,bemerken::V,ohartu,фенын
1562,bemerken::V,konturatu,фенын
1563,erkennen::V,ezagutu,базонын
1564,erkennen::V,antzeman,базонын
1565,begreifen::V,ulertu,ӕмбарын
1566,begreifen::V,ulertu,бамбарын
1567,verstehen::V,aditu,
1568,lernen::V,ikasi,ахуыр кӕнын
1569,wissen::V,jakin,зонын
1570,sich erinnern an::V,gogoratu,зæрдыл æрлæууын
1571,sich erinnern an::V,gogoratu,æрымысын
1572,sich erinnern an::V,gogoratu,æрбаймысын
1573,sich erinnern an::V,gogoratu,æрхъуыды кæнын
1574,sich erinnern an::V,gogoan izan,зæрдыл æрлæууын
1575,sich erinnern an::V,gogoan izan,æрымысын
1576,sich erinnern an::V,gogoan izan,æрбаймысын
1577,sich erinnern an::V,gogoan izan,æрхъуыды кæнын
1578,vergessen::V,ahaztu,ферох кæнын
1579,vergessen::V,ahaztu,айрох кæнын
1580,vergessen::V,ahantzi,ферох кæнын
1581,vergessen::V,ahantzi,айрох кæнын
1582,messen::V,neurtu,барын
1583,zählen::V,zenbatu,нымайын
1584,zählen::V,kopuratu,нымайын
1585,rechnen::V,kalkulatu,хынцын
1586,lesen::V,irakurri,кӕсын
1587,lesen::V,irakurri,фӕрсын
1588,malen::V,margotu,ныв кӕнын
1589,zeichnen::V,marraztu,ныв кӕнын
1590,schreiben::V,idatzi,фыссын
1591,besitzen::V,ukan,хицау уын
1592,besitzen::V,eduki,хицау уын
1593,kaufen::V,erosi,балхӕнын
1594,verkaufen::V,saldu,уӕй кӕнын
1595,bezahlen::V,ordaindu,бафидын
1596,zahlen::V,ordaindu,фидын
1597,beherrschen::V,menpean izan,æлдариуæг кæнын
1598,ertragen::V,jasan,бавзарын
1599,ertragen::V,pairatu,бавзарын
