,Concept_ID,cy,hi
752,Zeitung::N,papur newydd,समाचार-पत्र
753,Leben::N,bywyd,जीवन
754,Leben::N,bywyd,ज़िंदगी
755,Tod::N,marwolaeth,मौत
756,Tod::N,marwolaeth,मृत्यु
757,Grab::N,bedd,क़ब्र
758,Kirche::N,eglwys,चर्च
759,Kirche::N,eglwys,गिरजा
760,Sünde::N,pechod,पाप
761,Sünde::N,pechod,गुनाह
762,Gott::N,duw,देव
763,Gott::N,duw,ईश्वर
764,Arbeiter::N,gweithiwr,मज़दूर
765,Chef::N,pennaeth,अध्यक्ष
766,Meister::N,meistr,शिल्पज्ञ
767,Arzt::N,meddyg,वैद्य
768,Arzt::N,meddyg,डॉक्टर
769,Arzt::N,meddyg,चिकित्सक
770,Lehrer::N,athro,शिक्षक
771,Lehrer::N,athro,अध्यापक
772,Geld::N,pres,धन
773,Geld::N,pres,पैसा
774,Geld::N,arian,धन
775,Geld::N,arian,पैसा
776,Geschäft::N,busnes,सौदा
777,Geschäft::N,busnes,व्यापार
778,Laden::N,siop,दुकान
779,Preis::N,pris,दाम
780,Preis::N,pris,मूल्य
781,Ware::N,nwydd,माल
782,Ware::N,nwydd,पण्य
783,Nutzen::N,elw,लाभ
784,Nutzen::N,elw,फ़ायदा
785,Nutzen::N,budd,लाभ
786,Nutzen::N,budd,फ़ायदा
787,Reichtum::N,cyfoeth,धन
788,Reichtum::N,cyfoeth,दौलत
789,Welt::N,byd,विश्व
790,Welt::N,byd,दुनिया
791,Land::N,gwlad,देश
792,Land::N,gwlad,मुल्क
793,Staat::N,gwladwriaeth,राज्य
794,Staat::N,gwladwriaeth,राष्ट्र
795,König::N,brenin,राजा
796,König::N,brenin,बादशाह
797,Macht::N,grym,शासन
798,Macht::N,grym,सत्ता
799,Macht::N,awdurdod,शासन
800,Macht::N,awdurdod,सत्ता
801,Grenze::N,ffin,सरहद
802,Grenze::N,goror,सरहद
803,Krieg::N,rhyfel,जंग
804,Krieg::N,rhyfel,युद्ध
805,Feind::N,gelyn,शत्रु
806,Feind::N,gelyn,दुश्मन
807,Gewalt::N,ffyrnigrwydd,हिंसा
808,Kampf::N,brwydr,लड़ाई
809,Kampf::N,brwydr,संघर्ष
810,Bogen[Waffe]::N,bwa,कमान
811,Pfeil::N,saeth,बान
812,Gewehr::N,dryll,बंदूक़
813,Fehler::N,gwall,भूल
814,Fehler::N,gwall,ग़लती
815,Fehler::N,camgymeriad,भूल
816,Fehler::N,camgymeriad,ग़लती
817,Lüge::N,celwydd,झूठ
818,Lüge::N,celwydd,असत्य
819,Lüge::N,anwiredd,झूठ
820,Lüge::N,anwiredd,असत्य
821,Schaden::N,niwed,हानि
822,Schaden::N,niwed,नुक़सान
823,Schaden::N,difrod,हानि
824,Schaden::N,difrod,नुक़सान
825,Unglück::N,anffawd,मुसीबत
826,Unglück::N,anffawd,विपात्ति
827,Schuld::N,bai,दोष
828,Schuld::N,bai,क़सूर
829,Alter::N,oed,आयु
830,Alter::N,oed,उम्र
831,Schluss::N,diwedd,अंत
832,Schluss::N,diwedd,समाप्ति
833,Zeit::N,amser,काल
834,Zeit::N,amser,वक़्त
835,Tag::N,dydd,दिन
836,Tag::N,dydd,रोज़
837,Tag::N,diwrnod,दिन
838,Tag::N,diwrnod,रोज़
839,Morgen::N,bore,सुबह
840,Mittag::N,nawn,दोपहर
841,Mittag::N,nawn,मध्याह्न
842,Abend::N,noswaith,शाम
843,Abend::N,noswaith,संध्या
844,Nacht::N,nos,रात
845,Nacht::N,nos,रात्रि
846,Woche::N,wythnos,हफ़्ता
847,Monat::N,mis,मास
848,Monat::N,mis,महीना
849,Jahr::N,blwyddyn,बरस
850,Jahr::N,blwyddyn,वर्ष
851,Frühling::N,gwanwyn,वसंत
852,Sommer::N,haf,गरमी
853,Sommer::N,haf,ग्रीष्म
854,Herbst::N,hydref,शरत्
855,Herbst::N,hydref,पतझड़
856,Winter::N,gaeaf,जाड़ा
857,Winter::N,gaeaf,सर्दियाँ
858,Januar::N,Ionawr,जनवरी
859,Februar::N,Chwefror,फ़रवरी
860,März::N,Mawrth,मार्च
861,April::N,Ebrill,अप्रैल
862,Mai::N,Mai,मई
863,Juni::N,Mehefin,जून
864,Juli::N,Gorffennaf,जुलाई
865,August::N,Awst,अगस्त
866,September::N,Medi,सितंबर
867,Oktober::N,Hydref,अक्तूबर
868,November::N,Tachwedd,नवंबर
869,Dezember::N,Rhagfyr,दिसंबर
870,Montag::N,dydd Llun,पीर
871,Montag::N,dydd Llun,सोमवार
872,Dienstag::N,dydd Mawrth,मंगलवार
873,Mittwoch::N,dydd Mercher,बुधवार
874,Donnerstag::N,dydd Iau,गुरुवार
875,Donnerstag::N,dydd Iau,बृहस्पतिवार
876,Freitag::N,dydd Gwener,शुक्रवार
877,Samstag::N,dydd Sadwrn,सनीचर
878,Samstag::N,dydd Sadwrn,शनिवार
879,Sonntag::N,dydd Sul,इतवार
880,Sonntag::N,dydd Sul,रविवार
881,groß::A,mawr,बड़ा
882,klein::A,bach,कम
883,klein::A,bach,छोटा
884,lang::A,hir,लंबा
885,lang::A,hir,दीर्घ
886,kurz::A,byr,लधु
887,kurz::A,byr,छोटा
888,kurz::A,cwta,लधु
889,kurz::A,cwta,छोटा
890,breit::A,llydan,चौड़ा
891,schmal::A,cul,तंग
892,schmal::A,cul,सँकरा
893,dicht::A,dwys,सघन
894,dick[Gegenstand]::A,trwchus,मोटा
895,dünn::A,tenau,महीन
896,dünn::A,tenau,बारीक
897,fein::A,main,कोमल
898,fein::A,main,सूक्ष्म
899,fest::A,cadarn,दृढ़
900,fest::A,cadarn,मज़बूत
901,flach::A,gwastad,चपटा
902,glatt::A,llyfn,चौरस
903,glatt::A,llyfn,चिकना
904,hart::A,caled,कठोर
905,hart::A,caled,सख़्त
906,weich::A,meddal,नरम
907,weich::A,meddal,मुलायम
908,rund::A,crwn,गोल
909,rund::A,crwn,वर्तुल
910,spitz::A,pigfain,नुकीला
911,scharf::A,miniog,पैना
912,stumpf::A,pŵl,भोथरा
913,schwer::A,trwm,भारी
914,schwer::A,trwm,वज़नी
915,schön::A,teg,सुंदर
916,schön::A,hardd,सुंदर
917,schön::A,prydferth,सुंदर
918,heiß::A,poeth,उष्ण
919,warm::A,twym,गरम
920,warm::A,cynnes,गरम
921,kalt::A,oer,सर्द
922,kühl::A,oeraidd,ठंडा
923,frisch::A,iach,तर
924,frisch::A,iach,ताज़ा
925,feucht::A,llaith,नम
926,feucht::A,llaith,भीगा
927,nass::A,gwlyb,गीला
928,trocken::A,sych,सूखा
929,trocken::A,sych,ख़ुश्क
930,voll::A,llawn,भरा
931,voll::A,llawn,पूरा
932,leer::A,gwag,ख़ाली
933,offen::A,agored,खुला
934,geschlossen::A,caead,बंद
935,geschlossen::A,caeëdig,बंद
936,sauber::A,glân,साफ़
937,sauber::A,glân,सुथरा
938,schmutzig::A,budr,गंदा
939,schmutzig::A,brwnt,गंदा
940,roh::A,amrwd,कच्चा
941,reif::A,aeddfed,पक्व
942,reif::A,aeddfed,पक्का
943,lecker::A,blasus,मज़ेदार
944,lecker::A,blasus,स्वादिष्ट
945,lecker::A,danteithiol,मज़ेदार
946,lecker::A,danteithiol,स्वादिष्ट
947,süß::A,melys,मीठा
948,bitter::A,chwerw,कटु
949,bitter::A,chwerw,कड़वा
950,sauer::A,sur,खट्टा
951,hell::A,disglair,रोशन
952,dunkel::A,tywyll,अँधेरा
953,schwarz::A,du,काला
954,schwarz::A,du,स्याह
955,weiß::A,gwyn,सफ़ेद
956,rot::A,coch,लाल
957,rot::A,coch,सुर्ख़
958,gelb::A,melyn,पीला
959,gelb::A,melyn,ज़र्द
960,blau::A,glas,नीला
961,blau::A,glas,आसमानी
962,grün::A,gwyrdd,हरा
963,grau::A,llwyd,धूसर
964,bunt::A,lliwgar,रंगीन
965,bunt::A,lliwgar,बहुरंगा
966,billig::A,rhad,सस्ता
967,teuer::A,drud,महँगा
968,wertvoll::A,gwerthfawr,क़ीमती
969,wertvoll::A,gwerthfawr,मूल्यवान्
970,blind::A,dall,अंधा
971,taub::A,byddar,बहरा
972,kräftig::A,nerthol,ताक़तवर
973,kräftig::A,nerthol,शक्तिशाली
974,kräftig::A,grymus,ताक़तवर
975,kräftig::A,grymus,शक्तिशाली
976,stark::A,cryf,प्रबल
977,stark::A,cryf,बलवान्
978,stark::A,cadarn,प्रबल
979,stark::A,cadarn,बलवान्
980,schwach::A,gwan,कमज़ोर
981,fett::A,tew,मोटा
982,fett::A,tew,मांसल
983,schlank::A,main,पतला
984,schlank::A,main,छरहरा
985,hübsch::A,tlws,सुंदर
986,hübsch::A,tlws,ख़ूबसूरत
987,böse::A,drwg,पापी
988,böse::A,drwg,दुष्ट
989,dumm::A,twp,मूर्ख
990,dumm::A,twp,बुद्धू
991,faul::A,diog,आलसी
992,faul::A,diog,सुस्त
993,fleißig::A,dyfal,मेहनती
994,fleißig::A,dyfal,परिश्रमी
995,geizig::A,crintach,कृपण
996,geizig::A,crintach,कंजूस
997,geizig::A,cybyddlyd,कृपण
998,geizig::A,cybyddlyd,कंजूस
999,klug::A,deallus,समझदार
1000,klug::A,deallus,होशियार
1001,klug::A,deallus,अक़्लमंद
1002,geschickt::A,medrus,किशल
1003,geschickt::A,deheuig,किशल
1004,lieb::A,hoff,प्रिय
1005,lieb::A,hoff,प्यारा
1006,lieb::A,annwyl,प्रिय
1007,lieb::A,annwyl,प्यारा
1008,lustig::A,llon,हँसमुख
1009,lustig::A,llon,ख़ुशदिल
1010,sanft::A,mwyn,नम्र
1011,hungrig::A,newynog,भूखा
1012,krank::A,sâl,बीमार
1013,krank::A,sâl,अस्वस्थ
1014,krank::A,gwael,बीमार
1015,krank::A,gwael,अस्वस्थ
1016,nackt::A,noeth,नग्न
1017,traurig::A,trist,उदास
1018,traurig::A,trist,रंजीदा
1019,lebendig::A,yn fyw,जीता
1020,lebendig::A,yn fyw,ज़िंदा
1021,gut::A,da,अच्छा
1022,schlecht::A,drwg,बुरा
1023,schlecht::A,drwg,ख़राब
1024,schlecht::A,gwael,बुरा
1025,schlecht::A,gwael,ख़राब
1026,richtig::A,cywir,ठीक
1027,schlimm::A,enbyd,बुरा
1028,schlimm::A,enbyd,अप्रिय
1029,wahr::A,gwir,सच
1030,alt::A,hen,पुराना
1031,neu::A,newydd,नया
1032,ehemalig::A,blaenorol,भूतपूर्व
1033,alt[Lebewesen]::A,oedrannus,बूढ़ा
1034,alt[Lebewesen]::A,oedrannus,वृद्ध
1035,jung::A,ifanc,जवान
1036,arm::A,tlawd,ग़रीब
1037,reich::A,cyfoethog,धनी
1038,reich::A,cyfoethog,अमीर
1039,bekannt::A,cynefin,मालूम
1040,bekannt::A,cyfarwydd,मालूम
1041,berühmt::A,enwog,मशहूर
1042,berühmt::A,enwog,प्रसिद्ध
1043,fremd::A,estron,विदेशी
1044,fremd::A,estron,अपरिचित
1045,verschieden::A,gwahanol,अलग
1046,verschieden::A,gwahanol,भिन्न
1047,nah::A,agos,नज़दीकी
1048,fern::A,pell,दूर
1049,fern::A,pell,दूरस्थ
1050,linker::A,aswy,बायाँ
1051,linker::A,chwith,बायाँ
1052,rechter::A,de,दायाँ
1053,rechter::A,de,दाहिना
1054,rechter::A,deau,दायाँ
1055,rechter::A,deau,दाहिना
1056,anderer::A,arall,अन्य
1057,anderer::A,arall,दूसरा
1058,erster::A,cyntaf,पहला
1059,erster::A,cyntaf,प्रथम
1060,zweiter::A,ail,दूसरा
1061,zweiter::A,ail,द्वितीय
1062,dritter::A,trydydd,तीसरा
1063,letzter::A,olaf,अंतिम
1064,letzter::A,olaf,आख़िरी
1065,allein::ADV,unig,तनहा
1066,allein::ADV,unig,अकेले
1067,allein::ADV,ar ei ben ei hun,तनहा
1068,allein::ADV,ar ei ben ei hun,अकेले
1069,auf einmal::ADV,ar yr un pryd,वक़्त में
1070,zusammen::ADV,ynghyd,एक साथ
1071,zusammen::ADV,ynghyd,साथ साथ
1072,zusammen::ADV,gyda'i gilydd,एक साथ
1073,zusammen::ADV,gyda'i gilydd,साथ साथ
1074,lange::ADV,amser hir,देर तक
1075,plötzlich::ADV,yn sydyn,सहसा
1076,plötzlich::ADV,yn sydyn,अचानक
1077,sofort::ADV,ar unwaith,तुरंत
1078,später::ADV,yn ddiweddarach,बाद को
1079,später::ADV,yn ddiweddarach,बाद में
1080,jetzt::ADV,yn awr,अब
1081,jetzt::ADV,yn awr,अभी
1082,heute::ADV,heddiw,आज
1083,morgen::ADV,yfory,कल
1084,bald::ADV,yn fuan,जल्दी
1085,bald::ADV,gyda hyn,जल्दी
1086,dann::ADV,yna,तब
1087,dann::ADV,y pryd hwnnw,तब
1088,gestern::ADV,ddoe,कल
1089,einst::ADV,gynt,एक दिन
1090,einst::ADV,gynt,पहले कभी
1091,damals::ADV,ar y pryd,उस समय
1092,damals::ADV,ar y pryd,उन दिनों
1093,damals::ADV,bryd hynny,उस समय
1094,damals::ADV,bryd hynny,उन दिनों
1095,danach::ADV,wedyn,इसके बाद
1096,danach::ADV,wedyn,इसके पश्चात्
1097,vorher::ADV,o'r blaen,पहले
1098,vorher::ADV,o'r blaen,पेशतर
1099,zuerst::ADV,yn gyntaf,पहले
1100,einmal::ADV,unwaith,एक बार
1101,einmal::ADV,unwaith,एक दफ़ा
1102,manchmal::ADV,weithiau,कभी कभी
1103,manchmal::ADV,ar brydiau,कभी कभी
1104,oft::ADV,yn aml,अक्सर
1105,oft::ADV,yn fynych,अक्सर
1106,immer::ADV,bob amser,सदा
1107,immer::ADV,bob amser,हमेशा
1108,niemals::ADV,ni ... byth,कभी नहीं
1109,niemals::ADV,ni ... byth,कदापि नहीं
1110,niemals::ADV,ni ... erioed,कभी नहीं
1111,niemals::ADV,ni ... erioed,कदापि नहीं
1112,hier::ADV,yma,इधर
1113,hier::ADV,yma,यहाँ
1114,hierhin::ADV,hyd yma,इधर को
1115,hierhin::ADV,hyd yma,यहाँ को
1116,von hier::ADV,oddi yma,यहाँ से
1117,dort::ADV,acw,उधर
1118,dort::ADV,acw,वहाँ
1119,dorthin::ADV,tuag yno,उधर को
1120,dorthin::ADV,tuag yno,वहाँ को
1121,geradeaus::ADV,syth ymlaen,सीधे
1122,vorwärts::ADV,ymlaen,आगे
1123,vorwärts::ADV,ymlaen,आगे को
1124,rückwärts::ADV,yn ôl,पीछे को
1125,zurück::ADV,yn ôl,वापस
1126,unten::ADV,isod,नीचे
1127,unten::ADV,oddi tanodd,नीचे
1128,hinab::ADV,i lawr,नीचे को
1129,hinab::ADV,i waered,नीचे को
1130,oben::ADV,fry,ऊपर
1131,hinauf::ADV,i fyny,ऊपर को
1132,hinauf::ADV,i'r lan,ऊपर को
1133,überall::ADV,ym mhobman,हर जगह
1134,überall::ADV,ym mhobman,हर स्थान
1135,nicht::ADV,ni,न
1136,nicht::ADV,ni,नहीं
1137,nicht::ADV,nid,न
1138,nicht::ADV,nid,नहीं
1139,ein wenig::ADV,tipyn,कुछ
1140,ein wenig::ADV,tipyn,ज़रा
1141,ein wenig::ADV,tipyn,थोड़ा
1142,ein wenig::ADV,ychydig,कुछ
1143,ein wenig::ADV,ychydig,ज़रा
1144,ein wenig::ADV,ychydig,थोड़ा
1145,kaum::ADV,prin,लगभग नहीं
1146,kaum::ADV,prin,बराबर नहीं
1147,sehr::ADV,iawn,बहुत
1148,so::ADV,fel,ऐसा
1149,so::ADV,felly,ऐसा
1150,noch::ADV,eto,अभी तक
1151,nur::ADV,yn unig,केवल
1152,nur::ADV,yn unig,सिर्फ़
1153,schon::ADV,eisoes,चुकना
1154,schon::ADV,yn barod,चुकना
1155,wieder::ADV,drachefn,फिर
1156,wieder::ADV,drachefn,दुबारा
1157,vergebens::ADV,yn ofer,व्यर्थ
1158,vor::PRP,o flaen,के आगे
1159,vor::PRP,o flaen,के सामने
1160,hinter::PRP,ar ôl,के पीछे
1161,unter::PRP,islaw,के तले
1162,unter::PRP,islaw,के नीचे
1163,durch::PRP,trwy,के पार
1164,neben::PRP,ar bwys,के पास
1165,neben::PRP,ar bwys,की बग़ल में
1166,zwischen::PRP,rhwng,के बीच
1167,zwischen::PRP,cydrhwng,के बीच
1168,wegen::PRP,o achos,के कारण
1169,wegen::PRP,o achos,की वजह से
1170,wegen::PRP,oherwydd,के कारण
1171,wegen::PRP,oherwydd,की वजह से
1172,dies::PRN,hyn,यह
1173,das::PRN,hynny,वह
1174,alles::PRN,popeth,सब
1175,alles::PRN,popeth,सब कुछ
1176,ich::PRN,fi,मैं
1177,du::PRN,ti,तू
1178,er::PRN,fe,यह
1179,wir::PRN,ni,हम
1180,ihr::PRN,chi,तुम
1181,sie::PRN,hwy,ये
1182,was::FPRN,pa beth,क्या
1183,wer::FPRN,pwy,कौन
1184,wo::FADV,ble,किधर
1185,wo::FADV,ym mha le,किधर
1186,wohin::FADV,i ble,किधर
1187,wohin::FADV,i ba le,किधर
1188,wie::FADV,sut,कैसे
1189,warum::FADV,pam,क्यों
1190,wieviel::FNUM,faint,कितना
1191,eins::NUM,un,एक
1192,zwei::NUM,dau,दो
1193,drei::NUM,tri,तीन
1194,vier::NUM,pedwar,चार
1195,fünf::NUM,pump,पाँच
1196,sechs::NUM,chwech,छह
1197,sieben::NUM,saith,सात
1198,acht::NUM,wyth,आठ
1199,neun::NUM,naw,नौ
1200,zehn::NUM,deg,दस
1201,elf::NUM,un ar ddeg,ग्यारह
1202,zwölf::NUM,deuddeg,बारह
1203,zwölf::NUM,un deg dau,बारह
1204,zwanzig::NUM,ugain,बीस
1205,dreißig::NUM,tri deg,तीस
1206,dreißig::NUM,deg ar hugain,तीस
1207,vierzig::NUM,deugain,चालीस
1208,fünfzig::NUM,hanner cant,पचास
1209,sechzig::NUM,chwe deg,साठ
1210,siebzig::NUM,saith deg,सत्तर
1211,siebzig::NUM,deg a thrigain,सत्तर
1212,achtzig::NUM,wyth deg,अस्सी
1213,achtzig::NUM,pedar ugain,अस्सी
1214,neunzig::NUM,naw deg,नव्वे
1215,neunzig::NUM,deg a phedwar ugain,नव्वे
1216,hundert::NUM,cant,सौ
1217,tausend::NUM,mil,हज़ार
1218,und::CNJ,a,और
1219,oder::CNJ,neu,या
1220,stehen::V,sefyll,खड़ा होना
1221,sitzen::V,eistedd,बैठना
1222,liegen::V,gorwedd,लेटना
1223,hängen::V,hongian,लटकना
1224,werden::V,dod yn,बनना
1225,werden::V,mynd yn,बनना
1226,passieren::V,digwydd,होना
1227,beginnen::V,cychwyn,आरंभ होना
1228,beginnen::V,cychwyn,प्रारंभ होना
1229,enden::V,gorffen,अंत होना
1230,enden::V,gorffen,ख़तम होना
1231,wechseln::V,newid,बदलना
1232,aufgehen[Sonne]::V,codi,चढ़ना
1233,aufgehen[Sonne]::V,codi,उदित होना
1234,untergehen[Sonne]::V,machlud,अस्त हो जाना
1235,scheinen[Sonne]::V,tywynnu,रोशनी देना
1236,donnern::V,taranu,गरजना
1237,wehen::V,chwythu,चलना
1238,strömen::V,ffrydio,बहना
1239,strömen::V,ffrydio,प्रवाहित होना
1240,fließen::V,llifo,बहना
1241,fließen::V,llifo,प्रवाहित होना
1242,sich drehen::V,troi,घूमना
1243,sich drehen::V,cylchdroi,घूमना
1244,schwanken::V,siglo,हिलना
1245,schwingen::V,siglo,हिलना
1246,fallen::V,cwympo,गिरना
1247,brennen::V,llosgi,जलना
1248,rauchen::V,mygu,धुआँ उड़ाना
1249,regnen::V,glawio,बरसना
1250,gefrieren::V,rhewi,जमना
1251,tauen::V,toddi,गलना
1252,tauen::V,toddi,पिघलना
1253,tauen::V,meirioli,गलना
1254,tauen::V,meirioli,पिघलना
1255,schmelzen::V,toddi,गलना
1256,schmelzen::V,toddi,पिघलना
1257,trocknen::V,sychu,सूखना
1258,sieden::V,berwi,उबलना
1259,faulen::V,pydru,गलना
1260,faulen::V,pydru,सड़ना
1261,faulen::V,braenu,गलना
1262,faulen::V,braenu,सड़ना
1263,verfaulen::V,pydru,गलना
1264,verfaulen::V,pydru,सड़ना
1265,verfaulen::V,dadfeilio,गलना
1266,verfaulen::V,dadfeilio,सड़ना
1267,reißen::V,clecian,फटना
1268,reißen::V,torri'n glats,फटना
1269,versinken::V,suddo,डूबना
1270,vergehen::V,myned heibio,बीतना
1271,vergehen::V,myned heibio,गुज़रना
1272,vergehen::V,pasio,बीतना
1273,vergehen::V,pasio,गुज़रना
1274,erscheinen::V,ymddangos,दिखाई देना
1275,verschwinden::V,diflannu,ग़ायब होना
1276,sinken::V,syrthio,घटना
1277,sinken::V,syrthio,उतरना
1278,abnehmen::V,lleihau,घटना
1279,zunehmen::V,cynyddu,बढ़ना
1280,steigen::V,codi,बढ़ना
1281,wachsen::V,tyfu,उगना
1282,glänzen::V,disgleirio,चमकना
1283,funkeln::V,pefrio,जगमगाना
1284,funkeln::V,pefrio,टिमटिमाना
1285,lärmen::V,cadw sŵn,शोर मचाना
1286,lärmen::V,gwneud twrw,शोर मचाना
1287,läuten::V,canu,बजना
1288,klingeln::V,canu,बजना
1289,klingeln::V,seinio,बजना
1290,klirren::V,tincian,झनझनाना
1291,brausen::V,rhuo,साँय-साँय करना
1292,rauschen::V,siffrwd,सरसराना
1293,rauschen::V,chwithrwd,सरसराना
1294,klingen::V,seinio,बजना
1295,bellen::V,cyfarth,भौंकना
1296,heulen::V,udo,गुर्राना
1297,heulen::V,oernadu,गुर्राना
1298,blasen::V,chwythu,फूँकना
1299,pfeifen::V,chwibanu,सीटी देना
1300,schreien::V,gweiddi,चिल्लाना
1301,schreien::V,bloeddio,चिल्लाना
1302,stöhnen::V,griddfan,कराहना
1303,stöhnen::V,griddfan,आहें भरना
1304,zittern::V,crynu,काँपना
1305,leben::V,byw,जीना
1306,geboren werden::V,cael eich geni,पैदा होना
1307,atmen::V,anadlu,साँस लेना
1308,trinken::V,yfed,पीना
1309,essen::V,bwyta,खाना
1310,schlucken::V,llyncu,निगलना
1311,müde werden::V,blino,थकना
1312,müde werden::V,blino,उकताना
1313,einschlafen::V,mynd i gysgu,सो जाना
1314,einschlafen::V,syrthio i gysgu,सो जाना
1315,schlafen::V,huno,सोना
1316,schlafen::V,cysgu,सोना
1317,aufwachen::V,dihuno,जागना
1318,aufstehen::V,codi,उठना
1319,sich erholen::V,ymlacio,सुस्ताना
1320,sich erholen::V,ymlacio,आराम करना
1321,sich erholen::V,dadflino,सुस्ताना
1322,sich erholen::V,dadflino,आराम करना
1323,krank werden::V,mynd yn sâl,बीमार पड़ना
1324,krank werden::V,mynd yn wael,बीमार पड़ना
1325,krank sein::V,gwaelu,बीमार होना
1326,schmerzen::V,brifo,दुखना
1327,schmerzen::V,brifo,दर्द करना
1328,husten::V,pesychu,खाँसना
1329,genesen::V,gwella,ठीक हो जाना
1330,genesen::V,gwella,स्वस्थ हो जाना
1331,genesen::V,cael yn ôl,ठीक हो जाना
1332,genesen::V,cael yn ôl,स्वस्थ हो जाना
1333,sterben::V,marw,मरना
1334,umkommen::V,trengi,मरना
1335,sich bewegen::V,symud,चलना
1336,sich bewegen::V,symud,हिलना
1337,sich rühren::V,syflyd,हिलना
1338,sich erheben::V,codi,उठना
1339,sich setzen::V,eistedd,बैठना
1340,hinfallen::V,cwympo,गिरना
1341,laufen::V,cerdded,चलना
1342,schreiten::V,camu,क़दम जाना
1343,spazierengehen::V,mynd am dro,सैर करना
1344,eilen::V,rhuthro,तेज़ी से जाना
1345,eilen::V,rhuthro,शीघ्रता से चलना
1346,sich beeilen::V,brysio,जल्दी करना
1347,sich beeilen::V,brysio,शीघ्रता करना
1348,sausen::V,rhuthro,बड़ी तेज़ी से चलना
1349,rennen::V,rhedeg,भागना
1350,rennen::V,rhedeg,दौड़ना
1351,springen::V,llamu,उछलना
1352,springen::V,neidio,उछलना
1353,klettern::V,dringo,चढ़ना
1354,schaukeln::V,siglo,झूलना
1355,kriechen::V,cropian,रेंगना
1356,schwimmen::V,nofio,तैरना
1357,tauchen::V,plymio,डूबना
1358,tauchen::V,ymsuddo,डूबना
1359,rudern::V,rhwyfo,खेना
1360,rudern::V,rhwyfo,चप्पू चलाना
1361,fahren::V,gyrru,चलना
1362,fahren::V,gyrru,यात्रा करना
1363,fahren::V,dreifio,चलना
1364,fahren::V,dreifio,यात्रा करना
1365,fliegen::V,hedfan,उड़ना
1366,gehen::V,mynd,जाना
1367,weggehen::V,mynd,चला जाना
1368,weggehen::V,mynd,बाहर जाना
1369,weggehen::V,ymadael,चला जाना
1370,weggehen::V,ymadael,बाहर जाना
1371,abfahren::V,ymadael,छूटना
1372,abfahren::V,ymadael,रवाना होना
1373,anhalten::V,stopio,रुकना
1374,anhalten::V,stopio,खड़ा होना
1375,hineingehen::V,mynd i mewn,घुसना
1376,hineingehen::V,mynd i mewn,अंदर जाना
1377,eintreten::V,mynd i,प्रवेश करना
1378,kommen::V,dod,आना
1379,ankommen::V,cyrraedd,पहुँचना
1380,zurückkommen::V,dychwelyd,लौटना
1381,zurückkommen::V,dychwelyd,वापस आना
1382,bleiben::V,aros,रहना
1383,bleiben::V,aros,रुकना
1384,bleiben::V,sefyll,रहना
1385,bleiben::V,sefyll,रुकना
1386,warten::V,aros,इंतज़ार करना
1387,warten::V,disgwyl,इंतज़ार करना
1388,erwarten::V,disgwyl,प्रतीक्षा करना
1389,suchen::V,chwilio am,ढूँढ़ना
1390,finden::V,darganfod,पाना
1391,finden::V,darganfod,ढूँढ़ निकालना
1392,versuchen::V,profi,कोशिश करना
1393,versuchen::V,ceisio,कोशिश करना
1394,vorbereiten::V,paratoi,तैयार करना
1395,lieben::V,caru,प्यार करना
1396,mögen::V,hoffi,पसंद होना
1397,lachen::V,chwerthin,हँसना
1398,rühren::V,cynhyrfu,छूना
1399,weinen::V,wylo,रोना
1400,weinen::V,llefain,रोना
1401,schimpfen::V,grwgnach,गाली देना
1402,sich ärgern::V,gofidio,चिढ़ना
1403,sich ärgern::V,gofidio,नाराज़ होना
1404,sich fürchten::V,ofni,डरना
1405,sich fürchten::V,ofni,भय खाना
1406,fürchten::V,arswydo,डरना से
1407,fürchten::V,arswydo,भय खाना से
1408,fliehen::V,ffoi,भागना
1409,flüchten::V,dianc,निकल भागना
1410,sehen::V,gweld,देखना
1411,anschauen::V,syllu,देखना
1412,anschauen::V,edrych,देखना
1413,ansehen::V,gwylio,दृष्टि डालना पर
1414,hören::V,clywed,सुनना
1415,zuhören::V,gwrando,सुनना
1416,probieren::V,profi,चखना
1417,riechen::V,arogli,सूँघना
1418,fühlen::V,teimlo,महसूस करना
1419,fühlen::V,clywed,महसूस करना
1420,scheinen::V,ymddangos,लगना
1421,zu sehen sein::V,dod i'r golwg,दिखाई देना
1422,vernehmen::V,clywed sôn am,सुनना
1423,frieren::V,bod yn oer,ठंड लगना
1424,frieren::V,bod yn oer,सर्दी लगना
1425,tun::V,gwneud,करना
1426,können::V,gallu,सकना
1427,können::V,gallu,जानना
1428,wollen::V,bod mewn angen,चाहना
1429,anfangen::V,dechrau,शुरू करना
1430,beenden::V,darfod,ख़त्म करना
1431,beenden::V,darfod,समाप्त करना
1432,beenden::V,gorffen,ख़त्म करना
1433,beenden::V,gorffen,समाप्त करना
1434,aufhören::V,peidio,बंद जाना
1435,aufhören::V,peidio,समाप्त जाना
1436,gelingen::V,llwyddo,बनना
1437,gelingen::V,llwyddo,अच्छा होना
1438,geraten::V,diweddu,बन पड़ना
1439,öffnen::V,agor,खोलना
1440,schließen::V,cau,बंद करना
1441,stellen::V,gosod,रखना
1442,setzen::V,gosod,रखना
1443,setzen::V,gosod,बिठाना
1444,legen::V,gosod,रखना
1445,legen::V,gosod,लिटाना
1446,berühren::V,cyffwrdd,छूना
1447,berühren::V,cyffwrdd,स्पर्श करना
1448,verbinden::V,cysylltu,बाँधना
