,Concept_ID,xal,sk
797,immer::ADV,оньдинд,ustavične
798,niemals::ADV,кезә чмгн биш,nikdy
799,hier::ADV,энд,tu
800,hier::ADV,энүнд,tu
801,hierhin::ADV,нааран,sem
802,hierhin::ADV,нааран,tade
803,von hier::ADV,эндәс,odtiaľto
804,dort::ADV,тенд,tam
805,dorthin::ADV,тиигән,ta
806,dorthin::ADV,тиигән,tam
807,geradeaus::ADV,шуд,rovno
808,geradeaus::ADV,шуд,priamo
809,vorwärts::ADV,уралан,napred
810,rückwärts::ADV,гедргән,nazad
811,zurück::ADV,хәрү,späť
812,zurück::ADV,хәрү,naspäť
813,unten::ADV,дор,dolu
814,unten::ADV,дор,naspodku
815,hinab::ADV,дор,dolu
816,hinab::ADV,доракшан,dolu
817,oben::ADV,деер,hore
818,oben::ADV,деер,navrchu
819,hinauf::ADV,өөдән,hore
820,hinauf::ADV,өөдән,navrch
821,hinauf::ADV,деер,hore
822,hinauf::ADV,деер,navrch
823,überall::ADV,альд болв чигн,všade
824,nicht::ADV,эс,nie
825,nicht::ADV,биш,nie
826,nicht::ADV,бичә,nie
827,ein wenig::ADV,баахн,trocha
828,ein wenig::ADV,баахнар,trocha
829,kaum::ADV,әрә,ledva
830,sehr::ADV,йир,veľmi
831,so::ADV,иигҗ,tak
832,so::ADV,иигҗ,takto
833,noch::ADV,ода чигн,ešte
834,nur::ADV,һанцхн,len
835,schon::ADV,одх,už
836,wieder::ADV,бас,zasa
837,vergebens::ADV,киидән,márne
838,vergebens::ADV,киидән,nadarmo
839,vor::PRP,урд,pred
840,hinter::PRP,ца,za
841,unter::PRP,дор,pod
842,durch::PRP,ивт,cez
843,durch::PRP,дундаһур,cez
844,neben::PRP,хаҗуд,pri
845,neben::PRP,хаҗуд,vedľa
846,zwischen::PRP,хоорнд,medzi
847,wegen::PRP,көлтә,pre
848,wegen::PRP,көлтә,kvôli
849,wegen::PRP,деерәс,pre
850,wegen::PRP,деерәс,kvôli
851,dies::PRN,эн,to
852,dies::PRN,эн,táto
853,das::PRN,тер,to
854,alles::PRN,цуһар,všetko
855,ich::PRN,би,ja
856,du::PRN,чи,ty
857,er::PRN,тер,on
858,wir::PRN,мадн,my
859,ihr::PRN,та,vy
860,sie::PRN,тедн,oni
861,was::FPRN,юн,čo
862,wer::FPRN,кен,kto
863,wo::FADV,хама,kde
864,wohin::FADV,хамаран,kam
865,wie::FADV,яһҗ,ako
866,wie::FADV,яһад,ako
867,warum::FADV,юңгад,prečo
868,wieviel::FNUM,кедү,koľko
869,eins::NUM,негн,jeden
870,zwei::NUM,хойр,dva
871,drei::NUM,һурвн,tri
872,vier::NUM,дөрвн,štyri
873,fünf::NUM,тавн,päť
874,sechs::NUM,зурһан,šesť
875,sieben::NUM,долан,sedem
876,acht::NUM,нәәмн,osem
877,neun::NUM,йисн,deväť
878,zehn::NUM,арвн,desať
879,elf::NUM,арвн негн,jedenásť
880,zwölf::NUM,арвн хойр,dvanásť
881,zwanzig::NUM,хөрн,dvadsať
882,dreißig::NUM,һучн,tridsať
883,vierzig::NUM,дөчн,štyridsať
884,fünfzig::NUM,тәвн,päťdesiat
885,sechzig::NUM,җирн,šesťdesiat
886,siebzig::NUM,далн,sedemdesiat
887,achtzig::NUM,найн,osemdesiat
888,neunzig::NUM,йирн,deväťdesiat
889,hundert::NUM,зун,sto
890,tausend::NUM,миңһн,tisíc
891,und::CNJ,болн,i
892,oder::CNJ,эс гиҗ,alebo
893,oder::CNJ,эс гихлә,alebo
894,stehen::V,зогсх,stáť
895,sitzen::V,суух,sedieť
896,liegen::V,кевтх,ležať
897,hängen::V,өлгәтә бәәх,visieť
898,werden::V,болх,stať sa
899,passieren::V,болх,stať sa
900,beginnen::V,эклх,začať sa
901,enden::V,төгсх,končiť sa
902,wechseln::V,хүврх,meniť sa
903,aufgehen[Sonne]::V,һарх,vychádzať
904,untergehen[Sonne]::V,орх,zapadnúť
905,untergehen[Sonne]::V,сүүрлх,zapadnúť
906,scheinen[Sonne]::V,герлтх,svietiť
907,donnern::V,күрҗңнх,hrmieť
908,wehen::V,сальклх,viať
909,strömen::V,һооҗх,prúdiť
910,fließen::V,урсх,tiecť
911,sich drehen::V,эргх,točiť sa
912,sich drehen::V,эргх,krútiť sa
913,schwanken::V,дәәвлх,kolísať
914,schwanken::V,дәәвлх,klátiť sa
915,schwingen::V,нәәхлх,kývať sa
916,schwingen::V,нәәхлх,chvieť sa
917,fallen::V,унх,padať
918,fallen::V,киисх,padať
919,brennen::V,шатх,páliť
920,brennen::V,шатх,horieť
921,rauchen::V,ута һарһх,dymiť sa
922,regnen::V,орх,pršať
923,gefrieren::V,мөстх,zamrznút
924,tauen::V,хәәлх,taviť sa
925,schmelzen::V,хәәлх,taviť sa
926,schmelzen::V,хәәлгдх,taviť sa
927,trocknen::V,эврх,schnúť
928,sieden::V,буслх,vrieť
929,faulen::V,үмкәрх,hniť
930,verfaulen::V,илҗрх,zhniť
931,reißen::V,тасрх,pretrhnúť sa
932,versinken::V,чивх,zapadnúť
933,versinken::V,чивх,potopiť sa
934,vergehen::V,болх,plynúť
935,erscheinen::V,һарх,objaviť sa
936,verschwinden::V,уга болх,zmiznúť
937,sinken::V,татгдх,klesať
938,abnehmen::V,хасгдх,ubúdať
939,zunehmen::V,өсх,pribúdať
940,steigen::V,немх,stúpať
941,wachsen::V,өсх,rásť
942,wachsen::V,урһх,rásť
943,glänzen::V,гилвкх,jagať sa
944,glänzen::V,гилвкх,lesknúť sa
945,funkeln::V,цәклх,iskriť sa
946,lärmen::V,шууглдх,lomoziť
947,läuten::V,хоңх,cengať
948,klingeln::V,җиңнулх,zvoniť
949,klirren::V,җиңнх,rinčať
950,brausen::V,догшрхх,hučať
951,rauschen::V,сарҗңнх,šumieť
952,klingen::V,ә һарх,znieť
953,klingen::V,ә һарх,zvoniť
954,bellen::V,хуцх,štekať
955,bellen::V,хуцх,brechať
956,heulen::V,уульх,vyť
957,blasen::V,үләх,duť
958,blasen::V,үләх,fúkať
959,pfeifen::V,ишкрх,pískať
960,pfeifen::V,ишкрх,hvízdať
961,schreien::V,хәәкрх,kričať
962,stöhnen::V,түңшх,stenať
963,zittern::V,дагҗннх,triasť sa
964,leben::V,бәәх,žiť
965,geboren werden::V,төрх,narodiť sa
966,atmen::V,әмсхлх,dýchať
967,trinken::V,уух,piť
968,essen::V,идх,jesť
969,schlucken::V,зальгх,zhltnuť
970,müde werden::V,көшх,unaviť sa
971,einschlafen::V,унтх,usnúť
972,einschlafen::V,унтх,zaspať
973,schlafen::V,нөөрсх,spať
974,aufwachen::V,серх,zobudiť sa
975,aufstehen::V,босх,vstať
976,sich erholen::V,амрх,zotavovať sa
977,sich erholen::V,амрх,oddýchovať si
978,krank werden::V,гемтх,ochorieť
979,krank sein::V,шалтглх,chorieť
980,krank sein::V,шалтглх,byť chorý
981,schmerzen::V,өвдх,bolieť
982,husten::V,ханях,kašľať
983,genesen::V,эдгх,uzdraviť sa
984,sterben::V,үкх,umrieť
985,sterben::V,үкх,zomrieť
986,sterben::V,өңгрх,umrieť
987,sterben::V,өңгрх,zomrieť
988,umkommen::V,үкх,zahynúť
989,sich bewegen::V,көдлх,pohybovať sa
990,sich bewegen::V,көндрх,pohybovať sa
991,sich rühren::V,көндрх,hnúť sa
992,sich erheben::V,босх,zdvihnúť sa
993,sich setzen::V,суух,sadnúť si
994,hinfallen::V,унх,spadnúť
995,hinfallen::V,киисх,spadnúť
996,laufen::V,йовх,bežať
997,schreiten::V,алхх,kráčať
998,spazierengehen::V,сергҗ йовх,prechádzať sa
999,eilen::V,шулудх,súriť
1000,sich beeilen::V,адһх,ponáhľať sa
1001,sich beeilen::V,шамдх,ponáhľať sa
1002,sausen::V,хурдлх,hučať
1003,sausen::V,йир_хурдар_гүүх,hučať
1004,sausen::V,йир_хурдар_йовх,hučať
1005,rennen::V,гүүх,bežať
1006,springen::V,һәрәдх,skákať
1007,klettern::V,давшх,liezť
1008,schaukeln::V,дүүдңндх,húpať
1009,schaukeln::V,дүүдңндх,hojdať
1010,kriechen::V,мөлкх,liezť
1011,kriechen::V,мөлкх,plaziť sa
1012,schwimmen::V,усчх,plávať
1013,tauchen::V,булхх,ponoriť sa
1014,rudern::V,хәәвдх,veslovať
1015,fahren::V,йовх,ísť
1016,fahren::V,йовх,jazdiť
1017,fliegen::V,нисх,letieť
1018,gehen::V,йовх,ísť
1019,weggehen::V,йовх,odísť
1020,weggehen::V,йовх,odchádzať
1021,weggehen::V,одх,odísť
1022,weggehen::V,одх,odchádzať
1023,weggehen::V,һарх,odísť
1024,weggehen::V,һарх,odchádzať
1025,weggehen::V,мөрлх,odísť
1026,weggehen::V,мөрлх,odchádzať
1027,abfahren::V,мордх,odcestovať
1028,anhalten::V,зогсх,zadržať sa
1029,anhalten::V,зогсх,zastaviť sa
1030,hineingehen::V,орх,vchádzať
1031,eintreten::V,орх,vojsť
1032,eintreten::V,орх,vstúpiť
1033,kommen::V,ирх,prísť
1034,ankommen::V,ирх,prísť
1035,ankommen::V,ирх,doraziť
1036,zurückkommen::V,орх,vrátiť sa
1037,bleiben::V,бәәх,ostať
1038,bleiben::V,бәәх,zostať
1039,warten::V,күләх,čakať
1040,erwarten::V,күләх,očakávať
1041,suchen::V,хәәх,hľadať
1042,finden::V,олх,nájsť
1043,versuchen::V,седх,skúsiť
1044,versuchen::V,седх,pokúsiť sa
1045,vorbereiten::V,белдх,pripraviť
1046,lieben::V,дурлх,ľúbiť
1047,lieben::V,дурлх,milovať
1048,mögen::V,таассгдх,mať rád
1049,lachen::V,инәх,smiať sa
1050,rühren::V,уйрах,dojať
1051,weinen::V,уульх,plakať
1052,schimpfen::V,харах,nadávať
1053,sich ärgern::V,уурлх,hnevať sa
1054,sich ärgern::V,уурлх,zlostiť sa
1055,sich fürchten::V,әәх,báť sa
1056,fürchten::V,әәх,báť sa
1057,fürchten::V,сүрдх,báť sa
1058,fliehen::V,зулх,utekať
1059,flüchten::V,орһх,utiecť
1060,flüchten::V,зулх,utiecť
1061,sehen::V,үзх,vidieť
1062,anschauen::V,харх,pozrieť sa na
1063,ansehen::V,хәләх,pozrieť
1064,ansehen::V,үзх,pozrieť
1065,hören::V,соңсх,počúvať
1066,zuhören::V,соңсх,počúvať
1067,probieren::V,амсх,ochutnať
1068,riechen::V,үнрчлх,ňuchať
1069,fühlen::V,медх,cítiť
1070,fühlen::V,медх,pociťovať
1071,scheinen::V,болҗ медгдх,zdať sa
1072,scheinen::V,миниһәр болхла,zdať sa
1073,scheinen::V,болад бәәх,zdať sa
1074,zu sehen sein::V,үзгдх,byť vidieť
1075,vernehmen::V,соңсх,počuť
1076,frieren::V,даарх,mrznúť
1077,frieren::V,даарх,oziabať
1078,tun::V,кех,robiť
1079,können::V,чадх,môcť
1080,wollen::V,дурлх,chcieť
1081,anfangen::V,эклх,začať
1082,beenden::V,дуусх,skončiť
1083,aufhören::V,уурх,prestať
1084,gelingen::V,бүтх,podariť sa
1085,gelingen::V,күцәх,podariť sa
1086,geraten::V,болх,dariť sa
1087,öffnen::V,секх,otvoriť
1088,schließen::V,хаах,zavrieť
1089,stellen::V,тәвх,postaviť
1090,setzen::V,суулһх,posadiť
1091,legen::V,тәвх,klásť
1092,legen::V,тәвх,položiť
1093,berühren::V,көндәх,dotykať sa
1094,verbinden::V,боох,spojiť
1095,bedecken::V,хучх,pokryť
1096,bedecken::V,бүркх,pokryť
1097,aufhängen::V,өлгх,zavesiť
1098,anzünden::V,асах,zapáliť
1099,anzünden::V,шатах,zapáliť
1100,aufheben::V,өөдән өргх,zdvihnúť
1101,zurücklassen::V,үлдәх,zanechať
1102,verlieren::V,геех,stratiť
1103,fallen lassen::V,алдх,pustiť
1104,machen::V,кех,robiť
1105,herstellen::V,кех,vyrobiť
1106,bauen::V,тосхх,stavať
1107,bauen::V,тосхх,budovať
1108,reparieren::V,ясх,opraviť
1109,verbessern::V,сәәрүлх,zlepšiť
1110,ändern::V,хүврәх,zmeniť
1111,ändern::V,хүврәх,preinačiť
1112,graben::V,малтх,ryť
1113,graben::V,малтх,kopať
1114,beugen::V,нуһлх,ohnúť
1115,biegen::V,матилһх,ohnúť
1116,drehen::V,эргүлх,točiť
1117,drehen::V,эргүлх,krútiť
1118,wenden::V,көмрх,obrátiť
1119,wenden::V,көмрх,prevrátiť
1120,wenden::V,эргүлх,obrátiť
1121,wenden::V,эргүлх,prevrátiť
1122,umdrehen::V,эргүлх,otočiť
1123,umdrehen::V,эргүлх,obrátiť
1124,heben::V,өргх,dvíhať
1125,heben::V,өргх,povzniesť
1126,heben::V,деер өргх,dvíhať
1127,heben::V,деер өргх,povzniesť
1128,hochheben::V,өргх,zdvihnúť
1129,ergreifen::V,бәрх,uchopiť sa
1130,halten::V,бәрх,držať
1131,drücken::V,шахх,tisnúť
1132,schieben::V,түлкх,posunovať
1133,kratzen::V,мааҗх,škrabať
1134,lecken::V,долах,lízať
1135,beißen::V,хазх,kúsať
1136,abreißen::V,таслх,odtrhnúť
1137,abschneiden::V,тәәрх,odrezať
1138,abschneiden::V,тәәрх,odkrojiť
1139,binden::V,боох,zaviazať
1140,binden::V,боох,priviazať
1141,stecken::V,шаах,strčiť
1142,stecken::V,хатхх,strčiť
1143,brechen::V,хамхлх,zlomiť
1144,klopfen::V,цокх,tĺcť
1145,klopfen::V,цокх,klopať
1146,hauen::V,цокх,nabiť
1147,kleben::V,наах,lepiť
1148,kleben::V,наах,nalepiť
1149,reiben::V,зүлгх,trieť
1150,streichen::V,наах,namazať
1151,streichen::V,лашх,namazať
1152,streichen::V,түркх,namazať
1153,schleifen::V,хурцлх,ostríť
1154,schneiden::V,хәәчлх,rezať
1155,schneiden::V,хәәчлх,strihať
1156,rütteln::V,дәәвлүлх,triasť
1157,rütteln::V,дәәвлүлх,lomcovať
1158,schütteln::V,сегсрх,triasť
1159,schütteln::V,сегсрх,potriasť
1160,schwenken::V,дайлх,mávať
1161,schütten::V,кех,sypať
1162,füllen::V,дүүргх,plniť
1163,einwickeln::V,орах,zabaliť
1164,tragen::V,зөөх,niesť
1165,schleppen::V,чирх,vliecť
1166,ziehen::V,татх,ťahať
1167,aufbewahren::V,хадһлх,uložiť
1168,aufbewahren::V,хадһлх,uschovať
1169,werfen::V,хайх,hodiť
1170,werfen::V,хайх,vrhnúť
1171,fangen::V,бәрх,chytať
1172,fangen::V,хавлх,chytať
1173,packen::V,бәрх,baliť
1174,packen::V,бәрх,chytiť
1175,verstecken::V,дүрх,skryť
1176,verstecken::V,дүрх,schovať
1177,verstecken::V,бултулх,skryť
1178,verstecken::V,бултулх,schovať
1179,teilen::V,хувах,podeliť
1180,teilen::V,хувах,rozdeliť
1181,schicken::V,илгәх,posielať
1182,bringen::V,авч ирх,priniesť
1183,hinzufügen::V,немх,pripojiť
1184,bekommen::V,авх,dostať
1185,erhalten::V,авх ,prijať
1186,nehmen::V,авх,vziať
1187,wählen::V,шүүх,voliť
1188,auswählen::V,шүүх,vybrať
1189,auswählen::V,шүүх,vyvoliť
1190,bewahren::V,хадһлх,zachovať
1191,bewahren::V,кевтнь үлдәх,zachovať
1192,bewahren::V,кевтнь бәәлһх,zachovať
1193,behindern::V,харшлх,zavadzať
1194,behindern::V,харшлх,byť v ceste
1195,verderben::V,үрәх,skaziť
1196,beschädigen::V,эвдх,ublížiť
1197,beschädigen::V,эвдх,poškodiť
1198,zerbrechen::V,күүлх,rozbiť
1199,zerbrechen::V,күүлх,prelomiť
1200,zerbrechen::V,хамхлх,rozbiť
1201,zerbrechen::V,хамхлх,prelomiť
1202,zerreißen::V,шуучх,pretrhnúť
1203,zerstören::V,эвдх,zničiť
1204,verbrennen::V,шатах,spáliť
1205,geben::V,өгх,dať
1206,reichen::V,өгх,podať
1207,schenken::V,белглх,darovať
1208,versprechen::V,амлх,sľúbiť
1209,wünschen::V,сә хәәх,želať
1210,loben::V,магтх,chváliť
1211,küssen::V,үмсх,bozkať
1212,wiegen::V,саатулх,kolísať
1213,zudecken::V,бүркх,prikryť
1214,wecken::V,серүлх,zobudiť
1215,zeigen::V,үзүлх,ukázať
1216,führen::V,көтлх,viesť
1217,lehren::V,заах,učiť
1218,lehren::V,сурһх,učiť
1219,unterrichten::V,сурһх,vyučovať
1220,unterrichten::V,багшлх,vyučovať
1221,aufziehen::V,өскәх,vychovať
1222,leiten::V,һардх,viesť
1223,leiten::V,толһалх,viesť
1224,antreiben::V,шамдах,popudiť
1225,lassen::V,күч үзүлх,dať
1226,einladen::V,үрх,pozvať
1227,einladen::V,үрх,povolať
1228,vereinigen::V,хамцулх,spojiť
1229,vereinigen::V,хамцулх,zjednotiť
1230,besuchen::V,одх,navštíviť
1231,treffen::V,харһх,stretnúť
1232,sich versammeln::V,цуглрх,zhromaždiť sa
1233,sich versammeln::V,хурх,zhromaždiť sa
1234,spielen::V,наадх,hrať
1235,singen::V,дуулх,spievať
1236,tanzen::V,биилх,tancovať
1237,sich trennen::V,хаһцх,rozísť sa
1238,verlassen::V,хайх,opustiť
1239,retten::V,әм аврх,zachrániť
1240,retten::V,әәмшгәс харсх,zachrániť
1241,bewachen::V,харх,strážiť
1242,bewachen::V,манх,strážiť
1243,schützen::V,харсх,chrániť
1244,verteidigen::V,харсх,brániť
1245,sich schlagen::V,гүвдлдх,biť sa
1246,schießen::V,хах,streliť
1247,schießen::V,хах,strieľať
1248,siegen::V,диилх,zvíťaziť
1249,ärgern::V,уурлулх,hnevať
1250,ärgern::V,уурлулх,zlostiť
1251,schlagen::V,цокх,biť
1252,schlagen::V,цокх,udrieť
1253,schlagen::V,гүвдх,biť
1254,schlagen::V,гүвдх,udrieť
1255,stechen::V,хатхх,bodnúť
1256,stechen::V,хатхх,pichnúť
1257,stoßen::V,түлкчкх,udrieť
1258,stehlen::V,хулхалх,kradnúť
1259,stören::V,һә болх,vyrušiť
1260,belästigen::V,амр эс өгх,obťažovať
1261,verbergen::V,нуух,skryť
1262,verbergen::V,бултулх,skryť
1263,täuschen::V,меклх,sklamať
1264,betrügen::V,меклх,klamať
1265,betrügen::V,меклх,podvádzať
1266,betrügen::V,мек һарһх,klamať
1267,betrügen::V,мек һарһх,podvádzať
1268,töten::V,алх,zabiť
1269,töten::V,алх,usmrtiť
1270,wohnen::V,бәәх,bývať
1271,arbeiten::V,көдлх,pracovať
1272,sammeln::V,түүх,zbierať
1273,pflücken::V,түүх,trhať
1274,pflücken::V,түүх,oberať
1275,pflücken::V,хурах,trhať
1276,pflücken::V,хурах,oberať
1277,jagen::V,аңнх,poľovať
1278,jagen::V,аңһучлх,poľovať
1279,fischen::V,заһс аңнх,loviť ryby
1280,fischen::V,заһс аңнх,chytať ryby
1281,fassen::V,бәрх,uloviť
1282,hüten::V,хәрүлх,pásť
1283,treiben::V,туух,hnať
1284,anbinden::V,уйх,priviazať
1285,füttern::V,теҗәх,kŕmiť
1286,melken::V,саах,dojiť
1287,hacken::V,чавчх,seknúť
1288,gießen::V,услх,polievať
1289,reifen::V,болх,dozrieť
1290,reifen::V,болвсрх,dozrieť
1291,zubereiten::V,белдх,pripraviť
1292,kochen::V,чанх,variť
1293,kochen::V,болһх,variť
1294,backen::V,болһх,piecť
1295,backen::V,болһх,smažiť
1296,braten::V,хуурх,piecť
1297,braten::V,хуурх,pražiť
1298,umrühren::V,самрх,pomiešať
1299,stricken::V,өлгх,pliesť
1300,nähen::V,уйх,šiť
1301,färben::V,будх,zafarbiť
1302,reinigen::V,цеврлх,čistiť
1303,waschen::V,уһах,myť
1304,abwischen::V,арчх,utrieť
1305,spülen::V,зәәлх,vyplachovať
1306,fegen::V,сәвүрдх,zametať
1307,kehren::V,сәвүрдх,zametať
1308,baden::V,өөмх,kúpať sa
1309,sich waschen::V,уһах,umývať sa
1310,sich waschen::V,бийән уһаҗ,umývať sa
1311,ausziehen::V,тәәлх,zobliecť
1312,anziehen::V,өмсх,obliecť
1313,sich anziehen::V,хувцлх,obliecť sa
1314,kämmen::V,самлх,česať
1315,schmücken::V,чимх,ozdobiť
1316,schmücken::V,кеерүлх,ozdobiť
1317,sagen::V,келх,povedať
1318,sprechen::V,келх,hovoriť
1319,reden::V,күүндх,rozprávať
1320,reden::V,күр_кех,rozprávať
1321,sich unterhalten::V,күүндх,rozprávať sa
1322,fragen::V,сурх,spýtať sa
1323,bitten::V,эрх,prosiť
1324,erzählen::V,келх,rozprávať
1325,erzählen::V,келҗ өгх,rozprávať
1326,mitteilen::V,медүлх,oznámiť
1327,nennen::V,нерәдх,nazvať
1328,nennen::V,нерәдх,menovať
1329,nennen::V,нер өгх,nazvať
1330,nennen::V,нер өгх,menovať
1331,rufen::V,дуудх,volať
1332,rufen::V,дуудх,zavolať
1333,prahlen::V,көөрх,vystatovať sa
1334,übersetzen::V,орчулх,preložiť
1335,denken::V,санх,myslieť
1336,glauben::V,шүтх,veriť
1337,glauben::V,нәәлх,veriť
1338,bemerken::V,темдглх,podotknuť
1339,bemerken::V,темдглх,spozorovať
1340,erkennen::V,таньх,poznať
1341,erkennen::V,медх,poznať
1342,begreifen::V,медх,pochopiť
1343,begreifen::V,медх,porozumieť
1344,verstehen::V,соңсх,rozumieť
1345,lernen::V,сурх,učiť sa
1346,wissen::V,медх,vedieť
1347,sich erinnern an::V,санх,pamätať si na
1348,vergessen::V,мартх,zabudnuť
1349,messen::V,кемҗәлх,merať
1350,zählen::V,тоолх,počítať
1351,rechnen::V,тоолх,rátať
1352,rechnen::V,тоолх,počítať
1353,lesen::V,умшх,čítať
1354,malen::V,зурх,maľovať
1355,zeichnen::V,зурх,kresliť
1356,schreiben::V,бичх,písať
1357,besitzen::V,эзлх,mať
1358,besitzen::V,эзлх,vlastniť
1359,kaufen::V,хулдҗ авх,kúpiť
1360,verkaufen::V,хулдх,predať
1361,verkaufen::V,гүүлгх,predať
1362,bezahlen::V,өгх,zaplatiť
1363,zahlen::V,өгх,platiť
1364,beherrschen::V,эзлх,ovládať
1365,ertragen::V,даах,znášať
1366,ertragen::V,даах,vydržať
1367,treten::V,,kopnúť
