,Concept_ID,mdf,ka
718,klug::A,ёню,ჭკვიანი
719,klug::A,пря́ви,ჭკვიანი
720,geschickt::A,маштозь тиф,მარჯვე
721,geschickt::A,маштозь тиф,გაწაფული
722,lieb::A,цебярь,სატრფიალო
723,lustig::A,ра́хси,მხიარული
724,sanft::A,сетьме,ალერსიანი
725,sanft::A,сетьме,გრძნობიერი
726,hungrig::A,вача,მშიერი
727,hungrig::A,вачеда,მშიერი
728,krank::A,сяряди,სნეული
729,krank::A,сяряди,ავადმყოფი
730,nackt::A,штада,ტიტველი
731,nackt::A,кърхтапа,ტიტველი
732,traurig::A,ла́жнай,მწუხარე
733,traurig::A,ла́жнай,სევდიანი
734,lebendig::A,эряй,ცოცხალი
735,gut::A,пара,კარგი
736,gut::A,цебярь,კარგი
737,schlecht::A,кальдяв,უხეირო
738,richtig::A,виде,ნამდვილი
739,schlimm::A,кальдяв,ცუდი
740,wahr::A,афкуксонь,სწორი
741,wahr::A,афкуксонь,ჭეშმარიტი
742,alt::A,ташта,ძველი
743,neu::A,од,ახალი
744,ehemalig::A,и́нгольдень,ყოფილი
745,alt[Lebewesen]::A,сире,ბებერი
746,jung::A,од,ნორჩი
747,jung::A,од,ახალგაზრდა
748,arm::A,а́шу,ღარიბი
749,reich::A,козя,მდიდარი
750,bekannt::A,содаф,ცნობილი
751,berühmt::A,содавикс,გამოჩენილი
752,fremd::A,лия,უცხო
753,fremd::A,лия,გარეშე
754,fremd::A,аф содаф,უცხო
755,fremd::A,аф содаф,გარეშე
756,verschieden::A,аф фкя ла́цонь,სხვაგვარი
757,nah::A,мала,ახლო
758,nah::A,аф ичкоздень,ახლო
759,fern::A,и́чкоздень,შორი
760,fern::A,и́чкоздень,შორეული
761,fern::A,куна́рдонь,შორი
762,fern::A,куна́рдонь,შორეული
763,linker::A,кержи,მარცხენა
764,rechter::A,види,მარჯვენა
765,anderer::A,лия,სხვა
766,erster::A,васенце,პირველი
767,zweiter::A,омбоце,მეორე
768,dritter::A,колмоце,მესამე
769,letzter::A,ме́кольце,ბოლო
770,letzter::A,ме́кольце,უკანასკნელი
771,allein::ADV,ськамонза,მარტო
772,auf einmal::ADV,вихцок,ერთდროულად
773,zusammen::ADV,марс,ერთად
774,zusammen::ADV,ма́рса,ერთად
775,lange::ADV,кува́тьс,დიდხანს
776,plötzlich::ADV,а́пак учт,მოულოდნელად
777,sofort::ADV,тяникиге,ახლავე
778,später::ADV,ме́ле,მოგვიანებით
779,jetzt::ADV,тяни,ახლა
780,heute::ADV,тячи,დღეს
781,morgen::ADV,ва́нды,ხვალ
782,bald::ADV,курок,მალე
783,dann::ADV,меле,მერე
784,dann::ADV,сяда меле,მერე
785,gestern::ADV,ися́к,გუშინ
786,einst::ADV,весть,ოდესღაც
787,einst::ADV,мзя́рда-бди,ოდესღაც
788,damals::ADV,эста,მაშინ
789,danach::ADV,меле,მერმე
790,danach::ADV,меле,შემდეგ
791,vorher::ADV,инголи,ადრე
792,vorher::ADV,инголи,წინათ
793,zuerst::ADV,ва́сенда,ჯერ
794,einmal::ADV,весть,ერთხელ
795,manchmal::ADV,лия́ста,ხან
796,manchmal::ADV,лия́ста,ზოგჯერ
797,manchmal::ADV,ко́ста-ко́ста,ხან
798,manchmal::ADV,ко́ста-ко́ста,ზოგჯერ
799,oft::ADV,си́деста,ხშირად
800,immer::ADV,фалу,მუდამ
801,immer::ADV,фалу,ყოველთვის
802,immer::ADV,най,მუდამ
803,immer::ADV,най,ყოველთვის
804,niemals::ADV,аф мзя́рдонга,არასდროს
805,hier::ADV,тяса,აქ
806,hierhin::ADV,сей,აქეთ
807,hierhin::ADV,тяза,აქეთ
808,von hier::ADV,тя́ста,აქედან
809,dort::ADV,тоса,იქ
810,dorthin::ADV,тов,იქით
811,dorthin::ADV,тоза,იქით
812,geradeaus::ADV,ви́деста,პირდაპირ
813,vorwärts::ADV,и́нголи,წინ
814,rückwärts::ADV,ме́ки,უკან
815,zurück::ADV,ме́ки,უკანვე
816,unten::ADV,ала,დაბლა
817,unten::ADV,ала,ქვევით
818,hinab::ADV,алу,ძირს
819,oben::ADV,вяре,ზემოთ
820,hinauf::ADV,вяри,ზევით
821,überall::ADV,се́мбе ва́стова,ყველგან
822,nicht::ADV,аф,არ
823,ein wenig::ADV,аф лама,ცოტა
824,kaum::ADV,а́ньцек,ძლივს
825,sehr::ADV,пяк,მეტად
826,sehr::ADV,пяк,ძალიან
827,so::ADV,ста́не,ისე
828,noch::ADV,нинге,ჯერ
829,nur::ADV,аньцек,მხოლოდ
830,schon::ADV,ни,უკვე
831,wieder::ADV,та́га,ისევ
832,wieder::ADV,та́га,კიდევ
833,vergebens::ADV,стак,ამაოდ
834,vergebens::ADV,стак,ტყუილად
835,vor::PRP,инголе,წინ
836,hinter::PRP,фтала,უკან
837,hinter::PRP,фтала,მიღმა
838,hinter::PRP,мельге,უკან
839,hinter::PRP,мельге,მიღმა
840,unter::PRP,ала,ქვეშ
841,unter::PRP,ала,ქვევით
842,durch::PRP,пачк,გავლით
843,neben::PRP,ваксса,გვერდით
844,zwischen::PRP,ёткса,შუა
845,zwischen::PRP,ёткса,შორის
846,wegen::PRP,сюнеда,გამო
847,wegen::PRP,сюнеда,შედეგად
848,dies::PRN,тя,ეს
849,das::PRN,ся,ეგ
850,das::PRN,тона,ეგ
851,alles::PRN,сембе,ყველაფერი
852,ich::PRN,мон,მე
853,du::PRN,тон,შენ
854,er::PRN,сон,ის
855,er::PRN,сон,იგი
856,wir::PRN,минь,ჩვენ
857,ihr::PRN,тинь,თქვენ
858,sie::PRN,синь,ისინი
859,was::FPRN,мезе,რა
860,wer::FPRN,кие,ვინ
861,wo::FADV,коса,სად
862,wohin::FADV,ков,საით
863,wohin::FADV,коза,საით
864,wie::FADV,ко́да,როგორ
865,warum::FADV,мес,რაზე
866,warum::FADV,мес,რატომ
867,wieviel::FNUM,мзя́ра,რამდენი
868,eins::NUM,фкя,ერთი
869,zwei::NUM,кафта,ორი
870,drei::NUM,колма,სამი
871,vier::NUM,ниле,ოთხი
872,fünf::NUM,вете,ხუთი
873,sechs::NUM,кота,ექვსი
874,sieben::NUM,сисем,შვიდი
875,acht::NUM,кафкса,რვა
876,neun::NUM,ве́йхкса,ცხრა
877,zehn::NUM,кемонь,ათი
878,elf::NUM,кефкие,თერთმეტი
879,zwölf::NUM,кемгафтува,თორმეტი
880,zwanzig::NUM,комсь,ოცი
881,dreißig::NUM,колмогемонь,ოცდაათი
882,vierzig::NUM,нильге́монь,ორმოცი
883,fünfzig::NUM,ве́дьгемонь,ორმოცდაათი
884,sechzig::NUM,ко́дгемонь,სამოცი
885,siebzig::NUM,сизьге́монь,სამოცდაათი
886,achtzig::NUM,ка́фксогемонь,ოთხმოცი
887,neunzig::NUM,ве́йхксогемонь,ოთხმოცდაათი
888,hundert::NUM,сяда,ასი
889,tausend::NUM,тёжянь,ათასი
890,und::CNJ,и,და
891,und::CNJ,дъ,და
892,oder::CNJ,или,ან
893,oder::CNJ,али,ან
894,stehen::V,а́щемс стя́да,დგას
895,sitzen::V,ащемс озада,ზის
896,liegen::V,ма́дозь а́щемс,აწევს
897,hängen::V,нюрьгомс,კიდია
898,werden::V,арамс,გახდება
899,werden::V,тиевомс,გახდება
900,passieren::V,лисэмс,მოხდება
901,passieren::V,эвондамс,მოხდება
902,beginnen::V,ушедомс,იწყება
903,enden::V,лоткамс,გათავდება
904,wechseln::V,по́лафнемс,იცვლება
905,aufgehen[Sonne]::V,стямс,ამოდის
906,aufgehen[Sonne]::V,лисемс,ამოდის
907,untergehen[Sonne]::V,валгомс,ჩადის
908,scheinen[Sonne]::V,ва́лдоптомс,ანათებს
909,donnern::V,торамс,ქუხს
910,wehen::V,уфа́мс,ქრის
911,wehen::V,уфа́мс,დაუბერავს
912,strömen::V,шудемс,იღვრება
913,fließen::V,шудемс,დის
914,fließen::V,шудемс,მიედინება
915,sich drehen::V,шаромс,ტრიალებს
916,schwanken::V,якамс,ირხევა
917,schwingen::V,люксемс,ირხევა
918,schwingen::V,нюрьсемс,ირხევა
919,fallen::V,прамс,დავარდება
920,fallen::V,прашендомс,დავარდება
921,brennen::V,паломс,იწვის
922,rauchen::V,качадомс,ბოლავს
923,rauchen::V,качадомс,აბოლებს
924,regnen::V,пиземс,წვიმს
925,gefrieren::V,эйндамс,იყინება
926,gefrieren::V,кельмомс,იყინება
927,tauen::V,соламс,დნება
928,schmelzen::V,соламс,დნება
929,trocknen::V,коськомс,გაშრება
930,sieden::V,лакамс,დუღს
931,faulen::V,наксадомс,ლპება
932,verfaulen::V,наксадомс,ლპება
933,reißen::V,сязевомс,დაიხევა
934,versinken::V,ваямс,ეფლობა
935,versinken::V,ваямс,ჩაიძირება
936,vergehen::V,ётамс,გადის
937,erscheinen::V,эвондамс,გამოჩნდება
938,verschwinden::V,юма́мс,გააქრება
939,verschwinden::V,юма́мс,დაიკარგება
940,sinken::V,валгомс,დაიწევს
941,abnehmen::V,киремс,შემცირდება
942,zunehmen::V,ламокстомс,გასუქდება
943,zunehmen::V,рашнемс,გასუქდება
944,steigen::V,кеподемс,მოიმატებს
945,wachsen::V,касомс,იზრდება
946,wachsen::V,касомс,მრავლდება
947,glänzen::V,цинзелдомс,ბრწყინავს
948,glänzen::V,цифордомс,ბრწყინავს
949,funkeln::V,ци́фтордомс,კაშკაშებს
950,lärmen::V,жалнамс,ხმაურობს
951,läuten::V,гайфтемс,დარეკავს
952,klingeln::V,гайфтемс,დარეკავს
953,klirren::V,ка́нзеркшнемс,დააწკარუნებს
954,brausen::V,жоледемс,ბობოქრობს
955,rauschen::V,вжнамс,შრიალებს
956,rauschen::V,гамнамс,შრიალებს
957,klingen::V,кайгомс,ხმას გამოსცემს
958,bellen::V,ува́мс,უყეფს
959,heulen::V,сувомс,ღმუის
960,heulen::V,урнамс,ღმუის
961,blasen::V,уфа́мс,დაუბერავს
962,pfeifen::V,вяшкомс,უსტვენს
963,schreien::V,пешкодомс,ყვირის
964,stöhnen::V,куфцемс,კვნესის
965,zittern::V,таромс,აძაგძაგებს
966,leben::V,эрямс,ცოცხლობს
967,geboren werden::V,шачемс,იშვება
968,geboren werden::V,шачемс,იბადება
969,atmen::V,ажнамс,სუნთქავს
970,trinken::V,симомс,სვამს
971,trinken::V,симомс,დალევს
972,essen::V,ярхцамс,შეჭამს
973,schlucken::V,нилемс,ყლაპავს
974,müde werden::V,сиземс,დაიქანცება
975,einschlafen::V,матодовомс,დაიძინებს
976,schlafen::V,удомс,სძინავს
977,aufwachen::V,съргоземс,გაიღვიძებს
978,aufstehen::V,стямс,ადგება
979,sich erholen::V,ваймосемс,დაისვენებს
980,krank werden::V,сярядькстомс,ავად გახდება
981,krank sein::V,сярядемс,ავადმყოფობს
982,schmerzen::V,сярядемс,სტკივა
983,husten::V,козомс,ახველებს
984,genesen::V,пъ́чкамс,მორჩება
985,sterben::V,куломс,კვდება
986,umkommen::V,юма́мс,დაიღუპება
987,sich bewegen::V,шаштомс,იძვრის
988,sich bewegen::V,шаштомс,მოძრაობს
989,sich rühren::V,сърхка́мс,გაინძრევა
990,sich erheben::V,стямс,ადგება
991,sich setzen::V,озамс,დაჯდება
992,hinfallen::V,прамс,დაეცემა
993,hinfallen::V,сяворемс,დაეცემა
994,laufen::V,якамс,დადის
995,schreiten::V,молемс,აბიჯებს
996,schreiten::V,аськолямс,აბიჯებს
997,spazierengehen::V,якамс,დასეირნობს
998,eilen::V,эряскодомс,მიიჩქარის
999,sich beeilen::V,эряскодомс,აჩქარდება
1000,sausen::V,лиемс,მიქრის
1001,rennen::V,арнемс,დარბის
1002,springen::V,комотнемс,ხტის
1003,klettern::V,ку́цемс,ძვრება
1004,schaukeln::V,нюрямс,ქანაობს
1005,kriechen::V,шаштомс комада,დაბობღავს
1006,schwimmen::V,уемс,ცურავს
1007,tauchen::V,юпиемс,ჩაიძირება
1008,tauchen::V,чёпафнемс,ჩაიძირება
1009,rudern::V,па́немс ве́неж,ნიჩაბს უსვამს
1010,fahren::V,ардомс,დადის
1011,fahren::V,ардомс,მგზავრობს
1012,fliegen::V,лиемс,იფრენს
1013,fliegen::V,лиемс,გაფრინდება
1014,gehen::V,молемс,მიდის
1015,weggehen::V,тумс,წამოდის
1016,abfahren::V,тумс,მიემგზავრება
1017,anhalten::V,лоткамс,ჩერდება
1018,hineingehen::V,сува́мс,შედის
1019,eintreten::V,сува́мс,შედის
1020,kommen::V,самс,მოდის
1021,ankommen::V,самс,ჩადის
1022,ankommen::V,пачкодемс,ჩადის
1023,zurückkommen::V,мърдамс,დაბრუნდება
1024,bleiben::V,иля́домс,დარჩება
1025,warten::V,учемс,ელოდება
1026,erwarten::V,учемс,ელის
1027,erwarten::V,учемс,დაიცდის
1028,suchen::V,вешемс,ეძებს
1029,suchen::V,вешемс,მოძებნის
1030,finden::V,мумс,მიაგნებს
1031,finden::V,мумс,გამოძებნის
1032,versuchen::V,варчсемс,ცდის
1033,versuchen::V,варчсемс,ცდილობს
1034,vorbereiten::V,анокламс,მოამზადებს
1035,lieben::V,кельгомс,უყვარს
1036,mögen::V,кельгомс,ეტრფის
1037,lachen::V,рахамс,იცინის
1038,lachen::V,рахсемс,იცინის
1039,rühren::V,токамс седи,გულს აუჩუყებს
1040,weinen::V,авардемс,ტირის
1041,schimpfen::V,сюцемс,შეიგინება
1042,sich ärgern::V,кяжиямс,გაბრაზობს
1043,sich fürchten::V,пелемс,შიშობს
1044,fürchten::V,пелемс,ფრთხილობს
1045,fliehen::V,ворьгодемс,გაიქცევა
1046,flüchten::V,ша́домс,გაიქცევა
1047,flüchten::V,во́рьгодемс,გაიქცევა
1048,sehen::V,няемс,ხედავს
1049,anschauen::V,ваномс,ნახავს
1050,ansehen::V,ваномс,უყურებს
1051,hören::V,марямс,ისმენს
1052,zuhören::V,ку́лхдоньомс,მოისმენს
1053,probieren::V,варжамс,გასინჯავს
1054,riechen::V,никса́мс,ყნოსავს
1055,fühlen::V,марямс,გრძნობს
1056,scheinen::V,ня́евомс,ეჩვენება
1057,zu sehen sein::V,ня́евомс,მოჩანს
1058,vernehmen::V,марямс,გაიგებს
1059,frieren::V,паломс,იყინება
1060,frieren::V,кельмомс,იყინება
1061,tun::V,тиемс,აკეთებს
1062,können::V,маштомс,შეიძლება
1063,wollen::V,-не-,უნდა
1064,anfangen::V,ушедомс,დაიწყებს
1065,beenden::V,аде́ламс,ამთავრებს
1066,aufhören::V,лоткамс,შეწყვეტს
1067,gelingen::V,удалакшнемс,მოახერხებს
1068,geraten::V,лисемс,გამოდის
1069,öffnen::V,панжемс,გახსნის
1070,schließen::V,сёлгомс,ხურავს
1071,schließen::V,сёлгомс,დაკეტავს
1072,stellen::V,путомс,დადგამს
1073,setzen::V,озафнемс,დასვამს
1074,setzen::V,озавтнемс,დასვამს
1075,legen::V,путомс,დადებს
1076,berühren::V,токамс,შეახებს
1077,berühren::V,токамс,მიაკარებს
1078,verbinden::V,сотомс,შეაერთებს
1079,bedecken::V,комачамс,გადააფარებს
1080,bedecken::V,вельхтямс,გადააფარებს
1081,aufhängen::V,повфтамс,დაკიდებს
1082,anzünden::V,крьвя́стемс,დაანთებს
1083,anzünden::V,крьвя́стемс,მოუკიდებს
1084,aufheben::V,кеподемс,აიღებს
1085,aufheben::V,кеподемс,აიყვანს
1086,aufheben::V,касфтомс,აიღებს
1087,aufheben::V,касфтомс,აიყვანს
1088,zurücklassen::V,ка́домс,დატოვებს
1089,verlieren::V,юма́фтомс,დაკარგავს
1090,fallen lassen::V,прафтомс,გაუვარდება
1091,machen::V,тиемс,გააკეთებს
1092,machen::V,тиемс,გამოიწვევს
1093,herstellen::V,анокламс,დაამზადებს
1094,bauen::V,путомс,ააშენებს
1095,reparieren::V,петемс,შეაკეთებს
1096,reparieren::V,петемс,გაარემონტებს
1097,verbessern::V,цебярьгофтомс,გამოაკეთებს
1098,verbessern::V,цебярьгофтомс,გააუმჯობესებს
1099,ändern::V,полафтомс,შეცვლის
1100,graben::V,шу́вомс,თხრის
1101,graben::V,та́ргамс,თხრის
1102,beugen::V,мяндемс,ხრის
1103,biegen::V,комафтомс,გაღუნავს
1104,drehen::V,шо́вамс,ატრიალებს
1105,drehen::V,ша́рфнемс,ატრიალებს
1106,wenden::V,ша́рфтомс,მოაბრუნებს
1107,umdrehen::V,шарфтомс,შეატრიალებს
1108,heben::V,ке́подемс,ასწევს
1109,hochheben::V,ке́подемс,აიყვანს
1110,hochheben::V,ка́сфтомс,აიყვანს
1111,ergreifen::V,фатямс,სტაცებს
1112,halten::V,кирдемс,უჭირავს
1113,drücken::V,люпшта́мс,დააწვება
1114,schieben::V,шашфтомс,მისწევს
1115,kratzen::V,а́нгорямс,მოფხანს
1116,kratzen::V,киськоря́мс,მოფხანს
1117,lecken::V,нолсемс,ლოკავს
1118,beißen::V,сускомс,უკბენს
1119,abreißen::V,сяземс,გლეჯს
1120,abreißen::V,сяземс,მოწყვეტს
1121,abschneiden::V,керомс,გაჭრის
1122,binden::V,сотомс,შეკრავს
1123,binden::V,сотомс,გადააბამს
1124,stecken::V,сялгомс,ჩაასობს
1125,brechen::V,си́ннемс,მოიტეხს
1126,brechen::V,ка́лафтомс,მოიტეხს
1127,klopfen::V,чакамс,აკაკუნებს
1128,klopfen::V,чакиемс,აკაკუნებს
1129,hauen::V,шавомс,ლეწავს
1130,hauen::V,пиксомс,ლეწავს
1131,kleben::V,пе́тфнемс,წებავს
1132,kleben::V,пе́тфнемс,დააწებებს
1133,reiben::V,шо́вамс,დაზელს
1134,streichen::V,вадемс,უსვამს
1135,schleifen::V,шо́вамс,ლესავს
1136,schneiden::V,керомс,გაჭრის
1137,rütteln::V,та́рфтомс,არხევს
1138,schütteln::V,шука́демс,არყევს
1139,schütteln::V,шука́демс,ანძრევს
1140,schwenken::V,яфодемс,აქნევს
1141,schütten::V,каямс,ღვრის
1142,schütten::V,каямс,დააქცევს
1143,schütten::V,нюрьхтя́мс,ღვრის
1144,schütten::V,нюрьхтя́мс,დააქცევს
1145,füllen::V,пяшкодемс,გაავსებს
1146,einwickeln::V,тапардамс,შეახვევს
1147,tragen::V,кандомс,მიიტანს
1148,schleppen::V,ускомс,მიათრევს
1149,ziehen::V,ускомс,წევს
1150,ziehen::V,ускомс,ათრევს
1151,aufbewahren::V,ванфтомс,შეინახავს
1152,werfen::V,ёрямс,ისვრის
1153,fangen::V,кунда́мс,დაიჭერს
1154,packen::V,фатямс,სტაცებს
1155,verstecken::V,кяшемс,მალავს
1156,teilen::V,явомс,დაყოფს
1157,schicken::V,кучемс,გაგზავნის
1158,bringen::V,кандомс,მოიტანს
1159,bringen::V,пачфтемс,მოიტანს
1160,hinzufügen::V,пу́томс та́га,დაამატებს
1161,hinzufügen::V,ма́ксомс та́га,დაამატებს
1162,bekommen::V,сявомс,ამოიღებს
1163,erhalten::V,сявомс,იღებს
1164,nehmen::V,сявомс,აიღებს
1165,wählen::V,ко́чкамс,გადაარჩევს
1166,auswählen::V,кочкамс,ამოარჩევს
1167,bewahren::V,ванфтомс,ინარჩუნებს
1168,behindern::V,шорямс,აბრკოლებს
1169,behindern::V,шорямс,გააძნელებს
1170,verderben::V,коламс,გააფუჭებს
1171,verderben::V,гастямс,გააფუჭებს
1172,beschädigen::V,тиендемс зиян,დააზიანებს
1173,zerbrechen::V,тапамс,დაამტვრევს
1174,zerreißen::V,сяземс,გახევს
1175,zerstören::V,ка́лафтомс,მოსპობს
1176,zerstören::V,ка́лафтомс,დაანგრევს
1177,verbrennen::V,пълхта́мс,დაწვავს
1178,geben::V,ма́ксомс,აძლევს
1179,reichen::V,максомс,მიაწოდებს
1180,schenken::V,каземс,აჩუქებს
1181,versprechen::V,ма́ксомс вал,აღუთქვამს
1182,wünschen::V,арьсемс,უსურვებს
1183,loben::V,шна́мс,აქებს
1184,loben::V,шна́мс,ამკობს
1185,küssen::V,палсемс,აკოცებს
1186,wiegen::V,нюря́фтомс,არხევს
1187,zudecken::V,вельхтямс,გადახურავს
1188,wecken::V,стя́фтомс,გააღვიძებს
1189,wecken::V,съ́ргозьфтемс,გააღვიძებს
1190,zeigen::V,няфтемс,დაანახვებს
1191,führen::V,вятемс,მიჰყავს
1192,lehren::V,тонафтомс,ასწავლის
1193,unterrichten::V,тонафтомс,ასწავლის
1194,aufziehen::V,касфтомс,აღზრდის
1195,leiten::V,вятемс,აწარმოებს
1196,leiten::V,вятемс,ხელმძღვანელობს
1197,antreiben::V,вятемс,დააჩქარებს
1198,lassen::V,кошардомс,ა--ინებს
1199,einladen::V,тердемс,მოიპატიჟებს
1200,einladen::V,серьгядемс,მოიპატიჟებს
1201,vereinigen::V,пуроптомс,შეაერთებს
1202,vereinigen::V,кочкамс марса,შეაერთებს
1203,besuchen::V,варжамс,სანახავად მიდის
1204,treffen::V,васьфтомс,შეხვდება
1205,sich versammeln::V,кочкавомс,შეიკრიბება
1206,spielen::V,налхксемс,ეთამაშება
1207,singen::V,морамс,მღერის
1208,tanzen::V,кштимс,ცეკვავს
1209,sich trennen::V,явомс,მოშორდება
1210,verlassen::V,кадондомс,მიატოვებს
1211,retten::V,идемс,იხსნის
1212,retten::V,идемс,გადაარჩენს
1213,retten::V,араламс,იხსნის
1214,retten::V,араламс,გადაარჩენს
1215,bewachen::V,ваномс,დარაჯობს
1216,bewachen::V,ваномс,უთვალთვალებს
1217,schützen::V,а́раламс,დაიფარავს
1218,verteidigen::V,а́раламс,დაიცავს
1219,sich schlagen::V,тюремс,იჩხუბებს
1220,schießen::V,ляцемс,ისვრის
1221,siegen::V,сяськомс,გაიმარჯვებს
1222,ärgern::V,кяжияфтомс,აჯავრებს
1223,schlagen::V,токамс,ცემს
1224,treten::V,тапамс,პანღურს ამოჰკრავს
1225,stechen::V,пупамс,სჩხვლეტს
1226,stechen::V,сялгомс,სჩხვლეტს
1227,stoßen::V,тостядемс,დაეჯახება
1228,stehlen::V,саламс,ქურდობს
1229,stehlen::V,саламс,მოიპარავს
1230,stören::V,шорсемс,შეაწუხებს
1231,belästigen::V,токсамс,მობეზრდება
1232,belästigen::V,аф кадомс ваймама,მობეზრდება
1233,verbergen::V,кяшемс,დამალავს
1234,täuschen::V,васькафтомс,შეცდებს
1235,täuschen::V,кяльготнемс,შეცდებს
1236,betrügen::V,васькафнемс,მოატყუებს
1237,töten::V,шавомс,მოკლავს
1238,töten::V,аде́ламс,მოკლავს
1239,wohnen::V,эрямс,ცხოვრობს
1240,wohnen::V,эрямс,ბინადრობს
1241,arbeiten::V,покодемс,მუშაობს
1242,sammeln::V,кочкамс,შეკრებს
1243,sammeln::V,пу́роптомс,შეკრებს
1244,pflücken::V,фатнемс,კრეფს
1245,pflücken::V,нотфнемс,კრეფს
1246,jagen::V,кунда́мс,ნადირობს
1247,fischen::V,калонь кунда́мс,თევზაობს
1248,fassen::V,кунда́мс,დააჭერს
1249,hüten::V,ваномс,მწყემსავს
1250,treiben::V,панемс,მიერეკება
1251,anbinden::V,сотомс,მიაბამს
1252,füttern::V,трямс,აჭმევს
1253,füttern::V,а́ндомс,აჭმევს
1254,melken::V,потямс,წველის
1255,hacken::V,лазондомс,კეპავს
1256,gießen::V,валомс,რწყავს
1257,reifen::V,кенеремс,მწიფდება
1258,zubereiten::V,анокламс,მოამზადებს
1259,kochen::V,пидемс,მოხარშავს
1260,backen::V,пидемс,გამოაცხობს
1261,braten::V,пуштомс,შეწვავს
1262,umrühren::V,шорямс,შეურევს
1263,umrühren::V,шорямс,გათქვეფს
1264,stricken::V,кодамс,ქსოვს
1265,nähen::V,стамс,გაკერავს
1266,färben::V,а́рхтомс,შეღებავს
1267,reinigen::V,ва́ткамс,გაწმენდს
1268,reinigen::V,ва́ткамс,გასუფთავებს
1269,reinigen::V,а́роптомс,გაწმენდს
1270,reinigen::V,а́роптомс,გასუფთავებს
1271,waschen::V,муськомс,გარეცხავს
1272,abwischen::V,нардамс,წაშლის
1273,spülen::V,оргалдомс,გაავლებს
1274,fegen::V,тяемс,დაბლანდავს
1275,kehren::V,тяемс,დაგვის
1276,baden::V,э́шелямс,ბანაობს
1277,sich waschen::V,штамс,იბანება
1278,ausziehen::V,кайсефтемс,გაიხდის
1279,anziehen::V,ща́фтомс,ჩაიცვამს
1280,sich anziehen::V,щамс,ჩაიცვამს
1281,kämmen::V,се́ендемс,დავარცხნის
1282,schmücken::V,на́ряжамс,მორთავს
1283,schmücken::V,ма́зоптомс,მორთავს
1284,sagen::V,азомс,იტყვის
1285,sagen::V,мярьгомс,იტყვის
1286,sprechen::V,корхтамс,ლაპარაკობს
1287,reden::V,корхнемс,საუბრობს
1288,sich unterhalten::V,корхнемс,ბაასობს
1289,sich unterhalten::V,корхнемс,მუსაიფობს
1290,fragen::V,ки́зефтемс,ჰკითხავს
1291,bitten::V,а́намс,სთხოვს
1292,bitten::V,ве́шемс,სთხოვს
1293,erzählen::V,а́зондомс,მოუთხრობს
1294,mitteilen::V,азомс,აუწყებს
1295,mitteilen::V,азомс,აცნობებს
1296,nennen::V,лемдемс,უწოდებს
1297,nennen::V,путомс лем,უწოდებს
1298,rufen::V,серьгядемс,დაუძახებს
1299,prahlen::V,шна́фтомс пря́,ტრაბახობს
1300,übersetzen::V,ётафтомс,გადათარგმნის
1301,denken::V,арьсемс,ფიქრობს
1302,denken::V,арьсемс,აზროვნებს
1303,glauben::V,кемамс,სჯერა
1304,bemerken::V,ня́емс,შენიშვნავს
1305,erkennen::V,содамс,გამოიცნობს
1306,begreifen::V,сатомс,გაიგებს
1307,verstehen::V,шарьхкодемс,გაიგონებს
1308,lernen::V,тонафнемс,ისწავლის
1309,wissen::V,со́дамс,ეცოდინება
1310,sich erinnern an::V,лятфтамс,მოიგონებს
1311,sich erinnern an::V,лятфтамс,გაიხსენებს
1312,vergessen::V,юкстамс,ივიწყებს
1313,messen::V,ункснемс,ზომავს
1314,zählen::V,лу́вомс,ითვლის
1315,zählen::V,а́рьсемс,ითვლის
1316,rechnen::V,лувомс,გაიანგარიშებს
1317,lesen::V,лувомс,კითხულობს
1318,lesen::V,морафтомс,კითხულობს
1319,malen::V,рисова́ндамс,ხატავს
1320,zeichnen::V,рисова́ндамс,ხაზავს
1321,schreiben::V,сёрмадомс,დაწერს
1322,besitzen::V,улемс азоркс,ექნება
1323,kaufen::V,рамамс,ყიდულობს
1324,verkaufen::V,мимс,გაყიდის
1325,bezahlen::V,пандомс,გადაიხდის
1326,zahlen::V,па́ндомс,გადაიხდის
1327,beherrschen::V,азорондамс,ფლობს
1328,ertragen::V,кирдемс,მოითმენს
1329,Netz::N,,ბადე
