,Concept_ID,hr,bg
865,berühmt::A,čuven,известен
866,berühmt::A,slavan,почут
867,berühmt::A,slavan,известен
868,fremd::A,tuđ,чужд
869,fremd::A,stran,чужд
870,verschieden::A,razan,разен
871,verschieden::A,razan,различен
872,verschieden::A,različan,разен
873,verschieden::A,različan,различен
874,nah::A,blizak,близък
875,fern::A,dalek,далечен
876,fern::A,daljnji,далечен
877,linker::A,lijevi,ляв
878,rechter::A,desni,прав
879,anderer::A,drugi,друг
880,anderer::A,drugačiji,друг
881,erster::A,prvi,пръв
882,erster::A,prvi,първи
883,zweiter::A,drugi,втори
884,dritter::A,treći,трети
885,letzter::A,zadnji,последен
886,allein::ADV,sam,само
887,auf einmal::ADV,istodobno,същевременно
888,zusammen::ADV,skupa,заедно
889,zusammen::ADV,zajedno,заедно
890,lange::ADV,dugo,дълго
891,plötzlich::ADV,naglo,изведнъж
892,plötzlich::ADV,iznenada,изведнъж
893,sofort::ADV,odmah,веднага
894,später::ADV,kasnije,по-късно
895,jetzt::ADV,sad,сега
896,jetzt::ADV,sada,сега
897,heute::ADV,danas,днес
898,morgen::ADV,sutra,утре
899,bald::ADV,skoro,скоро
900,bald::ADV,doskora,скоро
901,dann::ADV,zatim,после
902,dann::ADV,zatim,тогава
903,gestern::ADV,juče,вчера
904,gestern::ADV,jučer,вчера
905,einst::ADV,negda,някога
906,einst::ADV,nekada,някога
907,damals::ADV,tada,тогава
908,damals::ADV,onda,тогава
909,danach::ADV,poslije,после
910,danach::ADV,poslije,след това
911,danach::ADV,nakon toga,после
912,danach::ADV,nakon toga,след това
913,vorher::ADV,prije,преди
914,vorher::ADV,prije,преди това
915,vorher::ADV,prije toga,преди
916,vorher::ADV,prije toga,преди това
917,zuerst::ADV,prvo,най-напред
918,zuerst::ADV,najprije,най-напред
919,einmal::ADV,jednom,веднъж
920,einmal::ADV,jednom,един път
921,einmal::ADV,jedanput,веднъж
922,einmal::ADV,jedanput,един път
923,manchmal::ADV,katkad,понякога
924,manchmal::ADV,katkada,понякога
925,oft::ADV,često,често
926,immer::ADV,vazda,винаги
927,immer::ADV,uvijek,винаги
928,niemals::ADV,nikad,никога
929,niemals::ADV,nikada,никога
930,hier::ADV,tu,тук
931,hier::ADV,tu,тука
932,hier::ADV,ovdje,тук
933,hier::ADV,ovdje,тука
934,hierhin::ADV,amo,насам
935,hierhin::ADV,ovamo,насам
936,von hier::ADV,odavde,оттук
937,von hier::ADV,odavde,оттука
938,dort::ADV,ondje,там
939,dorthin::ADV,onamo,натам
940,dorthin::ADV,onamo,нататък
941,geradeaus::ADV,ravno,направо
942,vorwärts::ADV,naprijed,напред
943,rückwärts::ADV,natrag,назад
944,zurück::ADV,nazad,обратно
945,zurück::ADV,natrag,обратно
946,unten::ADV,dolje,долу
947,hinab::ADV,nizbrdo,надолу
948,oben::ADV,gore,горе
949,hinauf::ADV,uzbrdo,нагоре
950,überall::ADV,svuda,навсякъде
951,überall::ADV,svagdje,навсякъде
952,nicht::ADV,ne,не
953,ein wenig::ADV,malo,малко
954,kaum::ADV,tek,едва
955,kaum::ADV,tek,едвам
956,kaum::ADV,jedva,едва
957,kaum::ADV,jedva,едвам
958,sehr::ADV,jako,много
959,sehr::ADV,jako,твърде
960,sehr::ADV,veoma,много
961,sehr::ADV,veoma,твърде
962,so::ADV,tako,тъй
963,so::ADV,tako,така
964,so::ADV,ovako,тъй
965,so::ADV,ovako,така
966,noch::ADV,još,още
967,nur::ADV,samo,само
968,schon::ADV,već,вече
969,wieder::ADV,opet,пак
970,wieder::ADV,opet,отново
971,wieder::ADV,ponovo,пак
972,wieder::ADV,ponovo,отново
973,vergebens::ADV,uzalud,напразно
974,vergebens::ADV,zabadava,напразно
975,vor::PRP,pred,пред
976,vor::PRP,ispred,пред
977,hinter::PRP,za,зад
978,hinter::PRP,iza,зад
979,unter::PRP,pod,под
980,unter::PRP,ispod,под
981,durch::PRP,po,през
982,durch::PRP,kroz,през
983,neben::PRP,kraj,до
984,neben::PRP,kraj,при
985,neben::PRP,pored,до
986,neben::PRP,pored,при
987,neben::PRP,pokraj,до
988,neben::PRP,pokraj,при
989,zwischen::PRP,među,между
990,zwischen::PRP,među,помежду
991,zwischen::PRP,između,между
992,zwischen::PRP,između,помежду
993,wegen::PRP,radi,заради
994,wegen::PRP,zbog,заради
995,dies::PRN,ovo,този
996,das::PRN,to,туй
997,das::PRN,to,това
998,das::PRN,ono,туй
999,das::PRN,ono,това
1000,alles::PRN,sve,всичко
1001,ich::PRN,ja,аз
1002,du::PRN,ti,ти
1003,er::PRN,on,той
1004,wir::PRN,mi,ние
1005,ihr::PRN,vi,вие
1006,sie::PRN,oni,те
1007,was::FPRN,što,що
1008,was::FPRN,što,какво
1009,wer::FPRN,tko,кой
1010,wo::FADV,gdje,къде
1011,wohin::FADV,kuda,накъде
1012,wohin::FADV,kuda,накъдето
1013,wohin::FADV,kamo,накъде
1014,wohin::FADV,kamo,накъдето
1015,wie::FADV,kako,как
1016,warum::FADV,zašto,защо
1017,wieviel::FNUM,koliko,колко
1018,eins::NUM,jedan,един
1019,zwei::NUM,dva,два
1020,drei::NUM,tri,три
1021,vier::NUM,četiri,четири
1022,fünf::NUM,pet,пет
1023,sechs::NUM,šest,шест
1024,sieben::NUM,sedam,седем
1025,acht::NUM,osam,осем
1026,neun::NUM,devet,девет
1027,zehn::NUM,deset,десет
1028,elf::NUM,jedanaest,единайсет
1029,elf::NUM,jedanaest,единадесет
1030,zwölf::NUM,dvanaest,дванайсет
1031,zwölf::NUM,dvanaest,дванадесет
1032,zwanzig::NUM,dvadeset,двайсет
1033,zwanzig::NUM,dvadeset,двадесет
1034,dreißig::NUM,trideset,тридесет
1035,vierzig::NUM,četrdeset,четиридесет
1036,fünfzig::NUM,pedeset,петдесет
1037,sechzig::NUM,šezdeset,шестдесет
1038,siebzig::NUM,sedamdeset,седемдесет
1039,achtzig::NUM,osamdeset,осемдесет
1040,neunzig::NUM,devetdeset,деветдесет
1041,hundert::NUM,sto,сто
1042,tausend::NUM,tisuća,хиляда
1043,und::CNJ,i,а
1044,und::CNJ,i,та
1045,und::CNJ,te,а
1046,und::CNJ,te,та
1047,oder::CNJ,ili,или
1048,stehen::V,stajati,стоя
1049,sitzen::V,sjediti,седя
1050,liegen::V,ležati,лежа
1051,hängen::V,visiti,вися
1052,werden::V,postati,бъда
1053,werden::V,postati,стана
1054,werden::V,činiti se,бъда
1055,werden::V,činiti se,стана
1056,passieren::V,desiti se,случа се
1057,passieren::V,dogoditi se,случа се
1058,beginnen::V,početi,започна
1059,enden::V,prestati,свърша
1060,enden::V,svršiti se,свърша
1061,wechseln::V,mijenjati se,променям
1062,aufgehen[Sonne]::V,izići,изгрея
1063,untergehen[Sonne]::V,zaći,заляза
1064,scheinen[Sonne]::V,sijati,грея
1065,scheinen[Sonne]::V,sijati,светя
1066,donnern::V,grmjeti,гърмя
1067,wehen::V,duhati,вея
1068,wehen::V,duhati,духам
1069,strömen::V,strujati,тека
1070,strömen::V,strujati,лея се
1071,fließen::V,teći,тека
1072,sich drehen::V,obrtati se,въртя се
1073,sich drehen::V,vrtjeti se,въртя се
1074,schwanken::V,teturati,клатя се
1075,schwanken::V,kolebati se,клатя се
1076,schwingen::V,njihati,трептя
1077,schwingen::V,titrati,трептя
1078,fallen::V,padati,падам
1079,brennen::V,gorjeti,горя
1080,rauchen::V,dimiti se,димя
1081,regnen::V,kišiti,вали дъжд
1082,regnen::V,daždjeti,вали дъжд
1083,gefrieren::V,smrznuti se,замръзна
1084,tauen::V,kopnjeti,топя се
1085,tauen::V,kraviti se,топя се
1086,schmelzen::V,topiti se,разтопя се
1087,trocknen::V,sušiti se,съхна
1088,sieden::V,kipjeti,вря
1089,sieden::V,kipjeti,кипя
1090,sieden::V,ključati,вря
1091,sieden::V,ključati,кипя
1092,faulen::V,gnjiti,гния
1093,verfaulen::V,sagnjiti,изгния
1094,reißen::V,otrgnuti se,напукам се
1095,versinken::V,tonuti,потъна
1096,versinken::V,propasti,потъна
1097,vergehen::V,prolaziti,минавам
1098,erscheinen::V,pojaviti se,явя се
1099,verschwinden::V,nestati,изчезна
1100,verschwinden::V,izgubiti se,изчезна
1101,sinken::V,trgnuti,падна
1102,sinken::V,spustiti se,падна
1103,abnehmen::V,opasti,отслабна
1104,zunehmen::V,povećati se,нарасна
1105,steigen::V,uzići,увелича се
1106,steigen::V,uzići,покачвам се
1107,steigen::V,nadoći,увелича се
1108,steigen::V,nadoći,покачвам се
1109,wachsen::V,rasti,раста
1110,glänzen::V,blistati,лъщя
1111,glänzen::V,blistati,блестя
1112,glänzen::V,sjati se,лъщя
1113,glänzen::V,sjati se,блестя
1114,funkeln::V,svjetlucati,искря
1115,lärmen::V,bučati,шумя
1116,lärmen::V,galamiti,шумя
1117,läuten::V,zvoniti,звъня
1118,klingeln::V,zvoniti,звъня
1119,klirren::V,zvečati,звънтя
1120,klirren::V,zvečati,дрънкам
1121,brausen::V,hujati,буча
1122,rauschen::V,šumiti,шумя
1123,rauschen::V,šuškati,шумя
1124,klingen::V,zvučati,звуча
1125,bellen::V,lajati,лая
1126,heulen::V,zavijati,вия
1127,heulen::V,zavijati,рева
1128,blasen::V,puhati,духна
1129,pfeifen::V,fućkati,свиря
1130,schreien::V,vikati,крещя
1131,schreien::V,kričati,крещя
1132,stöhnen::V,stenjati,стена
1133,stöhnen::V,stenjati,пъшкам
1134,zittern::V,drhtati,треперя
1135,zittern::V,trepetati,треперя
1136,leben::V,živjeti,живея
1137,geboren werden::V,roditi se,родя се
1138,atmen::V,disati,дишам
1139,trinken::V,piti,пия
1140,essen::V,jesti,ям
1141,schlucken::V,gutati,гълтам
1142,müde werden::V,umoriti se,уморя се
1143,einschlafen::V,usnuti,заспя
1144,einschlafen::V,zaspati,заспя
1145,schlafen::V,spati,спя
1146,aufwachen::V,probuditi se,събудя се
1147,aufstehen::V,ustati,стана
1148,sich erholen::V,odmoriti se,отдъхвам си
1149,krank werden::V,oboljeti se,заболея
1150,krank werden::V,razboljeti se,заболея
1151,krank sein::V,bolovati,боледувам
1152,schmerzen::V,boljeti,боля
1153,husten::V,kašljati,кашлям
1154,genesen::V,ozdraviti,оздравея
1155,genesen::V,oporaviti se,оздравея
1156,sterben::V,umrijeti,умра
1157,umkommen::V,skapati,загина
1158,sich bewegen::V,gibati se,движа се
1159,sich bewegen::V,gibati se,мърдам се
1160,sich bewegen::V,kretati se,движа се
1161,sich bewegen::V,kretati se,мърдам се
1162,sich rühren::V,maknuti se,движа се
1163,sich erheben::V,dići se,стана
1164,sich setzen::V,sjesti,седна
1165,hinfallen::V,pasti,падна
1166,laufen::V,hodati,ходя
1167,schreiten::V,stupati,крача
1168,spazierengehen::V,šetati se,разхождам се
1169,eilen::V,hitati,бързам
1170,sich beeilen::V,požuriti se,побързам
1171,sausen::V,juriti,тичам
1172,rennen::V,trčati,бягам
1173,springen::V,skakati,скачам
1174,klettern::V,popeti se,катеря се
1175,klettern::V,penjati se,катеря се
1176,schaukeln::V,ljuljati se,люлея се
1177,kriechen::V,puzati,лазя
1178,kriechen::V,puzati,пълзя
1179,kriechen::V,gmizati,лазя
1180,kriechen::V,gmizati,пълзя
1181,schwimmen::V,plivati,плувам
1182,tauchen::V,roniti,гмуркам се
1183,tauchen::V,gnjuriti,гмуркам се
1184,rudern::V,veslati,греба
1185,fahren::V,voziti se,пътувам
1186,fliegen::V,letjeti,летя
1187,fliegen::V,letjeti,хвърча
1188,fliegen::V,lijetati,летя
1189,fliegen::V,lijetati,хвърча
1190,gehen::V,ići,ида
1191,gehen::V,ići,вървя
1192,weggehen::V,otići,отида си
1193,abfahren::V,krenuti,отпътувам
1194,abfahren::V,otputovati,отпътувам
1195,anhalten::V,stati,спра се
1196,anhalten::V,zaustaviti,спра се
1197,hineingehen::V,ulaziti,влизам
1198,eintreten::V,ući,вляза
1199,kommen::V,doći,ида
1200,kommen::V,doći,дойда
1201,ankommen::V,stići,пристигна
1202,zurückkommen::V,vratiti se,върна се
1203,zurückkommen::V,povratiti se,върна се
1204,bleiben::V,ostati,остана
1205,warten::V,čekati,чакам
1206,erwarten::V,očekivati,очаквам
1207,suchen::V,tražiti,търся
1208,finden::V,naći,намеря
1209,versuchen::V,pokušati,опитам
1210,vorbereiten::V,spremiti,подготвя
1211,vorbereiten::V,pripremiti,подготвя
1212,lieben::V,voljeti,любя
1213,mögen::V,voljeti,обичам
1214,lachen::V,smijati se,смея се
1215,rühren::V,taknuti,трогна
1216,weinen::V,plakati,плача
1217,schimpfen::V,psovati,ругая
1218,schimpfen::V,psovati,псувам
1219,sich ärgern::V,ljutiti se,ядосам се
1220,sich fürchten::V,bojati se,боя се
1221,sich fürchten::V,bojati se,страхувам се
1222,fürchten::V,bojati se,боя се от
1223,fürchten::V,bojati se,страхувам се от
1224,fliehen::V,pobjeći,бягам
1225,flüchten::V,utjeći,бягам
1226,flüchten::V,utjeći,избягам
1227,sehen::V,vidjeti,видя
1228,anschauen::V,ogledati,гледам
1229,ansehen::V,gledati,поглеждам
1230,hören::V,čuti,чувам
1231,zuhören::V,slušati,слушам
1232,probieren::V,probati,опитам
1233,riechen::V,osjećati miris,подуша
1234,fühlen::V,osjećati,усещам
1235,fühlen::V,osjećati,чувствувам
1236,scheinen::V,činiti se,изглеждам
1237,zu sehen sein::V,biti vidljiv,виждам се
1238,vernehmen::V,saznati,доловя
1239,frieren::V,zima je,мръзна
1240,tun::V,raditi,правя
1241,können::V,moći,мога
1242,wollen::V,htjeti,ща
1243,wollen::V,htjeti,искам
1244,anfangen::V,početi,започна
1245,beenden::V,svršiti,свърша
1246,beenden::V,svršiti,завърша
1247,beenden::V,dovršiti,свърша
1248,beenden::V,dovršiti,завърша
1249,aufhören::V,prestati,престана
1250,gelingen::V,uspjeti,успея
1251,gelingen::V,uspjeti,сполуча
1252,geraten::V,desiti se,удам се
1253,öffnen::V,otvoriti,отворя
1254,schließen::V,zatvoriti,затворя
1255,stellen::V,metnuti,поставя
1256,stellen::V,postaviti,поставя
1257,setzen::V,posaditi,туря
1258,legen::V,polagati,сложа
1259,legen::V,polagati,слагам
1260,berühren::V,doticati,докосна
1261,berühren::V,dodirivati,докосна
1262,verbinden::V,spojiti,свържа
1263,verbinden::V,zavezati,свържа
1264,bedecken::V,pokriti,покрия
1265,aufhängen::V,objesiti,закача
1266,anzünden::V,upaliti,запаля
1267,anzünden::V,zapaliti,запаля
1268,aufheben::V,podići,вдигна
1269,aufheben::V,podići,повдигна
1270,aufheben::V,podignuti,вдигна
1271,aufheben::V,podignuti,повдигна
1272,zurücklassen::V,ostaviti,оставя
1273,zurücklassen::V,pustiti natrag,оставя
1274,verlieren::V,izgubiti,загубя
1275,fallen lassen::V,ispustiti,изпусна
1276,machen::V,uraditi,направя
1277,machen::V,načiniti,направя
1278,machen::V,napraviti,направя
1279,herstellen::V,proizvesti,произведа
1280,bauen::V,graditi,строя
1281,reparieren::V,popraviti,поправя
1282,verbessern::V,poboljšati,подобря
1283,ändern::V,promijeniti,променя
1284,graben::V,kopati,копая
1285,graben::V,kopkati,копая
1286,beugen::V,saviti,прегъна
1287,biegen::V,saviti,прегъна
1288,biegen::V,sagnuti,прегъна
1289,drehen::V,vrtjeti,въртя
1290,wenden::V,obrnuti,обърна
1291,umdrehen::V,okrenuti,обърна
1292,umdrehen::V,prevŕnuti,обърна
1293,heben::V,dizati,вдигам
1294,hochheben::V,dignuti,издигна
1295,ergreifen::V,uhvatiti,хвана
1296,ergreifen::V,uhvatiti,обхвана
1297,ergreifen::V,prihvatiti,хвана
1298,ergreifen::V,prihvatiti,обхвана
1299,halten::V,držati,държа
1300,drücken::V,pritiskivati,натискам
1301,drücken::V,pritiskivati,притискам
1302,schieben::V,gurati,тикам
1303,kratzen::V,česati,одраскам
1304,kratzen::V,grepsti,одраскам
1305,lecken::V,lizati,лижа
1306,lecken::V,lizati,ближа
1307,beißen::V,ujesti,хапя
1308,beißen::V,ujesti,ухапя
1309,beißen::V,gristi,хапя
1310,beißen::V,gristi,ухапя
1311,abreißen::V,otkinuti,откъсна
1312,abschneiden::V,odrezati,отрежа
1313,binden::V,vezati,вържа
1314,stecken::V,turiti,пъхна
1315,brechen::V,slomiti,троша
1316,klopfen::V,lupati,чукам
1317,klopfen::V,kucati,чукам
1318,hauen::V,tući,бия
1319,hauen::V,udarati,бия
1320,kleben::V,lijepiti,лепя
1321,kleben::V,lijepiti,залепя
1322,reiben::V,trti,трия
1323,reiben::V,trti,търкам
1324,streichen::V,namazati,намажа
1325,schleifen::V,brusiti,остря
1326,schneiden::V,rezati,режа
1327,rütteln::V,drmati,разтърсвам
1328,schütteln::V,tresti,клатя
1329,schütteln::V,tresti,друсам
1330,schwenken::V,mahati,размахам
1331,schütten::V,sipati,сипя
1332,schütten::V,lijevati,сипя
1333,füllen::V,napuniti,напълня
1334,einwickeln::V,umotati,увия
1335,einwickeln::V,umotati,завия
1336,einwickeln::V,zamotati,увия
1337,einwickeln::V,zamotati,завия
1338,tragen::V,nositi,нося
1339,schleppen::V,tegliti,влача
1340,ziehen::V,vući,тегля
1341,ziehen::V,vući,дръпна
1342,aufbewahren::V,čuvati,съхраня
1343,werfen::V,bacati,хвърля
1344,fangen::V,loviti,ловя
1345,fangen::V,loviti,уловя
1346,fangen::V,hvatati,ловя
1347,fangen::V,hvatati,уловя
1348,packen::V,ščepati,хвана
1349,packen::V,zgrabiti,хвана
1350,verstecken::V,sakriti,крия
1351,verstecken::V,sakriti,скрия
1352,teilen::V,podijeliti,разделя
1353,schicken::V,slati,изпращам
1354,bringen::V,donijeti,донеса
1355,hinzufügen::V,dodati,прибавя
1356,hinzufügen::V,pridati,прибавя
1357,bekommen::V,dobiti,сдобия се
1358,erhalten::V,primiti,получа
1359,nehmen::V,uzeti,взема
1360,wählen::V,izabrati,избирам
1361,auswählen::V,odabrati,избера
1362,bewahren::V,sačuvati,пазя
1363,behindern::V,smetati,преча
1364,behindern::V,smetati,спъвам
1365,verderben::V,pokvariti,разваля
1366,beschädigen::V,oštetiti,повредя
1367,zerbrechen::V,razbiti,счупя
1368,zerbrechen::V,prelomiti,счупя
1369,zerreißen::V,poderati,скъсам
1370,zerreißen::V,rastrgnuti,скъсам
1371,zerstören::V,razoriti,разруша
1372,zerstören::V,razrušiti,разруша
1373,verbrennen::V,spaliti,изгоря
1374,verbrennen::V,sagorjeti,изгоря
1375,geben::V,dati,дам
1376,reichen::V,pružiti,подам
1377,schenken::V,darivati,подаря
1378,versprechen::V,obećati,обещая
1379,wünschen::V,željeti,желая
1380,loben::V,hvaliti,хваля
1381,küssen::V,ljubiti,целувам
1382,wiegen::V,njihati,люлея
1383,wiegen::V,ljuljati,люлея
1384,zudecken::V,pokriti,покрия
1385,wecken::V,probuditi,събудя
1386,zeigen::V,pokazati,покажа
1387,führen::V,voditi,водя
1388,führen::V,voditi,заведа
1389,lehren::V,učiti,уча
1390,unterrichten::V,poučiti,преподавам
1391,aufziehen::V,uzgajati,отгледам
1392,leiten::V,upravljati,ръководя
1393,leiten::V,upravljati,управлявам
1394,antreiben::V,natjeravati,подкарвам
1395,lassen::V,dati,накарам
1396,einladen::V,pozvati,поканя
1397,vereinigen::V,ujediniti,съединя
1398,besuchen::V,posjetiti,посетя
1399,treffen::V,sresti,срещна
1400,sich versammeln::V,okupiti se,събера се
1401,spielen::V,igrati se,играя
1402,singen::V,pjevati,пея
1403,tanzen::V,plesati,танцувам
1404,sich trennen::V,razići se,разделя се
1405,verlassen::V,ostaviti,напусна
1406,verlassen::V,napustiti,напусна
1407,retten::V,spasiti,спася
1408,bewachen::V,čuvati,охранявам
1409,bewachen::V,stražariti,охранявам
1410,schützen::V,čuvati,запазя
1411,verteidigen::V,obraniti,защитя
1412,sich schlagen::V,biti se,бия се
1413,sich schlagen::V,udariti se,бия се
1414,schießen::V,pucati,стрелям
1415,schießen::V,strijeljati,стрелям
1416,siegen::V,pobijediti,победя
1417,ärgern::V,ljutiti,ядосам
1418,schlagen::V,biti,бия
1419,schlagen::V,biti,ударя
1420,schlagen::V,udariti,бия
1421,schlagen::V,udariti,ударя
1422,treten::V,šutnuti,ритам
1423,stechen::V,ubosti,бодна
1424,stoßen::V,gurnuti,бутна
1425,stoßen::V,gurnuti,блъсна
1426,stehlen::V,ukrasti,
1427,stören::V,smetati,смутя
1428,belästigen::V,smetati,отегча
1429,belästigen::V,smetati,безпокоя
1430,belästigen::V,dosaditi,отегча
1431,belästigen::V,dosaditi,безпокоя
1432,verbergen::V,skriti,скрия
1433,täuschen::V,obmanuti,измамя
1434,betrügen::V,prevarati,измамя
1435,töten::V,ubiti,убия
1436,töten::V,ubiti,умъртвя
1437,wohnen::V,stanovati,живея
1438,arbeiten::V,raditi,работя
1439,sammeln::V,sabrati,събера
1440,pflücken::V,ubrati,бера
1441,pflücken::V,ubrati,откъсна
1442,jagen::V,loviti,ловувам
1443,fischen::V,ribati,ловя риба
1444,fischen::V,loviti ribu,ловя риба
1445,fassen::V,uloviti,хвана
1446,hüten::V,pasti,пазя
1447,treiben::V,goniti,карам
1448,anbinden::V,privezati,завържа
1449,füttern::V,hraniti,храня
1450,melken::V,musti,доя
1451,hacken::V,sjeckati,сека
1452,gießen::V,politi,полея
1453,reifen::V,sazreti,узрея
1454,zubereiten::V,prigotoviti,приготвя
1455,kochen::V,kuhati,варя
1456,backen::V,peći,пека
1457,braten::V,peći,пържа
1458,braten::V,pržiti,пържа
1459,umrühren::V,promiješati,разбъркам
1460,stricken::V,plesti,плета
1461,nähen::V,šiti,шия
1462,färben::V,obojiti,боядисам
1463,reinigen::V,očistiti,почистя
1464,reinigen::V,počistiti,почистя
1465,waschen::V,prati,мия
1466,waschen::V,prati,пера
1467,abwischen::V,otrti,избърша
1468,spülen::V,isprati,плакна
1469,spülen::V,oplakati,плакна
1470,fegen::V,mesti,измета
1471,fegen::V,pomesti,измета
1472,kehren::V,mesti,мета
1473,baden::V,kupati se,къпя се
1474,sich waschen::V,umiti se,мия се
1475,sich waschen::V,prati se,мия се
1476,ausziehen::V,svući,съблека
1477,anziehen::V,obući,облека
1478,sich anziehen::V,obući se,облека се
1479,kämmen::V,češljati,реша
1480,kämmen::V,češljati,вчеша
1481,schmücken::V,uresiti,накича
1482,schmücken::V,nakititi,накича
1483,sagen::V,reći,кажа
1484,sagen::V,kazati,кажа
1485,sprechen::V,govoriti,говоря
1486,reden::V,govoriti,говоря
1487,reden::V,besjediti,говоря
1488,sich unterhalten::V,razgovarati se,разговарям
1489,fragen::V,pitati,запитам
1490,bitten::V,moliti,моля
1491,erzählen::V,ispričati,разкажа
1492,erzählen::V,pripovjediti,разкажа
1493,mitteilen::V,saopćiti,съобщя
1494,nennen::V,nazvati,нарека
1495,rufen::V,zvati,викам
1496,rufen::V,zvati,повикам
1497,rufen::V,dozvati,викам
1498,rufen::V,dozvati,повикам
1499,prahlen::V,hvalisati se,хваля се
1500,übersetzen::V,prevesti,преведа
1501,denken::V,misliti,мисля
1502,glauben::V,vjerovati,вярвам
1503,bemerken::V,zapaziti,забележа
1504,bemerken::V,primijetiti,забележа
1505,erkennen::V,prepoznati,позная
1506,begreifen::V,pojmiti,схвана
1507,begreifen::V,shvatiti,схвана
1508,verstehen::V,razabrati,разбера
1509,lernen::V,učiti se,уча се
1510,wissen::V,znati,зная
1511,sich erinnern an::V,sjetiti se,спомня си за
1512,vergessen::V,zaboraviti,забравя
1513,messen::V,mjeriti,меря
1514,zählen::V,brojiti,броя
1515,rechnen::V,računati,сметна
1516,lesen::V,čitati,чета
1517,malen::V,slikati,рисувам
1518,zeichnen::V,crtati,рисувам
1519,schreiben::V,pisati,пиша
1520,besitzen::V,imati,имам
1521,besitzen::V,imati,притежавам
1522,besitzen::V,posjedovati,имам
1523,besitzen::V,posjedovati,притежавам
1524,kaufen::V,kupiti,купя
1525,kaufen::V,kupiti,купувам
1526,verkaufen::V,prodati,продам
1527,verkaufen::V,raspačati,продам
1528,bezahlen::V,platiti,заплатя
1529,zahlen::V,plaćati,платя
1530,beherrschen::V,vladati,владея
1531,beherrschen::V,gospodariti,владея
1532,ertragen::V,trpjeti,понеса
1533,ertragen::V,podnijeti,понеса
1534,Gehirn::N,,мозък
