,Concept_ID,bg,kk
824,sanft::A,нежен,жуас
825,sanft::A,кротък,жуас
826,hungrig::A,гладен,аш
827,krank::A,болен,кеселді
828,nackt::A,гол,жалаңаш
829,traurig::A,тъжен,қапа
830,traurig::A,печален,қапа
831,lebendig::A,жив,тірі
832,lebendig::A,жив,жанды
833,gut::A,добър,жақсы
834,schlecht::A,лош,жаман
835,richtig::A,правилен,дұрыс
836,schlimm::A,лош,жаман
837,wahr::A,верен,нағыз
838,wahr::A,истински,нағыз
839,alt::A,стар,ескі
840,alt::A,древен,ескі
841,neu::A,нов,жаңа
842,ehemalig::A,бивш,өткен
843,ehemalig::A,бивш,бұрынғы
844,alt[Lebewesen]::A,стар,кексе
845,jung::A,млад,науша
846,arm::A,беден,кедей
847,arm::A,беден,дәулетсіз
848,reich::A,богат,малды
849,bekannt::A,познат,таныс
850,bekannt::A,познат,көзтаныс
851,bekannt::A,известен,таныс
852,bekannt::A,известен,көзтаныс
853,berühmt::A,почут,атақты
854,berühmt::A,известен,атақты
855,fremd::A,чужд,бөтен
856,verschieden::A,разен,түрлі
857,verschieden::A,различен,түрлі
858,nah::A,близък,жуық
859,nah::A,близък,етене
860,fern::A,далечен,алыс
861,fern::A,далечен,алыстағы
862,linker::A,ляв,сол
863,linker::A,ляв,солшыл
864,rechter::A,прав,оң
865,anderer::A,друг,өзге
866,anderer::A,друг,былайғы
867,erster::A,пръв,алғашқы
868,erster::A,първи,алғашқы
869,zweiter::A,втори,екінші
870,dritter::A,трети,үшінші
871,letzter::A,последен,артқы
872,letzter::A,последен,кейінгі
873,allein::ADV,само,серіксіз
874,auf einmal::ADV,същевременно,бірден
875,zusammen::ADV,заедно,бірлесіп
876,lange::ADV,дълго,ұзақ
877,plötzlich::ADV,изведнъж,кенет
878,sofort::ADV,веднага,әне-міне дегенше
879,später::ADV,по-късно,артынан
880,jetzt::ADV,сега,енді
881,jetzt::ADV,сега,қазір
882,heute::ADV,днес,бүгін
883,morgen::ADV,утре,ертең
884,bald::ADV,скоро,тез
885,dann::ADV,после,онан соң
886,dann::ADV,после,сонан соң
887,dann::ADV,тогава,онан соң
888,dann::ADV,тогава,сонан соң
889,gestern::ADV,вчера,кеше
890,einst::ADV,някога,бірде
891,einst::ADV,някога,бір кезде
892,damals::ADV,тогава,анада
893,danach::ADV,после,онан соң
894,danach::ADV,после,сонан соң
895,danach::ADV,след това,онан соң
896,danach::ADV,след това,сонан соң
897,vorher::ADV,преди,бұрын
898,vorher::ADV,преди това,бұрын
899,zuerst::ADV,най-напред,әуелі
900,zuerst::ADV,най-напред,алдымен
901,einmal::ADV,веднъж,бір жолы
902,einmal::ADV,един път,бір жолы
903,manchmal::ADV,понякога,кейде
904,oft::ADV,често,ылғи
905,immer::ADV,винаги,өнебойы
906,niemals::ADV,никога,ешуақытта
907,hier::ADV,тук,бұнда
908,hier::ADV,тук,осында
909,hier::ADV,тука,бұнда
910,hier::ADV,тука,осында
911,hierhin::ADV,насам,бермен
912,von hier::ADV,оттук,бер жақтан
913,von hier::ADV,оттука,бер жақтан
914,dort::ADV,там,анда
915,dorthin::ADV,натам,әрі
916,dorthin::ADV,нататък,әрі
917,geradeaus::ADV,направо,тура
918,vorwärts::ADV,напред,ілгері
919,rückwärts::ADV,назад,артқа
920,zurück::ADV,обратно,кейін қарай
921,unten::ADV,долу,төменде
922,hinab::ADV,надолу,астына
923,hinab::ADV,надолу,төмен
924,oben::ADV,горе,жоғарыда
925,hinauf::ADV,нагоре,өрге
926,überall::ADV,навсякъде,әрқайда
927,nicht::ADV,не,емес
928,ein wenig::ADV,малко,азырақ
929,ein wenig::ADV,малко,аздаған
930,ein wenig::ADV,малко,азғантай
931,kaum::ADV,едва,зорға
932,kaum::ADV,едвам,зорға
933,sehr::ADV,много,орасан
934,sehr::ADV,твърде,орасан
935,so::ADV,тъй,бұлай
936,so::ADV,тъй,былайша
937,so::ADV,така,бұлай
938,so::ADV,така,былайша
939,noch::ADV,още,әлі
940,nur::ADV,само,ғана
941,schon::ADV,вече,түге
942,wieder::ADV,пак,жаңа
943,wieder::ADV,пак,қайта
944,wieder::ADV,пак,жаңадан
945,wieder::ADV,отново,жаңа
946,wieder::ADV,отново,қайта
947,wieder::ADV,отново,жаңадан
948,vergebens::ADV,напразно,бекер
949,vor::PRP,пред,алды
950,hinter::PRP,зад,артынан
951,unter::PRP,под,түп
952,unter::PRP,под,маңында
953,durch::PRP,през,арқылы
954,neben::PRP,до,іргеде
955,neben::PRP,до,жанында
956,neben::PRP,при,іргеде
957,neben::PRP,при,жанында
958,zwischen::PRP,между,арада
959,zwischen::PRP,помежду,арада
960,wegen::PRP,заради,үшін
961,dies::PRN,този,бұ
962,dies::PRN,този,осы
963,das::PRN,туй,сол
964,das::PRN,това,сол
965,alles::PRN,всичко,дүйім
966,alles::PRN,всичко,күллі
967,ich::PRN,аз,мен
968,du::PRN,ти,сен
969,er::PRN,той,ол
970,wir::PRN,ние,біз
971,ihr::PRN,вие,сіз
972,sie::PRN,те,олар
973,was::FPRN,що,не
974,was::FPRN,какво,не
975,wer::FPRN,кой,кім
976,wo::FADV,къде,кәні
977,wo::FADV,къде,қайда
978,wohin::FADV,накъде,қайда
979,wohin::FADV,накъдето,қайда
980,wie::FADV,как,калай
981,warum::FADV,защо,неғып
982,wieviel::FNUM,колко,неше
983,wieviel::FNUM,колко,қанша
984,eins::NUM,един,бір
985,zwei::NUM,два,екі
986,drei::NUM,три,үш
987,vier::NUM,четири,төрт
988,fünf::NUM,пет,бес
989,sechs::NUM,шест,алты
990,sieben::NUM,седем,жеті
991,acht::NUM,осем,сегіз
992,neun::NUM,девет,тоғыз
993,zehn::NUM,десет,он
994,elf::NUM,единайсет,он бір
995,elf::NUM,единадесет,он бір
996,zwölf::NUM,дванайсет,он екі
997,zwölf::NUM,дванадесет,он екі
998,zwanzig::NUM,двайсет,жиырма
999,zwanzig::NUM,двадесет,жиырма
1000,dreißig::NUM,тридесет,отыз
1001,vierzig::NUM,четиридесет,қырық
1002,fünfzig::NUM,петдесет,елу
1003,sechzig::NUM,шестдесет,алпыс
1004,siebzig::NUM,седемдесет,жетпіс
1005,achtzig::NUM,осемдесет,сексен
1006,neunzig::NUM,деветдесет,тоқсан
1007,hundert::NUM,сто,жүз
1008,tausend::NUM,хиляда,мың
1009,und::CNJ,а,та
1010,und::CNJ,та,та
1011,oder::CNJ,или,әлде
1012,oder::CNJ,или,немесе
1013,stehen::V,стоя,тұру
1014,sitzen::V,седя,отыру
1015,liegen::V,лежа,жату
1016,hängen::V,вися,ілу
1017,werden::V,бъда,болу
1018,werden::V,бъда,түрегелу
1019,werden::V,стана,болу
1020,werden::V,стана,түрегелу
1021,passieren::V,случа се,болу
1022,beginnen::V,започна,басталу
1023,enden::V,свърша,ада болу
1024,wechseln::V,променям,құбылу
1025,wechseln::V,променям,өзгеру
1026,aufgehen[Sonne]::V,изгрея,шығу
1027,untergehen[Sonne]::V,заляза,батыру
1028,scheinen[Sonne]::V,грея,жылтырау
1029,scheinen[Sonne]::V,светя,жылтырау
1030,donnern::V,гърмя,күркіреу
1031,wehen::V,вея,огып тур
1032,wehen::V,духам,огып тур
1033,strömen::V,тека,сорғалау
1034,strömen::V,лея се,сорғалау
1035,fließen::V,тека,ағу
1036,sich drehen::V,въртя се,айналу
1037,schwanken::V,клатя се,толықсу
1038,schwingen::V,трептя,тербелу
1039,fallen::V,падам,құлау
1040,fallen::V,падам,жығылу
1041,fallen::V,падам,төмендеу
1042,brennen::V,горя,жану
1043,rauchen::V,димя,түтету
1044,regnen::V,вали дъжд,жауу
1045,gefrieren::V,замръзна,мұздай қату
1046,gefrieren::V,замръзна,мұз боп қату
1047,tauen::V,топя се,жібу
1048,schmelzen::V,разтопя се,еру
1049,trocknen::V,съхна,курау
1050,sieden::V,вря,қайнау
1051,sieden::V,кипя,қайнау
1052,faulen::V,гния,иістену
1053,verfaulen::V,изгния,шіру
1054,reißen::V,напукам се,жыртылу
1055,versinken::V,потъна,малтығу
1056,vergehen::V,минавам,өту
1057,erscheinen::V,явя се,көріну
1058,erscheinen::V,явя се,көрініп қалу
1059,verschwinden::V,изчезна,ғайып_болу
1060,sinken::V,падна,ылдилау
1061,sinken::V,падна,төмендеу
1062,abnehmen::V,отслабна,кемітілу
1063,zunehmen::V,нарасна,көбею
1064,steigen::V,увелича се,қобу
1065,steigen::V,увелича се,көтерілу
1066,steigen::V,увелича се,жоғарылау
1067,steigen::V,покачвам се,қобу
1068,steigen::V,покачвам се,көтерілу
1069,steigen::V,покачвам се,жоғарылау
1070,wachsen::V,раста,өсу
1071,glänzen::V,лъщя,жалтырау
1072,glänzen::V,блестя,жалтырау
1073,funkeln::V,искря,жарқырау
1074,funkeln::V,искря,нұрлану
1075,funkeln::V,искря,жылтылдау
1076,lärmen::V,шумя,шулау
1077,lärmen::V,шумя,шуылдау
1078,läuten::V,звъня,қоңыраулату
1079,klingeln::V,звъня,дыңғырлау
1080,klirren::V,звънтя,дыңылдату
1081,klirren::V,дрънкам,дыңылдату
1082,brausen::V,буча,тасу
1083,rauschen::V,шумя,сусылдау
1084,rauschen::V,шумя,сыбдырлау
1085,klingen::V,звуча,дыбыс шығару
1086,bellen::V,лая,үру
1087,heulen::V,вия,ұлу
1088,heulen::V,рева,ұлу
1089,blasen::V,духна,үру
1090,pfeifen::V,свиря,ысқыру
1091,schreien::V,крещя,шыңғыру
1092,schreien::V,крещя,айғайлау
1093,schreien::V,крещя,байбайлау
1094,schreien::V,крещя,бажалақтау
1095,stöhnen::V,стена,ыңырсу
1096,stöhnen::V,стена,ыңкылдау
1097,stöhnen::V,пъшкам,ыңырсу
1098,stöhnen::V,пъшкам,ыңкылдау
1099,zittern::V,треперя,қалш
1100,zittern::V,треперя,қалшылдату
1101,leben::V,живея,жасау
1102,leben::V,живея,күнелту
1103,leben::V,живея,күн көру
1104,leben::V,живея,тіршілік ету
1105,geboren werden::V,родя се,туу
1106,atmen::V,дишам,дем алу
1107,atmen::V,дишам,ауа жұту
1108,trinken::V,пия,ішу
1109,trinken::V,пия,ұрттау
1110,essen::V,ям,жеу
1111,essen::V,ям,тамақтану
1112,schlucken::V,гълтам,жұту
1113,müde werden::V,уморя се,болдыру
1114,einschlafen::V,заспя,үйыктап калу
1115,schlafen::V,спя,ұйықтау
1116,aufwachen::V,събудя се,ояну
1117,aufstehen::V,стана,ояну
1118,sich erholen::V,отдъхвам си,тынығу
1119,krank werden::V,заболея,кеселдену
1120,krank werden::V,заболея,сырқаттану
1121,krank werden::V,заболея,ауырып қалу
1122,krank werden::V,заболея,ауыра бастау
1123,krank werden::V,заболея,кеселге ұшырау
1124,krank werden::V,заболея,сырқаттанып қалу
1125,krank sein::V,боледувам,ауыру
1126,krank sein::V,боледувам,сырқаттану
1127,schmerzen::V,боля,ауырады
1128,husten::V,кашлям,жөтелу
1129,genesen::V,оздравея,айығу
1130,sterben::V,умра,өлу
1131,sterben::V,умра,қайтыс
1132,sterben::V,умра,жантапсыру
1133,umkommen::V,загина,өлу
1134,umkommen::V,загина,қаза табу
1135,sich bewegen::V,движа се,жылжу
1136,sich bewegen::V,мърдам се,жылжу
1137,sich rühren::V,движа се,қыбырлау
1138,sich erheben::V,стана,тұру
1139,sich setzen::V,седна,отыру
1140,hinfallen::V,падна,жығылу
1141,laufen::V,ходя,жояу жүру
1142,schreiten::V,крача,кадамдау
1143,spazierengehen::V,разхождам се,қыдыру
1144,eilen::V,бързам,асығу
1145,eilen::V,бързам,жеделдену
1146,eilen::V,бързам,жедепдеу
1147,sich beeilen::V,побързам,асығу
1148,sich beeilen::V,побързам,жеделдену
1149,sausen::V,тичам,заулау
1150,rennen::V,бягам,жүгіру
1151,springen::V,скачам,секіру
1152,klettern::V,катеря се,өрмелеп шығу
1153,schaukeln::V,люлея се,тербелу
1154,kriechen::V,лазя,еңбектеу
1155,kriechen::V,пълзя,еңбектеу
1156,schwimmen::V,плувам,жүзу
1157,schwimmen::V,плувам,малту
1158,schwimmen::V,плувам,қалықтау
1159,tauchen::V,гмуркам се,сүңгу
1160,rudern::V,греба,есу
1161,fahren::V,пътувам,бару
1162,fliegen::V,летя,ұшу
1163,fliegen::V,хвърча,ұшу
1164,gehen::V,ида,бару
1165,gehen::V,вървя,бару
1166,weggehen::V,отида си,кету
1167,abfahren::V,отпътувам,жөнелу
1168,anhalten::V,спра се,тоқтау
1169,hineingehen::V,влизам,кіру
1170,eintreten::V,вляза,ену
1171,kommen::V,ида,жету
1172,kommen::V,дойда,жету
1173,ankommen::V,пристигна,келу
1174,zurückkommen::V,върна се,қайту
1175,bleiben::V,остана,қалу
1176,warten::V,чакам,тосу
1177,erwarten::V,очаквам,күту
1178,suchen::V,търся,іздеу
1179,finden::V,намеря,табу
1180,versuchen::V,опитам,талпыну
1181,vorbereiten::V,подготвя,әзірлеу
1182,lieben::V,любя,сүю
1183,mögen::V,обичам,жарату
1184,mögen::V,обичам,жақсы_көру
1185,lachen::V,смея се,күлу
1186,lachen::V,смея се,күлісу
1187,rühren::V,трогна,көңілін бұзу
1188,weinen::V,плача,жылау
1189,schimpfen::V,ругая,ақырып-бақыру
1190,schimpfen::V,псувам,ақырып-бақыру
1191,sich ärgern::V,ядосам се,ашулану
1192,sich fürchten::V,боя се,сескену
1193,sich fürchten::V,страхувам се,сескену
1194,fürchten::V,боя се от,қауіптену
1195,fürchten::V,боя се от,сақсыну
1196,fürchten::V,страхувам се от,қауіптену
1197,fürchten::V,страхувам се от,сақсыну
1198,fliehen::V,бягам,қашу
1199,fliehen::V,бягам,қашып кету
1200,flüchten::V,бягам,қашу
1201,flüchten::V,бягам,қашып кету
1202,flüchten::V,избягам,қашу
1203,flüchten::V,избягам,қашып кету
1204,sehen::V,видя,көру
1205,anschauen::V,гледам,назар салу
1206,ansehen::V,поглеждам,тамашалау
1207,hören::V,чувам,есту
1208,zuhören::V,слушам,тыңдау
1209,zuhören::V,слушам,құлақ қою
1210,probieren::V,опитам,тату
1211,probieren::V,опитам,дәм тату
1212,riechen::V,подуша,иіскеу
1213,fühlen::V,усещам,сезу
1214,fühlen::V,усещам,сезіну
1215,fühlen::V,чувствувам,сезу
1216,fühlen::V,чувствувам,сезіну
1217,scheinen::V,изглеждам,болып көріну
1218,zu sehen sein::V,виждам се,көріну
1219,vernehmen::V,доловя,есту
1220,vernehmen::V,доловя,есітіп қалу
1221,frieren::V,мръзна,тоңу
1222,frieren::V,мръзна,жаурау
1223,tun::V,правя,ету
1224,tun::V,правя,істеу
1225,können::V,мога,білу
1226,wollen::V,ща,қалау
1227,wollen::V,искам,қалау
1228,anfangen::V,започна,бастау
1229,beenden::V,свърша,бітіру
1230,beenden::V,свърша,адақтау
1231,beenden::V,свърша,тамамдау
1232,beenden::V,свърша,аяқтап шығу
1233,beenden::V,завърша,бітіру
1234,beenden::V,завърша,адақтау
1235,beenden::V,завърша,тамамдау
1236,beenden::V,завърша,аяқтап шығу
1237,aufhören::V,престана,доғару
1238,gelingen::V,успея,жолы түсу
1239,gelingen::V,сполуча,жолы түсу
1240,geraten::V,удам се,калу
1241,öffnen::V,отворя,ашу
1242,öffnen::V,отворя,ашып қою
1243,schließen::V,затворя,жабу
1244,stellen::V,поставя,қою
1245,stellen::V,поставя,қойдыру
1246,setzen::V,туря,отырғызу
1247,legen::V,сложа,салу
1248,legen::V,сложа,калау
1249,legen::V,слагам,салу
1250,legen::V,слагам,калау
1251,berühren::V,докосна,тию
1252,verbinden::V,свържа,байлап алу
1253,verbinden::V,свържа,сабақтастыру
1254,bedecken::V,покрия,бүркеу
1255,aufhängen::V,закача,ілу
1256,aufhängen::V,закача,асып қою
1257,anzünden::V,запаля,тұтату
1258,aufheben::V,вдигна,көтеру
1259,aufheben::V,повдигна,көтеру
1260,zurücklassen::V,оставя,қалдыру
1261,verlieren::V,загубя,жоғалту
1262,fallen lassen::V,изпусна,құлатып алу
1263,fallen lassen::V,изпусна,қолдан түсіріп алу
1264,machen::V,направя,ету
1265,machen::V,направя,жасау
1266,machen::V,направя,жасап шығару
1267,herstellen::V,произведа,жасап шығару
1268,bauen::V,строя,тұрғызу
1269,reparieren::V,поправя,оңдау
1270,verbessern::V,подобря,дұрыстау
1271,ändern::V,променя,өзгерту
1272,graben::V,копая,үңгу
1273,beugen::V,прегъна,буғу
1274,biegen::V,прегъна,ию
1275,biegen::V,прегъна,майыстыру
1276,drehen::V,въртя,айналдыру
1277,wenden::V,обърна,екінші жағын айналдыру
1278,umdrehen::V,обърна,бұру
1279,heben::V,вдигам,көтеру
1280,hochheben::V,издигна,жоғарылату
1281,hochheben::V,издигна,көтеру
1282,ergreifen::V,хвана,бас_салу
1283,ergreifen::V,хвана,шап_беріп_ұстап_алу
1284,ergreifen::V,хвана,шап_беру
1285,ergreifen::V,хвана,шап_ете_түсу
1286,ergreifen::V,обхвана,бас_салу
1287,ergreifen::V,обхвана,шап_беріп_ұстап_алу
1288,ergreifen::V,обхвана,шап_беру
1289,ergreifen::V,обхвана,шап_ете_түсу
1290,halten::V,държа,тұту
1291,halten::V,държа,ұстау
1292,drücken::V,натискам,басу
1293,drücken::V,притискам,басу
1294,schieben::V,тикам,итеру
1295,kratzen::V,одраскам,қыру
1296,lecken::V,лижа,жалау
1297,lecken::V,ближа,жалау
1298,beißen::V,хапя,қабу
1299,beißen::V,хапя,тістеу
1300,beißen::V,хапя,қауып алу
1301,beißen::V,ухапя,қабу
1302,beißen::V,ухапя,тістеу
1303,beißen::V,ухапя,қауып алу
1304,abreißen::V,откъсна,үзу
1305,abschneiden::V,отрежа,қырқу
1306,binden::V,вържа,байланыстыру
1307,binden::V,вържа,байлап_алу
1308,binden::V,вържа,байластыру
1309,binden::V,вържа,байлау
1310,binden::V,вържа,буу
1311,binden::V,вържа,матау
1312,binden::V,вържа,сабақтастыру
1313,binden::V,вържа,ұштастыру
1314,stecken::V,пъхна,сұғу
1315,brechen::V,троша,сындыру
1316,klopfen::V,чукам,қағу
1317,hauen::V,бия,соғу
1318,kleben::V,лепя,желімдеу
1319,kleben::V,залепя,желімдеу
1320,reiben::V,трия,үйкеу
1321,reiben::V,търкам,үйкеу
1322,streichen::V,намажа,сүйкеу
1323,schleifen::V,остря,егеу
1324,schleifen::V,остря,қайрау
1325,schleifen::V,остря,егеулеу
1326,schneiden::V,режа,кесу
1327,rütteln::V,разтърсвам,қозғау
1328,rütteln::V,разтърсвам,жұлмалау
1329,schütteln::V,клатя,дірілдету
1330,schütteln::V,клатя,селкілдету
1331,schütteln::V,друсам,дірілдету
1332,schütteln::V,друсам,селкілдету
1333,schwenken::V,размахам,бұлғау
1334,schwenken::V,размахам,сермеу
1335,schütten::V,сипя,құю
1336,füllen::V,напълня,толтыру
1337,einwickeln::V,увия,орау
1338,einwickeln::V,завия,орау
1339,tragen::V,нося,алып жүру
1340,schleppen::V,влача,тарту
1341,ziehen::V,тегля,тарту
1342,ziehen::V,дръпна,тарту
1343,aufbewahren::V,съхраня,сақтау
1344,werfen::V,хвърля,лақтыру
1345,fangen::V,ловя,қармау
1346,fangen::V,ловя,қағып алу
1347,fangen::V,уловя,қармау
1348,fangen::V,уловя,қағып алу
1349,packen::V,хвана,шап беру
1350,packen::V,хвана,шап ете түсу
1351,packen::V,хвана,шап беріп ұстап алу
1352,verstecken::V,крия,тығу
1353,verstecken::V,крия,жасыру
1354,verstecken::V,скрия,тығу
1355,verstecken::V,скрия,жасыру
1356,teilen::V,разделя,бөлу
1357,schicken::V,изпращам,жіберу
1358,bringen::V,донеса,әкелу
1359,bringen::V,донеса,алып келу
1360,hinzufügen::V,прибавя,қосу
1361,hinzufügen::V,прибавя,үстеу
1362,bekommen::V,сдобия се,алу
1363,erhalten::V,получа,алмақ
1364,nehmen::V,взема,алу
1365,nehmen::V,взема,алмақ
1366,wählen::V,избирам,таңдау
1367,auswählen::V,избера,екшеу
1368,auswählen::V,избера,саралау
1369,auswählen::V,избера,сұрыптау
1370,auswählen::V,избера,сайлап алу
1371,bewahren::V,пазя,сақтау
1372,behindern::V,преча,оралғы болу
1373,behindern::V,спъвам,оралғы болу
1374,verderben::V,разваля,бүлдіру
1375,beschädigen::V,повредя,бұзу
1376,zerbrechen::V,счупя,уату
1377,zerreißen::V,скъсам,жырту
1378,zerstören::V,разруша,қирату
1379,zerstören::V,разруша,талқандау
1380,verbrennen::V,изгоря,өртеу
1381,verbrennen::V,изгоря,жандыру
1382,verbrennen::V,изгоря,өртеп жіберу
1383,verbrennen::V,изгоря,жандырып жіберу
1384,geben::V,дам,беру
1385,reichen::V,подам,беру
1386,schenken::V,подаря,тарту
1387,versprechen::V,обещая,уәде беру
1388,wünschen::V,желая,тілеу
1389,loben::V,хваля,мақтау
1390,loben::V,хваля,дәріптеу
1391,küssen::V,целувам,сүю
1392,wiegen::V,люлея,тербеу
1393,zudecken::V,покрия,бүркеу
1394,wecken::V,събудя,ояту
1395,zeigen::V,покажа,көрсету
1396,führen::V,водя,ерту
1397,führen::V,водя,жетектеу
1398,führen::V,заведа,ерту
1399,führen::V,заведа,жетектеу
1400,lehren::V,уча,оқыту
1401,unterrichten::V,преподавам,оқыту
1402,aufziehen::V,отгледам,бағу
1403,leiten::V,ръководя,басқару
1404,leiten::V,ръководя,жетекшілік ету
1405,leiten::V,управлявам,басқару
1406,leiten::V,управлявам,жетекшілік ету
1407,antreiben::V,подкарвам,асықтыру
1408,lassen::V,накарам,-ткізу
1409,lassen::V,накарам,мәжбүр ету
1410,einladen::V,поканя,шақыру
1411,vereinigen::V,съединя,біріктіру
1412,vereinigen::V,съединя,біріктіріп қою
1413,besuchen::V,посетя,кіріп шығу
1414,besuchen::V,посетя,барып шығу
1415,treffen::V,срещна,кездесу
1416,sich versammeln::V,събера се,топталу
1417,spielen::V,играя,ойнау
1418,singen::V,пея,сайрау
1419,tanzen::V,танцувам,билеу
1420,sich trennen::V,разделя се,айрылысу
1421,verlassen::V,напусна,тастау
1422,retten::V,спася,құтқару
1423,bewachen::V,охранявам,күзету
1424,schützen::V,запазя,жақтау
1425,schützen::V,запазя,жақтасу
1426,verteidigen::V,защитя,қорғау
1427,sich schlagen::V,бия се,алысу
1428,schießen::V,стрелям,ату
1429,siegen::V,победя,жеңу
1430,ärgern::V,ядосам,ашуландыру
1431,schlagen::V,бия,ұру
1432,schlagen::V,ударя,ұру
1433,treten::V,ритам,тебу
1434,stechen::V,бодна,шаншу
1435,stoßen::V,бутна,түрту
1436,stoßen::V,блъсна,түрту
1437,stören::V,смутя,кесірлен
1438,belästigen::V,отегча,мазасын алу
1439,belästigen::V,безпокоя,мазасын алу
1440,verbergen::V,скрия,сездірмеу
1441,täuschen::V,измамя,жалған айту
1442,betrügen::V,измамя,алдау
1443,betrügen::V,измамя,алдап кету
1444,betrügen::V,измамя,ақымақ қылу
1445,töten::V,убия,құрту
1446,töten::V,убия,өлтіру
1447,töten::V,умъртвя,құрту
1448,töten::V,умъртвя,өлтіру
1449,wohnen::V,живея,мекендеу
1450,wohnen::V,живея,өмір сүру
1451,arbeiten::V,работя,істеу
1452,arbeiten::V,работя,еңбектену
1453,sammeln::V,събера,жыю
1454,pflücken::V,бера,жұлу
1455,pflücken::V,откъсна,жұлу
1456,jagen::V,ловувам,аулау
1457,fischen::V,ловя риба,балык_аулау
1458,fassen::V,хвана,ұстау
1459,hüten::V,пазя,жаю
1460,hüten::V,пазя,бағу
1461,treiben::V,карам,айдау
1462,anbinden::V,завържа,байлау
1463,füttern::V,храня,ас ішкізу
1464,füttern::V,храня,азықтандыру
1465,füttern::V,храня,қоректендіру
1466,melken::V,доя,сауу
1467,hacken::V,сека,турау
1468,gießen::V,полея,суару
1469,reifen::V,узрея,жетілу
1470,zubereiten::V,приготвя,даяр ету
1471,kochen::V,варя,асу
1472,backen::V,пека,пісіру
1473,braten::V,пържа,қуыру
1474,umrühren::V,разбъркам,былғалау
1475,umrühren::V,разбъркам,сапырылыстыру
1476,stricken::V,плета,торлау
1477,stricken::V,плета,тоқу
1478,nähen::V,шия,тігу
1479,färben::V,боядисам,бояу
1480,färben::V,боядисам,сырлау
1481,reinigen::V,почистя,аршу
1482,reinigen::V,почистя,тазалау
1483,waschen::V,мия,жуу
1484,waschen::V,пера,жуу
1485,abwischen::V,избърша,сүрту
1486,spülen::V,плакна,шаю
1487,fegen::V,измета,сыпыру
1488,kehren::V,мета,сыпыру
1489,baden::V,къпя се,шомылу
1490,sich waschen::V,мия се,жуыну
1491,ausziehen::V,съблека,шешу
1492,anziehen::V,облека,кигізу
1493,sich anziehen::V,облека се,киіну
1494,kämmen::V,реша,тарау
1495,kämmen::V,вчеша,тарау
1496,schmücken::V,накича,әсемдеу
1497,schmücken::V,накича,мәнерлеу
1498,schmücken::V,накича,көріктендіру
1499,sagen::V,кажа,деу
1500,sagen::V,кажа,айту
1501,sprechen::V,говоря,деу
1502,sprechen::V,говоря,айту
1503,reden::V,говоря,сөйлеу
1504,reden::V,говоря,сөйлесу
1505,reden::V,говоря,тіл қатысу
1506,sich unterhalten::V,разговарям,сұхбаттасу
1507,fragen::V,запитам,сұрау
1508,bitten::V,моля,өтіну
1509,bitten::V,моля,жалыну
1510,erzählen::V,разкажа,айту
1511,mitteilen::V,съобщя,білдіру
1512,nennen::V,нарека,атау
1513,rufen::V,викам,шақыру
1514,rufen::V,повикам,шақыру
1515,prahlen::V,хваля се,бөсу
1516,übersetzen::V,преведа,аудару
1517,denken::V,мисля,ойлау
1518,glauben::V,вярвам,нану
1519,glauben::V,вярвам,илану
1520,bemerken::V,забележа,аңғару
1521,erkennen::V,позная,тану
1522,begreifen::V,схвана,ұғу
1523,begreifen::V,схвана,аңғарып алу
1524,verstehen::V,разбера,пайым
1525,verstehen::V,разбера,түсіну
1526,lernen::V,уча се,оқу
1527,wissen::V,зная,хабардар болу
1528,sich erinnern an::V,спомня си за,еске түсіру
1529,vergessen::V,забравя,ұмыту
1530,messen::V,меря,өлшеу
1531,zählen::V,броя,санау
1532,rechnen::V,сметна,санап шығару
1533,rechnen::V,сметна,санап шығу
1534,rechnen::V,сметна,санау
1535,lesen::V,чета,оқу
1536,malen::V,рисувам,сурет салу
1537,zeichnen::V,рисувам,сурет салу
1538,schreiben::V,пиша,жазу
1539,besitzen::V,имам,болу
1540,besitzen::V,притежавам,болу
1541,kaufen::V,купя,алу
1542,kaufen::V,купя,әперу
1543,kaufen::V,купувам,алу
1544,kaufen::V,купувам,әперу
1545,verkaufen::V,продам,сату
1546,bezahlen::V,заплатя,төлеу
1547,bezahlen::V,заплатя,ақы беру
1548,bezahlen::V,заплатя,ақы төлеу
1549,zahlen::V,платя,төлеу
1550,beherrschen::V,владея,билеу
1551,ertragen::V,понеса,төзу
1552,ertragen::V,понеса,шыдау
1553,Platte::N,,тақта
1554,Stütze::N,,тіреу
1555,stehlen::V,,ұрлау
