,Concept_ID,se,bn
1353,Junge::N,â´lǧǧ,ছেলে
1354,Junge::N,pä´rnn,ছেলে
1355,Junge::N,па̄ррьн,ছেলে
1356,Junge::N,па̄ррьшя,ছেলে
1357,Mädchen::N,nïejte,মেয়ে
1358,Mädchen::N,niejdda,মেয়ে
1359,Mädchen::N,nieida,মেয়ে
1360,Mädchen::N,niei'dâ,মেয়ে
1361,Mädchen::N,nijdd,মেয়ে
1362,Mädchen::N,нӣйта,মেয়ে
1363,Familie::N,fuelhkie,পরিবার
1364,Familie::N,beraj,পরিবার
1365,Familie::N,fuolkke,পরিবার
1366,Familie::N,famillja,পরিবার
1367,Familie::N,bearaš,পরিবার
1368,Familie::N,peerâ,পরিবার
1369,Familie::N,piâr,পরিবার
1370,Familie::N,пӣрас,পরিবার
1371,Großvater::N,aajja,মাতামহ
1372,Großvater::N,áddjá,মাতামহ
1373,Großvater::N,áddjá,মাতামহ
1374,Großvater::N,äijih,মাতামহ
1375,Großvater::N,ä´jj,মাতামহ
1376,Großvater::N,а̄йя,মাতামহ
1377,Großmutter::N,aahka,মাতামহী
1378,Großmutter::N,áhkko,মাতামহী
1379,Großmutter::N,áhkku,মাতামহী
1380,Großmutter::N,ákku,মাতামহী
1381,Großmutter::N,äkk,মাতামহী
1382,Großmutter::N,ä´ǩǩ,মাতামহী
1383,Großmutter::N,а̄ка,মাতামহী
1384,Eltern::N,eejhtegh,মাতাপিতা
1385,Eltern::N,æjgát,মাতাপিতা
1386,Eltern::N,vánhemat,মাতাপিতা
1387,Eltern::N,va'nhimeh,মাতাপিতা
1388,Eltern::N,puär'raz,মাতাপিতা
1389,Eltern::N,ро̄дҍхель,মাতাপিতা
1390,Vater::N,aehtjie,পিতা
1391,Vater::N,áhttje,পিতা
1392,Vater::N,áhčči,পিতা
1393,Vater::N,eeči,পিতা
1394,Vater::N,e´čč,পিতা
1395,Vater::N,аджь,পিতা
1396,Mutter::N,ietnie,মাতা
1397,Mutter::N,iednne,মাতা
1398,Mutter::N,eadni,মাতা
1399,Mutter::N,enni,মাতা
1400,Mutter::N,jeä´n'n,মাতা
1401,Mutter::N,е̄ннҍ,মাতা
1402,Sohn::N,elkie,ছেলে
1403,Sohn::N,baernie,ছেলে
1404,Sohn::N,bárnne,ছেলে
1405,Sohn::N,bárdni,ছেলে
1406,Sohn::N,alge,ছেলে
1407,Sohn::N,pärni,ছেলে
1408,Sohn::N,â´lǧǧ,ছেলে
1409,Sohn::N,pä´rnn,ছেলে
1410,Sohn::N,алльк,ছেলে
1411,Tochter::N,nïejte,মেয়ে
1412,Tochter::N,daktere,মেয়ে
1413,Tochter::N,niejdda,মেয়ে
1414,Tochter::N,nieida,মেয়ে
1415,Tochter::N,niei'dâ,মেয়ে
1416,Tochter::N,nijdd,মেয়ে
1417,Tochter::N,нӣййт,মেয়ে
1418,Bruder::N,vïelle,দাদা
1419,Bruder::N,viellja,দাদা
1420,Bruder::N,viellja,দাদা
1421,Bruder::N,viljâ,দাদা
1422,Bruder::N,vi´llj,দাদা
1423,Bruder::N,вӣлльй,দাদা
1424,Schwester::N,åabpa,বোন
1425,Schwester::N,åabpa,দিদি
1426,Schwester::N,oabbá,বোন
1427,Schwester::N,oabbá,দিদি
1428,Schwester::N,oabbá,বোন
1429,Schwester::N,oabbá,দিদি
1430,Schwester::N,uáb'bi,বোন
1431,Schwester::N,uáb'bi,দিদি
1432,Schwester::N,vuä´b'b,বোন
1433,Schwester::N,vuä´b'b,দিদি
1434,Schwester::N,вуэррьпенҍ,বোন
1435,Schwester::N,вуэррьпенҍ,দিদি
1436,Onkel::N,jyøne,মামা
1437,Onkel::N,jiekie,মামা
1438,Onkel::N,tjietsie,মামা
1439,Onkel::N,ænoj,মামা
1440,Onkel::N,iehke,মামা
1441,Onkel::N,eanu,মামা
1442,Onkel::N,eahki,মামা
1443,Onkel::N,čeahci,মামা
1444,Onkel::N,eehi,মামা
1445,Onkel::N,iänui,মামা
1446,Onkel::N,jään,মামা
1447,Onkel::N,čia´cc,মামা
1448,Onkel::N,ӣнн,মামা
1449,Tante::N,seasa,মাসী
1450,Tante::N,jijmie,মাসী
1451,Tante::N,gåeskie,মাসী
1452,Tante::N,goasske,মাসী
1453,Tante::N,siessá,মাসী
1454,Tante::N,muohtá,মাসী
1455,Tante::N,ipmi,মাসী
1456,Tante::N,goaski,মাসী
1457,Tante::N,siäsá,মাসী
1458,Tante::N,sie´ss,মাসী
1459,Tante::N,kuä´sǩǩ,মাসী
1460,Tante::N,сӣссь,মাসী
1461,Ehemann::N,ålma,স্বামী
1462,Ehemann::N,geelle,স্বামী
1463,Ehemann::N,boaddnje,স্বামী
1464,Ehemann::N,gállásjålmåj,স্বামী
1465,Ehemann::N,isit,স্বামী
1466,Ehemann::N,boadnji,স্বামী
1467,Ehemann::N,kääḷis,স্বামী
1468,Ehemann::N,kuõjj,স্বামী
1469,Ehemann::N,кӯйй,স্বামী
1470,Ehemann::N,ка̄ллесь,স্বামী
1471,Ehefrau::N,gåmma,পত্নী
1472,Ehefrau::N,måersie,পত্নী
1473,Ehefrau::N,geellege,পত্নী
1474,Ehefrau::N,áhkká,পত্নী
1475,Ehefrau::N,áhkásj,পত্নী
1476,Ehefrau::N,áhkká,পত্নী
1477,Ehefrau::N,kálgu,পত্নী
1478,Ehefrau::N,eemeed,পত্নী
1479,Ehefrau::N,ä´ǩǩ,পত্নী
1480,Ehefrau::N,а̄ххьк,পত্নী
1481,Freude::N,aavoe,উল্লাস
1482,Freude::N,gearjoe,উল্লাস
1483,Freude::N,ávvo,উল্লাস
1484,Freude::N,sjålle,উল্লাস
1485,Freude::N,illu,উল্লাস
1486,Freude::N,iḷo,উল্লাস
1487,Freude::N,rämm,উল্লাস
1488,Freude::N,kuärgg,উল্লাস
1489,Freude::N,räädast,উল্লাস
1490,Freude::N,ро̄а̄мм,উল্লাস
1491,Gelächter::N,föörhkelh,হাসি
1492,Gelächter::N,boagos,হাসি
1493,Gelächter::N,tjajmos,হাসি
1494,Gelächter::N,čaibman,হাসি
1495,Gelächter::N,boagusteapmi,হাসি
1496,Gelächter::N,gávdnasat,হাসি
1497,Gelächter::N,käämmin,হাসি
1498,Gelächter::N,smiâhh,হাসি
1499,Gelächter::N,тӣшш,হাসি
1500,Glück::N,læhkoe,সুখ
1501,Glück::N,ávvo,সুখ
1502,Glück::N,lihkku,সুখ
1503,Glück::N,lukko,সুখ
1504,Glück::N,uási,সুখ
1505,Glück::N,lekk,সুখ
1506,Glück::N,vuâ´ss,সুখ
1507,Glück::N,вуэссь,সুখ
1508,Kummer::N,sårkoe,দুঃখ
1509,Kummer::N,vádja,দুঃখ
1510,Kummer::N,surggo,দুঃখ
1511,Kummer::N,moraš,দুঃখ
1512,Kummer::N,muurâš,দুঃখ
1513,Kummer::N,pe´ccel,দুঃখ
1514,Kummer::N,пэ̄джь,দুঃখ
1515,Kummer::N,пя̄ццель,দুঃখ
1516,Wunsch::N,vajtele,আকাঙ্ক্ষা
1517,Wunsch::N,miella,আকাঙ্ক্ষা
1518,Wunsch::N,hállo,আকাঙ্ক্ষা
1519,Wunsch::N,áigumuš,আকাঙ্ক্ষা
1520,Wunsch::N,tuoivâ,আকাঙ্ক্ষা
1521,Wunsch::N,ää´jes,আকাঙ্ক্ষা
1522,Wunsch::N,ä´estõs,আকাঙ্ক্ষা
1523,Wunsch::N,туввмушш,আকাঙ্ক্ষা
1524,Lust::N,luste,বাসনা
1525,Lust::N,ulla,বাসনা
1526,Lust::N,hibmo,বাসনা
1527,Lust::N,hállu,বাসনা
1528,Lust::N,haalu,বাসনা
1529,Lust::N,haall,বাসনা
1530,Lust::N,туввмушш,বাসনা
1531,Geist::N,aajmoe,আত্না
1532,Geist::N,voejkene,আত্না
1533,Geist::N,vuojŋŋan,আত্না
1534,Geist::N,vuojŋŋanis,আত্না
1535,Geist::N,vuoigŋa,আত্না
1536,Geist::N,vuoi'ŋâ,আত্না
1537,Geist::N,jiõg'g,আত্না
1538,Geist::N,čuu´ddes,আত্না
1539,Geist::N,мӣлл,আত্না
1540,Geist::N,то̄ӆӆк,আত্না
1541,Gedanke::N,åssjalommes,চিন্তা
1542,Gedanke::N,ájádus,চিন্তা
1543,Gedanke::N,ussjolmis,চিন্তা
1544,Gedanke::N,jurdda,চিন্তা
1545,Gedanke::N,juurdâ,চিন্তা
1546,Gedanke::N,tu´mm,চিন্তা
1547,Gedanke::N,юрт,চিন্তা
1548,Gedächtnis::N,mojhtese,স্মরণশক্তি
1549,Gedächtnis::N,mujtto,স্মরণশক্তি
1550,Gedächtnis::N,muitu,স্মরণশক্তি
1551,Gedächtnis::N,mušto,স্মরণশক্তি
1552,Gedächtnis::N,moštt,স্মরণশক্তি
1553,Gedächtnis::N,мушт,স্মরণশক্তি
1554,Gedächtnis::N,мӣлл,স্মরণশক্তি
1555,Verstand::N,jiermie,মন
1556,Verstand::N,goerkesh,মন
1557,Verstand::N,miella,মন
1558,Verstand::N,jiermme,মন
1559,Verstand::N,jierbmi,মন
1560,Verstand::N,fiät'tu,মন
1561,Verstand::N,toolk,মন
1562,Verstand::N,jeä´rmm,মন
1563,Verstand::N,fi´ttjõs,মন
1564,Verstand::N,мӣлл,মন
1565,Verstand::N,то̄ӆӆк,মন
1566,Sinn::N,mïele,পদার্থ
1567,Sinn::N,våajnoe,পদার্থ
1568,Sinn::N,sisadno,পদার্থ
1569,Sinn::N,mierkkidus,পদার্থ
1570,Sinn::N,mearkkašupmi,পদার্থ
1571,Sinn::N,mēinnet,পদার্থ
1572,Sinn::N,me'rhâšuṃe,পদার্থ
1573,Sinn::N,mieḷâ,পদার্থ
1574,Sinn::N,miõll,পদার্থ
1575,Sinn::N,юрт,পদার্থ
1576,Sinn::N,то̄ӆӆк,পদার্থ
1577,Grund::N,sjïeke,কারণ
1578,Grund::N,sivva,কারণ
1579,Grund::N,sivva,কারণ
1580,Grund::N,suijâ,কারণ
1581,Grund::N,ää´šš,কারণ
1582,Grund::N,а̄шшь,কারণ
1583,Wahrheit::N,rïektesvoete,সত্য
1584,Wahrheit::N,saetniesvoete,সত্য
1585,Wahrheit::N,sádnesvuohta,সত্য
1586,Wahrheit::N,duohtavuohta,সত্য
1587,Wahrheit::N,tuo'tâvuotâ,সত্য
1588,Wahrheit::N,tuõđâšvuõtt,সত্য
1589,Wahrheit::N,зо̄абэль,সত্য
1590,Gespräch::N,gaskestalleme,কথাবার্তা
1591,Gespräch::N,ságastibme,কথাবার্তা
1592,Gespräch::N,ságastallam,কথাবার্তা
1593,Gespräch::N,ságastallan,কথাবার্তা
1594,Gespräch::N,ráđ̣ádâllâm,কথাবার্তা
1595,Gespräch::N,мо̄а̄йнас,কথাবার্তা
1596,Märchen::N,heamture,রূপকথা
1597,Märchen::N,dålusj subtsas,রূপকথা
1598,Märchen::N,máinnas,রূপকথা
1599,Märchen::N,cukca,রূপকথা
1600,Märchen::N,maainâs,রূপকথা
1601,Märchen::N,maainâs,রূপকথা
1602,Märchen::N,ба̄йхьк,রূপকথা
1603,Märchen::N,мо̄а̄йнас,রূপকথা
1604,Erzählung::N,gåata,গল্প
1605,Erzählung::N,vaajese,গল্প
1606,Erzählung::N,soptsese,গল্প
1607,Erzählung::N,giehtto,গল্প
1608,Erzählung::N,mujttalus,গল্প
1609,Erzählung::N,muitalus,গল্প
1610,Erzählung::N,maainâs,গল্প
1611,Erzählung::N,maainâs,গল্প
1612,Erzählung::N,мо̄а̄йнас,গল্প
1613,Nachricht::N,dïjre,তথ্য
1614,Nachricht::N,diedádus,তথ্য
1615,Nachricht::N,diededibme,তথ্য
1616,Nachricht::N,sáhka,তথ্য
1617,Nachricht::N,saahâ,তথ্য
1618,Nachricht::N,a'lmottâs,তথ্য
1619,Nachricht::N,saakk,তথ্য
1620,Nachricht::N,i´lmmtõs,তথ্য
1621,Nachricht::N,со̄а̄гк,তথ্য
1622,Neuigkeit::N,saernie,খবরাখবর
1623,Neuigkeit::N,ådås,খবরাখবর
1624,Neuigkeit::N,sáhka,খবরাখবর
1625,Neuigkeit::N,sáhka,খবরাখবর
1626,Neuigkeit::N,uuđâs,খবরাখবর
1627,Neuigkeit::N,saakk,খবরাখবর
1628,Neuigkeit::N,о̄дтс,খবরাখবর
1629,Neuigkeit::N,со̄а̄гк,খবরাখবর
1630,Name::N,nomme,নাম
1631,Name::N,namma,নাম
1632,Name::N,namma,নাম
1633,Name::N,nommâ,নাম
1634,Name::N,nõmm,নাম
1635,Name::N,нэ̄мм,নাম
1636,Rätsel::N,mojnestimmie,ধাঁধা
1637,Rätsel::N,árvvádus,ধাঁধা
1638,Rätsel::N,árvádus,ধাঁধা
1639,Rätsel::N,arvâdâs,ধাঁধা
1640,Rätsel::N,a´rvvtõs,ধাঁধা
1641,Rätsel::N,а̄ррьв,ধাঁধা
1642,Rede::N,håaleme,বক্তৃতা
1643,Rede::N,hålla,বক্তৃতা
1644,Rede::N,sáhka,বক্তৃতা
1645,Rede::N,hástu,বক্তৃতা
1646,Rede::N,са̄ррнмушш,বক্তৃতা
1647,Sprache::N,gïele,ভাষা
1648,Sprache::N,giella,ভাষা
1649,Sprache::N,giella,ভাষা
1650,Sprache::N,kieḷâ,ভাষা
1651,Sprache::N,ǩiõll,ভাষা
1652,Sprache::N,кӣлл,ভাষা
1653,Stimme::N,tjoeje,স্বর
1654,Stimme::N,jiedna,স্বর
1655,Stimme::N,giella,স্বর
1656,Stimme::N,jietna,স্বর
1657,Stimme::N,jieṇâ,স্বর
1658,Stimme::N,jiõnn,স্বর
1659,Stimme::N,ӣнн,স্বর
1660,Wort::N,baakoe,শব্দ
1661,Wort::N,báhko,শব্দ
1662,Wort::N,sátni,শব্দ
1663,Wort::N,pááhu,শব্দ
1664,Wort::N,sää´nn,শব্দ
1665,Wort::N,са̄ннҍ,শব্দ
1666,Zeichen::N,væhta,প্রতীক
1667,Zeichen::N,mærkka,প্রতীক
1668,Zeichen::N,mearka,প্রতীক
1669,Zeichen::N,merkkâ,প্রতীক
1670,Zeichen::N,meârkk,প্রতীক
1671,Zeichen::N,тӣххт,প্রতীক
1672,Lärm::N,stujmie,হৈচৈ
1673,Lärm::N,juhtsa,হৈচৈ
1674,Lärm::N,šlápma,হৈচৈ
1675,Lärm::N,ruojâ,হৈচৈ
1676,Lärm::N,šlaaṃâ,হৈচৈ
1677,Lärm::N,šuumm'mõš,হৈচৈ
1678,Lärm::N,шэҏҏ,হৈচৈ
1679,Lärm::N,ё̄афф,হৈচৈ
1680,Laut::N,tjoeje,ধ্বনি
1681,Laut::N,jiedna,ধ্বনি
1682,Laut::N,jietna,ধ্বনি
1683,Laut::N,jieṇâ,ধ্বনি
1684,Laut::N,jiõnn,ধ্বনি
1685,Laut::N,ӣнн,ধ্বনি
1686,Ton::N,tjoeje,স্বর
1687,Ton::N,tåvnnå,স্বর
1688,Ton::N,tjuodja,স্বর
1689,Ton::N,šuokŋa,স্বর
1690,Ton::N,nuot'tâ,স্বর
1691,Ton::N,suõmm,স্বর
1692,Ton::N,ӣнн,স্বর
1693,Lied::N,laavloe,গান
1694,Lied::N,lávla,গান
1695,Lied::N,lávlla,গান
1696,Lied::N,laavlâ,গান
1697,Lied::N,laaul,গান
1698,Lied::N,ла̄ввл,গান
1699,Ruhe::N,frïere,শান্তি
1700,Ruhe::N,raeffie,শান্তি
1701,Ruhe::N,vuojŋadibme,শান্তি
1702,Ruhe::N,vuojŋadallam,শান্তি
1703,Ruhe::N,ráfi,শান্তি
1704,Ruhe::N,máššu,শান্তি
1705,Ruhe::N,vuo'iŋâstus,শান্তি
1706,Ruhe::N,ráávhu,শান্তি
1707,Ruhe::N,rääuh,শান্তি
1708,Ruhe::N,vuâŋŋmõš,শান্তি
1709,Ruhe::N,юэв,শান্তি
1710,Ruhe::N,вуэӈӈмушш,শান্তি
1711,Leute::N,aalmoge,প্রজাপুঞ্জ
1712,Leute::N,ulmutja,প্রজাপুঞ্জ
1713,Leute::N,álbmot,প্রজাপুঞ্জ
1714,Leute::N,viehâ,প্রজাপুঞ্জ
1715,Leute::N,aalmi,প্রজাপুঞ্জ
1716,Leute::N,о̄ллмэ,প্রজাপুঞ্জ
1717,Volk::N,aalmoge,জাতি
1718,Volk::N,álmmuk,জাতি
1719,Volk::N,fuolkke,জাতি
1720,Volk::N,álbmot,জাতি
1721,Volk::N,aalmug,জাতি
1722,Volk::N,aalmi,জাতি
1723,Volk::N,нарэдт,জাতি
1724,Arbeit::N,barkoe,চাকরি
1725,Arbeit::N,barggo,চাকরি
1726,Arbeit::N,rahtjam,চাকরি
1727,Arbeit::N,bargu,চাকরি
1728,Arbeit::N,pargo,চাকরি
1729,Arbeit::N,tyej̣i,চাকরি
1730,Arbeit::N,likk,চাকরি
1731,Arbeit::N,tue´jj,চাকরি
1732,Arbeit::N,лыххк,চাকরি
1733,Gast::N,guessie,অতিথি
1734,Gast::N,guosse,অতিথি
1735,Gast::N,guossi,অতিথি
1736,Gast::N,kyes'si,অতিথি
1737,Gast::N,kue´s's,অতিথি
1738,Gast::N,кӯссь,অতিথি
1739,Geschenk::N,daevere,উপহার
1740,Geschenk::N,sjielege,উপহার
1741,Geschenk::N,vadda,উপহার
1742,Geschenk::N,vattáldahka,উপহার
1743,Geschenk::N,skeaŋka,উপহার
1744,Geschenk::N,adaldâh,উপহার
1745,Geschenk::N,sǩiâŋkk,উপহার
1746,Geschenk::N,тӯмаш,উপহার
1747,Spiel::N,spïele,খেলা
1748,Spiel::N,stååkedimmie,খেলা
1749,Spiel::N,spella,খেলা
1750,Spiel::N,stoagos,খেলা
1751,Spiel::N,speallu,খেলা
1752,Spiel::N,leikkâ,খেলা
1753,Spiel::N,siõrr,খেলা
1754,Spiel::N,сӣрр,খেলা
1755,Gesellschaft::N,sïelte,সঙ্গিগণ
1756,Gesellschaft::N,rádnastallam,সঙ্গিগণ
1757,Gesellschaft::N,searvi,সঙ্গিগণ
1758,Gesellschaft::N,servi,সঙ্গিগণ
1759,Gesellschaft::N,seä´brr,সঙ্গিগণ
1760,Gesellschaft::N,се̄ббр,সঙ্গিগণ
1761,Hilfe::N,viehkie,সাহায্য
1762,Hilfe::N,viehkke,সাহায্য
1763,Hilfe::N,veahkki,সাহায্য
1764,Hilfe::N,iše,সাহায্য
1765,Hilfe::N,veä´ǩ'ǩ,সাহায্য
1766,Hilfe::N,ве̄ххьк,সাহায্য
1767,Freund::N,voelpe,বন্ধু
1768,Freund::N,ráddna,বন্ধু
1769,Freund::N,venak,বন্ধু
1770,Freund::N,ustit,বন্ধু
1771,Freund::N,verdde,বন্ধু
1772,Freund::N,veerdi,বন্ধু
1773,Freund::N,na´zvan,বন্ধু
1774,Freund::N,ка̄ннҌц,বন্ধু
1775,Kamerad::N,guejmie,সঙ্গী
1776,Kamerad::N,ráddna,সঙ্গী
1777,Kamerad::N,guojmme,সঙ্গী
1778,Kamerad::N,guoibmi,সঙ্গী
1779,Kamerad::N,kyei'mi,সঙ্গী
1780,Kamerad::N,taaurõš,সঙ্গী
1781,Kamerad::N,то̄а̄врэшш,সঙ্গী
1782,Angelegenheit::N,aate,বিষয়
1783,Angelegenheit::N,saake,বিষয়
1784,Angelegenheit::N,ássje,বিষয়
1785,Angelegenheit::N,ášši,বিষয়
1786,Angelegenheit::N,äšši,বিষয়
1787,Angelegenheit::N,ä´šš,বিষয়
1788,Angelegenheit::N,тӯйй,বিষয়
1789,Anzahl::N,taale,পরিমাণ
1790,Anzahl::N,låhkoe,পরিমাণ
1791,Anzahl::N,låhko,পরিমাণ
1792,Anzahl::N,mierre,পরিমাণ
1793,Anzahl::N,mearri,পরিমাণ
1794,Anzahl::N,lohkomearra,পরিমাণ
1795,Anzahl::N,meeṛi,পরিমাণ
1796,Anzahl::N,mie´rr,পরিমাণ
1797,Anzahl::N,чӣссел,পরিমাণ
1798,Art::N,aarhte,রকম
1799,Art::N,sládja,রকম
1800,Art::N,tjærdda,রকম
1801,Art::N,čearda,রকম
1802,Art::N,šlaaj̣â,রকম
1803,Art::N,nää´ll,রকম
1804,Art::N,на̄лль,রকম
1805,Stück::N,bæhta,টুকরো
1806,Stück::N,biehkie,টুকরো
1807,Stück::N,biehkke,টুকরো
1808,Stück::N,bihttá,টুকরো
1809,Stück::N,pittá,টুকরো
1810,Stück::N,káppálâh,টুকরো
1811,Stück::N,ku´sǩǩ,টুকরো
1812,Stück::N,кусськ,টুকরো
1813,Teil::N,stuhtje,অংশ
1814,Teil::N,oasse,অংশ
1815,Teil::N,bielle,অংশ
1816,Teil::N,guovllo,অংশ
1817,Teil::N,oassi,অংশ
1818,Teil::N,bihttá,অংশ
1819,Teil::N,uási,অংশ
1820,Teil::N,vuâ´ss,অংশ
1821,Teil::N,pie´ǩ'ǩ,অংশ
1822,Teil::N,кусськ,অংশ
1823,Hälfte::N,lehkie,অর্ধেক
1824,Hälfte::N,lahkke,অর্ধেক
1825,Hälfte::N,bealli,অর্ধেক
1826,Hälfte::N,peeḷi,অর্ধেক
1827,Hälfte::N,lâ´ǩǩ,অর্ধেক
1828,Hälfte::N,pie´ll,অর্ধেক
1829,Hälfte::N,пе̄лль,অর্ধেক
1830,Kreis::N,rïngke,বৃত্ত
1831,Kreis::N,gievlle,বৃত্ত
1832,Kreis::N,gierdu,বৃত্ত
1833,Kreis::N,riggee,বৃত্ত
1834,Kreis::N,kruugg,বৃত্ত
1835,Kreis::N,круг,বৃত্ত
1836,Kreuz::N,kroesse,ক্রুশ
1837,Kreuz::N,ruossa,ক্রুশ
1838,Kreuz::N,rista,ক্রুশ
1839,Kreuz::N,ristâ,ক্রুশ
1840,Kreuz::N,ristt,ক্রুশ
1841,Kreuz::N,рысст,ক্রুশ
1842,Linie::N,sïeve,রেখা
1843,Linie::N,linnja,রেখা
1844,Linie::N,linjá,রেখা
1845,Linie::N,linnjá,রেখা
1846,Linie::N,njuálgus,রেখা
1847,Linie::N,certldõk,রেখা
1848,Linie::N,це̄кесь,রেখা
1849,Strich::N,sïeve,কষি
1850,Strich::N,sáhtso,কষি
1851,Strich::N,sárggis,কষি
1852,Strich::N,čálástâh,কষি
1853,Strich::N,certldõk,কষি
1854,Strich::N,ця̄кас,কষি
1855,Strich::N,це̄кесь,কষি
1856,Abstand::N,gåhkoe,ফাঁক
1857,Abstand::N,gåhkaldahke,ফাঁক
1858,Abstand::N,lahka,ফাঁক
1859,Abstand::N,gasska,ফাঁক
1860,Abstand::N,gaska,ফাঁক
1861,Abstand::N,koskâ,ফাঁক
1862,Abstand::N,kõskk,ফাঁক
1863,Abstand::N,кэ̄сск,ফাঁক
1864,Entfernung::N,gåhkoe,ব্যবধান
1865,Entfernung::N,gåhkaldahke,ব্যবধান
1866,Entfernung::N,gasska,ব্যবধান
1867,Entfernung::N,mælggat,ব্যবধান
1868,Entfernung::N,gaska,ব্যবধান
1869,Entfernung::N,mátkegaska,ব্যবধান
1870,Entfernung::N,koskâ,ব্যবধান
1871,Entfernung::N,kõskk,ব্যবধান
1872,Entfernung::N,jäämkõskk,ব্যবধান
1873,Entfernung::N,кэ̄сск,ব্যবধান
1874,Gegend::N,haerie,ক্ষেত্র
1875,Gegend::N,guovvlo,ক্ষেত্র
1876,Gegend::N,bájkke,ক্ষেত্র
1877,Gegend::N,guovlu,ক্ষেত্র
1878,Gegend::N,duovdda,ক্ষেত্র
1879,Gegend::N,kuáv'lu,ক্ষেত্র
1880,Gegend::N,vu´vdd,ক্ষেত্র
1881,Gegend::N,па̄йхьк,ক্ষেত্র
1882,Platz::N,sijjie,জায়গা
1883,Platz::N,sadje,জায়গা
1884,Platz::N,sadji,জায়গা
1885,Platz::N,tááḷu,জায়গা
1886,Platz::N,tääll,জায়গা
1887,Platz::N,сайй,জায়গা
1888,Ort::N,sijjie,স্থান
1889,Ort::N,bájkke,স্থান
1890,Ort::N,sadje,স্থান
1891,Ort::N,báiki,স্থান
1892,Ort::N,päikki,স্থান
1893,Ort::N,pâi´ǩǩ,স্থান
1894,Ort::N,сайй,স্থান
1895,Ort::N,па̄йхьк,স্থান
1896,Seite::N,bielie,পার্শ্ব
1897,Seite::N,sijddo,পার্শ্ব
1898,Seite::N,bealli,পার্শ্ব
1899,Seite::N,ertti,পার্শ্ব
1900,Seite::N,jeä´rtt,পার্শ্ব
1901,Seite::N,пе̄лль,পার্শ্ব
1902,Seite::N,е̄ммьне,পার্শ্ব
1903,Mitte::N,gaske,মধ্য
1904,Mitte::N,jarnge,মধ্য
1905,Mitte::N,gasska,মধ্য
1906,Mitte::N,guovddaš,মধ্য
1907,Mitte::N,gaskamuddu,মধ্য
1908,Mitte::N,koskâ,মধ্য
1909,Mitte::N,kõskk,মধ্য
1910,Mitte::N,кэ̄сск,মধ্য
1911,Gegenstand::N,daevere,জিনিস
1912,Gegenstand::N,oabme,জিনিস
1913,Gegenstand::N,gávnne,জিনিস
1914,Gegenstand::N,bierggas,জিনিস
1915,Gegenstand::N,ettâ,জিনিস
1916,Gegenstand::N,kápulâh,জিনিস
1917,Gegenstand::N,käu´nn,জিনিস
1918,Gegenstand::N,ка̄ввьн,জিনিস
1919,Sache::N,aate,বস্তু
1920,Sache::N,saake,বস্তু
1921,Sache::N,ássje,বস্তু
1922,Sache::N,ášši,বস্তু
1923,Sache::N,äšši,বস্তু
1924,Sache::N,ä´šš,বস্তু
1925,Sache::N,ве̄шш,বস্তু
1926,Rand::N,raedtie,কানা
1927,Rand::N,rabdda,কানা
1928,Rand::N,ravda,কানা
1929,Rand::N,robdâ,কানা
1930,Rand::N,čårr,কানা
1931,Rand::N,ruõbdd,কানা
1932,Rand::N,рӯммт,কানা
1933,Rand::N,ре̄ввьн,কানা
1934,Kante::N,raedtie,ধার
1935,Kante::N,rabdda,ধার
1936,Kante::N,ravda,ধার
1937,Kante::N,robdâ,ধার
1938,Kante::N,å´rdd,ধার
1939,Kante::N,ruõbdd,ধার
1940,Kante::N,рӯммт,ধার
1941,Kante::N,ре̄ввьн,ধার
1942,Ecke::N,roene,কোণ
1943,Ecke::N,kråane,কোণ
1944,Ecke::N,náhpo,কোণ
1945,Ecke::N,nusske,কোণ
1946,Ecke::N,nurki,কোণ
1947,Ecke::N,čiehka,কোণ
1948,Ecke::N,čiehâ,কোণ
1949,Ecke::N,čiõkk,কোণ
1950,Ecke::N,suåp'p,কোণ
1951,Ecke::N,уггл,কোণ
1952,Spitze::N,gietjie,ডগা
1953,Spitze::N,snjuhtje,ডগা
1954,Spitze::N,gihttje,ডগা
1955,Spitze::N,geahči,ডগা
1956,Spitze::N,picci,ডগা
1957,Spitze::N,keeči,ডগা
1958,Spitze::N,ǩie´čč,ডগা
1959,Spitze::N,кя̄женч,ডগা
1960,Ende::N,gietjie,প্রান্ত
1961,Ende::N,giehtje,প্রান্ত
1962,Ende::N,geahči,প্রান্ত
1963,Ende::N,keeči,প্রান্ত
1964,Ende::N,puäš'š,প্রান্ত
1965,Ende::N,ке̄джь,প্রান্ত
1966,Loch::N,raejkie,গর্ত
1967,Loch::N,rájgge,গর্ত
1968,Loch::N,ráigi,গর্ত
1969,Loch::N,räigi,গর্ত
1970,Loch::N,loikk,গর্ত
1971,Loch::N,râi´ǧǧ,গর্ত
1972,Loch::N,ра̄ййк,গর্ত
1973,Winkel::N,skaavhte,কোণ
1974,Winkel::N,tjiehka,কোণ
1975,Winkel::N,soahppa,কোণ
1976,Winkel::N,čiehka,কোণ
1977,Winkel::N,sogge,কোণ
1978,Winkel::N,suåp'p,কোণ
1979,Winkel::N,уггл,কোণ
1980,Muster::N,goere,নমুন্
1981,Muster::N,girjja,নমুন্
1982,Muster::N,girjjit,নমুন্
1983,Muster::N,kovos,নমুন্
1984,Muster::N,кыррьй,নমুন্
1985,Muster::N,кырьйнесс,নমুন্
