,Concept_ID,lbe,lt
1386,melken::V,ттизин,melžti
1387,hacken::V,мюрш буллан,kapoti
1388,hacken::V,мюрш бан,kapoti
1389,gießen::V,щин дишин,lieti
1390,gießen::V,щин дишин,laistyti
1391,reifen::V,диян,nokti
1392,reifen::V,диян,sirpti
1393,zubereiten::V,хӏадур дан,ruošti
1394,zubereiten::V,хӏадур дан,gaminti
1395,zubereiten::V,хӏадур бан,ruošti
1396,zubereiten::V,хӏадур бан,gaminti
1397,kochen::V,шашан,virti
1398,kochen::V,шашан,virinti
1399,kochen::V,шашан дуллан,virti
1400,kochen::V,шашан дуллан,virinti
1401,backen::V,бишлан,kepti
1402,backen::V,шахьлан,kepti
1403,braten::V,цӏарайх дуллан,kepti
1404,braten::V,цӏарайх дуллан,kepinti
1405,umrühren::V,хӏала бан,maišyti
1406,umrühren::V,хӏала бан,pamaišyti
1407,stricken::V,щащлан,megzti
1408,stricken::V,щащан,megzti
1409,nähen::V,дуруххан,siūti
1410,färben::V,ранг щун,dažyti
1411,färben::V,ранг щун,nudažyti
1412,reinigen::V,марцӏ бан,valyti
1413,reinigen::V,марцӏ бан,švarinti
1414,waschen::V,шюшин,plauti
1415,waschen::V,шюшин,mazgoti
1416,waschen::V,шюшин,skalbti
1417,abwischen::V,лишин,nušluostyti
1418,spülen::V,вилаган,plauti
1419,spülen::V,вилаган,skalauti
1420,fegen::V,башин,šluoti
1421,kehren::V,бахьлан,šluoti
1422,baden::V,щинавун учӏлан,maudytis
1423,sich waschen::V,диссун,praustis
1424,sich waschen::V,лажин диссун,praustis
1425,sich waschen::V,лажин дислан,praustis
1426,sich waschen::V,биссун,praustis
1427,sich waschen::V,чурх бислан,praustis
1428,ausziehen::V,ликкан,numauti
1429,ausziehen::V,ликкан,nuvilkti
1430,anziehen::V,лаххан,mauti
1431,anziehen::V,лаххан,apsivilkti
1432,sich anziehen::V,янна лаххан,rengtis
1433,sich anziehen::V,янна лаххан,apsirengti
1434,kämmen::V,ттарал дуккан,šukuoti
1435,schmücken::V,чӏюлу бан,puošti
1436,schmücken::V,чӏюлу бан,dabinti
1437,schmücken::V,чӏюлу бан,gražinti
1438,sagen::V,учин,tarti
1439,sprechen::V,гъалгъа тӏун,kalbėti
1440,reden::V,гъалгъа тӏун,šnekėti
1441,sich unterhalten::V,гъалгъа тӏун,kalbėtis
1442,sich unterhalten::V,гъалгъа тӏун,šnekučiuotis
1443,fragen::V,цӏуххин,klausti
1444,bitten::V,тавакъю буллан,prašyti
1445,erzählen::V,хавар бусан,pasakoti
1446,mitteilen::V,баян бан,skelbti
1447,mitteilen::V,баян бан,pranešti
1448,mitteilen::V,хавар бан,skelbti
1449,mitteilen::V,хавар бан,pranešti
1450,nennen::V,цӏа дизан,vadinti
1451,nennen::V,цӏа дизан,vardyti
1452,rufen::V,оьвтӏун,šaukti
1453,rufen::V,оьвтӏун,kviesti
1454,prahlen::V,цӏа дуллан,girtis
1455,übersetzen::V,таржума бан,versti
1456,übersetzen::V,таржума бан,išversti
1457,denken::V,пикри буллан,galvoti
1458,glauben::V,вих хьун,manyti
1459,glauben::V,вих хьун,tikėti
1460,bemerken::V,хӏисав хъун,pamatyti
1461,bemerken::V,хӏисав хъун,pastebėti
1462,erkennen::V,увчӏин,pažinti
1463,erkennen::V,увчӏин,atpažinti
1464,begreifen::V,бувчӏин,suvokti
1465,lernen::V,лахьлан,mokytis
1466,lernen::V,лахьхьин,mokytis
1467,wissen::V,кӏулну бикӏан,žinoti
1468,wissen::V,хавар бикӏан,žinoti
1469,sich erinnern an::V,дакӏнин бутан,prisiminti
1470,vergessen::V,хъама битан,užmiršti
1471,messen::V,дуцин дуллан,matuoti
1472,messen::V,дуцин дан,matuoti
1473,zählen::V,дуккин,skaičiuoti
1474,rechnen::V,хӏисав дан,skaičiuoti
1475,lesen::V,ккалан,skaityti
1476,malen::V,сурат дуллан,tapyti
1477,zeichnen::V,сурат дуллан,piešti
1478,zeichnen::V,сурат дуллан,žymėti
1479,zeichnen::V,сурат дуллан,braižyti
1480,schreiben::V,чичин,rašyti
1481,schreiben::V,чичлан,rašyti
1482,besitzen::V,дуну икӏан,turėti
1483,besitzen::V,дуну дикӏан,turėti
1484,besitzen::V,заллуну икӏан,turėti
1485,kaufen::V,машан ласун,pirkti
1486,verkaufen::V,баххан,parduoti
1487,bezahlen::V,арцу дулун,apmokėti
1488,bezahlen::V,багьа булун,apmokėti
1489,zahlen::V,арцу дулун,mokėti
1490,zahlen::V,багьа булун,mokėti
1491,beherrschen::V,дуну икӏан,valdyti
1492,beherrschen::V,заллуну икӏан,valdyti
1493,ertragen::V,бухӏан,kę̃sti
1494,ertragen::V,бухӏан,pakelti
1495,ertragen::V,бухӏан,iškę̃sti
1496,Leber::N,,kepenys
1497,Moor::N,,pelkė
1498,Anhöhe::N,,kauburys
1499,Bucht::N,,įlanka
1500,Bucht::N,,užutekis
1501,Barsch::N,,ešerys
1502,Hecht::N,,lydeka
1503,Laus::N,,utėlė
1504,Ruf::N,,šauksmas
1505,Platz::N,,vieta
1506,Kante::N,,kraštas
1507,Größe::N,,dydis
1508,Größe::N,,didumas
1509,Menge::N,,kiekis
1510,Menge::N,,daugybė
1511,Figur::N,,figūra
1512,Tasche::N,,krepšelis
1513,Öl::N,,aliejus
1514,Schuh::N,,batas
1515,Leine::N,,pavadėlis
1516,König::N,,karalius
1517,fein::A,,smulkus
1518,auf einmal::ADV,,iš karto
1519,bald::ADV,,greitai
1520,bald::ADV,,netrukus
1521,einst::ADV,,kadaise
1522,einst::ADV,,kitą kartą
1523,schon::ADV,,jau
1524,sie::PRN,,ji
1525,sie::PRN,,jos
1526,siebzig::NUM,,septyniasdešimt
1527,klirren::V,,žvangėti
1528,heulen::V,,kaukti
1529,heulen::V,,staugti
1530,rühren::V,,jaudinti
1531,rühren::V,,graudinti
1532,zu sehen sein::V,,pasirodyti
1533,wollen::V,,norėti
1534,geraten::V,,nusisekti
1535,kratzen::V,,kasyti
1536,kratzen::V,,grandyti
1537,stecken::V,,kišti
1538,stecken::V,,įkišti
1539,schleifen::V,,galą́sti
1540,rütteln::V,,purtyti
1541,ziehen::V,,tempti
1542,packen::V,,čiupti
1543,packen::V,,griebti
1544,wünschen::V,,norėti
1545,wünschen::V,,linḱėti
1546,zudecken::V,,užkloti
1547,zudecken::V,,uždengti
1548,antreiben::V,,uiti
1549,antreiben::V,,raginti
1550,antreiben::V,,skubinti
1551,lassen::V,,paliepti
1552,treten::V,,mygti
1553,verstehen::V,,suprasti
