,Concept_ID,hr,cv
738,glatt::A,gladak,такӑр
739,hart::A,tvrd,хытӑ
740,weich::A,mek,ҫемҫе
741,weich::A,mekan,ҫемҫе
742,rund::A,okrugao,ҫавра
743,spitz::A,oštar,шӗвӗр
744,spitz::A,šiljast,шӗвӗр
745,scharf::A,oštar,ҫивӗч
746,scharf::A,bridak,ҫивӗч
747,stumpf::A,tup,мӑка
748,stumpf::A,tup,пуклак
749,stumpf::A,tup,тӗрӗнчӗк
750,stumpf::A,tup,ӑнкарусӑр
751,schwer::A,težak,йывӑр
752,schön::A,krasan,илемлӗ
753,heiß::A,vruć,вӗри
754,warm::A,topao,ӑшӑ
755,kalt::A,hladan,сивӗ
756,kühl::A,hladan,уҫӑ
757,frisch::A,svjež,уҫӑ
758,feucht::A,vlažan,йӗпе
759,nass::A,mokar,нӳрӗ
760,trocken::A,suh,типӗ
761,voll::A,pun,тулли
762,leer::A,prazan,пушӑ
763,offen::A,otvoren,уҫӑ
764,geschlossen::A,zatvoren,хупӑ
765,sauber::A,čist,таса
766,schmutzig::A,nečist,пылчӑклӑ
767,schmutzig::A,nečist,вараланчӑк
768,schmutzig::A,blatan,пылчӑклӑ
769,schmutzig::A,blatan,вараланчӑк
770,roh::A,sirov,чӗрӗ
771,reif::A,zreo,пулнӑ
772,reif::A,zreo,пиҫӗхнӗ
773,reif::A,zreo,аталаннӑ
774,reif::A,zreo,пиҫсе ҫитнӗ
775,lecker::A,tečan,тутлӑ
776,lecker::A,tečan,техӗмлӗ
777,lecker::A,ukusan,тутлӑ
778,lecker::A,ukusan,техӗмлӗ
779,süß::A,sladak,пылак
780,bitter::A,gorak,йӳҫӗ
781,sauer::A,kiseo,йӳҫӗ
782,sauer::A,kiseo,йӳҫек
783,sauer::A,kiseo,кӑвасак
784,hell::A,vedar,ҫутӑ
785,hell::A,svijetao,ҫутӑ
786,dunkel::A,taman,тӗттӗм
787,schwarz::A,crn,хура
788,weiß::A,bio,шурӑ
789,weiß::A,bijel,шурӑ
790,rot::A,crven,хӗрлӗ
791,gelb::A,žut,сарӑ
792,blau::A,plav,кӑвак
793,blau::A,modar,кӑвак
794,grün::A,zelen,симӗс
795,grün::A,zelen,пиҫмен
796,grün::A,zelen,ӑс пухман
797,grau::A,siv,кӑвак
798,bunt::A,šaren,чӑпар
799,billig::A,jeftin,йӳнӗ
800,teuer::A,skup,хаклӑ
801,wertvoll::A,vrijedan,паха
802,wertvoll::A,dragocjen,паха
803,blind::A,slijep,суккӑр
804,taub::A,gluh,хӑлхасӑр
805,kräftig::A,snažan,хӑватлӑ
806,stark::A,jak,вирлӗ
807,stark::A,snažan,вирлӗ
808,schwach::A,slab,халсӑр
809,fett::A,pretio,самӑр
810,fett::A,pretio,мӑнтӑр
811,schlank::A,vitak,йӑрӑс
812,schlank::A,vitak,яштака
813,hübsch::A,zgodan,хитре
814,böse::A,zao,усал
815,böse::A,opak,усал
816,dumm::A,glup,ухмах
817,faul::A,lijen,наян
818,faul::A,lijen,юлхав
819,faul::A,lijen,ӳркенчӗк
820,fleißig::A,radin,хастар
821,fleißig::A,marljiv,хастар
822,geizig::A,škrt,хытӑ
823,klug::A,razborit,ӑслӑ
824,geschickt::A,vješt,ӑста
825,lieb::A,drag,савнӑ
826,lustig::A,veseo,хаваслӑ
827,sanft::A,blag,ачаш
828,hungrig::A,gladan,выҫӑ
829,krank::A,bolestan,чирлӗ
830,nackt::A,nag,ҫара
831,traurig::A,tužan,салхуллӑ
832,traurig::A,žalostan,салхуллӑ
833,lebendig::A,živ,чӗрӗ
834,gut::A,dobar,аван
835,gut::A,dobar,лайӑх
836,schlecht::A,loš,япӑх
837,schlecht::A,loš,начар
838,schlecht::A,rđav,япӑх
839,schlecht::A,rđav,начар
840,richtig::A,tačan,тӗрӗс
841,richtig::A,ispravan,тӗрӗс
842,schlimm::A,zao,йӗрӗнчӗк
843,schlimm::A,zločest,йӗрӗнчӗк
844,wahr::A,istinit,чӑн
845,alt::A,star,кивӗ
846,neu::A,nov,ҫӗнӗ
847,ehemalig::A,bivši,пулнӑ
848,alt[Lebewesen]::A,star,ватӑ
849,jung::A,mlad,яш
850,jung::A,mlad,ҫамрӑк
851,arm::A,ubog,чухӑн
852,arm::A,siromašan,чухӑн
853,reich::A,bogat,пуян
854,bekannt::A,poznat,пӗлӗш
855,berühmt::A,čuven,чаплӑ
856,berühmt::A,slavan,чаплӑ
857,fremd::A,tuđ,ют
858,fremd::A,stran,ют
859,verschieden::A,razan,расна
860,verschieden::A,različan,расна
861,nah::A,blizak,ҫывӑх
862,nah::A,blizak,ҫывӑхри
863,fern::A,dalek,инҫе
864,fern::A,dalek,аякри
865,fern::A,daljnji,инҫе
866,fern::A,daljnji,аякри
867,linker::A,lijevi,сулахай
868,rechter::A,desni,сылтӑм
869,anderer::A,drugi,урӑх
870,anderer::A,drugačiji,урӑх
871,erster::A,prvi,пӗрремӗш
872,zweiter::A,drugi,иккӗмӗш
873,dritter::A,treći,виҫҫӗмӗш
874,letzter::A,zadnji,юлашки
875,allein::ADV,sam,пӗччен
876,auf einmal::ADV,istodobno,кӗмӗрккен
877,zusammen::ADV,skupa,пӗрле
878,zusammen::ADV,zajedno,пӗрле
879,lange::ADV,dugo,вӑрах
880,plötzlich::ADV,naglo,сасартӑк
881,plötzlich::ADV,iznenada,сасартӑк
882,sofort::ADV,odmah,тӳрех
883,später::ADV,kasnije,кайран
884,jetzt::ADV,sad,халь
885,jetzt::ADV,sad,халӗ
886,jetzt::ADV,sada,халь
887,jetzt::ADV,sada,халӗ
888,heute::ADV,danas,паян
889,morgen::ADV,sutra,ыран
890,bald::ADV,skoro,халех
891,bald::ADV,skoro,кӗҫех
892,bald::ADV,doskora,халех
893,bald::ADV,doskora,кӗҫех
894,dann::ADV,zatim,унтан
895,gestern::ADV,juče,ӗнер
896,gestern::ADV,jučer,ӗнер
897,einst::ADV,negda,пӗррехинче
898,einst::ADV,nekada,пӗррехинче
899,damals::ADV,tada,ун чухне
900,damals::ADV,tada,апла пулсан
901,damals::ADV,onda,ун чухне
902,damals::ADV,onda,апла пулсан
903,danach::ADV,poslije,унтан
904,danach::ADV,nakon toga,унтан
905,vorher::ADV,prije,малтан
906,vorher::ADV,prije toga,малтан
907,zuerst::ADV,prvo,пирвай
908,zuerst::ADV,najprije,пирвай
909,einmal::ADV,jednom,пӗррехинче
910,einmal::ADV,jedanput,пӗррехинче
911,manchmal::ADV,katkad,хӑш чухне
912,manchmal::ADV,katkada,хӑш чухне
913,oft::ADV,često,тӑтӑш
914,immer::ADV,vazda,ялан
915,immer::ADV,uvijek,ялан
916,niemals::ADV,nikad,нихӑҫан та
917,niemals::ADV,nikada,нихӑҫан та
918,hier::ADV,tu,кунта
919,hier::ADV,ovdje,кунта
920,hierhin::ADV,amo,кунта
921,hierhin::ADV,ovamo,кунта
922,von hier::ADV,odavde,кунтан
923,dort::ADV,ondje,унта
924,dort::ADV,ondje,ҫавӑнта
925,dorthin::ADV,onamo,унта
926,dorthin::ADV,onamo,ҫавӑнта
927,geradeaus::ADV,ravno,тикӗс
928,vorwärts::ADV,naprijed,малалла
929,rückwärts::ADV,natrag,хыҫала
930,zurück::ADV,nazad,каялла
931,zurück::ADV,natrag,каялла
932,unten::ADV,dolje,аялта
933,hinab::ADV,nizbrdo,аялта
934,oben::ADV,gore,ҫӳлте
935,hinauf::ADV,uzbrdo,ҫӳле
936,überall::ADV,svuda,таҫта та
937,überall::ADV,svuda,пур ҫӗрте те
938,überall::ADV,svuda,кирек ӑҫта та
939,überall::ADV,svagdje,таҫта та
940,überall::ADV,svagdje,пур ҫӗрте те
941,überall::ADV,svagdje,кирек ӑҫта та
942,nicht::ADV,ne,мар
943,ein wenig::ADV,malo,пӑртак
944,kaum::ADV,tek,аран
945,kaum::ADV,jedva,аран
946,sehr::ADV,jako,питӗ
947,sehr::ADV,veoma,питӗ
948,so::ADV,tako,апла
949,so::ADV,ovako,апла
950,noch::ADV,još,татах
951,nur::ADV,samo,ҫех
952,schon::ADV,već,ӗнтӗ
953,wieder::ADV,opet,каллех
954,wieder::ADV,ponovo,каллех
955,vergebens::ADV,uzalud,харам
956,vergebens::ADV,zabadava,харам
957,vor::PRP,pred,умӗнче
958,vor::PRP,ispred,умӗнче
959,hinter::PRP,za,кайра
960,hinter::PRP,iza,кайра
961,unter::PRP,pod,айне
962,unter::PRP,pod,айӗпе
963,unter::PRP,pod,айӗнче
964,unter::PRP,pod,ҫитеспе
965,unter::PRP,ispod,айне
966,unter::PRP,ispod,айӗпе
967,unter::PRP,ispod,айӗнче
968,unter::PRP,ispod,ҫитеспе
969,durch::PRP,po,витӗр
970,durch::PRP,kroz,витӗр
971,neben::PRP,kraj,патӗнче
972,neben::PRP,pored,патӗнче
973,neben::PRP,pokraj,патӗнче
974,zwischen::PRP,među,хушшинче
975,zwischen::PRP,između,хушшинче
976,wegen::PRP,radi,пула
977,wegen::PRP,radi,пирки
978,wegen::PRP,zbog,пула
979,wegen::PRP,zbog,пирки
980,dies::PRN,ovo,ку
981,dies::PRN,ovo,ҫак
982,das::PRN,to,ҫав
983,das::PRN,ono,ҫав
984,alles::PRN,sve,пурте
985,alles::PRN,sve,йӑлт
986,ich::PRN,ja,эп
987,du::PRN,ti,эс
988,er::PRN,on,вӑл
989,wir::PRN,mi,эпир
990,ihr::PRN,vi,эсир
991,sie::PRN,oni,вӗсем
992,was::FPRN,što,мӗн
993,was::FPRN,što,мӗскер
994,was::FPRN,što,мӗн те пулин
995,wer::FPRN,tko,кам
996,wo::FADV,gdje,ӑҫта
997,wohin::FADV,kuda,ӑҫта
998,wohin::FADV,kamo,ӑҫта
999,wie::FADV,kako,епле
1000,wie::FADV,kako,мӗнле
1001,warum::FADV,zašto,ма
1002,warum::FADV,zašto,мӗншӗн
1003,wieviel::FNUM,koliko,миҫе
1004,eins::NUM,jedan,пӗр
1005,eins::NUM,jedan,пӗрре
1006,zwei::NUM,dva,ик
1007,zwei::NUM,dva,икӗ
1008,zwei::NUM,dva,иккӗ
1009,drei::NUM,tri,виҫ
1010,drei::NUM,tri,виҫӗ
1011,drei::NUM,tri,виҫҫӗ
1012,vier::NUM,četiri,тӑват
1013,fünf::NUM,pet,пилӗк
1014,fünf::NUM,pet,пиллӗк
1015,sechs::NUM,šest,улт
1016,sechs::NUM,šest,ултӑ
1017,sechs::NUM,šest,улттӑ
1018,sieben::NUM,sedam,ҫич
1019,sieben::NUM,sedam,ҫичӗ
1020,sieben::NUM,sedam,ҫиччӗ
1021,acht::NUM,osam,сакӑр
1022,acht::NUM,osam,саккӑр
1023,neun::NUM,devet,тӑхӑр
1024,neun::NUM,devet,тӑххӑр
1025,zehn::NUM,deset,вунӑ
1026,zehn::NUM,deset,вуннӑ
1027,elf::NUM,jedanaest,вун пӗр
1028,zwölf::NUM,dvanaest,вун ик
1029,zwölf::NUM,dvanaest,вун икӗ
1030,zwölf::NUM,dvanaest,вун иккӗ
1031,zwanzig::NUM,dvadeset,ҫирӗм
1032,dreißig::NUM,trideset,вӑтӑр
1033,vierzig::NUM,četrdeset,хӗрӗх
1034,fünfzig::NUM,pedeset,аллӑ
1035,sechzig::NUM,šezdeset,утмӑл
1036,siebzig::NUM,sedamdeset,ҫитмӗл
1037,achtzig::NUM,osamdeset,сакӑр вунӑ
1038,achtzig::NUM,osamdeset,сакӑр вуннӑ
1039,neunzig::NUM,devetdeset,тӑхӑр вун
1040,neunzig::NUM,devetdeset,тӑхӑр вунӑ
1041,neunzig::NUM,devetdeset,тӑхӑр вуннӑ
1042,hundert::NUM,sto,ҫӗр
1043,tausend::NUM,tisuća,пин
1044,und::CNJ,i,та
1045,und::CNJ,te,та
1046,oder::CNJ,ili,е
1047,stehen::V,stajati,тӑр
1048,sitzen::V,sjediti,лар
1049,liegen::V,ležati,вырт
1050,hängen::V,visiti,усӑнса тӑр
1051,hängen::V,visiti,ҫакӑнса тӑр
1052,werden::V,postati,пул
1053,werden::V,činiti se,пул
1054,passieren::V,desiti se,пул
1055,passieren::V,dogoditi se,пул
1056,beginnen::V,početi,пуҫлан
1057,enden::V,prestati,пӗт
1058,enden::V,prestati,вӗҫлен
1059,enden::V,svršiti se,пӗт
1060,enden::V,svršiti se,вӗҫлен
1061,wechseln::V,mijenjati se,улшӑн
1062,aufgehen[Sonne]::V,izići,тух
1063,untergehen[Sonne]::V,zaći,анса лар
1064,scheinen[Sonne]::V,sijati,пӑх
1065,donnern::V,grmjeti,кӗмсӗртет
1066,donnern::V,grmjeti,авӑт
1067,wehen::V,duhati,варкӑш
1068,strömen::V,strujati,тӑкӑн
1069,fließen::V,teći,юх
1070,sich drehen::V,obrtati se,ҫаврӑн
1071,sich drehen::V,vrtjeti se,ҫаврӑн
1072,schwanken::V,teturati,чӳхен
1073,schwanken::V,kolebati se,чӳхен
1074,schwingen::V,njihati,суллан
1075,schwingen::V,titrati,суллан
1076,fallen::V,padati,кип
1077,fallen::V,padati,тӳр кип
1078,fallen::V,padati,татӑлса ан
1079,brennen::V,gorjeti,ҫун
1080,rauchen::V,dimiti se,мӑкӑрлан
1081,rauchen::V,dimiti se,тӗтӗм кӑлар
1082,regnen::V,kišiti,ҫумӑр ҫӑвать
1083,regnen::V,daždjeti,ҫумӑр ҫӑвать
1084,gefrieren::V,smrznuti se,шӑн
1085,tauen::V,kopnjeti,ирӗл
1086,tauen::V,kraviti se,ирӗл
1087,schmelzen::V,topiti se,ирӗл
1088,trocknen::V,sušiti se,тип
1089,sieden::V,kipjeti,вӗре
1090,sieden::V,ključati,вӗре
1091,faulen::V,gnjiti,ҫӗр
1092,verfaulen::V,sagnjiti,ҫӗр
1093,reißen::V,otrgnuti se,ҫурӑл
1094,versinken::V,tonuti,пут
1095,versinken::V,propasti,пут
1096,vergehen::V,prolaziti,ирт
1097,erscheinen::V,pojaviti se,курӑн
1098,erscheinen::V,pojaviti se,курӑнса кай
1099,verschwinden::V,nestati,ҫухал
1100,verschwinden::V,izgubiti se,ҫухал
1101,sinken::V,trgnuti,чак
1102,sinken::V,spustiti se,чак
1103,abnehmen::V,opasti,чак
1104,zunehmen::V,povećati se,пысӑклан
1105,steigen::V,uzići,ҫӗклен
1106,steigen::V,nadoći,ҫӗклен
1107,wachsen::V,rasti,ӳс
1108,glänzen::V,blistati,ҫиҫ
1109,glänzen::V,sjati se,ҫиҫ
1110,funkeln::V,svjetlucati,ялкӑш
1111,funkeln::V,svjetlucati,йӑлтӑртат
1112,lärmen::V,bučati,шавла
1113,lärmen::V,galamiti,шавла
1114,läuten::V,zvoniti,шӑнкӑравла
1115,klingeln::V,zvoniti,шӑнкӑравла
1116,klirren::V,zvečati,калтлат
1117,klirren::V,zvečati,шӑнкӑлтат
1118,brausen::V,hujati,ахӑр
1119,rauschen::V,šumiti,вашӑлтат
1120,rauschen::V,šumiti,чашӑлтат
1121,rauschen::V,šuškati,вашӑлтат
1122,rauschen::V,šuškati,чашӑлтат
1123,klingen::V,zvučati,янӑра
1124,bellen::V,lajati,вӗр
1125,heulen::V,zavijati,ула
1126,blasen::V,puhati,вӗр
1127,pfeifen::V,fućkati,шӑхӑр
1128,schreien::V,vikati,кӑшкӑр
1129,schreien::V,kričati,кӑшкӑр
1130,stöhnen::V,stenjati,йынӑш
1131,zittern::V,drhtati,чӗтре
1132,zittern::V,trepetati,чӗтре
1133,leben::V,živjeti,пурӑн
1134,geboren werden::V,roditi se,ҫурал
1135,atmen::V,disati,сывла
1136,trinken::V,piti,ӗҫ
1137,essen::V,jesti,ҫи
1138,schlucken::V,gutati,ҫӑт
1139,müde werden::V,umoriti se,ӗшен
1140,einschlafen::V,usnuti,ыйха пут
1141,einschlafen::V,usnuti,ҫывӑрса кай
1142,einschlafen::V,zaspati,ыйха пут
1143,einschlafen::V,zaspati,ҫывӑрса кай
1144,schlafen::V,spati,ҫывӑр
1145,aufwachen::V,probuditi se,вӑран
1146,aufstehen::V,ustati,тӑр
1147,sich erholen::V,odmoriti se,кан
1148,krank werden::V,oboljeti se,чирле
1149,krank werden::V,razboljeti se,чирле
1150,krank sein::V,bolovati,чирле
1151,schmerzen::V,boljeti,сур
1152,schmerzen::V,boljeti,ырат
1153,husten::V,kašljati,ӳсӗр
1154,genesen::V,ozdraviti,сывал
1155,genesen::V,ozdraviti,тӳрлен
1156,genesen::V,oporaviti se,сывал
1157,genesen::V,oporaviti se,тӳрлен
1158,sterben::V,umrijeti,вил
1159,umkommen::V,skapati,вил
1160,sich bewegen::V,gibati se,куҫ
1161,sich bewegen::V,kretati se,куҫ
1162,sich rühren::V,maknuti se,хускал
1163,sich erheben::V,dići se,тӑр
1164,sich setzen::V,sjesti,лар
1165,hinfallen::V,pasti,ӳк
1166,laufen::V,hodati,ут
1167,schreiten::V,stupati,ут
1168,spazierengehen::V,šetati se,уҫӑлса ҫӳре
1169,spazierengehen::V,šetati se,уткаласа ҫӳре
1170,eilen::V,hitati,васка
1171,eilen::V,hitati,хыпалан
1172,sich beeilen::V,požuriti se,васка
1173,sich beeilen::V,požuriti se,хыпалан
1174,sausen::V,juriti,ыткӑн
1175,sausen::V,juriti,вӗҫтер
1176,rennen::V,trčati,чуп
1177,springen::V,skakati,сик
1178,klettern::V,popeti se,улӑх
1179,klettern::V,penjati se,улӑх
1180,schaukeln::V,ljuljati se,йӳрӗн
1181,kriechen::V,puzati,шу
1182,kriechen::V,puzati,упален
1183,kriechen::V,gmizati,шу
1184,kriechen::V,gmizati,упален
1185,schwimmen::V,plivati,иш
1186,tauchen::V,roniti,чӑм
1187,tauchen::V,gnjuriti,чӑм
1188,rudern::V,veslati,авӑс
1189,fahren::V,voziti se,пыр
1190,fliegen::V,letjeti,вӗҫ
1191,fliegen::V,lijetati,вӗҫ
1192,gehen::V,ići,кай
1193,weggehen::V,otići,кай
1194,abfahren::V,krenuti,тапран
1195,abfahren::V,otputovati,тапран
1196,anhalten::V,stati,чарӑн
1197,anhalten::V,zaustaviti,чарӑн
1198,hineingehen::V,ulaziti,кӗр
1199,eintreten::V,ući,кӗр
1200,kommen::V,doći,кил
1201,ankommen::V,stići,ҫит
1202,zurückkommen::V,vratiti se,таврӑн
1203,zurückkommen::V,vratiti se,каялла кил
1204,zurückkommen::V,povratiti se,таврӑн
1205,zurückkommen::V,povratiti se,каялла кил
1206,bleiben::V,ostati,юл
1207,warten::V,čekati,кӗт
1208,erwarten::V,očekivati,кӗт
1209,suchen::V,tražiti,шыра
1210,finden::V,naći,туп
1211,versuchen::V,pokušati,пикен
1212,vorbereiten::V,spremiti,хатӗрле
1213,vorbereiten::V,pripremiti,хатӗрле
1214,lieben::V,voljeti,юрат
1215,mögen::V,voljeti,кӑмӑлла
1216,mögen::V,voljeti,килӗштер
1217,lachen::V,smijati se,кул
1218,lachen::V,smijati se,ахӑлтат
1219,rühren::V,taknuti,ҫулӑх
1220,weinen::V,plakati,йӗр
1221,weinen::V,plakati,макӑр
1222,schimpfen::V,psovati,вӑрҫ
1223,schimpfen::V,psovati,ятлаҫ
1224,sich ärgern::V,ljutiti se,ҫиллен
1225,sich fürchten::V,bojati se,шиклен
1226,fürchten::V,bojati se,хӑра
1227,fliehen::V,pobjeći,тар
1228,flüchten::V,utjeći,чупса тар
1229,sehen::V,vidjeti,кур
1230,anschauen::V,ogledati,пӑхса ил
1231,ansehen::V,gledati,пӑх
1232,hören::V,čuti,илт
1233,zuhören::V,slušati,итле
1234,zuhören::V,slušati,тӑнла
1235,probieren::V,probati,астив
1236,riechen::V,osjećati miris,шӑршла
1237,fühlen::V,osjećati,туй
1238,fühlen::V,osjećati,сис
1239,scheinen::V,činiti se,туйӑн
1240,zu sehen sein::V,biti vidljiv,курӑн
1241,vernehmen::V,saznati,пӑл
1242,frieren::V,zima je,йӳтен
1243,tun::V,raditi,ту
1244,können::V,moći,пултар
1245,wollen::V,htjeti,те
1246,anfangen::V,početi,пуҫла
1247,beenden::V,svršiti,пӗтер
1248,beenden::V,dovršiti,пӗтер
1249,aufhören::V,prestati,пӑрах
1250,gelingen::V,uspjeti,ӑн
1251,geraten::V,desiti se,пул
1252,öffnen::V,otvoriti,уҫ
1253,schließen::V,zatvoriti,хуп
1254,stellen::V,metnuti,ларт
1255,stellen::V,metnuti,тӑрат
1256,stellen::V,postaviti,ларт
1257,stellen::V,postaviti,тӑрат
1258,setzen::V,posaditi,ларт
1259,legen::V,polagati,хур
1260,berühren::V,doticati,перӗн
1261,berühren::V,dodirivati,перӗн
1262,verbinden::V,spojiti,сып
1263,verbinden::V,zavezati,сып
1264,bedecken::V,pokriti,вит
1265,aufhängen::V,objesiti,ҫак
1266,anzünden::V,upaliti,ҫут
1267,anzünden::V,zapaliti,ҫут
1268,aufheben::V,podići,ҫӗкле
1269,aufheben::V,podignuti,ҫӗкле
1270,zurücklassen::V,ostaviti,манса хӑвар
1271,zurücklassen::V,pustiti natrag,манса хӑвар
1272,verlieren::V,izgubiti,ҫӗтер
1273,fallen lassen::V,ispustiti,ӳкер
1274,machen::V,uraditi,ту
1275,machen::V,načiniti,ту
1276,machen::V,napraviti,ту
1277,herstellen::V,proizvesti,ӑстала
1278,bauen::V,graditi,ту
1279,reparieren::V,popraviti,юса
1280,verbessern::V,poboljšati,лайӑхлат
1281,ändern::V,promijeniti,улӑштар
1282,graben::V,kopati,чав
1283,graben::V,kopati,чакала
1284,graben::V,kopkati,чав
1285,graben::V,kopkati,чакала
1286,beugen::V,saviti,кукӑрт
1287,biegen::V,saviti,ав
1288,biegen::V,saviti,кукӑрт
1289,biegen::V,sagnuti,ав
1290,biegen::V,sagnuti,кукӑрт
1291,drehen::V,vrtjeti,ҫавӑр
1292,wenden::V,obrnuti,ӳпӗнтер
1293,umdrehen::V,okrenuti,ҫавӑр
1294,umdrehen::V,prevŕnuti,ҫавӑр
1295,heben::V,dizati,хӑпарт
1296,hochheben::V,dignuti,йӑт
1297,ergreifen::V,uhvatiti,тыт
1298,ergreifen::V,prihvatiti,тыт
1299,halten::V,držati,тыт
1300,drücken::V,pritiskivati,пус
1301,schieben::V,gurati,тӗк
1302,schieben::V,gurati,тӗрт
1303,kratzen::V,česati,хыр
1304,kratzen::V,grepsti,хыр
1305,lecken::V,lizati,ҫула
1306,beißen::V,ujesti,ҫырт
1307,beißen::V,ujesti,хып
1308,beißen::V,gristi,ҫырт
1309,beißen::V,gristi,хып
1310,abreißen::V,otkinuti,тат
1311,abschneiden::V,odrezati,кас
1312,binden::V,vezati,ҫых
1313,stecken::V,turiti,чик
1314,brechen::V,slomiti,хуҫ
1315,klopfen::V,lupati,такка
1316,klopfen::V,kucati,такка
1317,hauen::V,tući,шакка
1318,hauen::V,udarati,шакка
1319,kleben::V,lijepiti,ҫыпӑҫтар
1320,reiben::V,trti,сӑтӑр
1321,streichen::V,namazati,сӗр
1322,schleifen::V,brusiti,хӑйра
1323,schneiden::V,rezati,кас
1324,rütteln::V,drmati,лӑка
1325,rütteln::V,drmati,силлентер
1326,schütteln::V,tresti,лӑка
1327,schütteln::V,tresti,силлентер
1328,schwenken::V,mahati,сулла
1329,schütten::V,sipati,тултар
1330,schütten::V,lijevati,тултар
1331,füllen::V,napuniti,тултар
1332,einwickeln::V,umotati,чӗрке
1333,einwickeln::V,zamotati,чӗрке
1334,tragen::V,nositi,ҫӗкле
1335,schleppen::V,tegliti,сӗтӗр
1336,ziehen::V,vući,тӑс
1337,aufbewahren::V,čuvati,усра
1338,werfen::V,bacati,пӑрах
1339,fangen::V,loviti,тыт
1340,fangen::V,hvatati,тыт
1341,packen::V,ščepati,тыт
1342,packen::V,zgrabiti,тыт
1343,verstecken::V,sakriti,пытарса хур
1344,teilen::V,podijeliti,уйӑр
1345,teilen::V,podijeliti,пайла
1346,schicken::V,slati,яр
1347,bringen::V,donijeti,кӳр
1348,hinzufügen::V,dodati,хуш
1349,hinzufügen::V,pridati,хуш
1350,bekommen::V,dobiti,ил
1351,bekommen::V,dobiti,туян
1352,erhalten::V,primiti,ил
1353,erhalten::V,primiti,туян
1354,nehmen::V,uzeti,ил
1355,wählen::V,izabrati,суйла
1356,auswählen::V,odabrati,суйла
1357,bewahren::V,sačuvati,упра
1358,behindern::V,smetati,кансӗрле
1359,behindern::V,smetati,чӑрмантар
1360,verderben::V,pokvariti,пӑс
1361,beschädigen::V,oštetiti,пӑс
1362,zerbrechen::V,razbiti,ват
1363,zerbrechen::V,razbiti,ҫӗмӗр
1364,zerbrechen::V,prelomiti,ват
1365,zerbrechen::V,prelomiti,ҫӗмӗр
1366,zerreißen::V,poderati,ҫур
1367,zerreißen::V,rastrgnuti,ҫур
1368,zerstören::V,razoriti,иш
1369,zerstören::V,razrušiti,иш
1370,verbrennen::V,spaliti,ҫунтар
1371,verbrennen::V,sagorjeti,ҫунтар
1372,geben::V,dati,пар
1373,reichen::V,pružiti,пар
1374,schenken::V,darivati,парнеле
1375,versprechen::V,obećati,тума пул
1376,versprechen::V,obećati,сӑмах пар
1377,wünschen::V,željeti,сун
1378,loben::V,hvaliti,ырла
1379,küssen::V,ljubiti,чуп ту
1380,wiegen::V,njihati,сиктер
1381,wiegen::V,njihati,силле
1382,wiegen::V,ljuljati,сиктер
1383,wiegen::V,ljuljati,силле
1384,zudecken::V,pokriti,вит
1385,wecken::V,probuditi,вӑрат
1386,zeigen::V,pokazati,кӑтарт
1387,führen::V,voditi,илсе пыр
1388,führen::V,voditi,ҫавӑтса пыр
1389,lehren::V,učiti,вёрент
1390,unterrichten::V,poučiti,вёрент
1391,aufziehen::V,uzgajati,вӗрент
1392,leiten::V,upravljati,тытса пыр
1393,antreiben::V,natjeravati,васкат
1394,lassen::V,dati,пусахла
1395,lassen::V,dati,хуш
1396,einladen::V,pozvati,чӗн
1397,vereinigen::V,ujediniti,пӗрлештер
1398,besuchen::V,posjetiti,ҫит
1399,besuchen::V,posjetiti,кӗрсе кур
1400,treffen::V,sresti,тӗл пул
1401,sich versammeln::V,okupiti se,пуҫтарӑн
1402,spielen::V,igrati se,выля
1403,singen::V,pjevati,юрла
1404,tanzen::V,plesati,ташла
1405,sich trennen::V,razići se,уйрӑл
1406,verlassen::V,ostaviti,хӑвар
1407,verlassen::V,napustiti,хӑвар
1408,retten::V,spasiti,ҫӑл
1409,bewachen::V,čuvati,хуралла
1410,bewachen::V,stražariti,хуралла
1411,schützen::V,čuvati,сыхла
1412,verteidigen::V,obraniti,хӳтӗле
1413,sich schlagen::V,biti se,ҫапӑҫ
1414,sich schlagen::V,udariti se,ҫапӑҫ
1415,schießen::V,pucati,пер
1416,schießen::V,strijeljati,пер
1417,siegen::V,pobijediti,ҫӗн
1418,siegen::V,pobijediti,ҫӗнтер
1419,ärgern::V,ljutiti,тарӑхтар
1420,ärgern::V,ljutiti,ҫиллентер
1421,schlagen::V,biti,ҫап
1422,schlagen::V,udariti,ҫап
1423,treten::V,šutnuti,тап
1424,stechen::V,ubosti,чик
1425,stoßen::V,gurnuti,чыш
1426,stehlen::V,ukrasti,вӑрла
1427,stören::V,smetati,кансӗрле
1428,belästigen::V,smetati,аптӑрат
1429,belästigen::V,smetati,хупла
1430,belästigen::V,dosaditi,аптӑрат
1431,belästigen::V,dosaditi,хупла
1432,verbergen::V,skriti,пытар
1433,täuschen::V,obmanuti,суй
1434,betrügen::V,prevarati,ултала
1435,töten::V,ubiti,вӗлер
1436,wohnen::V,stanovati,чуна пар
1437,wohnen::V,stanovati,парӑнса тӑр
1438,arbeiten::V,raditi,ӗҫле
1439,sammeln::V,sabrati,пух
1440,pflücken::V,ubrati,тат
1441,jagen::V,loviti,сунара ҫӳре
1442,fischen::V,ribati,пулӑ тыт
1443,fischen::V,loviti ribu,пулӑ тыт
1444,fassen::V,uloviti,тыт
1445,hüten::V,pasti,кӗт
1446,treiben::V,goniti,хӑвала
