,Concept_ID,lbe,ku
741,noch::ADV,гьала,hêj
742,noch::ADV,гьала,dîsa
743,noch::ADV,уттигу,hêj
744,noch::ADV,уттигу,dîsa
745,noch::ADV,цакьинва,hêj
746,noch::ADV,цакьинва,dîsa
747,noch::ADV,ттигу-шилагу,hêj
748,noch::ADV,ттигу-шилагу,dîsa
749,nur::ADV,анжагь,tenê
750,nur::ADV,анжагь,bes
751,wieder::ADV,цӏуницӏа,jar din
752,wieder::ADV,цӏуницӏа,dîsa
753,vergebens::ADV,аьдада,deya çun
754,vergebens::ADV,аьдада,îfleh bûn
755,vergebens::ADV,нахӏакь,deya çun
756,vergebens::ADV,нахӏакь,îfleh bûn
757,vor::PRP,хьхьичӏ,li ber
758,hinter::PRP,махъ,li pişt
759,unter::PRP,лув,li bin
760,durch::PRP,-х,kura
761,neben::PRP,чӏарав,li ba
762,zwischen::PRP,дянив,nabeyne
763,zwischen::PRP,дянив,di nav...da
764,wegen::PRP,цӏаний,ji bo
765,wegen::PRP,цӏаний,ji ber
766,dies::PRN,ва,ev
767,das::PRN,та,ev
768,das::PRN,кӏа,ev
769,das::PRN,га,ev
770,alles::PRN,щала,hemû
771,ich::PRN,на,ez
772,du::PRN,ина,tu
773,er::PRN,му,wî
774,wir::PRN,жу,êm
775,ihr::PRN,зу,hûn
776,was::FPRN,ци,çi
777,wer::FPRN,цу,ki
778,wo::FADV,чув,li ku dere
779,wohin::FADV,чун,li ku dere
780,wie::FADV,цукун,çawa
781,warum::FADV,цан,çima
782,wieviel::FNUM,циксса,çend
783,eins::NUM,ца,yek
784,zwei::NUM,кӏива,didu
785,drei::NUM,шамма,sisê
786,vier::NUM,мукьа,çar
787,vier::NUM,мукьва,çar
788,fünf::NUM,ххюва,penç
789,sechs::NUM,ряхва,şeş
790,sieben::NUM,арула,heft
791,acht::NUM,мяйва,heşt
792,neun::NUM,урчӏва,neh
793,zehn::NUM,ацӏва,deh
794,elf::NUM,ацӏния цава,yazdeh
795,zwölf::NUM,ацӏиия кӏива,diwazdeh
796,zwanzig::NUM,кьува,bîst
797,dreißig::NUM,зувира,sih
798,vierzig::NUM,мукьцӏала,çil
799,fünfzig::NUM,ххюцӏала,pençi
800,sechzig::NUM,ряхцӏала,şêst
801,achtzig::NUM,мяйцӏала,heştê
802,neunzig::NUM,урчӏцӏала,nod
803,hundert::NUM,ттурш,sêd
804,hundert::NUM,ттуршва,sêd
805,tausend::NUM,азарва,hezar
806,und::CNJ,-гу,û
807,oder::CNJ,я,an
808,oder::CNJ,я,yan
809,oder::CNJ,ягу,an
810,oder::CNJ,ягу,yan
811,stehen::V,ацӏан,sekinîn
812,sitzen::V,щяивкӏун икӏан,rûniştin
813,liegen::V,утту нвхьуну икӏан,paldan
814,hängen::V,зурчӏай тӏун,darve kirin
815,werden::V,хьун,bûn
816,passieren::V,хьун,hatin holê
817,passieren::V,хьун,hatin serê kesî
818,beginnen::V,дайдишин,li dest pêkirin
819,beginnen::V,дайдирхьуну дикӏан,li dest pêkirin
820,enden::V,къуртал дан,xalas bû
821,wechseln::V,даххана хьун,guherandin
822,wechseln::V,даххана хьун,dêgiş kirin
823,wechseln::V,даххана дуллан,guherandin
824,wechseln::V,даххана дуллан,dêgiş kirin
825,aufgehen[Sonne]::V,буклай бур,hilatin
826,untergehen[Sonne]::V,лаглай бур,çun ava
827,scheinen[Sonne]::V,битан,şewk de
828,scheinen[Sonne]::V,чани буллан,şewk de
829,donnern::V,тӏий бур,gire-gir
830,wehen::V,бишлай бур,ba le de
831,strömen::V,экьинан,xwe girtin
832,fließen::V,экьинан,herikîn
833,sich drehen::V,гьанан,xwe zivirandin
834,schwanken::V,хъюлчу тӏун,hejandin
835,schwanken::V,хӏуркку тӏун,hejandin
836,schwingen::V,хъюлчай тӏун,libakirin
837,schwingen::V,хъюлчу тӏун,libakirin
838,fallen::V,багьлан,ketin
839,brennen::V,ччучлан,şewitîn
840,rauchen::V,пуркӏу тӏун,kişandin
841,regnen::V,лачӏун,bahran tê
842,regnen::V,лачIлай дур,bahran tê
843,gefrieren::V,микӏ лачӏун,qefilandin
844,tauen::V,баслан,helandin
845,schmelzen::V,баслан,helandin
846,trocknen::V,кьакьан,zuwabûn
847,sieden::V,щаран,kelîn
848,faulen::V,аьллан,xerabûn
849,verfaulen::V,аьллан,xerabûn
850,verfaulen::V,аьян,xerabûn
851,reißen::V,ххя дукан,jêkirin
852,versinken::V,оькьлан,xerq bûn
853,versinken::V,оькьан,xerq bûn
854,vergehen::V,лялиян,derbas bûn
855,erscheinen::V,буккан,peyda bûn
856,erscheinen::V,загьир хьун,peyda bûn
857,verschwinden::V,бат хьун,wendabûn
858,verschwinden::V,акъа хьун,wendabûn
859,sinken::V,чахь учин,noq bûn
860,abnehmen::V,чан хьун,kêm bûn
861,abnehmen::V,ссуссукьу хьун,kêm bûn
862,zunehmen::V,гьарза хьун,qelew bûn
863,steigen::V,гьаз хьун,hildan
864,wachsen::V,ххяххан,mezin bûn
865,glänzen::V,цӏай буккан,biriqîn
866,funkeln::V,цӏай-цӏай тӏун,çikisîn
867,lärmen::V,чӏу буллан,guşîn
868,lärmen::V,аьлагъужа буллан,guşîn
869,läuten::V,занг ришлан,lê de
870,läuten::V,занг дуллан,lê de
871,klingeln::V,занг ришлан,sîl dan
872,klingeln::V,занг ришлан,ringerin
873,klingeln::V,занг дуллан,sîl dan
874,klingeln::V,занг дуллан,ringerin
875,brausen::V,никъащилан,guşîn
876,rauschen::V,щурщур тӏун,guşîn
877,klingen::V,чӏу буклан,deng pe ketin
878,bellen::V,хӏап тӏун,kewtîn
879,blasen::V,уф тӏун,puf kirin
880,pfeifen::V,щютӏа тӏун,fîkandin
881,schreien::V,чӏу бан,qîrîn
882,stöhnen::V,угь-къак тӏун,nalîn
883,zittern::V,зурзу чин,hejîn
884,zittern::V,зурзу тӏун,hejîn
885,leben::V,ялапар хъанан,jihîn
886,geboren werden::V,ан,hatin dinyê
887,geboren werden::V,ан,bûn
888,atmen::V,ссихӏ ласлан,hilmijîn
889,atmen::V,ссихӏ бигьлан,hilmijîn
890,trinken::V,хӏачӏан,vexwarin
891,trinken::V,хӏачӏлан,vexwarin
892,essen::V,канан,xwarin
893,schlucken::V,кьюлтӏа тӏун,daqulbandin
894,müde werden::V,аьхчӏин,betilîln
895,müde werden::V,аьхчӏин,qerimîn
896,einschlafen::V,шанан икӏан,razan
897,schlafen::V,шанан,razan
898,schlafen::V,шанан,razandin
899,aufwachen::V,чантӏ учин,şiyarbûn
900,aufstehen::V,бизан,rabûn
901,sich erholen::V,бигьалаган,baş bûn
902,krank werden::V,къашай хьун,nexweş kêt
903,krank sein::V,къашай хъанан,nexweş bû
904,krank sein::V,къашавай икӏан,nexweş bû
905,schmerzen::V,цӏун,êşandin
906,husten::V,хъугьу чин,kuxin
907,husten::V,хъугьу тӏун,kuxin
908,genesen::V,хъин хьун,baş bûn
909,genesen::V,сагъ лаган,baş bûn
910,sterben::V,ивчӏан,mirin
911,umkommen::V,лиллан,mirin
912,umkommen::V,литӏлан,mirin
913,umkommen::V,ажал биян,mirin
914,umkommen::V,личӏи хьун,mirin
915,umkommen::V,иакьлу хьун,mirin
916,umkommen::V,ахир жан хъанан,mirin
917,umkommen::V,рухӏирачӏа икӏан,mirin
918,sich bewegen::V,сукку хьун,leqîn
919,sich rühren::V,сукку хьун,leqîn
920,sich erheben::V,бизан,rabûn
921,sich setzen::V,щяикӏан,runiştin
922,sich setzen::V,щябикӏан,runiştin
923,hinfallen::V,багьан,kêtin
924,laufen::V,занан,meşîn
925,schreiten::V,ша ласлан,meşkirin
926,spazierengehen::V,сайр буллан,gerandin
927,eilen::V,анавар буккан,lezandin
928,sich beeilen::V,анавар буккан,zûkirin
929,sausen::V,никъа щилан,fîzîn
930,sausen::V,никъа щун,fîzîn
931,rennen::V,лечлан,baz dan
932,springen::V,тӏанкӏ дан,hilpekîn
933,klettern::V,лахълан,hilperikîn
934,schaukeln::V,гьайжак бигьлан,lorandin
935,kriechen::V,ххярк тӏун,xuşandin
936,schwimmen::V,гьузун,avjenîn
937,tauchen::V,лултту уккан,qutxuyardin
938,tauchen::V,лултту уккан,noqîn
939,rudern::V,бяхлан,qaîq ajotin
940,rudern::V,батӏлан,qaîq ajotin
941,rudern::V,ххялаххи дуклан,qaîq ajotin
942,fahren::V,гьан,ajotin
943,fliegen::V,лехлан,firîn
944,gehen::V,нан,çûn
945,weggehen::V,ялагьан,çûn
946,abfahren::V,гьан,çûyin
947,anhalten::V,бацӏан,rawestîn
948,hineingehen::V,буххан,ketin hundir
949,eintreten::V,буххан,têketin
950,kommen::V,учӏан,hatin
951,ankommen::V,биян,gihan
952,ankommen::V,биян,gihîştin
953,ankommen::V,бучӏан,gihan
954,ankommen::V,бучӏан,gihîştin
955,zurückkommen::V,зана хъун,vegerandin
956,zurückkommen::V,зана бикӏан,vegerandin
957,bleiben::V,личӏан,sekinîn
958,warten::V,ялугьлан,payîn
959,erwarten::V,ялугьлан,payîn
960,suchen::V,луглан,lêgerîn
961,finden::V,лякъин,peyda kirin
962,versuchen::V,ххал буллан,çeribandin
963,vorbereiten::V,хӏадур бан,amade kirin
964,lieben::V,эшкьи хьуиу бикӏан,hez kirin
965,mögen::V,ххиран бикӏан,dil kirin
966,lachen::V,хъян,kenîn
967,weinen::V,аьтӏун,girîn
968,schimpfen::V,дяъван,pevçûn
969,schimpfen::V,ссугайи агьан,pevçûn
970,sich ärgern::V,ссибизлан,enirîn
971,sich fürchten::V,ингъауслан,tirsîn
972,fürchten::V,хӏучӏ тӏун,tirsin
973,fliehen::V,ака бан,bazdan
974,flüchten::V,лихъан,revîn
975,sehen::V,чӏалан,dîtin
976,anschauen::V,урган,sêr kirin
977,ansehen::V,буруглан,hesibandin
978,hören::V,баллан,guhdar jirin
979,zuhören::V,вичӏи дихьлан,guhdarî kirin
980,probieren::V,тӏин ххал буллан,tehm kirin
981,riechen::V,ссунтӏа тӏун,bihn kirin
982,fühlen::V,дакӏнил буслан,hîs kirin
983,scheinen::V,ххан,xoyer kir
984,scheinen::V,бизан,xoyer kir
985,scheinen::V,ххан бикӏлай бикӏан,xoyer kir
986,vernehmen::V,баян,bihîstin
987,frieren::V,лигьулул хъанан,qerişîn
988,tun::V,бан,kirin
989,können::V,хьун,karin
990,anfangen::V,дайдишин,dest pêkirin
991,beenden::V,къуртал бан,xelas kirin
992,aufhören::V,кьабагьан,xelas kirin
993,gelingen::V,бюхъан,çe bûn
994,öffnen::V,тӏитӏин,vekirin
995,schließen::V,лакьин,girtin
996,stellen::V,дацӏан дан,danîn
997,stellen::V,бишин,danîn
998,setzen::V,щяитан,rûniştin
999,legen::V,бишин,danîn
1000,legen::V,бишин,razandin
1001,berühren::V,ка щун,lêketin
1002,verbinden::V,бахӏин,anîn pê
1003,verbinden::V,дахӏин,anîn pê
1004,bedecken::V,ялтту бущин,sergirtin
1005,bedecken::V,ялтту бакьин,sergirtin
1006,aufhängen::V,лахъан,aliqandin
1007,anzünden::V,лахъан,pêxistin
1008,aufheben::V,гьаз бан,hildan
1009,zurücklassen::V,кьаитан,hiştin
1010,zurücklassen::V,кьаитан,vehiştin
1011,zurücklassen::V,битан,hiştin
1012,zurücklassen::V,битан,vehiştin
1013,verlieren::V,дакъа дан,wendakirin
1014,fallen lassen::V,рутан,xistin bixe
1015,fallen lassen::V,рутан,xistin
1016,machen::V,дан,kirin
1017,machen::V,дан,çêkirin
1018,herstellen::V,яраг ишла бувиу бан,çê kirin
1019,herstellen::V,яраг ишла бувиу бан,peyda kirin
1020,bauen::V,дан,lêkirin
1021,reparieren::V,дакьин дан,veherînerîn
1022,verbessern::V,ххуй дан,sererastkirin
1023,ändern::V,баххана бан,degiş kirin
1024,graben::V,дуклан,kolandin
1025,beugen::V,лахӏан бан,tewîn
1026,beugen::V,лахӏан бан,xwar kirin
1027,beugen::V,кьус бикӏан,tewîn
1028,beugen::V,кьус бикӏан,xwar kirin
1029,biegen::V,баччин,tewandin
1030,biegen::V,баччин,xwarkirin
1031,biegen::V,лахӏан бан,tewandin
1032,biegen::V,лахӏан бан,xwarkirin
1033,drehen::V,гьанан,fitilandin
1034,wenden::V,кӏура баен бан,zivîrin
1035,umdrehen::V,кӏура баен бан,vegerandin
1036,heben::V,гьаз бан,hildan
1037,hochheben::V,гьаз бан,hildan
1038,ergreifen::V,хъап дан,dest avêtin
1039,ergreifen::V,хъап увиу угьан,dest avêtin
1040,halten::V,бугьлан,hîştin
1041,halten::V,бугьлан,sekinîn
1042,drücken::V,кьюч бигьлан,pêl kirin
1043,schieben::V,щун,damdan
1044,lecken::V,ланцӏа тӏун,alastin
1045,beißen::V,хъапа тӏун,gez kirin
1046,beißen::V,кьацӏа тӏун,gez kirin
1047,abreißen::V,буцан,hilşandin
1048,abschneiden::V,бухъан,jêkirin
1049,abschneiden::V,кьукьин,jêkirin
1050,binden::V,бахӏин,girêdan
1051,binden::V,дахӏин,girêdan
1052,brechen::V,гъагъан,şikandin
1053,klopfen::V,кьутӏа тӏун,kutandin
1054,hauen::V,рищун,li dan
1055,kleben::V,лачӏун буллан,zeliqîn
1056,kleben::V,лачӏун буллан,şirêz kirin
1057,reiben::V,ссуку буллан,firikandin
1058,streichen::V,дугъан,bax dan
1059,streichen::V,аьгъу дан,bax dan
1060,schneiden::V,духълан,jêkirin
1061,schneiden::V,кьукьлан,jêkirin
1062,schütteln::V,хъюлчу буллан,daweşîn
1063,schwenken::V,палцӏ дуллан,têwdan
1064,schütten::V,рутӏин,rijandin
1065,füllen::V,буцӏин бан,dagirtin
1066,einwickeln::V,кай-кай бан,pêçandin
1067,tragen::V,ларсун занан,kişandin
1068,tragen::V,ларсун занан,rajtin
1069,tragen::V,ларсун ачин,kişandin
1070,tragen::V,ларсун ачин,rajtin
1071,schleppen::V,ххилан,kişandin
1072,aufbewahren::V,ядан,hilandin
1073,aufbewahren::V,ядуллан,hilandin
1074,werfen::V,личин,avêtin
1075,fangen::V,бугьан,sem kirin
1076,fangen::V,бугьан,girtin
1077,fangen::V,бугьлан,sem kirin
1078,fangen::V,бугьлан,girtin
1079,verstecken::V,ладитан,hîlanin
1080,verstecken::V,кьюлтӏ дан,hîlanin
1081,verstecken::V,дахьлаган дан,hîlanin
1082,teilen::V,бачӏин,parvekirin
1083,teilen::V,бутӏа бан,parvekirin
1084,schicken::V,тӏайла буккан,şandin
1085,bringen::V,диян дан,anîn
1086,bringen::V,диян дан,birin
1087,hinzufügen::V,ххи бан,dan ser
1088,hinzufügen::V,ххи бан,li tiştekî zêde kirin
1089,bekommen::V,ласун,standin
1090,erhalten::V,ласун,standin
1091,nehmen::V,ласун,girtin
1092,wählen::V,бувчӏин,ray dan
1093,auswählen::V,бувчӏин,bijartin
1094,auswählen::V,язи бугьан,bijartin
1095,bewahren::V,ядан,rê li ber girtin
1096,bewahren::V,ядан,lê xwedî derketin
1097,behindern::V,дайщишруду дуллан,bara wi
1098,verderben::V,зия дан,heram bûn
1099,beschädigen::V,зарал буллан,xerab kirin
1100,zerbrechen::V,гьагъан,şikênandin
1101,zerbrechen::V,гьагъан,perçe kirin
1102,zerbrechen::V,гьагъан бан,şikênandin
1103,zerbrechen::V,гьагъан бан,perçe kirin
1104,zerreißen::V,ххяхха дуккан,qelişandin
1105,zerstören::V,лекьан дан,hilşandin
1106,verbrennen::V,ччуччин,şewitandin
1107,geben::V,дулун,dan
1108,geben::V,дулун,dayin
1109,reichen::V,дулун,besbûn
1110,reichen::V,дулун,têrkirin
1111,schenken::V,пишкаш дан,diyarî kirin
1112,schenken::V,багъишла дан,diyarî kirin
1113,schenken::V,ихӏсандалун дуллун,diyarî kirin
1114,versprechen::V,банна чин,soz dan
1115,loben::V,цӏа дан,pesinandin
1116,küssen::V,ппай тӏун,maçkirin
1117,wiegen::V,гьуркку тӏун,lorandin
1118,wiegen::V,гьуркку тӏун,wezinandin
1119,wiegen::V,гьуркку буллан,lorandin
1120,wiegen::V,гьуркку буллан,wezinandin
1121,wiegen::V,гьуркку бан,lorandin
1122,wiegen::V,гьуркку бан,wezinandin
1123,wecken::V,чантӏ учин ан,bixwe hesandin
1124,zeigen::V,ккаккан бан,şanîdan
1125,führen::V,буцин,raber kirin
1126,lehren::V,лахьхьин бан,hîn kirin
1127,lehren::V,лахьхьин буллан,hîn kirin
1128,unterrichten::V,дарс дишаван,ders dan
1129,aufziehen::V,хъуна ан,mesinkirin
1130,aufziehen::V,тарбия ан,mesinkirin
1131,leiten::V,каялувшиву дан,rêberî kirin
1132,einladen::V,хъамалу оьвчин,dawet kirin
1133,vereinigen::V,ца бан,bi yek kirin
1134,besuchen::V,ялун уххан,mêvan bûn
1135,treffen::V,хьуна бакьин,rast hatin
1136,sich versammeln::V,батӏин,li hev çivîn
1137,spielen::V,тӏуркӏу тӏун,listin
1138,singen::V,балай тӏун,stran
1139,tanzen::V,къавтӏун,reqisîn
1140,sich trennen::V,ппив хьун,hew berdan
1141,verlassen::V,увккун гьан,tanê hişt
1142,verlassen::V,увккун гьан,bêkes
1143,retten::V,ххассал бан,rihakirin
1144,bewachen::V,къарал бан,raçavkirin
1145,schützen::V,ябан,hemet kirin
1146,verteidigen::V,буруччин,paraztin
1147,sich schlagen::V,биян,li hev bezîn
1148,schießen::V,битлан,agir kirin
1149,siegen::V,ххув хьун,biser ketin
1150,siegen::V,ххувшаву ласун,biser ketin
1151,ärgern::V,ссибизан уллан,xeyirandin
1152,schlagen::V,рищун,lêdan
1153,schlagen::V,рищун,lêxistin
1154,stechen::V,кьутӏин,têrekirin
1155,stoßen::V,щун,lêketin
1156,stehlen::V,дацин,dizîn
1157,stehlen::V,дацин,dizî birin
1158,stören::V,кьючин,aciz kirin
1159,belästigen::V,бизар уллан,li tela yeki ketin
1160,verbergen::V,лабитан,veşartin
1161,verbergen::V,лабитан,kemîndanîn
1162,verbergen::V,кӏучӏ бан,veşartin
1163,verbergen::V,кӏучӏ бан,kemîndanîn
1164,täuschen::V,хъяврин ан,xapandin
1165,täuschen::V,хъяврин ан,lê zexeli kirin
1166,betrügen::V,аьикьин ан,xapandin
1167,töten::V,ивчӏан,kûştin
1168,wohnen::V,оьрму бутлан,rûniştin
1169,arbeiten::V,зун,kar kirin
1170,arbeiten::V,зун,şêxulin
1171,sammeln::V,ттихӏин,komkirin
1172,sammeln::V,вив дишин,komkirin
1173,pflücken::V,риттун,çinîn
1174,jagen::V,авли занан,nêçîr kirin
1175,fischen::V,чавахъру бугьлан,masî girtin
1176,fassen::V,бугьан,pê girtin
1177,fassen::V,бугьан,sêm kirin
1178,hüten::V,урттуйн бакьлан,hei jê man
1179,treiben::V,дачин дуллан,bêherandin
1180,treiben::V,лихъан буллан,bêherandin
1181,anbinden::V,бахӏин,tewilandin
1182,füttern::V,канаки буллан,xwarine dan lê
1183,melken::V,ттизин,dotin
1184,hacken::V,мюрш буллан,kolandin
1185,hacken::V,мюрш бан,kolandin
1186,gießen::V,щин дишин,av dan
1187,reifen::V,диян,kemilîn
1188,zubereiten::V,хӏадур дан,çe kirin
1189,zubereiten::V,хӏадур бан,çe kirin
1190,kochen::V,шашан,xwarin çe kirin
1191,kochen::V,шашан,kelandin
1192,kochen::V,шашан дуллан,xwarin çe kirin
1193,kochen::V,шашан дуллан,kelandin
1194,backen::V,бишлан,pijandin
1195,backen::V,шахьлан,pijandin
1196,braten::V,цӏарайх дуллан,qelandin
1197,braten::V,цӏарайх дуллан,sor kirin
1198,umrühren::V,хӏала бан,têvdan
1199,stricken::V,щащлан,hûnan
1200,stricken::V,щащан,hûnan
1201,nähen::V,дуруххан,kêl kirin
1202,färben::V,ранг щун,boyax kirin
1203,reinigen::V,марцӏ бан,paqijkirin
1204,waschen::V,шюшин,şuştin
1205,abwischen::V,лишин,pakîj kirin
1206,spülen::V,вилаган,şuştin
1207,fegen::V,башин,maliştin
1208,kehren::V,бахьлан,maliştin
1209,baden::V,щинавун учӏлан,serîşûştin
1210,sich waschen::V,диссун,serîşûştin
1211,sich waschen::V,лажин диссун,serîşûştin
1212,sich waschen::V,лажин дислан,serîşûştin
1213,sich waschen::V,биссун,serîşûştin
1214,sich waschen::V,чурх бислан,serîşûştin
1215,ausziehen::V,ликкан,jê kirin
1216,anziehen::V,лаххан,pê kirin
1217,sich anziehen::V,янна лаххан,xwe kirin
1218,kämmen::V,ттарал дуккан,şeh kirin
1219,schmücken::V,чӏюлу бан,xemilandin
1220,sagen::V,учин,gotin
1221,sagen::V,учин,peyivîn
1222,sprechen::V,гъалгъа тӏун,peyivîn
1223,reden::V,гъалгъа тӏун,axaftin
1224,sich unterhalten::V,гъалгъа тӏун,hev biştaxilin
1225,fragen::V,цӏуххин,pirsîn
1226,fragen::V,цӏуххин,pirs kirin
1227,bitten::V,тавакъю буллан,tika kirin
1228,erzählen::V,хавар бусан,behs kirin
1229,mitteilen::V,баян бан,vegotin
1230,mitteilen::V,хавар бан,vegotin
1231,nennen::V,цӏа дизан,bi nav kirin
1232,rufen::V,оьвтӏун,bakirin
1233,prahlen::V,цӏа дуллан,pesnê xwe dan
1234,übersetzen::V,таржума бан,qulibandin
1235,übersetzen::V,таржума бан,derbas kirin
1236,denken::V,пикри буллан,fikirîn
1237,glauben::V,вих хьун,bawer bûn
1238,bemerken::V,хӏисав хъун,bala xwe dan
1239,bemerken::V,хӏисав хъун,çac lê ketin
1240,erkennen::V,увчӏин,pêhesîn
1241,begreifen::V,бувчӏин,fêmkirin
1242,lernen::V,лахьлан,halmandin
1243,lernen::V,лахьлан,fêrbun
1244,lernen::V,лахьхьин,halmandin
1245,lernen::V,лахьхьин,fêrbun
1246,wissen::V,кӏулну бикӏан,zanîn
1247,wissen::V,хавар бикӏан,zanîn
1248,sich erinnern an::V,дакӏнин бутан,bir bûn
1249,vergessen::V,хъама битан,ji bir kirin
1250,messen::V,дуцин дуллан,pê kanîn
1251,messen::V,дуцин дан,pê kanîn
1252,zählen::V,дуккин,hejmardin
1253,rechnen::V,хӏисав дан,hesibandin
1254,lesen::V,ккалан,xwendin
1255,malen::V,сурат дуллан,rengandin
1256,malen::V,сурат дуллан,boyax kirin
1257,zeichnen::V,сурат дуллан,işaret kirin
1258,schreiben::V,чичин,nivîsandin
1259,schreiben::V,чичлан,nivîsandin
1260,besitzen::V,дуну икӏан,hebûn
1261,besitzen::V,дуну дикӏан,hebûn
1262,besitzen::V,заллуну икӏан,hebûn
1263,kaufen::V,машан ласун,kirîn
1264,verkaufen::V,баххан,firotin
1265,bezahlen::V,арцу дулун,pere dan
1266,bezahlen::V,багьа булун,pere dan
1267,zahlen::V,арцу дулун,pere dan
1268,zahlen::V,арцу дулун,dayin
1269,zahlen::V,багьа булун,pere dan
1270,zahlen::V,багьа булун,dayin
1271,beherrschen::V,дуну икӏан,zebt kirin
1272,beherrschen::V,дуну икӏан,hukim kirin
1273,beherrschen::V,заллуну икӏан,zebt kirin
1274,beherrschen::V,заллуну икӏан,hukim kirin
1275,ertragen::V,бухӏан,bihêzkirin
1276,Leber::N,,kezeb
1277,Moor::N,,mafêl
1278,Anhöhe::N,,sere gir
1279,Bucht::N,,derav
1280,Barsch::N,,okûn
1281,Hecht::N,,mesîyê lûf
1282,Laus::N,,spi
1283,Ruf::N,,hawar
1284,Platz::N,,çih
1285,Kante::N,,kevî
1286,Größe::N,,mezinî
1287,Menge::N,,qas
1288,Figur::N,,figûr
1289,Tasche::N,,bêrîk
1290,Öl::N,,rûn
1291,Schuh::N,,şêkal
1292,Leine::N,,şirît
1293,König::N,,şah
1294,König::N,,qral
1295,fein::A,,tenik
1296,auf einmal::ADV,,jar kê
1297,bald::ADV,,nêzîk
1298,einst::ADV,,jar ke
1299,schon::ADV,,hew
1300,sie::PRN,,we
1301,siebzig::NUM,,heftê
1302,klirren::V,,zingzing hat
1303,heulen::V,,ûrîn
1304,rühren::V,,hêjan
1305,zu sehen sein::V,,diyar bûn
1306,wollen::V,,xwestîn
1307,geraten::V,,qewîmîn
1308,kratzen::V,,xurandin
1309,stecken::V,,têxistin
1310,schleifen::V,,çarkirin
1311,rütteln::V,,hejandin
1312,ziehen::V,,kişandin
1313,packen::V,,pê girtin
1314,wünschen::V,,dil kirin
1315,zudecken::V,,nixumandin
1316,antreiben::V,,bezandin
1317,lassen::V,,berdan
1318,lassen::V,,hiştin
1319,treten::V,,têlekirin
1320,verstehen::V,,fêmkirin
