,Concept_ID,it,lt
1534,backen::V,cuòcere,kepti
1535,backen::V,cuòcere al forno,kepti
1536,braten::V,frìggere,kepti
1537,braten::V,frìggere,kepinti
1538,braten::V,arrostire,kepti
1539,braten::V,arrostire,kepinti
1540,umrühren::V,mescolare,maišyti
1541,umrühren::V,mescolare,pamaišyti
1542,stricken::V,llavorare a maglia,megzti
1543,nähen::V,cucire,siūti
1544,färben::V,tìngere,dažyti
1545,färben::V,tìngere,nudažyti
1546,reinigen::V,pulire,valyti
1547,reinigen::V,pulire,švarinti
1548,reinigen::V,nettare,valyti
1549,reinigen::V,nettare,švarinti
1550,waschen::V,lavare,plauti
1551,waschen::V,lavare,mazgoti
1552,waschen::V,lavare,skalbti
1553,abwischen::V,asciugare,nušluostyti
1554,spülen::V,lavare,plauti
1555,spülen::V,lavare,skalauti
1556,spülen::V,sciacquare,plauti
1557,spülen::V,sciacquare,skalauti
1558,fegen::V,spazzare,šluoti
1559,kehren::V,spazzare,šluoti
1560,baden::V,bagnarsi,maudytis
1561,baden::V,fare il bagno,maudytis
1562,sich waschen::V,lavarsi,praustis
1563,ausziehen::V,tògliersi,numauti
1564,ausziehen::V,tògliersi,nuvilkti
1565,anziehen::V,mettersi,mauti
1566,anziehen::V,mettersi,apsivilkti
1567,anziehen::V,indossare,mauti
1568,anziehen::V,indossare,apsivilkti
1569,sich anziehen::V,vestirsi,rengtis
1570,sich anziehen::V,vestirsi,apsirengti
1571,kämmen::V,pettinare,šukuoti
1572,schmücken::V,ornare,puošti
1573,schmücken::V,ornare,dabinti
1574,schmücken::V,ornare,gražinti
1575,schmücken::V,decorare,puošti
1576,schmücken::V,decorare,dabinti
1577,schmücken::V,decorare,gražinti
1578,sagen::V,dire,tarti
1579,sprechen::V,parlare,kalbėti
1580,reden::V,parlare,šnekėti
1581,sich unterhalten::V,conversare,kalbėtis
1582,sich unterhalten::V,conversare,šnekučiuotis
1583,fragen::V,chièdere,klausti
1584,fragen::V,domandare,klausti
1585,bitten::V,pregare,prašyti
1586,erzählen::V,narrare,pasakoti
1587,erzählen::V,raccontare,pasakoti
1588,mitteilen::V,comunicare,skelbti
1589,mitteilen::V,comunicare,pranešti
1590,nennen::V,nominare,vadinti
1591,nennen::V,nominare,vardyti
1592,rufen::V,chiamare,šaukti
1593,rufen::V,chiamare,kviesti
1594,prahlen::V,vantarsi,girtis
1595,übersetzen::V,tradurre,versti
1596,übersetzen::V,tradurre,išversti
1597,denken::V,pensare,galvoti
1598,glauben::V,credere,manyti
1599,glauben::V,credere,tikėti
1600,bemerken::V,notare,pamatyti
1601,bemerken::V,notare,pastebėti
1602,bemerken::V,osservare,pamatyti
1603,bemerken::V,osservare,pastebėti
1604,erkennen::V,riconoscere,pažinti
1605,erkennen::V,riconoscere,atpažinti
1606,begreifen::V,capire,suvokti
1607,begreifen::V,comprèndere,suvokti
1608,verstehen::V,intèndere,suprasti
1609,verstehen::V,comprèndere,suprasti
1610,lernen::V,imparare,mokytis
1611,lernen::V,apprèndere,mokytis
1612,wissen::V,sapere,žinoti
1613,sich erinnern an::V,ricordare,prisiminti
1614,sich erinnern an::V,ricordarsi di,prisiminti
1615,vergessen::V,dimenticare,užmiršti
1616,messen::V,misurare,matuoti
1617,zählen::V,contare,skaičiuoti
1618,rechnen::V,contare,skaičiuoti
1619,rechnen::V,calcolare,skaičiuoti
1620,lesen::V,lèggere,skaityti
1621,malen::V,dipìngere,tapyti
1622,zeichnen::V,disegnare,piešti
1623,zeichnen::V,disegnare,žymėti
1624,zeichnen::V,disegnare,braižyti
1625,schreiben::V,scrìvere,rašyti
1626,besitzen::V,possedere,turėti
1627,kaufen::V,comprare,pirkti
1628,kaufen::V,acquistare,pirkti
1629,verkaufen::V,vendere,parduoti
1630,bezahlen::V,pagare,apmokėti
1631,zahlen::V,pagare,mokėti
1632,beherrschen::V,dominare,valdyti
1633,ertragen::V,sopportare,kę̃sti
1634,ertragen::V,sopportare,pakelti
1635,ertragen::V,sopportare,iškę̃sti
