,Concept_ID,fa,ro
818,teuer::A,گران,scump
819,wertvoll::A,قیمتی,prețios
820,wertvoll::A,گرانبها,prețios
821,blind::A,کور,orb
822,blind::A,نابینا,orb
823,taub::A,کر,surd
824,taub::A,ناشنوا,surd
825,kräftig::A,قوی,tare
826,kräftig::A,قوی,forte
827,kräftig::A,قوی,robust
828,stark::A,قوی,viguros
829,stark::A,قوی,puternic
830,stark::A,نیرومند,viguros
831,stark::A,نیرومند,puternic
832,schwach::A,ضعیف,slab
833,schwach::A,ضعیف,debil
834,fett::A,چرب,gras
835,schlank::A,باریک‌اندام,zvelt
836,hübsch::A,قشنگ,drăguț
837,hübsch::A,خوشگل,drăguț
838,böse::A,بد,rău
839,böse::A,بد,răutăcios
840,dumm::A,احمق,nerod
841,dumm::A,احمق,tâmpit
842,faul::A,لش,leneș
843,faul::A,تنبل,leneș
844,fleißig::A,زرنگ,harnic
845,fleißig::A,زرنگ,sârguincios
846,geizig::A,خسیس,calic
847,geizig::A,خسیس,zgârcit
848,klug::A,عاقل,isteț
849,klug::A,عاقل,deștept
850,klug::A,باهوش,isteț
851,klug::A,باهوش,deștept
852,geschickt::A,ماهر,dibaci
853,lieb::A,عزیز,drag
854,lieb::A,عزیز,iubit
855,lustig::A,شاد,vesel
856,lustig::A,خوشحال,vesel
857,sanft::A,لطیف,blând
858,sanft::A,لطیف,blajin
859,hungrig::A,گرسنه,flămând
860,krank::A,مریض,bolnav
861,krank::A,بیمار,bolnav
862,nackt::A,لخت,gol
863,nackt::A,برهنه,gol
864,traurig::A,غمگین,trist
865,traurig::A,غمگین,mâhnit
866,lebendig::A,زنده,viu
867,gut::A,خوب,bun
868,schlecht::A,بد,rău
869,schlecht::A,بد,prost
870,richtig::A,درست,drept
871,richtig::A,درست,corect
872,schlimm::A,وخيم,rău
873,wahr::A,درست,adevărat
874,wahr::A,حقیقی,adevărat
875,alt::A,کهنه,uzat
876,alt::A,کهنه,vechi
877,neu::A,نو,nou
878,ehemalig::A,قبلی,fost
879,ehemalig::A,قبلی,anterior
880,alt[Lebewesen]::A,پیر,bătrîn
881,jung::A,جوان,tânăr
882,arm::A,فقیر,sărac
883,arm::A,فقیر,sărman
884,reich::A,پولدار,avut
885,reich::A,پولدار,bogat
886,reich::A,ثروتمند,avut
887,reich::A,ثروتمند,bogat
888,bekannt::A,آشنا,cunoscut
889,bekannt::A,معلوم,cunoscut
890,berühmt::A,مشهور,renumit
891,fremd::A,خارجی,străin
892,fremd::A,بیگانه,străin
893,verschieden::A,مختلف,diferit
894,verschieden::A,مختلف,deosebit
895,verschieden::A,متفاوت,diferit
896,verschieden::A,متفاوت,deosebit
897,nah::A,نزدیک,apropiat
898,fern::A,دور,departe
899,linker::A,چپ,stâng
900,rechter::A,راست,drept
901,anderer::A,دیگر,alt
902,erster::A,اول,prim
903,zweiter::A,دوم,al doilea
904,dritter::A,سوم,treilea
905,letzter::A,آخر,final
906,allein::ADV,تنها,singur
907,auf einmal::ADV,همزمان,dintrodată
908,zusammen::ADV,باهم,împreună
909,lange::ADV,مدت‌ها,îndelung
910,lange::ADV,مدت‌ها,mult timp
911,lange::ADV,مدت زیادی,îndelung
912,lange::ADV,مدت زیادی,mult timp
913,plötzlich::ADV,ناگهان,deodată
914,plötzlich::ADV,ناگهان,pe neașteptate
915,sofort::ADV,فوراً,imediat
916,sofort::ADV,فوراً,numaidecît
917,später::ADV,بعدها,mai apoi
918,später::ADV,بعدها,mai târziu
919,jetzt::ADV,حالا,acum
920,jetzt::ADV,اکنون,acum
921,heute::ADV,امروز,azi
922,heute::ADV,امروز,astăzi
923,morgen::ADV,فردا,mâine
924,bald::ADV,زود,curând
925,bald::ADV,بزودی,curând
926,dann::ADV,سپس,apoi
927,dann::ADV,آنوقت,apoi
928,gestern::ADV,دیروز,ieri
929,einst::ADV,وقتی,odată
930,einst::ADV,وقتی,odinioară
931,einst::ADV,زمانی,odată
932,einst::ADV,زمانی,odinioară
933,damals::ADV,آنوقت,atunci
934,damals::ADV,آنوقت,pe atunci
935,damals::ADV,آنزمان,atunci
936,damals::ADV,آنزمان,pe atunci
937,danach::ADV,بعد,după aceasta
938,vorher::ADV,قبلاً,mai întâi
939,vorher::ADV,قبلاً,în prealabil
940,zuerst::ADV,اول,întâi
941,zuerst::ADV,اول,în primul rând
942,zuerst::ADV,ابتداء,întâi
943,zuerst::ADV,ابتداء,în primul rând
944,einmal::ADV,یکدفعه,odată
945,manchmal::ADV,گاهی,uneori
946,manchmal::ADV,گاهی,câteodată
947,manchmal::ADV,بعضی اوقات,uneori
948,manchmal::ADV,بعضی اوقات,câteodată
949,oft::ADV,اغلب,des
950,oft::ADV,اغلب,deseori
951,immer::ADV,همیشه,mereu
952,immer::ADV,همیشه,întotdeauna
953,niemals::ADV,هرگز,niciodată
954,hier::ADV,اینجا,aci
955,hier::ADV,اینجا,aici
956,hierhin::ADV,به اینجا,încoace
957,von hier::ADV,از اینجا,de aici
958,dort::ADV,آنجا,acolo
959,dorthin::ADV,به آنجا,dincolo
960,geradeaus::ADV,راست,drept înainte
961,vorwärts::ADV,جلو,înainte
962,vorwärts::ADV,به پیش,înainte
963,rückwärts::ADV,عقب,îndărăt
964,zurück::ADV,پس,înapoi
965,zurück::ADV,عقب,înapoi
966,zurück::ADV,بالعکس,înapoi
967,unten::ADV,زیر,jos
968,unten::ADV,زیر,dedesubt
969,unten::ADV,پایین,jos
970,unten::ADV,پایین,dedesubt
971,hinab::ADV,به پایین,în jos
972,hinab::ADV,به پایین,de vale
973,oben::ADV,بالا,sus
974,oben::ADV,بالا,deasupra
975,hinauf::ADV,به بالا,în sus
976,überall::ADV,همه‌جا,peste tot
977,überall::ADV,همه‌جا,pretutindeni
978,nicht::ADV,نه,nu
979,ein wenig::ADV,کمی,puțin
980,kaum::ADV,به سختی,cu greu
981,kaum::ADV,به سختی,cu anevoie
982,sehr::ADV,خیلی,mult
983,sehr::ADV,خیلی,foarte
984,sehr::ADV,بسیار,mult
985,sehr::ADV,بسیار,foarte
986,so::ADV,چنین,așa
987,so::ADV,چنین,atât
988,so::ADV,اینطور,așa
989,so::ADV,اینطور,atât
990,noch::ADV,هنوز,încă
991,nur::ADV,فقط,doar
992,nur::ADV,تنها,doar
993,schon::ADV,قبلاً,și
994,schon::ADV,قبلاً,deja
995,schon::ADV,به این زودی,și
996,schon::ADV,به این زودی,deja
997,wieder::ADV,باز,iar
998,wieder::ADV,باز,iarăși
999,wieder::ADV,دوباره,iar
1000,wieder::ADV,دوباره,iarăși
1001,vergebens::ADV,بیهوده,în zadar
1002,vor::PRP,در جلوی,înainte de
1003,hinter::PRP,پشت,după
1004,hinter::PRP,پشت,în spatele
1005,unter::PRP,تحت,sub
1006,durch::PRP,از وسط,prin
1007,durch::PRP,از ميان,prin
1008,neben::PRP,کنار,lângă
1009,neben::PRP,کنار,alături de
1010,neben::PRP,پهلوی,lângă
1011,neben::PRP,پهلوی,alături de
1012,zwischen::PRP,بین,între
1013,zwischen::PRP,بین,dintre
1014,zwischen::PRP,میان,între
1015,zwischen::PRP,میان,dintre
1016,wegen::PRP,برای,pentru
1017,wegen::PRP,بخاطر,pentru
1018,dies::PRN,این,acesta
1019,das::PRN,آن,asta
1020,alles::PRN,تمام,tot
1021,alles::PRN,همه‌چیر,tot
1022,ich::PRN,من,eu
1023,du::PRN,تو,tu
1024,er::PRN,او,el
1025,er::PRN,او,dânsul
1026,wir::PRN,ما,noi
1027,ihr::PRN,شما,voi
1028,sie::PRN,آنها,ei
1029,sie::PRN,آنها,dânșii
1030,was::FPRN,چه,ce
1031,wer::FPRN,کی,cine
1032,wo::FADV,کجا,unde
1033,wohin::FADV,بکجا,încotro
1034,wie::FADV,چطور,cum
1035,wie::FADV,چگونه,cum
1036,warum::FADV,چرا,de ce
1037,warum::FADV,چرا,pentru ce
1038,warum::FADV,برای چه,de ce
1039,warum::FADV,برای چه,pentru ce
1040,wieviel::FNUM,چند,cât
1041,wieviel::FNUM,چقدر,cât
1042,eins::NUM,یک,unu
1043,zwei::NUM,دو,doi
1044,drei::NUM,سه,trei
1045,vier::NUM,چهار,patru
1046,fünf::NUM,پنج,cinci
1047,sechs::NUM,شش,șase
1048,sieben::NUM,هفت,șapte
1049,acht::NUM,هشت,opt
1050,neun::NUM,نه,nouă
1051,zehn::NUM,ده,zece
1052,elf::NUM,یازده,unsprezece
1053,zwölf::NUM,دوازده,douăsprezece
1054,zwanzig::NUM,بیست,douăzeci
1055,dreißig::NUM,سی,treizeci
1056,vierzig::NUM,چهل,patruzeci
1057,fünfzig::NUM,پنجاه,cincizeci
1058,sechzig::NUM,شصت,șaizeci
1059,siebzig::NUM,هفتاد,șaptezeci
1060,achtzig::NUM,هشتاد,optzeci
1061,neunzig::NUM,نود,nouăzeci
1062,hundert::NUM,صد,sută
1063,tausend::NUM,هزار,mie
1064,und::CNJ,و,și
1065,oder::CNJ,یا,ori
1066,stehen::V,ایستادن,sta
1067,sitzen::V,نشستن,ședea
1068,liegen::V,خوابیدن,zăcea
1069,liegen::V,خوابیدن,fi culcat
1070,liegen::V,دراز کشیدن,zăcea
1071,liegen::V,دراز کشیدن,fi culcat
1072,hängen::V,آویزان بودن,atârna
1073,werden::V,شدن,deveni
1074,werden::V,شدن,se face
1075,passieren::V,گذشتن,se întâmpla
1076,passieren::V,اتفاق افتادن,se întâmpla
1077,beginnen::V,شروع شدن,începe
1078,enden::V,تمام شدن,se sfârși
1079,enden::V,تمام شدن,se termina
1080,wechseln::V,عوض شدن,se schimba
1081,aufgehen[Sonne]::V,برآمدن,răsări
1082,aufgehen[Sonne]::V,طلوع کردن,răsări
1083,untergehen[Sonne]::V,غروب کردن,apune
1084,scheinen[Sonne]::V,تابیدن,străluci
1085,donnern::V,رعد زدن,tuna
1086,wehen::V,دمیدن,bate
1087,strömen::V,روان شدن,curge în șiroaie
1088,fließen::V,روان شدن,curge
1089,sich drehen::V,چرخیدن,se învârti
1090,schwanken::V,خم و راست شدن,se clătina
1091,schwingen::V,تاب خوردن,vibra
1092,schwingen::V,تاب خوردن,flutura
1093,schwingen::V,نوسان کردن,vibra
1094,schwingen::V,نوسان کردن,flutura
1095,fallen::V,افتادن,cădea
1096,fallen::V,سقوط کردن,cădea
1097,brennen::V,سوزاندن,arde
1098,rauchen::V,دود کردن,fuma
1099,regnen::V,باران آمدن,ploua
1100,gefrieren::V,یخ بستن,îngheța
1101,tauen::V,آب شدن,se dezgheța
1102,schmelzen::V,آب شدن,se topi
1103,trocknen::V,خشک شدن,se usca
1104,sieden::V,جوشیدن,fierbe
1105,sieden::V,جوشیدن,clocoti
1106,faulen::V,فاسد شدن,se împuți
1107,verfaulen::V,پوسیدن,putrezi
1108,reißen::V,پاره شدن,se rupe
1109,reißen::V,پاره شدن,se sfâșia
1110,versinken::V,غرق شدن,se scufunda
1111,vergehen::V,گذشتن,trece
1112,vergehen::V,گذشتن,se scurge
1113,erscheinen::V,ظاهر شدن,apărea
1114,verschwinden::V,گم شدن,dispărea
1115,verschwinden::V,از بین رفتن,dispărea
1116,sinken::V,پایین آمدن,cădea
1117,sinken::V,پایین آمدن,coborî
1118,abnehmen::V,کم شدن,scădea
1119,abnehmen::V,کم شدن,descrește
1120,zunehmen::V,زیاد شدن,spori
1121,zunehmen::V,زیاد شدن,crește
1122,zunehmen::V,زیاد شدن,augmenta
1123,steigen::V,بالا رفتن,urca
1124,wachsen::V,قد کشیدن,crește
1125,glänzen::V,برق زدن,luci
1126,glänzen::V,برق زدن,străluci
1127,funkeln::V,جرقه زدن,scânteia
1128,lärmen::V,شلوغ کردن,face larmă
1129,läuten::V,زنگ زدن,suna
1130,klingeln::V,زنگ زدن,suna
1131,klirren::V,جرنگ جرنگ صدا کردن,zăngăni
1132,brausen::V,طوفانی بودن,vui
1133,rauschen::V,خش‌خش کردن,vâjâi
1134,klingen::V,صدا دادن,suna
1135,bellen::V,عوعو کردن,lătra
1136,heulen::V,زوزه کشیدن,urla
1137,blasen::V,فوت کردن,sufla
1138,pfeifen::V,سوت زدن,fluiera
1139,schreien::V,فریاد زدن,țipa
1140,stöhnen::V,نالیدن,geme
1141,zittern::V,لرزیدن,tremura
1142,leben::V,زیستن,trăi
1143,leben::V,زندگی کردن,trăi
1144,geboren werden::V,متولد شدن,se naște
1145,atmen::V,تنفس کردن,respira
1146,trinken::V,نوشیدن,bea
1147,essen::V,خوردن,mânca
1148,schlucken::V,بلعیدن,înghiți
1149,schlucken::V,قورت دادن,înghiți
1150,müde werden::V,خسته شدن,se obosi
1151,einschlafen::V,خواب رفتن,adormi
1152,schlafen::V,خوابیدن,dormi
1153,aufwachen::V,از خواب بیدار شدن,se deștepta
1154,aufstehen::V,بیدار شدن,fi se scula
1155,sich erholen::V,استراحت کردن,se relaxa
1156,sich erholen::V,استراحت کردن,se destinde
1157,krank werden::V,مریض شدن,se îmbolnăvi
1158,krank sein::V,بیمار بودن,zăcea
1159,krank sein::V,بیمار بودن,fi bolnav
1160,schmerzen::V,درد کردن,durea
1161,husten::V,سرفه کردن,tuși
1162,genesen::V,بهبود یافتن,se însănătoși
1163,sterben::V,مردن,muri
1164,umkommen::V,کشته شدن,pieri
1165,sich bewegen::V,حرکت کردن,se mișca
1166,sich rühren::V,تکان خوردن,se mișca
1167,sich erheben::V,برخواستن,se ridica
1168,sich setzen::V,نشستن,lua loc
1169,sich setzen::V,نشستن,se așeza
1170,hinfallen::V,زمین خوردن,cădea jos
1171,laufen::V,پیاده رفتن,merge
1172,laufen::V,پیاده رفتن,merge pe jos
1173,schreiten::V,قدم زدن,păși
1174,spazierengehen::V,گردش رفتن,se plimba
1175,eilen::V,شتاب کردن,fi se grăbi
1176,sich beeilen::V,عجله کردن,se grăbi
1177,sausen::V,صفیر کشیدن,țâșni
1178,rennen::V,دویدن,fugi
1179,rennen::V,دویدن,alerga
1180,springen::V,پریدن,sări
1181,klettern::V,بالا رفتن,urca
1182,klettern::V,بالا رفتن,se cățăra
1183,schaukeln::V,تاب خوردن,legăna
1184,kriechen::V,خزیدن,se târî
1185,schwimmen::V,شنا کردن,înota
1186,tauchen::V,غواصی کردن,se scufunda
1187,rudern::V,پارو زدن,vâsli
1188,rudern::V,پارو زدن,lopăta
1189,fahren::V,سواره رفتن,merge
1190,fliegen::V,پریدن,zbura
1191,gehen::V,رفتن,merge
1192,weggehen::V,رفتن,se duce
1193,abfahren::V,حرکت کردن,pleca
1194,anhalten::V,ایست کردن,se opri
1195,hineingehen::V,داخل شدن,intra
1196,eintreten::V,وارد شدن,intra
1197,kommen::V,آمدن,veni
1198,ankommen::V,رسیدن,sosi
1199,ankommen::V,رسیدن,ajunge
1200,zurückkommen::V,برگشتن,se întoarce
1201,bleiben::V,ماندن,rămâne
1202,warten::V,منتظر بودن,aștepta
1203,erwarten::V,انتظار داشتن,aștepta
1204,suchen::V,جستجو کردن,căuta
1205,finden::V,یافتن,găsi
1206,finden::V,پیدا کردن,găsi
1207,versuchen::V,سعی کردن,încerca
1208,versuchen::V,کوشش کردن,încerca
1209,vorbereiten::V,آماده کردن,pregăti
1210,lieben::V,عاشق بودن,iubi
1211,mögen::V,میل داشتن,plăcea a
1212,mögen::V,دوست داشتن,plăcea a
1213,lachen::V,خندیدن,râde
1214,rühren::V,به رقت آوردن,mișca
1215,rühren::V,به رقت آوردن,înduioșa
1216,weinen::V,گریه کردن,plânge
1217,schimpfen::V,فحاشی کردن,înjura
1218,sich ärgern::V,ناراحت شدن,se supăra
1219,sich fürchten::V,واهمه کردن,se teme
1220,sich fürchten::V,واهمه کردن,fi teamă a
1221,fürchten::V,ترسیدن,se teme de
1222,fliehen::V,گریختن,fugi
1223,flüchten::V,فرار کردن,evada
1224,sehen::V,دیدن,vedea
1225,anschauen::V,نگاه کردن,privi
1226,ansehen::V,تماشا کردن,privi
1227,hören::V,شنیدن,auzi
1228,zuhören::V,گوش دادن,asculta
1229,probieren::V,چشیدن,gusta
1230,riechen::V,بوییدن,mirosi
1231,riechen::V,بو کردن,mirosi
1232,fühlen::V,احساس کردن,simți
1233,fühlen::V,احساس کردن,resimți
1234,scheinen::V,بنظر آمدن,părea
1235,zu sehen sein::V,دیده شدن,se vedea
1236,vernehmen::V,شنیدن,auzi
1237,frieren::V,سرد بودن,fi frig
1238,tun::V,کردن,face
1239,können::V,توانستن,ști
1240,können::V,توانستن,putea
1241,wollen::V,خواستن,dori
1242,anfangen::V,شروع کردن,începe
1243,beenden::V,تمام کردن,sfârși
1244,beenden::V,تمام کردن,termina
1245,beenden::V,پایان دادن,sfârși
1246,beenden::V,پایان دادن,termina
1247,aufhören::V,دست کشیدن,înceta
1248,gelingen::V,موفق شدن,reuși
1249,gelingen::V,موفق شدن,izbuti
1250,geraten::V,نتیجه دادن,reuși
1251,öffnen::V,گشودن,deschide
1252,öffnen::V,باز کردن,deschide
1253,schließen::V,بستن,închide
1254,schließen::V,قفل کردن,închide
1255,stellen::V,گذاردن,pune
1256,stellen::V,گذاردن,așeza
1257,setzen::V,نشاندن,pune
1258,setzen::V,نشاندن,așeza
1259,legen::V,گذاشتن,pune
1260,berühren::V,دست زدن,atinge
1261,berühren::V,لمس کردن,atinge
1262,verbinden::V,وصل کردن,lega
1263,bedecken::V,پوشاندن,acoperi
1264,aufhängen::V,آویختن,atârna
1265,aufhängen::V,آویختن,spânzura
1266,anzünden::V,سوزاندن,aprinde
1267,aufheben::V,برداشتن,ridica
1268,aufheben::V,برداشتن,lua de jos
1269,aufheben::V,بلند کردن,ridica
1270,aufheben::V,بلند کردن,lua de jos
1271,zurücklassen::V,گذاشتن,lăsa
1272,zurücklassen::V,گذاشتن,lăsa în urmă
1273,verlieren::V,گم کردن,pierde
1274,fallen lassen::V,انداختن,scăpa
1275,fallen lassen::V,انداختن,arunca
1276,machen::V,کردن,face
1277,machen::V,ساختن,face
1278,herstellen::V,ساختن,fabrica
1279,herstellen::V,ساختن,confecționa
1280,herstellen::V,تولید کردن,fabrica
1281,herstellen::V,تولید کردن,confecționa
1282,bauen::V,ساختن,clădi
1283,bauen::V,ساختن,construi
1284,bauen::V,بنا کردن,clădi
1285,bauen::V,بنا کردن,construi
1286,reparieren::V,درست کردن,repara
1287,reparieren::V,تعمیر کردن,repara
1288,verbessern::V,بهتر کردن,ameliora
1289,verbessern::V,بهتر کردن,îmbunătăți
1290,ändern::V,تغییر دادن,schimba
1291,ändern::V,تغییر دادن,modifica
1292,graben::V,کندن,săpa
1293,graben::V,گود کردن,săpa
1294,beugen::V,کج کردن,curba
1295,biegen::V,خم کردن,îndoi
1296,biegen::V,خم کردن,încovoia
1297,drehen::V,چرخاندن,învârti
1298,wenden::V,برگرداندن,întoarce
1299,umdrehen::V,برگرداندن,învârti
1300,umdrehen::V,برگرداندن,întoarce
1301,heben::V,برداشتن,ridica
1302,hochheben::V,برآوردن,ridica
1303,hochheben::V,بلند کردن,ridica
1304,ergreifen::V,گرفتن,lua
1305,ergreifen::V,گرفتن,apuca
1306,halten::V,نگاه داشتن,ține
1307,drücken::V,فشار دادن,apăsa
1308,drücken::V,فشار دادن,strânge
1309,drücken::V,فشار آوردن,apăsa
1310,drücken::V,فشار آوردن,strânge
1311,schieben::V,هل دادن,împinge
1312,kratzen::V,خاریدن,zgâria
1313,lecken::V,لیسیدن,linge
1314,beißen::V,گاز زدن,mușca
1315,abreißen::V,پاره کردن,rupe
1316,abreißen::V,پاره کردن,smulge
1317,abschneiden::V,بریدن,scurta
1318,abschneiden::V,قطع کردن,scurta
1319,binden::V,بستن,lega
1320,stecken::V,فرو کردن,pune
1321,brechen::V,شکستن,rupe
1322,brechen::V,شکستن,frânge
1323,klopfen::V,کوبیدن,ciocăni
1324,hauen::V,زدن,lovi
1325,kleben::V,چسباندن,lipi
1326,reiben::V,مالش دادن,freca
1327,reiben::V,مالش دادن,fricționa
1328,streichen::V,مالیدن,unge
1329,schleifen::V,تیز کردن,ascuți
1330,schneiden::V,چیدن,tăia
1331,schneiden::V,بریدن,tăia
1332,rütteln::V,لرزاندن,zgâlțâi
1333,rütteln::V,تکان دادن,zgâlțâi
1334,schütteln::V,تکان دادن,scutura
1335,schwenken::V,تاب دادن,agita
1336,schütten::V,ریختن,vărsa
1337,füllen::V,پر کردن,umple
1338,einwickeln::V,پیچیدن,înveli
1339,einwickeln::V,پیچیدن,înfășura
1340,tragen::V,بردن,căra
1341,tragen::V,حمل کردن,căra
1342,schleppen::V,کشیدن,târî
1343,ziehen::V,کشیدن,trage
1344,aufbewahren::V,نگهداری کردن,păstra
1345,aufbewahren::V,نگهداری کردن,conserva
1346,werfen::V,انداختن,arunca
1347,werfen::V,پرتاب کردن,arunca
1348,fangen::V,گرفتن,prinde
1349,packen::V,گرفتن,apuca
1350,verstecken::V,قایم کردن,ascunde
1351,verstecken::V,پنهان کردن,ascunde
1352,teilen::V,قسمت کردن,împărți
1353,teilen::V,تقسیم کردن,împărți
1354,schicken::V,فرستادن,trimite
1355,schicken::V,ارسال کردن,trimite
1356,bringen::V,آوردن,aduce
1357,hinzufügen::V,افزودن,adăuga
1358,hinzufügen::V,اضافه کردن,adăuga
1359,bekommen::V,گرفتن,obține
1360,bekommen::V,گرفتن,dobândi
1361,erhalten::V,دریافت کردن,primi
1362,erhalten::V,دریافت کردن,căpăta
1363,nehmen::V,گرفتن,lua
1364,nehmen::V,برداشتن,lua
1365,wählen::V,انتخاب کردن,opta
1366,wählen::V,انتخاب کردن,alege
1367,auswählen::V,برگزیدن,selecta
1368,bewahren::V,حفظ کردن,păstra
1369,bewahren::V,حفاظت کردن,păstra
1370,behindern::V,مانع بودن,stingheri
1371,verderben::V,از بین بردن,strica
1372,beschädigen::V,صدمه زدن,strica
1373,zerbrechen::V,شکستن,rupe
1374,zerbrechen::V,شکستن,frânge
1375,zerreißen::V,دریدن,rupe
1376,zerreißen::V,دریدن,sfâșia
1377,zerreißen::V,پاره کردن,rupe
1378,zerreißen::V,پاره کردن,sfâșia
1379,zerstören::V,خراب کردن,distruge
1380,zerstören::V,ویران کردن,distruge
1381,verbrennen::V,سوزاندن,arde
1382,verbrennen::V,سوزاندن,incendia
1383,geben::V,دادن,da
1384,reichen::V,دادن,întinde
1385,schenken::V,هدیه دادن,dărui
1386,versprechen::V,قول دادن,făgădui
1387,versprechen::V,وعده دادن,făgădui
1388,wünschen::V,آرزو کردن,ura
1389,loben::V,ستایش کردن,lăuda
1390,küssen::V,بوسیدن,săruta
1391,wiegen::V,نوسان کردن,legăna
1392,zudecken::V,پوشاندن,acoperi
1393,wecken::V,بیدار کردن,trezi
1394,wecken::V,بیدار کردن,deștepta
1395,zeigen::V,نشان دادن,arăta
1396,führen::V,رهنمائی کردن,călăuzi
1397,lehren::V,آموختن,preda
1398,lehren::V,آموختن,învăța
1399,lehren::V,یاد دادن,preda
1400,lehren::V,یاد دادن,învăța
1401,unterrichten::V,درس دادن,învăța
1402,unterrichten::V,درس دادن,instrui
1403,unterrichten::V,تدریس کردن,învăța
1404,unterrichten::V,تدریس کردن,instrui
1405,aufziehen::V,تربیت کردن,crește
1406,leiten::V,اداره کردن,duce
1407,leiten::V,اداره کردن,conduce
1408,antreiben::V,عجله دادن,împinge
1409,antreiben::V,عجله دادن,încuraja
1410,lassen::V,وادار کردن,pune pe să
1411,einladen::V,دعوت کردن,invita
1412,einladen::V,مهمان کردن,invita
1413,vereinigen::V,یکی کردن,uni
1414,vereinigen::V,یکی کردن,întruni
1415,vereinigen::V,متحد کردن,uni
1416,vereinigen::V,متحد کردن,întruni
1417,besuchen::V,دیدار کردن,vizita
1418,besuchen::V,دیدار کردن,face o vizită
1419,treffen::V,ملاقات کردن,întâlni
1420,sich versammeln::V,جمع شدن,se aduna
1421,spielen::V,بازی کردن,se juca
1422,singen::V,آواز خواندن,cânta
1423,tanzen::V,رقصیدن,dansa
1424,sich trennen::V,جدا شدن,se separa
1425,sich trennen::V,جدا شدن,se despărți
1426,verlassen::V,ترک کردن,părăsi
1427,verlassen::V,ترک کردن,abandona
1428,retten::V,نجات دادن,salva
1429,bewachen::V,حراست کردن,păzi
1430,schützen::V,حفظ کردن,ocroti
1431,schützen::V,حفظ کردن,proteja
1432,verteidigen::V,دفاع کردن,apăra
1433,sich schlagen::V,کتک‌کاری کردن,se bate
1434,schießen::V,تیر زدن,trage
1435,siegen::V,پیروز شدن,birui
1436,siegen::V,پیروز شدن,învinge
1437,ärgern::V,ناراحت کردن,supăra
1438,schlagen::V,زدن,lovi
1439,schlagen::V,کوبیدن,lovi
1440,treten::V,لگد زدن,călca
1441,stechen::V,چاقو زدن,înțepa
1442,stechen::V,چاقو زدن,împunge
1443,stoßen::V,هل دادن,împinge
1444,stehlen::V,دزدیدن,fura
1445,stören::V,مزاحم شدن,deranja
1446,belästigen::V,زحمت دادن,importuna
1447,verbergen::V,پنهان کردن,ascunde
1448,täuschen::V,گول زدن,amăgi
1449,täuschen::V,فریب دادن,amăgi
1450,betrügen::V,گول زدن,înșela
1451,betrügen::V,فریب دادن,înșela
1452,töten::V,کشتن,omorî
1453,wohnen::V,منزل داشتن,sta
1454,wohnen::V,منزل داشتن,locui
1455,wohnen::V,سکونت داشتن,sta
1456,wohnen::V,سکونت داشتن,locui
1457,arbeiten::V,کار کردن,lucra
1458,sammeln::V,جمع کردن,aduna
1459,sammeln::V,جمع کردن,colecționa
1460,pflücken::V,چیدن,culege
1461,jagen::V,شکار کردن,vâna
1462,fischen::V,صید کردن,pescui
1463,fischen::V,ماهی‌گیری کردن,pescui
1464,fassen::V,گرفتن,prinde
1465,hüten::V,چراندن,paște
1466,hüten::V,مراقبت کردن,paște
1467,treiben::V,راندن,mână
1468,anbinden::V,متصل کردن,lega
1469,füttern::V,غذا دادن,da de mâncare
1470,melken::V,دوشیدن,mulge
1471,hacken::V,خرد کردن,toca
1472,hacken::V,خرد کردن,sparge
1473,gießen::V,ریختن,uda
1474,reifen::V,رسیدن,pârgui
1475,zubereiten::V,طبخ کردن,găti
1476,zubereiten::V,آماده کردن,găti
1477,kochen::V,پختن,găti
1478,kochen::V,آشپزی کردن,găti
1479,backen::V,پختن,coace
1480,braten::V,سرخ کردن,coace
1481,umrühren::V,هم زدن,mesteca
1482,stricken::V,بافتن,împleti
1483,nähen::V,دوختن,coase
1484,färben::V,رنگ زدن,vopsi
1485,färben::V,رنگ زدن,colora
1486,reinigen::V,پاک کردن,curăți
1487,reinigen::V,تمیز کردن,curăți
1488,waschen::V,شستن,spăla
1489,abwischen::V,زدودن,șterge
1490,spülen::V,شستن,clăti
1491,fegen::V,جارو کردن,mătura
1492,kehren::V,جارو کردن,mătura
1493,baden::V,شنا کردن,se scălda
1494,baden::V,حمام کردن,se scălda
1495,sich waschen::V,شستشو کردن,se spăla
1496,ausziehen::V,درآوردن,și scoate
1497,anziehen::V,پوشیدن,îmbrăca
1498,sich anziehen::V,لباس پوشیدن,se îmbrăca
1499,kämmen::V,شانه زدن,pieptăna
1500,schmücken::V,زینت دادن,împodobi
1501,sagen::V,گفتن,zice
1502,sagen::V,گفتن,spune
1503,sprechen::V,حرف زدن,vorbi
1504,sprechen::V,صحبت کردن,vorbi
1505,reden::V,حرف زدن,vorbi
1506,reden::V,حرف زدن,discuta
1507,reden::V,صحبت کردن,vorbi
1508,reden::V,صحبت کردن,discuta
1509,sich unterhalten::V,گپ زدن,conversa
1510,sich unterhalten::V,گپ زدن,sta de vorbă
1511,fragen::V,پرسیدن,întreba
1512,fragen::V,سؤال کردن,întreba
1513,bitten::V,خواهش کردن,ruga
1514,bitten::V,درخواست کردن,ruga
1515,erzählen::V,نقل کردن,spune
1516,erzählen::V,نقل کردن,povesti
1517,erzählen::V,حکایت کردن,spune
1518,erzählen::V,حکایت کردن,povesti
1519,mitteilen::V,خبر دادن,comunica
