,Concept_ID,el,kn
529,September::N,Σεπτέμβριος,ನಾಲ್ಮಳೆ
530,Oktober::N,Οκτώβριος,ಮೊಚ್ಚಳಿ
531,November::N,Νοέμβριος,ಇಚ್ಚಳಿ
532,Dezember::N,Δεκέμβριος,ಮುಚ್ಚಳಿ
533,Montag::N,Δευτέρα,ಸೋಮುವಾರ
534,Dienstag::N,Τρίτη,ಮಂಗಳವಾರ
535,Mittwoch::N,Τετάρτη,ಬುಧವಾರ
536,Donnerstag::N,Πέμπτη,ಗುರುವಾರ
537,Freitag::N,Παρασκευή,ಶುಕ್ರವಾರ
538,Samstag::N,Σάββατο,ಶನಿವಾರ
539,Sonntag::N,Κυριακή,ಭಾನುವಾರ
540,groß::A,μεγάλος,ದೊಡ್ಡ
541,klein::A,μικρός,ಪುಟ್ಟ
542,lang::A,μακρύς,ದೀರ್ಘ
543,kurz::A,κοντός,ಚಕ್ಕ
544,breit::A,φαρδύς,ಅಗಲವಾದ
545,schmal::A,στενός,ಇಕ್ಕಟ್ಟಾದ
546,dicht::A,πυκνός,ದಟ್ಟ
547,dick[Gegenstand]::A,παχύς,ದಟ್ಟ
548,dick[Gegenstand]::A,χοντρός,ದಟ್ಟ
549,dünn::A,ψιλός,ತೆಳು
550,dünn::A,λεπτός,ತೆಳು
551,fein::A,ψιλός,ಕೋಮಲ
552,fest::A,στερεός,ಘನ
553,flach::A,επίπεδος,ಚಪ್ಪಟೆ
554,glatt::A,λείος,ನಯ
555,glatt::A,ομαλός,ನಯ
556,hart::A,σκληρός,ಗಟ್ಟಿ
557,weich::A,μαλακός,ಮೃದುವಾದ
558,rund::A,στρογγυλός,ವರ್ತುಳ
559,spitz::A,μυτερός,ಮೊನಚಾದ
560,scharf::A,κοφτερός,ತೀಕ್ಷ್ಣ
561,stumpf::A,αμβλύς,ಮೊಂಡು
562,schwer::A,βαρύς,ಭಾರಿ
563,schön::A,ωραίος,ಸುಂದರ
564,schön::A,όμορφος,ಸುಂದರ
565,heiß::A,ζεστός,ಬಿಸಿ
566,warm::A,θερμός,ಬಿಸಿ
567,kalt::A,κρύος,ತಣ್ಣನೆಯ
568,kalt::A,ψυχρός,ತಣ್ಣನೆಯ
569,kühl::A,δροσερός,ತಂಪಾದ
570,frisch::A,νωπός,ನಿರ್ಮಲ
571,frisch::A,φρέσκος,ನಿರ್ಮಲ
572,feucht::A,υγρός,ಒದ್ದೆಯಾದ
573,nass::A,βρεγμένος,ಒದ್ದೆಯಾದ
574,trocken::A,ξηρός,ಶುಷ್ಕ
575,trocken::A,στεγνός,ಶುಷ್ಕ
576,voll::A,γεμάτος,ತುಂಬಿದ
577,leer::A,άδειος,ಖಾಲಿ
578,offen::A,ανοιχτός,ಮುಚ್ಚಲ್ಲದ
579,geschlossen::A,κλειστός,ಮುಚ್ಚಿದ
580,sauber::A,καθαρός,ಶುದ್ಧ
581,schmutzig::A,βρώμικος,ಅಶುದ್ಧ
582,schmutzig::A,λερωμένος,ಅಶುದ್ಧ
583,roh::A,ωμός,ಹಸಿ
584,reif::A,ώριμος,ಹಣ್ಣಾದ
585,lecker::A,νόστιμος,ಗುಚಿಕರ
586,süß::A,γλυκός,ಸಿಹಿ
587,bitter::A,πικρός,ಕಹಿ
588,sauer::A,ξινός,ಹುಳಿಯಾದ
589,hell::A,φωτεινός,ಹೊಳೆಯುವ
590,dunkel::A,σκοτεινός,ಮಬ್ಬಾದ
591,schwarz::A,μαύρος,ಕಪ್ಪು
592,schwarz::A,μελανός,ಕಪ್ಪು
593,weiß::A,άσπρος,ಬಿಳಿಯ
594,rot::A,κόκκινος,ಕೆಂಪು
595,gelb::A,κίτρινος,ಹಳದಯ
596,blau::A,μπλε,ನೀಲ
597,blau::A,γαλανός,ನೀಲ
598,grün::A,πράσινος,ಕಾಯಾದ
599,grau::A,γκρίζος,ಬೂದುಬಣ್ಣದ
600,bunt::A,ποικιλόχρωπος,ವರ್ಣರಂಜಿತ
601,billig::A,φτηνός,ಅಗ್ಗ
602,teuer::A,ακριβός,ದುಬಾರಿಯಾದ
603,wertvoll::A,πολύτιμος,ಅಮೂಲ್ಯ
604,blind::A,τυφλός,ಅಂಧ
605,taub::A,κουφός,ಕಿವುಡಾದ
606,kräftig::A,δυνατός,ಪ್ರಬಲ
607,stark::A,γερός,ಶಕ್ತಿವಂತ
608,schwach::A,αδύνατος,ದುರ್ಬಲ
609,fett::A,παχύς,ಕೊಬ್ಬಿದ
610,schlank::A,λεπτός,ತೆಳ್ಳಗಿನ
611,schlank::A,λυγερός,ತೆಳ್ಳಗಿನ
612,hübsch::A,όμορφος,ಅಂದವಾದ
613,hübsch::A,χαριτωμένος,ಅಂದವಾದ
614,böse::A,κακός,ಕೆಟ್ಟ
615,dumm::A,κουτός,ಮಂದ
616,dumm::A,ανόητος,ಮಂದ
617,faul::A,τεμπέλης,ಆಲಸ
618,fleißig::A,εργατικός,ಕಡಗುವ
619,geizig::A,τσιγγούνης,ಜುಗ್ಗ
620,klug::A,έξυπνος,ಚತುರ
621,geschickt::A,επιδέξιος,ದಕ್ಷ
622,lieb::A,φίλος,ಪ್ರಿಯ
623,lieb::A,αγαπητός,ಪ್ರಿಯ
624,lustig::A,εύθυμος,ಖುಷಿಯಾದ
625,lustig::A,χαρούμενος,ಖುಷಿಯಾದ
626,sanft::A,ήπιος,ಸೌಮ್ಯ
627,hungrig::A,πεινασμένος,ಹಸಿದ
628,krank::A,άρρωστος,ಅಸ್ವಸ್ಥ
629,nackt::A,γυμνός,ನಗ್ನ
630,traurig::A,λυπημένος,ದುಃಖಿತ
631,lebendig::A,ζωντανός,ಜೀವಂತ
632,gut::A,καλός,ಒಳ್ಳೆಯ
633,schlecht::A,κακός,ದುಷ್ಟ
634,richtig::A,σωστός,ಸರಿ
635,schlimm::A,άσχημος,ಅಸಹ್ಯ
636,wahr::A,αληθής,ನಿಜ
637,wahr::A,αληθινός,ನಿಜ
638,alt::A,παλιός,ಮುದಿ
639,neu::A,νέος,ಹೊಸ
640,neu::A,καινούργιος,ಹೊಸ
641,ehemalig::A,παλιός,ಮಾಜೀ
642,alt[Lebewesen]::A,γέρος,ವೃದ್ಧ
643,jung::A,νέος,ಎಳ
644,arm::A,φτωχός,ಬಡ
645,reich::A,πλούσιος,ಶ್ರೀಮಂತ
646,bekannt::A,γνωστός,ಅಪ್ತ
647,berühmt::A,περίφημος,ಪ್ರಸಿದ್ಧ
648,berühmt::A,ξακουσμένος,ಪ್ರಸಿದ್ಧ
649,fremd::A,ξένος,ಪರಕೀಯ
650,verschieden::A,διαφορετικός,ಬೇರೆ
651,nah::A,κοντινός,ಹತ್ತಿರವಾದ
652,fern::A,μακριά,ದೂರದ
653,linker::A,αριστερός,ಎಡ
654,rechter::A,δεξιός,ಬಲ
655,anderer::A,άλλος,ಇತರ
656,erster::A,πρώτος,ಪ್ರಥಮ
657,zweiter::A,δεύτερος,ದ್ವಿತೀಯ
658,dritter::A,τρίτος,ಮೂರನೆಯಜಗತ್ತು
659,letzter::A,τελευταίος,ಅಂತ್ಯ
660,allein::ADV,μόνος,ಒಬ್ಬನೇ
661,auf einmal::ADV,εφάπαξ,ಒಡನೆ
662,zusammen::ADV,μαζί,ಒಟ್ಟಿಗೆ
663,lange::ADV,πολύν καιρό,ದೀರ್ಘ
664,plötzlich::ADV,έξαφνα,ಅನಾಮತ್ತು
665,sofort::ADV,αμέσως,ಜಾಗ್ರತೆ
666,später::ADV,αργότερα,ತರುವಾಯ
667,jetzt::ADV,τώρα,ಈಗ
668,heute::ADV,σήμερα,ಇಂದು
669,morgen::ADV,αύριο,ನಾಳೆ
670,bald::ADV,σε λίγο,ಬೇಗ
671,bald::ADV,εντός ολίγου,ಬೇಗ
672,dann::ADV,ύστερα,ಆಗ
673,gestern::ADV,χτες,ನಿನ್ನೆ
674,einst::ADV,ποτέ,ಪೂರ್ವದಲ್ಲಿ
675,einst::ADV,άλλοτε,ಪೂರ್ವದಲ್ಲಿ
676,damals::ADV,τότε,ಆಗ
677,danach::ADV,μετά,ಆಮೇಲೆ
678,danach::ADV,ύστερα,ಆಮೇಲೆ
679,vorher::ADV,πριν,ಮುಂಚೆ
680,vorher::ADV,προηγουμένως,ಮುಂಚೆ
681,zuerst::ADV,πρώτα,ಮೊದಲಿಗೆ
682,einmal::ADV,μία φορά,ಒಮ್ಮೆ
683,manchmal::ADV,κάποτε,ಆಗಾಗ
684,oft::ADV,συχνά,ಅನೇಕಸಲ
685,oft::ADV,πολλές φορές,ಅನೇಕಸಲ
686,immer::ADV,πάντα,ಯಾವಾಗಲೂ
687,immer::ADV,πάντοτε,ಯಾವಾಗಲೂ
688,niemals::ADV,ποτέ,ಯಾವಾಗಲೂ ಇಲ್ಲ
689,hier::ADV,εδώ,ಇಲ್ಲಿ
690,hierhin::ADV,εδώ,ಇತ್ತ
691,von hier::ADV,από δω,ಇಲ್ಲಿಂದ
692,dort::ADV,εκεί,ಅಲ್ಲಿ
693,dorthin::ADV,προς τα κει,ಅಲ್ಲಿಗೆ
694,geradeaus::ADV,κατευθείαν,ಸೀದಾ
695,vorwärts::ADV,εμπρός,ಮುನ್ನೆಡೆವ
696,rückwärts::ADV,πίσω,ಹಿಂದುಗಡೆಗೆ
697,zurück::ADV,πίσω,ಹಿಂದಕ್ಕೆ
698,unten::ADV,κάτω,ಕೆಳಗೆ
699,hinab::ADV,προς τα κάτω,ಕೆಳಕ್ಕೆ
700,oben::ADV,πάνω,ಮೇಲೆ
701,oben::ADV,επάνω,ಮೇಲೆ
702,hinauf::ADV,προς τα πάνω,ಮೇಲಕ್ಕೆ
703,überall::ADV,παντού,ಎಲ್ಲಸ್ಥಳಗಳು
704,nicht::ADV,δεν,ಇಲ್ಲ
705,nicht::ADV,δεν,ಅಲ್ಲ
706,ein wenig::ADV,λιγάκι,ತುಸು
707,kaum::ADV,μόλις,ಕಠಿನವಾಗಿ
708,sehr::ADV,πολύ,ಬಹು
709,so::ADV,έτσι,ಅಷ್ಟು
710,noch::ADV,ακόμα,ಇನ್ನು
711,nur::ADV,μόνο,ಕೇವಲ
712,schon::ADV,ήδη,ಆಗಲೇ
713,schon::ADV,κιόλας,ಆಗಲೇ
714,wieder::ADV,ξανά,ಪುನಃ
715,vergebens::ADV,μάταια,ನಿಷ್ಫಲವಾಗಿ
716,vor::PRP,μπροστά σε,ಮುಂದೆ
717,vor::PRP,μπροστά από,ಮುಂದೆ
718,hinter::PRP,πίσω από ,ಹಿಂದ
719,unter::PRP,υπό,ಕೆಳ
720,unter::PRP,κάτω από,ಕೆಳ
721,durch::PRP,διά,ನೇರವಾಗಿ
722,durch::PRP,διά μέσου,ನೇರವಾಗಿ
723,neben::PRP,δίπλα σε,ಅಧರ ಬಲಿಕ
724,zwischen::PRP,μεταξύ,ನಡುವೆ
725,zwischen::PRP,ανάμεσα σε,ನಡುವೆ
726,wegen::PRP,για,ಅಧಕ್ಕಗಿ
727,wegen::PRP,λόγω,ಅಧಕ್ಕಗಿ
728,dies::PRN,αυτό,ಈ
729,das::PRN,το,ಅದು
730,alles::PRN,όλα,ಎಲ್ಲ
731,ich::PRN,εγώ,ನಾನು
732,du::PRN,σύ,ನೀನು
733,du::PRN,εσύ,ನೀನು
734,er::PRN,αυτός,ಅವನು
735,er::PRN,αυτός,ಇವನು
736,wir::PRN,εμείς,ನಾವು
737,ihr::PRN,εσείς,ನೀವು
738,sie::PRN,αυτοί,ಅವರು
739,was::FPRN,τι,ಏನು
740,wer::FPRN,ποιος,ಯಾರಿಗೆ
741,wo::FADV,πού,ಎಲ್ಲಿ
742,wohin::FADV,πού,ಎಲ್ಲಿಗೆ
743,wohin::FADV,για πού,ಎಲ್ಲಿಗೆ
744,wie::FADV,πώς,ಹೇಗೆ
745,warum::FADV,γιατί,ಏಕೆ
746,wieviel::FNUM,πόσος,ಎಷ್ಟು
747,eins::NUM,ένα,ಒಂದು
748,zwei::NUM,δύο,ಎರಡು
749,drei::NUM,τρία,ಮೂರು
750,drei::NUM,τρεις,ಮೂರು
751,vier::NUM,τέσσερα,ನಾಲ್ಕು
752,vier::NUM,τέσσερις,ನಾಲ್ಕು
753,fünf::NUM,πέντε,ಅಯ್ದು
754,sechs::NUM,έξι,ಆರು
755,sieben::NUM,εφτά,ಏಳು
756,acht::NUM,οχτώ,ಎಂಟು
757,neun::NUM,εννιά,ಒಂಭಬತ್ತು
758,zehn::NUM,δέκα,ಹತ್ತು
759,elf::NUM,έντεκα,ಹನ್ನೊಂದು
760,zwölf::NUM,δώδεκα,ಹನ್ನೆರಡು
761,zwanzig::NUM,είκοσι,ಇಪ್ಪತ್ತು
762,dreißig::NUM,τριάντα,ಮೂವತ್ತು
763,vierzig::NUM,σαράντα,ನಲವತ್ತು
764,fünfzig::NUM,πενήντα,ಐವತ್ತು
765,sechzig::NUM,εξήντα,ಅರುವತ್ತು
766,siebzig::NUM,εβδομήντα,ಎಪ್ಪತ್ತು
767,achtzig::NUM,ογδόντα,ಎಂಬತ್ತು
768,neunzig::NUM,ενενήντα,ತೊಂಬತ್ತು
769,hundert::NUM,εκατό,ನೂರು
770,tausend::NUM,χίλιοι,ಸಾವಿರ
771,und::CNJ,και,ಮತ್ತು
772,oder::CNJ,ή,ಅಥವಾ
773,stehen::V,στέκομαι,ನಿಲ್ಲು
774,stehen::V,είμαι όρθιος,ನಿಲ್ಲು
775,sitzen::V,κάθομαι,ಕುಳ್ಳಿರು
776,liegen::V,είμαι ξαπλωμένος,ಮಲಗಿಕೊ
777,hängen::V,κρέμομαι,ಇಳಿಯಬಿಡು
778,werden::V,γίνομαι,ಆಗು
779,passieren::V,συμβαίνω,ಆಗು
780,beginnen::V,αρχίζω,ಆರಂಭಿಸು
781,enden::V,τελειώνω,ಕೊನೆಗಾಣು
782,wechseln::V,αλλάζω,ಮಾರ್ಪಡಿಸು
783,aufgehen[Sonne]::V,βγαίνω,ಮೂಡು
784,aufgehen[Sonne]::V,ανατέλλω,ಮೂಡು
785,untergehen[Sonne]::V,δύω,ಮುಳುಗು
786,untergehen[Sonne]::V,βασιλεύω,ಮುಳುಗು
787,scheinen[Sonne]::V,λάμπω,ಹೊಳೆ
788,donnern::V,βροντώ,ಗುಡುಗಾಗು
789,wehen::V,φυσώ,ತೀಡು
790,strömen::V,ρέω,ಹರಿ
791,strömen::V,τρέχω,ಹರಿ
792,fließen::V,ρέω,ಹರಿ
793,sich drehen::V,γυρίζω,ಸುತ್ತು
794,sich drehen::V,στρέφομαι,ಸುತ್ತು
795,schwanken::V,ταλαντεύομαι,ಓಲಾಡು
796,schwingen::V,αιωρούμαι,ತೂಗು
797,schwingen::V,ταλαντεύομαι,ತೂಗು
798,fallen::V,πέφτω,ಉದುರು
799,brennen::V,καίω,ಉರಿ
800,rauchen::V,καπνίζω,ಹೊಗೆಬಿಡು
801,regnen::V,βρέχω,ಸುರಿ
802,gefrieren::V,παγώνω,ಹೆಪ್ಪುಗಟ್ಟು
803,tauen::V,λειώνω,ಬೆಚ್ಚಗಾಗು
804,schmelzen::V,λειώνω,ಕರಗು
805,trocknen::V,στεγνώνω,ಒಣಗು
806,sieden::V,βράζω,ಕುದಿ
807,faulen::V,σαπίζω,ಕೊಳೆ
808,verfaulen::V,σαπίζω,ನಶಿಸು
809,reißen::V,σχίζω,ಒಡೆ
810,versinken::V,βουλιάζω,ಮುಳುಗು
811,versinken::V,βυθίζομαι,ಮುಳುಗು
812,vergehen::V,περνώ,ಸಾಗು
813,erscheinen::V,εμφανίζομαι,ತೋರು
814,verschwinden::V,χάνομαι,ಮಾಯವಾಗು
815,verschwinden::V,εξαφανίζομαι,ಮಾಯವಾಗು
816,sinken::V,κατεβαίνω,ಕುಸಿ
817,abnehmen::V,μειώνομαι ,ತಗ್ಗು
818,zunehmen::V,αυξάνω,ಬೆಳೆ
819,zunehmen::V,μεγαλώνω,ಬೆಳೆ
820,steigen::V,ανεβαίνω,ಉಬ್ಬು
821,wachsen::V,μεγαλώνω,ಬೆಳೆ
822,glänzen::V,γυαλίζω,ಮಿರುಗು
823,funkeln::V,αστράφτω,ಮಿನುಗು
824,funkeln::V,σπιθοβολώ,ಮಿನುಗು
825,lärmen::V,θορυβώ,ಶಬ್ದ ಮಾಡಲು
826,läuten::V,χτυπώ ,ಬಾರಿಸು
827,klingeln::V,κουδουνίζω,ಅನುರಣಿಸು
828,klirren::V,κουδουνίζω,ಕಿಣಿಕಿಣಿಸು
829,brausen::V,βουΐζω,ಅಬ್ಬರಿಸು
830,rauschen::V,βουΐζω,ಮರ್ಮರಗುಟ್ಟಿಸು
831,klingen::V,ηχώ,ಉಸಿರು
832,bellen::V,γαυγίζω,ಬಗುಳು
833,heulen::V,ουρλιάζω,ಅರಚು
834,blasen::V,φυσώ,ಗಾಳಿ ಊದು
835,pfeifen::V,σφυρίζω,ಸಿಳ್ಳೆಯೂದು
836,schreien::V,κραυγάζω,ಕರೆ
837,stöhnen::V,βογγώ,ನರಳು
838,zittern::V,τρέμω,ನಡುಗು
839,leben::V,ζω,ಇರು
840,geboren werden::V,γεννιέμαι,ಉಂಟಾಗು
841,atmen::V,αναπνέω,ಉಸಿರು
842,trinken::V,πίνω,ಕುಡಿ
843,essen::V,τρώω,ತಿನ್ನು
844,schlucken::V,καταπίνω,ನುಂಗು
845,müde werden::V,κουράζομαι,ಬಳಲು
846,einschlafen::V,αποκοιμιέμαι,ನಿದ್ಧೆಹೋಗು
847,schlafen::V,κοιμάμαι,ನಿದ್ರಿಸು
848,aufwachen::V,ξυπνώ,ಏಳು
849,aufstehen::V,σηκώνομαι,ಏಳು
850,sich erholen::V,ξεκουράζομαι,ಸುಧಾರಿಸು
851,krank werden::V,αρρωσταίνω,ಬೇನೆಬೀಳು
852,krank sein::V,ασθενώ,ಕೆಟ್ಟ ಎಂದು
853,schmerzen::V,πονώ,ಕಚ್ಚು
854,husten::V,βήχω,ಕೆಮ್ಮು
855,genesen::V,θεραπεύομαι,ಮತ್ತೆಹೊದಿಸು
856,sterben::V,πεθαίνω,ಮೃತಪಡು
857,umkommen::V,πεθαίνω,ಹಾಳಾಗು
858,sich bewegen::V,κουνιέμαι,ಚಲಿಸು
859,sich rühren::V,σαλεύω,ಕದಲು
860,sich erheben::V,επαναστατώ,ಏಳು
861,sich setzen::V,κάθομαι,ಕೂರು
862,hinfallen::V,πέφτω κάτω,ಬೀಳು
863,laufen::V,τρέχω,ನಡೆ
864,schreiten::V,βαδίζω,ಮೆಲ್ಲಗೆ ನಡೆ
865,spazierengehen::V,κάνω βόλτα,ವಿಹರಿಸು
866,spazierengehen::V,πηγαίνω περίπατο,ವಿಹರಿಸು
867,eilen::V,σπεύδω,ಮುನ್ನುಗ್ಗು
868,sich beeilen::V,βιάζομαι,ಆತುರಪಡು
869,sausen::V,τρέχω γρήγορα,ಒಗೆ
870,rennen::V,τρέχω,ಓಡು
871,springen::V,πηδώ,ಜಿಗಿ
872,klettern::V,σκαρφαλώνω,ಏರು
873,schaukeln::V,κουνιέμαι,ತೂಗು
874,kriechen::V,έρπω,ತೆವಳು
875,kriechen::V,σέρνομαι,ತೆವಳು
876,schwimmen::V,κολυμπώ,ಈಜು
877,tauchen::V,βουτώ,ಕೆಳಗಿಳಿ
878,rudern::V,κωπηλατώ,ಸಾಗಿಸು
879,fahren::V,πηγαίνω,ನಡೆಸು
880,fliegen::V,πετώ,ಹಾರು
881,gehen::V,βαδίζω,ಹೋಗು
882,gehen::V,πηγαίνω,ಹೋಗು
883,weggehen::V,φεύγω,ಹೊರಡು
884,abfahren::V,ξεκινώ,ತೆರಳು
885,abfahren::V,αναχωρώ,ತೆರಳು
886,anhalten::V,σταματώ,ನಿಲ್ಲು
887,hineingehen::V,μπαίνω,ಒಳಹೊಗು
888,eintreten::V,μπαίνω,ಒಳಹೊಗು
889,eintreten::V,εισέρχομαι,ಒಳಹೊಗು
890,kommen::V,έρχομαι,ಬರು
891,ankommen::V,φτάνω,ಬರು
892,zurückkommen::V,επιστρέφω,ಹಿಂದಿರುಗು
893,bleiben::V,μένω,ಇರು
894,warten::V,περιμένω,ಇರು
895,erwarten::V,αναμένω,ನಿರೀಕ್ಷಿಸು
896,erwarten::V,περιμένω,ನಿರೀಕ್ಷಿಸು
897,suchen::V,ψάχνω,ಹುಡುಕು
898,finden::V,βρίσκω,ಕಂಡುಕೊ
899,versuchen::V,προσπαθώ,ಪ್ರಯತ್ನಿಸು
900,vorbereiten::V,προετοιμάζω,ಸಿದ್ಧವಾಗು
901,lieben::V,αγαπώ,ಪ್ರೀತಿಸು
902,mögen::V,μου αρέσει,ಇಷ್ಟಪಡು
903,lachen::V,γελώ,ನಗು
904,rühren::V,συγκινώ,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
905,weinen::V,κλαίω,ಅಳು
906,schimpfen::V,βρίζω,ಗೊಣಗು
907,sich ärgern::V,θυμώνω,ಗಣಗಾಡು
908,sich fürchten::V,φοβάμαι,ನಡುಗು
909,fürchten::V,φοβάμαι,ಹೆದರು
910,fliehen::V,φεύγω,ಓಡಿಹೋಗು
911,flüchten::V,δραπετεύω,ಪಾರಾಗು
912,sehen::V,βλέπω,ಕಾಣು
913,anschauen::V,κοιτάζω,ನೋಡು
914,ansehen::V,βλέπω,ನಿರೀಕ್ಷಿಸು
915,hören::V,ακούω,ಕೇಳು
916,zuhören::V,ακούω,ಆಲಿಸು
917,probieren::V,δοκιμάζω,ರುಚಿ ನೋಡು
918,riechen::V,μυρίζω,ಮೂಸು
919,riechen::V,οσφραίνομαι,ಮೂಸು
920,fühlen::V,αισθάνομαι,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
921,scheinen::V,φαίνομαι,ತೋರು
922,zu sehen sein::V,φαίνομαι,ಕಾಣಿಸು
923,vernehmen::V,ακούω,ಕೇಳು
924,vernehmen::V,μαθαίνω,ಕೇಳು
925,frieren::V,κρυώνω,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
926,tun::V,κάνω,ಮಾಡು
927,können::V,ξέρω,ಮಾಡಬಲ್ಲ
928,können::V,μπορώ,ಮಾಡಬಲ್ಲ
929,wollen::V,θέλω,ಬಯಸು
930,anfangen::V,αρχίζω,ಪ್ರಾರಂಭಿಸು
931,beenden::V,τελειώνω,ನಿಲ್ಲಿಸು
932,aufhören::V,παύω,ಮುಗಿಸು
933,gelingen::V,πετυχαίνω,ಯಶಸ್ವಿಯಾಗು
934,geraten::V,γίνομαι,ಉತ್ಪತ್ತಿಮಾಡು
935,öffnen::V,ανοίγω,ತೆರೆ
936,schließen::V,κλείνω,ಮುಚ್ಚು
937,stellen::V,θέτω,ಇಕ್ಕು
938,setzen::V,θέτω,ಇಡು
939,legen::V,θέτω,ಇಡು
940,berühren::V,εγγίζω,ತಾಕು
941,verbinden::V,συνδέω,ಕೂಡಿಸು
942,bedecken::V,σκεπάζω,ಮುಚ್ಚು
943,aufhängen::V,κρεμώ,ತೂಗುಹಾಕು
944,anzünden::V,ανάβω,ಹತ್ತಿಸು
945,aufheben::V,σηκώνω,ಆಯಿ
946,zurücklassen::V,εγκαταλείπω,ಬಿಡು
947,verlieren::V,χάνω,ಕಳೆ
948,fallen lassen::V,αφήνω να πέσει,ಬೀಳಿಸು
949,machen::V,κάνω,ಮಾಡು
950,machen::V,φτιάχνω,ಮಾಡು
951,herstellen::V,κατασκευάζω,ತಯಾರಿಸು
952,bauen::V,χτίζω,ಕಟ್ಟು
953,bauen::V,οικοδομώ,ಕಟ್ಟು
954,reparieren::V,επισκευάζω,ಸರಿಪಡಿಸು
955,reparieren::V,επιδιορθώνω,ಸರಿಪಡಿಸು
956,verbessern::V,βελτιώνω,ತಿದ್ದು
957,verbessern::V,καλυτερεύω,ತಿದ್ದು
958,ändern::V,αλλάζω,ಬದಲಾಯಿಸು
959,graben::V,σκάβω,ಅಗೆ
960,beugen::V,λυγίζω,ಬಗ್ಗಿಸು
961,biegen::V,κάμπτω,ಬಗ್ಗಿಸು
962,drehen::V,στρέφω,ತಿರುಗು
963,wenden::V,γυρίζω,ತಿರುಗು
964,umdrehen::V,γυρίζω,ತಿರುಗಿಸು
965,heben::V,υψώνω,ಎತ್ತು
966,heben::V,σηκώνω,ಎತ್ತು
967,hochheben::V,υψώνω,ಎತ್ತು
968,hochheben::V,σηκώνω,ಎತ್ತು
969,ergreifen::V,πιάνω,ಆಕ್ರಮಿಸು
970,ergreifen::V,αρπάζω,ಆಕ್ರಮಿಸು
971,halten::V,βαστώ,ಹಿಡಿ
972,drücken::V,πιέζω,ಒತ್ತು
973,schieben::V,σπρώχνω,ನೂಕು
974,kratzen::V,γρατσουνίζω,ತರಚಿಕೊಳ್ಳು
975,lecken::V,γλείφω,ನೆಕ್ಕು
976,beißen::V,δαγκάνω,ಕಚ್ಚು
977,abreißen::V,κόβω,ಹರಿ
978,abreißen::V,σχίζω,ಹರಿ
979,abschneiden::V,αποκόπτω,ಕತ್ತರಿಸು
980,binden::V,δένω,ಕಟ್ಟು
981,stecken::V,χώνω,ಸಿಕ್ಕಿಸು
982,brechen::V,σπάζω,ಮುರಿ
983,klopfen::V,χτυπώ,ತಟ್ಟು
984,klopfen::V,τινάζω,ತಟ್ಟು
985,hauen::V,χτυπώ,ಹೊಡೆ
986,kleben::V,κολλώ,ಅಂಟಿಸು
987,reiben::V,τρίβω,ಉಜ್ಜು
988,streichen::V,αλείφω,ಹರಡು
989,schleifen::V,ακονίζω,ಮಸೆ
990,schneiden::V,κόβω,ಕತ್ತರಿಸು
991,rütteln::V,σείω,ಕುಲುಕಿಸು
992,rütteln::V,τινάζω,ಕುಲುಕಿಸು
993,schütteln::V,σείω,ಅಲುಗಿಸು
994,schütteln::V,κουνώ,ಅಲುಗಿಸು
995,schwenken::V,κουνώ,ತೂಗಾಡು
996,schütten::V,χύνω,ಎರೆ
997,füllen::V,γεμίζω,ತುಂಬಿಸು
998,einwickeln::V,τυλίγω,ಹೊದಿಸು
999,tragen::V,φέρνω,ಹೊರು
1000,schleppen::V,κουβαλώ,ಜಗ್ಗು
1001,ziehen::V,τραβώ,ಎಳೆ
1002,aufbewahren::V,φυλάω,ಇಟ್ಟುಕೊ
1003,werfen::V,ρίχνω,ಎಸೆ
1004,fangen::V,πιάνω,ಹಿಡಿ
1005,packen::V,τσακώνω,ಸೆಳೆ
1006,verstecken::V,κρύβω,ಮುಚ್ಚಿಡು
1007,teilen::V,μερίζω,ವಿಭಜಿಸು
1008,schicken::V,στέλνω,ಕಳುಹಿಸು
1009,bringen::V,φέρνω,ತರು
1010,hinzufügen::V,προσθέτω,ಕೂಡಿಸು
1011,bekommen::V,προσκομίζω,ಸಂಪಾದಿಸು
1012,erhalten::V,παίρνω,ಪಡೆ
1013,erhalten::V,λαμβάνω,ಪಡೆ
1014,nehmen::V,πιάνω,ಹಿಡಿ
1015,nehmen::V,παίρνω,ಹಿಡಿ
1016,wählen::V,εκλέγω,ಆರಿಸು
1017,auswählen::V,διαλέγω,ಆಯಿ
1018,bewahren::V,διατηρώ,ರಕ್ಷಿಸಿಡು
1019,behindern::V,εμποδίζω,ಅಡ್ಡಿಮಾಡು
1020,verderben::V,χαλώ,ಕೆಡಿಸು
1021,beschädigen::V,ζημιώνω,ಹಾಳುಮಾಡು
1022,zerbrechen::V,σπάζω,ಮುರಿ
1023,zerreißen::V,σχίζω,ಸೀಳು
1024,zerstören::V,καταστρέφω,ಅಳಿಸು
1025,verbrennen::V,καίω,ಸುಡು
1026,geben::V,δίνω,ಕೊಡು
1027,reichen::V,δίνω,ಕೊಡು
1028,schenken::V,χαρίζω,ಅರ್ಪಿಸು
1029,versprechen::V,υπόσχομαι,ವಾಗ್ದಾನಮಾಡು
1030,wünschen::V,εύχομαι,ಬಯಸು
