,Concept_ID,kn,lv
568,Gast::N,ಅತಿಥಿ,viešņa
569,Gast::N,ಅತಿಥಿ,ciemiņš
570,Geschenk::N,ಕಾಣಿಕೆ,козин
571,Geschenk::N,ಕಾಣಿಕೆ,dāvana
572,Spiel::N,ಆಟ,ворсан
573,Spiel::N,ಆಟ,rotaļa
574,Gesellschaft::N,ಸಂಗ,котыр
575,Gesellschaft::N,ಸಂಗ,biedrība
576,Gesellschaft::N,ಸಂಗ,kompānija
577,Hilfe::N,ಸಹಾಯ,отсӧг
578,Hilfe::N,ಸಹಾಯ,palīdzība
579,Freund::N,ಸ್ನೇಹಿತ,ёрт
580,Freund::N,ಸ್ನೇಹಿತ,draugs
581,Kamerad::N,ಜೊತೆಗಾರ,ёрт
582,Kamerad::N,ಜೊತೆಗಾರ,biedrs
583,Angelegenheit::N,ವಿಚಾರ,мог
584,Angelegenheit::N,ವಿಚಾರ,делӧ
585,Angelegenheit::N,ವಿಚಾರ,darīšana
586,Anzahl::N,ಎಣಿಕೆ,лыд
587,Anzahl::N,ಎಣಿಕೆ,тшӧт
588,Anzahl::N,ಎಣಿಕೆ,skaits
589,Anzahl::N,ಎಣಿಕೆ,daudzums
590,Art::N,ತರ,сикас
591,Art::N,ತರ,suga
592,Art::N,ತರ,šķira
593,Stück::N,ತುಂಡು,тор
594,Stück::N,ತುಂಡು,gabals
595,Teil::N,ಭಾಗ,юкӧн
596,Teil::N,ಭಾಗ,daļa
597,Hälfte::N,ಅರ್ಧ,пӧв
598,Hälfte::N,ಅರ್ಧ,джын
599,Hälfte::N,ಅರ್ಧ,puse
600,Kreis::N,ವೃತ್ತ,кытш
601,Kreis::N,ವೃತ್ತ,aplis
602,Kreis::N,ವೃತ್ತ,riņķis
603,Kreuz::N,ಶಿಲುಬೆ,перна
604,Kreuz::N,ಶಿಲುಬೆ,крест
605,Kreuz::N,ಶಿಲುಬೆ,krusts
606,Linie::N,ರೀಖೆ,визь
607,Linie::N,ರೀಖೆ,līnija
608,Strich::N,ಗೀಟು,визь
609,Strich::N,ಗೀಟು,svītra
610,Abstand::N,ಅಂತರ,кост
611,Abstand::N,ಅಂತರ,коласт
612,Abstand::N,ಅಂತರ,atstarpe
613,Entfernung::N,ದೂರ,ылна
614,Entfernung::N,ದೂರ,attālums
615,Entfernung::N,ದೂರ,atstatums
616,Gegend::N,ವಿಸ್ತೀರ್ಣ,му-ва
617,Gegend::N,ವಿಸ್ತೀರ್ಣ,apvidus
618,Gegend::N,ವಿಸ್ತೀರ್ಣ,apgabals
619,Platz::N,ಅಂತರ,ылдӧс
620,Platz::N,ಅಂತರ,йир
621,Platz::N,ಅಂತರ,гӧгӧртас
622,Platz::N,ಅಂತರ,vieta
623,Ort::N,ಸ್ಥಳ,ин
624,Ort::N,ಸ್ಥಳ,места
625,Ort::N,ಸ್ಥಳ,vieta
626,Seite::N,ಪಕ್ಷ,бок
627,Seite::N,ಪಕ್ಷ,ӧтарладор
628,Seite::N,ಪಕ್ಷ,sāns
629,Mitte::N,ನಡು,шӧр
630,Mitte::N,ನಡು,vidus
631,Gegenstand::N,ವಸ್ತು,кӧлуй
632,Gegenstand::N,ವಸ್ತು,priekšmets
633,Sache::N,ವಸ್ತು,добра
634,Sache::N,ವಸ್ತು,lieta
635,Rand::N,ಅಂಚು,дор
636,Rand::N,ಅಂಚು,mala
637,Rand::N,ಅಂಚು,apmale
638,Kante::N,ಅಂಚು,дор
639,Kante::N,ಅಂಚು,šķautne
640,Ecke::N,ಮೂಲೆ,пельӧс
641,Ecke::N,ಮೂಲೆ,kakts
642,Ecke::N,ಮೂಲೆ,stūris
643,Spitze::N,ತುದಿ,йыв
644,Spitze::N,ತುದಿ,smaile
645,Spitze::N,ತುದಿ,galotne
646,Ende::N,ಕೊನೆ,пом
647,Ende::N,ಕೊನೆ,gals
648,Ende::N,ಕೊನೆ,uzgalis
649,Loch::N,ತೂತು,розь
650,Loch::N,ತೂತು,caurums
651,Winkel::N,ಕೋನ,пельӧс
652,Winkel::N,ಕೋನ,leņķis
653,Muster::N,ನಮೂನೆ,сер
654,Muster::N,ನಮೂನೆ,piemērs
655,Größe::N,ಪ್ರಮಾಣ,ыджда
656,Größe::N,ಪ್ರಮಾಣ,lielums
657,Länge::N,ಉದ್ದ,кузьта
658,Länge::N,ಉದ್ದ,garums
659,Höhe::N,ಎತ್ತರ,джуджда
660,Höhe::N,ಎತ್ತರ,augstums
661,Gewicht::N,ತೂಕ,сьӧкта
662,Gewicht::N,ತೂಕ,сьӧкталун
663,Gewicht::N,ತೂಕ,svars
664,Gewicht::N,ತೂಕ,smagums
665,Menge::N,ಮೊತ್ತ,лун
666,Menge::N,ಮೊತ್ತ,числӧ
667,Menge::N,ಮೊತ್ತ,masa
668,Menge::N,ಮೊತ್ತ,daudzums
669,Haufen::N,ರಾಶಿ,чукӧр
670,Haufen::N,ರಾಶಿ,čupa
671,Haufen::N,ರಾಶಿ,grēda
672,Haufen::N,ರಾಶಿ,kaudze
673,Reihe::N,ಸಾಲು,рад
674,Reihe::N,ಸಾಲು,rinda
675,Reihe::N,ಸಾಲು,virkne
676,Boot::N,ದೋಣಿ,пыж
677,Boot::N,ದೋಣಿ,laiva
678,Ruder::N,ಹುಟ್ಟು,пелыс
679,Ruder::N,ಹುಟ್ಟು,ӧпаснӧй
680,Ruder::N,ಹುಟ್ಟು,airis
681,Ruder::N,ಹುಟ್ಟು,irklis
682,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,дадь
683,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,ragavas
684,Ski::N,ಜಾರುಪಟ್ಟಿ,лызь
685,Ski::N,ಜಾರುಪಟ್ಟಿ,slēpe
686,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,бипур
687,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,ugunskurs
688,Last::N,ಹೊರೆ,сьӧкыдтор
689,Last::N,ಹೊರೆ,krava
690,Gang::N,ತಿರುಗಾಟ,мунӧм
691,Gang::N,ತಿರುಗಾಟ,ветлӧм
692,Gang::N,ತಿರುಗಾಟ,eja
693,Gang::N,ತಿರುಗಾಟ,gājums
694,Schritt::N,ಹೆಜ್ಜೆ,воськов
695,Schritt::N,ಹೆಜ್ಜೆ,воськовтӧм
696,Schritt::N,ಹೆಜ್ಜೆ,solis
697,Norden::N,ಉತ್ತರ,войвыв
698,Norden::N,ಉತ್ತರ,ziemeļi
699,Süden::N,ದಕ್ಷಿಣ,лунвыв
700,Süden::N,ದಕ್ಷಿಣ,dienvidi
701,Westen::N,ಪಶ್ಚಿಮ,рытыв
702,Westen::N,ಪಶ್ಚಿಮ,rietumi
703,Osten::N,ಮೂಡಲು,асыв
704,Osten::N,ಮೂಡಲು,austrumi
705,Holz::N,ಚೌಬೀನೆ,пу
706,Holz::N,ಚೌಬೀನೆ,koks
707,Holz::N,ಚೌಬೀನೆ,koksne
708,Brett::N,ಹಲಗೆ,пӧв
709,Brett::N,ಹಲಗೆ,dēlis
710,Platte::N,ಹಲಗೆ,плита
711,Platte::N,ಹಲಗೆ,plate
712,Platte::N,ಹಲಗೆ,plāksne
713,Stütze::N,ಆಸರೆ,пыкӧд
714,Stütze::N,ಆಸರೆ,мыджӧд
715,Stütze::N,ಆಸರೆ,balsts
716,Stütze::N,ಆಸರೆ,atspaids
717,Stange::N,ಕಂಬ,потш
718,Stange::N,ಕಂಬ,maikste
719,Stock::N,ಕೋಲು,бедь
720,Stock::N,ಕೋಲು,boze
721,Stock::N,ಕೋಲು,spieķis
722,Stab::N,ದೊಣ್ಣೆ,зир
723,Stab::N,ದೊಣ್ಣೆ,zizlis
724,Rohr::N,ನಳಿಕೆ,труба
725,Rohr::N,ನಳಿಕೆ,caurule
726,Haus::N,ಮನೆ,керка
727,Haus::N,ಮನೆ,māja
728,Heim::N,ಗೃಹ,горт
729,Heim::N,ಗೃಹ,mājas
730,Ofen::N,ಒಲೆ,пач
731,Ofen::N,ಒಲೆ,krāsns
732,Fußboden::N,ನೆಲ,джодж
733,Fußboden::N,ನೆಲ,grīda
734,Tisch::N,ಮೇಜು,пызан
735,Tisch::N,ಮೇಜು,galds
736,Stuhl::N,ಕುರ್ಚಿ,улӧс
737,Stuhl::N,ಕುರ್ಚಿ,krēsls
738,Wiege::N,ತೊಟ್ಟಿಲು,зыбка
739,Wiege::N,ತೊಟ್ಟಿಲು,šūpulis
740,Bett::N,ಹಾಸಿಗೆ,вольпась
741,Bett::N,ಹಾಸಿಗೆ,gulta
742,Regal::N,ಬೀರು,джадж
743,Regal::N,ಬೀರು,plaukts
744,Kiste::N,ಪಟ್ಟಿಗೆ,куд
745,Kiste::N,ಪಟ್ಟಿಗೆ,ящик
746,Kiste::N,ಪಟ್ಟಿಗೆ,kaste
747,Kiste::N,ಪಟ್ಟಿಗೆ,šķirsts
748,Fenster::N,ಕಿಟಕಿ,ӧшинь
749,Fenster::N,ಕಿಟಕಿ,logs
750,Tür::N,ಬಾಗಿಲು,ӧдзӧс
751,Tür::N,ಬಾಗಿಲು,durvis
752,Tor::N,ಹೆಬ್ಬಾಗಿಲು,дзиръя
753,Tor::N,ಹೆಬ್ಬಾಗಿಲು,vārti
754,Zaun::N,ಬೇಲಿ,потшӧс
755,Zaun::N,ಬೇಲಿ,žogs
756,Dach::N,ಮಾಳಿಗೆ,вевт
757,Dach::N,ಮಾಳಿಗೆ,jumts
758,Leiter::N,ಏಣಿ,пос
759,Leiter::N,ಏಣಿ,kāpnes
760,Leiter::N,ಏಣಿ,redeles
761,Besen::N,ಪೊರಕೆ,рос
762,Besen::N,ಪೊರಕೆ,slota
763,Spaten::N,ಗುದ್ದಲಿ,зыр
764,Spaten::N,ಗುದ್ದಲಿ,lāpsta
765,Schaufel::N,ಸನಿಕೆ,тэльӧб
766,Schaufel::N,ಸನಿಕೆ,liekšķere
767,Gabel::N,ಕವಲು,вилки
768,Gabel::N,ಕವಲು,dakšiņa
769,Löffel::N,ಚಮಚ,пань
770,Löffel::N,ಚಮಚ,karote
771,Messer::N,ಚಾಕು,пурт
772,Messer::N,ಚಾಕು,nazis
773,Nagel::N,ಆಣಿ,тув
774,Nagel::N,ಆಣಿ,кӧрт тув
775,Nagel::N,ಆಣಿ,nagla
776,Netz::N,ಬಲೆ,тыв
777,Netz::N,ಬಲೆ,tīkls
778,Haken::N,ಕೊಂಡಿ,крук
779,Haken::N,ಕೊಂಡಿ,āķis
780,Haken::N,ಕೊಂಡಿ,kāsis
781,Haken::N,ಕೊಂಡಿ,krampis
782,Griff::N,ಹಿಡಿ,нуд
783,Griff::N,ಹಿಡಿ,kāts
784,Griff::N,ಹಿಡಿ,rokturis
785,Schloss::N,ವೀಗ,томан
786,Schloss::N,ವೀಗ,aizslēgs
787,Bild::N,ಚಿತ್ರ,серпас
788,Bild::N,ಚಿತ್ರ,glezna
789,Figur::N,ಆಕಾರ,пертас
790,Figur::N,ಆಕಾರ,вежньӧг
791,Figur::N,ಆಕಾರ,figūra
792,Puppe::N,ಗೊಂಬೆ,акань
793,Puppe::N,ಗೊಂಬೆ,lelle
794,Beutel::N,ಸಂಚಿ,мешӧк
795,Beutel::N,ಸಂಚಿ,kule
796,Beutel::N,ಸಂಚಿ,maisiņš
797,Bündel::N,ಕಟ್ಟು,кӧртӧд
798,Bündel::N,ಕಟ್ಟು,sainis
799,Tasche::N,ಚೀಲ,сумка
800,Tasche::N,ಚೀಲ,soma
801,Eimer::N,ಬಾನೆ,ведра
802,Eimer::N,ಬಾನೆ,spainis
803,Deckel::N,ಮುಚ್ಚಳ,пӧдан
804,Deckel::N,ಮುಚ್ಚಳ,тупкӧд
805,Deckel::N,ಮುಚ್ಚಳ,vāks
806,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,дозмук
807,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,тасьті-пань
808,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,trauki
809,Sack::N,ಮೂಟೆ,мешӧк
810,Sack::N,ಮೂಟೆ,maiss
811,Tasse::N,ಬಟ್ಟಲು,бекар
812,Tasse::N,ಬಟ್ಟಲು,тасьті
813,Tasse::N,ಬಟ್ಟಲು,tase
814,Topf::N,ಮಡಕೆ,гырнич
815,Topf::N,ಮಡಕೆ,pods
816,Kessel::N,ಕೆಟಲ್,пӧрт
817,Kessel::N,ಕೆಟಲ್,katls
818,Essen::N,ಊಟ,сёйӧм
819,Essen::N,ಊಟ,ēdiens
820,Nahrung::N,ಆಹಾರ,сёян
821,Nahrung::N,ಆಹಾರ,barība
822,Speise::N,ಊಟ,сёян
823,Speise::N,ಊಟ,сёянтор
824,Speise::N,ಊಟ,ēdiens
825,Fleisch::N,ಮಾಂಸ,яй
826,Fleisch::N,ಮಾಂಸ,gaļa
827,Getreide::N,ಧಾನ್ಯ,нянь
828,Getreide::N,ಧಾನ್ಯ,labība
829,Brei::N,ಗಂಜಿ,рок
830,Brei::N,ಗಂಜಿ,putra
831,Brei::N,ಗಂಜಿ,biezenis
832,Brot::N,ರೊಟ್ಟಿ,нянь
833,Brot::N,ರೊಟ್ಟಿ,maize
834,Scheibe::N,ಹೋಳು,шӧрӧм
835,Scheibe::N,ಹೋಳು,чӧлан
836,Scheibe::N,ಹೋಳು,šķēle
837,Scheibe::N,ಹೋಳು,rieciens
838,Fett::N,ಕೊಬ್ಬು,гос
839,Fett::N,ಕೊಬ್ಬು,тшог
840,Fett::N,ಕೊಬ್ಬು,tauki
841,Butter::N,ಬೆಣ್ಣೆ,вый
842,Butter::N,ಬೆಣ್ಣೆ,sviests
843,Öl::N,ಎಣ್ಣೆ,вый
844,Öl::N,ಎಣ್ಣೆ,eļļa
845,Salz::N,ಉಪ್ಪು,сов
846,Salz::N,ಉಪ್ಪು,sāls
847,Suppe::N,ಎಸರು,шыд
848,Suppe::N,ಎಸರು,zupa
849,Honig::N,ಮಧು,ма
850,Honig::N,ಮಧು,medus
851,Milch::N,ಹಾಲು,йӧв
852,Milch::N,ಹಾಲು,piens
853,Tee::N,ಚಹ,чай
854,Tee::N,ಚಹ,tēja
855,Leder::N,ಚಕ್ಕಳ,ку
856,Leder::N,ಚಕ್ಕಳ,āda
857,Wolle::N,ಉಣ್ಣೆ,вурун
858,Wolle::N,ಉಣ್ಣೆ,vilna
859,Stoff::N,ಬಟ್ಟೆ,дӧра
860,Stoff::N,ಬಟ್ಟೆ,drāna
861,Stoff::N,ಬಟ್ಟೆ,audums
862,Nadel::N,ಸೂಜಿ,ем
863,Nadel::N,ಸೂಜಿ,adata
864,Faden::N,ದಾರ,сунис
865,Faden::N,ದಾರ,diegs
866,Faden::N,ದಾರ,pavediens
867,Knopf::N,ಗುಂಡು,кизь
868,Knopf::N,ಗುಂಡು,poga
869,Knoten::N,ಗಂಟು,гӧрӧд
870,Knoten::N,ಗಂಟು,mezgls
871,Farbe::N,ಬಣ್ಣ,краска
872,Farbe::N,ಬಣ್ಣ,вап
873,Farbe::N,ಬಣ್ಣ,krāsa
874,Kleidung::N,ಅರಿವೆ,паськӧм
875,Kleidung::N,ಅರಿವೆ,tērps
876,Kleidung::N,ಅರಿವೆ,drēbes
877,Hemd::N,ಅಂಗಿ,дӧрӧм
878,Hemd::N,ಅಂಗಿ,krekls
879,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,воротник
880,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,apkakle
881,Ärmel::N,ತೋಳು,сос
882,Ärmel::N,ತೋಳು,piedurkne
883,Hose::N,ಇಜಾರ,гач
884,Hose::N,ಇಜಾರ,bikses
885,Gürtel::N,ಬೆಲ್ಟು,вӧнь
886,Gürtel::N,ಬೆಲ್ಟು,josta
887,Mütze::N,ಟೋಪಿ,шапка
888,Mütze::N,ಟೋಪಿ,cepure
889,Schuh::N,ಪಾದರಕ್ಷೆ,башмак
890,Schuh::N,ಪಾದರಕ್ಷೆ,ботинки
891,Schuh::N,ಪಾದರಕ್ಷೆ,kurpe
892,Stiefel::N,ಬೂಟು,сапӧг
893,Stiefel::N,ಬೂಟು,zābaks
894,Ring::N,ಉಂಗುರ,кытш
895,Ring::N,ಉಂಗುರ,gredzens
896,Band::N,ರಿಬ್ಬನ್,лента
897,Band::N,ರಿಬ್ಬನ್,вундас
898,Band::N,ರಿಬ್ಬನ್,lente
899,Kamm::N,ಹಣಿಗೆ,сынан
900,Kamm::N,ಹಣಿಗೆ,ķemme
901,Spiegel::N,ಕನ್ನಡಿ,рӧмпӧштан
902,Spiegel::N,ಕನ್ನಡಿ,spogulis
903,Riemen::N,ಬಾರು,тасма
904,Riemen::N,ಬಾರು,siksna
905,Schnur::N,ಹುರಿ,гез
906,Schnur::N,ಹುರಿ,aukla
907,Leine::N,ಹಗ್ಗ,юргез
908,Leine::N,ಹಗ್ಗ,saite
909,Decke::N,ಕಂಬಳಿ,эшкын
910,Decke::N,ಕಂಬಳಿ,шебрас
911,Decke::N,ಕಂಬಳಿ,sega
912,Kissen::N,ದಿಂಬು,юрлӧс
913,Kissen::N,ದಿಂಬು,spilvens
914,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,чышъян
915,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,vadmala
916,Handtuch::N,ಚೌಕ,ки чышкӧд
917,Handtuch::N,ಚೌಕ,кизьчышъян
918,Handtuch::N,ಚೌಕ,dvielis
919,Kraft::N,ಬಲ,этш
920,Kraft::N,ಬಲ,эбӧс
921,Kraft::N,ಬಲ,spēks
922,Stärke::N,ಶಕ್ತಿ,ёнлун
923,Stärke::N,ಶಕ್ತಿ,чорыдлун
924,Stärke::N,ಶಕ್ತಿ,stiprums
925,Gesundheit::N,ಆರೋಗ್ಯ,дзоньвидзалун
926,Gesundheit::N,ಆರೋಗ್ಯ,veselība
927,Krankheit::N,ರೋಗ,висьӧм
928,Krankheit::N,ರೋಗ,slimība
929,Schmerz::N,ನೋವು,висьӧм
930,Schmerz::N,ನೋವು,sāpes
931,Wunde::N,ಗಾಯ,дой
932,Wunde::N,ಗಾಯ,brūce
933,Wunde::N,ಗಾಯ,jēlums
934,Fieber::N,ಜ್ವರ,жар
935,Fieber::N,ಜ್ವರ,drudzis
936,Fieber::N,ಜ್ವರ,karstums
937,Arznei::N,ಔಷಧ,лекарство
938,Arznei::N,ಔಷಧ,зелля
939,Arznei::N,ಔಷಧ,zāles
940,Arznei::N,ಔಷಧ,medikaments
941,Brücke::N,ಸೇತುವೆ,пос
942,Brücke::N,ಸೇತುವೆ,tilts
943,Brunnen::N,ಬಾವಿ,юкмӧс
944,Brunnen::N,ಬಾವಿ,aka
945,Weide::N,ಗೋಮಾಳ,пӧскӧтина
946,Weide::N,ಗೋಮಾಳ,ganības
947,Pfad::N,ದಾರಿ,туй
948,Pfad::N,ದಾರಿ,кыснан
949,Pfad::N,ದಾರಿ,taka
950,Weg::N,ಹಾದಿ,туй
951,Weg::N,ಹಾದಿ,ceļš
952,Straße::N,ರಸ್ತೆ,туй
953,Straße::N,ರಸ್ತೆ,iela
954,Dorf::N,ಹಳ್ಳಿ,сикт
955,Dorf::N,ಹಳ್ಳಿ,ciems
956,Stadt::N,ಪಟ್ಟಣ,кар
957,Stadt::N,ಪಟ್ಟಣ,pilsēta
958,Brief::N,ಕಾಗದ,письмӧ
959,Brief::N,ಕಾಗದ,vēstule
960,Buch::N,ಪುಸ್ತಕ,небӧг
961,Buch::N,ಪುಸ್ತಕ,grāmata
962,Buchstabe::N,ಅಕ್ಷರ,шыпас
963,Buchstabe::N,ಅಕ್ಷರ,burts
964,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,газет
965,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,avīze
966,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,laikraksts
967,Leben::N,ಜೀವನ,лов
968,Leben::N,ಜೀವನ,олӧм
969,Leben::N,ಜೀವನ,dzīve
970,Tod::N,ಮರಣ,кулӧм
971,Tod::N,ಮರಣ,nāve
972,Grab::N,ಗೋರಿ,гу
973,Grab::N,ಗೋರಿ,kaps
974,Kirche::N,ಚರ್ಚು,вичко
975,Kirche::N,ಚರ್ಚು,baznīca
976,Sünde::N,ಪಾಪ,мыж
977,Sünde::N,ಪಾಪ,grēks
978,Gott::N,ದೇವರು,ен
979,Gott::N,ದೇವರು,dievs
980,Arbeiter::N,ಕೆಲಸಗಾರ,уджалысь
981,Arbeiter::N,ಕೆಲಸಗಾರ,strādnieks
982,Chef::N,ದಣಿ,юралысь
983,Chef::N,ದಣಿ,веськӧдлысь
984,Chef::N,ದಣಿ,šefs
985,Chef::N,ದಣಿ,vadītajs
986,Chef::N,ದಣಿ,priekšnieks
987,Meister::N,ಶಿಕ್ಷಕ,вӧчысь
988,Meister::N,ಶಿಕ್ಷಕ,meistars
989,Arzt::N,ವೈದ್ಯ,врач
990,Arzt::N,ವೈದ್ಯ,бурдӧдысь
991,Arzt::N,ವೈದ್ಯ,ārsts
992,Lehrer::N,ಉಪಾಧ್ಯಾಯ,велӧдысь
993,Lehrer::N,ಉಪಾಧ್ಯಾಯ,skolotājs
994,Geld::N,ಹಣ,сьӧм
995,Geld::N,ಹಣ,nauda
996,Geschäft::N,ವಾಣಿಜ್ಯ,удж
997,Geschäft::N,ವಾಣಿಜ್ಯ,bizness
998,Geschäft::N,ವಾಣಿಜ್ಯ,darījums
999,Laden::N,ಅಂಗಡಿ,вузасянін
1000,Laden::N,ಅಂಗಡಿ,bode
1001,Laden::N,ಅಂಗಡಿ,veikals
1002,Preis::N,ಬೆಲೆ,дон
1003,Preis::N,ಬೆಲೆ,cena
1004,Ware::N,ಸರಕು,тӧвар
1005,Ware::N,ಸರಕು,prece
1006,Nutzen::N,ಲಾಭ,воӧм
1007,Nutzen::N,ಲಾಭ,выгӧда
1008,Nutzen::N,ಲಾಭ,labums
1009,Reichtum::N,ಸಂಪತ್ತು,озырлун
1010,Reichtum::N,ಸಂಪತ್ತು,bagātība
1011,Welt::N,ಭೂಲೋಕ,енкӧла
1012,Welt::N,ಭೂಲೋಕ,pasaule
1013,Land::N,ದೇಶ,му
1014,Land::N,ದೇಶ,zeme
1015,Staat::N,ರಾಜ್ಯ,канму
1016,Staat::N,ರಾಜ್ಯ,государство
1017,Staat::N,ರಾಜ್ಯ,valsts
1018,König::N,ರಾಜ,кан
1019,König::N,ರಾಜ,ķēniņš
1020,König::N,ರಾಜ,karalis
1021,Macht::N,ಅಧಿಕಾರ,каналӧм
1022,Macht::N,ಅಧಿಕಾರ,vara
1023,Grenze::N,ಗಡಿ,су
1024,Grenze::N,ಗಡಿ,суйӧр
1025,Grenze::N,ಗಡಿ,robeža
1026,Krieg::N,ಯುದ್ಧ,ожман
1027,Krieg::N,ಯುದ್ಧ,karš
1028,Feind::N,ಶತ್ರು,враг
1029,Feind::N,ಶತ್ರು,вӧрӧг
1030,Feind::N,ಶತ್ರು,ienaidnieks
1031,Gewalt::N,ಹಿಂಸೆ,мырдöналöм
1032,Gewalt::N,ಹಿಂಸೆ,vara
1033,Gewalt::N,ಹಿಂಸೆ,vardarbība
1034,Kampf::N,ಹೋರಾಟ,вермасьӧм
1035,Kampf::N,ಹೋರಾಟ,cīņa
1036,Bogen[Waffe]::N,ಬಿಲ್ಲು,ньӧввуж
1037,Bogen[Waffe]::N,ಬಿಲ್ಲು,loks
1038,Pfeil::N,ಅಂಬು,ньӧв
1039,Pfeil::N,ಅಂಬು,bulta
1040,Gewehr::N,ಬಂದೂಕು,пишшаль
1041,Gewehr::N,ಬಂದೂಕು,šautene
1042,Fehler::N,ತಪ್ಪು,сорсьӧм
1043,Fehler::N,ತಪ್ಪು,дзугсьӧм
1044,Fehler::N,ತಪ್ಪು,kļūda
1045,Lüge::N,ಸುಳ್ಳು,пӧръясьӧм
1046,Lüge::N,ಸುಳ್ಳು,ылӧдлӧм
1047,Lüge::N,ಸುಳ್ಳು,meli
1048,Schaden::N,ಹಾನಿ,лёк
1049,Schaden::N,ಹಾನಿ,изъян
1050,Schaden::N,ಹಾನಿ,пакӧсьт
1051,Schaden::N,ಹಾನಿ,bojājums
1052,Schaden::N,ಹಾನಿ,kaitējums
1053,Unglück::N,ಅಪಾಯ,шог
1054,Unglück::N,ಅಪಾಯ,kļūme
1055,Unglück::N,ಅಪಾಯ,klizma
1056,Unglück::N,ಅಪಾಯ,nelaime
1057,Schuld::N,ದೋಷ,мыж
1058,Schuld::N,ದೋಷ,vaina
1059,Alter::N,ಮುಪ್ಪು,арлыд
1060,Alter::N,ಮುಪ್ಪು,vecums
1061,Schluss::N,ಮುಕ್ತಾಯ,пом
1062,Schluss::N,ಮುಕ್ತಾಯ,beigas
1063,Zeit::N,ಕಾಲ,кад
1064,Zeit::N,ಕಾಲ,laiks
1065,Tag::N,ದಿನ,лун
1066,Tag::N,ದಿನ,diena
1067,Morgen::N,ಮುಂಜಾನೆ,асыв
1068,Morgen::N,ಮುಂಜಾನೆ,rīts
1069,Mittag::N,ನಡುಹಗಲು,лун шӧр
1070,Mittag::N,ನಡುಹಗಲು,pusdiena
1071,Abend::N,ಸಂಜೆ,рыт
1072,Abend::N,ಸಂಜೆ,vakars
1073,Nacht::N,ರಾತ್ರಿ,вой
1074,Nacht::N,ರಾತ್ರಿ,nakts
1075,Woche::N,ವಾರ,вежон
1076,Woche::N,ವಾರ,nedēļa
1077,Monat::N,ತಿಂಗಳು,тӧлысь
1078,Monat::N,ತಿಂಗಳು,mēnesis
1079,Jahr::N,ಸಂವತ್ಸರ,во
1080,Jahr::N,ಸಂವತ್ಸರ,gads
1081,Frühling::N,ವಸಂತ,тулыс
1082,Frühling::N,ವಸಂತ,pavasaris
1083,Sommer::N,ಬಿಸಿಲುಕಾಲ,гожӧм
1084,Sommer::N,ಬಿಸಿಲುಕಾಲ,vasara
1085,Herbst::N,ಶರತ್ಕಾಲ,ар
1086,Herbst::N,ಶರತ್ಕಾಲ,rudens
1087,Winter::N,ಚಳಿಗಾಲ,тӧв
1088,Winter::N,ಚಳಿಗಾಲ,ziema
1089,Januar::N,ನಾಲ್ಚಳಿ,тӧв шӧр
1090,Januar::N,ನಾಲ್ಚಳಿ,janvāris
1091,Februar::N,ಅಯ್ಚಳಿ,урасьӧм
1092,Februar::N,ಅಯ್ಚಳಿ,februāris
1093,März::N,ಮೊಬ್ಬೇಸಿಗೆ,рака
1094,März::N,ಮೊಬ್ಬೇಸಿಗೆ,marts
1095,April::N,ಇಬ್ಬೇಸಿಗೆ,кос му
1096,April::N,ಇಬ್ಬೇಸಿಗೆ,aprīlis
1097,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,ода-кора
1098,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,maijs
1099,Juni::N,ಮೊಮ್ಮಳೆ,лӧддза-номъя
1100,Juni::N,ಮೊಮ್ಮಳೆ,jūnijs
1101,Juli::N,ಇಮ್ಮಳೆ,сора
1102,Juli::N,ಇಮ್ಮಳೆ,jūlijs
1103,August::N,ಮುಮ್ಮಳೆ,моз
1104,August::N,ಮುಮ್ಮಳೆ,augusts
1105,September::N,ನಾಲ್ಮಳೆ,кӧч
1106,September::N,ನಾಲ್ಮಳೆ,septembris
1107,Oktober::N,ಮೊಚ್ಚಳಿ,йирым
1108,Oktober::N,ಮೊಚ್ಚಳಿ,oktobris
1109,November::N,ಇಚ್ಚಳಿ,вӧльгым
1110,November::N,ಇಚ್ಚಳಿ,novembris
1111,Dezember::N,ಮುಚ್ಚಳಿ,ӧшым
1112,Dezember::N,ಮುಚ್ಚಳಿ,decembris
1113,Montag::N,ಸೋಮುವಾರ,выльлун
