,Concept_ID,ps,myv
786,plötzlich::ADV,یوناڅاپه,апак учо
787,sofort::ADV,فوراً,курок
788,sofort::ADV,فوراً,нейке
789,sofort::ADV,سمدلاسه,курок
790,sofort::ADV,سمدلاسه,нейке
791,später::ADV,وروسته,мейле
792,jetzt::ADV,اوس,ней
793,heute::ADV,نن,течи
794,morgen::ADV,سبا,ванды
795,bald::ADV,ژر,курок
796,dann::ADV,پس,мейле
797,dann::ADV,پس,седе мейле
798,dann::ADV,وروسته,мейле
799,dann::ADV,وروسته,седе мейле
800,gestern::ADV,پرون,исяк
801,einst::ADV,پخوا,весть
802,einst::ADV,پخوا,зярдо-бути
803,damals::ADV,هغه وخت,сестэ
804,danach::ADV,بیا,мейле
805,danach::ADV,بیا,седе мейле
806,vorher::ADV,دمخه,васняяк
807,zuerst::ADV,لومړی,васня
808,einmal::ADV,یو ځل,весть
809,manchmal::ADV,ګاهی ګاهی,лиясто
810,oft::ADV,ډېر ځله,сеетьстэ
811,immer::ADV,تل,свал
812,immer::ADV,همېشه,свал
813,niemals::ADV,هیڅکله نه,а зярдояк
814,hier::ADV,دلته,тесэ
815,hierhin::ADV,دلته,тей
816,hierhin::ADV,دې ځای ته,тей
817,von hier::ADV,د دې ځای نه,тестэ
818,dort::ADV,هلته,тосо
819,dorthin::ADV,هلته,тов
820,dorthin::ADV,هغه ځای ته,тов
821,geradeaus::ADV,مخامخ,витьстэ
822,vorwärts::ADV,مخ پهٔ وړاندې,икелев
823,rückwärts::ADV,بېرته,мекев
824,zurück::ADV,بېرته,мекев
825,unten::ADV,لاندي,ало
826,hinab::ADV,ښکته,алов
827,oben::ADV,پورته,вере
828,hinauf::ADV,پاس,верев
829,überall::ADV,هره خوا,эрьва косо
830,nicht::ADV,نه,а
831,ein wenig::ADV,یو څه,аламошка
832,kaum::ADV,ایله,ансяк
833,sehr::ADV,ډېر,пек
834,sehr::ADV,ډېر,вельть
835,sehr::ADV,زيات,пек
836,sehr::ADV,زيات,вельть
837,so::ADV,داسې,истя
838,so::ADV,دومره,истя
839,noch::ADV,نور,таго
840,nur::ADV,تش,ансяк
841,nur::ADV,صرف,ансяк
842,schon::ADV,دمخه,уш
843,wieder::ADV,بیا,таго
844,vergebens::ADV,عبث,стяко
845,vor::PRP,دمخه,икеле
846,hinter::PRP,شاته,вельде
847,unter::PRP,لاندي,ало
848,durch::PRP,د مینځ نه,пачк
849,neben::PRP,نژدې,вакссо
850,zwischen::PRP,ترمینځ,ютксо
851,wegen::PRP,د ... له لاسه,кис
852,wegen::PRP,د ... له لاسه,коряс
853,wegen::PRP,د ... له لاسه,кувалт
854,dies::PRN,دا,те
855,das::PRN,دا,те
856,das::PRN,دا,тона
857,alles::PRN,هرڅهٔ,весе
858,alles::PRN,هرڅهٔ,весемесь
859,ich::PRN,زه,мон
860,du::PRN,ته,тон
861,er::PRN,دی,сон
862,wir::PRN,مونږ,минь
863,ihr::PRN,تاسې,тынь
864,sie::PRN,هغوی,сынь
865,was::FPRN,څهٔ,мезе
866,wer::FPRN,چا,ки
867,wer::FPRN,څوک,ки
868,wo::FADV,چيری,косо
869,wo::FADV,چېرته,косо
870,wohin::FADV,چېرته,ков
871,wohin::FADV,چېرته,козо
872,wie::FADV,څنګه,кода
873,warum::FADV,ولې,мекс
874,wieviel::FNUM,څو,зяро
875,wieviel::FNUM,څومره,зяро
876,eins::NUM,یو,вейке
877,zwei::NUM,دوه,кавто
878,drei::NUM,درې,колмо
879,vier::NUM,څلور,ниле
880,fünf::NUM,پنځه,вете
881,sechs::NUM,شپږ,кото
882,sieben::NUM,اوه,сисем
883,acht::NUM,اته,кавксо
884,neun::NUM,نهه,вейксэ
885,zehn::NUM,لس,кемень
886,elf::NUM,یوولس,кевейкее
887,zwölf::NUM,دولس,кемгавтово
888,zwanzig::NUM,شل,комсь
889,dreißig::NUM,دېرش,колоньгемень
890,vierzig::NUM,څلوېښت,ниленьгемень
891,fünfzig::NUM,پنځوس,ведьгемень
892,sechzig::NUM,شپېته,кодгемень
893,siebzig::NUM,اویا,сизьгемень
894,achtzig::NUM,اتیا,кавксоньгемень
895,neunzig::NUM,نوي,вейксэньгемень
896,hundert::NUM,سل,сядо
897,tausend::NUM,زر,тыща
898,und::CNJ,او,ды
899,oder::CNJ,ېا,или
900,stehen::V,درېدل,аштемс стядо
901,sitzen::V,کښېنستل,аштемс озадо
902,liegen::V,ملاستل,мадезь аштемс
903,hängen::V,ځړېدل,нурьгемс
904,werden::V,کېدل,арамс
905,passieren::V,پېښېدل,лисэмс
906,beginnen::V,شروع کېدل,ушодомс
907,enden::V,خلاصدل,лоткамс
908,enden::V,تمامېدل,лоткамс
909,wechseln::V,تغییر موندل,полавтнемс
910,aufgehen[Sonne]::V,ختل,лисемс
911,aufgehen[Sonne]::V,ختل,стямс
912,untergehen[Sonne]::V,لوېدل,валгомс
913,untergehen[Sonne]::V,پرېوتل,валгомс
914,scheinen[Sonne]::V,رڼا کول,валдомтомс
915,donnern::V,تنېدل,цярномс
916,donnern::V,تنېدل,галдордомс
917,donnern::V,غړمبېدل,цярномс
918,donnern::V,غړمبېدل,галдордомс
919,wehen::V,چلېدل,пувамс
920,strömen::V,بهېدل,чудемс
921,fließen::V,بهېدل,чудемс
922,fließen::V,تویېدل,чудемс
923,sich drehen::V,ګرځېدل,велямс
924,sich drehen::V,چورلېدل,велямс
925,schwanken::V,زنګېدل,лыкамс
926,schwanken::V,زنګېدل,якамс
927,schwingen::V,زنګېدل,нурсемс
928,schwingen::V,زنګېدل,лыкамс
929,fallen::V,ولېدل,прамс
930,fallen::V,ولېدل,сяворемс
931,brennen::V,سوځېدل,паломс
932,rauchen::V,لوګی کول,качадомс
933,regnen::V,باران اورېدل,пиземс
934,gefrieren::V,کنګل نيول,кельмемс
935,tauen::V,وېلې کېدل,соламс
936,schmelzen::V,وېلې کېدل,соламс
937,trocknen::V,وچېدل,коськемс
938,sieden::V,اېشېدل,лакамс
939,sieden::V,اېشېدل,пиксемс
940,faulen::V,خرابېدل,наксадомс
941,verfaulen::V,ورستېدل,наксадомс
942,reißen::V,شلېدل,сезневемс
943,versinken::V,ډوېېدل,ваямс
944,vergehen::V,تېرېدل,ютамс
945,erscheinen::V,ښکارېدل,лисемс
946,verschwinden::V,ورکېدل,ёмамс
947,sinken::V,ښکته کېدل,явамс
948,abnehmen::V,کمېدل,киремемс
949,zunehmen::V,زیاتېدل,ламолгадомс
950,zunehmen::V,زیاتېدل,раштамс
951,steigen::V,جګېدل,куземс
952,steigen::V,جګېدل,кепсевемс
953,steigen::V,پورته کېدل,куземс
954,steigen::V,پورته کېدل,кепсевемс
955,wachsen::V,وده کول,касомс
956,glänzen::V,ځلېدل,цитнемс
957,funkeln::V,پړکېدل,пиндолдомс
958,funkeln::V,پړکېدل,цивтёрдомс
959,lärmen::V,غال و غول کول,шалномс
960,läuten::V,زنګ وهل,гайгезевемс
961,klingeln::V,زنګ وهل,чавомс баягас
962,klirren::V,کړنګېدل,калдордомс
963,klirren::V,کړنګېدل,кальцяемс
964,brausen::V,تلاطم کول,лакамс
965,rauschen::V,شڼهار کول,лажномс
966,klingen::V,آواز کول,гайгемс
967,bellen::V,غپېدل,онгомс
968,heulen::V,انګلل,урномс
969,blasen::V,پو کول,пувамс
970,pfeifen::V,شپېلک وهل,вешкемс
971,schreien::V,ناره کول,пижнемс
972,stöhnen::V,زګېروی کول,кувсемс
973,zittern::V,لړزېدل,тарномс
974,leben::V,ژوند کول,эрямс
975,geboren werden::V,زېږېدل,чачомс
976,atmen::V,ساه کښل,лексемс
977,atmen::V,تنفس کول,лексемс
978,trinken::V,څښل,симемс
979,essen::V,خوړل,ярсамс
980,schlucken::V,غړپول,нилемс
981,schlucken::V,غړپول,порнемс
982,müde werden::V,ستړی کېدل,сиземс
983,einschlafen::V,ویده کېدل,матедевемс
984,schlafen::V,خوب کول,удомс
985,aufwachen::V,ویښېدل,сыргоземс
986,aufstehen::V,پاڅېدل,стямс
987,sich erholen::V,استراحت کول,оймсемс
988,krank werden::V,رنځورېدل,сэредезевемс
989,krank sein::V,ناجوړېدل,сэредемс
990,schmerzen::V,خوږېدل,сэредемс
991,schmerzen::V,درد کول,сэредемс
992,husten::V,ټوخېدل,козомс
993,genesen::V,رغېدل,пичкамс
994,sterben::V,مړل,куломс
995,umkommen::V,تلفېدل,чавовомс
996,umkommen::V,تلفېدل,ёмамс
997,sich bewegen::V,چلېدل,шаштомс
998,sich bewegen::V,حرکت کول,шаштомс
999,sich rühren::V,ښورېدل,сыргамс
1000,sich erheben::V,درېدل,куземс
1001,sich setzen::V,کښېنستل,озамс
1002,hinfallen::V,لوېدل,прамс
1003,hinfallen::V,لوېدل,сяворемс
1004,laufen::V,منډې وهل,якамс
1005,schreiten::V,قدم ایښودل,эскелямс
1006,schreiten::V,قدم ایښودل,молемс
1007,spazierengehen::V,چکر وهل,якамс
1008,eilen::V,بېړه کول,эрзкалемс
1009,eilen::V,بېړه کول,капшамс
1010,sich beeilen::V,عجله کول,капшамс
1011,sausen::V,ځغستل,ливтямс
1012,rennen::V,زغلېدل,чийнемс
1013,rennen::V,زغلېدل,ардтнемс
1014,springen::V,ټوپ وهل,кирнявтнемс
1015,klettern::V,ختل,куземс
1016,schaukeln::V,زنګېدل,нурямс
1017,kriechen::V,خاپوړی وهل,ёзмолдомс
1018,schwimmen::V,لامبو وهل,уемс
1019,tauchen::V,غوټه وهل,чопавтомс
1020,tauchen::V,غوټه وهل,чопавтнемс
1021,rudern::V,پارو وهل,миледемс
1022,fahren::V,تلل,ардомс
1023,fliegen::V,الوتل,ливтямс
1024,gehen::V,تلل,туемс
1025,gehen::V,تلل,молемс
1026,weggehen::V,بهر وتل,туемс
1027,abfahren::V,تلل,туемс
1028,anhalten::V,ودرېدل,лоткамс
1029,hineingehen::V,داخلېدل,совамс
1030,eintreten::V,ننوتل,совамс
1031,eintreten::V,ننوتل,эскельдямс
1032,kommen::V,راتلل,самс
1033,ankommen::V,رسېدل,самс
1034,ankommen::V,رسېدل,пачкодемс
1035,zurückkommen::V,بېرته راتلل,велявтомс
1036,bleiben::V,پاتې کېدل,кадовомс
1037,warten::V,انتظار وېستل,учомс
1038,erwarten::V,انتظار کول,учомс
1039,suchen::V,لټول,вешнемс
1040,finden::V,میندل,муемс
1041,finden::V,پیدا کول,муемс
1042,versuchen::V,هڅه کول,варштамс
1043,vorbereiten::V,چمتوکول,анокстамс
1044,lieben::V,مینه لرل,вечкемс
1045,mögen::V,خوښول,вечкемс
1046,mögen::V,علاقه لرل,вечкемс
1047,lachen::V,خندېدل,пейдемс
1048,rühren::V,اغېزه کول,токамс седейс
1049,weinen::V,ژړل,авардемс
1050,schimpfen::V,ښکنځا کول,сёвномс
1051,sich ärgern::V,قهر راتلل,кежиявтнемс
1052,sich fürchten::V,ډارېدل,пелемс
1053,fürchten::V,ډارېدل,пелемс
1054,fliehen::V,تښتېدل,оргодемс
1055,flüchten::V,تښتېدل,ворьгодемс
1056,flüchten::V,تښتېدل,чадомс
1057,sehen::V,لیدل,неемс
1058,anschauen::V,کتل,ваномс
1059,ansehen::V,ننداره کول,ваномс
1060,hören::V,اورېدل,марямс
1061,zuhören::V,غوږ نیول,кунсоломс
1062,probieren::V,څکه کول,варшамс
1063,probieren::V,چاشنی کول,варшамс
1064,riechen::V,بويول,никсемс
1065,fühlen::V,حسول,марямс
1066,scheinen::V,ښکارېدل,марявомс
1067,zu sehen sein::V,ښکارېدل,неявомс
1068,vernehmen::V,خبرېدل,марямс
1069,frieren::V,ساړه کېتل,кельмемс
1070,tun::V,کول,теемс
1071,können::V,کولای شول,маштомс
1072,können::V,د لاسه کېدل,маштомс
1073,wollen::V,غوښتل,бажамс
1074,anfangen::V,شروع کول,кармамс
1075,beenden::V,ختمول,прядомс
1076,beenden::V,پای ته رسول,прядомс
1077,aufhören::V,بس کول,лоткамс
1078,gelingen::V,موفق کېدل,удаламс
1079,gelingen::V,بریالی کېدل,удаламс
1080,geraten::V,کېدل,лисемс
1081,öffnen::V,خلاصول,панжомс
1082,öffnen::V,پرانیستل,панжомс
1083,schließen::V,تړل,пекстамс
1084,schließen::V,تړل,сёлгомс
1085,schließen::V,تړل,конямс
1086,stellen::V,ایښودل,аравтомс
1087,setzen::V,کښېنول,ойсевтемс
1088,setzen::V,کښېنول,озавтнемс
1089,legen::V,ایښودل,путомс
1090,berühren::V,لاس وهل,токамс
1091,verbinden::V,تړل,содомс
1092,bedecken::V,پوښول,вельтямс
1093,aufhängen::V,ځوړندول,понгавтомс
1094,anzünden::V,بلول,кирвастемс
1095,aufheben::V,پورته کول,кепедемс
1096,zurücklassen::V,پرېښودل,кадомс
1097,verlieren::V,ورکول,ёмавтомс
1098,fallen lassen::V,له لاسه لوېدل,правтомс
1099,machen::V,کول,теемс
1100,herstellen::V,جوړول,анокстамс
1101,herstellen::V,توليدول,анокстамс
1102,bauen::V,جوړول,путомс
1103,reparieren::V,ترمیمول,витемс
1104,verbessern::V,اصلاح کول,паролгавтомс
1105,verbessern::V,اصلاح کول,вадрялгавтомс
1106,ändern::V,تغیر ورکول,полавтомс
1107,graben::V,کيندل,чувомс
1108,graben::V,کيندل,таргамс
1109,beugen::V,ټیټول,мендемс
1110,biegen::V,کږول,комавтомс
1111,drehen::V,ګرځول,чаравтомс
1112,drehen::V,ګرځول,велявтнемс
1113,wenden::V,اړول,велявтомс
1114,umdrehen::V,اړول,велявтомс
1115,heben::V,جګول,кепедемс
1116,heben::V,پورته کول,кепедемс
1117,hochheben::V,جګول,кепедемс
1118,ergreifen::V,نیول,кундамс
1119,halten::V,نیول,кирдемс
1120,drücken::V,کښېکښل,нуемс
1121,schieben::V,پوری وهل,шаштомс
1122,kratzen::V,ګرول,ангордамс
1123,lecken::V,څټل,нолсемс
1124,beißen::V,چیچل,сускомс
1125,abreißen::V,شکول,сеземс
1126,abschneiden::V,پرېکول,печкемс
1127,binden::V,تړل,кодамс
1128,binden::V,تړل,сюлмамс
1129,stecken::V,ټومبل,сялгомс
1130,brechen::V,ماتول,синдемс
1131,brechen::V,ماتول,калавтомс
1132,klopfen::V,ټکول,калтаямс
1133,hauen::V,ټکول,чавомс
1134,kleben::V,نښلول,педявтнемс
1135,kleben::V,سرېښول,педявтнемс
1136,reiben::V,مږل,ёзамс
1137,streichen::V,مښل,вадемс
1138,schleifen::V,تېره کول,човамс
1139,schneiden::V,غوڅول,керямс
1140,schneiden::V,پرېکول,керямс
1141,rütteln::V,خوڅول,чукамс
1142,rütteln::V,خوڅول,лыкавтомс
1143,schütteln::V,ښورول,чукамс
1144,schwenken::V,خوڅول,яхолемс
1145,schütten::V,اچول,каямс
1146,schütten::V,تویول,каямс
1147,füllen::V,ډکول,пештямс
1148,einwickeln::V,پېچل,тапарямс
1149,einwickeln::V,نغښتل,тапарямс
1150,tragen::V,وړل,кандомс
1151,schleppen::V,وړل,ускомс
1152,ziehen::V,کښل,ускомс
1153,aufbewahren::V,ساتل,ванстомс
1154,werfen::V,اچول,ёртомс
1155,werfen::V,غورځول,ёртомс
1156,fangen::V,نیول,кундамс
1157,fangen::V,ګیرول,кундамс
1158,packen::V,نیول,кундамс
1159,verstecken::V,پټول,кекшемс
1160,teilen::V,وېشل,явомс
1161,teilen::V,تقسیمول,явомс
1162,schicken::V,لېږل,кучомс
1163,schicken::V,استول,кучомс
1164,bringen::V,راوړل,кандомс
1165,hinzufügen::V,زیاتول,путомс
1166,hinzufügen::V,زیاتول,максомс
1167,bekommen::V,حاصلول,саемс
1168,erhalten::V,اخیستل,саемс
1169,nehmen::V,نیول,саемс
1170,nehmen::V,اخيستل,саемс
1171,wählen::V,خوښول,кочкамс
1172,auswählen::V,چنده کول,кочкамс
1173,bewahren::V,ساتل,ванстомс
1174,behindern::V,مانع کېدل,кирдемс
1175,behindern::V,ممانعت کول,кирдемс
1176,verderben::V,خرابېدل,коламс
1177,beschädigen::V,ورانول,теемс зыян
1178,zerbrechen::V,ماتول,коламс
1179,zerreißen::V,څیرې کول,сеземс
1180,zerstören::V,ړنګول,калавтомс
1181,zerstören::V,ورانول,калавтомс
1182,verbrennen::V,سوځول,пултамс
1183,geben::V,ورکول,максомс
1184,reichen::V,ورکول,максомс
1185,schenken::V,بښل,каземс
1186,versprechen::V,لوز کول,алтамс
1187,wünschen::V,غوښتل,арсемс
1188,loben::V,ستایل,шнамс
1189,loben::V,تمجید کول,шнамс
1190,küssen::V,ښکلول,палсемс
1191,wiegen::V,زنګول,нурсемс
1192,zudecken::V,پوښول,тавадомс
1193,zudecken::V,پوښول,вельтямс
1194,wecken::V,ويښول,стявтомс
1195,zeigen::V,ښودل,невтемс
1196,führen::V,بیول,ветямс
1197,lehren::V,درس ورکول,тонавтомс
1198,lehren::V,تعلیم ورکول,тонавтомс
1199,unterrichten::V,درس ورکول,тонавтомс
1200,aufziehen::V,روزل,трямс
1201,aufziehen::V,روزل,кастомс
1202,leiten::V,رهبری کول,ветямс
1203,leiten::V,رهبری کول,азоркстамс
1204,leiten::V,لارښوونه کول,ветямс
1205,leiten::V,لارښوونه کول,азоркстамс
1206,antreiben::V,چټک کول,ветямс
1207,lassen::V,اړکول,кармавтомс
1208,einladen::V,بلل,тердемс
1209,vereinigen::V,متحد کول,вейсэндямс
1210,vereinigen::V,متحد کول,вейс путомс
1211,vereinigen::V,متحد کول,вейс пурнамс
1212,vereinigen::V,یوځای کول,вейсэндямс
1213,vereinigen::V,یوځای کول,вейс путомс
1214,vereinigen::V,یوځای کول,вейс пурнамс
1215,besuchen::V,کتنه کول,варштамс
1216,treffen::V,ليدل,вастомс
1217,treffen::V,تلقی کول,вастомс
1218,sich versammeln::V,راغونډېدل,промокшномс
1219,spielen::V,لوبه کول,налксемс
1220,singen::V,سندرې وېل,морамс
1221,tanzen::V,ګډېدل,киштемс
1222,sich trennen::V,بېلېدل,явомс
1223,verlassen::V,ترک کول,кадомс
1224,retten::V,نجات ورکول,идемс
1225,bewachen::V,ساتل,ванстомс
1226,bewachen::V,حفاظت کول,ванстомс
1227,schützen::V,ژغورل,аштемс
1228,verteidigen::V,دفاع کول,ваномс
1229,sich schlagen::V,جنګېدل,тюремс
1230,schießen::V,ویشتل,ледемс
1231,siegen::V,غالبېدل,изнямс
1232,ärgern::V,خپه کول,кежейгавтомс
1233,schlagen::V,وهل,токамс
1234,treten::V,په لغته وهل,тапамс
1235,stechen::V,ټومبل,пупамс
1236,stoßen::V,ټېل وهل,тулкадемс
1237,stoßen::V,پوری وهل,тулкадемс
1238,stehlen::V,تښتول,саламс
1239,stehlen::V,غلا کول,саламс
1240,stören::V,ماتول,пирямс ки
1241,belästigen::V,ځورول,а максомс
1242,belästigen::V,ځورول,а кадомс оймамо
1243,belästigen::V,تکلیف ورکول,а максомс
1244,belästigen::V,تکلیف ورکول,а кадомс оймамо
1245,verbergen::V,پټول,сёпомс
1246,verbergen::V,پټول,кекшемс
1247,täuschen::V,تېرایستل,манямс
1248,täuschen::V,خطا ایستل,манямс
1249,betrügen::V,غولول,манчемс
1250,töten::V,وژل,чавномс
1251,töten::V,وژل,маштнемс
1252,töten::V,مړ کول,чавномс
1253,töten::V,مړ کول,маштнемс
1254,wohnen::V,اوسېدل,эрямс
1255,arbeiten::V,کار کول,важодемс
1256,sammeln::V,راټولول,пурнамс
1257,sammeln::V,راغونډول,пурнамс
1258,pflücken::V,شکول,ноцковтнемс
1259,jagen::V,ښکار کول,кундамс
1260,fischen::V,کب نيول,калонь кундамс
1261,fassen::V,نیول,кундамс
1262,fassen::V,ګیرول,кундамс
1263,hüten::V,پوول,ваномс
1264,treiben::V,بیول,панемс
1265,anbinden::V,تړل,сюлмамс
1266,füttern::V,خوراک ورکول,андомс
1267,melken::V,لوشل,потявтомс
1268,hacken::V,پی کول,лазномс
1269,gießen::V,اوبه کول,валомс
1270,reifen::V,رسېدل,кенеремс
1271,zubereiten::V,تیارول,анокстамс
1272,kochen::V,پخول,пидемс
1273,backen::V,پخول,пидемс
1274,braten::V,وريتول,пуштамс
1275,umrühren::V,لړل,човорямс
1276,stricken::V,اوبدل,кодамс
1277,nähen::V,ګنډل,стамс
1278,färben::V,رنګول,артомс
1279,reinigen::V,صافول,урядамс
1280,waschen::V,مینځل,муськемс
1281,abwischen::V,وچول,нардамс
1282,spülen::V,کنګالول,ёрвалдомс
1283,fegen::V,جارو کول,тенсемс
1284,kehren::V,جارو کول,тенсемс
1285,baden::V,لمبېدل,экшелямс
1286,sich waschen::V,ځان مينځل,шлямс
1287,ausziehen::V,کښل,кайсевтемс
1288,ausziehen::V,ایستل,кайсевтемс
1289,anziehen::V,اغوستل,оршамс
1290,sich anziehen::V,کالی اغوستل,оршамс
1291,kämmen::V,ګمنځول,судрямс
1292,schmücken::V,ښکلی کول,мазылгавтомс
1293,schmücken::V,ښکلی کول,наряжамс
1294,sagen::V,وېل,меремс
1295,sprechen::V,وېل,кортамс
1296,sprechen::V,غږېدل,кортамс
1297,reden::V,ګړېدل,кортамс
1298,reden::V,خبرې کول,кортамс
1299,sich unterhalten::V,خبری کول,кортнемс
1300,fragen::V,پوښتنه کول,кевкстемс
1301,bitten::V,غوښتل,вешемс
1302,erzählen::V,کيسه کول,ёвтнемс
1303,erzählen::V,حکايت کول,ёвтнемс
1304,mitteilen::V,خبرول,ёвтамс
1305,mitteilen::V,خبر ورکول,ёвтамс
1306,nennen::V,نوم ايښودل,лемдемс
1307,nennen::V,نوم ايښودل,путомс лем
1308,rufen::V,بلل,тердемс
1309,rufen::V,بلل,серьгедемс
1310,prahlen::V,لاپې وهل,шнамс пря
1311,übersetzen::V,ژباړل,ютавтомс
1312,übersetzen::V,ترجمه کول,ютавтомс
1313,denken::V,فکر کول,арсемс
1314,glauben::V,باور کول,кемемс
1315,bemerken::V,لیدل,неемс
1316,erkennen::V,پېژندل,содамс
1317,begreifen::V,رسېدل,пачкодемс
1318,begreifen::V,پوهېدل,пачкодемс
1319,verstehen::V,پوهېدل,чарькодемс
1320,lernen::V,زده کول,тонавтнемс
1321,lernen::V,درس لوستل,тонавтнемс
1322,wissen::V,پوهېدل,содамс
1323,sich erinnern an::V,یادول,ледстямс
1324,sich erinnern an::V,په یاد راوړل,ледстямс
1325,vergessen::V,هېرول,стувтомс
1326,messen::V,اندازه کول,онкстнемс
1327,zählen::V,شمارل,ловомс
1328,rechnen::V,حسابول,ловомс
1329,lesen::V,لوستل,ловномс
1330,malen::V,رسمول,рисовамс
1331,zeichnen::V,رسمول,рисовамс
1332,schreiben::V,لیکل,сёрмадомс
1333,besitzen::V,لرل,улемс
1334,besitzen::V,لرل,улемс азорокс
1335,kaufen::V,رانیول,рамамс
1336,verkaufen::V,خرڅول,миемс
1337,bezahlen::V,تأدیه کول,пандомс
1338,zahlen::V,کسات اخيستل,пандомс
1339,beherrschen::V,تسلط لرل,азоркстамс
1340,ertragen::V,زغمل,кирдемс
1341,Barsch::N,,окунь
1342,Hecht::N,,щука
