,Concept_ID,,os
886,essen::V,,хӕрын
887,schlucken::V,,ныхъуырын
888,müde werden::V,,бафæллайын
889,müde werden::V,,бафæлмæцын
890,müde werden::V,,сфæлмæцын
891,einschlafen::V,,бафынæй уын
892,schlafen::V,,хуыссын
893,schlafen::V,,фынӕй кӕнын
894,aufwachen::V,,райхъал уын
895,aufstehen::V,,стын
896,sich erholen::V,,фæллад уадзын
897,sich erholen::V,,улæфын
898,krank werden::V,,фӕрынчын уын
899,krank sein::V,,сӕйын
900,schmerzen::V,,риссын
901,husten::V,,хуыфын
902,genesen::V,,сдзæбæх уын
903,genesen::V,,рандидзын
904,genesen::V,,сæндидзын
905,sterben::V,,мӕлын
906,umkommen::V,,фесæфын
907,umkommen::V,,байсæфын
908,umkommen::V,,бабын уын
909,umkommen::V,,мард фæуын
910,sich bewegen::V,,тæлфын
911,sich bewegen::V,,цæуын
912,sich rühren::V,,змӕлын
913,sich erheben::V,,стын
914,sich setzen::V,,сбадын
915,hinfallen::V,,ӕрхауын
916,laufen::V,,цӕуын
917,laufen::V,,рацу-бацу_кӕнын
918,schreiten::V,,къахдзæф кæнын
919,schreiten::V,,санчъех кæнын
920,schreiten::V,,цæуын
921,spazierengehen::V,,озер кæнын
922,spazierengehen::V,,тезгъо кæнын
923,eilen::V,,тагъд кæнын
924,eilen::V,,тындзын
925,sich beeilen::V,,тагъд кæнын
926,sich beeilen::V,,тындзын
927,sausen::V,,уайын
928,sausen::V,,тæхын
929,rennen::V,,згъорын
930,springen::V,,гæпп кæнын
931,springen::V,,сæррæтт кæнын
932,springen::V,,лиуырын
933,klettern::V,,хилын
934,schaukeln::V,,хецъро кæнын
935,schaukeln::V,,херыйыл бадын
936,kriechen::V,,бырын
937,schwimmen::V,,ленк кӕнын
938,tauchen::V,,ныгъуылын
939,rudern::V,,бæлæгъ тæрын
940,rudern::V,,чема тæрын
941,fahren::V,,цӕуын
942,fliegen::V,,тӕхын
943,gehen::V,,цӕуын
944,weggehen::V,,ацӕуын
945,abfahren::V,,араст уын
946,anhalten::V,,æрлæууын
947,hineingehen::V,,мидæмæ цæуын
948,eintreten::V,,бацӕуын
949,kommen::V,,æрцæуын
950,ankommen::V,,æрцæуын
951,zurückkommen::V,,раздæхын
952,zurückkommen::V,,фæстæмæ_раздæхын
953,zurückkommen::V,,æрбаздæхын
954,zurückkommen::V,,аздæхын
955,bleiben::V,,лӕууын
956,warten::V,,ӕнхъӕлмӕ кӕсын
957,erwarten::V,,ӕнхъӕлмӕ кӕсын
958,suchen::V,,агурын
959,finden::V,,ссарын
960,versuchen::V,,фӕлварын
961,vorbereiten::V,,бацаттæ кæнын
962,vorbereiten::V,,æрæввонг кæнын
963,lieben::V,,уарзын
964,mögen::V,,зæрдæмæ цæуын
965,lachen::V,,худын
966,rühren::V,,зæрдæ суынгæг кæнын
967,weinen::V,,кӕуын
968,schimpfen::V,,æлгъитын
969,sich ärgern::V,,мæсты кæнын
970,sich fürchten::V,,тæрсын
971,fürchten::V,,тæрсын
972,fliehen::V,,лидзын
973,flüchten::V,,алидзын
974,sehen::V,,уынын
975,anschauen::V,,акӕсын
976,ansehen::V,,кӕсын
977,hören::V,,хъусын
978,zuhören::V,,хъусын
979,probieren::V,,уынын
980,probieren::V,,аходын
981,riechen::V,,смудын
982,fühlen::V,,ӕнкъарын
983,scheinen::V,,зынын
984,zu sehen sein::V,,зынын
985,vernehmen::V,,фехъусын
986,frieren::V,,сийын
987,tun::V,,кӕнын
988,können::V,,фӕразын
989,wollen::V,,фӕндын
990,anfangen::V,,райдайын
991,beenden::V,,фӕуын
992,aufhören::V,,банцайын
993,aufhören::V,,фенцайын
994,gelingen::V,,бантысын
995,geraten::V,,разынын
996,öffnen::V,,гом кӕнын
997,schließen::V,,ӕхгӕнын
998,stellen::V,,ӕвӕрын
999,setzen::V,,сбадын кӕнын
1000,legen::V,,ӕрӕвӕрын
1001,berühren::V,,агайын
1002,verbinden::V,,бӕттын
1003,bedecken::V,,ӕмбӕрзын
1004,aufhängen::V,,ауындзын
1005,anzünden::V,,ссудзын
1006,aufheben::V,,сисын
1007,zurücklassen::V,,ныууадзын
1008,verlieren::V,,фесафын
1009,fallen lassen::V,,ӕрӕппарын
1010,fallen lassen::V,,къухтӕй феуӕгъд кӕнын
1011,machen::V,,саразын
1012,herstellen::V,,сцæттæ кæнын
1013,herstellen::V,,саразын
1014,bauen::V,,амайын
1015,reparieren::V,,æмпъузын
1016,reparieren::V,,цалцæг кæнын
1017,verbessern::V,,фæхуыздæр кæнын
1018,ändern::V,,аивын
1019,graben::V,,къахын
1020,beugen::V,,æркъæдз кæнын
1021,beugen::V,,æртасын кæнын
1022,biegen::V,,тасын кӕнын
1023,drehen::V,,здухын
1024,wenden::V,,афæлдахын
1025,wenden::V,,рафæлдахын
1026,umdrehen::V,,афæлдахын
1027,heben::V,,сдарын
1028,heben::V,,схæцын
1029,hochheben::V,,уæлæмæ хæцын
1030,ergreifen::V,,фӕлӕбурын
1031,halten::V,,дарын
1032,drücken::V,,æлхъивын
1033,drücken::V,,хæцын
1034,schieben::V,,схойын
1035,kratzen::V,,хафын
1036,lecken::V,,сдæрын
1037,beißen::V,,хæцын
1038,abreißen::V,,ратонын
1039,abschneiden::V,,ралыг кӕнын
1040,binden::V,,бабӕттын
1041,stecken::V,,ныссадзын
1042,brechen::V,,асæттын
1043,brechen::V,,басæттын
1044,brechen::V,,ныссæттын
1045,klopfen::V,,хойын
1046,klopfen::V,,гуыпп-гуыпп кæнын
1047,klopfen::V,,къуырцц-къуырцц кæнын
1048,hauen::V,,цӕвын
1049,hauen::V,,нӕмын
1050,kleben::V,,ныхасын
1051,kleben::V,,æндадзын
1052,reiben::V,,сӕрфын
1053,reiben::V,,хафын
1054,streichen::V,,байсæрдын
1055,streichen::V,,сахорын
1056,schleifen::V,,ссын
1057,schleifen::V,,цыргъ кӕнын
1058,schneiden::V,,кӕрдын
1059,rütteln::V,,æнкъусын
1060,schütteln::V,,уигъын
1061,schwenken::V,,тилын
1062,schwenken::V,,уигъын
1063,schütten::V,,ныккӕнын
1064,füllen::V,,байдзаг кæнын
1065,einwickeln::V,,батухын
1066,tragen::V,,хӕссын
1067,schleppen::V,,ласын
1068,ziehen::V,,ласын
1069,aufbewahren::V,,æвæрын
1070,werfen::V,,зыввытт кӕнын
1071,fangen::V,,ӕрцахсын
1072,packen::V,,рацахсын
1073,verstecken::V,,æмбæхсын
1074,verstecken::V,,нымæхсын
1075,teilen::V,,уарын
1076,schicken::V,,ӕрвитын
1077,bringen::V,,æрхæссын
1078,bringen::V,,æрбахæссын
1079,hinzufügen::V,,ӕфтауын
1080,bekommen::V,,ссарын
1081,bekommen::V,,сфæрæз кæнын
1082,bekommen::V,,самал кæнын
1083,erhalten::V,,райсын
1084,nehmen::V,,райсын
1085,wählen::V,,равзарын
1086,auswählen::V,,авзарын
1087,bewahren::V,,бавæрын
1088,bewahren::V,,нывæрын
1089,behindern::V,,цæлхдур æвæрын
1090,behindern::V,,ныхдур æвæрын
1091,behindern::V,,къуылымпы кæнын
1092,behindern::V,,хъыг дарын
1093,verderben::V,,фесафын
1094,beschädigen::V,,халын
1095,zerbrechen::V,,асӕттын
1096,zerreißen::V,,аскъуынын
1097,zerstören::V,,фехалын
1098,verbrennen::V,,басудзын
1099,geben::V,,дӕттын
1100,reichen::V,,адæттын
1101,schenken::V,,лæвар кæнын
1102,versprechen::V,,дзырд раттын
1103,versprechen::V,,зӕрдӕ бавӕрын
1104,wünschen::V,,зæрдæ зæгъы
1105,loben::V,,раппӕлын
1106,küssen::V,,пъа кæнын
1107,küssen::V,,ба кæнын
1108,wiegen::V,,узын
1109,zudecken::V,,бамбӕрзын
1110,wecken::V,,райхъал кӕнын
1111,zeigen::V,,амонын
1112,führen::V,,кӕнын
1113,führen::V,,фæкæнын
1114,lehren::V,,ахуыр кæнын
1115,unterrichten::V,,ахуыр кæнын
1116,aufziehen::V,,хъомыл кӕнын
1117,leiten::V,,разамынд дӕттын
1118,antreiben::V,,тагъд кæнын
1119,antreiben::V,,рог кæнын
1120,lassen::V,,кæнын
1121,einladen::V,,ӕрхонын
1122,einladen::V,,ӕрбахонын
1123,vereinigen::V,,баиу кӕнын
1124,besuchen::V,,абæрæг кæнын
1125,besuchen::V,,бабæрæг кæнын
1126,besuchen::V,,бауайын
1127,treffen::V,,фембæлын
1128,sich versammeln::V,,æрæмбырд уын
1129,spielen::V,,хъазын
1130,singen::V,,зарын
1131,tanzen::V,,кафын
1132,sich trennen::V,,фæйнæрдæм фæцæуын айхæлын
1133,verlassen::V,,ныууадзын
1134,retten::V,,фервӕзын кӕнын
1135,bewachen::V,,хъахъхъӕнын
1136,schützen::V,,хъахъхъӕнын
1137,verteidigen::V,,бахизын
1138,sich schlagen::V,,хыл кæнын
1139,schießen::V,,ӕхсын
1140,siegen::V,,басӕттын
1141,siegen::V,,фӕуӕлахиз уӕвын
1142,ärgern::V,,мӕсты кӕнын
1143,schlagen::V,,ныццæвын
1144,stechen::V,,фæрæхойын
1145,stoßen::V,,риуыгъын
1146,stehlen::V,,давын
1147,stören::V,,хъыгдарын
1148,belästigen::V,,хъыгдарын
1149,verbergen::V,,бамбӕхсын
1150,verbergen::V,,басусӕг кӕнын
1151,täuschen::V,,фӕливын
1152,täuschen::V,,асайын
1153,betrügen::V,,асайын
1154,töten::V,,амарын
1155,wohnen::V,,цӕрын
1156,arbeiten::V,,кусын
1157,sammeln::V,,æртонын
1158,pflücken::V,,тонын
1159,jagen::V,,цуан кæнын
1160,fischen::V,,кæсаг ахсын æнгуырæй
1161,fischen::V,,æнгуыр дарын
1162,fassen::V,,ӕрцахсын
1163,hüten::V,,хизын
1164,treiben::V,,скъӕрын
1165,anbinden::V,,бабæттын
1166,anbinden::V,,æрбæттын
1167,füttern::V,,холлаг дæттын
1168,füttern::V,,холлаг æвæрын
1169,füttern::V,,дарын
1170,melken::V,,дуцын
1171,hacken::V,,кæрдын
1172,hacken::V,,лыгтæ кæнын
1173,gießen::V,,бакалын
1174,reifen::V,,срæгъæд уын
1175,reifen::V,,сцæттæ уын
1176,zubereiten::V,,сцӕттӕ кӕнын
1177,kochen::V,,фыцын
1178,backen::V,,фыцын
1179,braten::V,,цурын
1180,umrühren::V,,ахæццæ кæнын
1181,umrühren::V,,азмæнтын
1182,umrühren::V,,астауын
1183,stricken::V,,кæнын
1184,stricken::V,,бийын
1185,nähen::V,,хуыйын
1186,färben::V,,ахорын
1187,reinigen::V,,ссыгъдæг кæнын
1188,reinigen::V,,ныссыгъдæг кæнын
1189,reinigen::V,,ныссæрфын
1190,waschen::V,,ӕхсын
1191,abwischen::V,,сӕрфын
1192,spülen::V,,æнхъæвзын
1193,fegen::V,,мӕрзын
1194,kehren::V,,мӕрзын
1195,baden::V,,хи найын
1196,sich waschen::V,,хи æхсын
1197,ausziehen::V,,ласын
1198,anziehen::V,,скæнын
1199,sich anziehen::V,,дзаума скæнын
1200,sich anziehen::V,,дарæс скæнын
1201,kämmen::V,,ныффасын
1202,kämmen::V,,æрфасын
1203,schmücken::V,,фӕлындын
1204,sagen::V,,зæгъын
1205,sprechen::V,,дзурын
1206,reden::V,,ныхас кӕнын
1207,sich unterhalten::V,,ныхас кæнын
1208,fragen::V,,фӕрсын
1209,bitten::V,,курын
1210,erzählen::V,,радзурын
1211,erzählen::V,,ратаурæгъ кæнын
1212,mitteilen::V,,фехъусын кæнын
1213,nennen::V,,хонын
1214,rufen::V,,сидын
1215,prahlen::V,,ӕппӕлын
1216,übersetzen::V,,ратæлмац кæнын
1217,denken::V,,ӕнхъӕлын
1218,denken::V,,хъуыды кӕнын
1219,glauben::V,,уырнын
1220,bemerken::V,,фенын
1221,erkennen::V,,базонын
1222,begreifen::V,,ӕмбарын
1223,begreifen::V,,бамбарын
1224,lernen::V,,ахуыр кӕнын
1225,wissen::V,,зонын
1226,sich erinnern an::V,,зæрдыл æрлæууын
1227,sich erinnern an::V,,æрымысын
1228,sich erinnern an::V,,æрбаймысын
1229,sich erinnern an::V,,æрхъуыды кæнын
1230,vergessen::V,,ферох кæнын
1231,vergessen::V,,айрох кæнын
1232,messen::V,,барын
1233,zählen::V,,нымайын
1234,rechnen::V,,хынцын
1235,lesen::V,,кӕсын
1236,lesen::V,,фӕрсын
1237,malen::V,,ныв кӕнын
1238,zeichnen::V,,ныв кӕнын
1239,schreiben::V,,фыссын
1240,besitzen::V,,хицау уын
1241,kaufen::V,,балхӕнын
1242,verkaufen::V,,уӕй кӕнын
1243,bezahlen::V,,бафидын
1244,zahlen::V,,фидын
1245,beherrschen::V,,æлдариуæг кæнын
1246,ertragen::V,,бавзарын
