,Concept_ID,en,kk
852,achtzig::NUM,eighty,сексен
853,neunzig::NUM,ninety,тоқсан
854,hundert::NUM,a hundred,жүз
855,tausend::NUM,a thousand,мың
856,und::CNJ,and,та
857,oder::CNJ,or,әлде
858,oder::CNJ,or,немесе
859,stehen::V,stand,тұру
860,sitzen::V,sit,отыру
861,liegen::V,lie,жату
862,hängen::V,hang,ілу
863,werden::V,become,болу
864,werden::V,become,түрегелу
865,passieren::V,happen,болу
866,beginnen::V,begin,басталу
867,enden::V,end,ада болу
868,wechseln::V,change,құбылу
869,wechseln::V,change,өзгеру
870,aufgehen[Sonne]::V,rise,шығу
871,untergehen[Sonne]::V,set,батыру
872,scheinen[Sonne]::V,shine,жылтырау
873,donnern::V,thunder,күркіреу
874,wehen::V,blow,огып тур
875,strömen::V,stream,сорғалау
876,fließen::V,flow,ағу
877,sich drehen::V,revolve,айналу
878,schwanken::V,sway,толықсу
879,schwingen::V,swing,тербелу
880,fallen::V,fall,құлау
881,fallen::V,fall,жығылу
882,fallen::V,fall,төмендеу
883,brennen::V,burn,жану
884,rauchen::V,smoke,түтету
885,regnen::V,rain,жауу
886,gefrieren::V,freeze,мұздай қату
887,gefrieren::V,freeze,мұз боп қату
888,tauen::V,thaw,жібу
889,schmelzen::V,melt,еру
890,trocknen::V,dry,курау
891,sieden::V,boil,қайнау
892,faulen::V,rot,иістену
893,verfaulen::V,decay,шіру
894,reißen::V,snap,жыртылу
895,versinken::V,sink,малтығу
896,vergehen::V,pass,өту
897,erscheinen::V,appear,көріну
898,erscheinen::V,appear,көрініп қалу
899,verschwinden::V,disappear,ғайып_болу
900,sinken::V,drop,ылдилау
901,sinken::V,drop,төмендеу
902,abnehmen::V,decrease,кемітілу
903,zunehmen::V,increase,көбею
904,steigen::V,rise,қобу
905,steigen::V,rise,көтерілу
906,steigen::V,rise,жоғарылау
907,wachsen::V,grow,өсу
908,glänzen::V,shine,жалтырау
909,funkeln::V,sparkle,жарқырау
910,funkeln::V,sparkle,нұрлану
911,funkeln::V,sparkle,жылтылдау
912,lärmen::V,be noisy,шулау
913,lärmen::V,be noisy,шуылдау
914,läuten::V,chime,қоңыраулату
915,klingeln::V,ring,дыңғырлау
916,klirren::V,tinkle,дыңылдату
917,brausen::V,roar,тасу
918,rauschen::V,rustle,сусылдау
919,rauschen::V,rustle,сыбдырлау
920,klingen::V,sound,дыбыс шығару
921,bellen::V,bark,үру
922,heulen::V,howl,ұлу
923,blasen::V,blow,үру
924,pfeifen::V,whistle,ысқыру
925,schreien::V,shout,шыңғыру
926,schreien::V,shout,айғайлау
927,schreien::V,shout,байбайлау
928,schreien::V,shout,бажалақтау
929,stöhnen::V,groan,ыңырсу
930,stöhnen::V,groan,ыңкылдау
931,zittern::V,tremble,қалш
932,zittern::V,tremble,қалшылдату
933,leben::V,be alive,жасау
934,leben::V,be alive,күнелту
935,leben::V,be alive,күн көру
936,leben::V,be alive,тіршілік ету
937,geboren werden::V,be born,туу
938,atmen::V,breathe,дем алу
939,atmen::V,breathe,ауа жұту
940,trinken::V,drink,ішу
941,trinken::V,drink,ұрттау
942,essen::V,eat,жеу
943,essen::V,eat,тамақтану
944,schlucken::V,swallow,жұту
945,müde werden::V,get tired,болдыру
946,einschlafen::V,fall asleep,үйыктап калу
947,schlafen::V,sleep,ұйықтау
948,aufwachen::V,wake up,ояну
949,aufstehen::V,get up,ояну
950,sich erholen::V,relax,тынығу
951,krank werden::V,fall ill,кеселдену
952,krank werden::V,fall ill,сырқаттану
953,krank werden::V,fall ill,ауырып қалу
954,krank werden::V,fall ill,ауыра бастау
955,krank werden::V,fall ill,кеселге ұшырау
956,krank werden::V,fall ill,сырқаттанып қалу
957,krank sein::V,be ill,ауыру
958,krank sein::V,be ill,сырқаттану
959,schmerzen::V,ache,ауырады
960,husten::V,cough,жөтелу
961,genesen::V,recover,айығу
962,sterben::V,die,өлу
963,sterben::V,die,қайтыс
964,sterben::V,die,жантапсыру
965,umkommen::V,perish,өлу
966,umkommen::V,perish,қаза табу
967,sich bewegen::V,move,жылжу
968,sich rühren::V,budge,қыбырлау
969,sich erheben::V,stand up,тұру
970,sich setzen::V,sit down,отыру
971,hinfallen::V,tumble,жығылу
972,laufen::V,walk,жояу жүру
973,schreiten::V,pace,кадамдау
974,spazierengehen::V,go for a walk,қыдыру
975,eilen::V,rush,асығу
976,eilen::V,rush,жеделдену
977,eilen::V,rush,жедепдеу
978,sich beeilen::V,hurry,асығу
979,sich beeilen::V,hurry,жеделдену
980,sausen::V,dash,заулау
981,rennen::V,run,жүгіру
982,springen::V,jump,секіру
983,klettern::V,climb,өрмелеп шығу
984,schaukeln::V,seesaw,тербелу
985,kriechen::V,creep,еңбектеу
986,schwimmen::V,swim,жүзу
987,schwimmen::V,swim,малту
988,schwimmen::V,swim,қалықтау
989,tauchen::V,dive,сүңгу
990,rudern::V,row,есу
991,fahren::V,drive,бару
992,fliegen::V,fly,ұшу
993,gehen::V,go,бару
994,weggehen::V,go away,кету
995,abfahren::V,depart,жөнелу
996,anhalten::V,stop,тоқтау
997,hineingehen::V,go in,кіру
998,eintreten::V,enter,ену
999,kommen::V,come,жету
1000,ankommen::V,arrive,келу
1001,zurückkommen::V,come back,қайту
1002,bleiben::V,stay,қалу
1003,warten::V,wait,тосу
1004,erwarten::V,wait for,күту
1005,suchen::V,seek,іздеу
1006,suchen::V,look for,іздеу
1007,finden::V,find,табу
1008,versuchen::V,try,талпыну
1009,vorbereiten::V,prepare,әзірлеу
1010,lieben::V,love,сүю
1011,mögen::V,like,жарату
1012,mögen::V,like,жақсы_көру
1013,lachen::V,laugh,күлу
1014,lachen::V,laugh,күлісу
1015,rühren::V,move,көңілін бұзу
1016,weinen::V,weep,жылау
1017,schimpfen::V,grumble,ақырып-бақыру
1018,sich ärgern::V,be annoyed,ашулану
1019,sich fürchten::V,be afraid,сескену
1020,fürchten::V,be afraid of,қауіптену
1021,fürchten::V,be afraid of,сақсыну
1022,fliehen::V,flee,қашу
1023,fliehen::V,flee,қашып кету
1024,flüchten::V,escape,қашу
1025,flüchten::V,escape,қашып кету
1026,sehen::V,see,көру
1027,anschauen::V,look at,назар салу
1028,ansehen::V,watch,тамашалау
1029,hören::V,hear,есту
1030,zuhören::V,listen,тыңдау
1031,zuhören::V,listen,құлақ қою
1032,probieren::V,taste,тату
1033,probieren::V,taste,дәм тату
1034,riechen::V,smell,иіскеу
1035,fühlen::V,feel,сезу
1036,fühlen::V,feel,сезіну
1037,scheinen::V,seem,болып көріну
1038,zu sehen sein::V,show,көріну
1039,vernehmen::V,hear,есту
1040,vernehmen::V,hear,есітіп қалу
1041,frieren::V,be cold,тоңу
1042,frieren::V,be cold,жаурау
1043,tun::V,do,ету
1044,tun::V,do,істеу
1045,können::V,can,білу
1046,wollen::V,want,қалау
1047,anfangen::V,start,бастау
1048,beenden::V,finish,бітіру
1049,beenden::V,finish,адақтау
1050,beenden::V,finish,тамамдау
1051,beenden::V,finish,аяқтап шығу
1052,aufhören::V,stop,доғару
1053,gelingen::V,succeed,жолы түсу
1054,geraten::V,turn out,калу
1055,öffnen::V,open,ашу
1056,öffnen::V,open,ашып қою
1057,schließen::V,close,жабу
1058,stellen::V,put,қою
1059,stellen::V,put,қойдыру
1060,setzen::V,place,отырғызу
1061,legen::V,lay,салу
1062,legen::V,lay,калау
1063,berühren::V,touch,тию
1064,verbinden::V,connect,байлап алу
1065,verbinden::V,connect,сабақтастыру
1066,bedecken::V,cover,бүркеу
1067,aufhängen::V,hang up,ілу
1068,aufhängen::V,hang up,асып қою
1069,anzünden::V,light,тұтату
1070,aufheben::V,pick up,көтеру
1071,zurücklassen::V,leave,қалдыру
1072,verlieren::V,lose,жоғалту
1073,fallen lassen::V,drop,құлатып алу
1074,fallen lassen::V,drop,қолдан түсіріп алу
1075,machen::V,make,ету
1076,machen::V,make,жасау
1077,machen::V,make,жасап шығару
1078,herstellen::V,produce,жасап шығару
1079,bauen::V,build,тұрғызу
1080,reparieren::V,mend,оңдау
1081,verbessern::V,improve,дұрыстау
1082,ändern::V,alter,өзгерту
1083,graben::V,dig,үңгу
1084,beugen::V,bow,буғу
1085,biegen::V,bend,ию
1086,biegen::V,bend,майыстыру
1087,drehen::V,spin,айналдыру
1088,wenden::V,turn,екінші жағын айналдыру
1089,umdrehen::V,turn around,бұру
1090,heben::V,raise,көтеру
1091,hochheben::V,lift,жоғарылату
1092,hochheben::V,lift,көтеру
1093,ergreifen::V,seize,бас_салу
1094,ergreifen::V,seize,шап_беріп_ұстап_алу
1095,ergreifen::V,seize,шап_беру
1096,ergreifen::V,seize,шап_ете_түсу
1097,halten::V,hold,тұту
1098,halten::V,hold,ұстау
1099,drücken::V,press,басу
1100,schieben::V,push,итеру
1101,kratzen::V,scrape,қыру
1102,lecken::V,lick,жалау
1103,beißen::V,bite,қабу
1104,beißen::V,bite,тістеу
1105,beißen::V,bite,қауып алу
1106,abreißen::V,tear off,үзу
1107,abschneiden::V,cut off,қырқу
1108,binden::V,tie,байланыстыру
1109,binden::V,tie,байлап_алу
1110,binden::V,tie,байластыру
1111,binden::V,tie,байлау
1112,binden::V,tie,буу
1113,binden::V,tie,матау
1114,binden::V,tie,сабақтастыру
1115,binden::V,tie,ұштастыру
1116,stecken::V,stick,сұғу
1117,brechen::V,break,сындыру
1118,klopfen::V,knock,қағу
1119,hauen::V,hit,соғу
1120,kleben::V,glue,желімдеу
1121,reiben::V,rub,үйкеу
1122,streichen::V,spread,сүйкеу
1123,schleifen::V,grind,егеу
1124,schleifen::V,grind,қайрау
1125,schleifen::V,grind,егеулеу
1126,schneiden::V,cut,кесу
1127,rütteln::V,jolt,қозғау
1128,rütteln::V,jolt,жұлмалау
1129,schütteln::V,shake,дірілдету
1130,schütteln::V,shake,селкілдету
1131,schwenken::V,swing,бұлғау
1132,schwenken::V,swing,сермеу
1133,schütten::V,pour,құю
1134,füllen::V,fill,толтыру
1135,einwickeln::V,wrap,орау
1136,tragen::V,carry,алып жүру
1137,schleppen::V,drag,тарту
1138,ziehen::V,pull,тарту
1139,aufbewahren::V,keep,сақтау
1140,werfen::V,throw,лақтыру
1141,fangen::V,catch,қармау
1142,fangen::V,catch,қағып алу
1143,packen::V,grab,шап беру
1144,packen::V,grab,шап ете түсу
1145,packen::V,grab,шап беріп ұстап алу
1146,verstecken::V,hide,тығу
1147,verstecken::V,hide,жасыру
1148,teilen::V,divide,бөлу
1149,schicken::V,send,жіберу
1150,bringen::V,bring,әкелу
1151,bringen::V,bring,алып келу
1152,hinzufügen::V,add,қосу
1153,hinzufügen::V,add,үстеу
1154,bekommen::V,get,алу
1155,erhalten::V,receive,алмақ
1156,nehmen::V,take,алу
1157,nehmen::V,take,алмақ
1158,wählen::V,choose,таңдау
1159,auswählen::V,select,екшеу
1160,auswählen::V,select,саралау
1161,auswählen::V,select,сұрыптау
1162,auswählen::V,select,сайлап алу
1163,bewahren::V,preserve,сақтау
1164,behindern::V,hinder,оралғы болу
1165,verderben::V,spoil,бүлдіру
1166,beschädigen::V,damage,бұзу
1167,zerbrechen::V,break,уату
1168,zerreißen::V,tear,жырту
1169,zerstören::V,destroy,қирату
1170,zerstören::V,destroy,талқандау
1171,verbrennen::V,burn,өртеу
1172,verbrennen::V,burn,жандыру
1173,verbrennen::V,burn,өртеп жіберу
1174,verbrennen::V,burn,жандырып жіберу
1175,geben::V,give,беру
1176,reichen::V,hand,беру
1177,schenken::V,give,тарту
1178,versprechen::V,promise,уәде беру
1179,wünschen::V,wish,тілеу
1180,loben::V,praise,мақтау
1181,loben::V,praise,дәріптеу
1182,küssen::V,kiss,сүю
1183,wiegen::V,rock,тербеу
1184,zudecken::V,cover,бүркеу
1185,wecken::V,wake,ояту
1186,zeigen::V,show,көрсету
1187,führen::V,guide,ерту
1188,führen::V,guide,жетектеу
1189,lehren::V,teach,оқыту
1190,unterrichten::V,instruct,оқыту
1191,aufziehen::V,bring up,бағу
1192,leiten::V,lead,басқару
1193,leiten::V,lead,жетекшілік ету
1194,antreiben::V,urge,асықтыру
1195,lassen::V,let,-ткізу
1196,lassen::V,let,мәжбүр ету
1197,einladen::V,invite,шақыру
1198,vereinigen::V,unite,біріктіру
1199,vereinigen::V,unite,біріктіріп қою
1200,besuchen::V,visit,кіріп шығу
1201,besuchen::V,visit,барып шығу
1202,treffen::V,meet,кездесу
1203,sich versammeln::V,assemble,топталу
1204,spielen::V,play,ойнау
1205,singen::V,sing,сайрау
1206,tanzen::V,dance,билеу
1207,sich trennen::V,separate,айрылысу
1208,verlassen::V,leave,тастау
1209,retten::V,rescue,құтқару
1210,bewachen::V,guard,күзету
1211,schützen::V,protect,жақтау
1212,schützen::V,protect,жақтасу
1213,verteidigen::V,defend,қорғау
1214,sich schlagen::V,brawl,алысу
1215,schießen::V,shoot,ату
1216,siegen::V,win,жеңу
1217,ärgern::V,annoy,ашуландыру
1218,schlagen::V,beat,ұру
1219,treten::V,kick,тебу
1220,stechen::V,sting,шаншу
1221,stoßen::V,shove,түрту
1222,stehlen::V,steal,ұрлау
1223,stören::V,disturb,кесірлен
1224,belästigen::V,bother,мазасын алу
1225,verbergen::V,conceal,сездірмеу
1226,täuschen::V,deceive,жалған айту
1227,betrügen::V,cheat,алдау
1228,betrügen::V,cheat,алдап кету
1229,betrügen::V,cheat,ақымақ қылу
1230,töten::V,kill,құрту
1231,töten::V,kill,өлтіру
1232,wohnen::V,dwell,мекендеу
1233,wohnen::V,dwell,өмір сүру
1234,arbeiten::V,work,істеу
1235,arbeiten::V,work,еңбектену
1236,sammeln::V,gather,жыю
1237,pflücken::V,pick,жұлу
1238,jagen::V,hunt,аулау
1239,fischen::V,fish,балык_аулау
1240,fassen::V,catch,ұстау
1241,hüten::V,herd,жаю
1242,hüten::V,herd,бағу
1243,treiben::V,drive,айдау
1244,anbinden::V,tie up,байлау
1245,füttern::V,feed,ас ішкізу
1246,füttern::V,feed,азықтандыру
1247,füttern::V,feed,қоректендіру
1248,melken::V,milk,сауу
1249,hacken::V,chop,турау
1250,gießen::V,water,суару
1251,reifen::V,ripen,жетілу
1252,zubereiten::V,cook,даяр ету
1253,kochen::V,boil,асу
1254,backen::V,bake,пісіру
1255,braten::V,fry,қуыру
1256,umrühren::V,stir,былғалау
1257,umrühren::V,stir,сапырылыстыру
1258,stricken::V,knit,торлау
1259,stricken::V,knit,тоқу
1260,nähen::V,sew,тігу
1261,färben::V,dye,бояу
1262,färben::V,dye,сырлау
1263,reinigen::V,clean,аршу
1264,reinigen::V,clean,тазалау
1265,waschen::V,wash,жуу
1266,abwischen::V,wipe,сүрту
1267,spülen::V,rinse,шаю
1268,fegen::V,sweep,сыпыру
1269,kehren::V,sweep,сыпыру
1270,baden::V,bath,шомылу
1271,sich waschen::V,wash,жуыну
1272,ausziehen::V,take off,шешу
1273,anziehen::V,put on,кигізу
1274,sich anziehen::V,get dressed,киіну
1275,kämmen::V,comb,тарау
1276,schmücken::V,decorate,әсемдеу
1277,schmücken::V,decorate,мәнерлеу
1278,schmücken::V,decorate,көріктендіру
1279,sagen::V,say,деу
1280,sagen::V,say,айту
1281,sprechen::V,speak,деу
1282,sprechen::V,speak,айту
1283,reden::V,talk,сөйлеу
1284,reden::V,talk,сөйлесу
1285,reden::V,talk,тіл қатысу
1286,sich unterhalten::V,chat,сұхбаттасу
1287,fragen::V,ask,сұрау
1288,bitten::V,request,өтіну
1289,bitten::V,request,жалыну
1290,erzählen::V,tell,айту
1291,mitteilen::V,convey,білдіру
1292,nennen::V,name,атау
1293,rufen::V,call,шақыру
1294,prahlen::V,brag,бөсу
1295,übersetzen::V,translate,аудару
1296,denken::V,think,ойлау
1297,glauben::V,believe,нану
1298,glauben::V,believe,илану
1299,bemerken::V,notice,аңғару
1300,erkennen::V,recognize,тану
1301,begreifen::V,grasp,ұғу
1302,begreifen::V,grasp,аңғарып алу
1303,verstehen::V,understand,пайым
1304,verstehen::V,understand,түсіну
1305,lernen::V,learn,оқу
1306,wissen::V,know,хабардар болу
1307,sich erinnern an::V,remember,еске түсіру
1308,vergessen::V,forget,ұмыту
1309,messen::V,measure,өлшеу
1310,zählen::V,count,санау
1311,rechnen::V,calculate,санап шығару
1312,rechnen::V,calculate,санап шығу
1313,rechnen::V,calculate,санау
1314,lesen::V,read,оқу
1315,malen::V,paint,сурет салу
1316,zeichnen::V,draw,сурет салу
1317,schreiben::V,write,жазу
1318,besitzen::V,own,болу
1319,kaufen::V,buy,алу
1320,kaufen::V,buy,әперу
1321,verkaufen::V,sell,сату
1322,bezahlen::V,pay for,төлеу
1323,bezahlen::V,pay for,ақы беру
1324,bezahlen::V,pay for,ақы төлеу
1325,zahlen::V,pay,төлеу
1326,beherrschen::V,rule,билеу
1327,ertragen::V,endure,төзу
1328,ertragen::V,endure,шыдау
