,Concept_ID,hr,kk
1539,schützen::V,čuvati,жақтау
1540,schützen::V,čuvati,жақтасу
1541,verteidigen::V,obraniti,қорғау
1542,sich schlagen::V,biti se,алысу
1543,sich schlagen::V,udariti se,алысу
1544,schießen::V,pucati,ату
1545,schießen::V,strijeljati,ату
1546,siegen::V,pobijediti,жеңу
1547,ärgern::V,ljutiti,ашуландыру
1548,schlagen::V,biti,ұру
1549,schlagen::V,udariti,ұру
1550,treten::V,šutnuti,тебу
1551,stechen::V,ubosti,шаншу
1552,stoßen::V,gurnuti,түрту
1553,stehlen::V,ukrasti,ұрлау
1554,stören::V,smetati,кесірлен
1555,belästigen::V,smetati,мазасын алу
1556,belästigen::V,dosaditi,мазасын алу
1557,verbergen::V,skriti,сездірмеу
1558,täuschen::V,obmanuti,жалған айту
1559,betrügen::V,prevarati,алдау
1560,betrügen::V,prevarati,алдап кету
1561,betrügen::V,prevarati,ақымақ қылу
1562,töten::V,ubiti,құрту
1563,töten::V,ubiti,өлтіру
1564,wohnen::V,stanovati,мекендеу
1565,wohnen::V,stanovati,өмір сүру
1566,arbeiten::V,raditi,істеу
1567,arbeiten::V,raditi,еңбектену
1568,sammeln::V,sabrati,жыю
1569,pflücken::V,ubrati,жұлу
1570,jagen::V,loviti,аулау
1571,fischen::V,ribati,балык_аулау
1572,fischen::V,loviti ribu,балык_аулау
1573,fassen::V,uloviti,ұстау
1574,hüten::V,pasti,жаю
1575,hüten::V,pasti,бағу
1576,treiben::V,goniti,айдау
1577,anbinden::V,privezati,байлау
1578,füttern::V,hraniti,ас ішкізу
1579,füttern::V,hraniti,азықтандыру
1580,füttern::V,hraniti,қоректендіру
1581,melken::V,musti,сауу
1582,hacken::V,sjeckati,турау
1583,gießen::V,politi,суару
1584,reifen::V,sazreti,жетілу
1585,zubereiten::V,prigotoviti,даяр ету
1586,kochen::V,kuhati,асу
1587,backen::V,peći,пісіру
1588,braten::V,peći,қуыру
1589,braten::V,pržiti,қуыру
1590,umrühren::V,promiješati,былғалау
1591,umrühren::V,promiješati,сапырылыстыру
1592,stricken::V,plesti,торлау
1593,stricken::V,plesti,тоқу
1594,nähen::V,šiti,тігу
1595,färben::V,obojiti,бояу
1596,färben::V,obojiti,сырлау
1597,reinigen::V,očistiti,аршу
1598,reinigen::V,očistiti,тазалау
1599,reinigen::V,počistiti,аршу
1600,reinigen::V,počistiti,тазалау
1601,waschen::V,prati,жуу
1602,abwischen::V,otrti,сүрту
1603,spülen::V,isprati,шаю
1604,spülen::V,oplakati,шаю
1605,fegen::V,mesti,сыпыру
1606,fegen::V,pomesti,сыпыру
1607,kehren::V,mesti,сыпыру
1608,baden::V,kupati se,шомылу
1609,sich waschen::V,umiti se,жуыну
1610,sich waschen::V,prati se,жуыну
1611,ausziehen::V,svući,шешу
1612,anziehen::V,obući,кигізу
1613,sich anziehen::V,obući se,киіну
1614,kämmen::V,češljati,тарау
1615,schmücken::V,uresiti,әсемдеу
1616,schmücken::V,uresiti,мәнерлеу
1617,schmücken::V,uresiti,көріктендіру
1618,schmücken::V,nakititi,әсемдеу
1619,schmücken::V,nakititi,мәнерлеу
1620,schmücken::V,nakititi,көріктендіру
1621,sagen::V,reći,деу
1622,sagen::V,reći,айту
1623,sagen::V,kazati,деу
1624,sagen::V,kazati,айту
1625,sprechen::V,govoriti,деу
1626,sprechen::V,govoriti,айту
1627,reden::V,govoriti,сөйлеу
1628,reden::V,govoriti,сөйлесу
1629,reden::V,govoriti,тіл қатысу
1630,reden::V,besjediti,сөйлеу
1631,reden::V,besjediti,сөйлесу
1632,reden::V,besjediti,тіл қатысу
1633,sich unterhalten::V,razgovarati se,сұхбаттасу
1634,fragen::V,pitati,сұрау
1635,bitten::V,moliti,өтіну
1636,bitten::V,moliti,жалыну
1637,erzählen::V,ispričati,айту
1638,erzählen::V,pripovjediti,айту
1639,mitteilen::V,saopćiti,білдіру
1640,nennen::V,nazvati,атау
1641,rufen::V,zvati,шақыру
1642,rufen::V,dozvati,шақыру
1643,prahlen::V,hvalisati se,бөсу
1644,übersetzen::V,prevesti,аудару
1645,denken::V,misliti,ойлау
1646,glauben::V,vjerovati,нану
1647,glauben::V,vjerovati,илану
1648,bemerken::V,zapaziti,аңғару
1649,bemerken::V,primijetiti,аңғару
1650,erkennen::V,prepoznati,тану
1651,begreifen::V,pojmiti,ұғу
1652,begreifen::V,pojmiti,аңғарып алу
1653,begreifen::V,shvatiti,ұғу
1654,begreifen::V,shvatiti,аңғарып алу
1655,verstehen::V,razabrati,пайым
1656,verstehen::V,razabrati,түсіну
1657,lernen::V,učiti se,оқу
1658,wissen::V,znati,хабардар болу
1659,sich erinnern an::V,sjetiti se,еске түсіру
1660,vergessen::V,zaboraviti,ұмыту
1661,messen::V,mjeriti,өлшеу
1662,zählen::V,brojiti,санау
1663,rechnen::V,računati,санап шығару
1664,rechnen::V,računati,санап шығу
1665,rechnen::V,računati,санау
1666,lesen::V,čitati,оқу
1667,malen::V,slikati,сурет салу
1668,zeichnen::V,crtati,сурет салу
1669,schreiben::V,pisati,жазу
1670,besitzen::V,imati,болу
1671,besitzen::V,posjedovati,болу
1672,kaufen::V,kupiti,алу
1673,kaufen::V,kupiti,әперу
1674,verkaufen::V,prodati,сату
1675,verkaufen::V,raspačati,сату
1676,bezahlen::V,platiti,төлеу
1677,bezahlen::V,platiti,ақы беру
1678,bezahlen::V,platiti,ақы төлеу
1679,zahlen::V,plaćati,төлеу
1680,beherrschen::V,vladati,билеу
1681,beherrschen::V,gospodariti,билеу
1682,ertragen::V,trpjeti,төзу
1683,ertragen::V,trpjeti,шыдау
1684,ertragen::V,podnijeti,төзу
1685,ertragen::V,podnijeti,шыдау
1686,Gehirn::N,,ми
