,Concept_ID,ml,se
1423,Sohn::N,മകൻ,alge
1424,Sohn::N,മകൻ,pärni
1425,Sohn::N,മകൻ,â´lǧǧ
1426,Sohn::N,മകൻ,pä´rnn
1427,Sohn::N,മകൻ,алльк
1428,Tochter::N,മകൾ,nïejte
1429,Tochter::N,മകൾ,daktere
1430,Tochter::N,മകൾ,niejdda
1431,Tochter::N,മകൾ,nieida
1432,Tochter::N,മകൾ,niei'dâ
1433,Tochter::N,മകൾ,nijdd
1434,Tochter::N,മകൾ,нӣййт
1435,Bruder::N,ചേട്ടൻ,vïelle
1436,Bruder::N,ചേട്ടൻ,viellja
1437,Bruder::N,ചേട്ടൻ,viellja
1438,Bruder::N,ചേട്ടൻ,viljâ
1439,Bruder::N,ചേട്ടൻ,vi´llj
1440,Bruder::N,ചേട്ടൻ,вӣлльй
1441,Bruder::N,അനിയൻ,vïelle
1442,Bruder::N,അനിയൻ,viellja
1443,Bruder::N,അനിയൻ,viellja
1444,Bruder::N,അനിയൻ,viljâ
1445,Bruder::N,അനിയൻ,vi´llj
1446,Bruder::N,അനിയൻ,вӣлльй
1447,Schwester::N,ചേച്ചി,åabpa
1448,Schwester::N,ചേച്ചി,oabbá
1449,Schwester::N,ചേച്ചി,oabbá
1450,Schwester::N,ചേച്ചി,uáb'bi
1451,Schwester::N,ചേച്ചി,vuä´b'b
1452,Schwester::N,ചേച്ചി,вуэррьпенҍ
1453,Schwester::N,അനിയത്തി,åabpa
1454,Schwester::N,അനിയത്തി,oabbá
1455,Schwester::N,അനിയത്തി,oabbá
1456,Schwester::N,അനിയത്തി,uáb'bi
1457,Schwester::N,അനിയത്തി,vuä´b'b
1458,Schwester::N,അനിയത്തി,вуэррьпенҍ
1459,Onkel::N,അമ്മാവൻ,jyøne
1460,Onkel::N,അമ്മാവൻ,jiekie
1461,Onkel::N,അമ്മാവൻ,tjietsie
1462,Onkel::N,അമ്മാവൻ,ænoj
1463,Onkel::N,അമ്മാവൻ,iehke
1464,Onkel::N,അമ്മാവൻ,eanu
1465,Onkel::N,അമ്മാവൻ,eahki
1466,Onkel::N,അമ്മാവൻ,čeahci
1467,Onkel::N,അമ്മാവൻ,eehi
1468,Onkel::N,അമ്മാവൻ,iänui
1469,Onkel::N,അമ്മാവൻ,jään
1470,Onkel::N,അമ്മാവൻ,čia´cc
1471,Onkel::N,അമ്മാവൻ,ӣнн
1472,Tante::N,മാമി,seasa
1473,Tante::N,മാമി,jijmie
1474,Tante::N,മാമി,gåeskie
1475,Tante::N,മാമി,goasske
1476,Tante::N,മാമി,siessá
1477,Tante::N,മാമി,muohtá
1478,Tante::N,മാമി,ipmi
1479,Tante::N,മാമി,goaski
1480,Tante::N,മാമി,siäsá
1481,Tante::N,മാമി,sie´ss
1482,Tante::N,മാമി,kuä´sǩǩ
1483,Tante::N,മാമി,сӣссь
1484,Ehemann::N,ഭർത്താവ്,ålma
1485,Ehemann::N,ഭർത്താവ്,geelle
1486,Ehemann::N,ഭർത്താവ്,boaddnje
1487,Ehemann::N,ഭർത്താവ്,gállásjålmåj
1488,Ehemann::N,ഭർത്താവ്,isit
1489,Ehemann::N,ഭർത്താവ്,boadnji
1490,Ehemann::N,ഭർത്താവ്,kääḷis
1491,Ehemann::N,ഭർത്താവ്,kuõjj
1492,Ehemann::N,ഭർത്താവ്,кӯйй
1493,Ehemann::N,ഭർത്താവ്,ка̄ллесь
1494,Ehefrau::N,ഭാര്യ,gåmma
1495,Ehefrau::N,ഭാര്യ,måersie
1496,Ehefrau::N,ഭാര്യ,geellege
1497,Ehefrau::N,ഭാര്യ,áhkká
1498,Ehefrau::N,ഭാര്യ,áhkásj
1499,Ehefrau::N,ഭാര്യ,áhkká
1500,Ehefrau::N,ഭാര്യ,kálgu
1501,Ehefrau::N,ഭാര്യ,eemeed
1502,Ehefrau::N,ഭാര്യ,ä´ǩǩ
1503,Ehefrau::N,ഭാര്യ,а̄ххьк
1504,Freude::N,ആഹ്ലാദം,aavoe
1505,Freude::N,ആഹ്ലാദം,gearjoe
1506,Freude::N,ആഹ്ലാദം,ávvo
1507,Freude::N,ആഹ്ലാദം,sjålle
1508,Freude::N,ആഹ്ലാദം,illu
1509,Freude::N,ആഹ്ലാദം,iḷo
1510,Freude::N,ആഹ്ലാദം,rämm
1511,Freude::N,ആഹ്ലാദം,kuärgg
1512,Freude::N,ആഹ്ലാദം,räädast
1513,Freude::N,ആഹ്ലാദം,ро̄а̄мм
1514,Gelächter::N,ചിരിയുടെ ശബ്ദം,föörhkelh
1515,Gelächter::N,ചിരിയുടെ ശബ്ദം,boagos
1516,Gelächter::N,ചിരിയുടെ ശബ്ദം,tjajmos
1517,Gelächter::N,ചിരിയുടെ ശബ്ദം,čaibman
1518,Gelächter::N,ചിരിയുടെ ശബ്ദം,boagusteapmi
1519,Gelächter::N,ചിരിയുടെ ശബ്ദം,gávdnasat
1520,Gelächter::N,ചിരിയുടെ ശബ്ദം,käämmin
1521,Gelächter::N,ചിരിയുടെ ശബ്ദം,smiâhh
1522,Gelächter::N,ചിരിയുടെ ശബ്ദം,тӣшш
1523,Glück::N,സന്തോഷം,læhkoe
1524,Glück::N,സന്തോഷം,ávvo
1525,Glück::N,സന്തോഷം,lihkku
1526,Glück::N,സന്തോഷം,lukko
1527,Glück::N,സന്തോഷം,uási
1528,Glück::N,സന്തോഷം,lekk
1529,Glück::N,സന്തോഷം,vuâ´ss
1530,Glück::N,സന്തോഷം,вуэссь
1531,Glück::N,സന്തുഷ്ടി,læhkoe
1532,Glück::N,സന്തുഷ്ടി,ávvo
1533,Glück::N,സന്തുഷ്ടി,lihkku
1534,Glück::N,സന്തുഷ്ടി,lukko
1535,Glück::N,സന്തുഷ്ടി,uási
1536,Glück::N,സന്തുഷ്ടി,lekk
1537,Glück::N,സന്തുഷ്ടി,vuâ´ss
1538,Glück::N,സന്തുഷ്ടി,вуэссь
1539,Kummer::N,ശോകം,sårkoe
1540,Kummer::N,ശോകം,vádja
1541,Kummer::N,ശോകം,surggo
1542,Kummer::N,ശോകം,moraš
1543,Kummer::N,ശോകം,muurâš
1544,Kummer::N,ശോകം,pe´ccel
1545,Kummer::N,ശോകം,пэ̄джь
1546,Kummer::N,ശോകം,пя̄ццель
1547,Wunsch::N,ആഗ്രഹം,vajtele
1548,Wunsch::N,ആഗ്രഹം,miella
1549,Wunsch::N,ആഗ്രഹം,hállo
1550,Wunsch::N,ആഗ്രഹം,áigumuš
1551,Wunsch::N,ആഗ്രഹം,tuoivâ
1552,Wunsch::N,ആഗ്രഹം,ää´jes
1553,Wunsch::N,ആഗ്രഹം,ä´estõs
1554,Wunsch::N,ആഗ്രഹം,туввмушш
1555,Lust::N,ആഗ്രഹം,luste
1556,Lust::N,ആഗ്രഹം,ulla
1557,Lust::N,ആഗ്രഹം,hibmo
1558,Lust::N,ആഗ്രഹം,hállu
1559,Lust::N,ആഗ്രഹം,haalu
1560,Lust::N,ആഗ്രഹം,haall
1561,Lust::N,ആഗ്രഹം,туввмушш
1562,Geist::N,ചുറുചുറുക്ക്,aajmoe
1563,Geist::N,ചുറുചുറുക്ക്,voejkene
1564,Geist::N,ചുറുചുറുക്ക്,vuojŋŋan
1565,Geist::N,ചുറുചുറുക്ക്,vuojŋŋanis
1566,Geist::N,ചുറുചുറുക്ക്,vuoigŋa
1567,Geist::N,ചുറുചുറുക്ക്,vuoi'ŋâ
1568,Geist::N,ചുറുചുറുക്ക്,jiõg'g
1569,Geist::N,ചുറുചുറുക്ക്,čuu´ddes
1570,Geist::N,ചുറുചുറുക്ക്,мӣлл
1571,Geist::N,ചുറുചുറുക്ക്,то̄ӆӆк
1572,Gedanke::N,ചിന്ത,åssjalommes
1573,Gedanke::N,ചിന്ത,ájádus
1574,Gedanke::N,ചിന്ത,ussjolmis
1575,Gedanke::N,ചിന്ത,jurdda
1576,Gedanke::N,ചിന്ത,juurdâ
1577,Gedanke::N,ചിന്ത,tu´mm
1578,Gedanke::N,ചിന്ത,юрт
1579,Gedächtnis::N,ഓർമ്മശക്തി,mojhtese
1580,Gedächtnis::N,ഓർമ്മശക്തി,mujtto
1581,Gedächtnis::N,ഓർമ്മശക്തി,muitu
1582,Gedächtnis::N,ഓർമ്മശക്തി,mušto
1583,Gedächtnis::N,ഓർമ്മശക്തി,moštt
1584,Gedächtnis::N,ഓർമ്മശക്തി,мушт
1585,Gedächtnis::N,ഓർമ്മശക്തി,мӣлл
1586,Verstand::N,മനസ്സ്,jiermie
1587,Verstand::N,മനസ്സ്,goerkesh
1588,Verstand::N,മനസ്സ്,miella
1589,Verstand::N,മനസ്സ്,jiermme
1590,Verstand::N,മനസ്സ്,jierbmi
1591,Verstand::N,മനസ്സ്,fiät'tu
1592,Verstand::N,മനസ്സ്,toolk
1593,Verstand::N,മനസ്സ്,jeä´rmm
1594,Verstand::N,മനസ്സ്,fi´ttjõs
1595,Verstand::N,മനസ്സ്,мӣлл
1596,Verstand::N,മനസ്സ്,то̄ӆӆк
1597,Sinn::N,അർത്ഥം,mïele
1598,Sinn::N,അർത്ഥം,våajnoe
1599,Sinn::N,അർത്ഥം,sisadno
1600,Sinn::N,അർത്ഥം,mierkkidus
1601,Sinn::N,അർത്ഥം,mearkkašupmi
1602,Sinn::N,അർത്ഥം,mēinnet
1603,Sinn::N,അർത്ഥം,me'rhâšuṃe
1604,Sinn::N,അർത്ഥം,mieḷâ
1605,Sinn::N,അർത്ഥം,miõll
1606,Sinn::N,അർത്ഥം,юрт
1607,Sinn::N,അർത്ഥം,то̄ӆӆк
1608,Grund::N,കാരണം,sjïeke
1609,Grund::N,കാരണം,sivva
1610,Grund::N,കാരണം,sivva
1611,Grund::N,കാരണം,suijâ
1612,Grund::N,കാരണം,ää´šš
1613,Grund::N,കാരണം,а̄шшь
1614,Wahrheit::N,സത്യം,rïektesvoete
1615,Wahrheit::N,സത്യം,saetniesvoete
1616,Wahrheit::N,സത്യം,sádnesvuohta
1617,Wahrheit::N,സത്യം,duohtavuohta
1618,Wahrheit::N,സത്യം,tuo'tâvuotâ
1619,Wahrheit::N,സത്യം,tuõđâšvuõtt
1620,Wahrheit::N,സത്യം,зо̄абэль
1621,Gespräch::N,സല്ലാപം,gaskestalleme
1622,Gespräch::N,സല്ലാപം,ságastibme
1623,Gespräch::N,സല്ലാപം,ságastallam
1624,Gespräch::N,സല്ലാപം,ságastallan
1625,Gespräch::N,സല്ലാപം,ráđ̣ádâllâm
1626,Gespräch::N,സല്ലാപം,мо̄а̄йнас
1627,Märchen::N,യക്ഷിക്കഥ,heamture
1628,Märchen::N,യക്ഷിക്കഥ,dålusj subtsas
1629,Märchen::N,യക്ഷിക്കഥ,máinnas
1630,Märchen::N,യക്ഷിക്കഥ,cukca
1631,Märchen::N,യക്ഷിക്കഥ,maainâs
1632,Märchen::N,യക്ഷിക്കഥ,maainâs
1633,Märchen::N,യക്ഷിക്കഥ,ба̄йхьк
1634,Märchen::N,യക്ഷിക്കഥ,мо̄а̄йнас
1635,Erzählung::N,കഥ,gåata
1636,Erzählung::N,കഥ,vaajese
1637,Erzählung::N,കഥ,soptsese
1638,Erzählung::N,കഥ,giehtto
1639,Erzählung::N,കഥ,mujttalus
1640,Erzählung::N,കഥ,muitalus
1641,Erzählung::N,കഥ,maainâs
1642,Erzählung::N,കഥ,maainâs
1643,Erzählung::N,കഥ,мо̄а̄йнас
1644,Nachricht::N,സന്ദേശം,dïjre
1645,Nachricht::N,സന്ദേശം,diedádus
1646,Nachricht::N,സന്ദേശം,diededibme
1647,Nachricht::N,സന്ദേശം,sáhka
1648,Nachricht::N,സന്ദേശം,saahâ
1649,Nachricht::N,സന്ദേശം,a'lmottâs
1650,Nachricht::N,സന്ദേശം,saakk
1651,Nachricht::N,സന്ദേശം,i´lmmtõs
1652,Nachricht::N,സന്ദേശം,со̄а̄гк
1653,Neuigkeit::N,വാർത്ത,saernie
1654,Neuigkeit::N,വാർത്ത,ådås
1655,Neuigkeit::N,വാർത്ത,sáhka
1656,Neuigkeit::N,വാർത്ത,sáhka
1657,Neuigkeit::N,വാർത്ത,uuđâs
1658,Neuigkeit::N,വാർത്ത,saakk
1659,Neuigkeit::N,വാർത്ത,о̄дтс
1660,Neuigkeit::N,വാർത്ത,со̄а̄гк
1661,Name::N,പേര്,nomme
1662,Name::N,പേര്,namma
1663,Name::N,പേര്,namma
1664,Name::N,പേര്,nommâ
1665,Name::N,പേര്,nõmm
1666,Name::N,പേര്,нэ̄мм
1667,Rätsel::N,പ്രഹേളിക,mojnestimmie
1668,Rätsel::N,പ്രഹേളിക,árvvádus
1669,Rätsel::N,പ്രഹേളിക,árvádus
1670,Rätsel::N,പ്രഹേളിക,arvâdâs
1671,Rätsel::N,പ്രഹേളിക,a´rvvtõs
1672,Rätsel::N,പ്രഹേളിക,а̄ррьв
1673,Rede::N,സംസാരം,håaleme
1674,Rede::N,സംസാരം,hålla
1675,Rede::N,സംസാരം,sáhka
1676,Rede::N,സംസാരം,hástu
1677,Rede::N,സംസാരം,са̄ррнмушш
1678,Sprache::N,ഭാഷ,gïele
1679,Sprache::N,ഭാഷ,giella
1680,Sprache::N,ഭാഷ,giella
1681,Sprache::N,ഭാഷ,kieḷâ
1682,Sprache::N,ഭാഷ,ǩiõll
1683,Sprache::N,ഭാഷ,кӣлл
1684,Stimme::N,സ്വരം,tjoeje
1685,Stimme::N,സ്വരം,jiedna
1686,Stimme::N,സ്വരം,giella
1687,Stimme::N,സ്വരം,jietna
1688,Stimme::N,സ്വരം,jieṇâ
1689,Stimme::N,സ്വരം,jiõnn
1690,Stimme::N,സ്വരം,ӣнн
1691,Wort::N,വാക്ക്,baakoe
1692,Wort::N,വാക്ക്,báhko
1693,Wort::N,വാക്ക്,sátni
1694,Wort::N,വാക്ക്,pááhu
1695,Wort::N,വാക്ക്,sää´nn
1696,Wort::N,വാക്ക്,са̄ннҍ
1697,Zeichen::N,സംജ്ഞ,væhta
1698,Zeichen::N,സംജ്ഞ,mærkka
1699,Zeichen::N,സംജ്ഞ,mearka
1700,Zeichen::N,സംജ്ഞ,merkkâ
1701,Zeichen::N,സംജ്ഞ,meârkk
1702,Zeichen::N,സംജ്ഞ,тӣххт
1703,Ruf::N,വിളി,ruodja
1704,Ruf::N,വിളി,tjuorvas
1705,Ruf::N,വിളി,čurvestat
1706,Ruf::N,വിളി,koččom
1707,Ruf::N,വിളി,pákkum
1708,Ruf::N,വിളി,čuârvvmoš
1709,Lärm::N,ആരവം,stujmie
1710,Lärm::N,ആരവം,juhtsa
1711,Lärm::N,ആരവം,šlápma
1712,Lärm::N,ആരവം,ruojâ
1713,Lärm::N,ആരവം,šlaaṃâ
1714,Lärm::N,ആരവം,šuumm'mõš
1715,Lärm::N,ആരവം,шэҏҏ
1716,Lärm::N,ആരവം,ё̄афф
1717,Laut::N,ശബ്ദം,tjoeje
1718,Laut::N,ശബ്ദം,jiedna
1719,Laut::N,ശബ്ദം,jietna
1720,Laut::N,ശബ്ദം,jieṇâ
1721,Laut::N,ശബ്ദം,jiõnn
1722,Laut::N,ശബ്ദം,ӣнн
1723,Ton::N,സ്വരഭേദം,tjoeje
1724,Ton::N,സ്വരഭേദം,tåvnnå
1725,Ton::N,സ്വരഭേദം,tjuodja
1726,Ton::N,സ്വരഭേദം,šuokŋa
1727,Ton::N,സ്വരഭേദം,nuot'tâ
1728,Ton::N,സ്വരഭേദം,suõmm
1729,Ton::N,സ്വരഭേദം,ӣнн
1730,Lied::N,പാട്ട്,laavloe
1731,Lied::N,പാട്ട്,lávla
1732,Lied::N,പാട്ട്,lávlla
1733,Lied::N,പാട്ട്,laavlâ
1734,Lied::N,പാട്ട്,laaul
1735,Lied::N,പാട്ട്,ла̄ввл
1736,Ruhe::N,നിശ്ചലത,frïere
1737,Ruhe::N,നിശ്ചലത,raeffie
1738,Ruhe::N,നിശ്ചലത,vuojŋadibme
1739,Ruhe::N,നിശ്ചലത,vuojŋadallam
1740,Ruhe::N,നിശ്ചലത,ráfi
1741,Ruhe::N,നിശ്ചലത,máššu
1742,Ruhe::N,നിശ്ചലത,vuo'iŋâstus
1743,Ruhe::N,നിശ്ചലത,ráávhu
1744,Ruhe::N,നിശ്ചലത,rääuh
1745,Ruhe::N,നിശ്ചലത,vuâŋŋmõš
1746,Ruhe::N,നിശ്ചലത,юэв
1747,Ruhe::N,നിശ്ചലത,вуэӈӈмушш
1748,Leute::N,ജനങ്ങൾ,aalmoge
1749,Leute::N,ജനങ്ങൾ,ulmutja
1750,Leute::N,ജനങ്ങൾ,álbmot
1751,Leute::N,ജനങ്ങൾ,viehâ
1752,Leute::N,ജനങ്ങൾ,aalmi
1753,Leute::N,ജനങ്ങൾ,о̄ллмэ
1754,Volk::N,രാഷ്ടം,aalmoge
1755,Volk::N,രാഷ്ടം,álmmuk
1756,Volk::N,രാഷ്ടം,fuolkke
1757,Volk::N,രാഷ്ടം,álbmot
1758,Volk::N,രാഷ്ടം,aalmug
1759,Volk::N,രാഷ്ടം,aalmi
1760,Volk::N,രാഷ്ടം,нарэдт
1761,Arbeit::N,ജോലി,barkoe
1762,Arbeit::N,ജോലി,barggo
1763,Arbeit::N,ജോലി,rahtjam
1764,Arbeit::N,ജോലി,bargu
1765,Arbeit::N,ജോലി,pargo
1766,Arbeit::N,ജോലി,tyej̣i
1767,Arbeit::N,ജോലി,likk
1768,Arbeit::N,ജോലി,tue´jj
1769,Arbeit::N,ജോലി,лыххк
1770,Gast::N,അതിലി,guessie
1771,Gast::N,അതിലി,guosse
1772,Gast::N,അതിലി,guossi
1773,Gast::N,അതിലി,kyes'si
1774,Gast::N,അതിലി,kue´s's
1775,Gast::N,അതിലി,кӯссь
1776,Geschenk::N,സമ്മാനം,daevere
1777,Geschenk::N,സമ്മാനം,sjielege
1778,Geschenk::N,സമ്മാനം,vadda
1779,Geschenk::N,സമ്മാനം,vattáldahka
1780,Geschenk::N,സമ്മാനം,skeaŋka
1781,Geschenk::N,സമ്മാനം,adaldâh
1782,Geschenk::N,സമ്മാനം,sǩiâŋkk
1783,Geschenk::N,സമ്മാനം,тӯмаш
1784,Spiel::N,കളി,spïele
1785,Spiel::N,കളി,stååkedimmie
1786,Spiel::N,കളി,spella
1787,Spiel::N,കളി,stoagos
1788,Spiel::N,കളി,speallu
1789,Spiel::N,കളി,leikkâ
1790,Spiel::N,കളി,siõrr
1791,Spiel::N,കളി,сӣрр
1792,Gesellschaft::N,കൂട്ടായ്മ,sïelte
1793,Gesellschaft::N,കൂട്ടായ്മ,rádnastallam
1794,Gesellschaft::N,കൂട്ടായ്മ,searvi
1795,Gesellschaft::N,കൂട്ടായ്മ,servi
1796,Gesellschaft::N,കൂട്ടായ്മ,seä´brr
1797,Gesellschaft::N,കൂട്ടായ്മ,се̄ббр
1798,Hilfe::N,സഹായം,viehkie
1799,Hilfe::N,സഹായം,viehkke
1800,Hilfe::N,സഹായം,veahkki
1801,Hilfe::N,സഹായം,iše
1802,Hilfe::N,സഹായം,veä´ǩ'ǩ
1803,Hilfe::N,സഹായം,ве̄ххьк
1804,Freund::N,സുഹൃത്ത്,voelpe
1805,Freund::N,സുഹൃത്ത്,ráddna
1806,Freund::N,സുഹൃത്ത്,venak
1807,Freund::N,സുഹൃത്ത്,ustit
1808,Freund::N,സുഹൃത്ത്,verdde
1809,Freund::N,സുഹൃത്ത്,veerdi
1810,Freund::N,സുഹൃത്ത്,na´zvan
1811,Freund::N,സുഹൃത്ത്,ка̄ннҌц
1812,Kamerad::N,കൂട്ടാളി,guejmie
1813,Kamerad::N,കൂട്ടാളി,ráddna
1814,Kamerad::N,കൂട്ടാളി,guojmme
1815,Kamerad::N,കൂട്ടാളി,guoibmi
1816,Kamerad::N,കൂട്ടാളി,kyei'mi
1817,Kamerad::N,കൂട്ടാളി,taaurõš
1818,Kamerad::N,കൂട്ടാളി,то̄а̄врэшш
1819,Angelegenheit::N,കാര്യം,aate
1820,Angelegenheit::N,കാര്യം,saake
1821,Angelegenheit::N,കാര്യം,ássje
1822,Angelegenheit::N,കാര്യം,ášši
1823,Angelegenheit::N,കാര്യം,äšši
1824,Angelegenheit::N,കാര്യം,ä´šš
1825,Angelegenheit::N,കാര്യം,тӯйй
1826,Anzahl::N,എണ്ണം,taale
1827,Anzahl::N,എണ്ണം,låhkoe
1828,Anzahl::N,എണ്ണം,låhko
1829,Anzahl::N,എണ്ണം,mierre
1830,Anzahl::N,എണ്ണം,mearri
1831,Anzahl::N,എണ്ണം,lohkomearra
1832,Anzahl::N,എണ്ണം,meeṛi
1833,Anzahl::N,എണ്ണം,mie´rr
1834,Anzahl::N,എണ്ണം,чӣссел
1835,Art::N,തരം,aarhte
1836,Art::N,തരം,sládja
1837,Art::N,തരം,tjærdda
1838,Art::N,തരം,čearda
1839,Art::N,തരം,šlaaj̣â
1840,Art::N,തരം,nää´ll
1841,Art::N,തരം,на̄лль
1842,Stück::N,കഷണം,bæhta
1843,Stück::N,കഷണം,biehkie
1844,Stück::N,കഷണം,biehkke
1845,Stück::N,കഷണം,bihttá
1846,Stück::N,കഷണം,pittá
1847,Stück::N,കഷണം,káppálâh
1848,Stück::N,കഷണം,ku´sǩǩ
1849,Stück::N,കഷണം,кусськ
1850,Teil::N,ഭാഗം,stuhtje
1851,Teil::N,ഭാഗം,oasse
1852,Teil::N,ഭാഗം,bielle
1853,Teil::N,ഭാഗം,guovllo
1854,Teil::N,ഭാഗം,oassi
1855,Teil::N,ഭാഗം,bihttá
1856,Teil::N,ഭാഗം,uási
1857,Teil::N,ഭാഗം,vuâ´ss
1858,Teil::N,ഭാഗം,pie´ǩ'ǩ
1859,Teil::N,ഭാഗം,кусськ
1860,Hälfte::N,പകുതി,lehkie
1861,Hälfte::N,പകുതി,lahkke
1862,Hälfte::N,പകുതി,bealli
1863,Hälfte::N,പകുതി,peeḷi
1864,Hälfte::N,പകുതി,lâ´ǩǩ
1865,Hälfte::N,പകുതി,pie´ll
1866,Hälfte::N,പകുതി,пе̄лль
1867,Kreis::N,വൃത്തം,rïngke
1868,Kreis::N,വൃത്തം,gievlle
1869,Kreis::N,വൃത്തം,gierdu
1870,Kreis::N,വൃത്തം,riggee
1871,Kreis::N,വൃത്തം,kruugg
1872,Kreis::N,വൃത്തം,круг
1873,Kreuz::N,കുരിശടയാളം,kroesse
1874,Kreuz::N,കുരിശടയാളം,ruossa
1875,Kreuz::N,കുരിശടയാളം,rista
1876,Kreuz::N,കുരിശടയാളം,ristâ
1877,Kreuz::N,കുരിശടയാളം,ristt
1878,Kreuz::N,കുരിശടയാളം,рысст
1879,Linie::N,വര,sïeve
1880,Linie::N,വര,linnja
1881,Linie::N,വര,linjá
1882,Linie::N,വര,linnjá
1883,Linie::N,വര,njuálgus
1884,Linie::N,വര,certldõk
1885,Linie::N,വര,це̄кесь
1886,Linie::N,രേഖ,sïeve
1887,Linie::N,രേഖ,linnja
1888,Linie::N,രേഖ,linjá
1889,Linie::N,രേഖ,linnjá
1890,Linie::N,രേഖ,njuálgus
1891,Linie::N,രേഖ,certldõk
1892,Linie::N,രേഖ,це̄кесь
1893,Strich::N,പക്ഷാഘാതം,sïeve
1894,Strich::N,പക്ഷാഘാതം,sáhtso
1895,Strich::N,പക്ഷാഘാതം,sárggis
1896,Strich::N,പക്ഷാഘാതം,čálástâh
1897,Strich::N,പക്ഷാഘാതം,certldõk
1898,Strich::N,പക്ഷാഘാതം,ця̄кас
1899,Strich::N,പക്ഷാഘാതം,це̄кесь
1900,Abstand::N,വിടവ്,gåhkoe
1901,Abstand::N,വിടവ്,gåhkaldahke
1902,Abstand::N,വിടവ്,lahka
1903,Abstand::N,വിടവ്,gasska
1904,Abstand::N,വിടവ്,gaska
1905,Abstand::N,വിടവ്,koskâ
1906,Abstand::N,വിടവ്,kõskk
1907,Abstand::N,വിടവ്,кэ̄сск
1908,Entfernung::N,അകലം,gåhkoe
1909,Entfernung::N,അകലം,gåhkaldahke
1910,Entfernung::N,അകലം,gasska
1911,Entfernung::N,അകലം,mælggat
1912,Entfernung::N,അകലം,gaska
1913,Entfernung::N,അകലം,mátkegaska
1914,Entfernung::N,അകലം,koskâ
1915,Entfernung::N,അകലം,kõskk
1916,Entfernung::N,അകലം,jäämkõskk
1917,Entfernung::N,അകലം,кэ̄сск
1918,Gegend::N,പ്രദേശം,haerie
1919,Gegend::N,പ്രദേശം,guovvlo
1920,Gegend::N,പ്രദേശം,bájkke
1921,Gegend::N,പ്രദേശം,guovlu
1922,Gegend::N,പ്രദേശം,duovdda
1923,Gegend::N,പ്രദേശം,kuáv'lu
1924,Gegend::N,പ്രദേശം,vu´vdd
1925,Gegend::N,പ്രദേശം,па̄йхьк
1926,Platz::N,ഇടം,sijjie
1927,Platz::N,ഇടം,sadje
1928,Platz::N,ഇടം,sadji
1929,Platz::N,ഇടം,tááḷu
1930,Platz::N,ഇടം,tääll
1931,Platz::N,ഇടം,сайй
1932,Ort::N,സ്ഥലം,sijjie
1933,Ort::N,സ്ഥലം,bájkke
1934,Ort::N,സ്ഥലം,sadje
1935,Ort::N,സ്ഥലം,báiki
1936,Ort::N,സ്ഥലം,päikki
1937,Ort::N,സ്ഥലം,pâi´ǩǩ
1938,Ort::N,സ്ഥലം,сайй
1939,Ort::N,സ്ഥലം,па̄йхьк
1940,Seite::N,വശം,bielie
1941,Seite::N,വശം,sijddo
1942,Seite::N,വശം,bealli
1943,Seite::N,വശം,ertti
1944,Seite::N,വശം,jeä´rtt
1945,Seite::N,വശം,пе̄лль
1946,Seite::N,വശം,е̄ммьне
1947,Mitte::N,മധ്യസ്ഥാനം,gaske
1948,Mitte::N,മധ്യസ്ഥാനം,jarnge
1949,Mitte::N,മധ്യസ്ഥാനം,gasska
1950,Mitte::N,മധ്യസ്ഥാനം,guovddaš
1951,Mitte::N,മധ്യസ്ഥാനം,gaskamuddu
1952,Mitte::N,മധ്യസ്ഥാനം,koskâ
1953,Mitte::N,മധ്യസ്ഥാനം,kõskk
1954,Mitte::N,മധ്യസ്ഥാനം,кэ̄сск
1955,Gegenstand::N,സാധനം,daevere
1956,Gegenstand::N,സാധനം,oabme
1957,Gegenstand::N,സാധനം,gávnne
1958,Gegenstand::N,സാധനം,bierggas
1959,Gegenstand::N,സാധനം,ettâ
1960,Gegenstand::N,സാധനം,kápulâh
1961,Gegenstand::N,സാധനം,käu´nn
1962,Gegenstand::N,സാധനം,ка̄ввьн
1963,Sache::N,വസ്തു,aate
1964,Sache::N,വസ്തു,saake
1965,Sache::N,വസ്തു,ássje
1966,Sache::N,വസ്തു,ášši
1967,Sache::N,വസ്തു,äšši
1968,Sache::N,വസ്തു,ä´šš
1969,Sache::N,വസ്തു,ве̄шш
1970,Rand::N,തൊങ്ങൽ,raedtie
1971,Rand::N,തൊങ്ങൽ,rabdda
1972,Rand::N,തൊങ്ങൽ,ravda
1973,Rand::N,തൊങ്ങൽ,robdâ
1974,Rand::N,തൊങ്ങൽ,čårr
1975,Rand::N,തൊങ്ങൽ,ruõbdd
1976,Rand::N,തൊങ്ങൽ,рӯммт
1977,Rand::N,തൊങ്ങൽ,ре̄ввьн
1978,Kante::N,അറ്റം,raedtie
1979,Kante::N,അറ്റം,rabdda
1980,Kante::N,അറ്റം,ravda
1981,Kante::N,അറ്റം,robdâ
1982,Kante::N,അറ്റം,å´rdd
1983,Kante::N,അറ്റം,ruõbdd
1984,Kante::N,അറ്റം,рӯммт
1985,Kante::N,അറ്റം,ре̄ввьн
1986,Ecke::N,മൂല,roene
1987,Ecke::N,മൂല,kråane
1988,Ecke::N,മൂല,náhpo
1989,Ecke::N,മൂല,nusske
1990,Ecke::N,മൂല,nurki
1991,Ecke::N,മൂല,čiehka
1992,Ecke::N,മൂല,čiehâ
1993,Ecke::N,മൂല,čiõkk
