,Concept_ID,cy,sv
828,nur::ADV,yn unig,bara
829,nur::ADV,yn unig,endast
830,schon::ADV,eisoes,redan
831,schon::ADV,yn barod,redan
832,wieder::ADV,drachefn,åter
833,vergebens::ADV,yn ofer,förgäves
834,vor::PRP,o flaen,utanför
835,hinter::PRP,ar ôl,bakom
836,unter::PRP,islaw,under
837,durch::PRP,trwy,genom
838,durch::PRP,trwy,igenom
839,neben::PRP,ar bwys,bredvid
840,neben::PRP,ar bwys,vid sidan av
841,zwischen::PRP,rhwng,mellan
842,zwischen::PRP,cydrhwng,mellan
843,wegen::PRP,o achos,på grund av
844,wegen::PRP,oherwydd,på grund av
845,dies::PRN,hyn,detta
846,das::PRN,hynny,det
847,alles::PRN,popeth,allt
848,ich::PRN,fi,jag
849,du::PRN,ti,du
850,er::PRN,fe,han
851,wir::PRN,ni,vi
852,ihr::PRN,chi,ni
853,sie::PRN,hwy,de
854,was::FPRN,pa beth,vad
855,wer::FPRN,pwy,vem
856,wo::FADV,ble,var
857,wo::FADV,ym mha le,var
858,wohin::FADV,i ble,vart
859,wohin::FADV,i ba le,vart
860,wie::FADV,sut,hur
861,warum::FADV,pam,varför
862,wieviel::FNUM,faint,hur mycket
863,eins::NUM,un,en
864,eins::NUM,un,ett
865,zwei::NUM,dau,två
866,drei::NUM,tri,tre
867,vier::NUM,pedwar,fyra
868,fünf::NUM,pump,fem
869,sechs::NUM,chwech,sex
870,sieben::NUM,saith,sju
871,acht::NUM,wyth,åtta
872,neun::NUM,naw,nio
873,zehn::NUM,deg,tio
874,elf::NUM,un ar ddeg,elva
875,zwölf::NUM,deuddeg,tolv
876,zwölf::NUM,un deg dau,tolv
877,zwanzig::NUM,ugain,tjugo
878,dreißig::NUM,tri deg,trettio
879,dreißig::NUM,deg ar hugain,trettio
880,vierzig::NUM,deugain,fyrtio
881,fünfzig::NUM,hanner cant,femtio
882,sechzig::NUM,chwe deg,sextio
883,siebzig::NUM,saith deg,sjuttio
884,siebzig::NUM,deg a thrigain,sjuttio
885,achtzig::NUM,wyth deg,åttio
886,achtzig::NUM,pedar ugain,åttio
887,neunzig::NUM,naw deg,nittio
888,neunzig::NUM,deg a phedwar ugain,nittio
889,hundert::NUM,cant,hundra
890,tausend::NUM,mil,tusen
891,und::CNJ,a,och
892,oder::CNJ,neu,eller
893,stehen::V,sefyll,stå
894,sitzen::V,eistedd,sitta
895,liegen::V,gorwedd,ligga
896,hängen::V,hongian,hänga
897,werden::V,dod yn,bli
898,werden::V,mynd yn,bli
899,passieren::V,digwydd,ske
900,passieren::V,digwydd,hända
901,beginnen::V,cychwyn,börja
902,enden::V,gorffen,ända
903,wechseln::V,newid,växla
904,aufgehen[Sonne]::V,codi,gå upp
905,untergehen[Sonne]::V,machlud,gå ned
906,scheinen[Sonne]::V,tywynnu,skina
907,donnern::V,taranu,dundra
908,wehen::V,chwythu,blåsa
909,strömen::V,ffrydio,forsa
910,strömen::V,ffrydio,strömma
911,fließen::V,llifo,flyta
912,sich drehen::V,troi,snurra
913,sich drehen::V,cylchdroi,snurra
914,schwanken::V,siglo,vackla
915,schwingen::V,siglo,svinga
916,fallen::V,cwympo,falla
917,brennen::V,llosgi,brinna
918,rauchen::V,mygu,ryka
919,regnen::V,glawio,regna
920,gefrieren::V,rhewi,frysa
921,tauen::V,toddi,töa
922,tauen::V,meirioli,töa
923,schmelzen::V,toddi,smälta
924,trocknen::V,sychu,torka
925,sieden::V,berwi,koka
926,sieden::V,berwi,sjuda
927,faulen::V,pydru,ruttna
928,faulen::V,braenu,ruttna
929,verfaulen::V,pydru,ruttna
930,verfaulen::V,dadfeilio,ruttna
931,reißen::V,clecian,brista
932,reißen::V,torri'n glats,brista
933,versinken::V,suddo,sjunka
934,vergehen::V,myned heibio,förgå
935,vergehen::V,pasio,förgå
936,erscheinen::V,ymddangos,synas
937,erscheinen::V,ymddangos,visa sig
938,verschwinden::V,diflannu,försvinna
939,sinken::V,syrthio,sjunka
940,abnehmen::V,lleihau,avta
941,abnehmen::V,lleihau,minskas
942,zunehmen::V,cynyddu,tilltaga
943,steigen::V,codi,stiga
944,wachsen::V,tyfu,växa
945,glänzen::V,disgleirio,glimma
946,funkeln::V,pefrio,tindra
947,funkeln::V,pefrio,gnistra
948,lärmen::V,cadw sŵn,bråka
949,lärmen::V,cadw sŵn,väsnas
950,lärmen::V,gwneud twrw,bråka
951,lärmen::V,gwneud twrw,väsnas
952,läuten::V,canu,ringa
953,klingeln::V,canu,ringa
954,klingeln::V,seinio,ringa
955,klirren::V,tincian,klirra
956,brausen::V,rhuo,brusa
957,rauschen::V,siffrwd,susa
958,rauschen::V,chwithrwd,susa
959,klingen::V,seinio,låta
960,klingen::V,seinio,klinga
961,bellen::V,cyfarth,skälla
962,heulen::V,udo,yla
963,heulen::V,udo,tjuta
964,heulen::V,oernadu,yla
965,heulen::V,oernadu,tjuta
966,blasen::V,chwythu,blåsa
967,pfeifen::V,chwibanu,vissla
968,schreien::V,gweiddi,skrika
969,schreien::V,bloeddio,skrika
970,stöhnen::V,griddfan,stöna
971,zittern::V,crynu,darra
972,zittern::V,crynu,skälva
973,leben::V,byw,leva
974,geboren werden::V,cael eich geni,födas
975,atmen::V,anadlu,andas
976,trinken::V,yfed,dricka
977,essen::V,bwyta,äta
978,schlucken::V,llyncu,svälja
979,müde werden::V,blino,tröttna
980,einschlafen::V,mynd i gysgu,somna
981,einschlafen::V,syrthio i gysgu,somna
982,schlafen::V,huno,sova
983,schlafen::V,cysgu,sova
984,aufwachen::V,dihuno,vakna
985,aufstehen::V,codi,stiga upp
986,sich erholen::V,ymlacio,repa sig
987,sich erholen::V,ymlacio,hämta sig
988,sich erholen::V,dadflino,repa sig
989,sich erholen::V,dadflino,hämta sig
990,krank werden::V,mynd yn sâl,insjukna
991,krank werden::V,mynd yn wael,insjukna
992,krank sein::V,gwaelu,vara sjuk
993,schmerzen::V,brifo,smärta
994,schmerzen::V,brifo,göra ont
995,husten::V,pesychu,hosta
996,genesen::V,gwella,tillfriskna
997,genesen::V,cael yn ôl,tillfriskna
998,sterben::V,marw,dö
999,umkommen::V,trengi,omkomma
1000,sich bewegen::V,symud,röra sig
1001,sich rühren::V,syflyd,röra på sig
1002,sich erheben::V,codi,resa sig
1003,sich setzen::V,eistedd,sätta sig
1004,hinfallen::V,cwympo,falla omkull
1005,laufen::V,cerdded,löpa
1006,schreiten::V,camu,skrida
1007,spazierengehen::V,mynd am dro,promenera
1008,eilen::V,rhuthro,ila
1009,sich beeilen::V,brysio,skynda sig
1010,sausen::V,rhuthro,susa
1011,rennen::V,rhedeg,löpa
1012,rennen::V,rhedeg,springa
1013,springen::V,llamu,hoppa
1014,springen::V,neidio,hoppa
1015,klettern::V,dringo,klättra
1016,schaukeln::V,siglo,gunga
1017,kriechen::V,cropian,kräla
1018,schwimmen::V,nofio,simma
1019,tauchen::V,plymio,dyka
1020,tauchen::V,ymsuddo,dyka
1021,rudern::V,rhwyfo,ro
1022,fahren::V,gyrru,köra
1023,fahren::V,dreifio,köra
1024,fliegen::V,hedfan,flyga
1025,gehen::V,mynd,gå
1026,weggehen::V,mynd,gå bort
1027,weggehen::V,ymadael,gå bort
1028,abfahren::V,ymadael,resa
1029,abfahren::V,ymadael,avresa
1030,anhalten::V,stopio,stanna
1031,hineingehen::V,mynd i mewn,gå in
1032,eintreten::V,mynd i,träda in
1033,kommen::V,dod,komma
1034,ankommen::V,cyrraedd,ankomma
1035,zurückkommen::V,dychwelyd,återkomma
1036,bleiben::V,aros,bli
1037,bleiben::V,aros,förbli
1038,bleiben::V,sefyll,bli
1039,bleiben::V,sefyll,förbli
1040,warten::V,aros,vänta
1041,warten::V,disgwyl,vänta
1042,erwarten::V,disgwyl,vänta
1043,suchen::V,chwilio am,leta
1044,finden::V,darganfod,finna
1045,versuchen::V,profi,försöka
1046,versuchen::V,ceisio,försöka
1047,vorbereiten::V,paratoi,förbereda
1048,lieben::V,caru,älska
1049,mögen::V,hoffi,tycka om
1050,lachen::V,chwerthin,skratta
1051,rühren::V,cynhyrfu,röra
1052,weinen::V,wylo,gråta
1053,weinen::V,llefain,gråta
1054,schimpfen::V,grwgnach,skälla
1055,sich ärgern::V,gofidio,förargas
1056,sich fürchten::V,ofni,vara rädd
1057,fürchten::V,arswydo,frukta
1058,fliehen::V,ffoi,fly
1059,fliehen::V,ffoi,rymma
1060,flüchten::V,dianc,fly
1061,sehen::V,gweld,se
1062,anschauen::V,syllu,se på
1063,anschauen::V,syllu,betrakta
1064,anschauen::V,edrych,se på
1065,anschauen::V,edrych,betrakta
1066,ansehen::V,gwylio,åse
1067,hören::V,clywed,höra
1068,zuhören::V,gwrando,höra på
1069,zuhören::V,gwrando,lyssna till
1070,probieren::V,profi,smaka
1071,probieren::V,profi,smaka på
1072,riechen::V,arogli,lukta
1073,fühlen::V,teimlo,känna
1074,fühlen::V,clywed,känna
1075,scheinen::V,ymddangos,verka
1076,scheinen::V,ymddangos,tyckas
1077,zu sehen sein::V,dod i'r golwg,synas
1078,zu sehen sein::V,dod i'r golwg,kunna ses
1079,vernehmen::V,clywed sôn am,få veta
1080,vernehmen::V,clywed sôn am,förnimma
1081,frieren::V,bod yn oer,frysa
1082,tun::V,gwneud,göra
1083,können::V,gallu,kunna
1084,wollen::V,bod mewn angen,vilja
1085,anfangen::V,dechrau,börja
1086,beenden::V,darfod,avsluta
1087,beenden::V,gorffen,avsluta
1088,aufhören::V,peidio,sluta
1089,aufhören::V,peidio,upphöra
1090,gelingen::V,llwyddo,lyckas
1091,geraten::V,diweddu,bli
1092,öffnen::V,agor,öppna
1093,schließen::V,cau,låsa
1094,schließen::V,cau,stänga
1095,stellen::V,gosod,ställa
1096,setzen::V,gosod,sätta
1097,legen::V,gosod,lägga
1098,berühren::V,cyffwrdd,beröra
1099,verbinden::V,cysylltu,förbinda
1100,bedecken::V,gorchuddio,täcka
1101,bedecken::V,gorchuddio,betäcka
1102,aufhängen::V,crogi,hänga
1103,aufhängen::V,crogi,hänga upp
1104,aufhängen::V,hongian,hänga
1105,aufhängen::V,hongian,hänga upp
1106,anzünden::V,cynnau,tända
1107,anzünden::V,cynnau,antända
1108,anzünden::V,cynnau,tända på
1109,aufheben::V,codi,lyfta
1110,zurücklassen::V,gadael,lämna
1111,zurücklassen::V,gadael,efterlämna
1112,verlieren::V,colli,mista
1113,verlieren::V,colli,förlora
1114,fallen lassen::V,gollwng,tappa
1115,fallen lassen::V,gollwng,släppa
1116,machen::V,gwneud,göra
1117,herstellen::V,cynhyrchu,tillverka
1118,herstellen::V,cynhyrchu,framställa
1119,bauen::V,adeiladu,bygga
1120,reparieren::V,trwsio,reparera
1121,reparieren::V,atgyweirio,reparera
1122,verbessern::V,diwygio,rätta
1123,verbessern::V,diwygio,förbättra
1124,ändern::V,altro,ändra
1125,ändern::V,altro,förändra
1126,graben::V,palu,gräva
1127,graben::V,cloddio,gräva
1128,beugen::V,plygu,böja
1129,biegen::V,plygu,böja
1130,biegen::V,plygu,kröka
1131,drehen::V,troelli,vrida
1132,wenden::V,troi,vända
1133,umdrehen::V,troi,vrida om
1134,heben::V,codi,häva
1135,hochheben::V,dyrchafu,lyfta
1136,ergreifen::V,gafael,gripa
1137,halten::V,dal,hålla
1138,drücken::V,pwyso,trycka
1139,drücken::V,gwasgu,trycka
1140,schieben::V,gwthio,skjuta
1141,kratzen::V,crafu,riva
1142,kratzen::V,crafu,skrapa
1143,lecken::V,llyfu,slicka
1144,beißen::V,cnoi,bita
1145,beißen::V,brathu,bita
1146,abreißen::V,tynnu ymaith,slita_av
1147,abreißen::V,tynnu ymaith,riva_av
1148,abschneiden::V,torri,skära av
1149,binden::V,clymu,binda
1150,stecken::V,plannu,sticka
1151,brechen::V,torri,bryta
1152,brechen::V,torri,brista
1153,klopfen::V,taro,banka
1154,klopfen::V,taro,klappa
1155,hauen::V,taro,hugga
1156,kleben::V,gludio,klistra
1157,reiben::V,rhwbio,gnida
1158,streichen::V,taenu,smörja
1159,schleifen::V,hogi,slipa
1160,schneiden::V,torri,skära
1161,schneiden::V,torri,klippa
1162,rütteln::V,ysgytio,skaka
1163,schütteln::V,siglo,rista
1164,schütteln::V,ysgwyd,rista
1165,schwenken::V,siglo,svänga
1166,schütten::V,tywallt,hälla
1167,füllen::V,llenwi,fylla
1168,einwickeln::V,lapio,slå in
1169,einwickeln::V,lapio,veckla in
1170,tragen::V,cludo,bära
1171,schleppen::V,llusgo,släpa
1172,ziehen::V,tynnu,dra
1173,aufbewahren::V,cadw,förvara
1174,aufbewahren::V,cadw,ta vara på
1175,werfen::V,taflu,kasta
1176,fangen::V,dal,fånga
1177,packen::V,cipio,gripa
1178,packen::V,cipio,gripa tag
1179,packen::V,crafangu,gripa
1180,packen::V,crafangu,gripa tag
1181,verstecken::V,celu,gömma
1182,verstecken::V,cuddio,gömma
1183,teilen::V,rhannu,dela
1184,schicken::V,anfon,skicka
1185,bringen::V,dod â,bringa
1186,hinzufügen::V,chwanegu,tillägga
1187,bekommen::V,cael,få
1188,bekommen::V,cael,erhålla
1189,erhalten::V,derbyn,få
1190,erhalten::V,derbyn,erhålla
1191,nehmen::V,cymryd,ta
1192,nehmen::V,cymryd,taga
1193,wählen::V,dewis,välja
1194,auswählen::V,dethol,utvälja
1195,bewahren::V,cadw,bevara
1196,behindern::V,atal,hindra
1197,behindern::V,atal,förhindra
1198,behindern::V,rhwystro,hindra
1199,behindern::V,rhwystro,förhindra
1200,verderben::V,difetha,förstöra
1201,beschädigen::V,niweidio,skada
1202,zerbrechen::V,torri,bryta isär
1203,zerbrechen::V,torri,bryta sönder
1204,zerreißen::V,rhwygo,riva sönder
1205,zerreißen::V,rhwygo,slita sönder
1206,zerstören::V,dinistrio,förstöra
1207,verbrennen::V,llosgi,bränna
1208,verbrennen::V,llosgi,bränna upp
1209,geben::V,rhoi,ge
1210,reichen::V,estyn,räcka
1211,schenken::V,rhoddi,skänka
1212,versprechen::V,addo,lova
1213,wünschen::V,dymuno,önska
1214,loben::V,canmol,lova
1215,loben::V,canmol,beröma
1216,küssen::V,cusanu,pussa
1217,wiegen::V,siglo,vagga
1218,zudecken::V,gorchuddio,täcka
1219,wecken::V,deffro,väcka
1220,zeigen::V,dangos,visa
1221,führen::V,arwain,föra
1222,lehren::V,dysgu,lära
1223,unterrichten::V,hyfforddi,undervisa
1224,aufziehen::V,dod i fyny,uppfostra
1225,leiten::V,arwain,leda
1226,antreiben::V,annog,driva på
1227,lassen::V,gadael,få att
1228,einladen::V,gwahodd,bjuda
1229,einladen::V,gwahodd,inbjuda
1230,vereinigen::V,uno,förena
1231,vereinigen::V,cyfuno,förena
1232,besuchen::V,ymweld â,besöka
1233,treffen::V,cwrdd,möta
1234,treffen::V,cwrdd,träffa
1235,treffen::V,cyfarfod,möta
1236,treffen::V,cyfarfod,träffa
1237,sich versammeln::V,casglu,församla sig
1238,sich versammeln::V,cynnull,församla sig
1239,spielen::V,chwarae,leka
1240,spielen::V,chwarae,spela
1241,singen::V,canu,sjunga
1242,tanzen::V,dawnsio,dansa
1243,sich trennen::V,ymwahanu,skiljas
1244,verlassen::V,gadael,lämna
1245,verlassen::V,gadael,överge
1246,retten::V,achub,rädda
1247,bewachen::V,gwarchod,bevaka
1248,schützen::V,noddi,skydda
1249,schützen::V,noddi,beskydda
1250,verteidigen::V,amddiffyn,försvara
1251,sich schlagen::V,ffraeo,slåss
1252,sich schlagen::V,terfysgu,slåss
1253,schießen::V,saethu,skjuta
1254,siegen::V,ennill,segra
1255,ärgern::V,cythruddo,förarga
1256,schlagen::V,curo,slå
1257,treten::V,cicio,sparka
1258,stechen::V,pigo,sticka
1259,stoßen::V,gwthio,stöta
1260,stehlen::V,dwyn,stjäla
1261,stehlen::V,lladrata,stjäla
1262,stören::V,aflonyddu,störa
1263,belästigen::V,trafferthu,genera
1264,belästigen::V,trafferthu,besvära
1265,verbergen::V,cuddio,dölja
1266,täuschen::V,twyllo,vilseleda
1267,betrügen::V,hocedu,bedra
1268,töten::V,lladd,döda
1269,wohnen::V,byw,bo
1270,arbeiten::V,gweithio,arbeta
1271,sammeln::V,casglu,samla
1272,pflücken::V,casglu,plocka
1273,jagen::V,hela,jaga
1274,fischen::V,pysgota,fiska
1275,fassen::V,dal,fånga
1276,hüten::V,bugeilio,vakta
1277,treiben::V,gyrru,driva
1278,anbinden::V,clymu,binda fast
1279,füttern::V,porthi,fodra
1280,melken::V,godro,mjölka
1281,hacken::V,torri,hacka
1282,gießen::V,dyfrhau,hälla
1283,gießen::V,dyfrhau,vattna
1284,reifen::V,aeddfedu,mogna
1285,zubereiten::V,coginio,tillaga
1286,zubereiten::V,coginio,tillreda
1287,kochen::V,berwi,koka
1288,backen::V,pobi,baka
1289,backen::V,crasu,baka
1290,braten::V,ffrio,steka
1291,umrühren::V,cyffroi,röra om
1292,stricken::V,gwau,sticka
1293,nähen::V,gwnïo,sy
1294,färben::V,lliwio,färga
1295,reinigen::V,glanhau,rensa
1296,reinigen::V,glanhau,rengöra
1297,waschen::V,golchi,tvätta
1298,abwischen::V,sychu,torka av
1299,spülen::V,streulio,spola
1300,spülen::V,streulio,skölja
1301,fegen::V,ysgubo,feja
1302,kehren::V,ysgubo,sopa
1303,baden::V,cael bath,bada
1304,sich waschen::V,ymolchi,tvätta sig
1305,ausziehen::V,tynnu,ta av
1306,anziehen::V,gwisgo,ta på
1307,sich anziehen::V,ymwisgo,klä på sig
1308,kämmen::V,cribo,kamma
1309,schmücken::V,harddu,pynta
1310,schmücken::V,harddu,smycka
1311,schmücken::V,addurno,pynta
1312,schmücken::V,addurno,smycka
1313,sagen::V,dweud,säga
1314,sprechen::V,llefaru,tala
1315,reden::V,siarad,tala
1316,reden::V,siarad,prata
1317,sich unterhalten::V,sgwrsio,prata
1318,fragen::V,gofyn,fråga
1319,fragen::V,gofyn,spörja
1320,bitten::V,gofyn am,be
1321,erzählen::V,dweud,berätta
1322,mitteilen::V,cyfleu,meddela
1323,nennen::V,enwi,kalla
1324,rufen::V,galw,ropa
1325,prahlen::V,brolio,pråla
1326,prahlen::V,brolio,skryta
1327,prahlen::V,ymffrostio,pråla
1328,prahlen::V,ymffrostio,skryta
1329,übersetzen::V,cyfieithu,tolka
1330,übersetzen::V,cyfieithu,översätta
1331,denken::V,meddwl,tänka
1332,glauben::V,credu,tro
1333,glauben::V,coelio,tro
1334,bemerken::V,sylwi,uppmärksamma
1335,bemerken::V,sylwi,lägga märke till
1336,erkennen::V,adnabod,känna igen
1337,begreifen::V,amgyffred,begripa
1338,verstehen::V,deall,förstå
1339,lernen::V,dysgu,lära sig
1340,wissen::V,gwybod,veta
1341,sich erinnern an::V,cofio,minnas
1342,sich erinnern an::V,cofio,komma ihåg
1343,vergessen::V,anghofio,glömma
1344,messen::V,mesur,mäta
1345,zählen::V,cyfrif,räkna
1346,rechnen::V,cyfrifo,räkna
1347,lesen::V,darllen,läsa
1348,malen::V,peintio,måla
1349,zeichnen::V,tynnu,teckna
1350,schreiben::V,ysgrifennu,skriva
1351,besitzen::V,meddu,äga
1352,besitzen::V,meddu,besitta
1353,kaufen::V,prynu,köpa
1354,verkaufen::V,gwerthu,sälja
1355,bezahlen::V,talu am,betala
1356,zahlen::V,talu,betala
1357,beherrschen::V,rheoli,behärska
1358,beherrschen::V,llywodraethu,behärska
1359,ertragen::V,dioddef,tåla
1360,ertragen::V,dioddef,uthärda
