,Concept_ID,os,en
793,wohin::FADV,кӕдӕм,where
794,wie::FADV,куыд,how
795,warum::FADV,цӕмӕн,why
796,wieviel::FNUM,цал,how much
797,eins::NUM,иу,one
798,zwei::NUM,дыууӕ,two
799,drei::NUM,ӕртӕ,three
800,vier::NUM,цыппар,four
801,fünf::NUM,фондз,five
802,sechs::NUM,ӕхсӕз,six
803,sieben::NUM,авд,seven
804,acht::NUM,аст,eight
805,neun::NUM,фараст,nine
806,zehn::NUM,дӕс,ten
807,elf::NUM,иуæндæс,eleven
808,zwölf::NUM,дыууадæс,twelve
809,zwanzig::NUM,дыууын,twenty
810,dreißig::NUM,æртын,thirty
811,dreißig::NUM,дæсæмæссæдз,thirty
812,vierzig::NUM,цыппор,forty
813,vierzig::NUM,цыппур,forty
814,vierzig::NUM,дыууиссæдзы,forty
815,fünfzig::NUM,фӕндзай,fifty
816,sechzig::NUM,æхсай,sixty
817,sechzig::NUM,æртиссæдзы,sixty
818,siebzig::NUM,æвдай,seventy
819,siebzig::NUM,дæс æмæ æртиссæдзы,seventy
820,achtzig::NUM,цыппарыссæдзы,eighty
821,achtzig::NUM,æстай,eighty
822,neunzig::NUM,нæуæдз,ninety
823,neunzig::NUM,дæс æмæ цыппарыссæдзы,ninety
824,hundert::NUM,сӕдӕ,a hundred
825,tausend::NUM,мин,a thousand
826,und::CNJ,ӕмӕ,and
827,oder::CNJ,кӕнӕ,or
828,stehen::V,лӕууын,stand
829,sitzen::V,бадын,sit
830,liegen::V,хуыссын,lie
831,hängen::V,ауыгъд уын,hang
832,werden::V,суӕвын,become
833,passieren::V,æрцæуын,happen
834,beginnen::V,райдайын,begin
835,enden::V,фæуын,end
836,wechseln::V,ивын,change
837,aufgehen[Sonne]::V,скæсын,rise
838,untergehen[Sonne]::V, аныгуылын,set
839,scheinen[Sonne]::V,рухс кӕнын,shine
840,donnern::V,нæрын,thunder
841,wehen::V,дымын,blow
842,strömen::V,кӕлын,stream
843,fließen::V,цæуын,flow
844,fließen::V,уайын,flow
845,fließen::V,кæлын,flow
846,sich drehen::V,зилын,revolve
847,schwanken::V,æнкъуысын,sway
848,schwingen::V,æнкъуысын,swing
849,schwingen::V,змæлын,swing
850,fallen::V,хауын,fall
851,brennen::V,судзын,burn
852,rauchen::V,фæздæг кæнын,smoke
853,regnen::V,уарын,rain
854,gefrieren::V,сӕлын,freeze
855,tauen::V,стайын,thaw
856,schmelzen::V,тайын,melt
857,trocknen::V,хус кæнын,dry
858,sieden::V,фыцын,boil
859,faulen::V,ӕмбийын,rot
860,verfaulen::V,бамбийын,decay
861,reißen::V,скъуийын,snap
862,versinken::V,дӕлдон_кӕнын,sink
863,vergehen::V,аивгъуийын,pass
864,erscheinen::V,разынын,appear
865,verschwinden::V,фæтары уын,disappear
866,verschwinden::V,фæдæлдзæх уын,disappear
867,verschwinden::V,фесæфын,disappear
868,verschwinden::V,æрбайсæфын,disappear
869,sinken::V,дæлæмæ æрхауын,drop
870,abnehmen::V,фæкъаддæр уын,decrease
871,abnehmen::V,фæцух уын,decrease
872,zunehmen::V,фæфылдæр уын,increase
873,zunehmen::V,сбирæ уын,increase
874,zunehmen::V,сахадын,increase
875,steigen::V,сыстын,rise
876,wachsen::V,рӕзын,grow
877,glänzen::V,ӕрттивын,shine
878,funkeln::V,тыбар-тыбур_кӕнын,sparkle
879,lärmen::V,хъæлæба кæнын,be noisy
880,läuten::V,цæгъдын,chime
881,klingeln::V,цæгъдын,ring
882,klirren::V,дзыгъал-мыгъул кæнын,tinkle
883,klirren::V,дзæгъ-дзæгъ кæнын,tinkle
884,brausen::V,абухын,roar
885,klingen::V,зæлын,sound
886,klingen::V,азæлын,sound
887,klingen::V,хъуысын,sound
888,bellen::V,рæйын,bark
889,heulen::V,ниуын,howl
890,blasen::V,фу кӕнын,blow
891,pfeifen::V,æхситт кæнын,whistle
892,pfeifen::V,къуыззитт кæнын,whistle
893,schreien::V,хъӕр кӕнын,shout
894,stöhnen::V,хъæрзын,groan
895,stöhnen::V,дзыназын,groan
896,zittern::V,ризын,tremble
897,leben::V,цӕрын,be alive
898,geboren werden::V,райгуырын,be born
899,atmen::V,улӕфын,breathe
900,trinken::V,нуазын,drink
901,essen::V,хӕрын,eat
902,schlucken::V,ныхъуырын,swallow
903,müde werden::V,бафæллайын,get tired
904,müde werden::V,бафæлмæцын,get tired
905,müde werden::V,сфæлмæцын,get tired
906,einschlafen::V,бафынæй уын,fall asleep
907,schlafen::V,хуыссын,sleep
908,schlafen::V,фынӕй кӕнын,sleep
909,aufwachen::V,райхъал уын,wake up
910,aufstehen::V,стын,get up
911,sich erholen::V,фæллад уадзын,relax
912,sich erholen::V,улæфын,relax
913,krank werden::V,фӕрынчын уын,fall ill
914,krank sein::V,сӕйын,be ill
915,schmerzen::V,риссын,ache
916,husten::V,хуыфын,cough
917,genesen::V,сдзæбæх уын,recover
918,genesen::V,рандидзын,recover
919,genesen::V,сæндидзын,recover
920,sterben::V,мӕлын,die
921,umkommen::V,фесæфын,perish
922,umkommen::V,байсæфын,perish
923,umkommen::V,бабын уын,perish
924,umkommen::V,мард фæуын,perish
925,sich bewegen::V,тæлфын,move
926,sich bewegen::V,цæуын,move
927,sich rühren::V,змӕлын,budge
928,sich erheben::V,стын,stand up
929,sich setzen::V,сбадын,sit down
930,hinfallen::V,ӕрхауын,tumble
931,laufen::V,цӕуын,walk
932,laufen::V,рацу-бацу_кӕнын,walk
933,schreiten::V,къахдзæф кæнын,pace
934,schreiten::V,санчъех кæнын,pace
935,schreiten::V,цæуын,pace
936,spazierengehen::V,озер кæнын,go for a walk
937,spazierengehen::V,тезгъо кæнын,go for a walk
938,eilen::V,тагъд кæнын,rush
939,eilen::V,тындзын,rush
940,sich beeilen::V,тагъд кæнын,hurry
941,sich beeilen::V,тындзын,hurry
942,sausen::V,уайын,dash
943,sausen::V,тæхын,dash
944,rennen::V,згъорын,run
945,springen::V,гæпп кæнын,jump
946,springen::V,сæррæтт кæнын,jump
947,springen::V,лиуырын,jump
948,klettern::V,хилын,climb
949,schaukeln::V,хецъро кæнын,seesaw
950,schaukeln::V,херыйыл бадын,seesaw
951,kriechen::V,бырын,creep
952,schwimmen::V,ленк кӕнын,swim
953,tauchen::V,ныгъуылын,dive
954,rudern::V,бæлæгъ тæрын,row
955,rudern::V,чема тæрын,row
956,fahren::V,цӕуын,drive
957,fliegen::V,тӕхын,fly
958,gehen::V,цӕуын,go
959,weggehen::V,ацӕуын,go away
960,abfahren::V,араст уын,depart
961,anhalten::V,æрлæууын,stop
962,hineingehen::V,мидæмæ цæуын,go in
963,eintreten::V,бацӕуын,enter
964,kommen::V,æрцæуын,come
965,ankommen::V,æрцæуын,arrive
966,zurückkommen::V,раздæхын,come back
967,zurückkommen::V,фæстæмæ_раздæхын,come back
968,zurückkommen::V,æрбаздæхын,come back
969,zurückkommen::V,аздæхын,come back
970,bleiben::V,лӕууын,stay
971,warten::V,ӕнхъӕлмӕ кӕсын,wait
972,erwarten::V,ӕнхъӕлмӕ кӕсын,wait for
973,suchen::V,агурын,seek
974,suchen::V,агурын,look for
975,finden::V,ссарын,find
976,versuchen::V,фӕлварын,try
977,vorbereiten::V,бацаттæ кæнын,prepare
978,vorbereiten::V,æрæввонг кæнын,prepare
979,lieben::V,уарзын,love
980,mögen::V,зæрдæмæ цæуын,like
981,lachen::V,худын,laugh
982,rühren::V,зæрдæ суынгæг кæнын,move
983,weinen::V,кӕуын,weep
984,schimpfen::V,æлгъитын,grumble
985,sich ärgern::V,мæсты кæнын,be annoyed
986,sich fürchten::V,тæрсын,be afraid
987,fürchten::V,тæрсын,be afraid of
988,fliehen::V,лидзын,flee
989,flüchten::V,алидзын,escape
990,sehen::V,уынын,see
991,anschauen::V,акӕсын,look at
992,ansehen::V,кӕсын,watch
993,hören::V,хъусын,hear
994,zuhören::V,хъусын,listen
995,probieren::V,уынын,taste
996,probieren::V,аходын,taste
997,riechen::V,смудын,smell
998,fühlen::V,ӕнкъарын,feel
999,scheinen::V,зынын,seem
1000,zu sehen sein::V,зынын,show
1001,vernehmen::V,фехъусын,hear
1002,frieren::V,сийын,be cold
1003,tun::V,кӕнын,do
1004,können::V,фӕразын,can
1005,wollen::V,фӕндын,want
1006,anfangen::V,райдайын,start
1007,beenden::V,фӕуын,finish
1008,aufhören::V,банцайын,stop
1009,aufhören::V,фенцайын,stop
1010,gelingen::V,бантысын,succeed
1011,geraten::V,разынын,turn out
1012,öffnen::V,гом кӕнын,open
1013,schließen::V,ӕхгӕнын,close
1014,stellen::V,ӕвӕрын,put
1015,setzen::V,сбадын кӕнын,place
1016,legen::V,ӕрӕвӕрын,lay
1017,berühren::V,агайын,touch
1018,verbinden::V,бӕттын,connect
1019,bedecken::V,ӕмбӕрзын,cover
1020,aufhängen::V,ауындзын,hang up
1021,anzünden::V,ссудзын,light
1022,aufheben::V,сисын,pick up
1023,zurücklassen::V,ныууадзын,leave
1024,verlieren::V,фесафын,lose
1025,fallen lassen::V,ӕрӕппарын,drop
1026,fallen lassen::V,къухтӕй феуӕгъд кӕнын,drop
1027,machen::V,саразын,make
1028,herstellen::V,сцæттæ кæнын,produce
1029,herstellen::V,саразын,produce
1030,bauen::V,амайын,build
1031,reparieren::V,æмпъузын,mend
1032,reparieren::V,цалцæг кæнын,mend
1033,verbessern::V,фæхуыздæр кæнын,improve
1034,ändern::V,аивын,alter
1035,graben::V,къахын,dig
1036,beugen::V,æркъæдз кæнын,bow
1037,beugen::V,æртасын кæнын,bow
1038,biegen::V,тасын кӕнын,bend
1039,drehen::V,здухын,spin
1040,wenden::V,афæлдахын,turn
1041,wenden::V,рафæлдахын,turn
1042,umdrehen::V,афæлдахын,turn around
1043,heben::V,сдарын,raise
1044,heben::V,схæцын,raise
1045,hochheben::V,уæлæмæ хæцын,lift
1046,ergreifen::V,фӕлӕбурын,seize
1047,halten::V,дарын,hold
1048,drücken::V,æлхъивын,press
1049,drücken::V,хæцын,press
1050,schieben::V,схойын,push
1051,kratzen::V,хафын,scrape
1052,lecken::V,сдæрын,lick
1053,beißen::V,хæцын,bite
1054,abreißen::V,ратонын,tear off
1055,abschneiden::V,ралыг кӕнын,cut off
1056,binden::V,бабӕттын,tie
1057,stecken::V,ныссадзын,stick
1058,brechen::V,асæттын,break
1059,brechen::V,басæттын,break
1060,brechen::V,ныссæттын,break
1061,klopfen::V,хойын,knock
1062,klopfen::V,гуыпп-гуыпп кæнын,knock
1063,klopfen::V,къуырцц-къуырцц кæнын,knock
1064,hauen::V,цӕвын,hit
1065,hauen::V,нӕмын,hit
1066,kleben::V,ныхасын,glue
1067,kleben::V,æндадзын,glue
1068,reiben::V,сӕрфын,rub
1069,reiben::V,хафын,rub
1070,streichen::V,байсæрдын,spread
1071,streichen::V,сахорын,spread
1072,schleifen::V,ссын,grind
1073,schleifen::V,цыргъ кӕнын,grind
1074,schneiden::V,кӕрдын,cut
1075,rütteln::V,æнкъусын,jolt
1076,schütteln::V,уигъын,shake
1077,schwenken::V,тилын,swing
1078,schwenken::V,уигъын,swing
1079,schütten::V,ныккӕнын,pour
1080,füllen::V,байдзаг кæнын,fill
1081,einwickeln::V,батухын,wrap
1082,tragen::V,хӕссын,carry
1083,schleppen::V,ласын,drag
1084,ziehen::V,ласын,pull
1085,aufbewahren::V,æвæрын,keep
1086,werfen::V,зыввытт кӕнын,throw
1087,fangen::V,ӕрцахсын,catch
1088,packen::V,рацахсын,grab
1089,verstecken::V,æмбæхсын,hide
1090,verstecken::V,нымæхсын,hide
1091,teilen::V,уарын,divide
1092,schicken::V,ӕрвитын,send
1093,bringen::V,æрхæссын,bring
1094,bringen::V,æрбахæссын,bring
1095,hinzufügen::V,ӕфтауын,add
1096,bekommen::V,ссарын,get
1097,bekommen::V,сфæрæз кæнын,get
1098,bekommen::V,самал кæнын,get
1099,erhalten::V,райсын,receive
1100,nehmen::V,райсын,take
1101,wählen::V,равзарын,choose
1102,auswählen::V,авзарын,select
1103,bewahren::V,бавæрын,preserve
1104,bewahren::V,нывæрын,preserve
1105,behindern::V,цæлхдур æвæрын,hinder
1106,behindern::V,ныхдур æвæрын,hinder
1107,behindern::V,къуылымпы кæнын,hinder
1108,behindern::V,хъыг дарын,hinder
1109,verderben::V,фесафын,spoil
1110,beschädigen::V,халын,damage
1111,zerbrechen::V,асӕттын,break
1112,zerreißen::V,аскъуынын,tear
1113,zerstören::V,фехалын,destroy
1114,verbrennen::V,басудзын,burn
1115,geben::V,дӕттын,give
1116,reichen::V,адæттын,hand
1117,schenken::V,лæвар кæнын,give
1118,versprechen::V,дзырд раттын,promise
1119,versprechen::V,зӕрдӕ бавӕрын,promise
1120,wünschen::V,зæрдæ зæгъы,wish
1121,loben::V,раппӕлын,praise
1122,küssen::V,пъа кæнын,kiss
1123,küssen::V,ба кæнын,kiss
1124,wiegen::V,узын,rock
1125,zudecken::V,бамбӕрзын,cover
1126,wecken::V,райхъал кӕнын,wake
1127,zeigen::V,амонын,show
1128,führen::V,кӕнын,guide
1129,führen::V,фæкæнын,guide
1130,lehren::V,ахуыр кæнын,teach
1131,unterrichten::V,ахуыр кæнын,instruct
1132,aufziehen::V,хъомыл кӕнын,bring up
1133,leiten::V,разамынд дӕттын,lead
1134,antreiben::V,тагъд кæнын,urge
1135,antreiben::V,рог кæнын,urge
1136,lassen::V,кæнын,let
1137,einladen::V,ӕрхонын,invite
1138,einladen::V,ӕрбахонын,invite
1139,vereinigen::V,баиу кӕнын,unite
1140,besuchen::V,абæрæг кæнын,visit
1141,besuchen::V,бабæрæг кæнын,visit
1142,besuchen::V,бауайын,visit
1143,treffen::V,фембæлын,meet
1144,sich versammeln::V,æрæмбырд уын,assemble
1145,spielen::V,хъазын,play
1146,singen::V,зарын,sing
1147,tanzen::V,кафын,dance
1148,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,separate
1149,verlassen::V,ныууадзын,leave
1150,retten::V,фервӕзын кӕнын,rescue
1151,bewachen::V,хъахъхъӕнын,guard
1152,schützen::V,хъахъхъӕнын,protect
1153,verteidigen::V,бахизын,defend
1154,sich schlagen::V,хыл кæнын,brawl
1155,schießen::V,ӕхсын,shoot
1156,siegen::V,басӕттын,win
1157,siegen::V,фӕуӕлахиз уӕвын,win
1158,ärgern::V,мӕсты кӕнын,annoy
1159,schlagen::V,ныццæвын,beat
1160,stechen::V,фæрæхойын,sting
1161,stoßen::V,риуыгъын,shove
1162,stehlen::V,давын,steal
1163,stören::V,хъыгдарын,disturb
1164,belästigen::V,хъыгдарын,bother
1165,verbergen::V,бамбӕхсын,conceal
1166,verbergen::V,басусӕг кӕнын,conceal
1167,täuschen::V,фӕливын,deceive
1168,täuschen::V,асайын,deceive
1169,betrügen::V,асайын,cheat
1170,töten::V,амарын,kill
1171,wohnen::V,цӕрын,dwell
1172,arbeiten::V,кусын,work
1173,sammeln::V,æртонын,gather
1174,pflücken::V,тонын,pick
1175,jagen::V,цуан кæнын,hunt
1176,fischen::V,кæсаг ахсын æнгуырæй,fish
1177,fischen::V,æнгуыр дарын,fish
1178,fassen::V,ӕрцахсын,catch
1179,hüten::V,хизын,herd
1180,treiben::V,скъӕрын,drive
1181,anbinden::V,бабæттын,tie up
1182,anbinden::V,æрбæттын,tie up
1183,füttern::V,холлаг дæттын,feed
1184,füttern::V,холлаг æвæрын,feed
1185,füttern::V,дарын,feed
1186,melken::V,дуцын,milk
1187,hacken::V,кæрдын,chop
1188,hacken::V,лыгтæ кæнын,chop
1189,gießen::V,бакалын,water
1190,reifen::V,срæгъæд уын,ripen
1191,reifen::V,сцæттæ уын,ripen
1192,zubereiten::V,сцӕттӕ кӕнын,cook
1193,kochen::V,фыцын,boil
1194,backen::V,фыцын,bake
1195,braten::V,цурын,fry
1196,umrühren::V,ахæццæ кæнын,stir
1197,umrühren::V,азмæнтын,stir
1198,umrühren::V,астауын,stir
1199,stricken::V,кæнын,knit
1200,stricken::V,бийын,knit
1201,nähen::V,хуыйын,sew
1202,färben::V,ахорын,dye
1203,reinigen::V,ссыгъдæг кæнын,clean
1204,reinigen::V,ныссыгъдæг кæнын,clean
1205,reinigen::V,ныссæрфын,clean
1206,waschen::V,ӕхсын,wash
1207,abwischen::V,сӕрфын,wipe
1208,spülen::V,æнхъæвзын,rinse
1209,fegen::V,мӕрзын,sweep
1210,kehren::V,мӕрзын,sweep
1211,baden::V,хи найын,bath
1212,sich waschen::V,хи æхсын,wash
1213,ausziehen::V,ласын,take off
1214,anziehen::V,скæнын,put on
1215,sich anziehen::V,дзаума скæнын,get dressed
1216,sich anziehen::V,дарæс скæнын,get dressed
1217,kämmen::V,ныффасын,comb
1218,kämmen::V,æрфасын,comb
1219,schmücken::V,фӕлындын,decorate
1220,sagen::V,зæгъын,say
1221,sprechen::V,дзурын,speak
1222,reden::V,ныхас кӕнын,talk
1223,sich unterhalten::V,ныхас кæнын,chat
1224,fragen::V,фӕрсын,ask
1225,bitten::V,курын,request
1226,erzählen::V,радзурын,tell
1227,erzählen::V,ратаурæгъ кæнын,tell
1228,mitteilen::V,фехъусын кæнын,convey
1229,nennen::V,хонын,name
1230,rufen::V,сидын,call
1231,prahlen::V,ӕппӕлын,brag
1232,übersetzen::V,ратæлмац кæнын,translate
1233,denken::V,ӕнхъӕлын,think
1234,denken::V,хъуыды кӕнын,think
1235,glauben::V,уырнын,believe
1236,bemerken::V,фенын,notice
1237,erkennen::V,базонын,recognize
1238,begreifen::V,ӕмбарын,grasp
1239,begreifen::V,бамбарын,grasp
1240,lernen::V,ахуыр кӕнын,learn
1241,wissen::V,зонын,know
1242,sich erinnern an::V,зæрдыл æрлæууын,remember
1243,sich erinnern an::V,æрымысын,remember
1244,sich erinnern an::V,æрбаймысын,remember
1245,sich erinnern an::V,æрхъуыды кæнын,remember
1246,vergessen::V,ферох кæнын,forget
1247,vergessen::V,айрох кæнын,forget
1248,messen::V,барын,measure
1249,zählen::V,нымайын,count
1250,rechnen::V,хынцын,calculate
1251,lesen::V,кӕсын,read
1252,lesen::V,фӕрсын,read
1253,malen::V,ныв кӕнын,paint
1254,zeichnen::V,ныв кӕнын,draw
1255,schreiben::V,фыссын,write
1256,besitzen::V,хицау уын,own
1257,kaufen::V,балхӕнын,buy
1258,verkaufen::V,уӕй кӕнын,sell
1259,bezahlen::V,бафидын,pay for
1260,zahlen::V,фидын,pay
1261,beherrschen::V,æлдариуæг кæнын,rule
1262,ertragen::V,бавзарын,endure
1263,Leine::N,,leash
1264,rauschen::V,,rustle
1265,treten::V,,kick
1266,verstehen::V,,understand
