,Concept_ID,la,mdf
809,neun::NUM,novem,ве́йхкса
810,zehn::NUM,decem,кемонь
811,elf::NUM,undecim,кефкие
812,zwölf::NUM,duodecim,кемгафтува
813,zwanzig::NUM,viginti,комсь
814,dreißig::NUM,triginta,колмогемонь
815,vierzig::NUM,quadraginta,нильге́монь
816,fünfzig::NUM,quinquaginta,ве́дьгемонь
817,sechzig::NUM,sexaginta,ко́дгемонь
818,siebzig::NUM,septuaginta,сизьге́монь
819,achtzig::NUM,octoginta,ка́фксогемонь
820,neunzig::NUM,nonaginta,ве́йхксогемонь
821,hundert::NUM,centum,сяда
822,tausend::NUM,mille,тёжянь
823,und::CNJ,et,и
824,und::CNJ,et,дъ
825,und::CNJ,-que,и
826,und::CNJ,-que,дъ
827,oder::CNJ,vel,или
828,oder::CNJ,vel,али
829,stehen::V,stare,а́щемс стя́да
830,sitzen::V,sedere,ащемс озада
831,liegen::V,iacere,ма́дозь а́щемс
832,hängen::V,pendere,нюрьгомс
833,werden::V,fieri,арамс
834,werden::V,fieri,тиевомс
835,passieren::V,accidere,лисэмс
836,passieren::V,accidere,эвондамс
837,beginnen::V,incipere,ушедомс
838,enden::V,finem habere,лоткамс
839,wechseln::V,mutari,по́лафнемс
840,aufgehen[Sonne]::V,oriri,стямс
841,aufgehen[Sonne]::V,oriri,лисемс
842,untergehen[Sonne]::V,occidere,валгомс
843,scheinen[Sonne]::V,lucere,ва́лдоптомс
844,donnern::V,tonare,торамс
845,wehen::V,flare,уфа́мс
846,strömen::V,fluere,шудемс
847,fließen::V,manare,шудемс
848,sich drehen::V,torqueri,шаромс
849,schwanken::V,vacillare,якамс
850,schwingen::V,vibrare,люксемс
851,schwingen::V,vibrare,нюрьсемс
852,fallen::V,cadere,прамс
853,fallen::V,cadere,прашендомс
854,brennen::V,ardere,паломс
855,rauchen::V,fumare,качадомс
856,regnen::V,pluere,пиземс
857,gefrieren::V,congelari,эйндамс
858,gefrieren::V,congelari,кельмомс
859,tauen::V,rorare,соламс
860,schmelzen::V,liquescere,соламс
861,trocknen::V,arescere,коськомс
862,sieden::V,fervere,лакамс
863,faulen::V,putescere,наксадомс
864,verfaulen::V,putescere,наксадомс
865,reißen::V,scindi,сязевомс
866,versinken::V,mergi,ваямс
867,vergehen::V,praeterire,ётамс
868,erscheinen::V,apparere,эвондамс
869,verschwinden::V,discedere,юма́мс
870,sinken::V,labi,валгомс
871,abnehmen::V,deminui,киремс
872,zunehmen::V,augeri,ламокстомс
873,zunehmen::V,augeri,рашнемс
874,steigen::V,augescere,кеподемс
875,wachsen::V,crescere,касомс
876,glänzen::V,splendere,цинзелдомс
877,glänzen::V,splendere,цифордомс
878,funkeln::V,micare,ци́фтордомс
879,lärmen::V,strepere,жалнамс
880,läuten::V,sonare,гайфтемс
881,klingeln::V,tinnire,гайфтемс
882,klirren::V,crepare,ка́нзеркшнемс
883,brausen::V,saevire,жоледемс
884,rauschen::V,crepare,вжнамс
885,rauschen::V,crepare,гамнамс
886,klingen::V,sonare,кайгомс
887,bellen::V,latrare,ува́мс
888,heulen::V,ululare,сувомс
889,heulen::V,ululare,урнамс
890,blasen::V,flare,уфа́мс
891,pfeifen::V,sibilare,вяшкомс
892,schreien::V,clamare,пешкодомс
893,stöhnen::V,gemere,куфцемс
894,zittern::V,tremere,таромс
895,zittern::V,trepidare,таромс
896,leben::V,vivere,эрямс
897,geboren werden::V,nasci,шачемс
898,atmen::V,spirare,ажнамс
899,trinken::V,bibere,симомс
900,essen::V,edere,ярхцамс
901,schlucken::V,devorare,нилемс
902,müde werden::V,fatigari,сиземс
903,einschlafen::V,obdormiscere,матодовомс
904,schlafen::V,dormire,удомс
905,aufwachen::V,expergisci,съргоземс
906,aufstehen::V,exsurgere,стямс
907,sich erholen::V,se reficere,ваймосемс
908,krank werden::V,aegrescere,сярядькстомс
909,krank sein::V,aegrotare,сярядемс
910,schmerzen::V,dolere,сярядемс
911,husten::V,tussire,козомс
912,genesen::V,convalescere,пъ́чкамс
913,sterben::V,mori,куломс
914,umkommen::V,perire,юма́мс
915,sich bewegen::V,se movere,шаштомс
916,sich rühren::V,micare,сърхка́мс
917,sich erheben::V,surgere,стямс
918,sich setzen::V,considere,озамс
919,hinfallen::V,cadere,прамс
920,hinfallen::V,cadere,сяворемс
921,laufen::V,vadere,якамс
922,schreiten::V,gradi,молемс
923,schreiten::V,gradi,аськолямс
924,spazierengehen::V,ambulare,якамс
925,eilen::V,properare,эряскодомс
926,sich beeilen::V,festinare,эряскодомс
927,sausen::V,currere,лиемс
928,rennen::V,currere,арнемс
929,springen::V,salire,комотнемс
930,klettern::V,niti,ку́цемс
931,schaukeln::V,oscillare,нюрямс
932,kriechen::V,repere,шаштомс комада
933,kriechen::V,serpere,шаштомс комада
934,schwimmen::V,nare,уемс
935,schwimmen::V,natare,уемс
936,tauchen::V,mergere,юпиемс
937,tauchen::V,mergere,чёпафнемс
938,rudern::V,remigare,па́немс ве́неж
939,fahren::V,vehi,ардомс
940,fliegen::V,volare,лиемс
941,gehen::V,ire,молемс
942,gehen::V,vadere,молемс
943,weggehen::V,abire,тумс
944,weggehen::V,discedere,тумс
945,abfahren::V,proficisci,тумс
946,anhalten::V,consistere,лоткамс
947,hineingehen::V,inire,сува́мс
948,hineingehen::V,ingredi,сува́мс
949,eintreten::V,intrare,сува́мс
950,kommen::V,venire,самс
951,ankommen::V,advenire,самс
952,ankommen::V,advenire,пачкодемс
953,zurückkommen::V,revenire,мърдамс
954,bleiben::V,manere,иля́домс
955,warten::V,opperiri,учемс
956,erwarten::V,opperiri,учемс
957,erwarten::V,expectare,учемс
958,suchen::V,quaerere,вешемс
959,finden::V,reperire,мумс
960,versuchen::V,conari,варчсемс
961,versuchen::V,temptare,варчсемс
962,vorbereiten::V,parare,анокламс
963,lieben::V,amare,кельгомс
964,mögen::V,amare,кельгомс
965,lachen::V,ridere,рахамс
966,lachen::V,ridere,рахсемс
967,rühren::V,commovere,токамс седи
968,weinen::V,flere,авардемс
969,schimpfen::V,increpare,сюцемс
970,sich ärgern::V,indignari,кяжиямс
971,sich fürchten::V,vereri,пелемс
972,fürchten::V,timere,пелемс
973,fliehen::V,fugere,ворьгодемс
974,flüchten::V,effugere,ша́домс
975,flüchten::V,effugere,во́рьгодемс
976,sehen::V,videre,няемс
977,anschauen::V,aspectare,ваномс
978,ansehen::V,spectare,ваномс
979,hören::V,audire,марямс
980,zuhören::V,auscultare,ку́лхдоньомс
981,probieren::V,gustare,варжамс
982,riechen::V,olfacere,никса́мс
983,fühlen::V,sentire,марямс
984,scheinen::V,videri,ня́евомс
985,zu sehen sein::V,conspici,ня́евомс
986,vernehmen::V,comperire,марямс
987,frieren::V,algere,паломс
988,frieren::V,algere,кельмомс
989,tun::V,facere,тиемс
990,können::V,posse,маштомс
991,wollen::V,velle,-не-
992,anfangen::V,incipere,ушедомс
993,beenden::V,finire,аде́ламс
994,aufhören::V,desistere,лоткамс
995,gelingen::V,contingere,удалакшнемс
996,geraten::V,evenire,лисемс
997,öffnen::V,aperire,панжемс
998,schließen::V,claudere,сёлгомс
999,stellen::V,sistere,путомс
1000,setzen::V,ponere,озафнемс
1001,setzen::V,ponere,озавтнемс
1002,legen::V,ponere,путомс
1003,berühren::V,tangere,токамс
1004,verbinden::V,iungere,сотомс
1005,bedecken::V,tegere,комачамс
1006,bedecken::V,tegere,вельхтямс
1007,bedecken::V,operire,комачамс
1008,bedecken::V,operire,вельхтямс
1009,aufhängen::V,suspendere,повфтамс
1010,anzünden::V,accendere,крьвя́стемс
1011,anzünden::V,inflammare,крьвя́стемс
1012,aufheben::V,tollere,кеподемс
1013,aufheben::V,tollere,касфтомс
1014,zurücklassen::V,relinquere,ка́домс
1015,verlieren::V,perdere,юма́фтомс
1016,verlieren::V,amittere,юма́фтомс
1017,fallen lassen::V,dimittere,прафтомс
1018,machen::V,facere,тиемс
1019,herstellen::V,fabricare,анокламс
1020,bauen::V,construere,путомс
1021,reparieren::V,reparare,петемс
1022,verbessern::V,emendare,цебярьгофтомс
1023,ändern::V,mutare,полафтомс
1024,graben::V,fodere,шу́вомс
1025,graben::V,fodere,та́ргамс
1026,beugen::V,flectere,мяндемс
1027,biegen::V,curvare,комафтомс
1028,drehen::V,torquere,шо́вамс
1029,drehen::V,torquere,ша́рфнемс
1030,wenden::V,vertere,ша́рфтомс
1031,umdrehen::V,convertere,шарфтомс
1032,heben::V,tollere,ке́подемс
1033,hochheben::V,levare,ке́подемс
1034,hochheben::V,levare,ка́сфтомс
1035,ergreifen::V,capessere,фатямс
1036,halten::V,tenere,кирдемс
1037,drücken::V,premere,люпшта́мс
1038,schieben::V,promovere,шашфтомс
1039,kratzen::V,radere,а́нгорямс
1040,kratzen::V,radere,киськоря́мс
1041,lecken::V,lambere,нолсемс
1042,beißen::V,mordere,сускомс
1043,abreißen::V,avellere,сяземс
1044,abschneiden::V,desecare,керомс
1045,binden::V,ligare,сотомс
1046,stecken::V,inserere,сялгомс
1047,brechen::V,rumpere,си́ннемс
1048,brechen::V,rumpere,ка́лафтомс
1049,klopfen::V,pultare,чакамс
1050,klopfen::V,pultare,чакиемс
1051,hauen::V,ferire,шавомс
1052,hauen::V,ferire,пиксомс
1053,kleben::V,agglutinare,пе́тфнемс
1054,reiben::V,terere,шо́вамс
1055,streichen::V,oblinere,вадемс
1056,schleifen::V,acuere,шо́вамс
1057,schneiden::V,secare,керомс
1058,rütteln::V,quassare,та́рфтомс
1059,schütteln::V,quatere,шука́демс
1060,schwenken::V,ventilare,яфодемс
1061,schütten::V,fundere,каямс
1062,schütten::V,fundere,нюрьхтя́мс
1063,füllen::V,complere,пяшкодемс
1064,einwickeln::V,involvere,тапардамс
1065,tragen::V,ferre,кандомс
1066,tragen::V,portare,кандомс
1067,schleppen::V,pertrahere,ускомс
1068,ziehen::V,trahere,ускомс
1069,aufbewahren::V,asservare,ванфтомс
1070,werfen::V,iacere,ёрямс
1071,fangen::V,capere,кунда́мс
1072,packen::V,capessere,фатямс
1073,verstecken::V,abdere,кяшемс
1074,teilen::V,partiri,явомс
1075,teilen::V,dividere,явомс
1076,schicken::V,mittere,кучемс
1077,bringen::V,apportare,кандомс
1078,bringen::V,apportare,пачфтемс
1079,hinzufügen::V,addere,пу́томс та́га
1080,hinzufügen::V,addere,ма́ксомс та́га
1081,bekommen::V,adipisci,сявомс
1082,erhalten::V,accipere,сявомс
1083,nehmen::V,sumere,сявомс
1084,wählen::V,eligere,ко́чкамс
1085,auswählen::V,deligere,кочкамс
1086,bewahren::V,conservare,ванфтомс
1087,behindern::V,impedire,шорямс
1088,verderben::V,corrumpere,коламс
1089,verderben::V,corrumpere,гастямс
1090,beschädigen::V,laedere,тиендемс зиян
1091,zerbrechen::V,rumpere,тапамс
1092,zerbrechen::V,frangere,тапамс
1093,zerreißen::V,discindere,сяземс
1094,zerstören::V,delere,ка́лафтомс
1095,verbrennen::V,urere,пълхта́мс
1096,verbrennen::V,cremare,пълхта́мс
1097,geben::V,dare,ма́ксомс
1098,reichen::V,praebere,максомс
1099,schenken::V,donare,каземс
1100,schenken::V,largiri,каземс
1101,versprechen::V,polliceri,ма́ксомс вал
1102,versprechen::V,promittere,ма́ксомс вал
1103,loben::V,laudare,шна́мс
1104,küssen::V,osculari,палсемс
1105,zudecken::V,tegere,вельхтямс
1106,wecken::V,excitare,стя́фтомс
1107,wecken::V,excitare,съ́ргозьфтемс
1108,zeigen::V,monstrare,няфтемс
1109,führen::V,ducere,вятемс
1110,lehren::V,docere,тонафтомс
1111,unterrichten::V,instituere,тонафтомс
1112,aufziehen::V,nutrire,касфтомс
1113,leiten::V,ducere,вятемс
1114,antreiben::V,incitare,вятемс
1115,lassen::V,iubere,кошардомс
1116,einladen::V,invitare,тердемс
1117,einladen::V,invitare,серьгядемс
1118,vereinigen::V,coniungere,пуроптомс
1119,vereinigen::V,coniungere,кочкамс марса
1120,besuchen::V,visere,варжамс
1121,treffen::V,convenire,васьфтомс
1122,sich versammeln::V,convenire,кочкавомс
1123,spielen::V,ludere,налхксемс
1124,singen::V,cantare,морамс
1125,tanzen::V,saltare,кштимс
1126,sich trennen::V,digredi,явомс
1127,sich trennen::V,discedere,явомс
1128,verlassen::V,deserere,кадондомс
1129,verlassen::V,relinquere,кадондомс
1130,retten::V,servare,идемс
1131,retten::V,servare,араламс
1132,bewachen::V,custodire,ваномс
1133,schützen::V,tueri,а́раламс
1134,schützen::V,tutari,а́раламс
1135,verteidigen::V,defendere,а́раламс
1136,sich schlagen::V,luctari,тюремс
1137,schießen::V,iaculari,ляцемс
1138,siegen::V,vincere,сяськомс
1139,ärgern::V,irritare,кяжияфтомс
1140,schlagen::V,ferire,токамс
1141,treten::V,calcare,тапамс
1142,stechen::V,pungere,пупамс
1143,stechen::V,pungere,сялгомс
1144,stoßen::V,tundere,тостядемс
1145,stehlen::V,furari,саламс
1146,stören::V,turbare,шорсемс
1147,belästigen::V,obtundere,токсамс
1148,belästigen::V,obtundere,аф кадомс ваймама
1149,verbergen::V,celare,кяшемс
1150,verbergen::V,occultare,кяшемс
1151,täuschen::V,fallere,васькафтомс
1152,täuschen::V,fallere,кяльготнемс
1153,betrügen::V,fraudare,васькафнемс
1154,töten::V,necare,шавомс
1155,töten::V,necare,аде́ламс
1156,töten::V,caedere,шавомс
1157,töten::V,caedere,аде́ламс
1158,wohnen::V,habitare,эрямс
1159,arbeiten::V,laborare,покодемс
1160,sammeln::V,colligere,кочкамс
1161,sammeln::V,colligere,пу́роптомс
1162,pflücken::V,carpere,фатнемс
1163,pflücken::V,carpere,нотфнемс
1164,jagen::V,venari,кунда́мс
1165,fischen::V,piscari,калонь кунда́мс
1166,fassen::V,capere,кунда́мс
1167,hüten::V,custodire,ваномс
1168,treiben::V,agere,панемс
1169,anbinden::V,alligare,сотомс
1170,füttern::V,nutrire,трямс
1171,füttern::V,nutrire,а́ндомс
1172,melken::V,mulgere,потямс
1173,hacken::V,findere,лазондомс
1174,gießen::V,rigare,валомс
1175,reifen::V,maturescere,кенеремс
1176,zubereiten::V,apparare,анокламс
1177,kochen::V,coquere,пидемс
1178,backen::V,coquere,пидемс
1179,braten::V,torrere,пуштомс
1180,umrühren::V,commovere,шорямс
1181,stricken::V,texere,кодамс
1182,nähen::V,suere,стамс
1183,färben::V,tingere,а́рхтомс
1184,reinigen::V,purgare,ва́ткамс
1185,reinigen::V,purgare,а́роптомс
1186,waschen::V,lavare,муськомс
1187,abwischen::V,abstergere,нардамс
1188,spülen::V,perluere,оргалдомс
1189,fegen::V,verrere,тяемс
1190,kehren::V,purgare,тяемс
1191,baden::V,lavari,э́шелямс
1192,sich waschen::V,lavari,штамс
1193,ausziehen::V,exuere,кайсефтемс
1194,anziehen::V,induere,ща́фтомс
1195,sich anziehen::V,vestiri,щамс
1196,kämmen::V,pectere,се́ендемс
1197,schmücken::V,ornare,на́ряжамс
1198,schmücken::V,ornare,ма́зоптомс
1199,schmücken::V,decorare,на́ряжамс
1200,schmücken::V,decorare,ма́зоптомс
1201,sagen::V,dicere,азомс
1202,sagen::V,dicere,мярьгомс
1203,sprechen::V,fari,корхтамс
1204,reden::V,loqui,корхнемс
1205,sich unterhalten::V,colloqui,корхнемс
1206,sich unterhalten::V,disputare,корхнемс
1207,fragen::V,rogare,ки́зефтемс
1208,fragen::V,quaerere,ки́зефтемс
1209,bitten::V,orare,а́намс
1210,bitten::V,orare,ве́шемс
1211,bitten::V,rogare,а́намс
1212,bitten::V,rogare,ве́шемс
1213,erzählen::V,narrare,а́зондомс
1214,mitteilen::V,communicare,азомс
1215,nennen::V,appellare,лемдемс
1216,nennen::V,appellare,путомс лем
1217,rufen::V,vocare,серьгядемс
1218,prahlen::V,gloriari,шна́фтомс пря́
1219,übersetzen::V,vertere,ётафтомс
1220,denken::V,cogitare,арьсемс
1221,glauben::V,credere,кемамс
1222,bemerken::V,animadvertere,ня́емс
1223,erkennen::V,cognoscere,содамс
1224,begreifen::V,comprehendere,сатомс
1225,verstehen::V,intellegere,шарьхкодемс
1226,lernen::V,discere,тонафнемс
1227,wissen::V,scire,со́дамс
1228,sich erinnern an::V,meminisse,лятфтамс
1229,vergessen::V,oblivisci,юкстамс
1230,messen::V,metiri,ункснемс
1231,zählen::V,numerare,лу́вомс
1232,zählen::V,numerare,а́рьсемс
1233,rechnen::V,reri,лувомс
1234,rechnen::V,calculare,лувомс
1235,lesen::V,legere,лувомс
1236,lesen::V,legere,морафтомс
1237,malen::V,pingere,рисова́ндамс
1238,zeichnen::V,scribere,рисова́ндамс
1239,schreiben::V,scribere,сёрмадомс
1240,besitzen::V,possidere,улемс азоркс
1241,kaufen::V,emere,рамамс
1242,verkaufen::V,vendere,мимс
1243,bezahlen::V,pendere,пандомс
1244,zahlen::V,solvere,па́ндомс
1245,beherrschen::V,regere,азорондамс
1246,beherrschen::V,imperare,азорондамс
1247,ertragen::V,tolerare,кирдемс
1248,ertragen::V,sustinere,кирдемс
1249,wünschen::V,,арьсемс
1250,wiegen::V,,нюря́фтомс
