,Concept_ID,mdf,hy
740,linker::A,кержи,ձախ
741,rechter::A,види,աջ
742,anderer::A,лия,այլ
743,anderer::A,лия,ուրիշ
744,erster::A,васенце,առաջին
745,zweiter::A,омбоце,երկրորդ
746,dritter::A,колмоце,երրորդ
747,letzter::A,ме́кольце,վերջին
748,allein::ADV,ськамонза,միայնակ
749,auf einmal::ADV,вихцок,միասնաբար
750,zusammen::ADV,марс,միասին
751,zusammen::ADV,марс,իրար հետ
752,zusammen::ADV,ма́рса,միասին
753,zusammen::ADV,ма́рса,իրար հետ
754,lange::ADV,кува́тьс,երկար ժամանակ
755,plötzlich::ADV,а́пак учт,հանկարծ
756,sofort::ADV,тяникиге,իսկույն
757,später::ADV,ме́ле,ավելի ուշ
758,später::ADV,ме́ле,հետո
759,jetzt::ADV,тяни,այժմ
760,heute::ADV,тячи,այսօր
761,morgen::ADV,ва́нды,վաղը
762,bald::ADV,курок,շուտով
763,dann::ADV,меле,ապա
764,dann::ADV,меле,հետո
765,dann::ADV,сяда меле,ապա
766,dann::ADV,сяда меле,հետո
767,gestern::ADV,ися́к,երեկ
768,einst::ADV,весть,հին ատեն
769,einst::ADV,мзя́рда-бди,հին ատեն
770,damals::ADV,эста,ատէնին
771,danach::ADV,меле,ապա
772,danach::ADV,меле,այն ժամանակ
773,vorher::ADV,инголи,առաջ
774,zuerst::ADV,ва́сенда,նախ
775,einmal::ADV,весть,մի անգամ
776,manchmal::ADV,лия́ста,երբեմն
777,manchmal::ADV,ко́ста-ко́ста,երբեմն
778,oft::ADV,си́деста,հաճախ
779,immer::ADV,фалу,միշտ
780,immer::ADV,най,միշտ
781,niemals::ADV,аф мзя́рдонга,երբեք
782,hier::ADV,тяса,այստեղ
783,hierhin::ADV,сей,այստեղ
784,hierhin::ADV,тяза,այստեղ
785,von hier::ADV,тя́ста,այդտեղից
786,dort::ADV,тоса,այնտեղ
787,dorthin::ADV,тов,այնտեղ
788,dorthin::ADV,тоза,այնտեղ
789,geradeaus::ADV,ви́деста,ուղիղ
790,vorwärts::ADV,и́нголи,առաջ
791,rückwärts::ADV,ме́ки,դեպի ետ
792,zurück::ADV,ме́ки,ետ
793,unten::ADV,ала,ներքեւում
794,hinab::ADV,алу,ներքեւ
795,oben::ADV,вяре,վերեւում
796,hinauf::ADV,вяри,վերեւ
797,überall::ADV,се́мбе ва́стова,ամենուր
798,nicht::ADV,аф,չէ
799,ein wenig::ADV,аф лама,մի քիչ
800,kaum::ADV,а́ньцек,հազիվ
801,sehr::ADV,пяк,շատ
802,so::ADV,ста́не,այդպես
803,noch::ADV,нинге,դեռ
804,nur::ADV,аньцек,միայն
805,schon::ADV,ни,արդեն
806,wieder::ADV,та́га,նորից
807,wieder::ADV,та́га,դարձյալ
808,vergebens::ADV,стак,իզուր
809,vor::PRP,инголе,դիմացը
810,hinter::PRP,фтала,ետեւը
811,hinter::PRP,мельге,ետեւը
812,unter::PRP,ала,տակ
813,durch::PRP,пачк,միջով
814,neben::PRP,ваксса,քովը
815,zwischen::PRP,ёткса,միջեւ
816,wegen::PRP,сюнеда,պատճառով
817,wegen::PRP,сюнеда,շնորհից
818,dies::PRN,тя,սա
819,dies::PRN,тя,այս
820,das::PRN,ся,դա
821,das::PRN,ся,այդ
822,das::PRN,тона,դա
823,das::PRN,тона,այդ
824,alles::PRN,сембе,ամեն ինչ
825,ich::PRN,мон,ես
826,du::PRN,тон,դու
827,er::PRN,сон,նա
828,wir::PRN,минь,մենք
829,ihr::PRN,тинь,դուք
830,sie::PRN,синь,նրանք
831,was::FPRN,мезе,ինչ
832,wer::FPRN,кие,ով
833,wo::FADV,коса,ուր
834,wo::FADV,коса,որտեղ
835,wohin::FADV,ков,դեպի ուր
836,wohin::FADV,коза,դեպի ուր
837,wie::FADV,ко́да,ինչպես
838,warum::FADV,мес,ինչու
839,wieviel::FNUM,мзя́ра,որչափ
840,eins::NUM,фкя,մեկ
841,zwei::NUM,кафта,երկու
842,drei::NUM,колма,երեք
843,vier::NUM,ниле,չորս
844,fünf::NUM,вете,հինգ
845,sechs::NUM,кота,վեց
846,sieben::NUM,сисем,յոթ
847,acht::NUM,кафкса,ութ
848,neun::NUM,ве́йхкса,ինը
849,zehn::NUM,кемонь,տասը
850,elf::NUM,кефкие,տասնմեկ
851,zwölf::NUM,кемгафтува,տասներկու
852,zwanzig::NUM,комсь,քսան
853,dreißig::NUM,колмогемонь,երեսուն
854,vierzig::NUM,нильге́монь,քառասուն
855,fünfzig::NUM,ве́дьгемонь,հիսուն
856,sechzig::NUM,ко́дгемонь,վաթսուն
857,siebzig::NUM,сизьге́монь,յոթանասուն
858,achtzig::NUM,ка́фксогемонь,ութսուն
859,neunzig::NUM,ве́йхксогемонь,իննսուն
860,hundert::NUM,сяда,հարյուր
861,tausend::NUM,тёжянь,հազար
862,und::CNJ,и,ու
863,und::CNJ,дъ,ու
864,oder::CNJ,или,կամ
865,oder::CNJ,али,կամ
866,stehen::V,а́щемс стя́да,կանգնել
867,sitzen::V,ащемс озада,նստել
868,liegen::V,ма́дозь а́щемс,ստել
869,hängen::V,нюрьгомс,կախվել
870,werden::V,арамс,դառնալ
871,werden::V,тиевомс,դառնալ
872,passieren::V,лисэмс,պատահել
873,passieren::V,эвондамс,պատահել
874,beginnen::V,ушедомс,սկսվել
875,enden::V,лоткамс,վերջանալ
876,wechseln::V,по́лафнемс,փոխվել
877,aufgehen[Sonne]::V,стямс,բարձրանալ
878,aufgehen[Sonne]::V,стямс,ելնել 
879,aufgehen[Sonne]::V,лисемс,բարձրանալ
880,aufgehen[Sonne]::V,лисемс,ելնել 
881,untergehen[Sonne]::V,валгомс,մտնել
882,scheinen[Sonne]::V,ва́лдоптомс,շողալ
883,scheinen[Sonne]::V,ва́лдоптомс,փայլել
884,donnern::V,торамс,որոտալ
885,wehen::V,уфа́мс,փչել
886,strömen::V,шудемс,հոսել
887,fließen::V,шудемс,հոսել
888,sich drehen::V,шаромс,պտտվել
889,schwanken::V,якамс,տատանվել
890,schwingen::V,люксемс,ճոճվել
891,schwingen::V,нюрьсемс,ճոճվել
892,fallen::V,прамс,ընկնել
893,fallen::V,прашендомс,ընկնել
894,brennen::V,паломс,այրվել
895,rauchen::V,качадомс,ծխել
896,regnen::V,пиземс,անձրեւ գալ
897,gefrieren::V,эйндамс,սառչել
898,gefrieren::V,кельмомс,սառչել
899,tauen::V,соламс,լկիլ
900,schmelzen::V,соламс,հալիլ
901,trocknen::V,коськомс,չորանալ
902,sieden::V,лакамс,եռալ
903,faulen::V,наксадомс,փտել
904,verfaulen::V,наксадомс,նեխել
905,reißen::V,сязевомс,պատռվել
906,reißen::V,сязевомс,ճղվել
907,versinken::V,ваямс,սուզվել
908,vergehen::V,ётамс,անցնել 
909,erscheinen::V,эвондамс,հայտնվել
910,erscheinen::V,эвондамс,երեւալ
911,verschwinden::V,юма́мс,անհետանալ
912,sinken::V,валгомс,ընկնել
913,abnehmen::V,киремс,փոքրանալ
914,zunehmen::V,ламокстомс,մեծանալ
915,zunehmen::V,рашнемс,մեծանալ
916,steigen::V,кеподемс,բարձրանալ
917,wachsen::V,касомс,աճել
918,glänzen::V,цинзелдомс,նշուլել
919,glänzen::V,цинзелдомс,փայլիլ
920,glänzen::V,цифордомс,նշուլել
921,glänzen::V,цифордомс,փայլիլ
922,funkeln::V,ци́фтордомс,փայլատակել
923,lärmen::V,жалнамс,աղմուկ հանել
924,läuten::V,гайфтемс,զնգալ
925,klingeln::V,гайфтемс,զնգալ
926,klirren::V,ка́нзеркшнемс,զնգզնգալ
927,brausen::V,жоледемс,մոլեգնել
928,rauschen::V,вжнамс,սոսափել
929,rauschen::V,гамнамс,սոսափել
930,klingen::V,кайгомс,հնչել
931,bellen::V,ува́мс,հաչել
932,heulen::V,сувомс,ոռնալ 
933,heulen::V,урнамс,ոռնալ 
934,blasen::V,уфа́мс,փչել 
935,pfeifen::V,вяшкомс,սուլել
936,schreien::V,пешкодомс,գոռալ 
937,stöhnen::V,куфцемс,տնքալ
938,zittern::V,таромс,դողալ
939,leben::V,эрямс,ապրել
940,geboren werden::V,шачемс,ծնվել
941,atmen::V,ажнамс,շնչել
942,trinken::V,симомс,խմել
943,essen::V,ярхцамс,ուտել
944,schlucken::V,нилемс,կլանել
945,schlucken::V,нилемс,կուլ տալ
946,müde werden::V,сиземс,հոգնել
947,einschlafen::V,матодовомс,քուն մտնել
948,schlafen::V,удомс,քնել
949,aufwachen::V,съргоземс,արթննալ
950,aufstehen::V,стямс,ելլել
951,sich erholen::V,ваймосемс,հանգստանալ
952,krank werden::V,сярядькстомс,հիւանդանալ
953,krank sein::V,сярядемс,հիվանդ լինել
954,schmerzen::V,сярядемс,ցավել
955,husten::V,козомс,հազալ
956,genesen::V,пъ́чкамс,ապաքինվել
957,sterben::V,куломс,մեռնել
958,sterben::V,куломс,վախճանվել
959,umkommen::V,юма́мс,կործանվել
960,sich bewegen::V,шаштомс,ընթանալ
961,sich rühren::V,сърхка́мс,շարժվել
962,sich erheben::V,стямс,կանգնել
963,sich erheben::V,стямс,վեր կենալ
964,sich setzen::V,озамс,նստել
965,hinfallen::V,прамс,ընկնել
966,hinfallen::V,сяворемс,ընկնել
967,laufen::V,якамс,քայլել
968,schreiten::V,молемс,ճեմել
969,schreiten::V,аськолямс,ճեմել
970,spazierengehen::V,якамс,շրջագայել
971,eilen::V,эряскодомс,շտապել
972,sich beeilen::V,эряскодомс,շտապել 
973,sausen::V,лиемс,սլանալ
974,rennen::V,арнемс,վազել
975,springen::V,комотнемс,ցատկել
976,klettern::V,ку́цемс,մագլցել
977,schaukeln::V,нюрямс,ճոճվել
978,schaukeln::V,нюрямс,օրորվել
979,kriechen::V,шаштомс комада,սողալ
980,schwimmen::V,уемс,լողալ
981,tauchen::V,юпиемс,սուզվել
982,tauchen::V,чёпафнемс,սուզվել
983,rudern::V,па́немс ве́неж,թիավարել
984,fahren::V,ардомс,ընթանալ
985,fliegen::V,лиемс,թռչել
986,gehen::V,молемс,գնալ
987,weggehen::V,тумс,հեռանալ
988,abfahren::V,тумс,ճանապարհվել
989,anhalten::V,лоткамс,կանգնել
990,hineingehen::V,сува́мс,մտնել
991,eintreten::V,сува́мс,մտնել
992,kommen::V,самс,գալ
993,ankommen::V,самс,ժամանել
994,ankommen::V,пачкодемс,ժամանել
995,zurückkommen::V,мърдамс,վերադառնալ
996,bleiben::V,иля́домс,մնալ
997,warten::V,учемс,սպասել
998,erwarten::V,учемс,սպասել
999,suchen::V,вешемс,որոնել
1000,finden::V,мумс,գտնել
1001,versuchen::V,варчсемс,փորձել
1002,vorbereiten::V,анокламс,պատրաստել
1003,lieben::V,кельгомс,սիրել
1004,mögen::V,кельгомс,հավանել
1005,mögen::V,кельгомс,սիրել
1006,lachen::V,рахамс,ծիծաղել
1007,lachen::V,рахсемс,ծիծաղել
1008,rühren::V,токамс седи,հուզել
1009,weinen::V,авардемс,լալ
1010,schimpfen::V,сюцемс,տրտնջալ
1011,schimpfen::V,сюцемс,քրթմնջել
1012,sich ärgern::V,кяжиямс,զայրանալ
1013,sich fürchten::V,пелемс,վախնալ
1014,fürchten::V,пелемс,վախենալ
1015,fliehen::V,ворьгодемс,փախչել
1016,flüchten::V,ша́домс,փախչել
1017,flüchten::V,во́рьгодемс,փախչել
1018,sehen::V,няемс,տեսնել
1019,anschauen::V,ваномс,դիտել
1020,ansehen::V,ваномс,նայել
1021,hören::V,марямс,լսել
1022,zuhören::V,ку́лхдоньомс,ունկնդրել
1023,probieren::V,варжамс,համը տեսել
1024,riechen::V,никса́мс,հոտ առնել
1025,fühlen::V,марямс,զգալ
1026,scheinen::V,ня́евомс,երեւալ
1027,zu sehen sein::V,ня́евомс,երեւալ
1028,vernehmen::V,марямс,իմանալ 
1029,frieren::V,паломс,մրսել
1030,frieren::V,кельмомс,մրսել
1031,tun::V,тиемс,անել
1032,können::V,маштомс,կարողանալ
1033,wollen::V,-не-,ուզել
1034,wollen::V,-не-,ցանկանալ
1035,anfangen::V,ушедомс,սկսել
1036,beenden::V,аде́ламс,վերջացնել
1037,aufhören::V,лоткамс,դադարել
1038,gelingen::V,удалакшнемс,հաջողվել
1039,gelingen::V,удалакшнемс,գլուխ գալ
1040,geraten::V,лисемс,ստացվել
1041,öffnen::V,панжемс,բաց անել
1042,schließen::V,сёлгомс,փակել 
1043,stellen::V,путомс,դնել
1044,setzen::V,озафнемс,նստեցնել
1045,setzen::V,озавтнемс,նստեցնել
1046,legen::V,путомс,դնել
1047,berühren::V,токамс,դիպչել
1048,berühren::V,токамс,շոշափել
1049,verbinden::V,сотомс,շաղկապել
1050,bedecken::V,комачамс,ծածկել
1051,bedecken::V,вельхтямс,ծածկել
1052,aufhängen::V,повфтамс,կախել
1053,anzünden::V,крьвя́стемс,վառել
1054,aufheben::V,кеподемс,վերցնել
1055,aufheben::V,касфтомс,վերցնել
1056,zurücklassen::V,ка́домс,թողնել
1057,verlieren::V,юма́фтомс,կորցնել
1058,fallen lassen::V,прафтомс,գցել
1059,machen::V,тиемс,անել
1060,herstellen::V,анокламс,արտադրել
1061,bauen::V,путомс,կառուցել
1062,reparieren::V,петемс,նորոգել
1063,verbessern::V,цебярьгофтомс,բարելավել
1064,ändern::V,полафтомс,փոխել
1065,graben::V,шу́вомс,փորել
1066,graben::V,та́ргамс,փորել
1067,beugen::V,мяндемс,ծռել
1068,biegen::V,комафтомс,թեքել
1069,drehen::V,шо́вамс,ոլորել
1070,drehen::V,ша́рфнемс,ոլորել
1071,wenden::V,ша́рфтомс,պտտել
1072,umdrehen::V,шарфтомс,շրջել
1073,heben::V,ке́подемс,բարձրացնել
1074,hochheben::V,ке́подемс,բարձրացնել
1075,hochheben::V,ка́сфтомс,բարձրացնել
1076,ergreifen::V,фатямс,վարակվել
1077,halten::V,кирдемс,բռնել
1078,drücken::V,люпшта́мс,ճնշել
1079,schieben::V,шашфтомс,հրել
1080,kratzen::V,а́нгорямс,քերել
1081,kratzen::V,киськоря́мс,քերել
1082,lecken::V,нолсемс,լիզել
1083,beißen::V,сускомс,կծել
1084,abreißen::V,сяземс,պոկել
1085,abschneiden::V,керомс,կտրել 
1086,binden::V,сотомс,կապել
1087,stecken::V,сялгомс,խրել
1088,brechen::V,си́ннемс,կոտրել 
1089,brechen::V,ка́лафтомс,կոտրել 
1090,klopfen::V,чакамс,թակել
1091,klopfen::V,чакиемс,թակել
1092,hauen::V,шавомс,ծեծել
1093,hauen::V,пиксомс,ծեծել
1094,kleben::V,пе́тфнемс,կպցնել
1095,reiben::V,шо́вамс,շփել
1096,streichen::V,вадемс,վրան քսել
1097,schleifen::V,шо́вамс,սրել 
1098,schneiden::V,керомс,կտրել
1099,rütteln::V,та́рфтомс,ցնցել
1100,schütteln::V,шука́демс,թափահարել
1101,schwenken::V,яфодемс,ճոճել
1102,schütten::V,каямс,լցնել
1103,schütten::V,нюрьхтя́мс,լցնել
1104,füllen::V,пяшкодемс,լիքը լցնել
1105,einwickeln::V,тапардамс,փաթաթել
1106,tragen::V,кандомс,կրել
1107,tragen::V,кандомс,տանել
1108,schleppen::V,ускомс,քաշել
1109,ziehen::V,ускомс,ձգել
1110,ziehen::V,ускомс,քաշել
1111,aufbewahren::V,ванфтомс,պահել 
1112,werfen::V,ёрямс,նետել
1113,fangen::V,кунда́мс,
1114,packen::V,фатямс,հափշտակել
1115,verstecken::V,кяшемс,ծածկել
1116,teilen::V,явомс,բաժանել
1117,schicken::V,кучемс,ուղարկել
1118,bringen::V,кандомс,բերել
1119,bringen::V,пачфтемс,բերել
1120,hinzufügen::V,пу́томс та́га,ավելացնել
1121,hinzufügen::V,ма́ксомс та́га,ավելացնել
1122,bekommen::V,сявомс,հայթայթել
1123,erhalten::V,сявомс,ստանալ
1124,nehmen::V,сявомс,վերցնել
1125,wählen::V,ко́чкамс,ընտրել
1126,auswählen::V,кочкамс,գերադասել
1127,bewahren::V,ванфтомс,պահպանել
1128,behindern::V,шорямс,խոչընդոտել
1129,verderben::V,коламс,փչացնել
1130,verderben::V,гастямс,փչացնել
1131,beschädigen::V,тиендемс зиян,վնասել
1132,zerbrechen::V,тапамс,ջարդել
1133,zerbrechen::V,тапамс,կոտրել
1134,zerreißen::V,сяземс,պատռել
1135,zerstören::V,ка́лафтомс,քանդել
1136,verbrennen::V,пълхта́мс,այրել
1137,geben::V,ма́ксомс,տալ
1138,reichen::V,максомс,հանձնել
1139,schenken::V,каземс,նվիրել
1140,versprechen::V,ма́ксомс вал,խոստանալ
1141,wünschen::V,арьсемс,մաղթել
1142,loben::V,шна́мс,գովել
1143,küssen::V,палсемс,համբուրել
1144,wiegen::V,нюря́фтомс,օրորել
1145,zudecken::V,вельхтямс,վրան գցել
1146,wecken::V,стя́фтомс,զարթնեցնել
1147,wecken::V,съ́ргозьфтемс,զարթնեցնել
1148,zeigen::V,няфтемс,ցույց տալ
1149,führen::V,вятемс,ուղեկցել
1150,lehren::V,тонафтомс,սովորեցնել
1151,unterrichten::V,тонафтомс,ավանդել
1152,aufziehen::V,касфтомс,դաստիարակել
1153,leiten::V,вятемс,ղեկավարել
1154,leiten::V,вятемс,կառավարել
1155,antreiben::V,вятемс,շտապեցնել
1156,lassen::V,кошардомс,ստիպել
1157,einladen::V,тердемс,հրավիրել
1158,einladen::V,серьгядемс,հրավիրել
1159,vereinigen::V,пуроптомс,միացնել
1160,vereinigen::V,кочкамс марса,միացնել
1161,besuchen::V,варжамс,այցելել
1162,treffen::V,васьфтомс,հանդիպել
1163,sich versammeln::V,кочкавомс,հավաքվել
1164,spielen::V,налхксемс,խաղալ
1165,singen::V,морамс,երգել
1166,tanzen::V,кштимс,պարել
1167,sich trennen::V,явомс,ցրվել
1168,verlassen::V,кадондомс,լքել
1169,retten::V,идемс,փրկել
1170,retten::V,араламс,փրկել
1171,bewachen::V,ваномс,պահել
1172,schützen::V,а́раламс,պաշտպանել
1173,verteidigen::V,а́раламс,պաշտպանել
1174,sich schlagen::V,тюремс,կռվել
1175,schießen::V,ляцемс,կրակել
1176,siegen::V,сяськомс,հաղթել
1177,ärgern::V,кяжияфтомс,ձանձրացնել
1178,schlagen::V,токамс,խփել
1179,treten::V,тапамс,քացի տալ
1180,stechen::V,пупамс,խայթել
1181,stechen::V,сялгомс,խայթել
1182,stoßen::V,тостядемс,մղել
1183,stehlen::V,саламс,գողանալ
1184,stören::V,шорсемс,խանգարել
1185,belästigen::V,токсамс,անհանգստացնել
1186,belästigen::V,аф кадомс ваймама,անհանգստացնել
1187,verbergen::V,кяшемс,թաքցնել
1188,täuschen::V,васькафтомс,խաբել
1189,täuschen::V,кяльготнемс,խաբել
1190,betrügen::V,васькафнемс,խաբել
1191,töten::V,шавомс,սպանել 
1192,töten::V,аде́ламс,սպանել 
1193,wohnen::V,эрямс,բնակվել
1194,arbeiten::V,покодемс,աշխատել
1195,sammeln::V,кочкамс,հավաքել
1196,sammeln::V,пу́роптомс,հավաքել
1197,pflücken::V,фатнемс,քաղել
1198,pflücken::V,нотфнемс,քաղել
1199,jagen::V,кунда́мс,որս անել
1200,fischen::V,калонь кунда́мс,ձուկ բռնել
1201,fassen::V,кунда́мс,բռնել
1202,hüten::V,ваномс,արածեցնել
1203,treiben::V,панемс,հովուել
1204,anbinden::V,сотомс,չուանել
1205,füttern::V,трямс,կերակրել
1206,füttern::V,а́ндомс,կերակրել
1207,melken::V,потямс,կթել
1208,hacken::V,лазондомс,կոտորել
1209,gießen::V,валомс,ջրել
1210,reifen::V,кенеремс,հասունանալ 
1211,zubereiten::V,анокламс,պատրաստել
1212,kochen::V,пидемс,եփել
1213,backen::V,пидемс,թխել
1214,braten::V,пуштомс,տապակել
1215,umrühren::V,шорямс,խառնել
1216,stricken::V,кодамс,գործել
1217,nähen::V,стамс,կարել
1218,färben::V,а́рхтомс,ներկել
1219,reinigen::V,ва́ткамс,մաքրել
1220,reinigen::V,а́роптомс,մաքրել
1221,waschen::V,муськомс,լվանալ
1222,abwischen::V,нардамс,սրբել
1223,spülen::V,оргалдомс,ողողել
1224,spülen::V,оргалдомс,պարզաջրել
1225,fegen::V,тяемс,ավլել
1226,kehren::V,тяемс,ավլել
1227,baden::V,э́шелямс,լողանալ
1228,sich waschen::V,штамс,լվացվել
1229,ausziehen::V,кайсефтемс,հանել
1230,anziehen::V,ща́фтомс,հագնել
1231,sich anziehen::V,щамс,հագնվել
1232,kämmen::V,се́ендемс,սանրել
1233,schmücken::V,на́ряжамс,զարդարել
1234,schmücken::V,ма́зоптомс,զարդարել
1235,sagen::V,азомс,ասել
1236,sagen::V,мярьгомс,ասել
1237,sprechen::V,корхтамс,խոսել
1238,reden::V,корхнемс,զրուցել
1239,sich unterhalten::V,корхнемс,խոսակցել
1240,fragen::V,ки́зефтемс,հարցնել
1241,bitten::V,а́намс,խնդրել
1242,bitten::V,ве́шемс,խնդրել
1243,erzählen::V,а́зондомс,պատմել
1244,mitteilen::V,азомс,հաղորդել
1245,nennen::V,лемдемс,անվանել
1246,nennen::V,путомс лем,անվանել
1247,rufen::V,серьгядемс,կանչել
1248,prahlen::V,шна́фтомс пря́,պարծենալ
1249,übersetzen::V,ётафтомс,թարգմանել
1250,denken::V,арьсемс,մտածել
1251,glauben::V,кемамс,հավատալ
1252,bemerken::V,ня́емс,նկատել
1253,erkennen::V,содамс,ճանաչել
1254,begreifen::V,сатомс,հասկանալ
1255,verstehen::V,шарьхкодемс,ըմբռնել
1256,lernen::V,тонафнемс,սովորել
1257,wissen::V,со́дамс,իմանալ
1258,sich erinnern an::V,лятфтамс,հիշել
1259,sich erinnern an::V,лятфтамс,մտաբերել
1260,vergessen::V,юкстамс,մոռանալ
1261,messen::V,ункснемс,չափել
1262,zählen::V,лу́вомс,թվել
1263,zählen::V,лу́вомс,հաշվել
1264,zählen::V,а́рьсемс,թվել
1265,zählen::V,а́рьсемс,հաշվել
1266,rechnen::V,лувомс,հաշվել
1267,rechnen::V,лувомс,հաշվարկել
1268,lesen::V,лувомс,կարդալ
1269,lesen::V,морафтомс,կարդալ
1270,malen::V,рисова́ндамс,նկարել
1271,zeichnen::V,рисова́ндамс,գծել
1272,schreiben::V,сёрмадомс,գրել
1273,besitzen::V,улемс азоркс,ունենալ
1274,besitzen::V,улемс азоркс,տեր լինել
1275,kaufen::V,рамамс,գնել
1276,verkaufen::V,мимс,վաճառել
1277,bezahlen::V,пандомс,վճարել
1278,zahlen::V,па́ндомс,վճարել
1279,beherrschen::V,азорондамс,ղեկավարել
1280,ertragen::V,кирдемс,դիմանալ
1281,Netz::N,,ցանց
