,Concept_ID,hr,kn
576,Winter::N,zima,ಚಳಿಗಾಲ
577,Januar::N,januar,ನಾಲ್ಚಳಿ
578,Januar::N,siječanj,ನಾಲ್ಚಳಿ
579,Februar::N,veljača,ಅಯ್ಚಳಿ
580,Februar::N,februar,ಅಯ್ಚಳಿ
581,März::N,mart,ಮೊಬ್ಬೇಸಿಗೆ
582,März::N,ožujak,ಮೊಬ್ಬೇಸಿಗೆ
583,April::N,april,ಇಬ್ಬೇಸಿಗೆ
584,April::N,travanj,ಇಬ್ಬೇಸಿಗೆ
585,Mai::N,maj,ಮುಬ್ಬೇಸಿಗೆ
586,Mai::N,svibanj,ಮುಬ್ಬೇಸಿಗೆ
587,Juni::N,juni,ಮೊಮ್ಮಳೆ
588,Juni::N,lipanj,ಮೊಮ್ಮಳೆ
589,Juli::N,juli,ಇಮ್ಮಳೆ
590,Juli::N,srpanj,ಇಮ್ಮಳೆ
591,August::N,august,ಮುಮ್ಮಳೆ
592,August::N,kolovoz,ಮುಮ್ಮಳೆ
593,September::N,rujan,ನಾಲ್ಮಳೆ
594,September::N,septembar,ನಾಲ್ಮಳೆ
595,Oktober::N,oktobar,ಮೊಚ್ಚಳಿ
596,Oktober::N,listopad,ಮೊಚ್ಚಳಿ
597,November::N,studeni,ಇಚ್ಚಳಿ
598,November::N,novembar,ಇಚ್ಚಳಿ
599,Dezember::N,prosinac,ಮುಚ್ಚಳಿ
600,Montag::N,ponedjeljak,ಸೋಮುವಾರ
601,Montag::N,ponedjeljnik,ಸೋಮುವಾರ
602,Dienstag::N,utorak,ಮಂಗಳವಾರ
603,Dienstag::N,utornik,ಮಂಗಳವಾರ
604,Mittwoch::N,srijeda,ಬುಧವಾರ
605,Donnerstag::N,četvrtak,ಗುರುವಾರ
606,Freitag::N,petak,ಶುಕ್ರವಾರ
607,Samstag::N,subota,ಶನಿವಾರ
608,Sonntag::N,nedjelja,ಭಾನುವಾರ
609,groß::A,velik,ದೊಡ್ಡ
610,klein::A,mali,ಪುಟ್ಟ
611,klein::A,malen,ಪುಟ್ಟ
612,lang::A,dug,ದೀರ್ಘ
613,lang::A,dugačak,ದೀರ್ಘ
614,kurz::A,kratak,ಚಕ್ಕ
615,breit::A,širok,ಅಗಲವಾದ
616,schmal::A,uski,ಇಕ್ಕಟ್ಟಾದ
617,schmal::A,uzak,ಇಕ್ಕಟ್ಟಾದ
618,dicht::A,gust,ದಟ್ಟ
619,dick[Gegenstand]::A,debeo,ದಟ್ಟ
620,dünn::A,tanak,ತೆಳು
621,fein::A,fin,ಕೋಮಲ
622,fein::A,tanak,ಕೋಮಲ
623,fest::A,čvrst,ಘನ
624,flach::A,ravan,ಚಪ್ಪಟೆ
625,flach::A,plosnat,ಚಪ್ಪಟೆ
626,glatt::A,gladak,ನಯ
627,hart::A,tvrd,ಗಟ್ಟಿ
628,weich::A,mek,ಮೃದುವಾದ
629,weich::A,mekan,ಮೃದುವಾದ
630,rund::A,okrugao,ವರ್ತುಳ
631,spitz::A,oštar,ಮೊನಚಾದ
632,spitz::A,šiljast,ಮೊನಚಾದ
633,scharf::A,oštar,ತೀಕ್ಷ್ಣ
634,scharf::A,bridak,ತೀಕ್ಷ್ಣ
635,stumpf::A,tup,ಮೊಂಡು
636,schwer::A,težak,ಭಾರಿ
637,schön::A,krasan,ಸುಂದರ
638,heiß::A,vruć,ಬಿಸಿ
639,warm::A,topao,ಬಿಸಿ
640,kalt::A,hladan,ತಣ್ಣನೆಯ
641,kühl::A,hladan,ತಂಪಾದ
642,frisch::A,svjež,ನಿರ್ಮಲ
643,feucht::A,vlažan,ಒದ್ದೆಯಾದ
644,nass::A,mokar,ಒದ್ದೆಯಾದ
645,trocken::A,suh,ಶುಷ್ಕ
646,voll::A,pun,ತುಂಬಿದ
647,leer::A,prazan,ಖಾಲಿ
648,offen::A,otvoren,ಮುಚ್ಚಲ್ಲದ
649,geschlossen::A,zatvoren,ಮುಚ್ಚಿದ
650,sauber::A,čist,ಶುದ್ಧ
651,schmutzig::A,nečist,ಅಶುದ್ಧ
652,schmutzig::A,blatan,ಅಶುದ್ಧ
653,roh::A,sirov,ಹಸಿ
654,reif::A,zreo,ಹಣ್ಣಾದ
655,lecker::A,tečan,ಗುಚಿಕರ
656,lecker::A,ukusan,ಗುಚಿಕರ
657,süß::A,sladak,ಸಿಹಿ
658,bitter::A,gorak,ಕಹಿ
659,sauer::A,kiseo,ಹುಳಿಯಾದ
660,hell::A,vedar,ಹೊಳೆಯುವ
661,hell::A,svijetao,ಹೊಳೆಯುವ
662,dunkel::A,taman,ಮಬ್ಬಾದ
663,schwarz::A,crn,ಕಪ್ಪು
664,weiß::A,bio,ಬಿಳಿಯ
665,weiß::A,bijel,ಬಿಳಿಯ
666,rot::A,crven,ಕೆಂಪು
667,gelb::A,žut,ಹಳದಯ
668,blau::A,plav,ನೀಲ
669,blau::A,modar,ನೀಲ
670,grün::A,zelen,ಕಾಯಾದ
671,grau::A,siv,ಬೂದುಬಣ್ಣದ
672,bunt::A,šaren,ವರ್ಣರಂಜಿತ
673,billig::A,jeftin,ಅಗ್ಗ
674,teuer::A,skup,ದುಬಾರಿಯಾದ
675,wertvoll::A,vrijedan,ಅಮೂಲ್ಯ
676,wertvoll::A,dragocjen,ಅಮೂಲ್ಯ
677,blind::A,slijep,ಅಂಧ
678,taub::A,gluh,ಕಿವುಡಾದ
679,kräftig::A,snažan,ಪ್ರಬಲ
680,stark::A,jak,ಶಕ್ತಿವಂತ
681,stark::A,snažan,ಶಕ್ತಿವಂತ
682,schwach::A,slab,ದುರ್ಬಲ
683,fett::A,pretio,ಕೊಬ್ಬಿದ
684,schlank::A,vitak,ತೆಳ್ಳಗಿನ
685,hübsch::A,zgodan,ಅಂದವಾದ
686,böse::A,zao,ಕೆಟ್ಟ
687,böse::A,opak,ಕೆಟ್ಟ
688,dumm::A,glup,ಮಂದ
689,faul::A,lijen,ಆಲಸ
690,fleißig::A,radin,ಕಡಗುವ
691,fleißig::A,marljiv,ಕಡಗುವ
692,geizig::A,škrt,ಜುಗ್ಗ
693,klug::A,razborit,ಚತುರ
694,geschickt::A,vješt,ದಕ್ಷ
695,lieb::A,drag,ಪ್ರಿಯ
696,lustig::A,veseo,ಖುಷಿಯಾದ
697,sanft::A,blag,ಸೌಮ್ಯ
698,hungrig::A,gladan,ಹಸಿದ
699,krank::A,bolestan,ಅಸ್ವಸ್ಥ
700,nackt::A,nag,ನಗ್ನ
701,traurig::A,tužan,ದುಃಖಿತ
702,traurig::A,žalostan,ದುಃಖಿತ
703,lebendig::A,živ,ಜೀವಂತ
704,gut::A,dobar,ಒಳ್ಳೆಯ
705,schlecht::A,loš,ದುಷ್ಟ
706,schlecht::A,rđav,ದುಷ್ಟ
707,richtig::A,tačan,ಸರಿ
708,richtig::A,ispravan,ಸರಿ
709,schlimm::A,zao,ಅಸಹ್ಯ
710,schlimm::A,zločest,ಅಸಹ್ಯ
711,wahr::A,istinit,ನಿಜ
712,alt::A,star,ಮುದಿ
713,neu::A,nov,ಹೊಸ
714,ehemalig::A,bivši,ಮಾಜೀ
715,alt[Lebewesen]::A,star,ವೃದ್ಧ
716,jung::A,mlad,ಎಳ
717,arm::A,ubog,ಬಡ
718,arm::A,siromašan,ಬಡ
719,reich::A,bogat,ಶ್ರೀಮಂತ
720,bekannt::A,poznat,ಅಪ್ತ
721,berühmt::A,čuven,ಪ್ರಸಿದ್ಧ
722,berühmt::A,slavan,ಪ್ರಸಿದ್ಧ
723,fremd::A,tuđ,ಪರಕೀಯ
724,fremd::A,stran,ಪರಕೀಯ
725,verschieden::A,razan,ಬೇರೆ
726,verschieden::A,različan,ಬೇರೆ
727,nah::A,blizak,ಹತ್ತಿರವಾದ
728,fern::A,dalek,ದೂರದ
729,fern::A,daljnji,ದೂರದ
730,linker::A,lijevi,ಎಡ
731,rechter::A,desni,ಬಲ
732,anderer::A,drugi,ಇತರ
733,anderer::A,drugačiji,ಇತರ
734,erster::A,prvi,ಪ್ರಥಮ
735,zweiter::A,drugi,ದ್ವಿತೀಯ
736,dritter::A,treći,ಮೂರನೆಯಜಗತ್ತು
737,letzter::A,zadnji,ಅಂತ್ಯ
738,allein::ADV,sam,ಒಬ್ಬನೇ
739,auf einmal::ADV,istodobno,ಒಡನೆ
740,zusammen::ADV,skupa,ಒಟ್ಟಿಗೆ
741,zusammen::ADV,zajedno,ಒಟ್ಟಿಗೆ
742,lange::ADV,dugo,ದೀರ್ಘ
743,plötzlich::ADV,naglo,ಅನಾಮತ್ತು
744,plötzlich::ADV,iznenada,ಅನಾಮತ್ತು
745,sofort::ADV,odmah,ಜಾಗ್ರತೆ
746,später::ADV,kasnije,ತರುವಾಯ
747,jetzt::ADV,sad,ಈಗ
748,jetzt::ADV,sada,ಈಗ
749,heute::ADV,danas,ಇಂದು
750,morgen::ADV,sutra,ನಾಳೆ
751,bald::ADV,skoro,ಬೇಗ
752,bald::ADV,doskora,ಬೇಗ
753,dann::ADV,zatim,ಆಗ
754,gestern::ADV,juče,ನಿನ್ನೆ
755,gestern::ADV,jučer,ನಿನ್ನೆ
756,einst::ADV,negda,ಪೂರ್ವದಲ್ಲಿ
757,einst::ADV,nekada,ಪೂರ್ವದಲ್ಲಿ
758,damals::ADV,tada,ಆಗ
759,damals::ADV,onda,ಆಗ
760,danach::ADV,poslije,ಆಮೇಲೆ
761,danach::ADV,nakon toga,ಆಮೇಲೆ
762,vorher::ADV,prije,ಮುಂಚೆ
763,vorher::ADV,prije toga,ಮುಂಚೆ
764,zuerst::ADV,prvo,ಮೊದಲಿಗೆ
765,zuerst::ADV,najprije,ಮೊದಲಿಗೆ
766,einmal::ADV,jednom,ಒಮ್ಮೆ
767,einmal::ADV,jedanput,ಒಮ್ಮೆ
768,manchmal::ADV,katkad,ಆಗಾಗ
769,manchmal::ADV,katkada,ಆಗಾಗ
770,oft::ADV,često,ಅನೇಕಸಲ
771,immer::ADV,vazda,ಯಾವಾಗಲೂ
772,immer::ADV,uvijek,ಯಾವಾಗಲೂ
773,niemals::ADV,nikad,ಯಾವಾಗಲೂ ಇಲ್ಲ
774,niemals::ADV,nikada,ಯಾವಾಗಲೂ ಇಲ್ಲ
775,hier::ADV,tu,ಇಲ್ಲಿ
776,hier::ADV,ovdje,ಇಲ್ಲಿ
777,hierhin::ADV,amo,ಇತ್ತ
778,hierhin::ADV,ovamo,ಇತ್ತ
779,von hier::ADV,odavde,ಇಲ್ಲಿಂದ
780,dort::ADV,ondje,ಅಲ್ಲಿ
781,dorthin::ADV,onamo,ಅಲ್ಲಿಗೆ
782,geradeaus::ADV,ravno,ಸೀದಾ
783,vorwärts::ADV,naprijed,ಮುನ್ನೆಡೆವ
784,rückwärts::ADV,natrag,ಹಿಂದುಗಡೆಗೆ
785,zurück::ADV,nazad,ಹಿಂದಕ್ಕೆ
786,zurück::ADV,natrag,ಹಿಂದಕ್ಕೆ
787,unten::ADV,dolje,ಕೆಳಗೆ
788,hinab::ADV,nizbrdo,ಕೆಳಕ್ಕೆ
789,oben::ADV,gore,ಮೇಲೆ
790,hinauf::ADV,uzbrdo,ಮೇಲಕ್ಕೆ
791,überall::ADV,svuda,ಎಲ್ಲಸ್ಥಳಗಳು
792,überall::ADV,svagdje,ಎಲ್ಲಸ್ಥಳಗಳು
793,nicht::ADV,ne,ಇಲ್ಲ
794,nicht::ADV,ne,ಅಲ್ಲ
795,ein wenig::ADV,malo,ತುಸು
796,kaum::ADV,tek,ಕಠಿನವಾಗಿ
797,kaum::ADV,jedva,ಕಠಿನವಾಗಿ
798,sehr::ADV,jako,ಬಹು
799,sehr::ADV,veoma,ಬಹು
800,so::ADV,tako,ಅಷ್ಟು
801,so::ADV,ovako,ಅಷ್ಟು
802,noch::ADV,još,ಇನ್ನು
803,nur::ADV,samo,ಕೇವಲ
804,schon::ADV,već,ಆಗಲೇ
805,wieder::ADV,opet,ಪುನಃ
806,wieder::ADV,ponovo,ಪುನಃ
807,vergebens::ADV,uzalud,ನಿಷ್ಫಲವಾಗಿ
808,vergebens::ADV,zabadava,ನಿಷ್ಫಲವಾಗಿ
809,vor::PRP,pred,ಮುಂದೆ
810,vor::PRP,ispred,ಮುಂದೆ
811,hinter::PRP,za,ಹಿಂದ
812,hinter::PRP,iza,ಹಿಂದ
813,unter::PRP,pod,ಕೆಳ
814,unter::PRP,ispod,ಕೆಳ
815,durch::PRP,po,ನೇರವಾಗಿ
816,durch::PRP,kroz,ನೇರವಾಗಿ
817,neben::PRP,kraj,ಅಧರ ಬಲಿಕ
818,neben::PRP,pored,ಅಧರ ಬಲಿಕ
819,neben::PRP,pokraj,ಅಧರ ಬಲಿಕ
820,zwischen::PRP,među,ನಡುವೆ
821,zwischen::PRP,između,ನಡುವೆ
822,wegen::PRP,radi,ಅಧಕ್ಕಗಿ
823,wegen::PRP,zbog,ಅಧಕ್ಕಗಿ
824,dies::PRN,ovo,ಈ
825,das::PRN,to,ಅದು
826,das::PRN,ono,ಅದು
827,alles::PRN,sve,ಎಲ್ಲ
828,ich::PRN,ja,ನಾನು
829,du::PRN,ti,ನೀನು
830,er::PRN,on,ಅವನು
831,er::PRN,on,ಇವನು
832,wir::PRN,mi,ನಾವು
833,ihr::PRN,vi,ನೀವು
834,sie::PRN,oni,ಅವರು
835,was::FPRN,što,ಏನು
836,wer::FPRN,tko,ಯಾರಿಗೆ
837,wo::FADV,gdje,ಎಲ್ಲಿ
838,wohin::FADV,kuda,ಎಲ್ಲಿಗೆ
839,wohin::FADV,kamo,ಎಲ್ಲಿಗೆ
840,wie::FADV,kako,ಹೇಗೆ
841,warum::FADV,zašto,ಏಕೆ
842,wieviel::FNUM,koliko,ಎಷ್ಟು
843,eins::NUM,jedan,ಒಂದು
844,zwei::NUM,dva,ಎರಡು
845,drei::NUM,tri,ಮೂರು
846,vier::NUM,četiri,ನಾಲ್ಕು
847,fünf::NUM,pet,ಅಯ್ದು
848,sechs::NUM,šest,ಆರು
849,sieben::NUM,sedam,ಏಳು
850,acht::NUM,osam,ಎಂಟು
851,neun::NUM,devet,ಒಂಭಬತ್ತು
852,zehn::NUM,deset,ಹತ್ತು
853,elf::NUM,jedanaest,ಹನ್ನೊಂದು
854,zwölf::NUM,dvanaest,ಹನ್ನೆರಡು
855,zwanzig::NUM,dvadeset,ಇಪ್ಪತ್ತು
856,dreißig::NUM,trideset,ಮೂವತ್ತು
857,vierzig::NUM,četrdeset,ನಲವತ್ತು
858,fünfzig::NUM,pedeset,ಐವತ್ತು
859,sechzig::NUM,šezdeset,ಅರುವತ್ತು
860,siebzig::NUM,sedamdeset,ಎಪ್ಪತ್ತು
861,achtzig::NUM,osamdeset,ಎಂಬತ್ತು
862,neunzig::NUM,devetdeset,ತೊಂಬತ್ತು
863,hundert::NUM,sto,ನೂರು
864,tausend::NUM,tisuća,ಸಾವಿರ
865,und::CNJ,i,ಮತ್ತು
866,und::CNJ,te,ಮತ್ತು
867,oder::CNJ,ili,ಅಥವಾ
868,stehen::V,stajati,ನಿಲ್ಲು
869,sitzen::V,sjediti,ಕುಳ್ಳಿರು
870,liegen::V,ležati,ಮಲಗಿಕೊ
871,hängen::V,visiti,ಇಳಿಯಬಿಡು
872,werden::V,postati,ಆಗು
873,werden::V,činiti se,ಆಗು
874,passieren::V,desiti se,ಆಗು
875,passieren::V,dogoditi se,ಆಗು
876,beginnen::V,početi,ಆರಂಭಿಸು
877,enden::V,prestati,ಕೊನೆಗಾಣು
878,enden::V,svršiti se,ಕೊನೆಗಾಣು
879,wechseln::V,mijenjati se,ಮಾರ್ಪಡಿಸು
880,aufgehen[Sonne]::V,izići,ಮೂಡು
881,untergehen[Sonne]::V,zaći,ಮುಳುಗು
882,scheinen[Sonne]::V,sijati,ಹೊಳೆ
883,donnern::V,grmjeti,ಗುಡುಗಾಗು
884,wehen::V,duhati,ತೀಡು
885,strömen::V,strujati,ಹರಿ
886,fließen::V,teći,ಹರಿ
887,sich drehen::V,obrtati se,ಸುತ್ತು
888,sich drehen::V,vrtjeti se,ಸುತ್ತು
889,schwanken::V,teturati,ಓಲಾಡು
890,schwanken::V,kolebati se,ಓಲಾಡು
891,schwingen::V,njihati,ತೂಗು
892,schwingen::V,titrati,ತೂಗು
893,fallen::V,padati,ಉದುರು
894,brennen::V,gorjeti,ಉರಿ
895,rauchen::V,dimiti se,ಹೊಗೆಬಿಡು
896,regnen::V,kišiti,ಸುರಿ
897,regnen::V,daždjeti,ಸುರಿ
898,gefrieren::V,smrznuti se,ಹೆಪ್ಪುಗಟ್ಟು
899,tauen::V,kopnjeti,ಬೆಚ್ಚಗಾಗು
900,tauen::V,kraviti se,ಬೆಚ್ಚಗಾಗು
901,schmelzen::V,topiti se,ಕರಗು
902,trocknen::V,sušiti se,ಒಣಗು
903,sieden::V,kipjeti,ಕುದಿ
904,sieden::V,ključati,ಕುದಿ
905,faulen::V,gnjiti,ಕೊಳೆ
906,verfaulen::V,sagnjiti,ನಶಿಸು
907,reißen::V,otrgnuti se,ಒಡೆ
908,versinken::V,tonuti,ಮುಳುಗು
909,versinken::V,propasti,ಮುಳುಗು
910,vergehen::V,prolaziti,ಸಾಗು
911,erscheinen::V,pojaviti se,ತೋರು
912,verschwinden::V,nestati,ಮಾಯವಾಗು
913,verschwinden::V,izgubiti se,ಮಾಯವಾಗು
914,sinken::V,trgnuti,ಕುಸಿ
915,sinken::V,spustiti se,ಕುಸಿ
916,abnehmen::V,opasti,ತಗ್ಗು
917,zunehmen::V,povećati se,ಬೆಳೆ
918,steigen::V,uzići,ಉಬ್ಬು
919,steigen::V,nadoći,ಉಬ್ಬು
920,wachsen::V,rasti,ಬೆಳೆ
921,glänzen::V,blistati,ಮಿರುಗು
922,glänzen::V,sjati se,ಮಿರುಗು
923,funkeln::V,svjetlucati,ಮಿನುಗು
924,lärmen::V,bučati,ಶಬ್ದ ಮಾಡಲು
925,lärmen::V,galamiti,ಶಬ್ದ ಮಾಡಲು
926,läuten::V,zvoniti,ಬಾರಿಸು
927,klingeln::V,zvoniti,ಅನುರಣಿಸು
928,klirren::V,zvečati,ಕಿಣಿಕಿಣಿಸು
929,brausen::V,hujati,ಅಬ್ಬರಿಸು
930,rauschen::V,šumiti,ಮರ್ಮರಗುಟ್ಟಿಸು
931,rauschen::V,šuškati,ಮರ್ಮರಗುಟ್ಟಿಸು
932,klingen::V,zvučati,ಉಸಿರು
933,bellen::V,lajati,ಬಗುಳು
934,heulen::V,zavijati,ಅರಚು
935,blasen::V,puhati,ಗಾಳಿ ಊದು
936,pfeifen::V,fućkati,ಸಿಳ್ಳೆಯೂದು
937,schreien::V,vikati,ಕರೆ
938,schreien::V,kričati,ಕರೆ
939,stöhnen::V,stenjati,ನರಳು
940,zittern::V,drhtati,ನಡುಗು
941,zittern::V,trepetati,ನಡುಗು
942,leben::V,živjeti,ಇರು
943,geboren werden::V,roditi se,ಉಂಟಾಗು
944,atmen::V,disati,ಉಸಿರು
945,trinken::V,piti,ಕುಡಿ
946,essen::V,jesti,ತಿನ್ನು
947,schlucken::V,gutati,ನುಂಗು
948,müde werden::V,umoriti se,ಬಳಲು
949,einschlafen::V,usnuti,ನಿದ್ಧೆಹೋಗು
950,einschlafen::V,zaspati,ನಿದ್ಧೆಹೋಗು
951,schlafen::V,spati,ನಿದ್ರಿಸು
952,aufwachen::V,probuditi se,ಏಳು
953,aufstehen::V,ustati,ಏಳು
954,sich erholen::V,odmoriti se,ಸುಧಾರಿಸು
955,krank werden::V,oboljeti se,ಬೇನೆಬೀಳು
956,krank werden::V,razboljeti se,ಬೇನೆಬೀಳು
957,krank sein::V,bolovati,ಕೆಟ್ಟ ಎಂದು
958,schmerzen::V,boljeti,ಕಚ್ಚು
959,husten::V,kašljati,ಕೆಮ್ಮು
960,genesen::V,ozdraviti,ಮತ್ತೆಹೊದಿಸು
961,genesen::V,oporaviti se,ಮತ್ತೆಹೊದಿಸು
962,sterben::V,umrijeti,ಮೃತಪಡು
963,umkommen::V,skapati,ಹಾಳಾಗು
964,sich bewegen::V,gibati se,ಚಲಿಸು
965,sich bewegen::V,kretati se,ಚಲಿಸು
966,sich rühren::V,maknuti se,ಕದಲು
967,sich erheben::V,dići se,ಏಳು
968,sich setzen::V,sjesti,ಕೂರು
969,hinfallen::V,pasti,ಬೀಳು
970,laufen::V,hodati,ನಡೆ
971,schreiten::V,stupati,ಮೆಲ್ಲಗೆ ನಡೆ
972,spazierengehen::V,šetati se,ವಿಹರಿಸು
973,eilen::V,hitati,ಮುನ್ನುಗ್ಗು
974,sich beeilen::V,požuriti se,ಆತುರಪಡು
975,sausen::V,juriti,ಒಗೆ
976,rennen::V,trčati,ಓಡು
977,springen::V,skakati,ಜಿಗಿ
978,klettern::V,popeti se,ಏರು
979,klettern::V,penjati se,ಏರು
980,schaukeln::V,ljuljati se,ತೂಗು
981,kriechen::V,puzati,ತೆವಳು
982,kriechen::V,gmizati,ತೆವಳು
983,schwimmen::V,plivati,ಈಜು
984,tauchen::V,roniti,ಕೆಳಗಿಳಿ
985,tauchen::V,gnjuriti,ಕೆಳಗಿಳಿ
986,rudern::V,veslati,ಸಾಗಿಸು
987,fahren::V,voziti se,ನಡೆಸು
988,fliegen::V,letjeti,ಹಾರು
989,fliegen::V,lijetati,ಹಾರು
990,gehen::V,ići,ಹೋಗು
991,weggehen::V,otići,ಹೊರಡು
992,abfahren::V,krenuti,ತೆರಳು
993,abfahren::V,otputovati,ತೆರಳು
994,anhalten::V,stati,ನಿಲ್ಲು
995,anhalten::V,zaustaviti,ನಿಲ್ಲು
996,hineingehen::V,ulaziti,ಒಳಹೊಗು
997,eintreten::V,ući,ಒಳಹೊಗು
998,kommen::V,doći,ಬರು
999,ankommen::V,stići,ಬರು
1000,zurückkommen::V,vratiti se,ಹಿಂದಿರುಗು
1001,zurückkommen::V,povratiti se,ಹಿಂದಿರುಗು
1002,bleiben::V,ostati,ಇರು
1003,warten::V,čekati,ಇರು
1004,erwarten::V,očekivati,ನಿರೀಕ್ಷಿಸು
1005,suchen::V,tražiti,ಹುಡುಕು
1006,finden::V,naći,ಕಂಡುಕೊ
1007,versuchen::V,pokušati,ಪ್ರಯತ್ನಿಸು
1008,vorbereiten::V,spremiti,ಸಿದ್ಧವಾಗು
1009,vorbereiten::V,pripremiti,ಸಿದ್ಧವಾಗು
1010,lieben::V,voljeti,ಪ್ರೀತಿಸು
1011,mögen::V,voljeti,ಇಷ್ಟಪಡು
1012,lachen::V,smijati se,ನಗು
1013,rühren::V,taknuti,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1014,weinen::V,plakati,ಅಳು
1015,schimpfen::V,psovati,ಗೊಣಗು
1016,sich ärgern::V,ljutiti se,ಗಣಗಾಡು
1017,sich fürchten::V,bojati se,ನಡುಗು
1018,fürchten::V,bojati se,ಹೆದರು
1019,fliehen::V,pobjeći,ಓಡಿಹೋಗು
1020,flüchten::V,utjeći,ಪಾರಾಗು
1021,sehen::V,vidjeti,ಕಾಣು
1022,anschauen::V,ogledati,ನೋಡು
1023,ansehen::V,gledati,ನಿರೀಕ್ಷಿಸು
1024,hören::V,čuti,ಕೇಳು
1025,zuhören::V,slušati,ಆಲಿಸು
1026,probieren::V,probati,ರುಚಿ ನೋಡು
1027,riechen::V,osjećati miris,ಮೂಸು
1028,fühlen::V,osjećati,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1029,scheinen::V,činiti se,ತೋರು
1030,zu sehen sein::V,biti vidljiv,ಕಾಣಿಸು
1031,vernehmen::V,saznati,ಕೇಳು
1032,frieren::V,zima je,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1033,tun::V,raditi,ಮಾಡು
1034,können::V,moći,ಮಾಡಬಲ್ಲ
1035,wollen::V,htjeti,ಬಯಸು
1036,anfangen::V,početi,ಪ್ರಾರಂಭಿಸು
1037,beenden::V,svršiti,ನಿಲ್ಲಿಸು
1038,beenden::V,dovršiti,ನಿಲ್ಲಿಸು
1039,aufhören::V,prestati,ಮುಗಿಸು
1040,gelingen::V,uspjeti,ಯಶಸ್ವಿಯಾಗು
1041,geraten::V,desiti se,ಉತ್ಪತ್ತಿಮಾಡು
1042,öffnen::V,otvoriti,ತೆರೆ
1043,schließen::V,zatvoriti,ಮುಚ್ಚು
1044,stellen::V,metnuti,ಇಕ್ಕು
1045,stellen::V,postaviti,ಇಕ್ಕು
1046,setzen::V,posaditi,ಇಡು
1047,legen::V,polagati,ಇಡು
1048,berühren::V,doticati,ತಾಕು
1049,berühren::V,dodirivati,ತಾಕು
1050,verbinden::V,spojiti,ಕೂಡಿಸು
1051,verbinden::V,zavezati,ಕೂಡಿಸು
1052,bedecken::V,pokriti,ಮುಚ್ಚು
1053,aufhängen::V,objesiti,ತೂಗುಹಾಕು
1054,anzünden::V,upaliti,ಹತ್ತಿಸು
1055,anzünden::V,zapaliti,ಹತ್ತಿಸು
1056,aufheben::V,podići,ಆಯಿ
1057,aufheben::V,podignuti,ಆಯಿ
1058,zurücklassen::V,ostaviti,ಬಿಡು
1059,zurücklassen::V,pustiti natrag,ಬಿಡು
1060,verlieren::V,izgubiti,ಕಳೆ
1061,fallen lassen::V,ispustiti,ಬೀಳಿಸು
1062,machen::V,uraditi,ಮಾಡು
1063,machen::V,načiniti,ಮಾಡು
1064,machen::V,napraviti,ಮಾಡು
1065,herstellen::V,proizvesti,ತಯಾರಿಸು
1066,bauen::V,graditi,ಕಟ್ಟು
1067,reparieren::V,popraviti,ಸರಿಪಡಿಸು
1068,verbessern::V,poboljšati,ತಿದ್ದು
1069,ändern::V,promijeniti,ಬದಲಾಯಿಸು
1070,graben::V,kopati,ಅಗೆ
1071,graben::V,kopkati,ಅಗೆ
1072,beugen::V,saviti,ಬಗ್ಗಿಸು
1073,biegen::V,saviti,ಬಗ್ಗಿಸು
1074,biegen::V,sagnuti,ಬಗ್ಗಿಸು
1075,drehen::V,vrtjeti,ತಿರುಗು
1076,wenden::V,obrnuti,ತಿರುಗು
1077,umdrehen::V,okrenuti,ತಿರುಗಿಸು
1078,umdrehen::V,prevŕnuti,ತಿರುಗಿಸು
1079,heben::V,dizati,ಎತ್ತು
1080,hochheben::V,dignuti,ಎತ್ತು
1081,ergreifen::V,uhvatiti,ಆಕ್ರಮಿಸು
1082,ergreifen::V,prihvatiti,ಆಕ್ರಮಿಸು
1083,halten::V,držati,ಹಿಡಿ
1084,drücken::V,pritiskivati,ಒತ್ತು
1085,schieben::V,gurati,ನೂಕು
1086,kratzen::V,česati,ತರಚಿಕೊಳ್ಳು
1087,kratzen::V,grepsti,ತರಚಿಕೊಳ್ಳು
1088,lecken::V,lizati,ನೆಕ್ಕು
1089,beißen::V,ujesti,ಕಚ್ಚು
1090,beißen::V,gristi,ಕಚ್ಚು
1091,abreißen::V,otkinuti,ಹರಿ
1092,abschneiden::V,odrezati,ಕತ್ತರಿಸು
1093,binden::V,vezati,ಕಟ್ಟು
1094,stecken::V,turiti,ಸಿಕ್ಕಿಸು
1095,brechen::V,slomiti,ಮುರಿ
1096,klopfen::V,lupati,ತಟ್ಟು
1097,klopfen::V,kucati,ತಟ್ಟು
1098,hauen::V,tući,ಹೊಡೆ
1099,hauen::V,udarati,ಹೊಡೆ
1100,kleben::V,lijepiti,ಅಂಟಿಸು
1101,reiben::V,trti,ಉಜ್ಜು
1102,streichen::V,namazati,ಹರಡು
1103,schleifen::V,brusiti,ಮಸೆ
1104,schneiden::V,rezati,ಕತ್ತರಿಸು
1105,rütteln::V,drmati,ಕುಲುಕಿಸು
1106,schütteln::V,tresti,ಅಲುಗಿಸು
1107,schwenken::V,mahati,ತೂಗಾಡು
1108,schütten::V,sipati,ಎರೆ
1109,schütten::V,lijevati,ಎರೆ
