,Concept_ID,sv,ady
716,niemals::ADV,aldrig,
717,hier::ADV,här,
718,hierhin::ADV,hit,
719,von hier::ADV,härifrån,
720,dort::ADV,där,модэ
721,dorthin::ADV,dit,модэ́
722,geradeaus::ADV,rätt fram,занкӏэу
723,vorwärts::ADV,fram,ыпэкӏэ
724,vorwärts::ADV,framåt,ыпэкӏэ
725,rückwärts::ADV,baklänges,ыужыкӏэ́
726,zurück::ADV,tillbaka,ыужыкӏэ́
727,unten::ADV,nere,ычӏэкӏэ́
728,unten::ADV,nedanför,ычӏэкӏэ́
729,hinab::ADV,ned,ычӏэгъы́
730,hinab::ADV,ned,ычӏэкӏэ́
731,hinab::ADV,nedåt,ычӏэгъы́
732,hinab::ADV,nedåt,ычӏэкӏэ́
733,oben::ADV,ovan,ышъхьагъы
734,oben::ADV,ovanpå,ышъхьагъы
735,hinauf::ADV,upp,ышъхьагъыкӏэ
736,hinauf::ADV,uppåt,ышъхьагъыкӏэ
737,überall::ADV,överallt,тыди́
738,überall::ADV,överallt,тыдэкӏи́
739,nicht::ADV,ej,-п
740,nicht::ADV,ej,мы-
741,nicht::ADV,inte,-п
742,nicht::ADV,inte,мы-
743,ein wenig::ADV,litet,тӏэкӏу
744,kaum::ADV,knappt,къоды́й
745,kaum::ADV,knappast,къоды́й
746,sehr::ADV,mycket,дэд
747,so::ADV,så,ащ фэд
748,so::ADV,så,мыщ фэд
749,so::ADV,så,джащ фэд
750,noch::ADV,än,джыри
751,noch::ADV,ännu,джыри
752,nur::ADV,bara,ныӏэ́п
753,nur::ADV,endast,ныӏэ́п
754,schon::ADV,redan,
755,wieder::ADV,åter,джыри
756,vergebens::ADV,förgäves,пкӏэнчъэ́у
757,vor::PRP,utanför,пашъхьэ́
758,hinter::PRP,bakom,кӏы́б
759,unter::PRP,under,чӏэ-
760,durch::PRP,genom,пхыры-
761,durch::PRP,igenom,пхыры-
762,neben::PRP,bredvid,дэжь
763,neben::PRP,vid sidan av,дэжь
764,zwischen::PRP,mellan,азыфа́гу
765,wegen::PRP,på grund av,къы-
766,dies::PRN,detta,ар
767,das::PRN,det,а
768,das::PRN,det,мо
769,alles::PRN,allt,зэкӏэ́
770,ich::PRN,jag,сэ
771,du::PRN,du,о
772,er::PRN,han,ар
773,wir::PRN,vi,тэ
774,ihr::PRN,ni,шъо
775,sie::PRN,de,ахэр
776,was::FPRN,vad,сыд
777,wer::FPRN,vem,хэт
778,wo::FADV,var,тыдэ́
779,wohin::FADV,vart,тыдэ́
780,wie::FADV,hur,сыдэущтэ́у
781,warum::FADV,varför,сыд пае́
782,wieviel::FNUM,hur mycket,тхьапш
783,wieviel::FNUM,hur mycket,сыд фэди́з
784,eins::NUM,en,зы
785,eins::NUM,ett,зы
786,zwei::NUM,två,тӏу
787,drei::NUM,tre,щы
788,vier::NUM,fyra,плӏы
789,fünf::NUM,fem,тфы
790,sechs::NUM,sex,хы
791,sieben::NUM,sju,блы
792,acht::NUM,åtta,и
793,neun::NUM,nio,бгъу
794,zehn::NUM,tio,пшӏы
795,elf::NUM,elva,пшӏыкӏузы́
796,zwölf::NUM,tolv,пшӏыкӏутӏу
797,zwanzig::NUM,tjugo,тӏокӏы́
798,dreißig::NUM,trettio,щэкӏы
799,vierzig::NUM,fyrtio,тӏокӏи́тӏу
800,fünfzig::NUM,femtio,шъэны́ыкъу
801,sechzig::NUM,sextio,тӏокӏи́щ
802,siebzig::NUM,sjuttio,тӏокӏищырэ́ пшӏырэ́
803,achtzig::NUM,åttio,тӏокӏи́пӏ
804,neunzig::NUM,nittio,тӏокӏиилӏырэ́ пшӏырэ́
805,hundert::NUM,hundra,шъэ
806,tausend::NUM,tusen,мин
807,und::CNJ,och,ыкӏи
808,oder::CNJ,eller,е
809,stehen::V,stå,ущытын
810,stehen::V,stå,умыхъыен
811,sitzen::V,sitta,уисын
812,sitzen::V,sitta,утесын
813,liegen::V,ligga,телъы́н
814,hängen::V,hänga,къыщылэлын
815,hängen::V,hänga,къыщылэлын щыгъын быхъур
816,werden::V,bli,хъун
817,passieren::V,ske,къэхъун
818,passieren::V,hända,къэхъун
819,beginnen::V,börja,къежьэн
820,beginnen::V,börja,къыублэн
821,enden::V,ända,ухы́н
822,wechseln::V,växla,зэхъожьы́н
823,aufgehen[Sonne]::V,gå upp,къыкъокӏы́н
824,untergehen[Sonne]::V,gå ned,къохьан
825,scheinen[Sonne]::V,skina,къепсыи
826,donnern::V,dundra,гъогъон
827,wehen::V,blåsa,епщэ́н
828,strömen::V,forsa,чъэн
829,strömen::V,strömma,чъэн
830,fließen::V,flyta,чъэн
831,sich drehen::V,snurra,зыгъэчэрэгъу́н
832,schwanken::V,vackla,хъые́н
833,schwingen::V,svinga,зыгъэхъые́н
834,fallen::V,falla,къефэхы́н
835,brennen::V,brinna,стын
836,rauchen::V,ryka,ӏугъо къикӏын
837,regnen::V,regna,къещхы́н
838,gefrieren::V,frysa,дыкъын
839,tauen::V,töa,жъун
840,schmelzen::V,smälta,ткӏун
841,trocknen::V,torka,гъушъы́н
842,trocknen::V,torka,чъэпхъу́н
843,sieden::V,koka,жъон
844,sieden::V,sjuda,жъон
845,faulen::V,ruttna,шъун
846,verfaulen::V,ruttna,шъун
847,reißen::V,brista,зэӏэтхъы́н
848,versinken::V,sjunka,чӏихьан
849,vergehen::V,förgå,блэкӏы́н
850,erscheinen::V,synas,къэлъэгъон
851,erscheinen::V,visa sig,къэлъэгъон
852,verschwinden::V,försvinna,кӏодыжьы́н
853,sinken::V,sjunka,
854,abnehmen::V,avta,къыкӏичын
855,abnehmen::V,minskas,къыкӏичын
856,zunehmen::V,tilltaga,хэхъо́н
857,steigen::V,stiga,къежьэн
858,wachsen::V,växa,хэхъо́н
859,wachsen::V,växa,къэкӏы́н
860,glänzen::V,glimma,цӏыу́н
861,funkeln::V,tindra,жъыу́н
862,funkeln::V,gnistra,жъыу́н
863,lärmen::V,bråka,бырсыры́н
864,lärmen::V,väsnas,бырсыры́н
865,läuten::V,ringa,теон
866,klingeln::V,ringa,теон
867,klirren::V,klirra,
868,brausen::V,brusa,шъуин
869,rauschen::V,susa,макъэ гъэӏун
870,klingen::V,låta,къыхэӏукӏын
871,klingen::V,klinga,къыхэӏукӏын
872,bellen::V,skälla,хьакъу́н
873,heulen::V,yla,быун
874,heulen::V,tjuta,быун
875,blasen::V,blåsa,епщэ́н
876,pfeifen::V,vissla,шъуин
877,schreien::V,skrika,куо́н
878,schreien::V,skrika,кӏыи́н
879,stöhnen::V,stöna,щэӏун
880,zittern::V,darra,кӏэзэзын
881,zittern::V,skälva,кӏэзэзын
882,leben::V,leva,псэу́н
883,geboren werden::V,födas,къэхъун
884,atmen::V,andas,жьы къэщэ́н
885,trinken::V,dricka,ешъо́н
886,essen::V,äta,шхын
887,schlucken::V,svälja,бдырыин
888,müde werden::V,tröttna,пшъын
889,einschlafen::V,somna,хэчъыен
890,schlafen::V,sova,чъые́н
891,aufwachen::V,vakna,къэущы́н
892,aufstehen::V,stiga upp,уцу́н
893,sich erholen::V,repa sig,зыгъэпсэфын
894,sich erholen::V,hämta sig,зыгъэпсэфын
895,krank werden::V,insjukna,сымаджэ́ хъун
896,krank sein::V,vara sjuk,сымэджэ́н
897,schmerzen::V,smärta,сымэджэ́н
898,schmerzen::V,göra ont,сымэджэ́н
899,husten::V,hosta,пскэ́н
900,genesen::V,tillfriskna,хъужьын
901,sterben::V,dö,лӏэн
902,umkommen::V,omkomma,хэкӏодэн
903,sich bewegen::V,röra sig,хъые́н
904,sich rühren::V,röra på sig,хъые́н
905,sich erheben::V,resa sig,къэтэджын
906,sich setzen::V,sätta sig,тӏысы́н
907,hinfallen::V,falla omkull,ебэджы́н
908,laufen::V,löpa,кӏон
909,schreiten::V,skrida,кӏон
910,spazierengehen::V,promenera,къэкӏухьэн
911,eilen::V,ila,гузэжъон
912,sich beeilen::V,skynda sig,гуӏэ́н
913,sausen::V,susa,псынкӏэ́у чъэн
914,rennen::V,löpa,чъэн
915,rennen::V,springa,чъэн
916,springen::V,hoppa,пкӏэн
917,klettern::V,klättra,дэцохъоен
918,schaukeln::V,gunga,уешӏэн
919,kriechen::V,kräla,цохъо́н
920,schwimmen::V,simma,есы́н
921,tauchen::V,dyka,зычӏэгъэо́н
922,rudern::V,ro,къошъо бэщкӏэ фын
923,fahren::V,köra,кӏон
924,fliegen::V,flyga,быбы́н
925,gehen::V,gå,кӏон
926,weggehen::V,gå bort,ӏукӏын
927,abfahren::V,resa,ежьэн
928,abfahren::V,avresa,ежьэн
929,anhalten::V,stanna,къэуцу́н
930,hineingehen::V,gå in,ихьан
931,eintreten::V,träda in,чӏэхьан
932,kommen::V,komma,къэкӏо́н
933,ankommen::V,ankomma,къэсы́н
934,zurückkommen::V,återkomma,гъэзэжьын
935,bleiben::V,bli,къэнэ́н
936,bleiben::V,förbli,къэнэ́н
937,warten::V,vänta,пэплъэ́н
938,erwarten::V,vänta,ежэн
939,suchen::V,leta,лъыхъу́н
940,finden::V,finna,къэгъоты́н
941,finden::V,finna,къыхэгъэщы́н
942,versuchen::V,försöka,пылъы́н
943,vorbereiten::V,förbereda,гъэхьазыры́н
944,lieben::V,älska,шӏу плъэгъу́н
945,mögen::V,tycka om,шӏу плъэгъу́н
946,lachen::V,skratta,щхын
947,rühren::V,röra,гур гъэузын
948,weinen::V,gråta,гъын
949,schimpfen::V,skälla,хъонэн
950,sich ärgern::V,förargas,губжы́н
951,sich fürchten::V,vara rädd,щынэ́н
952,fürchten::V,frukta,щынэ́н
953,fliehen::V,fly,
954,fliehen::V,rymma,
955,flüchten::V,fly,
956,sehen::V,se,льэгъу́н
957,anschauen::V,se på,плъэн
958,anschauen::V,se på,еплъы́н
959,anschauen::V,betrakta,плъэн
960,anschauen::V,betrakta,еплъы́н
961,ansehen::V,åse,плъэн
962,hören::V,höra,зэхэхын
963,zuhören::V,höra på,дэӏо́н
964,zuhören::V,lyssna till,дэӏо́н
965,probieren::V,smaka,хэӏэн
966,probieren::V,smaka på,хэӏэн
967,riechen::V,lukta,пэмэ́н
968,fühlen::V,känna,зэхэпшӏэн
969,scheinen::V,verka,уащыхъу́н
970,scheinen::V,verka,уашӏошӏы́н
971,scheinen::V,tyckas,уащыхъу́н
972,scheinen::V,tyckas,уашӏошӏы́н
973,zu sehen sein::V,synas,зэрэлъэгъу́н
974,zu sehen sein::V,kunna ses,зэрэлъэгъу́н
975,vernehmen::V,få veta,зэхэхын
976,vernehmen::V,förnimma,зэхэхын
977,frieren::V,frysa,дыкъын
978,frieren::V,frysa,пӏыкӏэн
979,frieren::V,frysa,чъыӏэ́ лӏэн
980,tun::V,göra,шӏын
981,können::V,kunna,лъэкӏы́н
982,wollen::V,vilja,фэе́н
983,anfangen::V,börja,ублэн
984,beenden::V,avsluta,ухы́н
985,aufhören::V,sluta,щыгъэтын
986,aufhören::V,upphöra,щыгъэтын
987,gelingen::V,lyckas,хъун
988,geraten::V,bli,
989,öffnen::V,öppna,ӏухы́н
990,schließen::V,låsa,игъэсэн
991,schließen::V,stänga,игъэсэн
992,stellen::V,ställa,бгъэуцун
993,setzen::V,sätta,гъэтӏысы́н
994,legen::V,lägga,хэлъхьа́н
995,berühren::V,beröra,эӏэн
996,berühren::V,beröra,нэсын
997,verbinden::V,förbinda,зэхэпхэ́н
998,verbinden::V,förbinda,пхын
999,bedecken::V,täcka,техъо́н
1000,bedecken::V,betäcka,техъо́н
1001,aufhängen::V,hänga,пылъэ́н
1002,aufhängen::V,hänga upp,пылъэ́н
1003,anzünden::V,tända,хэгъэнэ́н
1004,anzünden::V,antända,хэгъэнэ́н
1005,anzünden::V,tända på,хэгъэнэ́н
1006,aufheben::V,lyfta,
1007,zurücklassen::V,lämna,къэгъэнэ́н
1008,zurücklassen::V,efterlämna,къэгъэнэ́н
1009,verlieren::V,mista,чӏэ́нэн
1010,verlieren::V,mista,шӏокӏоды́н
1011,verlieren::V,förlora,чӏэ́нэн
1012,verlieren::V,förlora,шӏокӏоды́н
1013,fallen lassen::V,tappa,чӏэунэн
1014,fallen lassen::V,tappa,пӏэпызын
1015,fallen lassen::V,släppa,чӏэунэн
1016,fallen lassen::V,släppa,пӏэпызын
1017,machen::V,göra,шӏын
1018,herstellen::V,tillverka,шӏы́н
1019,herstellen::V,framställa,шӏы́н
1020,bauen::V,bygga,шӏы́н
1021,reparieren::V,reparera,дыжьы́н
1022,verbessern::V,rätta,нахьышӏу пшӏын
1023,verbessern::V,rätta,нахь дэгъу пшӏын
1024,verbessern::V,förbättra,нахьышӏу пшӏын
1025,verbessern::V,förbättra,нахь дэгъу пшӏын
1026,ändern::V,ändra,зэблэхъу́н
1027,ändern::V,förändra,зэблэхъу́н
1028,graben::V,gräva,тӏын
1029,beugen::V,böja,
1030,biegen::V,böja,уфэн
1031,biegen::V,kröka,уфэн
1032,drehen::V,vrida,гъэчэрегъу́
1033,wenden::V,vända,пӏонтӏэн
1034,wenden::V,vända,бгъэзэн
1035,wenden::V,vända,уӏубын
1036,umdrehen::V,vrida om,
1037,heben::V,häva,ӏэты́н
1038,hochheben::V,lyfta,ӏэты́н
1039,ergreifen::V,gripa,къэубыты́н
1040,halten::V,hålla,ӏыгъы́н
1041,drücken::V,trycka,тэӏункӏэн
1042,schieben::V,skjuta,уеӏункӏын
1043,schieben::V,skjuta,уетӏыргун
1044,kratzen::V,riva,цӏэнтхъун
1045,kratzen::V,skrapa,цӏэнтхъун
1046,lecken::V,slicka,бзэи́н
1047,beißen::V,bita,ецэкъэ́н
1048,abreißen::V,slita_av,къичын
1049,abreißen::V,slita_av,пытхъын
1050,abreißen::V,riva_av,къичын
1051,abreißen::V,riva_av,пытхъын
1052,abschneiden::V,skära av,пыупкӏын
1053,abschneiden::V,skära av,гобзыкӏын
1054,binden::V,binda,епхын
1055,stecken::V,sticka,хэсэн
1056,brechen::V,bryta,зэпыпкӏын
1057,brechen::V,brista,зэпыпкӏын
1058,klopfen::V,banka,теон
1059,klopfen::V,klappa,теон
1060,hauen::V,hugga,теон
1061,kleben::V,klistra,щхэн
1062,reiben::V,gnida,пӏотын
1063,streichen::V,smörja,щыфэн
1064,schleifen::V,slipa,гъэчаны́н
1065,schleifen::V,slipa,кӏэлыкӏы́н
1066,schneiden::V,skära,бзын
1067,schneiden::V,klippa,бзын
1068,rütteln::V,skaka,гъэсысын
1069,schütteln::V,rista,гъэсысын
1070,schwenken::V,svänga,ӏэ шӏын
1071,schütten::V,hälla,икӏэ́н
1072,füllen::V,fylla,из шӏын
1073,einwickeln::V,slå in,кӏоцӏыщыхьа́н
1074,einwickeln::V,veckla in,кӏоцӏыщыхьа́н
1075,tragen::V,bära,хьын
1076,schleppen::V,släpa,пхьын
1077,schleppen::V,släpa,плъэшъун
1078,ziehen::V,dra,пкъудыин
1079,ziehen::V,dra,пщэн
1080,ziehen::V,dra,плъэшъун
1081,aufbewahren::V,förvara,пӏыгъын
1082,aufbewahren::V,förvara,уухъумэн
1083,aufbewahren::V,ta vara på,пӏыгъын
1084,aufbewahren::V,ta vara på,уухъумэн
1085,werfen::V,kasta,дзын
1086,fangen::V,fånga,къэубыты́н
1087,packen::V,gripa,къэубыты́н
1088,packen::V,gripa tag,къэубыты́н
1089,verstecken::V,gömma,бгъэбылъын
1090,teilen::V,dela,гощы́н
1091,schicken::V,skicka,гъахьы́н
1092,bringen::V,bringa,къэхьы́н
1093,hinzufügen::V,tillägga,хэгъэхъо́н
1094,bekommen::V,få,
1095,bekommen::V,erhålla,
1096,erhalten::V,få,
1097,erhalten::V,erhålla,
1098,nehmen::V,ta,къытехы́н
1099,nehmen::V,taga,къытехы́н
1100,wählen::V,välja,къыхэхы́н
1101,auswählen::V,utvälja,къыхэхы́н
1102,bewahren::V,bevara,къэухъумэн
1103,behindern::V,hindra,пэрыохъу хъун
1104,behindern::V,förhindra,пэрыохъу хъун
1105,verderben::V,förstöra,къутэн
1106,beschädigen::V,skada,къутэн
1107,zerbrechen::V,bryta isär,къутэн
1108,zerbrechen::V,bryta sönder,къутэн
1109,zerreißen::V,riva sönder,зэӏэтхъы́н
1110,zerreißen::V,slita sönder,зэӏэтхъы́н
1111,zerstören::V,förstöra,къутэ́н
1112,verbrennen::V,bränna,гъэсты́н
1113,verbrennen::V,bränna upp,гъэсты́н
1114,geben::V,ge,еты́н
1115,reichen::V,räcka,еты́н
1116,schenken::V,skänka,еты́н
1117,versprechen::V,lova,гъэгугъэ́н
1118,wünschen::V,önska,шӏоигъо́н
1119,loben::V,lova,щытхъун
1120,loben::V,beröma,щытхъун
1121,küssen::V,pussa,ебэу́н
1122,wiegen::V,vagga,гъэхъыен
1123,zudecken::V,täcka,техъо́н
1124,wecken::V,väcka,къэгъэущы́н
1125,zeigen::V,visa,гъэлъэгъо́н
1126,führen::V,föra,щэн
1127,lehren::V,lära,егъэджэ́н
1128,lehren::V,lära,егъэшӏэн
1129,unterrichten::V,undervisa,егъэджэ́н
1130,aufziehen::V,uppfostra,пӏун
1131,leiten::V,leda,гъэзекӏон
1132,antreiben::V,driva på,къепфылӏэн
1133,lassen::V,få att,еты́н
1134,einladen::V,bjuda,къегъэблэгъэн
1135,einladen::V,inbjuda,къегъэблэгъэн
1136,vereinigen::V,förena,зэгогъэхьан
1137,besuchen::V,besöka,щыӏэ́н
1138,treffen::V,möta,ӏукӏэ́н
1139,treffen::V,möta,пэгъокӏы́н
1140,treffen::V,träffa,ӏукӏэ́н
1141,treffen::V,träffa,пэгъокӏы́н
1142,sich versammeln::V,församla sig,зэхэхьан
1143,spielen::V,leka,джэгу́н
1144,spielen::V,spela,джэгу́н
1145,singen::V,sjunga,орэ́д къэӏо́н
1146,tanzen::V,dansa,къэшъо́н
1147,sich trennen::V,skiljas,зэгокӏыжьы́ных
1148,verlassen::V,lämna,бгынэн
1149,verlassen::V,lämna,хэкӏыжьын
1150,verlassen::V,överge,бгынэн
1151,verlassen::V,överge,хэкӏыжьын
1152,retten::V,rädda,къыхэпхыжьын
1153,retten::V,rädda,къэбгъэнэжьын
1154,bewachen::V,bevaka,къэгъэгъунэн
1155,schützen::V,skydda,ухъумэ́н
1156,schützen::V,beskydda,ухъумэ́н
1157,verteidigen::V,försvara,къэухъумэн
1158,sich schlagen::V,slåss,эзэон
1159,schießen::V,skjuta,он
1160,siegen::V,segra,текӏо́н
1161,ärgern::V,förarga,бгъэгубжын
1162,schlagen::V,slå,ео́н
1163,treten::V,sparka,
1164,stechen::V,sticka,хэӏун
1165,stoßen::V,stöta,тӏыро́н
1166,stoßen::V,stöta,уеӏункӏын
1167,stehlen::V,stjäla,тыгъу́н
1168,stören::V,störa,бгъэгумэкӏын
1169,belästigen::V,genera,бгъэгумэкӏын
1170,belästigen::V,besvära,бгъэгумэкӏын
1171,verbergen::V,dölja,ушъэфын
1172,täuschen::V,vilseleda,гъэпцӏэ́н
1173,betrügen::V,bedra,гъэпцӏэ́н
1174,töten::V,döda,уикӏын
1175,wohnen::V,bo,дэсын
1176,arbeiten::V,arbeta,лэжьэ́н
1177,sammeln::V,samla,угъои́н
1178,pflücken::V,plocka,къыпычы́н
1179,jagen::V,jaga,шэкӏон
1180,jagen::V,jaga,ешэкӏон
1181,fischen::V,fiska,пцэжъые уешэн
1182,fassen::V,fånga,къэубыты́н
1183,hüten::V,vakta,хэхъо́н
1184,treiben::V,driva,пфын
1185,anbinden::V,binda fast,епхын
1186,füttern::V,fodra,гъэшхэ́н
1187,melken::V,mjölka,щын
1188,hacken::V,hacka,упкӏэтэн
1189,gießen::V,hälla,тепкӏэн
1190,gießen::V,vattna,тепкӏэн
1191,reifen::V,mogna,игъо хъун
1192,zubereiten::V,tillaga,бгъэхьазырын
1193,zubereiten::V,tillreda,бгъэхьазырын
1194,kochen::V,koka,шӏы́н
1195,backen::V,baka,гъэжъэ́н
1196,braten::V,steka,гъэжъэ́н
1197,umrühren::V,röra om,зэхэгъэкӏухьан
1198,stricken::V,sticka,хъын
1199,nähen::V,sy,дэн
1200,färben::V,färga,бгъэлэн
1201,reinigen::V,rensa,укъэбзы́н
1202,reinigen::V,rengöra,укъэбзы́н
1203,waschen::V,tvätta,бгыкӏын
1204,abwischen::V,torka av,лъэкӏы́н
1205,spülen::V,spola,дэгъэчъыхьан
1206,spülen::V,skölja,дэгъэчъыхьан
1207,fegen::V,feja,пхъэнкӏы́н
1208,kehren::V,sopa,пхъэнкӏы́н
1209,baden::V,bada,зыгъэпскӏын
1210,sich waschen::V,tvätta sig,зытхьакӏы́н
1211,ausziehen::V,ta av,къытехы́н
1212,anziehen::V,ta på,щылъэ́н
1213,sich anziehen::V,klä på sig,зыфэпэн
1214,kämmen::V,kamma,жьын
1215,schmücken::V,pynta,гъэдэхэ́н
1216,schmücken::V,smycka,гъэдэхэ́н
1217,sagen::V,säga,къэӏон
1218,sprechen::V,tala,псэлъэ́н
1219,reden::V,tala,гущыӏэ́н
1220,reden::V,prata,гущыӏэ́н
1221,sich unterhalten::V,prata,зэдэгущыӏэн
1222,fragen::V,fråga,упчӏэ́н
1223,fragen::V,spörja,упчӏэ́н
1224,bitten::V,be,лъэӏо́н
1225,erzählen::V,berätta,къэпӏотэ́н
1226,mitteilen::V,meddela,макъэ егъэӏун
1227,nennen::V,kalla,цӏэ фэусы́н
1228,rufen::V,ropa,джэн
1229,prahlen::V,pråla,узыщытхъужьы́н
1230,prahlen::V,skryta,узыщытхъужьы́н
1231,übersetzen::V,tolka,бгъэкӏотэн
1232,übersetzen::V,översätta,бгъэкӏотэн
1233,denken::V,tänka,егупшысэ́н
1234,glauben::V,tro,уивыхъэ́ телъы́н
1235,bemerken::V,uppmärksamma,гу лъыптэ́н
1236,bemerken::V,lägga märke till,гу лъыптэ́н
1237,erkennen::V,känna igen,зэхэпхын
1238,erkennen::V,känna igen,зэбгъэшӏэн
1239,begreifen::V,begripa,гурыӏо́н
1240,verstehen::V,förstå,зэхэхын
1241,lernen::V,lära sig,еджэ́н
1242,wissen::V,veta,шӏэн
1243,sich erinnern an::V,minnas,къэшӏэжьын
1244,sich erinnern an::V,komma ihåg,къэшӏэжьын
1245,vergessen::V,glömma,пщыгъупшэжьы́н
1246,messen::V,mäta,шын
1247,zählen::V,räkna,плъытэ́н
1248,rechnen::V,räkna,плъытэ́н
1249,rechnen::V,räkna,угугъэ́н
1250,lesen::V,läsa,еджэ́н
1251,malen::V,måla,шӏын
1252,zeichnen::V,teckna,шӏын
1253,schreiben::V,skriva,тхын
1254,besitzen::V,äga,иӏэн
1255,besitzen::V,besitta,иӏэн
1256,kaufen::V,köpa,щэфы́н
1257,verkaufen::V,sälja,щэн
1258,bezahlen::V,betala,птын
1259,bezahlen::V,betala,лъыптын
1260,bezahlen::V,betala,птыжьы́н
1261,zahlen::V,betala,птын
1262,zahlen::V,betala,лъыптын
1263,beherrschen::V,behärska,иунаеу иӏэн
1264,ertragen::V,tåla,щэчы́н
1265,ertragen::V,uthärda,щэчы́н
