,Concept_ID,bg,sk
852,manchmal::ADV,понякога,občas
853,manchmal::ADV,понякога,niekedy
854,oft::ADV,често,často
855,immer::ADV,винаги,vždy
856,immer::ADV,винаги,ustavične
857,niemals::ADV,никога,nikdy
858,hier::ADV,тук,tu
859,hier::ADV,тука,tu
860,hierhin::ADV,насам,sem
861,hierhin::ADV,насам,tade
862,von hier::ADV,оттук,odtiaľto
863,von hier::ADV,оттука,odtiaľto
864,dort::ADV,там,tam
865,dorthin::ADV,натам,ta
866,dorthin::ADV,натам,tam
867,dorthin::ADV,нататък,ta
868,dorthin::ADV,нататък,tam
869,geradeaus::ADV,направо,rovno
870,geradeaus::ADV,направо,priamo
871,vorwärts::ADV,напред,napred
872,rückwärts::ADV,назад,nazad
873,zurück::ADV,обратно,späť
874,zurück::ADV,обратно,naspäť
875,unten::ADV,долу,dolu
876,unten::ADV,долу,naspodku
877,hinab::ADV,надолу,dolu
878,oben::ADV,горе,hore
879,oben::ADV,горе,navrchu
880,hinauf::ADV,нагоре,hore
881,hinauf::ADV,нагоре,navrch
882,überall::ADV,навсякъде,všade
883,nicht::ADV,не,nie
884,ein wenig::ADV,малко,trocha
885,kaum::ADV,едва,ledva
886,kaum::ADV,едвам,ledva
887,sehr::ADV,много,veľmi
888,sehr::ADV,твърде,veľmi
889,so::ADV,тъй,tak
890,so::ADV,тъй,takto
891,so::ADV,така,tak
892,so::ADV,така,takto
893,noch::ADV,още,ešte
894,nur::ADV,само,len
895,schon::ADV,вече,už
896,wieder::ADV,пак,zasa
897,wieder::ADV,отново,zasa
898,vergebens::ADV,напразно,márne
899,vergebens::ADV,напразно,nadarmo
900,vor::PRP,пред,pred
901,hinter::PRP,зад,za
902,unter::PRP,под,pod
903,durch::PRP,през,cez
904,neben::PRP,до,pri
905,neben::PRP,до,vedľa
906,neben::PRP,при,pri
907,neben::PRP,при,vedľa
908,zwischen::PRP,между,medzi
909,zwischen::PRP,помежду,medzi
910,wegen::PRP,заради,pre
911,wegen::PRP,заради,kvôli
912,dies::PRN,този,to
913,dies::PRN,този,táto
914,das::PRN,туй,to
915,das::PRN,това,to
916,alles::PRN,всичко,všetko
917,ich::PRN,аз,ja
918,du::PRN,ти,ty
919,er::PRN,той,on
920,wir::PRN,ние,my
921,ihr::PRN,вие,vy
922,sie::PRN,те,oni
923,was::FPRN,що,čo
924,was::FPRN,какво,čo
925,wer::FPRN,кой,kto
926,wo::FADV,къде,kde
927,wohin::FADV,накъде,kam
928,wohin::FADV,накъдето,kam
929,wie::FADV,как,ako
930,warum::FADV,защо,prečo
931,wieviel::FNUM,колко,koľko
932,eins::NUM,един,jeden
933,zwei::NUM,два,dva
934,drei::NUM,три,tri
935,vier::NUM,четири,štyri
936,fünf::NUM,пет,päť
937,sechs::NUM,шест,šesť
938,sieben::NUM,седем,sedem
939,acht::NUM,осем,osem
940,neun::NUM,девет,deväť
941,zehn::NUM,десет,desať
942,elf::NUM,единайсет,jedenásť
943,elf::NUM,единадесет,jedenásť
944,zwölf::NUM,дванайсет,dvanásť
945,zwölf::NUM,дванадесет,dvanásť
946,zwanzig::NUM,двайсет,dvadsať
947,zwanzig::NUM,двадесет,dvadsať
948,dreißig::NUM,тридесет,tridsať
949,vierzig::NUM,четиридесет,štyridsať
950,fünfzig::NUM,петдесет,päťdesiat
951,sechzig::NUM,шестдесет,šesťdesiat
952,siebzig::NUM,седемдесет,sedemdesiat
953,achtzig::NUM,осемдесет,osemdesiat
954,neunzig::NUM,деветдесет,deväťdesiat
955,hundert::NUM,сто,sto
956,tausend::NUM,хиляда,tisíc
957,und::CNJ,а,i
958,und::CNJ,та,i
959,oder::CNJ,или,alebo
960,stehen::V,стоя,stáť
961,sitzen::V,седя,sedieť
962,liegen::V,лежа,ležať
963,hängen::V,вися,visieť
964,werden::V,бъда,stať sa
965,werden::V,стана,stať sa
966,passieren::V,случа се,stať sa
967,beginnen::V,започна,začať sa
968,enden::V,свърша,končiť sa
969,wechseln::V,променям,meniť sa
970,aufgehen[Sonne]::V,изгрея,vychádzať
971,untergehen[Sonne]::V,заляза,zapadnúť
972,scheinen[Sonne]::V,грея,svietiť
973,scheinen[Sonne]::V,светя,svietiť
974,donnern::V,гърмя,hrmieť
975,wehen::V,вея,viať
976,wehen::V,духам,viať
977,strömen::V,тека,prúdiť
978,strömen::V,лея се,prúdiť
979,fließen::V,тека,tiecť
980,sich drehen::V,въртя се,točiť sa
981,sich drehen::V,въртя се,krútiť sa
982,schwanken::V,клатя се,kolísať
983,schwanken::V,клатя се,klátiť sa
984,schwingen::V,трептя,kývať sa
985,schwingen::V,трептя,chvieť sa
986,fallen::V,падам,padať
987,brennen::V,горя,páliť
988,brennen::V,горя,horieť
989,rauchen::V,димя,dymiť sa
990,regnen::V,вали дъжд,pršať
991,gefrieren::V,замръзна,zamrznút
992,tauen::V,топя се,taviť sa
993,schmelzen::V,разтопя се,taviť sa
994,trocknen::V,съхна,schnúť
995,sieden::V,вря,vrieť
996,sieden::V,кипя,vrieť
997,faulen::V,гния,hniť
998,verfaulen::V,изгния,zhniť
999,reißen::V,напукам се,pretrhnúť sa
1000,versinken::V,потъна,zapadnúť
1001,versinken::V,потъна,potopiť sa
1002,vergehen::V,минавам,plynúť
1003,erscheinen::V,явя се,objaviť sa
1004,verschwinden::V,изчезна,zmiznúť
1005,sinken::V,падна,klesať
1006,abnehmen::V,отслабна,ubúdať
1007,zunehmen::V,нарасна,pribúdať
1008,steigen::V,увелича се,stúpať
1009,steigen::V,покачвам се,stúpať
1010,wachsen::V,раста,rásť
1011,glänzen::V,лъщя,jagať sa
1012,glänzen::V,лъщя,lesknúť sa
1013,glänzen::V,блестя,jagať sa
1014,glänzen::V,блестя,lesknúť sa
1015,funkeln::V,искря,iskriť sa
1016,lärmen::V,шумя,lomoziť
1017,läuten::V,звъня,cengať
1018,klingeln::V,звъня,zvoniť
1019,klirren::V,звънтя,rinčať
1020,klirren::V,дрънкам,rinčať
1021,brausen::V,буча,hučať
1022,rauschen::V,шумя,šumieť
1023,klingen::V,звуча,znieť
1024,klingen::V,звуча,zvoniť
1025,bellen::V,лая,štekať
1026,bellen::V,лая,brechať
1027,heulen::V,вия,vyť
1028,heulen::V,рева,vyť
1029,blasen::V,духна,duť
1030,blasen::V,духна,fúkať
1031,pfeifen::V,свиря,pískať
1032,pfeifen::V,свиря,hvízdať
1033,schreien::V,крещя,kričať
1034,stöhnen::V,стена,stenať
1035,stöhnen::V,пъшкам,stenať
1036,zittern::V,треперя,triasť sa
1037,leben::V,живея,žiť
1038,geboren werden::V,родя се,narodiť sa
1039,atmen::V,дишам,dýchať
1040,trinken::V,пия,piť
1041,essen::V,ям,jesť
1042,schlucken::V,гълтам,zhltnuť
1043,müde werden::V,уморя се,unaviť sa
1044,einschlafen::V,заспя,usnúť
1045,einschlafen::V,заспя,zaspať
1046,schlafen::V,спя,spať
1047,aufwachen::V,събудя се,zobudiť sa
1048,aufstehen::V,стана,vstať
1049,sich erholen::V,отдъхвам си,zotavovať sa
1050,sich erholen::V,отдъхвам си,oddýchovať si
1051,krank werden::V,заболея,ochorieť
1052,krank sein::V,боледувам,chorieť
1053,krank sein::V,боледувам,byť chorý
1054,schmerzen::V,боля,bolieť
1055,husten::V,кашлям,kašľať
1056,genesen::V,оздравея,uzdraviť sa
1057,sterben::V,умра,umrieť
1058,sterben::V,умра,zomrieť
1059,umkommen::V,загина,zahynúť
1060,sich bewegen::V,движа се,pohybovať sa
1061,sich bewegen::V,мърдам се,pohybovať sa
1062,sich rühren::V,движа се,hnúť sa
1063,sich erheben::V,стана,zdvihnúť sa
1064,sich setzen::V,седна,sadnúť si
1065,hinfallen::V,падна,spadnúť
1066,laufen::V,ходя,bežať
1067,schreiten::V,крача,kráčať
1068,spazierengehen::V,разхождам се,prechádzať sa
1069,eilen::V,бързам,súriť
1070,sich beeilen::V,побързам,ponáhľať sa
1071,sausen::V,тичам,hučať
1072,rennen::V,бягам,bežať
1073,springen::V,скачам,skákať
1074,klettern::V,катеря се,liezť
1075,schaukeln::V,люлея се,húpať
1076,schaukeln::V,люлея се,hojdať
1077,kriechen::V,лазя,liezť
1078,kriechen::V,лазя,plaziť sa
1079,kriechen::V,пълзя,liezť
1080,kriechen::V,пълзя,plaziť sa
1081,schwimmen::V,плувам,plávať
1082,tauchen::V,гмуркам се,ponoriť sa
1083,rudern::V,греба,veslovať
1084,fahren::V,пътувам,ísť
1085,fahren::V,пътувам,jazdiť
1086,fliegen::V,летя,letieť
1087,fliegen::V,хвърча,letieť
1088,gehen::V,ида,ísť
1089,gehen::V,вървя,ísť
1090,weggehen::V,отида си,odísť
1091,weggehen::V,отида си,odchádzať
1092,abfahren::V,отпътувам,odcestovať
1093,anhalten::V,спра се,zadržať sa
1094,anhalten::V,спра се,zastaviť sa
1095,hineingehen::V,влизам,vchádzať
1096,eintreten::V,вляза,vojsť
1097,eintreten::V,вляза,vstúpiť
1098,kommen::V,ида,prísť
1099,kommen::V,дойда,prísť
1100,ankommen::V,пристигна,prísť
1101,ankommen::V,пристигна,doraziť
1102,zurückkommen::V,върна се,vrátiť sa
1103,bleiben::V,остана,ostať
1104,bleiben::V,остана,zostať
1105,warten::V,чакам,čakať
1106,erwarten::V,очаквам,očakávať
1107,suchen::V,търся,hľadať
1108,finden::V,намеря,nájsť
1109,versuchen::V,опитам,skúsiť
1110,versuchen::V,опитам,pokúsiť sa
1111,vorbereiten::V,подготвя,pripraviť
1112,lieben::V,любя,ľúbiť
1113,lieben::V,любя,milovať
1114,mögen::V,обичам,mať rád
1115,lachen::V,смея се,smiať sa
1116,rühren::V,трогна,dojať
1117,weinen::V,плача,plakať
1118,schimpfen::V,ругая,nadávať
1119,schimpfen::V,псувам,nadávať
1120,sich ärgern::V,ядосам се,hnevať sa
1121,sich ärgern::V,ядосам се,zlostiť sa
1122,sich fürchten::V,боя се,báť sa
1123,sich fürchten::V,страхувам се,báť sa
1124,fürchten::V,боя се от,báť sa
1125,fürchten::V,страхувам се от,báť sa
1126,fliehen::V,бягам,utekať
1127,flüchten::V,бягам,utiecť
1128,flüchten::V,избягам,utiecť
1129,sehen::V,видя,vidieť
1130,anschauen::V,гледам,pozrieť sa na
1131,ansehen::V,поглеждам,pozrieť
1132,hören::V,чувам,počúvať
1133,zuhören::V,слушам,počúvať
1134,probieren::V,опитам,ochutnať
1135,riechen::V,подуша,ňuchať
1136,fühlen::V,усещам,cítiť
1137,fühlen::V,усещам,pociťovať
1138,fühlen::V,чувствувам,cítiť
1139,fühlen::V,чувствувам,pociťovať
1140,scheinen::V,изглеждам,zdať sa
1141,zu sehen sein::V,виждам се,byť vidieť
1142,vernehmen::V,доловя,počuť
1143,frieren::V,мръзна,mrznúť
1144,frieren::V,мръзна,oziabať
1145,tun::V,правя,robiť
1146,können::V,мога,môcť
1147,wollen::V,ща,chcieť
1148,wollen::V,искам,chcieť
1149,anfangen::V,започна,začať
1150,beenden::V,свърша,skončiť
1151,beenden::V,завърша,skončiť
1152,aufhören::V,престана,prestať
1153,gelingen::V,успея,podariť sa
1154,gelingen::V,сполуча,podariť sa
1155,geraten::V,удам се,dariť sa
1156,öffnen::V,отворя,otvoriť
1157,schließen::V,затворя,zavrieť
1158,stellen::V,поставя,postaviť
1159,setzen::V,туря,posadiť
1160,legen::V,сложа,klásť
1161,legen::V,сложа,položiť
1162,legen::V,слагам,klásť
1163,legen::V,слагам,položiť
1164,berühren::V,докосна,dotykať sa
1165,verbinden::V,свържа,spojiť
1166,bedecken::V,покрия,pokryť
1167,aufhängen::V,закача,zavesiť
1168,anzünden::V,запаля,zapáliť
1169,aufheben::V,вдигна,zdvihnúť
1170,aufheben::V,повдигна,zdvihnúť
1171,zurücklassen::V,оставя,zanechať
1172,verlieren::V,загубя,stratiť
1173,fallen lassen::V,изпусна,pustiť
1174,machen::V,направя,robiť
1175,herstellen::V,произведа,vyrobiť
1176,bauen::V,строя,stavať
1177,bauen::V,строя,budovať
1178,reparieren::V,поправя,opraviť
1179,verbessern::V,подобря,zlepšiť
1180,ändern::V,променя,zmeniť
1181,ändern::V,променя,preinačiť
1182,graben::V,копая,ryť
1183,graben::V,копая,kopať
1184,beugen::V,прегъна,ohnúť
1185,biegen::V,прегъна,ohnúť
1186,drehen::V,въртя,točiť
1187,drehen::V,въртя,krútiť
1188,wenden::V,обърна,obrátiť
1189,wenden::V,обърна,prevrátiť
1190,umdrehen::V,обърна,otočiť
1191,umdrehen::V,обърна,obrátiť
1192,heben::V,вдигам,dvíhať
1193,heben::V,вдигам,povzniesť
1194,hochheben::V,издигна,zdvihnúť
1195,ergreifen::V,хвана,uchopiť sa
1196,ergreifen::V,обхвана,uchopiť sa
1197,halten::V,държа,držať
1198,drücken::V,натискам,tisnúť
1199,drücken::V,притискам,tisnúť
1200,schieben::V,тикам,posunovať
1201,kratzen::V,одраскам,škrabať
1202,lecken::V,лижа,lízať
1203,lecken::V,ближа,lízať
1204,beißen::V,хапя,kúsať
1205,beißen::V,ухапя,kúsať
1206,abreißen::V,откъсна,odtrhnúť
1207,abschneiden::V,отрежа,odrezať
1208,abschneiden::V,отрежа,odkrojiť
1209,binden::V,вържа,zaviazať
1210,binden::V,вържа,priviazať
1211,stecken::V,пъхна,strčiť
1212,brechen::V,троша,zlomiť
1213,klopfen::V,чукам,tĺcť
1214,klopfen::V,чукам,klopať
1215,hauen::V,бия,nabiť
1216,kleben::V,лепя,lepiť
1217,kleben::V,лепя,nalepiť
1218,kleben::V,залепя,lepiť
1219,kleben::V,залепя,nalepiť
1220,reiben::V,трия,trieť
1221,reiben::V,търкам,trieť
1222,streichen::V,намажа,namazať
1223,schleifen::V,остря,ostríť
1224,schneiden::V,режа,rezať
1225,schneiden::V,режа,strihať
1226,rütteln::V,разтърсвам,triasť
1227,rütteln::V,разтърсвам,lomcovať
1228,schütteln::V,клатя,triasť
1229,schütteln::V,клатя,potriasť
1230,schütteln::V,друсам,triasť
1231,schütteln::V,друсам,potriasť
1232,schwenken::V,размахам,mávať
1233,schütten::V,сипя,sypať
1234,füllen::V,напълня,plniť
1235,einwickeln::V,увия,zabaliť
1236,einwickeln::V,завия,zabaliť
1237,tragen::V,нося,niesť
1238,schleppen::V,влача,vliecť
1239,ziehen::V,тегля,ťahať
1240,ziehen::V,дръпна,ťahať
1241,aufbewahren::V,съхраня,uložiť
1242,aufbewahren::V,съхраня,uschovať
1243,werfen::V,хвърля,hodiť
1244,werfen::V,хвърля,vrhnúť
1245,fangen::V,ловя,chytať
1246,fangen::V,уловя,chytať
1247,packen::V,хвана,baliť
1248,packen::V,хвана,chytiť
1249,verstecken::V,крия,skryť
1250,verstecken::V,крия,schovať
1251,verstecken::V,скрия,skryť
1252,verstecken::V,скрия,schovať
1253,teilen::V,разделя,podeliť
1254,teilen::V,разделя,rozdeliť
1255,schicken::V,изпращам,posielať
1256,bringen::V,донеса,priniesť
1257,hinzufügen::V,прибавя,pripojiť
1258,bekommen::V,сдобия се,dostať
1259,erhalten::V,получа,prijať
1260,nehmen::V,взема,vziať
1261,wählen::V,избирам,voliť
1262,auswählen::V,избера,vybrať
1263,auswählen::V,избера,vyvoliť
1264,bewahren::V,пазя,zachovať
1265,behindern::V,преча,zavadzať
1266,behindern::V,преча,byť v ceste
1267,behindern::V,спъвам,zavadzať
1268,behindern::V,спъвам,byť v ceste
1269,verderben::V,разваля,skaziť
1270,beschädigen::V,повредя,ublížiť
1271,beschädigen::V,повредя,poškodiť
1272,zerbrechen::V,счупя,rozbiť
1273,zerbrechen::V,счупя,prelomiť
1274,zerreißen::V,скъсам,pretrhnúť
1275,zerstören::V,разруша,zničiť
1276,verbrennen::V,изгоря,spáliť
1277,geben::V,дам,dať
1278,reichen::V,подам,podať
1279,schenken::V,подаря,darovať
1280,versprechen::V,обещая,sľúbiť
1281,wünschen::V,желая,želať
1282,loben::V,хваля,chváliť
1283,küssen::V,целувам,bozkať
1284,wiegen::V,люлея,kolísať
1285,zudecken::V,покрия,prikryť
1286,wecken::V,събудя,zobudiť
1287,zeigen::V,покажа,ukázať
1288,führen::V,водя,viesť
1289,führen::V,заведа,viesť
1290,lehren::V,уча,učiť
1291,unterrichten::V,преподавам,vyučovať
1292,aufziehen::V,отгледам,vychovať
1293,leiten::V,ръководя,viesť
1294,leiten::V,управлявам,viesť
1295,antreiben::V,подкарвам,popudiť
1296,lassen::V,накарам,dať
1297,einladen::V,поканя,pozvať
1298,einladen::V,поканя,povolať
1299,vereinigen::V,съединя,spojiť
1300,vereinigen::V,съединя,zjednotiť
1301,besuchen::V,посетя,navštíviť
1302,treffen::V,срещна,stretnúť
1303,sich versammeln::V,събера се,zhromaždiť sa
1304,spielen::V,играя,hrať
1305,singen::V,пея,spievať
1306,tanzen::V,танцувам,tancovať
1307,sich trennen::V,разделя се,rozísť sa
1308,verlassen::V,напусна,opustiť
1309,retten::V,спася,zachrániť
1310,bewachen::V,охранявам,strážiť
1311,schützen::V,запазя,chrániť
1312,verteidigen::V,защитя,brániť
1313,sich schlagen::V,бия се,biť sa
1314,schießen::V,стрелям,streliť
1315,schießen::V,стрелям,strieľať
1316,siegen::V,победя,zvíťaziť
1317,ärgern::V,ядосам,hnevať
1318,ärgern::V,ядосам,zlostiť
1319,schlagen::V,бия,biť
1320,schlagen::V,бия,udrieť
1321,schlagen::V,ударя,biť
1322,schlagen::V,ударя,udrieť
1323,treten::V,ритам,kopnúť
1324,stechen::V,бодна,bodnúť
1325,stechen::V,бодна,pichnúť
1326,stoßen::V,бутна,udrieť
1327,stoßen::V,блъсна,udrieť
1328,stören::V,смутя,vyrušiť
1329,belästigen::V,отегча,obťažovať
1330,belästigen::V,безпокоя,obťažovať
1331,verbergen::V,скрия,skryť
1332,täuschen::V,измамя,sklamať
1333,betrügen::V,измамя,klamať
1334,betrügen::V,измамя,podvádzať
1335,töten::V,убия,zabiť
1336,töten::V,убия,usmrtiť
1337,töten::V,умъртвя,zabiť
1338,töten::V,умъртвя,usmrtiť
1339,wohnen::V,живея,bývať
1340,arbeiten::V,работя,pracovať
1341,sammeln::V,събера,zbierať
1342,pflücken::V,бера,trhať
1343,pflücken::V,бера,oberať
1344,pflücken::V,откъсна,trhať
1345,pflücken::V,откъсна,oberať
1346,jagen::V,ловувам,poľovať
1347,fischen::V,ловя риба,loviť ryby
1348,fischen::V,ловя риба,chytať ryby
1349,fassen::V,хвана,uloviť
1350,hüten::V,пазя,pásť
1351,treiben::V,карам,hnať
1352,anbinden::V,завържа,priviazať
1353,füttern::V,храня,kŕmiť
1354,melken::V,доя,dojiť
1355,hacken::V,сека,seknúť
1356,gießen::V,полея,polievať
1357,reifen::V,узрея,dozrieť
1358,zubereiten::V,приготвя,pripraviť
1359,kochen::V,варя,variť
1360,backen::V,пека,piecť
1361,backen::V,пека,smažiť
1362,braten::V,пържа,piecť
1363,braten::V,пържа,pražiť
1364,umrühren::V,разбъркам,pomiešať
1365,stricken::V,плета,pliesť
1366,nähen::V,шия,šiť
1367,färben::V,боядисам,zafarbiť
1368,reinigen::V,почистя,čistiť
1369,waschen::V,мия,myť
1370,waschen::V,пера,myť
1371,abwischen::V,избърша,utrieť
1372,spülen::V,плакна,vyplachovať
1373,fegen::V,измета,zametať
1374,kehren::V,мета,zametať
1375,baden::V,къпя се,kúpať sa
1376,sich waschen::V,мия се,umývať sa
1377,ausziehen::V,съблека,zobliecť
1378,anziehen::V,облека,obliecť
1379,sich anziehen::V,облека се,obliecť sa
1380,kämmen::V,реша,česať
1381,kämmen::V,вчеша,česať
1382,schmücken::V,накича,ozdobiť
1383,sagen::V,кажа,povedať
1384,sprechen::V,говоря,hovoriť
1385,reden::V,говоря,rozprávať
1386,sich unterhalten::V,разговарям,rozprávať sa
1387,fragen::V,запитам,spýtať sa
1388,bitten::V,моля,prosiť
1389,erzählen::V,разкажа,rozprávať
1390,mitteilen::V,съобщя,oznámiť
1391,nennen::V,нарека,nazvať
1392,nennen::V,нарека,menovať
1393,rufen::V,викам,volať
1394,rufen::V,викам,zavolať
1395,rufen::V,повикам,volať
1396,rufen::V,повикам,zavolať
1397,prahlen::V,хваля се,vystatovať sa
1398,übersetzen::V,преведа,preložiť
1399,denken::V,мисля,myslieť
1400,glauben::V,вярвам,veriť
1401,bemerken::V,забележа,podotknuť
1402,bemerken::V,забележа,spozorovať
1403,erkennen::V,позная,poznať
1404,begreifen::V,схвана,pochopiť
1405,begreifen::V,схвана,porozumieť
1406,verstehen::V,разбера,rozumieť
1407,lernen::V,уча се,učiť sa
1408,wissen::V,зная,vedieť
1409,sich erinnern an::V,спомня си за,pamätať si na
1410,vergessen::V,забравя,zabudnuť
1411,messen::V,меря,merať
1412,zählen::V,броя,počítať
1413,rechnen::V,сметна,rátať
1414,rechnen::V,сметна,počítať
1415,lesen::V,чета,čítať
1416,malen::V,рисувам,maľovať
1417,zeichnen::V,рисувам,kresliť
1418,schreiben::V,пиша,písať
1419,besitzen::V,имам,mať
1420,besitzen::V,имам,vlastniť
1421,besitzen::V,притежавам,mať
1422,besitzen::V,притежавам,vlastniť
1423,kaufen::V,купя,kúpiť
1424,kaufen::V,купувам,kúpiť
1425,verkaufen::V,продам,predať
1426,bezahlen::V,заплатя,zaplatiť
1427,zahlen::V,платя,platiť
1428,beherrschen::V,владея,ovládať
1429,ertragen::V,понеса,znášať
1430,ertragen::V,понеса,vydržať
1431,Platte::N,,doska
1432,Platte::N,,platňa
1433,Stütze::N,,opora
1434,stehlen::V,,kradnúť
