,Concept_ID,pt,it
846,schlecht::A,mau,cattivo
847,schlecht::A,ruim,cattivo
848,richtig::A,justo,giusto
849,richtig::A,correcto,giusto
850,schlimm::A,mau,grave
851,schlimm::A,grave,grave
852,wahr::A,verdadeiro,vero
853,alt::A,velho,vecchio
854,alt::A,antigo,vecchio
855,neu::A,novo,nuovo
856,ehemalig::A,antigo,vecchio
857,ehemalig::A,antigo,d'una_volta
858,alt[Lebewesen]::A,velho,anziano
859,jung::A,jovem,giovane
860,arm::A,pobre,pòvero
861,reich::A,rico,ricco
862,bekannt::A,conhecido,noto
863,bekannt::A,conhecido,conosciuto
864,berühmt::A,famoso,famoso
865,berühmt::A,famoso,cèlebre
866,berühmt::A,célebre,famoso
867,berühmt::A,célebre,cèlebre
868,fremd::A,alheio,estràneo
869,fremd::A,alheio,straniero
870,fremd::A,estranho,estràneo
871,fremd::A,estranho,straniero
872,verschieden::A,diverso,diverso
873,verschieden::A,diverso,differente
874,verschieden::A,diferente,diverso
875,verschieden::A,diferente,differente
876,nah::A,próximo,vicino
877,nah::A,próximo,propinquo
878,fern::A,remoto,lontano
879,fern::A,distante,lontano
880,linker::A,esquerdo,sinistro
881,rechter::A,direito,destro
882,anderer::A,outro,altro
883,erster::A,primeiro,primo
884,zweiter::A,segundo,secondo
885,dritter::A,terceiro,terzo
886,letzter::A,final,ùltimo
887,letzter::A,último,ùltimo
888,allein::ADV,só,solo
889,allein::ADV,só,da solo
890,auf einmal::ADV,de vez,insieme
891,zusammen::ADV,juntos,insieme
892,lange::ADV,muito tempo,a lungo
893,plötzlich::ADV,de repente,all'improvviso
894,sofort::ADV,imediatamente,sùbito
895,sofort::ADV,imediatamente,all'istante
896,später::ADV,mais tarde,più tardi
897,jetzt::ADV,agora,ora
898,jetzt::ADV,agora,adesso
899,heute::ADV,hoje,oggi
900,morgen::ADV,amanhã,domani
901,bald::ADV,logo,presto
902,bald::ADV,logo,tra poco
903,bald::ADV,breve,presto
904,bald::ADV,breve,tra poco
905,dann::ADV,então,allora
906,dann::ADV,depois,allora
907,gestern::ADV,ontem,ieri
908,einst::ADV,antigamente,prima
909,einst::ADV,antigamente,un tempo
910,damals::ADV,então,allora
911,danach::ADV,logo,poi
912,danach::ADV,logo,dopo
913,danach::ADV,depois,poi
914,danach::ADV,depois,dopo
915,vorher::ADV,antes,prima
916,zuerst::ADV,primeiro,prima
917,zuerst::ADV,primeiro,dapprima
918,einmal::ADV,uma vez,una volta
919,manchmal::ADV,às vezes,talvolta
920,manchmal::ADV,às vezes,qualche volta
921,oft::ADV,muitas vezes,spesso
922,immer::ADV,sempre,sempre
923,niemals::ADV,nunca,non mai
924,hier::ADV,cá,qua
925,hier::ADV,aqui,qua
926,hierhin::ADV,para cá,qua
927,von hier::ADV,daqui,ne
928,von hier::ADV,daqui,da qui
929,dort::ADV,lá,lì
930,dort::ADV,ali,lì
931,dorthin::ADV,lá,là
932,dorthin::ADV,para lá,là
933,geradeaus::ADV,em frente,diritto
934,vorwärts::ADV,avante,avanti
935,rückwärts::ADV,para trás,all'indietro
936,zurück::ADV,atrás,di indietro
937,unten::ADV,debaixo,giù
938,unten::ADV,debaixo,sotto
939,unten::ADV,em baixo,giù
940,unten::ADV,em baixo,sotto
941,hinab::ADV,para baixo,giù
942,hinab::ADV,para baixo,in giù
943,oben::ADV,em cima,su
944,oben::ADV,em cima,sopra
945,hinauf::ADV,para cima,in sù
946,hinauf::ADV,para cima,in alto
947,überall::ADV,em toda parte,dappertutto
948,nicht::ADV,não,non
949,ein wenig::ADV,um pouco,un po'
950,ein wenig::ADV,um pouco,un poco
951,ein wenig::ADV,um bocado,un po'
952,ein wenig::ADV,um bocado,un poco
953,kaum::ADV,apenas,a appena
954,sehr::ADV,muito,molto
955,so::ADV,tão,così
956,so::ADV,tão,tanto
957,so::ADV,assim,così
958,so::ADV,assim,tanto
959,noch::ADV,ainda,ancora
960,nur::ADV,só,solo
961,nur::ADV,só,soltanto
962,nur::ADV,apenas,solo
963,nur::ADV,apenas,soltanto
964,nur::ADV,somente,solo
965,nur::ADV,somente,soltanto
966,schon::ADV,já,già
967,wieder::ADV,outra vez,di nuovo
968,vergebens::ADV,em vão,invano
969,vor::PRP,diante de,davanti a
970,hinter::PRP,atrás de,dietro
971,unter::PRP,sob,sotto
972,unter::PRP,debaixo de,sotto
973,durch::PRP,por,per
974,durch::PRP,por,attraverso
975,durch::PRP,através de,per
976,durch::PRP,através de,attraverso
977,neben::PRP,junto de,a accanto a
978,neben::PRP,ao lado de,a accanto a
979,zwischen::PRP,entre,fra
980,wegen::PRP,por,a causa di
981,wegen::PRP,por causa de,a causa di
982,dies::PRN,isto,ciò
983,dies::PRN,isto,questo
984,das::PRN,isso,ciò
985,das::PRN,isso,quello
986,das::PRN,aquilo,ciò
987,das::PRN,aquilo,quello
988,alles::PRN,todo,tutto
989,ich::PRN,eu,ìo
990,du::PRN,tu,tu
991,er::PRN,ele,lui
992,er::PRN,ele,egli
993,wir::PRN,nós,noi
994,ihr::PRN,vós,voi
995,ihr::PRN,vocês,voi
996,sie::PRN,eles,loro
997,was::FPRN,quê,che
998,was::FPRN,quê,che cosa
999,wer::FPRN,quem,chi
1000,wo::FADV,onde,dove
1001,wohin::FADV,aonde,dove
1002,wohin::FADV,para onde,dove
1003,wie::FADV,como,come
1004,warum::FADV,porquê,perche
1005,warum::FADV,por que,perche
1006,wieviel::FNUM,quanto,quanto
1007,eins::NUM,um,uno
1008,zwei::NUM,dois,due
1009,drei::NUM,três,tre
1010,vier::NUM,quatro,quattro
1011,fünf::NUM,cinco,cinque
1012,sechs::NUM,seis,sei
1013,sieben::NUM,sete,sette
1014,acht::NUM,oito,otto
1015,neun::NUM,nove,nove
1016,zehn::NUM,dez,dieci
1017,elf::NUM,onze,ùndici
1018,zwölf::NUM,doze,dodici
1019,zwanzig::NUM,vinte,venti
1020,dreißig::NUM,trinta,trenta
1021,vierzig::NUM,quarenta,quaranta
1022,fünfzig::NUM,cinquenta,cinquanta
1023,sechzig::NUM,sessenta,sessanta
1024,siebzig::NUM,setenta,settanta
1025,achtzig::NUM,oitenta,ottanta
1026,neunzig::NUM,noventa,novanta
1027,hundert::NUM,cem,cento
1028,hundert::NUM,cento,cento
1029,tausend::NUM,mil,mille
1030,und::CNJ,e,e
1031,oder::CNJ,ou,o
1032,stehen::V,estar em pé,stare in piedi
1033,sitzen::V,estar sentado,sedere
1034,sitzen::V,estar sentado,stare seduto
1035,liegen::V,jazer,giacere
1036,liegen::V,estar deitado,giacere
1037,hängen::V,pender,pèndere
1038,hängen::V,pender,èssere appeso
1039,hängen::V,estar pendurado,pèndere
1040,hängen::V,estar pendurado,èssere appeso
1041,werden::V,tornar-se,farsi
1042,werden::V,tornar-se,diventare
1043,passieren::V,acontecer,succèdere
1044,beginnen::V,começar,cominciare
1045,enden::V,acabar,finire
1046,enden::V,acabar,terminare
1047,enden::V,terminar,finire
1048,enden::V,terminar,terminare
1049,wechseln::V,variar,variare
1050,wechseln::V,variar,cambiare
1051,wechseln::V,alternar,variare
1052,wechseln::V,alternar,cambiare
1053,aufgehen[Sonne]::V,nascer,sòrgere
1054,aufgehen[Sonne]::V,nascer,spuntare
1055,untergehen[Sonne]::V,pôr-se,tramontare
1056,scheinen[Sonne]::V,brilhar,splèndere
1057,donnern::V,trovejar,tonare
1058,wehen::V,soprar,soffiare
1059,strömen::V,correr,fluire
1060,fließen::V,fluir,fluire
1061,fließen::V,fluir,scorrere
1062,sich drehen::V,girar,girarsi
1063,schwanken::V,oscilar,oscillare
1064,schwanken::V,oscilar,barcollare
1065,schwingen::V,vibrar,vibrare
1066,schwingen::V,vibrar,oscillare
1067,fallen::V,cair,cadere
1068,brennen::V,arder,àrdere
1069,brennen::V,arder,bruciare
1070,rauchen::V,fumegar,fumare
1071,regnen::V,chover,piòvere
1072,gefrieren::V,gelar,gelarsi
1073,gefrieren::V,gelar,congelarsi
1074,gefrieren::V,congelar,gelarsi
1075,gefrieren::V,congelar,congelarsi
1076,tauen::V,derreter,sciògliersi
1077,tauen::V,descongelar,sciògliersi
1078,schmelzen::V,fundir-se,fòndere
1079,schmelzen::V,fundir-se,sciògliersi
1080,trocknen::V,secar,asciugarsi
1081,sieden::V,ferver,bollire
1082,faulen::V,estragar-se,marcire
1083,verfaulen::V,apodrecer,imputridire
1084,reißen::V,romper-se,strapparsi
1085,versinken::V,afundar-se,affondare
1086,vergehen::V,passar,passare
1087,erscheinen::V,aparecer,apparire
1088,erscheinen::V,aparecer,comparire
1089,verschwinden::V,desaparecer,sparire
1090,verschwinden::V,desaparecer,scomparire
1091,sinken::V,descer,calare
1092,sinken::V,descer,scendere
1093,abnehmen::V,diminuir,diminuire
1094,abnehmen::V,decrescer,diminuire
1095,zunehmen::V,crescer,aumentare
1096,zunehmen::V,aumentar,aumentare
1097,steigen::V,subir,salire
1098,steigen::V,subir,montare
1099,wachsen::V,crescer,crescere
1100,glänzen::V,brilhar,splèndere
1101,funkeln::V,cintilar,brillare
1102,funkeln::V,cintilar,scintillare
1103,lärmen::V,fazer barulho,strepitare
1104,lärmen::V,fazer barulho,fare chiasso
1105,läuten::V,chocalhar,suonare
1106,klingeln::V,tocar,suonare
1107,klirren::V,tinir,tintinnare
1108,brausen::V,bramar,rombare
1109,brausen::V,bramar,rumoreggiare
1110,rauschen::V,murmurar,frusciare
1111,rauschen::V,rumorejar,frusciare
1112,klingen::V,soar,suonare
1113,bellen::V,ladrar,latrare
1114,bellen::V,ladrar,abbaiare
1115,heulen::V,uivar,urlare
1116,heulen::V,uivar,ululare
1117,blasen::V,soprar,soffiare
1118,pfeifen::V,assobiar,fischiare
1119,schreien::V,gritar,gridare
1120,stöhnen::V,gemer,gèmere
1121,zittern::V,tremer,tremare
1122,leben::V,viver,vìvere
1123,geboren werden::V,nascer,nàscere
1124,atmen::V,respirar,respirare
1125,trinken::V,beber,bere
1126,essen::V,comer,mangiare
1127,schlucken::V,engolir,inghiottire
1128,müde werden::V,cansar-se,stancarsi
1129,einschlafen::V,adormecer,addormentarsi
1130,schlafen::V,dormir,dormire
1131,aufwachen::V,acordar,svegliarsi
1132,aufstehen::V,levantar-se,levarsi
1133,sich erholen::V,descansar,riposarsi
1134,krank werden::V,adoecer,ammalarsi
1135,krank werden::V,ficar doente,ammalarsi
1136,krank sein::V,estar doente,èssere malato
1137,schmerzen::V,doer,dolere
1138,husten::V,tossir,tossire
1139,genesen::V,convalescer,guarire
1140,sterben::V,morrer,morire
1141,umkommen::V,perecer,perire
1142,sich bewegen::V,mover-se,agitarsi
1143,sich rühren::V,mexer-se,muòversi
1144,sich erheben::V,levantar-se,alzarsi
1145,sich setzen::V,sentar-se,sedersi
1146,hinfallen::V,cair,cadere
1147,laufen::V,andar,camminare
1148,laufen::V,andar,andare a piedi
1149,laufen::V,caminhar,camminare
1150,laufen::V,caminhar,andare a piedi
1151,schreiten::V,andar,andare
1152,schreiten::V,andar,procedere
1153,schreiten::V,caminhar,andare
1154,schreiten::V,caminhar,procedere
1155,spazierengehen::V,passear,passeggiare
1156,spazierengehen::V,passear,andare a passeggio
1157,eilen::V,apressar-se,andare in fretta
1158,sich beeilen::V,apressar-se,affrettarsi
1159,sich beeilen::V,despachar-se,affrettarsi
1160,sausen::V,correr,volare
1161,sausen::V,correr,correre
1162,rennen::V,correr,correre
1163,springen::V,saltar,saltare
1164,klettern::V,trepar,arrampicarsi
1165,schaukeln::V,baloiçar,fare l'altalena
1166,kriechen::V,rastejar,strisciare
1167,kriechen::V,arrastar-se,strisciare
1168,schwimmen::V,nadar,nuotare
1169,tauchen::V,mergulhar,tuffarsi
1170,tauchen::V,mergulhar,immèrgersi
1171,rudern::V,remar,remare
1172,fahren::V,ir,andare
1173,fahren::V,ir,viaggiare
1174,fliegen::V,voar,volare
1175,gehen::V,ir,andare
1176,gehen::V,andar,andare
1177,weggehen::V,partir,andàrsene
1178,weggehen::V,partir,andare via
1179,weggehen::V,ir-se embora,andàrsene
1180,weggehen::V,ir-se embora,andare via
1181,abfahren::V,sair,partire
1182,abfahren::V,partir,partire
1183,anhalten::V,parar,fermarsi
1184,hineingehen::V,entrar,entrare
1185,eintreten::V,entrar,entrare
1186,kommen::V,vir,venire
1187,ankommen::V,chegar,arrivare
1188,zurückkommen::V,voltar,ritornare
1189,zurückkommen::V,regressar,ritornare
1190,bleiben::V,ficar,restare
1191,bleiben::V,ficar,rimanere
1192,bleiben::V,permanecer,restare
1193,bleiben::V,permanecer,rimanere
1194,warten::V,esperar,aspettare
1195,erwarten::V,esperar,attèndere
1196,erwarten::V,aguardar,attèndere
1197,suchen::V,buscar,cercare
1198,suchen::V,procurar,cercare
1199,finden::V,achar,trovare
1200,finden::V,encontrar,trovare
1201,versuchen::V,tentar,tentare
1202,vorbereiten::V,preparar,preparare
1203,lieben::V,amar,amare
1204,lieben::V,querer,amare
1205,mögen::V,gostar de,piacere a
1206,mögen::V,gostar de,volere bene a
1207,lachen::V,rir,rìdere
1208,lachen::V,rir-se,rìdere
1209,rühren::V,comover,commuòvere
1210,weinen::V,chorar,piàngere
1211,schimpfen::V,ralhar,imprecare
1212,sich ärgern::V,zangar-se,stizzirsi
1213,sich ärgern::V,zangar-se,arrabbiarsi
1214,sich fürchten::V,ter medo de,avere paura
1215,sich fürchten::V,ter receio de,avere paura
1216,fürchten::V,temer,temere
1217,fürchten::V,recear,temere
1218,fliehen::V,fugir,fuggire
1219,flüchten::V,refugiar-se,sfuggire
1220,sehen::V,ver,vedere
1221,anschauen::V,olhar,guardare
1222,ansehen::V,mirar,guardare
1223,hören::V,ouvir,udire
1224,hören::V,ouvir,sentire
1225,zuhören::V,escutar,ascoltare
1226,probieren::V,provar,degustare
1227,probieren::V,provar,assaggiare
1228,probieren::V,saborear,degustare
1229,probieren::V,saborear,assaggiare
1230,riechen::V,cheirar,sentire
1231,fühlen::V,sentir,sentire
1232,scheinen::V,parecer,parere
1233,scheinen::V,parecer,sembrare
1234,zu sehen sein::V,estar à vista,vedersi
1235,vernehmen::V,ouvir,sentire
1236,vernehmen::V,ouvir,percepire
1237,frieren::V,ter frio,aver freddo
1238,tun::V,fazer,fare
1239,können::V,saber,sapere
1240,wollen::V,querer,volere
1241,anfangen::V,iniciar,iniziare
1242,anfangen::V,iniciar,cominciare
1243,beenden::V,acabar,finire
1244,beenden::V,acabar,terminare
1245,beenden::V,terminar,finire
1246,beenden::V,terminar,terminare
1247,aufhören::V,cessar,finire
1248,aufhören::V,cessar,cessare
1249,aufhören::V,desistir,finire
1250,aufhören::V,desistir,cessare
1251,gelingen::V,sair bem,riuscire
1252,gelingen::V,dar bom resultado,riuscire
1253,geraten::V,sair,stare
1254,geraten::V,dar resultado,stare
1255,öffnen::V,abrir,aprire
1256,schließen::V,fechar,chiùdere
1257,stellen::V,pôr,porre
1258,stellen::V,pôr,mettere
1259,stellen::V,colocar,porre
1260,stellen::V,colocar,mettere
1261,setzen::V,pôr,porre
1262,setzen::V,pôr,mettere
1263,setzen::V,meter,porre
1264,setzen::V,meter,mettere
1265,legen::V,pôr,posare
1266,legen::V,pôr,mettere
1267,legen::V,meter,posare
1268,legen::V,meter,mettere
1269,berühren::V,tocar,toccare
1270,verbinden::V,unir,unire
1271,verbinden::V,unir,congiùngere
1272,verbinden::V,ligar,unire
1273,verbinden::V,ligar,congiùngere
1274,bedecken::V,cobrir,coprire
1275,bedecken::V,cobrir,ricoprire
1276,aufhängen::V,pendurar,attaccare
1277,anzünden::V,acender,accèndere
1278,anzünden::V,acender,incendiare
1279,aufheben::V,apanhar,raccògliere
1280,aufheben::V,levantar,raccògliere
1281,zurücklassen::V,deixar,lasciare
1282,zurücklassen::V,deixar,lasciare indietro
1283,verlieren::V,perder,pèrdere
1284,fallen lassen::V,deixar cair,lasciare cadere
1285,machen::V,fazer,fare
1286,herstellen::V,produzir,produrre
1287,herstellen::V,produzir,fabbricare
1288,bauen::V,edificar,costruire
1289,bauen::V,construir,costruire
1290,reparieren::V,reparar,riparare
1291,reparieren::V,consertar,riparare
1292,verbessern::V,melhorar,migliorare
1293,ändern::V,mudar,mutare
1294,ändern::V,mudar,cambiare
1295,ändern::V,alterar,mutare
1296,ändern::V,alterar,cambiare
1297,graben::V,cavar,scavare
1298,beugen::V,curvar,chinare
1299,beugen::V,curvar,flettere
1300,biegen::V,vergar,tòrcere
1301,drehen::V,girar,girare
1302,wenden::V,virar,girare
1303,wenden::V,virar,voltare
1304,wenden::V,voltar,girare
1305,wenden::V,voltar,voltare
1306,umdrehen::V,virar,rivoltare
1307,umdrehen::V,revolver,rivoltare
1308,heben::V,levantar,levare
1309,hochheben::V,erguer,levare
1310,hochheben::V,erguer,sollevare
1311,hochheben::V,levantar,levare
1312,hochheben::V,levantar,sollevare
1313,ergreifen::V,apanhar,afferrare
1314,halten::V,segurar,tenere
1315,drücken::V,apertar,premere
1316,schieben::V,empurrar,spìngere
1317,kratzen::V,raspar,grattare
1318,kratzen::V,raspar,graffiare
1319,lecken::V,lamber,leccare
1320,beißen::V,morder,mòrdere
1321,abreißen::V,arrancar,staccarsi
1322,abreißen::V,arrancar,strapparsi
1323,abschneiden::V,talhar,tagliare
1324,binden::V,ligar,legare
1325,binden::V,ligar,bendare
1326,stecken::V,meter,ficcare
1327,stecken::V,enfiar,ficcare
1328,brechen::V,romper,rompere
1329,brechen::V,quebrar,rompere
1330,klopfen::V,bater,bàttere
1331,hauen::V,bater,picchiare
1332,kleben::V,colar,incollare
1333,reiben::V,esfregar,fregare
1334,streichen::V,barrar,spalmare
1335,schleifen::V,afiar,arrotare
1336,schneiden::V,cortar,tagliare
1337,rütteln::V,sacudir,scuòtere
1338,schütteln::V,abanar,agitare
1339,schütteln::V,abanar,scuòtere
1340,schütteln::V,sacudir,agitare
1341,schütteln::V,sacudir,scuòtere
1342,schwenken::V,agitar,agitare
1343,schwenken::V,agitar,sventolare
1344,schütten::V,deitar,versare
1345,füllen::V,encher,riempire
1346,einwickeln::V,envolver,involtare
1347,einwickeln::V,embrulhar,involtare
1348,tragen::V,levar,portare
1349,tragen::V,trazer,portare
1350,schleppen::V,arrastar,trainare
1351,schleppen::V,arrastar,trascinare
1352,ziehen::V,puxar,tirare
1353,aufbewahren::V,guardar,custodire
1354,aufbewahren::V,guardar,conservare
1355,aufbewahren::V,conservar,custodire
1356,aufbewahren::V,conservar,conservare
1357,werfen::V,lançar,gettare
1358,werfen::V,lançar,lanciare
1359,fangen::V,apanhar,prèndere
1360,fangen::V,apanhar,acchiappare
1361,packen::V,agarrar,pigliare
1362,packen::V,agarrar,afferrare
1363,verstecken::V,esconder,nascondere
1364,teilen::V,partir,divìdere
1365,teilen::V,dividir,divìdere
1366,schicken::V,enviar,inviare
1367,bringen::V,trazer,portare
1368,bringen::V,trazer,apportare
1369,hinzufügen::V,acrescentar,aggiùngere
1370,bekommen::V,obter,ricevere
1371,erhalten::V,receber,ricevere
1372,nehmen::V,tomar,prèndere
1373,wählen::V,eleger,elèggere
1374,wählen::V,eleger,scegliere
1375,wählen::V,escolher,elèggere
1376,wählen::V,escolher,scegliere
1377,auswählen::V,escolher,scegliere
1378,auswählen::V,seleccionar,scegliere
1379,bewahren::V,guardar,conservare
1380,bewahren::V,conservar,conservare
1381,behindern::V,impedir,impedire
1382,verderben::V,estragar,guastare
1383,verderben::V,corromper,guastare
1384,beschädigen::V,danificar,danneggiare
1385,zerbrechen::V,romper,rompere
1386,zerbrechen::V,romper,spezzare
1387,zerbrechen::V,quebrar,rompere
1388,zerbrechen::V,quebrar,spezzare
1389,zerreißen::V,rasgar,stracciare
1390,zerstören::V,destruir,distrùggere
1391,verbrennen::V,queimar,bruciare
1392,geben::V,dar,dare
1393,reichen::V,passar,pòrgere
1394,schenken::V,oferecer,regalare
1395,versprechen::V,prometer,promettere
1396,wünschen::V,desejar,augurare
1397,loben::V,louvar,lodare
1398,küssen::V,beijar,baciare
1399,wiegen::V,embalar,cullare
1400,wiegen::V,embalar,dondolare
1401,zudecken::V,tapar,coprire
1402,zudecken::V,cobrir,coprire
1403,wecken::V,acordar,svegliare
1404,wecken::V,despertar,svegliare
1405,zeigen::V,mostrar,indicare
1406,führen::V,guiar,guidare
1407,führen::V,guiar,condurre
1408,führen::V,conduzir,guidare
1409,führen::V,conduzir,condurre
1410,lehren::V,ensinar,insegnare
1411,unterrichten::V,instruir,istruire
1412,unterrichten::V,instruir,insegnare
1413,aufziehen::V,criar,allevare
1414,leiten::V,dirigir,avviare
1415,leiten::V,dirigir,dirìgere
1416,leiten::V,conduzir,avviare
1417,leiten::V,conduzir,dirìgere
1418,antreiben::V,impelir,incitare
1419,lassen::V,fazer,fare
1420,einladen::V,convidar,invitare
1421,vereinigen::V,unir,unire
1422,vereinigen::V,reunir,unire
1423,besuchen::V,ir ver,visitare
1424,besuchen::V,ir ver,far vìsita a
1425,besuchen::V,visitar,visitare
1426,besuchen::V,visitar,far vìsita a
1427,treffen::V,encontrar,incontrare
1428,sich versammeln::V,reunir-se,rinunirsi
1429,spielen::V,jogar,giocare
1430,spielen::V,brincar,giocare
1431,singen::V,cantar,cantare
1432,tanzen::V,bailar,danzare
1433,sich trennen::V,apartar-se,separarsi
1434,verlassen::V,deixar,lasciare
1435,verlassen::V,deixar,abbandonare
1436,verlassen::V,abandonar,lasciare
1437,verlassen::V,abandonar,abbandonare
1438,retten::V,salvar,salvare
1439,bewachen::V,vigiar,custodire
1440,bewachen::V,guardar,custodire
1441,schützen::V,proteger,protèggere
1442,verteidigen::V,defender,difèndere
1443,sich schlagen::V,brigar,bàttersi
1444,sich schlagen::V,bater-se,bàttersi
1445,schießen::V,disparar,sparare
1446,siegen::V,vencer,vìncere
1447,ärgern::V,irritar,stizzire
1448,ärgern::V,aborrecer,stizzire
1449,schlagen::V,bater,bàttere
1450,treten::V,pisar,calciare
1451,stechen::V,picar,pùngere
1452,stoßen::V,empurrar,urtare
1453,stoßen::V,empurrar,spìngere
1454,stehlen::V,furtar,rubare
1455,stören::V,perturbar,disturbare
1456,belästigen::V,incomodar,molestare
1457,belästigen::V,incomodar,importunare
1458,belästigen::V,importunar,molestare
1459,belästigen::V,importunar,importunare
1460,verbergen::V,ocultar,celare
1461,verbergen::V,ocultar,nascondere
1462,verbergen::V,esconder,celare
1463,verbergen::V,esconder,nascondere
1464,täuschen::V,iludir,ingannare
1465,täuschen::V,enganar,ingannare
1466,betrügen::V,burlar,frodare
1467,betrügen::V,burlar,truffare
1468,betrügen::V,enganar,frodare
1469,betrügen::V,enganar,truffare
1470,töten::V,matar,uccìdere
1471,wohnen::V,morar,abitare
1472,arbeiten::V,trabalhar,lavorare
1473,sammeln::V,recolher,raccògliere
1474,sammeln::V,recolher,collezionare
1475,sammeln::V,coleccionar,raccògliere
1476,sammeln::V,coleccionar,collezionare
1477,pflücken::V,colher,cògliere
1478,jagen::V,caçar,cacciare
1479,fischen::V,pescar,pescare
1480,fassen::V,apanhar,catturare
1481,fassen::V,apanhar,acchiappare
1482,hüten::V,guardar,pascolare
1483,treiben::V,conduzir,spìngere
1484,anbinden::V,atar,legare
1485,anbinden::V,atar,attaccare
1486,füttern::V,dar de comer a,dar da mangiare a
1487,melken::V,ordenhar,mùngere
1488,hacken::V,rachar,tritare
1489,hacken::V,rachar,spaccare
1490,gießen::V,regar,annaffiare
1491,reifen::V,amadurecer,maturare
1492,zubereiten::V,preparar,preparare
1493,kochen::V,cozer,cuòcere
1494,backen::V,cozer,cuòcere
1495,backen::V,cozer,cuòcere al forno
1496,braten::V,assar,frìggere
1497,braten::V,assar,arrostire
1498,braten::V,fritar,frìggere
1499,braten::V,fritar,arrostire
1500,umrühren::V,remexer,mescolare
1501,stricken::V,tricotar,llavorare a maglia
1502,stricken::V,fazer malha,llavorare a maglia
1503,nähen::V,coser,cucire
1504,nähen::V,costurar,cucire
1505,färben::V,tingir,tìngere
1506,färben::V,colorir,tìngere
1507,reinigen::V,limpar,pulire
1508,reinigen::V,limpar,nettare
1509,reinigen::V,purificar,pulire
1510,reinigen::V,purificar,nettare
1511,waschen::V,lavar,lavare
1512,abwischen::V,limpar,asciugare
1513,abwischen::V,esfregar,asciugare
1514,spülen::V,lavar,lavare
1515,spülen::V,lavar,sciacquare
1516,spülen::V,enxaguar,lavare
1517,spülen::V,enxaguar,sciacquare
1518,fegen::V,varrer,spazzare
1519,kehren::V,varrer,spazzare
1520,baden::V,banhar,bagnarsi
1521,baden::V,banhar,fare il bagno
1522,baden::V,tomar banho,bagnarsi
1523,baden::V,tomar banho,fare il bagno
1524,sich waschen::V,lavar-se,lavarsi
1525,ausziehen::V,despir,tògliersi
1526,anziehen::V,vestir,mettersi
1527,anziehen::V,vestir,indossare
1528,sich anziehen::V,vestir-se,vestirsi
1529,kämmen::V,pentear,pettinare
1530,schmücken::V,adornar,ornare
1531,schmücken::V,adornar,decorare
1532,sagen::V,dizer,dire
1533,sprechen::V,falar,parlare
1534,reden::V,falar,parlare
1535,sich unterhalten::V,conversar,conversare
1536,fragen::V,perguntar,chièdere
1537,fragen::V,perguntar,domandare
1538,bitten::V,pedir,pregare
1539,erzählen::V,contar,narrare
1540,erzählen::V,contar,raccontare
1541,mitteilen::V,comunicar,comunicare
1542,mitteilen::V,participar,comunicare
1543,nennen::V,nomear,nominare
1544,nennen::V,apelidar,nominare
1545,rufen::V,chamar,chiamare
1546,prahlen::V,gabar-se,vantarsi
1547,prahlen::V,vangloriar-se,vantarsi
1548,übersetzen::V,traduzir,tradurre
1549,denken::V,pensar,pensare
1550,glauben::V,crer,credere
1551,bemerken::V,notar,notare
1552,bemerken::V,notar,osservare
1553,bemerken::V,observar,notare
1554,bemerken::V,observar,osservare
1555,erkennen::V,reconhecer,riconoscere
1556,begreifen::V,apreender,capire
1557,begreifen::V,apreender,comprèndere
1558,begreifen::V,compreender,capire
1559,begreifen::V,compreender,comprèndere
1560,verstehen::V,entender,intèndere
1561,verstehen::V,entender,comprèndere
1562,verstehen::V,compreender,intèndere
1563,verstehen::V,compreender,comprèndere
1564,lernen::V,aprender,imparare
1565,lernen::V,aprender,apprèndere
1566,wissen::V,saber,sapere
1567,sich erinnern an::V,lembrar-se de,ricordare
1568,sich erinnern an::V,lembrar-se de,ricordarsi di
1569,sich erinnern an::V,recordar-se de,ricordare
1570,sich erinnern an::V,recordar-se de,ricordarsi di
1571,vergessen::V,esquecer,dimenticare
1572,messen::V,medir,misurare
1573,zählen::V,contar,contare
1574,rechnen::V,calcular,contare
1575,rechnen::V,calcular,calcolare
1576,lesen::V,ler,lèggere
1577,malen::V,pintar,dipìngere
1578,zeichnen::V,desenhar,disegnare
1579,schreiben::V,escrever,scrìvere
1580,besitzen::V,possuir,possedere
1581,kaufen::V,comprar,comprare
1582,kaufen::V,comprar,acquistare
1583,verkaufen::V,vender,vendere
1584,bezahlen::V,pagar,pagare
1585,zahlen::V,pagar,pagare
1586,beherrschen::V,imperar,dominare
1587,ertragen::V,suportar,sopportare
