,Concept_ID,av,lv
736,Westen::N,гъарб,rietumi
737,Westen::N,магъриб,рытыв
738,Westen::N,магъриб,rietumi
739,Osten::N,шаркъ,асыв
740,Osten::N,шаркъ,austrumi
741,Osten::N,машрикъ,асыв
742,Osten::N,машрикъ,austrumi
743,Holz::N,цӏул,пу
744,Holz::N,цӏул,koks
745,Holz::N,цӏул,koksne
746,Brett::N,хъарщи,пӧв
747,Brett::N,хъарщи,dēlis
748,Platte::N,къоно,плита
749,Platte::N,къоно,plate
750,Platte::N,къоно,plāksne
751,Stange::N,гӏер,потш
752,Stange::N,гӏер,maikste
753,Stock::N,тӏил,бедь
754,Stock::N,тӏил,boze
755,Stock::N,тӏил,spieķis
756,Stab::N,гӏер,зир
757,Stab::N,гӏер,zizlis
758,Rohr::N,турба,труба
759,Rohr::N,турба,caurule
760,Haus::N,ригь,керка
761,Haus::N,ригь,māja
762,Haus::N,рукъзал,керка
763,Haus::N,рукъзал,māja
764,Heim::N,рукъ,горт
765,Heim::N,рукъ,mājas
766,Ofen::N,печь,пач
767,Ofen::N,печь,krāsns
768,Fußboden::N,чӏабар,джодж
769,Fußboden::N,чӏабар,grīda
770,Tisch::N,стол,пызан
771,Tisch::N,стол,galds
772,Stuhl::N,бакӏу,улӧс
773,Stuhl::N,бакӏу,krēsls
774,Wiege::N,кини,зыбка
775,Wiege::N,кини,šūpulis
776,Bett::N,кровать,вольпась
777,Bett::N,кровать,gulta
778,Regal::N,хъарщи,джадж
779,Regal::N,хъарщи,plaukts
780,Kiste::N,ящик,куд
781,Kiste::N,ящик,ящик
782,Kiste::N,ящик,kaste
783,Kiste::N,ящик,šķirsts
784,Kiste::N,тӏалагъуд,куд
785,Kiste::N,тӏалагъуд,ящик
786,Kiste::N,тӏалагъуд,kaste
787,Kiste::N,тӏалагъуд,šķirsts
788,Fenster::N,гордо,ӧшинь
789,Fenster::N,гордо,logs
790,Tür::N,нуцӏа,ӧдзӧс
791,Tür::N,нуцӏа,durvis
792,Tor::N,каву,дзиръя
793,Tor::N,каву,vārti
794,Zaun::N,раци,потшӧс
795,Zaun::N,раци,žogs
796,Dach::N,тӏох,вевт
797,Dach::N,тӏох,jumts
798,Leiter::N,мали,пос
799,Leiter::N,мали,kāpnes
800,Leiter::N,мали,redeles
801,Besen::N,жул,рос
802,Besen::N,жул,slota
803,Spaten::N,бел,зыр
804,Spaten::N,бел,lāpsta
805,Schaufel::N,раххан,тэльӧб
806,Schaufel::N,раххан,liekšķere
807,Gabel::N,гӏучӏ,вилки
808,Gabel::N,гӏучӏ,dakšiņa
809,Löffel::N,гъуд,пань
810,Löffel::N,гъуд,karote
811,Messer::N,нус,пурт
812,Messer::N,нус,nazis
813,Nagel::N,магӏ,тув
814,Nagel::N,магӏ,кӧрт тув
815,Nagel::N,магӏ,nagla
816,Netz::N,гьин,тыв
817,Netz::N,гьин,tīkls
818,Haken::N,гъанцӏа,крук
819,Haken::N,гъанцӏа,āķis
820,Haken::N,гъанцӏа,kāsis
821,Haken::N,гъанцӏа,krampis
822,Griff::N,гӏоркь,нуд
823,Griff::N,гӏоркь,kāts
824,Griff::N,гӏоркь,rokturis
825,Schloss::N,кӏулал,томан
826,Schloss::N,кӏулал,aizslēgs
827,Bild::N,сурат,серпас
828,Bild::N,сурат,glezna
829,Puppe::N,нани,акань
830,Puppe::N,нани,lelle
831,Beutel::N,таргьа,мешӧк
832,Beutel::N,таргьа,kule
833,Beutel::N,таргьа,maisiņš
834,Bündel::N,къай,кӧртӧд
835,Bündel::N,къай,sainis
836,Tasche::N,сумка,сумка
837,Tasche::N,сумка,soma
838,Tasche::N,къвачӏа,сумка
839,Tasche::N,къвачӏа,soma
840,Eimer::N,ведро,ведра
841,Eimer::N,ведро,spainis
842,Deckel::N,тӏалъел,пӧдан
843,Deckel::N,тӏалъел,тупкӧд
844,Deckel::N,тӏалъел,vāks
845,Deckel::N,дадитӏалъел,пӧдан
846,Deckel::N,дадитӏалъел,тупкӧд
847,Deckel::N,дадитӏалъел,vāks
848,Geschirr::N,цӏарагӏ,дозмук
849,Geschirr::N,цӏарагӏ,тасьті-пань
850,Geschirr::N,цӏарагӏ,trauki
851,Sack::N,хъап,мешӧк
852,Sack::N,хъап,maiss
853,Sack::N,къандалъо,мешӧк
854,Sack::N,къандалъо,maiss
855,Tasse::N,чашка,бекар
856,Tasse::N,чашка,тасьті
857,Tasse::N,чашка,tase
858,Topf::N,хьаг,гырнич
859,Topf::N,хьаг,pods
860,Kessel::N,хьаг,пӧрт
861,Kessel::N,хьаг,katls
862,Kessel::N,гереги,пӧрт
863,Kessel::N,гереги,katls
864,Essen::N,тӏагӏам,сёйӧм
865,Essen::N,тӏагӏам,ēdiens
866,Nahrung::N,квен,сёян
867,Nahrung::N,квен,barība
868,Speise::N,квен,сёян
869,Speise::N,квен,сёянтор
870,Speise::N,квен,ēdiens
871,Fleisch::N,гьан,яй
872,Fleisch::N,гьан,gaļa
873,Getreide::N,бугӏа-ролъ,нянь
874,Getreide::N,бугӏа-ролъ,labība
875,Getreide::N,могьолабл_культураби,нянь
876,Getreide::N,могьолабл_культураби,labība
877,Brei::N,карщ,рок
878,Brei::N,карщ,putra
879,Brei::N,карщ,biezenis
880,Brot::N,чед,нянь
881,Brot::N,чед,maize
882,Scheibe::N,мочӏу,шӧрӧм
883,Scheibe::N,мочӏу,чӧлан
884,Scheibe::N,мочӏу,šķēle
885,Scheibe::N,мочӏу,rieciens
886,Fett::N,беэнлъи,гос
887,Fett::N,беэнлъи,тшог
888,Fett::N,беэнлъи,tauki
889,Butter::N,нах,вый
890,Butter::N,нах,sviests
891,Öl::N,нах,вый
892,Öl::N,нах,eļļa
893,Salz::N,цӏам,сов
894,Salz::N,цӏам,sāls
895,Suppe::N,чурпа,шыд
896,Suppe::N,чурпа,zupa
897,Honig::N,гьоцӏо,ма
898,Honig::N,гьоцӏо,medus
899,Milch::N,рахь,йӧв
900,Milch::N,рахь,piens
901,Tee::N,чай,чай
902,Tee::N,чай,tēja
903,Leder::N,тӏом,ку
904,Leder::N,тӏом,āda
905,Wolle::N,квас,вурун
906,Wolle::N,квас,vilna
907,Stoff::N,ххам,дӧра
908,Stoff::N,ххам,drāna
909,Stoff::N,ххам,audums
910,Nadel::N,рокӏкӏен,ем
911,Nadel::N,рокӏкӏен,adata
912,Faden::N,кун,сунис
913,Faden::N,кун,diegs
914,Faden::N,кун,pavediens
915,Knopf::N,маргъал,кизь
916,Knopf::N,маргъал,poga
917,Knoten::N,гарацӏ,гӧрӧд
918,Knoten::N,гарацӏ,mezgls
919,Farbe::N,релъен,краска
920,Farbe::N,релъен,вап
921,Farbe::N,релъен,krāsa
922,Kleidung::N,ретӏел,паськӧм
923,Kleidung::N,ретӏел,tērps
924,Kleidung::N,ретӏел,drēbes
925,Hemd::N,гурде,дӧрӧм
926,Hemd::N,гурде,krekls
927,Kragen::N,габур,воротник
928,Kragen::N,габур,apkakle
929,Ärmel::N,къвал,сос
930,Ärmel::N,къвал,piedurkne
931,Hose::N,тӏажу,гач
932,Hose::N,тӏажу,bikses
933,Gürtel::N,рачел,вӧнь
934,Gürtel::N,рачел,josta
935,Mütze::N,тӏагъур,шапка
936,Mütze::N,тӏагъур,cepure
937,Stiefel::N,этек,сапӧг
938,Stiefel::N,этек,zābaks
939,Stiefel::N,чакма,сапӧг
940,Stiefel::N,чакма,zābaks
941,Ring::N,баргъич,кытш
942,Ring::N,баргъич,gredzens
943,Band::N,лента,лента
944,Band::N,лента,вундас
945,Band::N,лента,lente
946,Kamm::N,гьоркьо,сынан
947,Kamm::N,гьоркьо,ķemme
948,Spiegel::N,матӏу,рӧмпӧштан
949,Spiegel::N,матӏу,spogulis
950,Riemen::N,рижу,тасма
951,Riemen::N,рижу,siksna
952,Decke::N,одея́ло,эшкын
953,Decke::N,одея́ло,шебрас
954,Decke::N,одея́ло,sega
955,Kissen::N,къандалъо,юрлӧс
956,Kissen::N,къандалъо,spilvens
957,Tuch::N,квархьи,чышъян
958,Tuch::N,квархьи,vadmala
959,Handtuch::N,беркӏалрацӏцӏ,ки чышкӧд
960,Handtuch::N,беркӏалрацӏцӏ,кизьчышъян
961,Handtuch::N,беркӏалрацӏцӏ,dvielis
962,Kraft::N,гуч,этш
963,Kraft::N,гуч,эбӧс
964,Kraft::N,гуч,spēks
965,Kraft::N,къуват,этш
966,Kraft::N,къуват,эбӧс
967,Kraft::N,къуват,spēks
968,Stärke::N,хӏалкӏвей,ёнлун
969,Stärke::N,хӏалкӏвей,чорыдлун
970,Stärke::N,хӏалкӏвей,stiprums
971,Gesundheit::N,сахлъи́,дзоньвидзалун
972,Gesundheit::N,сахлъи́,veselība
973,Krankheit::N,унти,висьӧм
974,Krankheit::N,унти,slimība
975,Krankheit::N,щокълъи,висьӧм
976,Krankheit::N,щокълъи,slimība
977,Schmerz::N,унти,висьӧм
978,Schmerz::N,унти,sāpes
979,Wunde::N,ругъун,дой
980,Wunde::N,ругъун,brūce
981,Wunde::N,ругъун,jēlums
982,Fieber::N,цӏа-кан,жар
983,Fieber::N,цӏа-кан,drudzis
984,Fieber::N,цӏа-кан,karstums
985,Arznei::N,дару,лекарство
986,Arznei::N,дару,зелля
987,Arznei::N,дару,zāles
988,Arznei::N,дару,medikaments
989,Brücke::N,кьо,пос
990,Brücke::N,кьо,tilts
991,Brunnen::N,гъуй,юкмӧс
992,Brunnen::N,гъуй,aka
993,Weide::N,рицӏцӏ,пӧскӧтина
994,Weide::N,рицӏцӏ,ganības
995,Weide::N,лъичӏирма,пӧскӧтина
996,Weide::N,лъичӏирма,ganības
997,Weide::N,гӏурдаллъи,пӧскӧтина
998,Weide::N,гӏурдаллъи,ganības
999,Weide::N,ри́цӏигъветӏ,пӧскӧтина
1000,Weide::N,ри́цӏигъветӏ,ganības
1001,Weide::N,рицӏцӏигъветӏ,пӧскӧтина
1002,Weide::N,рицӏцӏигъветӏ,ganības
1003,Pfad::N,сухъмахъ,туй
1004,Pfad::N,сухъмахъ,кыснан
1005,Pfad::N,сухъмахъ,taka
1006,Weg::N,нух,туй
1007,Weg::N,нух,ceļš
1008,Straße::N,нух,туй
1009,Straße::N,нух,iela
1010,Dorf::N,росу,сикт
1011,Dorf::N,росу,ciems
1012,Stadt::N,шагьар,кар
1013,Stadt::N,шагьар,pilsēta
1014,Brief::N,кагъат,письмӧ
1015,Brief::N,кагъат,vēstule
1016,Brief::N,рисалат,письмӧ
1017,Brief::N,рисалат,vēstule
1018,Buch::N,тӏехь,небӧг
1019,Buch::N,тӏехь,grāmata
1020,Buchstabe::N,хӏарп,шыпас
1021,Buchstabe::N,хӏарп,burts
1022,Zeitung::N,газет,газет
1023,Zeitung::N,газет,avīze
1024,Zeitung::N,газет,laikraksts
1025,Leben::N,яшав,лов
1026,Leben::N,яшав,олӧм
1027,Leben::N,яшав,dzīve
1028,Tod::N,хвел,кулӧм
1029,Tod::N,хвел,nāve
1030,Grab::N,хоб,гу
1031,Grab::N,хоб,kaps
1032,Kirche::N,килиса,вичко
1033,Kirche::N,килиса,baznīca
1034,Sünde::N,хӏакъ,мыж
1035,Sünde::N,хӏакъ,grēks
1036,Sünde::N,мунагь,мыж
1037,Sünde::N,мунагь,grēks
1038,Gott::N,бичас,ен
1039,Gott::N,бичас,dievs
1040,Gott::N,аллагь,ен
1041,Gott::N,аллагь,dievs
1042,Arbeiter::N,хӏалтӏухъан,уджалысь
1043,Arbeiter::N,хӏалтӏухъан,strādnieks
1044,Chef::N,хӏаким,юралысь
1045,Chef::N,хӏаким,веськӧдлысь
1046,Chef::N,хӏаким,šefs
1047,Chef::N,хӏаким,vadītajs
1048,Chef::N,хӏаким,priekšnieks
1049,Chef::N,начальник,юралысь
1050,Chef::N,начальник,веськӧдлысь
1051,Chef::N,начальник,šefs
1052,Chef::N,начальник,vadītajs
1053,Chef::N,начальник,priekšnieks
1054,Meister::N,устар,вӧчысь
1055,Meister::N,устар,meistars
1056,Meister::N,мастер,вӧчысь
1057,Meister::N,мастер,meistars
1058,Meister::N,махщалилав,вӧчысь
1059,Meister::N,махщалилав,meistars
1060,Arzt::N,жайрахӏ,врач
1061,Arzt::N,жайрахӏ,бурдӧдысь
1062,Arzt::N,жайрахӏ,ārsts
1063,Lehrer::N,мугӏалим,велӧдысь
1064,Lehrer::N,мугӏалим,skolotājs
1065,Geld::N,гӏарац,сьӧм
1066,Geld::N,гӏарац,nauda
1067,Laden::N,тукен,вузасянін
1068,Laden::N,тукен,bode
1069,Laden::N,тукен,veikals
1070,Preis::N,багьа,дон
1071,Preis::N,багьа,cena
1072,Ware::N,къайи,тӧвар
1073,Ware::N,къайи,prece
1074,Nutzen::N,мунпагӏат,воӧм
1075,Nutzen::N,мунпагӏат,выгӧда
1076,Nutzen::N,мунпагӏат,labums
1077,Reichtum::N,бечелъи,озырлун
1078,Reichtum::N,бечелъи,bagātība
1079,Welt::N,дуниял,енкӧла
1080,Welt::N,дуниял,pasaule
1081,Land::N,улка,му
1082,Land::N,улка,zeme
1083,Land::N,икълим,му
1084,Land::N,икълим,zeme
1085,Staat::N,пачалихъ,канму
1086,Staat::N,пачалихъ,государство
1087,Staat::N,пачалихъ,valsts
1088,König::N,пача,кан
1089,König::N,пача,ķēniņš
1090,König::N,пача,karalis
1091,König::N,малик,кан
1092,König::N,малик,ķēniņš
1093,König::N,малик,karalis
1094,König::N,къирал,кан
1095,König::N,къирал,ķēniņš
1096,König::N,къирал,karalis
1097,König::N,падишагь,кан
1098,König::N,падишагь,ķēniņš
1099,König::N,падишагь,karalis
1100,Macht::N,кверщел,каналӧм
1101,Macht::N,кверщел,vara
1102,Grenze::N,гӏорхъи,су
1103,Grenze::N,гӏорхъи,суйӧр
1104,Grenze::N,гӏорхъи,robeža
1105,Krieg::N,рагъ,ожман
1106,Krieg::N,рагъ,karš
1107,Feind::N,тушман,враг
1108,Feind::N,тушман,вӧрӧг
1109,Feind::N,тушман,ienaidnieks
1110,Gewalt::N,зулму,мырдöналöм
1111,Gewalt::N,зулму,vara
1112,Gewalt::N,зулму,vardarbība
1113,Kampf::N,къеркьей,вермасьӧм
1114,Kampf::N,къеркьей,cīņa
1115,Bogen[Waffe]::N,газаргъо,ньӧввуж
1116,Bogen[Waffe]::N,газаргъо,loks
1117,Pfeil::N,чӏор,ньӧв
1118,Pfeil::N,чӏор,bulta
1119,Gewehr::N,туманкӏ,пишшаль
1120,Gewehr::N,туманкӏ,šautene
1121,Fehler::N,гъалатӏ,сорсьӧм
1122,Fehler::N,гъалатӏ,дзугсьӧм
1123,Fehler::N,гъалатӏ,kļūda
1124,Lüge::N,гьереси,пӧръясьӧм
1125,Lüge::N,гьереси,ылӧдлӧм
1126,Lüge::N,гьереси,meli
1127,Schaden::N,зиян,лёк
1128,Schaden::N,зиян,изъян
1129,Schaden::N,зиян,пакӧсьт
1130,Schaden::N,зиян,bojājums
1131,Schaden::N,зиян,kaitējums
1132,Schaden::N,зарал,лёк
1133,Schaden::N,зарал,изъян
1134,Schaden::N,зарал,пакӧсьт
1135,Schaden::N,зарал,bojājums
1136,Schaden::N,зарал,kaitējums
1137,Unglück::N,балагь,шог
1138,Unglück::N,балагь,kļūme
1139,Unglück::N,балагь,klizma
1140,Unglück::N,балагь,nelaime
1141,Schuld::N,гӏайиб,мыж
1142,Schuld::N,гӏайиб,vaina
1143,Alter::N,гӏумру,арлыд
1144,Alter::N,гӏумру,vecums
1145,Schluss::N,ахир,пом
1146,Schluss::N,ахир,beigas
1147,Zeit::N,заман,кад
1148,Zeit::N,заман,laiks
1149,Tag::N,къо,лун
1150,Tag::N,къо,diena
1151,Morgen::N,радалмех,асыв
1152,Morgen::N,радалмех,rīts
1153,Mittag::N,къадемех,лун шӧр
1154,Mittag::N,къадемех,pusdiena
1155,Abend::N,релъедамех,рыт
1156,Abend::N,релъедамех,vakars
1157,Nacht::N,сордо,вой
1158,Nacht::N,сордо,nakts
1159,Woche::N,анкь,вежон
1160,Woche::N,анкь,nedēļa
1161,Monat::N,моцӏ,тӧлысь
1162,Monat::N,моцӏ,mēnesis
1163,Jahr::N,сон,во
1164,Jahr::N,сон,gads
1165,Jahr::N,лъагӏел,во
1166,Jahr::N,лъагӏел,gads
1167,Frühling::N,их,тулыс
1168,Frühling::N,их,pavasaris
1169,Sommer::N,рии,гожӧм
1170,Sommer::N,рии,vasara
1171,Herbst::N,хасалихълъи,ар
1172,Herbst::N,хасалихълъи,rudens
1173,Winter::N,кьин,тӧв
1174,Winter::N,кьин,ziema
1175,Januar::N,январь,тӧв шӧр
1176,Januar::N,январь,janvāris
1177,Februar::N,февра́ль,урасьӧм
1178,Februar::N,февра́ль,februāris
1179,März::N,март,рака
1180,März::N,март,marts
1181,April::N,апрель,кос му
1182,April::N,апрель,aprīlis
1183,Mai::N,май,ода-кора
1184,Mai::N,май,maijs
1185,Juni::N,июнь,лӧддза-номъя
1186,Juni::N,июнь,jūnijs
1187,Juli::N,июль,сора
1188,Juli::N,июль,jūlijs
1189,August::N,август,моз
1190,August::N,август,augusts
1191,September::N,сентябрь,кӧч
1192,September::N,сентябрь,septembris
1193,Oktober::N,октябрь,йирым
1194,Oktober::N,октябрь,oktobris
1195,November::N,ноябрь,вӧльгым
1196,November::N,ноябрь,novembris
1197,Dezember::N,декабрь,ӧшым
1198,Dezember::N,декабрь,decembris
1199,Montag::N,итни,выльлун
1200,Montag::N,итни,pirmdiena
1201,Dienstag::N,талат,воторник
1202,Dienstag::N,талат,otrdiena
1203,Mittwoch::N,арбагӏ,середа
1204,Mittwoch::N,арбагӏ,trešdiena
1205,Donnerstag::N,хамиз,четверг
1206,Donnerstag::N,хамиз,ceturtdiena
1207,Freitag::N,рузман,пекнича
1208,Freitag::N,рузман,piektdiena
1209,Samstag::N,щамат,субӧта
1210,Samstag::N,щамат,sestdiena
1211,Sonntag::N,гьатӏан,вӧскресенньӧ
1212,Sonntag::N,гьатӏан,svētdiena
1213,groß::A,кӏудияб,ыджыд
1214,groß::A,кӏудияб,dižs
1215,groß::A,кӏудияб,liels
1216,klein::A,гьитӏинаб,ичӧт
1217,klein::A,гьитӏинаб,mazs
1218,lang::A,халатаб,кузь
1219,lang::A,халатаб,garš
1220,kurz::A,къокъаб,дженьыд
1221,kurz::A,къокъаб,īss
1222,breit::A,гӏебаб,ота
1223,breit::A,гӏебаб,паськыд
1224,breit::A,гӏебаб,plats
1225,schmal::A,къваридаб,оттӧм
1226,schmal::A,къваридаб,tievs
1227,dicht::A,ризаб,сук
1228,dicht::A,ризаб,blīvs
1229,dick[Gegenstand]::A,бицатаб,кыз
1230,dick[Gegenstand]::A,бицатаб,biezs
1231,dünn::A,тӏеренаб,вӧсни
1232,dünn::A,тӏеренаб,вӧсньыд
1233,dünn::A,тӏеренаб,plāns
1234,fein::A,тӏеренаб,посни
1235,fein::A,тӏеренаб,smalks
1236,fest::A,къвакӏараб,зумыд
1237,fest::A,къвакӏараб,tvirts
1238,fest::A,къвакӏараб,noturīgs
1239,flach::A,чӏепараб,плавкӧс
1240,flach::A,чӏепараб,тшӧтшкӧс
1241,flach::A,чӏепараб,lēzens
1242,flach::A,чӏепараб,līdzens
1243,glatt::A,цӏвакараб,вольк
1244,glatt::A,цӏвакараб,мольыд
1245,glatt::A,цӏвакараб,gluds
1246,glatt::A,цӏвакараб,slidens
1247,hart::A,кьварараб,зумыд
1248,hart::A,кьварараб,ciets
1249,weich::A,тамахаб,небыд
1250,weich::A,тамахаб,mīksts
1251,rund::A,гургинаб,гӧгрӧс
1252,rund::A,гургинаб,apaļš
1253,spitz::A,бегӏераб,ёсь йыла
1254,spitz::A,бегӏераб,smails
1255,scharf::A,рекӏараб,ёсь
1256,scharf::A,рекӏараб,ass
1257,stumpf::A,тӏехӏараб,ныж
1258,stumpf::A,тӏехӏараб,truls
1259,stumpf::A,тӏехӏараб,strups
1260,stumpf::A,рекӏинчӏеб,ныж
1261,stumpf::A,рекӏинчӏеб,truls
1262,stumpf::A,рекӏинчӏеб,strups
1263,schwer::A,бакӏаб,сьӧкыд
1264,schwer::A,бакӏаб,smags
1265,schön::A,берцинаб,мича
1266,schön::A,берцинаб,лӧсьыд
1267,schön::A,берцинаб,daiļš
1268,schön::A,берцинаб,skaists
1269,heiß::A,лагьараб,пӧсь
1270,heiß::A,лагьараб,karsts
1271,warm::A,хинаб,шоныд
1272,warm::A,хинаб,silts
1273,kalt::A,квачараб,кӧдзыд
1274,kalt::A,квачараб,salts
1275,kalt::A,квачараб,auksts
1276,kühl::A,квачараб,юзыд
1277,kühl::A,квачараб,ыркыд
1278,kühl::A,квачараб,vēss
1279,kühl::A,квачараб,dzestrs
1280,frisch::A,цӏияб,выль
1281,frisch::A,цӏияб,svaigs
1282,feucht::A,рагьараб,уль
1283,feucht::A,рагьараб,mitrs
1284,feucht::A,рагьараб,drēgns
1285,nass::A,би́ччараб,ва
1286,nass::A,би́ччараб,slapjš
1287,trocken::A,бакъвараб,кос
1288,trocken::A,бакъвараб,sauss
1289,leer::A,чӏобогояб,куш
1290,leer::A,чӏобогояб,тыртӧм
1291,leer::A,чӏобогояб,tukšs
1292,offen::A,рагьараб,восьса
1293,offen::A,рагьараб,vaļējs
1294,offen::A,рагьараб,atvērts
1295,geschlossen::A,рахараб-къараб,пӧдса
1296,geschlossen::A,рахараб-къараб,slēgts
1297,sauber::A,бацӏцӏадаб,сӧстӧм
1298,sauber::A,бацӏцӏадаб,tīrs
1299,sauber::A,бацӏцӏадаб,spodrs
1300,schmutzig::A,гъизараб,няйт
1301,schmutzig::A,гъизараб,netīrs
1302,schmutzig::A,гъизараб,dubļains
1303,roh::A,хамаб,уль
1304,roh::A,хамаб,jēls
1305,roh::A,гӏатӏгояб,уль
1306,roh::A,гӏатӏгояб,jēls
1307,reif::A,барщараб,кисьмӧм
1308,reif::A,барщараб,gatavs
1309,reif::A,барщараб,nobriedis
1310,lecker::A,тӏагӏамаб,чӧскыд
1311,lecker::A,тӏагӏамаб,gards
1312,lecker::A,тӏагӏамаб,garšīgs
1313,süß::A,гьуинаб,юмов
1314,süß::A,гьуинаб,чӧскыд
1315,süß::A,гьуинаб,salds
1316,bitter::A,кьогӏаб,курыд
1317,bitter::A,кьогӏаб,sūrs
1318,bitter::A,кьогӏаб,rūgts
1319,sauer::A,цӏекӏаб,шома
1320,sauer::A,цӏекӏаб,skābs
1321,hell::A,канаб,югыд
1322,hell::A,канаб,gaišs
1323,dunkel::A,бецӏаб,пемыд
1324,dunkel::A,бецӏаб,tumšs
1325,schwarz::A,чӏегӏераб,сьӧд
1326,schwarz::A,чӏегӏераб,melns
1327,weiß::A,хъахӏаб,еджыд
1328,weiß::A,хъахӏаб,balts
1329,rot::A,багӏараб,гӧрд
1330,rot::A,багӏараб,sarkans
1331,gelb::A,гӏобилаб,виж
1332,gelb::A,гӏобилаб,dzeltens
1333,gelb::A,тӏогьилаб,виж
1334,gelb::A,тӏогьилаб,dzeltens
1335,blau::A,хъахӏилаб,лӧз
1336,blau::A,хъахӏилаб,zils
1337,grün::A,гӏурччинаб,веж
1338,grün::A,гӏурччинаб,турунвиж
1339,grün::A,гӏурччинаб,zaļš
1340,grau::A,накӏкӏуяб,руд
1341,grau::A,накӏкӏуяб,pelēks
1342,bunt::A,къвекӏаб,сера
1343,bunt::A,къвекӏаб,raibs
1344,bunt::A,къвекӏаб,krāsains
1345,bunt::A,чара-гъараб,сера
1346,bunt::A,чара-гъараб,raibs
1347,bunt::A,чара-гъараб,krāsains
1348,billig::A,учузаб,донтӧг
1349,billig::A,учузаб,lēts
1350,teuer::A,хири́яб,дона
1351,teuer::A,хири́яб,dārgs
1352,wertvoll::A,къиматаб,дона
1353,wertvoll::A,къиматаб,vērtīgs
1354,blind::A,беццаб,синтӧм
1355,blind::A,беццаб,akls
1356,taub::A,гъугъаб,пельтӧм
1357,taub::A,гъугъаб,kurls
1358,kräftig::A,гучаб,вынйӧра
1359,kräftig::A,гучаб,spēcīgs
1360,stark::A,къуватаб,ён
1361,stark::A,къуватаб,вына
1362,stark::A,къуватаб,stiprs
1363,schwach::A,гӏажизаб,жеб
1364,schwach::A,гӏажизаб,vājš
1365,fett::A,кьарияб,госа
1366,fett::A,кьарияб,brangs
1367,schlank::A,чергесаб,веськыд
1368,schlank::A,чергесаб,slaids
1369,hübsch::A,гьайбатаб,мича
1370,hübsch::A,гьайбатаб,лӧсьыд
1371,hübsch::A,гьайбатаб,glīts
1372,böse::A,ракӏквешаб,лёк
1373,böse::A,ракӏквешаб,ļauns
1374,böse::A,ракӏквешаб,negants
1375,dumm::A,гьагаб,йӧй
1376,dumm::A,гьагаб,вежӧртӧм
1377,dumm::A,гьагаб,stulbs
1378,dumm::A,гьагаб,muļķīgs
1379,dumm::A,гӏантаб,йӧй
1380,dumm::A,гӏантаб,вежӧртӧм
1381,dumm::A,гӏантаб,stulbs
1382,dumm::A,гӏантаб,muļķīgs
1383,faul::A,кӏохӏалаб,дыш
1384,faul::A,кӏохӏалаб,slinks
1385,faul::A,кӏухӏа́лаб,дыш
1386,faul::A,кӏухӏа́лаб,slinks
1387,fleißig::A,хӏаракатаб,зільысь
1388,fleißig::A,хӏаракатаб,čakls
1389,fleißig::A,хӏаракатаб,cītīgs
1390,geizig::A,къарумаб,топыд
1391,geizig::A,къарумаб,skops
1392,geizig::A,къарумаб,sīksts
1393,klug::A,лумияб,юра
1394,klug::A,лумияб,вежӧра
1395,klug::A,лумияб,gudrs
1396,geschickt::A,махщел бугев,кипода
1397,geschickt::A,махщел бугев,кужысь
1398,geschickt::A,махщел бугев,manīgs
1399,lieb::A,гӏазизаб,муса
1400,lieb::A,гӏазизаб,мича
1401,lieb::A,гӏазизаб,лӧсьыд
1402,lieb::A,гӏазизаб,mīļš
1403,lustig::A,кепаб,кыпыд
1404,lustig::A,кепаб,jautrs
1405,sanft::A,хӏалимаб,мелі
1406,sanft::A,хӏалимаб,liegs
1407,sanft::A,хӏере́наб,мелі
1408,sanft::A,хӏере́наб,liegs
1409,hungrig::A,бакъараб,тшыг
1410,hungrig::A,бакъараб,izsalcis
1411,krank::A,щокъаб,висьысь
1412,krank::A,щокъаб,slims
1413,krank::A,унтараб,висьысь
1414,krank::A,унтараб,slims
1415,nackt::A,гӏицӏаб,пасьтӧм
1416,nackt::A,гӏицӏаб,pliks
1417,nackt::A,чӏанкӏараб,пасьтӧм
1418,nackt::A,чӏанкӏараб,pliks
1419,traurig::A,пашманаб,гажтӧм
1420,traurig::A,пашманаб,bēdīgs
1421,traurig::A,пашманаб,skumīgs
1422,lebendig::A,чӏагояб,ловъя
1423,lebendig::A,чӏагояб,dzīvs
1424,gut::A,лъикӏаб,бур
1425,gut::A,лъикӏаб,labs
1426,schlecht::A,къадараб,лёк
1427,schlecht::A,къадараб,омӧль
1428,schlecht::A,къадараб,slikts
1429,richtig::A,битӏараб,инӧд
1430,richtig::A,битӏараб,riktīgs
1431,schlimm::A,нажасаб,омӧль
1432,schlimm::A,нажасаб,туйтӧм
1433,schlimm::A,нажасаб,nelāgs
1434,schlimm::A,нажасаб,nejauks
1435,schlimm::A,къабихӏаб,омӧль
1436,schlimm::A,къабихӏаб,туйтӧм
1437,schlimm::A,къабихӏаб,nelāgs
1438,schlimm::A,къабихӏаб,nejauks
1439,wahr::A,хӏакъаб,абу ылӧг
1440,wahr::A,хӏакъаб,īsts
1441,wahr::A,хӏакъаб,patiess
1442,wahr::A,битӏараб,абу ылӧг
1443,wahr::A,битӏараб,īsts
1444,wahr::A,битӏараб,patiess
1445,alt::A,басрияб,важ
1446,alt::A,басрияб,sens
1447,alt::A,басрияб,vęcs
1448,neu::A,цӏияб,выль
1449,neu::A,цӏияб,jauns
1450,ehemalig::A,цебе́госеб,вӧвлӧм
