,Concept_ID,cs,hu
843,vor::PRP,před,előtt
844,hinter::PRP,za,mögött
845,unter::PRP,pod,alatt
846,durch::PRP,skrz,át
847,durch::PRP,skrz,keresztül
848,neben::PRP,vedle,mellett
849,zwischen::PRP,mezi,között
850,wegen::PRP,pro,miatt
851,wegen::PRP,pro,végett
852,dies::PRN,toto,ez
853,dies::PRN,tohle,ez
854,das::PRN,to,az
855,alles::PRN,všechno,minden
856,ich::PRN,já,én
857,du::PRN,ty,te
858,er::PRN,on,ő
859,wir::PRN,my,mi
860,ihr::PRN,vy,ti
861,sie::PRN,oni,ők
862,was::FPRN,co,mi
863,wer::FPRN,kdo,ki
864,wo::FADV,kde,hol
865,wohin::FADV,kam,hova
866,wie::FADV,jak,hogy
867,wie::FADV,jak,hogyan
868,warum::FADV,proč,miért
869,wieviel::FNUM,kolik,hány
870,wieviel::FNUM,kolik,mennyi
871,eins::NUM,jeden,egy
872,zwei::NUM,dva,kettő
873,drei::NUM,tři,három
874,vier::NUM,čtyři,négy
875,fünf::NUM,pět,öt
876,sechs::NUM,šest,hat
877,sieben::NUM,sedm,hét
878,acht::NUM,osm,nyolc
879,neun::NUM,devět,kilenc
880,zehn::NUM,deset,tíz
881,elf::NUM,jedenáct,tizenegy
882,zwölf::NUM,dvanáct,tizenkettő
883,zwanzig::NUM,dvacet,húsz
884,dreißig::NUM,třicet,harminc
885,vierzig::NUM,čtyřicet,negyven
886,fünfzig::NUM,padesát,ötven
887,sechzig::NUM,šedesát,hatvan
888,siebzig::NUM,sedmdesát,hetven
889,achtzig::NUM,osmdesát,nyolcvan
890,neunzig::NUM,devadesát,kilencven
891,hundert::NUM,sto,száz
892,tausend::NUM,tisíc,ezer
893,und::CNJ,a,és
894,und::CNJ,a,meg
895,oder::CNJ,nebo,vagy
896,stehen::V,stát,áll
897,sitzen::V,sedět,ül
898,liegen::V,ležet,fekszik
899,hängen::V,viset,függ
900,werden::V,stát se,lesz
901,passieren::V,stát se,történik
902,beginnen::V,počít,kezdődik
903,enden::V,končit,végződik
904,enden::V,končit,befejeződik
905,enden::V,skončit,végződik
906,enden::V,skončit,befejeződik
907,wechseln::V,měnit se,változik
908,aufgehen[Sonne]::V,vyjít,kel
909,untergehen[Sonne]::V,zapadnout,lemegy
910,scheinen[Sonne]::V,svítit,süt
911,donnern::V,hřmět,dörög
912,wehen::V,vát,fúj
913,wehen::V,vanout,fúj
914,strömen::V,proudit,áramlik
915,fließen::V,téct,folyik
916,sich drehen::V,točit se,forog
917,schwanken::V,kolísat,inog
918,schwanken::V,kolísat,ingadozik
919,schwanken::V,houpat se,inog
920,schwanken::V,houpat se,ingadozik
921,schwingen::V,kývat se,leng
922,fallen::V,padat,esik
923,brennen::V,hořet,ég
924,rauchen::V,kouřit,füstöl
925,regnen::V,pršet,esik
926,gefrieren::V,zamrznout,megfagy
927,tauen::V,tát,olvad
928,schmelzen::V,tavit,olvad
929,schmelzen::V,tavit,elolvad
930,trocknen::V,schnout,szárad
931,sieden::V,vřít,forr
932,faulen::V,hnít,rothad
933,verfaulen::V,shnít,elrothad
934,verfaulen::V,shnít,megrothad
935,reißen::V,roztrhat se,szakad
936,versinken::V,topit se,süllyed
937,versinken::V,topit se,elsüllyed
938,versinken::V,ponořit se,süllyed
939,versinken::V,ponořit se,elsüllyed
940,vergehen::V,plynout,múlik
941,vergehen::V,plynout,elmúlik
942,erscheinen::V,objevit se,feltűnik
943,erscheinen::V,objevit se,megjelenik
944,verschwinden::V,zmizet,letűnik
945,sinken::V,klesat,süllyed
946,abnehmen::V,ubýt,apad
947,abnehmen::V,ubýt,csökken
948,zunehmen::V,přibýt,növekszik
949,zunehmen::V,přibýt,gyarapszik
950,steigen::V,stoupat,emelkedik
951,wachsen::V,růst,nő
952,wachsen::V,růst,terem
953,wachsen::V,růst,növekszik
954,glänzen::V,lesknout se,ragyog
955,glänzen::V,lesknout se,fénylik
956,funkeln::V,jiskřit se,csillog
957,funkeln::V,jiskřit se,tündöklik
958,lärmen::V,dělat hluk,lármázik
959,läuten::V,zvonit,cseng
960,klingeln::V,zvonit,csenget
961,klirren::V,řinčet,csörömpöl
962,brausen::V,hučet,zúg
963,brausen::V,hučet,morajlik
964,rauschen::V,šumět,zúg
965,klingen::V,znít,hangzik
966,bellen::V,štěkat,ugat
967,heulen::V,výt,bőg
968,heulen::V,výt,üvölt
969,blasen::V,foukat,fúj
970,pfeifen::V,pískat,fütyül
971,schreien::V,křičet,kiált
972,schreien::V,křičet,kiabál
973,stöhnen::V,sténat,nyög
974,zittern::V,třást se,remeg
975,zittern::V,třást se,reszket
976,leben::V,žít,él
977,geboren werden::V,rodit se,születik
978,atmen::V,dýchat,lélegzik
979,trinken::V,pít,iszik
980,essen::V,jíst,eszik
981,schlucken::V,polykat,nyel
982,müde werden::V,unavit se,elfárad
983,müde werden::V,unavit se,kifárad
984,einschlafen::V,usnout,elalszik
985,schlafen::V,spát,alszik
986,aufwachen::V,probudit se,felébred
987,aufstehen::V,vstát,felkel
988,sich erholen::V,zotavovat se,pihen
989,krank werden::V,onemocnět,megbetegedik
990,krank werden::V,onemocnět,belebetegszik
991,krank sein::V,být nemocný,betegeskedik
992,schmerzen::V,bolet,fáj
993,husten::V,kašlat,köhög
994,genesen::V,uzdravit se,meggyógyul
995,sterben::V,umřít,hal
996,umkommen::V,zahynout,elpusztul
997,sich bewegen::V,pohnout se,mozog
998,sich rühren::V,hnout se,mozdul
999,sich erheben::V,zdvihnout se,feláll
1000,sich erheben::V,zdvihnout se,felemelkedik
1001,sich setzen::V,posadit se,ül
1002,sich setzen::V,posadit se,leül
1003,hinfallen::V,upadnout,bukik
1004,hinfallen::V,upadnout,elesik
1005,laufen::V,běžet,jár
1006,schreiten::V,kráčet,lép
1007,spazierengehen::V,procházet se,sétál
1008,eilen::V,spěchat,siet
1009,sich beeilen::V,pospíšit si,siet
1010,sausen::V,fičet,robog
1011,rennen::V,pádit,fut
1012,rennen::V,pádit,szalad
1013,springen::V,skákat,ugrik
1014,klettern::V,lézt,kúszik
1015,klettern::V,šplhat,kúszik
1016,schaukeln::V,houpat,hintázik
1017,kriechen::V,lézt,kúszik
1018,kriechen::V,plazit se,kúszik
1019,schwimmen::V,plavat,úszik
1020,tauchen::V,nořit se,merül
1021,rudern::V,veslovat,evez
1022,fahren::V,jet,jár
1023,fahren::V,jet,megy
1024,fahren::V,jet,utazik
1025,fahren::V,jezdit,jár
1026,fahren::V,jezdit,megy
1027,fahren::V,jezdit,utazik
1028,fliegen::V,létat,száll
1029,gehen::V,jít,megy
1030,weggehen::V,odejít,elmegy
1031,abfahren::V,odjet,indul
1032,anhalten::V,zastavit se,megáll
1033,hineingehen::V,vcházet se,bemegy
1034,eintreten::V,vstoupit,belép
1035,kommen::V,přijít,jön
1036,ankommen::V,dojít,érkezik
1037,ankommen::V,dojít,megérkezik
1038,zurückkommen::V,vrátit se,visszajön
1039,bleiben::V,zůstat,marad
1040,bleiben::V,zůstat,megmarad
1041,warten::V,čekat,vár
1042,warten::V,čekat,várakozik
1043,erwarten::V,čekat na,vár
1044,erwarten::V,čekat na,megvár
1045,suchen::V,hledat,kutat
1046,finden::V,najít,talál
1047,versuchen::V,zkoušet,megpróbál
1048,versuchen::V,zkoušet,megkísérel
1049,vorbereiten::V,připravit,előkészít
1050,lieben::V,milovat,szeret
1051,mögen::V,mít rád,szeret
1052,lachen::V,smát se,nevet
1053,rühren::V,dojmout,mozdít
1054,weinen::V,plakat,sír
1055,schimpfen::V,nadávat,szid
1056,schimpfen::V,nadávat,szitkozódik
1057,sich ärgern::V,pohoršit se,mérgelődik
1058,sich ärgern::V,pohoršit se,bosszankodik
1059,sich fürchten::V,bát se,fél
1060,sich fürchten::V,bát se,retteg
1061,fürchten::V,bát se,fél
1062,fliehen::V,utéct,menekül
1063,flüchten::V,prchnout,elmenekül
1064,sehen::V,vidět,néz
1065,anschauen::V,podívat se na,megnéz
1066,ansehen::V,sledovat,néz
1067,ansehen::V,sledovat,ránéz
1068,ansehen::V,sledovat,megnéz
1069,hören::V,slyšet,hall
1070,zuhören::V,poslouchat,hallgat
1071,zuhören::V,poslouchat,meghallgat
1072,probieren::V,ochutnávat,kóstol
1073,probieren::V,ochutnávat,megkóstol
1074,riechen::V,cítit,szagol
1075,fühlen::V,cítit,érez
1076,scheinen::V,zdát se,tűnik
1077,scheinen::V,zdát se,látszik
1078,zu sehen sein::V,moci být viděn,mutatkozik
1079,vernehmen::V,uslyšet,hall
1080,frieren::V,mrznout,fázik
1081,tun::V,dělat,csinál
1082,tun::V,dělat,cselekszik
1083,können::V,moct,tud
1084,wollen::V,chtít,akar
1085,anfangen::V,začít,kezd
1086,beenden::V,ukončit,befejez
1087,aufhören::V,přestat,megszűnik
1088,gelingen::V,podařit se,sikerül
1089,geraten::V,dařit se,kerül
1090,geraten::V,dařit se,jut
1091,öffnen::V,otevřít,nyit
1092,öffnen::V,otevřít,kinyit
1093,schließen::V,zavřít,csuk
1094,schließen::V,zavřít,becsuk
1095,stellen::V,postavit,állít
1096,stellen::V,postavit,helyez
1097,setzen::V,posadit,ültet
1098,setzen::V,posadit,helyez
1099,legen::V,klást,tesz
1100,legen::V,klást,fektet
1101,legen::V,položit,tesz
1102,legen::V,položit,fektet
1103,berühren::V,dotýkat se,érint
1104,verbinden::V,spojit,beköt
1105,verbinden::V,spojit,összeköt
1106,bedecken::V,pokrýt,betakar
1107,bedecken::V,pokrýt,beborít
1108,aufhängen::V,oběsit,felakaszt
1109,aufhängen::V,pověsit,felakaszt
1110,anzünden::V,zapálit,gyújt
1111,anzünden::V,zapálit,meggyújt
1112,anzünden::V,podpálit,gyújt
1113,anzünden::V,podpálit,meggyújt
1114,aufheben::V,zvednout,felemel
1115,aufheben::V,zdvihnout,felemel
1116,zurücklassen::V,zanechat,hátrahagy
1117,verlieren::V,ztratit,veszít
1118,verlieren::V,ztratit,elveszít
1119,fallen lassen::V,upustit,elejt
1120,machen::V,udělat,tesz
1121,machen::V,udělat,csinál
1122,herstellen::V,vyrobit,gyárt
1123,herstellen::V,vyrobit,előállít
1124,bauen::V,stavět,épít
1125,bauen::V,budovat,épít
1126,reparieren::V,opravit,javít
1127,reparieren::V,opravit,kijavít
1128,reparieren::V,opravit,megjavít
1129,verbessern::V,zlepšit,megjavít
1130,ändern::V,změnit,változtat
1131,ändern::V,změnit,megváltoztat
1132,graben::V,rýt,ás
1133,graben::V,kopat,ás
1134,beugen::V,ohnout,meghajt
1135,biegen::V,ohnout,hajlít
1136,drehen::V,točit,forgat
1137,wenden::V,obrátit,fordít
1138,wenden::V,obrátit,megfordít
1139,umdrehen::V,obrátit,megfordít
1140,umdrehen::V,obrátit,megforgat
1141,heben::V,zdvihnout,emel
1142,hochheben::V,zvednout,felemel
1143,ergreifen::V,chopit se,megfog
1144,halten::V,držet,tart
1145,drücken::V,stisknout,nyom
1146,drücken::V,stisknout,megnyom
1147,schieben::V,posouvat,tol
1148,kratzen::V,škrábat,vakar
1149,lecken::V,lízat,nyal
1150,beißen::V,kousat,harap
1151,abreißen::V,utrhat,letép
1152,abreißen::V,odtrhat,letép
1153,abschneiden::V,uřezat,levág
1154,abschneiden::V,ukrojit,levág
1155,binden::V,přivázat,köt
1156,binden::V,přivázat,kötöz
1157,stecken::V,strčit,dug
1158,brechen::V,lomit,tör
1159,brechen::V,lomit,eltör
1160,klopfen::V,ťukat,kopogtat
1161,klopfen::V,klepat,kopogtat
1162,hauen::V,bít,vág
1163,hauen::V,bít,levág
1164,kleben::V,lepit,tapaszt
1165,reiben::V,třít,dörzsöl
1166,reiben::V,třít,súrol
1167,streichen::V,mazat,simít
1168,schleifen::V,brousit,fen
1169,schleifen::V,brousit,csiszol
1170,schleifen::V,brousit,köszörül
1171,schneiden::V,řezat,vág
1172,schneiden::V,řezat,szel
1173,schneiden::V,řezat,metsz
1174,schneiden::V,střihat,vág
1175,schneiden::V,střihat,szel
1176,schneiden::V,střihat,metsz
1177,rütteln::V,třást,ráz
1178,rütteln::V,otřást,ráz
1179,schütteln::V,třást,ráz
1180,schütteln::V,třást,megráz
1181,schütteln::V,zatřást,ráz
1182,schütteln::V,zatřást,megráz
1183,schwenken::V,mávat,lóbál
1184,schwenken::V,mávat,lobogtat
1185,schütten::V,nasypat,önt
1186,füllen::V,naplnit,tölt
1187,füllen::V,naplnit,megtölt
1188,einwickeln::V,zavinout,becsavar
1189,tragen::V,nést,hord
1190,schleppen::V,vléct,vonszol
1191,ziehen::V,tahat,húz
1192,ziehen::V,táhnout,húz
1193,aufbewahren::V,schovat,megőriz
1194,werfen::V,házet,dob
1195,werfen::V,házet,hajít
1196,fangen::V,chytat,fog
1197,packen::V,uchvátit,megragad
1198,verstecken::V,schovat,eldug
1199,verstecken::V,schovat,elrejt
1200,teilen::V,rozdělit,oszt
1201,teilen::V,rozdělit,megoszt
1202,schicken::V,posílat,küld
1203,bringen::V,přinést,hoz
1204,bringen::V,přinést,visz
1205,hinzufügen::V,připojit,hozzáad
1206,bekommen::V,dostat,kap
1207,bekommen::V,dostat,megkap
1208,erhalten::V,uchovat,kap
1209,erhalten::V,uchovat,megkap
1210,nehmen::V,vzít,vesz
1211,wählen::V,zvolit,választ
1212,auswählen::V,vybrat,kiválaszt
1213,bewahren::V,uchránit,megtart
1214,behindern::V,překážet,akadályoz
1215,behindern::V,překážet,gátol
1216,verderben::V,zkazit,elront
1217,beschädigen::V,porušit,rongál
1218,beschädigen::V,poškodit,rongál
1219,zerbrechen::V,rozlámat,eltör
1220,zerbrechen::V,rozlámat,széttör
1221,zerbrechen::V,rozlámat,kettétör
1222,zerreißen::V,roztrhnout,eltép
1223,zerreißen::V,roztrhnout,széttép
1224,zerstören::V,zničit,elpusztít
1225,verbrennen::V,spálit,éget
1226,verbrennen::V,spálit,eléget
1227,geben::V,dát,ad
1228,reichen::V,podat,nyújt
1229,schenken::V,darovat,ajándékoz
1230,versprechen::V,slíbit,ígér
1231,wünschen::V,přát,kíván
1232,loben::V,chválit,dicsér
1233,küssen::V,líbat,csókol
1234,wiegen::V,chovat,ringat
1235,wiegen::V,kolébat,ringat
1236,zudecken::V,přikrýt,betakar
1237,zudecken::V,přiklopit,betakar
1238,wecken::V,vzbudit,kelt
1239,wecken::V,vzbudit,ébreszt
1240,zeigen::V,ukázat,mutat
1241,führen::V,vést,visz
1242,führen::V,vést,vezet
1243,lehren::V,učit,tanít
1244,unterrichten::V,vyučovat,tanít
1245,aufziehen::V,vychovat,felnevel
1246,leiten::V,vodit,vezet
1247,leiten::V,vodit,vezérel
1248,antreiben::V,nutit,hajt
1249,lassen::V,dát,-tat
1250,lassen::V,dát,-at
1251,einladen::V,pozvat,meghív
1252,vereinigen::V,spojit,egyesít
1253,besuchen::V,návštívit,látogat
1254,treffen::V,potkat,talál
1255,sich versammeln::V,shromáždit se,gyülekezik
1256,sich versammeln::V,shromáždit se,összegyűlik
1257,spielen::V,hrát,játszik
1258,singen::V,zpívat,énekel
1259,tanzen::V,tančit,táncol
1260,sich trennen::V,rozejít se,elválik
1261,verlassen::V,opustit,elhagy
1262,retten::V,zachránit,ment
1263,bewachen::V,hlídat,őriz
1264,schützen::V,chránit,óv
1265,schützen::V,chránit,véd
1266,verteidigen::V,obhájit,véd
1267,sich schlagen::V,bít se,verekszik
1268,schießen::V,střílet,lő
1269,siegen::V,zvítězit,győz
1270,ärgern::V,zlobit,bosszant
1271,ärgern::V,pohoršit,bosszant
1272,schlagen::V,udeřit,üt
1273,schlagen::V,udeřit,ver
1274,schlagen::V,praštit,üt
1275,schlagen::V,praštit,ver
1276,treten::V,kopnout,rúg
1277,stechen::V,bodnout,döf
1278,stechen::V,bodnout,szúr
1279,stechen::V,píchnout,döf
1280,stechen::V,píchnout,szúr
1281,stoßen::V,strčit,lök
1282,stehlen::V,ukrást,lop
1283,stören::V,vyrušit,zavar
1284,belästigen::V,obtěžovat,zaklat
1285,verbergen::V,skrýt,rejt
1286,verbergen::V,skrýt,elrejt
1287,täuschen::V,klamat,megtéveszt
1288,betrügen::V,podvést,csal
1289,töten::V,zabít,öl
1290,wohnen::V,bydlit,lakik
1291,arbeiten::V,pracovat,dolgozik
1292,sammeln::V,sebrat,szed
1293,sammeln::V,sebrat,gyűjt
1294,pflücken::V,česat,szed
1295,jagen::V,uhonit,vadászik
1296,fischen::V,chytat ryby,halászik
1297,fassen::V,ulovit,fog
1298,hüten::V,pást,őriz
1299,hüten::V,pást,legeltet
1300,treiben::V,hnát,hajt
1301,anbinden::V,přivázat,köt
1302,füttern::V,krmit,etet
1303,melken::V,dojit,fej
1304,hacken::V,seknout,vág
1305,gießen::V,zalít,öntöz
1306,reifen::V,uzrát,érik
1307,zubereiten::V,připravit,elkészít
1308,kochen::V,vařit,főz
1309,backen::V,péct,süt
1310,braten::V,smažit,süt
1311,umrühren::V,zamíchat,megkever
1312,stricken::V,plést,köt
1313,nähen::V,šít,varr
1314,färben::V,nabarvit,fest
1315,reinigen::V,očistit,tisztít
1316,waschen::V,mýt,mos
1317,abwischen::V,utřít,letöröl
1318,spülen::V,spláchnout,mosogat
1319,fegen::V,zamést,söpör
1320,kehren::V,mést,söpör
1321,baden::V,koupat se,fürdik
1322,sich waschen::V,mýt se,mosdik
1323,sich waschen::V,mýt se,mosakszik
1324,ausziehen::V,svléct,levesz
1325,anziehen::V,obléct,felölt
1326,anziehen::V,obléct,felvesz
1327,sich anziehen::V,oblékat se,öltözik
1328,sich anziehen::V,oblékat se,felöltözik
1329,kämmen::V,učesat,fésül
1330,schmücken::V,ozdobit,díszít
1331,sagen::V,říct,mond
1332,sprechen::V,mluvit,beszél
1333,reden::V,hovořit,beszél
1334,sich unterhalten::V,povídat se,beszélget
1335,fragen::V,zeptat se,kérdez
1336,bitten::V,prosit,kér
1337,erzählen::V,povídat,mesél
1338,erzählen::V,povídat,elbeszél
1339,mitteilen::V,sdělit,közöl
1340,mitteilen::V,oznámit,közöl
1341,nennen::V,nazvat,hív
1342,nennen::V,nazvat,nevez
1343,rufen::V,volat,hív
1344,rufen::V,zavolat,hív
1345,prahlen::V,chlubit se,dicsekszik
1346,übersetzen::V,přeložit,fordít
1347,denken::V,myslit,gondol
1348,glauben::V,věřit,hisz
1349,bemerken::V,zpozorovat,észrevesz
1350,erkennen::V,poznat,ráismer
1351,erkennen::V,poznat,felismer
1352,begreifen::V,pochopit,felfog
1353,verstehen::V,porozumět,ért
1354,verstehen::V,porozumět,megért
1355,lernen::V,učit se,tanul
1356,lernen::V,učit se,megtanul
1357,wissen::V,vědět,tud
1358,sich erinnern an::V,vzpomínat si na,emlékszik
1359,vergessen::V,zapomínat,felejt
1360,vergessen::V,zapomínat,elfelejt
1361,messen::V,měřit,mér
1362,messen::V,měřit,megmér
1363,zählen::V,spočítat,számol
1364,zählen::V,spočítat,megszámol
1365,rechnen::V,počítat,számít
1366,lesen::V,číst,olvas
1367,malen::V,malovat,fest
1368,zeichnen::V,rýsovat,rajzol
1369,schreiben::V,psát,ír
1370,besitzen::V,mít,birtokol
1371,besitzen::V,vlastnit,birtokol
1372,kaufen::V,koupit,vesz
1373,kaufen::V,koupit,megvesz
1374,verkaufen::V,prodat,elad
1375,bezahlen::V,zaplatit,fizet
1376,bezahlen::V,zaplatit,kifizet
1377,zahlen::V,platit,fizet
1378,zahlen::V,platit,megfizet
1379,beherrschen::V,ovládat,ural
1380,ertragen::V,snést,elbír
1381,ertragen::V,snést,elvisel
