,Concept_ID,et,hu
846,durch::PRP,kaudu,át
847,durch::PRP,kaudu,keresztül
848,neben::PRP,kõrval,mellett
849,zwischen::PRP,vahel,között
850,wegen::PRP,tõttu,miatt
851,wegen::PRP,tõttu,végett
852,wegen::PRP,pärast,miatt
853,wegen::PRP,pärast,végett
854,dies::PRN,see,ez
855,das::PRN,see,az
856,alles::PRN,kõik,minden
857,ich::PRN,mina,én
858,du::PRN,sina,te
859,er::PRN,tema,ő
860,wir::PRN,me,mi
861,ihr::PRN,te,ti
862,sie::PRN,nad,ők
863,was::FPRN,mis,mi
864,wer::FPRN,kes,ki
865,wo::FADV,kus,hol
866,wohin::FADV,kuhu,hova
867,wie::FADV,kuidas,hogy
868,wie::FADV,kuidas,hogyan
869,warum::FADV,miks,miért
870,wieviel::FNUM,mitu,hány
871,wieviel::FNUM,mitu,mennyi
872,wieviel::FNUM,kui palju,hány
873,wieviel::FNUM,kui palju,mennyi
874,eins::NUM,üks,egy
875,zwei::NUM,kaks,kettő
876,drei::NUM,kolm,három
877,vier::NUM,neli,négy
878,fünf::NUM,viis,öt
879,sechs::NUM,kuus,hat
880,sieben::NUM,seitse,hét
881,acht::NUM,kaheksa,nyolc
882,neun::NUM,üheksa,kilenc
883,zehn::NUM,kümme,tíz
884,elf::NUM,üksteist,tizenegy
885,zwölf::NUM,kaksteist,tizenkettő
886,zwanzig::NUM,kakskümmend,húsz
887,dreißig::NUM,kolmkümmend,harminc
888,vierzig::NUM,nelikümmend,negyven
889,fünfzig::NUM,viiskümmend,ötven
890,sechzig::NUM,kuuskümmend,hatvan
891,siebzig::NUM,seitsekümmend,hetven
892,achtzig::NUM,kaheksakümmend,nyolcvan
893,neunzig::NUM,üheksakümmend,kilencven
894,hundert::NUM,sada,száz
895,tausend::NUM,tuhat,ezer
896,und::CNJ,ja,és
897,und::CNJ,ja,meg
898,oder::CNJ,või,vagy
899,stehen::V,seisma,áll
900,sitzen::V,istuma,ül
901,liegen::V,lamama,fekszik
902,hängen::V,rippuma,függ
903,werden::V,saama,lesz
904,werden::V,hakkama,lesz
905,passieren::V,juhtuma,történik
906,beginnen::V,algama,kezdődik
907,beginnen::V,hakkama,kezdődik
908,enden::V,lõppema,végződik
909,enden::V,lõppema,befejeződik
910,wechseln::V,vahelduma,változik
911,aufgehen[Sonne]::V,tõusma,kel
912,untergehen[Sonne]::V,loojuma,lemegy
913,scheinen[Sonne]::V,paistma,süt
914,donnern::V,kõmisema,dörög
915,wehen::V,puhuma,fúj
916,strömen::V,voolama,áramlik
917,fließen::V,voolama,folyik
918,sich drehen::V,pöörduma,forog
919,schwanken::V,kõikuma,inog
920,schwanken::V,kõikuma,ingadozik
921,schwingen::V,võnkuma,leng
922,fallen::V,langema,esik
923,brennen::V,põlema,ég
924,rauchen::V,suitsema,füstöl
925,regnen::V,sadama,esik
926,gefrieren::V,kinni külmuma,megfagy
927,tauen::V,sulama,olvad
928,schmelzen::V,sulama,olvad
929,schmelzen::V,sulama,elolvad
930,trocknen::V,kuivama,szárad
931,sieden::V,keema,forr
932,faulen::V,mädanema,rothad
933,verfaulen::V,mädanema,elrothad
934,verfaulen::V,mädanema,megrothad
935,reißen::V,rebenema,szakad
936,versinken::V,uppuma,süllyed
937,versinken::V,uppuma,elsüllyed
938,vergehen::V,mööduma,múlik
939,vergehen::V,mööduma,elmúlik
940,erscheinen::V,ilmuma,feltűnik
941,erscheinen::V,ilmuma,megjelenik
942,verschwinden::V,kaduma,letűnik
943,sinken::V,vajuma,süllyed
944,sinken::V,langema,süllyed
945,abnehmen::V,vähenema,apad
946,abnehmen::V,vähenema,csökken
947,abnehmen::V,kahenema,apad
948,abnehmen::V,kahenema,csökken
949,zunehmen::V,kasvama,növekszik
950,zunehmen::V,kasvama,gyarapszik
951,steigen::V,tõusma,emelkedik
952,steigen::V,üles minema,emelkedik
953,wachsen::V,kasvama,nő
954,wachsen::V,kasvama,terem
955,wachsen::V,kasvama,növekszik
956,glänzen::V,läikimä,ragyog
957,glänzen::V,läikimä,fénylik
958,funkeln::V,sädelema,csillog
959,funkeln::V,sädelema,tündöklik
960,lärmen::V,lärmama,lármázik
961,läuten::V,helisema,cseng
962,klingeln::V,helisema,csenget
963,klirren::V,kõlisema,csörömpöl
964,brausen::V,kohisema,zúg
965,brausen::V,kohisema,morajlik
966,rauschen::V,kohisema,zúg
967,klingen::V,kõlama,hangzik
968,bellen::V,haukuma,ugat
969,heulen::V,uluma,bőg
970,heulen::V,uluma,üvölt
971,blasen::V,puhuma,fúj
972,pfeifen::V,vilistama,fütyül
973,schreien::V,karjuma,kiált
974,schreien::V,karjuma,kiabál
975,stöhnen::V,oigama,nyög
976,zittern::V,värisema,remeg
977,zittern::V,värisema,reszket
978,leben::V,elama,él
979,leben::V,elus olema,él
980,geboren werden::V,sündima,születik
981,atmen::V,hingama,lélegzik
982,trinken::V,jooma,iszik
983,essen::V,sööma,eszik
984,schlucken::V,neelama,nyel
985,müde werden::V,väsima,elfárad
986,müde werden::V,väsima,kifárad
987,einschlafen::V,uinuma,elalszik
988,schlafen::V,magama,alszik
989,aufwachen::V,ärkama,felébred
990,aufstehen::V,ärkama,felkel
991,aufstehen::V,üles tõusma,felkel
992,sich erholen::V,puhkama,pihen
993,krank werden::V,haigestuma,megbetegedik
994,krank werden::V,haigestuma,belebetegszik
995,krank werden::V,haigeks jääma,megbetegedik
996,krank werden::V,haigeks jääma,belebetegszik
997,krank sein::V,haige olema,betegeskedik
998,schmerzen::V,valutama,fáj
999,husten::V,köhima,köhög
1000,genesen::V,toibuma,meggyógyul
1001,sterben::V,surema,hal
1002,umkommen::V,surma saama,elpusztul
1003,sich bewegen::V,liikuma,mozog
1004,sich rühren::V,liikuma,mozdul
1005,sich erheben::V,kerkima,feláll
1006,sich erheben::V,kerkima,felemelkedik
1007,sich setzen::V,istet võtma,ül
1008,sich setzen::V,istet võtma,leül
1009,hinfallen::V,kukkuma,bukik
1010,hinfallen::V,kukkuma,elesik
1011,hinfallen::V,maha kukkuma,bukik
1012,hinfallen::V,maha kukkuma,elesik
1013,laufen::V,kõndima,jár
1014,schreiten::V,astuma,lép
1015,spazierengehen::V,jalutama,sétál
1016,eilen::V,ruttama,siet
1017,eilen::V,kiirustama,siet
1018,sich beeilen::V,ruttama,siet
1019,sich beeilen::V,kiirustama,siet
1020,sausen::V,kihutama,robog
1021,sausen::V,tormama,robog
1022,rennen::V,jooksma,fut
1023,rennen::V,jooksma,szalad
1024,rennen::V,kihutama,fut
1025,rennen::V,kihutama,szalad
1026,springen::V,hüppama,ugrik
1027,klettern::V,ronima,kúszik
1028,schaukeln::V,kiikuma,hintázik
1029,kriechen::V,roomama,kúszik
1030,schwimmen::V,ujuma,úszik
1031,tauchen::V,sukelduma,merül
1032,rudern::V,sõudma,evez
1033,fahren::V,sõitma,jár
1034,fahren::V,sõitma,megy
1035,fahren::V,sõitma,utazik
1036,fliegen::V,lendama,száll
1037,gehen::V,käima,megy
1038,gehen::V,minema,megy
1039,weggehen::V,ära minema,elmegy
1040,weggehen::V,välja minema,elmegy
1041,abfahren::V,väljuma,indul
1042,abfahren::V,ära sõitma,indul
1043,anhalten::V,peatuma,megáll
1044,hineingehen::V,sisenema,bemegy
1045,hineingehen::V,sisse minema,bemegy
1046,eintreten::V,sisenema,belép
1047,eintreten::V,sisse astuma,belép
1048,kommen::V,tulema,jön
1049,ankommen::V,saabuma,érkezik
1050,ankommen::V,saabuma,megérkezik
1051,zurückkommen::V,tagasi tulema,visszajön
1052,bleiben::V,jääma,marad
1053,bleiben::V,jääma,megmarad
1054,warten::V,ootama,vár
1055,warten::V,ootama,várakozik
1056,erwarten::V,ootama,vár
1057,erwarten::V,ootama,megvár
1058,erwarten::V,lootma,vár
1059,erwarten::V,lootma,megvár
1060,suchen::V,otsima,kutat
1061,finden::V,leidma,talál
1062,versuchen::V,püüdma,megpróbál
1063,versuchen::V,püüdma,megkísérel
1064,versuchen::V,üritama,megpróbál
1065,versuchen::V,üritama,megkísérel
1066,versuchen::V,katsetama,megpróbál
1067,versuchen::V,katsetama,megkísérel
1068,vorbereiten::V,valmistama,előkészít
1069,lieben::V,armastama,szeret
1070,mögen::V,sallima,szeret
1071,mögen::V,meeldima,szeret
1072,lachen::V,naerma,nevet
1073,rühren::V,liigutama,mozdít
1074,rühren::V,heldima panema,mozdít
1075,weinen::V,nutma,sír
1076,schimpfen::V,sõimama,szid
1077,schimpfen::V,sõimama,szitkozódik
1078,sich ärgern::V,ärrituma,mérgelődik
1079,sich ärgern::V,ärrituma,bosszankodik
1080,sich ärgern::V,vihastuma,mérgelődik
1081,sich ärgern::V,vihastuma,bosszankodik
1082,sich fürchten::V,kartma,fél
1083,sich fürchten::V,kartma,retteg
1084,sich fürchten::V,hirmu tundma,fél
1085,sich fürchten::V,hirmu tundma,retteg
1086,fürchten::V,kartma,fél
1087,fliehen::V,põgenema,menekül
1088,flüchten::V,põgenema,elmenekül
1089,sehen::V,nägema,néz
1090,anschauen::V,vaatama,megnéz
1091,ansehen::V,vaatama,néz
1092,ansehen::V,vaatama,ránéz
1093,ansehen::V,vaatama,megnéz
1094,hören::V,kuulma,hall
1095,zuhören::V,kuulama,hallgat
1096,zuhören::V,kuulama,meghallgat
1097,probieren::V,proovima,kóstol
1098,probieren::V,proovima,megkóstol
1099,riechen::V,nuusutama,szagol
1100,fühlen::V,tundma,érez
1101,scheinen::V,näida,tűnik
1102,scheinen::V,näida,látszik
1103,scheinen::V,ilmuda,tűnik
1104,scheinen::V,ilmuda,látszik
1105,zu sehen sein::V,ilmuma,mutatkozik
1106,vernehmen::V,üle kuulama,hall
1107,frieren::V,külmetada,fázik
1108,tun::V,tegema,csinál
1109,tun::V,tegema,cselekszik
1110,können::V,võima,tud
1111,können::V,oskama,tud
1112,wollen::V,tahtma,akar
1113,anfangen::V,hakkama,kezd
1114,anfangen::V,alustama,kezd
1115,beenden::V,lõpetama,befejez
1116,aufhören::V,lakkama,megszűnik
1117,gelingen::V,õnnestuma,sikerül
1118,geraten::V,jõudma,kerül
1119,geraten::V,jõudma,jut
1120,öffnen::V,avama,nyit
1121,öffnen::V,avama,kinyit
1122,schließen::V,sulgema,csuk
1123,schließen::V,sulgema,becsuk
1124,stellen::V,panema,állít
1125,stellen::V,panema,helyez
1126,stellen::V,asetama,állít
1127,stellen::V,asetama,helyez
1128,setzen::V,panema,ültet
1129,setzen::V,panema,helyez
1130,legen::V,panema,tesz
1131,legen::V,panema,fektet
1132,legen::V,asetama,tesz
1133,legen::V,asetama,fektet
1134,berühren::V,riivama,érint
1135,berühren::V,puudutama,érint
1136,verbinden::V,ühendama,beköt
1137,verbinden::V,ühendama,összeköt
1138,bedecken::V,katma,betakar
1139,bedecken::V,katma,beborít
1140,aufhängen::V,riputama,felakaszt
1141,anzünden::V,süütama,gyújt
1142,anzünden::V,süütama,meggyújt
1143,aufheben::V,üles tõstma,felemel
1144,zurücklassen::V,jätma,hátrahagy
1145,verlieren::V,kaotama,veszít
1146,verlieren::V,kaotama,elveszít
1147,fallen lassen::V,maha pillama,elejt
1148,fallen lassen::V,kukkuda laskma,elejt
1149,machen::V,tegema,tesz
1150,machen::V,tegema,csinál
1151,herstellen::V,valmistama,gyárt
1152,herstellen::V,valmistama,előállít
1153,bauen::V,ehitama,épít
1154,reparieren::V,parandama,javít
1155,reparieren::V,parandama,kijavít
1156,reparieren::V,parandama,megjavít
1157,verbessern::V,parandama,megjavít
1158,ändern::V,muutma,változtat
1159,ändern::V,muutma,megváltoztat
1160,ändern::V,ümber tegema,változtat
1161,ändern::V,ümber tegema,megváltoztat
1162,graben::V,kaevama,ás
1163,beugen::V,painutama,meghajt
1164,biegen::V,painutama,hajlít
1165,drehen::V,keerama,forgat
1166,wenden::V,ümber pöörama,fordít
1167,wenden::V,ümber pöörama,megfordít
1168,umdrehen::V,ümber keerama,megfordít
1169,umdrehen::V,ümber keerama,megforgat
1170,heben::V,tõstma,emel
1171,hochheben::V,üles tõstma,felemel
1172,hochheben::V,kõrgele tõstma,felemel
1173,ergreifen::V,haarama,megfog
1174,halten::V,hoidma,tart
1175,drücken::V,pigistama,nyom
1176,drücken::V,pigistama,megnyom
1177,schieben::V,lükkama,tol
1178,kratzen::V,kraapima,vakar
1179,lecken::V,lakkuma,nyal
1180,beißen::V,purema,harap
1181,beißen::V,hammustama,harap
1182,abreißen::V,rebima,letép
1183,abreißen::V,ära rebima,letép
1184,abschneiden::V,ära lõikama,levág
1185,binden::V,siduma,köt
1186,binden::V,siduma,kötöz
1187,stecken::V,pistma,dug
1188,brechen::V,murdma,tör
1189,brechen::V,murdma,eltör
1190,klopfen::V,koputama,kopogtat
1191,hauen::V,lööma,vág
1192,hauen::V,lööma,levág
1193,kleben::V,kleepima,tapaszt
1194,reiben::V,hõõruma,dörzsöl
1195,reiben::V,hõõruma,súrol
1196,streichen::V,silitama,simít
1197,schleifen::V,lihvima,fen
1198,schleifen::V,lihvima,csiszol
1199,schleifen::V,lihvima,köszörül
1200,schleifen::V,teritama,fen
1201,schleifen::V,teritama,csiszol
1202,schleifen::V,teritama,köszörül
1203,schneiden::V,lõikama,vág
1204,schneiden::V,lõikama,szel
1205,schneiden::V,lõikama,metsz
1206,rütteln::V,raputama,ráz
1207,schütteln::V,raputama,ráz
1208,schütteln::V,raputama,megráz
1209,schütteln::V,loksutama,ráz
1210,schütteln::V,loksutama,megráz
1211,schwenken::V,vehkima,lóbál
1212,schwenken::V,vehkima,lobogtat
1213,schwenken::V,lehvitama,lóbál
1214,schwenken::V,lehvitama,lobogtat
1215,schütten::V,kallama,önt
1216,füllen::V,täitma,tölt
1217,füllen::V,täitma,megtölt
1218,einwickeln::V,sisse mähkima,becsavar
1219,tragen::V,kandma,hord
1220,schleppen::V,tassima,vonszol
1221,schleppen::V,lohistama,vonszol
1222,ziehen::V,vedama,húz
1223,ziehen::V,tõmbama,húz
1224,aufbewahren::V,säilitama,megőriz
1225,aufbewahren::V,alal hoidma,megőriz
1226,werfen::V,viskama,dob
1227,werfen::V,viskama,hajít
1228,fangen::V,püüdma,fog
1229,packen::V,kinni haarama,megragad
1230,packen::V,kinni võtma,megragad
1231,verstecken::V,peitma,eldug
1232,verstecken::V,peitma,elrejt
1233,teilen::V,jagama,oszt
1234,teilen::V,jagama,megoszt
1235,teilen::V,jaotama,oszt
1236,teilen::V,jaotama,megoszt
1237,schicken::V,saatma,küld
1238,bringen::V,viima,hoz
1239,bringen::V,viima,visz
1240,hinzufügen::V,lisama,hozzáad
1241,bekommen::V,saama,kap
1242,bekommen::V,saama,megkap
1243,erhalten::V,saama,kap
1244,erhalten::V,saama,megkap
1245,nehmen::V,võtma,vesz
1246,wählen::V,valima,választ
1247,auswählen::V,valima,kiválaszt
1248,bewahren::V,hoidma,megtart
1249,behindern::V,takistama,akadályoz
1250,behindern::V,takistama,gátol
1251,verderben::V,rikkuma,elront
1252,beschädigen::V,rikkuma,rongál
1253,zerbrechen::V,katki tegema,eltör
1254,zerbrechen::V,katki tegema,széttör
1255,zerbrechen::V,katki tegema,kettétör
1256,zerreißen::V,katki rebima,eltép
1257,zerreißen::V,katki rebima,széttép
1258,zerstören::V,purustama,elpusztít
1259,verbrennen::V,põletama,éget
1260,verbrennen::V,põletama,eléget
1261,geben::V,andma,ad
1262,reichen::V,andma,nyújt
1263,reichen::V,ulatama,nyújt
1264,schenken::V,kinkima,ajándékoz
1265,versprechen::V,lubama,ígér
1266,versprechen::V,tõotama,ígér
1267,wünschen::V,soovima,kíván
1268,loben::V,kiitma,dicsér
1269,küssen::V,suudlema,csókol
1270,wiegen::V,hällitama,ringat
1271,zudecken::V,kaanetama,betakar
1272,zudecken::V,kinni katma,betakar
1273,wecken::V,äratama,kelt
1274,wecken::V,äratama,ébreszt
1275,zeigen::V,näitama,mutat
1276,führen::V,juhatama,visz
1277,führen::V,juhatama,vezet
1278,lehren::V,õpetama,tanít
1279,unterrichten::V,õpetama,tanít
1280,aufziehen::V,üles kasvatama,felnevel
1281,leiten::V,juhtima,vezet
1282,leiten::V,juhtima,vezérel
1283,antreiben::V,ergutama,hajt
1284,lassen::V,laskma,-tat
1285,lassen::V,laskma,-at
1286,einladen::V,kutsuma,meghív
1287,vereinigen::V,ühendama,egyesít
1288,besuchen::V,külastama,látogat
1289,treffen::V,kohtama,talál
1290,sich versammeln::V,kogunema,gyülekezik
1291,sich versammeln::V,kogunema,összegyűlik
1292,spielen::V,mängima,játszik
1293,singen::V,laulma,énekel
1294,tanzen::V,tantsima,táncol
1295,sich trennen::V,lahku minema,elválik
1296,verlassen::V,maha jätma,elhagy
1297,retten::V,päästma,ment
1298,bewachen::V,valvama,őriz
1299,schützen::V,kaitsma,óv
1300,schützen::V,kaitsma,véd
1301,verteidigen::V,kaitsma,véd
1302,sich schlagen::V,kaklema,verekszik
1303,schießen::V,tulistama,lő
1304,siegen::V,võitma,győz
1305,ärgern::V,ärritama,bosszant
1306,ärgern::V,vihastama,bosszant
1307,schlagen::V,lööma,üt
1308,schlagen::V,lööma,ver
1309,treten::V,sõtkuma,rúg
1310,stechen::V,pistma,döf
1311,stechen::V,pistma,szúr
1312,stechen::V,torkama,döf
1313,stechen::V,torkama,szúr
1314,stoßen::V,tõukama,lök
1315,stehlen::V,varastama,lop
1316,stören::V,segama,zavar
1317,stören::V,häirima,zavar
1318,belästigen::V,ahistama,zaklat
1319,verbergen::V,peitma,rejt
1320,verbergen::V,peitma,elrejt
1321,verbergen::V,varjama,rejt
1322,verbergen::V,varjama,elrejt
1323,täuschen::V,petma,megtéveszt
1324,täuschen::V,tüssama,megtéveszt
1325,betrügen::V,petma,csal
1326,betrügen::V,tüssama,csal
1327,betrügen::V,truudust murtma,csal
1328,töten::V,tapma,öl
1329,töten::V,surmama,öl
1330,wohnen::V,elama,lakik
1331,arbeiten::V,töötama,dolgozik
1332,sammeln::V,koguma,szed
1333,sammeln::V,koguma,gyűjt
1334,sammeln::V,korjama,szed
1335,sammeln::V,korjama,gyűjt
1336,pflücken::V,noppima,szed
1337,jagen::V,jahtima,vadászik
1338,fischen::V,kalastama,halászik
1339,fischen::V,kala püüdma,halászik
1340,fassen::V,püüdma,fog
1341,hüten::V,karjatama,őriz
1342,hüten::V,karjatama,legeltet
1343,treiben::V,ajama,hajt
1344,anbinden::V,kinni siduma,köt
1345,füttern::V,söötma,etet
1346,melken::V,lüpsma,fej
1347,hacken::V,raiuma,vág
1348,hacken::V,lõhkuma,vág
1349,gießen::V,kastma,öntöz
1350,reifen::V,valmima,érik
1351,zubereiten::V,valmistama,elkészít
1352,kochen::V,keetma,főz
1353,backen::V,küpsetama,süt
1354,braten::V,praadima,süt
1355,umrühren::V,segama,megkever
1356,stricken::V,kuduma,köt
1357,nähen::V,õmblema,varr
1358,färben::V,värvima,fest
1359,reinigen::V,puhastama,tisztít
1360,waschen::V,pesema,mos
1361,abwischen::V,puhtaks pühkima,letöröl
1362,spülen::V,uhtma,mosogat
1363,fegen::V,pühkima,söpör
1364,kehren::V,pühkima,söpör
1365,baden::V,suplema,fürdik
1366,baden::V,kümblema,fürdik
1367,sich waschen::V,end pesema,mosdik
1368,sich waschen::V,end pesema,mosakszik
1369,ausziehen::V,käest võtma,levesz
1370,ausziehen::V,jalast võtma,levesz
1371,ausziehen::V,seljast võtma,levesz
1372,anziehen::V,jalga panema,felölt
1373,anziehen::V,jalga panema,felvesz
1374,sich anziehen::V,riietuma,öltözik
1375,sich anziehen::V,riietuma,felöltözik
1376,kämmen::V,kammima,fésül
1377,schmücken::V,kaunistama,díszít
1378,sagen::V,ütlema,mond
1379,sprechen::V,rääkima,beszél
1380,sprechen::V,kõnelema,beszél
1381,reden::V,kõnelema,beszél
1382,sich unterhalten::V,vestlema,beszélget
1383,fragen::V,küsima,kérdez
1384,bitten::V,paluma,kér
1385,erzählen::V,jutustama,mesél
1386,erzählen::V,jutustama,elbeszél
1387,mitteilen::V,teatama,közöl
1388,mitteilen::V,teada andma,közöl
1389,nennen::V,nimetama,hív
1390,nennen::V,nimetama,nevez
1391,rufen::V,kutsuma,hív
1392,prahlen::V,hooplema,dicsekszik
1393,übersetzen::V,tõlkima,fordít
1394,denken::V,mõtlema,gondol
1395,glauben::V,uskuma,hisz
1396,bemerken::V,märkama,észrevesz
1397,erkennen::V,ära tundma,ráismer
1398,erkennen::V,ära tundma,felismer
1399,begreifen::V,aru saama,felfog
1400,verstehen::V,mõistma,ért
1401,verstehen::V,mõistma,megért
1402,lernen::V,õppima,tanul
1403,lernen::V,õppima,megtanul
1404,wissen::V,teadma,tud
1405,sich erinnern an::V,mäletama,emlékszik
1406,vergessen::V,unustama,felejt
1407,vergessen::V,unustama,elfelejt
1408,messen::V,mõõtma,mér
1409,messen::V,mõõtma,megmér
1410,zählen::V,loendama,számol
1411,zählen::V,loendama,megszámol
1412,rechnen::V,arvutama,számít
1413,lesen::V,lugema,olvas
1414,malen::V,maalima,fest
1415,zeichnen::V,joonistama,rajzol
1416,schreiben::V,kirjutama,ír
1417,besitzen::V,omama,birtokol
1418,kaufen::V,ostma,vesz
1419,kaufen::V,ostma,megvesz
1420,verkaufen::V,müüma,elad
1421,bezahlen::V,tasuma,fizet
1422,bezahlen::V,tasuma,kifizet
1423,zahlen::V,maksma,fizet
1424,zahlen::V,maksma,megfizet
1425,beherrschen::V,valitsema,ural
1426,ertragen::V,taluma,elbír
1427,ertragen::V,taluma,elvisel
