,Concept_ID,myv,cs
828,was::FPRN,мезе,co
829,wer::FPRN,ки,kdo
830,wo::FADV,косо,kde
831,wohin::FADV,ков,kam
832,wohin::FADV,козо,kam
833,wie::FADV,кода,jak
834,warum::FADV,мекс,proč
835,wieviel::FNUM,зяро,kolik
836,eins::NUM,вейке,jeden
837,zwei::NUM,кавто,dva
838,drei::NUM,колмо,tři
839,vier::NUM,ниле,čtyři
840,fünf::NUM,вете,pět
841,sechs::NUM,кото,šest
842,sieben::NUM,сисем,sedm
843,acht::NUM,кавксо,osm
844,neun::NUM,вейксэ,devět
845,zehn::NUM,кемень,deset
846,elf::NUM,кевейкее,jedenáct
847,zwölf::NUM,кемгавтово,dvanáct
848,zwanzig::NUM,комсь,dvacet
849,dreißig::NUM,колоньгемень,třicet
850,vierzig::NUM,ниленьгемень,čtyřicet
851,fünfzig::NUM,ведьгемень,padesát
852,sechzig::NUM,кодгемень,šedesát
853,siebzig::NUM,сизьгемень,sedmdesát
854,achtzig::NUM,кавксоньгемень,osmdesát
855,neunzig::NUM,вейксэньгемень,devadesát
856,hundert::NUM,сядо,sto
857,tausend::NUM,тыща,tisíc
858,und::CNJ,ды,a
859,oder::CNJ,или,nebo
860,stehen::V,аштемс стядо,stát
861,sitzen::V,аштемс озадо,sedět
862,liegen::V,мадезь аштемс,ležet
863,hängen::V,нурьгемс,viset
864,werden::V,арамс,stát se
865,passieren::V,лисэмс,stát se
866,beginnen::V,ушодомс,počít
867,enden::V,лоткамс,končit
868,enden::V,лоткамс,skončit
869,wechseln::V,полавтнемс,měnit se
870,aufgehen[Sonne]::V,лисемс,vyjít
871,aufgehen[Sonne]::V,стямс,vyjít
872,untergehen[Sonne]::V,валгомс,zapadnout
873,scheinen[Sonne]::V,валдомтомс,svítit
874,donnern::V,цярномс,hřmět
875,donnern::V,галдордомс,hřmět
876,wehen::V,пувамс,vát
877,wehen::V,пувамс,vanout
878,strömen::V,чудемс,proudit
879,fließen::V,чудемс,téct
880,sich drehen::V,велямс,točit se
881,schwanken::V,лыкамс,kolísat
882,schwanken::V,лыкамс,houpat se
883,schwanken::V,якамс,kolísat
884,schwanken::V,якамс,houpat se
885,schwingen::V,нурсемс,kývat se
886,schwingen::V,лыкамс,kývat se
887,fallen::V,прамс,padat
888,fallen::V,сяворемс,padat
889,brennen::V,паломс,hořet
890,rauchen::V,качадомс,kouřit
891,regnen::V,пиземс,pršet
892,gefrieren::V,кельмемс,zamrznout
893,tauen::V,соламс,tát
894,schmelzen::V,соламс,tavit
895,trocknen::V,коськемс,schnout
896,sieden::V,лакамс,vřít
897,sieden::V,пиксемс,vřít
898,faulen::V,наксадомс,hnít
899,verfaulen::V,наксадомс,shnít
900,reißen::V,сезневемс,roztrhat se
901,versinken::V,ваямс,topit se
902,versinken::V,ваямс,ponořit se
903,vergehen::V,ютамс,plynout
904,erscheinen::V,лисемс,objevit se
905,verschwinden::V,ёмамс,zmizet
906,sinken::V,явамс,klesat
907,abnehmen::V,киремемс,ubýt
908,zunehmen::V,ламолгадомс,přibýt
909,zunehmen::V,раштамс,přibýt
910,steigen::V,куземс,stoupat
911,steigen::V,кепсевемс,stoupat
912,wachsen::V,касомс,růst
913,glänzen::V,цитнемс,lesknout se
914,funkeln::V,пиндолдомс,jiskřit se
915,funkeln::V,цивтёрдомс,jiskřit se
916,lärmen::V,шалномс,dělat hluk
917,läuten::V,гайгезевемс,zvonit
918,klingeln::V,чавомс баягас,zvonit
919,klirren::V,калдордомс,řinčet
920,klirren::V,кальцяемс,řinčet
921,brausen::V,лакамс,hučet
922,rauschen::V,лажномс,šumět
923,klingen::V,гайгемс,znít
924,bellen::V,онгомс,štěkat
925,heulen::V,урномс,výt
926,blasen::V,пувамс,foukat
927,pfeifen::V,вешкемс,pískat
928,schreien::V,пижнемс,křičet
929,stöhnen::V,кувсемс,sténat
930,zittern::V,тарномс,třást se
931,leben::V,эрямс,žít
932,geboren werden::V,чачомс,rodit se
933,atmen::V,лексемс,dýchat
934,trinken::V,симемс,pít
935,essen::V,ярсамс,jíst
936,schlucken::V,нилемс,polykat
937,schlucken::V,порнемс,polykat
938,müde werden::V,сиземс,unavit se
939,einschlafen::V,матедевемс,usnout
940,schlafen::V,удомс,spát
941,aufwachen::V,сыргоземс,probudit se
942,aufstehen::V,стямс,vstát
943,sich erholen::V,оймсемс,zotavovat se
944,krank werden::V,сэредезевемс,onemocnět
945,krank sein::V,сэредемс,být nemocný
946,schmerzen::V,сэредемс,bolet
947,husten::V,козомс,kašlat
948,genesen::V,пичкамс,uzdravit se
949,sterben::V,куломс,umřít
950,umkommen::V,чавовомс,zahynout
951,umkommen::V,ёмамс,zahynout
952,sich bewegen::V,шаштомс,pohnout se
953,sich rühren::V,сыргамс,hnout se
954,sich erheben::V,куземс,zdvihnout se
955,sich setzen::V,озамс,posadit se
956,hinfallen::V,прамс,upadnout
957,hinfallen::V,сяворемс,upadnout
958,laufen::V,якамс,běžet
959,schreiten::V,эскелямс,kráčet
960,schreiten::V,молемс,kráčet
961,spazierengehen::V,якамс,procházet se
962,eilen::V,эрзкалемс,spěchat
963,eilen::V,капшамс,spěchat
964,sich beeilen::V,капшамс,pospíšit si
965,sausen::V,ливтямс,fičet
966,rennen::V,чийнемс,pádit
967,rennen::V,ардтнемс,pádit
968,springen::V,кирнявтнемс,skákat
969,klettern::V,куземс,lézt
970,klettern::V,куземс,šplhat
971,schaukeln::V,нурямс,houpat
972,kriechen::V,ёзмолдомс,lézt
973,kriechen::V,ёзмолдомс,plazit se
974,schwimmen::V,уемс,plavat
975,tauchen::V,чопавтомс,nořit se
976,tauchen::V,чопавтнемс,nořit se
977,rudern::V,миледемс,veslovat
978,fahren::V,ардомс,jet
979,fahren::V,ардомс,jezdit
980,fliegen::V,ливтямс,létat
981,gehen::V,туемс,jít
982,gehen::V,молемс,jít
983,weggehen::V,туемс,odejít
984,abfahren::V,туемс,odjet
985,anhalten::V,лоткамс,zastavit se
986,hineingehen::V,совамс,vcházet se
987,eintreten::V,совамс,vstoupit
988,eintreten::V,эскельдямс,vstoupit
989,kommen::V,самс,přijít
990,ankommen::V,самс,dojít
991,ankommen::V,пачкодемс,dojít
992,zurückkommen::V,велявтомс,vrátit se
993,bleiben::V,кадовомс,zůstat
994,warten::V,учомс,čekat
995,erwarten::V,учомс,čekat na
996,suchen::V,вешнемс,hledat
997,finden::V,муемс,najít
998,versuchen::V,варштамс,zkoušet
999,vorbereiten::V,анокстамс,připravit
1000,lieben::V,вечкемс,milovat
1001,mögen::V,вечкемс,mít rád
1002,lachen::V,пейдемс,smát se
1003,rühren::V,токамс седейс,dojmout
1004,weinen::V,авардемс,plakat
1005,schimpfen::V,сёвномс,nadávat
1006,sich ärgern::V,кежиявтнемс,pohoršit se
1007,sich fürchten::V,пелемс,bát se
1008,fürchten::V,пелемс,bát se
1009,fliehen::V,оргодемс,utéct
1010,flüchten::V,ворьгодемс,prchnout
1011,flüchten::V,чадомс,prchnout
1012,sehen::V,неемс,vidět
1013,anschauen::V,ваномс,podívat se na
1014,ansehen::V,ваномс,sledovat
1015,hören::V,марямс,slyšet
1016,zuhören::V,кунсоломс,poslouchat
1017,probieren::V,варшамс,ochutnávat
1018,riechen::V,никсемс,cítit
1019,fühlen::V,марямс,cítit
1020,scheinen::V,марявомс,zdát se
1021,zu sehen sein::V,неявомс,moci být viděn
1022,vernehmen::V,марямс,uslyšet
1023,frieren::V,кельмемс,mrznout
1024,tun::V,теемс,dělat
1025,können::V,маштомс,moct
1026,wollen::V,бажамс,chtít
1027,anfangen::V,кармамс,začít
1028,beenden::V,прядомс,ukončit
1029,aufhören::V,лоткамс,přestat
1030,gelingen::V,удаламс,podařit se
1031,geraten::V,лисемс,dařit se
1032,öffnen::V,панжомс,otevřít
1033,schließen::V,пекстамс,zavřít
1034,schließen::V,сёлгомс,zavřít
1035,schließen::V,конямс,zavřít
1036,stellen::V,аравтомс,postavit
1037,setzen::V,ойсевтемс,posadit
1038,setzen::V,озавтнемс,posadit
1039,legen::V,путомс,klást
1040,legen::V,путомс,položit
1041,berühren::V,токамс,dotýkat se
1042,verbinden::V,содомс,spojit
1043,bedecken::V,вельтямс,pokrýt
1044,aufhängen::V,понгавтомс,oběsit
1045,aufhängen::V,понгавтомс,pověsit
1046,anzünden::V,кирвастемс,zapálit
1047,anzünden::V,кирвастемс,podpálit
1048,aufheben::V,кепедемс,zvednout
1049,aufheben::V,кепедемс,zdvihnout
1050,zurücklassen::V,кадомс,zanechat
1051,verlieren::V,ёмавтомс,ztratit
1052,fallen lassen::V,правтомс,upustit
1053,machen::V,теемс,udělat
1054,herstellen::V,анокстамс,vyrobit
1055,bauen::V,путомс,stavět
1056,bauen::V,путомс,budovat
1057,reparieren::V,витемс,opravit
1058,verbessern::V,паролгавтомс,zlepšit
1059,verbessern::V,вадрялгавтомс,zlepšit
1060,ändern::V,полавтомс,změnit
1061,graben::V,чувомс,rýt
1062,graben::V,чувомс,kopat
1063,graben::V,таргамс,rýt
1064,graben::V,таргамс,kopat
1065,beugen::V,мендемс,ohnout
1066,biegen::V,комавтомс,ohnout
1067,drehen::V,чаравтомс,točit
1068,drehen::V,велявтнемс,točit
1069,wenden::V,велявтомс,obrátit
1070,umdrehen::V,велявтомс,obrátit
1071,heben::V,кепедемс,zdvihnout
1072,hochheben::V,кепедемс,zvednout
1073,ergreifen::V,кундамс,chopit se
1074,halten::V,кирдемс,držet
1075,drücken::V,нуемс,stisknout
1076,schieben::V,шаштомс,posouvat
1077,kratzen::V,ангордамс,škrábat
1078,lecken::V,нолсемс,lízat
1079,beißen::V,сускомс,kousat
1080,abreißen::V,сеземс,utrhat
1081,abreißen::V,сеземс,odtrhat
1082,abschneiden::V,печкемс,uřezat
1083,abschneiden::V,печкемс,ukrojit
1084,binden::V,кодамс,přivázat
1085,binden::V,сюлмамс,přivázat
1086,stecken::V,сялгомс,strčit
1087,brechen::V,синдемс,lomit
1088,brechen::V,калавтомс,lomit
1089,klopfen::V,калтаямс,ťukat
1090,klopfen::V,калтаямс,klepat
1091,hauen::V,чавомс,bít
1092,kleben::V,педявтнемс,lepit
1093,reiben::V,ёзамс,třít
1094,streichen::V,вадемс,mazat
1095,schleifen::V,човамс,brousit
1096,schneiden::V,керямс,řezat
1097,schneiden::V,керямс,střihat
1098,rütteln::V,чукамс,třást
1099,rütteln::V,чукамс,otřást
1100,rütteln::V,лыкавтомс,třást
1101,rütteln::V,лыкавтомс,otřást
1102,schütteln::V,чукамс,třást
1103,schütteln::V,чукамс,zatřást
1104,schwenken::V,яхолемс,mávat
1105,schütten::V,каямс,nasypat
1106,füllen::V,пештямс,naplnit
1107,einwickeln::V,тапарямс,zavinout
1108,tragen::V,кандомс,nést
1109,schleppen::V,ускомс,vléct
1110,ziehen::V,ускомс,tahat
1111,ziehen::V,ускомс,táhnout
1112,aufbewahren::V,ванстомс,schovat
1113,werfen::V,ёртомс,házet
1114,fangen::V,кундамс,chytat
1115,packen::V,кундамс,uchvátit
1116,verstecken::V,кекшемс,schovat
1117,teilen::V,явомс,rozdělit
1118,schicken::V,кучомс,posílat
1119,bringen::V,кандомс,přinést
1120,hinzufügen::V,путомс,připojit
1121,hinzufügen::V,максомс,připojit
1122,bekommen::V,саемс,dostat
1123,erhalten::V,саемс,uchovat
1124,nehmen::V,саемс,vzít
1125,wählen::V,кочкамс,zvolit
1126,auswählen::V,кочкамс,vybrat
1127,bewahren::V,ванстомс,uchránit
1128,behindern::V,кирдемс,překážet
1129,verderben::V,коламс,zkazit
1130,beschädigen::V,теемс зыян,porušit
1131,beschädigen::V,теемс зыян,poškodit
1132,zerbrechen::V,коламс,rozlámat
1133,zerreißen::V,сеземс,roztrhnout
1134,zerstören::V,калавтомс,zničit
1135,verbrennen::V,пултамс,spálit
1136,geben::V,максомс,dát
1137,reichen::V,максомс,podat
1138,schenken::V,каземс,darovat
1139,versprechen::V,алтамс,slíbit
1140,wünschen::V,арсемс,přát
1141,loben::V,шнамс,chválit
1142,küssen::V,палсемс,líbat
1143,wiegen::V,нурсемс,chovat
1144,wiegen::V,нурсемс,kolébat
1145,zudecken::V,тавадомс,přikrýt
1146,zudecken::V,тавадомс,přiklopit
1147,zudecken::V,вельтямс,přikrýt
1148,zudecken::V,вельтямс,přiklopit
1149,wecken::V,стявтомс,vzbudit
1150,zeigen::V,невтемс,ukázat
1151,führen::V,ветямс,vést
1152,lehren::V,тонавтомс,učit
1153,unterrichten::V,тонавтомс,vyučovat
1154,aufziehen::V,трямс,vychovat
1155,aufziehen::V,кастомс,vychovat
1156,leiten::V,ветямс,vodit
1157,leiten::V,азоркстамс,vodit
1158,antreiben::V,ветямс,nutit
1159,lassen::V,кармавтомс,dát
1160,einladen::V,тердемс,pozvat
1161,vereinigen::V,вейсэндямс,spojit
1162,vereinigen::V,вейс путомс,spojit
1163,vereinigen::V,вейс пурнамс,spojit
1164,besuchen::V,варштамс,návštívit
1165,treffen::V,вастомс,potkat
1166,sich versammeln::V,промокшномс,shromáždit se
1167,spielen::V,налксемс,hrát
1168,singen::V,морамс,zpívat
1169,tanzen::V,киштемс,tančit
1170,sich trennen::V,явомс,rozejít se
1171,verlassen::V,кадомс,opustit
1172,retten::V,идемс,zachránit
1173,bewachen::V,ванстомс,hlídat
1174,schützen::V,аштемс,chránit
1175,verteidigen::V,ваномс,obhájit
1176,sich schlagen::V,тюремс,bít se
1177,schießen::V,ледемс,střílet
1178,siegen::V,изнямс,zvítězit
1179,ärgern::V,кежейгавтомс,zlobit
1180,ärgern::V,кежейгавтомс,pohoršit
1181,schlagen::V,токамс,udeřit
1182,schlagen::V,токамс,praštit
1183,treten::V,тапамс,kopnout
1184,stechen::V,пупамс,bodnout
1185,stechen::V,пупамс,píchnout
1186,stoßen::V,тулкадемс,strčit
1187,stehlen::V,саламс,ukrást
1188,stören::V,пирямс ки,vyrušit
1189,belästigen::V,а максомс,obtěžovat
1190,belästigen::V,а кадомс оймамо,obtěžovat
1191,verbergen::V,сёпомс,skrýt
1192,verbergen::V,кекшемс,skrýt
1193,täuschen::V,манямс,klamat
1194,betrügen::V,манчемс,podvést
1195,töten::V,чавномс,zabít
1196,töten::V,маштнемс,zabít
1197,wohnen::V,эрямс,bydlit
1198,arbeiten::V,важодемс,pracovat
1199,sammeln::V,пурнамс,sebrat
1200,pflücken::V,ноцковтнемс,česat
1201,jagen::V,кундамс,uhonit
1202,fischen::V,калонь кундамс,chytat ryby
1203,fassen::V,кундамс,ulovit
1204,hüten::V,ваномс,pást
1205,treiben::V,панемс,hnát
1206,anbinden::V,сюлмамс,přivázat
1207,füttern::V,андомс,krmit
1208,melken::V,потявтомс,dojit
1209,hacken::V,лазномс,seknout
1210,gießen::V,валомс,zalít
1211,reifen::V,кенеремс,uzrát
1212,zubereiten::V,анокстамс,připravit
1213,kochen::V,пидемс,vařit
1214,backen::V,пидемс,péct
1215,braten::V,пуштамс,smažit
1216,umrühren::V,човорямс,zamíchat
1217,stricken::V,кодамс,plést
1218,nähen::V,стамс,šít
1219,färben::V,артомс,nabarvit
1220,reinigen::V,урядамс,očistit
1221,waschen::V,муськемс,mýt
1222,abwischen::V,нардамс,utřít
1223,spülen::V,ёрвалдомс,spláchnout
1224,fegen::V,тенсемс,zamést
1225,kehren::V,тенсемс,mést
1226,baden::V,экшелямс,koupat se
1227,sich waschen::V,шлямс,mýt se
1228,ausziehen::V,кайсевтемс,svléct
1229,anziehen::V,оршамс,obléct
1230,sich anziehen::V,оршамс,oblékat se
1231,kämmen::V,судрямс,učesat
1232,schmücken::V,мазылгавтомс,ozdobit
1233,schmücken::V,наряжамс,ozdobit
1234,sagen::V,меремс,říct
1235,sprechen::V,кортамс,mluvit
1236,reden::V,кортамс,hovořit
1237,sich unterhalten::V,кортнемс,povídat se
1238,fragen::V,кевкстемс,zeptat se
1239,bitten::V,вешемс,prosit
1240,erzählen::V,ёвтнемс,povídat
1241,mitteilen::V,ёвтамс,sdělit
1242,mitteilen::V,ёвтамс,oznámit
1243,nennen::V,лемдемс,nazvat
1244,nennen::V,путомс лем,nazvat
1245,rufen::V,тердемс,volat
1246,rufen::V,тердемс,zavolat
1247,rufen::V,серьгедемс,volat
1248,rufen::V,серьгедемс,zavolat
1249,prahlen::V,шнамс пря,chlubit se
1250,übersetzen::V,ютавтомс,přeložit
1251,denken::V,арсемс,myslit
1252,glauben::V,кемемс,věřit
1253,bemerken::V,неемс,zpozorovat
1254,erkennen::V,содамс,poznat
1255,begreifen::V,пачкодемс,pochopit
1256,verstehen::V,чарькодемс,porozumět
1257,lernen::V,тонавтнемс,učit se
1258,wissen::V,содамс,vědět
1259,sich erinnern an::V,ледстямс,vzpomínat si na
1260,vergessen::V,стувтомс,zapomínat
1261,messen::V,онкстнемс,měřit
1262,zählen::V,ловомс,spočítat
1263,rechnen::V,ловомс,počítat
1264,lesen::V,ловномс,číst
1265,malen::V,рисовамс,malovat
1266,zeichnen::V,рисовамс,rýsovat
1267,schreiben::V,сёрмадомс,psát
1268,besitzen::V,улемс,mít
1269,besitzen::V,улемс,vlastnit
1270,besitzen::V,улемс азорокс,mít
1271,besitzen::V,улемс азорокс,vlastnit
1272,kaufen::V,рамамс,koupit
1273,verkaufen::V,миемс,prodat
1274,bezahlen::V,пандомс,zaplatit
1275,zahlen::V,пандомс,platit
1276,beherrschen::V,азоркстамс,ovládat
1277,ertragen::V,кирдемс,snést
