,Concept_ID,no,lv
822,Regal::N,reol,джадж
823,Regal::N,reol,plaukts
824,Regal::N,hylle,джадж
825,Regal::N,hylle,plaukts
826,Kiste::N,kasse,куд
827,Kiste::N,kasse,ящик
828,Kiste::N,kasse,kaste
829,Kiste::N,kasse,šķirsts
830,Fenster::N,vindu,ӧшинь
831,Fenster::N,vindu,logs
832,Tür::N,dør,ӧдзӧс
833,Tür::N,dør,durvis
834,Tor::N,port,дзиръя
835,Tor::N,port,vārti
836,Zaun::N,gjerde,потшӧс
837,Zaun::N,gjerde,žogs
838,Dach::N,tak,вевт
839,Dach::N,tak,jumts
840,Leiter::N,stige,пос
841,Leiter::N,stige,kāpnes
842,Leiter::N,stige,redeles
843,Besen::N,kost,рос
844,Besen::N,kost,slota
845,Spaten::N,spade,зыр
846,Spaten::N,spade,lāpsta
847,Schaufel::N,skuffe,тэльӧб
848,Schaufel::N,skuffe,liekšķere
849,Gabel::N,gaffel,вилки
850,Gabel::N,gaffel,dakšiņa
851,Löffel::N,skje,пань
852,Löffel::N,skje,karote
853,Messer::N,kniv,пурт
854,Messer::N,kniv,nazis
855,Nagel::N,spiker,тув
856,Nagel::N,spiker,кӧрт тув
857,Nagel::N,spiker,nagla
858,Netz::N,nett,тыв
859,Netz::N,nett,tīkls
860,Haken::N,krok,крук
861,Haken::N,krok,āķis
862,Haken::N,krok,kāsis
863,Haken::N,krok,krampis
864,Griff::N,tak,нуд
865,Griff::N,tak,kāts
866,Griff::N,tak,rokturis
867,Griff::N,håndtak,нуд
868,Griff::N,håndtak,kāts
869,Griff::N,håndtak,rokturis
870,Schloss::N,lås,томан
871,Schloss::N,lås,aizslēgs
872,Bild::N,bilde,серпас
873,Bild::N,bilde,glezna
874,Figur::N,figur,пертас
875,Figur::N,figur,вежньӧг
876,Figur::N,figur,figūra
877,Puppe::N,dukke,акань
878,Puppe::N,dukke,lelle
879,Beutel::N,pose,мешӧк
880,Beutel::N,pose,kule
881,Beutel::N,pose,maisiņš
882,Bündel::N,bylt,кӧртӧд
883,Bündel::N,bylt,sainis
884,Tasche::N,veske,сумка
885,Tasche::N,veske,soma
886,Eimer::N,bøtte,ведра
887,Eimer::N,bøtte,spainis
888,Deckel::N,lokk,пӧдан
889,Deckel::N,lokk,тупкӧд
890,Deckel::N,lokk,vāks
891,Geschirr::N,kjøkkentøy,дозмук
892,Geschirr::N,kjøkkentøy,тасьті-пань
893,Geschirr::N,kjøkkentøy,trauki
894,Sack::N,sekk,мешӧк
895,Sack::N,sekk,maiss
896,Tasse::N,kopp,бекар
897,Tasse::N,kopp,тасьті
898,Tasse::N,kopp,tase
899,Topf::N,gryte,гырнич
900,Topf::N,gryte,pods
901,Kessel::N,kjele,пӧрт
902,Kessel::N,kjele,katls
903,Essen::N,mål,сёйӧм
904,Essen::N,mål,ēdiens
905,Nahrung::N,mat,сёян
906,Nahrung::N,mat,barība
907,Nahrung::N,næring,сёян
908,Nahrung::N,næring,barība
909,Speise::N,matrett,сёян
910,Speise::N,matrett,сёянтор
911,Speise::N,matrett,ēdiens
912,Fleisch::N,kjøtt,яй
913,Fleisch::N,kjøtt,gaļa
914,Getreide::N,korn,нянь
915,Getreide::N,korn,labība
916,Brei::N,grøt,рок
917,Brei::N,grøt,putra
918,Brei::N,grøt,biezenis
919,Brot::N,brød,нянь
920,Brot::N,brød,maize
921,Scheibe::N,skive,шӧрӧм
922,Scheibe::N,skive,чӧлан
923,Scheibe::N,skive,šķēle
924,Scheibe::N,skive,rieciens
925,Fett::N,fett,гос
926,Fett::N,fett,тшог
927,Fett::N,fett,tauki
928,Butter::N,smør,вый
929,Butter::N,smør,sviests
930,Öl::N,olje,вый
931,Öl::N,olje,eļļa
932,Salz::N,salt,сов
933,Salz::N,salt,sāls
934,Suppe::N,suppe,шыд
935,Suppe::N,suppe,zupa
936,Honig::N,honning,ма
937,Honig::N,honning,medus
938,Milch::N,melk,йӧв
939,Milch::N,melk,piens
940,Tee::N,te,чай
941,Tee::N,te,tēja
942,Leder::N,lær,ку
943,Leder::N,lær,āda
944,Leder::N,skinn,ку
945,Leder::N,skinn,āda
946,Wolle::N,ull,вурун
947,Wolle::N,ull,vilna
948,Stoff::N,tøy,дӧра
949,Stoff::N,tøy,drāna
950,Stoff::N,tøy,audums
951,Stoff::N,stoff,дӧра
952,Stoff::N,stoff,drāna
953,Stoff::N,stoff,audums
954,Nadel::N,nål,ем
955,Nadel::N,nål,adata
956,Faden::N,tråd,сунис
957,Faden::N,tråd,diegs
958,Faden::N,tråd,pavediens
959,Knopf::N,knapp,кизь
960,Knopf::N,knapp,poga
961,Knoten::N,knute,гӧрӧд
962,Knoten::N,knute,mezgls
963,Farbe::N,farge,краска
964,Farbe::N,farge,вап
965,Farbe::N,farge,krāsa
966,Kleidung::N,påkledning,паськӧм
967,Kleidung::N,påkledning,tērps
968,Kleidung::N,påkledning,drēbes
969,Hemd::N,skjorte,дӧрӧм
970,Hemd::N,skjorte,krekls
971,Kragen::N,krage,воротник
972,Kragen::N,krage,apkakle
973,Ärmel::N,erme,сос
974,Ärmel::N,erme,piedurkne
975,Hose::N,bukse,гач
976,Hose::N,bukse,bikses
977,Gürtel::N,belte,вӧнь
978,Gürtel::N,belte,josta
979,Mütze::N,lue,шапка
980,Mütze::N,lue,cepure
981,Schuh::N,sko,башмак
982,Schuh::N,sko,ботинки
983,Schuh::N,sko,kurpe
984,Stiefel::N,støvel,сапӧг
985,Stiefel::N,støvel,zābaks
986,Ring::N,ring,кытш
987,Ring::N,ring,gredzens
988,Band::N,band,лента
989,Band::N,band,вундас
990,Band::N,band,lente
991,Kamm::N,kam,сынан
992,Kamm::N,kam,ķemme
993,Spiegel::N,speil,рӧмпӧштан
994,Spiegel::N,speil,spogulis
995,Riemen::N,rem,тасма
996,Riemen::N,rem,siksna
997,Schnur::N,snor,гез
998,Schnur::N,snor,aukla
999,Leine::N,line,юргез
1000,Leine::N,line,saite
1001,Decke::N,teppe,эшкын
1002,Decke::N,teppe,шебрас
1003,Decke::N,teppe,sega
1004,Kissen::N,pute,юрлӧс
1005,Kissen::N,pute,spilvens
1006,Tuch::N,tøy,чышъян
1007,Tuch::N,tøy,vadmala
1008,Handtuch::N,håndkle,ки чышкӧд
1009,Handtuch::N,håndkle,кизьчышъян
1010,Handtuch::N,håndkle,dvielis
1011,Kraft::N,kraft,этш
1012,Kraft::N,kraft,эбӧс
1013,Kraft::N,kraft,spēks
1014,Stärke::N,styrke,ёнлун
1015,Stärke::N,styrke,чорыдлун
1016,Stärke::N,styrke,stiprums
1017,Gesundheit::N,helse,дзоньвидзалун
1018,Gesundheit::N,helse,veselība
1019,Gesundheit::N,sunnhet,дзоньвидзалун
1020,Gesundheit::N,sunnhet,veselība
1021,Krankheit::N,syke,висьӧм
1022,Krankheit::N,syke,slimība
1023,Krankheit::N,sykdom,висьӧм
1024,Krankheit::N,sykdom,slimība
1025,Schmerz::N,smerte,висьӧм
1026,Schmerz::N,smerte,sāpes
1027,Wunde::N,sår,дой
1028,Wunde::N,sår,brūce
1029,Wunde::N,sår,jēlums
1030,Fieber::N,feber,жар
1031,Fieber::N,feber,drudzis
1032,Fieber::N,feber,karstums
1033,Arznei::N,medisin,лекарство
1034,Arznei::N,medisin,зелля
1035,Arznei::N,medisin,zāles
1036,Arznei::N,medisin,medikaments
1037,Arznei::N,legemiddel,лекарство
1038,Arznei::N,legemiddel,зелля
1039,Arznei::N,legemiddel,zāles
1040,Arznei::N,legemiddel,medikaments
1041,Brücke::N,bro,пос
1042,Brücke::N,bro,tilts
1043,Brunnen::N,brønn,юкмӧс
1044,Brunnen::N,brønn,aka
1045,Weide::N,beite,пӧскӧтина
1046,Weide::N,beite,ganības
1047,Pfad::N,sti,туй
1048,Pfad::N,sti,кыснан
1049,Pfad::N,sti,taka
1050,Weg::N,vei,туй
1051,Weg::N,vei,ceļš
1052,Straße::N,gate,туй
1053,Straße::N,gate,iela
1054,Dorf::N,landsby,сикт
1055,Dorf::N,landsby,ciems
1056,Stadt::N,by,кар
1057,Stadt::N,by,pilsēta
1058,Brief::N,brev,письмӧ
1059,Brief::N,brev,vēstule
1060,Buch::N,bok,небӧг
1061,Buch::N,bok,grāmata
1062,Buchstabe::N,bokstav,шыпас
1063,Buchstabe::N,bokstav,burts
1064,Zeitung::N,avis,газет
1065,Zeitung::N,avis,avīze
1066,Zeitung::N,avis,laikraksts
1067,Leben::N,liv,лов
1068,Leben::N,liv,олӧм
1069,Leben::N,liv,dzīve
1070,Tod::N,død,кулӧм
1071,Tod::N,død,nāve
1072,Grab::N,grav,гу
1073,Grab::N,grav,kaps
1074,Kirche::N,kirke,вичко
1075,Kirche::N,kirke,baznīca
1076,Sünde::N,synd,мыж
1077,Sünde::N,synd,grēks
1078,Gott::N,gud,ен
1079,Gott::N,gud,dievs
1080,Arbeiter::N,arbeider,уджалысь
1081,Arbeiter::N,arbeider,strādnieks
1082,Chef::N,sjef,юралысь
1083,Chef::N,sjef,веськӧдлысь
1084,Chef::N,sjef,šefs
1085,Chef::N,sjef,vadītajs
1086,Chef::N,sjef,priekšnieks
1087,Meister::N,mester,вӧчысь
1088,Meister::N,mester,meistars
1089,Arzt::N,lege,врач
1090,Arzt::N,lege,бурдӧдысь
1091,Arzt::N,lege,ārsts
1092,Lehrer::N,lærer,велӧдысь
1093,Lehrer::N,lærer,skolotājs
1094,Geld::N,penger,сьӧм
1095,Geld::N,penger,nauda
1096,Geschäft::N,forretning,удж
1097,Geschäft::N,forretning,bizness
1098,Geschäft::N,forretning,darījums
1099,Laden::N,butikk,вузасянін
1100,Laden::N,butikk,bode
1101,Laden::N,butikk,veikals
1102,Preis::N,pris,дон
1103,Preis::N,pris,cena
1104,Ware::N,vare,тӧвар
1105,Ware::N,vare,prece
1106,Nutzen::N,nytte,воӧм
1107,Nutzen::N,nytte,выгӧда
1108,Nutzen::N,nytte,labums
1109,Reichtum::N,rikdom,озырлун
1110,Reichtum::N,rikdom,bagātība
1111,Welt::N,verden,енкӧла
1112,Welt::N,verden,pasaule
1113,Land::N,land,му
1114,Land::N,land,zeme
1115,Staat::N,stat,канму
1116,Staat::N,stat,государство
1117,Staat::N,stat,valsts
1118,König::N,konge,кан
1119,König::N,konge,ķēniņš
1120,König::N,konge,karalis
1121,Macht::N,makt,каналӧм
1122,Macht::N,makt,vara
1123,Grenze::N,grense,су
1124,Grenze::N,grense,суйӧр
1125,Grenze::N,grense,robeža
1126,Krieg::N,krig,ожман
1127,Krieg::N,krig,karš
1128,Feind::N,fiende,враг
1129,Feind::N,fiende,вӧрӧг
1130,Feind::N,fiende,ienaidnieks
1131,Gewalt::N,vold,мырдöналöм
1132,Gewalt::N,vold,vara
1133,Gewalt::N,vold,vardarbība
1134,Kampf::N,kamp,вермасьӧм
1135,Kampf::N,kamp,cīņa
1136,Bogen[Waffe]::N,bue,ньӧввуж
1137,Bogen[Waffe]::N,bue,loks
1138,Pfeil::N,pil,ньӧв
1139,Pfeil::N,pil,bulta
1140,Gewehr::N,gevær,пишшаль
1141,Gewehr::N,gevær,šautene
1142,Fehler::N,feil,сорсьӧм
1143,Fehler::N,feil,дзугсьӧм
1144,Fehler::N,feil,kļūda
1145,Lüge::N,løgn,пӧръясьӧм
1146,Lüge::N,løgn,ылӧдлӧм
1147,Lüge::N,løgn,meli
1148,Schaden::N,skade,лёк
1149,Schaden::N,skade,изъян
1150,Schaden::N,skade,пакӧсьт
1151,Schaden::N,skade,bojājums
1152,Schaden::N,skade,kaitējums
1153,Unglück::N,uhell,шог
1154,Unglück::N,uhell,kļūme
1155,Unglück::N,uhell,klizma
1156,Unglück::N,uhell,nelaime
1157,Schuld::N,skyld,мыж
1158,Schuld::N,skyld,vaina
1159,Alter::N,alder,арлыд
1160,Alter::N,alder,vecums
1161,Schluss::N,slutt,пом
1162,Schluss::N,slutt,beigas
1163,Zeit::N,tid,кад
1164,Zeit::N,tid,laiks
1165,Tag::N,dag,лун
1166,Tag::N,dag,diena
1167,Morgen::N,morgen,асыв
1168,Morgen::N,morgen,rīts
1169,Mittag::N,middag,лун шӧр
1170,Mittag::N,middag,pusdiena
1171,Abend::N,aften,рыт
1172,Abend::N,aften,vakars
1173,Nacht::N,natt,вой
1174,Nacht::N,natt,nakts
1175,Woche::N,uke,вежон
1176,Woche::N,uke,nedēļa
1177,Monat::N,måned,тӧлысь
1178,Monat::N,måned,mēnesis
1179,Jahr::N,år,во
1180,Jahr::N,år,gads
1181,Frühling::N,vår,тулыс
1182,Frühling::N,vår,pavasaris
1183,Sommer::N,sommer,гожӧм
1184,Sommer::N,sommer,vasara
1185,Herbst::N,høst,ар
1186,Herbst::N,høst,rudens
1187,Winter::N,vinter,тӧв
1188,Winter::N,vinter,ziema
1189,Januar::N,januar,тӧв шӧр
1190,Januar::N,januar,janvāris
1191,Februar::N,februar,урасьӧм
1192,Februar::N,februar,februāris
1193,März::N,mars,рака
1194,März::N,mars,marts
1195,April::N,april,кос му
1196,April::N,april,aprīlis
1197,Mai::N,mai,ода-кора
1198,Mai::N,mai,maijs
1199,Juni::N,juni,лӧддза-номъя
1200,Juni::N,juni,jūnijs
1201,Juli::N,juli,сора
1202,Juli::N,juli,jūlijs
1203,August::N,august,моз
1204,August::N,august,augusts
1205,September::N,september,кӧч
1206,September::N,september,septembris
1207,Oktober::N,oktober,йирым
1208,Oktober::N,oktober,oktobris
1209,November::N,november,вӧльгым
1210,November::N,november,novembris
1211,Dezember::N,desember,ӧшым
1212,Dezember::N,desember,decembris
1213,Montag::N,mandag,выльлун
1214,Montag::N,mandag,pirmdiena
1215,Dienstag::N,tirsdag,воторник
1216,Dienstag::N,tirsdag,otrdiena
1217,Mittwoch::N,onsdag,середа
1218,Mittwoch::N,onsdag,trešdiena
1219,Donnerstag::N,torsdag,четверг
1220,Donnerstag::N,torsdag,ceturtdiena
1221,Freitag::N,fredag,пекнича
1222,Freitag::N,fredag,piektdiena
1223,Samstag::N,lørdag,субӧта
1224,Samstag::N,lørdag,sestdiena
1225,Sonntag::N,søndag,вӧскресенньӧ
1226,Sonntag::N,søndag,svētdiena
1227,groß::A,stor,ыджыд
1228,groß::A,stor,dižs
1229,groß::A,stor,liels
1230,klein::A,liten,ичӧт
1231,klein::A,liten,mazs
1232,lang::A,lang,кузь
1233,lang::A,lang,garš
1234,kurz::A,kort,дженьыд
1235,kurz::A,kort,īss
1236,breit::A,bred,ота
1237,breit::A,bred,паськыд
1238,breit::A,bred,plats
1239,schmal::A,smal,оттӧм
1240,schmal::A,smal,tievs
1241,dicht::A,tett,сук
1242,dicht::A,tett,blīvs
1243,dick[Gegenstand]::A,tykk,кыз
1244,dick[Gegenstand]::A,tykk,biezs
1245,dünn::A,tynn,вӧсни
1246,dünn::A,tynn,вӧсньыд
1247,dünn::A,tynn,plāns
1248,fein::A,fin,посни
1249,fein::A,fin,smalks
1250,fest::A,fast,зумыд
1251,fest::A,fast,tvirts
1252,fest::A,fast,noturīgs
1253,flach::A,flat,плавкӧс
1254,flach::A,flat,тшӧтшкӧс
1255,flach::A,flat,lēzens
1256,flach::A,flat,līdzens
1257,glatt::A,glatt,вольк
1258,glatt::A,glatt,мольыд
1259,glatt::A,glatt,gluds
1260,glatt::A,glatt,slidens
1261,hart::A,hard,зумыд
1262,hart::A,hard,ciets
1263,weich::A,myk,небыд
1264,weich::A,myk,mīksts
1265,weich::A,bløt,небыд
1266,weich::A,bløt,mīksts
1267,rund::A,rund,гӧгрӧс
1268,rund::A,rund,apaļš
1269,spitz::A,spiss,ёсь йыла
1270,spitz::A,spiss,smails
1271,scharf::A,kvass,ёсь
1272,scharf::A,kvass,ass
1273,stumpf::A,stubb,ныж
1274,stumpf::A,stubb,truls
1275,stumpf::A,stubb,strups
1276,schwer::A,tung,сьӧкыд
1277,schwer::A,tung,smags
1278,schön::A,pen,мича
1279,schön::A,pen,лӧсьыд
1280,schön::A,pen,daiļš
1281,schön::A,pen,skaists
1282,schön::A,vakker,мича
1283,schön::A,vakker,лӧсьыд
1284,schön::A,vakker,daiļš
1285,schön::A,vakker,skaists
1286,heiß::A,het,пӧсь
1287,heiß::A,het,karsts
1288,warm::A,varm,шоныд
1289,warm::A,varm,silts
1290,kalt::A,kald,кӧдзыд
1291,kalt::A,kald,salts
1292,kalt::A,kald,auksts
1293,kühl::A,kjølig,юзыд
1294,kühl::A,kjølig,ыркыд
1295,kühl::A,kjølig,vēss
1296,kühl::A,kjølig,dzestrs
1297,frisch::A,fersk,выль
1298,frisch::A,fersk,svaigs
1299,feucht::A,fuktig,уль
1300,feucht::A,fuktig,mitrs
1301,feucht::A,fuktig,drēgns
1302,nass::A,våt,ва
1303,nass::A,våt,slapjš
1304,trocken::A,tørr,кос
1305,trocken::A,tørr,sauss
1306,voll::A,full,кыз
1307,voll::A,full,pilns
1308,leer::A,tom,куш
1309,leer::A,tom,тыртӧм
1310,leer::A,tom,tukšs
1311,offen::A,åpen,восьса
1312,offen::A,åpen,vaļējs
1313,offen::A,åpen,atvērts
1314,geschlossen::A,lukket,пӧдса
1315,geschlossen::A,lukket,slēgts
1316,sauber::A,ren,сӧстӧм
1317,sauber::A,ren,tīrs
1318,sauber::A,ren,spodrs
1319,schmutzig::A,skitten,няйт
1320,schmutzig::A,skitten,netīrs
1321,schmutzig::A,skitten,dubļains
1322,roh::A,rå,уль
1323,roh::A,rå,jēls
1324,reif::A,moden,кисьмӧм
1325,reif::A,moden,gatavs
1326,reif::A,moden,nobriedis
1327,lecker::A,lekker,чӧскыд
1328,lecker::A,lekker,gards
1329,lecker::A,lekker,garšīgs
1330,süß::A,søt,юмов
1331,süß::A,søt,чӧскыд
1332,süß::A,søt,salds
1333,bitter::A,besk,курыд
1334,bitter::A,besk,sūrs
1335,bitter::A,besk,rūgts
1336,bitter::A,bitter,курыд
1337,bitter::A,bitter,sūrs
1338,bitter::A,bitter,rūgts
1339,sauer::A,sur,шома
1340,sauer::A,sur,skābs
1341,hell::A,lys,югыд
1342,hell::A,lys,gaišs
1343,dunkel::A,mørk,пемыд
1344,dunkel::A,mørk,tumšs
1345,schwarz::A,svart,сьӧд
1346,schwarz::A,svart,melns
1347,weiß::A,hvit,еджыд
1348,weiß::A,hvit,balts
1349,rot::A,rød,гӧрд
1350,rot::A,rød,sarkans
1351,gelb::A,gul,виж
1352,gelb::A,gul,dzeltens
1353,blau::A,blå,лӧз
1354,blau::A,blå,zils
1355,grün::A,grønn,веж
1356,grün::A,grønn,турунвиж
1357,grün::A,grønn,zaļš
1358,grau::A,grå,руд
1359,grau::A,grå,pelēks
1360,bunt::A,broket,сера
1361,bunt::A,broket,raibs
1362,bunt::A,broket,krāsains
1363,billig::A,billig,донтӧг
1364,billig::A,billig,lēts
1365,teuer::A,dyr,дона
1366,teuer::A,dyr,dārgs
1367,wertvoll::A,verdifull,дона
1368,wertvoll::A,verdifull,vērtīgs
1369,blind::A,blind,синтӧм
1370,blind::A,blind,akls
1371,taub::A,døv,пельтӧм
1372,taub::A,døv,kurls
1373,kräftig::A,kraftig,вынйӧра
1374,kräftig::A,kraftig,spēcīgs
1375,stark::A,sterk,ён
1376,stark::A,sterk,вына
1377,stark::A,sterk,stiprs
1378,schwach::A,svak,жеб
1379,schwach::A,svak,vājš
1380,fett::A,fet,госа
1381,fett::A,fet,brangs
1382,schlank::A,slank,веськыд
1383,schlank::A,slank,slaids
1384,hübsch::A,pen,мича
1385,hübsch::A,pen,лӧсьыд
1386,hübsch::A,pen,glīts
1387,böse::A,slem,лёк
1388,böse::A,slem,ļauns
1389,böse::A,slem,negants
1390,dumm::A,dum,йӧй
1391,dumm::A,dum,вежӧртӧм
1392,dumm::A,dum,stulbs
1393,dumm::A,dum,muļķīgs
1394,faul::A,lat,дыш
1395,faul::A,lat,slinks
1396,faul::A,doven,дыш
1397,faul::A,doven,slinks
1398,fleißig::A,flittig,зільысь
1399,fleißig::A,flittig,čakls
1400,fleißig::A,flittig,cītīgs
1401,geizig::A,gjerrig,топыд
1402,geizig::A,gjerrig,skops
1403,geizig::A,gjerrig,sīksts
1404,klug::A,klok,юра
1405,klug::A,klok,вежӧра
1406,klug::A,klok,gudrs
1407,geschickt::A,hendig,кипода
1408,geschickt::A,hendig,кужысь
1409,geschickt::A,hendig,manīgs
1410,geschickt::A,skikket,кипода
1411,geschickt::A,skikket,кужысь
1412,geschickt::A,skikket,manīgs
1413,lieb::A,kjær,муса
1414,lieb::A,kjær,мича
1415,lieb::A,kjær,лӧсьыд
1416,lieb::A,kjær,mīļš
1417,lieb::A,snill,муса
1418,lieb::A,snill,мича
1419,lieb::A,snill,лӧсьыд
1420,lieb::A,snill,mīļš
1421,lustig::A,morsom,кыпыд
1422,lustig::A,morsom,jautrs
1423,sanft::A,blid,мелі
1424,sanft::A,blid,liegs
1425,hungrig::A,sulten,тшыг
1426,hungrig::A,sulten,izsalcis
1427,krank::A,syk,висьысь
1428,krank::A,syk,slims
1429,nackt::A,naken,пасьтӧм
1430,nackt::A,naken,pliks
1431,traurig::A,sørgmodig,гажтӧм
1432,traurig::A,sørgmodig,bēdīgs
1433,traurig::A,sørgmodig,skumīgs
1434,lebendig::A,levende,ловъя
1435,lebendig::A,levende,dzīvs
1436,gut::A,god,бур
1437,gut::A,god,labs
1438,schlecht::A,dårlig,лёк
1439,schlecht::A,dårlig,омӧль
1440,schlecht::A,dårlig,slikts
1441,richtig::A,riktig,инӧд
1442,richtig::A,riktig,riktīgs
1443,schlimm::A,slem,омӧль
1444,schlimm::A,slem,туйтӧм
1445,schlimm::A,slem,nelāgs
1446,schlimm::A,slem,nejauks
1447,wahr::A,sann,абу ылӧг
1448,wahr::A,sann,īsts
1449,wahr::A,sann,patiess
1450,alt::A,gammel,важ
1451,alt::A,gammel,sens
1452,alt::A,gammel,vęcs
1453,neu::A,ny,выль
1454,neu::A,ny,jauns
1455,ehemalig::A,forhenværende,вӧвлӧм
1456,ehemalig::A,forhenværende,bijušais
1457,alt[Lebewesen]::A,gammel,пӧрысь
1458,alt[Lebewesen]::A,gammel,vecs
1459,jung::A,ung,том
1460,jung::A,ung,jauns
1461,arm::A,fattig,гӧль
1462,arm::A,fattig,nabags
1463,reich::A,rik,озыр
1464,reich::A,rik,bagāts
1465,bekannt::A,kjent,тӧдса
1466,bekannt::A,kjent,zināms
1467,bekannt::A,kjent,pazīstams
1468,berühmt::A,berømt,нималан
1469,berühmt::A,berømt,кывсян
1470,berühmt::A,berømt,slavens
1471,fremd::A,fremmed,йӧз
1472,fremd::A,fremmed,svešs
1473,verschieden::A,forskjellig,абу ӧткодь
1474,verschieden::A,forskjellig,разнӧй
1475,verschieden::A,forskjellig,dažāds
1476,nah::A,nær,матыс
1477,nah::A,nær,tuvs
1478,fern::A,fjern,ылі
1479,fern::A,fjern,tāls
1480,linker::A,venstre,шуйга
1481,linker::A,venstre,kreisais
1482,rechter::A,høyre,веськыд
1483,rechter::A,høyre,labais
1484,anderer::A,annen,мукӧд
1485,anderer::A,annen,otrs
1486,erster::A,første,медводдза
1487,erster::A,første,pirmais
1488,zweiter::A,annen,мӧд
1489,zweiter::A,annen,otrais
1490,dritter::A,tredje,коймӧд
1491,dritter::A,tredje,trešais
1492,letzter::A,sist,бӧръя
1493,letzter::A,sist,beidzamais
1494,allein::ADV,alene,ӧтка
1495,allein::ADV,alene,viens pats
1496,auf einmal::ADV,med ett,ӧтпырйӧ
1497,auf einmal::ADV,med ett,reizē
1498,zusammen::ADV,sammen,тшӧтш
1499,zusammen::ADV,sammen,kopā
1500,zusammen::ADV,sammen,vienviet
1501,lange::ADV,lenge,дыр
1502,lange::ADV,lenge,ilgi
1503,plötzlich::ADV,plutselig,друг
1504,plötzlich::ADV,plutselig,pēkšņi
1505,sofort::ADV,straks,дзик пыр
1506,sofort::ADV,straks,tūlīt
1507,später::ADV,senere,сэсся
1508,später::ADV,senere,vēlāk
1509,jetzt::ADV,nå,ӧні
1510,jetzt::ADV,nå,tagad
1511,heute::ADV,i dag,талун
1512,heute::ADV,i dag,šodien
1513,morgen::ADV,i morgen,аски
1514,morgen::ADV,i morgen,rīt
1515,bald::ADV,snart,регыд
1516,bald::ADV,snart,drīz
1517,dann::ADV,så,бӧрын
1518,dann::ADV,så,бӧрти
1519,dann::ADV,så,tad
1520,gestern::ADV,i går,тӧнлун
1521,gestern::ADV,i går,vakar
1522,einst::ADV,engang,ӧтчыд
1523,einst::ADV,engang,ӧтпыр
1524,einst::ADV,engang,citreiz
1525,damals::ADV,den gang,сэки
1526,damals::ADV,den gang,toreiz
1527,danach::ADV,deretter,сэсся
1528,danach::ADV,deretter,pēc tam
1529,vorher::ADV,før,войдӧр
1530,vorher::ADV,før,iepriekš
1531,vorher::ADV,før,pirms tam
1532,vorher::ADV,i forveien,войдӧр
1533,vorher::ADV,i forveien,iepriekš
1534,vorher::ADV,i forveien,pirms tam
1535,zuerst::ADV,først,войдӧр
1536,zuerst::ADV,først,vis'pirms
1537,einmal::ADV,en gang,ӧтчыдысь
1538,einmal::ADV,en gang,reiz
1539,einmal::ADV,en gang,vienreiz
1540,manchmal::ADV,somme tider,корсюрӧ
1541,manchmal::ADV,somme tider,dažkārt
1542,oft::ADV,ofte,тшӧкыда
1543,oft::ADV,ofte,bieži
1544,immer::ADV,alltid,век
1545,immer::ADV,alltid,allaž
1546,immer::ADV,alltid,vien'mēr
1547,niemals::ADV,aldri,оз некор
1548,niemals::ADV,aldri,nemūžam
1549,hier::ADV,her,со
1550,hier::ADV,her,тонӧ
1551,hier::ADV,her,te
1552,hier::ADV,her,šeit
1553,hierhin::ADV,hit,татчӧ
1554,hierhin::ADV,hit,талань
1555,hierhin::ADV,hit,šurp
1556,hierhin::ADV,hit,uz šejieni
1557,von hier::ADV,herfra,тасянь
1558,von hier::ADV,herfra,no šejienes
1559,dort::ADV,der,сэні
1560,dort::ADV,der,tur
1561,dorthin::ADV,dit,сэтчӧ
1562,dorthin::ADV,dit,turp
1563,dorthin::ADV,dit,uz turieni
1564,geradeaus::ADV,rett fram,веськыда
1565,geradeaus::ADV,rett fram,taisni uz priekšu
1566,vorwärts::ADV,fram,водзӧ
1567,vorwärts::ADV,fram,uz priekšu
1568,vorwärts::ADV,framover,водзӧ
1569,vorwärts::ADV,framover,uz priekšu
1570,rückwärts::ADV,baklengs,бӧрӧ
1571,rückwärts::ADV,baklengs,atmuguriski
1572,zurück::ADV,tilbake,бӧр
1573,zurück::ADV,tilbake,atpakāļ
1574,unten::ADV,nede,улын
1575,unten::ADV,nede,уліын
1576,unten::ADV,nede,lejā
1577,unten::ADV,nede,apakšā
1578,hinab::ADV,ned,улӧ
1579,hinab::ADV,ned,увлан
1580,hinab::ADV,ned,uz leju
1581,hinab::ADV,nedover,улӧ
1582,hinab::ADV,nedover,увлан
1583,hinab::ADV,nedover,uz leju
1584,oben::ADV,oppe,вылын
1585,oben::ADV,oppe,выліын
1586,oben::ADV,oppe,virsū
1587,oben::ADV,ovenpå,вылын
1588,oben::ADV,ovenpå,выліын
1589,oben::ADV,ovenpå,virsū
1590,hinauf::ADV,opp,выліӧ
1591,hinauf::ADV,opp,augšā
1592,hinauf::ADV,opp,uz augšu
1593,hinauf::ADV,oppover,выліӧ
1594,hinauf::ADV,oppover,augšā
1595,hinauf::ADV,oppover,uz augšu
1596,überall::ADV,overalt,быдлаын
1597,überall::ADV,overalt,visur
1598,nicht::ADV,ikke,oз
1599,nicht::ADV,ikke,ne
1600,ein wenig::ADV,litt,неуна
1601,ein wenig::ADV,litt,drusku
1602,kaum::ADV,neppe,мырдэм
1603,kaum::ADV,neppe,diezin vai
1604,sehr::ADV,svært,зэв
1605,sehr::ADV,svært,ļoti
1606,sehr::ADV,svært,gaužām
1607,so::ADV,så,тадз
