,Concept_ID,lez,en
828,sich erheben::V,къарагъун,stand up
829,sich setzen::V,ацукьун,sit down
830,hinfallen::V,алукьун,tumble
831,laufen::V,къекъуьн,walk
832,schreiten::V,ккамар къачун,pace
833,spazierengehen::V,сейр авун,go for a walk
834,eilen::V,тади авун,rush
835,sich beeilen::V,гьерекатун,hurry
836,sausen::V,чкурун,dash
837,rennen::V,катун,run
838,rennen::V,зверун,run
839,springen::V,хкадарун,jump
840,klettern::V,акьахун,climb
841,kriechen::V,капаралди фин,creep
842,schwimmen::V,сирнав авун,swim
843,tauchen::V,кьилихъди циз вегьин,dive
844,rudern::V,кьусуйралди лодка гьалун,row
845,rudern::V,цуьруьгъуьлдалди кӏватӏун,row
846,fahren::V,фин,drive
847,fliegen::V,лув гун,fly
848,fliegen::V,цавай фин,fly
849,gehen::V,фин,go
850,weggehen::V,хъфин,go away
851,abfahren::V,фин,depart
852,abfahren::V,рекье гьатун,depart
853,anhalten::V,акъвазун,stop
854,hineingehen::V,гьахьун,go in
855,eintreten::V,гьахьун,enter
856,kommen::V,атун,come
857,ankommen::V,атун,arrive
858,zurückkommen::V,хтун,come back
859,bleiben::V,амукьун,stay
860,warten::V,гуьзлемишун,wait
861,erwarten::V,вил алаз акъвазун,wait for
862,suchen::V,къекъуьн,seek
863,suchen::V,къекъуьн,look for
864,finden::V,жугъун,find
865,versuchen::V,алахъун,try
866,vorbereiten::V,гьазурун,prepare
867,lieben::V,кӏан хьун,love
868,mögen::V,рикӏ ацукьун,like
869,lachen::V,хъуьруьн,laugh
870,weinen::V,шехьун,weep
871,schimpfen::V,сеперар гун,grumble
872,schimpfen::V,экъуьгъунар авун,grumble
873,sich ärgern::V,хъел акатун,be annoyed
874,sich fürchten::V,кичӏе хьун,be afraid
875,fürchten::V,къурхутмиш хьун,be afraid of
876,fliehen::V,катун,flee
877,flüchten::V,катун,escape
878,sehen::V,акун,see
879,anschauen::V,вил вегьин,look at
880,ansehen::V,килигун,watch
881,hören::V,ван хьун,hear
882,zuhören::V,яб гун,listen
883,probieren::V,дад акун,taste
884,riechen::V,ни чӏугун,smell
885,fühlen::V,гьисс авун,feel
886,frieren::V,кьун,be cold
887,frieren::V,мекьи хьун,be cold
888,tun::V,авун,do
889,können::V,хьун,can
890,können::V,акъакьун,can
891,wollen::V,кӏан хьун,want
892,anfangen::V,башламишун,start
893,beenden::V,куьтягьун,finish
894,aufhören::V,акъвазун,stop
895,gelingen::V,арадал атун,succeed
896,geraten::V,акъатун,turn out
897,öffnen::V,ахъаюн,open
898,schließen::V,акьалун,close
899,stellen::V,эцигун,put
900,setzen::V,ацукьарун,place
901,legen::V,эцигун,lay
902,berühren::V,хкӏурун,touch
903,verbinden::V,гилигун,connect
904,bedecken::V,кӏевун,cover
905,aufhängen::V,куьрсарун,hang up
906,anzünden::V,куькӏуьрун,light
907,aufheben::V,хкажун,pick up
908,zurücklassen::V,тун,leave
909,verlieren::V,квадарун,lose
910,fallen lassen::V,авадрун,drop
911,machen::V,авун,make
912,machen::V,кар авун,make
913,herstellen::V,расун,produce
914,bauen::V,туькӏуьрун,build
915,reparieren::V,расун,mend
916,verbessern::V,хъсанрун,improve
917,ändern::V,табдил авун,alter
918,graben::V,эгъуьнун,dig
919,beugen::V,акӏажарун,bow
920,beugen::V,кангур авун,bow
921,biegen::V,патахъарун,bend
922,drehen::V,алчударун,spin
923,umdrehen::V,элкъуьрун,turn around
924,heben::V,хкажун,raise
925,hochheben::V,хкажун,lift
926,ergreifen::V,агалчна кьун,seize
927,halten::V,кьун,hold
928,drücken::V,чуькьуьн,press
929,schieben::V,хуртӏ гун,push
930,kratzen::V,къадгъунун,scrape
931,lecken::V,мез гун,lick
932,beißen::V,кӏасун,bite
933,abreißen::V,галудун,tear off
934,abschneiden::V,атӏун,cut off
935,stecken::V,сухун,stick
936,brechen::V,хун,break
937,brechen::V,кукӏварун,break
938,klopfen::V,тахъ-тахъ авун,knock
939,hauen::V,ягъун,hit
940,kleben::V,алкӏурун,glue
941,kleben::V,кукӏурун,glue
942,reiben::V,тӏушунун,rub
943,streichen::V,алтадун,spread
944,schleifen::V,кӏвенкӏв авун,grind
945,schneiden::V,атӏун,cut
946,rütteln::V,къарсурун,jolt
947,schütteln::V,къарсурун,shake
948,schwenken::V,элягъун,swing
949,schwenken::V,галтадун,swing
950,schütten::V,цун,pour
951,füllen::V,ацӏурун,fill
952,einwickeln::V,кутун,wrap
953,einwickeln::V,элкъуьрун,wrap
954,tragen::V,тухун,carry
955,schleppen::V,галчӏурун,drag
956,ziehen::V,ялун,pull
957,ziehen::V,чӏугун,pull
958,aufbewahren::V,хуьн,keep
959,werfen::V,гадрун,throw
960,fangen::V,кьун,catch
961,packen::V,кьун,grab
962,verstecken::V,кӏевун,hide
963,teilen::V,паюн,divide
964,schicken::V,ракъурун,send
965,bringen::V,гъун,bring
966,hinzufügen::V,алава авун,add
967,bekommen::V,къачун,get
968,bekommen::V,жугъурун,get
969,erhalten::V,къачун,receive
970,nehmen::V,къачун,take
971,wählen::V,хкягъун,choose
972,auswählen::V,хкягъун,select
973,bewahren::V,хуьн,preserve
974,behindern::V,манийвал авун,hinder
975,verderben::V,чӏурун,spoil
976,beschädigen::V,нукьсанвал гун,damage
977,zerbrechen::V,хун,break
978,zerreißen::V,къазунун,tear
979,zerstören::V,чӏурун,destroy
980,zerstören::V,барбатӏун,destroy
981,verbrennen::V,ккун,burn
982,geben::V,гун,give
983,reichen::V,вугун,hand
984,reichen::V,гун,hand
985,schenken::V,пишкеш авун,give
986,versprechen::V,гаф гун,promise
987,wünschen::V,дуьа авун,wish
988,loben::V,тариф авун,praise
989,küssen::V,темен гун,kiss
990,wiegen::V,эчӏягъун,rock
991,zudecken::V,гьалдун,cover
992,wecken::V,ахварай авудун,wake
993,zeigen::V,къалурун,show
994,führen::V,тухун,guide
995,lehren::V,кӏелиз тун,teach
996,unterrichten::V,тарс гун,instruct
997,aufziehen::V,тербия гун,bring up
998,aufziehen::V,тербияламишун,bring up
999,leiten::V,идара авун,lead
1000,antreiben::V,тади кутун,urge
1001,einladen::V,теклиф авун,invite
1002,vereinigen::V,сад авун,unite
1003,besuchen::V,кьилив атун,visit
1004,treffen::V,гьалтун,meet
1005,sich versammeln::V,алтӏушун,assemble
1006,spielen::V,къугъун,play
1007,singen::V,лугьун,sing
1008,singen::V,мани лугьун,sing
1009,tanzen::V,кьуьл авун,dance
1010,sich trennen::V,къакъатун,separate
1011,verlassen::V,гъил къачун,leave
1012,retten::V,къутармишун,rescue
1013,bewachen::V,хуьн,guard
1014,schützen::V,хуьн,protect
1015,verteidigen::V,хуьн,defend
1016,sich schlagen::V,кукӏун,brawl
1017,schießen::V,акъатун,shoot
1018,siegen::V,гъалиб хьун,win
1019,ärgern::V,хъел гъун,annoy
1020,ärgern::V,хъел кутун,annoy
1021,schlagen::V,ягъун,beat
1022,schlagen::V,галукьарун,beat
1023,treten::V,кьуьл къекъягъун,kick
1024,treten::V,кьуьл эцягъун,kick
1025,stechen::V,акьадарун,sting
1026,stoßen::V,эцягъун,shove
1027,stehlen::V,чуьнуьхун,steal
1028,stören::V,хкуьрун,disturb
1029,belästigen::V,хкуьрун,bother
1030,belästigen::V,азият гун,bother
1031,verbergen::V,далдаламишун,conceal
1032,täuschen::V,алцурарун,deceive
1033,täuschen::V,алцуррун,deceive
1034,betrügen::V,алцурарун,cheat
1035,betrügen::V,гьарамзадавал авун,cheat
1036,töten::V,яна кьин,kill
1037,wohnen::V,дуланмиш хьун,dwell
1038,arbeiten::V,кӏвалахун,work
1039,arbeiten::V,кӏвалах авун,work
1040,sammeln::V,кӏватӏун,gather
1041,pflücken::V,атӏун,pick
1042,jagen::V,гъуьрч авун,hunt
1043,fischen::V,гъетер кьун,fish
1044,fassen::V,кьун,catch
1045,hüten::V,чӏура хуьн,herd
1046,treiben::V,гьалун,drive
1047,anbinden::V,акалун,tie up
1048,füttern::V,ем гун,feed
1049,melken::V,ацун,milk
1050,hacken::V,куьткуьнун,chop
1051,gießen::V,яд гун,water
1052,reifen::V,чурун,ripen
1053,reifen::V,агакьун,ripen
1054,zubereiten::V,гьазурун,cook
1055,kochen::V,ругун,boil
1056,backen::V,чурун,bake
1057,braten::V,чурун,fry
1058,umrühren::V,какадарун,stir
1059,stricken::V,хурун,knit
1060,nähen::V,цун,sew
1061,färben::V,шир ягъун,dye
1062,reinigen::V,михьун,clean
1063,waschen::V,чуьхуьн,wash
1064,abwischen::V,гуьцӏун,wipe
1065,spülen::V,экъуьрун,rinse
1066,fegen::V,шуткун,sweep
1067,kehren::V,кул алтадун,sweep
1068,baden::V,эхъуьн,bath
1069,sich waschen::V,жендек чуьхуьн,wash
1070,ausziehen::V,хутӏунун,take off
1071,ausziehen::V,галудун,take off
1072,anziehen::V,алукӏун,put on
1073,sich anziehen::V,алукӏун,get dressed
1074,sich anziehen::V,парталар алукӏун,get dressed
1075,kämmen::V,эвягъун,comb
1076,schmücken::V,безетмишун,decorate
1077,schmücken::V,гуьрчегарун,decorate
1078,sagen::V,лугьун,say
1079,sprechen::V,рахун,speak
1080,reden::V,рахун,talk
1081,sich unterhalten::V,ихтилат авун,chat
1082,fragen::V,жузун,ask
1083,bitten::V,тӏалабун,request
1084,erzählen::V,ахъаюн,tell
1085,mitteilen::V,хабар гун,convey
1086,nennen::V,тӏвар гун,name
1087,rufen::V,эверун,call
1088,prahlen::V,яцӏу гафар авун,brag
1089,übersetzen::V,таржума авун,translate
1090,übersetzen::V,гафладун,translate
1091,denken::V,фикир авун,think
1092,glauben::V,агъун,believe
1093,bemerken::V,фикир гун,notice
1094,begreifen::V,гъавурда акьун,grasp
1095,lernen::V,кӏелун,learn
1096,wissen::V,чир хьун,know
1097,wissen::V,чирхьун,know
1098,sich erinnern an::V,рикӏел хуьн,remember
1099,vergessen::V,рикӏелай фин,forget
1100,vergessen::V,рикӏелай алатун,forget
1101,messen::V,алцумун,measure
1102,zählen::V,гьисабун,count
1103,rechnen::V,гьисабун,calculate
1104,lesen::V,кӏелун,read
1105,malen::V,кхьин,paint
1106,malen::V,шикилар чӏугун,paint
1107,zeichnen::V,чӏугун,draw
1108,schreiben::V,кхьин,write
1109,besitzen::V,иеси хьун,own
1110,kaufen::V,къачун,buy
1111,kaufen::V,маса къачун,buy
1112,verkaufen::V,гун,sell
1113,verkaufen::V,маса гун,sell
1114,bezahlen::V,къимет гун,pay for
1115,bezahlen::V,эвезда авун,pay for
1116,bezahlen::V,гьакъи агакьрун,pay for
1117,zahlen::V,къимет гун,pay
1118,zahlen::V,эвезда авун,pay
1119,zahlen::V,гьакъи агакьрун,pay
1120,beherrschen::V,иеси хьун,rule
1121,ertragen::V,таб гун,endure
1122,Oberschenkel::N,,thigh
1123,Strömung::N,,current
1124,Moor::N,,moor
1125,Gedächtnis::N,,memory
1126,Ski::N,,ski
1127,Platte::N,,slab
1128,Leine::N,,leash
1129,Geschäft::N,,business
1130,dick[Gegenstand]::A,,thick
1131,auf einmal::ADV,,at once
1132,zurück::ADV,,back
1133,wieder::ADV,,again
1134,wehen::V,,blow
1135,rauchen::V,,smoke
1136,schaukeln::V,,seesaw
1137,rühren::V,,move
1138,scheinen::V,,seem
1139,zu sehen sein::V,,show
1140,vernehmen::V,,hear
1141,wenden::V,,turn
1142,binden::V,,tie
1143,lassen::V,,let
1144,erkennen::V,,recognize
1145,verstehen::V,,understand
