,Concept_ID,myv,kk
794,neu::A,од,жаңа
795,ehemalig::A,икелень,өткен
796,ehemalig::A,икелень,бұрынғы
797,alt[Lebewesen]::A,сыре,кексе
798,jung::A,од,науша
799,arm::A,кажов,кедей
800,arm::A,кажов,дәулетсіз
801,reich::A,сюпав,малды
802,bekannt::A,содавикс,таныс
803,bekannt::A,содавикс,көзтаныс
804,berühmt::A,содавикс,атақты
805,fremd::A,лия,бөтен
806,fremd::A,асодавикс,бөтен
807,verschieden::A,эрьва,түрлі
808,nah::A,а васолонь,жуық
809,nah::A,а васолонь,етене
810,fern::A,умонь,алыс
811,fern::A,умонь,алыстағы
812,fern::A,кезэрень,алыс
813,fern::A,кезэрень,алыстағы
814,linker::A,керш,сол
815,linker::A,керш,солшыл
816,rechter::A,вить,оң
817,anderer::A,лия,өзге
818,anderer::A,лия,былайғы
819,erster::A,васень,алғашқы
820,erster::A,васенце,алғашқы
821,zweiter::A,омбоце,екінші
822,dritter::A,колмоце,үшінші
823,letzter::A,меельце,артқы
824,letzter::A,меельце,кейінгі
825,allein::ADV,башка,серіксіз
826,allein::ADV,ськамонзо,серіксіз
827,auf einmal::ADV,вейсэ,бірден
828,zusammen::ADV,вейс,бірлесіп
829,zusammen::ADV,вейсэ,бірлесіп
830,lange::ADV,кувать,ұзақ
831,plötzlich::ADV,апак учо,кенет
832,sofort::ADV,курок,әне-міне дегенше
833,sofort::ADV,нейке,әне-міне дегенше
834,später::ADV,мейле,артынан
835,jetzt::ADV,ней,енді
836,jetzt::ADV,ней,қазір
837,heute::ADV,течи,бүгін
838,morgen::ADV,ванды,ертең
839,bald::ADV,курок,тез
840,dann::ADV,мейле,онан соң
841,dann::ADV,мейле,сонан соң
842,dann::ADV,седе мейле,онан соң
843,dann::ADV,седе мейле,сонан соң
844,gestern::ADV,исяк,кеше
845,einst::ADV,весть,бірде
846,einst::ADV,весть,бір кезде
847,einst::ADV,зярдо-бути,бірде
848,einst::ADV,зярдо-бути,бір кезде
849,damals::ADV,сестэ,анада
850,danach::ADV,мейле,онан соң
851,danach::ADV,мейле,сонан соң
852,danach::ADV,седе мейле,онан соң
853,danach::ADV,седе мейле,сонан соң
854,vorher::ADV,васняяк,бұрын
855,zuerst::ADV,васня,әуелі
856,zuerst::ADV,васня,алдымен
857,einmal::ADV,весть,бір жолы
858,manchmal::ADV,лиясто,кейде
859,oft::ADV,сеетьстэ,ылғи
860,immer::ADV,свал,өнебойы
861,niemals::ADV,а зярдояк,ешуақытта
862,hier::ADV,тесэ,бұнда
863,hier::ADV,тесэ,осында
864,hierhin::ADV,тей,бермен
865,von hier::ADV,тестэ,бер жақтан
866,dort::ADV,тосо,анда
867,dorthin::ADV,тов,әрі
868,geradeaus::ADV,витьстэ,тура
869,vorwärts::ADV,икелев,ілгері
870,rückwärts::ADV,мекев,артқа
871,zurück::ADV,мекев,кейін қарай
872,unten::ADV,ало,төменде
873,hinab::ADV,алов,астына
874,hinab::ADV,алов,төмен
875,oben::ADV,вере,жоғарыда
876,hinauf::ADV,верев,өрге
877,überall::ADV,эрьва косо,әрқайда
878,nicht::ADV,а,емес
879,ein wenig::ADV,аламошка,азырақ
880,ein wenig::ADV,аламошка,аздаған
881,ein wenig::ADV,аламошка,азғантай
882,kaum::ADV,ансяк,зорға
883,sehr::ADV,пек,орасан
884,sehr::ADV,вельть,орасан
885,so::ADV,истя,бұлай
886,so::ADV,истя,былайша
887,noch::ADV,таго,әлі
888,nur::ADV,ансяк,ғана
889,schon::ADV,уш,түге
890,wieder::ADV,таго,жаңа
891,wieder::ADV,таго,қайта
892,wieder::ADV,таго,жаңадан
893,vergebens::ADV,стяко,бекер
894,vor::PRP,икеле,алды
895,hinter::PRP,вельде,артынан
896,unter::PRP,ало,түп
897,unter::PRP,ало,маңында
898,durch::PRP,пачк,арқылы
899,neben::PRP,вакссо,іргеде
900,neben::PRP,вакссо,жанында
901,zwischen::PRP,ютксо,арада
902,wegen::PRP,кис,үшін
903,wegen::PRP,коряс,үшін
904,wegen::PRP,кувалт,үшін
905,dies::PRN,те,бұ
906,dies::PRN,те,осы
907,das::PRN,те,сол
908,das::PRN,тона,сол
909,alles::PRN,весе,дүйім
910,alles::PRN,весе,күллі
911,alles::PRN,весемесь,дүйім
912,alles::PRN,весемесь,күллі
913,ich::PRN,мон,мен
914,du::PRN,тон,сен
915,er::PRN,сон,ол
916,wir::PRN,минь,біз
917,ihr::PRN,тынь,сіз
918,sie::PRN,сынь,олар
919,was::FPRN,мезе,не
920,wer::FPRN,ки,кім
921,wo::FADV,косо,кәні
922,wo::FADV,косо,қайда
923,wohin::FADV,ков,қайда
924,wohin::FADV,козо,қайда
925,wie::FADV,кода,калай
926,warum::FADV,мекс,неғып
927,wieviel::FNUM,зяро,неше
928,wieviel::FNUM,зяро,қанша
929,eins::NUM,вейке,бір
930,zwei::NUM,кавто,екі
931,drei::NUM,колмо,үш
932,vier::NUM,ниле,төрт
933,fünf::NUM,вете,бес
934,sechs::NUM,кото,алты
935,sieben::NUM,сисем,жеті
936,acht::NUM,кавксо,сегіз
937,neun::NUM,вейксэ,тоғыз
938,zehn::NUM,кемень,он
939,elf::NUM,кевейкее,он бір
940,zwölf::NUM,кемгавтово,он екі
941,zwanzig::NUM,комсь,жиырма
942,dreißig::NUM,колоньгемень,отыз
943,vierzig::NUM,ниленьгемень,қырық
944,fünfzig::NUM,ведьгемень,елу
945,sechzig::NUM,кодгемень,алпыс
946,siebzig::NUM,сизьгемень,жетпіс
947,achtzig::NUM,кавксоньгемень,сексен
948,neunzig::NUM,вейксэньгемень,тоқсан
949,hundert::NUM,сядо,жүз
950,tausend::NUM,тыща,мың
951,und::CNJ,ды,та
952,oder::CNJ,или,әлде
953,oder::CNJ,или,немесе
954,stehen::V,аштемс стядо,тұру
955,sitzen::V,аштемс озадо,отыру
956,liegen::V,мадезь аштемс,жату
957,hängen::V,нурьгемс,ілу
958,werden::V,арамс,болу
959,werden::V,арамс,түрегелу
960,passieren::V,лисэмс,болу
961,beginnen::V,ушодомс,басталу
962,enden::V,лоткамс,ада болу
963,wechseln::V,полавтнемс,құбылу
964,wechseln::V,полавтнемс,өзгеру
965,aufgehen[Sonne]::V,лисемс,шығу
966,aufgehen[Sonne]::V,стямс,шығу
967,untergehen[Sonne]::V,валгомс,батыру
968,scheinen[Sonne]::V,валдомтомс,жылтырау
969,donnern::V,цярномс,күркіреу
970,donnern::V,галдордомс,күркіреу
971,wehen::V,пувамс,огып тур
972,strömen::V,чудемс,сорғалау
973,fließen::V,чудемс,ағу
974,sich drehen::V,велямс,айналу
975,schwanken::V,лыкамс,толықсу
976,schwanken::V,якамс,толықсу
977,schwingen::V,нурсемс,тербелу
978,schwingen::V,лыкамс,тербелу
979,fallen::V,прамс,құлау
980,fallen::V,прамс,жығылу
981,fallen::V,прамс,төмендеу
982,fallen::V,сяворемс,құлау
983,fallen::V,сяворемс,жығылу
984,fallen::V,сяворемс,төмендеу
985,brennen::V,паломс,жану
986,rauchen::V,качадомс,түтету
987,regnen::V,пиземс,жауу
988,gefrieren::V,кельмемс,мұздай қату
989,gefrieren::V,кельмемс,мұз боп қату
990,tauen::V,соламс,жібу
991,schmelzen::V,соламс,еру
992,trocknen::V,коськемс,курау
993,sieden::V,лакамс,қайнау
994,sieden::V,пиксемс,қайнау
995,faulen::V,наксадомс,иістену
996,verfaulen::V,наксадомс,шіру
997,reißen::V,сезневемс,жыртылу
998,versinken::V,ваямс,малтығу
999,vergehen::V,ютамс,өту
1000,erscheinen::V,лисемс,көріну
1001,erscheinen::V,лисемс,көрініп қалу
1002,verschwinden::V,ёмамс,ғайып_болу
1003,sinken::V,явамс,ылдилау
1004,sinken::V,явамс,төмендеу
1005,abnehmen::V,киремемс,кемітілу
1006,zunehmen::V,ламолгадомс,көбею
1007,zunehmen::V,раштамс,көбею
1008,steigen::V,куземс,қобу
1009,steigen::V,куземс,көтерілу
1010,steigen::V,куземс,жоғарылау
1011,steigen::V,кепсевемс,қобу
1012,steigen::V,кепсевемс,көтерілу
1013,steigen::V,кепсевемс,жоғарылау
1014,wachsen::V,касомс,өсу
1015,glänzen::V,цитнемс,жалтырау
1016,funkeln::V,пиндолдомс,жарқырау
1017,funkeln::V,пиндолдомс,нұрлану
1018,funkeln::V,пиндолдомс,жылтылдау
1019,funkeln::V,цивтёрдомс,жарқырау
1020,funkeln::V,цивтёрдомс,нұрлану
1021,funkeln::V,цивтёрдомс,жылтылдау
1022,lärmen::V,шалномс,шулау
1023,lärmen::V,шалномс,шуылдау
1024,läuten::V,гайгезевемс,қоңыраулату
1025,klingeln::V,чавомс баягас,дыңғырлау
1026,klirren::V,калдордомс,дыңылдату
1027,klirren::V,кальцяемс,дыңылдату
1028,brausen::V,лакамс,тасу
1029,rauschen::V,лажномс,сусылдау
1030,rauschen::V,лажномс,сыбдырлау
1031,klingen::V,гайгемс,дыбыс шығару
1032,bellen::V,онгомс,үру
1033,heulen::V,урномс,ұлу
1034,blasen::V,пувамс,үру
1035,pfeifen::V,вешкемс,ысқыру
1036,schreien::V,пижнемс,шыңғыру
1037,schreien::V,пижнемс,айғайлау
1038,schreien::V,пижнемс,байбайлау
1039,schreien::V,пижнемс,бажалақтау
1040,stöhnen::V,кувсемс,ыңырсу
1041,stöhnen::V,кувсемс,ыңкылдау
1042,zittern::V,тарномс,қалш
1043,zittern::V,тарномс,қалшылдату
1044,leben::V,эрямс,жасау
1045,leben::V,эрямс,күнелту
1046,leben::V,эрямс,күн көру
1047,leben::V,эрямс,тіршілік ету
1048,geboren werden::V,чачомс,туу
1049,atmen::V,лексемс,дем алу
1050,atmen::V,лексемс,ауа жұту
1051,trinken::V,симемс,ішу
1052,trinken::V,симемс,ұрттау
1053,essen::V,ярсамс,жеу
1054,essen::V,ярсамс,тамақтану
1055,schlucken::V,нилемс,жұту
1056,schlucken::V,порнемс,жұту
1057,müde werden::V,сиземс,болдыру
1058,einschlafen::V,матедевемс,үйыктап калу
1059,schlafen::V,удомс,ұйықтау
1060,aufwachen::V,сыргоземс,ояну
1061,aufstehen::V,стямс,ояну
1062,sich erholen::V,оймсемс,тынығу
1063,krank werden::V,сэредезевемс,кеселдену
1064,krank werden::V,сэредезевемс,сырқаттану
1065,krank werden::V,сэредезевемс,ауырып қалу
1066,krank werden::V,сэредезевемс,ауыра бастау
1067,krank werden::V,сэредезевемс,кеселге ұшырау
1068,krank werden::V,сэредезевемс,сырқаттанып қалу
1069,krank sein::V,сэредемс,ауыру
1070,krank sein::V,сэредемс,сырқаттану
1071,schmerzen::V,сэредемс,ауырады
1072,husten::V,козомс,жөтелу
1073,genesen::V,пичкамс,айығу
1074,sterben::V,куломс,өлу
1075,sterben::V,куломс,қайтыс
1076,sterben::V,куломс,жантапсыру
1077,umkommen::V,чавовомс,өлу
1078,umkommen::V,чавовомс,қаза табу
1079,umkommen::V,ёмамс,өлу
1080,umkommen::V,ёмамс,қаза табу
1081,sich bewegen::V,шаштомс,жылжу
1082,sich rühren::V,сыргамс,қыбырлау
1083,sich erheben::V,куземс,тұру
1084,sich setzen::V,озамс,отыру
1085,hinfallen::V,прамс,жығылу
1086,hinfallen::V,сяворемс,жығылу
1087,laufen::V,якамс,жояу жүру
1088,schreiten::V,эскелямс,кадамдау
1089,schreiten::V,молемс,кадамдау
1090,spazierengehen::V,якамс,қыдыру
1091,eilen::V,эрзкалемс,асығу
1092,eilen::V,эрзкалемс,жеделдену
1093,eilen::V,эрзкалемс,жедепдеу
1094,eilen::V,капшамс,асығу
1095,eilen::V,капшамс,жеделдену
1096,eilen::V,капшамс,жедепдеу
1097,sich beeilen::V,капшамс,асығу
1098,sich beeilen::V,капшамс,жеделдену
1099,sausen::V,ливтямс,заулау
1100,rennen::V,чийнемс,жүгіру
1101,rennen::V,ардтнемс,жүгіру
1102,springen::V,кирнявтнемс,секіру
1103,klettern::V,куземс,өрмелеп шығу
1104,schaukeln::V,нурямс,тербелу
1105,kriechen::V,ёзмолдомс,еңбектеу
1106,schwimmen::V,уемс,жүзу
1107,schwimmen::V,уемс,малту
1108,schwimmen::V,уемс,қалықтау
1109,tauchen::V,чопавтомс,сүңгу
1110,tauchen::V,чопавтнемс,сүңгу
1111,rudern::V,миледемс,есу
1112,fahren::V,ардомс,бару
1113,fliegen::V,ливтямс,ұшу
1114,gehen::V,туемс,бару
1115,gehen::V,молемс,бару
1116,weggehen::V,туемс,кету
1117,abfahren::V,туемс,жөнелу
1118,anhalten::V,лоткамс,тоқтау
1119,hineingehen::V,совамс,кіру
1120,eintreten::V,совамс,ену
1121,eintreten::V,эскельдямс,ену
1122,kommen::V,самс,жету
1123,ankommen::V,самс,келу
1124,ankommen::V,пачкодемс,келу
1125,zurückkommen::V,велявтомс,қайту
1126,bleiben::V,кадовомс,қалу
1127,warten::V,учомс,тосу
1128,erwarten::V,учомс,күту
1129,suchen::V,вешнемс,іздеу
1130,finden::V,муемс,табу
1131,versuchen::V,варштамс,талпыну
1132,vorbereiten::V,анокстамс,әзірлеу
1133,lieben::V,вечкемс,сүю
1134,mögen::V,вечкемс,жарату
1135,mögen::V,вечкемс,жақсы_көру
1136,lachen::V,пейдемс,күлу
1137,lachen::V,пейдемс,күлісу
1138,rühren::V,токамс седейс,көңілін бұзу
1139,weinen::V,авардемс,жылау
1140,schimpfen::V,сёвномс,ақырып-бақыру
1141,sich ärgern::V,кежиявтнемс,ашулану
1142,sich fürchten::V,пелемс,сескену
1143,fürchten::V,пелемс,қауіптену
1144,fürchten::V,пелемс,сақсыну
1145,fliehen::V,оргодемс,қашу
1146,fliehen::V,оргодемс,қашып кету
1147,flüchten::V,ворьгодемс,қашу
1148,flüchten::V,ворьгодемс,қашып кету
1149,flüchten::V,чадомс,қашу
1150,flüchten::V,чадомс,қашып кету
1151,sehen::V,неемс,көру
1152,anschauen::V,ваномс,назар салу
1153,ansehen::V,ваномс,тамашалау
1154,hören::V,марямс,есту
1155,zuhören::V,кунсоломс,тыңдау
1156,zuhören::V,кунсоломс,құлақ қою
1157,probieren::V,варшамс,тату
1158,probieren::V,варшамс,дәм тату
1159,riechen::V,никсемс,иіскеу
1160,fühlen::V,марямс,сезу
1161,fühlen::V,марямс,сезіну
1162,scheinen::V,марявомс,болып көріну
1163,zu sehen sein::V,неявомс,көріну
1164,vernehmen::V,марямс,есту
1165,vernehmen::V,марямс,есітіп қалу
1166,frieren::V,кельмемс,тоңу
1167,frieren::V,кельмемс,жаурау
1168,tun::V,теемс,ету
1169,tun::V,теемс,істеу
1170,können::V,маштомс,білу
1171,wollen::V,бажамс,қалау
1172,anfangen::V,кармамс,бастау
1173,beenden::V,прядомс,бітіру
1174,beenden::V,прядомс,адақтау
1175,beenden::V,прядомс,тамамдау
1176,beenden::V,прядомс,аяқтап шығу
1177,aufhören::V,лоткамс,доғару
1178,gelingen::V,удаламс,жолы түсу
1179,geraten::V,лисемс,калу
1180,öffnen::V,панжомс,ашу
1181,öffnen::V,панжомс,ашып қою
1182,schließen::V,пекстамс,жабу
1183,schließen::V,сёлгомс,жабу
1184,schließen::V,конямс,жабу
1185,stellen::V,аравтомс,қою
1186,stellen::V,аравтомс,қойдыру
1187,setzen::V,ойсевтемс,отырғызу
1188,setzen::V,озавтнемс,отырғызу
1189,legen::V,путомс,салу
1190,legen::V,путомс,калау
1191,berühren::V,токамс,тию
1192,verbinden::V,содомс,байлап алу
1193,verbinden::V,содомс,сабақтастыру
1194,bedecken::V,вельтямс,бүркеу
1195,aufhängen::V,понгавтомс,ілу
1196,aufhängen::V,понгавтомс,асып қою
1197,anzünden::V,кирвастемс,тұтату
1198,aufheben::V,кепедемс,көтеру
1199,zurücklassen::V,кадомс,қалдыру
1200,verlieren::V,ёмавтомс,жоғалту
1201,fallen lassen::V,правтомс,құлатып алу
1202,fallen lassen::V,правтомс,қолдан түсіріп алу
1203,machen::V,теемс,ету
1204,machen::V,теемс,жасау
1205,machen::V,теемс,жасап шығару
1206,herstellen::V,анокстамс,жасап шығару
1207,bauen::V,путомс,тұрғызу
1208,reparieren::V,витемс,оңдау
1209,verbessern::V,паролгавтомс,дұрыстау
1210,verbessern::V,вадрялгавтомс,дұрыстау
1211,ändern::V,полавтомс,өзгерту
1212,graben::V,чувомс,үңгу
1213,graben::V,таргамс,үңгу
1214,beugen::V,мендемс,буғу
1215,biegen::V,комавтомс,ию
1216,biegen::V,комавтомс,майыстыру
1217,drehen::V,чаравтомс,айналдыру
1218,drehen::V,велявтнемс,айналдыру
1219,wenden::V,велявтомс,екінші жағын айналдыру
1220,umdrehen::V,велявтомс,бұру
1221,heben::V,кепедемс,көтеру
1222,hochheben::V,кепедемс,жоғарылату
1223,hochheben::V,кепедемс,көтеру
1224,ergreifen::V,кундамс,бас_салу
1225,ergreifen::V,кундамс,шап_беріп_ұстап_алу
1226,ergreifen::V,кундамс,шап_беру
1227,ergreifen::V,кундамс,шап_ете_түсу
1228,halten::V,кирдемс,тұту
1229,halten::V,кирдемс,ұстау
1230,drücken::V,нуемс,басу
1231,schieben::V,шаштомс,итеру
1232,kratzen::V,ангордамс,қыру
1233,lecken::V,нолсемс,жалау
1234,beißen::V,сускомс,қабу
1235,beißen::V,сускомс,тістеу
1236,beißen::V,сускомс,қауып алу
1237,abreißen::V,сеземс,үзу
1238,abschneiden::V,печкемс,қырқу
1239,binden::V,кодамс,байланыстыру
1240,binden::V,кодамс,байлап_алу
1241,binden::V,кодамс,байластыру
1242,binden::V,кодамс,байлау
1243,binden::V,кодамс,буу
1244,binden::V,кодамс,матау
1245,binden::V,кодамс,сабақтастыру
1246,binden::V,кодамс,ұштастыру
1247,binden::V,сюлмамс,байланыстыру
1248,binden::V,сюлмамс,байлап_алу
1249,binden::V,сюлмамс,байластыру
1250,binden::V,сюлмамс,байлау
1251,binden::V,сюлмамс,буу
1252,binden::V,сюлмамс,матау
1253,binden::V,сюлмамс,сабақтастыру
1254,binden::V,сюлмамс,ұштастыру
1255,stecken::V,сялгомс,сұғу
1256,brechen::V,синдемс,сындыру
1257,brechen::V,калавтомс,сындыру
1258,klopfen::V,калтаямс,қағу
1259,hauen::V,чавомс,соғу
1260,kleben::V,педявтнемс,желімдеу
1261,reiben::V,ёзамс,үйкеу
1262,streichen::V,вадемс,сүйкеу
1263,schleifen::V,човамс,егеу
1264,schleifen::V,човамс,қайрау
1265,schleifen::V,човамс,егеулеу
1266,schneiden::V,керямс,кесу
1267,rütteln::V,чукамс,қозғау
1268,rütteln::V,чукамс,жұлмалау
1269,rütteln::V,лыкавтомс,қозғау
1270,rütteln::V,лыкавтомс,жұлмалау
1271,schütteln::V,чукамс,дірілдету
1272,schütteln::V,чукамс,селкілдету
1273,schwenken::V,яхолемс,бұлғау
1274,schwenken::V,яхолемс,сермеу
1275,schütten::V,каямс,құю
1276,füllen::V,пештямс,толтыру
1277,einwickeln::V,тапарямс,орау
1278,tragen::V,кандомс,алып жүру
1279,schleppen::V,ускомс,тарту
1280,ziehen::V,ускомс,тарту
1281,aufbewahren::V,ванстомс,сақтау
1282,werfen::V,ёртомс,лақтыру
1283,fangen::V,кундамс,қармау
1284,fangen::V,кундамс,қағып алу
1285,packen::V,кундамс,шап беру
1286,packen::V,кундамс,шап ете түсу
1287,packen::V,кундамс,шап беріп ұстап алу
1288,verstecken::V,кекшемс,тығу
1289,verstecken::V,кекшемс,жасыру
1290,teilen::V,явомс,бөлу
1291,schicken::V,кучомс,жіберу
1292,bringen::V,кандомс,әкелу
1293,bringen::V,кандомс,алып келу
1294,hinzufügen::V,путомс,қосу
1295,hinzufügen::V,путомс,үстеу
1296,hinzufügen::V,максомс,қосу
1297,hinzufügen::V,максомс,үстеу
1298,bekommen::V,саемс,алу
1299,erhalten::V,саемс,алмақ
1300,nehmen::V,саемс,алу
1301,nehmen::V,саемс,алмақ
1302,wählen::V,кочкамс,таңдау
1303,auswählen::V,кочкамс,екшеу
1304,auswählen::V,кочкамс,саралау
1305,auswählen::V,кочкамс,сұрыптау
1306,auswählen::V,кочкамс,сайлап алу
1307,bewahren::V,ванстомс,сақтау
1308,behindern::V,кирдемс,оралғы болу
1309,verderben::V,коламс,бүлдіру
1310,beschädigen::V,теемс зыян,бұзу
1311,zerbrechen::V,коламс,уату
1312,zerreißen::V,сеземс,жырту
1313,zerstören::V,калавтомс,қирату
1314,zerstören::V,калавтомс,талқандау
1315,verbrennen::V,пултамс,өртеу
1316,verbrennen::V,пултамс,жандыру
1317,verbrennen::V,пултамс,өртеп жіберу
1318,verbrennen::V,пултамс,жандырып жіберу
1319,geben::V,максомс,беру
1320,reichen::V,максомс,беру
1321,schenken::V,каземс,тарту
1322,versprechen::V,алтамс,уәде беру
1323,wünschen::V,арсемс,тілеу
1324,loben::V,шнамс,мақтау
1325,loben::V,шнамс,дәріптеу
1326,küssen::V,палсемс,сүю
1327,wiegen::V,нурсемс,тербеу
1328,zudecken::V,тавадомс,бүркеу
1329,zudecken::V,вельтямс,бүркеу
1330,wecken::V,стявтомс,ояту
1331,zeigen::V,невтемс,көрсету
1332,führen::V,ветямс,ерту
1333,führen::V,ветямс,жетектеу
1334,lehren::V,тонавтомс,оқыту
1335,unterrichten::V,тонавтомс,оқыту
1336,aufziehen::V,трямс,бағу
1337,aufziehen::V,кастомс,бағу
1338,leiten::V,ветямс,басқару
1339,leiten::V,ветямс,жетекшілік ету
1340,leiten::V,азоркстамс,басқару
1341,leiten::V,азоркстамс,жетекшілік ету
1342,antreiben::V,ветямс,асықтыру
1343,lassen::V,кармавтомс,-ткізу
1344,lassen::V,кармавтомс,мәжбүр ету
1345,einladen::V,тердемс,шақыру
1346,vereinigen::V,вейсэндямс,біріктіру
1347,vereinigen::V,вейсэндямс,біріктіріп қою
1348,vereinigen::V,вейс путомс,біріктіру
1349,vereinigen::V,вейс путомс,біріктіріп қою
1350,vereinigen::V,вейс пурнамс,біріктіру
1351,vereinigen::V,вейс пурнамс,біріктіріп қою
1352,besuchen::V,варштамс,кіріп шығу
1353,besuchen::V,варштамс,барып шығу
1354,treffen::V,вастомс,кездесу
1355,sich versammeln::V,промокшномс,топталу
1356,spielen::V,налксемс,ойнау
1357,singen::V,морамс,сайрау
1358,tanzen::V,киштемс,билеу
1359,sich trennen::V,явомс,айрылысу
1360,verlassen::V,кадомс,тастау
1361,retten::V,идемс,құтқару
1362,bewachen::V,ванстомс,күзету
1363,schützen::V,аштемс,жақтау
1364,schützen::V,аштемс,жақтасу
1365,verteidigen::V,ваномс,қорғау
1366,sich schlagen::V,тюремс,алысу
1367,schießen::V,ледемс,ату
1368,siegen::V,изнямс,жеңу
1369,ärgern::V,кежейгавтомс,ашуландыру
1370,schlagen::V,токамс,ұру
1371,treten::V,тапамс,тебу
1372,stechen::V,пупамс,шаншу
1373,stoßen::V,тулкадемс,түрту
1374,stehlen::V,саламс,ұрлау
1375,stören::V,пирямс ки,кесірлен
1376,belästigen::V,а максомс,мазасын алу
1377,belästigen::V,а кадомс оймамо,мазасын алу
1378,verbergen::V,сёпомс,сездірмеу
1379,verbergen::V,кекшемс,сездірмеу
1380,täuschen::V,манямс,жалған айту
1381,betrügen::V,манчемс,алдау
1382,betrügen::V,манчемс,алдап кету
1383,betrügen::V,манчемс,ақымақ қылу
1384,töten::V,чавномс,құрту
1385,töten::V,чавномс,өлтіру
1386,töten::V,маштнемс,құрту
1387,töten::V,маштнемс,өлтіру
1388,wohnen::V,эрямс,мекендеу
1389,wohnen::V,эрямс,өмір сүру
1390,arbeiten::V,важодемс,істеу
1391,arbeiten::V,важодемс,еңбектену
1392,sammeln::V,пурнамс,жыю
1393,pflücken::V,ноцковтнемс,жұлу
1394,jagen::V,кундамс,аулау
1395,fischen::V,калонь кундамс,балык_аулау
1396,fassen::V,кундамс,ұстау
1397,hüten::V,ваномс,жаю
1398,hüten::V,ваномс,бағу
1399,treiben::V,панемс,айдау
1400,anbinden::V,сюлмамс,байлау
1401,füttern::V,андомс,ас ішкізу
1402,füttern::V,андомс,азықтандыру
1403,füttern::V,андомс,қоректендіру
1404,melken::V,потявтомс,сауу
1405,hacken::V,лазномс,турау
1406,gießen::V,валомс,суару
1407,reifen::V,кенеремс,жетілу
1408,zubereiten::V,анокстамс,даяр ету
1409,kochen::V,пидемс,асу
1410,backen::V,пидемс,пісіру
1411,braten::V,пуштамс,қуыру
1412,umrühren::V,човорямс,былғалау
1413,umrühren::V,човорямс,сапырылыстыру
1414,stricken::V,кодамс,торлау
1415,stricken::V,кодамс,тоқу
1416,nähen::V,стамс,тігу
1417,färben::V,артомс,бояу
1418,färben::V,артомс,сырлау
1419,reinigen::V,урядамс,аршу
1420,reinigen::V,урядамс,тазалау
1421,waschen::V,муськемс,жуу
1422,abwischen::V,нардамс,сүрту
1423,spülen::V,ёрвалдомс,шаю
1424,fegen::V,тенсемс,сыпыру
1425,kehren::V,тенсемс,сыпыру
1426,baden::V,экшелямс,шомылу
1427,sich waschen::V,шлямс,жуыну
1428,ausziehen::V,кайсевтемс,шешу
1429,anziehen::V,оршамс,кигізу
1430,sich anziehen::V,оршамс,киіну
1431,kämmen::V,судрямс,тарау
1432,schmücken::V,мазылгавтомс,әсемдеу
1433,schmücken::V,мазылгавтомс,мәнерлеу
1434,schmücken::V,мазылгавтомс,көріктендіру
1435,schmücken::V,наряжамс,әсемдеу
1436,schmücken::V,наряжамс,мәнерлеу
1437,schmücken::V,наряжамс,көріктендіру
1438,sagen::V,меремс,деу
1439,sagen::V,меремс,айту
1440,sprechen::V,кортамс,деу
1441,sprechen::V,кортамс,айту
1442,reden::V,кортамс,сөйлеу
1443,reden::V,кортамс,сөйлесу
1444,reden::V,кортамс,тіл қатысу
1445,sich unterhalten::V,кортнемс,сұхбаттасу
1446,fragen::V,кевкстемс,сұрау
1447,bitten::V,вешемс,өтіну
1448,bitten::V,вешемс,жалыну
1449,erzählen::V,ёвтнемс,айту
1450,mitteilen::V,ёвтамс,білдіру
1451,nennen::V,лемдемс,атау
1452,nennen::V,путомс лем,атау
1453,rufen::V,тердемс,шақыру
1454,rufen::V,серьгедемс,шақыру
1455,prahlen::V,шнамс пря,бөсу
1456,übersetzen::V,ютавтомс,аудару
1457,denken::V,арсемс,ойлау
1458,glauben::V,кемемс,нану
1459,glauben::V,кемемс,илану
1460,bemerken::V,неемс,аңғару
1461,erkennen::V,содамс,тану
1462,begreifen::V,пачкодемс,ұғу
1463,begreifen::V,пачкодемс,аңғарып алу
1464,verstehen::V,чарькодемс,пайым
1465,verstehen::V,чарькодемс,түсіну
1466,lernen::V,тонавтнемс,оқу
1467,wissen::V,содамс,хабардар болу
1468,sich erinnern an::V,ледстямс,еске түсіру
1469,vergessen::V,стувтомс,ұмыту
1470,messen::V,онкстнемс,өлшеу
1471,zählen::V,ловомс,санау
1472,rechnen::V,ловомс,санап шығару
1473,rechnen::V,ловомс,санап шығу
1474,rechnen::V,ловомс,санау
1475,lesen::V,ловномс,оқу
1476,malen::V,рисовамс,сурет салу
1477,zeichnen::V,рисовамс,сурет салу
1478,schreiben::V,сёрмадомс,жазу
1479,besitzen::V,улемс,болу
1480,besitzen::V,улемс азорокс,болу
1481,kaufen::V,рамамс,алу
1482,kaufen::V,рамамс,әперу
1483,verkaufen::V,миемс,сату
1484,bezahlen::V,пандомс,төлеу
1485,bezahlen::V,пандомс,ақы беру
1486,bezahlen::V,пандомс,ақы төлеу
1487,zahlen::V,пандомс,төлеу
1488,beherrschen::V,азоркстамс,билеу
1489,ertragen::V,кирдемс,төзу
1490,ertragen::V,кирдемс,шыдау
