,Concept_ID,en,eu
872,werden::V,become,bilakatu
873,passieren::V,happen,pasatu
874,passieren::V,happen,gertatu
875,beginnen::V,begin,hasi
876,enden::V,end,bukatu
877,wechseln::V,change,aldatu
878,aufgehen[Sonne]::V,rise,ilki
879,aufgehen[Sonne]::V,rise,sortu
880,untergehen[Sonne]::V,set,sartu
881,scheinen[Sonne]::V,shine,eguzkia egon
882,donnern::V,thunder,trumoia jo
883,wehen::V,blow,haizea ibili
884,strömen::V,stream,zorrotadaka isuri
885,fließen::V,flow,isuri
886,sich drehen::V,revolve,biratu
887,schwanken::V,sway,zabuka ibili
888,schwingen::V,swing,kulunkatu
889,fallen::V,fall,erori
890,brennen::V,burn,sutan egon
891,rauchen::V,smoke,kea bota
892,regnen::V,rain,euria ari izan
893,gefrieren::V,freeze,izoztu
894,gefrieren::V,freeze,hormatu
895,tauen::V,thaw,gesaldu
896,schmelzen::V,melt,urtu
897,trocknen::V,dry,idortu
898,trocknen::V,dry,lehortu
899,sieden::V,boil,irakin
900,faulen::V,rot,hirotu
901,faulen::V,rot,usteldu
902,verfaulen::V,decay,hirotu
903,verfaulen::V,decay,usteldu
904,reißen::V,snap,eten
905,reißen::V,snap,tarrat egin
906,versinken::V,sink,urperatu
907,vergehen::V,pass,iragan
908,erscheinen::V,appear,agertu
909,verschwinden::V,disappear,desagertu
910,sinken::V,drop,beheititu
911,abnehmen::V,decrease,gutxitu
912,abnehmen::V,decrease,beheratu
913,zunehmen::V,increase,gora egin
914,steigen::V,rise,igo
915,wachsen::V,grow,hazi
916,glänzen::V,shine,distiratu
917,funkeln::V,sparkle,izarniatu
918,lärmen::V,be noisy,zarata atera
919,läuten::V,chime,jo
920,läuten::V,chime,hots egin
921,klingeln::V,ring,txirrina jo
922,klirren::V,tinkle,tintin egin
923,brausen::V,roar,marru egin
924,rauschen::V,rustle,fir-fir egin
925,klingen::V,sound,soinu egin
926,bellen::V,bark,zaunkatu
927,heulen::V,howl,ulu egin
928,heulen::V,howl,uhuri egin
929,blasen::V,blow,ufa egin
930,blasen::V,blow,putz egin
931,pfeifen::V,whistle,txistu egin
932,schreien::V,shout,oihu egin
933,schreien::V,shout,garrasi egin
934,stöhnen::V,groan,intziri egin
935,zittern::V,tremble,ikara egin
936,zittern::V,tremble,dar-dar egin
937,leben::V,be alive,bizi izan
938,geboren werden::V,be born,jaio
939,atmen::V,breathe,hats egin
940,atmen::V,breathe,arnasa egin
941,trinken::V,drink,edan
942,essen::V,eat,jan
943,schlucken::V,swallow,irentsi
944,müde werden::V,get tired,unatu
945,müde werden::V,get tired,nekatu
946,einschlafen::V,fall asleep,lokartu
947,schlafen::V,sleep,lo egin
948,aufwachen::V,wake up,esnatu
949,aufwachen::V,wake up,atzarri
950,aufstehen::V,get up,jaiki
951,sich erholen::V,relax,atseden egin
952,krank werden::V,fall ill,gaixotu
953,krank sein::V,be ill,eri izan
954,krank sein::V,be ill,gaixo izan
955,schmerzen::V,ache,min egin
956,husten::V,cough,eztul egin
957,genesen::V,recover,osatu
958,sterben::V,die,hil
959,sterben::V,die,zendu
960,umkommen::V,perish,istripuz hil
961,sich bewegen::V,move,higitu
962,sich rühren::V,budge,zirkin egin
963,sich erheben::V,stand up,zutitu
964,sich erheben::V,stand up,altxatu
965,sich setzen::V,sit down,eseri
966,sich setzen::V,sit down,jesarri
967,hinfallen::V,tumble,erori
968,laufen::V,walk,ibili
969,schreiten::V,pace,oinkatu
970,spazierengehen::V,go for a walk,paseatu
971,spazierengehen::V,go for a walk,ostera bat egin
972,eilen::V,rush,lasterkatu
973,sich beeilen::V,hurry,lehiatu
974,sausen::V,dash,ziztu bizian joan
975,rennen::V,run,lasterka egin
976,springen::V,jump,jauzi egin
977,klettern::V,climb,igo
978,schaukeln::V,seesaw,zabu egin
979,schaukeln::V,seesaw,zanbulu egin
980,kriechen::V,creep,narras egin
981,schwimmen::V,swim,igerikatu
982,schwimmen::V,swim,igeri egin
983,tauchen::V,dive,murgildu
984,tauchen::V,dive,pulunpatu
985,rudern::V,row,bogatu
986,rudern::V,row,arraun egin
987,fahren::V,drive,joan
988,fliegen::V,fly,hegaldatu
989,fliegen::V,fly,hegan egin
990,gehen::V,go,joan
991,weggehen::V,go away,alde egin
992,abfahren::V,depart,abiatu
993,anhalten::V,stop,geratu
994,anhalten::V,stop,gelditu
995,hineingehen::V,go in,sartu
996,eintreten::V,enter,sartu
997,kommen::V,come,etorri
998,ankommen::V,arrive,heldu
999,ankommen::V,arrive,iritsi
1000,zurückkommen::V,come back,itzuli
1001,bleiben::V,stay,gelditu
1002,warten::V,wait,itxaron
1003,warten::V,wait,zain egon
1004,erwarten::V,wait for,iguriki
1005,suchen::V,seek,bilatu
1006,suchen::V,look for,bilatu
1007,finden::V,find,idoro
1008,finden::V,find,aurkitu
1009,versuchen::V,try,saiatu
1010,versuchen::V,try,ahalegindu
1011,vorbereiten::V,prepare,gertatu
1012,lieben::V,love,maitatu
1013,lieben::V,love,maite izan
1014,mögen::V,like,laket izan
1015,mögen::V,like,atsegin izan
1016,lachen::V,laugh,irri egin
1017,lachen::V,laugh,barre egin
1018,rühren::V,move,hunkitu
1019,weinen::V,weep,negar egin
1020,schimpfen::V,grumble,erneguka ari izan
1021,sich ärgern::V,be annoyed,ernegatu
1022,sich ärgern::V,be annoyed,haserretu
1023,sich fürchten::V,be afraid,beldur izan
1024,fürchten::V,be afraid of,beldur izan
1025,fliehen::V,flee,ihes egin
1026,flüchten::V,escape,ihes egin
1027,sehen::V,see,ikusi
1028,anschauen::V,look at,begietsi
1029,ansehen::V,watch,begiratu
1030,hören::V,hear,aditu
1031,zuhören::V,listen,entzun
1032,probieren::V,taste,dastatu
1033,riechen::V,smell,usnatu
1034,riechen::V,smell,usaindu
1035,fühlen::V,feel,sentitu
1036,scheinen::V,seem,iruditu
1037,scheinen::V,seem,begitandu
1038,zu sehen sein::V,show,azaldu
1039,vernehmen::V,hear,aditu
1040,frieren::V,be cold,hotz izan
1041,tun::V,do,egin
1042,können::V,can,ahal izan
1043,wollen::V,want,nahi izan
1044,anfangen::V,start,hasi
1045,beenden::V,finish,bukatu
1046,aufhören::V,stop,utzi
1047,gelingen::V,succeed,lortu
1048,geraten::V,turn out,heldu
1049,öffnen::V,open,ireki
1050,öffnen::V,open,zabaldu
1051,schließen::V,close,itxi
1052,stellen::V,put,ipini
1053,setzen::V,place,jesarri
1054,legen::V,lay,jarri
1055,berühren::V,touch,ukitu
1056,verbinden::V,connect,uztartu
1057,bedecken::V,cover,estali
1058,aufhängen::V,hang up,eseki
1059,aufhängen::V,hang up,eskegi
1060,anzünden::V,light,piztu
1061,aufheben::V,pick up,jaso
1062,zurücklassen::V,leave,atzean utzi
1063,verlieren::V,lose,galdu
1064,fallen lassen::V,drop,erortzen utzi
1065,machen::V,make,egin
1066,herstellen::V,produce,ekoiztu
1067,bauen::V,build,eraiki
1068,reparieren::V,mend,konpondu
1069,verbessern::V,improve,hobetu
1070,ändern::V,alter,mudatu
1071,graben::V,dig,aitzurtu
1072,beugen::V,bow,makurtu
1073,biegen::V,bend,malgutu
1074,biegen::V,bend,makolatu
1075,drehen::V,spin,jiratu
1076,wenden::V,turn,bihurtu
1077,umdrehen::V,turn around,biratu
1078,umdrehen::V,turn around,alderantzikatu
1079,heben::V,raise,jaso
1080,heben::V,raise,goratu
1081,hochheben::V,lift,goratu
1082,hochheben::V,lift,altxatu
1083,ergreifen::V,seize,oratu
1084,halten::V,hold,eutsi
1085,drücken::V,press,sakatu
1086,schieben::V,push,bultzatu
1087,kratzen::V,scrape,hatz egin
1088,kratzen::V,scrape,hazka egin
1089,lecken::V,lick,miaztu
1090,lecken::V,lick,lamikatu
1091,beißen::V,bite,hozka egin
1092,beißen::V,bite,ausiki egin
1093,abreißen::V,tear off,kendu
1094,abschneiden::V,cut off,moztu
1095,abschneiden::V,cut off,pikatu
1096,binden::V,tie,lotu
1097,binden::V,tie,estekatu
1098,stecken::V,stick,sartu
1099,brechen::V,break,apurtu
1100,klopfen::V,knock,jo
1101,hauen::V,hit,jo
1102,kleben::V,glue,itsatsi
1103,reiben::V,rub,igurtzi
1104,streichen::V,spread,igurtzi
1105,schleifen::V,grind,zorroztu
1106,schneiden::V,cut,moztu
1107,rütteln::V,jolt,astindu
1108,rütteln::V,jolt,inarrosi
1109,schütteln::V,shake,astindu
1110,schütteln::V,shake,inarrosi
1111,schwenken::V,swing,zabukatu
1112,schütten::V,pour,isuri
1113,füllen::V,fill,bete
1114,einwickeln::V,wrap,bildu
1115,tragen::V,carry,eroan
1116,tragen::V,carry,eraman
1117,schleppen::V,drag,narrastu
1118,schleppen::V,drag,herrestatu
1119,ziehen::V,pull,tira egin
1120,aufbewahren::V,keep,gorde
1121,werfen::V,throw,jaurti
1122,werfen::V,throw,aurtiki
1123,fangen::V,catch,atzeman
1124,packen::V,grab,heldu
1125,verstecken::V,hide,ostendu
1126,verstecken::V,hide,ezkutatu
1127,teilen::V,divide,zatitu
1128,schicken::V,send,bidali
1129,bringen::V,bring,ekarri
1130,hinzufügen::V,add,eratxiki
1131,hinzufügen::V,add,gaineratu
1132,bekommen::V,get,jaso
1133,erhalten::V,receive,jaso
1134,nehmen::V,take,hartu
1135,wählen::V,choose,hautatu
1136,wählen::V,choose,aukeratu
1137,auswählen::V,select,hautatu
1138,auswählen::V,select,aukeratu
1139,bewahren::V,preserve,begiratu
1140,behindern::V,hinder,oztopatu
1141,verderben::V,spoil,hondatu
1142,beschädigen::V,damage,akastu
1143,zerbrechen::V,break,apurtu
1144,zerreißen::V,tear,zarratatu
1145,zerstören::V,destroy,suntsitu
1146,verbrennen::V,burn,erre
1147,verbrennen::V,burn,kiskali
1148,geben::V,give,eman
1149,reichen::V,hand,luzatu
1150,reichen::V,hand,helarazi
1151,schenken::V,give,oparitu
1152,versprechen::V,promise,agindu
1153,wünschen::V,wish,opatu
1154,wünschen::V,wish,opetsi
1155,loben::V,praise,laudatu
1156,loben::V,praise,goraipatu
1157,küssen::V,kiss,musu eman
1158,wiegen::V,rock,kulunkatu
1159,zudecken::V,cover,estali
1160,wecken::V,wake,esnatu
1161,wecken::V,wake,iratzartu
1162,zeigen::V,show,erakutsi
1163,führen::V,guide,gidatu
1164,lehren::V,teach,irakatsi
1165,unterrichten::V,instruct,eskolak eman
1166,aufziehen::V,bring up,hazi
1167,leiten::V,lead,arteztu
1168,antreiben::V,urge,bulkatu
1169,lassen::V,let,-arazi
1170,einladen::V,invite,gonbidatu
1171,vereinigen::V,unite,batu
1172,vereinigen::V,unite,bateratu
1173,besuchen::V,visit,ikustatu
1174,treffen::V,meet,topatu
1175,sich versammeln::V,assemble,bildu
1176,spielen::V,play,jolastu
1177,singen::V,sing,abestu
1178,singen::V,sing,kantatu
1179,tanzen::V,dance,dantzatu
1180,tanzen::V,dance,dantzan egin
1181,sich trennen::V,separate,banandu
1182,verlassen::V,leave,utzietsi
1183,retten::V,rescue,salbatu
1184,retten::V,rescue,gaizkatu
1185,bewachen::V,guard,jagon
1186,bewachen::V,guard,zaindu
1187,schützen::V,protect,babestu
1188,schützen::V,protect,gerizatu
1189,verteidigen::V,defend,aldeztu
1190,sich schlagen::V,brawl,elkar jo
1191,sich schlagen::V,brawl,elkar borrokatu
1192,schießen::V,shoot,tiro egin
1193,siegen::V,win,irabazi
1194,ärgern::V,annoy,ernegatu
1195,ärgern::V,annoy,haserretu
1196,schlagen::V,beat,jo
1197,schlagen::V,beat,erauntsi
1198,treten::V,kick,zapaldu
1199,treten::V,kick,ostiaktu
1200,stechen::V,sting,sastatu
1201,stoßen::V,shove,bultzatu
1202,stehlen::V,steal,ostu
1203,stehlen::V,steal,lapurtu
1204,stören::V,disturb,galarazi
1205,belästigen::V,bother,gohaindu
1206,belästigen::V,bother,alamena eman
1207,verbergen::V,conceal,ezkutatu
1208,täuschen::V,deceive,tronpatu
1209,täuschen::V,deceive,engainatu
1210,betrügen::V,cheat,iruzurtu
1211,töten::V,kill,hil
1212,töten::V,kill,heriotza eman
1213,wohnen::V,dwell,bizi izan
1214,arbeiten::V,work,lan egin
1215,arbeiten::V,work,behar egin
1216,sammeln::V,gather,bildu
1217,sammeln::V,gather,bildumatu
1218,pflücken::V,pick,batu
1219,pflücken::V,pick,bildu
1220,jagen::V,hunt,ehizatu
1221,fischen::V,fish,arrantzatu
1222,fischen::V,fish,arrantza egin
1223,fassen::V,catch,harrapatu
1224,hüten::V,herd,begiratu
1225,treiben::V,drive,bultza egin
1226,anbinden::V,tie up,estekatu
1227,füttern::V,feed,bazkatu
1228,melken::V,milk,jetzi
1229,hacken::V,chop,xehatu
1230,gießen::V,water,isuri
1231,reifen::V,ripen,heldu
1232,reifen::V,ripen,zoritu
1233,zubereiten::V,cook,prestatu
1234,kochen::V,boil,egosi
1235,backen::V,bake,labean egin
1236,braten::V,fry,erregosi
1237,umrühren::V,stir,eragin
1238,stricken::V,knit,trikotatu
1239,stricken::V,knit,puntu egin
1240,nähen::V,sew,josi
1241,färben::V,dye,tindatu
1242,reinigen::V,clean,ikuzi
1243,reinigen::V,clean,garbitu
1244,waschen::V,wash,xahutu
1245,waschen::V,wash,garbitu
1246,abwischen::V,wipe,xukatu
1247,spülen::V,rinse,irakutzi
1248,fegen::V,sweep,erraztatu
1249,kehren::V,sweep,isastu
1250,baden::V,bath,bainatu
1251,baden::V,bath,bainua hartu
1252,sich waschen::V,wash,burua garbitu
1253,ausziehen::V,take off,erantzi
1254,anziehen::V,put on,jantzi
1255,sich anziehen::V,get dressed,jantzi
1256,kämmen::V,comb,orraztu
1257,schmücken::V,decorate,apaindu
1258,sagen::V,say,esan
1259,sprechen::V,speak,mintzatu
1260,sprechen::V,speak,hitz egin
1261,reden::V,talk,hitz egin
1262,sich unterhalten::V,chat,solastu
1263,sich unterhalten::V,chat,solas egin
1264,fragen::V,ask,galdetu
1265,bitten::V,request,eskatu
1266,bitten::V,request,galdegin
1267,erzählen::V,tell,edestu
1268,erzählen::V,tell,kontatu
1269,mitteilen::V,convey,jakinarazi
1270,nennen::V,name,izena eman
1271,rufen::V,call,dei egin
1272,prahlen::V,brag,harrokerian ibili
1273,prahlen::V,brag,ahoberokeriak esan
1274,übersetzen::V,translate,itzuli
1275,denken::V,think,pentsatu
1276,denken::V,think,gogoeta egin
1277,glauben::V,believe,sinetsi
1278,bemerken::V,notice,ohartu
1279,bemerken::V,notice,konturatu
1280,erkennen::V,recognize,ezagutu
1281,erkennen::V,recognize,antzeman
1282,begreifen::V,grasp,ulertu
1283,verstehen::V,understand,aditu
1284,lernen::V,learn,ikasi
1285,wissen::V,know,jakin
1286,sich erinnern an::V,remember,gogoratu
1287,sich erinnern an::V,remember,gogoan izan
1288,vergessen::V,forget,ahaztu
1289,vergessen::V,forget,ahantzi
1290,messen::V,measure,neurtu
1291,zählen::V,count,zenbatu
1292,zählen::V,count,kopuratu
1293,rechnen::V,calculate,kalkulatu
1294,lesen::V,read,irakurri
1295,malen::V,paint,margotu
1296,zeichnen::V,draw,marraztu
1297,schreiben::V,write,idatzi
1298,besitzen::V,own,ukan
1299,besitzen::V,own,eduki
1300,kaufen::V,buy,erosi
1301,verkaufen::V,sell,saldu
1302,bezahlen::V,pay for,ordaindu
1303,zahlen::V,pay,ordaindu
1304,beherrschen::V,rule,menpean izan
1305,ertragen::V,endure,jasan
1306,ertragen::V,endure,pairatu
