,Concept_ID,hr,udm
818,verschieden::A,razan,пӧртэм
819,verschieden::A,različan,пӧртэм
820,nah::A,blizak,матысь
821,fern::A,dalek,кыдёкысь
822,fern::A,daljnji,кыдёкысь
823,linker::A,lijevi,паллян
824,rechter::A,desni,бур
825,rechter::A,desni,бурпал
826,anderer::A,drugi,мукет
827,anderer::A,drugačiji,мукет
828,erster::A,prvi,нырысетӥез
829,zweiter::A,drugi,кыктэтӥез
830,dritter::A,treći,кунньметӥез
831,letzter::A,zadnji,берло
832,letzter::A,zadnji,берпум
833,allein::ADV,sam,огназ
834,auf einmal::ADV,istodobno,огдыре
835,zusammen::ADV,skupa,ӵош
836,zusammen::ADV,skupa,валче
837,zusammen::ADV,zajedno,ӵош
838,zusammen::ADV,zajedno,валче
839,lange::ADV,dugo,кема
840,plötzlich::ADV,naglo,мапламтэ шорысь
841,plötzlich::ADV,iznenada,мапламтэ шорысь
842,sofort::ADV,odmah,али ик
843,später::ADV,kasnije,бергес
844,später::ADV,kasnije,берлогес
845,jetzt::ADV,sad,али
846,jetzt::ADV,sad,табере
847,jetzt::ADV,sada,али
848,jetzt::ADV,sada,табере
849,heute::ADV,danas,туннэ
850,morgen::ADV,sutra,ӵуказе
851,bald::ADV,skoro,ӝоген
852,bald::ADV,doskora,ӝоген
853,dann::ADV,zatim,берло
854,gestern::ADV,juče,толон
855,gestern::ADV,jučer,толон
856,einst::ADV,negda,огпол
857,einst::ADV,negda,одӥг пол
858,einst::ADV,nekada,огпол
859,einst::ADV,nekada,одӥг пол
860,damals::ADV,tada,соку
861,damals::ADV,onda,соку
862,danach::ADV,poslije,собере
863,danach::ADV,nakon toga,собере
864,vorher::ADV,prije,азьло
865,vorher::ADV,prije,азьвыл
866,vorher::ADV,prije toga,азьло
867,vorher::ADV,prije toga,азьвыл
868,zuerst::ADV,prvo,азьло
869,zuerst::ADV,najprije,азьло
870,einmal::ADV,jednom,огпол
871,einmal::ADV,jedanput,огпол
872,manchmal::ADV,katkad,куддыръя
873,manchmal::ADV,katkada,куддыръя
874,oft::ADV,često,ӵем
875,immer::ADV,vazda,пыр
876,immer::ADV,vazda,котьку
877,immer::ADV,uvijek,пыр
878,immer::ADV,uvijek,котьку
879,niemals::ADV,nikad,уз ноку
880,niemals::ADV,nikada,уз ноку
881,hier::ADV,tu,татын
882,hier::ADV,ovdje,татын
883,hierhin::ADV,amo,татчы
884,hierhin::ADV,ovamo,татчы
885,von hier::ADV,odavde,татысь
886,dort::ADV,ondje,отӥ
887,dort::ADV,ondje,отын
888,dorthin::ADV,onamo,отчы
889,geradeaus::ADV,ravno,меӵак
890,vorwärts::ADV,naprijed,азьлань
891,rückwärts::ADV,natrag,берлань
892,zurück::ADV,nazad,берен
893,zurück::ADV,nazad,берлань
894,zurück::ADV,natrag,берен
895,zurück::ADV,natrag,берлань
896,unten::ADV,dolje,улын
897,hinab::ADV,nizbrdo,улэ
898,oben::ADV,gore,вылын
899,oben::ADV,gore,вылӥын
900,hinauf::ADV,uzbrdo,вылэ
901,hinauf::ADV,uzbrdo,вылӥе
902,hinauf::ADV,uzbrdo,выллань
903,überall::ADV,svuda,котькытын
904,überall::ADV,svuda,пасьтана
905,überall::ADV,svagdje,котькытын
906,überall::ADV,svagdje,пасьтана
907,nicht::ADV,ne,уз
908,ein wenig::ADV,malo,ичи
909,ein wenig::ADV,malo,ӧжыт
910,ein wenig::ADV,malo,огшап
911,kaum::ADV,tek,муртса
912,kaum::ADV,jedva,муртса
913,sehr::ADV,jako,туж
914,sehr::ADV,jako,лекос
915,sehr::ADV,veoma,туж
916,sehr::ADV,veoma,лекос
917,so::ADV,tako,озьы
918,so::ADV,tako,тазьы
919,so::ADV,ovako,озьы
920,so::ADV,ovako,тазьы
921,noch::ADV,još,на
922,nur::ADV,samo,гинэ
923,schon::ADV,već,ни
924,schon::ADV,već,ини
925,wieder::ADV,opet,нош
926,wieder::ADV,opet,кайта
927,wieder::ADV,ponovo,нош
928,wieder::ADV,ponovo,кайта
929,vergebens::ADV,uzalud,юнме
930,vergebens::ADV,zabadava,юнме
931,vor::PRP,pred,азьын
932,vor::PRP,ispred,азьын
933,hinter::PRP,za,берын
934,hinter::PRP,za,бӧрсьы
935,hinter::PRP,iza,берын
936,hinter::PRP,iza,бӧрсьы
937,unter::PRP,pod,улын
938,unter::PRP,ispod,улын
939,durch::PRP,po,пыр
940,durch::PRP,po,пыртӥ
941,durch::PRP,kroz,пыр
942,durch::PRP,kroz,пыртӥ
943,neben::PRP,kraj,бордын
944,neben::PRP,pored,бордын
945,neben::PRP,pokraj,бордын
946,zwischen::PRP,među,вискын
947,zwischen::PRP,između,вискын
948,wegen::PRP,radi,сэрен
949,wegen::PRP,zbog,сэрен
950,dies::PRN,ovo,та
951,das::PRN,to,со
952,das::PRN,ono,со
953,alles::PRN,sve,ваньмыз
954,ich::PRN,ja,мон
955,du::PRN,ti,тон
956,er::PRN,on,со
957,wir::PRN,mi,ми
958,ihr::PRN,vi,тӥ
959,sie::PRN,oni,соос
960,was::FPRN,što,ма
961,wer::FPRN,tko,кин
962,wo::FADV,gdje,кытын
963,wohin::FADV,kuda,кытчы
964,wohin::FADV,kamo,кытчы
965,wie::FADV,kako,кызьы
966,warum::FADV,zašto,малы
967,wieviel::FNUM,koliko,кӧня
968,eins::NUM,jedan,одӥг
969,zwei::NUM,dva,кык
970,drei::NUM,tri,куинь
971,vier::NUM,četiri,ньыль
972,fünf::NUM,pet,вить
973,sechs::NUM,šest,куать
974,sieben::NUM,sedam,сизьым
975,acht::NUM,osam,тямыс
976,neun::NUM,devet,укмыс
977,zehn::NUM,deset,дас
978,elf::NUM,jedanaest,дас одӥг
979,zwölf::NUM,dvanaest,дас кык
980,zwanzig::NUM,dvadeset,кызь
981,dreißig::NUM,trideset,куамын
982,vierzig::NUM,četrdeset,ньыльдон
983,fünfzig::NUM,pedeset,витьтон
984,sechzig::NUM,šezdeset,куатьтон
985,siebzig::NUM,sedamdeset,сизьымдон
986,achtzig::NUM,osamdeset,тямыстон
987,neunzig::NUM,devetdeset,укмыстон
988,hundert::NUM,sto,сю
989,tausend::NUM,tisuća,сюрс
990,und::CNJ,i,и
991,und::CNJ,i,но
992,und::CNJ,te,и
993,und::CNJ,te,но
994,oder::CNJ,ili,яке
995,stehen::V,stajati,сылыны
996,sitzen::V,sjediti,пукыны
997,liegen::V,ležati,кылльыны
998,hängen::V,visiti,ошкыса улыны
999,werden::V,postati,луыны
1000,werden::V,činiti se,луыны
1001,passieren::V,desiti se,луыны
1002,passieren::V,dogoditi se,луыны
1003,beginnen::V,početi,кутскыны
1004,enden::V,prestati,бырыны
1005,enden::V,svršiti se,бырыны
1006,wechseln::V,mijenjati se,воштӥськыны
1007,aufgehen[Sonne]::V,izići,ӝужаны
1008,untergehen[Sonne]::V,zaći,пуксьыны
1009,scheinen[Sonne]::V,sijati,пиштыны
1010,scheinen[Sonne]::V,sijati,чиляны
1011,donnern::V,grmjeti,гудыръяны
1012,wehen::V,duhati,пелляськыны
1013,strömen::V,strujati,киськыны
1014,strömen::V,strujati,исьтӥськыны
1015,fließen::V,teći,бызьыны
1016,sich drehen::V,obrtati se,берганы
1017,sich drehen::V,vrtjeti se,берганы
1018,schwanken::V,teturati,вошъяськыны
1019,schwanken::V,kolebati se,вошъяськыны
1020,schwingen::V,njihati,шонаськыны
1021,schwingen::V,titrati,шонаськыны
1022,fallen::V,padati,усьыны
1023,brennen::V,gorjeti,ӝуаны
1024,rauchen::V,dimiti se,ӵындыны
1025,regnen::V,kišiti,зорыны
1026,regnen::V,daždjeti,зорыны
1027,gefrieren::V,smrznuti se,кынмыны
1028,tauen::V,kopnjeti,шунаны
1029,tauen::V,kraviti se,шунаны
1030,schmelzen::V,topiti se,шунаны
1031,trocknen::V,sušiti se,куасьмыны
1032,sieden::V,kipjeti,пӧзьыны
1033,sieden::V,ključati,пӧзьыны
1034,faulen::V,gnjiti,сисьмыны
1035,verfaulen::V,sagnjiti,сисьмыны
1036,reißen::V,otrgnuti se,кеськыны
1037,versinken::V,tonuti,выйыны
1038,versinken::V,propasti,выйыны
1039,vergehen::V,prolaziti,ортчыны
1040,erscheinen::V,pojaviti se,адскыны
1041,verschwinden::V,nestati,бырыны
1042,verschwinden::V,izgubiti se,бырыны
1043,sinken::V,trgnuti,усьыны
1044,sinken::V,spustiti se,усьыны
1045,abnehmen::V,opasti,синыны
1046,zunehmen::V,povećati se,йылыны
1047,steigen::V,uzići,лӧпкыны
1048,steigen::V,nadoći,лӧпкыны
1049,wachsen::V,rasti,будыны
1050,glänzen::V,blistati,чиляны
1051,glänzen::V,blistati,пиштыны
1052,glänzen::V,sjati se,чиляны
1053,glänzen::V,sjati se,пиштыны
1054,funkeln::V,svjetlucati,чилекъяны
1055,lärmen::V,bučati,уретыны
1056,lärmen::V,bučati,ӵашетыны
1057,lärmen::V,galamiti,уретыны
1058,lärmen::V,galamiti,ӵашетыны
1059,läuten::V,zvoniti,жингыртыны
1060,klingeln::V,zvoniti,жингыртыны
1061,klirren::V,zvečati,жильккетыны
1062,brausen::V,hujati,лекъяськыны
1063,rauschen::V,šumiti,ӵашетыны
1064,rauschen::V,šuškati,ӵашетыны
1065,klingen::V,zvučati,кылӥськыны
1066,bellen::V,lajati,утыны
1067,heulen::V,zavijati,вузыны
1068,blasen::V,puhati,пельтыны
1069,pfeifen::V,fućkati,шуланы
1070,schreien::V,vikati,черекъяны
1071,schreien::V,vikati,кесяськыны
1072,schreien::V,kričati,черекъяны
1073,schreien::V,kričati,кесяськыны
1074,stöhnen::V,stenjati,ӝуштыны
1075,zittern::V,drhtati,дырекъяны
1076,zittern::V,drhtati,куалекъяны
1077,zittern::V,trepetati,дырекъяны
1078,zittern::V,trepetati,куалекъяны
1079,leben::V,živjeti,улыны
1080,geboren werden::V,roditi se,вордӥськыны
1081,atmen::V,disati,шоканы
1082,trinken::V,piti,юыны
1083,essen::V,jesti,сиыны
1084,schlucken::V,gutati,ньылыны
1085,müde werden::V,umoriti se,жадьыны
1086,einschlafen::V,usnuti,умме усьыны
1087,einschlafen::V,zaspati,умме усьыны
1088,schlafen::V,spati,кӧлыны
1089,aufwachen::V,probuditi se,сайканы
1090,aufstehen::V,ustati,султыны
1091,sich erholen::V,odmoriti se,шутэтскыны
1092,krank werden::V,oboljeti se,висьыны
1093,krank werden::V,razboljeti se,висьыны
1094,krank sein::V,bolovati,висьыны
1095,schmerzen::V,boljeti,висьыны
1096,husten::V,kašljati,кызыны
1097,genesen::V,ozdraviti,юнматскыны
1098,genesen::V,ozdraviti,бурмытскылыны
1099,genesen::V,oporaviti se,юнматскыны
1100,genesen::V,oporaviti se,бурмытскылыны
1101,sterben::V,umrijeti,кулыны
1102,umkommen::V,skapati,бырыны
1103,sich bewegen::V,gibati se,вырыны
1104,sich bewegen::V,kretati se,вырыны
1105,sich rühren::V,maknuti se,вырӟыны
1106,sich rühren::V,maknuti se,вырӟылыны
1107,sich erheben::V,dići se,султыны
1108,sich setzen::V,sjesti,пуксьыны
1109,hinfallen::V,pasti,усьыны
1110,laufen::V,hodati,мыныны
1111,schreiten::V,stupati,вамышъяны
1112,spazierengehen::V,šetati se,мыныны
1113,spazierengehen::V,šetati se,ветлыны
1114,eilen::V,hitati,дыртыны
1115,sich beeilen::V,požuriti se,дыртыны
1116,sausen::V,juriti,туж ӝог мыныны
1117,rennen::V,trčati,бызьылыны
1118,springen::V,skakati,тэтчаны
1119,klettern::V,popeti se,тубаны
1120,klettern::V,penjati se,тубаны
1121,schaukeln::V,ljuljati se,лэйканы
1122,schaukeln::V,ljuljati se,шонаськыны
1123,kriechen::V,puzati,нюж ветлыны
1124,kriechen::V,gmizati,нюж ветлыны
1125,schwimmen::V,plivati,уяны
1126,tauchen::V,roniti,зумылыны
1127,tauchen::V,gnjuriti,зумылыны
1128,rudern::V,veslati,полсаны
1129,fahren::V,voziti se,ветлыны
1130,fliegen::V,letjeti,лобаны
1131,fliegen::V,lijetati,лобаны
1132,gehen::V,ići,мыныны
1133,weggehen::V,otići,кошкыны
1134,abfahren::V,krenuti,кошкыны
1135,abfahren::V,otputovati,кошкыны
1136,anhalten::V,stati,дугдыны
1137,anhalten::V,zaustaviti,дугдыны
1138,hineingehen::V,ulaziti,пырыны
1139,eintreten::V,ući,пырыны
1140,kommen::V,doći,вуыны
1141,kommen::V,doći,лыктыны
1142,ankommen::V,stići,вуыны
1143,zurückkommen::V,vratiti se,берытскыны
1144,zurückkommen::V,povratiti se,берытскыны
1145,bleiben::V,ostati,кыльыны
1146,warten::V,čekati,витьыны
1147,erwarten::V,očekivati,витьыны
1148,erwarten::V,očekivati,возьманы
1149,suchen::V,tražiti,утчаны
1150,finden::V,naći,шедьтыны
1151,versuchen::V,pokušati,турттыны
1152,vorbereiten::V,spremiti,дасяны
1153,vorbereiten::V,pripremiti,дасяны
1154,lieben::V,voljeti,гажаны
1155,mögen::V,voljeti,яратыны
1156,lachen::V,smijati se,серекъяны
1157,rühren::V,taknuti,сюлме йӧтыны
1158,weinen::V,plakati,бӧрдыны
1159,schimpfen::V,psovati,даллашыны
1160,sich ärgern::V,ljutiti se,лекъяськыны
1161,sich fürchten::V,bojati se,кышканы
1162,sich fürchten::V,bojati se,курданы
1163,fürchten::V,bojati se,курданы
1164,fürchten::V,bojati se,кышканы
1165,fliehen::V,pobjeći,пегӟыны
1166,flüchten::V,utjeći,пегӟыны
1167,sehen::V,vidjeti,адӟыны
1168,anschauen::V,ogledati,учкыны
1169,ansehen::V,gledati,учкыны
1170,hören::V,čuti,кылыны
1171,zuhören::V,slušati,кылзыны
1172,probieren::V,probati,веръяны
1173,riechen::V,osjećati miris,зынъяны
1174,fühlen::V,osjećati,шӧдыны
1175,scheinen::V,činiti se,адскыны
1176,zu sehen sein::V,biti vidljiv,адӟиськыны
1177,vernehmen::V,saznati,кылыны
1178,frieren::V,zima je,кынмыны
1179,tun::V,raditi,карыны
1180,können::V,moći,быгатыны
1181,wollen::V,htjeti,потыны
1182,anfangen::V,početi,кутскыны
1183,beenden::V,svršiti,быдтыны
1184,beenden::V,svršiti,быдэстыны
1185,beenden::V,dovršiti,быдтыны
1186,beenden::V,dovršiti,быдэстыны
1187,aufhören::V,prestati,дугдыны
1188,gelingen::V,uspjeti,быгатыны
1189,gelingen::V,uspjeti,луыны
1190,geraten::V,desiti se,лэсяны
1191,öffnen::V,otvoriti,усьтыны
1192,schließen::V,zatvoriti,пытсаны
1193,stellen::V,metnuti,пуктыны
1194,stellen::V,postaviti,пуктыны
1195,setzen::V,posaditi,пуктыны
1196,legen::V,polagati,поныны
1197,berühren::V,doticati,исаны
1198,berühren::V,dodirivati,исаны
1199,verbinden::V,spojiti,герӟаны
1200,verbinden::V,zavezati,герӟаны
1201,bedecken::V,pokriti,пытсаны
1202,aufhängen::V,objesiti,ошыны
1203,anzünden::V,upaliti,ӝуатыны
1204,anzünden::V,zapaliti,ӝуатыны
1205,aufheben::V,podići,ӝутыны
1206,aufheben::V,podignuti,ӝутыны
1207,zurücklassen::V,ostaviti,кельтыны
1208,zurücklassen::V,pustiti natrag,кельтыны
1209,verlieren::V,izgubiti,ыштыны
1210,fallen lassen::V,ispustiti,уськытыны
1211,machen::V,uraditi,лэсьтыны
1212,machen::V,načiniti,лэсьтыны
1213,machen::V,napraviti,лэсьтыны
1214,herstellen::V,proizvesti,лэсьтыны
1215,bauen::V,graditi,пуктыны
1216,reparieren::V,popraviti,тупатыны
1217,verbessern::V,poboljšati,умоятыны
1218,ändern::V,promijeniti,воштыны
1219,graben::V,kopati,копаны
1220,graben::V,kopkati,копаны
1221,beugen::V,saviti,губыртыны
1222,biegen::V,saviti,куасаны
1223,biegen::V,sagnuti,куасаны
1224,drehen::V,vrtjeti,бергатыны
1225,wenden::V,obrnuti,берыктыны
1226,umdrehen::V,okrenuti,берыктыны
1227,umdrehen::V,prevŕnuti,берыктыны
1228,heben::V,dizati,ӝутыны
1229,hochheben::V,dignuti,ӝутъяны
1230,ergreifen::V,uhvatiti,кутыны
1231,ergreifen::V,uhvatiti,кырмыны
1232,ergreifen::V,prihvatiti,кутыны
1233,ergreifen::V,prihvatiti,кырмыны
1234,halten::V,držati,возьыны
1235,drücken::V,pritiskivati,зӥбыны
1236,drücken::V,pritiskivati,пачкатыны
1237,schieben::V,gurati,донганы
1238,kratzen::V,česati,вуштыны
1239,kratzen::V,grepsti,вуштыны
1240,lecken::V,lizati,нюлыны
1241,beißen::V,ujesti,куртчыны
1242,beißen::V,gristi,куртчыны
1243,abreißen::V,otkinuti,ишкалтыны
1244,abschneiden::V,odrezati,шорыны
1245,abschneiden::V,odrezati,вандыны
1246,binden::V,vezati,керттыны
1247,stecken::V,turiti,мертчытыны
1248,brechen::V,slomiti,тӥяны
1249,klopfen::V,lupati,йыганы
1250,klopfen::V,lupati,шарккетыны
1251,klopfen::V,kucati,йыганы
1252,klopfen::V,kucati,шарккетыны
1253,hauen::V,tući,жугыны
1254,hauen::V,tući,тышканы
1255,hauen::V,udarati,жугыны
1256,hauen::V,udarati,тышканы
1257,kleben::V,lijepiti,лякыны
1258,reiben::V,trti,зыраны
1259,reiben::V,trti,вуштыны
1260,streichen::V,namazati,зыраны
1261,schleifen::V,brusiti,шерыны
1262,schneiden::V,rezati,вандыны
1263,rütteln::V,drmati,зуркатыны
1264,schütteln::V,tresti,куалекъятыны
1265,schwenken::V,mahati,шонаны
1266,schütten::V,sipati,лэзьыны
1267,schütten::V,lijevati,лэзьыны
1268,füllen::V,napuniti,тырмытыны
1269,einwickeln::V,umotati,биньыны
1270,einwickeln::V,zamotati,биньыны
1271,tragen::V,nositi,нуыны
1272,schleppen::V,tegliti,кыскыны
1273,ziehen::V,vući,кыскыны
1274,aufbewahren::V,čuvati,возьыны
1275,werfen::V,bacati,куяны
1276,werfen::V,bacati,лэзяны
1277,fangen::V,loviti,кутыны
1278,fangen::V,hvatati,кутыны
1279,packen::V,ščepati,кутыны
1280,packen::V,ščepati,кырмыны
1281,packen::V,zgrabiti,кутыны
1282,packen::V,zgrabiti,кырмыны
1283,verstecken::V,sakriti,ватыны
1284,teilen::V,podijeliti,люкыны
1285,schicken::V,slati,ыстыны
1286,bringen::V,donijeti,вайыны
1287,hinzufügen::V,dodati,ватсаны
1288,hinzufügen::V,pridati,ватсаны
1289,bekommen::V,dobiti,басьтыны
1290,erhalten::V,primiti,басьтыны
1291,nehmen::V,uzeti,кутыны
1292,nehmen::V,uzeti,басьтыны
1293,wählen::V,izabrati,бырйыны
1294,auswählen::V,odabrati,бырйыны
1295,bewahren::V,sačuvati,возьыны
1296,behindern::V,smetati,могӟытыны
1297,verderben::V,pokvariti,сӧрыны
1298,beschädigen::V,oštetiti,урод лэсьтыны
1299,zerbrechen::V,razbiti,сӧрыны
1300,zerbrechen::V,prelomiti,сӧрыны
1301,zerreißen::V,poderati,кесяны
1302,zerreißen::V,rastrgnuti,кесяны
1303,zerstören::V,razoriti,куашкатыны
1304,zerstören::V,razrušiti,куашкатыны
1305,verbrennen::V,spaliti,сутыны
1306,verbrennen::V,sagorjeti,сутыны
1307,geben::V,dati,сётыны
1308,reichen::V,pružiti,сётыны
1309,schenken::V,darivati,кузьманы
1310,versprechen::V,obećati,кыл сётыны
1311,wünschen::V,željeti,сӥзьыны
1312,loben::V,hvaliti,ушъяны
1313,küssen::V,ljubiti,чупаны
1314,wiegen::V,njihati,веттаны
1315,wiegen::V,njihati,лэйкатыны
1316,wiegen::V,ljuljati,веттаны
1317,wiegen::V,ljuljati,лэйкатыны
1318,zudecken::V,pokriti,шобыртыны
1319,wecken::V,probuditi,сайкатыны
1320,zeigen::V,pokazati,возьматыны
1321,führen::V,voditi,нуыны
1322,lehren::V,učiti,дышетыны
1323,unterrichten::V,poučiti,дышетыны
1324,aufziehen::V,uzgajati,будэтыны
1325,leiten::V,upravljati,кивалтыны
1326,antreiben::V,natjeravati,дыртытыны
1327,lassen::V,dati,-ытыны
1328,einladen::V,pozvati,ӧтьыны
1329,vereinigen::V,ujediniti,огазеяны
1330,besuchen::V,posjetiti,адӟыськыны
1331,treffen::V,sresti,пумитаны
1332,sich versammeln::V,okupiti se,люкаськыны
1333,spielen::V,igrati se,шудыны
1334,singen::V,pjevati,кырӟаны
1335,tanzen::V,plesati,эктыны
1336,sich trennen::V,razići se,люкиськыны
1337,verlassen::V,ostaviti,куштыны
1338,verlassen::V,napustiti,куштыны
1339,retten::V,spasiti,утьыны
1340,bewachen::V,čuvati,возьманы
1341,bewachen::V,stražariti,возьманы
1342,schützen::V,čuvati,утялтыны
1343,verteidigen::V,obraniti,возьманы
1344,sich schlagen::V,biti se,жугиськыны
1345,sich schlagen::V,udariti se,жугиськыны
1346,schießen::V,pucati,ыбылӥськны
1347,schießen::V,strijeljati,ыбылӥськны
1348,siegen::V,pobijediti,вормыны
1349,ärgern::V,ljutiti,вожпоттыны
1350,schlagen::V,biti,жуккыны
1351,schlagen::V,udariti,жуккыны
1352,treten::V,šutnuti,лёганы
1353,stechen::V,ubosti,бышкалтыны
1354,stoßen::V,gurnuti,донгыны
1355,stehlen::V,ukrasti,вораны
1356,stehlen::V,ukrasti,лушканы
1357,stören::V,smetati,люкетыны
1358,belästigen::V,smetati,акыльтыны
1359,belästigen::V,smetati,вукылмыны
1360,belästigen::V,dosaditi,акыльтыны
1361,belästigen::V,dosaditi,вукылмыны
1362,verbergen::V,skriti,ватыны
1363,täuschen::V,obmanuti,алданы
1364,betrügen::V,prevarati,пӧяны
1365,töten::V,ubiti,виыны
1366,wohnen::V,stanovati,улыны
1367,arbeiten::V,raditi,ужаны
1368,sammeln::V,sabrati,бичаны
1369,pflücken::V,ubrati,ишкыны
1370,jagen::V,loviti,пӧйшураны
1371,fischen::V,ribati,чорыганы
1372,fischen::V,loviti ribu,чорыганы
1373,fassen::V,uloviti,кутыны
1374,hüten::V,pasti,возьманы
1375,treiben::V,goniti,улляны
1376,anbinden::V,privezati,думыны
1377,füttern::V,hraniti,сюдыны
1378,melken::V,musti,кыскыны
1379,hacken::V,sjeckati,кораны
1380,gießen::V,politi,киськаны
1381,reifen::V,sazreti,вуыны
1382,reifen::V,sazreti,кисьманы
1383,zubereiten::V,prigotoviti,лесьтыны
1384,kochen::V,kuhati,пӧзьтыны
1385,backen::V,peći,пыжыны
1386,braten::V,peći,пыжыны
1387,braten::V,pržiti,пыжыны
1388,umrühren::V,promiješati,сураны
1389,stricken::V,plesti,керттыны
1390,nähen::V,šiti,вурыны
1391,färben::V,obojiti,буяны
1392,reinigen::V,očistiti,сузяны
1393,reinigen::V,počistiti,сузяны
1394,waschen::V,prati,мисьтаськыны
1395,abwischen::V,otrti,ӵушылыны
1396,spülen::V,isprati,гылъяны
1397,spülen::V,oplakati,гылъяны
1398,fegen::V,mesti,ӵужыны
1399,fegen::V,pomesti,ӵужыны
1400,kehren::V,mesti,ӵужыны
1401,baden::V,kupati se,пыласькыны
1402,sich waschen::V,umiti se,пыласькыны
1403,sich waschen::V,prati se,пыласькыны
1404,ausziehen::V,svući,кыльыны
1405,anziehen::V,obući,дӥсяны
1406,sich anziehen::V,obući se,дӥсьяськыны
1407,kämmen::V,češljati,сынаны
1408,schmücken::V,uresiti,чеберъяны
1409,schmücken::V,nakititi,чеберъяны
1410,sagen::V,reći,шуыны
1411,sagen::V,reći,вераны
1412,sagen::V,kazati,шуыны
1413,sagen::V,kazati,вераны
1414,sprechen::V,govoriti,вераськыны
1415,reden::V,govoriti,вераськыны
1416,reden::V,besjediti,вераськыны
1417,sich unterhalten::V,razgovarati se,вераськыны
1418,fragen::V,pitati,юаны
1419,bitten::V,moliti,курыны
1420,erzählen::V,ispričati,вераны
1421,erzählen::V,ispričati,мадьыны
1422,erzählen::V,pripovjediti,вераны
1423,erzählen::V,pripovjediti,мадьыны
1424,mitteilen::V,saopćiti,ивортыны
1425,nennen::V,nazvati,шуыны
1426,rufen::V,zvati,ӧтьыны
1427,rufen::V,dozvati,ӧтьыны
1428,prahlen::V,hvalisati se,ушъяськыны
1429,übersetzen::V,prevesti,берыктыны
1430,denken::V,misliti,малпаны
1431,glauben::V,vjerovati,оскыны
1432,bemerken::V,zapaziti,адӟыны
1433,bemerken::V,primijetiti,адӟыны
1434,erkennen::V,prepoznati,тодыны
1435,begreifen::V,pojmiti,валаны
1436,begreifen::V,shvatiti,валаны
1437,verstehen::V,razabrati,валаны
1438,lernen::V,učiti se,дышетскыны
1439,wissen::V,znati,тодыны
1440,sich erinnern an::V,sjetiti se,тодэ вайыны
1441,vergessen::V,zaboraviti,вунэтыны
1442,messen::V,mjeriti,мертаны
1443,zählen::V,brojiti,лыдъяны
1444,rechnen::V,računati,лыдъяны
1445,lesen::V,čitati,лыдӟыны
1446,malen::V,slikati,суреданы
1447,zeichnen::V,crtati,суреданы
1448,schreiben::V,pisati,гожъяны
1449,besitzen::V,imati,луыны
1450,besitzen::V,posjedovati,луыны
1451,kaufen::V,kupiti,басьтыны
1452,verkaufen::V,prodati,вузаны
1453,verkaufen::V,raspačati,вузаны
1454,bezahlen::V,platiti,тырыны
1455,zahlen::V,plaćati,тырыны
1456,beherrschen::V,vladati,кузёяськыны
1457,beherrschen::V,gospodariti,кузёяськыны
1458,ertragen::V,trpjeti,чиданы
1459,ertragen::V,podnijeti,чиданы
1460,Gehirn::N,,вим
