,Concept_ID,kk,lv
777,Gegenstand::N,нәрсе,priekšmets
778,Sache::N,бұйым,добра
779,Sache::N,бұйым,lieta
780,Rand::N,шет,дор
781,Rand::N,шет,mala
782,Rand::N,шет,apmale
783,Rand::N,шеті,дор
784,Rand::N,шеті,mala
785,Rand::N,шеті,apmale
786,Kante::N,қыр,дор
787,Kante::N,қыр,šķautne
788,Kante::N,қыры,дор
789,Kante::N,қыры,šķautne
790,Ecke::N,қыры,пельӧс
791,Ecke::N,қыры,kakts
792,Ecke::N,қыры,stūris
793,Ecke::N,бұрыш,пельӧс
794,Ecke::N,бұрыш,kakts
795,Ecke::N,бұрыш,stūris
796,Spitze::N,ұшы,йыв
797,Spitze::N,ұшы,smaile
798,Spitze::N,ұшы,galotne
799,Ende::N,аяқ,пом
800,Ende::N,аяқ,gals
801,Ende::N,аяқ,uzgalis
802,Ende::N,соңы,пом
803,Ende::N,соңы,gals
804,Ende::N,соңы,uzgalis
805,Loch::N,тесік,розь
806,Loch::N,тесік,caurums
807,Winkel::N,мүйіс,пельӧс
808,Winkel::N,мүйіс,leņķis
809,Muster::N,мәнер,сер
810,Muster::N,мәнер,piemērs
811,Größe::N,ауқым,ыджда
812,Größe::N,ауқым,lielums
813,Größe::N,көлемдік,ыджда
814,Größe::N,көлемдік,lielums
815,Länge::N,бой,кузьта
816,Länge::N,бой,garums
817,Länge::N,ұзындық,кузьта
818,Länge::N,ұзындық,garums
819,Höhe::N,жоғарылық,джуджда
820,Höhe::N,жоғарылық,augstums
821,Höhe::N,биіктік,джуджда
822,Höhe::N,биіктік,augstums
823,Gewicht::N,салмақ,сьӧкта
824,Gewicht::N,салмақ,сьӧкталун
825,Gewicht::N,салмақ,svars
826,Gewicht::N,салмақ,smagums
827,Menge::N,мөлшер,лун
828,Menge::N,мөлшер,числӧ
829,Menge::N,мөлшер,masa
830,Menge::N,мөлшер,daudzums
831,Haufen::N,үйме,чукӧр
832,Haufen::N,үйме,čupa
833,Haufen::N,үйме,grēda
834,Haufen::N,үйме,kaudze
835,Haufen::N,үйінді,чукӧр
836,Haufen::N,үйінді,čupa
837,Haufen::N,үйінді,grēda
838,Haufen::N,үйінді,kaudze
839,Reihe::N,сап,рад
840,Reihe::N,сап,rinda
841,Reihe::N,сап,virkne
842,Boot::N,қайық,пыж
843,Boot::N,қайық,laiva
844,Ruder::N,ескек,пелыс
845,Ruder::N,ескек,ӧпаснӧй
846,Ruder::N,ескек,airis
847,Ruder::N,ескек,irklis
848,Schlitten::N,шана,дадь
849,Schlitten::N,шана,ragavas
850,Ski::N,шаңғы,лызь
851,Ski::N,шаңғы,slēpe
852,Lagerfeuer::N,алау,бипур
853,Lagerfeuer::N,алау,ugunskurs
854,Last::N,ауырлық,сьӧкыдтор
855,Last::N,ауырлық,krava
856,Last::N,ауыр зат,сьӧкыдтор
857,Last::N,ауыр зат,krava
858,Gang::N,жүріс,мунӧм
859,Gang::N,жүріс,ветлӧм
860,Gang::N,жүріс,eja
861,Gang::N,жүріс,gājums
862,Schritt::N,адым,воськов
863,Schritt::N,адым,воськовтӧм
864,Schritt::N,адым,solis
865,Norden::N,солтүстік,войвыв
866,Norden::N,солтүстік,ziemeļi
867,Norden::N,терістік,войвыв
868,Norden::N,терістік,ziemeļi
869,Süden::N,оңтүстік,лунвыв
870,Süden::N,оңтүстік,dienvidi
871,Westen::N,батыс,рытыв
872,Westen::N,батыс,rietumi
873,Osten::N,күншығыс,асыв
874,Osten::N,күншығыс,austrumi
875,Holz::N,ағаш,пу
876,Holz::N,ағаш,koks
877,Holz::N,ағаш,koksne
878,Holz::N,сүрек,пу
879,Holz::N,сүрек,koks
880,Holz::N,сүрек,koksne
881,Brett::N,тақта,пӧв
882,Brett::N,тақта,dēlis
883,Platte::N,тақта,плита
884,Platte::N,тақта,plate
885,Platte::N,тақта,plāksne
886,Stütze::N,тіреу,пыкӧд
887,Stütze::N,тіреу,мыджӧд
888,Stütze::N,тіреу,balsts
889,Stütze::N,тіреу,atspaids
890,Stange::N,қада,потш
891,Stange::N,қада,maikste
892,Stock::N,сойыл,бедь
893,Stock::N,сойыл,boze
894,Stock::N,сойыл,spieķis
895,Stab::N,сырық,зир
896,Stab::N,сырық,zizlis
897,Rohr::N,құбыр,труба
898,Rohr::N,құбыр,caurule
899,Haus::N,үй,керка
900,Haus::N,үй,māja
901,Heim::N,үйлі,горт
902,Heim::N,үйлі,mājas
903,Heim::N,шаңырақ,горт
904,Heim::N,шаңырақ,mājas
905,Ofen::N,ошақ,пач
906,Ofen::N,ошақ,krāsns
907,Ofen::N,пеш,пач
908,Ofen::N,пеш,krāsns
909,Fußboden::N,еден,джодж
910,Fußboden::N,еден,grīda
911,Tisch::N,үстел,пызан
912,Tisch::N,үстел,galds
913,Stuhl::N,орындық,улӧс
914,Stuhl::N,орындық,krēsls
915,Wiege::N,бесік,зыбка
916,Wiege::N,бесік,šūpulis
917,Bett::N,кереует,вольпась
918,Bett::N,кереует,gulta
919,Regal::N,сөре,джадж
920,Regal::N,сөре,plaukts
921,Kiste::N,жәшік,куд
922,Kiste::N,жәшік,ящик
923,Kiste::N,жәшік,kaste
924,Kiste::N,жәшік,šķirsts
925,Fenster::N,терезе,ӧшинь
926,Fenster::N,терезе,logs
927,Tür::N,есік,ӧдзӧс
928,Tür::N,есік,durvis
929,Tor::N,дарбаза,дзиръя
930,Tor::N,дарбаза,vārti
931,Zaun::N,дуал,потшӧс
932,Zaun::N,дуал,žogs
933,Dach::N,шатыр,вевт
934,Dach::N,шатыр,jumts
935,Leiter::N,саты,пос
936,Leiter::N,саты,kāpnes
937,Leiter::N,саты,redeles
938,Leiter::N,басқыш,пос
939,Leiter::N,басқыш,kāpnes
940,Leiter::N,басқыш,redeles
941,Besen::N,сыпырғыш,рос
942,Besen::N,сыпырғыш,slota
943,Spaten::N,күрек,зыр
944,Spaten::N,күрек,lāpsta
945,Schaufel::N,қалақ,тэльӧб
946,Schaufel::N,қалақ,liekšķere
947,Gabel::N,аша,вилки
948,Gabel::N,аша,dakšiņa
949,Gabel::N,шанышқы,вилки
950,Gabel::N,шанышқы,dakšiņa
951,Löffel::N,қасық,пань
952,Löffel::N,қасық,karote
953,Messer::N,пышақ,пурт
954,Messer::N,пышақ,nazis
955,Nagel::N,мық,тув
956,Nagel::N,мық,кӧрт тув
957,Nagel::N,мық,nagla
958,Nagel::N,шеге,тув
959,Nagel::N,шеге,кӧрт тув
960,Nagel::N,шеге,nagla
961,Netz::N,керегекөз,тыв
962,Netz::N,керегекөз,tīkls
963,Haken::N,ілмек,крук
964,Haken::N,ілмек,āķis
965,Haken::N,ілмек,kāsis
966,Haken::N,ілмек,krampis
967,Griff::N,сап,нуд
968,Griff::N,сап,kāts
969,Griff::N,сап,rokturis
970,Griff::N,тұтқа,нуд
971,Griff::N,тұтқа,kāts
972,Griff::N,тұтқа,rokturis
973,Schloss::N,құлып,томан
974,Schloss::N,құлып,aizslēgs
975,Schloss::N,бекіткіш,томан
976,Schloss::N,бекіткіш,aizslēgs
977,Bild::N,сурет,серпас
978,Bild::N,сурет,glezna
979,Figur::N,тұлға,пертас
980,Figur::N,тұлға,вежньӧг
981,Figur::N,тұлға,figūra
982,Puppe::N,қуыршақ,акань
983,Puppe::N,қуыршақ,lelle
984,Beutel::N,қапшық,мешӧк
985,Beutel::N,қапшық,kule
986,Beutel::N,қапшық,maisiņš
987,Bündel::N,байлам,кӧртӧд
988,Bündel::N,байлам,sainis
989,Tasche::N,дорба,сумка
990,Tasche::N,дорба,soma
991,Eimer::N,шелек,ведра
992,Eimer::N,шелек,spainis
993,Deckel::N,жапқыш,пӧдан
994,Deckel::N,жапқыш,тупкӧд
995,Deckel::N,жапқыш,vāks
996,Geschirr::N,ыдыс,дозмук
997,Geschirr::N,ыдыс,тасьті-пань
998,Geschirr::N,ыдыс,trauki
999,Sack::N,қап,мешӧк
1000,Sack::N,қап,maiss
1001,Tasse::N,шыныаяқ,бекар
1002,Tasse::N,шыныаяқ,тасьті
1003,Tasse::N,шыныаяқ,tase
1004,Topf::N,кәстрөл,гырнич
1005,Topf::N,кәстрөл,pods
1006,Kessel::N,қазан,пӧрт
1007,Kessel::N,қазан,katls
1008,Essen::N,ас,сёйӧм
1009,Essen::N,ас,ēdiens
1010,Nahrung::N,ас,сёян
1011,Nahrung::N,ас,barība
1012,Nahrung::N,тамақ,сёян
1013,Nahrung::N,тамақ,barība
1014,Speise::N,тағам,сёян
1015,Speise::N,тағам,сёянтор
1016,Speise::N,тағам,ēdiens
1017,Fleisch::N,ет,яй
1018,Fleisch::N,ет,gaļa
1019,Getreide::N,дәнді,нянь
1020,Getreide::N,дәнді,labība
1021,Brei::N,ботқа,рок
1022,Brei::N,ботқа,putra
1023,Brei::N,ботқа,biezenis
1024,Brot::N,күлше,нянь
1025,Brot::N,күлше,maize
1026,Scheibe::N,тілім,шӧрӧм
1027,Scheibe::N,тілім,чӧлан
1028,Scheibe::N,тілім,šķēle
1029,Scheibe::N,тілім,rieciens
1030,Fett::N,май,гос
1031,Fett::N,май,тшог
1032,Fett::N,май,tauki
1033,Butter::N,май,вый
1034,Butter::N,май,sviests
1035,Öl::N,май,вый
1036,Öl::N,май,eļļa
1037,Salz::N,тұз,сов
1038,Salz::N,тұз,sāls
1039,Suppe::N,көже,шыд
1040,Suppe::N,көже,zupa
1041,Honig::N,бал,ма
1042,Honig::N,бал,medus
1043,Milch::N,сүт,йӧв
1044,Milch::N,сүт,piens
1045,Tee::N,шай,чай
1046,Tee::N,шай,tēja
1047,Leder::N,көн,ку
1048,Leder::N,көн,āda
1049,Wolle::N,жүн,вурун
1050,Wolle::N,жүн,vilna
1051,Stoff::N,мата,дӧра
1052,Stoff::N,мата,drāna
1053,Stoff::N,мата,audums
1054,Stoff::N,кездеме,дӧра
1055,Stoff::N,кездеме,drāna
1056,Stoff::N,кездеме,audums
1057,Nadel::N,ине,ем
1058,Nadel::N,ине,adata
1059,Faden::N,жіп,сунис
1060,Faden::N,жіп,diegs
1061,Faden::N,жіп,pavediens
1062,Knopf::N,түйме,кизь
1063,Knopf::N,түйме,poga
1064,Knoten::N,түйін,гӧрӧд
1065,Knoten::N,түйін,mezgls
1066,Farbe::N,рең,краска
1067,Farbe::N,рең,вап
1068,Farbe::N,рең,krāsa
1069,Kleidung::N,киім,паськӧм
1070,Kleidung::N,киім,tērps
1071,Kleidung::N,киім,drēbes
1072,Hemd::N,жейде,дӧрӧм
1073,Hemd::N,жейде,krekls
1074,Kragen::N,жаға,воротник
1075,Kragen::N,жаға,apkakle
1076,Ärmel::N,жең,сос
1077,Ärmel::N,жең,piedurkne
1078,Hose::N,шалбар,гач
1079,Hose::N,шалбар,bikses
1080,Gürtel::N,белбеу,вӧнь
1081,Gürtel::N,белбеу,josta
1082,Mütze::N,қалпақ,шапка
1083,Mütze::N,қалпақ,cepure
1084,Schuh::N,кебіс,башмак
1085,Schuh::N,кебіс,ботинки
1086,Schuh::N,кебіс,kurpe
1087,Stiefel::N,етік,сапӧг
1088,Stiefel::N,етік,zābaks
1089,Ring::N,жүзік,кытш
1090,Ring::N,жүзік,gredzens
1091,Band::N,таспа,лента
1092,Band::N,таспа,вундас
1093,Band::N,таспа,lente
1094,Kamm::N,тарақ,сынан
1095,Kamm::N,тарақ,ķemme
1096,Spiegel::N,айна,рӧмпӧштан
1097,Spiegel::N,айна,spogulis
1098,Riemen::N,қайыс,тасма
1099,Riemen::N,қайыс,siksna
1100,Schnur::N,жіп,гез
1101,Schnur::N,жіп,aukla
1102,Leine::N,тізгін,юргез
1103,Leine::N,тізгін,saite
1104,Decke::N,көрпе,эшкын
1105,Decke::N,көрпе,шебрас
1106,Decke::N,көрпе,sega
1107,Kissen::N,жастық,юрлӧс
1108,Kissen::N,жастық,spilvens
1109,Tuch::N,орамал,чышъян
1110,Tuch::N,орамал,vadmala
1111,Handtuch::N,сүлгі,ки чышкӧд
1112,Handtuch::N,сүлгі,кизьчышъян
1113,Handtuch::N,сүлгі,dvielis
1114,Kraft::N,қуат,этш
1115,Kraft::N,қуат,эбӧс
1116,Kraft::N,қуат,spēks
1117,Kraft::N,қарқын,этш
1118,Kraft::N,қарқын,эбӧс
1119,Kraft::N,қарқын,spēks
1120,Kraft::N,әл-шама,этш
1121,Kraft::N,әл-шама,эбӧс
1122,Kraft::N,әл-шама,spēks
1123,Kraft::N,әл-дәрмен,этш
1124,Kraft::N,әл-дәрмен,эбӧс
1125,Kraft::N,әл-дәрмен,spēks
1126,Stärke::N,әл,ёнлун
1127,Stärke::N,әл,чорыдлун
1128,Stärke::N,әл,stiprums
1129,Stärke::N,күш,ёнлун
1130,Stärke::N,күш,чорыдлун
1131,Stärke::N,күш,stiprums
1132,Gesundheit::N,денсаулык,дзоньвидзалун
1133,Gesundheit::N,денсаулык,veselība
1134,Krankheit::N,ауру,висьӧм
1135,Krankheit::N,ауру,slimība
1136,Schmerz::N,ауру,висьӧм
1137,Schmerz::N,ауру,sāpes
1138,Wunde::N,зақым,дой
1139,Wunde::N,зақым,brūce
1140,Wunde::N,зақым,jēlums
1141,Wunde::N,жарақат,дой
1142,Wunde::N,жарақат,brūce
1143,Wunde::N,жарақат,jēlums
1144,Fieber::N,безгек,жар
1145,Fieber::N,безгек,drudzis
1146,Fieber::N,безгек,karstums
1147,Fieber::N,қалтырау,жар
1148,Fieber::N,қалтырау,drudzis
1149,Fieber::N,қалтырау,karstums
1150,Fieber::N,қызу көтерілуі,жар
1151,Fieber::N,қызу көтерілуі,drudzis
1152,Fieber::N,қызу көтерілуі,karstums
1153,Arznei::N,дәрі,лекарство
1154,Arznei::N,дәрі,зелля
1155,Arznei::N,дәрі,zāles
1156,Arznei::N,дәрі,medikaments
1157,Arznei::N,дәрі-дәрмек,лекарство
1158,Arznei::N,дәрі-дәрмек,зелля
1159,Arznei::N,дәрі-дәрмек,zāles
1160,Arznei::N,дәрі-дәрмек,medikaments
1161,Brücke::N,көпір,пос
1162,Brücke::N,көпір,tilts
1163,Brunnen::N,құдық,юкмӧс
1164,Brunnen::N,құдық,aka
1165,Weide::N,өріс,пӧскӧтина
1166,Weide::N,өріс,ganības
1167,Weide::N,жайылым,пӧскӧтина
1168,Weide::N,жайылым,ganības
1169,Pfad::N,жол,туй
1170,Pfad::N,жол,кыснан
1171,Pfad::N,жол,taka
1172,Weg::N,жол,туй
1173,Weg::N,жол,ceļš
1174,Straße::N,жол,туй
1175,Straße::N,жол,iela
1176,Dorf::N,ауыл,сикт
1177,Dorf::N,ауыл,ciems
1178,Stadt::N,қала,кар
1179,Stadt::N,қала,pilsēta
1180,Stadt::N,шаһар,кар
1181,Stadt::N,шаһар,pilsēta
1182,Brief::N,хат,письмӧ
1183,Brief::N,хат,vēstule
1184,Brief::N,жазу,письмӧ
1185,Brief::N,жазу,vēstule
1186,Buch::N,кітап,небӧг
1187,Buch::N,кітап,grāmata
1188,Buchstabe::N,әріп,шыпас
1189,Buchstabe::N,әріп,burts
1190,Buchstabe::N,қаріп,шыпас
1191,Buchstabe::N,қаріп,burts
1192,Zeitung::N,газет,газет
1193,Zeitung::N,газет,avīze
1194,Zeitung::N,газет,laikraksts
1195,Leben::N,өмір,лов
1196,Leben::N,өмір,олӧм
1197,Leben::N,өмір,dzīve
1198,Leben::N,тіршілік,лов
1199,Leben::N,тіршілік,олӧм
1200,Leben::N,тіршілік,dzīve
1201,Tod::N,опат,кулӧм
1202,Tod::N,опат,nāve
1203,Grab::N,мола,гу
1204,Grab::N,мола,kaps
1205,Grab::N,мазар,гу
1206,Grab::N,мазар,kaps
1207,Kirche::N,шіркеу,вичко
1208,Kirche::N,шіркеу,baznīca
1209,Sünde::N,күнә,мыж
1210,Sünde::N,күнә,grēks
1211,Gott::N,алла,ен
1212,Gott::N,алла,dievs
1213,Gott::N,құдай,ен
1214,Gott::N,құдай,dievs
1215,Gott::N,тәңірі,ен
1216,Gott::N,тәңірі,dievs
1217,Gott::N,пәруардігер,ен
1218,Gott::N,пәруардігер,dievs
1219,Gott::N,жаратқан тәңірі,ен
1220,Gott::N,жаратқан тәңірі,dievs
1221,Arbeiter::N,жүмысшы,уджалысь
1222,Arbeiter::N,жүмысшы,strādnieks
1223,Chef::N,басшы,юралысь
1224,Chef::N,басшы,веськӧдлысь
1225,Chef::N,басшы,šefs
1226,Chef::N,басшы,vadītajs
1227,Chef::N,басшы,priekšnieks
1228,Chef::N,жұмыс басқарушысы,юралысь
1229,Chef::N,жұмыс басқарушысы,веськӧдлысь
1230,Chef::N,жұмыс басқарушысы,šefs
1231,Chef::N,жұмыс басқарушысы,vadītajs
1232,Chef::N,жұмыс басқарушысы,priekšnieks
1233,Meister::N,шебер,вӧчысь
1234,Meister::N,шебер,meistars
1235,Meister::N,өнерпаз,вӧчысь
1236,Meister::N,өнерпаз,meistars
1237,Arzt::N,дәрігер,врач
1238,Arzt::N,дәрігер,бурдӧдысь
1239,Arzt::N,дәрігер,ārsts
1240,Lehrer::N,мұғалім,велӧдысь
1241,Lehrer::N,мұғалім,skolotājs
1242,Geld::N,пұл,сьӧм
1243,Geld::N,пұл,nauda
1244,Geschäft::N,бизнес,удж
1245,Geschäft::N,бизнес,bizness
1246,Geschäft::N,бизнес,darījums
1247,Laden::N,дүкен,вузасянін
1248,Laden::N,дүкен,bode
1249,Laden::N,дүкен,veikals
1250,Preis::N,ақы,дон
1251,Preis::N,ақы,cena
1252,Preis::N,құны,дон
1253,Preis::N,құны,cena
1254,Preis::N,нарық,дон
1255,Preis::N,нарық,cena
1256,Ware::N,тауар,тӧвар
1257,Ware::N,тауар,prece
1258,Nutzen::N,пайда,воӧм
1259,Nutzen::N,пайда,выгӧда
1260,Nutzen::N,пайда,labums
1261,Reichtum::N,бақ-дәулет,озырлун
1262,Reichtum::N,бақ-дәулет,bagātība
1263,Welt::N,әлем,енкӧла
1264,Welt::N,әлем,pasaule
1265,Welt::N,жиһан,енкӧла
1266,Welt::N,жиһан,pasaule
1267,Land::N,аймақ,му
1268,Land::N,аймақ,zeme
1269,Staat::N,мемлекет,канму
1270,Staat::N,мемлекет,государство
1271,Staat::N,мемлекет,valsts
1272,König::N,патша,кан
1273,König::N,патша,ķēniņš
1274,König::N,патша,karalis
1275,Macht::N,өкімет,каналӧм
1276,Macht::N,өкімет,vara
1277,Macht::N,қожалық,каналӧм
1278,Macht::N,қожалық,vara
1279,Grenze::N,шек,су
1280,Grenze::N,шек,суйӧр
1281,Grenze::N,шек,robeža
1282,Krieg::N,соғыс,ожман
1283,Krieg::N,соғыс,karš
1284,Feind::N,жау,враг
1285,Feind::N,жау,вӧрӧг
1286,Feind::N,жау,ienaidnieks
1287,Feind::N,дұшпан,враг
1288,Feind::N,дұшпан,вӧрӧг
1289,Feind::N,дұшпан,ienaidnieks
1290,Gewalt::N,зорлык,мырдöналöм
1291,Gewalt::N,зорлык,vara
1292,Gewalt::N,зорлык,vardarbība
1293,Gewalt::N,зорлық-зомбылык,мырдöналöм
1294,Gewalt::N,зорлық-зомбылык,vara
1295,Gewalt::N,зорлық-зомбылык,vardarbība
1296,Kampf::N,күрес,вермасьӧм
1297,Kampf::N,күрес,cīņa
1298,Kampf::N,алыспақ,вермасьӧм
1299,Kampf::N,алыспақ,cīņa
1300,Bogen[Waffe]::N,саржа,ньӧввуж
1301,Bogen[Waffe]::N,саржа,loks
1302,Pfeil::N,жебе,ньӧв
1303,Pfeil::N,жебе,bulta
1304,Gewehr::N,қару,пишшаль
1305,Gewehr::N,қару,šautene
1306,Fehler::N,әбес,сорсьӧм
1307,Fehler::N,әбес,дзугсьӧм
1308,Fehler::N,әбес,kļūda
1309,Fehler::N,қаталық,сорсьӧм
1310,Fehler::N,қаталық,дзугсьӧм
1311,Fehler::N,қаталық,kļūda
1312,Lüge::N,өтірік,пӧръясьӧм
1313,Lüge::N,өтірік,ылӧдлӧм
1314,Lüge::N,өтірік,meli
1315,Schaden::N,зиян,лёк
1316,Schaden::N,зиян,изъян
1317,Schaden::N,зиян,пакӧсьт
1318,Schaden::N,зиян,bojājums
1319,Schaden::N,зиян,kaitējums
1320,Schaden::N,зарар,лёк
1321,Schaden::N,зарар,изъян
1322,Schaden::N,зарар,пакӧсьт
1323,Schaden::N,зарар,bojājums
1324,Schaden::N,зарар,kaitējums
1325,Unglück::N,пәле,шог
1326,Unglück::N,пәле,kļūme
1327,Unglück::N,пәле,klizma
1328,Unglück::N,пәле,nelaime
1329,Unglück::N,қасырет,шог
1330,Unglück::N,қасырет,kļūme
1331,Unglück::N,қасырет,klizma
1332,Unglück::N,қасырет,nelaime
1333,Unglück::N,ауыртпалық,шог
1334,Unglück::N,ауыртпалық,kļūme
1335,Unglück::N,ауыртпалық,klizma
1336,Unglück::N,ауыртпалық,nelaime
1337,Schuld::N,айыптылық,мыж
1338,Schuld::N,айыптылық,vaina
1339,Alter::N,жас,арлыд
1340,Alter::N,жас,vecums
1341,Alter::N,жас шамасы,арлыд
1342,Alter::N,жас шамасы,vecums
1343,Schluss::N,ада,пом
1344,Schluss::N,ада,beigas
1345,Schluss::N,бітуі,пом
1346,Schluss::N,бітуі,beigas
1347,Zeit::N,уақыт,кад
1348,Zeit::N,уақыт,laiks
1349,Tag::N,күн,лун
1350,Tag::N,күн,diena
1351,Morgen::N,таң,асыв
1352,Morgen::N,таң,rīts
1353,Morgen::N,таңертең,асыв
1354,Morgen::N,таңертең,rīts
1355,Mittag::N,талтүс,лун шӧр
1356,Mittag::N,талтүс,pusdiena
1357,Abend::N,кеш,рыт
1358,Abend::N,кеш,vakars
1359,Nacht::N,түн,вой
1360,Nacht::N,түн,nakts
1361,Woche::N,апта,вежон
1362,Woche::N,апта,nedēļa
1363,Monat::N,ай,тӧлысь
1364,Monat::N,ай,mēnesis
1365,Jahr::N,жыл,во
1366,Jahr::N,жыл,gads
1367,Frühling::N,көктем,тулыс
1368,Frühling::N,көктем,pavasaris
1369,Sommer::N,жаз,гожӧм
1370,Sommer::N,жаз,vasara
1371,Herbst::N,күз,ар
1372,Herbst::N,күз,rudens
1373,Winter::N,қыс,тӧв
1374,Winter::N,қыс,ziema
1375,Januar::N,каңтар,тӧв шӧр
1376,Januar::N,каңтар,janvāris
1377,Februar::N,ақпан,урасьӧм
1378,Februar::N,ақпан,februāris
1379,März::N,наурыз,рака
1380,März::N,наурыз,marts
1381,April::N,сәуір,кос му
1382,April::N,сәуір,aprīlis
1383,Mai::N,мамыр,ода-кора
1384,Mai::N,мамыр,maijs
1385,Juni::N,маусым,лӧддза-номъя
1386,Juni::N,маусым,jūnijs
1387,Juli::N,шілде,сора
1388,Juli::N,шілде,jūlijs
1389,August::N,сүмбіле,моз
1390,August::N,сүмбіле,augusts
1391,August::N,тамыз,моз
1392,August::N,тамыз,augusts
1393,September::N,қыркүйек,кӧч
1394,September::N,қыркүйек,septembris
1395,Oktober::N,ақырап,йирым
1396,Oktober::N,ақырап,oktobris
1397,November::N,қараша,вӧльгым
1398,November::N,қараша,novembris
1399,Dezember::N,желтоқсан,ӧшым
1400,Dezember::N,желтоқсан,decembris
1401,Montag::N,дүйсенбі,выльлун
1402,Montag::N,дүйсенбі,pirmdiena
1403,Dienstag::N,сейсенбі,воторник
1404,Dienstag::N,сейсенбі,otrdiena
1405,Mittwoch::N,сәрсенбі,середа
1406,Mittwoch::N,сәрсенбі,trešdiena
1407,Donnerstag::N,бейсенбі,четверг
1408,Donnerstag::N,бейсенбі,ceturtdiena
1409,Freitag::N,жұма,пекнича
1410,Freitag::N,жұма,piektdiena
1411,Samstag::N,сенбі,субӧта
1412,Samstag::N,сенбі,sestdiena
1413,Sonntag::N,жексембі,вӧскресенньӧ
1414,Sonntag::N,жексембі,svētdiena
1415,groß::A,алпамсадай,ыджыд
1416,groß::A,алпамсадай,dižs
1417,groß::A,алпамсадай,liels
1418,klein::A,кішкене,ичӧт
1419,klein::A,кішкене,mazs
1420,klein::A,қарғадай,ичӧт
1421,klein::A,қарғадай,mazs
1422,lang::A,сопақ,кузь
1423,lang::A,сопақ,garš
1424,lang::A,сорайған,кузь
1425,lang::A,сорайған,garš
1426,kurz::A,кеспелтек,дженьыд
1427,kurz::A,кеспелтек,īss
1428,breit::A,айдынды,ота
1429,breit::A,айдынды,паськыд
1430,breit::A,айдынды,plats
1431,schmal::A,қысық,оттӧм
1432,schmal::A,қысық,tievs
1433,dicht::A,жиі,сук
1434,dicht::A,жиі,blīvs
1435,dick[Gegenstand]::A,шомбал,кыз
1436,dick[Gegenstand]::A,шомбал,biezs
1437,dünn::A,жұқа,вӧсни
1438,dünn::A,жұқа,вӧсньыд
1439,dünn::A,жұқа,plāns
1440,dünn::A,жіңішке,вӧсни
1441,dünn::A,жіңішке,вӧсньыд
1442,dünn::A,жіңішке,plāns
1443,fein::A,қаңылтақ,посни
1444,fein::A,қаңылтақ,smalks
1445,fest::A,берік,зумыд
1446,fest::A,берік,tvirts
1447,fest::A,берік,noturīgs
1448,fest::A,мызғымас,зумыд
1449,fest::A,мызғымас,tvirts
1450,fest::A,мызғымас,noturīgs
1451,flach::A,жалпак,плавкӧс
1452,flach::A,жалпак,тшӧтшкӧс
1453,flach::A,жалпак,lēzens
1454,flach::A,жалпак,līdzens
1455,glatt::A,типыл,вольк
1456,glatt::A,типыл,мольыд
1457,glatt::A,типыл,gluds
1458,glatt::A,типыл,slidens
1459,hart::A,қатты,зумыд
1460,hart::A,қатты,ciets
1461,weich::A,жұмсақ,небыд
1462,weich::A,жұмсақ,mīksts
1463,rund::A,домалақ,гӧгрӧс
1464,rund::A,домалақ,apaļš
1465,spitz::A,үшкір,ёсь йыла
1466,spitz::A,үшкір,smails
1467,scharf::A,сүйрік,ёсь
1468,scharf::A,сүйрік,ass
1469,stumpf::A,доғал,ныж
1470,stumpf::A,доғал,truls
1471,stumpf::A,доғал,strups
1472,stumpf::A,өтпейтін,ныж
1473,stumpf::A,өтпейтін,truls
1474,stumpf::A,өтпейтін,strups
1475,schwer::A,салмақты,сьӧкыд
1476,schwer::A,салмақты,smags
1477,schön::A,сұлу,мича
1478,schön::A,сұлу,лӧсьыд
1479,schön::A,сұлу,daiļš
1480,schön::A,сұлу,skaists
1481,heiß::A,ыссы,пӧсь
1482,heiß::A,ыссы,karsts
1483,warm::A,жылы,шоныд
1484,warm::A,жылы,silts
1485,kalt::A,аязды,кӧдзыд
1486,kalt::A,аязды,salts
1487,kalt::A,аязды,auksts
1488,kühl::A,салқын,юзыд
1489,kühl::A,салқын,ыркыд
1490,kühl::A,салқын,vēss
1491,kühl::A,салқын,dzestrs
1492,frisch::A,таза,выль
1493,frisch::A,таза,svaigs
1494,frisch::A,жаңа,выль
1495,frisch::A,жаңа,svaigs
1496,feucht::A,нам,уль
1497,feucht::A,нам,mitrs
1498,feucht::A,нам,drēgns
1499,feucht::A,дымқылды,уль
1500,feucht::A,дымқылды,mitrs
1501,feucht::A,дымқылды,drēgns
1502,nass::A,сулы,ва
1503,nass::A,сулы,slapjš
1504,trocken::A,құрғақ,кос
1505,trocken::A,құрғақ,sauss
1506,voll::A,толы,кыз
1507,voll::A,толы,pilns
1508,leer::A,бос,куш
1509,leer::A,бос,тыртӧм
1510,leer::A,бос,tukšs
1511,offen::A,ашып қойылған,восьса
1512,offen::A,ашып қойылған,vaļējs
1513,offen::A,ашып қойылған,atvērts
1514,geschlossen::A,жабулы,пӧдса
1515,geschlossen::A,жабулы,slēgts
1516,sauber::A,дақсыз,сӧстӧм
1517,sauber::A,дақсыз,tīrs
1518,sauber::A,дақсыз,spodrs
1519,sauber::A,мұнтаздай,сӧстӧм
1520,sauber::A,мұнтаздай,tīrs
1521,sauber::A,мұнтаздай,spodrs
1522,schmutzig::A,айғыз,няйт
1523,schmutzig::A,айғыз,netīrs
