,Concept_ID,ku,se
1928,Stück::N,lib,ku´sǩǩ
1929,Stück::N,lib,кусськ
1930,Stück::N,parçe,bæhta
1931,Stück::N,parçe,biehkie
1932,Stück::N,parçe,biehkke
1933,Stück::N,parçe,bihttá
1934,Stück::N,parçe,pittá
1935,Stück::N,parçe,káppálâh
1936,Stück::N,parçe,ku´sǩǩ
1937,Stück::N,parçe,кусськ
1938,Teil::N,parçe,stuhtje
1939,Teil::N,parçe,oasse
1940,Teil::N,parçe,bielle
1941,Teil::N,parçe,guovllo
1942,Teil::N,parçe,oassi
1943,Teil::N,parçe,bihttá
1944,Teil::N,parçe,uási
1945,Teil::N,parçe,vuâ´ss
1946,Teil::N,parçe,pie´ǩ'ǩ
1947,Teil::N,parçe,кусськ
1948,Hälfte::N,nîvî,lehkie
1949,Hälfte::N,nîvî,lahkke
1950,Hälfte::N,nîvî,bealli
1951,Hälfte::N,nîvî,peeḷi
1952,Hälfte::N,nîvî,lâ´ǩǩ
1953,Hälfte::N,nîvî,pie´ll
1954,Hälfte::N,nîvî,пе̄лль
1955,Kreis::N,çemil,rïngke
1956,Kreis::N,çemil,gievlle
1957,Kreis::N,çemil,gierdu
1958,Kreis::N,çemil,riggee
1959,Kreis::N,çemil,kruugg
1960,Kreis::N,çemil,круг
1961,Kreuz::N,xaç,kroesse
1962,Kreuz::N,xaç,ruossa
1963,Kreuz::N,xaç,rista
1964,Kreuz::N,xaç,ristâ
1965,Kreuz::N,xaç,ristt
1966,Kreuz::N,xaç,рысст
1967,Linie::N,xezik,sïeve
1968,Linie::N,xezik,linnja
1969,Linie::N,xezik,linjá
1970,Linie::N,xezik,linnjá
1971,Linie::N,xezik,njuálgus
1972,Linie::N,xezik,certldõk
1973,Linie::N,xezik,це̄кесь
1974,Strich::N,xezik,sïeve
1975,Strich::N,xezik,sáhtso
1976,Strich::N,xezik,sárggis
1977,Strich::N,xezik,čálástâh
1978,Strich::N,xezik,certldõk
1979,Strich::N,xezik,ця̄кас
1980,Strich::N,xezik,це̄кесь
1981,Abstand::N,dûrahî,gåhkoe
1982,Abstand::N,dûrahî,gåhkaldahke
1983,Abstand::N,dûrahî,lahka
1984,Abstand::N,dûrahî,gasska
1985,Abstand::N,dûrahî,gaska
1986,Abstand::N,dûrahî,koskâ
1987,Abstand::N,dûrahî,kõskk
1988,Abstand::N,dûrahî,кэ̄сск
1989,Entfernung::N,dûrahî,gåhkoe
1990,Entfernung::N,dûrahî,gåhkaldahke
1991,Entfernung::N,dûrahî,gasska
1992,Entfernung::N,dûrahî,mælggat
1993,Entfernung::N,dûrahî,gaska
1994,Entfernung::N,dûrahî,mátkegaska
1995,Entfernung::N,dûrahî,koskâ
1996,Entfernung::N,dûrahî,kõskk
1997,Entfernung::N,dûrahî,jäämkõskk
1998,Entfernung::N,dûrahî,кэ̄сск
1999,Gegend::N,dever,haerie
2000,Gegend::N,dever,guovvlo
2001,Gegend::N,dever,bájkke
2002,Gegend::N,dever,guovlu
2003,Gegend::N,dever,duovdda
2004,Gegend::N,dever,kuáv'lu
2005,Gegend::N,dever,vu´vdd
2006,Gegend::N,dever,па̄йхьк
2007,Platz::N,çih,sijjie
2008,Platz::N,çih,sadje
2009,Platz::N,çih,sadji
2010,Platz::N,çih,tááḷu
2011,Platz::N,çih,tääll
2012,Platz::N,çih,сайй
2013,Ort::N,dever,sijjie
2014,Ort::N,dever,bájkke
2015,Ort::N,dever,sadje
2016,Ort::N,dever,báiki
2017,Ort::N,dever,päikki
2018,Ort::N,dever,pâi´ǩǩ
2019,Ort::N,dever,сайй
2020,Ort::N,dever,па̄йхьк
2021,Seite::N,rûpel,bielie
2022,Seite::N,rûpel,sijddo
2023,Seite::N,rûpel,bealli
2024,Seite::N,rûpel,ertti
2025,Seite::N,rûpel,jeä´rtt
2026,Seite::N,rûpel,пе̄лль
2027,Seite::N,rûpel,е̄ммьне
2028,Mitte::N,nav,gaske
2029,Mitte::N,nav,jarnge
2030,Mitte::N,nav,gasska
2031,Mitte::N,nav,guovddaš
2032,Mitte::N,nav,gaskamuddu
2033,Mitte::N,nav,koskâ
2034,Mitte::N,nav,kõskk
2035,Mitte::N,nav,кэ̄сск
2036,Mitte::N,nabênê,gaske
2037,Mitte::N,nabênê,jarnge
2038,Mitte::N,nabênê,gasska
2039,Mitte::N,nabênê,guovddaš
2040,Mitte::N,nabênê,gaskamuddu
2041,Mitte::N,nabênê,koskâ
2042,Mitte::N,nabênê,kõskk
2043,Mitte::N,nabênê,кэ̄сск
2044,Gegenstand::N,tişt,daevere
2045,Gegenstand::N,tişt,oabme
2046,Gegenstand::N,tişt,gávnne
2047,Gegenstand::N,tişt,bierggas
2048,Gegenstand::N,tişt,ettâ
2049,Gegenstand::N,tişt,kápulâh
2050,Gegenstand::N,tişt,käu´nn
2051,Gegenstand::N,tişt,ка̄ввьн
2052,Sache::N,tişt,aate
2053,Sache::N,tişt,saake
2054,Sache::N,tişt,ássje
2055,Sache::N,tişt,ášši
2056,Sache::N,tişt,äšši
2057,Sache::N,tişt,ä´šš
2058,Sache::N,tişt,ве̄шш
2059,Rand::N,kevî,raedtie
2060,Rand::N,kevî,rabdda
2061,Rand::N,kevî,ravda
2062,Rand::N,kevî,robdâ
2063,Rand::N,kevî,čårr
2064,Rand::N,kevî,ruõbdd
2065,Rand::N,kevî,рӯммт
2066,Rand::N,kevî,ре̄ввьн
2067,Kante::N,kevî,raedtie
2068,Kante::N,kevî,rabdda
2069,Kante::N,kevî,ravda
2070,Kante::N,kevî,robdâ
2071,Kante::N,kevî,å´rdd
2072,Kante::N,kevî,ruõbdd
2073,Kante::N,kevî,рӯммт
2074,Kante::N,kevî,ре̄ввьн
2075,Ecke::N,qunç,roene
2076,Ecke::N,qunç,kråane
2077,Ecke::N,qunç,náhpo
2078,Ecke::N,qunç,nusske
2079,Ecke::N,qunç,nurki
2080,Ecke::N,qunç,čiehka
2081,Ecke::N,qunç,čiehâ
2082,Ecke::N,qunç,čiõkk
2083,Ecke::N,qunç,suåp'p
2084,Ecke::N,qunç,уггл
2085,Spitze::N,derzî,gietjie
2086,Spitze::N,derzî,snjuhtje
2087,Spitze::N,derzî,gihttje
2088,Spitze::N,derzî,geahči
2089,Spitze::N,derzî,picci
2090,Spitze::N,derzî,keeči
2091,Spitze::N,derzî,ǩie´čč
2092,Spitze::N,derzî,кя̄женч
2093,Ende::N,talî,gietjie
2094,Ende::N,talî,giehtje
2095,Ende::N,talî,geahči
2096,Ende::N,talî,keeči
2097,Ende::N,talî,puäš'š
2098,Ende::N,talî,ке̄джь
2099,Loch::N,qul,raejkie
2100,Loch::N,qul,rájgge
2101,Loch::N,qul,ráigi
2102,Loch::N,qul,räigi
2103,Loch::N,qul,loikk
2104,Loch::N,qul,râi´ǧǧ
2105,Loch::N,qul,ра̄ййк
2106,Winkel::N,kurnîşk,skaavhte
2107,Winkel::N,kurnîşk,tjiehka
2108,Winkel::N,kurnîşk,soahppa
2109,Winkel::N,kurnîşk,čiehka
2110,Winkel::N,kurnîşk,sogge
2111,Winkel::N,kurnîşk,suåp'p
2112,Winkel::N,kurnîşk,уггл
2113,Muster::N,desen,goere
2114,Muster::N,desen,girjja
2115,Muster::N,desen,girjjit
2116,Muster::N,desen,kovos
2117,Muster::N,desen,кыррьй
2118,Muster::N,desen,кырьйнесс
2119,Größe::N,mezinî,ståaroe
2120,Größe::N,mezinî,stuorrudahka
2121,Größe::N,mezinî,stūrrodat
2122,Größe::N,mezinî,mahtodat
2123,Größe::N,mezinî,allodat
2124,Größe::N,mezinî,stuá'ṛudâh
2125,Größe::N,mezinî,роаӈӈьк
2126,Länge::N,dirêjahî,gåhkoe
2127,Länge::N,dirêjahî,guhkkudahka
2128,Länge::N,dirêjahî,guhkkodat
2129,Länge::N,dirêjahî,kukkodâh
2130,Länge::N,dirêjahî,õllâdvuõtt
2131,Länge::N,dirêjahî,куххьквӯдт
2132,Höhe::N,bilindayî,jalloe
2133,Höhe::N,bilindayî,jalladahke
2134,Höhe::N,bilindayî,alludahka
2135,Höhe::N,bilindayî,allatvuohta
2136,Höhe::N,bilindayî,allodat
2137,Höhe::N,bilindayî,aḷodâh
2138,Höhe::N,bilindayî,âlladvuõtt
2139,Höhe::N,bilindayî,э̄ллвӯдт
2140,Gewicht::N,giranî,leavloe
2141,Gewicht::N,giranî,dædda
2142,Gewicht::N,giranî,låssudahka
2143,Gewicht::N,giranî,deaddu
2144,Gewicht::N,giranî,tiäd'du
2145,Gewicht::N,giranî,teäd'd
2146,Gewicht::N,giranî,тя̄ннт
2147,Gewicht::N,giranî,вӣссь
2148,Menge::N,qas,mierie
2149,Menge::N,qas,ållo
2150,Menge::N,qas,mearri
2151,Menge::N,qas,doahkki
2152,Menge::N,qas,meeṛi
2153,Menge::N,qas,tukk
2154,Menge::N,qas,mie´rr
2155,Menge::N,qas,туххк
2156,Menge::N,qas,ла̄ннҍт
2157,Haufen::N,lod,deava
2158,Haufen::N,lod,håevkie
2159,Haufen::N,lod,hårre
2160,Haufen::N,lod,látna
2161,Haufen::N,lod,laaṇâ
2162,Haufen::N,lod,laađđ
2163,Haufen::N,lod,поанн
2164,Reihe::N,rêz,raajroe
2165,Reihe::N,rêz,rájddo
2166,Reihe::N,rêz,gurgadas
2167,Reihe::N,rêz,kuáḷus
2168,Reihe::N,rêz,riâd'd
2169,Reihe::N,rêz,по̄ллт
2170,Boot::N,kelek,vïnhtse
2171,Boot::N,kelek,vanás
2172,Boot::N,kelek,vanntsa
2173,Boot::N,kelek,fanas
2174,Boot::N,kelek,voonâs
2175,Boot::N,kelek,käärbis
2176,Boot::N,kelek,võõnâs
2177,Boot::N,kelek,вэнс
2178,Ruder::N,bêrik,aajroe
2179,Ruder::N,bêrik,ájrro
2180,Ruder::N,bêrik,áiru
2181,Ruder::N,bêrik,áiru
2182,Ruder::N,bêrik,äirr
2183,Ruder::N,bêrik,а̄ррьй
2184,Schlitten::N,xîjik,slærra
2185,Schlitten::N,xîjik,tjïelhke
2186,Schlitten::N,xîjik,gieris
2187,Schlitten::N,xîjik,tjielkká
2188,Schlitten::N,xîjik,gielká
2189,Schlitten::N,xîjik,kiäl'kká
2190,Schlitten::N,xîjik,saan
2191,Schlitten::N,xîjik,ǩeâlkk
2192,Schlitten::N,xîjik,со̄а̄н
2193,Ski::N,lakan,treavka
2194,Ski::N,lakan,sabek
2195,Ski::N,lakan,sabet
2196,Ski::N,lakan,saaveeh
2197,Ski::N,lakan,koolâs
2198,Ski::N,lakan,коаллас
2199,Ski::N,lakan,са̄вехь
2200,Lagerfeuer::N,agir,dålle
2201,Lagerfeuer::N,agir,sajijdållå
2202,Lagerfeuer::N,agir,dolla
2203,Lagerfeuer::N,agir,tullâ
2204,Lagerfeuer::N,agir,toll
2205,Lagerfeuer::N,agir,то̄лл
2206,Last::N,bar,maajsoe
2207,Last::N,bar,noade
2208,Last::N,bar,guorbmi
2209,Last::N,bar,kye'rmi
2210,Last::N,bar,nue´đđ
2211,Last::N,bar,kue´rmm
2212,Last::N,bar,нуэдът
2213,Gang::N,fîtêz,vaedtseme
2214,Gang::N,fîtêz,mannulahka
2215,Gang::N,fîtêz,johtu
2216,Gang::N,fîtêz,jotteem
2217,Gang::N,fîtêz,joto
2218,Gang::N,fîtêz,jäl'lmõš
2219,Gang::N,fîtêz,ёадтмушш
2220,Gang::N,fîtêz,ёадтҌмушш
2221,Schritt::N,gav,sïlle
2222,Schritt::N,gav,lávkke
2223,Schritt::N,gav,lávki
2224,Schritt::N,gav,lävkki
2225,Schritt::N,gav,läu´ǩǩ
2226,Schritt::N,gav,ла̄ффьк
2227,Norden::N,bakur,noerhte
2228,Norden::N,bakur,nuortta
2229,Norden::N,bakur,davvi
2230,Norden::N,bakur,taṿe
2231,Norden::N,bakur,tâ´vv
2232,Norden::N,bakur,таввял
2233,Süden::N,başur,åarjel
2234,Süden::N,başur,oarjje
2235,Süden::N,başur,lulli
2236,Süden::N,başur,mäddi
2237,Süden::N,başur,kesipieg'gâ
2238,Süden::N,başur,saujj
2239,Süden::N,başur,со̄а̄ййв
2240,Westen::N,rojava,jillie
2241,Westen::N,rojava,alle
2242,Westen::N,rojava,oarji
2243,Westen::N,rojava,uár'ji
2244,Westen::N,rojava,viõstâr
2245,Westen::N,rojava,вуэрьял
2246,Osten::N,rojhilat,luvlie
2247,Osten::N,rojhilat,lulle
2248,Osten::N,rojhilat,nuorta
2249,Osten::N,rojhilat,nuor'ttâ
2250,Osten::N,rojhilat,nuõrti
2251,Osten::N,rojhilat,нуҏҏьт
2252,Holz::N,dep,moere
2253,Holz::N,dep,muorra
2254,Holz::N,dep,muorra
2255,Holz::N,dep,muoṛâ
2256,Holz::N,dep,muõrr
2257,Holz::N,dep,мӯрр
2258,Brett::N,dep,fealloe
2259,Brett::N,dep,fiello
2260,Brett::N,dep,lávdi
2261,Brett::N,dep,lyev'di
2262,Brett::N,dep,lu´vdd
2263,Brett::N,dep,лаййт
2264,Platte::N,dep,spaagkoe
2265,Platte::N,dep,skierro
2266,Platte::N,dep,skearru
2267,Platte::N,dep,ráptu
2268,Platte::N,dep,ка̄ррьт
2269,Stütze::N,destek,dovtege
2270,Stütze::N,destek,dåarjege
2271,Stütze::N,destek,tsagge
2272,Stütze::N,destek,nihta
2273,Stütze::N,destek,duvdda
2274,Stütze::N,destek,caggi
2275,Stütze::N,destek,cagge
2276,Stütze::N,destek,cõgldõk
2277,Stütze::N,destek,стуэлльп
2278,Stange::N,sing,staavra
2279,Stange::N,sing,stággo
2280,Stange::N,sing,hålggå
2281,Stange::N,sing,stávrá
2282,Stange::N,sing,stággu
2283,Stange::N,sing,čuálgui
2284,Stange::N,sing,kaŋgg
2285,Stange::N,sing,кэ̄ллт
2286,Stange::N,sing,пе̄лльк
2287,Stock::N,çam,galte
2288,Stock::N,çam,klåbpoe
2289,Stock::N,çam,soabbe
2290,Stock::N,çam,soabbi
2291,Stock::N,çam,suáb'bi
2292,Stock::N,çam,suä´b'b
2293,Stock::N,çam,суэммьп
2294,Stab::N,qat,klaahka
2295,Stab::N,qat,soabbe
2296,Stab::N,qat,soabbi
2297,Stab::N,qat,suáb'bi
2298,Stab::N,qat,suä´b'b
2299,Stab::N,qat,суэммьп
2300,Rohr::N,borî,gïrse
2301,Rohr::N,borî,båhttså
2302,Rohr::N,borî,bohcci
2303,Rohr::N,borî,poccee
2304,Rohr::N,borî,puu´lčiǩ
2305,Rohr::N,borî,туррьп
2306,Haus::N,mal,ståapoe
2307,Haus::N,mal,goahte
2308,Haus::N,mal,stohpu
2309,Haus::N,mal,tááḷu
2310,Haus::N,mal,tääll
2311,Haus::N,mal,пэ̄ҏҏт
2312,Haus::N,xanî,ståapoe
2313,Haus::N,xanî,goahte
2314,Haus::N,xanî,stohpu
2315,Haus::N,xanî,tááḷu
2316,Haus::N,xanî,tääll
2317,Haus::N,xanî,пэ̄ҏҏт
2318,Heim::N,mal,hïejme
2319,Heim::N,mal,viesso
2320,Heim::N,mal,ruoktu
2321,Heim::N,mal,päikki
2322,Heim::N,mal,päi´ǩǩ
2323,Heim::N,mal,пэ̄ҏҏт
2324,Ofen::N,sobe,vuebnie
2325,Ofen::N,sobe,vuodná
2326,Ofen::N,sobe,vuobnne
2327,Ofen::N,sobe,uvdna
2328,Ofen::N,sobe,uvnâ
2329,Ofen::N,sobe,ǩiiuǥân
2330,Ofen::N,sobe,пе̄ххц
2331,Ofen::N,sobe,кыввкан
2332,Fußboden::N,binpê,guelpie
2333,Fußboden::N,binpê,guolbbe
2334,Fußboden::N,binpê,láhtti
2335,Fußboden::N,binpê,šalde
2336,Fußboden::N,binpê,šâ´ldd
2337,Fußboden::N,binpê,шалльт
2338,Tisch::N,mase,buertie
2339,Tisch::N,mase,bievdde
2340,Tisch::N,mase,beavdi
2341,Tisch::N,mase,pevdi
2342,Tisch::N,mase,på´rdd
2343,Tisch::N,mase,stue´ll
2344,Tisch::N,mase,туэлль
2345,Stuhl::N,kursî,stovle
2346,Stuhl::N,kursî,ståvllå
2347,Stuhl::N,kursî,stuollu
2348,Stuhl::N,kursî,stovli
2349,Stuhl::N,kursî,stuu´l
2350,Stuhl::N,kursî,стула
2351,Wiege::N,derguş,gïerhkeme
2352,Wiege::N,derguş,vuoggo
2353,Wiege::N,derguş,geaŧŧu
2354,Wiege::N,derguş,geaktu
2355,Wiege::N,derguş,gietkka
2356,Wiege::N,derguş,kiäh'tu
2357,Wiege::N,derguş,vogga
2358,Wiege::N,derguş,кӣткэм
2359,Bett::N,qerewêle,seangkoe
2360,Bett::N,qerewêle,sæŋŋga
2361,Bett::N,qerewêle,seaŋga
2362,Bett::N,qerewêle,seŋgâ
2363,Bett::N,qerewêle,sââ´jj
2364,Bett::N,qerewêle,вуэдтӭмсайй
2365,Regal::N,rêbaz,hælla
2366,Regal::N,rêbaz,hilldo
2367,Regal::N,rêbaz,hildu
2368,Regal::N,rêbaz,ildee
2369,Regal::N,rêbaz,i´lddi
2370,Regal::N,rêbaz,ылльтэ
2371,Kiste::N,sindoq,aeskie
2372,Kiste::N,sindoq,kássa
2373,Kiste::N,sindoq,kássa
2374,Kiste::N,sindoq,árkku
2375,Kiste::N,sindoq,ču´ǩǩ
2376,Kiste::N,sindoq,чуххьк
2377,Fenster::N,çam,klaase
2378,Fenster::N,çam,vinndek
2379,Fenster::N,çam,láse
2380,Fenster::N,çam,laasâ
2381,Fenster::N,çam,ikkân
2382,Fenster::N,çam,эххкан
2383,Fenster::N,şibeke,klaase
2384,Fenster::N,şibeke,vinndek
2385,Fenster::N,şibeke,láse
2386,Fenster::N,şibeke,laasâ
2387,Fenster::N,şibeke,ikkân
2388,Fenster::N,şibeke,эххкан
2389,Tür::N,derî,okse
2390,Tür::N,derî,uksa
2391,Tür::N,derî,uksa
2392,Tür::N,derî,uksâ
2393,Tür::N,derî,uhss
2394,Tür::N,derî,уккс
2395,Tor::N,derge,okse
2396,Tor::N,derge,pårttå
2397,Tor::N,derge,uksa
2398,Tor::N,derge,poarta
2399,Tor::N,derge,porttâ
2400,Tor::N,derge,uustõk
2401,Tor::N,derge,čuâlluhss
2402,Tor::N,derge,уккс
2403,Zaun::N,hejik,haakene
2404,Zaun::N,hejik,jerra
2405,Zaun::N,hejik,gárdde
2406,Zaun::N,hejik,áidi
2407,Zaun::N,hejik,äiđi
2408,Zaun::N,hejik,äidd
2409,Zaun::N,hejik,čuâll
2410,Zaun::N,hejik,а̄ййт
2411,Dach::N,sere xanî,rehpie
2412,Dach::N,sere xanî,dæhkko
2413,Dach::N,sere xanî,gáhttu
2414,Dach::N,sere xanî,káttu
2415,Dach::N,sere xanî,laakk
2416,Dach::N,sere xanî,пэ̄ҏҏтэ̄ля
2417,Dach::N,sere xanî,кры̄ша
2418,Leiter::N,pêling,raajtere
2419,Leiter::N,pêling,tjajmos
2420,Leiter::N,pêling,boagos
2421,Leiter::N,pêling,ráidalas
2422,Leiter::N,pêling,raidlâs
2423,Leiter::N,pêling,лествец
2424,Besen::N,melkes,saehpie
2425,Besen::N,melkes,gaerpene
2426,Besen::N,melkes,njáman
2427,Besen::N,melkes,luvdá
2428,Besen::N,melkes,luvdá
2429,Besen::N,melkes,västt
2430,Besen::N,melkes,ва̄сст
2431,Spaten::N,mer,gåajvoe
2432,Spaten::N,mer,spádá
2433,Spaten::N,mer,goajvvo
2434,Spaten::N,mer,goaivu
2435,Spaten::N,mer,kuái'vu
2436,Spaten::N,mer,kuäivv
2437,Spaten::N,mer,куаййв
2438,Schaufel::N,bêr,gåajvoe
2439,Schaufel::N,bêr,gåjvun
2440,Schaufel::N,bêr,goajvvo
2441,Schaufel::N,bêr,goaivu
2442,Schaufel::N,bêr,kuái'vu
2443,Schaufel::N,bêr,kuäivv
2444,Schaufel::N,bêr,куаййв
2445,Gabel::N,çetel,tjåagka
2446,Gabel::N,çetel,gáffil
2447,Gabel::N,çetel,káffal
2448,Gabel::N,çetel,kaahvâl
2449,Gabel::N,çetel,velkk
2450,Gabel::N,çetel,а̄лльс
2451,Löffel::N,kevçî,buste
2452,Löffel::N,kevçî,bassti
2453,Löffel::N,kevçî,baste
2454,Löffel::N,kevçî,pastem
2455,Löffel::N,kevçî,pâ´sttem
2456,Löffel::N,kevçî,пасьтэмь
2457,Messer::N,kêr,nejpie
2458,Messer::N,kêr,nijbbe
2459,Messer::N,kêr,niibi
2460,Messer::N,kêr,nijbe
2461,Messer::N,kêr,nei´bb
2462,Messer::N,kêr,ныййп
2463,Nagel::N,bizmar,spæjhkere
2464,Nagel::N,bizmar,spiger
2465,Nagel::N,bizmar,návlle
2466,Nagel::N,bizmar,spiikkár
2467,Nagel::N,bizmar,spijkkár
2468,Nagel::N,bizmar,näu´ll
2469,Nagel::N,bizmar,на̄ввьл
2470,Netz::N,tor,viermie
2471,Netz::N,tor,viermme
2472,Netz::N,tor,næhtta
2473,Netz::N,tor,fierbmi
2474,Netz::N,tor,viermi
2475,Netz::N,tor,säi´mm
2476,Netz::N,tor,нӯжхьт
2477,Haken::N,çenqel,kruehkie
2478,Haken::N,çenqel,ruohkke
2479,Haken::N,çenqel,vagge
2480,Haken::N,çenqel,roahkki
2481,Haken::N,çenqel,faggi
2482,Haken::N,çenqel,kuák'ki
2483,Haken::N,çenqel,kuä´ǩ'ǩ
2484,Haken::N,çenqel,ва̄ӈӈк
2485,Haken::N,çenqel,куэххьк
2486,Griff::N,destî,rehpie
2487,Griff::N,destî,taatje
2488,Griff::N,destî,gavlla
2489,Griff::N,destî,guottáldahka
2490,Griff::N,destî,geavja
2491,Griff::N,destî,novdâ
2492,Griff::N,destî,nõđđ
2493,Griff::N,destî,kå´ǧǧ
2494,Griff::N,destî,нэ̄дт
2495,Schloss::N,qonax,laesie
2496,Schloss::N,qonax,lássa
2497,Schloss::N,qonax,lohkka
2498,Schloss::N,qonax,lukkâ
2499,Schloss::N,qonax,lokk
2500,Schloss::N,qonax,ло̄ххк
2501,Bild::N,dimen,guvvie
2502,Bild::N,dimen,gåvvå
2503,Bild::N,dimen,govva
2504,Bild::N,dimen,koṿe
2505,Bild::N,dimen,kartt
2506,Bild::N,dimen,картина
2507,Figur::N,figûr,guvvie
2508,Figur::N,figûr,gåvos
2509,Figur::N,figûr,figuvrra
2510,Figur::N,figûr,figuvra
2511,Figur::N,figûr,kovos
2512,Figur::N,figûr,kuâŋas
2513,Puppe::N,bûk,dåahka
2514,Puppe::N,bûk,dåhkko
2515,Puppe::N,bûk,doahkko
2516,Puppe::N,bûk,dohkká
2517,Puppe::N,bûk,duhkká
2518,Puppe::N,bûk,kuuhlaž
2519,Puppe::N,bûk,кукла
2520,Beutel::N,kîsik,voessetje
2521,Beutel::N,kîsik,påvsså
2522,Beutel::N,kîsik,seahkaš
2523,Beutel::N,kîsik,bursa
2524,Beutel::N,kîsik,guhkkár
2525,Beutel::N,kîsik,čooṿâs
2526,Beutel::N,kîsik,siâk'k
2527,Beutel::N,kîsik,kå´ššel
2528,Beutel::N,kîsik,ве̄ҏҏц
2529,Bündel::N,pêçek,paantje
2530,Bündel::N,pêçek,buduk
2531,Bündel::N,pêçek,gurppe
2532,Bündel::N,pêçek,gihppu
2533,Bündel::N,pêçek,kiäs'tu
2534,Bündel::N,pêçek,šnâpp
2535,Bündel::N,pêçek,пуччк
2536,Tasche::N,bêrîk,veaskoe
2537,Tasche::N,bêrîk,væssko
2538,Tasche::N,bêrîk,lávkka
2539,Tasche::N,bêrîk,lávka
2540,Tasche::N,bêrîk,seahkka
2541,Tasche::N,bêrîk,lavkkâ
2542,Tasche::N,bêrîk,laukk
2543,Tasche::N,bêrîk,суӎӎьк
2544,Tasche::N,bêrîk,ло̄а̄ффк
2545,Eimer::N,dewl,bæhtoe
2546,Eimer::N,dewl,skiello
2547,Eimer::N,dewl,skállu
2548,Eimer::N,dewl,eebir
2549,Eimer::N,dewl,skääll
2550,Eimer::N,dewl,е̄мьперь
2551,Deckel::N,devik,luehkie
2552,Deckel::N,devik,låhkke
2553,Deckel::N,devik,lohkki
2554,Deckel::N,devik,lokke
2555,Deckel::N,devik,lå´ǩǩ
2556,Deckel::N,devik,ко̄а̄ххтнэсс
2557,Geschirr::N,ferax,lihtie
2558,Geschirr::N,ferax,lihte
2559,Geschirr::N,ferax,lihtit
2560,Geschirr::N,ferax,litte
2561,Geschirr::N,ferax,kärldõk
2562,Geschirr::N,ferax,ка̄ррь
2563,Sack::N,tûr,voesse
2564,Sack::N,tûr,vuossa
2565,Sack::N,tûr,seahkka
2566,Sack::N,tûr,sekkâ
2567,Sack::N,tûr,siâk'k
2568,Sack::N,tûr,ве̄ҏҏц
2569,Tasse::N,kada,guksie
2570,Tasse::N,kada,gåhppå
2571,Tasse::N,kada,gohppu
2572,Tasse::N,kada,pollo
2573,Tasse::N,kada,kopp
2574,Tasse::N,kada,на̄ххьп
2575,Topf::N,beroş,baetie
2576,Topf::N,beroş,krovhte
2577,Topf::N,beroş,rujtta
2578,Topf::N,beroş,giebbme
2579,Topf::N,beroş,báhti
2580,Topf::N,beroş,gievdni
2581,Topf::N,beroş,pääti
2582,Topf::N,beroş,kruâitt
2583,Topf::N,beroş,кӣммьн
2584,Kessel::N,şîril,giebnie
2585,Kessel::N,şîril,skallo
2586,Kessel::N,şîril,giebbme
2587,Kessel::N,şîril,gieđbmi
2588,Kessel::N,şîril,kiem'ni
2589,Kessel::N,şîril,ǩie´mnn
2590,Kessel::N,şîril,кӣммьн
2591,Essen::N,xwarin,åesie
2592,Essen::N,xwarin,beapmoe
2593,Essen::N,xwarin,biebbmo
2594,Essen::N,xwarin,borramuš
2595,Essen::N,xwarin,purrâmâš
2596,Essen::N,xwarin,porrmõš
2597,Essen::N,xwarin,по̄ррмушш
2598,Nahrung::N,xwarin,beapmoe
2599,Nahrung::N,xwarin,biebbmo
2600,Nahrung::N,xwarin,biebmu
2601,Nahrung::N,xwarin,purrâmâš
2602,Nahrung::N,xwarin,porrmõš
2603,Nahrung::N,xwarin,по̄ррмушш
2604,Speise::N,xwarin,beapmoe
2605,Speise::N,xwarin,biebbmo
2606,Speise::N,xwarin,biebmu
2607,Speise::N,xwarin,määlis
2608,Speise::N,xwarin,aasâs
2609,Speise::N,xwarin,porrmõš
2610,Speise::N,xwarin,по̄ррмушш
2611,Fleisch::N,goşt,bearkoe
2612,Fleisch::N,goşt,oadtje
2613,Fleisch::N,goşt,bierggo
2614,Fleisch::N,goşt,biergu
2615,Fleisch::N,goşt,uáž'ži
2616,Fleisch::N,goşt,vuä´ǯ'ǯ
2617,Fleisch::N,goşt,вуэннч
2618,Getreide::N,zad,gernie
2619,Getreide::N,zad,gårnne
2620,Getreide::N,zad,gordni
2621,Getreide::N,zad,valje
2622,Getreide::N,zad,ле̄ййп
2623,Brei::N,hewdêl,kraavhtse
2624,Brei::N,hewdêl,ráktsa
2625,Brei::N,hewdêl,buvru
2626,Brei::N,hewdêl,suoḥâd
2627,Brei::N,hewdêl,hutt
2628,Brei::N,hewdêl,уххт
2629,Brot::N,,gaahkoe
2630,Brot::N,,lájbbe
2631,Brot::N,,stummpa
2632,Brot::N,,láibi
2633,Brot::N,,gáhkku
2634,Brot::N,,leibi
2635,Brot::N,,lei´bb
2636,Brot::N,,ле̄ййп
2637,Scheibe::N,parçe,snaejrie
2638,Scheibe::N,parçe,sárdde
2639,Scheibe::N,parçe,vajahas
2640,Scheibe::N,parçe,časkkis
2641,Scheibe::N,parçe,ča'skes
2642,Scheibe::N,parçe,ku´sǩǩ
2643,Scheibe::N,parçe,кусськ
2644,Fett::N,rûn,buejtie
2645,Fett::N,rûn,vuodja
2646,Fett::N,rûn,buoidi
2647,Fett::N,rûn,pyei'di
2648,Fett::N,rûn,puõi´dd
2649,Fett::N,rûn,пуййт
