,Concept_ID,is,uz
800,sich drehen::V,snúast,aylanmoq
801,schwanken::V,riða,qoqilmoq
802,schwanken::V,rugga,qoqilmoq
803,schwingen::V,sveiflast,lopillamoq
804,fallen::V,falla,tushmoq
805,brennen::V,brenna,yonmoq
806,rauchen::V,reykja,tutamoq
807,regnen::V,rigna,yomg'ir yog'moq
808,gefrieren::V,frjósa,muzlamoq
809,tauen::V,þiðna,ärimoq
810,schmelzen::V,bráðna,ärimoq
811,trocknen::V,þorna,qurimoq
812,sieden::V,sjóða,qaynamoq
813,faulen::V,rotna,chirimoq
814,verfaulen::V,rotna,chirimoq
815,reißen::V,rifna,qayt qilmoq
816,versinken::V,sökkva,g'arq bo'lmoq
817,vergehen::V,líða,o'tmoq
818,erscheinen::V,birtast,zuhur ätmoq
819,verschwinden::V,hverfa,yo'qolmoq
820,sinken::V,síga,pasaymoq
821,abnehmen::V,lækka,kamaymoq
822,abnehmen::V,minnka,kamaymoq
823,zunehmen::V,aukast,urchimoq
824,steigen::V,stíga,oshmoq
825,wachsen::V,vaxa,o'smoq
826,glänzen::V,glóa,porlamoq
827,glänzen::V,glampa,porlamoq
828,funkeln::V,leiftra,yalt ätmoq
829,lärmen::V,hafa hátt,taraq ätmoq
830,läuten::V,hringja,jiringlamoq
831,klingeln::V,hringja,jiringlamoq
832,klirren::V,glamra,sharaqlamoq
833,klirren::V,skrölta,sharaqlamoq
834,brausen::V,ólga,vag'illamoq
835,rauschen::V,suða,shitirlamoq
836,klingen::V,hljóma,yangramoq
837,bellen::V,gelta,hurmoq
838,heulen::V,væla,uvlamoq
839,heulen::V,ýlfra,uvlamoq
840,blasen::V,blása,puflamoq
841,pfeifen::V,blístra,xushtak chalmoq 
842,schreien::V,æpa,qiyqirmoq
843,stöhnen::V,stynja,nola qilmoq
844,zittern::V,titra,titramoq
845,zittern::V,skjálfa,titramoq
846,leben::V,lifa,yashamoq
847,geboren werden::V,fæðast,tug'ilmoq
848,atmen::V,anda,nafas chiqarmoq
849,atmen::V,draga andann,nafas chiqarmoq
850,trinken::V,drekka,ichmoq
851,essen::V,borða,emoq
852,schlucken::V,kingja,yutmoq
853,müde werden::V,þreytast,horimoq
854,einschlafen::V,sofna,uxlab qolmoq
855,schlafen::V,sofa,uxlamoq
856,aufwachen::V,vakna,uyg'onmoq
857,aufstehen::V,fara á fætur,qo'pmoq
858,sich erholen::V,hvíla sig,dam olmoq
859,krank werden::V,veikjast,kasallanmoq
860,krank werden::V,verða veikur,kasallanmoq
861,krank sein::V,vera veikur,betob yotmoq
862,schmerzen::V,kenna til,og'rimoq
863,husten::V,hósta,yo'talmoq
864,genesen::V,batna,tuzalmoq
865,genesen::V,frískast,tuzalmoq
866,sterben::V,deyja,o'lmoq
867,umkommen::V,farast,halok bo'lmoq
868,sich bewegen::V,bifast,harakat qilmoq
869,sich rühren::V,hreyfast,qimirlamoq
870,sich erheben::V,standa upp,qo'pmoq
871,sich setzen::V,setjast,o'tirmoq
872,hinfallen::V,detta,yiqilmoq
873,laufen::V,labba,yurmoq
874,schreiten::V,ganga,yurmoq
875,spazierengehen::V,ganga sér til skemmtunar,sayr ätmoq
876,eilen::V,fara hratt,tezlamoq
877,sich beeilen::V,flýta sér,shoshmoq
878,sausen::V,þjóta,chopqillamoq
879,rennen::V,hlaupa,yugurmoq
880,springen::V,stökkva,sakramoq
881,klettern::V,klifra,yuqorilamoq
882,schaukeln::V,róla,irg'amoq
883,schaukeln::V,rugga,irg'amoq
884,kriechen::V,skríða,ämaklamoq
885,schwimmen::V,synda,suzmoq
886,tauchen::V,kafa,chu'mmoq
887,rudern::V,róa,eshkak eshmoq
888,fahren::V,aka,haydamoq
889,fahren::V,fara,haydamoq
890,fliegen::V,fljúga,uchmoq
891,gehen::V,fara,bormoq
892,gehen::V,ganga,bormoq
893,weggehen::V,fara burt,ketoq
894,weggehen::V,ganga burt,ketoq
895,abfahren::V,aka burt,jo'namoq
896,anhalten::V,stöðva,to'xtamoq
897,hineingehen::V,ganga inn,kirmoq
898,eintreten::V,koma inn,kirmoq
899,eintreten::V,ganga inn,kirmoq
900,kommen::V,koma,kelmoq
901,ankommen::V,koma til,etib kelmoq
902,zurückkommen::V,koma til baka,qaytib kelmoq
903,bleiben::V,haldast,qolmoq
904,bleiben::V,vera kyrr,qolmoq
905,warten::V,bíða,poylamoq
906,erwarten::V,búast við,kutmoq
907,erwarten::V,eiga von á,kutmoq
908,suchen::V,leita,izlamoq
909,finden::V,finna,topmoq
910,versuchen::V,reyna,chalishmoq
911,vorbereiten::V,undirbúa,hozirlamoq
912,lieben::V,elska,sevmoq
913,mögen::V,þykja gott,ardoqlamoq
914,mögen::V,falla í geð,ardoqlamoq
915,lachen::V,hlæja,kulmoq
916,rühren::V,snerta,ta'sirlantirmoq
917,weinen::V,gráta,yig'lamoq
918,schimpfen::V,skammast,koyinmoq
919,sich ärgern::V,sárna,g'azab qilmoq
920,sich ärgern::V,gremjast,g'azab qilmoq
921,sich fürchten::V,óttast,hurkmoq
922,fürchten::V,óttast,qo'rqmoq
923,fliehen::V,flýja,qochmoq
924,flüchten::V,strjúka,qochmoq
925,sehen::V,sjá,ko'rmoq
926,anschauen::V,horfa á,razm solmoq
927,ansehen::V,líta á,razm qilmoq
928,hören::V,heyra,äshitmoq
929,zuhören::V,hlusta,tinglamoq
930,probieren::V,smakka,tatib ko'rmoq
931,riechen::V,þefa,iskamoq
932,fühlen::V,finna til,sezmoq
933,scheinen::V,virðast,tuyilmoq
934,zu sehen sein::V,vera að sjá,ko'rinmoq
935,vernehmen::V,heyra,äshitmoq
936,vernehmen::V,greina,äshitmoq
937,frieren::V,frjósa,sovuq qotmoq
938,tun::V,gera,ätmoq
939,können::V,geta,-a olmoq
940,können::V,geta,-y olmoq
941,wollen::V,ætla,istamoq
942,wollen::V,vilja,istamoq
943,anfangen::V,hefja,boshlamoq
944,beenden::V,enda,bitirmoq
945,beenden::V,ljúka,bitirmoq
946,aufhören::V,lykta,tinmoq
947,gelingen::V,heppnast,muvaffaqiyat qozonmoq
948,geraten::V,lukkast,bo'lmoq
949,öffnen::V,opna,ochmoq
950,schließen::V,loka,yopmoq
951,stellen::V,láta,qo'ymoq
952,stellen::V,setja,qo'ymoq
953,setzen::V,láta,o'tqazmoq
954,setzen::V,setja,o'tqazmoq
955,legen::V,láta,yotqizmoq
956,legen::V,leggja,yotqizmoq
957,berühren::V,koma við,tegmoq
958,verbinden::V,sameina,ulamoq
959,bedecken::V,hylja,bekitmoq
960,aufhängen::V,hengja,ildirmoq
961,aufhängen::V,hengja upp,ildirmoq
962,anzünden::V,kveikja í,yondirmoq
963,aufheben::V,taka upp,ko'tarmoq
964,aufheben::V,lyfta upp,ko'tarmoq
965,zurücklassen::V,skilja eftir,ayrilmoq
966,verlieren::V,týna,yo'qotmoq
967,verlieren::V,glata,yo'qotmoq
968,fallen lassen::V,missa,tushirmoq
969,machen::V,búa til,qilmoq
970,herstellen::V,framleiða,chiqarmoq
971,bauen::V,smíða,solmoq
972,bauen::V,byggja,solmoq
973,reparieren::V,gera við,tuzatmoq
974,verbessern::V,bæta,isloh qilmoq
975,ändern::V,breyta,o'zgartirmoq
976,graben::V,grafa,qazimoq
977,beugen::V,beygja,bukmoq
978,biegen::V,sveigja,bukmoq
979,drehen::V,snúa,aylantirmoq
980,wenden::V,snúa,burmoq
981,wenden::V,venda,burmoq
982,umdrehen::V,venda,ag'darmoq
983,umdrehen::V,snúa við,ag'darmoq
984,heben::V,hefja,yuksaltirmoq
985,hochheben::V,lyfta upp,ko'tarmoq
986,ergreifen::V,grípa,tutamlamoq
987,halten::V,rúma,tutmoq
988,halten::V,halda,tutmoq
989,drücken::V,þjá,bosmoq
990,drücken::V,þrýsta,bosmoq
991,schieben::V,ýta,surmoq
992,kratzen::V,klóra,qashimoq
993,lecken::V,sleikja,mijimoq
994,beißen::V,bíta,tishlamoq
995,abreißen::V,rífa af,emirmoq
996,abreißen::V,rífa frá,emirmoq
997,abschneiden::V,skera af,cho'rt kesmoq
998,abschneiden::V,klippa af,cho'rt kesmoq
999,binden::V,binda,bog'lamoq
1000,stecken::V,stinga,suqmoq
1001,brechen::V,brjóta,sindirmoq
1002,klopfen::V,berja,dukurlamoq
1003,klopfen::V,klappa,dukurlamoq
1004,hauen::V,berja,urmoq
1005,hauen::V,höggva,urmoq
1006,kleben::V,líma,yopishtirmoq
1007,reiben::V,núa,surkamoq
1008,streichen::V,smyrja,surkamoq
1009,schleifen::V,slípa,qayramoq
1010,schneiden::V,skera,kesmoq
1011,schneiden::V,klippa,kesmoq
1012,rütteln::V,skaka,chayqamoq
1013,schütteln::V,hrista,chayqamoq
1014,schwenken::V,sveifla,chayqatmoq
1015,schütten::V,hella,quymoq
1016,füllen::V,fylla,to'ldirmoq
1017,einwickeln::V,vefja inn í,chulg'amoq
1018,tragen::V,bera,tashimoq
1019,schleppen::V,draga,sudramoq
1020,ziehen::V,toga,tortmoq
1021,ziehen::V,draga,tortmoq
1022,aufbewahren::V,geyma,tutmoq
1023,werfen::V,kasta,tashlamoq
1024,fangen::V,grípa,tutmoq
1025,packen::V,þrífa í,opqochmoq
1026,verstecken::V,fela,yashirmoq
1027,teilen::V,deila,bo'lmoq
1028,schicken::V,senda,yubormoq
1029,bringen::V,færa,keltirmoq
1030,bringen::V,flytja,keltirmoq
1031,hinzufügen::V,bæta við,tirkamoq
1032,bekommen::V,hljóta,olmoq
1033,bekommen::V,ná,olmoq
1034,erhalten::V,fá,olmoq
1035,nehmen::V,taka,olmoq
1036,wählen::V,velja,saylamoq
1037,auswählen::V,velja úr,saylamoq
1038,bewahren::V,gæta,saqlamoq
1039,bewahren::V,vernda,saqlamoq
1040,behindern::V,varna,xalal bermoq
1041,verderben::V,spilla,xazon qilmoq
1042,beschädigen::V,skemma,buzmoq
1043,zerbrechen::V,brjóta,sindirmoq
1044,zerreißen::V,rífa,yirtmoq
1045,zerreißen::V,rífa sundur,yirtmoq
1046,zerstören::V,rífa niður,vayron qilmoq
1047,verbrennen::V,brenna,kuydirmoq
1048,geben::V,gefa,bermoq
1049,reichen::V,rétta,bermoq
1050,schenken::V,gefa,sovg'a qilmoq
1051,versprechen::V,lofa,va'da bermoq
1052,versprechen::V,heita,va'da bermoq
1053,wünschen::V,óska,orziqmoq
1054,loben::V,lofa,maqtamoq
1055,loben::V,hrósa,maqtamoq
1056,küssen::V,kyssa,o'pmoq
1057,wiegen::V,rugga,tebratmoq
1058,zudecken::V,þekja,yopmoq
1059,zudecken::V,breiða yfir,yopmoq
1060,wecken::V,vekja,uyg'otmoq
1061,zeigen::V,sýna,ko'rsatmoq
1062,führen::V,leiða,boshlik bo'lmoq
1063,lehren::V,kenna,o'rgatmoq
1064,unterrichten::V,fræða,dars bermoq
1065,aufziehen::V,ala upp,o'stirmoq
1066,leiten::V,stjórna,boshqarmoq
1067,antreiben::V,hvetja,shoshiltirmoq
1068,lassen::V,láta,ruxsat bermoq
1069,einladen::V,bjóða heim,taklif kilmoq
1070,vereinigen::V,sameina,qo'shmoq
1071,besuchen::V,heimsækja,mehmonga bormoq
1072,treffen::V,hitta,duchor bo'lmoq
1073,sich versammeln::V,safnast saman,to'planmoq
1074,spielen::V,leika sér,o'ynamoq
1075,singen::V,syngja,yalla qilmoq
1076,tanzen::V,dansa,raqs qilmoq
1077,sich trennen::V,skiljast,yakkalanmoq
1078,verlassen::V,yfirgefa,qoldirmoq
1079,retten::V,bjarga,qutqazmoq
1080,bewachen::V,gæta,qo'rimoq
1081,bewachen::V,hafa vörð á,qo'rimoq
1082,schützen::V,vernda,yoniga olmoq
1083,verteidigen::V,verja,yoqlamoq
1084,sich schlagen::V,slást,yoqalashmoq
1085,sich schlagen::V,berjast,yoqalashmoq
1086,schießen::V,skjóta,otmoq
1087,siegen::V,sigra,engmoq
1088,ärgern::V,ergja,jahl chiqarmoq
1089,ärgern::V,skaprauna,jahl chiqarmoq
1090,schlagen::V,slá,urmoq
1091,schlagen::V,lemja,urmoq
1092,treten::V,sparka,tepmoq
1093,stechen::V,stinga,qadamoq
1094,stoßen::V,hrinda,turtmoq
1095,stehlen::V,stela,o'g'rilamoq
1096,stören::V,trufla,tebratmoq
1097,belästigen::V,ónáða,g'ashini keltirmoq
1098,verbergen::V,leyna,berkitmoq
1099,täuschen::V,gabba,aldamoq
1100,täuschen::V,blekkja,aldamoq
1101,betrügen::V,svíkja,tirriq qilmoq
1102,betrügen::V,blekkja,tirriq qilmoq
1103,töten::V,drepa,o'ldirmoq
1104,wohnen::V,búa,istiqomat qilmoq
1105,arbeiten::V,vinna,ishlamoq
1106,sammeln::V,safna,yig'moq
1107,pflücken::V,tína,termoq
1108,pflücken::V,reyta,termoq
1109,jagen::V,veiða,ov qilmoq
1110,fischen::V,fiska,baliq ovlamoq
1111,fassen::V,veiða,ilinmoq
1112,hüten::V,gæta,boqtirmoq
1113,hüten::V,vakta,boqtirmoq
1114,treiben::V,reka,haydamoq
1115,anbinden::V,binda við,bog'lamoq
1116,anbinden::V,binda fast,bog'lamoq
1117,füttern::V,fóðra,edirmoq
1118,melken::V,mjólka,sog'moq
1119,hacken::V,höggva,chopmoq
1120,gießen::V,hella,oqizmoq
1121,reifen::V,þroskast,qizarmoq
1122,zubereiten::V,elda,pishirmoq
1123,zubereiten::V,tilbúa,pishirmoq
1124,kochen::V,sjóða,qaynatmoq
1125,backen::V,baka,yopmoq
1126,braten::V,steikja,qovurmoq
1127,umrühren::V,hræra í,atalamoq
1128,stricken::V,prjóna,to'qimoq
1129,nähen::V,sauma,tikmoq
1130,färben::V,lita,bo'yoqlamoq
1131,reinigen::V,hreinsa,tozalamoq
1132,waschen::V,þvo,yuvmoq
1133,abwischen::V,þerra,surkamoq
1134,spülen::V,skola,chaymoq
1135,spülen::V,þvo upp,chaymoq
1136,fegen::V,sópa,cho'tkalamoq
1137,fegen::V,hreinsa,cho'tkalamoq
1138,kehren::V,sópa,supurmoq
1139,baden::V,baða sig,cho'milmoq
1140,sich waschen::V,þvo sér,yuvinmoq
1141,ausziehen::V,fara úr,echintirmoq
1142,anziehen::V,fara í,kiymoq
1143,sich anziehen::V,klæðast,kiyinmoq
1144,kämmen::V,greiða,taramoq
1145,schmücken::V,prýða,yasatmoq
1146,schmücken::V,skreyta,yasatmoq
1147,sagen::V,segja,aytmoq
1148,sprechen::V,tala,so'zlamoq
1149,reden::V,ræða,gapirmoq
1150,sich unterhalten::V,spjalla,suhbatlashmoq
1151,sich unterhalten::V,ræðast við,suhbatlashmoq
1152,fragen::V,spyrja,so'ramoq
1153,bitten::V,biðja,iltimos qilmoq
1154,erzählen::V,segja frá,aytib bermoq
1155,mitteilen::V,tilkynna,bildirmoq
1156,nennen::V,nefna,atamoq
1157,rufen::V,kalla,chaqirmoq
1158,prahlen::V,gorta,gerdaymoq
1159,übersetzen::V,þýða,tarjima qilmoq
1160,denken::V,hugsa,o'ylamoq
1161,glauben::V,trúa,ishonmoq
1162,bemerken::V,taka eftir,payqamoq
1163,erkennen::V,þekkja,tanimoq
1164,begreifen::V,skilja,tushunmoq
1165,verstehen::V,skilja,anglamoq
1166,lernen::V,læra,o'qimoq
1167,wissen::V,vita,bilmoq
1168,sich erinnern an::V,minnast,äsni tanimoq
1169,vergessen::V,gleyma,unutmoq
1170,messen::V,mæla,o'lchamoq
1171,zählen::V,telja,raqamlamoq
1172,rechnen::V,reikna,cho'tlamoq
1173,lesen::V,lesa,o'qimoq
1174,malen::V,mála,rasm solmoq
1175,zeichnen::V,teikna,chizmoq
1176,schreiben::V,skrifa,yozmoq
1177,besitzen::V,hafa,ägalamoq
1178,kaufen::V,kaupa,olmoq
1179,verkaufen::V,selja,sotmoq
1180,bezahlen::V,borga,to'lamoq
1181,zahlen::V,borga,to'lamoq
1182,beherrschen::V,hafa á valdi sínu,ägalamoq
1183,ertragen::V,þola,chidamoq
