,Concept_ID,hr,lv
808,Ecke::N,ugao,stūris
809,Spitze::N,vrh,йыв
810,Spitze::N,vrh,smaile
811,Spitze::N,vrh,galotne
812,Spitze::N,šiljak,йыв
813,Spitze::N,šiljak,smaile
814,Spitze::N,šiljak,galotne
815,Ende::N,konac,пом
816,Ende::N,konac,gals
817,Ende::N,konac,uzgalis
818,Loch::N,rupa,розь
819,Loch::N,rupa,caurums
820,Winkel::N,kut,пельӧс
821,Winkel::N,kut,leņķis
822,Winkel::N,ugao,пельӧс
823,Winkel::N,ugao,leņķis
824,Muster::N,uzor,сер
825,Muster::N,uzor,piemērs
826,Größe::N,veličina,ыджда
827,Größe::N,veličina,lielums
828,Länge::N,duljina,кузьта
829,Länge::N,duljina,garums
830,Höhe::N,visina,джуджда
831,Höhe::N,visina,augstums
832,Gewicht::N,težina,сьӧкта
833,Gewicht::N,težina,сьӧкталун
834,Gewicht::N,težina,svars
835,Gewicht::N,težina,smagums
836,Menge::N,mnoštvo,лун
837,Menge::N,mnoštvo,числӧ
838,Menge::N,mnoštvo,masa
839,Menge::N,mnoštvo,daudzums
840,Menge::N,količina,лун
841,Menge::N,količina,числӧ
842,Menge::N,količina,masa
843,Menge::N,količina,daudzums
844,Haufen::N,hrpa,чукӧр
845,Haufen::N,hrpa,čupa
846,Haufen::N,hrpa,grēda
847,Haufen::N,hrpa,kaudze
848,Haufen::N,gomila,чукӧр
849,Haufen::N,gomila,čupa
850,Haufen::N,gomila,grēda
851,Haufen::N,gomila,kaudze
852,Reihe::N,red,рад
853,Reihe::N,red,rinda
854,Reihe::N,red,virkne
855,Boot::N,čun,пыж
856,Boot::N,čun,laiva
857,Boot::N,čamac,пыж
858,Boot::N,čamac,laiva
859,Ruder::N,veslo,пелыс
860,Ruder::N,veslo,ӧпаснӧй
861,Ruder::N,veslo,airis
862,Ruder::N,veslo,irklis
863,Schlitten::N,saone,дадь
864,Schlitten::N,saone,ragavas
865,Ski::N,ski,лызь
866,Ski::N,ski,slēpe
867,Ski::N,smučka,лызь
868,Ski::N,smučka,slēpe
869,Lagerfeuer::N,logorska vatra,бипур
870,Lagerfeuer::N,logorska vatra,ugunskurs
871,Last::N,tovar,сьӧкыдтор
872,Last::N,tovar,krava
873,Gang::N,hod,мунӧм
874,Gang::N,hod,ветлӧм
875,Gang::N,hod,eja
876,Gang::N,hod,gājums
877,Schritt::N,korak,воськов
878,Schritt::N,korak,воськовтӧм
879,Schritt::N,korak,solis
880,Norden::N,sjever,войвыв
881,Norden::N,sjever,ziemeļi
882,Süden::N,jug,лунвыв
883,Süden::N,jug,dienvidi
884,Westen::N,zapad,рытыв
885,Westen::N,zapad,rietumi
886,Osten::N,istok,асыв
887,Osten::N,istok,austrumi
888,Holz::N,drvo,пу
889,Holz::N,drvo,koks
890,Holz::N,drvo,koksne
891,Brett::N,daska,пӧв
892,Brett::N,daska,dēlis
893,Platte::N,ploča,плита
894,Platte::N,ploča,plate
895,Platte::N,ploča,plāksne
896,Stütze::N,potpora,пыкӧд
897,Stütze::N,potpora,мыджӧд
898,Stütze::N,potpora,balsts
899,Stütze::N,potpora,atspaids
900,Stange::N,motka,потш
901,Stange::N,motka,maikste
902,Stock::N,štap,бедь
903,Stock::N,štap,boze
904,Stock::N,štap,spieķis
905,Stock::N,palica,бедь
906,Stock::N,palica,boze
907,Stock::N,palica,spieķis
908,Stab::N,štap,зир
909,Stab::N,štap,zizlis
910,Stab::N,šipka,зир
911,Stab::N,šipka,zizlis
912,Rohr::N,cijev,труба
913,Rohr::N,cijev,caurule
914,Haus::N,kuća,керка
915,Haus::N,kuća,māja
916,Heim::N,dom,горт
917,Heim::N,dom,mājas
918,Ofen::N,peć,пач
919,Ofen::N,peć,krāsns
920,Fußboden::N,pod,джодж
921,Fußboden::N,pod,grīda
922,Tisch::N,stol,пызан
923,Tisch::N,stol,galds
924,Tisch::N,trpeza,пызан
925,Tisch::N,trpeza,galds
926,Stuhl::N,stolac,улӧс
927,Stuhl::N,stolac,krēsls
928,Stuhl::N,stolica,улӧс
929,Stuhl::N,stolica,krēsls
930,Wiege::N,kolijevka,зыбка
931,Wiege::N,kolijevka,šūpulis
932,Bett::N,krevet,вольпась
933,Bett::N,krevet,gulta
934,Bett::N,postelja,вольпась
935,Bett::N,postelja,gulta
936,Regal::N,polica,джадж
937,Regal::N,polica,plaukts
938,Kiste::N,sanduk,куд
939,Kiste::N,sanduk,ящик
940,Kiste::N,sanduk,kaste
941,Kiste::N,sanduk,šķirsts
942,Fenster::N,prozor,ӧшинь
943,Fenster::N,prozor,logs
944,Tür::N,vrata,ӧдзӧс
945,Tür::N,vrata,durvis
946,Tor::N,vrata,дзиръя
947,Tor::N,vrata,vārti
948,Tor::N,kapija,дзиръя
949,Tor::N,kapija,vārti
950,Zaun::N,plot,потшӧс
951,Zaun::N,plot,žogs
952,Zaun::N,ograda,потшӧс
953,Zaun::N,ograda,žogs
954,Dach::N,krov,вевт
955,Dach::N,krov,jumts
956,Leiter::N,ljestve,пос
957,Leiter::N,ljestve,kāpnes
958,Leiter::N,ljestve,redeles
959,Leiter::N,ljestvice,пос
960,Leiter::N,ljestvice,kāpnes
961,Leiter::N,ljestvice,redeles
962,Besen::N,metla,рос
963,Besen::N,metla,slota
964,Spaten::N,ašov,зыр
965,Spaten::N,ašov,lāpsta
966,Schaufel::N,lopata,тэльӧб
967,Schaufel::N,lopata,liekšķere
968,Gabel::N,viljuška,вилки
969,Gabel::N,viljuška,dakšiņa
970,Löffel::N,žlica,пань
971,Löffel::N,žlica,karote
972,Messer::N,nož,пурт
973,Messer::N,nož,nazis
974,Nagel::N,čavao,тув
975,Nagel::N,čavao,кӧрт тув
976,Nagel::N,čavao,nagla
977,Netz::N,mreža,тыв
978,Netz::N,mreža,tīkls
979,Haken::N,kuka,крук
980,Haken::N,kuka,āķis
981,Haken::N,kuka,kāsis
982,Haken::N,kuka,krampis
983,Griff::N,držak,нуд
984,Griff::N,držak,kāts
985,Griff::N,držak,rokturis
986,Griff::N,ručica,нуд
987,Griff::N,ručica,kāts
988,Griff::N,ručica,rokturis
989,Schloss::N,brava,томан
990,Schloss::N,brava,aizslēgs
991,Bild::N,slika,серпас
992,Bild::N,slika,glezna
993,Figur::N,figura,пертас
994,Figur::N,figura,вежньӧг
995,Figur::N,figura,figūra
996,Puppe::N,lutka,акань
997,Puppe::N,lutka,lelle
998,Beutel::N,kesa,мешӧк
999,Beutel::N,kesa,kule
1000,Beutel::N,kesa,maisiņš
1001,Bündel::N,snop,кӧртӧд
1002,Bündel::N,snop,sainis
1003,Bündel::N,svežanj,кӧртӧд
1004,Bündel::N,svežanj,sainis
1005,Tasche::N,torba,сумка
1006,Tasche::N,torba,soma
1007,Tasche::N,taška,сумка
1008,Tasche::N,taška,soma
1009,Eimer::N,kabao,ведра
1010,Eimer::N,kabao,spainis
1011,Deckel::N,poklopac,пӧдан
1012,Deckel::N,poklopac,тупкӧд
1013,Deckel::N,poklopac,vāks
1014,Geschirr::N,suđe,дозмук
1015,Geschirr::N,suđe,тасьті-пань
1016,Geschirr::N,suđe,trauki
1017,Geschirr::N,posuđe,дозмук
1018,Geschirr::N,posuđe,тасьті-пань
1019,Geschirr::N,posuđe,trauki
1020,Sack::N,džak,мешӧк
1021,Sack::N,džak,maiss
1022,Sack::N,vreća,мешӧк
1023,Sack::N,vreća,maiss
1024,Tasse::N,šalica,бекар
1025,Tasse::N,šalica,тасьті
1026,Tasse::N,šalica,tase
1027,Topf::N,lonac,гырнич
1028,Topf::N,lonac,pods
1029,Kessel::N,kazan,пӧрт
1030,Kessel::N,kazan,katls
1031,Essen::N,obrok,сёйӧм
1032,Essen::N,obrok,ēdiens
1033,Nahrung::N,hrana,сёян
1034,Nahrung::N,hrana,barība
1035,Speise::N,jelo,сёян
1036,Speise::N,jelo,сёянтор
1037,Speise::N,jelo,ēdiens
1038,Fleisch::N,meso,яй
1039,Fleisch::N,meso,gaļa
1040,Getreide::N,žito,нянь
1041,Getreide::N,žito,labība
1042,Getreide::N,žitarice,нянь
1043,Getreide::N,žitarice,labība
1044,Brei::N,kaša,рок
1045,Brei::N,kaša,putra
1046,Brei::N,kaša,biezenis
1047,Brot::N,kruh,нянь
1048,Brot::N,kruh,maize
1049,Scheibe::N,kriška,шӧрӧм
1050,Scheibe::N,kriška,чӧлан
1051,Scheibe::N,kriška,šķēle
1052,Scheibe::N,kriška,rieciens
1053,Fett::N,mast,гос
1054,Fett::N,mast,тшог
1055,Fett::N,mast,tauki
1056,Fett::N,salo,гос
1057,Fett::N,salo,тшог
1058,Fett::N,salo,tauki
1059,Butter::N,buter,вый
1060,Butter::N,buter,sviests
1061,Butter::N,maslac,вый
1062,Butter::N,maslac,sviests
1063,Öl::N,ulje,вый
1064,Öl::N,ulje,eļļa
1065,Salz::N,sol,сов
1066,Salz::N,sol,sāls
1067,Suppe::N,supa,шыд
1068,Suppe::N,supa,zupa
1069,Honig::N,med,ма
1070,Honig::N,med,medus
1071,Milch::N,mlijeko,йӧв
1072,Milch::N,mlijeko,piens
1073,Tee::N,čaj,чай
1074,Tee::N,čaj,tēja
1075,Leder::N,koža,ку
1076,Leder::N,koža,āda
1077,Wolle::N,vuna,вурун
1078,Wolle::N,vuna,vilna
1079,Stoff::N,štof,дӧра
1080,Stoff::N,štof,drāna
1081,Stoff::N,štof,audums
1082,Stoff::N,tkanina,дӧра
1083,Stoff::N,tkanina,drāna
1084,Stoff::N,tkanina,audums
1085,Nadel::N,igla,ем
1086,Nadel::N,igla,adata
1087,Faden::N,nit,сунис
1088,Faden::N,nit,diegs
1089,Faden::N,nit,pavediens
1090,Faden::N,konac,сунис
1091,Faden::N,konac,diegs
1092,Faden::N,konac,pavediens
1093,Knopf::N,dugme,кизь
1094,Knopf::N,dugme,poga
1095,Knoten::N,čvor,гӧрӧд
1096,Knoten::N,čvor,mezgls
1097,Knoten::N,uzao,гӧрӧд
1098,Knoten::N,uzao,mezgls
1099,Farbe::N,farba,краска
1100,Farbe::N,farba,вап
1101,Farbe::N,farba,krāsa
1102,Kleidung::N,odjeća,паськӧм
1103,Kleidung::N,odjeća,tērps
1104,Kleidung::N,odjeća,drēbes
1105,Hemd::N,košulja,дӧрӧм
1106,Hemd::N,košulja,krekls
1107,Kragen::N,ovratnik,воротник
1108,Kragen::N,ovratnik,apkakle
1109,Ärmel::N,rukav,сос
1110,Ärmel::N,rukav,piedurkne
1111,Hose::N,hlače,гач
1112,Hose::N,hlače,bikses
1113,Gürtel::N,pas,вӧнь
1114,Gürtel::N,pas,josta
1115,Gürtel::N,pojas,вӧнь
1116,Gürtel::N,pojas,josta
1117,Mütze::N,kapa,шапка
1118,Mütze::N,kapa,cepure
1119,Schuh::N,cipela,башмак
1120,Schuh::N,cipela,ботинки
1121,Schuh::N,cipela,kurpe
1122,Stiefel::N,čizma,сапӧг
1123,Stiefel::N,čizma,zābaks
1124,Ring::N,prsten,кытш
1125,Ring::N,prsten,gredzens
1126,Band::N,vrpca,лента
1127,Band::N,vrpca,вундас
1128,Band::N,vrpca,lente
1129,Kamm::N,češalj,сынан
1130,Kamm::N,češalj,ķemme
1131,Spiegel::N,zrcalo,рӧмпӧштан
1132,Spiegel::N,zrcalo,spogulis
1133,Spiegel::N,ogledalo,рӧмпӧштан
1134,Spiegel::N,ogledalo,spogulis
1135,Riemen::N,kaiš,тасма
1136,Riemen::N,kaiš,siksna
1137,Riemen::N,remen,тасма
1138,Riemen::N,remen,siksna
1139,Schnur::N,vrpca,гез
1140,Schnur::N,vrpca,aukla
1141,Leine::N,uzica,юргез
1142,Leine::N,uzica,saite
1143,Decke::N,ćebe,эшкын
1144,Decke::N,ćebe,шебрас
1145,Decke::N,ćebe,sega
1146,Decke::N,pokrivač,эшкын
1147,Decke::N,pokrivač,шебрас
1148,Decke::N,pokrivač,sega
1149,Kissen::N,jastuk,юрлӧс
1150,Kissen::N,jastuk,spilvens
1151,Tuch::N,rubac,чышъян
1152,Tuch::N,rubac,vadmala
1153,Tuch::N,marama,чышъян
1154,Tuch::N,marama,vadmala
1155,Handtuch::N,ručnik,ки чышкӧд
1156,Handtuch::N,ručnik,кизьчышъян
1157,Handtuch::N,ručnik,dvielis
1158,Kraft::N,snaga,этш
1159,Kraft::N,snaga,эбӧс
1160,Kraft::N,snaga,spēks
1161,Stärke::N,jakost,ёнлун
1162,Stärke::N,jakost,чорыдлун
1163,Stärke::N,jakost,stiprums
1164,Gesundheit::N,zdravlje,дзоньвидзалун
1165,Gesundheit::N,zdravlje,veselība
1166,Krankheit::N,bolest,висьӧм
1167,Krankheit::N,bolest,slimība
1168,Schmerz::N,bol,висьӧм
1169,Schmerz::N,bol,sāpes
1170,Wunde::N,rana,дой
1171,Wunde::N,rana,brūce
1172,Wunde::N,rana,jēlums
1173,Fieber::N,groznica,жар
1174,Fieber::N,groznica,drudzis
1175,Fieber::N,groznica,karstums
1176,Arznei::N,lijek,лекарство
1177,Arznei::N,lijek,зелля
1178,Arznei::N,lijek,zāles
1179,Arznei::N,lijek,medikaments
1180,Brücke::N,most,пос
1181,Brücke::N,most,tilts
1182,Brücke::N,ćuprija,пос
1183,Brücke::N,ćuprija,tilts
1184,Brunnen::N,bunar,юкмӧс
1185,Brunnen::N,bunar,aka
1186,Brunnen::N,zdenac,юкмӧс
1187,Brunnen::N,zdenac,aka
1188,Weide::N,paša,пӧскӧтина
1189,Weide::N,paša,ganības
1190,Weide::N,pašnjak,пӧскӧтина
1191,Weide::N,pašnjak,ganības
1192,Pfad::N,staza,туй
1193,Pfad::N,staza,кыснан
1194,Pfad::N,staza,taka
1195,Weg::N,put,туй
1196,Weg::N,put,ceļš
1197,Straße::N,drum,туй
1198,Straße::N,drum,iela
1199,Straße::N,cesta,туй
1200,Straße::N,cesta,iela
1201,Dorf::N,selo,сикт
1202,Dorf::N,selo,ciems
1203,Stadt::N,grad,кар
1204,Stadt::N,grad,pilsēta
1205,Stadt::N,varoš,кар
1206,Stadt::N,varoš,pilsēta
1207,Brief::N,list,письмӧ
1208,Brief::N,list,vēstule
1209,Brief::N,pismo,письмӧ
1210,Brief::N,pismo,vēstule
1211,Buch::N,knjiga,небӧг
1212,Buch::N,knjiga,grāmata
1213,Buchstabe::N,slovo,шыпас
1214,Buchstabe::N,slovo,burts
1215,Zeitung::N,novine,газет
1216,Zeitung::N,novine,avīze
1217,Zeitung::N,novine,laikraksts
1218,Leben::N,život,лов
1219,Leben::N,život,олӧм
1220,Leben::N,život,dzīve
1221,Tod::N,smrt,кулӧм
1222,Tod::N,smrt,nāve
1223,Grab::N,raka,гу
1224,Grab::N,raka,kaps
1225,Kirche::N,crkva,вичко
1226,Kirche::N,crkva,baznīca
1227,Sünde::N,grijeh,мыж
1228,Sünde::N,grijeh,grēks
1229,Gott::N,bog,ен
1230,Gott::N,bog,dievs
1231,Arbeiter::N,radnik,уджалысь
1232,Arbeiter::N,radnik,strādnieks
1233,Chef::N,šef,юралысь
1234,Chef::N,šef,веськӧдлысь
1235,Chef::N,šef,šefs
1236,Chef::N,šef,vadītajs
1237,Chef::N,šef,priekšnieks
1238,Meister::N,majstor,вӧчысь
1239,Meister::N,majstor,meistars
1240,Arzt::N,liječnik,врач
1241,Arzt::N,liječnik,бурдӧдысь
1242,Arzt::N,liječnik,ārsts
1243,Lehrer::N,učitelj,велӧдысь
1244,Lehrer::N,učitelj,skolotājs
1245,Geld::N,novac,сьӧм
1246,Geld::N,novac,nauda
1247,Geschäft::N,posao,удж
1248,Geschäft::N,posao,bizness
1249,Geschäft::N,posao,darījums
1250,Geschäft::N,trgovina,удж
1251,Geschäft::N,trgovina,bizness
1252,Geschäft::N,trgovina,darījums
1253,Laden::N,dućan,вузасянін
1254,Laden::N,dućan,bode
1255,Laden::N,dućan,veikals
1256,Preis::N,cijena,дон
1257,Preis::N,cijena,cena
1258,Ware::N,roba,тӧвар
1259,Ware::N,roba,prece
1260,Nutzen::N,korist,воӧм
1261,Nutzen::N,korist,выгӧда
1262,Nutzen::N,korist,labums
1263,Reichtum::N,bogatstvo,озырлун
1264,Reichtum::N,bogatstvo,bagātība
1265,Welt::N,svijet,енкӧла
1266,Welt::N,svijet,pasaule
1267,Land::N,zemlja,му
1268,Land::N,zemlja,zeme
1269,Staat::N,država,канму
1270,Staat::N,država,государство
1271,Staat::N,država,valsts
1272,König::N,kralj,кан
1273,König::N,kralj,ķēniņš
1274,König::N,kralj,karalis
1275,Macht::N,moć,каналӧм
1276,Macht::N,moć,vara
1277,Macht::N,vlast,каналӧм
1278,Macht::N,vlast,vara
1279,Grenze::N,granica,су
1280,Grenze::N,granica,суйӧр
1281,Grenze::N,granica,robeža
1282,Krieg::N,rat,ожман
1283,Krieg::N,rat,karš
1284,Feind::N,neprijatelj,враг
1285,Feind::N,neprijatelj,вӧрӧг
1286,Feind::N,neprijatelj,ienaidnieks
1287,Gewalt::N,sila,мырдöналöм
1288,Gewalt::N,sila,vara
1289,Gewalt::N,sila,vardarbība
1290,Gewalt::N,nasilje,мырдöналöм
1291,Gewalt::N,nasilje,vara
1292,Gewalt::N,nasilje,vardarbība
1293,Kampf::N,boj,вермасьӧм
1294,Kampf::N,boj,cīņa
1295,Kampf::N,borba,вермасьӧм
1296,Kampf::N,borba,cīņa
1297,Bogen[Waffe]::N,luk,ньӧввуж
1298,Bogen[Waffe]::N,luk,loks
1299,Pfeil::N,strijela,ньӧв
1300,Pfeil::N,strijela,bulta
1301,Gewehr::N,puška,пишшаль
1302,Gewehr::N,puška,šautene
1303,Fehler::N,pogreška,сорсьӧм
1304,Fehler::N,pogreška,дзугсьӧм
1305,Fehler::N,pogreška,kļūda
1306,Fehler::N,griješka,сорсьӧм
1307,Fehler::N,griješka,дзугсьӧм
1308,Fehler::N,griješka,kļūda
1309,Lüge::N,laž,пӧръясьӧм
1310,Lüge::N,laž,ылӧдлӧм
1311,Lüge::N,laž,meli
1312,Schaden::N,šteta,лёк
1313,Schaden::N,šteta,изъян
1314,Schaden::N,šteta,пакӧсьт
1315,Schaden::N,šteta,bojājums
1316,Schaden::N,šteta,kaitējums
1317,Unglück::N,nesreća,шог
1318,Unglück::N,nesreća,kļūme
1319,Unglück::N,nesreća,klizma
1320,Unglück::N,nesreća,nelaime
1321,Schuld::N,krivnja,мыж
1322,Schuld::N,krivnja,vaina
1323,Alter::N,dob,арлыд
1324,Alter::N,dob,vecums
1325,Schluss::N,kraj,пом
1326,Schluss::N,kraj,beigas
1327,Schluss::N,konac,пом
1328,Schluss::N,konac,beigas
1329,Zeit::N,doba,кад
1330,Zeit::N,doba,laiks
1331,Zeit::N,vrijeme,кад
1332,Zeit::N,vrijeme,laiks
1333,Tag::N,dan,лун
1334,Tag::N,dan,diena
1335,Morgen::N,jutro,асыв
1336,Morgen::N,jutro,rīts
1337,Mittag::N,podne,лун шӧр
1338,Mittag::N,podne,pusdiena
1339,Abend::N,veče,рыт
1340,Abend::N,veče,vakars
1341,Abend::N,večer,рыт
1342,Abend::N,večer,vakars
1343,Nacht::N,noć,вой
1344,Nacht::N,noć,nakts
1345,Woche::N,sedmica,вежон
1346,Woche::N,sedmica,nedēļa
1347,Monat::N,mjesec,тӧлысь
1348,Monat::N,mjesec,mēnesis
1349,Jahr::N,godina,во
1350,Jahr::N,godina,gads
1351,Frühling::N,proljeće,тулыс
1352,Frühling::N,proljeće,pavasaris
1353,Sommer::N,ljeto,гожӧм
1354,Sommer::N,ljeto,vasara
1355,Herbst::N,jesen,ар
1356,Herbst::N,jesen,rudens
1357,Winter::N,zima,тӧв
1358,Winter::N,zima,ziema
1359,Januar::N,januar,тӧв шӧр
1360,Januar::N,januar,janvāris
1361,Januar::N,siječanj,тӧв шӧр
1362,Januar::N,siječanj,janvāris
1363,Februar::N,veljača,урасьӧм
1364,Februar::N,veljača,februāris
1365,Februar::N,februar,урасьӧм
1366,Februar::N,februar,februāris
1367,März::N,mart,рака
1368,März::N,mart,marts
1369,März::N,ožujak,рака
1370,März::N,ožujak,marts
1371,April::N,april,кос му
1372,April::N,april,aprīlis
1373,April::N,travanj,кос му
1374,April::N,travanj,aprīlis
1375,Mai::N,maj,ода-кора
1376,Mai::N,maj,maijs
1377,Mai::N,svibanj,ода-кора
1378,Mai::N,svibanj,maijs
1379,Juni::N,juni,лӧддза-номъя
1380,Juni::N,juni,jūnijs
1381,Juni::N,lipanj,лӧддза-номъя
1382,Juni::N,lipanj,jūnijs
1383,Juli::N,juli,сора
1384,Juli::N,juli,jūlijs
1385,Juli::N,srpanj,сора
1386,Juli::N,srpanj,jūlijs
1387,August::N,august,моз
1388,August::N,august,augusts
1389,August::N,kolovoz,моз
1390,August::N,kolovoz,augusts
1391,September::N,rujan,кӧч
1392,September::N,rujan,septembris
1393,September::N,septembar,кӧч
1394,September::N,septembar,septembris
1395,Oktober::N,oktobar,йирым
1396,Oktober::N,oktobar,oktobris
1397,Oktober::N,listopad,йирым
1398,Oktober::N,listopad,oktobris
1399,November::N,studeni,вӧльгым
1400,November::N,studeni,novembris
1401,November::N,novembar,вӧльгым
1402,November::N,novembar,novembris
1403,Dezember::N,prosinac,ӧшым
1404,Dezember::N,prosinac,decembris
1405,Montag::N,ponedjeljak,выльлун
1406,Montag::N,ponedjeljak,pirmdiena
1407,Montag::N,ponedjeljnik,выльлун
1408,Montag::N,ponedjeljnik,pirmdiena
1409,Dienstag::N,utorak,воторник
1410,Dienstag::N,utorak,otrdiena
1411,Dienstag::N,utornik,воторник
1412,Dienstag::N,utornik,otrdiena
1413,Mittwoch::N,srijeda,середа
1414,Mittwoch::N,srijeda,trešdiena
1415,Donnerstag::N,četvrtak,четверг
1416,Donnerstag::N,četvrtak,ceturtdiena
1417,Freitag::N,petak,пекнича
1418,Freitag::N,petak,piektdiena
1419,Samstag::N,subota,субӧта
1420,Samstag::N,subota,sestdiena
1421,Sonntag::N,nedjelja,вӧскресенньӧ
1422,Sonntag::N,nedjelja,svētdiena
1423,groß::A,velik,ыджыд
1424,groß::A,velik,dižs
1425,groß::A,velik,liels
1426,klein::A,mali,ичӧт
1427,klein::A,mali,mazs
1428,klein::A,malen,ичӧт
1429,klein::A,malen,mazs
1430,lang::A,dug,кузь
1431,lang::A,dug,garš
1432,lang::A,dugačak,кузь
1433,lang::A,dugačak,garš
1434,kurz::A,kratak,дженьыд
1435,kurz::A,kratak,īss
1436,breit::A,širok,ота
1437,breit::A,širok,паськыд
1438,breit::A,širok,plats
1439,schmal::A,uski,оттӧм
1440,schmal::A,uski,tievs
1441,schmal::A,uzak,оттӧм
1442,schmal::A,uzak,tievs
1443,dicht::A,gust,сук
1444,dicht::A,gust,blīvs
1445,dick[Gegenstand]::A,debeo,кыз
1446,dick[Gegenstand]::A,debeo,biezs
1447,dünn::A,tanak,вӧсни
1448,dünn::A,tanak,вӧсньыд
1449,dünn::A,tanak,plāns
1450,fein::A,fin,посни
1451,fein::A,fin,smalks
1452,fein::A,tanak,посни
1453,fein::A,tanak,smalks
1454,fest::A,čvrst,зумыд
1455,fest::A,čvrst,tvirts
1456,fest::A,čvrst,noturīgs
1457,flach::A,ravan,плавкӧс
1458,flach::A,ravan,тшӧтшкӧс
1459,flach::A,ravan,lēzens
1460,flach::A,ravan,līdzens
1461,flach::A,plosnat,плавкӧс
1462,flach::A,plosnat,тшӧтшкӧс
1463,flach::A,plosnat,lēzens
1464,flach::A,plosnat,līdzens
1465,glatt::A,gladak,вольк
1466,glatt::A,gladak,мольыд
1467,glatt::A,gladak,gluds
1468,glatt::A,gladak,slidens
1469,hart::A,tvrd,зумыд
1470,hart::A,tvrd,ciets
1471,weich::A,mek,небыд
1472,weich::A,mek,mīksts
1473,weich::A,mekan,небыд
1474,weich::A,mekan,mīksts
1475,rund::A,okrugao,гӧгрӧс
1476,rund::A,okrugao,apaļš
1477,spitz::A,oštar,ёсь йыла
1478,spitz::A,oštar,smails
1479,spitz::A,šiljast,ёсь йыла
1480,spitz::A,šiljast,smails
1481,scharf::A,oštar,ёсь
1482,scharf::A,oštar,ass
1483,scharf::A,bridak,ёсь
1484,scharf::A,bridak,ass
1485,stumpf::A,tup,ныж
1486,stumpf::A,tup,truls
1487,stumpf::A,tup,strups
1488,schwer::A,težak,сьӧкыд
1489,schwer::A,težak,smags
1490,schön::A,krasan,мича
1491,schön::A,krasan,лӧсьыд
1492,schön::A,krasan,daiļš
1493,schön::A,krasan,skaists
1494,heiß::A,vruć,пӧсь
1495,heiß::A,vruć,karsts
1496,warm::A,topao,шоныд
1497,warm::A,topao,silts
1498,kalt::A,hladan,кӧдзыд
1499,kalt::A,hladan,salts
1500,kalt::A,hladan,auksts
1501,kühl::A,hladan,юзыд
1502,kühl::A,hladan,ыркыд
1503,kühl::A,hladan,vēss
1504,kühl::A,hladan,dzestrs
1505,frisch::A,svjež,выль
1506,frisch::A,svjež,svaigs
1507,feucht::A,vlažan,уль
1508,feucht::A,vlažan,mitrs
1509,feucht::A,vlažan,drēgns
1510,nass::A,mokar,ва
1511,nass::A,mokar,slapjš
1512,trocken::A,suh,кос
1513,trocken::A,suh,sauss
1514,voll::A,pun,кыз
1515,voll::A,pun,pilns
1516,leer::A,prazan,куш
1517,leer::A,prazan,тыртӧм
1518,leer::A,prazan,tukšs
1519,offen::A,otvoren,восьса
1520,offen::A,otvoren,vaļējs
1521,offen::A,otvoren,atvērts
1522,geschlossen::A,zatvoren,пӧдса
1523,geschlossen::A,zatvoren,slēgts
1524,sauber::A,čist,сӧстӧм
1525,sauber::A,čist,tīrs
1526,sauber::A,čist,spodrs
1527,schmutzig::A,nečist,няйт
1528,schmutzig::A,nečist,netīrs
1529,schmutzig::A,nečist,dubļains
1530,schmutzig::A,blatan,няйт
1531,schmutzig::A,blatan,netīrs
1532,schmutzig::A,blatan,dubļains
1533,roh::A,sirov,уль
1534,roh::A,sirov,jēls
1535,reif::A,zreo,кисьмӧм
1536,reif::A,zreo,gatavs
1537,reif::A,zreo,nobriedis
1538,lecker::A,tečan,чӧскыд
1539,lecker::A,tečan,gards
1540,lecker::A,tečan,garšīgs
1541,lecker::A,ukusan,чӧскыд
1542,lecker::A,ukusan,gards
1543,lecker::A,ukusan,garšīgs
1544,süß::A,sladak,юмов
1545,süß::A,sladak,чӧскыд
1546,süß::A,sladak,salds
1547,bitter::A,gorak,курыд
1548,bitter::A,gorak,sūrs
1549,bitter::A,gorak,rūgts
1550,sauer::A,kiseo,шома
1551,sauer::A,kiseo,skābs
1552,hell::A,vedar,югыд
1553,hell::A,vedar,gaišs
1554,hell::A,svijetao,югыд
1555,hell::A,svijetao,gaišs
1556,dunkel::A,taman,пемыд
1557,dunkel::A,taman,tumšs
1558,schwarz::A,crn,сьӧд
1559,schwarz::A,crn,melns
1560,weiß::A,bio,еджыд
1561,weiß::A,bio,balts
1562,weiß::A,bijel,еджыд
1563,weiß::A,bijel,balts
1564,rot::A,crven,гӧрд
1565,rot::A,crven,sarkans
1566,gelb::A,žut,виж
1567,gelb::A,žut,dzeltens
1568,blau::A,plav,лӧз
1569,blau::A,plav,zils
1570,blau::A,modar,лӧз
1571,blau::A,modar,zils
1572,grün::A,zelen,веж
1573,grün::A,zelen,турунвиж
1574,grün::A,zelen,zaļš
1575,grau::A,siv,руд
1576,grau::A,siv,pelēks
1577,bunt::A,šaren,сера
1578,bunt::A,šaren,raibs
1579,bunt::A,šaren,krāsains
1580,billig::A,jeftin,донтӧг
1581,billig::A,jeftin,lēts
1582,teuer::A,skup,дона
1583,teuer::A,skup,dārgs
1584,wertvoll::A,vrijedan,дона
1585,wertvoll::A,vrijedan,vērtīgs
1586,wertvoll::A,dragocjen,дона
1587,wertvoll::A,dragocjen,vērtīgs
1588,blind::A,slijep,синтӧм
1589,blind::A,slijep,akls
