,Concept_ID,hr,ka
743,schmutzig::A,blatan,ტალახიანი
744,roh::A,sirov,უმი
745,reif::A,zreo,მწიფე
746,lecker::A,tečan,გემრიელი
747,lecker::A,ukusan,გემრიელი
748,süß::A,sladak,ტკბილი
749,bitter::A,gorak,მწარე
750,sauer::A,kiseo,მჟავე
751,hell::A,vedar,ნათელი
752,hell::A,svijetao,ნათელი
753,dunkel::A,taman,ბნელი
754,schwarz::A,crn,შავი
755,weiß::A,bio,თეთრი
756,weiß::A,bijel,თეთრი
757,rot::A,crven,წითელი
758,gelb::A,žut,ყვითელი
759,blau::A,plav,ლურჯი
760,blau::A,plav,ცისფერი
761,blau::A,modar,ლურჯი
762,blau::A,modar,ცისფერი
763,grün::A,zelen,მწვანე
764,grau::A,siv,რუხი
765,grau::A,siv,ნაცრისფერი
766,bunt::A,šaren,ჭრელი
767,bunt::A,šaren,ფერადი
768,billig::A,jeftin,იაფი
769,teuer::A,skup,ძვირი
770,wertvoll::A,vrijedan,ღირსიანი
771,wertvoll::A,dragocjen,ღირსიანი
772,blind::A,slijep,ბრმა
773,taub::A,gluh,ყრუ
774,kräftig::A,snažan,ძალავანი
775,stark::A,jak,ძლიერი
776,stark::A,jak,ღონიერი
777,stark::A,snažan,ძლიერი
778,stark::A,snažan,ღონიერი
779,schwach::A,slab,სუსტი
780,fett::A,pretio,სქელი
781,schlank::A,vitak,გამხდარი
782,hübsch::A,zgodan,ეშხიანი
783,hübsch::A,zgodan,მშვენიერი
784,böse::A,zao,ავი
785,böse::A,zao,ბოროტი
786,böse::A,opak,ავი
787,böse::A,opak,ბოროტი
788,dumm::A,glup,ბოთე
789,dumm::A,glup,სულელი
790,faul::A,lijen,ზანტი
791,faul::A,lijen,ზარმაცი
792,fleißig::A,radin,ბეჯითი
793,fleißig::A,radin,მუყაითი
794,fleißig::A,marljiv,ბეჯითი
795,fleißig::A,marljiv,მუყაითი
796,geizig::A,škrt,ძუნწი
797,klug::A,razborit,ჭკვიანი
798,geschickt::A,vješt,მარჯვე
799,geschickt::A,vješt,გაწაფული
800,lieb::A,drag,სატრფიალო
801,lustig::A,veseo,მხიარული
802,sanft::A,blag,ალერსიანი
803,sanft::A,blag,გრძნობიერი
804,hungrig::A,gladan,მშიერი
805,krank::A,bolestan,სნეული
806,krank::A,bolestan,ავადმყოფი
807,nackt::A,nag,ტიტველი
808,traurig::A,tužan,მწუხარე
809,traurig::A,tužan,სევდიანი
810,traurig::A,žalostan,მწუხარე
811,traurig::A,žalostan,სევდიანი
812,lebendig::A,živ,ცოცხალი
813,gut::A,dobar,კარგი
814,schlecht::A,loš,უხეირო
815,schlecht::A,rđav,უხეირო
816,richtig::A,tačan,ნამდვილი
817,richtig::A,ispravan,ნამდვილი
818,schlimm::A,zao,ცუდი
819,schlimm::A,zločest,ცუდი
820,wahr::A,istinit,სწორი
821,wahr::A,istinit,ჭეშმარიტი
822,alt::A,star,ძველი
823,neu::A,nov,ახალი
824,ehemalig::A,bivši,ყოფილი
825,alt[Lebewesen]::A,star,ბებერი
826,jung::A,mlad,ნორჩი
827,jung::A,mlad,ახალგაზრდა
828,arm::A,ubog,ღარიბი
829,arm::A,siromašan,ღარიბი
830,reich::A,bogat,მდიდარი
831,bekannt::A,poznat,ცნობილი
832,berühmt::A,čuven,გამოჩენილი
833,berühmt::A,slavan,გამოჩენილი
834,fremd::A,tuđ,უცხო
835,fremd::A,tuđ,გარეშე
836,fremd::A,stran,უცხო
837,fremd::A,stran,გარეშე
838,verschieden::A,razan,სხვაგვარი
839,verschieden::A,različan,სხვაგვარი
840,nah::A,blizak,ახლო
841,fern::A,dalek,შორი
842,fern::A,dalek,შორეული
843,fern::A,daljnji,შორი
844,fern::A,daljnji,შორეული
845,linker::A,lijevi,მარცხენა
846,rechter::A,desni,მარჯვენა
847,anderer::A,drugi,სხვა
848,anderer::A,drugačiji,სხვა
849,erster::A,prvi,პირველი
850,zweiter::A,drugi,მეორე
851,dritter::A,treći,მესამე
852,letzter::A,zadnji,ბოლო
853,letzter::A,zadnji,უკანასკნელი
854,allein::ADV,sam,მარტო
855,auf einmal::ADV,istodobno,ერთდროულად
856,zusammen::ADV,skupa,ერთად
857,zusammen::ADV,zajedno,ერთად
858,lange::ADV,dugo,დიდხანს
859,plötzlich::ADV,naglo,მოულოდნელად
860,plötzlich::ADV,iznenada,მოულოდნელად
861,sofort::ADV,odmah,ახლავე
862,später::ADV,kasnije,მოგვიანებით
863,jetzt::ADV,sad,ახლა
864,jetzt::ADV,sada,ახლა
865,heute::ADV,danas,დღეს
866,morgen::ADV,sutra,ხვალ
867,bald::ADV,skoro,მალე
868,bald::ADV,doskora,მალე
869,dann::ADV,zatim,მერე
870,gestern::ADV,juče,გუშინ
871,gestern::ADV,jučer,გუშინ
872,einst::ADV,negda,ოდესღაც
873,einst::ADV,nekada,ოდესღაც
874,damals::ADV,tada,მაშინ
875,damals::ADV,onda,მაშინ
876,danach::ADV,poslije,მერმე
877,danach::ADV,poslije,შემდეგ
878,danach::ADV,nakon toga,მერმე
879,danach::ADV,nakon toga,შემდეგ
880,vorher::ADV,prije,ადრე
881,vorher::ADV,prije,წინათ
882,vorher::ADV,prije toga,ადრე
883,vorher::ADV,prije toga,წინათ
884,zuerst::ADV,prvo,ჯერ
885,zuerst::ADV,najprije,ჯერ
886,einmal::ADV,jednom,ერთხელ
887,einmal::ADV,jedanput,ერთხელ
888,manchmal::ADV,katkad,ხან
889,manchmal::ADV,katkad,ზოგჯერ
890,manchmal::ADV,katkada,ხან
891,manchmal::ADV,katkada,ზოგჯერ
892,oft::ADV,često,ხშირად
893,immer::ADV,vazda,მუდამ
894,immer::ADV,vazda,ყოველთვის
895,immer::ADV,uvijek,მუდამ
896,immer::ADV,uvijek,ყოველთვის
897,niemals::ADV,nikad,არასდროს
898,niemals::ADV,nikada,არასდროს
899,hier::ADV,tu,აქ
900,hier::ADV,ovdje,აქ
901,hierhin::ADV,amo,აქეთ
902,hierhin::ADV,ovamo,აქეთ
903,von hier::ADV,odavde,აქედან
904,dort::ADV,ondje,იქ
905,dorthin::ADV,onamo,იქით
906,geradeaus::ADV,ravno,პირდაპირ
907,vorwärts::ADV,naprijed,წინ
908,rückwärts::ADV,natrag,უკან
909,zurück::ADV,nazad,უკანვე
910,zurück::ADV,natrag,უკანვე
911,unten::ADV,dolje,დაბლა
912,unten::ADV,dolje,ქვევით
913,hinab::ADV,nizbrdo,ძირს
914,oben::ADV,gore,ზემოთ
915,hinauf::ADV,uzbrdo,ზევით
916,überall::ADV,svuda,ყველგან
917,überall::ADV,svagdje,ყველგან
918,nicht::ADV,ne,არ
919,ein wenig::ADV,malo,ცოტა
920,kaum::ADV,tek,ძლივს
921,kaum::ADV,jedva,ძლივს
922,sehr::ADV,jako,მეტად
923,sehr::ADV,jako,ძალიან
924,sehr::ADV,veoma,მეტად
925,sehr::ADV,veoma,ძალიან
926,so::ADV,tako,ისე
927,so::ADV,ovako,ისე
928,noch::ADV,još,ჯერ
929,nur::ADV,samo,მხოლოდ
930,schon::ADV,već,უკვე
931,wieder::ADV,opet,ისევ
932,wieder::ADV,opet,კიდევ
933,wieder::ADV,ponovo,ისევ
934,wieder::ADV,ponovo,კიდევ
935,vergebens::ADV,uzalud,ამაოდ
936,vergebens::ADV,uzalud,ტყუილად
937,vergebens::ADV,zabadava,ამაოდ
938,vergebens::ADV,zabadava,ტყუილად
939,vor::PRP,pred,წინ
940,vor::PRP,ispred,წინ
941,hinter::PRP,za,უკან
942,hinter::PRP,za,მიღმა
943,hinter::PRP,iza,უკან
944,hinter::PRP,iza,მიღმა
945,unter::PRP,pod,ქვეშ
946,unter::PRP,pod,ქვევით
947,unter::PRP,ispod,ქვეშ
948,unter::PRP,ispod,ქვევით
949,durch::PRP,po,გავლით
950,durch::PRP,kroz,გავლით
951,neben::PRP,kraj,გვერდით
952,neben::PRP,pored,გვერდით
953,neben::PRP,pokraj,გვერდით
954,zwischen::PRP,među,შუა
955,zwischen::PRP,među,შორის
956,zwischen::PRP,između,შუა
957,zwischen::PRP,između,შორის
958,wegen::PRP,radi,გამო
959,wegen::PRP,radi,შედეგად
960,wegen::PRP,zbog,გამო
961,wegen::PRP,zbog,შედეგად
962,dies::PRN,ovo,ეს
963,das::PRN,to,ეგ
964,das::PRN,ono,ეგ
965,alles::PRN,sve,ყველაფერი
966,ich::PRN,ja,მე
967,du::PRN,ti,შენ
968,er::PRN,on,ის
969,er::PRN,on,იგი
970,wir::PRN,mi,ჩვენ
971,ihr::PRN,vi,თქვენ
972,sie::PRN,oni,ისინი
973,was::FPRN,što,რა
974,wer::FPRN,tko,ვინ
975,wo::FADV,gdje,სად
976,wohin::FADV,kuda,საით
977,wohin::FADV,kamo,საით
978,wie::FADV,kako,როგორ
979,warum::FADV,zašto,რაზე
980,warum::FADV,zašto,რატომ
981,wieviel::FNUM,koliko,რამდენი
982,eins::NUM,jedan,ერთი
983,zwei::NUM,dva,ორი
984,drei::NUM,tri,სამი
985,vier::NUM,četiri,ოთხი
986,fünf::NUM,pet,ხუთი
987,sechs::NUM,šest,ექვსი
988,sieben::NUM,sedam,შვიდი
989,acht::NUM,osam,რვა
990,neun::NUM,devet,ცხრა
991,zehn::NUM,deset,ათი
992,elf::NUM,jedanaest,თერთმეტი
993,zwölf::NUM,dvanaest,თორმეტი
994,zwanzig::NUM,dvadeset,ოცი
995,dreißig::NUM,trideset,ოცდაათი
996,vierzig::NUM,četrdeset,ორმოცი
997,fünfzig::NUM,pedeset,ორმოცდაათი
998,sechzig::NUM,šezdeset,სამოცი
999,siebzig::NUM,sedamdeset,სამოცდაათი
1000,achtzig::NUM,osamdeset,ოთხმოცი
1001,neunzig::NUM,devetdeset,ოთხმოცდაათი
1002,hundert::NUM,sto,ასი
1003,tausend::NUM,tisuća,ათასი
1004,und::CNJ,i,და
1005,und::CNJ,te,და
1006,oder::CNJ,ili,ან
1007,stehen::V,stajati,დგას
1008,sitzen::V,sjediti,ზის
1009,liegen::V,ležati,აწევს
1010,hängen::V,visiti,კიდია
1011,werden::V,postati,გახდება
1012,werden::V,činiti se,გახდება
1013,passieren::V,desiti se,მოხდება
1014,passieren::V,dogoditi se,მოხდება
1015,beginnen::V,početi,იწყება
1016,enden::V,prestati,გათავდება
1017,enden::V,svršiti se,გათავდება
1018,wechseln::V,mijenjati se,იცვლება
1019,aufgehen[Sonne]::V,izići,ამოდის
1020,untergehen[Sonne]::V,zaći,ჩადის
1021,scheinen[Sonne]::V,sijati,ანათებს
1022,donnern::V,grmjeti,ქუხს
1023,wehen::V,duhati,ქრის
1024,wehen::V,duhati,დაუბერავს
1025,strömen::V,strujati,იღვრება
1026,fließen::V,teći,დის
1027,fließen::V,teći,მიედინება
1028,sich drehen::V,obrtati se,ტრიალებს
1029,sich drehen::V,vrtjeti se,ტრიალებს
1030,schwanken::V,teturati,ირხევა
1031,schwanken::V,kolebati se,ირხევა
1032,schwingen::V,njihati,ირხევა
1033,schwingen::V,titrati,ირხევა
1034,fallen::V,padati,დავარდება
1035,brennen::V,gorjeti,იწვის
1036,rauchen::V,dimiti se,ბოლავს
1037,rauchen::V,dimiti se,აბოლებს
1038,regnen::V,kišiti,წვიმს
1039,regnen::V,daždjeti,წვიმს
1040,gefrieren::V,smrznuti se,იყინება
1041,tauen::V,kopnjeti,დნება
1042,tauen::V,kraviti se,დნება
1043,schmelzen::V,topiti se,დნება
1044,trocknen::V,sušiti se,გაშრება
1045,sieden::V,kipjeti,დუღს
1046,sieden::V,ključati,დუღს
1047,faulen::V,gnjiti,ლპება
1048,verfaulen::V,sagnjiti,ლპება
1049,reißen::V,otrgnuti se,დაიხევა
1050,versinken::V,tonuti,ეფლობა
1051,versinken::V,tonuti,ჩაიძირება
1052,versinken::V,propasti,ეფლობა
1053,versinken::V,propasti,ჩაიძირება
1054,vergehen::V,prolaziti,გადის
1055,erscheinen::V,pojaviti se,გამოჩნდება
1056,verschwinden::V,nestati,გააქრება
1057,verschwinden::V,nestati,დაიკარგება
1058,verschwinden::V,izgubiti se,გააქრება
1059,verschwinden::V,izgubiti se,დაიკარგება
1060,sinken::V,trgnuti,დაიწევს
1061,sinken::V,spustiti se,დაიწევს
1062,abnehmen::V,opasti,შემცირდება
1063,zunehmen::V,povećati se,გასუქდება
1064,steigen::V,uzići,მოიმატებს
1065,steigen::V,nadoći,მოიმატებს
1066,wachsen::V,rasti,იზრდება
1067,wachsen::V,rasti,მრავლდება
1068,glänzen::V,blistati,ბრწყინავს
1069,glänzen::V,sjati se,ბრწყინავს
1070,funkeln::V,svjetlucati,კაშკაშებს
1071,lärmen::V,bučati,ხმაურობს
1072,lärmen::V,galamiti,ხმაურობს
1073,läuten::V,zvoniti,დარეკავს
1074,klingeln::V,zvoniti,დარეკავს
1075,klirren::V,zvečati,დააწკარუნებს
1076,brausen::V,hujati,ბობოქრობს
1077,rauschen::V,šumiti,შრიალებს
1078,rauschen::V,šuškati,შრიალებს
1079,klingen::V,zvučati,ხმას გამოსცემს
1080,bellen::V,lajati,უყეფს
1081,heulen::V,zavijati,ღმუის
1082,blasen::V,puhati,დაუბერავს
1083,pfeifen::V,fućkati,უსტვენს
1084,schreien::V,vikati,ყვირის
1085,schreien::V,kričati,ყვირის
1086,stöhnen::V,stenjati,კვნესის
1087,zittern::V,drhtati,აძაგძაგებს
1088,zittern::V,trepetati,აძაგძაგებს
1089,leben::V,živjeti,ცოცხლობს
1090,geboren werden::V,roditi se,იშვება
1091,geboren werden::V,roditi se,იბადება
1092,atmen::V,disati,სუნთქავს
1093,trinken::V,piti,სვამს
1094,trinken::V,piti,დალევს
1095,essen::V,jesti,შეჭამს
1096,schlucken::V,gutati,ყლაპავს
1097,müde werden::V,umoriti se,დაიქანცება
1098,einschlafen::V,usnuti,დაიძინებს
1099,einschlafen::V,zaspati,დაიძინებს
1100,schlafen::V,spati,სძინავს
1101,aufwachen::V,probuditi se,გაიღვიძებს
1102,aufstehen::V,ustati,ადგება
1103,sich erholen::V,odmoriti se,დაისვენებს
1104,krank werden::V,oboljeti se,ავად გახდება
1105,krank werden::V,razboljeti se,ავად გახდება
1106,krank sein::V,bolovati,ავადმყოფობს
1107,schmerzen::V,boljeti,სტკივა
1108,husten::V,kašljati,ახველებს
1109,genesen::V,ozdraviti,მორჩება
1110,genesen::V,oporaviti se,მორჩება
1111,sterben::V,umrijeti,კვდება
1112,umkommen::V,skapati,დაიღუპება
1113,sich bewegen::V,gibati se,იძვრის
1114,sich bewegen::V,gibati se,მოძრაობს
1115,sich bewegen::V,kretati se,იძვრის
1116,sich bewegen::V,kretati se,მოძრაობს
1117,sich rühren::V,maknuti se,გაინძრევა
1118,sich erheben::V,dići se,ადგება
1119,sich setzen::V,sjesti,დაჯდება
1120,hinfallen::V,pasti,დაეცემა
1121,laufen::V,hodati,დადის
1122,schreiten::V,stupati,აბიჯებს
1123,spazierengehen::V,šetati se,დასეირნობს
1124,eilen::V,hitati,მიიჩქარის
1125,sich beeilen::V,požuriti se,აჩქარდება
1126,sausen::V,juriti,მიქრის
1127,rennen::V,trčati,დარბის
1128,springen::V,skakati,ხტის
1129,klettern::V,popeti se,ძვრება
1130,klettern::V,penjati se,ძვრება
1131,schaukeln::V,ljuljati se,ქანაობს
1132,kriechen::V,puzati,დაბობღავს
1133,kriechen::V,gmizati,დაბობღავს
1134,schwimmen::V,plivati,ცურავს
1135,tauchen::V,roniti,ჩაიძირება
1136,tauchen::V,gnjuriti,ჩაიძირება
1137,rudern::V,veslati,ნიჩაბს უსვამს
1138,fahren::V,voziti se,დადის
1139,fahren::V,voziti se,მგზავრობს
1140,fliegen::V,letjeti,იფრენს
1141,fliegen::V,letjeti,გაფრინდება
1142,fliegen::V,lijetati,იფრენს
1143,fliegen::V,lijetati,გაფრინდება
1144,gehen::V,ići,მიდის
1145,weggehen::V,otići,წამოდის
1146,abfahren::V,krenuti,მიემგზავრება
1147,abfahren::V,otputovati,მიემგზავრება
1148,anhalten::V,stati,ჩერდება
1149,anhalten::V,zaustaviti,ჩერდება
1150,hineingehen::V,ulaziti,შედის
1151,eintreten::V,ući,შედის
1152,kommen::V,doći,მოდის
1153,ankommen::V,stići,ჩადის
1154,zurückkommen::V,vratiti se,დაბრუნდება
1155,zurückkommen::V,povratiti se,დაბრუნდება
1156,bleiben::V,ostati,დარჩება
1157,warten::V,čekati,ელოდება
1158,erwarten::V,očekivati,ელის
1159,erwarten::V,očekivati,დაიცდის
1160,suchen::V,tražiti,ეძებს
1161,suchen::V,tražiti,მოძებნის
1162,finden::V,naći,მიაგნებს
1163,finden::V,naći,გამოძებნის
1164,versuchen::V,pokušati,ცდის
1165,versuchen::V,pokušati,ცდილობს
1166,vorbereiten::V,spremiti,მოამზადებს
1167,vorbereiten::V,pripremiti,მოამზადებს
1168,lieben::V,voljeti,უყვარს
1169,mögen::V,voljeti,ეტრფის
1170,lachen::V,smijati se,იცინის
1171,rühren::V,taknuti,გულს აუჩუყებს
1172,weinen::V,plakati,ტირის
1173,schimpfen::V,psovati,შეიგინება
1174,sich ärgern::V,ljutiti se,გაბრაზობს
1175,sich fürchten::V,bojati se,შიშობს
1176,fürchten::V,bojati se,ფრთხილობს
1177,fliehen::V,pobjeći,გაიქცევა
1178,flüchten::V,utjeći,გაიქცევა
1179,sehen::V,vidjeti,ხედავს
1180,anschauen::V,ogledati,ნახავს
1181,ansehen::V,gledati,უყურებს
1182,hören::V,čuti,ისმენს
1183,zuhören::V,slušati,მოისმენს
1184,probieren::V,probati,გასინჯავს
1185,riechen::V,osjećati miris,ყნოსავს
1186,fühlen::V,osjećati,გრძნობს
1187,scheinen::V,činiti se,ეჩვენება
1188,zu sehen sein::V,biti vidljiv,მოჩანს
1189,vernehmen::V,saznati,გაიგებს
1190,frieren::V,zima je,იყინება
1191,tun::V,raditi,აკეთებს
1192,können::V,moći,შეიძლება
1193,wollen::V,htjeti,უნდა
1194,anfangen::V,početi,დაიწყებს
1195,beenden::V,svršiti,ამთავრებს
1196,beenden::V,dovršiti,ამთავრებს
1197,aufhören::V,prestati,შეწყვეტს
1198,gelingen::V,uspjeti,მოახერხებს
1199,geraten::V,desiti se,გამოდის
1200,öffnen::V,otvoriti,გახსნის
1201,schließen::V,zatvoriti,ხურავს
1202,schließen::V,zatvoriti,დაკეტავს
1203,stellen::V,metnuti,დადგამს
1204,stellen::V,postaviti,დადგამს
1205,setzen::V,posaditi,დასვამს
1206,legen::V,polagati,დადებს
1207,berühren::V,doticati,შეახებს
1208,berühren::V,doticati,მიაკარებს
1209,berühren::V,dodirivati,შეახებს
1210,berühren::V,dodirivati,მიაკარებს
1211,verbinden::V,spojiti,შეაერთებს
1212,verbinden::V,zavezati,შეაერთებს
1213,bedecken::V,pokriti,გადააფარებს
1214,aufhängen::V,objesiti,დაკიდებს
1215,anzünden::V,upaliti,დაანთებს
1216,anzünden::V,upaliti,მოუკიდებს
1217,anzünden::V,zapaliti,დაანთებს
1218,anzünden::V,zapaliti,მოუკიდებს
1219,aufheben::V,podići,აიღებს
1220,aufheben::V,podići,აიყვანს
1221,aufheben::V,podignuti,აიღებს
1222,aufheben::V,podignuti,აიყვანს
1223,zurücklassen::V,ostaviti,დატოვებს
1224,zurücklassen::V,pustiti natrag,დატოვებს
1225,verlieren::V,izgubiti,დაკარგავს
1226,fallen lassen::V,ispustiti,გაუვარდება
1227,machen::V,uraditi,გააკეთებს
1228,machen::V,uraditi,გამოიწვევს
1229,machen::V,načiniti,გააკეთებს
1230,machen::V,načiniti,გამოიწვევს
1231,machen::V,napraviti,გააკეთებს
1232,machen::V,napraviti,გამოიწვევს
1233,herstellen::V,proizvesti,დაამზადებს
1234,bauen::V,graditi,ააშენებს
1235,reparieren::V,popraviti,შეაკეთებს
1236,reparieren::V,popraviti,გაარემონტებს
1237,verbessern::V,poboljšati,გამოაკეთებს
1238,verbessern::V,poboljšati,გააუმჯობესებს
1239,ändern::V,promijeniti,შეცვლის
1240,graben::V,kopati,თხრის
1241,graben::V,kopkati,თხრის
1242,beugen::V,saviti,ხრის
1243,biegen::V,saviti,გაღუნავს
1244,biegen::V,sagnuti,გაღუნავს
1245,drehen::V,vrtjeti,ატრიალებს
1246,wenden::V,obrnuti,მოაბრუნებს
1247,umdrehen::V,okrenuti,შეატრიალებს
1248,umdrehen::V,prevŕnuti,შეატრიალებს
1249,heben::V,dizati,ასწევს
1250,hochheben::V,dignuti,აიყვანს
1251,ergreifen::V,uhvatiti,სტაცებს
1252,ergreifen::V,prihvatiti,სტაცებს
1253,halten::V,držati,უჭირავს
1254,drücken::V,pritiskivati,დააწვება
1255,schieben::V,gurati,მისწევს
1256,kratzen::V,česati,მოფხანს
1257,kratzen::V,grepsti,მოფხანს
1258,lecken::V,lizati,ლოკავს
1259,beißen::V,ujesti,უკბენს
1260,beißen::V,gristi,უკბენს
1261,abreißen::V,otkinuti,გლეჯს
1262,abreißen::V,otkinuti,მოწყვეტს
1263,abschneiden::V,odrezati,გაჭრის
1264,binden::V,vezati,შეკრავს
1265,binden::V,vezati,გადააბამს
1266,stecken::V,turiti,ჩაასობს
1267,brechen::V,slomiti,მოიტეხს
1268,klopfen::V,lupati,აკაკუნებს
1269,klopfen::V,kucati,აკაკუნებს
1270,hauen::V,tući,ლეწავს
1271,hauen::V,udarati,ლეწავს
1272,kleben::V,lijepiti,წებავს
1273,kleben::V,lijepiti,დააწებებს
1274,reiben::V,trti,დაზელს
1275,streichen::V,namazati,უსვამს
1276,schleifen::V,brusiti,ლესავს
1277,schneiden::V,rezati,გაჭრის
1278,rütteln::V,drmati,არხევს
1279,schütteln::V,tresti,არყევს
1280,schütteln::V,tresti,ანძრევს
1281,schwenken::V,mahati,აქნევს
1282,schütten::V,sipati,ღვრის
1283,schütten::V,sipati,დააქცევს
1284,schütten::V,lijevati,ღვრის
1285,schütten::V,lijevati,დააქცევს
1286,füllen::V,napuniti,გაავსებს
1287,einwickeln::V,umotati,შეახვევს
1288,einwickeln::V,zamotati,შეახვევს
1289,tragen::V,nositi,მიიტანს
1290,schleppen::V,tegliti,მიათრევს
1291,ziehen::V,vući,წევს
1292,ziehen::V,vući,ათრევს
1293,aufbewahren::V,čuvati,შეინახავს
1294,werfen::V,bacati,ისვრის
1295,fangen::V,loviti,დაიჭერს
1296,fangen::V,hvatati,დაიჭერს
1297,packen::V,ščepati,სტაცებს
1298,packen::V,zgrabiti,სტაცებს
1299,verstecken::V,sakriti,მალავს
1300,teilen::V,podijeliti,დაყოფს
1301,schicken::V,slati,გაგზავნის
1302,bringen::V,donijeti,მოიტანს
1303,hinzufügen::V,dodati,დაამატებს
1304,hinzufügen::V,pridati,დაამატებს
1305,bekommen::V,dobiti,ამოიღებს
1306,erhalten::V,primiti,იღებს
1307,nehmen::V,uzeti,აიღებს
1308,wählen::V,izabrati,გადაარჩევს
1309,auswählen::V,odabrati,ამოარჩევს
1310,bewahren::V,sačuvati,ინარჩუნებს
1311,behindern::V,smetati,აბრკოლებს
1312,behindern::V,smetati,გააძნელებს
1313,verderben::V,pokvariti,გააფუჭებს
1314,beschädigen::V,oštetiti,დააზიანებს
1315,zerbrechen::V,razbiti,დაამტვრევს
1316,zerbrechen::V,prelomiti,დაამტვრევს
1317,zerreißen::V,poderati,გახევს
1318,zerreißen::V,rastrgnuti,გახევს
1319,zerstören::V,razoriti,მოსპობს
1320,zerstören::V,razoriti,დაანგრევს
1321,zerstören::V,razrušiti,მოსპობს
1322,zerstören::V,razrušiti,დაანგრევს
1323,verbrennen::V,spaliti,დაწვავს
1324,verbrennen::V,sagorjeti,დაწვავს
1325,geben::V,dati,აძლევს
1326,reichen::V,pružiti,მიაწოდებს
1327,schenken::V,darivati,აჩუქებს
1328,versprechen::V,obećati,აღუთქვამს
1329,wünschen::V,željeti,უსურვებს
1330,loben::V,hvaliti,აქებს
1331,loben::V,hvaliti,ამკობს
1332,küssen::V,ljubiti,აკოცებს
1333,wiegen::V,njihati,არხევს
1334,wiegen::V,ljuljati,არხევს
1335,zudecken::V,pokriti,გადახურავს
1336,wecken::V,probuditi,გააღვიძებს
1337,zeigen::V,pokazati,დაანახვებს
1338,führen::V,voditi,მიჰყავს
1339,lehren::V,učiti,ასწავლის
1340,unterrichten::V,poučiti,ასწავლის
1341,aufziehen::V,uzgajati,აღზრდის
1342,leiten::V,upravljati,აწარმოებს
1343,leiten::V,upravljati,ხელმძღვანელობს
1344,antreiben::V,natjeravati,დააჩქარებს
1345,lassen::V,dati,ა--ინებს
1346,einladen::V,pozvati,მოიპატიჟებს
1347,vereinigen::V,ujediniti,შეაერთებს
1348,besuchen::V,posjetiti,სანახავად მიდის
1349,treffen::V,sresti,შეხვდება
1350,sich versammeln::V,okupiti se,შეიკრიბება
1351,spielen::V,igrati se,ეთამაშება
1352,singen::V,pjevati,მღერის
1353,tanzen::V,plesati,ცეკვავს
1354,sich trennen::V,razići se,მოშორდება
1355,verlassen::V,ostaviti,მიატოვებს
1356,verlassen::V,napustiti,მიატოვებს
1357,retten::V,spasiti,იხსნის
1358,retten::V,spasiti,გადაარჩენს
1359,bewachen::V,čuvati,დარაჯობს
1360,bewachen::V,čuvati,უთვალთვალებს
1361,bewachen::V,stražariti,დარაჯობს
1362,bewachen::V,stražariti,უთვალთვალებს
1363,schützen::V,čuvati,დაიფარავს
1364,verteidigen::V,obraniti,დაიცავს
1365,sich schlagen::V,biti se,იჩხუბებს
1366,sich schlagen::V,udariti se,იჩხუბებს
1367,schießen::V,pucati,ისვრის
1368,schießen::V,strijeljati,ისვრის
1369,siegen::V,pobijediti,გაიმარჯვებს
1370,ärgern::V,ljutiti,აჯავრებს
1371,schlagen::V,biti,ცემს
1372,schlagen::V,udariti,ცემს
1373,treten::V,šutnuti,პანღურს ამოჰკრავს
1374,stechen::V,ubosti,სჩხვლეტს
1375,stoßen::V,gurnuti,დაეჯახება
1376,stehlen::V,ukrasti,ქურდობს
1377,stehlen::V,ukrasti,მოიპარავს
1378,stören::V,smetati,შეაწუხებს
1379,belästigen::V,smetati,მობეზრდება
1380,belästigen::V,dosaditi,მობეზრდება
1381,verbergen::V,skriti,დამალავს
1382,täuschen::V,obmanuti,შეცდებს
1383,betrügen::V,prevarati,მოატყუებს
1384,töten::V,ubiti,მოკლავს
1385,wohnen::V,stanovati,ცხოვრობს
1386,wohnen::V,stanovati,ბინადრობს
1387,arbeiten::V,raditi,მუშაობს
1388,sammeln::V,sabrati,შეკრებს
1389,pflücken::V,ubrati,კრეფს
1390,jagen::V,loviti,ნადირობს
1391,fischen::V,ribati,თევზაობს
1392,fischen::V,loviti ribu,თევზაობს
1393,fassen::V,uloviti,დააჭერს
1394,hüten::V,pasti,მწყემსავს
1395,treiben::V,goniti,მიერეკება
1396,anbinden::V,privezati,მიაბამს
1397,füttern::V,hraniti,აჭმევს
1398,melken::V,musti,წველის
1399,hacken::V,sjeckati,კეპავს
1400,gießen::V,politi,რწყავს
1401,reifen::V,sazreti,მწიფდება
1402,zubereiten::V,prigotoviti,მოამზადებს
1403,kochen::V,kuhati,მოხარშავს
1404,backen::V,peći,გამოაცხობს
1405,braten::V,peći,შეწვავს
1406,braten::V,pržiti,შეწვავს
1407,umrühren::V,promiješati,შეურევს
1408,umrühren::V,promiješati,გათქვეფს
1409,stricken::V,plesti,ქსოვს
1410,nähen::V,šiti,გაკერავს
1411,färben::V,obojiti,შეღებავს
1412,reinigen::V,očistiti,გაწმენდს
1413,reinigen::V,očistiti,გასუფთავებს
1414,reinigen::V,počistiti,გაწმენდს
1415,reinigen::V,počistiti,გასუფთავებს
1416,waschen::V,prati,გარეცხავს
1417,abwischen::V,otrti,წაშლის
1418,spülen::V,isprati,გაავლებს
1419,spülen::V,oplakati,გაავლებს
