,Concept_ID,ar,de
781,fallen::V,سقط,fallen
782,brennen::V,احترق,brennen
783,rauchen::V,دخن,rauchen
784,regnen::V,أمطر,regnen
785,gefrieren::V,تجمد,gefrieren
786,tauen::V,ذاب,tauen
787,schmelzen::V,ذاب,schmelzen
788,trocknen::V,نشف,trocknen
789,sieden::V,غلى,sieden
790,faulen::V,فسد,faulen
791,verfaulen::V,تعفن,verfaulen
792,reißen::V,انقطع,reißen
793,versinken::V,غرق,versinken
794,vergehen::V,مضى,vergehen
795,erscheinen::V,لاح,erscheinen
796,erscheinen::V,ظهر,erscheinen
797,verschwinden::V,غاب,verschwinden
798,sinken::V,هبط,sinken
799,abnehmen::V,نقص,abnehmen
800,zunehmen::V,ازداد,zunehmen
801,steigen::V,صعد,steigen
802,steigen::V,ارتفع,steigen
803,wachsen::V,نما,wachsen
804,wachsen::V,نبت,wachsen
805,glänzen::V,لمع,glänzen
806,funkeln::V,تلألأ,funkeln
807,lärmen::V,ضج,lärmen
808,lärmen::V,صخب,lärmen
809,läuten::V,قرع,läuten
810,klingeln::V,دق,klingeln
811,klirren::V,قعقع,klirren
812,brausen::V,عج,brausen
813,rauschen::V,حف,rauschen
814,klingen::V,رن,klingen
815,bellen::V,نبح,bellen
816,heulen::V,عوى,heulen
817,blasen::V,نفخ,blasen
818,pfeifen::V,صفر,pfeifen
819,schreien::V,صرخ,schreien
820,stöhnen::V,أن,stöhnen
821,zittern::V,ارتعش,zittern
822,leben::V,عاش,leben
823,geboren werden::V,ولد,geboren werden
824,atmen::V,تنفس,atmen
825,trinken::V,شرب,trinken
826,essen::V,أكل,essen
827,schlucken::V,جرع,schlucken
828,müde werden::V,تعب,müde werden
829,einschlafen::V,نام,einschlafen
830,schlafen::V,نام,schlafen
831,aufwachen::V,استيقظ,aufwachen
832,aufstehen::V,قام,aufstehen
833,sich erholen::V,استجم,sich erholen
834,krank werden::V,مرض,krank werden
835,krank sein::V,مرض,krank sein
836,schmerzen::V,آلم,schmerzen
837,husten::V,كح,husten
838,husten::V,سعل,husten
839,genesen::V,نقه,genesen
840,sterben::V,مات,sterben
841,umkommen::V,هلك,umkommen
842,sich bewegen::V,تحرك,sich bewegen
843,sich rühren::V,تحرك,sich rühren
844,sich erheben::V,قام,sich erheben
845,sich setzen::V,جلس,sich setzen
846,hinfallen::V,وقع,hinfallen
847,laufen::V,مشى,laufen
848,schreiten::V,خطا,schreiten
849,spazierengehen::V,تنزه,spazierengehen
850,eilen::V,عجل,eilen
851,sich beeilen::V,استعجل,sich beeilen
852,sausen::V,أسرع,sausen
853,rennen::V,عدا,rennen
854,rennen::V,ركض,rennen
855,springen::V,قفز,springen
856,klettern::V,تسلق,klettern
857,schaukeln::V,تأرجح,schaukeln
858,kriechen::V,دب,kriechen
859,kriechen::V,زحف,kriechen
860,schwimmen::V,سبح,schwimmen
861,tauchen::V,غطس,tauchen
862,rudern::V,جذف,rudern
863,fahren::V,ركب,fahren
864,fahren::V,سافر,fahren
865,fliegen::V,طار,fliegen
866,gehen::V,سار,gehen
867,gehen::V,ذهب,gehen
868,weggehen::V,ذهب,weggehen
869,weggehen::V,انصرف,weggehen
870,abfahren::V,رحل,abfahren
871,anhalten::V,توقف,anhalten
872,hineingehen::V,دخل,hineingehen
873,eintreten::V,دخل,eintreten
874,kommen::V,أتى,kommen
875,kommen::V,جاء,kommen
876,ankommen::V,وصل,ankommen
877,zurückkommen::V,عاد,zurückkommen
878,zurückkommen::V,رجع,zurückkommen
879,bleiben::V,مكث,bleiben
880,warten::V,انتظر,warten
881,erwarten::V,ترقب,erwarten
882,erwarten::V,انتظر,erwarten
883,suchen::V,بحث,suchen
884,finden::V,وجد,finden
885,versuchen::V,حاول,versuchen
886,vorbereiten::V,أعد,vorbereiten
887,vorbereiten::V,حضر,vorbereiten
888,lieben::V,أحب,lieben
889,mögen::V,أحب,mögen
890,lachen::V,ضحك,lachen
891,rühren::V,أثر,rühren
892,weinen::V,بكى,weinen
893,schimpfen::V,سب,schimpfen
894,schimpfen::V,شتم,schimpfen
895,sich ärgern::V,زعل,sich ärgern
896,sich fürchten::V,هاب,sich fürchten
897,fürchten::V,خاف,fürchten
898,fürchten::V,خشي,fürchten
899,fliehen::V,هرب,fliehen
900,flüchten::V,فر,flüchten
901,sehen::V,رأى,sehen
902,anschauen::V,نظر,anschauen
903,ansehen::V,نظر,ansehen
904,hören::V,سمع,hören
905,zuhören::V,أصغى,zuhören
906,probieren::V,ذاق,probieren
907,riechen::V,شم,riechen
908,riechen::V,استنشق,riechen
909,fühlen::V,شعر,fühlen
910,scheinen::V,ظهر,scheinen
911,zu sehen sein::V,ظهر,zu sehen sein
912,vernehmen::V,سمع,vernehmen
913,frieren::V,بردان,frieren
914,tun::V,فعل,tun
915,können::V,قدر,können
916,können::V,استطاع,können
917,wollen::V,شاء,wollen
918,wollen::V,أراد,wollen
919,anfangen::V,بدأ,anfangen
920,beenden::V,أنهى,beenden
921,aufhören::V,توقف,aufhören
922,aufhören::V,انقطع,aufhören
923,gelingen::V,نجح,gelingen
924,geraten::V,طلع,geraten
925,öffnen::V,فتح,öffnen
926,schließen::V,أغلق,schließen
927,stellen::V,وضع,stellen
928,stellen::V,أقام,stellen
929,setzen::V,أجلس,setzen
930,legen::V,وضع,legen
931,berühren::V,مس,berühren
932,berühren::V,لمس,berühren
933,verbinden::V,ربط,verbinden
934,verbinden::V,وصل,verbinden
935,bedecken::V,غطى,bedecken
936,aufhängen::V,علق,aufhängen
937,anzünden::V,أوقد,anzünden
938,aufheben::V,لقط,aufheben
939,zurücklassen::V,ترك,zurücklassen
940,verlieren::V,فقد,verlieren
941,fallen lassen::V,أسقط,fallen lassen
942,machen::V,فعل,machen
943,herstellen::V,صنع,herstellen
944,herstellen::V,أنتج,herstellen
945,bauen::V,بنى,bauen
946,bauen::V,شيد,bauen
947,reparieren::V,صلح,reparieren
948,verbessern::V,صحح,verbessern
949,ändern::V,غير,ändern
950,graben::V,حفر,graben
951,beugen::V,ثنى,beugen
952,beugen::V,أحنى,beugen
953,biegen::V,لوى,biegen
954,drehen::V,أدار,drehen
955,drehen::V,دور,drehen
956,wenden::V,قلب,wenden
957,umdrehen::V,قلب,umdrehen
958,heben::V,رفع,heben
959,hochheben::V,رفع,hochheben
960,ergreifen::V,مسك,ergreifen
961,halten::V,مسك,halten
962,drücken::V,ضغط,drücken
963,schieben::V,حرك,schieben
964,kratzen::V,خدش,kratzen
965,lecken::V,لعق,lecken
966,beißen::V,عض,beißen
967,abreißen::V,قلع,abreißen
968,abschneiden::V,قطع,abschneiden
969,binden::V,ربط,binden
970,stecken::V,دس,stecken
971,brechen::V,كسر,brechen
972,klopfen::V,طرق,klopfen
973,hauen::V,ضرب,hauen
974,kleben::V,ألصق,kleben
975,reiben::V,حك,reiben
976,streichen::V,نشر,streichen
977,schleifen::V,سن,schleifen
978,schneiden::V,قطع,schneiden
979,rütteln::V,رج,rütteln
980,schütteln::V,هز,schütteln
981,schwenken::V,لوح,schwenken
982,schütten::V,صب,schütten
983,füllen::V,ملأ,füllen
984,einwickeln::V,لف,einwickeln
985,tragen::V,حمل,tragen
986,schleppen::V,سحب,schleppen
987,ziehen::V,سحب,ziehen
988,aufbewahren::V,حفظ,aufbewahren
989,werfen::V,رمى,werfen
990,werfen::V,ألقى,werfen
991,fangen::V,التقط,fangen
992,packen::V,مسك,packen
993,verstecken::V,خبأ,verstecken
994,teilen::V,قسم,teilen
995,schicken::V,بعث,schicken
996,schicken::V,أرسل,schicken
997,bringen::V,جلب,bringen
998,hinzufügen::V,أضاف,hinzufügen
999,bekommen::V,حصل,bekommen
1000,erhalten::V,استلم,erhalten
1001,nehmen::V,أخذ,nehmen
1002,wählen::V,اختار,wählen
1003,auswählen::V,انتقى,auswählen
1004,bewahren::V,حافظ,bewahren
1005,behindern::V,عاق,behindern
1006,verderben::V,أفسد,verderben
1007,beschädigen::V,أضر,beschädigen
1008,zerbrechen::V,كسر,zerbrechen
1009,zerreißen::V,مزق,zerreißen
1010,zerstören::V,دمر,zerstören
1011,verbrennen::V,حرق,verbrennen
1012,geben::V,أعطى,geben
1013,reichen::V,ناول,reichen
1014,schenken::V,وهب,schenken
1015,versprechen::V,وعد,versprechen
1016,wünschen::V,تمنى,wünschen
1017,loben::V,مدح,loben
1018,küssen::V,قبل,küssen
1019,wiegen::V,هدهد,wiegen
1020,zudecken::V,غطى,zudecken
1021,wecken::V,أيقظ,wecken
1022,zeigen::V,أرى,zeigen
1023,führen::V,دل,führen
1024,lehren::V,علم,lehren
1025,unterrichten::V,علم,unterrichten
1026,aufziehen::V,ربى,aufziehen
1027,leiten::V,دل,leiten
1028,leiten::V,أدار,leiten
1029,antreiben::V,حث,antreiben
1030,lassen::V,حدا,lassen
1031,einladen::V,دعا,einladen
1032,vereinigen::V,وحد,vereinigen
1033,besuchen::V,زار,besuchen
1034,treffen::V,قابل,treffen
1035,sich versammeln::V,اجتمع,sich versammeln
1036,spielen::V,لعب,spielen
1037,singen::V,غنى,singen
1038,tanzen::V,رقص,tanzen
1039,sich trennen::V,افترق,sich trennen
1040,verlassen::V,ترك,verlassen
1041,retten::V,نجى,retten
1042,retten::V,أنقذ,retten
1043,bewachen::V,حرس,bewachen
1044,schützen::V,حمى,schützen
1045,verteidigen::V,دافع,verteidigen
1046,sich schlagen::V,تضارب,sich schlagen
1047,schießen::V,أطلق,schießen
1048,siegen::V,انتصر,siegen
1049,ärgern::V,أزعل,ärgern
1050,schlagen::V,ضرب,schlagen
1051,treten::V,رفس,treten
1052,stechen::V,شك,stechen
1053,stoßen::V,دفع,stoßen
1054,stehlen::V,سرق,stehlen
1055,stören::V,ضايق,stören
1056,belästigen::V,أزعج,belästigen
1057,verbergen::V,كتم,verbergen
1058,täuschen::V,خدع,täuschen
1059,betrügen::V,غش,betrügen
1060,töten::V,قتل,töten
1061,wohnen::V,سكن,wohnen
1062,arbeiten::V,عمل,arbeiten
1063,arbeiten::V,اشتغل,arbeiten
1064,sammeln::V,جمع,sammeln
1065,pflücken::V,جنى,pflücken
1066,pflücken::V,قطف,pflücken
1067,jagen::V,صاد,jagen
1068,fischen::V,اصطاد,fischen
1069,fassen::V,قبض,fassen
1070,hüten::V,رعى,hüten
1071,treiben::V,ساق,treiben
1072,anbinden::V,ربط,anbinden
1073,füttern::V,علف,füttern
1074,melken::V,حلب,melken
1075,hacken::V,فرم,hacken
1076,gießen::V,سقى,gießen
1077,reifen::V,نضج,reifen
1078,zubereiten::V,حضر,zubereiten
1079,kochen::V,طبخ,kochen
1080,backen::V,خبز,backen
1081,braten::V,قلى,braten
1082,braten::V,حمر,braten
1083,umrühren::V,قلب,umrühren
1084,stricken::V,حاك,stricken
1085,nähen::V,خاط,nähen
1086,färben::V,صبغ,färben
1087,färben::V,لون,färben
1088,reinigen::V,نظف,reinigen
1089,waschen::V,غسل,waschen
1090,abwischen::V,مسح,abwischen
1091,spülen::V,شطف,spülen
1092,fegen::V,كنس,fegen
1093,kehren::V,كنس,kehren
1094,baden::V,استحم,baden
1095,sich waschen::V,اغتسل,sich waschen
1096,ausziehen::V,خلع,ausziehen
1097,anziehen::V,لبس,anziehen
1098,sich anziehen::V,اكتسى,sich anziehen
1099,kämmen::V,مشط,kämmen
1100,schmücken::V,زين,schmücken
1101,sagen::V,قال,sagen
1102,sprechen::V,تكلم,sprechen
1103,reden::V,تكلم,reden
1104,sich unterhalten::V,تحادث,sich unterhalten
1105,fragen::V,سأل,fragen
1106,bitten::V,رجا,bitten
1107,erzählen::V,حكي,erzählen
1108,mitteilen::V,بلغ,mitteilen
1109,nennen::V,سمى,nennen
1110,rufen::V,نادى,rufen
1111,prahlen::V,فشر,prahlen
1112,prahlen::V,تفاخر,prahlen
1113,übersetzen::V,ترجم,übersetzen
1114,denken::V,فكر,denken
1115,glauben::V,اعتقد,glauben
1116,bemerken::V,لاحظ,bemerken
1117,erkennen::V,عرف,erkennen
1118,begreifen::V,فهم,begreifen
1119,begreifen::V,أدرك,begreifen
1120,verstehen::V,فهم,verstehen
1121,lernen::V,درس,lernen
1122,wissen::V,علم,wissen
1123,sich erinnern an::V,تذكر,sich erinnern an
1124,vergessen::V,نسي,vergessen
1125,messen::V,قاس,messen
1126,zählen::V,عد,zählen
1127,zählen::V,أحصى,zählen
1128,rechnen::V,حسب,rechnen
1129,lesen::V,قرأ,lesen
1130,malen::V,صور,malen
1131,zeichnen::V,رسم,zeichnen
1132,schreiben::V,كتب,schreiben
1133,besitzen::V,حاز,besitzen
1134,besitzen::V,ملك,besitzen
1135,kaufen::V,اشترى,kaufen
1136,verkaufen::V,باع,verkaufen
1137,bezahlen::V,دفع,bezahlen
1138,zahlen::V,سدد,zahlen
1139,beherrschen::V,حكم,beherrschen
1140,ertragen::V,أطاق,ertragen
1141,ertragen::V,تحمل,ertragen
