,Concept_ID,cv,mhr
666,schwer::A,йывӑр,не́ле
667,schön::A,илемлӗ,сы́лне
668,heiß::A,вӗри,шо́кшо
669,warm::A,ӑшӑ,ле́ве
670,kalt::A,сивӗ,йӱ́штӧ
671,kühl::A,уҫӑ,юа́лге
672,kühl::A,уҫӑ,южгата́
673,frisch::A,уҫӑ,свежа́
674,feucht::A,йӗпе,вӱ́дыжгӧ
675,nass::A,нӳрӗ,нӧ́рӧ
676,trocken::A,типӗ,ку́кшо
677,voll::A,тулли,тич
678,leer::A,пушӑ,яра́
679,offen::A,уҫӑ,виш
680,geschlossen::A,хупӑ,пе́тырыме
681,geschlossen::A,хупӑ,тӱ́чмӧ
682,sauber::A,таса,ару́
683,sauber::A,таса,янда́р
684,schmutzig::A,пылчӑклӑ,лавыра́н
685,schmutzig::A,пылчӑклӑ,ла́выргыше
686,schmutzig::A,вараланчӑк,лавыра́н
687,schmutzig::A,вараланчӑк,ла́выргыше
688,roh::A,чӗрӗ,кӱ́чымӧ
689,reif::A,пулнӑ,лӧза́
690,reif::A,пиҫӗхнӗ,лӧза́
691,reif::A,аталаннӑ,лӧза́
692,reif::A,пиҫсе ҫитнӗ,лӧза́
693,lecker::A,тутлӑ,ту́тло
694,lecker::A,техӗмлӗ,ту́тло
695,süß::A,пылак,ше́ре
696,bitter::A,йӳҫӗ,ко́чо
697,sauer::A,йӳҫӗ,шо́по
698,sauer::A,йӳҫек,шо́по
699,sauer::A,кӑвасак,шо́по
700,hell::A,ҫутӑ,во́лгыдо
701,dunkel::A,тӗттӗм,пычке́мыш
702,schwarz::A,хура,шола́
703,weiß::A,шурӑ,ош
704,rot::A,хӗрлӗ,йошка́р
705,gelb::A,сарӑ,сар
706,blau::A,кӑвак,ка́нде
707,grün::A,симӗс,ужа́р
708,grün::A,пиҫмен,ужа́р
709,grün::A,ӑс пухман,ужа́р
710,grau::A,кӑвак,сур
711,bunt::A,чӑпар,олача́
712,billig::A,йӳнӗ,шу́лдо
713,teuer::A,хаклӑ,ше́рге
714,wertvoll::A,паха,шергака́н
715,blind::A,суккӑр,со́кыр
716,taub::A,хӑлхасӑр,соҥгыра́
717,kräftig::A,хӑватлӑ,куа́тле
718,stark::A,вирлӗ,вия́н
719,schwach::A,халсӑр,а́лдыме
720,fett::A,самӑр,коя́
721,fett::A,мӑнтӑр,коя́
722,schlank::A,йӑрӑс,йоштката́
723,schlank::A,йӑрӑс,яжу́
724,schlank::A,яштака,йоштката́
725,schlank::A,яштака,яжу́
726,hübsch::A,хитре,чеве́р
727,böse::A,усал,шы́де
728,dumm::A,ухмах,аҥыра́
729,faul::A,наян,його
730,faul::A,юлхав,його
731,faul::A,ӳркенчӗк,його
732,fleißig::A,хастар,ты́ршыше
733,geizig::A,хытӑ,чаҥга́
734,klug::A,ӑслӑ,уша́н
735,geschickt::A,ӑста,уста́
736,lieb::A,савнӑ,ала́л
737,lustig::A,хаваслӑ,весела́
738,sanft::A,ачаш,ны́жылге
739,hungrig::A,выҫӑ,шу́жышо
740,krank::A,чирлӗ,че́рле
741,nackt::A,ҫара,чарама́т
742,traurig::A,салхуллӑ,ойга́н
743,lebendig::A,чӗрӗ,и́лыше
744,gut::A,аван,сай
745,gut::A,лайӑх,сай
746,schlecht::A,япӑх,уда́
747,schlecht::A,япӑх,шӱ́кшӧ
748,schlecht::A,начар,уда́
749,schlecht::A,начар,шӱ́кшӧ
750,richtig::A,тӗрӗс,чы́нле
751,schlimm::A,йӗрӗнчӗк,аля́к
752,schlimm::A,йӗрӗнчӗк,тыра́н
753,wahr::A,чӑн,чы́нле
754,wahr::A,чӑн,настоя́щий
755,alt::A,кивӗ,то́што
756,neu::A,ҫӗнӗ,у
757,ehemalig::A,пулнӑ,о́нчычсо
758,ehemalig::A,пулнӑ,онда́кысе
759,alt[Lebewesen]::A,ватӑ,шо́нто
760,jung::A,яш,са́мырык
761,jung::A,ҫамрӑк,са́мырык
762,arm::A,чухӑн,нужна́
763,reich::A,пуян,поя́н
764,bekannt::A,пӗлӗш,па́лыме
765,berühmt::A,чаплӑ,лӱ́млӧ
766,fremd::A,ют,йот
767,verschieden::A,расна,тӱ́рлӧ
768,nah::A,ҫывӑх,ли́шыл
769,nah::A,ҫывӑхри,ли́шыл
770,fern::A,инҫе,тора́
771,fern::A,инҫе,мӱ́ндыр
772,fern::A,аякри,тора́
773,fern::A,аякри,мӱ́ндыр
774,linker::A,сулахай,шола́
775,rechter::A,сылтӑм,пурла́
776,anderer::A,урӑх,вес
777,anderer::A,урӑх,мо́ло
778,erster::A,пӗрремӗш,и́кымше
779,zweiter::A,иккӗмӗш,ко́кымшо
780,dritter::A,виҫҫӗмӗш,ку́мшо
781,letzter::A,юлашки,пыта́ртыш
782,allein::ADV,пӗччен,шкет
783,auf einmal::ADV,кӗмӗрккен,икана́ште
784,zusammen::ADV,пӗрле,пырля́
785,lange::ADV,вӑрах,кужу́н
786,plötzlich::ADV,сасартӑк,кенета́
787,sofort::ADV,тӳрех,кызыта́к
788,später::ADV,кайран,варара́к
789,jetzt::ADV,халь,ы́нде
790,jetzt::ADV,халь,кы́зыт
791,jetzt::ADV,халӗ,ы́нде
792,jetzt::ADV,халӗ,кы́зыт
793,heute::ADV,паян,та́че
794,morgen::ADV,ыран,эрла́
795,bald::ADV,халех,вашке́
796,bald::ADV,кӗҫех,вашке́
797,dann::ADV,унтан,вара́
798,gestern::ADV,ӗнер,теҥге́че
799,einst::ADV,пӗррехинче,икана́
800,damals::ADV,ун чухне,туна́м
801,damals::ADV,апла пулсан,туна́м
802,danach::ADV,унтан,вара́
803,vorher::ADV,малтан,о́нчыч
804,zuerst::ADV,пирвай,онда́к
805,einmal::ADV,пӗррехинче,икана́
806,manchmal::ADV,хӑш чухне,ка́шын
807,manchmal::ADV,хӑш чухне,кокла́н
808,oft::ADV,тӑтӑш,чӱ́чкыдын
809,immer::ADV,ялан,эре́
810,immer::ADV,ялан,ту́тыш
811,niemals::ADV,нихӑҫан та,ок нигуна́м
812,hier::ADV,кунта,ты́ште
813,hierhin::ADV,кунта,ты́шке
814,hierhin::ADV,кунта,тыш
815,von hier::ADV,кунтан,тыше́ч
816,von hier::ADV,кунтан,тыве́ч
817,dort::ADV,унта,ту́што
818,dort::ADV,ҫавӑнта,ту́што
819,dorthin::ADV,унта,туш
820,dorthin::ADV,унта,ту́шко
821,dorthin::ADV,ҫавӑнта,туш
822,dorthin::ADV,ҫавӑнта,ту́шко
823,geradeaus::ADV,тикӗс,вик
824,vorwärts::ADV,малалла,о́нчыко
825,rückwärts::ADV,хыҫала,шеҥге́к
826,zurück::ADV,каялла,мӧҥге́ш
827,unten::ADV,аялта,ӱ́лнӧ
828,unten::ADV,аялта,йыма́лне
829,hinab::ADV,аялта,йыма́к
830,oben::ADV,ҫӳлте,кӱ́шнӧ
831,oben::ADV,ҫӳлте,ӱмба́лне
832,hinauf::ADV,ҫӳле,кӱ́ш
833,hinauf::ADV,ҫӳле,кӱ́шкӧ
834,überall::ADV,таҫта та,чыла́ вере́
835,überall::ADV,пур ҫӗрте те,чыла́ вере́
836,überall::ADV,кирек ӑҫта та,чыла́ вере́
837,nicht::ADV,мар,ок
838,nicht::ADV,мар,о́геш
839,ein wenig::ADV,пӑртак,изи́ш
840,kaum::ADV,аран,пыкше́
841,sehr::ADV,питӗ,чот
842,so::ADV,апла,тыге́
843,noch::ADV,татах,а́ле
844,nur::ADV,ҫех,гына́
845,schon::ADV,ӗнтӗ,ы́нде
846,wieder::ADV,каллех,ада́к
847,vergebens::ADV,харам,ара́м
848,vor::PRP,умӗнче,о́нчыч
849,hinter::PRP,кайра,шеҥге́лне
850,unter::PRP,айне,йыма́лне
851,unter::PRP,айӗпе,йыма́лне
852,unter::PRP,айӗнче,йыма́лне
853,unter::PRP,ҫитеспе,йыма́лне
854,durch::PRP,витӗр,вошт
855,neben::PRP,патӗнче,вокте́н
856,zwischen::PRP,хушшинче,кокла́ште
857,wegen::PRP,пула,верч
858,wegen::PRP,пирки,верч
859,dies::PRN,ку,ти́де
860,dies::PRN,ҫак,ти́де
861,das::PRN,ҫав,са́де
862,alles::PRN,пурте,чыла́
863,alles::PRN,йӑлт,чыла́
864,ich::PRN,эп,мый
865,du::PRN,эс,тый
866,er::PRN,вӑл,ту́до
867,wir::PRN,эпир,ме
868,ihr::PRN,эсир,те
869,sie::PRN,вӗсем,ну́но
870,was::FPRN,мӗн,мо
871,was::FPRN,мӗскер,мо
872,was::FPRN,мӗн те пулин,мо
873,wer::FPRN,кам,кӧ
874,wo::FADV,ӑҫта,куша́н
875,wohin::FADV,ӑҫта,куш
876,wohin::FADV,ӑҫта,ку́шко
877,wie::FADV,епле,кузе́
878,wie::FADV,мӗнле,кузе́
879,warum::FADV,ма,мо
880,warum::FADV,ма,мола́н
881,warum::FADV,мӗншӗн,мо
882,warum::FADV,мӗншӗн,мола́н
883,wieviel::FNUM,миҫе,куна́р
884,eins::NUM,пӗр,ик
885,eins::NUM,пӗрре,ик
886,zwei::NUM,ик,ко́кыт
887,zwei::NUM,икӗ,ко́кыт
888,zwei::NUM,иккӗ,ко́кыт
889,drei::NUM,виҫ,кум
890,drei::NUM,виҫӗ,кум
891,drei::NUM,виҫҫӗ,кум
892,vier::NUM,тӑват,ныл
893,fünf::NUM,пилӗк,вич
894,fünf::NUM,пиллӗк,вич
895,sechs::NUM,улт,куд
896,sechs::NUM,ултӑ,куд
897,sechs::NUM,улттӑ,куд
898,sieben::NUM,ҫич,шым
899,sieben::NUM,ҫичӗ,шым
900,sieben::NUM,ҫиччӗ,шым
901,acht::NUM,сакӑр,канда́ш
902,acht::NUM,саккӑр,канда́ш
903,neun::NUM,тӑхӑр,инде́ш
904,neun::NUM,тӑххӑр,инде́ш
905,zehn::NUM,вунӑ,лу
906,zehn::NUM,вуннӑ,лу
907,elf::NUM,вун пӗр,лати́к
908,zwölf::NUM,вун ик,латко́к
909,zwölf::NUM,вун икӗ,латко́к
910,zwölf::NUM,вун иккӗ,латко́к
911,zwanzig::NUM,ҫирӗм,ко́ло
912,dreißig::NUM,вӑтӑр,ку́мло
913,vierzig::NUM,хӗрӗх,ны́лле
914,fünfzig::NUM,аллӑ,ви́тле
915,sechzig::NUM,утмӑл,ку́дло
916,siebzig::NUM,ҫитмӗл,шы́мле
917,achtzig::NUM,сакӑр вунӑ,канда́шле
918,achtzig::NUM,сакӑр вуннӑ,канда́шле
919,neunzig::NUM,тӑхӑр вун,инде́шле
920,neunzig::NUM,тӑхӑр вунӑ,инде́шле
921,neunzig::NUM,тӑхӑр вуннӑ,инде́шле
922,hundert::NUM,ҫӗр,шӱ́дӧ
923,tausend::NUM,пин,тӱже́м
924,und::CNJ,та,да
925,und::CNJ,та,ден
926,oder::CNJ,е,я
927,oder::CNJ,е,а́ле
928,stehen::V,тӑр,шога́ш
929,sitzen::V,лар,шинча́ш
930,liegen::V,вырт,кия́ш
931,hängen::V,усӑнса тӑр,кеча́ш
932,hängen::V,ҫакӑнса тӑр,кеча́ш
933,werden::V,пул,лия́ш
934,passieren::V,пул,лия́ш
935,beginnen::V,пуҫлан,тӱҥгала́ш
936,enden::V,пӗт,пыта́ш
937,enden::V,вӗҫлен,пыта́ш
938,wechseln::V,улшӑн,вашталта́ш
939,aufgehen[Sonne]::V,тух,лекта́ш
940,untergehen[Sonne]::V,анса лар,шинча́ш
941,scheinen[Sonne]::V,пӑх,волгалта́ш
942,donnern::V,кӗмсӗртет,кӱдырта́ш
943,donnern::V,кӗмсӗртет,сургалта́ш
944,donnern::V,авӑт,кӱдырта́ш
945,donnern::V,авӑт,сургалта́ш
946,wehen::V,варкӑш,пуа́ш
947,strömen::V,тӑкӑн,шийалтара́ш
948,fließen::V,юх,йога́ш
949,sich drehen::V,ҫаврӑн,пӧрда́ш
950,schwanken::V,чӳхен,лӱҥга́ш
951,schwanken::V,чӳхен,тайныла́ш
952,schwingen::V,суллан,рӱпшалта́ш
953,fallen::V,кип,воза́ш
954,fallen::V,кип,йӧрла́ш
955,fallen::V,тӳр кип,воза́ш
956,fallen::V,тӳр кип,йӧрла́ш
957,fallen::V,татӑлса ан,воза́ш
958,fallen::V,татӑлса ан,йӧрла́ш
959,brennen::V,ҫун,йӱла́ш
960,rauchen::V,мӑкӑрлан,шикша́ш
961,rauchen::V,тӗтӗм кӑлар,шикша́ш
962,regnen::V,ҫумӑр ҫӑвать,йӱра́ш
963,gefrieren::V,шӑн,кылма́ш
964,gefrieren::V,шӑн,ияҥа́ш
965,tauen::V,ирӗл,шула́ш
966,schmelzen::V,ирӗл,лева́ш
967,trocknen::V,тип,кошка́ш
968,sieden::V,вӗре,шола́ш
969,faulen::V,ҫӗр,шӱя́ш
970,verfaulen::V,ҫӗр,шӱйы́н шуа́ш
971,reißen::V,ҫурӑл,кӱрла́ш
972,versinken::V,пут,пуре́н кая́ш
973,vergehen::V,ирт,эрте́н кая́ш
974,erscheinen::V,курӑн,толы́н лекта́ш
975,erscheinen::V,курӑнса кай,толы́н лекта́ш
976,verschwinden::V,ҫухал,йома́ш
977,sinken::V,чак,пуча́ш
978,abnehmen::V,чак,пуча́ш
979,zunehmen::V,пысӑклан,шукема́ш
980,steigen::V,ҫӗклен,нӧлталта́ш
981,wachsen::V,ӳс,кушка́ш
982,glänzen::V,ҫиҫ,йылгыжа́ш
983,funkeln::V,ялкӑш,чолга́ш
984,funkeln::V,йӑлтӑртат,чолга́ш
985,lärmen::V,шавла,рӱшка́ш
986,läuten::V,шӑнкӑравла,мура́ш
987,klingeln::V,шӑнкӑравла,йыҥгырта́ш
988,klirren::V,калтлат,чылдыртата́ш
989,klirren::V,шӑнкӑлтат,чылдыртата́ш
990,brausen::V,ахӑр,лӱшка́ш
991,rauschen::V,вашӑлтат,лыжга́ш
992,rauschen::V,чашӑлтат,лыжга́ш
993,klingen::V,янӑра,йоҥга́ш
994,bellen::V,вӗр,опта́ш
995,heulen::V,ула,урмыжа́ш
996,blasen::V,вӗр,пуала́ш
997,pfeifen::V,шӑхӑр,шӱ́шкаш
998,schreien::V,кӑшкӑр,кычкыра́ш
999,stöhnen::V,йынӑш,йыҥыса́ш
1000,zittern::V,чӗтре,чытыра́ш
1001,leben::V,пурӑн,ила́ш
1002,geboren werden::V,ҫурал,шоча́ш
1003,atmen::V,сывла,шӱла́ш
1004,trinken::V,ӗҫ,йӱа́ш
1005,essen::V,ҫи,кочка́ш
1006,schlucken::V,ҫӑт,нела́ш
1007,müde werden::V,ӗшен,ноя́ш
1008,einschlafen::V,ыйха пут,мале́н колта́ш
1009,einschlafen::V,ҫывӑрса кай,мале́н колта́ш
1010,schlafen::V,ҫывӑр,мала́ш
1011,aufwachen::V,вӑран,помыжалта́ш
1012,aufstehen::V,тӑр,кынела́ш
1013,sich erholen::V,кан,кана́ш
1014,krank werden::V,чирле,черлане́н воза́ш
1015,krank sein::V,чирле,черлане́н кия́ш
1016,schmerzen::V,сур,коршта́ш
1017,schmerzen::V,ырат,коршта́ш
1018,husten::V,ӳсӗр,кокыра́ш
1019,genesen::V,сывал,тӱрла́ш
1020,genesen::V,сывал,тазаҥа́ш
1021,genesen::V,тӳрлен,тӱрла́ш
1022,genesen::V,тӳрлен,тазаҥа́ш
1023,sterben::V,вил,кола́ш
1024,umkommen::V,вил,вуй йома́ш
1025,sich bewegen::V,куҫ,кошта́ш
1026,sich rühren::V,хускал,тарвана́ш
1027,sich erheben::V,тӑр,кынела́ш
1028,sich setzen::V,лар,шинча́ш
1029,hinfallen::V,ӳк,йӧрла́ш
1030,laufen::V,ут,кошта́ш
1031,schreiten::V,ут,ошкыла́ш
1032,spazierengehen::V,уҫӑлса ҫӳре,гуля́яш
1033,spazierengehen::V,уткаласа ҫӳре,гуля́яш
1034,eilen::V,васка,вашка́ш
1035,eilen::V,хыпалан,вашка́ш
1036,sich beeilen::V,васка,вашкешта́ш
1037,sich beeilen::V,хыпалан,вашкешта́ш
1038,sausen::V,ыткӑн,юлтка́ш
1039,sausen::V,вӗҫтер,юлтка́ш
1040,rennen::V,чуп,куржтала́ш
1041,springen::V,сик,тӧршта́ш
1042,klettern::V,улӑх,кӱза́ш
1043,schaukeln::V,йӳрӗн,лӱҥгалта́ш
1044,kriechen::V,шу,нушка́ш
1045,kriechen::V,упален,нушка́ш
1046,schwimmen::V,иш,ия́ш
1047,tauchen::V,чӑм,шуҥгалта́ш
1048,rudern::V,авӑс,удыра́ш
1049,fahren::V,пыр,кудала́ш
1050,fliegen::V,вӗҫ,чоҥешта́ш
1051,gehen::V,кай,кая́ш
1052,weggehen::V,кай,кораҥа́ш
1053,abfahren::V,тапран,лекта́ш
1054,anhalten::V,чарӑн,чарна́ш
1055,hineingehen::V,кӗр,пура́ш
1056,eintreten::V,кӗр,пура́ш
1057,kommen::V,кил,тола́ш
1058,ankommen::V,ҫит,шуа́ш
1059,zurückkommen::V,таврӑн,пӧртыла́ш
1060,zurückkommen::V,каялла кил,пӧртыла́ш
1061,bleiben::V,юл,кода́ш
1062,warten::V,кӗт,вуча́ш
1063,erwarten::V,кӗт,вуча́ш
1064,suchen::V,шыра,кычала́ш
1065,finden::V,туп,муа́ш
1066,versuchen::V,пикен,толаша́ш
1067,vorbereiten::V,хатӗрле,ямдыла́ш
1068,lieben::V,юрат,йӧрата́ш
1069,mögen::V,кӑмӑлла,йӧрата́ш
1070,mögen::V,килӗштер,йӧрата́ш
1071,lachen::V,кул,воштыла́ш
1072,lachen::V,ахӑлтат,воштыла́ш
1073,rühren::V,ҫулӑх,ку́мыл тарвата́ш
1074,weinen::V,йӗр,шорта́ш
1075,weinen::V,макӑр,шорта́ш
1076,schimpfen::V,вӑрҫ,каргаша́ш
1077,schimpfen::V,ятлаҫ,каргаша́ш
1078,sich ärgern::V,ҫиллен,сыра́ш
1079,sich fürchten::V,шиклен,лӱда́ш
1080,fürchten::V,хӑра,лӱда́ш
1081,fliehen::V,тар,куржа́ш
1082,flüchten::V,чупса тар,куржа́ш
1083,sehen::V,кур,ужа́ш
1084,anschauen::V,пӑхса ил,онча́ш
1085,ansehen::V,пӑх,эскера́ш
1086,hören::V,илт,кола́ш
1087,zuhören::V,итле,колышта́ш
1088,zuhören::V,тӑнла,колышта́ш
1089,probieren::V,астив,тамла́ш
1090,riechen::V,шӑршла,ӱпшынча́ш
1091,fühlen::V,туй,шижа́ш
1092,fühlen::V,сис,шижа́ш
1093,scheinen::V,туйӑн,чуча́ш
1094,zu sehen sein::V,курӑн,коя́ш
1095,vernehmen::V,пӑл,кола́ш
1096,frieren::V,йӳтен,кылма́ш
1097,tun::V,ту,ышта́ш
1098,können::V,пултар,мошта́ш
1099,wollen::V,те,тӱна́ш
1100,anfangen::V,пуҫла,тӱҥала́ш
1101,beenden::V,пӗтер,пытара́ш
1102,aufhören::V,пӑрах,чарна́ш
1103,gelingen::V,ӑн,сай лекта́ш
1104,geraten::V,пул,лекта́ш
1105,öffnen::V,уҫ,поча́ш
1106,schließen::V,хуп,петыра́ш
1107,stellen::V,ларт,шында́ш
1108,stellen::V,тӑрат,шында́ш
1109,setzen::V,ларт,шында́ш
1110,legen::V,хур,опта́ш
1111,legen::V,хур,пышта́ш
1112,berühren::V,перӗн,тӱка́ш
1113,verbinden::V,сып,пида́ш
1114,bedecken::V,вит,леведа́ш
1115,aufhängen::V,ҫак,сака́ш
1116,anzünden::V,ҫут,чӱкта́ш
1117,aufheben::V,ҫӗкле,нӧлтала́ш
1118,zurücklassen::V,манса хӑвар,кода́ш
1119,verlieren::V,ҫӗтер,йомдара́ш
1120,fallen lassen::V,ӳкер,воза́ш
1121,machen::V,ту,ышта́ш
1122,herstellen::V,ӑстала,ямдыла́ш
1123,bauen::V,ту,чоҥа́ш
1124,reparieren::V,юса,ачала́ш
1125,verbessern::V,лайӑхлат,саемда́ш
1126,ändern::V,улӑштар,весемда́ш
1127,graben::V,чав,кӱнча́ш
1128,graben::V,чакала,кӱнча́ш
1129,beugen::V,кукӑрт,пӱгырта́ш
1130,biegen::V,ав,лывырта́ш
1131,biegen::V,кукӑрт,лывырта́ш
1132,drehen::V,ҫавӑр,пӱтыра́ш
1133,wenden::V,ӳпӗнтер,ирала́ш
1134,umdrehen::V,ҫавӑр,савырала́ш
1135,heben::V,хӑпарт,нӧлта́ш
1136,hochheben::V,йӑт,нӧлта́ш
1137,ergreifen::V,тыт,руалта́ш
1138,halten::V,тыт,куча́ш
1139,drücken::V,пус,иша́ш
1140,drücken::V,пус,темда́ш
1141,schieben::V,тӗк,шӱкала́ш
1142,schieben::V,тӗрт,шӱкала́ш
1143,kratzen::V,хыр,удыра́ш
1144,lecken::V,ҫула,нула́ш
1145,beißen::V,ҫырт,пура́ш
1146,beißen::V,хып,пура́ш
1147,abreißen::V,тат,кӱрла́ш
1148,abschneiden::V,кас,пӱчка́ш
1149,binden::V,ҫых,кылда́ш
1150,stecken::V,чик,шуралта́ш
1151,brechen::V,хуҫ,тодышта́ш
1152,klopfen::V,такка,кыра́ш
1153,hauen::V,шакка,тӱя́ш
1154,kleben::V,ҫыпӑҫтар,клеитла́ш
1155,reiben::V,сӑтӑр,йыга́ш
1156,reiben::V,сӑтӑр,туржала́ш
1157,streichen::V,сӗр,шӱра́ш
1158,schleifen::V,хӑйра,шума́ш
1159,schleifen::V,хӑйра,яна́ш
1160,schneiden::V,кас,пӱчка́ш
1161,rütteln::V,лӑка,рӱза́ш
1162,rütteln::V,силлентер,рӱза́ш
1163,schütteln::V,лӑка,почка́ш
1164,schütteln::V,силлентер,почка́ш
1165,schwenken::V,сулла,рӱза́ш
1166,schütten::V,тултар,опта́ш
1167,füllen::V,тултар,тема́ш
1168,einwickeln::V,чӗрке,вӱдыла́ш
1169,tragen::V,ҫӗкле,нумала́ш
1170,schleppen::V,сӗтӗр,шӱдыра́ш
1171,ziehen::V,тӑс,шупша́ш
1172,aufbewahren::V,усра,арала́ш
1173,werfen::V,пӑрах,шуа́ш
1174,werfen::V,пӑрах,кышка́ш
1175,fangen::V,тыт,куча́ш
1176,packen::V,тыт,руалта́ш
1177,verstecken::V,пытарса хур,тоя́ш
1178,teilen::V,уйӑр,пӧла́ш
1179,teilen::V,пайла,пӧла́ш
1180,schicken::V,яр,колта́ш
1181,bringen::V,кӳр,конда́ш
1182,hinzufügen::V,хуш,ешара́ш
1183,bekommen::V,ил,нала́ш
1184,bekommen::V,туян,нала́ш
1185,erhalten::V,ил,нала́ш
1186,erhalten::V,туян,нала́ш
1187,nehmen::V,ил,нала́ш
1188,wählen::V,суйла,сайла́ш
1189,auswählen::V,суйла,таҥгла́ш
1190,bewahren::V,упра,сакла́ш
1191,behindern::V,кансӗрле,чаракла́ш
1192,behindern::V,чӑрмантар,чаракла́ш
1193,verderben::V,пӑс,пужа́ш
1194,beschädigen::V,пӑс,пужа́ш
1195,zerbrechen::V,ват,пудырта́ш
1196,zerbrechen::V,ҫӗмӗр,пудырта́ш
1197,zerreißen::V,ҫур,кӱрла́ш
1198,zerstören::V,иш,шалата́ш
1199,verbrennen::V,ҫунтар,йӱлата́ш
1200,geben::V,пар,пуа́ш
1201,reichen::V,пар,пуа́ш
1202,schenken::V,парнеле,пӧлекла́ш
1203,versprechen::V,тума пул,сӧра́ш
1204,versprechen::V,сӑмах пар,сӧра́ш
1205,wünschen::V,сун,тылана́ш
1206,loben::V,ырла,мокта́ш
1207,küssen::V,чуп ту,шупшала́ш
1208,wiegen::V,сиктер,рӱпша́ш
1209,wiegen::V,силле,рӱпша́ш
1210,zudecken::V,вит,леведа́ш
1211,wecken::V,вӑрат,помыжалтара́ш
1212,zeigen::V,кӑтарт,ончыкта́ш
1213,führen::V,илсе пыр,вӱда́ш
1214,führen::V,ҫавӑтса пыр,вӱда́ш
1215,lehren::V,вёрент,туныкта́ш
1216,unterrichten::V,вёрент,туныкта́ш
1217,aufziehen::V,вӗрент,орышта́ш
1218,leiten::V,тытса пыр,вӱда́ш
1219,leiten::V,тытса пыр,вуйлата́ш
1220,antreiben::V,васкат,поктыла́ш
1221,lassen::V,пусахла,-та́ш
1222,lassen::V,хуш,-та́ш
1223,einladen::V,чӗн,ӱжа́ш
1224,vereinigen::V,пӗрлештер,иктешла́ш
1225,besuchen::V,ҫит,то́лын кая́ш
1226,besuchen::V,кӗрсе кур,то́лын кая́ш
1227,treffen::V,тӗл пул,вашлия́ш
1228,sich versammeln::V,пуҫтарӑн,погына́ш
1229,sich versammeln::V,пуҫтарӑн,чумырга́ш
1230,spielen::V,выля,мода́ш
1231,singen::V,юрла,мура́ш
1232,tanzen::V,ташла,кушта́ш
1233,sich trennen::V,уйрӑл,ойырла́ш
1234,verlassen::V,хӑвар,кудалта́ш
1235,retten::V,ҫӑл,утара́ш
1236,bewachen::V,хуралла,орола́ш
1237,schützen::V,сыхла,арала́ш
1238,verteidigen::V,хӳтӗле,арала́ш
1239,sich schlagen::V,ҫапӑҫ,кредала́ш
1240,schießen::V,пер,лӱя́ш
1241,siegen::V,ҫӗн,сеҥа́ш
1242,siegen::V,ҫӗнтер,сеҥа́ш
1243,ärgern::V,тарӑхтар,сырыкта́ш
1244,ärgern::V,ҫиллентер,сырыкта́ш
1245,schlagen::V,ҫап,пера́ш
1246,treten::V,тап,тошка́ш
1247,stechen::V,чик,кера́ш
1248,stoßen::V,чыш,шӱкала́ш
1249,stehlen::V,вӑрла,шолышта́ш
1250,stören::V,кансӗрле,мешая́ш
1251,belästigen::V,аптӑрат,толаштара́ш
1252,belästigen::V,хупла,толаштара́ш
1253,verbergen::V,пытар,шылта́ш
1254,täuschen::V,суй,ондала́ш
1255,betrügen::V,ултала,ондала́ш
1256,töten::V,вӗлер,пушта́ш
1257,wohnen::V,чуна пар,ила́ш
1258,wohnen::V,парӑнса тӑр,ила́ш
1259,arbeiten::V,ӗҫле,пашалана́ш
1260,arbeiten::V,ӗҫле,паша́м ышта́ш
1261,sammeln::V,пух,пога́ш
1262,pflücken::V,тат,кӱра́ш
1263,jagen::V,сунара ҫӳре,сонарла́ш
1264,fischen::V,пулӑ тыт,кол куча́ш
1265,fassen::V,тыт,куча́ш
1266,hüten::V,кӗт,кӱта́ш
1267,treiben::V,хӑвала,покта́ш
1268,anbinden::V,кӑкар,йолышта́ш
1269,füttern::V,ҫитер,пукша́ш
1270,melken::V,су,лӱшта́ш
1271,hacken::V,вакла,руа́ш
1272,gießen::V,шӑвар,шава́ш
1273,reifen::V,пиҫ,кӱа́ш
1274,zubereiten::V,пӗҫер,ямдыла́ш
1275,kochen::V,пӗҫер,шолта́ш
1276,backen::V,пӗҫер,кӱкташ
1277,braten::V,ӑшала,пуштыла́ш
1278,braten::V,ӑшала,жаритла́ш
1279,umrühren::V,хутӑштар,луга́ш
1280,stricken::V,ҫых,пида́ш
1281,nähen::V,ҫӗле,урга́ш
1282,färben::V,пӗвет,чиялта́ш
1283,reinigen::V,тасат,эрыкта́ш
1284,waschen::V,ҫу,мушка́ш
1285,abwischen::V,шӑл,ӱшта́ш
1286,spülen::V,чӳхе,шӱалта́ш
1287,fegen::V,шӑл,ӱшта́ш
1288,kehren::V,шӑл,ӱшта́ш
1289,baden::V,шыва кӗр,йӱштыла́ш
1290,sich waschen::V,ҫӑвӑн,мушкылта́ш
1291,ausziehen::V,салан,кудаша́ш
1292,anziehen::V,тӑхӑн,чия́ш
1293,sich anziehen::V,тӑхӑн,чия́ш
1294,kämmen::V,тура,шера́ш
1295,schmücken::V,илемлет,тӱзата́ш
1296,schmücken::V,илемлет,чеверта́ш
1297,sagen::V,те,ойла́ш
1298,sagen::V,те,каласа́ш
1299,sprechen::V,кала,кутыра́ш
1300,reden::V,сӑмахла,мутлана́ш
1301,reden::V,калаҫ,мутлана́ш
1302,sich unterhalten::V,пупле,кутыра́ш
