,Concept_ID,pt,fi
836,letzter::A,último,viimeinen
837,allein::ADV,só,yksin
838,auf einmal::ADV,de vez,yhdellä kertaa
839,zusammen::ADV,juntos,yhdessä
840,lange::ADV,muito tempo,kauan
841,lange::ADV,muito tempo,pitkään
842,plötzlich::ADV,de repente,äkkiä
843,sofort::ADV,imediatamente,heti
844,später::ADV,mais tarde,myöhemmin
845,jetzt::ADV,agora,nyt
846,heute::ADV,hoje,tänään
847,morgen::ADV,amanhã,huomenna
848,bald::ADV,logo,pian
849,bald::ADV,breve,pian
850,dann::ADV,então,sitten
851,dann::ADV,depois,sitten
852,gestern::ADV,ontem,eilen
853,einst::ADV,antigamente,aikanaan
854,damals::ADV,então,silloin
855,damals::ADV,então,siihen aikaan
856,danach::ADV,logo,sen jälkeen
857,danach::ADV,depois,sen jälkeen
858,vorher::ADV,antes,ennen
859,zuerst::ADV,primeiro,ensin
860,zuerst::ADV,primeiro,ensiksi
861,einmal::ADV,uma vez,kerran
862,manchmal::ADV,às vezes,joskus
863,oft::ADV,muitas vezes,usein
864,immer::ADV,sempre,aina
865,niemals::ADV,nunca,ei koskaan
866,hier::ADV,cá,tässä
867,hier::ADV,cá,täällä
868,hier::ADV,aqui,tässä
869,hier::ADV,aqui,täällä
870,hierhin::ADV,para cá,tähän
871,von hier::ADV,daqui,tästä
872,von hier::ADV,daqui,täältä
873,dort::ADV,lá,siinä
874,dort::ADV,lá,siellä
875,dort::ADV,ali,siinä
876,dort::ADV,ali,siellä
877,dorthin::ADV,lá,sinne
878,dorthin::ADV,lá,tuonne
879,dorthin::ADV,para lá,sinne
880,dorthin::ADV,para lá,tuonne
881,geradeaus::ADV,em frente,suoraan
882,vorwärts::ADV,avante,eteenpäin
883,rückwärts::ADV,para trás,taaksepäin
884,zurück::ADV,atrás,takaisin
885,unten::ADV,debaixo,alhaalla
886,unten::ADV,em baixo,alhaalla
887,hinab::ADV,para baixo,alas
888,oben::ADV,em cima,ylhäällä
889,hinauf::ADV,para cima,ylös
890,überall::ADV,em toda parte,kaikkialla
891,nicht::ADV,não,ei
892,ein wenig::ADV,um pouco,vähän
893,ein wenig::ADV,um bocado,vähän
894,kaum::ADV,apenas,tuskin
895,sehr::ADV,muito,kovin
896,sehr::ADV,muito,oikein
897,so::ADV,tão,näin
898,so::ADV,assim,näin
899,noch::ADV,ainda,vielä
900,nur::ADV,só,vain
901,nur::ADV,só,ainoastaan
902,nur::ADV,apenas,vain
903,nur::ADV,apenas,ainoastaan
904,nur::ADV,somente,vain
905,nur::ADV,somente,ainoastaan
906,schon::ADV,já,jo
907,wieder::ADV,outra vez,taas
908,wieder::ADV,outra vez,jälleen
909,vergebens::ADV,em vão,turhaan
910,vor::PRP,diante de,edessä
911,hinter::PRP,atrás de,takana
912,unter::PRP,sob,alla
913,unter::PRP,debaixo de,alla
914,durch::PRP,por,läpi
915,durch::PRP,por,kautta
916,durch::PRP,através de,läpi
917,durch::PRP,através de,kautta
918,neben::PRP,junto de,vieressä
919,neben::PRP,ao lado de,vieressä
920,zwischen::PRP,entre,välillä
921,wegen::PRP,por,takia
922,wegen::PRP,por,vuoksi
923,wegen::PRP,por causa de,takia
924,wegen::PRP,por causa de,vuoksi
925,dies::PRN,isto,tämä
926,das::PRN,isso,se
927,das::PRN,aquilo,se
928,alles::PRN,todo,kaikki
929,ich::PRN,eu,minä
930,du::PRN,tu,sinä
931,er::PRN,ele,hän
932,wir::PRN,nós,me
933,ihr::PRN,vós,te
934,ihr::PRN,vocês,te
935,sie::PRN,eles,he
936,was::FPRN,quê,mikä
937,wer::FPRN,quem,ken
938,wer::FPRN,quem,kuka
939,wo::FADV,onde,missä
940,wohin::FADV,aonde,mihin
941,wohin::FADV,para onde,mihin
942,wie::FADV,como,miten
943,wie::FADV,como,kuinka
944,warum::FADV,porquê,miksi
945,warum::FADV,por que,miksi
946,wieviel::FNUM,quanto,paljonko
947,wieviel::FNUM,quanto,kuinka paljon
948,eins::NUM,um,yksi
949,zwei::NUM,dois,kaksi
950,drei::NUM,três,kolme
951,vier::NUM,quatro,neljä
952,fünf::NUM,cinco,viisi
953,sechs::NUM,seis,kuusi
954,sieben::NUM,sete,seitsemän
955,acht::NUM,oito,kahdeksan
956,neun::NUM,nove,yhdeksän
957,zehn::NUM,dez,kymmenen
958,elf::NUM,onze,yksitoista
959,zwölf::NUM,doze,kaksitoista
960,zwanzig::NUM,vinte,kaksikymmentä
961,dreißig::NUM,trinta,kolmekymmentä
962,vierzig::NUM,quarenta,neljäkymmentä
963,fünfzig::NUM,cinquenta,viisikymmentä
964,sechzig::NUM,sessenta,kuusikymmentä
965,siebzig::NUM,setenta,seitsemänkymmentä
966,achtzig::NUM,oitenta,kahdeksankymmentä
967,neunzig::NUM,noventa,yhdeksänkymmentä
968,hundert::NUM,cem,sata
969,hundert::NUM,cento,sata
970,tausend::NUM,mil,tuhat
971,und::CNJ,e,ja
972,oder::CNJ,ou,tai
973,stehen::V,estar em pé,seisoa
974,sitzen::V,estar sentado,istua
975,liegen::V,jazer,maata
976,liegen::V,estar deitado,maata
977,hängen::V,pender,riippua
978,hängen::V,estar pendurado,riippua
979,werden::V,tornar-se,tulla
980,werden::V,tornar-se,joutua
981,passieren::V,acontecer,sattua
982,passieren::V,acontecer,tapahtua
983,beginnen::V,começar,alkaa
984,enden::V,acabar,loppua
985,enden::V,acabar,päättyä
986,enden::V,terminar,loppua
987,enden::V,terminar,päättyä
988,wechseln::V,variar,vaihtua
989,wechseln::V,variar,vaihdella
990,wechseln::V,alternar,vaihtua
991,wechseln::V,alternar,vaihdella
992,aufgehen[Sonne]::V,nascer,nousta
993,untergehen[Sonne]::V,pôr-se,laskea
994,scheinen[Sonne]::V,brilhar,paistaa
995,donnern::V,trovejar,jyristä
996,wehen::V,soprar,tuulla
997,wehen::V,soprar,puhaltaa
998,strömen::V,correr,virrata
999,fließen::V,fluir,valua
1000,fließen::V,fluir,juosta
1001,sich drehen::V,girar,pyöriä
1002,schwanken::V,oscilar,horjua
1003,schwingen::V,vibrar,heilua
1004,schwingen::V,vibrar,värähdellä
1005,fallen::V,cair,pudota
1006,fallen::V,cair,langeta
1007,brennen::V,arder,palaa
1008,rauchen::V,fumegar,savuta
1009,regnen::V,chover,sataa
1010,gefrieren::V,gelar,jäätyä
1011,gefrieren::V,congelar,jäätyä
1012,tauen::V,derreter,sulaa
1013,tauen::V,descongelar,sulaa
1014,schmelzen::V,fundir-se,sulaa
1015,trocknen::V,secar,kuivua
1016,sieden::V,ferver,kiehua
1017,faulen::V,estragar-se,mädätä
1018,verfaulen::V,apodrecer,mädätä
1019,verfaulen::V,apodrecer,mädäntyä
1020,reißen::V,romper-se,revetä
1021,versinken::V,afundar-se,upota
1022,versinken::V,afundar-se,vajota
1023,vergehen::V,passar,kulua
1024,erscheinen::V,aparecer,ilmestyä
1025,verschwinden::V,desaparecer,kadota
1026,sinken::V,descer,vajota
1027,abnehmen::V,diminuir,vähetä
1028,abnehmen::V,decrescer,vähetä
1029,zunehmen::V,crescer,kasvaa
1030,zunehmen::V,crescer,lisääntyä
1031,zunehmen::V,aumentar,kasvaa
1032,zunehmen::V,aumentar,lisääntyä
1033,steigen::V,subir,nousta
1034,wachsen::V,crescer,kasvaa
1035,glänzen::V,brilhar,kiiltää
1036,funkeln::V,cintilar,kipinöidä
1037,lärmen::V,fazer barulho,meluta
1038,läuten::V,chocalhar,soida
1039,klingeln::V,tocar,soida
1040,klirren::V,tinir,kalista
1041,brausen::V,bramar,kohista
1042,rauschen::V,murmurar,kohista
1043,rauschen::V,rumorejar,kohista
1044,klingen::V,soar,soida
1045,bellen::V,ladrar,haukkua
1046,heulen::V,uivar,ulvoa
1047,blasen::V,soprar,puhaltaa
1048,pfeifen::V,assobiar,viheltää
1049,schreien::V,gritar,kirkua
1050,stöhnen::V,gemer,voihkia
1051,zittern::V,tremer,vapista
1052,leben::V,viver,elää
1053,geboren werden::V,nascer,syntyä
1054,atmen::V,respirar,hengittää
1055,trinken::V,beber,juoda
1056,essen::V,comer,syödä
1057,schlucken::V,engolir,niellä
1058,müde werden::V,cansar-se,uupua
1059,einschlafen::V,adormecer,uinahtaa
1060,schlafen::V,dormir,maata
1061,schlafen::V,dormir,nukkua
1062,aufwachen::V,acordar,herätä
1063,aufstehen::V,levantar-se,nousta
1064,aufstehen::V,levantar-se,nousta ylös
1065,sich erholen::V,descansar,levätä
1066,krank werden::V,adoecer,sairastua
1067,krank werden::V,ficar doente,sairastua
1068,krank sein::V,estar doente,potea
1069,krank sein::V,estar doente,sairastaa
1070,schmerzen::V,doer,särkeä
1071,schmerzen::V,doer,kivistää
1072,husten::V,tossir,yskiä
1073,genesen::V,convalescer,toipua
1074,sterben::V,morrer,kuolla
1075,umkommen::V,perecer,saada surmansa
1076,umkommen::V,perecer,kuolla
1077,sich bewegen::V,mover-se,liikkua
1078,sich rühren::V,mexer-se,liikahtaa
1079,sich erheben::V,levantar-se,nousta
1080,sich setzen::V,sentar-se,istuutua
1081,hinfallen::V,cair,kaatua
1082,laufen::V,andar,kävellä
1083,laufen::V,caminhar,kävellä
1084,schreiten::V,andar,astua
1085,schreiten::V,andar,astella
1086,schreiten::V,caminhar,astua
1087,schreiten::V,caminhar,astella
1088,spazierengehen::V,passear,kävellä
1089,eilen::V,apressar-se,kiirehtiä
1090,sich beeilen::V,apressar-se,kiirehtiä
1091,sich beeilen::V,apressar-se,olla kiireissään
1092,sich beeilen::V,despachar-se,kiirehtiä
1093,sich beeilen::V,despachar-se,olla kiireissään
1094,sausen::V,correr,rynnätä
1095,sausen::V,correr,viilettää
1096,rennen::V,correr,juosta
1097,springen::V,saltar,hypätä
1098,klettern::V,trepar,kiivetä
1099,schaukeln::V,baloiçar,kiikkua
1100,kriechen::V,rastejar,ryömiä
1101,kriechen::V,arrastar-se,ryömiä
1102,schwimmen::V,nadar,uida
1103,tauchen::V,mergulhar,sukeltaa
1104,rudern::V,remar,soutaa
1105,fahren::V,ir,ajaa
1106,fahren::V,ir,kulkea
1107,fliegen::V,voar,lentää
1108,gehen::V,ir,käydä
1109,gehen::V,andar,käydä
1110,weggehen::V,partir,lähteä
1111,weggehen::V,partir,poistua
1112,weggehen::V,ir-se embora,lähteä
1113,weggehen::V,ir-se embora,poistua
1114,abfahren::V,sair,lähteä
1115,abfahren::V,partir,lähteä
1116,anhalten::V,parar,pysähtyä
1117,anhalten::V,parar,seisahtua
1118,hineingehen::V,entrar,mennä sisään
1119,eintreten::V,entrar,astua sisään
1120,kommen::V,vir,tulla
1121,ankommen::V,chegar,saapua
1122,zurückkommen::V,voltar,palata
1123,zurückkommen::V,regressar,palata
1124,bleiben::V,ficar,jäädä
1125,bleiben::V,ficar,viipyä
1126,bleiben::V,permanecer,jäädä
1127,bleiben::V,permanecer,viipyä
1128,warten::V,esperar,odottaa
1129,erwarten::V,esperar,odottaa
1130,erwarten::V,aguardar,odottaa
1131,suchen::V,buscar,etsiä
1132,suchen::V,procurar,etsiä
1133,finden::V,achar,löytää
1134,finden::V,encontrar,löytää
1135,versuchen::V,tentar,yrittää
1136,vorbereiten::V,preparar,valmistaa
1137,lieben::V,amar,pitää
1138,lieben::V,amar,rakastaa
1139,lieben::V,querer,pitää
1140,lieben::V,querer,rakastaa
1141,mögen::V,gostar de,pitää
1142,mögen::V,gostar de,tykätä
1143,lachen::V,rir,nauraa
1144,lachen::V,rir-se,nauraa
1145,rühren::V,comover,liikuttaa
1146,weinen::V,chorar,itkeä
1147,schimpfen::V,ralhar,haukkua
1148,sich ärgern::V,zangar-se,suuttua
1149,sich fürchten::V,ter medo de,pelätä
1150,sich fürchten::V,ter receio de,pelätä
1151,fürchten::V,temer,pelätä
1152,fürchten::V,recear,pelätä
1153,fliehen::V,fugir,paeta
1154,flüchten::V,refugiar-se,paeta
1155,sehen::V,ver,nähdä
1156,anschauen::V,olhar,katsoa
1157,ansehen::V,mirar,katsoa
1158,hören::V,ouvir,kuulla
1159,zuhören::V,escutar,kuunnella
1160,probieren::V,provar,maistaa
1161,probieren::V,saborear,maistaa
1162,riechen::V,cheirar,haistaa
1163,fühlen::V,sentir,tuntea
1164,scheinen::V,parecer,tuntua
1165,zu sehen sein::V,estar à vista,näkyä
1166,vernehmen::V,ouvir,kuulla
1167,frieren::V,ter frio,palella
1168,tun::V,fazer,tehdä
1169,können::V,saber,osata
1170,wollen::V,querer,tahtoa
1171,anfangen::V,iniciar,ruveta
1172,anfangen::V,iniciar,aloittaa
1173,beenden::V,acabar,lopettaa
1174,beenden::V,terminar,lopettaa
1175,aufhören::V,cessar,loppua
1176,aufhören::V,desistir,loppua
1177,gelingen::V,sair bem,onnistua
1178,gelingen::V,dar bom resultado,onnistua
1179,geraten::V,sair,sujua
1180,geraten::V,sair,joutua
1181,geraten::V,dar resultado,sujua
1182,geraten::V,dar resultado,joutua
1183,öffnen::V,abrir,avata
1184,öffnen::V,abrir,aukaista
1185,schließen::V,fechar,sulkea
1186,stellen::V,pôr,panna
1187,stellen::V,pôr,asettaa
1188,stellen::V,colocar,panna
1189,stellen::V,colocar,asettaa
1190,setzen::V,pôr,panna
1191,setzen::V,pôr,istuttaa
1192,setzen::V,meter,panna
1193,setzen::V,meter,istuttaa
1194,legen::V,pôr,panna
1195,legen::V,pôr,asettaa
1196,legen::V,meter,panna
1197,legen::V,meter,asettaa
1198,berühren::V,tocar,koskea
1199,berühren::V,tocar,koskettaa
1200,verbinden::V,unir,liittää
1201,verbinden::V,unir,yhdistää
1202,verbinden::V,ligar,liittää
1203,verbinden::V,ligar,yhdistää
1204,bedecken::V,cobrir,kattaa
1205,bedecken::V,cobrir,peittää
1206,aufhängen::V,pendurar,ripustaa
1207,anzünden::V,acender,sytyttää
1208,aufheben::V,apanhar,ylös nostaa
1209,aufheben::V,apanhar,nostaa
1210,aufheben::V,levantar,ylös nostaa
1211,aufheben::V,levantar,nostaa
1212,zurücklassen::V,deixar,jättää
1213,verlieren::V,perder,kadottaa
1214,fallen lassen::V,deixar cair,pudottaa
1215,machen::V,fazer,tehdä
1216,herstellen::V,produzir,tuottaa
1217,herstellen::V,produzir,valmistaa
1218,bauen::V,edificar,rakentaa
1219,bauen::V,construir,rakentaa
1220,reparieren::V,reparar,korjata
1221,reparieren::V,consertar,korjata
1222,verbessern::V,melhorar,parantaa
1223,ändern::V,mudar,muuttaa
1224,ändern::V,alterar,muuttaa
1225,graben::V,cavar,kaivaa
1226,beugen::V,curvar,taivuttaa
1227,biegen::V,vergar,taivuttaa
1228,drehen::V,girar,kääntää
1229,wenden::V,virar,kääntää
1230,wenden::V,voltar,kääntää
1231,umdrehen::V,virar,kääntää
1232,umdrehen::V,revolver,kääntää
1233,heben::V,levantar,nostaa
1234,heben::V,levantar,kohottaa
1235,hochheben::V,erguer,nostaa
1236,hochheben::V,levantar,nostaa
1237,ergreifen::V,apanhar,tarttua
1238,halten::V,segurar,pitää
1239,drücken::V,apertar,painaa
1240,drücken::V,apertar,puristaa
1241,schieben::V,empurrar,työntää
1242,kratzen::V,raspar,raapia
1243,lecken::V,lamber,nuolla
1244,beißen::V,morder,purra
1245,abreißen::V,arrancar,repiä
1246,abschneiden::V,talhar,leikata poikki
1247,abschneiden::V,talhar,leikata
1248,binden::V,ligar,sitoa
1249,stecken::V,meter,pistää
1250,stecken::V,enfiar,pistää
1251,brechen::V,romper,murtaa
1252,brechen::V,quebrar,murtaa
1253,klopfen::V,bater,koputtaa
1254,klopfen::V,bater,kolkuttaa
1255,hauen::V,bater,lyödä
1256,kleben::V,colar,liimata
1257,reiben::V,esfregar,hieroa
1258,reiben::V,esfregar,hangata
1259,streichen::V,barrar,sivellä
1260,schleifen::V,afiar,hioa
1261,schneiden::V,cortar,leikata
1262,rütteln::V,sacudir,ravistaa
1263,schütteln::V,abanar,pudistaa
1264,schütteln::V,sacudir,pudistaa
1265,schwenken::V,agitar,heiluttaa
1266,schütten::V,deitar,kaataa
1267,füllen::V,encher,täyttää
1268,einwickeln::V,envolver,kääriä
1269,einwickeln::V,embrulhar,kääriä
1270,tragen::V,levar,kantaa
1271,tragen::V,trazer,kantaa
1272,schleppen::V,arrastar,raahata
1273,ziehen::V,puxar,vetää
1274,aufbewahren::V,guardar,säilyttää
1275,aufbewahren::V,conservar,säilyttää
1276,werfen::V,lançar,viskata
1277,fangen::V,apanhar,napata
1278,fangen::V,apanhar,ottaa kiinni
1279,packen::V,agarrar,tarttua
1280,verstecken::V,esconder,kätkeä
1281,verstecken::V,esconder,piilottaa
1282,teilen::V,partir,jakaa
1283,teilen::V,dividir,jakaa
1284,schicken::V,enviar,lähettää
1285,bringen::V,trazer,viedä
1286,hinzufügen::V,acrescentar,lisätä
1287,bekommen::V,obter,saada
1288,erhalten::V,receber,saada
1289,nehmen::V,tomar,ottaa
1290,wählen::V,eleger,valita
1291,wählen::V,escolher,valita
1292,auswählen::V,escolher,valikoida
1293,auswählen::V,seleccionar,valikoida
1294,bewahren::V,guardar,säilyttää
1295,bewahren::V,conservar,säilyttää
1296,behindern::V,impedir,estää
1297,verderben::V,estragar,pilata
1298,verderben::V,estragar,turmella
1299,verderben::V,corromper,pilata
1300,verderben::V,corromper,turmella
1301,beschädigen::V,danificar,vioittaa
1302,beschädigen::V,danificar,vahingoittaa
1303,zerbrechen::V,romper,rikkoa
1304,zerbrechen::V,quebrar,rikkoa
1305,zerreißen::V,rasgar,repiä rikki
1306,zerreißen::V,rasgar,repiä palasiksi
1307,zerstören::V,destruir,hävittää
1308,verbrennen::V,queimar,polttaa
1309,geben::V,dar,antaa
1310,reichen::V,passar,ojentaa
1311,schenken::V,oferecer,lahjoittaa
1312,versprechen::V,prometer,luvata
1313,wünschen::V,desejar,toivottaa
1314,loben::V,louvar,ylistää
1315,küssen::V,beijar,suudella
1316,wiegen::V,embalar,tuudittaa
1317,wiegen::V,embalar,keinuttaa
1318,zudecken::V,tapar,peittää
1319,zudecken::V,cobrir,peittää
1320,wecken::V,acordar,herättää
1321,wecken::V,despertar,herättää
1322,zeigen::V,mostrar,näyttää
1323,zeigen::V,mostrar,osoittaa
1324,führen::V,guiar,johdattaa
1325,führen::V,conduzir,johdattaa
1326,lehren::V,ensinar,opettaa
1327,unterrichten::V,instruir,opettaa
1328,aufziehen::V,criar,kasvattaa
1329,leiten::V,dirigir,johtaa
1330,leiten::V,conduzir,johtaa
1331,antreiben::V,impelir,hoputtaa
1332,lassen::V,fazer,antaa
1333,einladen::V,convidar,kutsua
1334,vereinigen::V,unir,yhdistää
1335,vereinigen::V,reunir,yhdistää
1336,besuchen::V,ir ver,vierailla
1337,besuchen::V,visitar,vierailla
1338,treffen::V,encontrar,tavata
1339,sich versammeln::V,reunir-se,kokoontua
1340,spielen::V,jogar,pelata
1341,spielen::V,jogar,leikkiä
1342,spielen::V,brincar,pelata
1343,spielen::V,brincar,leikkiä
1344,singen::V,cantar,laulaa
1345,tanzen::V,bailar,tanssia
1346,sich trennen::V,apartar-se,erota
1347,verlassen::V,deixar,jättää
1348,verlassen::V,abandonar,jättää
1349,retten::V,salvar,pelastaa
1350,bewachen::V,vigiar,vartioida
1351,bewachen::V,guardar,vartioida
1352,schützen::V,proteger,suojella
1353,verteidigen::V,defender,puolustaa
1354,sich schlagen::V,brigar,tapella
1355,sich schlagen::V,bater-se,tapella
1356,schießen::V,disparar,ampua
1357,siegen::V,vencer,voittaa
1358,ärgern::V,irritar,ärsyttää
1359,ärgern::V,aborrecer,ärsyttää
1360,schlagen::V,bater,lyödä
1361,treten::V,pisar,potkaista
1362,stechen::V,picar,pistää
1363,stoßen::V,empurrar,sysätä
1364,stoßen::V,empurrar,työntää
1365,stehlen::V,furtar,varastaa
1366,stören::V,perturbar,häiritä
1367,belästigen::V,incomodar,häiritä
1368,belästigen::V,importunar,häiritä
1369,verbergen::V,ocultar,kätkeä
1370,verbergen::V,esconder,kätkeä
1371,täuschen::V,iludir,harhauttaa
1372,täuschen::V,enganar,harhauttaa
1373,betrügen::V,burlar,pettää
1374,betrügen::V,burlar,petkuttaa
1375,betrügen::V,enganar,pettää
1376,betrügen::V,enganar,petkuttaa
1377,töten::V,matar,tappaa
1378,wohnen::V,morar,asua
1379,arbeiten::V,trabalhar,tehdä työtä
1380,arbeiten::V,trabalhar,työskennellä
1381,sammeln::V,recolher,koota
1382,sammeln::V,recolher,kerätä
1383,sammeln::V,coleccionar,koota
1384,sammeln::V,coleccionar,kerätä
1385,pflücken::V,colher,poimia
1386,jagen::V,caçar,metsästää
1387,fischen::V,pescar,kalastaa
1388,fassen::V,apanhar,pyydystää
1389,fassen::V,apanhar,saalistaa
1390,hüten::V,guardar,paimentaa
1391,treiben::V,conduzir,ajaa
1392,anbinden::V,atar,kytkeä
1393,füttern::V,dar de comer a,ruokkia
1394,melken::V,ordenhar,lypsää
1395,hacken::V,rachar,hakata
1396,gießen::V,regar,kastella
1397,reifen::V,amadurecer,kypsyä
1398,zubereiten::V,preparar,valmistaa
1399,kochen::V,cozer,keittää
1400,backen::V,cozer,leipoa
1401,braten::V,assar,paistaa
1402,braten::V,fritar,paistaa
1403,umrühren::V,remexer,hämmentää
1404,stricken::V,tricotar,kutoa
1405,stricken::V,tricotar,neuloa
1406,stricken::V,fazer malha,kutoa
1407,stricken::V,fazer malha,neuloa
1408,nähen::V,coser,ommella
1409,nähen::V,costurar,ommella
1410,färben::V,tingir,värjätä
1411,färben::V,tingir,värittää
1412,färben::V,colorir,värjätä
1413,färben::V,colorir,värittää
1414,reinigen::V,limpar,puhdistaa
1415,reinigen::V,purificar,puhdistaa
1416,waschen::V,lavar,pestä
1417,abwischen::V,limpar,pyyhkiä
1418,abwischen::V,esfregar,pyyhkiä
1419,spülen::V,lavar,huuhtoa
1420,spülen::V,enxaguar,huuhtoa
1421,fegen::V,varrer,pyyhkäistä
1422,kehren::V,varrer,lakaista
1423,baden::V,banhar,kylpeä
1424,baden::V,tomar banho,kylpeä
1425,sich waschen::V,lavar-se,peseytyä
1426,ausziehen::V,despir,riisua
1427,anziehen::V,vestir,pukea ylleen
1428,sich anziehen::V,vestir-se,pukeutua
1429,kämmen::V,pentear,kammata
1430,schmücken::V,adornar,koristaa
1431,schmücken::V,adornar,kaunistaa
1432,sagen::V,dizer,sanoa
1433,sprechen::V,falar,puhua
1434,reden::V,falar,keskustella
1435,sich unterhalten::V,conversar,jutella
1436,fragen::V,perguntar,kysyä
1437,bitten::V,pedir,pyytää
1438,erzählen::V,contar,kertoa
1439,mitteilen::V,comunicar,ilmoittaa
1440,mitteilen::V,participar,ilmoittaa
1441,nennen::V,nomear,kutsua
1442,nennen::V,nomear,nimittää
1443,nennen::V,apelidar,kutsua
1444,nennen::V,apelidar,nimittää
1445,rufen::V,chamar,kutsua
1446,prahlen::V,gabar-se,kerskailla
1447,prahlen::V,vangloriar-se,kerskailla
1448,übersetzen::V,traduzir,kääntää
1449,denken::V,pensar,miettiä
1450,denken::V,pensar,ajatella
1451,glauben::V,crer,uskoa
1452,bemerken::V,notar,huomata
1453,bemerken::V,observar,huomata
1454,erkennen::V,reconhecer,tunnistaa
1455,begreifen::V,apreender,ymmärtää
1456,begreifen::V,compreender,ymmärtää
1457,verstehen::V,entender,ymmärtää
1458,verstehen::V,compreender,ymmärtää
1459,lernen::V,aprender,oppia
1460,wissen::V,saber,tietää
1461,sich erinnern an::V,lembrar-se de,muistaa
1462,sich erinnern an::V,recordar-se de,muistaa
1463,vergessen::V,esquecer,unohtaa
1464,messen::V,medir,mitata
1465,zählen::V,contar,laskea
1466,rechnen::V,calcular,laskea
1467,lesen::V,ler,lukea
1468,malen::V,pintar,maalata
1469,zeichnen::V,desenhar,piirtää
1470,zeichnen::V,desenhar,piirustaa
1471,schreiben::V,escrever,kirjoittaa
1472,besitzen::V,possuir,omistaa
1473,kaufen::V,comprar,ostaa
1474,verkaufen::V,vender,myydä
1475,bezahlen::V,pagar,maksaa
1476,zahlen::V,pagar,maksaa
1477,beherrschen::V,imperar,hallita
1478,ertragen::V,suportar,kestää
