,Concept_ID,el,cv
659,stumpf::A,αμβλύς,тӗрӗнчӗк
660,stumpf::A,αμβλύς,ӑнкарусӑр
661,schwer::A,βαρύς,йывӑр
662,schön::A,ωραίος,илемлӗ
663,schön::A,όμορφος,илемлӗ
664,heiß::A,ζεστός,вӗри
665,warm::A,θερμός,ӑшӑ
666,kalt::A,κρύος,сивӗ
667,kalt::A,ψυχρός,сивӗ
668,kühl::A,δροσερός,уҫӑ
669,frisch::A,νωπός,уҫӑ
670,frisch::A,φρέσκος,уҫӑ
671,feucht::A,υγρός,йӗпе
672,nass::A,βρεγμένος,нӳрӗ
673,trocken::A,ξηρός,типӗ
674,trocken::A,στεγνός,типӗ
675,voll::A,γεμάτος,тулли
676,leer::A,άδειος,пушӑ
677,offen::A,ανοιχτός,уҫӑ
678,geschlossen::A,κλειστός,хупӑ
679,sauber::A,καθαρός,таса
680,schmutzig::A,βρώμικος,пылчӑклӑ
681,schmutzig::A,βρώμικος,вараланчӑк
682,schmutzig::A,λερωμένος,пылчӑклӑ
683,schmutzig::A,λερωμένος,вараланчӑк
684,roh::A,ωμός,чӗрӗ
685,reif::A,ώριμος,пулнӑ
686,reif::A,ώριμος,пиҫӗхнӗ
687,reif::A,ώριμος,аталаннӑ
688,reif::A,ώριμος,пиҫсе ҫитнӗ
689,lecker::A,νόστιμος,тутлӑ
690,lecker::A,νόστιμος,техӗмлӗ
691,süß::A,γλυκός,пылак
692,bitter::A,πικρός,йӳҫӗ
693,sauer::A,ξινός,йӳҫӗ
694,sauer::A,ξινός,йӳҫек
695,sauer::A,ξινός,кӑвасак
696,hell::A,φωτεινός,ҫутӑ
697,dunkel::A,σκοτεινός,тӗттӗм
698,schwarz::A,μαύρος,хура
699,schwarz::A,μελανός,хура
700,weiß::A,άσπρος,шурӑ
701,rot::A,κόκκινος,хӗрлӗ
702,gelb::A,κίτρινος,сарӑ
703,blau::A,μπλε,кӑвак
704,blau::A,γαλανός,кӑвак
705,grün::A,πράσινος,симӗс
706,grün::A,πράσινος,пиҫмен
707,grün::A,πράσινος,ӑс пухман
708,grau::A,γκρίζος,кӑвак
709,bunt::A,ποικιλόχρωπος,чӑпар
710,billig::A,φτηνός,йӳнӗ
711,teuer::A,ακριβός,хаклӑ
712,wertvoll::A,πολύτιμος,паха
713,blind::A,τυφλός,суккӑр
714,taub::A,κουφός,хӑлхасӑр
715,kräftig::A,δυνατός,хӑватлӑ
716,stark::A,γερός,вирлӗ
717,schwach::A,αδύνατος,халсӑр
718,fett::A,παχύς,самӑр
719,fett::A,παχύς,мӑнтӑр
720,schlank::A,λεπτός,йӑрӑс
721,schlank::A,λεπτός,яштака
722,schlank::A,λυγερός,йӑрӑс
723,schlank::A,λυγερός,яштака
724,hübsch::A,όμορφος,хитре
725,hübsch::A,χαριτωμένος,хитре
726,böse::A,κακός,усал
727,dumm::A,κουτός,ухмах
728,dumm::A,ανόητος,ухмах
729,faul::A,τεμπέλης,наян
730,faul::A,τεμπέλης,юлхав
731,faul::A,τεμπέλης,ӳркенчӗк
732,fleißig::A,εργατικός,хастар
733,geizig::A,τσιγγούνης,хытӑ
734,klug::A,έξυπνος,ӑслӑ
735,geschickt::A,επιδέξιος,ӑста
736,lieb::A,φίλος,савнӑ
737,lieb::A,αγαπητός,савнӑ
738,lustig::A,εύθυμος,хаваслӑ
739,lustig::A,χαρούμενος,хаваслӑ
740,sanft::A,ήπιος,ачаш
741,hungrig::A,πεινασμένος,выҫӑ
742,krank::A,άρρωστος,чирлӗ
743,nackt::A,γυμνός,ҫара
744,traurig::A,λυπημένος,салхуллӑ
745,lebendig::A,ζωντανός,чӗрӗ
746,gut::A,καλός,аван
747,gut::A,καλός,лайӑх
748,schlecht::A,κακός,япӑх
749,schlecht::A,κακός,начар
750,richtig::A,σωστός,тӗрӗс
751,schlimm::A,άσχημος,йӗрӗнчӗк
752,wahr::A,αληθής,чӑн
753,wahr::A,αληθινός,чӑн
754,alt::A,παλιός,кивӗ
755,neu::A,νέος,ҫӗнӗ
756,neu::A,καινούργιος,ҫӗнӗ
757,ehemalig::A,παλιός,пулнӑ
758,alt[Lebewesen]::A,γέρος,ватӑ
759,jung::A,νέος,яш
760,jung::A,νέος,ҫамрӑк
761,arm::A,φτωχός,чухӑн
762,reich::A,πλούσιος,пуян
763,bekannt::A,γνωστός,пӗлӗш
764,berühmt::A,περίφημος,чаплӑ
765,berühmt::A,ξακουσμένος,чаплӑ
766,fremd::A,ξένος,ют
767,verschieden::A,διαφορετικός,расна
768,nah::A,κοντινός,ҫывӑх
769,nah::A,κοντινός,ҫывӑхри
770,fern::A,μακριά,инҫе
771,fern::A,μακριά,аякри
772,linker::A,αριστερός,сулахай
773,rechter::A,δεξιός,сылтӑм
774,anderer::A,άλλος,урӑх
775,erster::A,πρώτος,пӗрремӗш
776,zweiter::A,δεύτερος,иккӗмӗш
777,dritter::A,τρίτος,виҫҫӗмӗш
778,letzter::A,τελευταίος,юлашки
779,allein::ADV,μόνος,пӗччен
780,auf einmal::ADV,εφάπαξ,кӗмӗрккен
781,zusammen::ADV,μαζί,пӗрле
782,lange::ADV,πολύν καιρό,вӑрах
783,plötzlich::ADV,έξαφνα,сасартӑк
784,sofort::ADV,αμέσως,тӳрех
785,später::ADV,αργότερα,кайран
786,jetzt::ADV,τώρα,халь
787,jetzt::ADV,τώρα,халӗ
788,heute::ADV,σήμερα,паян
789,morgen::ADV,αύριο,ыран
790,bald::ADV,σε λίγο,халех
791,bald::ADV,σε λίγο,кӗҫех
792,bald::ADV,εντός ολίγου,халех
793,bald::ADV,εντός ολίγου,кӗҫех
794,dann::ADV,ύστερα,унтан
795,gestern::ADV,χτες,ӗнер
796,einst::ADV,ποτέ,пӗррехинче
797,einst::ADV,άλλοτε,пӗррехинче
798,damals::ADV,τότε,ун чухне
799,damals::ADV,τότε,апла пулсан
800,danach::ADV,μετά,унтан
801,danach::ADV,ύστερα,унтан
802,vorher::ADV,πριν,малтан
803,vorher::ADV,προηγουμένως,малтан
804,zuerst::ADV,πρώτα,пирвай
805,einmal::ADV,μία φορά,пӗррехинче
806,manchmal::ADV,κάποτε,хӑш чухне
807,oft::ADV,συχνά,тӑтӑш
808,oft::ADV,πολλές φορές,тӑтӑш
809,immer::ADV,πάντα,ялан
810,immer::ADV,πάντοτε,ялан
811,niemals::ADV,ποτέ,нихӑҫан та
812,hier::ADV,εδώ,кунта
813,hierhin::ADV,εδώ,кунта
814,von hier::ADV,από δω,кунтан
815,dort::ADV,εκεί,унта
816,dort::ADV,εκεί,ҫавӑнта
817,dorthin::ADV,προς τα κει,унта
818,dorthin::ADV,προς τα κει,ҫавӑнта
819,geradeaus::ADV,κατευθείαν,тикӗс
820,vorwärts::ADV,εμπρός,малалла
821,rückwärts::ADV,πίσω,хыҫала
822,zurück::ADV,πίσω,каялла
823,unten::ADV,κάτω,аялта
824,hinab::ADV,προς τα κάτω,аялта
825,oben::ADV,πάνω,ҫӳлте
826,oben::ADV,επάνω,ҫӳлте
827,hinauf::ADV,προς τα πάνω,ҫӳле
828,überall::ADV,παντού,таҫта та
829,überall::ADV,παντού,пур ҫӗрте те
830,überall::ADV,παντού,кирек ӑҫта та
831,nicht::ADV,δεν,мар
832,ein wenig::ADV,λιγάκι,пӑртак
833,kaum::ADV,μόλις,аран
834,sehr::ADV,πολύ,питӗ
835,so::ADV,έτσι,апла
836,noch::ADV,ακόμα,татах
837,nur::ADV,μόνο,ҫех
838,schon::ADV,ήδη,ӗнтӗ
839,schon::ADV,κιόλας,ӗнтӗ
840,wieder::ADV,ξανά,каллех
841,vergebens::ADV,μάταια,харам
842,vor::PRP,μπροστά σε,умӗнче
843,vor::PRP,μπροστά από,умӗнче
844,hinter::PRP,πίσω από ,кайра
845,unter::PRP,υπό,айне
846,unter::PRP,υπό,айӗпе
847,unter::PRP,υπό,айӗнче
848,unter::PRP,υπό,ҫитеспе
849,unter::PRP,κάτω από,айне
850,unter::PRP,κάτω από,айӗпе
851,unter::PRP,κάτω από,айӗнче
852,unter::PRP,κάτω από,ҫитеспе
853,durch::PRP,διά,витӗр
854,durch::PRP,διά μέσου,витӗр
855,neben::PRP,δίπλα σε,патӗнче
856,zwischen::PRP,μεταξύ,хушшинче
857,zwischen::PRP,ανάμεσα σε,хушшинче
858,wegen::PRP,για,пула
859,wegen::PRP,για,пирки
860,wegen::PRP,λόγω,пула
861,wegen::PRP,λόγω,пирки
862,dies::PRN,αυτό,ку
863,dies::PRN,αυτό,ҫак
864,das::PRN,το,ҫав
865,alles::PRN,όλα,пурте
866,alles::PRN,όλα,йӑлт
867,ich::PRN,εγώ,эп
868,du::PRN,σύ,эс
869,du::PRN,εσύ,эс
870,er::PRN,αυτός,вӑл
871,wir::PRN,εμείς,эпир
872,ihr::PRN,εσείς,эсир
873,sie::PRN,αυτοί,вӗсем
874,was::FPRN,τι,мӗн
875,was::FPRN,τι,мӗскер
876,was::FPRN,τι,мӗн те пулин
877,wer::FPRN,ποιος,кам
878,wo::FADV,πού,ӑҫта
879,wohin::FADV,πού,ӑҫта
880,wohin::FADV,για πού,ӑҫта
881,wie::FADV,πώς,епле
882,wie::FADV,πώς,мӗнле
883,warum::FADV,γιατί,ма
884,warum::FADV,γιατί,мӗншӗн
885,wieviel::FNUM,πόσος,миҫе
886,eins::NUM,ένα,пӗр
887,eins::NUM,ένα,пӗрре
888,zwei::NUM,δύο,ик
889,zwei::NUM,δύο,икӗ
890,zwei::NUM,δύο,иккӗ
891,drei::NUM,τρία,виҫ
892,drei::NUM,τρία,виҫӗ
893,drei::NUM,τρία,виҫҫӗ
894,drei::NUM,τρεις,виҫ
895,drei::NUM,τρεις,виҫӗ
896,drei::NUM,τρεις,виҫҫӗ
897,vier::NUM,τέσσερα,тӑват
898,vier::NUM,τέσσερις,тӑват
899,fünf::NUM,πέντε,пилӗк
900,fünf::NUM,πέντε,пиллӗк
901,sechs::NUM,έξι,улт
902,sechs::NUM,έξι,ултӑ
903,sechs::NUM,έξι,улттӑ
904,sieben::NUM,εφτά,ҫич
905,sieben::NUM,εφτά,ҫичӗ
906,sieben::NUM,εφτά,ҫиччӗ
907,acht::NUM,οχτώ,сакӑр
908,acht::NUM,οχτώ,саккӑр
909,neun::NUM,εννιά,тӑхӑр
910,neun::NUM,εννιά,тӑххӑр
911,zehn::NUM,δέκα,вунӑ
912,zehn::NUM,δέκα,вуннӑ
913,elf::NUM,έντεκα,вун пӗр
914,zwölf::NUM,δώδεκα,вун ик
915,zwölf::NUM,δώδεκα,вун икӗ
916,zwölf::NUM,δώδεκα,вун иккӗ
917,zwanzig::NUM,είκοσι,ҫирӗм
918,dreißig::NUM,τριάντα,вӑтӑр
919,vierzig::NUM,σαράντα,хӗрӗх
920,fünfzig::NUM,πενήντα,аллӑ
921,sechzig::NUM,εξήντα,утмӑл
922,siebzig::NUM,εβδομήντα,ҫитмӗл
923,achtzig::NUM,ογδόντα,сакӑр вунӑ
924,achtzig::NUM,ογδόντα,сакӑр вуннӑ
925,neunzig::NUM,ενενήντα,тӑхӑр вун
926,neunzig::NUM,ενενήντα,тӑхӑр вунӑ
927,neunzig::NUM,ενενήντα,тӑхӑр вуннӑ
928,hundert::NUM,εκατό,ҫӗр
929,tausend::NUM,χίλιοι,пин
930,und::CNJ,και,та
931,oder::CNJ,ή,е
932,stehen::V,στέκομαι,тӑр
933,stehen::V,είμαι όρθιος,тӑр
934,sitzen::V,κάθομαι,лар
935,liegen::V,είμαι ξαπλωμένος,вырт
936,hängen::V,κρέμομαι,усӑнса тӑр
937,hängen::V,κρέμομαι,ҫакӑнса тӑр
938,werden::V,γίνομαι,пул
939,passieren::V,συμβαίνω,пул
940,beginnen::V,αρχίζω,пуҫлан
941,enden::V,τελειώνω,пӗт
942,enden::V,τελειώνω,вӗҫлен
943,wechseln::V,αλλάζω,улшӑн
944,aufgehen[Sonne]::V,βγαίνω,тух
945,aufgehen[Sonne]::V,ανατέλλω,тух
946,untergehen[Sonne]::V,δύω,анса лар
947,untergehen[Sonne]::V,βασιλεύω,анса лар
948,scheinen[Sonne]::V,λάμπω,пӑх
949,donnern::V,βροντώ,кӗмсӗртет
950,donnern::V,βροντώ,авӑт
951,wehen::V,φυσώ,варкӑш
952,strömen::V,ρέω,тӑкӑн
953,strömen::V,τρέχω,тӑкӑн
954,fließen::V,ρέω,юх
955,sich drehen::V,γυρίζω,ҫаврӑн
956,sich drehen::V,στρέφομαι,ҫаврӑн
957,schwanken::V,ταλαντεύομαι,чӳхен
958,schwingen::V,αιωρούμαι,суллан
959,schwingen::V,ταλαντεύομαι,суллан
960,fallen::V,πέφτω,кип
961,fallen::V,πέφτω,тӳр кип
962,fallen::V,πέφτω,татӑлса ан
963,brennen::V,καίω,ҫун
964,rauchen::V,καπνίζω,мӑкӑрлан
965,rauchen::V,καπνίζω,тӗтӗм кӑлар
966,regnen::V,βρέχω,ҫумӑр ҫӑвать
967,gefrieren::V,παγώνω,шӑн
968,tauen::V,λειώνω,ирӗл
969,schmelzen::V,λειώνω,ирӗл
970,trocknen::V,στεγνώνω,тип
971,sieden::V,βράζω,вӗре
972,faulen::V,σαπίζω,ҫӗр
973,verfaulen::V,σαπίζω,ҫӗр
974,reißen::V,σχίζω,ҫурӑл
975,versinken::V,βουλιάζω,пут
976,versinken::V,βυθίζομαι,пут
977,vergehen::V,περνώ,ирт
978,erscheinen::V,εμφανίζομαι,курӑн
979,erscheinen::V,εμφανίζομαι,курӑнса кай
980,verschwinden::V,χάνομαι,ҫухал
981,verschwinden::V,εξαφανίζομαι,ҫухал
982,sinken::V,κατεβαίνω,чак
983,abnehmen::V,μειώνομαι ,чак
984,zunehmen::V,αυξάνω,пысӑклан
985,zunehmen::V,μεγαλώνω,пысӑклан
986,steigen::V,ανεβαίνω,ҫӗклен
987,wachsen::V,μεγαλώνω,ӳс
988,glänzen::V,γυαλίζω,ҫиҫ
989,funkeln::V,αστράφτω,ялкӑш
990,funkeln::V,αστράφτω,йӑлтӑртат
991,funkeln::V,σπιθοβολώ,ялкӑш
992,funkeln::V,σπιθοβολώ,йӑлтӑртат
993,lärmen::V,θορυβώ,шавла
994,läuten::V,χτυπώ ,шӑнкӑравла
995,klingeln::V,κουδουνίζω,шӑнкӑравла
996,klirren::V,κουδουνίζω,калтлат
997,klirren::V,κουδουνίζω,шӑнкӑлтат
998,brausen::V,βουΐζω,ахӑр
999,rauschen::V,βουΐζω,вашӑлтат
1000,rauschen::V,βουΐζω,чашӑлтат
1001,klingen::V,ηχώ,янӑра
1002,bellen::V,γαυγίζω,вӗр
1003,heulen::V,ουρλιάζω,ула
1004,blasen::V,φυσώ,вӗр
1005,pfeifen::V,σφυρίζω,шӑхӑр
1006,schreien::V,κραυγάζω,кӑшкӑр
1007,stöhnen::V,βογγώ,йынӑш
1008,zittern::V,τρέμω,чӗтре
1009,leben::V,ζω,пурӑн
1010,geboren werden::V,γεννιέμαι,ҫурал
1011,atmen::V,αναπνέω,сывла
1012,trinken::V,πίνω,ӗҫ
1013,essen::V,τρώω,ҫи
1014,schlucken::V,καταπίνω,ҫӑт
1015,müde werden::V,κουράζομαι,ӗшен
1016,einschlafen::V,αποκοιμιέμαι,ыйха пут
1017,einschlafen::V,αποκοιμιέμαι,ҫывӑрса кай
1018,schlafen::V,κοιμάμαι,ҫывӑр
1019,aufwachen::V,ξυπνώ,вӑран
1020,aufstehen::V,σηκώνομαι,тӑр
1021,sich erholen::V,ξεκουράζομαι,кан
1022,krank werden::V,αρρωσταίνω,чирле
1023,krank sein::V,ασθενώ,чирле
1024,schmerzen::V,πονώ,сур
1025,schmerzen::V,πονώ,ырат
1026,husten::V,βήχω,ӳсӗр
1027,genesen::V,θεραπεύομαι,сывал
1028,genesen::V,θεραπεύομαι,тӳрлен
1029,sterben::V,πεθαίνω,вил
1030,umkommen::V,πεθαίνω,вил
1031,sich bewegen::V,κουνιέμαι,куҫ
1032,sich rühren::V,σαλεύω,хускал
1033,sich erheben::V,επαναστατώ,тӑр
1034,sich setzen::V,κάθομαι,лар
1035,hinfallen::V,πέφτω κάτω,ӳк
1036,laufen::V,τρέχω,ут
1037,schreiten::V,βαδίζω,ут
1038,spazierengehen::V,κάνω βόλτα,уҫӑлса ҫӳре
1039,spazierengehen::V,κάνω βόλτα,уткаласа ҫӳре
1040,spazierengehen::V,πηγαίνω περίπατο,уҫӑлса ҫӳре
1041,spazierengehen::V,πηγαίνω περίπατο,уткаласа ҫӳре
1042,eilen::V,σπεύδω,васка
1043,eilen::V,σπεύδω,хыпалан
1044,sich beeilen::V,βιάζομαι,васка
1045,sich beeilen::V,βιάζομαι,хыпалан
1046,sausen::V,τρέχω γρήγορα,ыткӑн
1047,sausen::V,τρέχω γρήγορα,вӗҫтер
1048,rennen::V,τρέχω,чуп
1049,springen::V,πηδώ,сик
1050,klettern::V,σκαρφαλώνω,улӑх
1051,schaukeln::V,κουνιέμαι,йӳрӗн
1052,kriechen::V,έρπω,шу
1053,kriechen::V,έρπω,упален
1054,kriechen::V,σέρνομαι,шу
1055,kriechen::V,σέρνομαι,упален
1056,schwimmen::V,κολυμπώ,иш
1057,tauchen::V,βουτώ,чӑм
1058,rudern::V,κωπηλατώ,авӑс
1059,fahren::V,πηγαίνω,пыр
1060,fliegen::V,πετώ,вӗҫ
1061,gehen::V,βαδίζω,кай
1062,gehen::V,πηγαίνω,кай
1063,weggehen::V,φεύγω,кай
1064,abfahren::V,ξεκινώ,тапран
1065,abfahren::V,αναχωρώ,тапран
1066,anhalten::V,σταματώ,чарӑн
1067,hineingehen::V,μπαίνω,кӗр
1068,eintreten::V,μπαίνω,кӗр
1069,eintreten::V,εισέρχομαι,кӗр
1070,kommen::V,έρχομαι,кил
1071,ankommen::V,φτάνω,ҫит
1072,zurückkommen::V,επιστρέφω,таврӑн
1073,zurückkommen::V,επιστρέφω,каялла кил
1074,bleiben::V,μένω,юл
1075,warten::V,περιμένω,кӗт
1076,erwarten::V,αναμένω,кӗт
1077,erwarten::V,περιμένω,кӗт
1078,suchen::V,ψάχνω,шыра
1079,finden::V,βρίσκω,туп
1080,versuchen::V,προσπαθώ,пикен
1081,vorbereiten::V,προετοιμάζω,хатӗрле
1082,lieben::V,αγαπώ,юрат
1083,mögen::V,μου αρέσει,кӑмӑлла
1084,mögen::V,μου αρέσει,килӗштер
1085,lachen::V,γελώ,кул
1086,lachen::V,γελώ,ахӑлтат
1087,rühren::V,συγκινώ,ҫулӑх
1088,weinen::V,κλαίω,йӗр
1089,weinen::V,κλαίω,макӑр
1090,schimpfen::V,βρίζω,вӑрҫ
1091,schimpfen::V,βρίζω,ятлаҫ
1092,sich ärgern::V,θυμώνω,ҫиллен
1093,sich fürchten::V,φοβάμαι,шиклен
1094,fürchten::V,φοβάμαι,хӑра
1095,fliehen::V,φεύγω,тар
1096,flüchten::V,δραπετεύω,чупса тар
1097,sehen::V,βλέπω,кур
1098,anschauen::V,κοιτάζω,пӑхса ил
1099,ansehen::V,βλέπω,пӑх
1100,hören::V,ακούω,илт
1101,zuhören::V,ακούω,итле
1102,zuhören::V,ακούω,тӑнла
1103,probieren::V,δοκιμάζω,астив
1104,riechen::V,μυρίζω,шӑршла
1105,riechen::V,οσφραίνομαι,шӑршла
1106,fühlen::V,αισθάνομαι,туй
1107,fühlen::V,αισθάνομαι,сис
1108,scheinen::V,φαίνομαι,туйӑн
1109,zu sehen sein::V,φαίνομαι,курӑн
1110,vernehmen::V,ακούω,пӑл
1111,vernehmen::V,μαθαίνω,пӑл
1112,frieren::V,κρυώνω,йӳтен
1113,tun::V,κάνω,ту
1114,können::V,ξέρω,пултар
1115,können::V,μπορώ,пултар
1116,wollen::V,θέλω,те
1117,anfangen::V,αρχίζω,пуҫла
1118,beenden::V,τελειώνω,пӗтер
1119,aufhören::V,παύω,пӑрах
1120,gelingen::V,πετυχαίνω,ӑн
1121,geraten::V,γίνομαι,пул
1122,öffnen::V,ανοίγω,уҫ
1123,schließen::V,κλείνω,хуп
1124,stellen::V,θέτω,ларт
1125,stellen::V,θέτω,тӑрат
1126,setzen::V,θέτω,ларт
1127,legen::V,θέτω,хур
1128,berühren::V,εγγίζω,перӗн
1129,verbinden::V,συνδέω,сып
1130,bedecken::V,σκεπάζω,вит
1131,aufhängen::V,κρεμώ,ҫак
1132,anzünden::V,ανάβω,ҫут
1133,aufheben::V,σηκώνω,ҫӗкле
1134,zurücklassen::V,εγκαταλείπω,манса хӑвар
1135,verlieren::V,χάνω,ҫӗтер
1136,fallen lassen::V,αφήνω να πέσει,ӳкер
1137,machen::V,κάνω,ту
1138,machen::V,φτιάχνω,ту
1139,herstellen::V,κατασκευάζω,ӑстала
1140,bauen::V,χτίζω,ту
1141,bauen::V,οικοδομώ,ту
1142,reparieren::V,επισκευάζω,юса
1143,reparieren::V,επιδιορθώνω,юса
1144,verbessern::V,βελτιώνω,лайӑхлат
1145,verbessern::V,καλυτερεύω,лайӑхлат
1146,ändern::V,αλλάζω,улӑштар
1147,graben::V,σκάβω,чав
1148,graben::V,σκάβω,чакала
1149,beugen::V,λυγίζω,кукӑрт
1150,biegen::V,κάμπτω,ав
1151,biegen::V,κάμπτω,кукӑрт
1152,drehen::V,στρέφω,ҫавӑр
1153,wenden::V,γυρίζω,ӳпӗнтер
1154,umdrehen::V,γυρίζω,ҫавӑр
1155,heben::V,υψώνω,хӑпарт
1156,heben::V,σηκώνω,хӑпарт
1157,hochheben::V,υψώνω,йӑт
1158,hochheben::V,σηκώνω,йӑт
1159,ergreifen::V,πιάνω,тыт
1160,ergreifen::V,αρπάζω,тыт
1161,halten::V,βαστώ,тыт
1162,drücken::V,πιέζω,пус
1163,schieben::V,σπρώχνω,тӗк
1164,schieben::V,σπρώχνω,тӗрт
1165,kratzen::V,γρατσουνίζω,хыр
1166,lecken::V,γλείφω,ҫула
1167,beißen::V,δαγκάνω,ҫырт
1168,beißen::V,δαγκάνω,хып
1169,abreißen::V,κόβω,тат
1170,abreißen::V,σχίζω,тат
1171,abschneiden::V,αποκόπτω,кас
1172,binden::V,δένω,ҫых
1173,stecken::V,χώνω,чик
1174,brechen::V,σπάζω,хуҫ
1175,klopfen::V,χτυπώ,такка
1176,klopfen::V,τινάζω,такка
1177,hauen::V,χτυπώ,шакка
1178,kleben::V,κολλώ,ҫыпӑҫтар
1179,reiben::V,τρίβω,сӑтӑр
1180,streichen::V,αλείφω,сӗр
1181,schleifen::V,ακονίζω,хӑйра
1182,schneiden::V,κόβω,кас
1183,rütteln::V,σείω,лӑка
1184,rütteln::V,σείω,силлентер
1185,rütteln::V,τινάζω,лӑка
1186,rütteln::V,τινάζω,силлентер
1187,schütteln::V,σείω,лӑка
1188,schütteln::V,σείω,силлентер
1189,schütteln::V,κουνώ,лӑка
1190,schütteln::V,κουνώ,силлентер
1191,schwenken::V,κουνώ,сулла
1192,schütten::V,χύνω,тултар
1193,füllen::V,γεμίζω,тултар
1194,einwickeln::V,τυλίγω,чӗрке
1195,tragen::V,φέρνω,ҫӗкле
1196,schleppen::V,κουβαλώ,сӗтӗр
1197,ziehen::V,τραβώ,тӑс
1198,aufbewahren::V,φυλάω,усра
1199,werfen::V,ρίχνω,пӑрах
1200,fangen::V,πιάνω,тыт
1201,packen::V,τσακώνω,тыт
1202,verstecken::V,κρύβω,пытарса хур
1203,teilen::V,μερίζω,уйӑр
1204,teilen::V,μερίζω,пайла
1205,schicken::V,στέλνω,яр
1206,bringen::V,φέρνω,кӳр
1207,hinzufügen::V,προσθέτω,хуш
1208,bekommen::V,προσκομίζω,ил
1209,bekommen::V,προσκομίζω,туян
1210,erhalten::V,παίρνω,ил
1211,erhalten::V,παίρνω,туян
1212,erhalten::V,λαμβάνω,ил
1213,erhalten::V,λαμβάνω,туян
1214,nehmen::V,πιάνω,ил
1215,nehmen::V,παίρνω,ил
1216,wählen::V,εκλέγω,суйла
1217,auswählen::V,διαλέγω,суйла
1218,bewahren::V,διατηρώ,упра
1219,behindern::V,εμποδίζω,кансӗрле
1220,behindern::V,εμποδίζω,чӑрмантар
1221,verderben::V,χαλώ,пӑс
1222,beschädigen::V,ζημιώνω,пӑс
1223,zerbrechen::V,σπάζω,ват
1224,zerbrechen::V,σπάζω,ҫӗмӗр
1225,zerreißen::V,σχίζω,ҫур
1226,zerstören::V,καταστρέφω,иш
1227,verbrennen::V,καίω,ҫунтар
1228,geben::V,δίνω,пар
1229,reichen::V,δίνω,пар
1230,schenken::V,χαρίζω,парнеле
1231,versprechen::V,υπόσχομαι,тума пул
1232,versprechen::V,υπόσχομαι,сӑмах пар
1233,wünschen::V,εύχομαι,сун
1234,loben::V,επαινώ,ырла
1235,küssen::V,φιλώ,чуп ту
1236,wiegen::V,κουνώ,сиктер
1237,wiegen::V,κουνώ,силле
1238,wiegen::V,νανουρίζω,сиктер
1239,wiegen::V,νανουρίζω,силле
1240,zudecken::V,σκεπάζω,вит
1241,wecken::V,ξυπνώ,вӑрат
1242,zeigen::V,δείχνω,кӑтарт
1243,führen::V,οδηγώ,илсе пыр
1244,führen::V,οδηγώ,ҫавӑтса пыр
1245,lehren::V,διδάσκω,вёрент
1246,unterrichten::V,διδάσκω,вёрент
1247,aufziehen::V,ανατρέφω,вӗрент
1248,leiten::V,ηγούμαι,тытса пыр
1249,leiten::V,διευθύνω,тытса пыр
1250,antreiben::V,σπρώχνω,васкат
1251,antreiben::V,παρακινώ,васкат
1252,lassen::V,αφήνω,пусахла
1253,lassen::V,αφήνω,хуш
1254,einladen::V,προσκαλώ,чӗн
1255,vereinigen::V,ενώνω,пӗрлештер
1256,besuchen::V,επισκέπτομαι,ҫит
1257,besuchen::V,επισκέπτομαι,кӗрсе кур
1258,treffen::V,συναντώ,тӗл пул
1259,sich versammeln::V,μαζεύομαι,пуҫтарӑн
1260,spielen::V,παίζω,выля
1261,singen::V,τραγουδώ,юрла
1262,tanzen::V,χορεύω,ташла
1263,sich trennen::V,αποχωρίζομαι,уйрӑл
1264,verlassen::V,εγκαταλείπω,хӑвар
1265,retten::V,σώζω,ҫӑл
1266,bewachen::V,φρουρώ,хуралла
1267,schützen::V,προστατεύω,сыхла
1268,verteidigen::V,υπερασπίζω,хӳтӗле
1269,sich schlagen::V,χτυπιέμαι,ҫапӑҫ
1270,schießen::V,πυροβολώ,пер
1271,siegen::V,νικώ,ҫӗн
1272,siegen::V,νικώ,ҫӗнтер
1273,ärgern::V,τσαντίζω,тарӑхтар
1274,ärgern::V,τσαντίζω,ҫиллентер
1275,schlagen::V,χτυπώ,ҫап
1276,treten::V,κλοτσώ,тап
1277,stechen::V,τρυπώ,чик
1278,stoßen::V,ωθώ,чыш
1279,stoßen::V,σπρώχνω,чыш
1280,stehlen::V,κλέβω,вӑрла
1281,stören::V,διαταράσσω,кансӗрле
1282,belästigen::V,ενοχλώ,аптӑрат
1283,belästigen::V,ενοχλώ,хупла
1284,verbergen::V,κρύβω,пытар
1285,täuschen::V,παραπλανώ,суй
1286,betrügen::V,απατώ,ултала
1287,töten::V,σκοτώνω,вӗлер
1288,töten::V,θανατώνω,вӗлер
1289,wohnen::V,μένω,чуна пар
1290,wohnen::V,μένω,парӑнса тӑр
1291,wohnen::V,κατοικώ,чуна пар
1292,wohnen::V,κατοικώ,парӑнса тӑр
1293,arbeiten::V,δουλεύω,ӗҫле
1294,arbeiten::V,εργάζομαι,ӗҫле
1295,sammeln::V,μαζεύω,пух
1296,sammeln::V,συλλέγω,пух
1297,pflücken::V,κόβω,тат
1298,jagen::V,κυνηγώ,сунара ҫӳре
1299,fischen::V,ψαρεύω,пулӑ тыт
1300,fassen::V,πιάνω,тыт
1301,hüten::V,φυλάγω,кӗт
1302,hüten::V,προσέχω,кӗт
1303,treiben::V,οδηγώ,хӑвала
