,Concept_ID,te,te
606,bald::ADV,శీఘ్రముగ,శీఘ్రముగ
607,dann::ADV,అప్పుడు,అప్పుడు
608,gestern::ADV,నిన్నటి దినము,నిన్నటి దినము
609,einst::ADV,పూర్వమొకప్పుడు,పూర్వమొకప్పుడు
610,damals::ADV,అప్పుడు,అప్పుడు
611,danach::ADV,అప్పుడు,అప్పుడు
612,vorher::ADV,ఎదుట,ఎదుట
613,zuerst::ADV,మొదటిలో,మొదటిలో
614,einmal::ADV,ఒకసారి,ఒకసారి
615,manchmal::ADV,అప్పటప్పటికి,అప్పటప్పటికి
616,oft::ADV,తఱచుగా,తఱచుగా
617,immer::ADV,ఎల్లప్పుడు,ఎల్లప్పుడు
618,niemals::ADV,ఎప్పుడునులేదు,ఎప్పుడునులేదు
619,hier::ADV,ఇక్కడ,ఇక్కడ
620,hierhin::ADV,ఇక్కడకు,ఇక్కడకు
621,von hier::ADV,ఇక్కడనుండి,ఇక్కడనుండి
622,dort::ADV,అక్కడ,అక్కడ
623,dorthin::ADV,అక్కడికి,అక్కడికి
624,geradeaus::ADV,సూటిగా,సూటిగా
625,vorwärts::ADV,ముందుకు,ముందుకు
626,rückwärts::ADV,వెనుకకు,వెనుకకు
627,zurück::ADV,వెనుకభాగము,వెనుకభాగము
628,unten::ADV,క్రింద,క్రింద
629,hinab::ADV,కిందికి,కిందికి
630,oben::ADV,మీద,మీద
631,hinauf::ADV,పైకి,పైకి
632,überall::ADV,అంతటా,అంతటా
633,nicht::ADV,కాదు,కాదు
634,ein wenig::ADV,కొంచెము,కొంచెము
635,kaum::ADV,చాలిచాలక,చాలిచాలక
636,sehr::ADV,చాల,చాల
637,so::ADV,ఆలాగున,ఆలాగున
638,noch::ADV,ఇప్పటికిని,ఇప్పటికిని
639,nur::ADV,మాత్రము,మాత్రము
640,schon::ADV,ఇదివఱకే,ఇదివఱకే
641,wieder::ADV,తిరిగి,తిరిగి
642,vergebens::ADV,నిష్ఫలముగా,నిష్ఫలముగా
643,vor::PRP,ముందు,ముందు
644,hinter::PRP,వెనుక,వెనుక
645,unter::PRP,క్రింద,క్రింద
646,durch::PRP,ద్వారా,ద్వారా
647,neben::PRP,దగ్గెర,దగ్గెర
648,zwischen::PRP,మధ్య,మధ్య
649,wegen::PRP,కారణంగా,కారణంగా
650,dies::PRN,ఇది,ఇది
651,das::PRN,అది,అది
652,alles::PRN,సకలము,సకలము
653,ich::PRN,నేను,నేను
654,du::PRN,నీవు,నీవు
655,er::PRN,అతడు,అతడు
656,wir::PRN,మనము,మనము
657,ihr::PRN,మీరు,మీరు
658,sie::PRN,వారు,వారు
659,was::FPRN,ఏమి,ఏమి
660,wer::FPRN,ఎవడు,ఎవడు
661,wo::FADV,ఎక్కడ,ఎక్కడ
662,wohin::FADV,ఎందుకు,ఎందుకు
663,wie::FADV,ఎట్టు,ఎట్టు
664,warum::FADV,ఏల,ఏల
665,wieviel::FNUM,ఎంత,ఎంత
666,eins::NUM,ఒకటి,ఒకటి
667,zwei::NUM,రెండు,రెండు
668,drei::NUM,మూడు,మూడు
669,vier::NUM,నాలుగు,నాలుగు
670,fünf::NUM,అయిదు,అయిదు
671,sechs::NUM,ఆఱు,ఆఱు
672,sieben::NUM,ఏరు,ఏరు
673,acht::NUM,ఎనిమదు,ఎనిమదు
674,neun::NUM,తొమ్మిది,తొమ్మిది
675,zehn::NUM,పది,పది
676,elf::NUM,పదునొకొండు,పదునొకొండు
677,zwölf::NUM,పండ్రండు,పండ్రండు
678,zwanzig::NUM,ఇరుపది,ఇరుపది
679,dreißig::NUM,ముప్పది,ముప్పది
680,vierzig::NUM,నలువది,నలువది
681,fünfzig::NUM,ఏబది,ఏబది
682,sechzig::NUM,అరుపది,అరుపది
683,siebzig::NUM,డెబ్బది,డెబ్బది
684,achtzig::NUM,ఎనుబది,ఎనుబది
685,neunzig::NUM,తొంబది,తొంబది
686,hundert::NUM,నూఱు,నూఱు
687,tausend::NUM,వేయి,వేయి
688,und::CNJ,మఱియు,మఱియు
689,oder::CNJ,లేక,లేక
690,stehen::V,నిలుచు,నిలుచు
691,sitzen::V,కూర్చుండు,కూర్చుండు
692,liegen::V,పండుకొనుట,పండుకొనుట
693,hängen::V,వ్రేలాడదీయు,వ్రేలాడదీయు
694,werden::V,అగు,అగు
695,passieren::V,సంభవించు,సంభవించు
696,beginnen::V,ఆరంభించు,ఆరంభించు
697,enden::V,తీరుట,తీరుట
698,wechseln::V,మార్చు,మార్చు
699,aufgehen[Sonne]::V,ఉదయించు,ఉదయించు
700,untergehen[Sonne]::V,అస్తమించు,అస్తమించు
701,scheinen[Sonne]::V,ప్రకాశించు,ప్రకాశించు
702,donnern::V,ఉరుముట,ఉరుముట
703,wehen::V,దురద్పప్టము,దురద్పప్టము
704,strömen::V,పారుట,పారుట
705,fließen::V,ప్రవహించు,ప్రవహించు
706,sich drehen::V,తిరుగు,తిరుగు
707,schwanken::V,ఆడించుట,ఆడించుట
708,schwingen::V,ఊగుట,ఊగుట
709,fallen::V,పడు,పడు
710,brennen::V,కాలుట,కాలుట
711,rauchen::V,పొగసుట,పొగసుట
712,regnen::V,కురిపించుట,కురిపించుట
713,gefrieren::V,గడ్డకట్టు,గడ్డకట్టు
714,tauen::V,కరగు,కరగు
715,schmelzen::V,కరగు,కరగు
716,trocknen::V,యెండుట,యెండుట
717,sieden::V,ఉడుకు,ఉడుకు
718,faulen::V,క్రుళ్లు,క్రుళ్లు
719,verfaulen::V,క్షిణించు,క్షిణించు
720,reißen::V,చించు,చించు
721,versinken::V,మునుగు,మునుగు
722,vergehen::V,సంభవించు,సంభవించు
723,erscheinen::V,కనబడు,కనబడు
724,verschwinden::V,అదృశ్యమగు,అదృశ్యమగు
725,sinken::V,ముణుగుట,ముణుగుట
726,abnehmen::V,తగ్గు,తగ్గు
727,zunehmen::V,పెరుగుట,పెరుగుట
728,steigen::V,లేచు,లేచు
729,wachsen::V,పెరుగు,పెరుగు
730,glänzen::V,ప్రకాశించు,ప్రకాశించు
731,funkeln::V,ప్రకాశించు,ప్రకాశించు
732,lärmen::V,అరుచుట,అరుచుట
733,läuten::V,మేళవించుట,మేళవించుట
734,klingeln::V,వాయించుట,వాయించుట
735,klirren::V,ఘంటానాదము,ఘంటానాదము
736,brausen::V,గర్జించు,గర్జించు
737,rauschen::V,చటచటమనుట,చటచటమనుట
738,klingen::V,ధ్వనించుట,ధ్వనించుట
739,bellen::V,అఱచు,అఱచు
740,heulen::V,కూయు,కూయు
741,blasen::V,దురద్పప్టము,దురద్పప్టము
742,pfeifen::V,ఈలవేయు,ఈలవేయు
743,schreien::V,అఱచు,అఱచు
744,stöhnen::V,మూలుగు,మూలుగు
745,zittern::V,వణకు,వణకు
746,leben::V,జీవించుట,జీవించుట
747,geboren werden::V,పుట్టుట,పుట్టుట
748,atmen::V,ఉపిరి తీయు,ఉపిరి తీయు
749,trinken::V,త్రాగు,త్రాగు
750,essen::V,తిను,తిను
751,schlucken::V,మ్రింగు,మ్రింగు
752,müde werden::V,అలయు,అలయు
753,einschlafen::V,నిద్రించు,నిద్రించు
754,schlafen::V,నిద్రురించు,నిద్రురించు
755,aufwachen::V,మేలుకొను,మేలుకొను
756,aufstehen::V,లేచు,లేచు
757,sich erholen::V,నడ్డి వాల్చు,నడ్డి వాల్చు
758,krank werden::V,జబ్బుపడు,జబ్బుపడు
759,krank sein::V,జబ్బు చేయు,జబ్బు చేయు
760,schmerzen::V,నొచ్చుట,నొచ్చుట
761,husten::V,దగ్గుట,దగ్గుట
762,genesen::V,కుదురుట,కుదురుట
763,sterben::V,మరణించు,మరణించు
764,umkommen::V,నశించు,నశించు
765,sich bewegen::V,కదలు,కదలు
766,sich rühren::V,కదలు,కదలు
767,sich erheben::V,లేచు,లేచు
768,sich setzen::V,కూర్చుణ్డు,కూర్చుణ్డు
769,hinfallen::V,దొర్లు,దొర్లు
770,laufen::V,నడచు,నడచు
771,schreiten::V,అడుగుపెట్టుట,అడుగుపెట్టుట
772,spazierengehen::V,పచారు చేయు,పచారు చేయు
773,eilen::V,తొందరపడు,తొందరపడు
774,sich beeilen::V,త్వరపెట్టు,త్వరపెట్టు
775,sausen::V,విసరికొట్టు,విసరికొట్టు
776,rennen::V,పరుగెత్తు,పరుగెత్తు
777,springen::V,దుముకు,దుముకు
778,klettern::V,ఎక్కు,ఎక్కు
779,schaukeln::V,ఉయ్యాల ఊగు ,ఉయ్యాల ఊగు 
780,kriechen::V,ప్రాకు,ప్రాకు
781,schwimmen::V,ఈదు,ఈదు
782,tauchen::V,మునుగు,మునుగు
783,rudern::V,తెడ్లతోఁగడపు,తెడ్లతోఁగడపు
784,fahren::V,నడపు,నడపు
785,fliegen::V,ఎగురు,ఎగురు
786,gehen::V,పోవు,పోవు
787,weggehen::V,బయలుదేరు,బయలుదేరు
788,abfahren::V,విడిచిపోవు,విడిచిపోవు
789,anhalten::V,నిలుపు,నిలుపు
790,hineingehen::V,ప్రవేశించు,ప్రవేశించు
791,eintreten::V,ప్రవేశించు,ప్రవేశించు
792,kommen::V,వచ్చు,వచ్చు
793,ankommen::V,వచ్చి చేరు,వచ్చి చేరు
794,zurückkommen::V,తిరిగీవచ్చుట,తిరిగీవచ్చుట
795,bleiben::V,ఉండు,ఉండు
796,warten::V,కనిపెట్టు,కనిపెట్టు
797,erwarten::V,నిరిక్షించు,నిరిక్షించు
798,suchen::V,వెదకు,వెదకు
799,finden::V,కనుగొను,కనుగొను
800,versuchen::V,ప్రయత్నించు,ప్రయత్నించు
801,vorbereiten::V,తయారుచేయు,తయారుచేయు
802,lieben::V,ప్రేమించు,ప్రేమించు
803,mögen::V,ఇష్టపడు,ఇష్టపడు
804,lachen::V,నవ్వు,నవ్వు
805,rühren::V,గుండె తాకు,గుండె తాకు
806,weinen::V,వీడ్చు,వీడ్చు
807,schimpfen::V,గొణుగు,గొణుగు
808,sich ärgern::V,అలుగు,అలుగు
809,sich fürchten::V,భయపడు,భయపడు
810,fürchten::V,భయపడు,భయపడు
811,fliehen::V,పాఱిపోపు,పాఱిపోపు
812,flüchten::V,తప్పించుకొను,తప్పించుకొను
813,sehen::V,చూచు,చూచు
814,anschauen::V,చూచు,చూచు
815,ansehen::V,కాచియుండు,కాచియుండు
816,hören::V,విను,విను
817,zuhören::V,విను,విను
818,probieren::V,చవిచూచుట,చవిచూచుట
819,riechen::V,వాసనచూచు,వాసనచూచు
820,fühlen::V,స్పర్శించుట,స్పర్శించుట
821,scheinen::V,కనబడు,కనబడు
822,zu sehen sein::V,చూవు,చూవు
823,vernehmen::V,విను,విను
824,frieren::V,చలికి వడకు,చలికి వడకు
825,tun::V,చేయు,చేయు
826,können::V,గల,గల
827,wollen::V,కోరు,కోరు
828,anfangen::V,ఆరంభించు,ఆరంభించు
829,beenden::V,ముగించు,ముగించు
830,aufhören::V,నిలుపు,నిలుపు
831,gelingen::V,గెలుపాందు,గెలుపాందు
832,geraten::V,వెలువడు,వెలువడు
833,öffnen::V,తెఱచు,తెఱచు
834,schließen::V,మూయు,మూయు
835,stellen::V,ఉంచు,ఉంచు
836,setzen::V,ఉంచు,ఉంచు
837,legen::V,పెట్టు,పెట్టు
838,berühren::V,తాకు,తాకు
839,verbinden::V,చేర్చుట,చేర్చుట
840,bedecken::V,మూయు,మూయు
841,aufhängen::V,వ్రేలాడదీయు,వ్రేలాడదీయు
842,anzünden::V,వెలిగించు,వెలిగించు
843,aufheben::V,సేకరించు,సేకరించు
844,zurücklassen::V,విడుచు,విడుచు
845,verlieren::V,పోగొట్టుకొను,పోగొట్టుకొను
846,fallen lassen::V,జాఱవిడుచు,జాఱవిడుచు
847,machen::V,చేయు,చేయు
848,herstellen::V,ఉత్పత్తిచేయు,ఉత్పత్తిచేయు
849,bauen::V,నిర్మించు,నిర్మించు
850,reparieren::V,సరిచేయు,సరిచేయు
851,verbessern::V,వృద్ధి చేయు,వృద్ధి చేయు
852,ändern::V,మార్చు,మార్చు
853,graben::V,త్రవ్వు,త్రవ్వు
854,beugen::V,వంచు,వంచు
855,biegen::V,వంచు,వంచు
856,drehen::V,నూలువడుకు,నూలువడుకు
857,wenden::V,త్రిప్పు,త్రిప్పు
858,umdrehen::V,త్రిప్పు,త్రిప్పు
859,heben::V,ఎత్తు,ఎత్తు
860,hochheben::V,ఎత్తు,ఎత్తు
861,ergreifen::V,వశపఱచుకొను,వశపఱచుకొను
862,halten::V,ఉంచు,ఉంచు
863,drücken::V,అణచు,అణచు
864,schieben::V,నొక్కు,నొక్కు
865,kratzen::V,గోకు,గోకు
866,lecken::V,నాకు,నాకు
867,beißen::V,కఱచు,కఱచు
868,abreißen::V,తెగతెంచు,తెగతెంచు
869,abschneiden::V,తెగకొట్టు,తెగకొట్టు
870,binden::V,కట్టు,కట్టు
871,stecken::V,తగులుకొనివుండుట,తగులుకొనివుండుట
872,brechen::V,పగులగొట్టు,పగులగొట్టు
873,klopfen::V,కొట్టు,కొట్టు
874,hauen::V,కొట్టు,కొట్టు
875,kleben::V,అంటుకొను,అంటుకొను
876,reiben::V,రాచు,రాచు
877,streichen::V,వ్యాపింపజేయు,వ్యాపింపజేయు
878,schleifen::V,రాచు,రాచు
879,schneiden::V,కోయు,కోయు
880,rütteln::V,కుదిలించుట,కుదిలించుట
881,schütteln::V,కదల్చు,కదల్చు
882,schwenken::V,ఊచుట,ఊచుట
883,schütten::V,పోయు,పోయు
884,füllen::V,నింపు,నింపు
885,einwickeln::V,చుట్టు,చుట్టు
886,tragen::V,మోయు,మోయు
887,schleppen::V,ఈడ్చు,ఈడ్చు
888,ziehen::V,ఈడ్చు,ఈడ్చు
889,aufbewahren::V,కాపాడు,కాపాడు
890,werfen::V,విసరు,విసరు
891,fangen::V,పట్టుకొను,పట్టుకొను
892,packen::V,పట్టుకొను,పట్టుకొను
893,verstecken::V,దాచు,దాచు
894,teilen::V,భాగించు,భాగించు
895,schicken::V,పంపు,పంపు
896,bringen::V,తెచ్చు,తెచ్చు
897,hinzufügen::V,చేర్చు,చేర్చు
898,bekommen::V,సంపాదించు,సంపాదించు
899,erhalten::V,పుచ్చుకొను,పుచ్చుకొను
900,nehmen::V,తీసికొను,తీసికొను
901,wählen::V,ఇష్టపడు,ఇష్టపడు
902,auswählen::V,ఏరుకొను,ఏరుకొను
903,bewahren::V,భద్రపఱుచు,భద్రపఱుచు
904,behindern::V,అడ్డగించుట,అడ్డగించుట
905,verderben::V,చెఱచు,చెఱచు
906,beschädigen::V,చెరుపుట,చెరుపుట
907,zerbrechen::V,పగులగొట్టు,పగులగొట్టు
908,zerreißen::V,చించు,చించు
909,zerstören::V,వాశనము చేయు,వాశనము చేయు
910,verbrennen::V,కాల్చు,కాల్చు
911,geben::V,ఇచ్చు,ఇచ్చు
912,reichen::V,అందుకొనుట,అందుకొనుట
913,schenken::V,అర్పించు,అర్పించు
914,versprechen::V,వాగ్దత్తము చేయు,వాగ్దత్తము చేయు
915,wünschen::V,కోరు,కోరు
916,loben::V,స్తుతించు,స్తుతించు
917,küssen::V,ముద్దుపెట్టుకొను,ముద్దుపెట్టుకొను
918,wiegen::V,ఊచుట,ఊచుట
919,zudecken::V,మూయు,మూయు
920,wecken::V,నిద్రపలేపుట,నిద్రపలేపుట
921,zeigen::V,చూవు,చూవు
922,führen::V,దారిచూపు,దారిచూపు
923,lehren::V,బోధించు,బోధించు
924,unterrichten::V,నేర్పు,నేర్పు
925,aufziehen::V,పెంచు,పెంచు
926,leiten::V,తీసుకపోవుట,తీసుకపోవుట
927,antreiben::V,ప్రేరేపించు,ప్రేరేపించు
928,lassen::V,అనుమతించు,అనుమతించు
929,einladen::V,ఆహ్వానించు,ఆహ్వానించు
930,vereinigen::V,కూడుట,కూడుట
931,besuchen::V,పోయి చూచు,పోయి చూచు
932,treffen::V,కలియు,కలియు
933,sich versammeln::V,కూర్చు,కూర్చు
934,spielen::V,ఆట లాడు,ఆట లాడు
935,singen::V,పాడు,పాడు
936,tanzen::V,నృత్యముచేయు,నృత్యముచేయు
937,sich trennen::V,ఎడబాయుట,ఎడబాయుట
938,verlassen::V,విడుచు,విడుచు
939,retten::V,తప్పించుట,తప్పించుట
940,bewachen::V,కాపాడు,కాపాడు
941,schützen::V,రక్షించు,రక్షించు
942,verteidigen::V,రక్షించు,రక్షించు
943,sich schlagen::V,జగడమాడు,జగడమాడు
944,schießen::V,కాల్చు,కాల్చు
945,siegen::V,గెలుచు,గెలుచు
946,ärgern::V,పీడించుట,పీడించుట
947,schlagen::V,కొట్టు,కొట్టు
948,treten::V,తన్ను,తన్ను
949,stechen::V,కుట్టు,కుట్టు
950,stoßen::V,గెంటు,గెంటు
951,stehlen::V,దొంగిలించు,దొంగిలించు
952,stören::V,కలతపఱచు,కలతపఱచు
953,belästigen::V,పీడించు,పీడించు
954,verbergen::V,దాచు,దాచు
955,täuschen::V,మోసము చేయు,మోసము చేయు
956,betrügen::V,మోసపుచ్చు,మోసపుచ్చు
957,töten::V,చంపు,చంపు
958,wohnen::V,నివసించు,నివసించు
959,arbeiten::V,పనిచేయు,పనిచేయు
960,sammeln::V,ప్రోగుచేయు,ప్రోగుచేయు
961,pflücken::V,యేరుట,యేరుట
962,jagen::V,వేటాడు,వేటాడు
963,fischen::V,వెదకు,వెదకు
964,fassen::V,పట్టుకొమ,పట్టుకొమ
965,hüten::V,మందచేరుట,మందచేరుట
966,treiben::V,నడపు,నడపు
967,anbinden::V,కట్టు,కట్టు
968,füttern::V,భోజనము పెట్టు,భోజనము పెట్టు
969,melken::V,పాలు పితుకు,పాలు పితుకు
970,hacken::V,నఱకు,నఱకు
971,gießen::V,నీళ్ళుకట్టుట,నీళ్ళుకట్టుట
972,reifen::V,పండుట,పండుట
973,zubereiten::V,వండు,వండు
974,kochen::V,వండు,వండు
975,backen::V,రొట్టెకాల్చు,రొట్టెకాల్చు
976,braten::V,వేపు,వేపు
977,umrühren::V,కదులుట,కదులుట
978,stricken::V,అల్లు,అల్లు
979,nähen::V,కుట్టు,కుట్టు
980,färben::V,రంగు వేయు,రంగు వేయు
981,reinigen::V,శుభ్రము చేయు,శుభ్రము చేయు
982,waschen::V,కడుగు,కడుగు
983,abwischen::V,తుడుచు,తుడుచు
984,spülen::V,నీటిలో జడించు,నీటిలో జడించు
985,fegen::V,ఊడ్చు,ఊడ్చు
986,kehren::V,ఊడ్చు,ఊడ్చు
987,baden::V,స్నానము చేయు,స్నానము చేయు
988,sich waschen::V,కడుగు,కడుగు
989,ausziehen::V,విప్పు,విప్పు
990,anziehen::V,ధరించు,ధరించు
991,sich anziehen::V,బట్టలు వేసుకొను,బట్టలు వేసుకొను
992,sich anziehen::V,బట్టలు వేసుకొను,తొడుగుకొను
993,sich anziehen::V,తొడుగుకొను,బట్టలు వేసుకొను
994,sich anziehen::V,తొడుగుకొను,తొడుగుకొను
995,kämmen::V,దువ్వుట,దువ్వుట
996,schmücken::V,అలంకరించు,అలంకరించు
997,sagen::V,చెప్పు,చెప్పు
998,sprechen::V,చెప్పు,చెప్పు
999,reden::V,మాటలాడు,మాటలాడు
1000,sich unterhalten::V,ముచ్చటలాడు,ముచ్చటలాడు
1001,fragen::V,ప్రశ్నించు,ప్రశ్నించు
1002,bitten::V,కోరు,కోరు
1003,erzählen::V,చెప్పు,చెప్పు
1004,mitteilen::V,తెలియజేయు,తెలియజేయు
1005,nennen::V,పేరు వెట్టు,పేరు వెట్టు
1006,rufen::V,పిలుచు,పిలుచు
1007,prahlen::V,జల్లి,జల్లి
1008,übersetzen::V,తర్జుమాచేయు,తర్జుమాచేయు
1009,denken::V,ఆలోచించు,ఆలోచించు
1010,glauben::V,నమ్ము,నమ్ము
1011,bemerken::V,గుర్తించు,గుర్తించు
1012,erkennen::V,గుర్తించు,గుర్తించు
1013,begreifen::V,గ్రహించు,గ్రహించు
1014,verstehen::V,గ్రహించు,గ్రహించు
1015,lernen::V,నేర్చు కొను,నేర్చు కొను
1016,wissen::V,తెలిసికొను,తెలిసికొను
1017,sich erinnern an::V,జ్ఞాపకముంచుకొను,జ్ఞాపకముంచుకొను
1018,vergessen::V,మఱచిపోవు,మఱచిపోవు
1019,messen::V,కొలుచుట,కొలుచుట
1020,zählen::V,లెక్కపెట్టు,లెక్కపెట్టు
1021,rechnen::V,లెక్కపెట్టు,లెక్కపెట్టు
1022,lesen::V,చదువు,చదువు
1023,malen::V,పూనుట,పూనుట
1024,zeichnen::V,వ్రాసుట,వ్రాసుట
1025,schreiben::V,వ్రాయు,వ్రాయు
1026,besitzen::V,కలిగియుండు,కలిగియుండు
1027,kaufen::V,కొను,కొను
1028,verkaufen::V,అమ్ము,అమ్ము
1029,bezahlen::V,చెల్లించు,చెల్లించు
1030,zahlen::V,చెల్లించు,చెల్లించు
1031,beherrschen::V,ఏలు,ఏలు
1032,ertragen::V,భరించు,భరించు
