,Concept_ID,lez,kn
557,reif::A,дигмиш хьайи,ಹಣ್ಣಾದ
558,lecker::A,дадлу,ಗುಚಿಕರ
559,süß::A,ширин,ಸಿಹಿ
560,bitter::A,туькьуьл,ಕಹಿ
561,sauer::A,цуру,ಹುಳಿಯಾದ
562,hell::A,экуь,ಹೊಳೆಯುವ
563,dunkel::A,мичӏи,ಮಬ್ಬಾದ
564,schwarz::A,чӏулав,ಕಪ್ಪು
565,weiß::A,лацу,ಬಿಳಿಯ
566,rot::A,яру,ಕೆಂಪು
567,gelb::A,хъипи,ಹಳದಯ
568,blau::A,вили,ನೀಲ
569,grün::A,къацу,ಕಾಯಾದ
570,grau::A,рехи,ಬೂದುಬಣ್ಣದ
571,bunt::A,цӏару,ವರ್ಣರಂಜಿತ
572,bunt::A,яру-цӏару,ವರ್ಣರಂಜಿತ
573,billig::A,ужуз,ಅಗ್ಗ
574,teuer::A,багьа,ದುಬಾರಿಯಾದ
575,wertvoll::A,масан,ಅಮೂಲ್ಯ
576,blind::A,буьркьуь,ಅಂಧ
577,taub::A,биши,ಕಿವುಡಾದ
578,kräftig::A,гужлу,ಪ್ರಬಲ
579,stark::A,къуватлу,ಶಕ್ತಿವಂತ
580,schwach::A,такьатсуз,ದುರ್ಬಲ
581,fett::A,куьк,ಕೊಬ್ಬಿದ
582,schlank::A,шумал,ತೆಳ್ಳಗಿನ
583,hübsch::A,гуьрчег,ಅಂದವಾದ
584,böse::A,пис,ಕೆಟ್ಟ
585,dumm::A,ахмакь,ಮಂದ
586,faul::A,тенпел,ಆಲಸ
587,fleißig::A,сяй ийидай,ಕಡಗುವ
588,fleißig::A,сяйи ийидай,ಕಡಗುವ
589,geizig::A,мискьи,ಜುಗ್ಗ
590,klug::A,акьуллу,ಚತುರ
591,geschickt::A,магьир,ದಕ್ಷ
592,lieb::A,играми,ಪ್ರಿಯ
593,lustig::A,шад,ಖುಷಿಯಾದ
594,sanft::A,назик,ಸೌಮ್ಯ
595,sanft::A,милайим,ಸೌಮ್ಯ
596,hungrig::A,гишин,ಹಸಿದ
597,krank::A,кефсуз,ಅಸ್ವಸ್ಥ
598,nackt::A,кьецӏил,ನಗ್ನ
599,traurig::A,пашман,ದುಃಖಿತ
600,lebendig::A,ччан алай,ಜೀವಂತ
601,gut::A,хъсан,ಒಳ್ಳೆಯ
602,gut::A,вижевай,ಒಳ್ಳೆಯ
603,schlecht::A,пис,ದುಷ್ಟ
604,richtig::A,дуьз,ಸರಿ
605,schlimm::A,нифретлу,ಅಸಹ್ಯ
606,wahr::A,гьакъикъи,ನಿಜ
607,alt::A,эски,ಮುದಿ
608,alt::A,куьгьне,ಮುದಿ
609,neu::A,цӏийи,ಹೊಸ
610,ehemalig::A,виликан,ಮಾಜೀ
611,alt[Lebewesen]::A,кьуьзуь,ವೃದ್ಧ
612,jung::A,жегьил,ಎಳ
613,arm::A,кесиб,ಬಡ
614,reich::A,девлетлу,ಶ್ರೀಮಂತ
615,bekannt::A,чидай,ಅಪ್ತ
616,berühmt::A,машгьур,ಪ್ರಸಿದ್ಧ
617,fremd::A,ччара,ಪರಕೀಯ
618,verschieden::A,жуьреба-жуьре,ಬೇರೆ
619,nah::A,мукьвал,ಹತ್ತಿರವಾದ
620,fern::A,яргъал,ದೂರದ
621,linker::A,чапла,ಎಡ
622,rechter::A,эрчӏи,ಬಲ
623,anderer::A,маса,ಇತರ
624,anderer::A,муькуь,ಇತರ
625,erster::A,сад лагьай,ಪ್ರಥಮ
626,zweiter::A,кьвед лагьай,ದ್ವಿತೀಯ
627,dritter::A,пуд лагьай,ಮೂರನೆಯಜಗತ್ತು
628,letzter::A,эхиримжи,ಅಂತ್ಯ
629,allein::ADV,кьилди,ಒಬ್ಬನೇ
630,zusammen::ADV,санал,ಒಟ್ಟಿಗೆ
631,lange::ADV,яргъалди,ದೀರ್ಘ
632,plötzlich::ADV,садлагьана,ಅನಾಮತ್ತು
633,sofort::ADV,гьасятда,ಜಾಗ್ರತೆ
634,später::ADV,гуьгъуьнлай,ತರುವಾಯ
635,jetzt::ADV,гила,ಈಗ
636,heute::ADV,къе,ಇಂದು
637,morgen::ADV,пака,ನಾಳೆ
638,bald::ADV,мукьва,ಬೇಗ
639,bald::ADV,мукьвара,ಬೇಗ
640,dann::ADV,ахпа,ಆಗ
641,gestern::ADV,накь,ನಿನ್ನೆ
642,einst::ADV,садра,ಪೂರ್ವದಲ್ಲಿ
643,damals::ADV,а чӏавуз,ಆಗ
644,danach::ADV,ахпа,ಆಮೇಲೆ
645,vorher::ADV,вилик,ಮುಂಚೆ
646,zuerst::ADV,сифте,ಮೊದಲಿಗೆ
647,einmal::ADV,садра,ಒಮ್ಮೆ
648,manchmal::ADV,гагь-гагь,ಆಗಾಗ
649,oft::ADV,гзаф вахтара,ಅನೇಕಸಲ
650,immer::ADV,гьамиша,ಯಾವಾಗಲೂ
651,niemals::ADV,са чӏавузни,ಯಾವಾಗಲೂ ಇಲ್ಲ
652,niemals::ADV,са вахтундани,ಯಾವಾಗಲೂ ಇಲ್ಲ
653,hier::ADV,ина,ಇಲ್ಲಿ
654,hierhin::ADV,иниз,ಇತ್ತ
655,von hier::ADV,инай,ಇಲ್ಲಿಂದ
656,dort::ADV,ана,ಅಲ್ಲಿ
657,dorthin::ADV,аниз,ಅಲ್ಲಿಗೆ
658,geradeaus::ADV,дуьз,ಸೀದಾ
659,vorwärts::ADV,вилик,ಮುನ್ನೆಡೆವ
660,vorwärts::ADV,виликди,ಮುನ್ನೆಡೆವ
661,rückwärts::ADV,кьулухъ,ಹಿಂದುಗಡೆಗೆ
662,unten::ADV,агъада,ಕೆಳಗೆ
663,hinab::ADV,агъуз,ಕೆಳಕ್ಕೆ
664,oben::ADV,винел,ಮೇಲೆ
665,hinauf::ADV,виниз,ಮೇಲಕ್ಕೆ
666,überall::ADV,вирина,ಎಲ್ಲಸ್ಥಳಗಳು
667,nicht::ADV,ваъ,ಇಲ್ಲ
668,nicht::ADV,ваъ,ಅಲ್ಲ
669,ein wenig::ADV,са тӏимил,ತುಸು
670,kaum::ADV,жизви,ಕಠಿನವಾಗಿ
671,sehr::ADV,лап,ಬಹು
672,so::ADV,икӏ,ಅಷ್ಟು
673,noch::ADV,гьеле,ಇನ್ನು
674,nur::ADV,анжах,ಕೇವಲ
675,schon::ADV,хъувуна,ಆಗಲೇ
676,schon::ADV,мадни дардиз,ಆಗಲೇ
677,schon::ADV,мадни гуьтӏуьз,ಆಗಲೇ
678,schon::ADV,мадни гуьтӏуь я,ಆಗಲೇ
679,vergebens::ADV,нагьакь,ನಿಷ್ಫಲವಾಗಿ
680,vergebens::ADV,нагьакьа,ನಿಷ್ಫಲವಾಗಿ
681,vor::PRP,вилик,ಮುಂದೆ
682,hinter::PRP,кьулухъ,ಹಿಂದ
683,unter::PRP,кӏаник,ಕೆಳ
684,durch::PRP,арадай,ನೇರವಾಗಿ
685,durch::PRP,-кай хкатна,ನೇರವಾಗಿ
686,neben::PRP,патав,ಅಧರ ಬಲಿಕ
687,neben::PRP,мукьув,ಅಧರ ಬಲಿಕ
688,zwischen::PRP,ара,ನಡುವೆ
689,zwischen::PRP,арада,ನಡುವೆ
690,wegen::PRP,гъиляй,ಅಧಕ್ಕಗಿ
691,dies::PRN,и,ಈ
692,dies::PRN,им,ಈ
693,das::PRN,а,ಅದು
694,das::PRN,ам,ಅದು
695,alles::PRN,вири,ಎಲ್ಲ
696,alles::PRN,михьиз,ಎಲ್ಲ
697,ich::PRN,за,ನಾನು
698,ich::PRN,зун,ನಾನು
699,du::PRN,вун,ನೀನು
700,er::PRN,ам,ಅವನು
701,er::PRN,ам,ಇವನು
702,er::PRN,гьа,ಅವನು
703,er::PRN,гьа,ಇವನು
704,wir::PRN,чун,ನಾವು
705,ihr::PRN,куьн,ನೀವು
706,sie::PRN,абур,ಅವರು
707,was::FPRN,вуч,ಏನು
708,wer::FPRN,вуж,ಯಾರಿಗೆ
709,wo::FADV,гьина,ಎಲ್ಲಿ
710,wohin::FADV,гьиниз,ಎಲ್ಲಿಗೆ
711,wie::FADV,гьикӏ,ಹೇಗೆ
712,warum::FADV,вучиз,ಏಕೆ
713,wieviel::FNUM,шумуд,ಎಷ್ಟು
714,eins::NUM,са,ಒಂದು
715,zwei::NUM,кьвед,ಎರಡು
716,drei::NUM,пуд,ಮೂರು
717,vier::NUM,кьуд,ನಾಲ್ಕು
718,fünf::NUM,вад,ಅಯ್ದು
719,sechs::NUM,ругуд,ಆರು
720,sieben::NUM,ирид,ಏಳು
721,acht::NUM,муьжуьд,ಎಂಟು
722,neun::NUM,кӏуьд,ಒಂಭಬತ್ತು
723,zehn::NUM,цӏуд,ಹತ್ತು
724,elf::NUM,цӏусад,ಹನ್ನೊಂದು
725,zwölf::NUM,цӏикьвед,ಹನ್ನೆರಡು
726,zwanzig::NUM,къад,ಇಪ್ಪತ್ತು
727,dreißig::NUM,къанницӏуд,ಮೂವತ್ತು
728,vierzig::NUM,яхцӏур,ನಲವತ್ತು
729,fünfzig::NUM,яхцӏурни цӏуд,ಐವತ್ತು
730,sechzig::NUM,пудкъад,ಅರುವತ್ತು
731,siebzig::NUM,пудкъанни цӏуд,ಎಪ್ಪತ್ತು
732,achtzig::NUM,кьудкъад,ಎಂಬತ್ತು
733,neunzig::NUM,кьудкъанни цӏуд,ತೊಂಬತ್ತು
734,hundert::NUM,виш,ನೂರು
735,tausend::NUM,агъзур,ಸಾವಿರ
736,und::CNJ,ва,ಮತ್ತು
737,oder::CNJ,я,ಅಥವಾ
738,stehen::V,акъвазун,ನಿಲ್ಲು
739,sitzen::V,ацукьун,ಕುಳ್ಳಿರು
740,liegen::V,къаткун,ಮಲಗಿಕೊ
741,hängen::V,куьрс хьун,ಇಳಿಯಬಿಡು
742,werden::V,хьун,ಆಗು
743,passieren::V,хьун,ಆಗು
744,beginnen::V,башламиш хьун,ಆರಂಭಿಸು
745,enden::V,куьтягь хьун,ಕೊನೆಗಾಣು
746,wechseln::V,дегиш хьун,ಮಾರ್ಪಡಿಸು
747,aufgehen[Sonne]::V,экъечӏун,ಮೂಡು
748,untergehen[Sonne]::V,акӏун,ಮುಳುಗು
749,scheinen[Sonne]::V,ишигь гун,ಹೊಳೆ
750,donnern::V,къукърумар авун,ಗುಡುಗಾಗು
751,strömen::V,авахьун,ಹರಿ
752,fließen::V,авахьун,ಹರಿ
753,sich drehen::V,элкъуьн,ಸುತ್ತು
754,schwanken::V,юзун,ಓಲಾಡು
755,schwingen::V,галтад хьун,ತೂಗು
756,fallen::V,аватун,ಉದುರು
757,brennen::V,кун,ಉರಿ
758,brennen::V,ккун,ಉರಿ
759,regnen::V,къун,ಸುರಿ
760,gefrieren::V,муркӏади кьун,ಹೆಪ್ಪುಗಟ್ಟು
761,tauen::V,цӏурун,ಬೆಚ್ಚಗಾಗು
762,schmelzen::V,цӏурун,ಕರಗು
763,trocknen::V,кьурун,ಒಣಗು
764,sieden::V,ругун,ಕುದಿ
765,faulen::V,кутӏун,ಕೊಳೆ
766,verfaulen::V,чуьруьтмиш хьун,ನಶಿಸು
767,verfaulen::V,кутӏун,ನಶಿಸು
768,reißen::V,атӏун,ಒಡೆ
769,reißen::V,къазунун,ಒಡೆ
770,versinken::V,батмиш хьун,ಮುಳುಗು
771,vergehen::V,алатун,ಸಾಗು
772,erscheinen::V,майдандиз акъатун,ತೋರು
773,verschwinden::V,квахьун,ಮಾಯವಾಗು
774,sinken::V,элекьун,ಕುಸಿ
775,abnehmen::V,тӏимил хьун,ತಗ್ಗು
776,abnehmen::V,гъвечӏи хьун,ತಗ್ಗು
777,zunehmen::V,артух хьун,ಬೆಳೆ
778,steigen::V,хкаж хьун,ಉಬ್ಬು
779,wachsen::V,экъечӏун,ಬೆಳೆ
780,glänzen::V,цӏарцӏар гун,ಮಿರುಗು
781,funkeln::V,нур гун,ಮಿನುಗು
782,lärmen::V,ван авун,ಶಬ್ದ ಮಾಡಲು
783,läuten::V,зенг ягъун,ಬಾರಿಸು
784,klingeln::V,зенг ягъун,ಅನುರಣಿಸು
785,klirren::V,зигринг авун,ಕಿಣಿಕಿಣಿಸು
786,brausen::V,къати хьун,ಅಬ್ಬರಿಸು
787,rauschen::V,вишриш авун,ಮರ್ಮರಗುಟ್ಟಿಸು
788,klingen::V,ван авун,ಉಸಿರು
789,bellen::V,элуькьун,ಬಗುಳು
790,heulen::V,къув ягъун,ಅರಚು
791,blasen::V,уф гун,ಗಾಳಿ ಊದು
792,pfeifen::V,уьфт ягъун,ಸಿಳ್ಳೆಯೂದು
793,schreien::V,гьараюн,ಕರೆ
794,stöhnen::V,суза авун,ನರಳು
795,zittern::V,зурзун,ನಡುಗು
796,leben::V,яшамиш хьун,ಇರು
797,geboren werden::V,хьун,ಉಂಟಾಗು
798,atmen::V,нефес чӏугун,ಉಸಿರು
799,trinken::V,хъун,ಕುಡಿ
800,essen::V,тӏуьн,ತಿನ್ನು
801,schlucken::V,туькьуьнун,ನುಂಗು
802,müde werden::V,галатун,ಬಳಲು
803,müde werden::V,юргъун хьун,ಬಳಲು
804,einschlafen::V,ксун,ನಿದ್ಧೆಹೋಗು
805,schlafen::V,ксун,ನಿದ್ರಿಸು
806,aufwachen::V,ахварай аватун,ಏಳು
807,aufstehen::V,къарагъун,ಏಳು
808,sich erholen::V,ял ягъун,ಸುಧಾರಿಸು
809,krank werden::V,кефсуз хьун,ಬೇನೆಬೀಳು
810,krank sein::V,тӏа хьун,ಕೆಟ್ಟ ಎಂದು
811,schmerzen::V,тӏа хьун,ಕಚ್ಚು
812,husten::V,уьгьуь ягъун,ಕೆಮ್ಮು
813,genesen::V,сагъ хъхьун,ಮತ್ತೆಹೊದಿಸು
814,sterben::V,кьин,ಮೃತಪಡು
815,umkommen::V,терг хьун,ಹಾಳಾಗು
816,sich bewegen::V,юзун,ಚಲಿಸು
817,sich rühren::V,юзун,ಕದಲು
818,sich erheben::V,къарагъун,ಏಳು
819,sich setzen::V,ацукьун,ಕೂರು
820,hinfallen::V,алукьун,ಬೀಳು
821,laufen::V,къекъуьн,ನಡೆ
822,schreiten::V,ккамар къачун,ಮೆಲ್ಲಗೆ ನಡೆ
823,spazierengehen::V,сейр авун,ವಿಹರಿಸು
824,eilen::V,тади авун,ಮುನ್ನುಗ್ಗು
825,sich beeilen::V,гьерекатун,ಆತುರಪಡು
826,sausen::V,чкурун,ಒಗೆ
827,rennen::V,катун,ಓಡು
828,rennen::V,зверун,ಓಡು
829,springen::V,хкадарун,ಜಿಗಿ
830,klettern::V,акьахун,ಏರು
831,kriechen::V,капаралди фин,ತೆವಳು
832,schwimmen::V,сирнав авун,ಈಜು
833,tauchen::V,кьилихъди циз вегьин,ಕೆಳಗಿಳಿ
834,rudern::V,кьусуйралди лодка гьалун,ಸಾಗಿಸು
835,rudern::V,цуьруьгъуьлдалди кӏватӏун,ಸಾಗಿಸು
836,fahren::V,фин,ನಡೆಸು
837,fliegen::V,лув гун,ಹಾರು
838,fliegen::V,цавай фин,ಹಾರು
839,gehen::V,фин,ಹೋಗು
840,weggehen::V,хъфин,ಹೊರಡು
841,abfahren::V,фин,ತೆರಳು
842,abfahren::V,рекье гьатун,ತೆರಳು
843,anhalten::V,акъвазун,ನಿಲ್ಲು
844,hineingehen::V,гьахьун,ಒಳಹೊಗು
845,eintreten::V,гьахьун,ಒಳಹೊಗು
846,kommen::V,атун,ಬರು
847,ankommen::V,атун,ಬರು
848,zurückkommen::V,хтун,ಹಿಂದಿರುಗು
849,bleiben::V,амукьун,ಇರು
850,warten::V,гуьзлемишун,ಇರು
851,erwarten::V,вил алаз акъвазун,ನಿರೀಕ್ಷಿಸು
852,suchen::V,къекъуьн,ಹುಡುಕು
853,finden::V,жугъун,ಕಂಡುಕೊ
854,versuchen::V,алахъун,ಪ್ರಯತ್ನಿಸು
855,vorbereiten::V,гьазурун,ಸಿದ್ಧವಾಗು
856,lieben::V,кӏан хьун,ಪ್ರೀತಿಸು
857,mögen::V,рикӏ ацукьун,ಇಷ್ಟಪಡು
858,lachen::V,хъуьруьн,ನಗು
859,weinen::V,шехьун,ಅಳು
860,schimpfen::V,сеперар гун,ಗೊಣಗು
861,schimpfen::V,экъуьгъунар авун,ಗೊಣಗು
862,sich ärgern::V,хъел акатун,ಗಣಗಾಡು
863,sich fürchten::V,кичӏе хьун,ನಡುಗು
864,fürchten::V,къурхутмиш хьун,ಹೆದರು
865,fliehen::V,катун,ಓಡಿಹೋಗು
866,flüchten::V,катун,ಪಾರಾಗು
867,sehen::V,акун,ಕಾಣು
868,anschauen::V,вил вегьин,ನೋಡು
869,ansehen::V,килигун,ನಿರೀಕ್ಷಿಸು
870,hören::V,ван хьун,ಕೇಳು
871,zuhören::V,яб гун,ಆಲಿಸು
872,probieren::V,дад акун,ರುಚಿ ನೋಡು
873,riechen::V,ни чӏугун,ಮೂಸು
874,fühlen::V,гьисс авун,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
875,frieren::V,кьун,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
876,frieren::V,мекьи хьун,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
877,tun::V,авун,ಮಾಡು
878,können::V,хьун,ಮಾಡಬಲ್ಲ
879,können::V,акъакьун,ಮಾಡಬಲ್ಲ
880,wollen::V,кӏан хьун,ಬಯಸು
881,anfangen::V,башламишун,ಪ್ರಾರಂಭಿಸು
882,beenden::V,куьтягьун,ನಿಲ್ಲಿಸು
883,aufhören::V,акъвазун,ಮುಗಿಸು
884,gelingen::V,арадал атун,ಯಶಸ್ವಿಯಾಗು
885,geraten::V,акъатун,ಉತ್ಪತ್ತಿಮಾಡು
886,öffnen::V,ахъаюн,ತೆರೆ
887,schließen::V,акьалун,ಮುಚ್ಚು
888,stellen::V,эцигун,ಇಕ್ಕು
889,setzen::V,ацукьарун,ಇಡು
890,legen::V,эцигун,ಇಡು
891,berühren::V,хкӏурун,ತಾಕು
892,verbinden::V,гилигун,ಕೂಡಿಸು
893,bedecken::V,кӏевун,ಮುಚ್ಚು
894,aufhängen::V,куьрсарун,ತೂಗುಹಾಕು
895,anzünden::V,куькӏуьрун,ಹತ್ತಿಸು
896,aufheben::V,хкажун,ಆಯಿ
897,zurücklassen::V,тун,ಬಿಡು
898,verlieren::V,квадарун,ಕಳೆ
899,fallen lassen::V,авадрун,ಬೀಳಿಸು
900,machen::V,авун,ಮಾಡು
901,machen::V,кар авун,ಮಾಡು
902,herstellen::V,расун,ತಯಾರಿಸು
903,bauen::V,туькӏуьрун,ಕಟ್ಟು
904,reparieren::V,расун,ಸರಿಪಡಿಸು
905,verbessern::V,хъсанрун,ತಿದ್ದು
906,ändern::V,табдил авун,ಬದಲಾಯಿಸು
907,graben::V,эгъуьнун,ಅಗೆ
908,beugen::V,акӏажарун,ಬಗ್ಗಿಸು
909,beugen::V,кангур авун,ಬಗ್ಗಿಸು
910,biegen::V,патахъарун,ಬಗ್ಗಿಸು
911,drehen::V,алчударун,ತಿರುಗು
912,umdrehen::V,элкъуьрун,ತಿರುಗಿಸು
913,heben::V,хкажун,ಎತ್ತು
914,hochheben::V,хкажун,ಎತ್ತು
915,ergreifen::V,агалчна кьун,ಆಕ್ರಮಿಸು
916,halten::V,кьун,ಹಿಡಿ
917,drücken::V,чуькьуьн,ಒತ್ತು
918,schieben::V,хуртӏ гун,ನೂಕು
919,kratzen::V,къадгъунун,ತರಚಿಕೊಳ್ಳು
920,lecken::V,мез гун,ನೆಕ್ಕು
921,beißen::V,кӏасун,ಕಚ್ಚು
922,abreißen::V,галудун,ಹರಿ
923,abschneiden::V,атӏун,ಕತ್ತರಿಸು
924,stecken::V,сухун,ಸಿಕ್ಕಿಸು
925,brechen::V,хун,ಮುರಿ
926,brechen::V,кукӏварун,ಮುರಿ
927,klopfen::V,тахъ-тахъ авун,ತಟ್ಟು
928,hauen::V,ягъун,ಹೊಡೆ
929,kleben::V,алкӏурун,ಅಂಟಿಸು
930,kleben::V,кукӏурун,ಅಂಟಿಸು
931,reiben::V,тӏушунун,ಉಜ್ಜು
932,streichen::V,алтадун,ಹರಡು
933,schleifen::V,кӏвенкӏв авун,ಮಸೆ
934,schneiden::V,атӏун,ಕತ್ತರಿಸು
935,rütteln::V,къарсурун,ಕುಲುಕಿಸು
936,schütteln::V,къарсурун,ಅಲುಗಿಸು
937,schwenken::V,элягъун,ತೂಗಾಡು
938,schwenken::V,галтадун,ತೂಗಾಡು
939,schütten::V,цун,ಎರೆ
940,füllen::V,ацӏурун,ತುಂಬಿಸು
941,einwickeln::V,кутун,ಹೊದಿಸು
942,einwickeln::V,элкъуьрун,ಹೊದಿಸು
943,tragen::V,тухун,ಹೊರು
944,schleppen::V,галчӏурун,ಜಗ್ಗು
945,ziehen::V,ялун,ಎಳೆ
946,ziehen::V,чӏугун,ಎಳೆ
947,aufbewahren::V,хуьн,ಇಟ್ಟುಕೊ
948,werfen::V,гадрун,ಎಸೆ
949,fangen::V,кьун,ಹಿಡಿ
950,packen::V,кьун,ಸೆಳೆ
951,verstecken::V,кӏевун,ಮುಚ್ಚಿಡು
952,teilen::V,паюн,ವಿಭಜಿಸು
953,schicken::V,ракъурун,ಕಳುಹಿಸು
954,bringen::V,гъун,ತರು
955,hinzufügen::V,алава авун,ಕೂಡಿಸು
956,bekommen::V,къачун,ಸಂಪಾದಿಸು
957,bekommen::V,жугъурун,ಸಂಪಾದಿಸು
958,erhalten::V,къачун,ಪಡೆ
959,nehmen::V,къачун,ಹಿಡಿ
960,wählen::V,хкягъун,ಆರಿಸು
961,auswählen::V,хкягъун,ಆಯಿ
962,bewahren::V,хуьн,ರಕ್ಷಿಸಿಡು
963,behindern::V,манийвал авун,ಅಡ್ಡಿಮಾಡು
964,verderben::V,чӏурун,ಕೆಡಿಸು
965,beschädigen::V,нукьсанвал гун,ಹಾಳುಮಾಡು
966,zerbrechen::V,хун,ಮುರಿ
967,zerreißen::V,къазунун,ಸೀಳು
968,zerstören::V,чӏурун,ಅಳಿಸು
969,zerstören::V,барбатӏун,ಅಳಿಸು
970,verbrennen::V,ккун,ಸುಡು
971,geben::V,гун,ಕೊಡು
972,reichen::V,вугун,ಕೊಡು
973,reichen::V,гун,ಕೊಡು
974,schenken::V,пишкеш авун,ಅರ್ಪಿಸು
975,versprechen::V,гаф гун,ವಾಗ್ದಾನಮಾಡು
976,wünschen::V,дуьа авун,ಬಯಸು
977,loben::V,тариф авун,ಹೊಗಳು
978,küssen::V,темен гун,ಚುಂಬಿಸು
979,wiegen::V,эчӏягъун,ತೂಗು
980,zudecken::V,гьалдун,ಹಾಸು
981,wecken::V,ахварай авудун,ಎಬ್ಬಿಸು
982,zeigen::V,къалурун,ತೋರಿಸು
983,führen::V,тухун,ದಾರಿತೋರಿಸು
984,lehren::V,кӏелиз тун,ಕಲಿಸು
985,unterrichten::V,тарс гун,ಬೋಧಿಸು
986,aufziehen::V,тербия гун,ಸಲಹು
987,aufziehen::V,тербияламишун,ಸಲಹು
988,leiten::V,идара авун,ಮುಂದಾಳಾಗಿರು 
989,antreiben::V,тади кутун,ಓಡಿಸು
990,einladen::V,теклиф авун,ಆಹ್ವಾನಿಸು
991,vereinigen::V,сад авун,ಒಂದಾಗು
992,besuchen::V,кьилив атун,ಭೇಟಿಯಾಗು
993,treffen::V,гьалтун,ಸಂಧಿಸು
994,sich versammeln::V,алтӏушун,ನೆರೆ
995,spielen::V,къугъун,ಆಡು
996,singen::V,лугьун,ಹಾಡು
997,singen::V,мани лугьун,ಹಾಡು
998,tanzen::V,кьуьл авун,ಕುಣಿ
999,sich trennen::V,къакъатун,ಪ್ರತ್ಯೇಮಾಡು
1000,verlassen::V,гъил къачун,ಕಳೆ
1001,retten::V,къутармишун,ರಕ್ಷಿಸು
1002,bewachen::V,хуьн,ಕಾಪಾಡು
1003,schützen::V,хуьн,ಸಂರಕ್ಷಿಸು
1004,verteidigen::V,хуьн,ಕಾಪಿಡು
1005,sich schlagen::V,кукӏун,ಕಿತ್ತಾಟ
1006,schießen::V,акъатун,ಎಸೆ
1007,siegen::V,гъалиб хьун,ಗೆಲ್ಲು
1008,ärgern::V,хъел гъун,ರೇಗಿಸು
1009,ärgern::V,хъел кутун,ರೇಗಿಸು
1010,schlagen::V,ягъун,ಹೊಡೆ
1011,schlagen::V,галукьарун,ಹೊಡೆ
1012,treten::V,кьуьл къекъягъун,ಒದೆ
1013,treten::V,кьуьл эцягъун,ಒದೆ
1014,stechen::V,акьадарун,ಚುಚ್ಚು
1015,stoßen::V,эцягъун,ತಳ್ಳು
1016,stehlen::V,чуьнуьхун,ಕದಿ
1017,stören::V,хкуьрун,ಕತಕು
1018,belästigen::V,хкуьрун,ತೊಂದರೆ
1019,belästigen::V,азият гун,ತೊಂದರೆ
1020,verbergen::V,далдаламишун,ಮರೆಮಾಜು
1021,täuschen::V,алцурарун,ಠಕ್ಕಿಸು
1022,täuschen::V,алцуррун,ಠಕ್ಕಿಸು
1023,betrügen::V,алцурарун,ವಂಚಿಸು
1024,betrügen::V,гьарамзадавал авун,ವಂಚಿಸು
1025,töten::V,яна кьин,ಕೊಲ್ಲು
1026,wohnen::V,дуланмиш хьун,ವಾಸಿಸು
1027,arbeiten::V,кӏвалахун,ಕೆಲಸ ಮಾಡು
1028,arbeiten::V,кӏвалах авун,ಕೆಲಸ ಮಾಡು
1029,sammeln::V,кӏватӏун,ಸಂಚಯಿಸು
1030,pflücken::V,атӏун,ಬಿಡಿಸು
1031,jagen::V,гъуьрч авун,ಬೇಟೆಯಾಡು
1032,fischen::V,гъетер кьун,ಮೀನು ಹಿಡಿ
1033,fassen::V,кьун,ಹಿಡಿ
1034,hüten::V,чӏура хуьн,ಗುಂಪುಸೇರಿಸು
1035,treiben::V,гьалун,ದಬ್ಬು
1036,anbinden::V,акалун,ಬಿಗಿ
1037,füttern::V,ем гун,ಮೇಯಿಸು
1038,melken::V,ацун,ಹಾಲು ಕರೆ
1039,hacken::V,куьткуьнун,ತುಂಡರಿಸು
1040,gießen::V,яд гун,ನೀರುಹಾಕು
1041,reifen::V,чурун,ಕಳಿ
1042,reifen::V,агакьун,ಕಳಿ
1043,zubereiten::V,гьазурун,ಅಡಿಗೆಮಾಡು
1044,kochen::V,ругун,ಅಡು
1045,backen::V,чурун,ಬೇಯಿಸು
1046,braten::V,чурун,ಕರಿ
1047,umrühren::V,какадарун,ಕಲಕು
1048,stricken::V,хурун,ಹೆಣೆ
1049,nähen::V,цун,ಹೊಲಿ
1050,färben::V,шир ягъун,ಬಣ್ಣ ಹತ್ತು
1051,reinigen::V,михьун,ಸ್ವಚ್ಛಮಾಡು
1052,waschen::V,чуьхуьн,ತೊಳೆ
1053,abwischen::V,гуьцӏун,ಒರಸು
1054,spülen::V,экъуьрун,ಗಲಬರಿಸು
1055,fegen::V,шуткун,ಗುಡಿಸು
1056,kehren::V,кул алтадун,ಗುಡಿಸು
1057,baden::V,эхъуьн,ಸ್ನಾನಮಾಡು
1058,sich waschen::V,жендек чуьхуьн,ತೊಳೆ
1059,ausziehen::V,хутӏунун,ಬಿಚ್ಚು
1060,ausziehen::V,галудун,ಬಿಚ್ಚು
1061,anziehen::V,алукӏун,ಹಾಕು
1062,sich anziehen::V,алукӏун,ಹಾಕು
1063,sich anziehen::V,парталар алукӏун,ಹಾಕು
1064,kämmen::V,эвягъун,ಬಾಚು
1065,schmücken::V,безетмишун,ಅಲಂಕರಿಸು
1066,schmücken::V,гуьрчегарун,ಅಲಂಕರಿಸು
1067,sagen::V,лугьун,ಹೇಳು
1068,sprechen::V,рахун,ನುಡಿ
1069,reden::V,рахун,ನುಡಿ
1070,sich unterhalten::V,ихтилат авун,ಹರಟೆ ಹೊಡಿ
