,Concept_ID,de,fr
820,tausend::NUM,tausend,mille
821,und::CNJ,und,et
822,oder::CNJ,oder,ou
823,stehen::V,stehen,être debout
824,sitzen::V,sitzen,être assis
825,liegen::V,liegen,être couché
826,hängen::V,hängen,pendre
827,werden::V,werden,devenir
828,passieren::V,passieren,se passer
829,beginnen::V,beginnen,commencer
830,enden::V,enden,finir
831,enden::V,enden,se terminer
832,wechseln::V,wechseln,changer
833,wechseln::V,wechseln,alterner
834,aufgehen[Sonne]::V,aufgehen,se lever
835,untergehen[Sonne]::V,untergehen,se coucher
836,scheinen[Sonne]::V,scheinen,briller
837,donnern::V,donnern,tonner
838,wehen::V,wehen,souffler
839,strömen::V,strömen,affluer
840,fließen::V,fließen,couler
841,sich drehen::V,sich drehen,tourner
842,schwanken::V,schwanken,osciller
843,schwanken::V,schwanken,chanceler
844,schwingen::V,schwingen,vibrer
845,schwingen::V,schwingen,osciller
846,fallen::V,fallen,tomber
847,brennen::V,brennen,brûler
848,brennen::V,brennen,flamber
849,rauchen::V,rauchen,fumer
850,regnen::V,regnen,pleuvoir
851,gefrieren::V,gefrieren,geler
852,tauen::V,tauen,dégeler
853,schmelzen::V,schmelzen,fondre
854,trocknen::V,trocknen,sécher
855,sieden::V,sieden,bouillir
856,faulen::V,faulen,pourrir
857,faulen::V,faulen,se putréfier
858,verfaulen::V,verfaulen,pourrir
859,reißen::V,reißen,rompre
860,reißen::V,reißen,se déchirer
861,versinken::V,versinken,s'enfoncer
862,vergehen::V,vergehen,passer
863,erscheinen::V,erscheinen,apparaître
864,verschwinden::V,verschwinden,disparaître
865,sinken::V,sinken,descendre
866,sinken::V,sinken,s'abaisser
867,abnehmen::V,abnehmen,diminuer
868,zunehmen::V,zunehmen,augmenter
869,steigen::V,steigen,monter
870,wachsen::V,wachsen,croître
871,glänzen::V,glänzen,briller
872,funkeln::V,funkeln,étinceler
873,lärmen::V,lärmen,faire du bruit
874,läuten::V,läuten,sonner
875,klingeln::V,klingeln,sonner
876,klirren::V,klirren,cliqueter
877,brausen::V,brausen,mugir
878,rauschen::V,rauschen,bruire
879,klingen::V,klingen,sonner
880,bellen::V,bellen,aboyer
881,heulen::V,heulen,hurler
882,blasen::V,blasen,souffler
883,pfeifen::V,pfeifen,siffler
884,schreien::V,schreien,crier
885,stöhnen::V,stöhnen,gémir
886,zittern::V,zittern,trembler
887,leben::V,leben,vivre
888,geboren werden::V,geboren werden,naître
889,atmen::V,atmen,respirer
890,trinken::V,trinken,boire
891,essen::V,essen,manger
892,schlucken::V,schlucken,avaler
893,müde werden::V,müde werden,se lasser
894,müde werden::V,müde werden,se fatiguer
895,einschlafen::V,einschlafen,s'endormir
896,schlafen::V,schlafen,dormir
897,aufwachen::V,aufwachen,se réveiller
898,aufstehen::V,aufstehen,se lever
899,sich erholen::V,sich erholen,se reposer
900,sich erholen::V,sich erholen,se détendre
901,krank werden::V,krank werden,tomber malade
902,krank sein::V,krank sein,être malade
903,schmerzen::V,schmerzen,faire mal
904,husten::V,husten,tousser
905,genesen::V,genesen,guérir
906,genesen::V,genesen,se remettre
907,sterben::V,sterben,mourir
908,umkommen::V,umkommen,périr
909,sich bewegen::V,sich bewegen,bouger
910,sich rühren::V,sich rühren,broncher
911,sich erheben::V,sich erheben,se lever
912,sich setzen::V,sich setzen,s'asseoir
913,hinfallen::V,hinfallen,tomber
914,laufen::V,laufen,marcher
915,laufen::V,laufen,aller à pied
916,schreiten::V,schreiten,marcher
917,spazierengehen::V,spazierengehen,se promener
918,eilen::V,eilen,courir
919,sich beeilen::V,sich beeilen,se hâter
920,sich beeilen::V,sich beeilen,se dépêcher
921,sausen::V,sausen,filer
922,rennen::V,rennen,courir
923,springen::V,springen,sauter
924,klettern::V,klettern,grimper
925,schaukeln::V,schaukeln,se balancer
926,kriechen::V,kriechen,ramper
927,schwimmen::V,schwimmen,nager
928,tauchen::V,tauchen,plonger
929,rudern::V,rudern,ramer
930,fahren::V,fahren,aller
931,fahren::V,fahren,rouler
932,fliegen::V,fliegen,voler
933,gehen::V,gehen,aller
934,weggehen::V,weggehen,s'en aller
935,abfahren::V,abfahren,partir
936,anhalten::V,anhalten,s'arrêter
937,hineingehen::V,hineingehen,entrer
938,eintreten::V,eintreten,entrer
939,kommen::V,kommen,venir
940,ankommen::V,ankommen,arriver
941,zurückkommen::V,zurückkommen,revenir
942,bleiben::V,bleiben,rester
943,bleiben::V,bleiben,demeurer
944,warten::V,warten,attendre
945,erwarten::V,erwarten,attendre
946,suchen::V,suchen,chercher
947,finden::V,finden,trouver
948,versuchen::V,versuchen,essayer
949,vorbereiten::V,vorbereiten,préparer
950,lieben::V,lieben,aimer
951,mögen::V,mögen,aimer
952,mögen::V,mögen,vouloir
953,lachen::V,lachen,rire
954,rühren::V,rühren,toucher
955,rühren::V,rühren,attendrir
956,weinen::V,weinen,pleurer
957,schimpfen::V,schimpfen,gronder
958,sich ärgern::V,sich ärgern,se fâcher
959,sich fürchten::V,sich fürchten,avoir peur
960,fürchten::V,fürchten,craindre
961,fürchten::V,fürchten,avoir peur de
962,fliehen::V,fliehen,fuir
963,flüchten::V,flüchten,s'enfuir
964,sehen::V,sehen,voir
965,anschauen::V,anschauen,regarder
966,ansehen::V,ansehen,regarder
967,hören::V,hören,entendre
968,zuhören::V,zuhören,écouter
969,probieren::V,probieren,goûter
970,riechen::V,riechen,sentir
971,fühlen::V,fühlen,sentir
972,scheinen::V,scheinen,sembler
973,scheinen::V,scheinen,paraître
974,zu sehen sein::V,zu sehen sein,se voir
975,zu sehen sein::V,zu sehen sein,être visible
976,vernehmen::V,vernehmen,entendre
977,vernehmen::V,vernehmen,percevoir
978,frieren::V,frieren,avoir froid
979,tun::V,tun,faire
980,können::V,können,savoir
981,können::V,können,pouvoir
982,wollen::V,wollen,vouloir
983,anfangen::V,anfangen,commencer
984,beenden::V,beenden,finir
985,beenden::V,beenden,terminer
986,aufhören::V,aufhören,cesser
987,aufhören::V,aufhören,arrêter
988,gelingen::V,gelingen,réussir
989,geraten::V,geraten,réussir
990,öffnen::V,öffnen,ouvrir
991,schließen::V,schließen,fermer
992,stellen::V,stellen,poser
993,stellen::V,stellen,mettre
994,setzen::V,setzen,placer
995,legen::V,legen,placer
996,berühren::V,berühren,toucher
997,verbinden::V,verbinden,lier
998,bedecken::V,bedecken,couvrir
999,aufhängen::V,aufhängen,accrocher
1000,anzünden::V,anzünden,allumer
1001,aufheben::V,aufheben,ramasser
1002,zurücklassen::V,zurücklassen,laisser
1003,verlieren::V,verlieren,perdre
1004,fallen lassen::V,fallen lassen,lâcher
1005,fallen lassen::V,fallen lassen,laisser tomber
1006,machen::V,machen,faire
1007,herstellen::V,herstellen,produire
1008,herstellen::V,herstellen,fabriquer
1009,bauen::V,bauen,bâtir
1010,bauen::V,bauen,construire
1011,reparieren::V,reparieren,réparer
1012,verbessern::V,verbessern,améliorer
1013,ändern::V,ändern,changer
1014,ändern::V,ändern,modifier
1015,graben::V,graben,creuser
1016,beugen::V,beugen,plier
1017,beugen::V,beugen,ployer
1018,biegen::V,biegen,courber
1019,drehen::V,drehen,tordre
1020,drehen::V,drehen,tourner
1021,wenden::V,wenden,retourner
1022,umdrehen::V,umdrehen,tourner
1023,heben::V,heben,soulever
1024,hochheben::V,hochheben,lever
1025,ergreifen::V,ergreifen,saisir
1026,ergreifen::V,ergreifen,prendre
1027,halten::V,halten,tenir
1028,drücken::V,drücken,presser
1029,schieben::V,schieben,pousser
1030,kratzen::V,kratzen,gratter
1031,kratzen::V,kratzen,égratigner
1032,lecken::V,lecken,lécher
1033,beißen::V,beißen,mordre
1034,abreißen::V,abreißen,arracher
1035,abschneiden::V,abschneiden,couper
1036,binden::V,binden,lier
1037,binden::V,binden,attacher
1038,stecken::V,stecken,enfoncer
1039,brechen::V,brechen,rompre
1040,klopfen::V,klopfen,frapper
1041,hauen::V,hauen,frapper
1042,kleben::V,kleben,coller
1043,reiben::V,reiben,frotter
1044,streichen::V,streichen,empâter
1045,schleifen::V,schleifen,affiler
1046,schleifen::V,schleifen,aiguiser
1047,schneiden::V,schneiden,couper
1048,schneiden::V,schneiden,trancher
1049,rütteln::V,rütteln,cahoter
1050,schütteln::V,schütteln,secouer
1051,schwenken::V,schwenken,agiter
1052,schütten::V,schütten,verser
1053,füllen::V,füllen,remplir
1054,einwickeln::V,einwickeln,envelopper
1055,tragen::V,tragen,porter
1056,schleppen::V,schleppen,traîner
1057,ziehen::V,ziehen,tirer
1058,aufbewahren::V,aufbewahren,garder
1059,aufbewahren::V,aufbewahren,conserver
1060,werfen::V,werfen,jeter
1061,werfen::V,werfen,lancer
1062,fangen::V,fangen,attraper
1063,packen::V,packen,agripper
1064,verstecken::V,verstecken,cacher
1065,teilen::V,teilen,diviser
1066,schicken::V,schicken,envoyer
1067,bringen::V,bringen,apporter
1068,hinzufügen::V,hinzufügen,ajouter
1069,bekommen::V,bekommen,obtenir
1070,erhalten::V,erhalten,recevoir
1071,nehmen::V,nehmen,prendre
1072,wählen::V,wählen,choisir
1073,auswählen::V,auswählen,choisir
1074,auswählen::V,auswählen,sélectionner
1075,bewahren::V,bewahren,préserver
1076,behindern::V,behindern,gêner
1077,verderben::V,verderben,gâter
1078,verderben::V,verderben,corrompre
1079,beschädigen::V,beschädigen,endommager
1080,zerbrechen::V,zerbrechen,casser
1081,zerreißen::V,zerreißen,déchirer
1082,zerstören::V,zerstören,détruire
1083,verbrennen::V,verbrennen,brûler
1084,geben::V,geben,donner
1085,reichen::V,reichen,tendre
1086,schenken::V,schenken,offrir
1087,versprechen::V,versprechen,promettre
1088,wünschen::V,wünschen,souhaiter
1089,loben::V,loben,louer
1090,küssen::V,küssen,embrasser
1091,wiegen::V,wiegen,bercer
1092,zudecken::V,zudecken,couvrir
1093,wecken::V,wecken,éveiller
1094,wecken::V,wecken,réveiller
1095,zeigen::V,zeigen,montrer
1096,zeigen::V,zeigen,faire voir
1097,führen::V,führen,guider
1098,lehren::V,lehren,apprendre
1099,unterrichten::V,unterrichten,instruire
1100,aufziehen::V,aufziehen,élever
1101,leiten::V,leiten,diriger
1102,leiten::V,leiten,conduire
1103,antreiben::V,antreiben,pousser
1104,lassen::V,lassen,faire
1105,einladen::V,einladen,inviter
1106,vereinigen::V,vereinigen,unir
1107,vereinigen::V,vereinigen,réunir
1108,besuchen::V,besuchen,visiter
1109,besuchen::V,besuchen,aller voir
1110,treffen::V,treffen,rencontrer
1111,sich versammeln::V,sich versammeln,s'assembler
1112,spielen::V,spielen,jouer
1113,singen::V,singen,chanter
1114,tanzen::V,tanzen,danser
1115,sich trennen::V,sich trennen,se séparer
1116,verlassen::V,verlassen,quitter
1117,retten::V,retten,sauver
1118,bewachen::V,bewachen,garder
1119,schützen::V,schützen,protéger
1120,verteidigen::V,verteidigen,défendre
1121,sich schlagen::V,sich schlagen,se taper
1122,schießen::V,schießen,tirer
1123,siegen::V,siegen,vaincre
1124,ärgern::V,ärgern,agacer
1125,schlagen::V,schlagen,battre
1126,schlagen::V,schlagen,frapper
1127,treten::V,treten,botter
1128,treten::V,treten,donner un coup de pied à
1129,stechen::V,stechen,piquer
1130,stoßen::V,stoßen,heurter
1131,stehlen::V,stehlen,voler
1132,stören::V,stören,gêner
1133,stören::V,stören,déranger
1134,belästigen::V,belästigen,molester
1135,belästigen::V,belästigen,importuner
1136,verbergen::V,verbergen,cacher
1137,verbergen::V,verbergen,dissimuler
1138,täuschen::V,täuschen,abuser
1139,täuschen::V,täuschen,tromper
1140,betrügen::V,betrügen,duper
1141,betrügen::V,betrügen,frauder
1142,töten::V,töten,tuer
1143,wohnen::V,wohnen,habiter
1144,wohnen::V,wohnen,demeurer
1145,arbeiten::V,arbeiten,travailler
1146,sammeln::V,sammeln,collectionner
1147,pflücken::V,pflücken,cueillir
1148,jagen::V,jagen,chasser
1149,fischen::V,fischen,pêcher
1150,fassen::V,fassen,capturer
1151,hüten::V,hüten,garder
1152,treiben::V,treiben,mener
1153,anbinden::V,anbinden,attacher
1154,füttern::V,füttern,faire manger
1155,melken::V,melken,traire
1156,hacken::V,hacken,fendre
1157,gießen::V,gießen,arroser
1158,reifen::V,reifen,mûrir
1159,zubereiten::V,zubereiten,préparer
1160,kochen::V,kochen,cuire
1161,backen::V,backen,cuire
1162,braten::V,braten,rôtir
1163,umrühren::V,umrühren,remuer
1164,stricken::V,stricken,tricoter
1165,nähen::V,nähen,coudre
1166,färben::V,färben,teindre
1167,reinigen::V,reinigen,nettoyer
1168,waschen::V,waschen,laver
1169,abwischen::V,abwischen,essuyer
1170,spülen::V,spülen,rincer
1171,fegen::V,fegen,balayer
1172,kehren::V,kehren,balayer
1173,baden::V,baden,se baigner
1174,sich waschen::V,sich waschen,se laver
1175,ausziehen::V,ausziehen,ôter
1176,ausziehen::V,ausziehen,enlever
1177,anziehen::V,anziehen,mettre
1178,sich anziehen::V,sich anziehen,s'habiller
1179,kämmen::V,kämmen,peigner
1180,schmücken::V,schmücken,orner
1181,schmücken::V,schmücken,décorer
1182,sagen::V,sagen,dire
1183,sprechen::V,sprechen,parler
1184,reden::V,reden,parler
1185,sich unterhalten::V,sich unterhalten,bavarder
1186,sich unterhalten::V,sich unterhalten,s'entretenir
1187,fragen::V,fragen,demander
1188,bitten::V,bitten,prier
1189,erzählen::V,erzählen,raconter
1190,mitteilen::V,mitteilen,communiquer
1191,nennen::V,nennen,nommer
1192,nennen::V,nennen,appeler
1193,rufen::V,rufen,appeler
1194,prahlen::V,prahlen,se vanter
1195,übersetzen::V,übersetzen,traduire
1196,denken::V,denken,penser
1197,glauben::V,glauben,croire
1198,bemerken::V,bemerken,remarquer
1199,bemerken::V,bemerken,apercevoir
1200,erkennen::V,erkennen,reconnaître
1201,begreifen::V,begreifen,concevoir
1202,verstehen::V,verstehen,entendre
1203,verstehen::V,verstehen,comprendre
1204,lernen::V,lernen,apprendre
1205,wissen::V,wissen,savoir
1206,sich erinnern an::V,sich erinnern an,se souvenir de
1207,vergessen::V,vergessen,oublier
1208,messen::V,messen,mesurer
1209,zählen::V,zählen,compter
1210,rechnen::V,rechnen,calculer
1211,lesen::V,lesen,lire
1212,malen::V,malen,peindre
1213,zeichnen::V,zeichnen,dessiner
1214,schreiben::V,schreiben,écrire
1215,besitzen::V,besitzen,posséder
1216,kaufen::V,kaufen,acheter
1217,verkaufen::V,verkaufen,vendre
1218,bezahlen::V,bezahlen,payer
1219,zahlen::V,zahlen,payer
1220,beherrschen::V,beherrschen,dominer
1221,beherrschen::V,beherrschen,maîtriser
1222,ertragen::V,ertragen,tolérer
1223,ertragen::V,ertragen,supporter
