,Concept_ID,ga,lbe
746,grau::A,liath,оьрусса
747,bunt::A,ildathach,оьрчӏикӏурисса
748,bunt::A,dathannach,оьрчӏикӏурисса
749,billig::A,saor,кьювкьусса
750,teuer::A,daor,ххирасса
751,teuer::A,costasach,ххирасса
752,wertvoll::A,luachmhar,багьасса
753,blind::A,dall,мурчӏисса
754,blind::A,caoch,мурчӏисса
755,taub::A,bodhar,къюкӏсса
756,kräftig::A,cumhachtach,гужсса
757,stark::A,tréan,кьянкьасса
758,stark::A,láidir,кьянкьасса
759,schwach::A,lag,заэвсса
760,schwach::A,fann,заэвсса
761,fett::A,ramhar,бучсса
762,schlank::A,caol,бювхъусса
763,schlank::A,seang,бювхъусса
764,hübsch::A,álainn,янусса
765,hübsch::A,dathúil,янусса
766,böse::A,olc,оьсса
767,dumm::A,dúr,ахӏмакьсса
768,dumm::A,amaideach,ахӏмакьсса
769,faul::A,falsa,танмалсса
770,faul::A,falsa,курчӏилсса
771,faul::A,leisciúil,танмалсса
772,faul::A,leisciúil,курчӏилсса
773,fleißig::A,dícheallach,хӏарачат бусса
774,geizig::A,barainneach,янттарцӏансса
775,geizig::A,sprionlaithe,янттарцӏансса
776,klug::A,cliste,аькьлу бусса
777,geschickt::A,oilte,паргалсса
778,geschickt::A,ealaíonta,паргалсса
779,lieb::A,dil,аьзизсса
780,lieb::A,dílis,аьзизсса
781,lustig::A,aerach,тяхъасса
782,lustig::A,meidhreach,тяхъасса
783,sanft::A,bog,иминсса
784,sanft::A,séimh,иминсса
785,hungrig::A,ocrach,ккашилсса
786,krank::A,tinn,къашавайсса
787,krank::A,breoite,къашавайсса
788,nackt::A,nocht,кӏачӏасса
789,traurig::A,brónach,пашмансса
790,lebendig::A,beo,уттавасса
791,gut::A,maith,ххуйсса
792,schlecht::A,dona,оьккисса
793,schlecht::A,droch-,оьккисса
794,richtig::A,ceart,саргъунсса
795,schlimm::A,gránna,оьккисса
796,schlimm::A,tubaisteach,оьккисса
797,wahr::A,fíor,хӏакьсса
798,alt::A,sean,кугьнасса
799,neu::A,úr,цӏусса
800,neu::A,nua,цӏусса
801,ehemalig::A,iar-,хъхъичӏвасса
802,ehemalig::A,sean-,хъхъичӏвасса
803,alt[Lebewesen]::A,sean,агьилсса
804,alt[Lebewesen]::A,aosta,агьилсса
805,jung::A,óg,чӏавасса
806,jung::A,óg,жагьилсса
807,arm::A,bocht,мискинсса
808,reich::A,saibhir,авадансса
809,reich::A,rachmasach,авадансса
810,bekannt::A,atá eolas air,дусъсса
811,berühmt::A,cailiúil,машгьурсса
812,berühmt::A,clúiteach,машгьурсса
813,fremd::A,coimhthíoch,чил
814,verschieden::A,éagsúil,личӏи-личӏисса
815,verschieden::A,difriúil,личӏи-личӏисса
816,nah::A,gar,гъансса
817,nah::A,deas,гъансса
818,fern::A,i bhfad uainn,архсса
819,fern::A,i bhfad i gcéin,архсса
820,linker::A,clé,кияхсса
821,linker::A,clé,кюччахсса
822,rechter::A,deas,урчӏахсса
823,anderer::A,eile,цамур
824,erster::A,céad,цалчинмур
825,erster::A,céad,цалчиннсса
826,zweiter::A,dóú,кӏилчиимур
827,zweiter::A,dara,кӏилчиимур
828,dritter::A,tríú,шамулчинмур
829,dritter::A,treas,шамулчинмур
830,letzter::A,déanach,махъва-махъмур
831,letzter::A,deireanach,махъва-махъмур
832,allein::ADV,i d'aonar,ялгъузну
833,auf einmal::ADV,ag an am céanna,
834,zusammen::ADV,le chéile,цачӏу
835,zusammen::ADV,le chéile,архӏал
836,zusammen::ADV,in eineacht,цачӏу
837,zusammen::ADV,in eineacht,архӏал
838,lange::ADV,fada,батӏи къабуклай
839,lange::ADV,fada,хъунмасса хӏаллай
840,plötzlich::ADV,go tobann,цакуну
841,plötzlich::ADV,i dtobainne,цакуну
842,sofort::ADV,ar an toirt,мугьлат бакъа
843,sofort::ADV,ar an bpointe,мугьлат бакъа
844,später::ADV,níos déanaí,махъ
845,jetzt::ADV,anois,утти
846,jetzt::ADV,anois,цӏана
847,heute::ADV,inniu,хӏакьину
848,morgen::ADV,amárach,гьуит
849,morgen::ADV,amárach,гьунттий
850,bald::ADV,go luath,
851,bald::ADV,gan mhoill,
852,dann::ADV,ansin,яла
853,gestern::ADV,inné,лахьхьу
854,einst::ADV,tráth,
855,einst::ADV,uair amháin,
856,damals::ADV,ag an am,та чӏумал
857,damals::ADV,an t-am sin,та чӏумал
858,danach::ADV,ina dhiaidh sin,яла
859,vorher::ADV,cheana,хьхьнчӏ
860,vorher::ADV,cheana,хьхьичӏва
861,vorher::ADV,roimhe sin,хьхьнчӏ
862,vorher::ADV,roimhe sin,хьхьичӏва
863,zuerst::ADV,ar dtús,бакӏрай
864,zuerst::ADV,ar dtús,цӏу бутӏуй
865,einmal::ADV,uair amháin,цал
866,manchmal::ADV,uaireanta,ваксса-таксса
867,oft::ADV,minic,чӏявуну
868,immer::ADV,i gcónaí,мудан
869,immer::ADV,i gcónaí,даиман
870,niemals::ADV,riamh,тачӏав
871,hier::ADV,anseo,шикку
872,hierhin::ADV,anseo,шиккун
873,von hier::ADV,an áit seo,шичча
874,dort::ADV,ann,гикку
875,dort::ADV,ansin,гикку
876,dorthin::ADV,ann,тиккун
877,dorthin::ADV,ansin,тиккун
878,geradeaus::ADV,ar aghaidh,тӏайланм
879,rückwärts::ADV,siar,махъа-хьхьичӏунмай
880,zurück::ADV,ar ais,махъунмай
881,unten::ADV,thíos,лув
882,hinab::ADV,síos,бакӏ-ялавай
883,hinab::ADV,síos,бакӏъялавай
884,oben::ADV,thuas,ялув
885,hinauf::ADV,suas,лавай
886,überall::ADV,i ngach áit,гьариий
887,überall::ADV,i ngach áit,хьу-хьуний
888,überall::ADV,i ngach áit,гьарца кӏанай
889,überall::ADV,ar fud na háite,гьариий
890,überall::ADV,ar fud na háite,хьу-хьуний
891,überall::ADV,ar fud na háite,гьарца кӏанай
892,nicht::ADV,ní,къа-
893,nicht::ADV,cha,къа-
894,ein wenig::ADV,beagán,чанни
895,ein wenig::ADV,beagán,ца чансса
896,kaum::ADV,ar éigean,дахьа
897,sehr::ADV,an-,оьну
898,sehr::ADV,an-,гужну
899,sehr::ADV,an-,хъинну
900,so::ADV,chomh,укукн
901,so::ADV,mar sin,укукн
902,noch::ADV,fós,гьала
903,noch::ADV,fós,уттигу
904,noch::ADV,fós,цакьинва
905,noch::ADV,fós,ттигу-шилагу
906,noch::ADV,go fóill,гьала
907,noch::ADV,go fóill,уттигу
908,noch::ADV,go fóill,цакьинва
909,noch::ADV,go fóill,ттигу-шилагу
910,nur::ADV,amháin,анжагь
911,nur::ADV,níl ach,анжагь
912,schon::ADV,cheana,
913,schon::ADV,cheana féin,
914,wieder::ADV,arís,цӏуницӏа
915,wieder::ADV,athuair,цӏуницӏа
916,vergebens::ADV,amú,аьдада
917,vergebens::ADV,amú,нахӏакь
918,vergebens::ADV,in aisce,аьдада
919,vergebens::ADV,in aisce,нахӏакь
920,vor::PRP,ar thosach,хьхьичӏ
921,hinter::PRP,laistiar de,махъ
922,hinter::PRP,taobh thiar de,махъ
923,unter::PRP,faoi,лув
924,durch::PRP,trí,-х
925,neben::PRP,taobh le,чӏарав
926,neben::PRP,in aice le,чӏарав
927,zwischen::PRP,idir,дянив
928,wegen::PRP,de bharr,цӏаний
929,wegen::PRP,mar gheall ar,цӏаний
930,dies::PRN,seo,ва
931,das::PRN,sin,та
932,das::PRN,sin,кӏа
933,das::PRN,sin,га
934,alles::PRN,gach rud,щала
935,ich::PRN,mé,на
936,ich::PRN,mise,на
937,du::PRN,tú,ина
938,du::PRN,tusa,ина
939,er::PRN,sé,му
940,er::PRN,seisean,му
941,wir::PRN,sinn,жу
942,ihr::PRN,sibh,зу
943,ihr::PRN,sibhse,зу
944,sie::PRN,siad,
945,sie::PRN,siadsan,
946,was::FPRN,cad,ци
947,was::FPRN,céard,ци
948,wer::FPRN,cé,цу
949,wo::FADV,cá,чув
950,wo::FADV,cén áit,чув
951,wohin::FADV,cá,чун
952,wohin::FADV,cén áit,чун
953,wie::FADV,conas,цукун
954,wie::FADV,cén chaoi,цукун
955,warum::FADV,cén fáth,цан
956,warum::FADV,cad chuige,цан
957,wieviel::FNUM,cá mhéad,циксса
958,eins::NUM,aon,ца
959,zwei::NUM,dhá,кӏива
960,drei::NUM,trí,шамма
961,vier::NUM,ceathair,мукьа
962,vier::NUM,ceathair,мукьва
963,fünf::NUM,cúig,ххюва
964,sechs::NUM,sé,ряхва
965,sieben::NUM,seacht,арула
966,acht::NUM,ocht,мяйва
967,neun::NUM,naoi,урчӏва
968,zehn::NUM,deich,ацӏва
969,elf::NUM,aon déag,ацӏния цава
970,zwölf::NUM,dó dhéag,ацӏиия кӏива
971,zwanzig::NUM,fiche,кьува
972,dreißig::NUM,tríocha,зувира
973,vierzig::NUM,daichead,мукьцӏала
974,vierzig::NUM,ceathracha,мукьцӏала
975,fünfzig::NUM,caoga,ххюцӏала
976,sechzig::NUM,seasca,ряхцӏала
977,siebzig::NUM,seachtó,
978,achtzig::NUM,ochtó,мяйцӏала
979,neunzig::NUM,nócha,урчӏцӏала
980,hundert::NUM,céad,ттурш
981,hundert::NUM,céad,ттуршва
982,tausend::NUM,míle,азарва
983,und::CNJ,agus,-гу
984,oder::CNJ,nó,я
985,oder::CNJ,nó,ягу
986,stehen::V,seas,ацӏан
987,sitzen::V,suigh,щяивкӏун икӏан
988,liegen::V,luigh,утту нвхьуну икӏан
989,hängen::V,tá crochta,зурчӏай тӏун
990,werden::V,éirigh,хьун
991,passieren::V,tarlaigh,хьун
992,beginnen::V,tosaigh,дайдишин
993,beginnen::V,tosaigh,дайдирхьуну дикӏан
994,enden::V,críochnaigh,къуртал дан
995,wechseln::V,athraigh,даххана хьун
996,wechseln::V,athraigh,даххана дуллан
997,aufgehen[Sonne]::V,éirigh,буклай бур
998,untergehen[Sonne]::V,fuin,лаглай бур
999,untergehen[Sonne]::V,téigh faoi,лаглай бур
1000,scheinen[Sonne]::V,taitin,битан
1001,scheinen[Sonne]::V,taitin,чани буллан
1002,scheinen[Sonne]::V,soilsigh,битан
1003,scheinen[Sonne]::V,soilsigh,чани буллан
1004,donnern::V,tá toirneach ann,тӏий бур
1005,wehen::V,séid,бишлай бур
1006,strömen::V,sil,экьинан
1007,fließen::V,rith,экьинан
1008,fließen::V,snigh,экьинан
1009,sich drehen::V,cas,гьанан
1010,sich drehen::V,imrothlaigh,гьанан
1011,schwanken::V,luasc,хъюлчу тӏун
1012,schwanken::V,luasc,хӏуркку тӏун
1013,schwingen::V,luasc,хъюлчай тӏун
1014,schwingen::V,luasc,хъюлчу тӏун
1015,fallen::V,tit,багьлан
1016,brennen::V,dóigh,ччучлан
1017,rauchen::V,plúch toite,пуркӏу тӏун
1018,regnen::V,báistigh,лачӏун
1019,regnen::V,báistigh,лачIлай дур
1020,regnen::V,tá ag cur báistí,лачӏун
1021,regnen::V,tá ag cur báistí,лачIлай дур
1022,gefrieren::V,sioc,микӏ лачӏун
1023,gefrieren::V,reoigh,микӏ лачӏун
1024,tauen::V,leáigh,баслан
1025,tauen::V,coscair,баслан
1026,schmelzen::V,leáigh,баслан
1027,trocknen::V,triomaigh,кьакьан
1028,sieden::V,fiuch,щаран
1029,sieden::V,beirigh,щаран
1030,faulen::V,lobh,аьллан
1031,faulen::V,dreoigh,аьллан
1032,verfaulen::V,lobh,аьллан
1033,verfaulen::V,lobh,аьян
1034,verfaulen::V,feoigh,аьллан
1035,verfaulen::V,feoigh,аьян
1036,reißen::V,bris,ххя дукан
1037,versinken::V,téigh síos,оькьлан
1038,versinken::V,téigh síos,оькьан
1039,vergehen::V,téigh thart,лялиян
1040,erscheinen::V,tar,буккан
1041,erscheinen::V,tar,загьир хьун
1042,verschwinden::V,imigh,бат хьун
1043,verschwinden::V,imigh,акъа хьун
1044,sinken::V,tit,чахь учин
1045,sinken::V,ísligh,чахь учин
1046,abnehmen::V,maolaigh,чан хьун
1047,abnehmen::V,maolaigh,ссуссукьу хьун
1048,abnehmen::V,laghdaigh,чан хьун
1049,abnehmen::V,laghdaigh,ссуссукьу хьун
1050,zunehmen::V,méadaigh,гьарза хьун
1051,steigen::V,éirigh,гьаз хьун
1052,wachsen::V,fás,ххяххан
1053,glänzen::V,lonraigh,цӏай буккан
1054,funkeln::V,drithligh,цӏай-цӏай тӏун
1055,lärmen::V,tóg callán,чӏу буллан
1056,lärmen::V,tóg callán,аьлагъужа буллан
1057,läuten::V,buail,занг ришлан
1058,läuten::V,buail,занг дуллан
1059,klingeln::V,buail,занг ришлан
1060,klingeln::V,buail,занг дуллан
1061,klirren::V,cling,
1062,brausen::V,búir,никъащилан
1063,rauschen::V,tá ag siosarnach,щурщур тӏун
1064,klingen::V,tá glór ag,чӏу буклан
1065,bellen::V,amhastraigh,хӏап тӏун
1066,heulen::V,glam,
1067,blasen::V,séid,уф тӏун
1068,pfeifen::V,lig fead,щютӏа тӏун
1069,schreien::V,béic,чӏу бан
1070,schreien::V,glaoigh,чӏу бан
1071,stöhnen::V,lig cnead,угь-къак тӏун
1072,zittern::V,crith,зурзу чин
1073,zittern::V,crith,зурзу тӏун
1074,zittern::V,creathnaigh,зурзу чин
1075,zittern::V,creathnaigh,зурзу тӏун
1076,leben::V,mair,ялапар хъанан
1077,geboren werden::V,rugadh,ан
1078,atmen::V,análaigh,ссихӏ ласлан
1079,atmen::V,análaigh,ссихӏ бигьлан
1080,trinken::V,ól,хӏачӏан
1081,trinken::V,ól,хӏачӏлан
1082,essen::V,ith,канан
1083,schlucken::V,slog,кьюлтӏа тӏун
1084,müde werden::V,tuirsigh,аьхчӏин
1085,einschlafen::V,tit ina chodladh,шанан икӏан
1086,schlafen::V,codail,шанан
1087,aufwachen::V,múscail,чантӏ учин
1088,aufstehen::V,éirigh,бизан
1089,sich erholen::V,lig scíth,бигьалаган
1090,krank werden::V,éirigh tinn,къашай хьун
1091,krank sein::V,tá tinn,къашай хъанан
1092,krank sein::V,tá tinn,къашавай икӏан
1093,schmerzen::V,tá pian i,цӏун
1094,husten::V,déan casacht,хъугьу чин
1095,husten::V,déan casacht,хъугьу тӏун
1096,genesen::V,téarnaigh,хъин хьун
1097,genesen::V,téarnaigh,сагъ лаган
1098,sterben::V,éag,ивчӏан
1099,sterben::V,faigh bás,ивчӏан
1100,umkommen::V,caill,лиллан
1101,umkommen::V,caill,литӏлан
1102,umkommen::V,caill,ажал биян
1103,umkommen::V,caill,личӏи хьун
1104,umkommen::V,caill,иакьлу хьун
1105,umkommen::V,caill,ахир жан хъанан
1106,umkommen::V,caill,рухӏирачӏа икӏан
1107,sich bewegen::V,bog,сукку хьун
1108,sich bewegen::V,gluais,сукку хьун
1109,sich rühren::V,corraigh,сукку хьун
1110,sich erheben::V,seas suas,бизан
1111,sich setzen::V,suigh,щяикӏан
1112,sich setzen::V,suigh,щябикӏан
1113,hinfallen::V,tit,багьан
1114,laufen::V,siúil,занан
1115,schreiten::V,siúil,ша ласлан
1116,spazierengehen::V,téigh ag spaisteoireacht,сайр буллан
1117,eilen::V,deifrigh,анавар буккан
1118,eilen::V,brostaigh,анавар буккан
1119,sich beeilen::V,deifrigh,анавар буккан
1120,sich beeilen::V,déan deifir,анавар буккан
1121,sausen::V,luathaigh,никъа щилан
1122,sausen::V,luathaigh,никъа щун
1123,rennen::V,rith,лечлан
1124,springen::V,léim,тӏанкӏ дан
1125,klettern::V,dreap,лахълан
1126,schaukeln::V,téigh ar an maide corrach,гьайжак бигьлан
1127,kriechen::V,snámh,ххярк тӏун
1128,schwimmen::V,snámh,гьузун
1129,tauchen::V,tum,лултту уккан
1130,rudern::V,iomair,бяхлан
1131,rudern::V,iomair,батӏлан
1132,rudern::V,iomair,ххялаххи дуклан
1133,rudern::V,rámhaigh,бяхлан
1134,rudern::V,rámhaigh,батӏлан
1135,rudern::V,rámhaigh,ххялаххи дуклан
1136,fahren::V,tiomáin,гьан
1137,fliegen::V,eitil,лехлан
1138,gehen::V,téigh,нан
1139,weggehen::V,imigh,ялагьан
1140,abfahren::V,imigh,гьан
1141,anhalten::V,stad,бацӏан
1142,hineingehen::V,téigh isteach,буххан
1143,eintreten::V,téigh isteach,буххан
1144,kommen::V,tar,учӏан
1145,ankommen::V,tar,биян
1146,ankommen::V,tar,бучӏан
1147,zurückkommen::V,fill,зана хъун
1148,zurückkommen::V,fill,зана бикӏан
1149,bleiben::V,fan,личӏан
1150,warten::V,fan,ялугьлан
1151,erwarten::V,tá ag súil le,ялугьлан
1152,erwarten::V,tá ag dréim le,ялугьлан
1153,suchen::V,lorg,луглан
1154,finden::V,faigh,лякъин
1155,finden::V,aimsigh,лякъин
1156,versuchen::V,triail,ххал буллан
1157,vorbereiten::V,réitigh,хӏадур бан
1158,lieben::V,gráigh,эшкьи хьуиу бикӏан
1159,mögen::V,taitin le,ххиран бикӏан
1160,mögen::V,is maith le,ххиран бикӏан
1161,lachen::V,gáir,хъян
1162,rühren::V,téigh i bhfeidhm ar,
1163,weinen::V,goil,аьтӏун
1164,weinen::V,caoin,аьтӏун
1165,schimpfen::V,tá ag clamhsán,дяъван
1166,schimpfen::V,tá ag clamhsán,ссугайи агьан
1167,sich ärgern::V,tá corraithe,ссибизлан
1168,sich fürchten::V,tá eagla ar,ингъауслан
1169,fürchten::V,tá eagla ar,хӏучӏ тӏун
1170,fliehen::V,teith,ака бан
1171,flüchten::V,éalaigh,лихъан
1172,sehen::V,feic,чӏалан
1173,anschauen::V,dearc,урган
1174,anschauen::V,féach ar,урган
1175,ansehen::V,breathnaigh,буруглан
1176,hören::V,cluin,баллан
1177,zuhören::V,éist,вичӏи дихьлан
1178,probieren::V,bliais,тӏин ххал буллан
1179,riechen::V,bolaigh,ссунтӏа тӏун
1180,fühlen::V,braith,дакӏнил буслан
1181,fühlen::V,mothaigh,дакӏнил буслан
1182,scheinen::V,tá an chuma ar,ххан
1183,scheinen::V,tá an chuma ar,бизан
1184,scheinen::V,tá an chuma ar,ххан бикӏлай бикӏан
1185,zu sehen sein::V,tá le feiceáil,
1186,vernehmen::V,clois,баян
1187,frieren::V,tá fuar,лигьулул хъанан
1188,tun::V,déan,бан
1189,können::V,féad,хьун
1190,können::V,is féidir le,хьун
1191,wollen::V,tá ag iarraidh,
1192,anfangen::V,tosaigh,дайдишин
1193,anfangen::V,cuir tús le,дайдишин
1194,beenden::V,críochnaigh,къуртал бан
1195,beenden::V,cuir deireadh le,къуртал бан
1196,aufhören::V,stad,кьабагьан
1197,gelingen::V,éirigh le,бюхъан
1198,geraten::V,tá deireadh ar,
1199,öffnen::V,oscail,тӏитӏин
1200,schließen::V,dún,лакьин
1201,schließen::V,iaigh,лакьин
1202,stellen::V,cuir,дацӏан дан
1203,stellen::V,cuir,бишин
1204,setzen::V,cuir,щяитан
1205,setzen::V,socraigh,щяитан
1206,legen::V,cuir,бишин
1207,berühren::V,teagmhaigh le,ка щун
1208,verbinden::V,ceangail,бахӏин
1209,verbinden::V,ceangail,дахӏин
1210,bedecken::V,clúdaigh,ялтту бущин
1211,bedecken::V,clúdaigh,ялтту бакьин
1212,bedecken::V,cumhdaigh,ялтту бущин
1213,bedecken::V,cumhdaigh,ялтту бакьин
1214,aufhängen::V,croch,лахъан
1215,anzünden::V,las,лахъан
1216,anzünden::V,adhain,лахъан
1217,aufheben::V,tóg,гьаз бан
1218,aufheben::V,ardaigh,гьаз бан
1219,zurücklassen::V,fág,кьаитан
1220,zurücklassen::V,fág,битан
1221,verlieren::V,caill,дакъа дан
1222,fallen lassen::V,lig uait,рутан
1223,fallen lassen::V,caith uait,рутан
1224,machen::V,déan,дан
1225,machen::V,réitigh,дан
1226,herstellen::V,táirg,яраг ишла бувиу бан
1227,bauen::V,tóg,дан
1228,reparieren::V,deisigh,дакьин дан
1229,verbessern::V,feabhsaigh,ххуй дан
1230,ändern::V,athraigh,баххана бан
1231,graben::V,tochail,дуклан
1232,beugen::V,crom,лахӏан бан
1233,beugen::V,crom,кьус бикӏан
1234,biegen::V,lúb,баччин
1235,biegen::V,lúb,лахӏан бан
1236,drehen::V,cas,гьанан
1237,wenden::V,tiontaigh,кӏура баен бан
1238,umdrehen::V,iompaigh,кӏура баен бан
1239,umdrehen::V,tiontaigh,кӏура баен бан
1240,heben::V,ardaigh,гьаз бан
1241,hochheben::V,tóg,гьаз бан
1242,ergreifen::V,beir ar,хъап дан
1243,ergreifen::V,beir ar,хъап увиу угьан
1244,halten::V,coimeád,бугьлан
1245,halten::V,coinnigh,бугьлан
1246,drücken::V,brúigh,кьюч бигьлан
1247,schieben::V,brúigh,щун
1248,kratzen::V,scríob,
1249,lecken::V,ligh,ланцӏа тӏун
1250,lecken::V,leadhb,ланцӏа тӏун
1251,beißen::V,bain greim as,хъапа тӏун
1252,beißen::V,bain greim as,кьацӏа тӏун
1253,abreißen::V,stróic,буцан
1254,abreißen::V,tarraing,буцан
1255,abschneiden::V,scoith,бухъан
1256,abschneiden::V,scoith,кьукьин
1257,binden::V,ceangail,бахӏин
1258,binden::V,ceangail,дахӏин
1259,stecken::V,sáigh,
1260,brechen::V,bris,гъагъан
1261,klopfen::V,cnag,кьутӏа тӏун
1262,hauen::V,buail,рищун
1263,kleben::V,gliúáil,лачӏун буллан
1264,reiben::V,cuimil,ссуку буллан
1265,streichen::V,leath,дугъан
1266,streichen::V,leath,аьгъу дан
1267,schleifen::V,líomh,
1268,schneiden::V,gearr,духълан
1269,schneiden::V,gearr,кьукьлан
1270,rütteln::V,croith,
1271,schütteln::V,croith,хъюлчу буллан
1272,schwenken::V,luasc,палцӏ дуллан
1273,schütten::V,doirt,рутӏин
1274,füllen::V,líon,буцӏин бан
1275,einwickeln::V,cuach,кай-кай бан
1276,einwickeln::V,clúdaigh,кай-кай бан
1277,tragen::V,iompair,ларсун занан
1278,tragen::V,iompair,ларсун ачин
1279,schleppen::V,tarraing,ххилан
1280,ziehen::V,tarraing,
1281,aufbewahren::V,coinnigh,ядан
1282,aufbewahren::V,coinnigh,ядуллан
1283,werfen::V,caith,личин
1284,fangen::V,ceap,бугьан
1285,fangen::V,ceap,бугьлан
1286,packen::V,beir ar,
1287,verstecken::V,folaigh,ладитан
1288,verstecken::V,folaigh,кьюлтӏ дан
1289,verstecken::V,folaigh,дахьлаган дан
1290,verstecken::V,cuir i bhfolach,ладитан
1291,verstecken::V,cuir i bhfolach,кьюлтӏ дан
1292,verstecken::V,cuir i bhfolach,дахьлаган дан
1293,teilen::V,roinn,бачӏин
1294,teilen::V,roinn,бутӏа бан
1295,schicken::V,seol,тӏайла буккан
1296,bringen::V,beir,диян дан
1297,bringen::V,tabhair,диян дан
1298,hinzufügen::V,cuir le,ххи бан
1299,bekommen::V,faigh,ласун
1300,erhalten::V,faigh,ласун
1301,nehmen::V,tóg,ласун
1302,nehmen::V,glac,ласун
1303,wählen::V,pioc,бувчӏин
1304,wählen::V,roghnaigh,бувчӏин
1305,auswählen::V,roghnaigh,бувчӏин
1306,auswählen::V,roghnaigh,язи бугьан
1307,bewahren::V,caomhnaigh,ядан
1308,behindern::V,cuir bac ar,дайщишруду дуллан
1309,verderben::V,mill,зия дан
1310,beschädigen::V,loit,зарал буллан
1311,beschädigen::V,déan damáiste do,зарал буллан
1312,zerbrechen::V,bris,гьагъан
1313,zerbrechen::V,bris,гьагъан бан
1314,zerreißen::V,stiall,ххяхха дуккан
1315,zerstören::V,mill,лекьан дан
1316,zerstören::V,scrios,лекьан дан
1317,verbrennen::V,las,ччуччин
1318,verbrennen::V,dóigh,ччуччин
1319,geben::V,tabhair,дулун
1320,reichen::V,sín,дулун
1321,reichen::V,cuir,дулун
1322,schenken::V,bronn,пишкаш дан
1323,schenken::V,bronn,багъишла дан
1324,schenken::V,bronn,ихӏсандалун дуллун
1325,schenken::V,tabhair,пишкаш дан
1326,schenken::V,tabhair,багъишла дан
1327,schenken::V,tabhair,ихӏсандалун дуллун
1328,versprechen::V,geall,банна чин
1329,wünschen::V,guigh,
1330,loben::V,mol,цӏа дан
1331,küssen::V,póg,ппай тӏун
1332,wiegen::V,bog,гьуркку тӏун
1333,wiegen::V,bog,гьуркку буллан
1334,wiegen::V,bog,гьуркку бан
1335,wiegen::V,luasc,гьуркку тӏун
1336,wiegen::V,luasc,гьуркку буллан
1337,wiegen::V,luasc,гьуркку бан
1338,zudecken::V,clúdaigh,
1339,wecken::V,dúisigh,чантӏ учин ан
1340,zeigen::V,taispeáin,ккаккан бан
1341,führen::V,treoraigh,буцин
1342,lehren::V,múin,лахьхьин бан
1343,lehren::V,múin,лахьхьин буллан
1344,lehren::V,teagasc,лахьхьин бан
1345,lehren::V,teagasc,лахьхьин буллан
1346,unterrichten::V,múin,дарс дишаван
1347,unterrichten::V,teagasc,дарс дишаван
1348,aufziehen::V,tóg,хъуна ан
1349,aufziehen::V,tóg,тарбия ан
1350,leiten::V,tá i gceannas ar,каялувшиву дан
1351,antreiben::V,gríosaigh,
1352,lassen::V,cuir ag,
1353,einladen::V,cuir cuireadh ar,хъамалу оьвчин
1354,vereinigen::V,aontaigh,ца бан
1355,besuchen::V,tabhair cuairt ar,ялун уххан
1356,treffen::V,cas ar,хьуна бакьин
1357,treffen::V,buail le,хьуна бакьин
1358,sich versammeln::V,bailigh,батӏин
1359,sich versammeln::V,cruinnigh,батӏин
1360,spielen::V,imir,тӏуркӏу тӏун
1361,spielen::V,tá ag spraoi,тӏуркӏу тӏун
1362,singen::V,can,балай тӏун
1363,tanzen::V,rinc,къавтӏун
1364,tanzen::V,damhsaigh,къавтӏун
1365,sich trennen::V,scar,ппив хьун
1366,verlassen::V,fág,увккун гьан
1367,retten::V,tarrtháil,ххассал бан
1368,bewachen::V,cosain,къарал бан
1369,bewachen::V,gardáil,къарал бан
1370,schützen::V,cosain,ябан
1371,verteidigen::V,cosain,буруччин
1372,sich schlagen::V,tá ag bruíon,биян
1373,schießen::V,caith,битлан
1374,schießen::V,scaoil,битлан
1375,siegen::V,bain,ххув хьун
1376,siegen::V,bain,ххувшаву ласун
1377,siegen::V,buaigh,ххув хьун
1378,siegen::V,buaigh,ххувшаву ласун
1379,ärgern::V,cuir isteach ar,ссибизан уллан
1380,schlagen::V,buail,рищун
1381,treten::V,ciceáil,
1382,stechen::V,sáigh,кьутӏин
1383,stoßen::V,brúigh,щун
1384,stoßen::V,soncáil,щун
1385,stehlen::V,goid,дацин
1386,stören::V,cuir isteach ar,кьючин
1387,belästigen::V,cuir as do,бизар уллан
1388,verbergen::V,ceil,лабитан
1389,verbergen::V,ceil,кӏучӏ бан
1390,täuschen::V,cuir dallamullóg ar,хъяврин ан
1391,betrügen::V,déan calaois ar,аьикьин ан
1392,töten::V,maraigh,ивчӏан
1393,wohnen::V,cuir faoi,оьрму бутлан
1394,wohnen::V,tá ina chónaí,оьрму бутлан
1395,arbeiten::V,oibrigh,зун
1396,sammeln::V,bailigh,ттихӏин
1397,sammeln::V,bailigh,вив дишин
1398,sammeln::V,cruinnigh,ттихӏин
1399,sammeln::V,cruinnigh,вив дишин
1400,pflücken::V,pioc,риттун
1401,jagen::V,seilg,авли занан
1402,fischen::V,iasc,чавахъру бугьлан
1403,fassen::V,beir ar,бугьан
1404,hüten::V,aoirigh,урттуйн бакьлан
1405,treiben::V,seol,дачин дуллан
1406,treiben::V,seol,лихъан буллан
1407,treiben::V,tiomáin,дачин дуллан
1408,treiben::V,tiomáin,лихъан буллан
1409,anbinden::V,ceangail,бахӏин
1410,füttern::V,cothaigh,канаки буллан
1411,füttern::V,beathaigh,канаки буллан
1412,melken::V,bligh,ттизин
1413,melken::V,crúigh,ттизин
1414,hacken::V,gearr,мюрш буллан
1415,hacken::V,gearr,мюрш бан
1416,gießen::V,uiscigh,щин дишин
1417,reifen::V,aibigh,диян
