,Concept_ID,mrj,hr
1435,sagen::V,келесӓш,kazati
1436,sprechen::V,манаш,govoriti
1437,reden::V,шайышташ,govoriti
1438,reden::V,шайышташ,besjediti
1439,sich unterhalten::V,хытыраш,razgovarati se
1440,sich unterhalten::V,хытыргаш,razgovarati se
1441,fragen::V,ядаш,pitati
1442,bitten::V,ядаш,moliti
1443,erzählen::V,келесӓш,ispričati
1444,erzählen::V,келесӓш,pripovjediti
1445,mitteilen::V,попаш,saopćiti
1446,mitteilen::V,увертӓш,saopćiti
1447,mitteilen::V,увертӓрӓш,saopćiti
1448,nennen::V,лӹмдӓш,nazvati
1449,rufen::V,ӱжӓш,zvati
1450,rufen::V,ӱжӓш,dozvati
1451,prahlen::V,хайзаш,hvalisati se
1452,prahlen::V,шаргаланаш,hvalisati se
1453,übersetzen::V,вашташ,prevesti
1454,denken::V,машанаш,misliti
1455,glauben::V,ӹнянӓш,vjerovati
1456,bemerken::V,цаклаш,zapaziti
1457,bemerken::V,цаклаш,primijetiti
1458,erkennen::V,пӓлӓш,prepoznati
1459,begreifen::V,ынгылаш,pojmiti
1460,begreifen::V,ынгылаш,shvatiti
1461,verstehen::V,ынгылаш,razabrati
1462,lernen::V,тыменяш,učiti se
1463,wissen::V,пӓлӓш,znati
1464,sich erinnern an::V,ышештӓрӓш,sjetiti se
1465,vergessen::V,монден кодаш,zaboraviti
1466,messen::V,висӓш,mjeriti
1467,zählen::V,шотаяш,brojiti
1468,rechnen::V,шотаяш,računati
1469,lesen::V,лыдаш,čitati
1470,malen::V,рисуяш,slikati
1471,zeichnen::V,ыдырка́лаш,crtati
1472,schreiben::V,вазаш,pisati
1473,besitzen::V,кы́чаш,imati
1474,besitzen::V,кы́чаш,posjedovati
1475,kaufen::V,нӓлӓш,kupiti
1476,verkaufen::V,выжалаш,prodati
1477,verkaufen::V,выжалаш,raspačati
1478,bezahlen::V,тӱлӓш,platiti
1479,zahlen::V,тӱлӓш,plaćati
1480,beherrschen::V,кы́чаш,vladati
1481,beherrschen::V,кы́чаш,gospodariti
1482,ertragen::V,цӹтӓш,trpjeti
1483,ertragen::V,цӹтӓш,podnijeti
1484,Linie::N,,crta
1485,Strich::N,,crta
1486,jetzt::ADV,,sad
1487,jetzt::ADV,,sada
1488,hinzufügen::V,,dodati
1489,hinzufügen::V,,pridati
