,Concept_ID,se,ar
2409,Regal::N,ылльтэ,رف
2410,Kiste::N,aeskie,صندوق
2411,Kiste::N,kássa,صندوق
2412,Kiste::N,kássa,صندوق
2413,Kiste::N,árkku,صندوق
2414,Kiste::N,ču´ǩǩ,صندوق
2415,Kiste::N,чуххьк,صندوق
2416,Fenster::N,klaase,شباك
2417,Fenster::N,klaase,نافذة
2418,Fenster::N,vinndek,شباك
2419,Fenster::N,vinndek,نافذة
2420,Fenster::N,láse,شباك
2421,Fenster::N,láse,نافذة
2422,Fenster::N,laasâ,شباك
2423,Fenster::N,laasâ,نافذة
2424,Fenster::N,ikkân,شباك
2425,Fenster::N,ikkân,نافذة
2426,Fenster::N,эххкан,شباك
2427,Fenster::N,эххкан,نافذة
2428,Tür::N,okse,باب
2429,Tür::N,uksa,باب
2430,Tür::N,uksa,باب
2431,Tür::N,uksâ,باب
2432,Tür::N,uhss,باب
2433,Tür::N,уккс,باب
2434,Tor::N,okse,بوابة
2435,Tor::N,pårttå,بوابة
2436,Tor::N,uksa,بوابة
2437,Tor::N,poarta,بوابة
2438,Tor::N,porttâ,بوابة
2439,Tor::N,uustõk,بوابة
2440,Tor::N,čuâlluhss,بوابة
2441,Tor::N,уккс,بوابة
2442,Zaun::N,haakene,سياج
2443,Zaun::N,jerra,سياج
2444,Zaun::N,gárdde,سياج
2445,Zaun::N,áidi,سياج
2446,Zaun::N,äiđi,سياج
2447,Zaun::N,äidd,سياج
2448,Zaun::N,čuâll,سياج
2449,Zaun::N,а̄ййт,سياج
2450,Dach::N,rehpie,سطح
2451,Dach::N,dæhkko,سطح
2452,Dach::N,gáhttu,سطح
2453,Dach::N,káttu,سطح
2454,Dach::N,laakk,سطح
2455,Dach::N,пэ̄ҏҏтэ̄ля,سطح
2456,Dach::N,кры̄ша,سطح
2457,Leiter::N,raajtere,سلم
2458,Leiter::N,tjajmos,سلم
2459,Leiter::N,boagos,سلم
2460,Leiter::N,ráidalas,سلم
2461,Leiter::N,raidlâs,سلم
2462,Leiter::N,лествец,سلم
2463,Besen::N,saehpie,مكنسة
2464,Besen::N,gaerpene,مكنسة
2465,Besen::N,njáman,مكنسة
2466,Besen::N,luvdá,مكنسة
2467,Besen::N,luvdá,مكنسة
2468,Besen::N,västt,مكنسة
2469,Besen::N,ва̄сст,مكنسة
2470,Spaten::N,gåajvoe,مسحاة
2471,Spaten::N,spádá,مسحاة
2472,Spaten::N,goajvvo,مسحاة
2473,Spaten::N,goaivu,مسحاة
2474,Spaten::N,kuái'vu,مسحاة
2475,Spaten::N,kuäivv,مسحاة
2476,Spaten::N,куаййв,مسحاة
2477,Schaufel::N,gåajvoe,مجرفة
2478,Schaufel::N,gåjvun,مجرفة
2479,Schaufel::N,goajvvo,مجرفة
2480,Schaufel::N,goaivu,مجرفة
2481,Schaufel::N,kuái'vu,مجرفة
2482,Schaufel::N,kuäivv,مجرفة
2483,Schaufel::N,куаййв,مجرفة
2484,Gabel::N,tjåagka,شوكة
2485,Gabel::N,gáffil,شوكة
2486,Gabel::N,káffal,شوكة
2487,Gabel::N,kaahvâl,شوكة
2488,Gabel::N,velkk,شوكة
2489,Gabel::N,а̄лльс,شوكة
2490,Löffel::N,buste,ملعقة
2491,Löffel::N,bassti,ملعقة
2492,Löffel::N,baste,ملعقة
2493,Löffel::N,pastem,ملعقة
2494,Löffel::N,pâ´sttem,ملعقة
2495,Löffel::N,пасьтэмь,ملعقة
2496,Messer::N,nejpie,سكين
2497,Messer::N,nijbbe,سكين
2498,Messer::N,niibi,سكين
2499,Messer::N,nijbe,سكين
2500,Messer::N,nei´bb,سكين
2501,Messer::N,ныййп,سكين
2502,Nagel::N,spæjhkere,مسمار
2503,Nagel::N,spiger,مسمار
2504,Nagel::N,návlle,مسمار
2505,Nagel::N,spiikkár,مسمار
2506,Nagel::N,spijkkár,مسمار
2507,Nagel::N,näu´ll,مسمار
2508,Nagel::N,на̄ввьл,مسمار
2509,Netz::N,viermie,شبكة
2510,Netz::N,viermme,شبكة
2511,Netz::N,næhtta,شبكة
2512,Netz::N,fierbmi,شبكة
2513,Netz::N,viermi,شبكة
2514,Netz::N,säi´mm,شبكة
2515,Netz::N,нӯжхьт,شبكة
2516,Haken::N,kruehkie,خطاف
2517,Haken::N,kruehkie,صنارة
2518,Haken::N,ruohkke,خطاف
2519,Haken::N,ruohkke,صنارة
2520,Haken::N,vagge,خطاف
2521,Haken::N,vagge,صنارة
2522,Haken::N,roahkki,خطاف
2523,Haken::N,roahkki,صنارة
2524,Haken::N,faggi,خطاف
2525,Haken::N,faggi,صنارة
2526,Haken::N,kuák'ki,خطاف
2527,Haken::N,kuák'ki,صنارة
2528,Haken::N,kuä´ǩ'ǩ,خطاف
2529,Haken::N,kuä´ǩ'ǩ,صنارة
2530,Haken::N,ва̄ӈӈк,خطاف
2531,Haken::N,ва̄ӈӈк,صنارة
2532,Haken::N,куэххьк,خطاف
2533,Haken::N,куэххьк,صنارة
2534,Griff::N,rehpie,قبضة
2535,Griff::N,taatje,قبضة
2536,Griff::N,gavlla,قبضة
2537,Griff::N,guottáldahka,قبضة
2538,Griff::N,geavja,قبضة
2539,Griff::N,novdâ,قبضة
2540,Griff::N,nõđđ,قبضة
2541,Griff::N,kå´ǧǧ,قبضة
2542,Griff::N,нэ̄дт,قبضة
2543,Schloss::N,laesie,قفل
2544,Schloss::N,lássa,قفل
2545,Schloss::N,lohkka,قفل
2546,Schloss::N,lukkâ,قفل
2547,Schloss::N,lokk,قفل
2548,Schloss::N,ло̄ххк,قفل
2549,Bild::N,guvvie,صورة
2550,Bild::N,gåvvå,صورة
2551,Bild::N,govva,صورة
2552,Bild::N,koṿe,صورة
2553,Bild::N,kartt,صورة
2554,Bild::N,картина,صورة
2555,Figur::N,guvvie,تمثال
2556,Figur::N,gåvos,تمثال
2557,Figur::N,figuvrra,تمثال
2558,Figur::N,figuvra,تمثال
2559,Figur::N,kovos,تمثال
2560,Figur::N,kuâŋas,تمثال
2561,Puppe::N,dåahka,دمية
2562,Puppe::N,dåhkko,دمية
2563,Puppe::N,doahkko,دمية
2564,Puppe::N,dohkká,دمية
2565,Puppe::N,duhkká,دمية
2566,Puppe::N,kuuhlaž,دمية
2567,Puppe::N,кукла,دمية
2568,Beutel::N,voessetje,كيس
2569,Beutel::N,påvsså,كيس
2570,Beutel::N,seahkaš,كيس
2571,Beutel::N,bursa,كيس
2572,Beutel::N,guhkkár,كيس
2573,Beutel::N,čooṿâs,كيس
2574,Beutel::N,siâk'k,كيس
2575,Beutel::N,kå´ššel,كيس
2576,Beutel::N,ве̄ҏҏц,كيس
2577,Bündel::N,paantje,ربطة
2578,Bündel::N,buduk,ربطة
2579,Bündel::N,gurppe,ربطة
2580,Bündel::N,gihppu,ربطة
2581,Bündel::N,kiäs'tu,ربطة
2582,Bündel::N,šnâpp,ربطة
2583,Bündel::N,пуччк,ربطة
2584,Tasche::N,veaskoe,شنطة
2585,Tasche::N,veaskoe,محفظة
2586,Tasche::N,væssko,شنطة
2587,Tasche::N,væssko,محفظة
2588,Tasche::N,lávkka,شنطة
2589,Tasche::N,lávkka,محفظة
2590,Tasche::N,lávka,شنطة
2591,Tasche::N,lávka,محفظة
2592,Tasche::N,seahkka,شنطة
2593,Tasche::N,seahkka,محفظة
2594,Tasche::N,lavkkâ,شنطة
2595,Tasche::N,lavkkâ,محفظة
2596,Tasche::N,laukk,شنطة
2597,Tasche::N,laukk,محفظة
2598,Tasche::N,суӎӎьк,شنطة
2599,Tasche::N,суӎӎьк,محفظة
2600,Tasche::N,ло̄а̄ффк,شنطة
2601,Tasche::N,ло̄а̄ффк,محفظة
2602,Eimer::N,bæhtoe,سطل
2603,Eimer::N,bæhtoe,جردل
2604,Eimer::N,skiello,سطل
2605,Eimer::N,skiello,جردل
2606,Eimer::N,skállu,سطل
2607,Eimer::N,skállu,جردل
2608,Eimer::N,eebir,سطل
2609,Eimer::N,eebir,جردل
2610,Eimer::N,skääll,سطل
2611,Eimer::N,skääll,جردل
2612,Eimer::N,е̄мьперь,سطل
2613,Eimer::N,е̄мьперь,جردل
2614,Deckel::N,luehkie,سداد
2615,Deckel::N,låhkke,سداد
2616,Deckel::N,lohkki,سداد
2617,Deckel::N,lokke,سداد
2618,Deckel::N,lå´ǩǩ,سداد
2619,Deckel::N,ко̄а̄ххтнэсс,سداد
2620,Geschirr::N,lihtie,أوان
2621,Geschirr::N,lihte,أوان
2622,Geschirr::N,lihtit,أوان
2623,Geschirr::N,litte,أوان
2624,Geschirr::N,kärldõk,أوان
2625,Geschirr::N,ка̄ррь,أوان
2626,Sack::N,voesse,زكيبة
2627,Sack::N,vuossa,زكيبة
2628,Sack::N,seahkka,زكيبة
2629,Sack::N,sekkâ,زكيبة
2630,Sack::N,siâk'k,زكيبة
2631,Sack::N,ве̄ҏҏц,زكيبة
2632,Tasse::N,guksie,فنجان
2633,Tasse::N,gåhppå,فنجان
2634,Tasse::N,gohppu,فنجان
2635,Tasse::N,pollo,فنجان
2636,Tasse::N,kopp,فنجان
2637,Tasse::N,на̄ххьп,فنجان
2638,Topf::N,baetie,قدر
2639,Topf::N,baetie,طنجرة
2640,Topf::N,krovhte,قدر
2641,Topf::N,krovhte,طنجرة
2642,Topf::N,rujtta,قدر
2643,Topf::N,rujtta,طنجرة
2644,Topf::N,giebbme,قدر
2645,Topf::N,giebbme,طنجرة
2646,Topf::N,báhti,قدر
2647,Topf::N,báhti,طنجرة
2648,Topf::N,gievdni,قدر
2649,Topf::N,gievdni,طنجرة
2650,Topf::N,pääti,قدر
2651,Topf::N,pääti,طنجرة
2652,Topf::N,kruâitt,قدر
2653,Topf::N,kruâitt,طنجرة
2654,Topf::N,кӣммьн,قدر
2655,Topf::N,кӣммьн,طنجرة
2656,Kessel::N,giebnie,قدر
2657,Kessel::N,giebnie,غلاية
2658,Kessel::N,skallo,قدر
2659,Kessel::N,skallo,غلاية
2660,Kessel::N,giebbme,قدر
2661,Kessel::N,giebbme,غلاية
2662,Kessel::N,gieđbmi,قدر
2663,Kessel::N,gieđbmi,غلاية
2664,Kessel::N,kiem'ni,قدر
2665,Kessel::N,kiem'ni,غلاية
2666,Kessel::N,ǩie´mnn,قدر
2667,Kessel::N,ǩie´mnn,غلاية
2668,Kessel::N,кӣммьн,قدر
2669,Kessel::N,кӣммьн,غلاية
2670,Essen::N,åesie,طعام
2671,Essen::N,beapmoe,طعام
2672,Essen::N,biebbmo,طعام
2673,Essen::N,borramuš,طعام
2674,Essen::N,purrâmâš,طعام
2675,Essen::N,porrmõš,طعام
2676,Essen::N,по̄ррмушш,طعام
2677,Nahrung::N,beapmoe,غذاء
2678,Nahrung::N,biebbmo,غذاء
2679,Nahrung::N,biebmu,غذاء
2680,Nahrung::N,purrâmâš,غذاء
2681,Nahrung::N,porrmõš,غذاء
2682,Nahrung::N,по̄ррмушш,غذاء
2683,Speise::N,beapmoe,أكل
2684,Speise::N,biebbmo,أكل
2685,Speise::N,biebmu,أكل
2686,Speise::N,määlis,أكل
2687,Speise::N,aasâs,أكل
2688,Speise::N,porrmõš,أكل
2689,Speise::N,по̄ррмушш,أكل
2690,Fleisch::N,bearkoe,لحم
2691,Fleisch::N,oadtje,لحم
2692,Fleisch::N,bierggo,لحم
2693,Fleisch::N,biergu,لحم
2694,Fleisch::N,uáž'ži,لحم
2695,Fleisch::N,vuä´ǯ'ǯ,لحم
2696,Fleisch::N,вуэннч,لحم
2697,Getreide::N,gernie,حبوب
2698,Getreide::N,gårnne,حبوب
2699,Getreide::N,gordni,حبوب
2700,Getreide::N,valje,حبوب
2701,Getreide::N,ле̄ййп,حبوب
2702,Brei::N,kraavhtse,عصيدة
2703,Brei::N,ráktsa,عصيدة
2704,Brei::N,buvru,عصيدة
2705,Brei::N,suoḥâd,عصيدة
2706,Brei::N,hutt,عصيدة
2707,Brei::N,уххт,عصيدة
2708,Brot::N,gaahkoe,خبز
2709,Brot::N,lájbbe,خبز
2710,Brot::N,stummpa,خبز
2711,Brot::N,láibi,خبز
2712,Brot::N,gáhkku,خبز
2713,Brot::N,leibi,خبز
2714,Brot::N,lei´bb,خبز
2715,Brot::N,ле̄ййп,خبز
2716,Scheibe::N,snaejrie,شريحة
2717,Scheibe::N,sárdde,شريحة
2718,Scheibe::N,vajahas,شريحة
2719,Scheibe::N,časkkis,شريحة
2720,Scheibe::N,ča'skes,شريحة
2721,Scheibe::N,ku´sǩǩ,شريحة
2722,Scheibe::N,кусськ,شريحة
2723,Fett::N,buejtie,سمن
2724,Fett::N,vuodja,سمن
2725,Fett::N,buoidi,سمن
2726,Fett::N,pyei'di,سمن
2727,Fett::N,puõi´dd,سمن
2728,Fett::N,пуййт,سمن
2729,Butter::N,voeje,زبدة
2730,Butter::N,vuodja,زبدة
2731,Butter::N,vuodja,زبدة
2732,Butter::N,vuojâ,زبدة
2733,Butter::N,vuõjj,زبدة
2734,Butter::N,вӯйй,زبدة
2735,Öl::N,ålja,زيت
2736,Öl::N,ulljo,زيت
2737,Öl::N,oalljo,زيت
2738,Öl::N,olju,زيت
2739,Öl::N,oljo,زيت
2740,Öl::N,vuõjj,زيت
2741,Öl::N,вӯйй,زيت
2742,Salz::N,saelhtie,ملح
2743,Salz::N,sállte,ملح
2744,Salz::N,sálti,ملح
2745,Salz::N,sältti,ملح
2746,Salz::N,sä´ltt,ملح
2747,Salz::N,сӯлль,ملح
2748,Suppe::N,joptse,حساء
2749,Suppe::N,joptse,شربة
2750,Suppe::N,jupptsa,حساء
2751,Suppe::N,jupptsa,شربة
2752,Suppe::N,málli,حساء
2753,Suppe::N,málli,شربة
2754,Suppe::N,määḷi,حساء
2755,Suppe::N,määḷi,شربة
2756,Suppe::N,lieṃâ,حساء
2757,Suppe::N,lieṃâ,شربة
2758,Suppe::N,liõmm,حساء
2759,Suppe::N,liõmm,شربة
2760,Suppe::N,лӣмм,حساء
2761,Suppe::N,лӣмм,شربة
2762,Honig::N,hååneske,عسل
2763,Honig::N,meda,عسل
2764,Honig::N,miehta,عسل
2765,Honig::N,mietâ,عسل
2766,Honig::N,miõtt,عسل
2767,Honig::N,мӣдт,عسل
2768,Milch::N,mielhkie,حليب
2769,Milch::N,mielkke,حليب
2770,Milch::N,mielki,حليب
2771,Milch::N,miel'kki,حليب
2772,Milch::N,mie´lǩǩ,حليب
2773,Milch::N,ма̄ййт,حليب
2774,Tee::N,löövje,شاي
2775,Tee::N,tedja,شاي
2776,Tee::N,deadju,شاي
2777,Tee::N,čee,شاي
2778,Tee::N,teej̣â,شاي
2779,Tee::N,čee,شاي
2780,Tee::N,чайй,شاي
2781,Leder::N,hovre,جلد
2782,Leder::N,sassne,جلد
2783,Leder::N,náhkki,جلد
2784,Leder::N,leaira,جلد
2785,Leder::N,čevđi,جلد
2786,Leder::N,čåu´dd,جلد
2787,Leder::N,на̄ххьк,جلد
2788,Wolle::N,ålloe,صوف
2789,Wolle::N,hullo,صوف
2790,Wolle::N,ullu,صوف
2791,Wolle::N,ullo,صوف
2792,Wolle::N,oll,صوف
2793,Wolle::N,улл,صوف
2794,Stoff::N,tyjje,قماش
2795,Stoff::N,gápptás,قماش
2796,Stoff::N,stoaffa,قماش
2797,Stoff::N,ávnnas,قماش
2798,Stoff::N,käägus,قماش
2799,Stoff::N,aaunâs,قماش
2800,Stoff::N,лыййн,قماش
2801,Nadel::N,naaloe,إبرة
2802,Nadel::N,nállo,إبرة
2803,Nadel::N,nállu,إبرة
2804,Nadel::N,nááḷu,إبرة
2805,Nadel::N,neu´ll,إبرة
2806,Nadel::N,нӣввьл,إبرة
2807,Faden::N,laejkie,خيط
2808,Faden::N,hárppo,خيط
2809,Faden::N,árpu,خيط
2810,Faden::N,läigi,خيط
2811,Faden::N,lääi´j,خيط
2812,Faden::N,сӯнн,خيط
2813,Knopf::N,balhka,زر
2814,Knopf::N,boallo,زر
2815,Knopf::N,boallu,زر
2816,Knopf::N,puál'lu,زر
2817,Knopf::N,puäll,زر
2818,Knopf::N,пуалл,زر
2819,Knoten::N,tjoelme,عقدة
2820,Knoten::N,tjuolmma,عقدة
2821,Knoten::N,čuolbma,عقدة
2822,Knoten::N,čuol'mâ,عقدة
2823,Knoten::N,čuõlmm,عقدة
2824,Knoten::N,чӯллм,عقدة
2825,Farbe::N,klaerie,صبغة
2826,Farbe::N,ivnne,صبغة
2827,Farbe::N,bájnno,صبغة
2828,Farbe::N,mola,صبغة
2829,Farbe::N,fearga,صبغة
2830,Farbe::N,maalâ,صبغة
2831,Farbe::N,páinu,صبغة
2832,Farbe::N,kälkk,صبغة
2833,Farbe::N,по̄а̄ййн,صبغة
2834,Kleidung::N,tyjje,ملابس
2835,Kleidung::N,gárvvo,ملابس
2836,Kleidung::N,bivttas,ملابس
2837,Kleidung::N,piivtâs,ملابس
2838,Kleidung::N,pivoh,ملابس
2839,Kleidung::N,piiutâs,ملابس
2840,Kleidung::N,о̄а̄з,ملابس
2841,Hemd::N,sjåarhtoe,قميص
2842,Hemd::N,skirtto,قميص
2843,Hemd::N,báidi,قميص
2844,Hemd::N,päiđi,قميص
2845,Hemd::N,päidd,قميص
2846,Hemd::N,па̄ййт,قميص
2847,Kragen::N,döörhke,ياقة
2848,Kragen::N,tjiebet,ياقة
2849,Kragen::N,tjehpuris,ياقة
2850,Kragen::N,čeabet,ياقة
2851,Kragen::N,kráva,ياقة
2852,Kragen::N,siä'pulâs,ياقة
2853,Kragen::N,seäp'plõs,ياقة
2854,Kragen::N,ко̄а̄влас,ياقة
2855,Ärmel::N,sissie,كم
2856,Ärmel::N,sasse,كم
2857,Ärmel::N,soadji,كم
2858,Ärmel::N,suájá,كم
2859,Ärmel::N,suäjj,كم
2860,Ärmel::N,суэйй,كم
2861,Hose::N,måvhka,سروال
2862,Hose::N,måvhka,بنطلون
2863,Hose::N,båkså,سروال
2864,Hose::N,båkså,بنطلون
2865,Hose::N,buvssat,سروال
2866,Hose::N,buvssat,بنطلون
2867,Hose::N,puuvsah,سروال
2868,Hose::N,puuvsah,بنطلون
2869,Hose::N,puus,سروال
2870,Hose::N,puus,بنطلون
2871,Hose::N,пукс,سروال
2872,Hose::N,пукс,بنطلون
2873,Hose::N,ко̄а̄дтӭ,سروال
2874,Hose::N,ко̄а̄дтӭ,بنطلون
2875,Gürtel::N,juvvie,حزام
2876,Gürtel::N,beelhte,حزام
2877,Gürtel::N,avve,حزام
2878,Gürtel::N,getsam,حزام
2879,Gürtel::N,boagán,حزام
2880,Gürtel::N,pooṿij,حزام
2881,Gürtel::N,puäǥǥanj,حزام
2882,Gürtel::N,эвв,حزام
2883,Mütze::N,tjohpe,طاقية
2884,Mütze::N,gahper,طاقية
2885,Mütze::N,gahpir,طاقية
2886,Mütze::N,kappeer,طاقية
2887,Mütze::N,keä´p'per,طاقية
2888,Mütze::N,кабперь,طاقية
2889,Schuh::N,gaamege,حذاء
2890,Schuh::N,gáma,حذاء
2891,Schuh::N,skuovva,حذاء
2892,Schuh::N,gáma,حذاء
2893,Schuh::N,kaamâ,حذاء
2894,Schuh::N,kaammi,حذاء
2895,Schuh::N,камаша,حذاء
2896,Stiefel::N,steeblege,جزمة
2897,Stiefel::N,steeblege,حذاء طويل
2898,Stiefel::N,stiebil,جزمة
2899,Stiefel::N,stiebil,حذاء طويل
2900,Stiefel::N,sáhpis,جزمة
2901,Stiefel::N,sáhpis,حذاء طويل
2902,Stiefel::N,sáppat,جزمة
2903,Stiefel::N,sáppat,حذاء طويل
2904,Stiefel::N,steevvil,جزمة
2905,Stiefel::N,steevvil,حذاء طويل
2906,Stiefel::N,sa´ppi,جزمة
2907,Stiefel::N,sa´ppi,حذاء طويل
2908,Stiefel::N,са̄ххпе,جزمة
2909,Stiefel::N,са̄ххпе,حذاء طويل
2910,Ring::N,rïngke,حلقة
2911,Ring::N,suormas,حلقة
2912,Ring::N,suorpmas,حلقة
2913,Ring::N,suormâs,حلقة
2914,Ring::N,suõrmâs,حلقة
2915,Ring::N,сӯрмас,حلقة
2916,Band::N,baante,شريط
2917,Band::N,bádde,شريط
2918,Band::N,báddi,شريط
2919,Band::N,päddi,شريط
2920,Band::N,liântt,شريط
2921,Band::N,källre´ppiǩ,شريط
2922,Band::N,ля̄ӊӊт,شريط
2923,Kamm::N,gaampe,مشط
2924,Kamm::N,rájdam,مشط
2925,Kamm::N,tjåhkom,مشط
2926,Kamm::N,čohkun,مشط
2927,Kamm::N,čohhoom,مشط
2928,Kamm::N,čååǥǥam,مشط
2929,Kamm::N,чоагкь,مشط
2930,Spiegel::N,guelmiedahke,مرآة
2931,Spiegel::N,spiedjil,مرآة
2932,Spiegel::N,speajal,مرآة
2933,Spiegel::N,speeijal,مرآة
2934,Spiegel::N,suei´mkar,مرآة
2935,Spiegel::N,кыффкэмка̄ррь,مرآة
2936,Spiegel::N,зе̄ркал,مرآة
2937,Riemen::N,györtenje,سير
2938,Riemen::N,rájppe,سير
2939,Riemen::N,garttsa,سير
2940,Riemen::N,lávži,سير
2941,Riemen::N,läbži,سير
2942,Riemen::N,läbǯǯ,سير
2943,Riemen::N,ре̄ммь,سير
2944,Schnur::N,gurrie,حبل
2945,Schnur::N,gurrie,دوبارة
2946,Schnur::N,gáras,حبل
2947,Schnur::N,gáras,دوبارة
2948,Schnur::N,garca,حبل
2949,Schnur::N,garca,دوبارة
2950,Schnur::N,orrâ,حبل
2951,Schnur::N,orrâ,دوبارة
2952,Schnur::N,nue´rr,حبل
2953,Schnur::N,nue´rr,دوبارة
2954,Schnur::N,нӯррь,حبل
2955,Schnur::N,нӯррь,دوبارة
2956,Leine::N,baante,قيد
2957,Leine::N,gájnno,قيد
2958,Leine::N,báddi,قيد
2959,Leine::N,oarra,قيد
2960,Leine::N,läbži,قيد
2961,Leine::N,läbǯǯ,قيد
2962,Leine::N,ла̄ммч,قيد
2963,Decke::N,gaptjese,بطانية
2964,Decke::N,rádno,بطانية
2965,Decke::N,gåbtjås,بطانية
2966,Decke::N,tæhppin,بطانية
2967,Decke::N,govččas,بطانية
2968,Decke::N,loovdâ,بطانية
2969,Decke::N,räänn,بطانية
2970,Decke::N,ра̄нн,بطانية
2971,Kissen::N,nalhke,وسادة
2972,Kissen::N,guoddá,وسادة
2973,Kissen::N,oajvevuolle,وسادة
2974,Kissen::N,guoddá,وسادة
2975,Kissen::N,bolsttar,وسادة
2976,Kissen::N,polster,وسادة
2977,Kissen::N,pee´ren,وسادة
2978,Kissen::N,pooddâšǩ,وسادة
2979,Kissen::N,по̄дэшк,وسادة
2980,Tuch::N,tyjje,منديل
2981,Tuch::N,tyddja,منديل
2982,Tuch::N,gådo,منديل
2983,Tuch::N,liidni,منديل
2984,Tuch::N,läđđee,منديل
2985,Tuch::N,re´ppiǩ,منديل
2986,Tuch::N,ree´ppiǩ,منديل
2987,Tuch::N,ребпехь,منديل
2988,Handtuch::N,njaamelijnie,فوطة
2989,Handtuch::N,njaamelijnie,منشفة
2990,Handtuch::N,sigárdahka,فوطة
2991,Handtuch::N,sigárdahka,منشفة
2992,Handtuch::N,sihkaldat,فوطة
2993,Handtuch::N,sihkaldat,منشفة
2994,Handtuch::N,siholdâs,فوطة
2995,Handtuch::N,siholdâs,منشفة
2996,Handtuch::N,seekkldõs,فوطة
2997,Handtuch::N,seekkldõs,منشفة
2998,Handtuch::N,u´tree´lniǩ,فوطة
2999,Handtuch::N,u´tree´lniǩ,منشفة
3000,Handtuch::N,отеральнэхьк,فوطة
3001,Handtuch::N,отеральнэхьк,منشفة
3002,Kraft::N,faamoe,قدرة
3003,Kraft::N,fábmo,قدرة
3004,Kraft::N,fápmu,قدرة
3005,Kraft::N,fááṃu,قدرة
3006,Kraft::N,viõkk,قدرة
3007,Kraft::N,вӣгк,قدرة
3008,Stärke::N,vieksiesvoete,قوة
3009,Stärke::N,gievrrudahka,قوة
3010,Stärke::N,gievrrodus,قوة
3011,Stärke::N,veahka,قوة
3012,Stärke::N,vuoibmi,قوة
3013,Stärke::N,viek'sâvuotâ,قوة
3014,Stärke::N,viõkk,قوة
3015,Stärke::N,са̄м,قوة
3016,Stärke::N,вӣгк,قوة
3017,Gesundheit::N,healsoe,صحة
3018,Gesundheit::N,starne,صحة
3019,Gesundheit::N,hælsso,صحة
3020,Gesundheit::N,varresvuohta,صحة
3021,Gesundheit::N,dearvvasvuohta,صحة
3022,Gesundheit::N,tie'rvâsvuotâ,صحة
3023,Gesundheit::N,tiõrvâsvuõtt,صحة
3024,Gesundheit::N,тӣрвасвӯдт,صحة
3025,Krankheit::N,skïemtjelasse,مرض
3026,Krankheit::N,skihpudahka,مرض
3027,Krankheit::N,dávdda,مرض
3028,Krankheit::N,vihke,مرض
3029,Krankheit::N,dávda,مرض
3030,Krankheit::N,tavdâ,مرض
3031,Krankheit::N,puá'cuvuotâ,مرض
3032,Krankheit::N,kõpp,مرض
3033,Krankheit::N,puõccmoš,مرض
3034,Krankheit::N,кэ̄бп,مرض
3035,Schmerz::N,haerhpie,ألم
3036,Schmerz::N,haerhpie,وجع
3037,Schmerz::N,bávtjas,ألم
3038,Schmerz::N,bávtjas,وجع
3039,Schmerz::N,bávčča,ألم
3040,Schmerz::N,bávčča,وجع
3041,Schmerz::N,tuške,ألم
3042,Schmerz::N,tuške,وجع
3043,Schmerz::N,poovčâs,ألم
3044,Schmerz::N,poovčâs,وجع
3045,Schmerz::N,tå´sǩǩ,ألم
3046,Schmerz::N,tå´sǩǩ,وجع
3047,Schmerz::N,кэ̄бп,ألم
3048,Schmerz::N,кэ̄бп,وجع
3049,Wunde::N,saejrie,جرح
3050,Wunde::N,hávve,جرح
3051,Wunde::N,hávvi,جرح
3052,Wunde::N,hävvi,جرح
3053,Wunde::N,hää´vv,جرح
3054,Wunde::N,ра̄ӊӊҍ,جرح
3055,Fieber::N,vaejlie,حمى
3056,Fieber::N,fiebar,حمى
3057,Fieber::N,báhkkadávda,حمى
3058,Fieber::N,žaar,حمى
3059,Fieber::N,жоарр,حمى
3060,Arznei::N,daalhkesh,دواء
3061,Arznei::N,dálkas,دواء
3062,Arznei::N,dálkkas,دواء
3063,Arznei::N,taalhâs,دواء
3064,Arznei::N,lekittâs,دواء
3065,Arznei::N,taalkâs,دواء
3066,Arznei::N,лоаддв,دواء
3067,Brücke::N,pruvvie,جسر
3068,Brücke::N,råvve,جسر
3069,Brücke::N,šaldi,جسر
3070,Brücke::N,šalde,جسر
3071,Brücke::N,mostt,جسر
3072,Brücke::N,мо̄сст,جسر
3073,Brunnen::N,prutnie,بئر
3074,Brunnen::N,ruddne,بئر
3075,Brunnen::N,gáivo,بئر
3076,Brunnen::N,káivu,بئر
3077,Brunnen::N,käivv,بئر
3078,Brunnen::N,ка̄ййв,بئر
3079,Weide::N,gåatome,مرعى
3080,Weide::N,guohtom,مرعى
3081,Weide::N,guohtun,مرعى
3082,Weide::N,kuátu,مرعى
3083,Weide::N,luátu,مرعى
3084,Weide::N,та̄нтар,مرعى
3085,Pfad::N,baalka,درب
3086,Pfad::N,bálges,درب
3087,Pfad::N,bálggis,درب
3088,Pfad::N,päälgis,درب
3089,Pfad::N,pää´ljes,درب
3090,Pfad::N,поалкас,درب
3091,Weg::N,geajnoe,سكة
3092,Weg::N,gæjnno,سكة
3093,Weg::N,væddja,سكة
3094,Weg::N,geaidnu,سكة
3095,Weg::N,luod'dâ,سكة
3096,Weg::N,čuâǥǥas,سكة
3097,Weg::N,чуэкас,سكة
3098,Straße::N,geajnoe,طريق
3099,Straße::N,joene,طريق
3100,Straße::N,gahttun,طريق
3101,Straße::N,geaidnu,طريق
3102,Straße::N,maađij,طريق
3103,Straße::N,uu´lec,طريق
3104,Straße::N,чуэкас,طريق
3105,Dorf::N,sïjte,قرية
3106,Dorf::N,bájkke,قرية
3107,Dorf::N,gilli,قرية
