,Concept_ID,hi,ru
783,Montag::N,सोमवार,понедельник
784,Dienstag::N,मंगलवार,вторник
785,Mittwoch::N,बुधवार,среда
786,Donnerstag::N,गुरुवार,четверг
787,Donnerstag::N,बृहस्पतिवार,четверг
788,Freitag::N,शुक्रवार,пятница
789,Samstag::N,सनीचर,суббота
790,Samstag::N,शनिवार,суббота
791,Sonntag::N,इतवार,воскресенье
792,Sonntag::N,रविवार,воскресенье
793,groß::A,बड़ा,большой
794,klein::A,कम,маленький
795,klein::A,छोटा,маленький
796,lang::A,लंबा,длинный
797,lang::A,दीर्घ,длинный
798,kurz::A,लधु,короткий
799,kurz::A,छोटा,короткий
800,breit::A,चौड़ा,широкий
801,schmal::A,तंग,узкий
802,schmal::A,सँकरा,узкий
803,dicht::A,सघन,густой
804,dick[Gegenstand]::A,मोटा,толстый
805,dünn::A,महीन,тонкий
806,dünn::A,बारीक,тонкий
807,fein::A,कोमल,тонкий
808,fein::A,सूक्ष्म,тонкий
809,fest::A,दृढ़,крепкий
810,fest::A,मज़बूत,крепкий
811,flach::A,चपटा,плоский
812,glatt::A,चौरस,гладкий
813,glatt::A,चिकना,гладкий
814,hart::A,कठोर,твердый
815,hart::A,सख़्त,твердый
816,weich::A,नरम,мягкий
817,weich::A,मुलायम,мягкий
818,rund::A,गोल,круглый
819,rund::A,वर्तुल,круглый
820,spitz::A,नुकीला,остроконечный
821,scharf::A,पैना,острый
822,stumpf::A,भोथरा,тупой
823,schwer::A,भारी,тяжелый
824,schwer::A,वज़नी,тяжелый
825,schön::A,सुंदर,красивый
826,heiß::A,उष्ण,жаркий
827,warm::A,गरम,теплый
828,kalt::A,सर्द,холодный
829,kühl::A,ठंडा,прохладный
830,frisch::A,तर,свежий
831,frisch::A,ताज़ा,свежий
832,feucht::A,नम,влажный
833,feucht::A,भीगा,влажный
834,nass::A,गीला,мокрый
835,trocken::A,सूखा,сухой
836,trocken::A,ख़ुश्क,сухой
837,voll::A,भरा,полный
838,voll::A,भरा,наполненный
839,voll::A,पूरा,полный
840,voll::A,पूरा,наполненный
841,leer::A,ख़ाली,пустой
842,offen::A,खुला,открытый
843,geschlossen::A,बंद,закрытый
844,sauber::A,साफ़,чистый
845,sauber::A,सुथरा,чистый
846,schmutzig::A,गंदा,грязный
847,roh::A,कच्चा,сырой
848,reif::A,पक्व,зрелый
849,reif::A,पक्का,зрелый
850,lecker::A,मज़ेदार,вкусный
851,lecker::A,स्वादिष्ट,вкусный
852,süß::A,मीठा,сладкий
853,bitter::A,कटु,горький
854,bitter::A,कड़वा,горький
855,sauer::A,खट्टा,кислый
856,hell::A,रोशन,светлый
857,dunkel::A,अँधेरा,темный
858,schwarz::A,काला,черный
859,schwarz::A,स्याह,черный
860,weiß::A,सफ़ेद,белый
861,rot::A,लाल,красный
862,rot::A,सुर्ख़,красный
863,gelb::A,पीला,желтый
864,gelb::A,ज़र्द,желтый
865,blau::A,नीला,синий
866,blau::A,आसमानी,синий
867,grün::A,हरा,зеленый
868,grau::A,धूसर,серый
869,bunt::A,रंगीन,пестрый
870,bunt::A,बहुरंगा,пестрый
871,billig::A,सस्ता,дешевый
872,teuer::A,महँगा,дорогой
873,wertvoll::A,क़ीमती,ценный
874,wertvoll::A,मूल्यवान्,ценный
875,blind::A,अंधा,слепой
876,taub::A,बहरा,глухой
877,kräftig::A,ताक़तवर,могучий
878,kräftig::A,शक्तिशाली,могучий
879,stark::A,प्रबल,сильный
880,stark::A,बलवान्,сильный
881,schwach::A,कमज़ोर,слабый
882,fett::A,मोटा,жирный
883,fett::A,मांसल,жирный
884,schlank::A,पतला,стройный
885,schlank::A,छरहरा,стройный
886,hübsch::A,सुंदर,прелестный
887,hübsch::A,ख़ूबसूरत,прелестный
888,böse::A,पापी,злой
889,böse::A,दुष्ट,злой
890,dumm::A,मूर्ख,глупый
891,dumm::A,बुद्धू,глупый
892,faul::A,आलसी,ленивый
893,faul::A,सुस्त,ленивый
894,fleißig::A,मेहनती,прилежный
895,fleißig::A,परिश्रमी,прилежный
896,geizig::A,कृपण,жадный
897,geizig::A,कंजूस,жадный
898,klug::A,समझदार,умный
899,klug::A,होशियार,умный
900,klug::A,अक़्लमंद,умный
901,geschickt::A,किशल,искусный
902,lieb::A,प्रिय,милый
903,lieb::A,प्यारा,милый
904,lustig::A,हँसमुख,веселый
905,lustig::A,ख़ुशदिल,веселый
906,sanft::A,नम्र,нежный
907,hungrig::A,भूखा,голодный
908,krank::A,बीमार,больной
909,krank::A,अस्वस्थ,больной
910,nackt::A,नग्न,голый
911,traurig::A,उदास,грустный
912,traurig::A,रंजीदा,грустный
913,lebendig::A,जीता,живой
914,lebendig::A,ज़िंदा,живой
915,gut::A,अच्छा,хороший
916,schlecht::A,बुरा,плохой
917,schlecht::A,ख़राब,плохой
918,richtig::A,ठीक,правильный
919,schlimm::A,बुरा,отвратительный
920,schlimm::A,बुरा,мерзкий
921,schlimm::A,अप्रिय,отвратительный
922,schlimm::A,अप्रिय,мерзкий
923,wahr::A,सच,настоящий
924,alt::A,पुराना,старый
925,neu::A,नया,новый
926,ehemalig::A,भूतपूर्व,бывший
927,alt[Lebewesen]::A,बूढ़ा,пожилой
928,alt[Lebewesen]::A,वृद्ध,пожилой
929,jung::A,जवान,молодой
930,arm::A,ग़रीब,бедный
931,reich::A,धनी,богатый
932,reich::A,अमीर,богатый
933,bekannt::A,मालूम,знакомый
934,berühmt::A,मशहूर,знаменитый
935,berühmt::A,प्रसिद्ध,знаменитый
936,fremd::A,विदेशी,чужой
937,fremd::A,अपरिचित,чужой
938,verschieden::A,अलग,разный
939,verschieden::A,भिन्न,разный
940,nah::A,नज़दीकी,близкий
941,fern::A,दूर,далекий
942,fern::A,दूरस्थ,далекий
943,linker::A,बायाँ,левый
944,rechter::A,दायाँ,правый
945,rechter::A,दाहिना,правый
946,anderer::A,अन्य,другой
947,anderer::A,दूसरा,другой
948,erster::A,पहला,первый
949,erster::A,प्रथम,первый
950,zweiter::A,दूसरा,второй
951,zweiter::A,द्वितीय,второй
952,dritter::A,तीसरा,третий
953,letzter::A,अंतिम,последний
954,letzter::A,आख़िरी,последний
955,allein::ADV,तनहा,один
956,allein::ADV,अकेले,один
957,auf einmal::ADV,वक़्त में,сразу
958,zusammen::ADV,एक साथ,вместе
959,zusammen::ADV,साथ साथ,вместе
960,lange::ADV,देर तक,долго
961,plötzlich::ADV,सहसा,вдруг
962,plötzlich::ADV,अचानक,вдруг
963,sofort::ADV,तुरंत,тотчас
964,später::ADV,बाद को,позже
965,später::ADV,बाद में,позже
966,jetzt::ADV,अब,сейчас
967,jetzt::ADV,अभी,сейчас
968,heute::ADV,आज,сегодня
969,morgen::ADV,कल,завтра
970,bald::ADV,जल्दी,скоро
971,dann::ADV,तब,потом
972,gestern::ADV,कल,вчера
973,einst::ADV,एक दिन,однажды
974,einst::ADV,पहले कभी,однажды
975,damals::ADV,उस समय,тогда
976,damals::ADV,उन दिनों,тогда
977,danach::ADV,इसके बाद,затем
978,danach::ADV,इसके पश्चात्,затем
979,vorher::ADV,पहले,раньше
980,vorher::ADV,पेशतर,раньше
981,zuerst::ADV,पहले,сперва
982,einmal::ADV,एक बार,раз
983,einmal::ADV,एक दफ़ा,раз
984,manchmal::ADV,कभी कभी,иногда
985,oft::ADV,अक्सर,часто
986,immer::ADV,सदा,всегда
987,immer::ADV,हमेशा,всегда
988,niemals::ADV,कभी नहीं,никогда
989,niemals::ADV,कदापि नहीं,никогда
990,hier::ADV,इधर,здесь
991,hier::ADV,यहाँ,здесь
992,hierhin::ADV,इधर को,сюда
993,hierhin::ADV,यहाँ को,сюда
994,von hier::ADV,यहाँ से,отсюда
995,dort::ADV,उधर,там
996,dort::ADV,वहाँ,там
997,dorthin::ADV,उधर को,туда
998,dorthin::ADV,वहाँ को,туда
999,geradeaus::ADV,सीधे,прямо
1000,vorwärts::ADV,आगे,вперед
1001,vorwärts::ADV,आगे को,вперед
1002,rückwärts::ADV,पीछे को,назад
1003,zurück::ADV,वापस,обратно
1004,unten::ADV,नीचे,внизу
1005,hinab::ADV,नीचे को,вниз
1006,oben::ADV,ऊपर,наверху
1007,hinauf::ADV,ऊपर को,вверх
1008,überall::ADV,हर जगह,везде
1009,überall::ADV,हर स्थान,везде
1010,nicht::ADV,न,не
1011,nicht::ADV,नहीं,не
1012,ein wenig::ADV,कुछ,немного
1013,ein wenig::ADV,ज़रा,немного
1014,ein wenig::ADV,थोड़ा,немного
1015,kaum::ADV,लगभग नहीं,едва
1016,kaum::ADV,बराबर नहीं,едва
1017,sehr::ADV,बहुत,очень
1018,so::ADV,ऐसा,так
1019,noch::ADV,अभी तक,еще
1020,nur::ADV,केवल,только
1021,nur::ADV,सिर्फ़,только
1022,schon::ADV,चुकना,уже
1023,wieder::ADV,फिर,опять
1024,wieder::ADV,दुबारा,опять
1025,vergebens::ADV,व्यर्थ,напрасно
1026,vor::PRP,के आगे,перед
1027,vor::PRP,के सामने,перед
1028,hinter::PRP,के पीछे,за
1029,hinter::PRP,के पीछे,позади
1030,unter::PRP,के तले,под
1031,unter::PRP,के नीचे,под
1032,durch::PRP,के पार,сквозь
1033,neben::PRP,के पास,возле
1034,neben::PRP,की बग़ल में,возле
1035,zwischen::PRP,के बीच,между
1036,wegen::PRP,के कारण,из-за
1037,wegen::PRP,की वजह से,из-за
1038,dies::PRN,यह,это
1039,das::PRN,वह,то
1040,alles::PRN,सब,все
1041,alles::PRN,सब कुछ,все
1042,ich::PRN,मैं,я
1043,du::PRN,तू,ты
1044,er::PRN,यह,он
1045,wir::PRN,हम,мы
1046,ihr::PRN,तुम,вы
1047,sie::PRN,ये,они
1048,was::FPRN,क्या,что
1049,wer::FPRN,कौन,кто
1050,wo::FADV,किधर,где
1051,wohin::FADV,किधर,куда
1052,wie::FADV,कैसे,как
1053,warum::FADV,क्यों,почему
1054,wieviel::FNUM,कितना,сколько
1055,eins::NUM,एक,один
1056,zwei::NUM,दो,два
1057,drei::NUM,तीन,три
1058,vier::NUM,चार,четыре
1059,fünf::NUM,पाँच,пять
1060,sechs::NUM,छह,шесть
1061,sieben::NUM,सात,семь
1062,acht::NUM,आठ,восемь
1063,neun::NUM,नौ,девять
1064,zehn::NUM,दस,десять
1065,elf::NUM,ग्यारह,одиннадцать
1066,zwölf::NUM,बारह,двенадцать
1067,zwanzig::NUM,बीस,двадцать
1068,dreißig::NUM,तीस,тридцать
1069,vierzig::NUM,चालीस,сорок
1070,fünfzig::NUM,पचास,пятьдесят
1071,sechzig::NUM,साठ,шестьдесят
1072,siebzig::NUM,सत्तर,семьдесят
1073,achtzig::NUM,अस्सी,восемьдесят
1074,neunzig::NUM,नव्वे,девяносто
1075,hundert::NUM,सौ,сто
1076,tausend::NUM,हज़ार,тысяча
1077,und::CNJ,और,и
1078,oder::CNJ,या,или
1079,oder::CNJ,या,либо
1080,stehen::V,खड़ा होना,стоять
1081,sitzen::V,बैठना,сидеть
1082,liegen::V,लेटना,лежать
1083,hängen::V,लटकना,висеть
1084,werden::V,बनना,стать
1085,passieren::V,होना,случиться
1086,beginnen::V,आरंभ होना,начаться
1087,beginnen::V,प्रारंभ होना,начаться
1088,enden::V,अंत होना,кончиться
1089,enden::V,ख़तम होना,кончиться
1090,wechseln::V,बदलना,меняться
1091,aufgehen[Sonne]::V,चढ़ना,взойти
1092,aufgehen[Sonne]::V,उदित होना,взойти
1093,untergehen[Sonne]::V,अस्त हो जाना,зайти
1094,scheinen[Sonne]::V,रोशनी देना,светить
1095,donnern::V,गरजना,греметь
1096,wehen::V,चलना,дуть
1097,strömen::V,बहना,литься
1098,strömen::V,प्रवाहित होना,литься
1099,fließen::V,बहना,течь
1100,fließen::V,प्रवाहित होना,течь
1101,sich drehen::V,घूमना,вращаться
1102,schwanken::V,हिलना,колебаться
1103,schwingen::V,हिलना,качаться
1104,fallen::V,गिरना,падать
1105,brennen::V,जलना,гореть
1106,rauchen::V,धुआँ उड़ाना,дымить
1107,regnen::V,बरसना,дождить
1108,gefrieren::V,जमना,замерзнуть
1109,tauen::V,गलना,таять
1110,tauen::V,पिघलना,таять
1111,schmelzen::V,गलना,плавиться
1112,schmelzen::V,पिघलना,плавиться
1113,trocknen::V,सूखना,сохнуть
1114,sieden::V,उबलना,кипеть
1115,faulen::V,गलना,гнить
1116,faulen::V,सड़ना,гнить
1117,verfaulen::V,गलना,сгнить
1118,verfaulen::V,सड़ना,сгнить
1119,reißen::V,फटना,рваться
1120,versinken::V,डूबना,тонуть
1121,vergehen::V,बीतना,проходить
1122,vergehen::V,गुज़रना,проходить
1123,erscheinen::V,दिखाई देना,появиться
1124,verschwinden::V,ग़ायब होना,исчезнуть
1125,sinken::V,घटना,спадать
1126,sinken::V,उतरना,спадать
1127,abnehmen::V,घटना,уменьшиться
1128,zunehmen::V,बढ़ना,увеличиваться
1129,steigen::V,बढ़ना,подниматься
1130,wachsen::V,उगना,расти
1131,glänzen::V,चमकना,блестеть
1132,funkeln::V,जगमगाना,сверкать
1133,funkeln::V,टिमटिमाना,сверкать
1134,lärmen::V,शोर मचाना,шуметь
1135,läuten::V,बजना,звонить
1136,klingeln::V,बजना,звонить
1137,klirren::V,झनझनाना,звякать
1138,brausen::V,साँय-साँय करना,бушевать
1139,rauschen::V,सरसराना,шелестеть
1140,klingen::V,बजना,звучать
1141,bellen::V,भौंकना,лаять
1142,heulen::V,गुर्राना,выть
1143,blasen::V,फूँकना,дунуть
1144,pfeifen::V,सीटी देना,свистеть
1145,schreien::V,चिल्लाना,кричать
1146,stöhnen::V,कराहना,стонать
1147,stöhnen::V,आहें भरना,стонать
1148,zittern::V,काँपना,дрожать
1149,leben::V,जीना,жить
1150,geboren werden::V,पैदा होना,родиться
1151,atmen::V,साँस लेना,дышать
1152,trinken::V,पीना,пить
1153,essen::V,खाना,есть
1154,essen::V,खाना,кушать
1155,schlucken::V,निगलना,глотать
1156,müde werden::V,थकना,устать
1157,müde werden::V,उकताना,устать
1158,einschlafen::V,सो जाना,заснуть
1159,schlafen::V,सोना,спать
1160,aufwachen::V,जागना,проснуться
1161,aufstehen::V,उठना,встать
1162,sich erholen::V,सुस्ताना,отдыхать
1163,sich erholen::V,आराम करना,отдыхать
1164,krank werden::V,बीमार पड़ना,заболеть
1165,krank sein::V,बीमार होना,болеть
1166,schmerzen::V,दुखना,болеть
1167,schmerzen::V,दर्द करना,болеть
1168,husten::V,खाँसना,кашлять
1169,genesen::V,ठीक हो जाना,поправиться
1170,genesen::V,स्वस्थ हो जाना,поправиться
1171,sterben::V,मरना,умереть
1172,umkommen::V,मरना,погибнуть
1173,sich bewegen::V,चलना,двигаться
1174,sich bewegen::V,हिलना,двигаться
1175,sich rühren::V,हिलना,шевельнуться
1176,sich erheben::V,उठना,встать
1177,sich setzen::V,बैठना,сесть
1178,hinfallen::V,गिरना,упасть
1179,laufen::V,चलना,ходить
1180,schreiten::V,क़दम जाना,шагать
1181,spazierengehen::V,सैर करना,гулять
1182,eilen::V,तेज़ी से जाना,спешить
1183,eilen::V,शीघ्रता से चलना,спешить
1184,sich beeilen::V,जल्दी करना,торопиться
1185,sich beeilen::V,शीघ्रता करना,торопиться
1186,sausen::V,बड़ी तेज़ी से चलना,мчаться
1187,rennen::V,भागना,бегать
1188,rennen::V,दौड़ना,бегать
1189,springen::V,उछलना,прыгать
1190,klettern::V,चढ़ना,лазать
1191,schaukeln::V,झूलना,раскачиваться
1192,kriechen::V,रेंगना,ползать
1193,schwimmen::V,तैरना,плавать
1194,tauchen::V,डूबना,нырять
1195,rudern::V,खेना,грести
1196,rudern::V,चप्पू चलाना,грести
1197,fahren::V,चलना,ехать
1198,fahren::V,यात्रा करना,ехать
1199,fliegen::V,उड़ना,летать
1200,gehen::V,जाना,идти
1201,weggehen::V,चला जाना,уйти
1202,weggehen::V,बाहर जाना,уйти
1203,abfahren::V,छूटना,отправиться
1204,abfahren::V,रवाना होना,отправиться
1205,anhalten::V,रुकना,остановиться
1206,anhalten::V,खड़ा होना,остановиться
1207,hineingehen::V,घुसना,входить
1208,hineingehen::V,अंदर जाना,входить
1209,eintreten::V,प्रवेश करना,войти
1210,kommen::V,आना,прийти
1211,ankommen::V,पहुँचना,прибыть
1212,zurückkommen::V,लौटना,возвратиться
1213,zurückkommen::V,वापस आना,возвратиться
1214,bleiben::V,रहना,остаться
1215,bleiben::V,रुकना,остаться
1216,warten::V,इंतज़ार करना,ждать
1217,erwarten::V,प्रतीक्षा करना,ожидать
1218,suchen::V,ढूँढ़ना,искать
1219,finden::V,पाना,найти
1220,finden::V,ढूँढ़ निकालना,найти
1221,versuchen::V,कोशिश करना,пытаться
1222,vorbereiten::V,तैयार करना,подготовить
1223,lieben::V,प्यार करना,любить
1224,mögen::V,पसंद होना,любить
1225,lachen::V,हँसना,смеяться
1226,rühren::V,छूना,растрогать
1227,weinen::V,रोना,плакать
1228,schimpfen::V,गाली देना,ругаться
1229,sich ärgern::V,चिढ़ना,сердиться
1230,sich ärgern::V,नाराज़ होना,сердиться
1231,sich fürchten::V,डरना,бояться
1232,sich fürchten::V,भय खाना,бояться
1233,fürchten::V,डरना से,бояться
1234,fürchten::V,भय खाना से,бояться
1235,fliehen::V,भागना,убегать
1236,flüchten::V,निकल भागना,убежать
1237,sehen::V,देखना,видеть
1238,anschauen::V,देखना,посмотреть
1239,ansehen::V,दृष्टि डालना पर,смотреть
1240,hören::V,सुनना,слышать
1241,zuhören::V,सुनना,слушать
1242,probieren::V,चखना,пробовать
1243,riechen::V,सूँघना,нюхать
1244,fühlen::V,महसूस करना,чувствовать
1245,scheinen::V,लगना,казаться
1246,zu sehen sein::V,दिखाई देना,виднеться
1247,vernehmen::V,सुनना,услышать
1248,frieren::V,ठंड लगना,мерзнуть
1249,frieren::V,सर्दी लगना,мерзнуть
1250,tun::V,करना,делать
1251,können::V,सकना,мочь
1252,können::V,सकना,уметь
1253,können::V,जानना,мочь
1254,können::V,जानना,уметь
1255,wollen::V,चाहना,хотеть
1256,anfangen::V,शुरू करना,начать
1257,beenden::V,ख़त्म करना,закончить
1258,beenden::V,समाप्त करना,закончить
1259,aufhören::V,बंद जाना,перестать
1260,aufhören::V,समाप्त जाना,перестать
1261,gelingen::V,बनना,удаться
1262,gelingen::V,अच्छा होना,удаться
1263,geraten::V,बन पड़ना,оказаться
1264,öffnen::V,खोलना,открыть
1265,schließen::V,बंद करना,закрыть
1266,stellen::V,रखना,поставить
1267,setzen::V,रखना,посадить
1268,setzen::V,बिठाना,посадить
1269,legen::V,रखना,класть
1270,legen::V,लिटाना,класть
1271,berühren::V,छूना,трогать
1272,berühren::V,स्पर्श करना,трогать
1273,verbinden::V,बाँधना,связать
1274,bedecken::V,ढकना,покрыть
1275,aufhängen::V,लटकाना,повесить
1276,anzünden::V,जलाना,зажечь
1277,aufheben::V,उठाना,поднять
1278,zurücklassen::V,पीछे छोड़ना,оставить
1279,verlieren::V,खोना,потерять
1280,verlieren::V,गँवाना,потерять
1281,fallen lassen::V,गिराना,уронить
1282,machen::V,करना,сделать
1283,machen::V,बनाना,сделать
1284,herstellen::V,बनाना,изготовить
1285,herstellen::V,तैयार करना,изготовить
1286,bauen::V,बनाना,строить
1287,bauen::V,निर्माण करना,строить
1288,reparieren::V,मरम्मत करना,чинить
1289,verbessern::V,सुधारना,улучшить
1290,ändern::V,बदलना,изменить
1291,ändern::V,परीवर्तन करना,изменить
1292,graben::V,खोदना,копать
1293,beugen::V,झुकाना,согнуть
1294,biegen::V,झुकाना,погнуть
1295,drehen::V,फेरना,вертеть
1296,drehen::V,घुमाना,вертеть
1297,wenden::V,पलटना,повернуть
1298,wenden::V,मोड़ना,повернуть
1299,umdrehen::V,घुमाना,перевернуть
1300,heben::V,उठाना,поднимать
1301,heben::V,ऊँचा करना,поднимать
1302,hochheben::V,उठाना,поднять
1303,hochheben::V,ऊपर को उठाना,поднять
1304,ergreifen::V,पकड़ना,схватить
1305,ergreifen::V,हाथ में लेना,схватить
1306,halten::V,धरना,держать
1307,halten::V,पकड़ना,держать
1308,drücken::V,दबाना,нажимать
1309,schieben::V,सरकाना,толкать
1310,schieben::V,खिसकाना,толкать
1311,kratzen::V,खुरचना,скрести
1312,kratzen::V,खुजलाना,скрести
1313,lecken::V,चाटना,лизать
1314,beißen::V,काटना,кусать
1315,abreißen::V,तोड़ना,оторвать
1316,abschneiden::V,काट करना,отрезать
1317,binden::V,बाँधना,вязать
1318,stecken::V,खोंसना,воткнуть
1319,brechen::V,तोड़ना,сломать
1320,klopfen::V,खटखटाना,стучать
1321,hauen::V,ठोकना,бить
1322,kleben::V,चिपकाना,клеить
1323,reiben::V,घिसना,тереть
1324,reiben::V,रगड़ना,тереть
1325,streichen::V,लगाना,намазать
1326,schleifen::V,तेज़ करना,точить
1327,schneiden::V,कतरना,резать
1328,rütteln::V,झकझोरना,шатать
1329,schütteln::V,हिलाना,трясти
1330,schwenken::V,घुमाना,махать
1331,schütten::V,उँडेलना,налить
1332,füllen::V,भरना,наполнить
1333,füllen::V,ठूसना,наполнить
1334,einwickeln::V,लपेटना,завернуть
1335,tragen::V,ढोना,нести
1336,schleppen::V,घसीटना,тащить
1337,ziehen::V,खींचना,тянуть
1338,aufbewahren::V,रखना,хранить
1339,werfen::V,फेंकना,бросать
1340,fangen::V,पकड़ना,ловить
1341,packen::V,पकड़ना,схватить
1342,verstecken::V,छिपाना,спрятать
1343,teilen::V,बाँटना,разделить
1344,schicken::V,भेजना,посылать
1345,bringen::V,लाना,принести
1346,hinzufügen::V,जोड़ना,добавить
1347,bekommen::V,पाना,достать
1348,erhalten::V,पाना,получить
1349,erhalten::V,मिलना,получить
1350,nehmen::V,लेना,взять
1351,wählen::V,चुनना,выбрать
1352,auswählen::V,चुनना,отобрать
1353,bewahren::V,बनाए रखना,сохранить
1354,behindern::V,रोकना,препятствовать
1355,verderben::V,ख़राब करना,испортить
1356,beschädigen::V,नुक़सान पहुँचाना,повредить
1357,zerbrechen::V,तोड़ना,разбить
1358,zerreißen::V,तोड़ना,разорвать
1359,zerstören::V,नष्ट करना,разрушить
1360,zerstören::V,बरबाद करना,разрушить
1361,verbrennen::V,जलाना,сжечь
1362,geben::V,देना,дать
1363,reichen::V,थमाना,передать
1364,schenken::V,भेंट देना,дарить
1365,versprechen::V,वादा करना,обещать
1366,wünschen::V,कामना करना,желать
1367,loben::V,तारीफ़ करना,хвалить
1368,küssen::V,चूमना,целовать
1369,wiegen::V,झुलाना,качать
1370,zudecken::V,ढकना,накрыть
1371,wecken::V,जगाना,разбудить
1372,zeigen::V,दिखाना,показать
1373,führen::V,रास्ता दिखाना,вести
1374,lehren::V,पढ़ाना,учить
1375,unterrichten::V,सिखाना,преподавать
1376,aufziehen::V,पालना,воспитать
1377,leiten::V,संचालन करना,руководить
1378,antreiben::V,हड़बड़ाना,подгонять
1379,lassen::V,-आना,заставить
1380,lassen::V,कराना,заставить
1381,einladen::V,बुलाना,пригласить
1382,vereinigen::V,मिलाना,объединить
1383,vereinigen::V,संयुक्त करना,объединить
1384,besuchen::V,मिलना से,посетить
1385,besuchen::V,मिलने जाना से,посетить
1386,treffen::V,मिलना,встретить
1387,sich versammeln::V,इकट्ठा होना,собраться
1388,spielen::V,खेलना,играть
1389,singen::V,गाना,петь
1390,tanzen::V,नाचना,плясать
1391,tanzen::V,नाचना,танцевать
1392,sich trennen::V,अलग होना,расстаться
1393,verlassen::V,छोड़ना,покинуть
1394,retten::V,बचाना,спасти
1395,bewachen::V,आँख रखना पर,охранять
1396,schützen::V,रक्षा करना,уберегать
1397,verteidigen::V,रक्षा करना,защитить
1398,sich schlagen::V,हाथापाई करना,драться
1399,schießen::V,गोली मारना,стрелять
1400,siegen::V,जीतना,победить
1401,siegen::V,विजय पाना,победить
1402,ärgern::V,चिढ़ाना,сердить
1403,schlagen::V,मारना,ударить
1404,treten::V,ठोकर मारना,пинать
1405,stechen::V,भेदना,уколоть
1406,stechen::V,भोंकना,уколоть
1407,stoßen::V,धक्का देना,толкнуть
1408,stoßen::V,झटका देना,толкнуть
1409,stehlen::V,चोरी करना,украсть
1410,stören::V,बुरा लगना,помешать
1411,belästigen::V,तंग करना,надоедать
1412,verbergen::V,लुकाना,скрыть
1413,täuschen::V,धोखा देना,обмануть
1414,betrügen::V,धोखा देना,смошенничать
1415,töten::V,मारना,убить
1416,töten::V,मार डालना,убить
1417,wohnen::V,रहना,проживать
1418,arbeiten::V,काम करना,работать
1419,sammeln::V,जमा करना,собрать
1420,pflücken::V,चुनना,рвать
1421,pflücken::V,चुनना,срывать
1422,pflücken::V,तोड़ना,рвать
1423,pflücken::V,तोड़ना,срывать
1424,jagen::V,आखेट करना,охотиться
1425,jagen::V,शिकार करना,охотиться
1426,fischen::V,मछली पकड़ना,рыбачить
1427,fassen::V,पकड़ना,поймать
1428,hüten::V,चराना,пасти
1429,treiben::V,हाँकना,гнать
1430,anbinden::V,बाँधना,привязать
1431,füttern::V,खिलाना,кормить
1432,melken::V,दुहना,доить
1433,hacken::V,काटना,рубить
1434,gießen::V,सींचना,полить
1435,reifen::V,पकना,созреть
1436,zubereiten::V,पकाना,приготовить
1437,kochen::V,पकाना,варить
1438,kochen::V,राँधना,варить
1439,backen::V,पकाना,печь
1440,braten::V,तलना,жарить
1441,braten::V,भूनना,жарить
1442,umrühren::V,फेंटना,перемешать
1443,stricken::V,बुनना,вязать
1444,nähen::V,सीना,шить
1445,färben::V,रँगना,покрасить
1446,reinigen::V,साफ़ करना,очистить
1447,reinigen::V,शुद्ध करना,очистить
1448,waschen::V,धोना,стирать
1449,abwischen::V,पोंछ्ना,вытереть
1450,spülen::V,माँजना,полоскать
1451,spülen::V,खँगालना,полоскать
1452,fegen::V,बुहारना,подметать
1453,kehren::V,झाड़ना,мести
1454,baden::V,स्नान करना,купаться
1455,sich waschen::V,नहाना,мыться
1456,sich waschen::V,हाथ-मुँह धोना,мыться
1457,ausziehen::V,उतारना,снять
1458,anziehen::V,पहनना,надеть
1459,sich anziehen::V,कपड़े पहनना,одеться
1460,kämmen::V,कंघी करना,причесать
1461,schmücken::V,सजाना,украсить
1462,schmücken::V,सँवारना,украсить
1463,sagen::V,कहना,сказать
1464,sagen::V,बताना,сказать
1465,sprechen::V,बोलना,говорить
1466,reden::V,बोलना,разговаривать
1467,reden::V,बात करना,разговаривать
1468,sich unterhalten::V,बात करना,беседовать
1469,sich unterhalten::V,बातचीत करना,беседовать
1470,fragen::V,पूछ्ना,спросить
1471,fragen::V,प्रश्न करना,спросить
1472,bitten::V,माँगना से,просить
1473,erzählen::V,बताना,рассказать
1474,mitteilen::V,ख़बर देना,сообщить
1475,mitteilen::V,सूचना देना,сообщить
1476,nennen::V,नाम देना,назвать
1477,rufen::V,बुलाना,звать
1478,prahlen::V,शेख़ी बघारना,хвастаться
1479,übersetzen::V,अनुवाद करना,перевести
1480,denken::V,सोचना,думать
1481,glauben::V,विश्वास करना,верить
1482,bemerken::V,ध्यान देना पर,заметить
1483,erkennen::V,पहचानना,узнать
1484,begreifen::V,समझना,понять
1485,begreifen::V,समझना,постичь
1486,verstehen::V,सुनना,услышать
1487,lernen::V,पढ़ना,учиться
1488,wissen::V,जानना,знать
1489,wissen::V,मालूम होना,знать
1490,sich erinnern an::V,याद करना,вспомнить
1491,vergessen::V,भूलना,забыть
1492,vergessen::V,बिसारना,забыть
1493,messen::V,नापना,мерить
1494,zählen::V,गिनना,считать
1495,rechnen::V,गणना करना,считать
1496,rechnen::V,हिसाब करना,считать
1497,lesen::V,पढ़ना,читать
1498,malen::V,कींचना,рисовать
1499,zeichnen::V,चित्र कींचना,рисовать
1500,schreiben::V,लिखना,писать
1501,besitzen::V,मालिक होना,иметь
1502,besitzen::V,स्वामी होना,иметь
