,Concept_ID,pt,ba
784,jetzt::ADV,agora,хәҙер
785,heute::ADV,hoje,бөгөн
786,morgen::ADV,amanhã,иртәгә
787,bald::ADV,logo,тиҙҙән
788,bald::ADV,breve,тиҙҙән
789,dann::ADV,então,һуңынан
790,dann::ADV,depois,һуңынан
791,gestern::ADV,ontem,кисә
792,einst::ADV,antigamente,ҡасандыр
793,einst::ADV,antigamente,бер баҡыт
794,damals::ADV,então,ул саҡта
795,danach::ADV,logo,һуңынан
796,danach::ADV,depois,һуңынан
797,vorher::ADV,antes,элек
798,zuerst::ADV,primeiro,башта
799,einmal::ADV,uma vez,бер
800,manchmal::ADV,às vezes,ҡайһы берҙә
801,oft::ADV,muitas vezes,йыш
802,immer::ADV,sempre,һәр ҡасан
803,niemals::ADV,nunca,бер ҡасан да
804,niemals::ADV,nunca,бер ваҡытта ла
805,hier::ADV,cá,бында
806,hier::ADV,aqui,бында
807,hierhin::ADV,para cá,бында
808,von hier::ADV,daqui,бынан
809,von hier::ADV,daqui,ошонан
810,dort::ADV,lá,шунда
811,dort::ADV,lá,тегендә
812,dort::ADV,ali,шунда
813,dort::ADV,ali,тегендә
814,dorthin::ADV,lá,шунда
815,dorthin::ADV,lá,тегеләй
816,dorthin::ADV,para lá,шунда
817,dorthin::ADV,para lá,тегеләй
818,geradeaus::ADV,em frente,тура
819,vorwärts::ADV,avante,алға
820,rückwärts::ADV,para trás,кирегә
821,zurück::ADV,atrás,кирегә
822,unten::ADV,debaixo,түбәндә
823,unten::ADV,em baixo,түбәндә
824,hinab::ADV,para baixo,түбәнгә
825,oben::ADV,em cima,юғарыла
826,hinauf::ADV,para cima,юғарыға
827,überall::ADV,em toda parte,бөтә урында
828,nicht::ADV,não,тугел
829,ein wenig::ADV,um pouco,аҙ
830,ein wenig::ADV,um bocado,аҙ
831,kaum::ADV,apenas,көскә
832,kaum::ADV,apenas,саҡ-саҡ
833,sehr::ADV,muito,ифат
834,so::ADV,tão,шулай
835,so::ADV,assim,шулай
836,noch::ADV,ainda,йәнә
837,nur::ADV,só,бары
838,nur::ADV,apenas,бары
839,nur::ADV,somente,бары
840,schon::ADV,já,инде
841,wieder::ADV,outra vez,тағы
842,vergebens::ADV,em vão,бушҡа
843,vor::PRP,diante de,алдында
844,hinter::PRP,atrás de,артында
845,unter::PRP,sob,аҫтында
846,unter::PRP,debaixo de,аҫтында
847,durch::PRP,por,үтә
848,durch::PRP,através de,үтә
849,neben::PRP,junto de,эргәһендә
850,neben::PRP,ao lado de,эргәһендә
851,zwischen::PRP,entre,араһында
852,wegen::PRP,por,өсөн
853,wegen::PRP,por,сәбәпле
854,wegen::PRP,por causa de,өсөн
855,wegen::PRP,por causa de,сәбәпле
856,dies::PRN,isto,был
857,dies::PRN,isto,ошо
858,das::PRN,isso,ул
859,das::PRN,aquilo,ул
860,alles::PRN,todo,бөтә
861,ich::PRN,eu,мин
862,du::PRN,tu,һин
863,er::PRN,ele,ул
864,wir::PRN,nós,беҙ
865,ihr::PRN,vós,һеҙ
866,ihr::PRN,vocês,һеҙ
867,sie::PRN,eles,улар
868,was::FPRN,quê,ә
869,was::FPRN,quê,ни
870,was::FPRN,quê,нәмә
871,wer::FPRN,quem,ҡем
872,wo::FADV,onde,ҡайҙа
873,wohin::FADV,aonde,ҡайҙа
874,wohin::FADV,para onde,ҡайҙа
875,wie::FADV,como,инидәй
876,warum::FADV,porquê,ин өсөн
877,warum::FADV,por que,ин өсөн
878,wieviel::FNUM,quanto,күпме
879,eins::NUM,um,бер
880,zwei::NUM,dois,ике
881,zwei::NUM,dois,икәү
882,drei::NUM,três,өс
883,vier::NUM,quatro,дүрт
884,fünf::NUM,cinco,биш
885,sechs::NUM,seis,алты
886,sieben::NUM,sete,ете
887,acht::NUM,oito,һигеҙ
888,neun::NUM,nove,туғыҙ
889,zehn::NUM,dez,ун
890,elf::NUM,onze,ун бер
891,zwölf::NUM,doze,ун ике
892,zwanzig::NUM,vinte,егерме
893,dreißig::NUM,trinta,утыҙ
894,vierzig::NUM,quarenta,ҡырҡ
895,fünfzig::NUM,cinquenta,илле
896,sechzig::NUM,sessenta,алтмыш
897,siebzig::NUM,setenta,етмеш
898,achtzig::NUM,oitenta,һикһән
899,neunzig::NUM,noventa,туҡһан
900,hundert::NUM,cem,йөҙ
901,hundert::NUM,cento,йөҙ
902,tausend::NUM,mil,мең
903,und::CNJ,e,да
904,oder::CNJ,ou,йәки
905,stehen::V,estar em pé,тороу
906,sitzen::V,estar sentado,ултырыу
907,liegen::V,jazer,ятыу
908,liegen::V,estar deitado,ятыу
909,hängen::V,pender,аҫылынып тороу
910,hängen::V,estar pendurado,аҫылынып тороу
911,werden::V,tornar-se,булыу
912,passieren::V,acontecer,булыу
913,beginnen::V,começar,башлау
914,enden::V,acabar,бөтөү
915,enden::V,acabar,тамамланыү
916,enden::V,terminar,бөтөү
917,enden::V,terminar,тамамланыү
918,wechseln::V,variar,үҙгәреү
919,wechseln::V,alternar,үҙгәреү
920,aufgehen[Sonne]::V,nascer,ҡалҡыу
921,untergehen[Sonne]::V,pôr-se,байыу
922,scheinen[Sonne]::V,brilhar,яҡтыртып тороу
923,donnern::V,trovejar,күкрәү
924,wehen::V,soprar,иҫеү
925,strömen::V,correr,ташыу
926,fließen::V,fluir,ағыу
927,sich drehen::V,girar,әйләнеү
928,schwanken::V,oscilar,тирбәлеү
929,schwingen::V,vibrar,бәүетеү
930,fallen::V,cair,йығылыу
931,brennen::V,arder,яныу
932,rauchen::V,fumegar,төтәү
933,regnen::V,chover,ямғыр яуа
934,gefrieren::V,gelar,туңыү
935,gefrieren::V,congelar,туңыү
936,tauen::V,derreter,иреү
937,tauen::V,descongelar,иреү
938,schmelzen::V,fundir-se,иреү
939,trocknen::V,secar,кибеү
940,sieden::V,ferver,ҡайнау
941,faulen::V,estragar-se,сереу
942,verfaulen::V,apodrecer,сереу
943,reißen::V,romper-se,өҙөү
944,reißen::V,romper-se,йыртылыу
945,versinken::V,afundar-se,батыу
946,vergehen::V,passar,үтеү
947,erscheinen::V,aparecer,килеп сығыу
948,verschwinden::V,desaparecer,юғалыу
949,sinken::V,descer,түбәнәйеү
950,abnehmen::V,diminuir,кәметеү
951,abnehmen::V,decrescer,кәметеү
952,zunehmen::V,crescer,артыу
953,zunehmen::V,aumentar,артыу
954,steigen::V,subir,күтәрелеү
955,wachsen::V,crescer,үҫеү
956,glänzen::V,brilhar,ялтырау
957,funkeln::V,cintilar,баҙлау
958,lärmen::V,fazer barulho,шаулау
959,läuten::V,chocalhar,ҡағыу
960,klingeln::V,tocar,ҡағыу
961,klingeln::V,tocar,шылтыратыу
962,klirren::V,tinir,шылтыратыу
963,brausen::V,bramar,ҡотороноу
964,rauschen::V,murmurar,шыптырлау
965,rauschen::V,rumorejar,шыптырлау
966,klingen::V,soar,яңғырау
967,bellen::V,ladrar,өрөү
968,heulen::V,uivar,олоу
969,blasen::V,soprar,өрөү
970,pfeifen::V,assobiar,һызғырып ебәреү
971,schreien::V,gritar,ҡысҡырыу
972,stöhnen::V,gemer,уңғырашыу
973,zittern::V,tremer,ҡалтырау
974,leben::V,viver,йәшәү
975,geboren werden::V,nascer,тыуыу
976,atmen::V,respirar,тын алыү
977,trinken::V,beber,эсеү
978,essen::V,comer,ашау
979,schlucken::V,engolir,йотоу
980,müde werden::V,cansar-se,арыу
981,einschlafen::V,adormecer,йоҡлап китеү
982,schlafen::V,dormir,йоҡлау
983,aufwachen::V,acordar,уяныу
984,aufstehen::V,levantar-se,тороу
985,sich erholen::V,descansar,ял итеү
986,krank werden::V,adoecer,сирләү
987,krank werden::V,ficar doente,сирләү
988,krank sein::V,estar doente,сирләү
989,schmerzen::V,doer,ауыртыу
990,husten::V,tossir,йүтәлләү
991,genesen::V,convalescer,һауығыу
992,sterben::V,morrer,үлеү
993,umkommen::V,perecer,һәләк булыу
994,sich bewegen::V,mover-se,хәрәкәт итеү
995,sich rühren::V,mexer-se,ҡуҙғалыу
996,sich erheben::V,levantar-se,тороу
997,sich setzen::V,sentar-se,ултырыу
998,hinfallen::V,cair,ҡолау
999,laufen::V,andar,йөрөү
1000,laufen::V,caminhar,йөрөү
1001,schreiten::V,andar,атлау
1002,schreiten::V,caminhar,атлау
1003,spazierengehen::V,passear,ял итеп йороү
1004,eilen::V,apressar-se,ашығыу
1005,eilen::V,apressar-se,ҡабаланыу
1006,sich beeilen::V,apressar-se,ашығыу
1007,sich beeilen::V,apressar-se,ҡабаланыу
1008,sich beeilen::V,despachar-se,ашығыу
1009,sich beeilen::V,despachar-se,ҡабаланыу
1010,sausen::V,correr,елеү
1011,rennen::V,correr,йүгеп йөрөү
1012,springen::V,saltar,һикереү
1013,klettern::V,trepar,үрмәләү
1014,klettern::V,trepar,үрмәләп менеү
1015,schaukeln::V,baloiçar,сайҡалыу
1016,kriechen::V,rastejar,шыуышыу
1017,kriechen::V,arrastar-se,шыуышыу
1018,schwimmen::V,nadar,йоҙөү
1019,tauchen::V,mergulhar,сумыу
1020,rudern::V,remar,ишеү
1021,fahren::V,ir,йөрөү
1022,fliegen::V,voar,осоу
1023,gehen::V,ir,барыу
1024,gehen::V,andar,барыу
1025,weggehen::V,partir,китеү
1026,weggehen::V,ir-se embora,китеү
1027,abfahren::V,sair,сығыу
1028,abfahren::V,partir,сығыу
1029,anhalten::V,parar,тукталыу
1030,hineingehen::V,entrar,инеү
1031,eintreten::V,entrar,инеү
1032,kommen::V,vir,килеү
1033,ankommen::V,chegar,килеү
1034,zurückkommen::V,voltar,ҡайтыу
1035,zurückkommen::V,regressar,ҡайтыу
1036,bleiben::V,ficar,ҡалыу
1037,bleiben::V,permanecer,ҡалыу
1038,warten::V,esperar,көтөп тороу
1039,erwarten::V,esperar,көтөү
1040,erwarten::V,aguardar,көтөү
1041,suchen::V,buscar,эҙләү
1042,suchen::V,procurar,эҙләү
1043,finden::V,achar,табыу
1044,finden::V,encontrar,табыу
1045,versuchen::V,tentar,тырышып ҡарау
1046,vorbereiten::V,preparar,әҙерләү
1047,lieben::V,amar,яратыу
1048,lieben::V,querer,яратыу
1049,mögen::V,gostar de,һөйөү
1050,mögen::V,gostar de,яратыу
1051,lachen::V,rir,көлөү
1052,lachen::V,rir-se,көлөү
1053,rühren::V,comover,ҡағылыу
1054,weinen::V,chorar,илау
1055,schimpfen::V,ralhar,һүгенеү
1056,schimpfen::V,ralhar,тиргәнеү
1057,schimpfen::V,ralhar,һуҡраныу
1058,sich ärgern::V,zangar-se,асыуланыу
1059,sich fürchten::V,ter medo de,ҡурҡыу
1060,sich fürchten::V,ter receio de,ҡурҡыу
1061,fürchten::V,temer,ҡурҡыу
1062,fürchten::V,recear,ҡурҡыу
1063,fliehen::V,fugir,ҡасыу
1064,flüchten::V,refugiar-se,ҡасыу
1065,sehen::V,ver,күреү
1066,anschauen::V,olhar,ҡарау
1067,ansehen::V,mirar,ҡарау
1068,ansehen::V,mirar,тикшереү
1069,hören::V,ouvir,ишетеү
1070,zuhören::V,escutar,тыңлау
1071,probieren::V,provar,татыу
1072,probieren::V,saborear,татыу
1073,riechen::V,cheirar,еҫкәү
1074,fühlen::V,sentir,тойоу
1075,scheinen::V,parecer,кеүек күренеү
1076,scheinen::V,parecer,тойолоу
1077,zu sehen sein::V,estar à vista,күренеү
1078,vernehmen::V,ouvir,ишетеү
1079,frieren::V,ter frio,туңыү
1080,tun::V,fazer,яһау
1081,tun::V,fazer,әшләү
1082,können::V,saber,алыу
1083,können::V,saber,мөмкин булыу
1084,wollen::V,querer,теләү
1085,anfangen::V,iniciar,башлау
1086,beenden::V,acabar,бөтөрөү
1087,beenden::V,acabar,тамамлау
1088,beenden::V,terminar,бөтөрөү
1089,beenden::V,terminar,тамамлау
1090,aufhören::V,cessar,туктау
1091,aufhören::V,desistir,туктау
1092,gelingen::V,sair bem,уңышлы булыу
1093,gelingen::V,dar bom resultado,уңышлы булыу
1094,geraten::V,sair,булып сығыу
1095,geraten::V,dar resultado,булып сығыу
1096,öffnen::V,abrir,асыу
1097,schließen::V,fechar,йомоу
1098,stellen::V,pôr,ҡуйыу
1099,stellen::V,colocar,ҡуйыу
1100,setzen::V,pôr,урынлаштырыу
1101,setzen::V,meter,урынлаштырыу
1102,legen::V,pôr,һалыу
1103,legen::V,meter,һалыу
1104,berühren::V,tocar,тейеү
1105,berühren::V,tocar,ҡағылыу
1106,verbinden::V,unir,ҡушыу
1107,verbinden::V,unir,бәйләү
1108,verbinden::V,ligar,ҡушыу
1109,verbinden::V,ligar,бәйләү
1110,bedecken::V,cobrir,ҡаплау
1111,aufhängen::V,pendurar,элеү
1112,anzünden::V,acender,тоҡандырыу
1113,aufheben::V,apanhar,мендереү
1114,aufheben::V,levantar,мендереү
1115,zurücklassen::V,deixar,ҡалдырыу
1116,verlieren::V,perder,юғалтыу
1117,fallen lassen::V,deixar cair,төшөрөп ебәреү
1118,machen::V,fazer,яһау
1119,machen::V,fazer,эшләү
1120,herstellen::V,produzir,эшләп сығарыу
1121,bauen::V,edificar,төҙөү
1122,bauen::V,construir,төҙөү
1123,reparieren::V,reparar,төҙәтеү
1124,reparieren::V,consertar,төҙәтеү
1125,verbessern::V,melhorar,яҡшыртыу
1126,ändern::V,mudar,үҙгәртеү
1127,ändern::V,alterar,үҙгәртеү
1128,graben::V,cavar,ҡаҙыу
1129,beugen::V,curvar,бөгөү
1130,biegen::V,vergar,бөгөү
1131,drehen::V,girar,өйрөлтөү
1132,drehen::V,girar,әйләндереү
1133,wenden::V,virar,әйләндереү
1134,wenden::V,voltar,әйләндереү
1135,umdrehen::V,virar,түңкәреү
1136,umdrehen::V,revolver,түңкәреү
1137,heben::V,levantar,күтәреү
1138,heben::V,levantar,мендереү
1139,hochheben::V,erguer,күтәреү
1140,hochheben::V,levantar,күтәреү
1141,ergreifen::V,apanhar,тотоп алыу
1142,halten::V,segurar,тотоу
1143,drücken::V,apertar,ҡыҫыу
1144,schieben::V,empurrar,этеү
1145,schieben::V,empurrar,төртөү
1146,kratzen::V,raspar,ҡырыу
1147,lecken::V,lamber,ялау
1148,beißen::V,morder,тешләү
1149,abreißen::V,arrancar,өҙөү
1150,abschneiden::V,talhar,ҡырҡыу
1151,binden::V,ligar,бәйләү
1152,stecken::V,meter,ҡаҙау
1153,stecken::V,enfiar,ҡаҙау
1154,brechen::V,romper,боҙоу
1155,brechen::V,quebrar,боҙоу
1156,klopfen::V,bater,шаҡылдау
1157,hauen::V,bater,туҡмау
1158,kleben::V,colar,йәбештереү
1159,reiben::V,esfregar,ыуыу
1160,reiben::V,esfregar,ышҡыу
1161,streichen::V,barrar,яғыу
1162,schleifen::V,afiar,үткерләү
1163,schneiden::V,cortar,ҡырҡыу
1164,rütteln::V,sacudir,һелкетеү
1165,schütteln::V,abanar,һелкетеү
1166,schütteln::V,sacudir,һелкетеү
1167,schwenken::V,agitar,болғау
1168,schütten::V,deitar,ҡойоу
1169,füllen::V,encher,тултырыу
1170,einwickeln::V,envolver,төрөү
1171,einwickeln::V,embrulhar,төрөү
1172,tragen::V,levar,алып барыу
1173,tragen::V,trazer,алып барыу
1174,schleppen::V,arrastar,һөйрәү
1175,ziehen::V,puxar,тартыу
1176,aufbewahren::V,guardar,һаҡлау
1177,aufbewahren::V,conservar,һаҡлау
1178,werfen::V,lançar,ырғытыу
1179,fangen::V,apanhar,тотоу
1180,packen::V,agarrar,етеү
1181,packen::V,agarrar,тотоп алыу
1182,verstecken::V,esconder,йәшереү
1183,teilen::V,partir,бүлеү
1184,teilen::V,dividir,бүлеү
1185,schicken::V,enviar,ебәреү
1186,bringen::V,trazer,килтереү
1187,hinzufügen::V,acrescentar,өтәү
1188,bekommen::V,obter,алыу
1189,erhalten::V,receber,алыу
1190,nehmen::V,tomar,алыу
1191,wählen::V,eleger,һайлаү
1192,wählen::V,escolher,һайлаү
1193,auswählen::V,escolher,һайлап алыу
1194,auswählen::V,seleccionar,һайлап алыу
1195,bewahren::V,guardar,һаҡлау
1196,bewahren::V,conservar,һаҡлау
1197,behindern::V,impedir,тотҡарлыҡ яһау
1198,verderben::V,estragar,боҙоу
1199,verderben::V,corromper,боҙоу
1200,beschädigen::V,danificar,боҙоу
1201,zerbrechen::V,romper,ҡыйратыу
1202,zerbrechen::V,quebrar,ҡыйратыу
1203,zerreißen::V,rasgar,йыртыу
1204,zerstören::V,destruir,емереү
1205,verbrennen::V,queimar,үртәү
1206,geben::V,dar,биреү
1207,reichen::V,passar,биреү
1208,schenken::V,oferecer,бүләк итеү
1209,versprechen::V,prometer,вәғәҙә биреү
1210,wünschen::V,desejar,теләу
1211,loben::V,louvar,маҡтау
1212,küssen::V,beijar,үбеү
1213,wiegen::V,embalar,бәүетеү
1214,wiegen::V,embalar,тирбәтеү
1215,zudecken::V,tapar,ҡаплау
1216,zudecken::V,cobrir,ҡаплау
1217,wecken::V,acordar,уятыу
1218,wecken::V,despertar,уятыу
1219,zeigen::V,mostrar,күрһәтеү
1220,führen::V,guiar,етәкләү
1221,führen::V,conduzir,етәкләү
1222,lehren::V,ensinar,уҡытыу
1223,lehren::V,ensinar,өйрәтеү
1224,unterrichten::V,instruir,уҡытыу
1225,aufziehen::V,criar,тәрбиәле
1226,leiten::V,dirigir,етәкләү
1227,leiten::V,dirigir,етәкселек итеү
1228,leiten::V,conduzir,етәкләү
1229,leiten::V,conduzir,етәкселек итеү
1230,antreiben::V,impelir,ашыҡтырыу
1231,lassen::V,fazer,мәжбүр итеү
1232,einladen::V,convidar,саҡырыу
1233,vereinigen::V,unir,берләштереү
1234,vereinigen::V,reunir,берләштереү
1235,besuchen::V,ir ver,килеп сығыу
1236,besuchen::V,visitar,килеп сығыу
1237,treffen::V,encontrar,тойоү
1238,treffen::V,encontrar,осратыу
1239,treffen::V,encontrar,ҡаршылау
1240,sich versammeln::V,reunir-se,йыйылыу
1241,spielen::V,jogar,тартыу
1242,spielen::V,brincar,тартыу
1243,singen::V,cantar,йырлау
1244,tanzen::V,bailar,бейеү
1245,sich trennen::V,apartar-se,айырылышыу
1246,verlassen::V,deixar,ташлау
1247,verlassen::V,deixar,ташлап китеү
1248,verlassen::V,abandonar,ташлау
1249,verlassen::V,abandonar,ташлап китеү
1250,retten::V,salvar,ҡотҡарыу
1251,bewachen::V,vigiar,һаҡлау
1252,bewachen::V,guardar,һаҡлау
1253,schützen::V,proteger,һаҡлау
1254,verteidigen::V,defender,яҡлау
1255,sich schlagen::V,brigar,һуғышыу
1256,sich schlagen::V,bater-se,һуғышыу
1257,schießen::V,disparar,атыу
1258,siegen::V,vencer,еңеү
1259,ärgern::V,irritar,асыуландырыу
1260,ärgern::V,aborrecer,асыуландырыу
1261,schlagen::V,bater,бәреү
1262,schlagen::V,bater,туҡмау
1263,treten::V,pisar,тибеү
1264,treten::V,pisar,типкеләү
1265,stechen::V,picar,сәнсеү
1266,stoßen::V,empurrar,этеү
1267,stoßen::V,empurrar,төртөү
1268,stehlen::V,furtar,урлау
1269,stören::V,perturbar,ҡамасаулау
1270,belästigen::V,incomodar,бимазалау
1271,belästigen::V,incomodar,ҡамасаулау
1272,belästigen::V,importunar,бимазалау
1273,belästigen::V,importunar,ҡамасаулау
1274,verbergen::V,ocultar,йәшереү
1275,verbergen::V,esconder,йәшереү
1276,täuschen::V,iludir,ултыртыу
1277,täuschen::V,enganar,ултыртыу
1278,betrügen::V,burlar,алдау
1279,betrügen::V,enganar,алдау
1280,töten::V,matar,үлтереү
1281,wohnen::V,morar,йәшәү
1282,arbeiten::V,trabalhar,эшләү
1283,sammeln::V,recolher,йыйыу
1284,sammeln::V,coleccionar,йыйыу
1285,pflücken::V,colher,өҙөү
1286,jagen::V,caçar,аулау
1287,fischen::V,pescar,аулау
1288,fassen::V,apanhar,тотоу
1289,hüten::V,guardar,көтөү
1290,treiben::V,conduzir,ҡыуыу
1291,anbinden::V,atar,бәйләү
1292,füttern::V,dar de comer a,ашатыу
1293,melken::V,ordenhar,һауыү
1294,hacken::V,rachar,турау
1295,hacken::V,rachar,тапау
1296,gießen::V,regar,ҡойоу
1297,reifen::V,amadurecer,өлғөрөү
1298,zubereiten::V,preparar,бешереү
1299,kochen::V,cozer,бешереү
1300,backen::V,cozer,бешереү
1301,braten::V,assar,ҡурыу
1302,braten::V,fritar,ҡурыу
1303,umrühren::V,remexer,ҡатнаштырыу
1304,stricken::V,tricotar,бәйләү
1305,stricken::V,fazer malha,бәйләү
1306,nähen::V,coser,тегеү
1307,nähen::V,costurar,тегеү
1308,färben::V,tingir,буяу
1309,färben::V,colorir,буяу
1310,reinigen::V,limpar,таҙартыу
1311,reinigen::V,purificar,таҙартыу
1312,waschen::V,lavar,йыуыу
1313,abwischen::V,limpar,һөртөү
1314,abwischen::V,esfregar,һөртөү
1315,spülen::V,lavar,сайҡау
1316,spülen::V,enxaguar,сайҡау
1317,fegen::V,varrer,һепереү
1318,kehren::V,varrer,һепереү
1319,baden::V,banhar,һыу инеү
1320,baden::V,tomar banho,һыу инеү
1321,sich waschen::V,lavar-se,йыуыныу
1322,ausziehen::V,despir,сисеү
1323,anziehen::V,vestir,кейеү
1324,sich anziehen::V,vestir-se,кейенеү
1325,kämmen::V,pentear,тарау
1326,schmücken::V,adornar,биҙәү
1327,sagen::V,dizer,әйтеү
1328,sprechen::V,falar,әйтеү
1329,sprechen::V,falar,һөйләшеү
1330,reden::V,falar,һөйләшеү
1331,sich unterhalten::V,conversar,әңгәмәләшеү
1332,fragen::V,perguntar,һорау
1333,bitten::V,pedir,үтенеү
1334,erzählen::V,contar,һөйләү
1335,mitteilen::V,comunicar,әйтеү
1336,mitteilen::V,participar,әйтеү
1337,nennen::V,nomear,атау
1338,nennen::V,nomear,исемләү
1339,nennen::V,apelidar,атау
1340,nennen::V,apelidar,исемләү
1341,rufen::V,chamar,саҡырыу
1342,prahlen::V,gabar-se,маҡтаныу
1343,prahlen::V,gabar-se,шапырыныу
1344,prahlen::V,vangloriar-se,маҡтаныу
1345,prahlen::V,vangloriar-se,шапырыныу
1346,übersetzen::V,traduzir,тәржемә итеү
1347,denken::V,pensar,уйлау
1348,glauben::V,crer,ышаныу
1349,bemerken::V,notar,күреү
1350,bemerken::V,observar,күреү
1351,erkennen::V,reconhecer,таныу
1352,begreifen::V,apreender,аңлау
1353,begreifen::V,compreender,аңлау
1354,verstehen::V,entender,аңлау
1355,verstehen::V,compreender,аңлау
1356,lernen::V,aprender,өйрәнеү
1357,wissen::V,saber,белеү
1358,sich erinnern an::V,lembrar-se de,хәтергә алыу
1359,sich erinnern an::V,recordar-se de,хәтергә алыу
1360,vergessen::V,esquecer,онотоу
1361,messen::V,medir,үлсәү
1362,zählen::V,contar,һанау
1363,rechnen::V,calcular,һанау
1364,lesen::V,ler,уҡыу
1365,malen::V,pintar,һүрәт яһау
1366,malen::V,pintar,рәсем төшөрөү
1367,zeichnen::V,desenhar,һүрәт яһау
1368,zeichnen::V,desenhar,рәсем төшөрөү
1369,schreiben::V,escrever,яҙыу
1370,besitzen::V,possuir,биләү
1371,kaufen::V,comprar,һатып алыу
1372,verkaufen::V,vender,һатыу
1373,bezahlen::V,pagar,түләү
1374,zahlen::V,pagar,түләү
1375,beherrschen::V,imperar,биләү
1376,ertragen::V,suportar,түҙеү
