,Concept_ID,ml,hr
657,sauber::A,വൃത്തിയുള്ള,čist
658,schmutzig::A,അഴുക്കുനിറഞ്ഞ,nečist
659,schmutzig::A,അഴുക്കുനിറഞ്ഞ,blatan
660,roh::A,അസംസ്കൃതമായ,sirov
661,reif::A,പഴുത്ത,zreo
662,lecker::A,രുചികരമായ,tečan
663,lecker::A,രുചികരമായ,ukusan
664,süß::A,മധുരമുള്ള,sladak
665,bitter::A,കടുത്ത,gorak
666,sauer::A,പുളിപ്പുള്ള,kiseo
667,hell::A,ജ്വലിക്കുന്ന,vedar
668,hell::A,ജ്വലിക്കുന്ന,svijetao
669,dunkel::A,ഇരുണ്ട,taman
670,schwarz::A,കറുത്ത,crn
671,weiß::A,വെളുത്ത,bio
672,weiß::A,വെളുത്ത,bijel
673,rot::A,ചുവന്ന,crven
674,gelb::A,മഞ്ഞനിറമായ,žut
675,blau::A,നീലനിറമുള്ള,plav
676,blau::A,നീലനിറമുള്ള,modar
677,grün::A,പച്ചനിറമുള്ള,zelen
678,grau::A,ചാരനിറത്തിലുള്ള,siv
679,bunt::A,വർണ്ണശബളമായ,šaren
680,billig::A,വിലകുറഞ്ഞ,jeftin
681,teuer::A,ചെലവേറിയ,skup
682,wertvoll::A,വിലപിടിപ്പുള്ള,vrijedan
683,wertvoll::A,വിലപിടിപ്പുള്ള,dragocjen
684,blind::A,അന്ധനായ,slijep
685,taub::A,കേൾവിക്കുറവുള്ള,gluh
686,kräftig::A,ശക്തിയുള്ള,snažan
687,stark::A,ബലമുള്ള,jak
688,stark::A,ബലമുള്ള,snažan
689,schwach::A,ക്ഷീണിച്ച,slab
690,fett::A,കൊഴുപ്പുള്ള,pretio
691,schlank::A,മെലിഞ്ഞ,vitak
692,hübsch::A,മനോഹരമായ,zgodan
693,böse::A,പാപിയായ,zao
694,böse::A,പാപിയായ,opak
695,dumm::A,വിവരംകെട്ട,glup
696,faul::A,അലസനായ,lijen
697,fleißig::A,അദ്ധ്വാനശീലമുള്ള,radin
698,fleißig::A,അദ്ധ്വാനശീലമുള്ള,marljiv
699,geizig::A,പിശുക്കനായ,škrt
700,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,razborit
701,geschickt::A,പ്രതിഭാശാലി,vješt
702,lieb::A,പ്രിയപ്പെട്ട,drag
703,lustig::A,ആനന്ദകരമായ,veseo
704,sanft::A,സൌമ്യമായ,blag
705,hungrig::A,വിശപ്പുള്ള,gladan
706,krank::A,അസുഖമുള്ള,bolestan
707,nackt::A,നഡമായ,nag
708,traurig::A,വിഷമമുള്ള,tužan
709,traurig::A,വിഷമമുള്ള,žalostan
710,lebendig::A,ഉപജീവനം,živ
711,gut::A,നല്ല,dobar
712,schlecht::A,മോശമായ,loš
713,schlecht::A,മോശമായ,rđav
714,richtig::A,ശരിയായ,tačan
715,richtig::A,ശരിയായ,ispravan
716,schlimm::A,വൃത്തികെട്ട,zao
717,schlimm::A,വൃത്തികെട്ട,zločest
718,wahr::A,ശരിയായ,istinit
719,alt::A,പഴയ,star
720,neu::A,പുതിയ,nov
721,ehemalig::A,മുൻ,bivši
722,alt[Lebewesen]::A,വയസ്സുള്ള,star
723,jung::A,കൌമാരമായ,mlad
724,arm::A,പാവപ്പെട്ട,ubog
725,arm::A,പാവപ്പെട്ട,siromašan
726,reich::A,സമ്പന്നമായ,bogat
727,bekannt::A,പരിചിതമായ,poznat
728,berühmt::A,പ്രശസ്തനായ,čuven
729,berühmt::A,പ്രശസ്തനായ,slavan
730,fremd::A,വൈദേശികമായ,tuđ
731,fremd::A,വൈദേശികമായ,stran
732,verschieden::A,വ്യത്യസ്തമായ,razan
733,verschieden::A,വ്യത്യസ്തമായ,različan
734,nah::A,അരികത്തുള്ള,blizak
735,fern::A,അകലെയുള്ള,dalek
736,fern::A,അകലെയുള്ള,daljnji
737,linker::A,അവശേഷിച്ച,lijevi
738,rechter::A,വലത്തേ,desni
739,anderer::A,മറ്റുള്ള,drugi
740,anderer::A,മറ്റുള്ള,drugačiji
741,erster::A,ആദ്യത്തെ,prvi
742,zweiter::A,രണ്ടാം,drugi
743,dritter::A,മൂന്നാമത്,treći
744,letzter::A,അവസാനത്തെ,zadnji
745,allein::ADV,തനിച്ചുള്ള,sam
746,auf einmal::ADV,ഉടന്,istodobno
747,zusammen::ADV,ഒരുമിച്ച,skupa
748,zusammen::ADV,ഒരുമിച്ച,zajedno
749,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,dugo
750,plötzlich::ADV,പെട്ടെന്ന്,naglo
751,plötzlich::ADV,പെട്ടെന്ന്,iznenada
752,sofort::ADV,തത്ക്ഷണം,odmah
753,später::ADV,പിന്നീട്,kasnije
754,jetzt::ADV,ഇപ്പോൾ,sad
755,jetzt::ADV,ഇപ്പോൾ,sada
756,heute::ADV,ഇന്ന്,danas
757,morgen::ADV,നാളെ,sutra
758,bald::ADV,ഉടനെ,skoro
759,bald::ADV,ഉടനെ,doskora
760,dann::ADV,അപ്പോൾ,zatim
761,gestern::ADV,ഇന്നലെ,juče
762,gestern::ADV,ഇന്നലെ,jučer
763,einst::ADV,പണ്ടൊരിക്കല്,negda
764,einst::ADV,പണ്ടൊരിക്കല്,nekada
765,damals::ADV,അപ്പോൾ,tada
766,damals::ADV,അപ്പോൾ,onda
767,danach::ADV,പിന്നീട്,poslije
768,danach::ADV,പിന്നീട്,nakon toga
769,vorher::ADV,മുൻപ്,prije
770,vorher::ADV,മുൻപ്,prije toga
771,zuerst::ADV,ആദ്യം,prvo
772,zuerst::ADV,ആദ്യം,najprije
773,einmal::ADV,ഒരിക്കൽ,jednom
774,einmal::ADV,ഒരിക്കൽ,jedanput
775,manchmal::ADV,ചിലപ്പോൾ,katkad
776,manchmal::ADV,ചിലപ്പോൾ,katkada
777,oft::ADV,പലപ്പോഴും,često
778,immer::ADV,എപ്പോഴും,vazda
779,immer::ADV,എപ്പോഴും,uvijek
780,niemals::ADV,ഒരിക്കലും,nikad
781,niemals::ADV,ഒരിക്കലും,nikada
782,hier::ADV,ഇവിടെ,tu
783,hier::ADV,ഇവിടെ,ovdje
784,hierhin::ADV,ഇവിടേക്ക്,amo
785,hierhin::ADV,ഇവിടേക്ക്,ovamo
786,von hier::ADV,ഇവിടെനിന്ന്,odavde
787,dort::ADV,അവിടെ,ondje
788,dorthin::ADV,അവിടേക്ക്,onamo
789,geradeaus::ADV,മുമ്പിൽ,ravno
790,geradeaus::ADV,മുമന്നോട്ട്,ravno
791,vorwärts::ADV,മുന്നോട്ട്,naprijed
792,rückwärts::ADV,തലതിരിച്ച്,natrag
793,zurück::ADV,പുറകിലേക്ക്,nazad
794,zurück::ADV,പുറകിലേക്ക്,natrag
795,unten::ADV,താഴെ,dolje
796,hinab::ADV,താഴേക്ക്,nizbrdo
797,oben::ADV,മുകളിൽ,gore
798,hinauf::ADV,മുകളിൽ,uzbrdo
799,überall::ADV,എല്ലായിടത്തും,svuda
800,überall::ADV,എല്ലായിടത്തും,svagdje
801,nicht::ADV,ഇല്ല,ne
802,ein wenig::ADV,കുറച്ച്,malo
803,kaum::ADV,കഷ്ടിച്ച്,tek
804,kaum::ADV,കഷ്ടിച്ച്,jedva
805,sehr::ADV,വളരെ,jako
806,sehr::ADV,വളരെ,veoma
807,so::ADV,അങ്ങനെ,tako
808,so::ADV,അങ്ങനെ,ovako
809,noch::ADV,ഇപ്പോഴും,još
810,nur::ADV,മാത്രം,samo
811,schon::ADV,നേരത്തേ തന്നെ,već
812,wieder::ADV,വീണ്ടും,opet
813,wieder::ADV,വീണ്ടും,ponovo
814,vergebens::ADV,വിഫല,uzalud
815,vergebens::ADV,വിഫല,zabadava
816,vor::PRP,മുമ്പിൽ,pred
817,vor::PRP,മുമ്പിൽ,ispred
818,hinter::PRP,പുറകിൽ,za
819,hinter::PRP,പുറകിൽ,iza
820,unter::PRP,കീഴിൽ,pod
821,unter::PRP,കീഴിൽ,ispod
822,durch::PRP,ഉള്ളിലൂടെ,po
823,durch::PRP,ഉള്ളിലൂടെ,kroz
824,neben::PRP,അടുത്ത്,kraj
825,neben::PRP,അടുത്ത്,pored
826,neben::PRP,അടുത്ത്,pokraj
827,zwischen::PRP,ഇടയ്ക്ക്,među
828,zwischen::PRP,ഇടയ്ക്ക്,između
829,wegen::PRP,നിമിത്തം,radi
830,wegen::PRP,നിമിത്തം,zbog
831,dies::PRN,ഇത്,ovo
832,das::PRN,അത്,to
833,das::PRN,അത്,ono
834,alles::PRN,എല്ലാം,sve
835,ich::PRN,ഞാൻ,ja
836,du::PRN,നിങ്ങൾ,ti
837,er::PRN,അദ്ദേഹം,on
838,er::PRN,അയാൾ,on
839,er::PRN,അവൻ,on
840,er::PRN,അവർ,on
841,er::PRN,അവൾ,on
842,wir::PRN,നമ്മൾ,mi
843,ihr::PRN,നിങ്ങൾ,vi
844,sie::PRN,അവർ,oni
845,was::FPRN,എന്ത്,što
846,wer::FPRN,ആര്,tko
847,wo::FADV,എവിടെ,gdje
848,wohin::FADV,എവിടേക്ക്,kuda
849,wohin::FADV,എവിടേക്ക്,kamo
850,wie::FADV,എങ്ങനെ,kako
851,warum::FADV,എന്തുകൊണ്ട്,zašto
852,wieviel::FNUM,എത്ര,koliko
853,eins::NUM,ഒന്ന്,jedan
854,zwei::NUM,രണ്ട്,dva
855,drei::NUM,മൂന്ന്,tri
856,vier::NUM,നാല്,četiri
857,fünf::NUM,അഞ്ച്,pet
858,sechs::NUM,ആറ്,šest
859,sieben::NUM,ഏഴ്,sedam
860,acht::NUM,എട്ട്,osam
861,neun::NUM,ഒമ്പത്,devet
862,zehn::NUM,പത്ത്,deset
863,elf::NUM,പതിനൊന്ന്,jedanaest
864,zwölf::NUM,പന്ത്രണ്ട്,dvanaest
865,zwanzig::NUM,ഇരുപത്,dvadeset
866,dreißig::NUM,മുപ്പത്,trideset
867,vierzig::NUM,നാൽപ്പത്,četrdeset
868,fünfzig::NUM,അൻപത്,pedeset
869,sechzig::NUM,അറുപത്,šezdeset
870,siebzig::NUM,എഴുപത്,sedamdeset
871,achtzig::NUM,എൺപത്,osamdeset
872,neunzig::NUM,തൊണ്ണൂറ്,devetdeset
873,hundert::NUM,നൂറ്,sto
874,tausend::NUM,ആയിരം,tisuća
875,und::CNJ,ഉം,i
876,und::CNJ,ഉം,te
877,oder::CNJ,അഥവാ,ili
878,stehen::V,നിൽക്കുക,stajati
879,sitzen::V,ഇരിക്കുക,sjediti
880,liegen::V,കിടക്കുക,ležati
881,hängen::V,തൂങ്ങുക,visiti
882,werden::V,ആയിത്തീരുക,postati
883,werden::V,ആയിത്തീരുക,činiti se
884,passieren::V,സംഭവിക്കുക,desiti se
885,passieren::V,സംഭവിക്കുക,dogoditi se
886,beginnen::V,ആരംഭിക്കുക,početi
887,enden::V,അവസാനിപ്പിക്കുക,prestati
888,enden::V,അവസാനിപ്പിക്കുക,svršiti se
889,wechseln::V,മാറ്റുക,mijenjati se
890,aufgehen[Sonne]::V,ഉയരുക,izići
891,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,zaći
892,scheinen[Sonne]::V,പ്രകാശിക്കുക,sijati
893,donnern::V,ഇടിവെട്ടുക,grmjeti
894,wehen::V,വീശുക,duhati
895,strömen::V,ഒഴുകുക,strujati
896,fließen::V,ഒഴുകുക,teći
897,sich drehen::V,ചുറ്റുക,obrtati se
898,sich drehen::V,ചുറ്റുക,vrtjeti se
899,sich drehen::V,കറക്കുക,obrtati se
900,sich drehen::V,കറക്കുക,vrtjeti se
901,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,teturati
902,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,kolebati se
903,schwingen::V,ആടുക,njihati
904,schwingen::V,ആടുക,titrati
905,fallen::V,വീഴുക,padati
906,brennen::V,കത്തുക,gorjeti
907,rauchen::V,പുകയുക,dimiti se
908,regnen::V,മഴ_പെയ്യുക,kišiti
909,regnen::V,മഴ_പെയ്യുക,daždjeti
910,gefrieren::V,തണത്ത്_മരവിക്കുക,smrznuti se
911,tauen::V,അലിയുക,kopnjeti
912,tauen::V,അലിയുക,kraviti se
913,schmelzen::V,ഉരുകുക,topiti se
914,trocknen::V,വരളുക,sušiti se
915,sieden::V,തിളപ്പിക്കുക,kipjeti
916,sieden::V,തിളപ്പിക്കുക,ključati
917,faulen::V,ചീയുക,gnjiti
918,verfaulen::V,അഴുകുക,sagnjiti
919,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,otrgnuti se
920,versinken::V,മുക്കുക,tonuti
921,versinken::V,മുക്കുക,propasti
922,vergehen::V,കടന്നുപോകുക,prolaziti
923,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,pojaviti se
924,verschwinden::V,അദൃശ്യമാകുക,nestati
925,verschwinden::V,അദൃശ്യമാകുക,izgubiti se
926,sinken::V,താഴുക,trgnuti
927,sinken::V,താഴുക,spustiti se
928,abnehmen::V,കുറിയുക,opasti
929,zunehmen::V,വർദ്ധിക്കുക,povećati se
930,steigen::V,ഉയരുക,uzići
931,steigen::V,ഉയരുക,nadoći
932,wachsen::V,വളരുക,rasti
933,glänzen::V,മിന്നുക,blistati
934,glänzen::V,മിന്നുക,sjati se
935,funkeln::V,തിളങ്ങുക,svjetlucati
936,lärmen::V,ശബ്ദമുണ്ടാക്കുക,bučati
937,lärmen::V,ശബ്ദമുണ്ടാക്കുക,galamiti
938,läuten::V,മണിമുഴങ്ങുക,zvoniti
939,klingeln::V,ചിലമ്പുക,zvoniti
940,klirren::V,കിലുക്കുക,zvečati
941,brausen::V,മുഴങ്ങുക,hujati
942,rauschen::V,അനങ്ങുക,šumiti
943,rauschen::V,അനങ്ങുക,šuškati
944,klingen::V,മുഴക്കുക,zvučati
945,bellen::V,കുരയ്ക്കുക,lajati
946,heulen::V,ഓരിയിടുക,zavijati
947,blasen::V,ഊതുക,puhati
948,pfeifen::V,വിസിലടിക്കുക,fućkati
949,schreien::V,ആക്രോശിക്കുക,vikati
950,schreien::V,ആക്രോശിക്കുക,kričati
951,stöhnen::V,അരക്കം,stenjati
952,stöhnen::V,ആർത്തനാദം,stenjati
953,zittern::V,വിറയ്ക്കുക,drhtati
954,zittern::V,വിറയ്ക്കുക,trepetati
955,leben::V,താമസിക്കുക,živjeti
956,geboren werden::V,ജനിക്കുക,roditi se
957,atmen::V,ശ്വസിക്കുക,disati
958,trinken::V,കുടിക്കുക,piti
959,essen::V,കഴിക്കുക,jesti
960,schlucken::V,വിഴുങ്ങുക,gutati
961,müde werden::V,ക്ഷീണിക്കുക,umoriti se
962,einschlafen::V,നിദ്രിക്കുക,usnuti
963,einschlafen::V,നിദ്രിക്കുക,zaspati
964,schlafen::V,ഉറങ്ങുക,spati
965,aufwachen::V,ഉണരുക,probuditi se
966,aufstehen::V,എഴുന്നേൽക്കുക,ustati
967,sich erholen::V,വിശ്രമിക്കുക,odmoriti se
968,krank werden::V,ദീനംപിടിക്കുക,oboljeti se
969,krank werden::V,ദീനംപിടിക്കുക,razboljeti se
970,krank sein::V,രോഗികളാകുക,bolovati
971,schmerzen::V,വേദനിക്കുക,boljeti
972,husten::V,ചുമയ്ക്കുക,kašljati
973,genesen::V,സുഖപ്പെടുക,ozdraviti
974,genesen::V,സുഖപ്പെടുക,oporaviti se
975,sterben::V,മരിക്കുക,umrijeti
976,umkommen::V,മരിക്കുക,skapati
977,sich bewegen::V,സ്ഥലം_മാറുക,gibati se
978,sich bewegen::V,സ്ഥലം_മാറുക,kretati se
979,sich rühren::V,ചലിക്കുക,maknuti se
980,sich erheben::V,നിൽക്കുക,dići se
981,sich setzen::V,ഇരിക്കുക,sjesti
982,hinfallen::V,വീഴുക,pasti
983,laufen::V,നടക്കുക,hodati
984,schreiten::V,നടക്കുക,stupati
985,spazierengehen::V,ഉലാത്തുക,šetati se
986,eilen::V,പാഞ്ഞെത്തുക,hitati
987,sich beeilen::V,തിരിക്കുകൂട്ടുക,požuriti se
988,sich beeilen::V,തിടുക്കം_കാട്ടുക,požuriti se
989,sausen::V,കുതിക്കുക,juriti
990,rennen::V,ഓടുക,trčati
991,springen::V,ചാടുക,skakati
992,klettern::V,കയറുക,popeti se
993,klettern::V,കയറുക,penjati se
994,schaukeln::V,ഇളകുക,ljuljati se
995,kriechen::V,പതുങ്ങികയറുക,puzati
996,kriechen::V,പതുങ്ങികയറുക,gmizati
997,schwimmen::V,നീന്തുക,plivati
998,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,roniti
999,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,gnjuriti
1000,rudern::V,തുഴയുക,veslati
1001,fahren::V,വാഹനം ഓടിക്കുക,voziti se
1002,fliegen::V,പറക്കുക,letjeti
1003,fliegen::V,പറക്കുക,lijetati
1004,gehen::V,പോകുക,ići
1005,weggehen::V,വിടുക,otići
1006,abfahren::V,പുറപ്പെടുക,krenuti
1007,abfahren::V,പുറപ്പെടുക,otputovati
1008,anhalten::V,നിർത്തുക,stati
1009,anhalten::V,നിർത്തുക,zaustaviti
1010,hineingehen::V,പ്രവേശിക്കുക,ulaziti
1011,eintreten::V,പ്രവേശിക്കുക,ući
1012,kommen::V,വരുക,doći
1013,ankommen::V,എത്തിച്ചേരുക,stići
1014,zurückkommen::V,തിരിച്ചു വരുക,vratiti se
1015,zurückkommen::V,തിരിച്ചു വരുക,povratiti se
1016,bleiben::V,തുടരുക,ostati
1017,warten::V,കാത്തിരിക്കുക,čekati
1018,erwarten::V,പ്രതീക്ഷിക്കുക,očekivati
1019,suchen::V,തിരയുക,tražiti
1020,finden::V,കണ്ടെത്തുക,naći
1021,versuchen::V,ശ്രമിക്കുക,pokušati
1022,vorbereiten::V,തയ്യാറെടുക്കുക,spremiti
1023,vorbereiten::V,തയ്യാറെടുക്കുക,pripremiti
1024,lieben::V,സ്നേഹിക്കുക,voljeti
1025,mögen::V,ഇഷ്ടപ്പെടുക,voljeti
1026,lachen::V,ചിരിക്കുക,smijati se
1027,rühren::V,ഹൃദയം സ്പർശിക്കുക,taknuti
1028,weinen::V,തേങ്ങുക,plakati
1029,schimpfen::V,പിറുപിറുക്കുക,psovati
1030,sich ärgern::V,കോപിക്കുക,ljutiti se
1031,sich fürchten::V,പേടിക്കുക,bojati se
1032,fürchten::V,പേടിക്കുക,bojati se
1033,fliehen::V,രക്ഷപ്പെടുക,pobjeći
1034,flüchten::V,രക്ഷപ്പെടുക,utjeći
1035,sehen::V,കാണുക,vidjeti
1036,anschauen::V,നോക്കുക,ogledati
1037,ansehen::V,നോക്കുക,gledati
1038,hören::V,കേൾക്കുക,čuti
1039,zuhören::V,ശ്രദ്ധിക്കുക,slušati
1040,probieren::V,രുചിയുള്ളതായി_തോന്നുക,probati
1041,riechen::V,മണത്തു_നോക്കുക,osjećati miris
1042,fühlen::V,സ്പർശിച്ചറിയുക,osjećati
1043,scheinen::V,കാണപ്പെടുക,činiti se
1044,zu sehen sein::V,വെളിച്ചപ്പെടുക,biti vidljiv
1045,vernehmen::V,കേൾക്കുക,saznati
1046,frieren::V,വിറയ്ക്കുക,zima je
1047,tun::V,ചെയ്യുക,raditi
1048,können::V,കഴിയുക,moći
1049,wollen::V,വേണുക,htjeti
1050,anfangen::V,തുടങ്ങുക,početi
1051,beenden::V,പൂർത്തിയാക്കുക,svršiti
1052,beenden::V,പൂർത്തിയാക്കുക,dovršiti
1053,aufhören::V,നിർത്തുക,prestati
1054,gelingen::V,വിജയിക്കുക,uspjeti
1055,geraten::V,പരിണമിക്കുക,desiti se
1056,öffnen::V,തുറക്കുക,otvoriti
1057,schließen::V,അടയ്ക്കുക,zatvoriti
1058,stellen::V,വയ്ക്കുക,metnuti
1059,stellen::V,വയ്ക്കുക,postaviti
1060,setzen::V,വയ്ക്കുക,posaditi
1061,legen::V,ഇടുക,polagati
1062,berühren::V,തൊടുക,doticati
1063,berühren::V,തൊടുക,dodirivati
1064,verbinden::V,ഘടിപ്പിക്കുക,spojiti
1065,verbinden::V,ഘടിപ്പിക്കുക,zavezati
1066,bedecken::V,മുടുക,pokriti
1067,aufhängen::V,കെട്ടിതൂക്കുക,objesiti
1068,anzünden::V,കത്തിക്കുക,upaliti
1069,anzünden::V,കത്തിക്കുക,zapaliti
1070,aufheben::V,പെറുക്കിയെടുക്കുക,podići
1071,aufheben::V,പെറുക്കിയെടുക്കുക,podignuti
1072,zurücklassen::V,വച്ചുപോരുക,ostaviti
1073,zurücklassen::V,വച്ചുപോരുക,pustiti natrag
1074,verlieren::V,നഷ്ടപ്പെടുക,izgubiti
1075,fallen lassen::V,വീഴ്ത്തുക,ispustiti
1076,machen::V,ഉണ്ടാക്കുക,uraditi
1077,machen::V,ഉണ്ടാക്കുക,načiniti
1078,machen::V,ഉണ്ടാക്കുക,napraviti
1079,herstellen::V,ഉൽപാദിപ്പിക്കുക,proizvesti
1080,bauen::V,നിർമ്മിക്കുക,graditi
1081,reparieren::V,നന്നാക്കുക,popraviti
1082,verbessern::V,മെച്ചപ്പെടുക,poboljšati
1083,ändern::V,മാറ്റംവരുത്തുക,promijeniti
1084,graben::V,കുഴിക്കുക,kopati
1085,graben::V,കുഴിക്കുക,kopkati
1086,beugen::V,വണങ്ങുക,saviti
1087,biegen::V,കുനിയുക,saviti
1088,biegen::V,കുനിയുക,sagnuti
1089,drehen::V,തിരിക്കുക,vrtjeti
1090,wenden::V,തിരിയുക,obrnuti
1091,umdrehen::V,തിരിയുക,okrenuti
1092,umdrehen::V,തിരിയുക,prevŕnuti
1093,heben::V,ഉയർത്തുക,dizati
1094,hochheben::V,ഉയർത്തുക,dignuti
1095,ergreifen::V,ബലമായി_പിടിക്കുക,uhvatiti
1096,ergreifen::V,ബലമായി_പിടിക്കുക,prihvatiti
1097,halten::V,പിടിക്കുക,držati
1098,drücken::V,അമർത്തുക,pritiskivati
1099,schieben::V,തള്ളുക,gurati
1100,kratzen::V,ചുരണ്ടുക,česati
1101,kratzen::V,ചുരണ്ടുക,grepsti
1102,lecken::V,നക്കുക,lizati
1103,beißen::V,കടിക്കുക,ujesti
1104,beißen::V,കടിക്കുക,gristi
1105,abreißen::V,കീറിക്കളയുക,otkinuti
1106,abschneiden::V,മുറിച്ചുമാറ്റുക,odrezati
1107,binden::V,കെട്ടുക,vezati
1108,stecken::V,തുളയ്ക്കുക,turiti
1109,brechen::V,ഉടയുക,slomiti
1110,klopfen::V,തട്ടുക,lupati
1111,klopfen::V,തട്ടുക,kucati
1112,hauen::V,അടിക്കുക,tući
1113,hauen::V,അടിക്കുക,udarati
1114,kleben::V,ഒട്ടിക്കുക,lijepiti
1115,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,trti
1116,streichen::V,പടർത്തുക,namazati
1117,schleifen::V,പൊടിക്കുക,brusiti
1118,schneiden::V,മുറിക്കുക,rezati
1119,rütteln::V,മുട്ടുക,drmati
1120,schütteln::V,കുലുക്കുക,tresti
1121,schwenken::V,ആടുക,mahati
1122,schütten::V,ഒഴിക്കുക,sipati
1123,schütten::V,ഒഴിക്കുക,lijevati
1124,füllen::V,നിറയ്ക്കുക,napuniti
1125,einwickeln::V,പൊതിയുക,umotati
1126,einwickeln::V,പൊതിയുക,zamotati
1127,tragen::V,വഹിക്കുക,nositi
1128,schleppen::V,വലിച്ചിഴയ്ക്കുക,tegliti
1129,ziehen::V,വലിക്കുക,vući
1130,aufbewahren::V,വയ്ക്കുക,čuvati
1131,werfen::V,എറിയുക,bacati
1132,fangen::V,പിടിക്കുക,loviti
1133,fangen::V,പിടിക്കുക,hvatati
1134,packen::V,തട്ടിപ്പറിക്കുക,ščepati
1135,packen::V,തട്ടിപ്പറിക്കുക,zgrabiti
1136,verstecken::V,മറയ്ക്കുക,sakriti
1137,teilen::V,വിഭജിക്കുക,podijeliti
1138,schicken::V,അയയ്ക്കുക,slati
1139,bringen::V,കൊണ്ടുവരുക,donijeti
1140,hinzufügen::V,കൂട്ടുക,dodati
1141,hinzufügen::V,കൂട്ടുക,pridati
1142,bekommen::V,കിട്ടുക,dobiti
1143,erhalten::V,സ്വീകരിക്കുക,primiti
1144,nehmen::V,എടുക്കുക,uzeti
1145,wählen::V,തിരഞ്ഞെടുക്കുക,izabrati
1146,auswählen::V,തിരഞ്ഞെടുക്കുക,odabrati
1147,bewahren::V,പുലർത്തുക,sačuvati
1148,behindern::V,തടയിടുക,smetati
1149,verderben::V,നശിപ്പിക്കുക,pokvariti
1150,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,oštetiti
1151,zerbrechen::V,ഉടയുക,razbiti
1152,zerbrechen::V,ഉടയുക,prelomiti
1153,zerreißen::V,കീറുക,poderati
1154,zerreißen::V,കീറുക,rastrgnuti
1155,zerstören::V,നശിപ്പിക്കുക,razoriti
1156,zerstören::V,നശിപ്പിക്കുക,razrušiti
1157,verbrennen::V,കത്തിനശിക്കുക,spaliti
1158,verbrennen::V,കത്തിനശിക്കുക,sagorjeti
1159,verbrennen::V,കത്തിച്ചുകളയുക,spaliti
1160,verbrennen::V,കത്തിച്ചുകളയുക,sagorjeti
1161,geben::V,കൊടുക്കുക,dati
1162,geben::V,തരുക,dati
1163,reichen::V,കൈമാറുക,pružiti
1164,schenken::V,സമ്മാനം കൊടുക്കുക,darivati
1165,versprechen::V,വാഗ്ദാനം_നൽകുക,obećati
1166,wünschen::V,ആഗ്രഹിക്കുക,željeti
1167,loben::V,പുകഴ്ത്തുക,hvaliti
1168,küssen::V,ഉമ്മവയ്ക്കുക,ljubiti
1169,wiegen::V,ഇളകുക,njihati
1170,wiegen::V,ഇളകുക,ljuljati
1171,zudecken::V,മുടുക,pokriti
1172,wecken::V,ഉണർത്തുക,probuditi
1173,zeigen::V,കാണിക്കുക,pokazati
1174,führen::V,നടത്തുക,voditi
1175,lehren::V,പഠിപ്പിക്കുക,učiti
1176,unterrichten::V,പരിശീലിപ്പിക്കുക,poučiti
1177,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,uzgajati
1178,leiten::V,നയിക്കുക,upravljati
1179,antreiben::V,പ്രേരിപ്പിക്കുക,natjeravati
1180,lassen::V,അനുവദിക്കുക,dati
1181,einladen::V,ക്ഷണിക്കുക,pozvati
1182,vereinigen::V,കൂടിച്ചേരുക,ujediniti
1183,besuchen::V,സന്ദർശിക്കുക,posjetiti
1184,treffen::V,തമ്മിൽ കാണുക,sresti
1185,sich versammeln::V,സംയോജിപ്പിക്കുക,okupiti se
1186,spielen::V,കളിക്കുക,igrati se
1187,singen::V,പാടുക,pjevati
1188,tanzen::V,നൃത്തം ചെയ്യുക,plesati
1189,sich trennen::V,നേർപെടുത്തുക,razići se
1190,verlassen::V,പിൻവാങ്ങുക,ostaviti
1191,verlassen::V,പിൻവാങ്ങുക,napustiti
1192,retten::V,രക്ഷിക്കുക,spasiti
1193,bewachen::V,കാവൽനിൽക്കുക,čuvati
1194,bewachen::V,കാവൽനിൽക്കുക,stražariti
1195,schützen::V,പരിരക്ഷിക്കുക,čuvati
1196,verteidigen::V,പ്രതിരോധിക്കുക,obraniti
1197,sich schlagen::V,കലഹിക്കുക,biti se
1198,sich schlagen::V,കലഹിക്കുക,udariti se
1199,schießen::V,വെടിവെക്കുക,pucati
1200,schießen::V,വെടിവെക്കുക,strijeljati
1201,siegen::V,വിജയിക്കുക,pobijediti
1202,ärgern::V,വിഷമിപ്പിക്കുക,ljutiti
1203,schlagen::V,അടിക്കുക,biti
1204,schlagen::V,അടിക്കുക,udariti
1205,treten::V,തൊഴിക്കുക,šutnuti
1206,stechen::V,കുത്തുക,ubosti
1207,stoßen::V,തള്ളുക,gurnuti
1208,stehlen::V,മോഷ്ടിക്കുക,ukrasti
1209,stören::V,ശല്യപ്പെടുത്തുക,smetati
1210,belästigen::V,മെനക്കെടുക,smetati
