,Concept_ID,lbe,lbe
1287,reparieren::V,дакьин дан,дакьин дан
1288,verbessern::V,ххуй дан,ххуй дан
1289,ändern::V,баххана бан,баххана бан
1290,graben::V,дуклан,дуклан
1291,beugen::V,лахӏан бан,лахӏан бан
1292,beugen::V,лахӏан бан,кьус бикӏан
1293,beugen::V,кьус бикӏан,лахӏан бан
1294,beugen::V,кьус бикӏан,кьус бикӏан
1295,biegen::V,баччин,баччин
1296,biegen::V,баччин,лахӏан бан
1297,biegen::V,лахӏан бан,баччин
1298,biegen::V,лахӏан бан,лахӏан бан
1299,drehen::V,гьанан,гьанан
1300,wenden::V,кӏура баен бан,кӏура баен бан
1301,umdrehen::V,кӏура баен бан,кӏура баен бан
1302,heben::V,гьаз бан,гьаз бан
1303,hochheben::V,гьаз бан,гьаз бан
1304,ergreifen::V,хъап дан,хъап дан
1305,ergreifen::V,хъап дан,хъап увиу угьан
1306,ergreifen::V,хъап увиу угьан,хъап дан
1307,ergreifen::V,хъап увиу угьан,хъап увиу угьан
1308,halten::V,бугьлан,бугьлан
1309,drücken::V,кьюч бигьлан,кьюч бигьлан
1310,schieben::V,щун,щун
1311,lecken::V,ланцӏа тӏун,ланцӏа тӏун
1312,beißen::V,хъапа тӏун,хъапа тӏун
1313,beißen::V,хъапа тӏун,кьацӏа тӏун
1314,beißen::V,кьацӏа тӏун,хъапа тӏун
1315,beißen::V,кьацӏа тӏун,кьацӏа тӏун
1316,abreißen::V,буцан,буцан
1317,abschneiden::V,бухъан,бухъан
1318,abschneiden::V,бухъан,кьукьин
1319,abschneiden::V,кьукьин,бухъан
1320,abschneiden::V,кьукьин,кьукьин
1321,binden::V,бахӏин,бахӏин
1322,binden::V,бахӏин,дахӏин
1323,binden::V,дахӏин,бахӏин
1324,binden::V,дахӏин,дахӏин
1325,brechen::V,гъагъан,гъагъан
1326,klopfen::V,кьутӏа тӏун,кьутӏа тӏун
1327,hauen::V,рищун,рищун
1328,kleben::V,лачӏун буллан,лачӏун буллан
1329,reiben::V,ссуку буллан,ссуку буллан
1330,streichen::V,дугъан,дугъан
1331,streichen::V,дугъан,аьгъу дан
1332,streichen::V,аьгъу дан,дугъан
1333,streichen::V,аьгъу дан,аьгъу дан
1334,schneiden::V,духълан,духълан
1335,schneiden::V,духълан,кьукьлан
1336,schneiden::V,кьукьлан,духълан
1337,schneiden::V,кьукьлан,кьукьлан
1338,schütteln::V,хъюлчу буллан,хъюлчу буллан
1339,schwenken::V,палцӏ дуллан,палцӏ дуллан
1340,schütten::V,рутӏин,рутӏин
1341,füllen::V,буцӏин бан,буцӏин бан
1342,einwickeln::V,кай-кай бан,кай-кай бан
1343,tragen::V,ларсун занан,ларсун занан
1344,tragen::V,ларсун занан,ларсун ачин
1345,tragen::V,ларсун ачин,ларсун занан
1346,tragen::V,ларсун ачин,ларсун ачин
1347,schleppen::V,ххилан,ххилан
1348,aufbewahren::V,ядан,ядан
1349,aufbewahren::V,ядан,ядуллан
1350,aufbewahren::V,ядуллан,ядан
1351,aufbewahren::V,ядуллан,ядуллан
1352,werfen::V,личин,личин
1353,fangen::V,бугьан,бугьан
1354,fangen::V,бугьан,бугьлан
1355,fangen::V,бугьлан,бугьан
1356,fangen::V,бугьлан,бугьлан
1357,verstecken::V,ладитан,ладитан
1358,verstecken::V,ладитан,кьюлтӏ дан
1359,verstecken::V,ладитан,дахьлаган дан
1360,verstecken::V,кьюлтӏ дан,ладитан
1361,verstecken::V,кьюлтӏ дан,кьюлтӏ дан
1362,verstecken::V,кьюлтӏ дан,дахьлаган дан
1363,verstecken::V,дахьлаган дан,ладитан
1364,verstecken::V,дахьлаган дан,кьюлтӏ дан
1365,verstecken::V,дахьлаган дан,дахьлаган дан
1366,teilen::V,бачӏин,бачӏин
1367,teilen::V,бачӏин,бутӏа бан
1368,teilen::V,бутӏа бан,бачӏин
1369,teilen::V,бутӏа бан,бутӏа бан
1370,schicken::V,тӏайла буккан,тӏайла буккан
1371,bringen::V,диян дан,диян дан
1372,hinzufügen::V,ххи бан,ххи бан
1373,bekommen::V,ласун,ласун
1374,erhalten::V,ласун,ласун
1375,nehmen::V,ласун,ласун
1376,wählen::V,бувчӏин,бувчӏин
1377,auswählen::V,бувчӏин,бувчӏин
1378,auswählen::V,бувчӏин,язи бугьан
1379,auswählen::V,язи бугьан,бувчӏин
1380,auswählen::V,язи бугьан,язи бугьан
1381,bewahren::V,ядан,ядан
1382,behindern::V,дайщишруду дуллан,дайщишруду дуллан
1383,verderben::V,зия дан,зия дан
1384,beschädigen::V,зарал буллан,зарал буллан
1385,zerbrechen::V,гьагъан,гьагъан
1386,zerbrechen::V,гьагъан,гьагъан бан
1387,zerbrechen::V,гьагъан бан,гьагъан
1388,zerbrechen::V,гьагъан бан,гьагъан бан
1389,zerreißen::V,ххяхха дуккан,ххяхха дуккан
1390,zerstören::V,лекьан дан,лекьан дан
1391,verbrennen::V,ччуччин,ччуччин
1392,geben::V,дулун,дулун
1393,reichen::V,дулун,дулун
1394,schenken::V,пишкаш дан,пишкаш дан
1395,schenken::V,пишкаш дан,багъишла дан
1396,schenken::V,пишкаш дан,ихӏсандалун дуллун
1397,schenken::V,багъишла дан,пишкаш дан
1398,schenken::V,багъишла дан,багъишла дан
1399,schenken::V,багъишла дан,ихӏсандалун дуллун
1400,schenken::V,ихӏсандалун дуллун,пишкаш дан
1401,schenken::V,ихӏсандалун дуллун,багъишла дан
1402,schenken::V,ихӏсандалун дуллун,ихӏсандалун дуллун
1403,versprechen::V,банна чин,банна чин
1404,loben::V,цӏа дан,цӏа дан
1405,küssen::V,ппай тӏун,ппай тӏун
1406,wiegen::V,гьуркку тӏун,гьуркку тӏун
1407,wiegen::V,гьуркку тӏун,гьуркку буллан
1408,wiegen::V,гьуркку тӏун,гьуркку бан
1409,wiegen::V,гьуркку буллан,гьуркку тӏун
1410,wiegen::V,гьуркку буллан,гьуркку буллан
1411,wiegen::V,гьуркку буллан,гьуркку бан
1412,wiegen::V,гьуркку бан,гьуркку тӏун
1413,wiegen::V,гьуркку бан,гьуркку буллан
1414,wiegen::V,гьуркку бан,гьуркку бан
1415,wecken::V,чантӏ учин ан,чантӏ учин ан
1416,zeigen::V,ккаккан бан,ккаккан бан
1417,führen::V,буцин,буцин
1418,lehren::V,лахьхьин бан,лахьхьин бан
1419,lehren::V,лахьхьин бан,лахьхьин буллан
1420,lehren::V,лахьхьин буллан,лахьхьин бан
1421,lehren::V,лахьхьин буллан,лахьхьин буллан
1422,unterrichten::V,дарс дишаван,дарс дишаван
1423,aufziehen::V,хъуна ан,хъуна ан
1424,aufziehen::V,хъуна ан,тарбия ан
1425,aufziehen::V,тарбия ан,хъуна ан
1426,aufziehen::V,тарбия ан,тарбия ан
1427,leiten::V,каялувшиву дан,каялувшиву дан
1428,einladen::V,хъамалу оьвчин,хъамалу оьвчин
1429,vereinigen::V,ца бан,ца бан
1430,besuchen::V,ялун уххан,ялун уххан
1431,treffen::V,хьуна бакьин,хьуна бакьин
1432,sich versammeln::V,батӏин,батӏин
1433,spielen::V,тӏуркӏу тӏун,тӏуркӏу тӏун
1434,singen::V,балай тӏун,балай тӏун
1435,tanzen::V,къавтӏун,къавтӏун
1436,sich trennen::V,ппив хьун,ппив хьун
1437,verlassen::V,увккун гьан,увккун гьан
1438,retten::V,ххассал бан,ххассал бан
1439,bewachen::V,къарал бан,къарал бан
1440,schützen::V,ябан,ябан
1441,verteidigen::V,буруччин,буруччин
1442,sich schlagen::V,биян,биян
1443,schießen::V,битлан,битлан
1444,siegen::V,ххув хьун,ххув хьун
1445,siegen::V,ххув хьун,ххувшаву ласун
1446,siegen::V,ххувшаву ласун,ххув хьун
1447,siegen::V,ххувшаву ласун,ххувшаву ласун
1448,ärgern::V,ссибизан уллан,ссибизан уллан
1449,schlagen::V,рищун,рищун
1450,stechen::V,кьутӏин,кьутӏин
1451,stoßen::V,щун,щун
1452,stehlen::V,дацин,дацин
1453,stören::V,кьючин,кьючин
1454,belästigen::V,бизар уллан,бизар уллан
1455,verbergen::V,лабитан,лабитан
1456,verbergen::V,лабитан,кӏучӏ бан
1457,verbergen::V,кӏучӏ бан,лабитан
1458,verbergen::V,кӏучӏ бан,кӏучӏ бан
1459,täuschen::V,хъяврин ан,хъяврин ан
1460,betrügen::V,аьикьин ан,аьикьин ан
1461,töten::V,ивчӏан,ивчӏан
1462,wohnen::V,оьрму бутлан,оьрму бутлан
1463,arbeiten::V,зун,зун
1464,sammeln::V,ттихӏин,ттихӏин
1465,sammeln::V,ттихӏин,вив дишин
1466,sammeln::V,вив дишин,ттихӏин
1467,sammeln::V,вив дишин,вив дишин
1468,pflücken::V,риттун,риттун
1469,jagen::V,авли занан,авли занан
1470,fischen::V,чавахъру бугьлан,чавахъру бугьлан
1471,fassen::V,бугьан,бугьан
1472,hüten::V,урттуйн бакьлан,урттуйн бакьлан
1473,treiben::V,дачин дуллан,дачин дуллан
1474,treiben::V,дачин дуллан,лихъан буллан
1475,treiben::V,лихъан буллан,дачин дуллан
1476,treiben::V,лихъан буллан,лихъан буллан
1477,anbinden::V,бахӏин,бахӏин
1478,füttern::V,канаки буллан,канаки буллан
1479,melken::V,ттизин,ттизин
1480,hacken::V,мюрш буллан,мюрш буллан
1481,hacken::V,мюрш буллан,мюрш бан
1482,hacken::V,мюрш бан,мюрш буллан
1483,hacken::V,мюрш бан,мюрш бан
1484,gießen::V,щин дишин,щин дишин
1485,reifen::V,диян,диян
1486,zubereiten::V,хӏадур дан,хӏадур дан
1487,zubereiten::V,хӏадур дан,хӏадур бан
1488,zubereiten::V,хӏадур бан,хӏадур дан
1489,zubereiten::V,хӏадур бан,хӏадур бан
1490,kochen::V,шашан,шашан
1491,kochen::V,шашан,шашан дуллан
1492,kochen::V,шашан дуллан,шашан
1493,kochen::V,шашан дуллан,шашан дуллан
1494,backen::V,бишлан,бишлан
1495,backen::V,бишлан,шахьлан
1496,backen::V,шахьлан,бишлан
1497,backen::V,шахьлан,шахьлан
1498,braten::V,цӏарайх дуллан,цӏарайх дуллан
1499,umrühren::V,хӏала бан,хӏала бан
1500,stricken::V,щащлан,щащлан
1501,stricken::V,щащлан,щащан
1502,stricken::V,щащан,щащлан
1503,stricken::V,щащан,щащан
1504,nähen::V,дуруххан,дуруххан
1505,färben::V,ранг щун,ранг щун
1506,reinigen::V,марцӏ бан,марцӏ бан
1507,waschen::V,шюшин,шюшин
1508,abwischen::V,лишин,лишин
1509,spülen::V,вилаган,вилаган
1510,fegen::V,башин,башин
1511,kehren::V,бахьлан,бахьлан
1512,baden::V,щинавун учӏлан,щинавун учӏлан
1513,sich waschen::V,диссун,диссун
1514,sich waschen::V,диссун,лажин диссун
1515,sich waschen::V,диссун,лажин дислан
1516,sich waschen::V,диссун,биссун
1517,sich waschen::V,диссун,чурх бислан
1518,sich waschen::V,лажин диссун,диссун
1519,sich waschen::V,лажин диссун,лажин диссун
1520,sich waschen::V,лажин диссун,лажин дислан
1521,sich waschen::V,лажин диссун,биссун
1522,sich waschen::V,лажин диссун,чурх бислан
1523,sich waschen::V,лажин дислан,диссун
1524,sich waschen::V,лажин дислан,лажин диссун
1525,sich waschen::V,лажин дислан,лажин дислан
1526,sich waschen::V,лажин дислан,биссун
1527,sich waschen::V,лажин дислан,чурх бислан
1528,sich waschen::V,биссун,диссун
1529,sich waschen::V,биссун,лажин диссун
1530,sich waschen::V,биссун,лажин дислан
1531,sich waschen::V,биссун,биссун
1532,sich waschen::V,биссун,чурх бислан
1533,sich waschen::V,чурх бислан,диссун
1534,sich waschen::V,чурх бислан,лажин диссун
1535,sich waschen::V,чурх бислан,лажин дислан
1536,sich waschen::V,чурх бислан,биссун
1537,sich waschen::V,чурх бислан,чурх бислан
1538,ausziehen::V,ликкан,ликкан
1539,anziehen::V,лаххан,лаххан
1540,sich anziehen::V,янна лаххан,янна лаххан
1541,kämmen::V,ттарал дуккан,ттарал дуккан
1542,schmücken::V,чӏюлу бан,чӏюлу бан
1543,sagen::V,учин,учин
1544,sprechen::V,гъалгъа тӏун,гъалгъа тӏун
1545,reden::V,гъалгъа тӏун,гъалгъа тӏун
1546,sich unterhalten::V,гъалгъа тӏун,гъалгъа тӏун
1547,fragen::V,цӏуххин,цӏуххин
1548,bitten::V,тавакъю буллан,тавакъю буллан
1549,erzählen::V,хавар бусан,хавар бусан
1550,mitteilen::V,баян бан,баян бан
1551,mitteilen::V,баян бан,хавар бан
1552,mitteilen::V,хавар бан,баян бан
1553,mitteilen::V,хавар бан,хавар бан
1554,nennen::V,цӏа дизан,цӏа дизан
1555,rufen::V,оьвтӏун,оьвтӏун
1556,prahlen::V,цӏа дуллан,цӏа дуллан
1557,übersetzen::V,таржума бан,таржума бан
1558,denken::V,пикри буллан,пикри буллан
1559,glauben::V,вих хьун,вих хьун
1560,bemerken::V,хӏисав хъун,хӏисав хъун
1561,erkennen::V,увчӏин,увчӏин
1562,begreifen::V,бувчӏин,бувчӏин
1563,lernen::V,лахьлан,лахьлан
1564,lernen::V,лахьлан,лахьхьин
1565,lernen::V,лахьхьин,лахьлан
1566,lernen::V,лахьхьин,лахьхьин
1567,wissen::V,кӏулну бикӏан,кӏулну бикӏан
1568,wissen::V,кӏулну бикӏан,хавар бикӏан
1569,wissen::V,хавар бикӏан,кӏулну бикӏан
1570,wissen::V,хавар бикӏан,хавар бикӏан
1571,sich erinnern an::V,дакӏнин бутан,дакӏнин бутан
1572,vergessen::V,хъама битан,хъама битан
1573,messen::V,дуцин дуллан,дуцин дуллан
1574,messen::V,дуцин дуллан,дуцин дан
1575,messen::V,дуцин дан,дуцин дуллан
1576,messen::V,дуцин дан,дуцин дан
1577,zählen::V,дуккин,дуккин
1578,rechnen::V,хӏисав дан,хӏисав дан
1579,lesen::V,ккалан,ккалан
1580,malen::V,сурат дуллан,сурат дуллан
1581,zeichnen::V,сурат дуллан,сурат дуллан
1582,schreiben::V,чичин,чичин
1583,schreiben::V,чичин,чичлан
1584,schreiben::V,чичлан,чичин
1585,schreiben::V,чичлан,чичлан
1586,besitzen::V,дуну икӏан,дуну икӏан
1587,besitzen::V,дуну икӏан,дуну дикӏан
1588,besitzen::V,дуну икӏан,заллуну икӏан
1589,besitzen::V,дуну дикӏан,дуну икӏан
1590,besitzen::V,дуну дикӏан,дуну дикӏан
1591,besitzen::V,дуну дикӏан,заллуну икӏан
1592,besitzen::V,заллуну икӏан,дуну икӏан
1593,besitzen::V,заллуну икӏан,дуну дикӏан
1594,besitzen::V,заллуну икӏан,заллуну икӏан
1595,kaufen::V,машан ласун,машан ласун
1596,verkaufen::V,баххан,баххан
1597,bezahlen::V,арцу дулун,арцу дулун
1598,bezahlen::V,арцу дулун,багьа булун
1599,bezahlen::V,багьа булун,арцу дулун
1600,bezahlen::V,багьа булун,багьа булун
1601,zahlen::V,арцу дулун,арцу дулун
1602,zahlen::V,арцу дулун,багьа булун
1603,zahlen::V,багьа булун,арцу дулун
1604,zahlen::V,багьа булун,багьа булун
1605,beherrschen::V,дуну икӏан,дуну икӏан
1606,beherrschen::V,дуну икӏан,заллуну икӏан
1607,beherrschen::V,заллуну икӏан,дуну икӏан
1608,beherrschen::V,заллуну икӏан,заллуну икӏан
1609,ertragen::V,бухӏан,бухӏан
