,Concept_ID,la,pl
824,wehen::V,flare,wiać
825,strömen::V,fluere,płynąć
826,strömen::V,fluere,lać się
827,fließen::V,manare,ciec
828,fließen::V,manare,płynąć
829,sich drehen::V,torqueri,obracać się
830,schwanken::V,vacillare,chwiać się
831,schwingen::V,vibrare,wahać się
832,fallen::V,cadere,padać
833,brennen::V,ardere,palić się
834,rauchen::V,fumare,dymić
835,rauchen::V,fumare,dymić się
836,regnen::V,pluere,padać
837,gefrieren::V,congelari,zamarznąć
838,tauen::V,rorare,tajać
839,schmelzen::V,liquescere,topnieć
840,trocknen::V,arescere,schnąć
841,sieden::V,fervere,wrzeć
842,sieden::V,fervere,kipieć
843,faulen::V,putescere,gnić
844,verfaulen::V,putescere,zgnić
845,reißen::V,scindi,urywać się
846,versinken::V,mergi,tonąć
847,vergehen::V,praeterire,przechodzić
848,erscheinen::V,apparere,zjawiać się
849,verschwinden::V,discedere,zniknąć
850,sinken::V,labi,spadać
851,abnehmen::V,deminui,spadać
852,zunehmen::V,augeri,wzrosnąć
853,steigen::V,augescere,wzrastać
854,wachsen::V,crescere,rosnąć
855,glänzen::V,splendere,błyszczeć
856,funkeln::V,micare,zabłyszczeć
857,lärmen::V,strepere,hałasować
858,läuten::V,sonare,dzwonić
859,klingeln::V,tinnire,dzwonić
860,klirren::V,crepare,brzęczeć
861,brausen::V,saevire,huczeć
862,rauschen::V,crepare,szumieć
863,rauschen::V,crepare,szeleścić
864,klingen::V,sonare,brzmieć
865,klingen::V,sonare,dźwięczeć
866,bellen::V,latrare,szczekać
867,heulen::V,ululare,wyć
868,blasen::V,flare,dmuchnąć
869,pfeifen::V,sibilare,gwizdać
870,schreien::V,clamare,krzyczeć
871,stöhnen::V,gemere,stękać
872,zittern::V,tremere,drżeć
873,zittern::V,trepidare,drżeć
874,leben::V,vivere,żyć
875,geboren werden::V,nasci,urodzić się
876,atmen::V,spirare,oddychać
877,trinken::V,bibere,pić
878,essen::V,edere,jeść
879,schlucken::V,devorare,połknąć
880,müde werden::V,fatigari,zmęczyć się
881,einschlafen::V,obdormiscere,zasnąć
882,schlafen::V,dormire,spać
883,aufwachen::V,expergisci,obudzić się
884,aufstehen::V,exsurgere,wstać
885,sich erholen::V,se reficere,wypoczywać
886,krank werden::V,aegrescere,zachorować
887,krank sein::V,aegrotare,chorować
888,schmerzen::V,dolere,boleć
889,husten::V,tussire,kaszlać
890,genesen::V,convalescere,wyzdrowieć
891,sterben::V,mori,umrzeć
892,umkommen::V,perire,zginąć
893,sich bewegen::V,se movere,poruszać się
894,sich rühren::V,micare,ruszyć się
895,sich erheben::V,surgere,podnieść się
896,sich setzen::V,considere,usiąść
897,hinfallen::V,cadere,upaść
898,laufen::V,vadere,chodzić
899,schreiten::V,gradi,kroczyć
900,spazierengehen::V,ambulare,iść na spacer
901,eilen::V,properare,pospieszać
902,sich beeilen::V,festinare,pospieszyć się
903,sausen::V,currere,pędzić
904,rennen::V,currere,biec
905,rennen::V,currere,biegać
906,springen::V,salire,skakać
907,klettern::V,niti,wspinać się
908,schaukeln::V,oscillare,huśtać
909,schaukeln::V,oscillare,kołysać
910,kriechen::V,repere,pełzać
911,kriechen::V,repere,czołgać się
912,kriechen::V,serpere,pełzać
913,kriechen::V,serpere,czołgać się
914,schwimmen::V,nare,pływać
915,schwimmen::V,natare,pływać
916,tauchen::V,mergere,zanurzać się
917,rudern::V,remigare,wiosłować
918,fahren::V,vehi,jechać
919,fliegen::V,volare,latać
920,fliegen::V,volare,lecieć
921,gehen::V,ire,iść
922,gehen::V,vadere,iść
923,weggehen::V,abire,odejść
924,weggehen::V,discedere,odejść
925,abfahren::V,proficisci,odjechać
926,anhalten::V,consistere,zatrzymać się
927,hineingehen::V,inire,wchodzić
928,hineingehen::V,ingredi,wchodzić
929,eintreten::V,intrare,wejść
930,eintreten::V,intrare,nastąpić
931,kommen::V,venire,przyjść
932,ankommen::V,advenire,przybyć
933,zurückkommen::V,revenire,wrócić
934,bleiben::V,manere,zostać
935,warten::V,opperiri,czekać
936,erwarten::V,opperiri,oczekiwać
937,erwarten::V,expectare,oczekiwać
938,suchen::V,quaerere,szukać
939,finden::V,reperire,znaleźć
940,versuchen::V,conari,próbować
941,versuchen::V,temptare,próbować
942,vorbereiten::V,parare,przygotować
943,lieben::V,amare,kochać
944,mögen::V,amare,lubić
945,lachen::V,ridere,śmiać się
946,rühren::V,commovere,wzruszyć
947,weinen::V,flere,płakać
948,schimpfen::V,increpare,kląć
949,sich ärgern::V,indignari,gniewać się
950,sich fürchten::V,vereri,bać się
951,fürchten::V,timere,bać się
952,fliehen::V,fugere,uciekać
953,flüchten::V,effugere,uciec
954,sehen::V,videre,widzieć
955,sehen::V,videre,zobaczyć
956,anschauen::V,aspectare,oglądać
957,ansehen::V,spectare,popatrzeć na
958,hören::V,audire,słyszeć
959,zuhören::V,auscultare,słuchać
960,probieren::V,gustare,kosztować
961,riechen::V,olfacere,wąchać
962,fühlen::V,sentire,czuć
963,fühlen::V,sentire,odczuwać
964,scheinen::V,videri,wydawać się
965,zu sehen sein::V,conspici,widnieć
966,vernehmen::V,comperire,usłyszeć
967,frieren::V,algere,marznąć
968,tun::V,facere,czynić
969,können::V,posse,móc
970,können::V,posse,umieć
971,wollen::V,velle,chcieć
972,anfangen::V,incipere,zacząć
973,beenden::V,finire,zakończyć
974,aufhören::V,desistere,przestać
975,gelingen::V,contingere,udać się
976,geraten::V,evenire,udać się
977,öffnen::V,aperire,otworzyć
978,schließen::V,claudere,zamknąć
979,stellen::V,sistere,postawić
980,setzen::V,ponere,posadzić
981,legen::V,ponere,kłaść
982,berühren::V,tangere,dotykać
983,verbinden::V,iungere,łączyć
984,bedecken::V,tegere,przykryć
985,bedecken::V,operire,przykryć
986,aufhängen::V,suspendere,powiesić
987,anzünden::V,accendere,zapalić
988,anzünden::V,inflammare,zapalić
989,aufheben::V,tollere,podnieść
990,zurücklassen::V,relinquere,zostawić
991,verlieren::V,perdere,zgubić
992,verlieren::V,amittere,zgubić
993,fallen lassen::V,dimittere,upuścić
994,machen::V,facere,zrobić
995,herstellen::V,fabricare,wytworzyć
996,bauen::V,construere,budować
997,reparieren::V,reparare,naprawiać
998,verbessern::V,emendare,ulepszyć
999,ändern::V,mutare,zmienić
1000,graben::V,fodere,kopać
1001,beugen::V,flectere,zagiąć
1002,biegen::V,curvare,zgiąć
1003,drehen::V,torquere,obracać
1004,wenden::V,vertere,obrocić
1005,umdrehen::V,convertere,obrocić
1006,heben::V,tollere,podnosić
1007,hochheben::V,levare,podnieść
1008,ergreifen::V,capessere,chwycić
1009,halten::V,tenere,trzymać
1010,drücken::V,premere,naciskać
1011,schieben::V,promovere,pchać
1012,schieben::V,promovere,posuwać
1013,kratzen::V,radere,drapać
1014,lecken::V,lambere,lizać
1015,beißen::V,mordere,kąsać
1016,abreißen::V,avellere,oderwać
1017,abschneiden::V,desecare,odciąć
1018,binden::V,ligare,wiązać
1019,stecken::V,inserere,wetknąć
1020,brechen::V,rumpere,złamać
1021,klopfen::V,pultare,pukać
1022,klopfen::V,pultare,stukać
1023,hauen::V,ferire,bić
1024,kleben::V,agglutinare,kleić
1025,reiben::V,terere,trzeć
1026,streichen::V,oblinere,smarować
1027,schleifen::V,acuere,ostrzyć
1028,schneiden::V,secare,ciąć
1029,schneiden::V,secare,krajać
1030,rütteln::V,quassare,trząść
1031,schütteln::V,quatere,trząść
1032,schwenken::V,ventilare,machać
1033,schütten::V,fundere,nasypać
1034,füllen::V,complere,napełnić
1035,einwickeln::V,involvere,zawinąć
1036,tragen::V,ferre,nieść
1037,tragen::V,portare,nieść
1038,schleppen::V,pertrahere,wlec
1039,ziehen::V,trahere,ciągnąć
1040,aufbewahren::V,asservare,przechowywać
1041,werfen::V,iacere,rzucać
1042,fangen::V,capere,łowić
1043,packen::V,capessere,chwycić
1044,verstecken::V,abdere,ukryć
1045,verstecken::V,abdere,schować
1046,teilen::V,partiri,podzielić
1047,teilen::V,dividere,podzielić
1048,schicken::V,mittere,posyłać
1049,bringen::V,apportare,przynieść
1050,hinzufügen::V,addere,dodać
1051,bekommen::V,adipisci,dostać
1052,erhalten::V,accipere,otrzymać
1053,nehmen::V,sumere,wziąć
1054,wählen::V,eligere,wybrać
1055,auswählen::V,deligere,wybrać
1056,bewahren::V,conservare,zachować
1057,behindern::V,impedire,utrudnić
1058,behindern::V,impedire,przeszkadzać
1059,verderben::V,corrumpere,zepsuć
1060,beschädigen::V,laedere,uszkodzić
1061,zerbrechen::V,rumpere,złamać
1062,zerbrechen::V,frangere,złamać
1063,zerreißen::V,discindere,drzeć
1064,zerreißen::V,discindere,rozdzierać
1065,zerstören::V,delere,zniszczyć
1066,verbrennen::V,urere,spalić
1067,verbrennen::V,cremare,spalić
1068,geben::V,dare,dać
1069,reichen::V,praebere,podać
1070,schenken::V,donare,darować
1071,schenken::V,largiri,darować
1072,versprechen::V,polliceri,obiecać
1073,versprechen::V,promittere,obiecać
1074,loben::V,laudare,chwalić
1075,küssen::V,osculari,całować
1076,zudecken::V,tegere,przykryć
1077,wecken::V,excitare,zbudzić
1078,zeigen::V,monstrare,pokazać
1079,führen::V,ducere,wieść
1080,führen::V,ducere,prowadzić
1081,lehren::V,docere,uczyć
1082,unterrichten::V,instituere,nauczać
1083,aufziehen::V,nutrire,wychować
1084,leiten::V,ducere,kierować
1085,antreiben::V,incitare,popędzić
1086,lassen::V,iubere,zostawić
1087,einladen::V,invitare,zaprosić
1088,vereinigen::V,coniungere,zjednoczyć
1089,besuchen::V,visere,odwiedzić
1090,treffen::V,convenire,trafić
1091,treffen::V,convenire,spotkać
1092,sich versammeln::V,convenire,zebrać się
1093,sich versammeln::V,convenire,zgromadzić się
1094,spielen::V,ludere,grać
1095,spielen::V,ludere,bawić się
1096,singen::V,cantare,śpiewać
1097,tanzen::V,saltare,pląsać
1098,tanzen::V,saltare,tańczyć
1099,sich trennen::V,digredi,rozstać się
1100,sich trennen::V,discedere,rozstać się
1101,verlassen::V,deserere,opuścić
1102,verlassen::V,relinquere,opuścić
1103,retten::V,servare,ocalić
1104,retten::V,servare,uratować
1105,bewachen::V,custodire,pilnować
1106,schützen::V,tueri,ochronić
1107,schützen::V,tutari,ochronić
1108,verteidigen::V,defendere,bronić
1109,sich schlagen::V,luctari,pobić się
1110,schießen::V,iaculari,strzelać
1111,siegen::V,vincere,zwycziężyć
1112,ärgern::V,irritare,gniewać
1113,schlagen::V,ferire,bić
1114,schlagen::V,ferire,uderzyć
1115,treten::V,calcare,kopnąć
1116,stechen::V,pungere,ukłuć
1117,stoßen::V,tundere,popchnąć
1118,stehlen::V,furari,ukraść
1119,stören::V,turbare,zakłócić
1120,stören::V,turbare,przeszkodzić
1121,belästigen::V,obtundere,dokuczać
1122,verbergen::V,celare,ukryć
1123,verbergen::V,occultare,ukryć
1124,täuschen::V,fallere,łudzić
1125,betrügen::V,fraudare,oszukać
1126,töten::V,necare,zabić
1127,töten::V,caedere,zabić
1128,wohnen::V,habitare,mieszkać
1129,arbeiten::V,laborare,pracować
1130,sammeln::V,colligere,zebrać
1131,pflücken::V,carpere,zerwać
1132,jagen::V,venari,polować
1133,fischen::V,piscari,łowić ryby
1134,fassen::V,capere,złapać
1135,hüten::V,custodire,paść
1136,treiben::V,agere,pędzić
1137,anbinden::V,alligare,przywiązać
1138,füttern::V,nutrire,karmić
1139,melken::V,mulgere,doić
1140,hacken::V,findere,rąbać
1141,gießen::V,rigare,lać
1142,gießen::V,rigare,podlać
1143,reifen::V,maturescere,dojrzeć
1144,zubereiten::V,apparare,przyrządzić
1145,kochen::V,coquere,gotować
1146,backen::V,coquere,piec
1147,braten::V,torrere,piec
1148,braten::V,torrere,smażyć
1149,umrühren::V,commovere,przemieszać
1150,stricken::V,texere,dziać
1151,nähen::V,suere,szyć
1152,färben::V,tingere,pofarbować
1153,reinigen::V,purgare,oczyścić
1154,waschen::V,lavare,prać
1155,abwischen::V,abstergere,obetrzeć
1156,spülen::V,perluere,płukać
1157,fegen::V,verrere,zamiatać
1158,kehren::V,purgare,zamieść
1159,baden::V,lavari,kąpać się
1160,sich waschen::V,lavari,myć się
1161,ausziehen::V,exuere,zdjąć
1162,anziehen::V,induere,włożyć
1163,sich anziehen::V,vestiri,ubrać się
1164,kämmen::V,pectere,uczesać
1165,schmücken::V,ornare,ozdabiać
1166,schmücken::V,decorare,ozdabiać
1167,sagen::V,dicere,powiedzieć
1168,sprechen::V,fari,mówić
1169,reden::V,loqui,mówić
1170,sich unterhalten::V,colloqui,rozmawiać
1171,sich unterhalten::V,disputare,rozmawiać
1172,fragen::V,rogare,zapytać
1173,fragen::V,quaerere,zapytać
1174,bitten::V,orare,prosić
1175,bitten::V,rogare,prosić
1176,erzählen::V,narrare,opowiedzieć
1177,mitteilen::V,communicare,zawiadomić o
1178,nennen::V,appellare,nazwać
1179,rufen::V,vocare,wołać
1180,prahlen::V,gloriari,chełpić się
1181,übersetzen::V,vertere,tłumaczyć
1182,denken::V,cogitare,myśleć
1183,glauben::V,credere,sądzić
1184,glauben::V,credere,wierzyć
1185,bemerken::V,animadvertere,zauważyć
1186,erkennen::V,cognoscere,poznać
1187,begreifen::V,comprehendere,zrozumieć
1188,verstehen::V,intellegere,rozumieć
1189,verstehen::V,intellegere,dosłyszeć
1190,lernen::V,discere,uczyć się
1191,wissen::V,scire,wiedzieć
1192,sich erinnern an::V,meminisse,przypomnieć sobie
1193,vergessen::V,oblivisci,zapomnieć
1194,messen::V,metiri,mierzyć
1195,zählen::V,numerare,liczyć
1196,rechnen::V,reri,rachować
1197,rechnen::V,calculare,rachować
1198,lesen::V,legere,czytać
1199,malen::V,pingere,malować
1200,zeichnen::V,scribere,rysować
1201,schreiben::V,scribere,pisać
1202,besitzen::V,possidere,posiadać
1203,kaufen::V,emere,kupić
1204,verkaufen::V,vendere,sprzedać
1205,bezahlen::V,pendere,zapłacić
1206,zahlen::V,solvere,płacić
1207,beherrschen::V,regere,opanować
1208,beherrschen::V,imperare,opanować
1209,ertragen::V,tolerare,znieść
1210,ertragen::V,sustinere,znieść
1211,wünschen::V,,życzyć
1212,wiegen::V,,kołysać
