,Concept_ID,xal,hy
735,bald::ADV,дарунь,շուտով
736,dann::ADV,дәкәд,ապա
737,dann::ADV,дәкәд,հետո
738,gestern::ADV,өцклдүр,երեկ
739,einst::ADV,нег саамд,հին ատեն
740,damals::ADV,тиигхд,ատէնին
741,danach::ADV,тегәд,ապա
742,danach::ADV,тегәд,այն ժամանակ
743,vorher::ADV,урд,առաջ
744,zuerst::ADV,түрүләд,նախ
745,einmal::ADV,нег дәкҗ,մի անգամ
746,manchmal::ADV,зәрмдән,երբեմն
747,oft::ADV,хара биш,հաճախ
748,oft::ADV,хатяр биш,հաճախ
749,oft::ADV,дару-дарунь,հաճախ
750,immer::ADV,оньдинд,միշտ
751,niemals::ADV,кезә чмгн биш,երբեք
752,hier::ADV,энд,այստեղ
753,hier::ADV,энүнд,այստեղ
754,hierhin::ADV,нааран,այստեղ
755,von hier::ADV,эндәс,այդտեղից
756,dort::ADV,тенд,այնտեղ
757,dorthin::ADV,тиигән,այնտեղ
758,geradeaus::ADV,шуд,ուղիղ
759,vorwärts::ADV,уралан,առաջ
760,rückwärts::ADV,гедргән,դեպի ետ
761,zurück::ADV,хәрү,ետ
762,unten::ADV,дор,ներքեւում
763,hinab::ADV,дор,ներքեւ
764,hinab::ADV,доракшан,ներքեւ
765,oben::ADV,деер,վերեւում
766,hinauf::ADV,өөдән,վերեւ
767,hinauf::ADV,деер,վերեւ
768,überall::ADV,альд болв чигн,ամենուր
769,nicht::ADV,эс,չէ
770,nicht::ADV,биш,չէ
771,nicht::ADV,бичә,չէ
772,ein wenig::ADV,баахн,մի քիչ
773,ein wenig::ADV,баахнар,մի քիչ
774,kaum::ADV,әрә,հազիվ
775,sehr::ADV,йир,շատ
776,so::ADV,иигҗ,այդպես
777,noch::ADV,ода чигн,դեռ
778,nur::ADV,һанцхн,միայն
779,schon::ADV,одх,արդեն
780,wieder::ADV,бас,նորից
781,wieder::ADV,бас,դարձյալ
782,vergebens::ADV,киидән,իզուր
783,vor::PRP,урд,դիմացը
784,hinter::PRP,ца,ետեւը
785,unter::PRP,дор,տակ
786,durch::PRP,ивт,միջով
787,durch::PRP,дундаһур,միջով
788,neben::PRP,хаҗуд,քովը
789,zwischen::PRP,хоорнд,միջեւ
790,wegen::PRP,көлтә,պատճառով
791,wegen::PRP,көлтә,շնորհից
792,wegen::PRP,деерәс,պատճառով
793,wegen::PRP,деерәс,շնորհից
794,dies::PRN,эн,սա
795,dies::PRN,эн,այս
796,das::PRN,тер,դա
797,das::PRN,тер,այդ
798,alles::PRN,цуһар,ամեն ինչ
799,ich::PRN,би,ես
800,du::PRN,чи,դու
801,er::PRN,тер,նա
802,wir::PRN,мадн,մենք
803,ihr::PRN,та,դուք
804,sie::PRN,тедн,նրանք
805,was::FPRN,юн,ինչ
806,wer::FPRN,кен,ով
807,wo::FADV,хама,ուր
808,wo::FADV,хама,որտեղ
809,wohin::FADV,хамаран,դեպի ուր
810,wie::FADV,яһҗ,ինչպես
811,wie::FADV,яһад,ինչպես
812,warum::FADV,юңгад,ինչու
813,wieviel::FNUM,кедү,որչափ
814,eins::NUM,негн,մեկ
815,zwei::NUM,хойр,երկու
816,drei::NUM,һурвн,երեք
817,vier::NUM,дөрвн,չորս
818,fünf::NUM,тавн,հինգ
819,sechs::NUM,зурһан,վեց
820,sieben::NUM,долан,յոթ
821,acht::NUM,нәәмн,ութ
822,neun::NUM,йисн,ինը
823,zehn::NUM,арвн,տասը
824,elf::NUM,арвн негн,տասնմեկ
825,zwölf::NUM,арвн хойр,տասներկու
826,zwanzig::NUM,хөрн,քսան
827,dreißig::NUM,һучн,երեսուն
828,vierzig::NUM,дөчн,քառասուն
829,fünfzig::NUM,тәвн,հիսուն
830,sechzig::NUM,җирн,վաթսուն
831,siebzig::NUM,далн,յոթանասուն
832,achtzig::NUM,найн,ութսուն
833,neunzig::NUM,йирн,իննսուն
834,hundert::NUM,зун,հարյուր
835,tausend::NUM,миңһн,հազար
836,und::CNJ,болн,ու
837,oder::CNJ,эс гиҗ,կամ
838,oder::CNJ,эс гихлә,կամ
839,stehen::V,зогсх,կանգնել
840,sitzen::V,суух,նստել
841,liegen::V,кевтх,ստել
842,hängen::V,өлгәтә бәәх,կախվել
843,werden::V,болх,դառնալ
844,passieren::V,болх,պատահել
845,beginnen::V,эклх,սկսվել
846,enden::V,төгсх,վերջանալ
847,wechseln::V,хүврх,փոխվել
848,aufgehen[Sonne]::V,һарх,բարձրանալ
849,aufgehen[Sonne]::V,һарх,ելնել 
850,untergehen[Sonne]::V,орх,մտնել
851,untergehen[Sonne]::V,сүүрлх,մտնել
852,scheinen[Sonne]::V,герлтх,շողալ
853,scheinen[Sonne]::V,герлтх,փայլել
854,donnern::V,күрҗңнх,որոտալ
855,wehen::V,сальклх,փչել
856,strömen::V,һооҗх,հոսել
857,fließen::V,урсх,հոսել
858,sich drehen::V,эргх,պտտվել
859,schwanken::V,дәәвлх,տատանվել
860,schwingen::V,нәәхлх,ճոճվել
861,fallen::V,унх,ընկնել
862,fallen::V,киисх,ընկնել
863,brennen::V,шатх,այրվել
864,rauchen::V,ута һарһх,ծխել
865,regnen::V,орх,անձրեւ գալ
866,gefrieren::V,мөстх,սառչել
867,tauen::V,хәәлх,լկիլ
868,schmelzen::V,хәәлх,հալիլ
869,schmelzen::V,хәәлгдх,հալիլ
870,trocknen::V,эврх,չորանալ
871,sieden::V,буслх,եռալ
872,faulen::V,үмкәрх,փտել
873,verfaulen::V,илҗрх,նեխել
874,reißen::V,тасрх,պատռվել
875,reißen::V,тасрх,ճղվել
876,versinken::V,чивх,սուզվել
877,vergehen::V,болх,անցնել 
878,erscheinen::V,һарх,հայտնվել
879,erscheinen::V,һарх,երեւալ
880,verschwinden::V,уга болх,անհետանալ
881,sinken::V,татгдх,ընկնել
882,abnehmen::V,хасгдх,փոքրանալ
883,zunehmen::V,өсх,մեծանալ
884,steigen::V,немх,բարձրանալ
885,wachsen::V,өсх,աճել
886,wachsen::V,урһх,աճել
887,glänzen::V,гилвкх,նշուլել
888,glänzen::V,гилвкх,փայլիլ
889,funkeln::V,цәклх,փայլատակել
890,lärmen::V,шууглдх,աղմուկ հանել
891,läuten::V,хоңх,զնգալ
892,klingeln::V,җиңнулх,զնգալ
893,klirren::V,җиңнх,զնգզնգալ
894,brausen::V,догшрхх,մոլեգնել
895,rauschen::V,сарҗңнх,սոսափել
896,klingen::V,ә һарх,հնչել
897,bellen::V,хуцх,հաչել
898,heulen::V,уульх,ոռնալ 
899,blasen::V,үләх,փչել 
900,pfeifen::V,ишкрх,սուլել
901,schreien::V,хәәкрх,գոռալ 
902,stöhnen::V,түңшх,տնքալ
903,zittern::V,дагҗннх,դողալ
904,leben::V,бәәх,ապրել
905,geboren werden::V,төрх,ծնվել
906,atmen::V,әмсхлх,շնչել
907,trinken::V,уух,խմել
908,essen::V,идх,ուտել
909,schlucken::V,зальгх,կլանել
910,schlucken::V,зальгх,կուլ տալ
911,müde werden::V,көшх,հոգնել
912,einschlafen::V,унтх,քուն մտնել
913,schlafen::V,нөөрсх,քնել
914,aufwachen::V,серх,արթննալ
915,aufstehen::V,босх,ելլել
916,sich erholen::V,амрх,հանգստանալ
917,krank werden::V,гемтх,հիւանդանալ
918,krank sein::V,шалтглх,հիվանդ լինել
919,schmerzen::V,өвдх,ցավել
920,husten::V,ханях,հազալ
921,genesen::V,эдгх,ապաքինվել
922,sterben::V,үкх,մեռնել
923,sterben::V,үкх,վախճանվել
924,sterben::V,өңгрх,մեռնել
925,sterben::V,өңгрх,վախճանվել
926,umkommen::V,үкх,կործանվել
927,sich bewegen::V,көдлх,ընթանալ
928,sich bewegen::V,көндрх,ընթանալ
929,sich rühren::V,көндрх,շարժվել
930,sich erheben::V,босх,կանգնել
931,sich erheben::V,босх,վեր կենալ
932,sich setzen::V,суух,նստել
933,hinfallen::V,унх,ընկնել
934,hinfallen::V,киисх,ընկնել
935,laufen::V,йовх,քայլել
936,schreiten::V,алхх,ճեմել
937,spazierengehen::V,сергҗ йовх,շրջագայել
938,eilen::V,шулудх,շտապել
939,sich beeilen::V,адһх,շտապել 
940,sich beeilen::V,шамдх,շտապել 
941,sausen::V,хурдлх,սլանալ
942,sausen::V,йир_хурдар_гүүх,սլանալ
943,sausen::V,йир_хурдар_йовх,սլանալ
944,rennen::V,гүүх,վազել
945,springen::V,һәрәдх,ցատկել
946,klettern::V,давшх,մագլցել
947,schaukeln::V,дүүдңндх,ճոճվել
948,schaukeln::V,дүүдңндх,օրորվել
949,kriechen::V,мөлкх,սողալ
950,schwimmen::V,усчх,լողալ
951,tauchen::V,булхх,սուզվել
952,rudern::V,хәәвдх,թիավարել
953,fahren::V,йовх,ընթանալ
954,fliegen::V,нисх,թռչել
955,gehen::V,йовх,գնալ
956,weggehen::V,йовх,հեռանալ
957,weggehen::V,одх,հեռանալ
958,weggehen::V,һарх,հեռանալ
959,weggehen::V,мөрлх,հեռանալ
960,abfahren::V,мордх,ճանապարհվել
961,anhalten::V,зогсх,կանգնել
962,hineingehen::V,орх,մտնել
963,eintreten::V,орх,մտնել
964,kommen::V,ирх,գալ
965,ankommen::V,ирх,ժամանել
966,zurückkommen::V,орх,վերադառնալ
967,bleiben::V,бәәх,մնալ
968,warten::V,күләх,սպասել
969,erwarten::V,күләх,սպասել
970,suchen::V,хәәх,որոնել
971,finden::V,олх,գտնել
972,versuchen::V,седх,փորձել
973,vorbereiten::V,белдх,պատրաստել
974,lieben::V,дурлх,սիրել
975,mögen::V,таассгдх,հավանել
976,mögen::V,таассгдх,սիրել
977,lachen::V,инәх,ծիծաղել
978,rühren::V,уйрах,հուզել
979,weinen::V,уульх,լալ
980,schimpfen::V,харах,տրտնջալ
981,schimpfen::V,харах,քրթմնջել
982,sich ärgern::V,уурлх,զայրանալ
983,sich fürchten::V,әәх,վախնալ
984,fürchten::V,әәх,վախենալ
985,fürchten::V,сүрдх,վախենալ
986,fliehen::V,зулх,փախչել
987,flüchten::V,орһх,փախչել
988,flüchten::V,зулх,փախչել
989,sehen::V,үзх,տեսնել
990,anschauen::V,харх,դիտել
991,ansehen::V,хәләх,նայել
992,ansehen::V,үзх,նայել
993,hören::V,соңсх,լսել
994,zuhören::V,соңсх,ունկնդրել
995,probieren::V,амсх,համը տեսել
996,riechen::V,үнрчлх,հոտ առնել
997,fühlen::V,медх,զգալ
998,scheinen::V,болҗ медгдх,երեւալ
999,scheinen::V,миниһәр болхла,երեւալ
1000,scheinen::V,болад бәәх,երեւալ
1001,zu sehen sein::V,үзгдх,երեւալ
1002,vernehmen::V,соңсх,իմանալ 
1003,frieren::V,даарх,մրսել
1004,tun::V,кех,անել
1005,können::V,чадх,կարողանալ
1006,wollen::V,дурлх,ուզել
1007,wollen::V,дурлх,ցանկանալ
1008,anfangen::V,эклх,սկսել
1009,beenden::V,дуусх,վերջացնել
1010,aufhören::V,уурх,դադարել
1011,gelingen::V,бүтх,հաջողվել
1012,gelingen::V,бүтх,գլուխ գալ
1013,gelingen::V,күцәх,հաջողվել
1014,gelingen::V,күцәх,գլուխ գալ
1015,geraten::V,болх,ստացվել
1016,öffnen::V,секх,բաց անել
1017,schließen::V,хаах,փակել 
1018,stellen::V,тәвх,դնել
1019,setzen::V,суулһх,նստեցնել
1020,legen::V,тәвх,դնել
1021,berühren::V,көндәх,դիպչել
1022,berühren::V,көндәх,շոշափել
1023,verbinden::V,боох,շաղկապել
1024,bedecken::V,хучх,ծածկել
1025,bedecken::V,бүркх,ծածկել
1026,aufhängen::V,өлгх,կախել
1027,anzünden::V,асах,վառել
1028,anzünden::V,шатах,վառել
1029,aufheben::V,өөдән өргх,վերցնել
1030,zurücklassen::V,үлдәх,թողնել
1031,verlieren::V,геех,կորցնել
1032,fallen lassen::V,алдх,գցել
1033,machen::V,кех,անել
1034,herstellen::V,кех,արտադրել
1035,bauen::V,тосхх,կառուցել
1036,reparieren::V,ясх,նորոգել
1037,verbessern::V,сәәрүлх,բարելավել
1038,ändern::V,хүврәх,փոխել
1039,graben::V,малтх,փորել
1040,beugen::V,нуһлх,ծռել
1041,biegen::V,матилһх,թեքել
1042,drehen::V,эргүлх,ոլորել
1043,wenden::V,көмрх,պտտել
1044,wenden::V,эргүлх,պտտել
1045,umdrehen::V,эргүлх,շրջել
1046,heben::V,өргх,բարձրացնել
1047,heben::V,деер өргх,բարձրացնել
1048,hochheben::V,өргх,բարձրացնել
1049,ergreifen::V,бәрх,վարակվել
1050,halten::V,бәрх,բռնել
1051,drücken::V,шахх,ճնշել
1052,schieben::V,түлкх,հրել
1053,kratzen::V,мааҗх,քերել
1054,lecken::V,долах,լիզել
1055,beißen::V,хазх,կծել
1056,abreißen::V,таслх,պոկել
1057,abschneiden::V,тәәрх,կտրել 
1058,binden::V,боох,կապել
1059,stecken::V,шаах,խրել
1060,stecken::V,хатхх,խրել
1061,brechen::V,хамхлх,կոտրել 
1062,klopfen::V,цокх,թակել
1063,hauen::V,цокх,ծեծել
1064,kleben::V,наах,կպցնել
1065,reiben::V,зүлгх,շփել
1066,streichen::V,наах,վրան քսել
1067,streichen::V,лашх,վրան քսել
1068,streichen::V,түркх,վրան քսել
1069,schleifen::V,хурцлх,սրել 
1070,schneiden::V,хәәчлх,կտրել
1071,rütteln::V,дәәвлүлх,ցնցել
1072,schütteln::V,сегсрх,թափահարել
1073,schwenken::V,дайлх,ճոճել
1074,schütten::V,кех,լցնել
1075,füllen::V,дүүргх,լիքը լցնել
1076,einwickeln::V,орах,փաթաթել
1077,tragen::V,зөөх,կրել
1078,tragen::V,зөөх,տանել
1079,schleppen::V,чирх,քաշել
1080,ziehen::V,татх,ձգել
1081,ziehen::V,татх,քաշել
1082,aufbewahren::V,хадһлх,պահել 
1083,werfen::V,хайх,նետել
1084,fangen::V,бәрх,
1085,fangen::V,хавлх,
1086,packen::V,бәрх,հափշտակել
1087,verstecken::V,дүрх,ծածկել
1088,verstecken::V,бултулх,ծածկել
1089,teilen::V,хувах,բաժանել
1090,schicken::V,илгәх,ուղարկել
1091,bringen::V,авч ирх,բերել
1092,hinzufügen::V,немх,ավելացնել
1093,bekommen::V,авх,հայթայթել
1094,erhalten::V,авх ,ստանալ
1095,nehmen::V,авх,վերցնել
1096,wählen::V,шүүх,ընտրել
1097,auswählen::V,шүүх,գերադասել
1098,bewahren::V,хадһлх,պահպանել
1099,bewahren::V,кевтнь үлдәх,պահպանել
1100,bewahren::V,кевтнь бәәлһх,պահպանել
1101,behindern::V,харшлх,խոչընդոտել
1102,verderben::V,үрәх,փչացնել
1103,beschädigen::V,эвдх,վնասել
1104,zerbrechen::V,күүлх,ջարդել
1105,zerbrechen::V,күүлх,կոտրել
1106,zerbrechen::V,хамхлх,ջարդել
1107,zerbrechen::V,хамхлх,կոտրել
1108,zerreißen::V,шуучх,պատռել
1109,zerstören::V,эвдх,քանդել
1110,verbrennen::V,шатах,այրել
1111,geben::V,өгх,տալ
1112,reichen::V,өгх,հանձնել
1113,schenken::V,белглх,նվիրել
1114,versprechen::V,амлх,խոստանալ
1115,wünschen::V,сә хәәх,մաղթել
1116,loben::V,магтх,գովել
1117,küssen::V,үмсх,համբուրել
1118,wiegen::V,саатулх,օրորել
1119,zudecken::V,бүркх,վրան գցել
1120,wecken::V,серүлх,զարթնեցնել
1121,zeigen::V,үзүлх,ցույց տալ
1122,führen::V,көтлх,ուղեկցել
1123,lehren::V,заах,սովորեցնել
1124,lehren::V,сурһх,սովորեցնել
1125,unterrichten::V,сурһх,ավանդել
1126,unterrichten::V,багшлх,ավանդել
1127,aufziehen::V,өскәх,դաստիարակել
1128,leiten::V,һардх,ղեկավարել
1129,leiten::V,һардх,կառավարել
1130,leiten::V,толһалх,ղեկավարել
1131,leiten::V,толһалх,կառավարել
1132,antreiben::V,шамдах,շտապեցնել
1133,lassen::V,күч үзүлх,ստիպել
1134,einladen::V,үрх,հրավիրել
1135,vereinigen::V,хамцулх,միացնել
1136,besuchen::V,одх,այցելել
1137,treffen::V,харһх,հանդիպել
1138,sich versammeln::V,цуглрх,հավաքվել
1139,sich versammeln::V,хурх,հավաքվել
1140,spielen::V,наадх,խաղալ
1141,singen::V,дуулх,երգել
1142,tanzen::V,биилх,պարել
1143,sich trennen::V,хаһцх,ցրվել
1144,verlassen::V,хайх,լքել
1145,retten::V,әм аврх,փրկել
1146,retten::V,әәмшгәс харсх,փրկել
1147,bewachen::V,харх,պահել
1148,bewachen::V,манх,պահել
1149,schützen::V,харсх,պաշտպանել
1150,verteidigen::V,харсх,պաշտպանել
1151,sich schlagen::V,гүвдлдх,կռվել
1152,schießen::V,хах,կրակել
1153,siegen::V,диилх,հաղթել
1154,ärgern::V,уурлулх,ձանձրացնել
1155,schlagen::V,цокх,խփել
1156,schlagen::V,гүвдх,խփել
1157,stechen::V,хатхх,խայթել
1158,stoßen::V,түлкчкх,մղել
1159,stehlen::V,хулхалх,գողանալ
1160,stören::V,һә болх,խանգարել
1161,belästigen::V,амр эс өгх,անհանգստացնել
1162,verbergen::V,нуух,թաքցնել
1163,verbergen::V,бултулх,թաքցնել
1164,täuschen::V,меклх,խաբել
1165,betrügen::V,меклх,խաբել
1166,betrügen::V,мек һарһх,խաբել
1167,töten::V,алх,սպանել 
1168,wohnen::V,бәәх,բնակվել
1169,arbeiten::V,көдлх,աշխատել
1170,sammeln::V,түүх,հավաքել
1171,pflücken::V,түүх,քաղել
1172,pflücken::V,хурах,քաղել
1173,jagen::V,аңнх,որս անել
1174,jagen::V,аңһучлх,որս անել
1175,fischen::V,заһс аңнх,ձուկ բռնել
1176,fassen::V,бәрх,բռնել
1177,hüten::V,хәрүлх,արածեցնել
1178,treiben::V,туух,հովուել
1179,anbinden::V,уйх,չուանել
1180,füttern::V,теҗәх,կերակրել
1181,melken::V,саах,կթել
1182,hacken::V,чавчх,կոտորել
1183,gießen::V,услх,ջրել
1184,reifen::V,болх,հասունանալ 
1185,reifen::V,болвсрх,հասունանալ 
1186,zubereiten::V,белдх,պատրաստել
1187,kochen::V,чанх,եփել
1188,kochen::V,болһх,եփել
1189,backen::V,болһх,թխել
1190,braten::V,хуурх,տապակել
1191,umrühren::V,самрх,խառնել
1192,stricken::V,өлгх,գործել
1193,nähen::V,уйх,կարել
1194,färben::V,будх,ներկել
1195,reinigen::V,цеврлх,մաքրել
1196,waschen::V,уһах,լվանալ
1197,abwischen::V,арчх,սրբել
1198,spülen::V,зәәлх,ողողել
1199,spülen::V,зәәлх,պարզաջրել
1200,fegen::V,сәвүрдх,ավլել
1201,kehren::V,сәвүрдх,ավլել
1202,baden::V,өөмх,լողանալ
1203,sich waschen::V,уһах,լվացվել
1204,sich waschen::V,бийән уһаҗ,լվացվել
1205,ausziehen::V,тәәлх,հանել
1206,anziehen::V,өмсх,հագնել
1207,sich anziehen::V,хувцлх,հագնվել
1208,kämmen::V,самлх,սանրել
1209,schmücken::V,чимх,զարդարել
1210,schmücken::V,кеерүлх,զարդարել
1211,sagen::V,келх,ասել
1212,sprechen::V,келх,խոսել
1213,reden::V,күүндх,զրուցել
1214,reden::V,күр_кех,զրուցել
1215,sich unterhalten::V,күүндх,խոսակցել
1216,fragen::V,сурх,հարցնել
1217,bitten::V,эрх,խնդրել
1218,erzählen::V,келх,պատմել
1219,erzählen::V,келҗ өгх,պատմել
1220,mitteilen::V,медүлх,հաղորդել
1221,nennen::V,нерәдх,անվանել
1222,nennen::V,нер өгх,անվանել
1223,rufen::V,дуудх,կանչել
1224,prahlen::V,көөрх,պարծենալ
1225,übersetzen::V,орчулх,թարգմանել
1226,denken::V,санх,մտածել
1227,glauben::V,шүтх,հավատալ
1228,glauben::V,нәәлх,հավատալ
1229,bemerken::V,темдглх,նկատել
1230,erkennen::V,таньх,ճանաչել
1231,erkennen::V,медх,ճանաչել
1232,begreifen::V,медх,հասկանալ
1233,verstehen::V,соңсх,ըմբռնել
1234,lernen::V,сурх,սովորել
1235,wissen::V,медх,իմանալ
1236,sich erinnern an::V,санх,հիշել
1237,sich erinnern an::V,санх,մտաբերել
1238,vergessen::V,мартх,մոռանալ
1239,messen::V,кемҗәлх,չափել
1240,zählen::V,тоолх,թվել
1241,zählen::V,тоолх,հաշվել
1242,rechnen::V,тоолх,հաշվել
1243,rechnen::V,тоолх,հաշվարկել
1244,lesen::V,умшх,կարդալ
1245,malen::V,зурх,նկարել
1246,zeichnen::V,зурх,գծել
1247,schreiben::V,бичх,գրել
1248,besitzen::V,эзлх,ունենալ
1249,besitzen::V,эзлх,տեր լինել
1250,kaufen::V,хулдҗ авх,գնել
1251,verkaufen::V,хулдх,վաճառել
1252,verkaufen::V,гүүлгх,վաճառել
1253,bezahlen::V,өгх,վճարել
1254,zahlen::V,өгх,վճարել
1255,beherrschen::V,эзлх,ղեկավարել
1256,ertragen::V,даах,դիմանալ
1257,treten::V,,քացի տալ
