,Concept_ID,fi,myv
809,vorwärts::ADV,eteenpäin,икелев
810,rückwärts::ADV,taaksepäin,мекев
811,zurück::ADV,takaisin,мекев
812,unten::ADV,alhaalla,ало
813,hinab::ADV,alas,алов
814,oben::ADV,ylhäällä,вере
815,hinauf::ADV,ylös,верев
816,überall::ADV,kaikkialla,эрьва косо
817,nicht::ADV,ei,а
818,ein wenig::ADV,vähän,аламошка
819,kaum::ADV,tuskin,ансяк
820,sehr::ADV,kovin,пек
821,sehr::ADV,kovin,вельть
822,sehr::ADV,oikein,пек
823,sehr::ADV,oikein,вельть
824,so::ADV,näin,истя
825,noch::ADV,vielä,таго
826,nur::ADV,vain,ансяк
827,nur::ADV,ainoastaan,ансяк
828,schon::ADV,jo,уш
829,wieder::ADV,taas,таго
830,wieder::ADV,jälleen,таго
831,vergebens::ADV,turhaan,стяко
832,vor::PRP,edessä,икеле
833,hinter::PRP,takana,вельде
834,unter::PRP,alla,ало
835,durch::PRP,läpi,пачк
836,durch::PRP,kautta,пачк
837,neben::PRP,vieressä,вакссо
838,zwischen::PRP,välillä,ютксо
839,wegen::PRP,takia,кис
840,wegen::PRP,takia,коряс
841,wegen::PRP,takia,кувалт
842,wegen::PRP,vuoksi,кис
843,wegen::PRP,vuoksi,коряс
844,wegen::PRP,vuoksi,кувалт
845,dies::PRN,tämä,те
846,das::PRN,se,те
847,das::PRN,se,тона
848,alles::PRN,kaikki,весе
849,alles::PRN,kaikki,весемесь
850,ich::PRN,minä,мон
851,du::PRN,sinä,тон
852,er::PRN,hän,сон
853,wir::PRN,me,минь
854,ihr::PRN,te,тынь
855,sie::PRN,he,сынь
856,was::FPRN,mikä,мезе
857,wer::FPRN,ken,ки
858,wer::FPRN,kuka,ки
859,wo::FADV,missä,косо
860,wohin::FADV,mihin,ков
861,wohin::FADV,mihin,козо
862,wie::FADV,miten,кода
863,wie::FADV,kuinka,кода
864,warum::FADV,miksi,мекс
865,wieviel::FNUM,paljonko,зяро
866,wieviel::FNUM,kuinka paljon,зяро
867,eins::NUM,yksi,вейке
868,zwei::NUM,kaksi,кавто
869,drei::NUM,kolme,колмо
870,vier::NUM,neljä,ниле
871,fünf::NUM,viisi,вете
872,sechs::NUM,kuusi,кото
873,sieben::NUM,seitsemän,сисем
874,acht::NUM,kahdeksan,кавксо
875,neun::NUM,yhdeksän,вейксэ
876,zehn::NUM,kymmenen,кемень
877,elf::NUM,yksitoista,кевейкее
878,zwölf::NUM,kaksitoista,кемгавтово
879,zwanzig::NUM,kaksikymmentä,комсь
880,dreißig::NUM,kolmekymmentä,колоньгемень
881,vierzig::NUM,neljäkymmentä,ниленьгемень
882,fünfzig::NUM,viisikymmentä,ведьгемень
883,sechzig::NUM,kuusikymmentä,кодгемень
884,siebzig::NUM,seitsemänkymmentä,сизьгемень
885,achtzig::NUM,kahdeksankymmentä,кавксоньгемень
886,neunzig::NUM,yhdeksänkymmentä,вейксэньгемень
887,hundert::NUM,sata,сядо
888,tausend::NUM,tuhat,тыща
889,und::CNJ,ja,ды
890,oder::CNJ,tai,или
891,stehen::V,seisoa,аштемс стядо
892,sitzen::V,istua,аштемс озадо
893,liegen::V,maata,мадезь аштемс
894,hängen::V,riippua,нурьгемс
895,werden::V,tulla,арамс
896,werden::V,joutua,арамс
897,passieren::V,sattua,лисэмс
898,passieren::V,tapahtua,лисэмс
899,beginnen::V,alkaa,ушодомс
900,enden::V,loppua,лоткамс
901,enden::V,päättyä,лоткамс
902,wechseln::V,vaihtua,полавтнемс
903,wechseln::V,vaihdella,полавтнемс
904,aufgehen[Sonne]::V,nousta,лисемс
905,aufgehen[Sonne]::V,nousta,стямс
906,untergehen[Sonne]::V,laskea,валгомс
907,scheinen[Sonne]::V,paistaa,валдомтомс
908,donnern::V,jyristä,цярномс
909,donnern::V,jyristä,галдордомс
910,wehen::V,tuulla,пувамс
911,wehen::V,puhaltaa,пувамс
912,strömen::V,virrata,чудемс
913,fließen::V,valua,чудемс
914,fließen::V,juosta,чудемс
915,sich drehen::V,pyöriä,велямс
916,schwanken::V,horjua,лыкамс
917,schwanken::V,horjua,якамс
918,schwingen::V,heilua,нурсемс
919,schwingen::V,heilua,лыкамс
920,schwingen::V,värähdellä,нурсемс
921,schwingen::V,värähdellä,лыкамс
922,fallen::V,pudota,прамс
923,fallen::V,pudota,сяворемс
924,fallen::V,langeta,прамс
925,fallen::V,langeta,сяворемс
926,brennen::V,palaa,паломс
927,rauchen::V,savuta,качадомс
928,regnen::V,sataa,пиземс
929,gefrieren::V,jäätyä,кельмемс
930,tauen::V,sulaa,соламс
931,schmelzen::V,sulaa,соламс
932,trocknen::V,kuivua,коськемс
933,sieden::V,kiehua,лакамс
934,sieden::V,kiehua,пиксемс
935,faulen::V,mädätä,наксадомс
936,verfaulen::V,mädätä,наксадомс
937,verfaulen::V,mädäntyä,наксадомс
938,reißen::V,revetä,сезневемс
939,versinken::V,upota,ваямс
940,versinken::V,vajota,ваямс
941,vergehen::V,kulua,ютамс
942,erscheinen::V,ilmestyä,лисемс
943,verschwinden::V,kadota,ёмамс
944,sinken::V,vajota,явамс
945,abnehmen::V,vähetä,киремемс
946,zunehmen::V,kasvaa,ламолгадомс
947,zunehmen::V,kasvaa,раштамс
948,zunehmen::V,lisääntyä,ламолгадомс
949,zunehmen::V,lisääntyä,раштамс
950,steigen::V,nousta,куземс
951,steigen::V,nousta,кепсевемс
952,wachsen::V,kasvaa,касомс
953,glänzen::V,kiiltää,цитнемс
954,funkeln::V,kipinöidä,пиндолдомс
955,funkeln::V,kipinöidä,цивтёрдомс
956,lärmen::V,meluta,шалномс
957,läuten::V,soida,гайгезевемс
958,klingeln::V,soida,чавомс баягас
959,klirren::V,kalista,калдордомс
960,klirren::V,kalista,кальцяемс
961,brausen::V,kohista,лакамс
962,rauschen::V,kohista,лажномс
963,klingen::V,soida,гайгемс
964,bellen::V,haukkua,онгомс
965,heulen::V,ulvoa,урномс
966,blasen::V,puhaltaa,пувамс
967,pfeifen::V,viheltää,вешкемс
968,schreien::V,kirkua,пижнемс
969,stöhnen::V,voihkia,кувсемс
970,zittern::V,vapista,тарномс
971,leben::V,elää,эрямс
972,geboren werden::V,syntyä,чачомс
973,atmen::V,hengittää,лексемс
974,trinken::V,juoda,симемс
975,essen::V,syödä,ярсамс
976,schlucken::V,niellä,нилемс
977,schlucken::V,niellä,порнемс
978,müde werden::V,uupua,сиземс
979,einschlafen::V,uinahtaa,матедевемс
980,schlafen::V,maata,удомс
981,schlafen::V,nukkua,удомс
982,aufwachen::V,herätä,сыргоземс
983,aufstehen::V,nousta,стямс
984,aufstehen::V,nousta ylös,стямс
985,sich erholen::V,levätä,оймсемс
986,krank werden::V,sairastua,сэредезевемс
987,krank sein::V,potea,сэредемс
988,krank sein::V,sairastaa,сэредемс
989,schmerzen::V,särkeä,сэредемс
990,schmerzen::V,kivistää,сэредемс
991,husten::V,yskiä,козомс
992,genesen::V,toipua,пичкамс
993,sterben::V,kuolla,куломс
994,umkommen::V,saada surmansa,чавовомс
995,umkommen::V,saada surmansa,ёмамс
996,umkommen::V,kuolla,чавовомс
997,umkommen::V,kuolla,ёмамс
998,sich bewegen::V,liikkua,шаштомс
999,sich rühren::V,liikahtaa,сыргамс
1000,sich erheben::V,nousta,куземс
1001,sich setzen::V,istuutua,озамс
1002,hinfallen::V,kaatua,прамс
1003,hinfallen::V,kaatua,сяворемс
1004,laufen::V,kävellä,якамс
1005,schreiten::V,astua,эскелямс
1006,schreiten::V,astua,молемс
1007,schreiten::V,astella,эскелямс
1008,schreiten::V,astella,молемс
1009,spazierengehen::V,kävellä,якамс
1010,eilen::V,kiirehtiä,эрзкалемс
1011,eilen::V,kiirehtiä,капшамс
1012,sich beeilen::V,kiirehtiä,капшамс
1013,sich beeilen::V,olla kiireissään,капшамс
1014,sausen::V,rynnätä,ливтямс
1015,sausen::V,viilettää,ливтямс
1016,rennen::V,juosta,чийнемс
1017,rennen::V,juosta,ардтнемс
1018,springen::V,hypätä,кирнявтнемс
1019,klettern::V,kiivetä,куземс
1020,schaukeln::V,kiikkua,нурямс
1021,kriechen::V,ryömiä,ёзмолдомс
1022,schwimmen::V,uida,уемс
1023,tauchen::V,sukeltaa,чопавтомс
1024,tauchen::V,sukeltaa,чопавтнемс
1025,rudern::V,soutaa,миледемс
1026,fahren::V,ajaa,ардомс
1027,fahren::V,kulkea,ардомс
1028,fliegen::V,lentää,ливтямс
1029,gehen::V,käydä,туемс
1030,gehen::V,käydä,молемс
1031,weggehen::V,lähteä,туемс
1032,weggehen::V,poistua,туемс
1033,abfahren::V,lähteä,туемс
1034,anhalten::V,pysähtyä,лоткамс
1035,anhalten::V,seisahtua,лоткамс
1036,hineingehen::V,mennä sisään,совамс
1037,eintreten::V,astua sisään,совамс
1038,eintreten::V,astua sisään,эскельдямс
1039,kommen::V,tulla,самс
1040,ankommen::V,saapua,самс
1041,ankommen::V,saapua,пачкодемс
1042,zurückkommen::V,palata,велявтомс
1043,bleiben::V,jäädä,кадовомс
1044,bleiben::V,viipyä,кадовомс
1045,warten::V,odottaa,учомс
1046,erwarten::V,odottaa,учомс
1047,suchen::V,etsiä,вешнемс
1048,finden::V,löytää,муемс
1049,versuchen::V,yrittää,варштамс
1050,vorbereiten::V,valmistaa,анокстамс
1051,lieben::V,pitää,вечкемс
1052,lieben::V,rakastaa,вечкемс
1053,mögen::V,pitää,вечкемс
1054,mögen::V,tykätä,вечкемс
1055,lachen::V,nauraa,пейдемс
1056,rühren::V,liikuttaa,токамс седейс
1057,weinen::V,itkeä,авардемс
1058,schimpfen::V,haukkua,сёвномс
1059,sich ärgern::V,suuttua,кежиявтнемс
1060,sich fürchten::V,pelätä,пелемс
1061,fürchten::V,pelätä,пелемс
1062,fliehen::V,paeta,оргодемс
1063,flüchten::V,paeta,ворьгодемс
1064,flüchten::V,paeta,чадомс
1065,sehen::V,nähdä,неемс
1066,anschauen::V,katsoa,ваномс
1067,ansehen::V,katsoa,ваномс
1068,hören::V,kuulla,марямс
1069,zuhören::V,kuunnella,кунсоломс
1070,probieren::V,maistaa,варшамс
1071,riechen::V,haistaa,никсемс
1072,fühlen::V,tuntea,марямс
1073,scheinen::V,tuntua,марявомс
1074,zu sehen sein::V,näkyä,неявомс
1075,vernehmen::V,kuulla,марямс
1076,frieren::V,palella,кельмемс
1077,tun::V,tehdä,теемс
1078,können::V,osata,маштомс
1079,wollen::V,tahtoa,бажамс
1080,anfangen::V,ruveta,кармамс
1081,anfangen::V,aloittaa,кармамс
1082,beenden::V,lopettaa,прядомс
1083,aufhören::V,loppua,лоткамс
1084,gelingen::V,onnistua,удаламс
1085,geraten::V,sujua,лисемс
1086,geraten::V,joutua,лисемс
1087,öffnen::V,avata,панжомс
1088,öffnen::V,aukaista,панжомс
1089,schließen::V,sulkea,пекстамс
1090,schließen::V,sulkea,сёлгомс
1091,schließen::V,sulkea,конямс
1092,stellen::V,panna,аравтомс
1093,stellen::V,asettaa,аравтомс
1094,setzen::V,panna,ойсевтемс
1095,setzen::V,panna,озавтнемс
1096,setzen::V,istuttaa,ойсевтемс
1097,setzen::V,istuttaa,озавтнемс
1098,legen::V,panna,путомс
1099,legen::V,asettaa,путомс
1100,berühren::V,koskea,токамс
1101,berühren::V,koskettaa,токамс
1102,verbinden::V,liittää,содомс
1103,verbinden::V,yhdistää,содомс
1104,bedecken::V,kattaa,вельтямс
1105,bedecken::V,peittää,вельтямс
1106,aufhängen::V,ripustaa,понгавтомс
1107,anzünden::V,sytyttää,кирвастемс
1108,aufheben::V,ylös nostaa,кепедемс
1109,aufheben::V,nostaa,кепедемс
1110,zurücklassen::V,jättää,кадомс
1111,verlieren::V,kadottaa,ёмавтомс
1112,fallen lassen::V,pudottaa,правтомс
1113,machen::V,tehdä,теемс
1114,herstellen::V,tuottaa,анокстамс
1115,herstellen::V,valmistaa,анокстамс
1116,bauen::V,rakentaa,путомс
1117,reparieren::V,korjata,витемс
1118,verbessern::V,parantaa,паролгавтомс
1119,verbessern::V,parantaa,вадрялгавтомс
1120,ändern::V,muuttaa,полавтомс
1121,graben::V,kaivaa,чувомс
1122,graben::V,kaivaa,таргамс
1123,beugen::V,taivuttaa,мендемс
1124,biegen::V,taivuttaa,комавтомс
1125,drehen::V,kääntää,чаравтомс
1126,drehen::V,kääntää,велявтнемс
1127,wenden::V,kääntää,велявтомс
1128,umdrehen::V,kääntää,велявтомс
1129,heben::V,nostaa,кепедемс
1130,heben::V,kohottaa,кепедемс
1131,hochheben::V,nostaa,кепедемс
1132,ergreifen::V,tarttua,кундамс
1133,halten::V,pitää,кирдемс
1134,drücken::V,painaa,нуемс
1135,drücken::V,puristaa,нуемс
1136,schieben::V,työntää,шаштомс
1137,kratzen::V,raapia,ангордамс
1138,lecken::V,nuolla,нолсемс
1139,beißen::V,purra,сускомс
1140,abreißen::V,repiä,сеземс
1141,abschneiden::V,leikata poikki,печкемс
1142,abschneiden::V,leikata,печкемс
1143,binden::V,sitoa,кодамс
1144,binden::V,sitoa,сюлмамс
1145,stecken::V,pistää,сялгомс
1146,brechen::V,murtaa,синдемс
1147,brechen::V,murtaa,калавтомс
1148,klopfen::V,koputtaa,калтаямс
1149,klopfen::V,kolkuttaa,калтаямс
1150,hauen::V,lyödä,чавомс
1151,kleben::V,liimata,педявтнемс
1152,reiben::V,hieroa,ёзамс
1153,reiben::V,hangata,ёзамс
1154,streichen::V,sivellä,вадемс
1155,schleifen::V,hioa,човамс
1156,schneiden::V,leikata,керямс
1157,rütteln::V,ravistaa,чукамс
1158,rütteln::V,ravistaa,лыкавтомс
1159,schütteln::V,pudistaa,чукамс
1160,schwenken::V,heiluttaa,яхолемс
1161,schütten::V,kaataa,каямс
1162,füllen::V,täyttää,пештямс
1163,einwickeln::V,kääriä,тапарямс
1164,tragen::V,kantaa,кандомс
1165,schleppen::V,raahata,ускомс
1166,ziehen::V,vetää,ускомс
1167,aufbewahren::V,säilyttää,ванстомс
1168,werfen::V,viskata,ёртомс
1169,fangen::V,napata,кундамс
1170,fangen::V,ottaa kiinni,кундамс
1171,packen::V,tarttua,кундамс
1172,verstecken::V,kätkeä,кекшемс
1173,verstecken::V,piilottaa,кекшемс
1174,teilen::V,jakaa,явомс
1175,schicken::V,lähettää,кучомс
1176,bringen::V,viedä,кандомс
1177,hinzufügen::V,lisätä,путомс
1178,hinzufügen::V,lisätä,максомс
1179,bekommen::V,saada,саемс
1180,erhalten::V,saada,саемс
1181,nehmen::V,ottaa,саемс
1182,wählen::V,valita,кочкамс
1183,auswählen::V,valikoida,кочкамс
1184,bewahren::V,säilyttää,ванстомс
1185,behindern::V,estää,кирдемс
1186,verderben::V,pilata,коламс
1187,verderben::V,turmella,коламс
1188,beschädigen::V,vioittaa,теемс зыян
1189,beschädigen::V,vahingoittaa,теемс зыян
1190,zerbrechen::V,rikkoa,коламс
1191,zerreißen::V,repiä rikki,сеземс
1192,zerreißen::V,repiä palasiksi,сеземс
1193,zerstören::V,hävittää,калавтомс
1194,verbrennen::V,polttaa,пултамс
1195,geben::V,antaa,максомс
1196,reichen::V,ojentaa,максомс
1197,schenken::V,lahjoittaa,каземс
1198,versprechen::V,luvata,алтамс
1199,wünschen::V,toivottaa,арсемс
1200,loben::V,ylistää,шнамс
1201,küssen::V,suudella,палсемс
1202,wiegen::V,tuudittaa,нурсемс
1203,wiegen::V,keinuttaa,нурсемс
1204,zudecken::V,peittää,тавадомс
1205,zudecken::V,peittää,вельтямс
1206,wecken::V,herättää,стявтомс
1207,zeigen::V,näyttää,невтемс
1208,zeigen::V,osoittaa,невтемс
1209,führen::V,johdattaa,ветямс
1210,lehren::V,opettaa,тонавтомс
1211,unterrichten::V,opettaa,тонавтомс
1212,aufziehen::V,kasvattaa,трямс
1213,aufziehen::V,kasvattaa,кастомс
1214,leiten::V,johtaa,ветямс
1215,leiten::V,johtaa,азоркстамс
1216,antreiben::V,hoputtaa,ветямс
1217,lassen::V,antaa,кармавтомс
1218,einladen::V,kutsua,тердемс
1219,vereinigen::V,yhdistää,вейсэндямс
1220,vereinigen::V,yhdistää,вейс путомс
1221,vereinigen::V,yhdistää,вейс пурнамс
1222,besuchen::V,vierailla,варштамс
1223,treffen::V,tavata,вастомс
1224,sich versammeln::V,kokoontua,промокшномс
1225,spielen::V,pelata,налксемс
1226,spielen::V,leikkiä,налксемс
1227,singen::V,laulaa,морамс
1228,tanzen::V,tanssia,киштемс
1229,sich trennen::V,erota,явомс
1230,verlassen::V,jättää,кадомс
1231,retten::V,pelastaa,идемс
1232,bewachen::V,vartioida,ванстомс
1233,schützen::V,suojella,аштемс
1234,verteidigen::V,puolustaa,ваномс
1235,sich schlagen::V,tapella,тюремс
1236,schießen::V,ampua,ледемс
1237,siegen::V,voittaa,изнямс
1238,ärgern::V,ärsyttää,кежейгавтомс
1239,schlagen::V,lyödä,токамс
1240,treten::V,potkaista,тапамс
1241,stechen::V,pistää,пупамс
1242,stoßen::V,sysätä,тулкадемс
1243,stoßen::V,työntää,тулкадемс
1244,stehlen::V,varastaa,саламс
1245,stören::V,häiritä,пирямс ки
1246,belästigen::V,häiritä,а максомс
1247,belästigen::V,häiritä,а кадомс оймамо
1248,verbergen::V,kätkeä,сёпомс
1249,verbergen::V,kätkeä,кекшемс
1250,täuschen::V,harhauttaa,манямс
1251,betrügen::V,pettää,манчемс
1252,betrügen::V,petkuttaa,манчемс
1253,töten::V,tappaa,чавномс
1254,töten::V,tappaa,маштнемс
1255,wohnen::V,asua,эрямс
1256,arbeiten::V,tehdä työtä,важодемс
1257,arbeiten::V,työskennellä,важодемс
1258,sammeln::V,koota,пурнамс
1259,sammeln::V,kerätä,пурнамс
1260,pflücken::V,poimia,ноцковтнемс
1261,jagen::V,metsästää,кундамс
1262,fischen::V,kalastaa,калонь кундамс
1263,fassen::V,pyydystää,кундамс
1264,fassen::V,saalistaa,кундамс
1265,hüten::V,paimentaa,ваномс
1266,treiben::V,ajaa,панемс
1267,anbinden::V,kytkeä,сюлмамс
1268,füttern::V,ruokkia,андомс
1269,melken::V,lypsää,потявтомс
1270,hacken::V,hakata,лазномс
1271,gießen::V,kastella,валомс
1272,reifen::V,kypsyä,кенеремс
1273,zubereiten::V,valmistaa,анокстамс
1274,kochen::V,keittää,пидемс
1275,backen::V,leipoa,пидемс
1276,braten::V,paistaa,пуштамс
1277,umrühren::V,hämmentää,човорямс
1278,stricken::V,kutoa,кодамс
1279,stricken::V,neuloa,кодамс
1280,nähen::V,ommella,стамс
1281,färben::V,värjätä,артомс
1282,färben::V,värittää,артомс
1283,reinigen::V,puhdistaa,урядамс
1284,waschen::V,pestä,муськемс
1285,abwischen::V,pyyhkiä,нардамс
1286,spülen::V,huuhtoa,ёрвалдомс
1287,fegen::V,pyyhkäistä,тенсемс
1288,kehren::V,lakaista,тенсемс
1289,baden::V,kylpeä,экшелямс
1290,sich waschen::V,peseytyä,шлямс
1291,ausziehen::V,riisua,кайсевтемс
1292,anziehen::V,pukea ylleen,оршамс
1293,sich anziehen::V,pukeutua,оршамс
1294,kämmen::V,kammata,судрямс
1295,schmücken::V,koristaa,мазылгавтомс
1296,schmücken::V,koristaa,наряжамс
1297,schmücken::V,kaunistaa,мазылгавтомс
1298,schmücken::V,kaunistaa,наряжамс
1299,sagen::V,sanoa,меремс
1300,sprechen::V,puhua,кортамс
1301,reden::V,keskustella,кортамс
1302,sich unterhalten::V,jutella,кортнемс
1303,fragen::V,kysyä,кевкстемс
1304,bitten::V,pyytää,вешемс
1305,erzählen::V,kertoa,ёвтнемс
1306,mitteilen::V,ilmoittaa,ёвтамс
1307,nennen::V,kutsua,лемдемс
1308,nennen::V,kutsua,путомс лем
1309,nennen::V,nimittää,лемдемс
1310,nennen::V,nimittää,путомс лем
1311,rufen::V,kutsua,тердемс
1312,rufen::V,kutsua,серьгедемс
1313,prahlen::V,kerskailla,шнамс пря
1314,übersetzen::V,kääntää,ютавтомс
1315,denken::V,miettiä,арсемс
1316,denken::V,ajatella,арсемс
1317,glauben::V,uskoa,кемемс
1318,bemerken::V,huomata,неемс
1319,erkennen::V,tunnistaa,содамс
1320,begreifen::V,ymmärtää,пачкодемс
1321,verstehen::V,ymmärtää,чарькодемс
1322,lernen::V,oppia,тонавтнемс
1323,wissen::V,tietää,содамс
1324,sich erinnern an::V,muistaa,ледстямс
1325,vergessen::V,unohtaa,стувтомс
1326,messen::V,mitata,онкстнемс
1327,zählen::V,laskea,ловомс
1328,rechnen::V,laskea,ловомс
1329,lesen::V,lukea,ловномс
1330,malen::V,maalata,рисовамс
1331,zeichnen::V,piirtää,рисовамс
1332,zeichnen::V,piirustaa,рисовамс
1333,schreiben::V,kirjoittaa,сёрмадомс
1334,besitzen::V,omistaa,улемс
1335,besitzen::V,omistaa,улемс азорокс
1336,kaufen::V,ostaa,рамамс
1337,verkaufen::V,myydä,миемс
1338,bezahlen::V,maksaa,пандомс
1339,zahlen::V,maksaa,пандомс
1340,beherrschen::V,hallita,азоркстамс
1341,ertragen::V,kestää,кирдемс
