,Concept_ID,hu,it
842,sofort::ADV,rögtön,sùbito
843,sofort::ADV,rögtön,all'istante
844,sofort::ADV,tüstént,sùbito
845,sofort::ADV,tüstént,all'istante
846,später::ADV,későn,più tardi
847,jetzt::ADV,most,ora
848,jetzt::ADV,most,adesso
849,heute::ADV,ma,oggi
850,morgen::ADV,holnap,domani
851,bald::ADV,majd,presto
852,bald::ADV,majd,tra poco
853,bald::ADV,nemsokára,presto
854,bald::ADV,nemsokára,tra poco
855,dann::ADV,akkor,allora
856,gestern::ADV,tegnap,ieri
857,einst::ADV,hajdan,prima
858,einst::ADV,hajdan,un tempo
859,damals::ADV,akkor,allora
860,damals::ADV,akkoriban,allora
861,danach::ADV,azután,poi
862,danach::ADV,azután,dopo
863,vorher::ADV,előbb,prima
864,zuerst::ADV,először,prima
865,zuerst::ADV,először,dapprima
866,einmal::ADV,egyszer,una volta
867,manchmal::ADV,néha,talvolta
868,manchmal::ADV,néha,qualche volta
869,manchmal::ADV,olykor,talvolta
870,manchmal::ADV,olykor,qualche volta
871,oft::ADV,sokszor,spesso
872,immer::ADV,mindig,sempre
873,niemals::ADV,sohasem,non mai
874,hier::ADV,itt,qua
875,hierhin::ADV,erre,qua
876,von hier::ADV,innen,ne
877,von hier::ADV,innen,da qui
878,dort::ADV,ott,lì
879,dorthin::ADV,oda,là
880,geradeaus::ADV,egyenesen,diritto
881,vorwärts::ADV,előre,avanti
882,rückwärts::ADV,hátrafelé,all'indietro
883,zurück::ADV,hátra,di indietro
884,zurück::ADV,vissza,di indietro
885,unten::ADV,alul,giù
886,unten::ADV,alul,sotto
887,hinab::ADV,le,giù
888,hinab::ADV,le,in giù
889,hinab::ADV,lefelé,giù
890,hinab::ADV,lefelé,in giù
891,oben::ADV,fenn,su
892,oben::ADV,fenn,sopra
893,oben::ADV,felül,su
894,oben::ADV,felül,sopra
895,hinauf::ADV,fel,in sù
896,hinauf::ADV,fel,in alto
897,hinauf::ADV,felfelé,in sù
898,hinauf::ADV,felfelé,in alto
899,überall::ADV,mindenütt,dappertutto
900,nicht::ADV,nem,non
901,ein wenig::ADV,egy kicsit,un po'
902,ein wenig::ADV,egy kicsit,un poco
903,kaum::ADV,alig,a appena
904,sehr::ADV,nagyon,molto
905,so::ADV,úgy,così
906,so::ADV,úgy,tanto
907,noch::ADV,még,ancora
908,nur::ADV,csak,solo
909,nur::ADV,csak,soltanto
910,nur::ADV,csupán,solo
911,nur::ADV,csupán,soltanto
912,schon::ADV,már,già
913,wieder::ADV,ismét,di nuovo
914,wieder::ADV,megint,di nuovo
915,vergebens::ADV,hiába,invano
916,vor::PRP,előtt,davanti a
917,hinter::PRP,mögött,dietro
918,unter::PRP,alatt,sotto
919,durch::PRP,át,per
920,durch::PRP,át,attraverso
921,durch::PRP,keresztül,per
922,durch::PRP,keresztül,attraverso
923,neben::PRP,mellett,a accanto a
924,zwischen::PRP,között,fra
925,wegen::PRP,miatt,a causa di
926,wegen::PRP,végett,a causa di
927,dies::PRN,ez,ciò
928,dies::PRN,ez,questo
929,das::PRN,az,ciò
930,das::PRN,az,quello
931,alles::PRN,minden,tutto
932,ich::PRN,én,ìo
933,du::PRN,te,tu
934,er::PRN,ő,lui
935,er::PRN,ő,egli
936,wir::PRN,mi,noi
937,ihr::PRN,ti,voi
938,sie::PRN,ők,loro
939,was::FPRN,mi,che
940,was::FPRN,mi,che cosa
941,wer::FPRN,ki,chi
942,wo::FADV,hol,dove
943,wohin::FADV,hova,dove
944,wie::FADV,hogy,come
945,wie::FADV,hogyan,come
946,warum::FADV,miért,perche
947,wieviel::FNUM,hány,quanto
948,wieviel::FNUM,mennyi,quanto
949,eins::NUM,egy,uno
950,zwei::NUM,kettő,due
951,drei::NUM,három,tre
952,vier::NUM,négy,quattro
953,fünf::NUM,öt,cinque
954,sechs::NUM,hat,sei
955,sieben::NUM,hét,sette
956,acht::NUM,nyolc,otto
957,neun::NUM,kilenc,nove
958,zehn::NUM,tíz,dieci
959,elf::NUM,tizenegy,ùndici
960,zwölf::NUM,tizenkettő,dodici
961,zwanzig::NUM,húsz,venti
962,dreißig::NUM,harminc,trenta
963,vierzig::NUM,negyven,quaranta
964,fünfzig::NUM,ötven,cinquanta
965,sechzig::NUM,hatvan,sessanta
966,siebzig::NUM,hetven,settanta
967,achtzig::NUM,nyolcvan,ottanta
968,neunzig::NUM,kilencven,novanta
969,hundert::NUM,száz,cento
970,tausend::NUM,ezer,mille
971,und::CNJ,és,e
972,und::CNJ,meg,e
973,oder::CNJ,vagy,o
974,stehen::V,áll,stare in piedi
975,sitzen::V,ül,sedere
976,sitzen::V,ül,stare seduto
977,liegen::V,fekszik,giacere
978,hängen::V,függ,pèndere
979,hängen::V,függ,èssere appeso
980,werden::V,lesz,farsi
981,werden::V,lesz,diventare
982,passieren::V,történik,succèdere
983,beginnen::V,kezdődik,cominciare
984,enden::V,végződik,finire
985,enden::V,végződik,terminare
986,enden::V,befejeződik,finire
987,enden::V,befejeződik,terminare
988,wechseln::V,változik,variare
989,wechseln::V,változik,cambiare
990,aufgehen[Sonne]::V,kel,sòrgere
991,aufgehen[Sonne]::V,kel,spuntare
992,untergehen[Sonne]::V,lemegy,tramontare
993,scheinen[Sonne]::V,süt,splèndere
994,donnern::V,dörög,tonare
995,wehen::V,fúj,soffiare
996,strömen::V,áramlik,fluire
997,fließen::V,folyik,fluire
998,fließen::V,folyik,scorrere
999,sich drehen::V,forog,girarsi
1000,schwanken::V,inog,oscillare
1001,schwanken::V,inog,barcollare
1002,schwanken::V,ingadozik,oscillare
1003,schwanken::V,ingadozik,barcollare
1004,schwingen::V,leng,vibrare
1005,schwingen::V,leng,oscillare
1006,fallen::V,esik,cadere
1007,brennen::V,ég,àrdere
1008,brennen::V,ég,bruciare
1009,rauchen::V,füstöl,fumare
1010,regnen::V,esik,piòvere
1011,gefrieren::V,megfagy,gelarsi
1012,gefrieren::V,megfagy,congelarsi
1013,tauen::V,olvad,sciògliersi
1014,schmelzen::V,olvad,fòndere
1015,schmelzen::V,olvad,sciògliersi
1016,schmelzen::V,elolvad,fòndere
1017,schmelzen::V,elolvad,sciògliersi
1018,trocknen::V,szárad,asciugarsi
1019,sieden::V,forr,bollire
1020,faulen::V,rothad,marcire
1021,verfaulen::V,elrothad,imputridire
1022,verfaulen::V,megrothad,imputridire
1023,reißen::V,szakad,strapparsi
1024,versinken::V,süllyed,affondare
1025,versinken::V,elsüllyed,affondare
1026,vergehen::V,múlik,passare
1027,vergehen::V,elmúlik,passare
1028,erscheinen::V,feltűnik,apparire
1029,erscheinen::V,feltűnik,comparire
1030,erscheinen::V,megjelenik,apparire
1031,erscheinen::V,megjelenik,comparire
1032,verschwinden::V,letűnik,sparire
1033,verschwinden::V,letűnik,scomparire
1034,sinken::V,süllyed,calare
1035,sinken::V,süllyed,scendere
1036,abnehmen::V,apad,diminuire
1037,abnehmen::V,csökken,diminuire
1038,zunehmen::V,növekszik,aumentare
1039,zunehmen::V,gyarapszik,aumentare
1040,steigen::V,emelkedik,salire
1041,steigen::V,emelkedik,montare
1042,wachsen::V,nő,crescere
1043,wachsen::V,terem,crescere
1044,wachsen::V,növekszik,crescere
1045,glänzen::V,ragyog,splèndere
1046,glänzen::V,fénylik,splèndere
1047,funkeln::V,csillog,brillare
1048,funkeln::V,csillog,scintillare
1049,funkeln::V,tündöklik,brillare
1050,funkeln::V,tündöklik,scintillare
1051,lärmen::V,lármázik,strepitare
1052,lärmen::V,lármázik,fare chiasso
1053,läuten::V,cseng,suonare
1054,klingeln::V,csenget,suonare
1055,klirren::V,csörömpöl,tintinnare
1056,brausen::V,zúg,rombare
1057,brausen::V,zúg,rumoreggiare
1058,brausen::V,morajlik,rombare
1059,brausen::V,morajlik,rumoreggiare
1060,rauschen::V,zúg,frusciare
1061,klingen::V,hangzik,suonare
1062,bellen::V,ugat,latrare
1063,bellen::V,ugat,abbaiare
1064,heulen::V,bőg,urlare
1065,heulen::V,bőg,ululare
1066,heulen::V,üvölt,urlare
1067,heulen::V,üvölt,ululare
1068,blasen::V,fúj,soffiare
1069,pfeifen::V,fütyül,fischiare
1070,schreien::V,kiált,gridare
1071,schreien::V,kiabál,gridare
1072,stöhnen::V,nyög,gèmere
1073,zittern::V,remeg,tremare
1074,zittern::V,reszket,tremare
1075,leben::V,él,vìvere
1076,geboren werden::V,születik,nàscere
1077,atmen::V,lélegzik,respirare
1078,trinken::V,iszik,bere
1079,essen::V,eszik,mangiare
1080,schlucken::V,nyel,inghiottire
1081,müde werden::V,elfárad,stancarsi
1082,müde werden::V,kifárad,stancarsi
1083,einschlafen::V,elalszik,addormentarsi
1084,schlafen::V,alszik,dormire
1085,aufwachen::V,felébred,svegliarsi
1086,aufstehen::V,felkel,levarsi
1087,sich erholen::V,pihen,riposarsi
1088,krank werden::V,megbetegedik,ammalarsi
1089,krank werden::V,belebetegszik,ammalarsi
1090,krank sein::V,betegeskedik,èssere malato
1091,schmerzen::V,fáj,dolere
1092,husten::V,köhög,tossire
1093,genesen::V,meggyógyul,guarire
1094,sterben::V,hal,morire
1095,umkommen::V,elpusztul,perire
1096,sich bewegen::V,mozog,agitarsi
1097,sich rühren::V,mozdul,muòversi
1098,sich erheben::V,feláll,alzarsi
1099,sich erheben::V,felemelkedik,alzarsi
1100,sich setzen::V,ül,sedersi
1101,sich setzen::V,leül,sedersi
1102,hinfallen::V,bukik,cadere
1103,hinfallen::V,elesik,cadere
1104,laufen::V,jár,camminare
1105,laufen::V,jár,andare a piedi
1106,schreiten::V,lép,andare
1107,schreiten::V,lép,procedere
1108,spazierengehen::V,sétál,passeggiare
1109,spazierengehen::V,sétál,andare a passeggio
1110,eilen::V,siet,andare in fretta
1111,sich beeilen::V,siet,affrettarsi
1112,sausen::V,robog,volare
1113,sausen::V,robog,correre
1114,rennen::V,fut,correre
1115,rennen::V,szalad,correre
1116,springen::V,ugrik,saltare
1117,klettern::V,kúszik,arrampicarsi
1118,schaukeln::V,hintázik,fare l'altalena
1119,kriechen::V,kúszik,strisciare
1120,schwimmen::V,úszik,nuotare
1121,tauchen::V,merül,tuffarsi
1122,tauchen::V,merül,immèrgersi
1123,rudern::V,evez,remare
1124,fahren::V,jár,andare
1125,fahren::V,jár,viaggiare
1126,fahren::V,megy,andare
1127,fahren::V,megy,viaggiare
1128,fahren::V,utazik,andare
1129,fahren::V,utazik,viaggiare
1130,fliegen::V,száll,volare
1131,gehen::V,megy,andare
1132,weggehen::V,elmegy,andàrsene
1133,weggehen::V,elmegy,andare via
1134,abfahren::V,indul,partire
1135,anhalten::V,megáll,fermarsi
1136,hineingehen::V,bemegy,entrare
1137,eintreten::V,belép,entrare
1138,kommen::V,jön,venire
1139,ankommen::V,érkezik,arrivare
1140,ankommen::V,megérkezik,arrivare
1141,zurückkommen::V,visszajön,ritornare
1142,bleiben::V,marad,restare
1143,bleiben::V,marad,rimanere
1144,bleiben::V,megmarad,restare
1145,bleiben::V,megmarad,rimanere
1146,warten::V,vár,aspettare
1147,warten::V,várakozik,aspettare
1148,erwarten::V,vár,attèndere
1149,erwarten::V,megvár,attèndere
1150,suchen::V,kutat,cercare
1151,finden::V,talál,trovare
1152,versuchen::V,megpróbál,tentare
1153,versuchen::V,megkísérel,tentare
1154,vorbereiten::V,előkészít,preparare
1155,lieben::V,szeret,amare
1156,mögen::V,szeret,piacere a
1157,mögen::V,szeret,volere bene a
1158,lachen::V,nevet,rìdere
1159,rühren::V,mozdít,commuòvere
1160,weinen::V,sír,piàngere
1161,schimpfen::V,szid,imprecare
1162,schimpfen::V,szitkozódik,imprecare
1163,sich ärgern::V,mérgelődik,stizzirsi
1164,sich ärgern::V,mérgelődik,arrabbiarsi
1165,sich ärgern::V,bosszankodik,stizzirsi
1166,sich ärgern::V,bosszankodik,arrabbiarsi
1167,sich fürchten::V,fél,avere paura
1168,sich fürchten::V,retteg,avere paura
1169,fürchten::V,fél,temere
1170,fliehen::V,menekül,fuggire
1171,flüchten::V,elmenekül,sfuggire
1172,sehen::V,néz,vedere
1173,anschauen::V,megnéz,guardare
1174,ansehen::V,néz,guardare
1175,ansehen::V,ránéz,guardare
1176,ansehen::V,megnéz,guardare
1177,hören::V,hall,udire
1178,hören::V,hall,sentire
1179,zuhören::V,hallgat,ascoltare
1180,zuhören::V,meghallgat,ascoltare
1181,probieren::V,kóstol,degustare
1182,probieren::V,kóstol,assaggiare
1183,probieren::V,megkóstol,degustare
1184,probieren::V,megkóstol,assaggiare
1185,riechen::V,szagol,sentire
1186,fühlen::V,érez,sentire
1187,scheinen::V,tűnik,parere
1188,scheinen::V,tűnik,sembrare
1189,scheinen::V,látszik,parere
1190,scheinen::V,látszik,sembrare
1191,zu sehen sein::V,mutatkozik,vedersi
1192,vernehmen::V,hall,sentire
1193,vernehmen::V,hall,percepire
1194,frieren::V,fázik,aver freddo
1195,tun::V,csinál,fare
1196,tun::V,cselekszik,fare
1197,können::V,tud,sapere
1198,wollen::V,akar,volere
1199,anfangen::V,kezd,iniziare
1200,anfangen::V,kezd,cominciare
1201,beenden::V,befejez,finire
1202,beenden::V,befejez,terminare
1203,aufhören::V,megszűnik,finire
1204,aufhören::V,megszűnik,cessare
1205,gelingen::V,sikerül,riuscire
1206,geraten::V,kerül,stare
1207,geraten::V,jut,stare
1208,öffnen::V,nyit,aprire
1209,öffnen::V,kinyit,aprire
1210,schließen::V,csuk,chiùdere
1211,schließen::V,becsuk,chiùdere
1212,stellen::V,állít,porre
1213,stellen::V,állít,mettere
1214,stellen::V,helyez,porre
1215,stellen::V,helyez,mettere
1216,setzen::V,ültet,porre
1217,setzen::V,ültet,mettere
1218,setzen::V,helyez,porre
1219,setzen::V,helyez,mettere
1220,legen::V,tesz,posare
1221,legen::V,tesz,mettere
1222,legen::V,fektet,posare
1223,legen::V,fektet,mettere
1224,berühren::V,érint,toccare
1225,verbinden::V,beköt,unire
1226,verbinden::V,beköt,congiùngere
1227,verbinden::V,összeköt,unire
1228,verbinden::V,összeköt,congiùngere
1229,bedecken::V,betakar,coprire
1230,bedecken::V,betakar,ricoprire
1231,bedecken::V,beborít,coprire
1232,bedecken::V,beborít,ricoprire
1233,aufhängen::V,felakaszt,attaccare
1234,anzünden::V,gyújt,accèndere
1235,anzünden::V,gyújt,incendiare
1236,anzünden::V,meggyújt,accèndere
1237,anzünden::V,meggyújt,incendiare
1238,aufheben::V,felemel,raccògliere
1239,zurücklassen::V,hátrahagy,lasciare
1240,zurücklassen::V,hátrahagy,lasciare indietro
1241,verlieren::V,veszít,pèrdere
1242,verlieren::V,elveszít,pèrdere
1243,fallen lassen::V,elejt,lasciare cadere
1244,machen::V,tesz,fare
1245,machen::V,csinál,fare
1246,herstellen::V,gyárt,produrre
1247,herstellen::V,gyárt,fabbricare
1248,herstellen::V,előállít,produrre
1249,herstellen::V,előállít,fabbricare
1250,bauen::V,épít,costruire
1251,reparieren::V,javít,riparare
1252,reparieren::V,kijavít,riparare
1253,reparieren::V,megjavít,riparare
1254,verbessern::V,megjavít,migliorare
1255,ändern::V,változtat,mutare
1256,ändern::V,változtat,cambiare
1257,ändern::V,megváltoztat,mutare
1258,ändern::V,megváltoztat,cambiare
1259,graben::V,ás,scavare
1260,beugen::V,meghajt,chinare
1261,beugen::V,meghajt,flettere
1262,biegen::V,hajlít,tòrcere
1263,drehen::V,forgat,girare
1264,wenden::V,fordít,girare
1265,wenden::V,fordít,voltare
1266,wenden::V,megfordít,girare
1267,wenden::V,megfordít,voltare
1268,umdrehen::V,megfordít,rivoltare
1269,umdrehen::V,megforgat,rivoltare
1270,heben::V,emel,levare
1271,hochheben::V,felemel,levare
1272,hochheben::V,felemel,sollevare
1273,ergreifen::V,megfog,afferrare
1274,halten::V,tart,tenere
1275,drücken::V,nyom,premere
1276,drücken::V,megnyom,premere
1277,schieben::V,tol,spìngere
1278,kratzen::V,vakar,grattare
1279,kratzen::V,vakar,graffiare
1280,lecken::V,nyal,leccare
1281,beißen::V,harap,mòrdere
1282,abreißen::V,letép,staccarsi
1283,abreißen::V,letép,strapparsi
1284,abschneiden::V,levág,tagliare
1285,binden::V,köt,legare
1286,binden::V,köt,bendare
1287,binden::V,kötöz,legare
1288,binden::V,kötöz,bendare
1289,stecken::V,dug,ficcare
1290,brechen::V,tör,rompere
1291,brechen::V,eltör,rompere
1292,klopfen::V,kopogtat,bàttere
1293,hauen::V,vág,picchiare
1294,hauen::V,levág,picchiare
1295,kleben::V,tapaszt,incollare
1296,reiben::V,dörzsöl,fregare
1297,reiben::V,súrol,fregare
1298,streichen::V,simít,spalmare
1299,schleifen::V,fen,arrotare
1300,schleifen::V,csiszol,arrotare
1301,schleifen::V,köszörül,arrotare
1302,schneiden::V,vág,tagliare
1303,schneiden::V,szel,tagliare
1304,schneiden::V,metsz,tagliare
1305,rütteln::V,ráz,scuòtere
1306,schütteln::V,ráz,agitare
1307,schütteln::V,ráz,scuòtere
1308,schütteln::V,megráz,agitare
1309,schütteln::V,megráz,scuòtere
1310,schwenken::V,lóbál,agitare
1311,schwenken::V,lóbál,sventolare
1312,schwenken::V,lobogtat,agitare
1313,schwenken::V,lobogtat,sventolare
1314,schütten::V,önt,versare
1315,füllen::V,tölt,riempire
1316,füllen::V,megtölt,riempire
1317,einwickeln::V,becsavar,involtare
1318,tragen::V,hord,portare
1319,schleppen::V,vonszol,trainare
1320,schleppen::V,vonszol,trascinare
1321,ziehen::V,húz,tirare
1322,aufbewahren::V,megőriz,custodire
1323,aufbewahren::V,megőriz,conservare
1324,werfen::V,dob,gettare
1325,werfen::V,dob,lanciare
1326,werfen::V,hajít,gettare
1327,werfen::V,hajít,lanciare
1328,fangen::V,fog,prèndere
1329,fangen::V,fog,acchiappare
1330,packen::V,megragad,pigliare
1331,packen::V,megragad,afferrare
1332,verstecken::V,eldug,nascondere
1333,verstecken::V,elrejt,nascondere
1334,teilen::V,oszt,divìdere
1335,teilen::V,megoszt,divìdere
1336,schicken::V,küld,inviare
1337,bringen::V,hoz,portare
1338,bringen::V,hoz,apportare
1339,bringen::V,visz,portare
1340,bringen::V,visz,apportare
1341,hinzufügen::V,hozzáad,aggiùngere
1342,bekommen::V,kap,ricevere
1343,bekommen::V,megkap,ricevere
1344,erhalten::V,kap,ricevere
1345,erhalten::V,megkap,ricevere
1346,nehmen::V,vesz,prèndere
1347,wählen::V,választ,elèggere
1348,wählen::V,választ,scegliere
1349,auswählen::V,kiválaszt,scegliere
1350,bewahren::V,megtart,conservare
1351,behindern::V,akadályoz,impedire
1352,behindern::V,gátol,impedire
1353,verderben::V,elront,guastare
1354,beschädigen::V,rongál,danneggiare
1355,zerbrechen::V,eltör,rompere
1356,zerbrechen::V,eltör,spezzare
1357,zerbrechen::V,széttör,rompere
1358,zerbrechen::V,széttör,spezzare
1359,zerbrechen::V,kettétör,rompere
1360,zerbrechen::V,kettétör,spezzare
1361,zerreißen::V,eltép,stracciare
1362,zerreißen::V,széttép,stracciare
1363,zerstören::V,elpusztít,distrùggere
1364,verbrennen::V,éget,bruciare
1365,verbrennen::V,eléget,bruciare
1366,geben::V,ad,dare
1367,reichen::V,nyújt,pòrgere
1368,schenken::V,ajándékoz,regalare
1369,versprechen::V,ígér,promettere
1370,wünschen::V,kíván,augurare
1371,loben::V,dicsér,lodare
1372,küssen::V,csókol,baciare
1373,wiegen::V,ringat,cullare
1374,wiegen::V,ringat,dondolare
1375,zudecken::V,betakar,coprire
1376,wecken::V,kelt,svegliare
1377,wecken::V,ébreszt,svegliare
1378,zeigen::V,mutat,indicare
1379,führen::V,visz,guidare
1380,führen::V,visz,condurre
1381,führen::V,vezet,guidare
1382,führen::V,vezet,condurre
1383,lehren::V,tanít,insegnare
1384,unterrichten::V,tanít,istruire
1385,unterrichten::V,tanít,insegnare
1386,aufziehen::V,felnevel,allevare
1387,leiten::V,vezet,avviare
1388,leiten::V,vezet,dirìgere
1389,leiten::V,vezérel,avviare
1390,leiten::V,vezérel,dirìgere
1391,antreiben::V,hajt,incitare
1392,lassen::V,-tat,fare
1393,lassen::V,-at,fare
1394,einladen::V,meghív,invitare
1395,vereinigen::V,egyesít,unire
1396,besuchen::V,látogat,visitare
1397,besuchen::V,látogat,far vìsita a
1398,treffen::V,talál,incontrare
1399,sich versammeln::V,gyülekezik,rinunirsi
1400,sich versammeln::V,összegyűlik,rinunirsi
1401,spielen::V,játszik,giocare
1402,singen::V,énekel,cantare
1403,tanzen::V,táncol,danzare
1404,sich trennen::V,elválik,separarsi
1405,verlassen::V,elhagy,lasciare
1406,verlassen::V,elhagy,abbandonare
1407,retten::V,ment,salvare
1408,bewachen::V,őriz,custodire
1409,schützen::V,óv,protèggere
1410,schützen::V,véd,protèggere
1411,verteidigen::V,véd,difèndere
1412,sich schlagen::V,verekszik,bàttersi
1413,schießen::V,lő,sparare
1414,siegen::V,győz,vìncere
1415,ärgern::V,bosszant,stizzire
1416,schlagen::V,üt,bàttere
1417,schlagen::V,ver,bàttere
1418,treten::V,rúg,calciare
1419,stechen::V,döf,pùngere
1420,stechen::V,szúr,pùngere
1421,stoßen::V,lök,urtare
1422,stoßen::V,lök,spìngere
1423,stehlen::V,lop,rubare
1424,stören::V,zavar,disturbare
1425,belästigen::V,zaklat,molestare
1426,belästigen::V,zaklat,importunare
1427,verbergen::V,rejt,celare
1428,verbergen::V,rejt,nascondere
1429,verbergen::V,elrejt,celare
1430,verbergen::V,elrejt,nascondere
1431,täuschen::V,megtéveszt,ingannare
1432,betrügen::V,csal,frodare
1433,betrügen::V,csal,truffare
1434,töten::V,öl,uccìdere
1435,wohnen::V,lakik,abitare
1436,arbeiten::V,dolgozik,lavorare
1437,sammeln::V,szed,raccògliere
1438,sammeln::V,szed,collezionare
1439,sammeln::V,gyűjt,raccògliere
1440,sammeln::V,gyűjt,collezionare
1441,pflücken::V,szed,cògliere
1442,jagen::V,vadászik,cacciare
1443,fischen::V,halászik,pescare
1444,fassen::V,fog,catturare
1445,fassen::V,fog,acchiappare
1446,hüten::V,őriz,pascolare
1447,hüten::V,legeltet,pascolare
1448,treiben::V,hajt,spìngere
1449,anbinden::V,köt,legare
1450,anbinden::V,köt,attaccare
1451,füttern::V,etet,dar da mangiare a
1452,melken::V,fej,mùngere
1453,hacken::V,vág,tritare
1454,hacken::V,vág,spaccare
1455,gießen::V,öntöz,annaffiare
1456,reifen::V,érik,maturare
1457,zubereiten::V,elkészít,preparare
1458,kochen::V,főz,cuòcere
1459,backen::V,süt,cuòcere
1460,backen::V,süt,cuòcere al forno
1461,braten::V,süt,frìggere
1462,braten::V,süt,arrostire
1463,umrühren::V,megkever,mescolare
1464,stricken::V,köt,llavorare a maglia
1465,nähen::V,varr,cucire
1466,färben::V,fest,tìngere
1467,reinigen::V,tisztít,pulire
1468,reinigen::V,tisztít,nettare
1469,waschen::V,mos,lavare
1470,abwischen::V,letöröl,asciugare
1471,spülen::V,mosogat,lavare
1472,spülen::V,mosogat,sciacquare
1473,fegen::V,söpör,spazzare
1474,kehren::V,söpör,spazzare
1475,baden::V,fürdik,bagnarsi
1476,baden::V,fürdik,fare il bagno
1477,sich waschen::V,mosdik,lavarsi
1478,sich waschen::V,mosakszik,lavarsi
1479,ausziehen::V,levesz,tògliersi
1480,anziehen::V,felölt,mettersi
1481,anziehen::V,felölt,indossare
1482,anziehen::V,felvesz,mettersi
1483,anziehen::V,felvesz,indossare
1484,sich anziehen::V,öltözik,vestirsi
1485,sich anziehen::V,felöltözik,vestirsi
1486,kämmen::V,fésül,pettinare
1487,schmücken::V,díszít,ornare
1488,schmücken::V,díszít,decorare
1489,sagen::V,mond,dire
1490,sprechen::V,beszél,parlare
1491,reden::V,beszél,parlare
1492,sich unterhalten::V,beszélget,conversare
1493,fragen::V,kérdez,chièdere
1494,fragen::V,kérdez,domandare
1495,bitten::V,kér,pregare
1496,erzählen::V,mesél,narrare
1497,erzählen::V,mesél,raccontare
1498,erzählen::V,elbeszél,narrare
1499,erzählen::V,elbeszél,raccontare
1500,mitteilen::V,közöl,comunicare
1501,nennen::V,hív,nominare
1502,nennen::V,nevez,nominare
1503,rufen::V,hív,chiamare
1504,prahlen::V,dicsekszik,vantarsi
1505,übersetzen::V,fordít,tradurre
1506,denken::V,gondol,pensare
1507,glauben::V,hisz,credere
1508,bemerken::V,észrevesz,notare
1509,bemerken::V,észrevesz,osservare
1510,erkennen::V,ráismer,riconoscere
1511,erkennen::V,felismer,riconoscere
1512,begreifen::V,felfog,capire
1513,begreifen::V,felfog,comprèndere
1514,verstehen::V,ért,intèndere
1515,verstehen::V,ért,comprèndere
1516,verstehen::V,megért,intèndere
1517,verstehen::V,megért,comprèndere
1518,lernen::V,tanul,imparare
1519,lernen::V,tanul,apprèndere
1520,lernen::V,megtanul,imparare
1521,lernen::V,megtanul,apprèndere
1522,wissen::V,tud,sapere
1523,sich erinnern an::V,emlékszik,ricordare
1524,sich erinnern an::V,emlékszik,ricordarsi di
1525,vergessen::V,felejt,dimenticare
1526,vergessen::V,elfelejt,dimenticare
1527,messen::V,mér,misurare
1528,messen::V,megmér,misurare
1529,zählen::V,számol,contare
1530,zählen::V,megszámol,contare
1531,rechnen::V,számít,contare
1532,rechnen::V,számít,calcolare
1533,lesen::V,olvas,lèggere
1534,malen::V,fest,dipìngere
1535,zeichnen::V,rajzol,disegnare
1536,schreiben::V,ír,scrìvere
1537,besitzen::V,birtokol,possedere
1538,kaufen::V,vesz,comprare
1539,kaufen::V,vesz,acquistare
1540,kaufen::V,megvesz,comprare
1541,kaufen::V,megvesz,acquistare
1542,verkaufen::V,elad,vendere
1543,bezahlen::V,fizet,pagare
1544,bezahlen::V,kifizet,pagare
1545,zahlen::V,fizet,pagare
1546,zahlen::V,megfizet,pagare
1547,beherrschen::V,ural,dominare
1548,ertragen::V,elbír,sopportare
1549,ertragen::V,elvisel,sopportare
