,Concept_ID,de,mn
773,dort::ADV,dort,тэнд
774,dorthin::ADV,dorthin,тийш
775,geradeaus::ADV,geradeaus,шулуун
776,vorwärts::ADV,vorwärts,урагшаа
777,rückwärts::ADV,rückwärts,буцаан
778,rückwärts::ADV,rückwärts,сөөргөө
779,zurück::ADV,zurück,буцаж
780,zurück::ADV,zurück,гэдрэг
781,unten::ADV,unten,дор
782,hinab::ADV,hinab,уруу
783,oben::ADV,oben,дээр
784,hinauf::ADV,hinauf,өөд
785,hinauf::ADV,hinauf,дээш
786,überall::ADV,überall,хааяагүй
787,überall::ADV,überall,энд тэндгүй
788,nicht::ADV,nicht,эс
789,nicht::ADV,nicht,-гүй
790,ein wenig::ADV,ein wenig,жаахан
791,kaum::ADV,kaum,арай
792,kaum::ADV,kaum,арай гэж
793,sehr::ADV,sehr,тун
794,so::ADV,so,тэгж
795,so::ADV,so,ингээд
796,noch::ADV,noch,дахин
797,noch::ADV,noch,дахиад
798,nur::ADV,nur,зөвхөн
799,nur::ADV,nur,гагцхүү
800,schon::ADV,schon,нэгэнт
801,wieder::ADV,wieder,дахин
802,wieder::ADV,wieder,дахиад
803,vergebens::ADV,vergebens,хий
804,vor::PRP,vor,өмнө
805,hinter::PRP,hinter,ард
806,unter::PRP,unter,доор
807,durch::PRP,durch,дундуур
808,neben::PRP,neben,хажууд
809,zwischen::PRP,zwischen,завсар
810,zwischen::PRP,zwischen,хооронд
811,wegen::PRP,wegen,төлөө
812,wegen::PRP,wegen,дээрээс
813,dies::PRN,dies,энэ
814,das::PRN,das,тэр
815,alles::PRN,alles,цөм
816,alles::PRN,alles,бүгд
817,ich::PRN,ich,би
818,du::PRN,du,чи
819,er::PRN,er,тэр
820,er::PRN,er,тэр хүн
821,wir::PRN,wir,бид
822,ihr::PRN,ihr,та нар
823,sie::PRN,sie,тэд
824,was::FPRN,was,юу
825,wer::FPRN,wer,хэн
826,wo::FADV,wo,хаа
827,wo::FADV,wo,хаана
828,wohin::FADV,wohin,хааш
829,wohin::FADV,wohin,хаана
830,wie::FADV,wie,яаж
831,wie::FADV,wie,хэрхэн
832,warum::FADV,warum,юунд
833,warum::FADV,warum,яагаад
834,wieviel::FNUM,wieviel,хэдий
835,wieviel::FNUM,wieviel,хэд
836,eins::NUM,eins,нэг
837,zwei::NUM,zwei,хоёр
838,drei::NUM,drei,гурав
839,vier::NUM,vier,дөрөв
840,fünf::NUM,fünf,тав
841,sechs::NUM,sechs,зургаа
842,sieben::NUM,sieben,долоо
843,acht::NUM,acht,найм
844,neun::NUM,neun,ес
845,zehn::NUM,zehn,арав
846,elf::NUM,elf,арван нэг
847,zwölf::NUM,zwölf,арван хоёр
848,zwanzig::NUM,zwanzig,хорь
849,dreißig::NUM,dreißig,гуч
850,vierzig::NUM,vierzig,дөч
851,fünfzig::NUM,fünfzig,тавь
852,sechzig::NUM,sechzig,жар
853,siebzig::NUM,siebzig,дал
854,achtzig::NUM,achtzig,ная
855,neunzig::NUM,neunzig,ер
856,hundert::NUM,hundert,зуу
857,tausend::NUM,tausend,мянга
858,und::CNJ,und,ч
859,und::CNJ,und,болон
860,oder::CNJ,oder,буюу
861,stehen::V,stehen,зогсох
862,sitzen::V,sitzen,суух
863,liegen::V,liegen,хэвтэх
864,hängen::V,hängen,өлгөөтэй байх
865,hängen::V,hängen,дүүжлээтэй байх
866,werden::V,werden,болох
867,passieren::V,passieren,тохиох
868,beginnen::V,beginnen,эхлэх
869,enden::V,enden,дүүрэх
870,wechseln::V,wechseln,хувирах
871,aufgehen[Sonne]::V,aufgehen,мандах
872,untergehen[Sonne]::V,untergehen,жаргах
873,scheinen[Sonne]::V,scheinen,гэрэлтэх
874,donnern::V,donnern,дуугарах
875,wehen::V,wehen,салхилах
876,wehen::V,wehen,хөөрөгдөх
877,strömen::V,strömen,гүйх
878,strömen::V,strömen,урсах
879,fließen::V,fließen,урсах
880,sich drehen::V,sich drehen,эргэлдэх
881,schwanken::V,schwanken,хэлбэлзэх
882,schwingen::V,schwingen,ганхах
883,schwingen::V,schwingen,хэлбэлзэх
884,fallen::V,fallen,унах
885,brennen::V,brennen,шатах
886,rauchen::V,rauchen,баагих
887,regnen::V,regnen,бороо орно
888,gefrieren::V,gefrieren,хөлдөх
889,tauen::V,tauen,хайлах
890,schmelzen::V,schmelzen,уярах
891,trocknen::V,trocknen,хатах
892,sieden::V,sieden,буцлах
893,sieden::V,sieden,даргилах
894,faulen::V,faulen,үжрэх
895,faulen::V,faulen,өмхийрөх
896,verfaulen::V,verfaulen,бээх
897,verfaulen::V,verfaulen,өгрөх
898,reißen::V,reißen,цуурах
899,versinken::V,versinken,живэх
900,vergehen::V,vergehen,нөгчих
901,vergehen::V,vergehen,өнгөрөх
902,erscheinen::V,erscheinen,гарах
903,erscheinen::V,erscheinen,бултайх
904,verschwinden::V,verschwinden,далд орох
905,verschwinden::V,verschwinden,алга болох
906,sinken::V,sinken,татрах
907,sinken::V,sinken,доошлох
908,abnehmen::V,abnehmen,багасах
909,abnehmen::V,abnehmen,хорогдох
910,zunehmen::V,zunehmen,ихсэх
911,steigen::V,steigen,нэмэгдэх
912,wachsen::V,wachsen,өсөх
913,wachsen::V,wachsen,ургах
914,glänzen::V,glänzen,гилгэнэх
915,glänzen::V,glänzen,гилбэгнэх
916,funkeln::V,funkeln,гялжах
917,funkeln::V,funkeln,гялалзах
918,lärmen::V,lärmen,шуугих
919,läuten::V,läuten,цохих
920,klingeln::V,klingeln,хонхдох
921,klingeln::V,klingeln,дуугарах
922,klirren::V,klirren,хангир жингэр хийх
923,brausen::V,brausen,бургилах
924,rauschen::V,rauschen,сэржигнэх
925,klingen::V,klingen,хангинах
926,bellen::V,bellen,хуцах
927,heulen::V,heulen,улих
928,blasen::V,blasen,үлзэх
929,pfeifen::V,pfeifen,исгэрэх
930,schreien::V,schreien,хашгирах
931,stöhnen::V,stöhnen,ёолох
932,stöhnen::V,stöhnen,гэнгэнэх
933,zittern::V,zittern,дагжих
934,leben::V,leben,амьдрах
935,geboren werden::V,geboren werden,төрөх
936,atmen::V,atmen,амьсгалах
937,trinken::V,trinken,уух
938,essen::V,essen,идэх
939,schlucken::V,schlucken,залгих
940,müde werden::V,müde werden,ядрах
941,einschlafen::V,einschlafen,унтчих
942,schlafen::V,schlafen,унтах
943,aufwachen::V,aufwachen,сэрэх
944,aufstehen::V,aufstehen,босох
945,sich erholen::V,sich erholen,амрах
946,krank werden::V,krank werden,өвдөж эхлэх
947,krank sein::V,krank sein,өвдөх
948,schmerzen::V,schmerzen,өвдөх
949,schmerzen::V,schmerzen,шархирах
950,husten::V,husten,ханиах
951,genesen::V,genesen,засрах
952,sterben::V,sterben,үхэх
953,sterben::V,sterben,нас барах
954,umkommen::V,umkommen,үхэх
955,sich bewegen::V,sich bewegen,хөдлөх
956,sich rühren::V,sich rühren,хөдлөх
957,sich erheben::V,sich erheben,босох
958,sich setzen::V,sich setzen,суух
959,hinfallen::V,hinfallen,ойчих
960,laufen::V,laufen,явган явах
961,schreiten::V,schreiten,алхах
962,spazierengehen::V,spazierengehen,зугаалах
963,eilen::V,eilen,хурдлах
964,sich beeilen::V,sich beeilen,яарах
965,sich beeilen::V,sich beeilen,шамдах
966,sausen::V,sausen,давхих
967,rennen::V,rennen,гүйх
968,springen::V,springen,харайх
969,springen::V,springen,дэвхрэх
970,klettern::V,klettern,авирах
971,schaukeln::V,schaukeln,ганхалзах
972,kriechen::V,kriechen,мөлхөх
973,schwimmen::V,schwimmen,сэлэх
974,tauchen::V,tauchen,шунгах
975,rudern::V,rudern,сэлүүрдэх
976,fahren::V,fahren,явах
977,fliegen::V,fliegen,нисэх
978,gehen::V,gehen,явах
979,weggehen::V,weggehen,явах
980,abfahren::V,abfahren,одох
981,abfahren::V,abfahren,хөдлөх
982,anhalten::V,anhalten,зогсох
983,hineingehen::V,hineingehen,орох
984,eintreten::V,eintreten,орох
985,kommen::V,kommen,ирэх
986,ankommen::V,ankommen,хүрэх
987,zurückkommen::V,zurückkommen,харих
988,zurückkommen::V,zurückkommen,буцаж ирэх
989,bleiben::V,bleiben,үлдэх
990,warten::V,warten,хүлээх
991,erwarten::V,erwarten,хүлээх
992,suchen::V,suchen,эрэх
993,suchen::V,suchen,бэдрэх
994,finden::V,finden,олох
995,versuchen::V,versuchen,оролдох
996,vorbereiten::V,vorbereiten,бэлтгэх
997,lieben::V,lieben,янаглах
998,mögen::V,mögen,таалах
999,lachen::V,lachen,инээх
1000,rühren::V,rühren,сэтгэл уяруулах
1001,weinen::V,weinen,уйлах
1002,schimpfen::V,schimpfen,хараах
1003,sich ärgern::V,sich ärgern,уурлах
1004,sich fürchten::V,sich fürchten,айх
1005,fürchten::V,fürchten,айх
1006,fliehen::V,fliehen,зугтах
1007,fliehen::V,fliehen,гүйж очих
1008,flüchten::V,flüchten,оргох
1009,sehen::V,sehen,үзэх
1010,anschauen::V,anschauen,харах
1011,ansehen::V,ansehen,харах
1012,hören::V,hören,дуулах
1013,zuhören::V,zuhören,чагнах
1014,probieren::V,probieren,амсаж үзэх
1015,riechen::V,riechen,үнэрлэх
1016,fühlen::V,fühlen,мэдрэх
1017,scheinen::V,scheinen,шиг үзэгдэх
1018,zu sehen sein::V,zu sehen sein,үзэгдэх
1019,zu sehen sein::V,zu sehen sein,харагдах
1020,vernehmen::V,vernehmen,дуулах
1021,frieren::V,frieren,даарах
1022,tun::V,tun,хийх
1023,tun::V,tun,үйлдэх
1024,können::V,können,болох
1025,wollen::V,wollen,хүсэх
1026,anfangen::V,anfangen,эхлэх
1027,beenden::V,beenden,дуусгах
1028,aufhören::V,aufhören,болих
1029,aufhören::V,aufhören,зогсох
1030,gelingen::V,gelingen,бүтэх
1031,geraten::V,geraten,илрэх
1032,öffnen::V,öffnen,нээх
1033,öffnen::V,öffnen,тайлах
1034,schließen::V,schließen,хаах
1035,stellen::V,stellen,тавих
1036,stellen::V,stellen,босгох
1037,setzen::V,setzen,суулгах
1038,legen::V,legen,хийх
1039,legen::V,legen,тавих
1040,berühren::V,berühren,шүргэх
1041,verbinden::V,verbinden,залгах
1042,bedecken::V,bedecken,бүрэх
1043,aufhängen::V,aufhängen,өлгөх
1044,aufhängen::V,aufhängen,дүүжлэх
1045,anzünden::V,anzünden,асаах
1046,anzünden::V,anzünden,ноцоох
1047,aufheben::V,aufheben,өргөх
1048,zurücklassen::V,zurücklassen,орхих
1049,zurücklassen::V,zurücklassen,үлдээх
1050,verlieren::V,verlieren,гээх
1051,fallen lassen::V,fallen lassen,унагах
1052,machen::V,machen,хийх
1053,machen::V,machen,гаргах
1054,herstellen::V,herstellen,бүтээх
1055,bauen::V,bauen,барих
1056,reparieren::V,reparieren,засах
1057,reparieren::V,reparieren,сэлбэх
1058,verbessern::V,verbessern,засах
1059,verbessern::V,verbessern,сайжруулах
1060,ändern::V,ändern,өөрчлөх
1061,graben::V,graben,малтах
1062,beugen::V,beugen,бөгтийлгөх
1063,biegen::V,biegen,матах
1064,biegen::V,biegen,муруйлгах
1065,drehen::V,drehen,эргүүлэх
1066,wenden::V,wenden,эргүүлэх
1067,umdrehen::V,umdrehen,хөрвүүлэх
1068,heben::V,heben,өргөх
1069,hochheben::V,hochheben,өргөх
1070,ergreifen::V,ergreifen,атгах
1071,halten::V,halten,барих
1072,drücken::V,drücken,дарах
1073,schieben::V,schieben,түлхэх
1074,kratzen::V,kratzen,хусах
1075,kratzen::V,kratzen,маажих
1076,lecken::V,lecken,долоох
1077,beißen::V,beißen,зуух
1078,beißen::V,beißen,хазах
1079,abreißen::V,abreißen,таслах
1080,abschneiden::V,abschneiden,тайрах
1081,binden::V,binden,боох
1082,binden::V,binden,хүлэх
1083,stecken::V,stecken,шаах
1084,stecken::V,stecken,шигтгэх
1085,brechen::V,brechen,хугалах
1086,klopfen::V,klopfen,цохих
1087,klopfen::V,klopfen,тогших
1088,hauen::V,hauen,дэлдэх
1089,kleben::V,kleben,наах
1090,reiben::V,reiben,нухах
1091,reiben::V,reiben,нидчих
1092,streichen::V,streichen,нялах
1093,streichen::V,streichen,түрхэх
1094,schleifen::V,schleifen,билүүдэх
1095,schleifen::V,schleifen,гуранздах
1096,schneiden::V,schneiden,огтлох
1097,rütteln::V,rütteln,холхнулах
1098,schütteln::V,schütteln,сэгсрэх
1099,schwenken::V,schwenken,дэвэх
1100,schwenken::V,schwenken,даллах
1101,schütten::V,schütten,цутгах
1102,schütten::V,schütten,аягалах
1103,füllen::V,füllen,дүүргэх
1104,einwickeln::V,einwickeln,боох
1105,einwickeln::V,einwickeln,ороох
1106,tragen::V,tragen,авчрах
1107,schleppen::V,schleppen,чирэх
1108,ziehen::V,ziehen,татах
1109,aufbewahren::V,aufbewahren,хадгалах
1110,werfen::V,werfen,хаях
1111,werfen::V,werfen,шидэх
1112,fangen::V,fangen,барих
1113,packen::V,packen,шүүрэх
1114,verstecken::V,verstecken,нуух
1115,teilen::V,teilen,хуваах
1116,schicken::V,schicken,илгээх
1117,schicken::V,schicken,явуулах
1118,bringen::V,bringen,авчрах
1119,bringen::V,bringen,аваачих
1120,hinzufügen::V,hinzufügen,нэмэх
1121,bekommen::V,bekommen,хүлээн авах
1122,erhalten::V,erhalten,хүлээн авах
1123,nehmen::V,nehmen,авах
1124,wählen::V,wählen,сонгох
1125,auswählen::V,auswählen,шилэх
1126,bewahren::V,bewahren,гамнах
1127,behindern::V,behindern,саад хийх
1128,behindern::V,behindern,тотгор болох
1129,verderben::V,verderben,эвдэх
1130,beschädigen::V,beschädigen,гэмтээх
1131,zerbrechen::V,zerbrechen,хагалах
1132,zerbrechen::V,zerbrechen,хага цохих
1133,zerreißen::V,zerreißen,урах
1134,zerstören::V,zerstören,эвдэх
1135,zerstören::V,zerstören,сүйтгэх
1136,verbrennen::V,verbrennen,шатаах
1137,geben::V,geben,өгөх
1138,reichen::V,reichen,өгөх
1139,reichen::V,reichen,дамжуулах
1140,schenken::V,schenken,бэлэглэх
1141,versprechen::V,versprechen,амлах
1142,wünschen::V,wünschen,ерөөх
1143,loben::V,loben,магтах
1144,loben::V,loben,сайшаах
1145,küssen::V,küssen,озох
1146,küssen::V,küssen,үнсэх
1147,wiegen::V,wiegen,бүүвэйлэх
1148,zudecken::V,zudecken,хучих
1149,zudecken::V,zudecken,бүтээх
1150,wecken::V,wecken,сэрээх
1151,zeigen::V,zeigen,үзүүлэх
1152,führen::V,führen,хөтлөх
1153,lehren::V,lehren,заах
1154,unterrichten::V,unterrichten,сургах
1155,aufziehen::V,aufziehen,өсгөх
1156,aufziehen::V,aufziehen,хүмүүжүүлэх
1157,leiten::V,leiten,удирдах
1158,antreiben::V,antreiben,шамдуулах
1159,lassen::V,lassen,-уулах
1160,einladen::V,einladen,залах
1161,vereinigen::V,vereinigen,нэгтгэх
1162,vereinigen::V,vereinigen,хамтруулах
1163,besuchen::V,besuchen,зочлох
1164,treffen::V,treffen,учрах
1165,treffen::V,treffen,дайралдах
1166,sich versammeln::V,sich versammeln,хуралдах
1167,spielen::V,spielen,наадах
1168,singen::V,singen,дуулах
1169,tanzen::V,tanzen,бүжиглэх
1170,sich trennen::V,sich trennen,салах
1171,verlassen::V,verlassen,хаях
1172,retten::V,retten,гэтэлгэх
1173,bewachen::V,bewachen,сахих
1174,schützen::V,schützen,хамгаалах
1175,verteidigen::V,verteidigen,хамгаалах
1176,sich schlagen::V,sich schlagen,зодолдох
1177,schießen::V,schießen,харвах
1178,schießen::V,schießen,буу буудах
1179,siegen::V,siegen,ялах
1180,ärgern::V,ärgern,уурлуулах
1181,ärgern::V,ärgern,уур хүргэх
1182,schlagen::V,schlagen,цохих
1183,treten::V,treten,өшиглөх
1184,stechen::V,stechen,хатгах
1185,stoßen::V,stoßen,ёврох
1186,stoßen::V,stoßen,нудрах
1187,stehlen::V,stehlen,хулгайлах
1188,stören::V,stören,саад болох
1189,belästigen::V,belästigen,зовоох
1190,belästigen::V,belästigen,амраахгүй байх
1191,verbergen::V,verbergen,нуух
1192,verbergen::V,verbergen,далдлах
1193,täuschen::V,täuschen,мэхлэх
1194,betrügen::V,betrügen,хуурах
1195,töten::V,töten,алах
1196,wohnen::V,wohnen,суух
1197,wohnen::V,wohnen,амьдрах
1198,arbeiten::V,arbeiten,ажиллах
1199,arbeiten::V,arbeiten,хөдөлмөрлөх
1200,sammeln::V,sammeln,түүх
1201,sammeln::V,sammeln,хураах
1202,pflücken::V,pflücken,түүх
1203,jagen::V,jagen,агнах
1204,jagen::V,jagen,гөрөөлөх
1205,fischen::V,fischen,загасчлах
1206,fischen::V,fischen,загас барих
1207,fassen::V,fassen,барих
1208,hüten::V,hüten,маллах
1209,hüten::V,hüten,хариулах
1210,treiben::V,treiben,туух
1211,anbinden::V,anbinden,уях
1212,füttern::V,füttern,тэжээх
1213,melken::V,melken,саах
1214,hacken::V,hacken,цавчих
1215,gießen::V,gießen,услах
1216,reifen::V,reifen,боловсрох
1217,zubereiten::V,zubereiten,бэлдэх
1218,kochen::V,kochen,чанах
1219,backen::V,backen,жигнэх
1220,braten::V,braten,шарах
1221,braten::V,braten,хайрах
1222,umrühren::V,umrühren,хутгах
1223,stricken::V,stricken,нэхэх
1224,stricken::V,stricken,сүлжих
1225,nähen::V,nähen,оёх
1226,färben::V,färben,будах
1227,reinigen::V,reinigen,арилгах
1228,reinigen::V,reinigen,цэвэрлэх
1229,waschen::V,waschen,угаах
1230,abwischen::V,abwischen,арчих
1231,spülen::V,spülen,зайлах
1232,fegen::V,fegen,хамах
1233,fegen::V,fegen,шүүрдэх
1234,kehren::V,kehren,шүүрдэх
1235,kehren::V,kehren,туужуудах
1236,baden::V,baden,усанд орох
1237,sich waschen::V,sich waschen,биеэ угаах
1238,ausziehen::V,ausziehen,тайлах
1239,anziehen::V,anziehen,өмсөх
1240,sich anziehen::V,sich anziehen,хувцаслах
1241,kämmen::V,kämmen,самнах
1242,schmücken::V,schmücken,гоёх
1243,schmücken::V,schmücken,чимэх
1244,sagen::V,sagen,гэх
1245,sagen::V,sagen,хэлэх
1246,sprechen::V,sprechen,ярих
1247,sprechen::V,sprechen,өгүүлэх
1248,reden::V,reden,хэлэх
1249,reden::V,reden,хөөрөлдөх
1250,sich unterhalten::V,sich unterhalten,ярилцах
1251,fragen::V,fragen,асуух
1252,bitten::V,bitten,гуйх
1253,erzählen::V,erzählen,өгүүлэх
1254,mitteilen::V,mitteilen,дуулгах
1255,mitteilen::V,mitteilen,мэдээлэх
1256,nennen::V,nennen,нэрлэх
1257,rufen::V,rufen,дуудах
1258,prahlen::V,prahlen,бардах
1259,prahlen::V,prahlen,сайрхах
1260,übersetzen::V,übersetzen,орчуулах
1261,denken::V,denken,санах
1262,glauben::V,glauben,итгэх
1263,bemerken::V,bemerken,ажих
1264,bemerken::V,bemerken,ажиглах
1265,erkennen::V,erkennen,таних
1266,begreifen::V,begreifen,ойлгох
1267,verstehen::V,verstehen,мэдэж авах
1268,lernen::V,lernen,сурах
1269,wissen::V,wissen,мэдэх
1270,sich erinnern an::V,sich erinnern an,дурсах
1271,vergessen::V,vergessen,мартах
1272,messen::V,messen,хэмжих
1273,zählen::V,zählen,тоолох
1274,rechnen::V,rechnen,тооцоох
1275,lesen::V,lesen,унших
1276,malen::V,malen,зурах
1277,zeichnen::V,zeichnen,дүрслэн бичих
1278,schreiben::V,schreiben,бичих
1279,besitzen::V,besitzen,эзэмших
1280,kaufen::V,kaufen,худалдан авах
1281,verkaufen::V,verkaufen,худалдах
1282,bezahlen::V,bezahlen,төлөх
1283,zahlen::V,zahlen,төлөх
1284,beherrschen::V,beherrschen,эзэмших
1285,ertragen::V,ertragen,тэсэх
